Date_Ticker,Close_MARICO.NS,High_MARICO.NS,Low_MARICO.NS,Open_MARICO.NS,Volume_MARICO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-17,277.245849609375,283.4151829267777,276.6849959393925,283.22822219471595,2862510.0,296.30928802490234,,-1.9838830650491772,-0.0185309064509437,0.0215778616479553,0.022252211624069,-0.0020229470369808,Fast Moving Consumer Goods,8.0
2020-02-18,280.1902770996094,281.35871028184295,273.0861976463892,278.5544706444824,2608197.0,294.74416198730466,,-1.955268160628087,0.0106202761714302,-0.0058381984987487,0.0041701417848207,-0.02535448241373,Fast Moving Consumer Goods,8.0
2020-02-19,280.2837829589844,286.9204897431031,278.78818264441907,283.08802285146805,2530762.0,293.2808364868164,,-1.9543594402613256,0.000333722712804,0.0100050022975965,0.0236785257928742,-0.005336021580614,Fast Moving Consumer Goods,8.0
2020-02-20,286.21942138671875,286.96720725899735,277.6197412245023,280.42398103485084,3667812.0,292.1767288208008,,-1.89667497465601,0.0211772453085627,-0.0202482428473557,0.002612631486206,-0.0300457604188821,Fast Moving Consumer Goods,8.0
2020-02-24,284.3966979980469,287.9954786820639,282.4804785756751,286.9672515543152,2922212.0,290.6461776733398,,-1.914388793633016,-0.0063682729139793,0.0090386195562859,0.012654087439657,-0.0067378399111545,Fast Moving Consumer Goods,8.0
2020-02-25,285.9857482910156,287.1541816007089,281.6859080061035,284.349941657445,2500345.0,289.29451446533204,,-1.8989458858336503,0.0055874428365538,-0.0057198886425138,0.0040856347446527,-0.0150351558097107,Fast Moving Consumer Goods,8.0
2020-02-26,286.17266845703125,288.135642039916,280.33050215451874,286.78024804725203,3773560.0,288.10482025146484,,-1.8971293348393905,0.0006535995836597,0.0021231223565014,0.0068594027286692,-0.0204148297390242,Fast Moving Consumer Goods,8.0
2020-02-27,286.4063720703125,287.80849206595,282.2934924550167,286.780265030575,2162147.0,286.48050079345705,,-1.894858127081996,0.0008166524586059,0.0013054631346354,0.0048955614552224,-0.014360293681895,Fast Moving Consumer Goods,8.0
2020-02-28,279.2555236816406,283.50860894982657,275.7502242212016,282.106489165651,4184422.0,284.8247009277344,,-1.9643523984981572,-0.0249674905519083,0.0102091641605648,0.0152300846626567,-0.0125523012552301,Fast Moving Consumer Goods,8.0
2020-03-02,272.24493408203125,291.0800714557711,271.0765008885461,282.2934595460032,4185685.0,283.8520553588868,,-2.032483589364177,-0.0251045691314655,0.0369098712446351,0.0691845283999463,-0.0042918454935622,Fast Moving Consumer Goods,8.0
2020-03-03,276.77850341796875,278.64799681690647,271.5439161957021,278.08714309198405,3970650.0,283.5107727050781,,-1.9884248874044583,0.0166525388295066,0.0047281116772248,0.0067544747003511,-0.018912549774004,Fast Moving Consumer Goods,8.0
2020-03-04,275.7969055175781,281.5923444317131,273.1796270876951,278.8815856594353,2578871.0,283.090348815918,,-1.997964375197172,-0.0035465106150541,0.0111846075142441,0.0210134298035682,-0.0094898759830943,Fast Moving Consumer Goods,8.0
2020-03-05,274.114501953125,280.8446903936597,272.94606844096336,276.17095634501305,1666684.0,282.384619140625,,-2.014314520464528,-0.0061001538842352,0.0075021729140025,0.0245524712942242,-0.0042625745950553,Fast Moving Consumer Goods,8.0
2020-03-06,264.1126403808594,271.076513960321,262.19642126162086,271.076513960321,4709414.0,281.2909637451172,,-2.1115158656742814,-0.0364878964848638,0.0263670590298876,0.0263670590298876,-0.0072553101452291,Fast Moving Consumer Goods,8.0
2020-03-09,248.68931579589844,263.5050547701525,245.13729020812977,263.5050547701525,4922160.0,279.1574028015137,,-2.2614047525013032,-0.0583967679953522,0.0595752934814999,0.0595752934814999,-0.0142829842786001,Fast Moving Consumer Goods,8.0
2020-03-11,252.1479034423828,257.9900698798801,247.8948176863661,248.6893295009031,3271005.0,277.3393218994141,,-2.2277930723820427,0.0139072627041318,-0.0137164493309777,0.0231696014828544,-0.0168674246263902,Fast Moving Consumer Goods,8.0
2020-03-12,242.89390563964844,246.39920533083196,232.0975797381831,243.0341119220554,7679023.0,275.2338050842285,,-2.317726434136232,-0.0367006732017066,0.0005772326071242,0.014431402393372,-0.0444487311158909,Fast Moving Consumer Goods,8.0
2020-03-13,243.64166259765625,254.48472739483375,220.64690790882008,229.8074262011805,4096738.0,273.13295974731443,,-2.310459488709806,0.003078533222308,-0.0567810786093725,0.044504148763274,-0.0943794031105802,Fast Moving Consumer Goods,8.0
2020-03-16,236.70462036132807,254.56291789963544,231.22056699956923,234.3610102587407,4370511.0,270.78808517456054,,-2.377875922368289,-0.0284723152943828,-0.00990099009901,0.075445496209777,-0.0231683410040223,Fast Moving Consumer Goods,8.0
2020-03-17,233.56417846679688,240.9231199536216,230.5174853156324,236.7046217443169,3816942.0,268.3422706604004,,-2.4083957585503804,-0.0132673451398514,0.0134457402592089,0.0315071494915513,-0.0130443511122472,Fast Moving Consumer Goods,8.0
2020-03-18,233.2829132080078,238.0638683714048,226.3926950289031,237.6420214899666,3570030.0,266.14412384033204,,-2.411129185854641,-0.0012042311480955,0.0186859304096222,0.0204942363658415,-0.0295358887813658,Fast Moving Consumer Goods,8.0
2020-03-19,232.7673492431641,239.2825822154053,221.7055071261248,229.67378116659864,3059285.0,263.7729774475098,,-2.4161396042215024,-0.0022100374080293,-0.0132903866741795,0.0279903216384314,-0.0475231691773202,Fast Moving Consumer Goods,8.0
2020-03-20,239.8918914794922,244.57911104184456,232.29860437103665,234.87657513033045,3892194.0,261.75338287353514,,-2.346900984553431,0.0306079966090319,-0.0209065688641272,0.0195388828419533,-0.0316529544272015,Fast Moving Consumer Goods,8.0
2020-03-23,225.1740264892578,235.43903454174367,219.36187705214675,223.11165272825184,2700491.0,258.7011131286621,283.6449948120117,-2.4899339854933005,-0.0613520736339376,-0.009159021549514,0.0455869986984291,-0.0258118111033038,Fast Moving Consumer Goods,8.0
2020-03-24,233.70480346679688,240.68875874679625,224.98657098045217,227.79890311770785,3671728.0,256.1665184020996,282.0642593383789,-2.4070291190431883,0.037885261948478,-0.0252707700547033,0.0298836616808844,-0.0373044642515588,Fast Moving Consumer Goods,8.0
2020-03-25,232.6267242431641,246.0790514437957,230.1425033502927,236.04840344579588,3178877.0,253.49856719970705,280.36298828125,-2.4175062437286945,-0.0046129955723651,0.0147088827122681,0.0578279526756777,-0.0106790004499852,Fast Moving Consumer Goods,8.0
2020-03-26,250.15692138671875,254.04730802030755,233.56415218700332,236.0483872133,3089897.0,251.6977798461914,278.9910461425781,-2.247142083833637,0.0753576236805467,-0.0563987360222119,0.0155517849037429,-0.0663294427663049,Fast Moving Consumer Goods,8.0
2020-03-27,237.3139495849609,260.0469672274125,235.5328116563288,254.04733117956255,3045141.0,249.24315872192383,277.34559478759763,-2.371954262706756,-0.0513396620431853,0.0705115802247053,0.0957930104075612,-0.0075054076329992,Fast Moving Consumer Goods,8.0
2020-03-30,242.51678466796875,246.40717171349252,231.73616390030452,235.2984541142813,2096882.0,247.40622177124024,275.73667510986326,-2.321391418448324,0.0219238485226303,-0.0297642514251956,0.0160417228475553,-0.0444530912877804,Fast Moving Consumer Goods,8.0
2020-03-31,257.656494140625,263.2342688841628,243.0792224915603,248.79763672465407,3457799.0,246.67679977416992,274.4203744506836,-2.174258795566633,0.0624274707145904,-0.03438243404467,0.0216481046291561,-0.0565763797170532,Fast Moving Consumer Goods,8.0
2020-04-01,248.8914031982422,266.5153404558762,245.61034891879268,259.71887087701646,2864584.0,245.2824447631836,272.9953717041016,-2.2594408013692235,-0.034018513570238,0.0435027788812383,0.0708097468661723,-0.0131826741996232,Fast Moving Consumer Goods,8.0
2020-04-03,244.81350708007807,258.45333512501486,240.92312000788093,246.54778428822056,3663015.0,243.7332748413086,271.6617858886719,-2.299071122729629,-0.0163842385303923,0.0070840748487588,0.0557151776779831,-0.0158912272390455,Fast Moving Consumer Goods,8.0
2020-04-07,266.0934753417969,267.1246694256008,248.98512297059133,255.7347023574073,4852845.0,243.33222351074215,270.7926495361328,-2.092265466990947,0.0869231788536818,-0.038929075472759,0.0038753076620137,-0.0642945203719477,Fast Moving Consumer Goods,8.0
2020-04-08,271.3432006835937,286.52977763038524,260.6094545129428,266.2341189988337,5519393.0,243.6937515258789,270.05348205566406,-2.041246927940241,0.0197288766101972,-0.0188288546456618,0.0559681499611268,-0.0395578225052606,Fast Moving Consumer Goods,8.0
2020-04-09,278.04595947265625,283.38937432500603,269.79643322794334,278.37407066911834,4448630.0,245.1615837097168,269.3142468261719,-1.9761073370544824,0.0247021438981196,0.0011800610125189,0.0192177396229173,-0.0296696497958791,Fast Moving Consumer Goods,8.0
2020-04-13,272.84307861328125,278.0459102426261,267.64027559245835,278.0459102426261,3570311.0,246.1963424682617,268.51072814941404,-2.0266706261825456,-0.0187123052219238,0.0190689522189388,0.0190689522189388,-0.019068847365548,Fast Moving Consumer Goods,8.0
2020-04-15,284.1861572265625,290.326432901691,272.843078532158,273.73366182053087,4785567.0,248.2609550476074,267.9951202392578,-1.916434897357,0.0415736351859544,-0.036780452320549,0.0216065262821134,-0.0399142548148867,Fast Moving Consumer Goods,8.0
2020-04-16,287.6546936035156,293.6543294084324,277.67092084732724,281.1863358043316,6058559.0,250.4616065979004,267.37035888671875,-1.8827265322378808,0.0122051559822736,-0.0224865366114958,0.0208570759953816,-0.0347074912323501,Fast Moving Consumer Goods,8.0
2020-04-17,281.373779296875,295.20107674489776,279.9676134547032,294.35738296129813,3122227.0,252.6950645446777,266.7504040527344,-1.9437665011818184,-0.0218349098634831,0.0461436161424417,0.0491420966181561,-0.0049975013509988,Fast Moving Consumer Goods,8.0
2020-04-20,281.5613098144531,288.6858899030788,277.9521447095059,285.02983543323694,3315004.0,255.09492111206052,266.5476733398437,-1.9419440185924757,0.0006664818521709,0.0123188999975514,0.0253038320262137,-0.0128183986192053,Fast Moving Consumer Goods,8.0
2020-04-21,277.5303039550781,282.0300526314659,274.67111100069826,281.2332194546399,2306068.0,257.3072906494141,266.4261962890625,-1.9811186451606069,-0.014316618508528,0.0133423826039591,0.016213539971174,-0.0103022729901331,Fast Moving Consumer Goods,8.0
2020-04-22,289.52960205078125,291.54510104692537,275.186690847025,278.4208842795396,2983604.0,260.1454032897949,266.5326806640625,-1.8645055618812532,0.0432359923392198,-0.0383681588775618,0.0069612881787148,-0.0495386692834283,Fast Moving Consumer Goods,8.0
2020-04-23,282.8268737792969,295.81045063842635,281.23320749342565,289.6702037182284,5360217.0,262.2921524047852,266.4246362304688,-1.9296448561872577,-0.0231504075024037,0.024196179972175,0.0459064468861654,-0.0056347767260435,Fast Moving Consumer Goods,8.0
2020-04-24,286.9515991210937,290.1857635869131,281.23318529832403,282.0768791325152,3878958.0,265.3810310363769,266.44395324707034,-1.889559433194086,0.0145839229726648,-0.0169879519874061,0.0112707664837041,-0.0199281476049782,Fast Moving Consumer Goods,8.0
2020-04-27,278.5614624023437,284.88920902807934,276.54596364325766,284.88920902807934,4969776.0,267.6238639831543,266.18797180175784,-1.9710975118471292,-0.0292388568122575,0.0227158005675458,0.0227158005675458,-0.0072353826035526,Fast Moving Consumer Goods,8.0
2020-04-28,271.9524841308594,283.1080609430026,270.12445706215806,281.233173122188,4632034.0,269.59015197753905,265.8568310546875,-2.0353257131483398,-0.0237253861840322,0.0341261416345912,0.0410203159121551,-0.0067218619993252,Fast Moving Consumer Goods,8.0
2020-04-29,271.5306396484375,275.32730488449374,269.0464188545851,272.7961947271229,2851400.0,270.658837890625,265.58735900878906,-2.039425335090161,-0.0015511698073656,0.0046608186844916,0.0139824560534749,-0.0091489520190752,Fast Moving Consumer Goods,8.0
2020-04-30,269.04644775390625,276.54600030453776,265.4372823672103,276.54600030453776,4595484.0,272.24546279907224,265.25511657714844,-2.0635675202386903,-0.0091488455879146,0.0278745644599303,0.0278745644599303,-0.0134146554129465,Fast Moving Consumer Goods,8.0
2020-05-04,266.56219482421875,276.12410601798064,259.7657261377646,263.3748910929648,7171673.0,273.44773330688474,264.9143182373047,-2.0877102985467286,-0.0092335466623957,-0.0119570734077868,0.0358712202233606,-0.0254967464194838,Fast Moving Consumer Goods,8.0
2020-05-05,278.13970947265625,283.0144022157034,271.2025994088329,272.7962660145279,17067119.0,274.47189407348634,264.8275030517578,-1.975196244049688,0.0434326955331087,-0.0192113649225397,0.0175260582255205,-0.024941099122365,Fast Moving Consumer Goods,8.0
2020-05-06,284.1392822265625,286.81100334925253,275.60853610171023,280.2020059817013,7025189.0,276.2342880249024,264.9653717041016,-1.9168904438593968,0.0215703567292899,-0.0138568529279304,0.0094028572950348,-0.0300231142206172,Fast Moving Consumer Goods,8.0
2020-05-07,280.2489013671875,282.0300392844034,275.7022921461345,280.38951224855595,4909366.0,278.0060577392578,264.96654418945315,-1.9546984309203363,-0.0136918092735693,0.0005017357095156,0.0063555571798021,-0.0162234684913036,Fast Moving Consumer Goods,8.0
2020-05-08,281.4675598144531,284.9829747996461,279.5926718223502,283.95178068228546,4415728.0,278.77476196289064,264.9902197265625,-1.9428551115972696,0.004348486082623,0.0088259580232619,0.0124895920066609,-0.0066611157368858,Fast Moving Consumer Goods,8.0
2020-05-11,284.1392822265625,285.826669983777,281.4675611038724,282.82686634778224,2485970.0,279.41456604003906,264.9486169433593,-1.9168904438593968,0.0094921148777166,-0.0046189174143608,0.0059385937206282,-0.0094028572950352,Fast Moving Consumer Goods,8.0
2020-05-12,280.5301208496094,284.9829799107143,278.9364545843319,280.29575984639337,1977948.0,279.53877410888674,264.8712854003906,-1.951965448485707,-0.0127020852191613,-0.0008354218880533,0.0158730158730158,-0.0056809096308478,Fast Moving Consumer Goods,8.0
2020-05-13,287.7953186035156,291.5450947416722,286.1547915430721,291.5450947416722,2850231.0,280.28638610839846,264.9074768066406,-1.8813598927306896,0.0258981022497797,0.013029315960912,0.013029315960912,-0.005700325732899,Fast Moving Consumer Goods,8.0
2020-05-14,298.3415832519531,300.9195545133604,285.7798380998914,286.76414295629206,5750676.0,280.994157409668,265.1508551025391,-1.7788678612863889,0.0366450180621828,-0.0388059893276216,0.0086410054988217,-0.0421052439795266,Fast Moving Consumer Goods,8.0
2020-05-15,296.7010192871094,301.8569611704557,291.12321616989954,300.9195171916654,4430318.0,281.4464736938477,265.356748046875,-1.7948113957107847,-0.0054989450245635,0.014218009478673,0.0173775671406004,-0.0187994066572867,Fast Moving Consumer Goods,8.0
2020-05-18,287.0453491210937,299.9820641961449,285.07671110310275,299.9820641961449,3553027.0,281.7300521850586,265.5125445556641,-1.8886483401892915,-0.0325434344284206,0.0450685409628206,0.0450685409628206,-0.0068582822331689,Fast Moving Consumer Goods,8.0
2020-05-19,293.23248291015625,294.5917882052678,286.06104175908314,287.79531894675324,2034947.0,282.31361083984376,265.9322955322266,-1.8285197608299029,0.0215545515996233,-0.0185421611870636,0.0046355890780627,-0.0244565031810284,Fast Moving Consumer Goods,8.0
2020-05-20,297.0760192871094,299.232157807604,292.4825490777846,294.0293260675491,2305001.0,283.2908966064453,266.3382458496094,-1.7911670236916066,0.0131074713783695,-0.0102556013335286,0.0072578679547028,-0.0154622719812513,Fast Moving Consumer Goods,8.0
2020-05-21,296.9353942871094,300.4508093733814,293.27936831909074,299.04464333887256,2023479.0,283.6611862182617,266.761015625,-1.7925336631987985,-0.0004733636876428,0.0071033938437252,0.0118389897395423,-0.0123125300599348,Fast Moving Consumer Goods,8.0
2020-05-22,296.9353942871094,298.0603385581249,291.9200630423237,294.3574232238432,1595445.0,284.3666122436524,267.21743347167967,-1.7925336631987985,0.0,-0.0086819258089976,0.0037885152550316,-0.0168903112976026,Fast Moving Consumer Goods,8.0
2020-05-26,301.57574462890625,305.32552060883165,297.4509681641721,297.4509681641721,4746694.0,285.09781951904296,267.9666955566406,-1.747437228679257,0.0156274746327818,-0.0136774145076215,0.0124339441971355,-0.0136774145076215,Fast Moving Consumer Goods,8.0
2020-05-27,303.0287780761719,304.481804857104,298.57591900158,302.51319531094333,3061553.0,286.3211853027344,269.0534848022461,-1.7333161768442042,0.0048181376425136,-0.0017014316874516,0.0047950125072506,-0.0146945088940448,Fast Moving Consumer Goods,8.0
2020-05-28,309.4971008300781,313.1062656013784,302.0444389187488,303.02874357977714,3718389.0,288.1984161376953,270.20046875,-1.6704549116299403,0.0213455725062532,-0.0208995729942306,0.0116613847484206,-0.0240799086367566,Fast Moving Consumer Goods,8.0
2020-05-29,322.29327392578125,327.6367168020133,297.1697831938147,297.1697831938147,6668784.0,290.7365478515625,271.7884561157227,-1.5460975378098336,0.0413450499580884,-0.0779522651091753,0.0165794427266345,-0.0779522651091753,Fast Moving Consumer Goods,8.0
2020-06-01,317.2779541015625,329.9803096932192,315.63742699371267,323.8869232926342,5797008.0,293.1481231689453,273.2611819458008,-1.5948380477687991,-0.0155613543004738,0.0208302187581432,0.0400354182427393,-0.0051706306304681,Fast Moving Consumer Goods,8.0
2020-06-02,310.1533203125,321.26203625908164,309.35648727508794,317.27789968053884,3038412.0,295.3276794433594,274.7301559448242,-1.664077557176133,-0.0224554958734443,0.0229711529796305,0.0358168532111435,-0.0025691584942866,Fast Moving Consumer Goods,8.0
2020-06-03,313.95001220703125,317.5591775854262,309.8252640353752,314.9812064020759,2690013.0,297.1181945800781,276.3378726196289,-1.6271800699604797,0.012241338866551,0.0032845808407377,0.011495987380357,-0.0131382322385005,Fast Moving Consumer Goods,8.0
2020-06-04,312.3094787597656,314.8874498908599,307.9503696598016,313.5750339458254,2861977.0,298.5267044067383,277.91840393066406,-1.6431233078051215,-0.005225460689531,0.0040522471206621,0.0082545401482267,-0.013957658657287,Fast Moving Consumer Goods,8.0
2020-06-05,305.9817199707031,314.6999664524192,305.1380260811231,314.18435508041074,2897891.0,299.81334533691404,279.3826913452148,-1.7046185266717018,-0.0202611807178927,0.0268075985405042,0.0284927036901119,-0.0027573342932408,Fast Moving Consumer Goods,8.0
2020-06-08,311.2314453125,314.8406108668949,305.7005307711212,307.9503909191453,3204193.0,301.3015396118164,280.809482421875,-1.653599987620996,0.0171569901048321,-0.0105421686746988,0.0115964039262517,-0.0177710659532662,Fast Moving Consumer Goods,8.0
2020-06-09,312.9657287597656,321.0277540055901,310.1065069959806,315.44994998444645,4422473.0,302.7428619384765,282.5653164672852,-1.6367456567715597,0.0055723271969651,0.0079376781429882,0.0257600896998309,-0.0091358941284582,Fast Moving Consumer Goods,8.0
2020-06-10,314.7937316894531,315.91867610415386,309.3565671049578,311.3720662901487,2159168.0,304.45604248046874,284.1870950317383,-1.6189805294970832,0.0058409044879501,-0.0108695474364778,0.0035735921699053,-0.0172721501006861,Fast Moving Consumer Goods,8.0
2020-06-11,309.9658508300781,318.21537514067853,309.1690177136394,315.6374041577135,1400621.0,305.5645690917969,285.73387756347654,-1.6658994466059678,-0.0153366486475586,0.0182973489255255,0.0266143005382961,-0.0025707125939997,Fast Moving Consumer Goods,8.0
2020-06-12,311.9813842773437,316.153021955601,295.2948907813619,299.98211126995494,5303466.0,306.2465591430664,286.9703668212891,-1.646311836742148,0.0065024370970805,-0.0384615031925166,0.0133714314010118,-0.0534855422051334,Fast Moving Consumer Goods,8.0
2020-06-15,309.73150634765625,319.2934470377583,306.91917421627585,314.1375047968943,3105930.0,306.89808349609376,288.418717956543,-1.6681768825382,-0.0072115774949168,0.0142252188070675,0.030871708218696,-0.0090799033154338,Fast Moving Consumer Goods,8.0
2020-06-16,309.5440368652344,315.96550572323656,307.294148257604,308.46595332052726,2568356.0,308.0230178833008,289.75926300048826,-1.669998771968035,-0.0006052644906309,-0.0034828115431487,0.0207449283243594,-0.0072683958974467,Fast Moving Consumer Goods,8.0
2020-06-17,310.3408203125,311.74698629236366,307.9503495901398,309.35651557000347,991958.0,308.878434753418,290.8129495239258,-1.662255371166544,0.0025740552308314,-0.0031716895686019,0.0045310377746881,-0.0077027273432901,Fast Moving Consumer Goods,8.0
2020-06-18,311.2782897949219,313.1063171618807,308.5597077328855,311.559540179043,1496700.0,309.5885482788086,292.06068725585936,-1.6531447376983528,0.0030207740041348,0.0009035335689693,0.0058726465252787,-0.0087336063939038,Fast Moving Consumer Goods,8.0
2020-06-19,311.1376647949219,314.0437469812285,309.45027700081926,314.0437469812285,2713290.0,310.29866180419924,293.3871704101563,-1.6545113772055446,-0.0004517661674787,0.0093401812609927,0.0093401812609927,-0.0054232835976795,Fast Moving Consumer Goods,8.0
2020-06-22,309.8721008300781,314.0905988038512,308.7002958373634,310.8564341890707,1778475.0,310.9454971313477,294.2627429199219,-1.6668105396107624,-0.0040675370038465,0.0031765794866842,0.0136136746821435,-0.0037815763005953,Fast Moving Consumer Goods,8.0
2020-06-23,316.2467346191406,318.02787247207755,309.356515595536,309.356515595536,3583261.0,311.6790466308594,295.1608135986328,-1.6048597742417847,0.0205718222840529,-0.0217874787921608,0.0056321146053317,-0.0217874787921608,Fast Moving Consumer Goods,8.0
2020-06-24,317.5591735839844,322.19953309895254,314.13750850544807,319.71528346675456,2513834.0,312.40556640625,295.9510778808594,-1.5921050653341695,0.0041500474824643,0.0067896318611622,0.0146125821609777,-0.0107748897313192,Fast Moving Consumer Goods,8.0
