Date_Ticker,Close_SBIN.NS,High_SBIN.NS,Low_SBIN.NS,Open_SBIN.NS,Volume_SBIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-01,175.58914184570312,183.0720317893206,174.36552128005985,182.6014095996308,52954239.0,206.05486373901368,260.9129397583008,-1.595212291137868,-0.0523241402085356,0.0399356570697841,0.0426159036086237,-0.0069686573599095,Financial Services,9.0
2020-04-03,165.18838500976562,177.14218549699686,164.71776283025062,176.530382408527,64448494.0,200.8874336242676,258.3113394165039,-1.6477476334834664,-0.0592334852064886,0.0686609860499021,0.072364654975739,-0.0028490028490029,Financial Services,9.0
2020-04-07,175.4479522705078,176.29508085681627,167.16501295271337,173.5654634506,72130500.0,196.08238067626957,255.86881042480468,-1.59592545488023,0.0621082847933628,-0.010729614085238,0.0048283754546325,-0.0472102364866801,Financial Services,9.0
2020-04-08,172.24771118164062,182.97789072346637,169.8475352845287,172.1535810044015,80435759.0,191.96443710327148,253.229560546875,-1.612090217103222,-0.0182404014834725,-0.000546481439976,0.0622950486146687,-0.0139344429057803,Financial Services,9.0
2020-04-09,176.7186279296875,178.8364277317743,172.8124695951826,176.95393901880826,62416005.0,188.8724494934082,250.66372802734372,-1.5895071353465433,0.0259563202168309,0.0013315579227697,0.0119840213049267,-0.0221038290092376,Financial Services,9.0
2020-04-13,172.7183380126953,177.61280575422924,172.34184601805768,175.8244472363271,51847146.0,185.97341613769527,248.1656649780273,-1.6097130303199438,-0.0226364926202562,0.0179836678569909,0.0283378580285678,-0.002179803250596,Financial Services,9.0
2020-04-15,171.63592529296875,180.6718630845108,169.5651760844643,176.01270608987582,72190004.0,184.5497840881348,245.6666616821289,-1.6151804134812904,-0.0062669241273442,0.0255003769719903,0.0526459584502392,-0.0120647772601794,Financial Services,9.0
2020-04-16,177.424560546875,178.7422968962227,169.65929463434597,171.30647225215515,61165773.0,182.0319557189941,243.2580172729492,-1.5859413937085187,0.0337262449223582,-0.0344827586206896,0.0074270233235245,-0.0437665782493369,Financial Services,9.0
2020-04-17,181.89547729492188,186.3663881210584,175.3538316954457,184.4838993521588,89851063.0,180.6153823852539,241.0470346069336,-1.56335831195184,0.0251989732101699,0.0142302716688227,0.0245795601552394,-0.0359637616985365,Financial Services,9.0
2020-04-20,181.1895446777344,185.7545857041252,178.8834987997404,182.6014112596388,81958510.0,179.54942321777344,238.6760397338867,-1.5669240535898643,-0.0038809794926506,0.0077922077922079,0.0251948369013799,-0.0127272568739853,Financial Services,9.0
2020-04-21,173.8948974609375,177.14218766691923,172.24771981245772,176.9539416652571,53042420.0,178.11637802124022,236.54223846435548,-1.603770101898641,-0.0402597579775986,0.0175913396481732,0.018673867108212,-0.0094722598105547,Financial Services,9.0
2020-04-22,177.61280822753906,178.36580658954898,170.69467078455514,174.60082914174848,61503413.0,177.41279830932618,234.32937316894527,-1.5849905344099646,0.0213802177113145,-0.0169581187069118,0.0042395498923999,-0.0389506675336224,Financial Services,9.0
2020-04-23,175.7303009033203,178.7422796703055,174.27136942426958,176.71861025120936,50955312.0,176.32330627441405,231.98943939208985,-1.594499281543078,-0.0105989390236264,0.0056240121527633,0.0171397803992963,-0.0083021053941823,Financial Services,9.0
2020-04-24,169.1886749267578,173.18896348552676,168.48274165168093,173.18896348552676,65137305.0,176.23624114990236,229.31254028320316,-1.627541738510066,-0.0372253728750025,0.0236439499304588,0.0236439499304588,-0.004172461752434,Financial Services,9.0
2020-04-27,170.27110290527344,172.71834404260247,169.89461089749182,172.71834404260247,42996571.0,176.12799835205078,226.68364471435547,-1.6220742782749331,0.0063977566996384,0.0143726157614101,0.0143726157614101,-0.0022111327251522,Financial Services,9.0
2020-04-28,173.47134399414062,174.45965347634515,170.55348063948907,171.30647902413298,49590230.0,175.86445007324218,224.1573452758789,-1.6059095160519412,0.0187949748034907,-0.0124796690920937,0.0056972492369571,-0.0168204343580234,Financial Services,9.0
2020-04-29,178.93057250976562,180.53068517387672,172.71835350527525,174.13022015518212,57470466.0,175.7397361755371,221.63010528564453,-1.5783343651725137,0.0314704918399052,-0.0268280165164145,0.0089426454164156,-0.0347186001662814,Financial Services,9.0
2020-04-30,179.30703735351562,184.38975077769243,178.55403904861032,182.13077022522452,63063889.0,175.48324661254884,219.1885171508789,-1.5764328007229778,0.0021039716045699,0.0157480314960631,0.0283464246534612,-0.0041994910853426,Financial Services,9.0
2020-05-04,168.34156799316406,172.71834874227824,167.54150450204648,171.73003924214763,58118177.0,175.10439682006836,216.3911389160156,-1.6318205668166663,-0.0611547071559295,0.0201285475083681,0.0259994058585215,-0.0047526199301534,Financial Services,9.0
2020-05-05,160.3880157470703,170.60052168673383,158.88203355228768,170.36521062233834,91050439.0,173.8595993041992,213.5862307739258,-1.6719948153548476,-0.0472465139829083,0.0622066108168699,0.0636737470196557,-0.0093896179696963,Financial Services,9.0
2020-05-06,161.04693603515625,163.11767101564914,156.7642707850283,161.093986769286,73156432.0,173.1324890136719,210.8923892211914,-1.668666538051657,0.0041082887958726,0.0002921554131243,0.0128579594959872,-0.0265926527729348,Financial Services,9.0
2020-05-07,160.7174835205078,162.4117263363658,158.88205978759916,160.81161370670824,42942399.0,172.908943939209,208.12889587402344,-1.6703306381663592,-0.0020456925338617,0.0005856872826683,0.0105417455447016,-0.0114201871053714,Financial Services,9.0
2020-05-08,156.85836791992188,163.58827375721427,156.3406950081872,162.31758811764004,55932236.0,171.97946472167968,205.2355108642578,-1.6898234464711837,-0.0240117970742959,0.0348034999350825,0.0429043469375385,-0.0033002569043619,Financial Services,9.0
2020-05-11,155.72886657714844,158.9761565400032,155.30530951455836,158.081977327369,54591827.0,171.15352249145508,202.1821139526367,-1.6955286793362945,-0.0072007719941983,0.0151103055068779,0.0208522031542945,-0.002719836546041,Financial Services,9.0
2020-05-12,157.09368896484375,158.59968579144297,151.39917167696893,154.55233188692645,70752542.0,170.1722755432129,199.24449005126957,-1.6886348145426515,0.008764093759195,-0.0161773340142648,0.0095866157101718,-0.0362491792343688,Financial Services,9.0
2020-05-13,163.8706512451172,168.05918583663038,160.48216575409003,168.05918583663038,81720683.0,169.729891204834,196.36993041992187,-1.654403648573345,0.0431396214891233,0.0255600045504669,0.0255600045504669,-0.0206778057283647,Financial Services,9.0
2020-05-14,158.08200073242188,161.65873247476486,157.65844360712146,160.90573405075838,48136531.0,169.05219497680665,193.3532421875,-1.6836427454199028,-0.0353245103300204,0.0178624593897702,0.0226258000643422,-0.0026793507378323,Financial Services,9.0
2020-05-15,156.623046875,158.3643545871278,155.02293442621271,158.08197842269513,35495540.0,168.0121192932129,190.4250305175781,-1.6910120783997158,-0.0092290953471127,0.0093149225277138,0.0111178255491193,-0.0102163281886881,Financial Services,9.0
2020-05-18,146.17526245117188,156.62306697821205,145.89288625049508,156.62306697821205,77349435.0,166.2261085510254,187.6445947265625,-1.7437849621539343,-0.0667065584043097,0.0714745050006675,0.0714745050006675,-0.0019317646224245,Financial Services,9.0
2020-05-19,143.8221435546875,148.57543052691028,143.4456371868608,148.2459892503431,71522334.0,164.35773849487305,185.11076538085936,-1.7556708189965398,-0.0160979283158147,0.0307591417170989,0.0330497575320547,-0.0026178609115468,Financial Services,9.0
2020-05-20,144.38687133789062,146.1281790554312,142.2690716414351,144.01037935897563,66168767.0,162.8823371887207,182.54210876464845,-1.7528183181746635,0.003926570479659,-0.002607522245107,0.0120600141924649,-0.014667536437572,Financial Services,9.0
2020-05-21,143.02207946777344,146.9753029581333,142.5985223727794,144.6221920278894,61147471.0,161.1528007507324,180.03181060791016,-1.7597120288207344,-0.0094523266379485,0.0111878708942734,0.0276406517446183,-0.0029614804691011,Financial Services,9.0
2020-05-22,141.98672485351562,146.45763579661093,140.6689740634639,143.06915017904927,87064198.0,159.4656219482422,177.44056488037108,-1.764941716425889,-0.0072391243233958,0.0076234262509424,0.031488232070342,-0.0092808027751268,Financial Services,9.0
2020-05-26,142.50437927246094,144.1986218611011,141.37488900078353,143.44562355923347,48275988.0,158.13140716552735,175.19852081298828,-1.7623269882339907,0.0036457944887408,0.0066050200813332,0.0118890563033213,-0.0079260039406781,Financial Services,9.0
2020-05-27,149.28135681152344,151.35209146963217,141.93964814891186,143.0220733858952,88195120.0,157.08191986083983,173.4129803466797,-1.7280957451908985,0.0475562756292932,-0.041929438205274,0.0138713547514386,-0.0491803452180631,Financial Services,9.0
2020-05-28,148.90484619140625,152.8580694002979,147.49297973378435,150.08140157275784,76968678.0,155.8535949707031,171.77709716796875,-1.7299975408617927,-0.0025221543276335,0.0079013907971754,0.0265486537880039,-0.0094816689566104,Financial Services,9.0
2020-05-29,151.82272338867188,152.3874614068443,146.08112684929617,146.9282554199293,58363280.0,154.49820251464843,170.81138031005858,-1.7152590290497387,0.0195955824937685,-0.0322380461863575,0.0037197199837251,-0.0378177680601671,Financial Services,9.0
2020-06-01,160.05860900878906,161.3292802990199,153.7522745621359,154.36407766162674,92740893.0,153.5357810974121,169.45692993164062,-1.6736586842481918,0.0542467256303459,-0.0355777885515026,0.0079387875360148,-0.0394001577653774,Financial Services,9.0
2020-06-02,160.24685668945312,161.23516616703623,157.37605844018776,159.91741540950892,70419104.0,153.13104553222655,168.45732818603517,-1.6727078249496374,0.0011761171850101,-0.0020558361439977,0.0061674188062132,-0.0179148490558461,Financial Services,9.0
2020-06-03,164.6236114501953,169.32983263930606,161.89400890540998,162.36463102432106,113168889.0,153.34282531738282,167.69962585449218,-1.650600365526701,0.0273125779260932,-0.013722092511363,0.0285877654344532,-0.0165808690548083,Financial Services,9.0
2020-06-04,163.82357788085938,167.21204883851894,161.42340197611176,164.6236269409428,83494674.0,153.48165740966795,166.92498138427734,-1.6546414212033234,-0.0048597741374297,0.0048836014353519,0.0206836586130712,-0.0146509796440481,Financial Services,9.0
2020-06-05,176.7657012939453,178.6481900950262,165.65901449511813,166.1767017878653,201321234.0,154.28406829833983,166.62660736083984,-1.5892693627165653,0.0790003708898244,-0.0599041523811876,0.0106496270899889,-0.0628328160809759,Financial Services,9.0
2020-06-08,175.82444763183594,185.89575931466143,174.88320328087562,185.4251371391813,151741826.0,155.23237228393555,166.1926934814453,-1.5940237362831218,-0.0053248659395985,0.0546038371606236,0.0572804966458029,-0.0053533189703585,Financial Services,9.0
2020-06-09,173.61251831054688,179.77767170481087,172.57715813797333,176.67156246259208,96654191.0,156.12655487060547,166.2463442993164,-1.6051964293833652,-0.0125803285668252,0.0176199514978141,0.0355109957176944,-0.0059636262560374,Financial Services,9.0
2020-06-10,176.6715545654297,177.89517504400214,173.00070749196075,173.70664072626235,67333317.0,157.10544815063477,166.3310562133789,-1.5897449079765211,0.0176199060105274,-0.0167820668497559,0.0069259620292709,-0.0207778047943164,Financial Services,9.0
2020-06-11,166.74142456054688,179.2129117270564,165.9884405987828,176.95393111726727,91726802.0,157.24898681640624,166.0910385131836,-1.6399030635388416,-0.0562067279552081,0.0612475669056795,0.0747953737313842,-0.0045158781853315,Financial Services,9.0
2020-06-12,168.62391662597656,169.4239800544666,159.8232907238299,160.01153671810735,92758901.0,157.77608261108398,165.83501983642577,-1.6303943934795144,0.0112898883429301,-0.0510744862306351,0.004744661638151,-0.0521908521533589,Financial Services,9.0
2020-06-15,163.494140625,167.40031329251875,161.89402810340454,167.40031329251875,63613412.0,158.119637298584,165.41616607666015,-1.6563054442442395,-0.0304214022756622,0.0238918205422307,0.0238918205422307,-0.0097869716644193,Financial Services,9.0
2020-06-16,162.7411346435547,168.4356655631423,159.4467795749625,167.54148634554548,63925976.0,158.94793090820312,165.15261749267577,-1.660108958512242,-0.0046057062263316,0.0294968553126091,0.0349913433506536,-0.0202429156943489,Financial Services,9.0
2020-06-17,162.7882080078125,165.84725215560582,159.3056067735438,160.9527843915863,73866905.0,159.89623413085937,164.70270233154298,-1.659871185882264,0.0002892530174434,-0.0112749175059294,0.0187915585854137,-0.0213934490519213,Financial Services,9.0
2020-06-18,169.09454345703125,170.0357878166301,161.04691567226052,162.27052184993968,58261857.0,161.1316177368164,164.57281036376952,-1.628017206696236,0.0387395102286284,-0.0403562496315892,0.0055663792595295,-0.0475924747200119,Financial Services,9.0
2020-06-19,173.6595916748047,174.0831487820494,168.95336967819753,169.70636807010462,76895151.0,162.66349334716796,164.7422344970703,-1.6049586567533871,0.0269970167247499,-0.0227642111015836,0.002439007849551,-0.0271002710027099,Financial Services,9.0
2020-06-22,176.6715545654297,180.483596903108,173.42426456009204,174.1301977943936,80023958.0,164.39773483276366,164.76670654296876,-1.5897449079765211,0.0173440629542951,-0.0143846403417189,0.0215770011593265,-0.0183803782862793,Financial Services,9.0
2020-06-23,181.1424560546875,181.75427344471808,176.81274104997934,178.45991851489225,65487085.0,166.329638671875,164.9446014404297,-1.5671619032936286,0.0253062894038328,-0.0148089939720447,0.0033775482752971,-0.0239022650957156,Financial Services,9.0
2020-06-24,173.75372314453125,183.44852903943453,173.09484057033407,183.35441321615625,74668987.0,167.5532569885254,164.88530334472657,-1.604483188567217,-0.0407896253097372,0.0552545861917386,0.0557962483879495,-0.0037920486667736,Financial Services,9.0
2020-06-25,174.3655242919922,175.82445597768148,169.80048322824663,171.4947260128455,73620385.0,168.8262908935547,164.9182470703125,-1.6013929151153627,0.0035210822328798,-0.0164642539905954,0.0083670879986927,-0.0261808696546053,Financial Services,9.0
2020-06-26,173.75372314453125,177.5187007696587,173.0007247470558,176.95394838098963,49176958.0,169.92284088134767,164.96060302734375,-1.604483188567217,-0.0035087277140658,0.0184181678443597,0.0216684716562629,-0.0043337108629843,Financial Services,9.0
2020-06-29,168.71804809570312,172.34184455283952,168.01211484007257,172.24771437385593,50966428.0,170.35581283569337,164.7864727783203,-1.6299189252933444,-0.0289816814149033,0.0209205020920502,0.0214784161981345,-0.0041841004184099,Financial Services,9.0
2020-06-30,167.96505737304688,172.1535920074194,166.83556698523006,170.45936360681893,43613239.0,170.74172286987306,164.50786437988282,-1.6337223624875608,-0.0044630122927283,0.014850149625063,0.0249369404558346,-0.0067245557229694,Financial Services,9.0
2020-07-01,173.94195556640625,174.50669354871272,168.10624357574707,168.90629264124345,54012853.0,171.2076400756836,164.36291259765625,-1.603532406342449,0.0355841761782917,-0.0289502489998184,0.0032467036516148,-0.0335497664819069,Financial Services,9.0
2020-07-02,174.5537567138672,176.9539326083989,173.18895531885852,174.7420027058945,52127276.0,171.744149017334,164.37608978271484,-1.600442132890595,0.0035172718707728,0.0010784413671249,0.0137503537002996,-0.0078188027614087,Financial Services,9.0
2020-07-03,173.8478240966797,175.8715080144275,172.6242036007331,175.68324765947523,38048810.0,171.5982551574707,164.30079010009766,-1.604007874528619,-0.0040442132582954,0.0105576447236683,0.0116405478657151,-0.0070384573537493,Financial Services,9.0
