Date_Ticker,Close_LUPIN.NS,High_LUPIN.NS,Low_LUPIN.NS,Open_LUPIN.NS,Volume_LUPIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-05,703.2940063476562,707.5283478803185,697.4535024887138,701.9311983488319,1189761.0,,,-0.833196657306505,0.0012473482445104,-0.0019377500540658,0.0060207274545847,-0.0083044982698962,Healthcare,11.0
2020-02-06,702.7099609375,719.1120184043945,687.232602360071,712.0547430968725,5687405.0,719.7277038574218,,-0.8345123640871736,-0.000830442752085,0.0132982064846574,0.0233411483807801,-0.0220252443223948,Healthcare,11.0
2020-02-07,688.7901000976562,695.2633493060399,676.5250651280332,689.1794908066871,7357814.0,717.2284545898438,,-0.8658702944372207,-0.0198088281277142,0.0005653256470667,0.009397999778838,-0.0178066365470178,Healthcare,11.0
2020-02-10,683.290283203125,691.126280557901,677.7904517124879,687.1839523893667,1841499.0,714.9579620361328,,-0.878259992660573,-0.0079847502072859,0.0056984114686791,0.0114680356905449,-0.0080490409798527,Healthcare,11.0
2020-02-11,686.3078002929688,694.8252009830413,679.980588351772,694.8252009830413,1862531.0,712.6339294433594,,-0.8714622888744438,0.0044161568867893,0.0124104675576128,0.0124104675576128,-0.0092192044713695,Healthcare,11.0
2020-02-12,684.5070190429688,693.0730789223962,679.9319461057496,689.1794099396861,2266491.0,710.3050231933594,,-0.8755189941578426,-0.0026238682544935,0.0068259210888004,0.0125142031288503,-0.0066837487563176,Healthcare,11.0
2020-02-13,684.7017211914062,689.763443389184,680.9540291106322,687.6219729575123,2356429.0,707.8447082519531,,-0.8750803793986899,0.0002844414199137,0.0042649984303013,0.0073925945285637,-0.0054734667151894,Healthcare,11.0
2020-02-14,698.5729370117188,702.271910805122,685.7724759733348,685.7724759733348,1845960.0,705.4598358154296,,-0.8438320339900361,0.0202587716534085,-0.0183237287907835,0.0052950430762839,-0.0183237287907835,Healthcare,11.0
2020-02-17,693.6085205078125,711.8114368261067,691.7103447937402,699.4003656199079,1402215.0,704.4791198730469,,-0.8550156103741133,-0.0071065113474657,0.0083503084821607,0.0262437899479195,-0.0027366672380013,Healthcare,11.0
2020-02-18,687.28125,692.0510183769593,675.5515838063584,691.9049820217294,1225756.0,702.7707733154297,,-0.8692693525754699,-0.0091222502618337,0.0067275689853745,0.0069400531106578,-0.017066762978972,Healthcare,11.0
2020-02-19,690.2015380859375,697.4535089943037,685.6751832006435,686.2592098269143,894396.0,701.34228515625,,-0.8626906811753376,0.0042490437298231,-0.0057118508746821,0.0105070338273618,-0.0065580191227138,Healthcare,11.0
2020-02-20,681.002685546875,689.2767321865999,679.4452417091729,687.378616075861,1883153.0,699.4806243896485,,-0.8834133723386434,-0.0133277775134675,0.0093625629741325,0.0121498003096427,-0.0022869863375816,Healthcare,11.0
2020-02-24,654.9638671875,678.4719209243418,651.2162340005519,676.5250861440711,1771815.0,696.2050750732421,,-0.9420722527617592,-0.0382359995224757,0.0329197075392231,0.0358921383522856,-0.0057218930305894,Healthcare,11.0
2020-02-25,651.3621215820312,661.9236740873276,649.6586415384241,661.9236740873276,2838451.0,692.1775573730469,,-0.950186075818926,-0.0054991516111188,0.0162145635359398,0.0162145635359398,-0.0026152580679233,Healthcare,11.0
2020-02-26,651.994873046875,658.0300719801152,646.8844323991004,650.3400518117272,2122196.0,688.4006958007812,,-0.9487606466000746,0.0009714280948774,-0.0025380893371362,0.0092565128695518,-0.0078381607878182,Healthcare,11.0
2020-02-27,645.180908203125,653.4549544021717,637.1988752815106,651.3134246798842,1302115.0,684.4072509765625,,-0.9641107882025232,-0.01045094850502,0.0095051115102564,0.0128243816483821,-0.0123717748311011,Healthcare,11.0
2020-02-28,622.987060546875,641.8713795847725,618.3146694753086,638.7077734179329,2408425.0,680.1071807861329,,-1.0141079208615058,-0.0343994178594984,0.0252344131469726,0.0303125381469726,-0.0074999809265137,Healthcare,11.0
2020-03-02,613.0582275390625,634.9601176422475,604.0054581789485,627.8541829579723,2408228.0,675.8022430419921,,-1.03647507362966,-0.0159374626482558,0.0241346657695202,0.0357256278756807,-0.0147665734728879,Healthcare,11.0
2020-03-03,632.3318481445312,642.9907793580551,618.4119927728989,620.0668140492863,2135990.0,672.9282287597656,,-0.99305647487402,0.0314384829037151,-0.0193965148698971,0.0168565465187315,-0.0220135288337568,Healthcare,11.0
2020-03-04,646.7384643554688,649.512679837362,626.1993241075361,635.8361789410063,2723269.0,670.1442596435547,,-0.9606020076260912,0.0227833158383706,-0.016857332624135,0.0042895476839437,-0.0317580310742793,Healthcare,11.0
2020-03-05,658.5654296875,668.3969795762653,648.295889565654,650.242724068854,2089837.0,667.9078308105469,,-0.9339588421949616,0.0182870912801171,-0.0126376290698939,0.0149287366836587,-0.0155938038331576,Healthcare,11.0
2020-03-06,645.8624267578125,655.8886138136417,639.7299091926106,647.3225528167977,3466958.0,665.0654541015625,,-0.962575499048699,-0.0192889003234124,0.0022607385079125,0.0155237193563959,-0.0094950833352959,Healthcare,11.0
2020-03-09,633.8406982421875,646.8844544059817,626.3940321370262,627.8541580860635,1461377.0,662.317984008789,,-0.9896574167357708,-0.0186134508179602,-0.0094448655201949,0.0205789186462277,-0.0117484821120084,Healthcare,11.0
2020-03-11,621.8189086914062,642.0659749991316,618.5579847671785,634.7653458439898,1987343.0,659.2444152832031,,-1.0167394719196323,-0.0189665788014574,0.0208202693286199,0.0325610334853512,-0.0052441697713732,Healthcare,11.0
2020-03-12,578.0150756835938,612.279370291502,568.1349275339618,612.279370291502,4991398.0,653.8297790527344,,-1.1154184429472982,-0.0704446783389008,0.0592792403682296,0.0592792403682296,-0.0170932360854898,Healthcare,11.0
2020-03-13,589.7448120117188,599.5763617987064,491.3323526587997,535.3794828377213,1820676.0,649.0916687011719,,-1.0889943099021655,0.0202931321717737,-0.09218449754318,0.016670854218201,-0.1668729547907638,Healthcare,11.0
2020-03-16,583.0770263671875,616.0271818050011,560.6884260225376,580.0107377723034,2477918.0,644.0104339599609,,-1.1040151466932755,-0.0113062217907204,-0.0052588053657136,0.0565108106609975,-0.038397328881469,Healthcare,11.0
2020-03-17,599.7223510742188,629.0709052749396,580.4973601586596,589.1607975515004,2067269.0,639.067904663086,,-1.0665174346958284,0.0285473856014162,-0.0176107385422613,0.0489369024652022,-0.0320564856072538,Healthcare,11.0
2020-03-18,596.6074829101562,620.4074882044519,589.5988665149033,609.3592256890579,2352295.0,634.2178527832032,,-1.073534445861534,-0.0051938503850709,0.0213737560191178,0.0398922339662972,-0.0117474496985288,Healthcare,11.0
2020-03-19,618.1199340820312,636.6148612435409,562.6838115759194,578.696536711445,2680525.0,630.7597869873047,,-1.0250723273627962,0.0360579640519101,-0.0637795275590551,0.0299212598425198,-0.0896850585937499,Healthcare,11.0
2020-03-20,624.88525390625,647.419828980427,614.4696768088944,623.6684822690047,2708797.0,627.4939727783203,,-1.0098317707017408,0.010944995382273,-0.0019471921118943,0.036061940865639,-0.0166679834933634,Healthcare,11.0
2020-03-23,576.4091186523438,615.1511180448449,570.5198960414456,593.7845949189149,1677165.0,622.2642944335937,674.3620764160156,-1.119036258477965,-0.077576058885811,0.0301443466182411,0.0672126760990192,-0.0102170878640284,Healthcare,11.0
2020-03-24,576.4577026367188,611.30602802031,569.9844542118801,570.6658581638643,1545462.0,618.3389862060546,671.1157287597656,-1.1189268110333612,8.428732787675244e-05,-0.010047301729793,0.0604525279551213,-0.0112293554153756,Healthcare,11.0
2020-03-25,551.4408569335938,583.3202709928615,543.2641284937813,565.5554066697581,3016481.0,613.3429229736328,667.5705432128906,-1.1752834452096892,-0.0433975391233353,0.0255957634598411,0.057811120917917,-0.014827933652361,Healthcare,11.0
2020-03-26,543.7996215820312,553.9717852703378,527.9815897830058,551.4409239475656,3907851.0,607.9331604003906,663.7907666015625,-1.192497218299773,-0.0138568538320741,0.0140516875375973,0.0187057204245812,-0.0290879786804694,Healthcare,11.0
2020-03-27,533.5299682617188,575.873618422575,527.9328191025252,550.0294024483112,4900000.0,602.3506134033203,659.8396630859374,-1.2156321531416292,-0.0188849953415485,0.030925037332671,0.0793650829002445,-0.0104907868201471,Healthcare,11.0
2020-03-30,545.6976928710938,558.2547993058149,521.021589064407,536.8396195591228,2777231.0,598.4861450195312,656.0754565429687,-1.1882213431335875,0.0228060752594992,-0.0162325650771323,0.023011104131033,-0.0452193661967998,Healthcare,11.0
2020-03-31,573.9755249023438,578.5992569983364,553.1443712732224,557.768103369215,3151209.0,596.5320098876953,652.6295593261718,-1.124518530477005,0.0518195924239134,-0.0282371300342226,0.0080556258854056,-0.0362927559196283,Healthcare,11.0
2020-04-01,563.6572265625,575.0948788407646,560.1529483529514,574.1701206038174,1298954.0,593.0982788085937,649.6382470703124,-1.1477630502602545,-0.0179768960385537,0.0186512184105771,0.0202918577803354,-0.0062170376683,Healthcare,11.0
2020-04-03,638.4156494140625,648.1985398434146,562.6351438553597,566.9668622952579,6492775.0,592.6821380615235,647.9775964355468,-0.9793512073667888,0.1326310021916716,-0.1119157827418239,0.0153237008496436,-0.1187008896606059,Healthcare,11.0
2020-04-07,681.4407348632812,719.0146764095907,652.4329126582147,671.657903370635,8165523.0,593.8259033203125,647.2309851074219,-0.8824265578789445,0.0673935319234532,-0.0143561002331463,0.0551389719222581,-0.0425683712771975,Healthcare,11.0
2020-04-08,686.8432006835938,714.9263245190446,679.9806208252514,682.3655050148998,6927854.0,595.8749420166016,646.6031311035156,-0.8702561670351686,0.0079280053919823,-0.006519240001557,0.040887241523976,-0.0099914796441344,Healthcare,11.0
2020-04-09,769.1456909179688,776.7869928342883,713.904260036583,713.904260036583,13732376.0,602.6401916503906,647.5765478515625,-0.6848494459408266,0.1198271893096734,-0.0718218037670543,0.0099347912970815,-0.0718218037670543,Healthcare,11.0
2020-04-13,804.0913696289062,826.2366137780319,777.7604428638001,782.6275294899816,10064797.0,611.7538146972656,649.0201257324219,-0.6061256589963443,0.0454344074517665,-0.0266932850539489,0.0275407061754013,-0.0327461875100811,Healthcare,11.0
2020-04-15,788.8573608398438,831.2983290496758,770.3137147518636,825.4091665870693,7000858.0,622.2959289550781,650.246630859375,-0.6404440327254879,-0.0189456190732318,0.0463351266803306,0.0538005605533653,-0.0235069697115305,Healthcare,11.0
2020-04-16,803.9453735351562,810.3699039636713,766.1280757025787,783.6009281570635,3963315.0,633.00595703125,651.8245422363282,-0.6064545513173141,0.0191264142851494,-0.0253057558981064,0.0079912524407781,-0.0470396361214009,Healthcare,11.0
2020-04-17,800.392333984375,822.5375764266305,795.8659200058335,818.6439074257944,3328045.0,643.8717224121094,653.6526196289062,-0.6144586519362978,-0.0044195036973191,0.0228032836728488,0.0276679841897233,-0.005655244042642,Healthcare,11.0
2020-04-20,788.2246704101562,800.1490325126872,774.2074373163957,800.1490325126872,2294941.0,653.2968383789063,655.4339733886719,-0.6418693244475497,-0.0152021240803841,0.0151281259648039,0.0151281259648039,-0.0177832965903828,Healthcare,11.0
2020-04-21,790.901611328125,823.0243844651443,770.9465552884616,774.3535160757211,5837165.0,663.0115447998047,657.4557629394532,-0.6358388527479636,0.0033961648479941,-0.0209230769230769,0.0406153846153847,-0.0252307692307691,Healthcare,11.0
2020-04-22,785.1583251953125,807.5469218058862,781.5567289228808,783.6008813700812,3630813.0,671.3634643554688,659.1105725097656,-0.6487770256654413,-0.007261694818358,-0.0019836048033291,0.0285147541484762,-0.004587095566408,Healthcare,11.0
2020-04-23,800.4896850585938,815.0422854337585,789.4414225767517,789.4414225767517,3411965.0,680.143685913086,661.0544860839843,-0.6142393445567215,0.0195264564754726,-0.0138018798843526,0.0181796226070038,-0.0138018798843526,Healthcare,11.0
2020-04-24,854.0276489257812,867.3148189064219,798.8835942355101,802.77726345619,14719795.0,694.0246124267578,664.08083984375,-0.4936318355200543,0.0668815162349889,-0.0600102180931206,0.0155582433394909,-0.0645694021260702,Healthcare,11.0
2020-04-27,872.9606323242188,881.9160834648967,852.4215508342023,876.026920617893,6448879.0,708.8497589111328,667.7642504882813,-0.450980606347747,0.0221690520467948,0.0035125161205842,0.0102587113428407,-0.0235280730075215,Healthcare,11.0
2020-04-28,831.6389770507812,877.04891406927,825.7011557816408,876.0754968505472,4121427.0,722.8596649169922,670.7312243652344,-0.5440678579317689,-0.0473350730186084,0.0534324641172423,0.0546029446329281,-0.0071399025694991,Healthcare,11.0
2020-04-29,831.6876831054688,849.5012060613349,826.1878521361947,837.1387956843917,3285831.0,737.2540679931641,673.6388220214844,-0.5439581354935858,5.856634432915225e-05,0.0065542783543082,0.021418524426563,-0.006612856100908,Healthcare,11.0
2020-04-30,813.0953979492188,854.8550207586817,789.9767388045951,851.6427557916475,7643181.0,751.2323394775391,676.2105895996094,-0.5858418575857707,-0.0223548881796921,0.0474081613789139,0.0513588232263872,-0.0284328987753875,Healthcare,11.0
2020-05-04,819.2766723632812,842.7846638809427,793.335078248134,804.042668261299,5482297.0,764.9112884521485,678.9020886230469,-0.5719170077053839,0.0076021515183247,-0.0185944560804328,0.0286935931543741,-0.031664021435294,Healthcare,11.0
2020-05-05,804.8214111328125,844.8775567617942,799.1756026797298,844.8775567617942,3485068.0,776.4535827636719,681.0270581054688,-0.6044810598947061,-0.0176439311872156,0.0497702286182983,0.0497702286182983,-0.0070149829204171,Healthcare,11.0
2020-05-06,805.2108154296875,818.3032902083899,795.3306059102599,812.7547996263635,2243112.0,788.5312622070312,683.2591040039063,-0.6036038303764006,0.000483839385345,0.0093689553743143,0.0162596856969883,-0.0122703388107811,Healthcare,11.0
2020-05-07,791.6802978515625,814.3609096218049,787.2512609091995,798.2022058059271,2230759.0,796.1944946289062,685.3470849609375,-0.634084668704932,-0.0168036957761237,0.0082380576756344,0.0286487005320106,-0.0055944766522324,Healthcare,11.0
2020-05-08,812.803466796875,817.3298811255457,795.5739682528965,798.2022069142964,2635460.0,802.7626312255859,687.7991235351562,-0.5864995047309204,0.0266814382050884,-0.0179640718562874,0.0055688915138472,-0.0211976194096182,Healthcare,11.0
2020-05-11,826.7232666015625,834.8999953463408,809.9318188753755,821.5155080283656,3945910.0,809.7566345214843,690.71353515625,-0.555141711877663,0.0171256649034029,-0.0062992766546955,0.0098905269454803,-0.0203108445165842,Healthcare,11.0
2020-05-12,829.2054443359375,837.7228451058897,822.5375600696726,827.404646223931,2001722.0,812.7596221923828,694.1983666992187,-0.5495499924340194,0.0030024287868158,-0.0021717152538098,0.0102717617547403,-0.0080412933993755,Healthcare,11.0
2020-05-13,816.9404296875,840.0590894492851,812.9981016948673,838.1122549430295,2253401.0,813.4020751953125,697.5099328613281,-0.5771799723248475,-0.0147912857208262,0.0259159964253798,0.0282990765564492,-0.0048257227202487,Healthcare,11.0
2020-05-14,840.1077270507812,843.36871041338,806.6708690217949,817.670471819692,3474044.0,815.9645935058594,701.2721899414063,-0.5249899033668911,0.0283586128454229,-0.0267075929772194,0.0038816252459032,-0.0398006790704892,Healthcare,11.0
2020-05-15,819.4226684570312,840.1077860113384,813.8741779834581,840.1077860113384,1984358.0,816.7384582519531,704.7570251464844,-0.5715881153844141,-0.0246219120806868,0.0252435261441534,0.0252435261441534,-0.0067712191609501,Healthcare,11.0
2020-05-18,834.0725708007812,840.0104518435569,815.0909338817941,815.7236788774973,2661106.0,818.4224700927734,708.9787353515625,-0.5385855859327289,0.0178783220280391,-0.0219991551882199,0.0071191419675564,-0.0227577762217539,Healthcare,11.0
2020-05-19,818.0111694335938,846.8730149138303,811.1972486239422,840.5458027334396,3414397.0,819.9117950439453,713.0777941894531,-0.574767866143087,-0.0192565994008976,0.0275480753098387,0.0352829479091598,-0.0083298627992691,Healthcare,11.0
2020-05-20,849.9879760742188,854.6603671098238,818.6439279491593,822.1482063726943,3952756.0,822.86611328125,717.4309167480469,-0.5027321980433405,0.0390909168914726,-0.0327531335562016,0.0054970083896777,-0.0368758723738964,Healthcare,11.0
2020-05-21,862.2042846679688,866.2926487894026,840.2050797189573,846.8729637720946,2666556.0,826.7184112548828,721.7402331542969,-0.4752119405906952,0.0143723310654023,-0.0177815410668924,0.0047417580660809,-0.0255150726344201,Healthcare,11.0
2020-05-22,869.0182495117188,874.1286900717148,852.0807656049478,857.5805968298226,2372742.0,830.1448394775391,725.9492895507813,-0.4598617989882465,0.0079029586896265,-0.0131615793895267,0.0058807056846821,-0.0194903661876925,Healthcare,11.0
2020-05-26,881.867431640625,894.7652111116716,869.2616654826137,869.2616654826137,5437014.0,831.5368286132813,730.6693896484375,-0.4309158373231703,0.0147858599472748,-0.0142944003891373,0.014625531013263,-0.0142944003891373,Healthcare,11.0
2020-05-27,870.7704467773438,885.7610971852656,864.3945752500954,881.9160869105702,2493163.0,831.4273193359375,735.4079846191406,-0.4559145411494513,-0.0125835068459625,0.0127997455293478,0.0172153872049758,-0.0073221037195795,Healthcare,11.0
2020-05-28,857.7266845703125,867.1201259433842,845.1695775340759,863.9078607100402,3226522.0,832.7317047119141,740.1261401367187,-0.4852988425801008,-0.014979564654847,0.0072064636100532,0.0109515554803771,-0.014639986445714,Healthcare,11.0
2020-05-29,846.6782836914062,858.3592902985428,818.1571711081825,846.8729790173929,9473461.0,833.481234741211,745.499404296875,-0.5101880989617782,-0.0128810273454895,0.0002299519542863,0.0137962751993694,-0.0336858912441635,Healthcare,11.0
2020-06-01,827.1127319335938,852.713596286603,823.608393835493,851.740178939244,5213799.0,834.1821014404297,750.2467626953126,-0.5542643448625678,-0.0231086023282766,0.0297751999876449,0.0309520859304879,-0.0042368324930852,Healthcare,11.0
2020-06-02,848.0897827148438,850.7180211836971,828.913450924725,831.201017119681,4740216.0,835.6227569580078,755.5470178222656,-0.5070083482031054,0.0253617795632411,-0.0199138887643471,0.0030990097067788,-0.0226112048287303,Healthcare,11.0
2020-06-03,844.3908081054688,862.3016499153568,838.2582912933186,856.6071827496477,3866831.0,837.6012268066406,760.4403869628907,-0.5153412036462691,-0.00436153657875,0.0144676783864907,0.0212115546947675,-0.0072626522615866,Healthcare,11.0
2020-06-04,883.4734497070312,888.7299264874697,845.7535322356299,846.8729858095276,6242195.0,841.5143585205078,766.1777062988281,-0.4272978842957139,0.0462850154530352,-0.0414279160394019,0.0059497846620988,-0.0426950209810036,Healthcare,11.0
2020-06-05,878.363037109375,899.3402265044717,874.2260137717384,895.4465574808138,3694033.0,845.8484954833984,771.382568359375,-0.4388103530007607,-0.0057844552084173,0.0194492705745672,0.023882140423544,-0.0047099242145379,Healthcare,11.0
2020-06-08,876.3676147460938,887.6592914787752,857.3373177309402,880.9426881027543,2880744.0,849.0267028808594,776.4122155761719,-0.4433055355465227,-0.0022717512907282,0.0052204956911674,0.0128846348754603,-0.021714970629839,Healthcare,11.0
2020-06-09,894.9598999023438,906.0568216051448,871.695202393874,875.9782623292779,4737507.0,852.4385345458984,782.7832312011719,-0.4014218134543378,0.0212151668357081,-0.0212094838831741,0.0123993507463429,-0.0259952401342321,Healthcare,11.0
2020-06-10,903.671875,912.0432989487616,893.5970302863508,899.8269244150723,3077038.0,856.1618560791015,789.3275146484375,-0.3817959341824933,0.0097344865380078,-0.0042548082897099,0.0092637872001513,-0.0111487864039689,Healthcare,11.0
2020-06-11,893.8890991210938,907.0302327359788,887.8052409660544,899.4375896410252,1944883.0,860.0092895507812,796.1764794921875,-0.4038340571328881,-0.010825584097,0.0062071352311903,0.0147010782744816,-0.0068060547567044,Healthcare,11.0
2020-06-12,887.6591796875,896.0305439484571,877.097567286132,880.2611732261997,2105897.0,862.3868621826172,803.0536706542969,-0.4178684919546683,-0.0069694545326923,-0.0083342871122052,0.0094308316215512,-0.0118982742960944,Healthcare,11.0
2020-06-15,918.857177734375,930.5868431107154,889.703320714638,892.6235723143578,6159384.0,867.3585876464844,810.76021484375,-0.3475872828915328,0.0351463700942722,-0.0285502535711821,0.0127654935506542,-0.0317283879651695,Healthcare,11.0
2020-06-16,901.1410522460938,922.8969048166432,893.645727263591,918.516527030948,2459099.0,870.71201171875,817.86908203125,-0.3874972385675304,-0.019280608474936,0.0192816371438697,0.024142560719349,-0.0083175935263638,Healthcare,11.0
2020-06-17,904.2560424804688,913.990215800862,892.8183888290066,904.4993968134786,1903488.0,875.0242553710938,824.4746923828125,-0.3804799524082454,0.0034567177098534,0.0002691210471121,0.0107648418844858,-0.012648689214271,Healthcare,11.0
2020-06-18,894.9111328125,912.0919711896264,890.7741094639878,907.1275669364816,1745711.0,877.2704132080078,831.0997705078125,-0.4015316733893105,-0.0103343624249772,0.0136510025141691,0.0191983737235794,-0.0046228314709981,Healthcare,11.0
2020-06-19,890.1414794921875,902.2605369996782,888.0486084906781,895.105884055411,2295673.0,878.6672729492187,836.134287109375,-0.4122764975174453,-0.005329750793604,0.0055770960882035,0.0136147542685061,-0.0023511666962237,Healthcare,11.0
2020-06-22,910.3884887695312,924.746393297038,891.8935609035905,897.9287597739586,2542504.0,880.7357849121094,840.7132421875,-0.366665099959621,0.0227458328185024,-0.0136861671135726,0.0157711841753542,-0.0203154236835071,Healthcare,11.0
2020-06-23,912.9680786132812,918.4678505250027,899.4862138158226,910.388499090297,1869848.0,882.2908172607422,845.2357397460937,-0.3608539356396112,0.0028335044605369,-0.0028254870935929,0.0060240571828922,-0.014767071394146,Healthcare,11.0
2020-06-24,896.9066772460938,919.587287271642,891.9422136271922,915.0122143175198,1642404.0,883.5976287841797,847.7909594726563,-0.3970362158499693,-0.0175925114398121,0.020186645423377,0.0252875918988451,-0.0055350949489467,Healthcare,11.0
2020-06-25,910.3884887695312,921.1447375669252,896.9066835375862,900.2649255409992,2393857.0,886.2307189941406,849.9169018554687,-0.366665099959621,0.0150314540692602,-0.0111200474889735,0.011815009669039,-0.0148088485281342,Healthcare,11.0
2020-06-26,902.1144409179688,918.6138752699502,897.4907089575045,911.1185505251888,1226064.0,889.0025268554688,852.1820434570312,-0.3853044397653461,-0.0090884803066277,0.0099811168060426,0.0182897353191597,-0.0051254383598596,Healthcare,11.0
2020-06-29,900.0215454101562,911.0698665976028,894.5704326974173,902.1144162158124,1254935.0,892.6479675292969,854.1035668945312,-0.3900192046842637,-0.0023199889203445,0.0023253563387777,0.012275618560233,-0.0060566469108855,Healthcare,11.0
2020-06-30,887.5618286132812,910.145120490884,883.181451028031,910.145120490884,1890864.0,894.6215698242188,855.8469567871093,-0.4180877993342447,-0.0138437983628457,0.0254441900829449,0.0254441900829449,-0.0049352928934472,Healthcare,11.0
2020-07-01,879.3851928710938,886.7344814388027,867.8501624770788,885.8583821233722,2184216.0,896.3712890625,857.6701672363281,-0.4365076942636038,-0.0092124688991668,0.0073610396271788,0.0083573030650134,-0.0131171533106605,Healthcare,11.0
2020-07-02,871.20849609375,888.9733620755499,868.8236117917398,881.4293778914979,2144667.0,895.7580413818359,859.2763049316407,-0.4549277266897525,-0.0092981970172226,0.011731843575419,0.0203910614525137,-0.0027374438067389,Healthcare,11.0
2020-07-03,876.1241455078125,880.1638506829916,866.3413144574287,874.9073739987431,2103089.0,895.6460968017578,861.0956213378906,-0.4438540102406481,0.0056423341095763,-0.0013888117515173,0.0046108821402675,-0.0111660329195854,Healthcare,11.0
