Date_Ticker,Close_HDFCBANK.NS,High_HDFCBANK.NS,Low_HDFCBANK.NS,Open_HDFCBANK.NS,Volume_HDFCBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,1186.389404296875,1192.2932955014296,1173.3337201502595,1176.2617014455295,6894175.0,,,-1.1189363098962912,0.0103415776956245,-0.0085365756088724,0.0049763519323182,-0.0110045522147537,Financial Services,9.0
2020-01-30,1176.981689453125,1189.3653183831505,1168.4857859610656,1189.3653183831505,6055992.0,,,-1.1621972958080442,-0.0079297023470346,0.0105215136658407,0.0105215136658407,-0.0072183820429754,Financial Services,9.0
2020-01-31,1177.2218017578125,1188.2615556362798,1171.4138843651856,1182.1655977902597,5589134.0,,,-1.1610931493492234,0.0002040068310655,0.0041995450857816,0.0093778027742799,-0.0049335795378191,Financial Services,9.0
2020-02-03,1145.0625,1150.0062959516213,1130.5667296573538,1149.094363172264,6538505.0,,,-1.308976362582542,-0.0273179631143363,0.0035210856807066,0.0043174900510856,-0.0126593704209562,Financial Services,9.0
2020-02-04,1180.581787109375,1184.6136505533464,1150.0544192568143,1150.0544192568143,10448852.0,,,-1.145642396284125,0.0310195182440914,-0.0258579017446187,0.0034151496219869,-0.0258579017446187,Financial Services,9.0
2020-02-05,1194.8372802734375,1198.0531848567105,1178.1816765010667,1185.4774897667444,9010341.0,,,-1.0800891031435162,0.0120749729664784,-0.0078335273440339,0.0026915000363372,-0.013939641863668,Financial Services,9.0
2020-02-06,1190.181640625,1198.7253573177836,1187.6856022539532,1194.837513888853,5913775.0,1198.5044555664062,,-1.1014978686712107,-0.0038964633304478,0.0039119014316235,0.0071784981394076,-0.002097191122639,Financial Services,9.0
2020-02-07,1192.4853515625,1197.0932956450315,1182.3096019972018,1196.1333170599114,3407724.0,1196.560498046875,,-1.0909043496214543,0.0019355960963153,0.0030591281416005,0.0038641515189212,-0.0085332281457085,Financial Services,9.0
2020-02-10,1190.6614990234375,1193.205348553925,1176.9818040358296,1193.205348553925,4609917.0,1194.3669494628907,,-1.0992912597593525,-0.0015294548789825,0.0021365010396101,0.0021365010396101,-0.0114891553970862,Financial Services,9.0
2020-02-11,1190.949462890625,1204.7731785758035,1188.501587699274,1193.5414754980973,5806760.0,1192.0198059082031,,-1.0979670698781328,0.0002418520019532,0.0021764253549274,0.011607306704372,-0.0020553980396528,Financial Services,9.0
2020-02-12,1199.01318359375,1202.7571232965508,1194.2613367456927,1195.365218306943,3148965.0,1190.3278442382812,,-1.060886385192419,0.0067708336536405,-0.0030424730409327,0.003122517545286,-0.0039631314426542,Financial Services,9.0
2020-02-13,1191.717529296875,1209.477134467173,1184.229648891656,1209.477134467173,4556070.0,1188.1079040527345,,-1.0944351484145325,-0.0060847156617644,0.0149025291092061,0.0149025291092061,-0.0062832678223981,Financial Services,9.0
2020-02-14,1170.5498046875,1198.4372280382763,1166.373921491974,1193.44526933907,7344429.0,1185.285559082031,,-1.1917740507217602,-0.0177623674142513,0.0195595817964213,0.0238242091358271,-0.0035674545233389,Financial Services,9.0
2020-02-17,1168.4378662109375,1183.6535021487043,1165.8458539245034,1175.9736740731246,5076345.0,1183.473602294922,,-1.2014857120761389,-0.0018042277809155,0.006449472479546,0.0130222037283922,-0.0022183569716373,Financial Services,9.0
2020-02-18,1164.6939697265625,1169.7338570878355,1155.33417891277,1168.1979148528046,5264558.0,1181.9808349609375,,-1.218701864537776,-0.0032041896215807,0.003008468505306,0.0043272202761179,-0.0080362662270759,Financial Services,9.0
2020-02-19,1178.085693359375,1180.7736803186085,1165.3180482652365,1173.5738408044704,5006134.0,1181.3256469726562,,-1.1571205797055648,0.0114980621355466,-0.0038298169482381,0.0022816565674168,-0.0108376200187364,Financial Services,9.0
2020-02-20,1168.3900146484375,1180.7737629159992,1165.5100786413254,1180.7737629159992,5561707.0,1179.993682861328,,-1.2017057554985373,-0.0082300283974162,0.0105989850240957,0.0105989850240957,-0.0024648755732293,Financial Services,9.0
2020-02-24,1161.5260009765625,1166.1339448955853,1151.9742612675054,1160.5660224255062,8284042.0,1178.33291015625,,-1.2332696372369745,-0.0058747623531688,-0.0008264804664288,0.0039671465943496,-0.0082234402854747,Financial Services,9.0
2020-02-25,1152.2623291015625,1160.6140958203607,1150.0543315076857,1155.814202950963,6943340.0,1177.7137329101563,,-1.275868247540487,-0.0079754322048852,0.0030825218873291,0.0072481469782235,-0.0019162282217439,Financial Services,9.0
2020-02-26,1151.2542724609375,1156.486108668004,1138.1985876590406,1149.5743100037296,6907393.0,1176.5641540527345,,-1.2805037541276472,-0.0008748499496733,-0.0014592453616844,0.0045444662679801,-0.0113404007387428,Financial Services,9.0
2020-02-27,1151.4462890625,1154.37427067705,1133.7347307023667,1147.1744311509976,10327549.0,1174.8169982910156,,-1.279620773761747,0.0001667890457874,-0.0037099932077426,0.0025428729436731,-0.0153820100237188,Financial Services,9.0
2020-02-28,1130.518798828125,1137.5746179582306,1123.270913670977,1128.4548214429535,12156528.0,1172.4938537597657,,-1.3758549682748926,-0.0181749599900261,-0.0018256904593808,0.0062412222931804,-0.0064111142288486,Financial Services,9.0
2020-03-02,1132.390869140625,1153.0784573294784,1119.47920229369,1152.1664072389945,7332449.0,1170.2523071289063,,-1.367246330708813,0.0016559391267447,0.0174635266296143,0.0182689464853715,-0.0114021290693855,Financial Services,9.0
2020-03-03,1134.5028076171875,1137.910661490241,1121.2550554646243,1127.974905968265,11184775.0,1169.7243225097657,,-1.3575346693544343,0.0018650260560342,-0.005753975754924,0.0030038302683543,-0.0116771435589371,Financial Services,9.0
2020-03-04,1102.8714599609375,1132.774818653037,1087.751796067899,1131.1908304272636,17144435.0,1165.8388061523438,,-1.502990107582974,-0.0278812422885808,0.025677852310485,0.0271140924193999,-0.0137093618267843,Financial Services,9.0
2020-03-05,1105.2713623046875,1118.37509392369,1097.0155695976796,1106.855350466965,9774854.0,1161.3605102539063,,-1.491954256347376,0.0021760490055976,0.001433121508708,0.0118556691740197,-0.0074694712887458,Financial Services,9.0
2020-03-06,1089.4798583984375,1095.2397306424843,1056.9365567825928,1079.9760457587802,11526783.0,1156.325421142578,,-1.564570831079924,-0.014287445097032,-0.0087232568517863,0.0052868092967905,-0.0298704940389482,Financial Services,9.0
2020-03-09,1062.984375,1073.640114267076,1022.377232416,1065.5762704054084,17210295.0,1149.8503723144531,,-1.6864092108631272,-0.0243193880035437,0.0024383193830186,0.0100243611455492,-0.0382010719433201,Financial Services,9.0
2020-03-11,1069.22412109375,1075.1759410362497,1048.2965425103432,1060.776263254514,17769120.0,1143.7785034179688,,-1.6577159976505724,0.0058700261645426,-0.007900923363564,0.0055664849165684,-0.0195726772063458,Financial Services,9.0
2020-03-12,980.4260864257812,1036.7768393183303,963.2904926573576,1031.976946543709,29500385.0,1133.2523345947266,,-2.0660500713937235,-0.0830490380044306,0.0525800576215389,0.0574757788197786,-0.017477700772827,Financial Services,9.0
2020-03-13,1026.985107421875,1038.168763865952,882.4123015442967,940.8269733160892,33171182.0,1124.650930786133,,-1.851950347408664,0.0474885579246756,-0.0838942390528677,0.0108897941783714,-0.1407740042506665,Financial Services,9.0
2020-03-16,959.4985961914062,995.4977931470618,955.1786925567276,993.5778359760934,15993161.0,1113.0399841308597,,-2.162284265906869,-0.0657132325899892,0.0355177588794395,0.0375187593796897,-0.0045022511255627,Financial Services,9.0
2020-03-17,936.0750732421876,969.5783485242084,916.4915457145892,967.658391398418,21338419.0,1101.3162475585937,,-2.269996363173824,-0.0244122534855132,0.0337401550997811,0.0357912268360902,-0.0209208941541075,Financial Services,9.0
2020-03-18,841.8052368164062,953.2587260642872,830.3814683238754,945.5788974555112,30590703.0,1084.9846160888671,,-2.7034922900011917,-0.100707559810634,0.123275142634611,0.1323981894783441,-0.0135705600213821,Financial Services,9.0
2020-03-19,859.7088623046875,883.1323646386182,763.1830214375808,813.1019108901019,33610024.0,1069.7353607177731,,-2.621163211911373,0.0212681327048883,-0.0542124822229269,0.0272458542199245,-0.1122773593473753,Financial Services,9.0
2020-03-20,847.51708984375,877.9964106192646,791.5503487681442,839.9812812149705,44318732.0,1053.2069305419925,,-2.677226571125785,-0.0141812804258572,-0.0088916302916898,0.0359630751294157,-0.0660361209777185,Financial Services,9.0
2020-03-23,740.6715087890625,805.1820851865842,734.3836604086282,762.7990047469377,25138477.0,1031.8210052490235,1128.4298718261718,-3.168551537231734,-0.1260689398893251,0.0298749117460341,0.0870974185344206,-0.0084893887584719,Financial Services,9.0
2020-03-24,736.9755249023438,777.5826047660847,709.1841349024014,763.4229215311468,30528636.0,1010.5934814453124,1118.5420922851563,-3.185547365603342,-0.0049900446322842,0.0358863974923828,0.0550996315232066,-0.0377100582867049,Financial Services,9.0
2020-03-25,822.4616088867188,832.7333909175358,725.0237876996724,739.6154731328708,23614021.0,994.1034454345704,1110.3006750488282,-2.792443159499999,0.1159958249572843,-0.1007294867732345,0.0124890717327472,-0.1184709658593521,Financial Services,9.0
2020-03-26,865.0367431640625,900.1719971161107,807.3420493968215,835.2774048390904,28521578.0,979.7925689697264,1102.843563232422,-2.5966631731001364,0.0517654974011167,-0.0344023980023331,0.0406170653786719,-0.0666962348399329,Financial Services,9.0
2020-03-27,868.252685546875,949.082898090562,837.197341642059,907.1318201480686,27617968.0,965.6328887939452,1095.5515686035155,-2.5818747956432784,0.0037176945467651,0.0447785941217162,0.0930952634978323,-0.0357676335723115,Financial Services,9.0
2020-03-30,798.3662719726562,851.5010670969107,794.8623264444668,844.7812165110275,19634222.0,949.025262451172,1086.7965673828126,-2.903244565377081,-0.0804908694641126,0.0581374065611342,0.0665544086587794,-0.0043888947356601,Financial Services,9.0
2020-03-31,827.4055786132812,838.637281357104,804.4620666408429,819.6297167993533,17605546.0,933.7759979248046,1078.804744873047,-2.7697085200853016,0.036373413632408,-0.0093978841996208,0.013574603597243,-0.0277294625096574,Financial Services,9.0
2020-04-01,796.4462280273438,829.2774475874181,787.1824115760878,829.2774475874181,14551752.0,916.8731689453124,1070.6401293945312,-2.912073807700821,-0.0374173819782855,0.0412221420665039,0.0412221420665039,-0.011631439920559,Financial Services,9.0
2020-04-03,781.2785034179688,810.2218795423889,777.5826095134302,809.2619010121255,17498140.0,900.793521118164,1062.3747131347657,-2.981821959248532,-0.0190442544337773,0.03581744214353,0.0370461698329054,-0.0047305716058609,Financial Services,9.0
2020-04-07,860.2368774414062,870.9886504475179,811.5179591068699,839.0213719090607,30206319.0,888.541796875,1055.755661621094,-2.6187351562389627,0.101063031528459,-0.0246623994956443,0.0124986190293197,-0.0566343057501098,Financial Services,9.0
2020-04-08,853.324951171875,907.1797240516136,831.4373934954075,844.7331314848557,28109676.0,876.7340515136718,1048.9215747070311,-2.650519362067429,-0.0080349104424461,-0.0100686375983969,0.0631116819047417,-0.0256497336054796,Financial Services,9.0
2020-04-09,888.0281982421875,893.6441082457919,854.380959802175,876.4604677521188,22228573.0,867.9862426757812,1042.7873095703126,-2.490937921990272,0.0406682671386256,-0.0130263098772837,0.0063240221591172,-0.0378898310961473,Financial Services,9.0
2020-04-13,859.516845703125,908.8117836679344,850.7330763657886,896.6200433091601,17079028.0,857.50087890625,1036.6847290039063,-2.622046192277273,-0.0321063594551383,0.0431675048505686,0.0573519160342737,-0.0102194266246763,Financial Services,9.0
2020-04-15,828.74951171875,893.2600852060125,809.2619579029216,893.2600852060125,28989376.0,849.9170501708984,1029.7748022460937,-2.7635284995268927,-0.0357960802492543,0.0778408585164334,0.0778408585164334,-0.0235144075987604,Financial Services,9.0
2020-04-16,844.5411376953125,855.052914640017,821.9816415477253,830.3814539431036,26927198.0,840.7948516845703,1022.9378369140624,-2.6909113634590835,0.0190547635362247,-0.0167661267405512,0.0124467316931302,-0.0267121341290139,Financial Services,9.0
2020-04-17,873.8684692382812,883.180272965207,851.7409752047607,878.3803801773525,27941731.0,836.5133453369141,1016.8755725097656,-2.556050847618453,0.0347257584432189,0.0051631465122023,0.0106558413018866,-0.0253213095705446,Financial Services,9.0
2020-04-20,907.0357666015624,922.491457384505,897.5800007260784,912.939658492514,33116493.0,835.0613800048828,1011.4718518066406,-2.4035324084656047,0.037954564709483,0.0065089956850012,0.0170397809568756,-0.0104249096051773,Financial Services,9.0
2020-04-21,884.7642822265625,896.6199942597219,871.6605511646976,887.9801870345212,16589003.0,837.2093322753906,1006.265887451172,-2.505946904204789,-0.0245541412974768,0.0036347588533589,0.0133998538043644,-0.0148104204985406,Financial Services,9.0
2020-04-22,891.43603515625,895.6599641045441,870.9885042858559,882.3642849661201,19144677.0,838.7956909179687,1000.4829724121092,-2.475267125502775,0.00754071232724,-0.0101765576355008,0.0047383421599662,-0.0229377432187942,Financial Services,9.0
2020-04-23,916.7316284179688,920.139540925128,876.0285100042288,897.5800425299891,20450611.0,842.2564178466797,994.920859375,-2.35894639066974,0.0283762292123236,-0.0208911586491568,0.0037174592885382,-0.0444002553767917,Financial Services,9.0
2020-04-24,900.5078735351562,920.0434723225294,888.9401436435955,895.6599935415493,16642284.0,850.2482360839844,989.1273840332032,-2.433550653562271,-0.0176973875231187,-0.0053834953986303,0.0216939788773655,-0.0128457842863148,Financial Services,9.0
2020-04-27,892.4920654296875,919.0834828573294,889.2281149381581,907.3237456754832,13710536.0,858.0240631103516,983.1275183105467,-2.470411014157955,-0.0089014303384164,0.0166182768679912,0.0297945701229731,-0.0036571198982682,Financial Services,9.0
2020-04-28,894.1240844726562,906.0277838639396,885.1002622663689,906.0277838639396,14720718.0,861.6071868896485,977.1967700195312,-2.462906242383066,0.0018286090220679,0.0133132521514662,0.0133132521514662,-0.0100923600683562,Financial Services,9.0
2020-04-29,937.9951171875,952.970819310261,896.7160351622696,897.580039385823,27938889.0,865.2551055908203,972.1376831054688,-2.2611671208500845,0.0490659333270486,-0.0430866611788536,0.0159656504051581,-0.0440077792185126,Financial Services,9.0
2020-04-30,961.70654296875,978.2181864906132,952.3947388960328,961.3225866869284,21896567.0,869.9277984619141,967.3915502929688,-2.1521311143695407,0.025278837114149,-0.000399244743242,0.0171691080221751,-0.0096825836746126,Financial Services,9.0
2020-05-04,886.0602416992188,921.5794496546588,880.7803594355722,919.179503171183,13361162.0,874.3124969482421,961.2784045410156,-2.4999874884040407,-0.0786584034626759,0.0373781148429035,0.0400866738894907,-0.0059588299024919,Financial Services,9.0
2020-05-05,874.9724731445312,906.2197636581102,871.7085225926843,900.4598922789272,14836429.0,876.6908416748047,955.3668579101562,-2.5509741315159733,-0.0125135606281399,0.0291293954000606,0.0357123126414256,-0.0037303465560656,Financial Services,9.0
2020-05-06,908.5238037109376,911.9797033603776,869.404674329953,882.2203656717757,16892923.0,882.2947204589843,950.1685766601564,-2.3966897316313247,0.0383455841140091,-0.0289518424632611,0.0038038625243763,-0.0430579025240718,Financial Services,9.0
2020-05-07,887.9801635742188,905.547759416172,884.4762184107062,902.8598311800572,10915865.0,887.6298034667968,944.6343005371094,-2.4911588074155624,-0.0226121099445128,0.0167567567567568,0.0197837705869932,-0.0039459723395269,Financial Services,9.0
2020-05-08,891.8681640625,906.1718695608716,888.1722696514012,904.2998994517972,10403742.0,889.2113677978516,938.9099499511718,-2.473279998678054,0.0043784767360473,0.0139389832379148,0.0160379146545803,-0.0041439918589131,Financial Services,9.0
2020-05-11,879.1483764648438,915.8195701320146,877.4204267302531,899.499934186266,14275392.0,890.5025390625,933.1251171875,-2.531771413564876,-0.0142619594579057,0.023149172842994,0.0417121781133578,-0.0019654813463216,Financial Services,9.0
2020-05-12,865.4686279296875,873.0044945101838,836.2372701102769,864.9406514591603,24784209.0,889.374560546875,927.2039697265624,-2.5946771689459376,-0.0155602272623923,-0.0006100469196557,0.0087072671813916,-0.0337751789909887,Financial Services,9.0
2020-05-13,890.5241088867188,921.5793909683103,885.1961811587314,912.9395841779824,22173483.0,890.9249237060546,921.9692053222656,-2.479460580571724,0.0289501896989232,0.0251711043727791,0.0348730391144773,-0.0059829123937452,Financial Services,9.0
2020-05-14,857.932861328125,874.5404789016212,854.3809288940098,862.0607574683379,19777445.0,892.3840911865234,916.1027770996094,-2.629330078626872,-0.0365978273169239,0.004811444258963,0.0193577123829791,-0.0041401053558161,Financial Services,9.0
2020-05-15,852.60498046875,856.6848893438106,839.9812389830566,854.8609066450423,12174814.0,892.7872833251953,910.1259509277344,-2.6538301174381087,-0.0062101372957403,0.0026459218840735,0.0047852275890032,-0.0148060846169969,Financial Services,9.0
2020-05-18,803.1660766601562,852.4609517267481,798.030156266248,852.4609517267481,23324982.0,889.252163696289,903.578896484375,-2.8811728629058857,-0.0579857084360602,0.0613756936443046,0.0613756936443046,-0.0063945932767295,Financial Services,9.0
2020-05-19,797.40625,832.5894306436485,793.0383004824985,826.3975569359566,23730346.0,883.7706878662109,896.8792041015626,-2.907659186538952,-0.0071714018153102,0.036357009913023,0.0441220276912157,-0.0054776966163753,Financial Services,9.0
2020-05-20,822.797607421875,829.4214829798716,798.8941762275731,802.974085142694,20007153.0,880.6723541259765,890.6451000976563,-2.790898084193489,0.0318424359250695,-0.0240928292697585,0.0080504312339355,-0.0290514106733976,Financial Services,9.0
2020-05-21,825.1495971679688,848.6210857490879,818.1897522905017,826.9735799521446,24239454.0,877.3580322265625,885.0906628417969,-2.7800825570479204,0.002858527692446,0.0022104873957837,0.0284451312364166,-0.0084346461555022,Financial Services,9.0
2020-05-22,805.2780151367188,835.4693534489282,799.7101510446007,815.9817998302934,21023716.0,871.7853515625,879.0907958984375,-2.871461201551507,-0.0240823992394253,0.013292036405287,0.0374918198990985,-0.0069142134610153,Financial Services,9.0
2020-05-26,818.2857055664062,836.8612663025942,814.7817605670512,822.7015832765395,19002576.0,867.6742431640625,873.6669128417968,-2.811645877451096,0.0161530430300882,0.0053964986557801,0.0227005807504974,-0.0042820557361804,Financial Services,9.0
2020-05-27,867.4846801757812,873.3885133752575,822.8456755408514,825.4856166751752,28012877.0,866.4238739013672,869.7569189453125,-2.585406436439248,0.0601244458685981,-0.0484147610446511,0.0068056915982424,-0.0514579745960291,Financial Services,9.0
2020-05-28,907.4197998046876,911.9796982961684,877.3724804108923,883.1803394026051,37744403.0,867.0886596679687,866.5208325195313,-2.4017664477338045,0.0460355330088527,-0.0267125099180111,0.0050251256281406,-0.0331129201724081,Financial Services,9.0
2020-05-29,913.5636596679688,916.7795645464156,886.4922513838161,906.2197999286036,26512583.0,865.8670867919922,865.183583984375,-2.3735141633689385,0.0067706918722774,-0.0080386951272057,0.0035201760100831,-0.0296327551973681,Financial Services,9.0
2020-06-01,948.1228637695312,955.1786828642652,927.435278588316,935.9791113494056,19595115.0,865.1879028320312,863.6063391113281,-2.2145950989000216,0.0378290048381772,-0.012808205438528,0.0074418826550406,-0.0218195193595118,Financial Services,9.0
2020-06-02,960.9384765625,964.7783905547576,936.1710430309251,947.210795758666,20811797.0,868.9318145751953,863.63513671875,-2.155663035833141,0.0135168270724077,-0.0142857020908778,0.003996003996004,-0.0257742135793892,Financial Services,9.0
2020-06-03,981.3380737304688,1004.3775589537812,974.8102313023516,979.1781219907832,25273044.0,874.2500946044922,864.5403967285156,-2.0618563356571444,0.0212288275113541,-0.0022010271460014,0.0234776228906823,-0.0066519812110235,Financial Services,9.0
2020-06-04,961.6105346679688,997.3696774131216,951.4347267828798,986.906004863584,27137941.0,876.9044311523437,866.9365026855469,-2.152572604552491,-0.020102694056807,0.0263053172606408,0.0371867210850596,-0.0105820470119979,Financial Services,9.0
2020-06-05,991.9938354492188,1000.681688412997,962.6665017484656,962.9544836020156,17597992.0,882.1051147460937,869.5822021484375,-2.012856258034671,0.0315962644811716,-0.0292737220832152,0.0087579707184812,-0.0295640281751069,Financial Services,9.0
2020-06-08,975.2422485351562,1023.9611607545996,966.1224521591027,1017.5772798543856,24906332.0,886.2738189697266,872.1367053222656,-2.08988773459672,-0.0168867852958749,0.0434097593524254,0.0499557031010713,-0.0093513138809886,Financial Services,9.0
2020-06-09,947.786865234375,985.6580329295584,940.3470310437696,979.1781773441924,30922073.0,889.7057434082031,876.2790124511719,-2.216140174206532,-0.0281523727484325,0.0331206448002998,0.0399574725967724,-0.0078496911737278,Financial Services,9.0
2020-06-10,952.1547241210938,959.8345527045132,939.0510517560996,950.3787871981548,18248865.0,894.0400482177735,880.5825964355469,-2.196054756557165,0.0046084821882804,-0.001865176822578,0.0080657359448679,-0.013762125033922,Financial Services,9.0
2020-06-11,929.835205078125,948.8428273439828,926.3793057165732,945.5788768195074,15448857.0,896.0056030273438,882.730068359375,-2.2986901377216404,-0.0234410631775956,0.0169316795657996,0.0204419257972283,-0.0037166794101556,Financial Services,9.0
2020-06-12,943.4189453125,947.1628851948788,890.8601182905113,890.8601182905113,21322438.0,900.2799072265625,884.2977124023438,-2.2362258725235287,0.0146087609505317,-0.0557110150089036,0.0039684807062452,-0.0557110150089036,Financial Services,9.0
2020-06-15,911.8356323242188,935.0191385075588,905.2598024770308,929.2592670177792,16004968.0,903.241439819336,885.1693713378907,-2.381460425326778,-0.033477505561243,0.0191083064489907,0.0254250934724349,-0.0072116394820265,Financial Services,9.0
2020-06-16,950.7628173828124,954.170729653124,913.8996161514896,935.9791236845612,22699985.0,910.6212768554688,888.2173022460937,-2.202455381873233,0.0426910110535716,-0.0155492972884097,0.0035843979255443,-0.038772236942119,Financial Services,9.0
2020-06-17,940.0590209960938,958.9226234604624,934.2991495373482,949.4188121165552,18478919.0,917.7539154052736,890.47037109375,-2.2516763449209964,-0.0112581142121053,0.0099565994383454,0.0200664022609777,-0.006127138115905,Financial Services,9.0
2020-06-18,979.130126953125,983.8820324609276,933.0991440835992,940.7789724299664,20435063.0,925.570541381836,894.1240490722656,-2.0720094871944728,0.0415623967052953,-0.0391685981949104,0.0048531909875857,-0.0470121198422989,Financial Services,9.0
2020-06-19,991.9938354492188,1001.2576521200969,971.6423365657938,977.2102005733808,23938876.0,933.9127532958984,898.3383557128906,-2.012856258034671,0.0131378946903853,-0.0149029503486212,0.0093385829022647,-0.0205157513647339,Financial Services,9.0
2020-06-22,987.5779418945312,1004.089526224064,982.8260363122492,997.8496655948396,14847237.0,943.0277496337892,900.8851770019533,-2.033162561109328,-0.0044515332624902,0.0104009245899148,0.0167192720990279,-0.0048116765074422,Financial Services,9.0
2020-06-23,1000.5857543945312,1003.1776497735792,975.866246537331,997.417778100238,14415256.0,952.1427520751952,903.8303930664064,-1.973346675673656,0.0131714287533056,-0.0031661217245795,0.0025903780537193,-0.0247050367733432,Financial Services,9.0
2020-06-24,991.1778564453124,1015.1773202817608,988.8259558632934,1006.5375133006394,19714623.0,958.327410888672,905.8933862304688,-2.016608503588301,-0.009402390457689,0.0154963680387409,0.0242130750605327,-0.0023728340647699,Financial Services,9.0
2020-06-25,987.5779418945312,1007.0175077009608,966.6984082505884,981.0021122068636,35323395.0,962.335317993164,908.4546081542968,-2.033162561109328,-0.0036319561896708,-0.0066585424893682,0.0196840826245443,-0.021142162818955,Financial Services,9.0
2020-06-26,1014.1693725585938,1020.4572794328182,986.8580275229888,999.3377496609254,19984569.0,967.3656036376954,912.1630053710936,-1.9108829718108056,0.0269259058308355,-0.0146244042651874,0.0062000559712831,-0.0269297671321927,Financial Services,9.0
2020-06-29,1032.985107421875,1039.2728974767083,995.4978930237338,995.4978930237338,23002978.0,971.6087158203125,915.931884765625,-1.8243595966491464,0.0185528525830079,-0.0362901789472084,0.0060870093960274,-0.0362901789472084,Financial Services,9.0
2020-06-30,1023.1932373046876,1035.3850366688869,1014.0255113590384,1031.0170868663977,17873065.0,974.721453857422,918.9183801269533,-1.869387104627961,-0.0094791977607751,0.0076465024166108,0.0119154416973232,-0.0089599164765777,Financial Services,9.0
2020-07-01,1041.1927490234375,1052.1365283206846,1018.825318321712,1023.1931505690462,17423359.0,977.7141876220704,921.6015197753908,-1.7866170976904538,0.017591507705978,-0.0172874796441615,0.0105108101333895,-0.0214825071752606,Financial Services,9.0
2020-07-02,1045.80078125,1066.7762916465206,1041.768800545438,1046.664785485613,18477248.0,981.923699951172,924.8222497558594,-1.7654272529146355,0.0044257244692536,0.0008261652229599,0.0200568892016408,-0.0038554003562158,Financial Services,9.0
