Date_Ticker,Close_CHOLAHLDNG.NS,High_CHOLAHLDNG.NS,Low_CHOLAHLDNG.NS,Open_CHOLAHLDNG.NS,Volume_CHOLAHLDNG.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,537.779052734375,547.6899159942375,532.9480692524804,538.874707118311,16992.0,545.3914764404296,,-0.6473238750485995,-0.0151403510497602,0.0020373690242583,0.0184292474938732,-0.0089832124500407,Financial Services,9.0
2020-02-13,542.2114868164062,547.8393150069013,533.4460699353715,533.4460699353715,15838.0,545.1648712158203,,-0.6357862625863367,0.0082421099510927,-0.016166047924401,0.0103793968356127,-0.016166047924401,Financial Services,9.0
2020-02-14,541.8629150390625,546.2954455288811,534.1931520604994,546.2954455288811,29430.0,545.4487548828125,,-0.6366935938647822,-0.0006428705142164,0.008180169498219,0.008180169498219,-0.0141544342041015,Financial Services,9.0
2020-02-17,533.0975341796875,546.3452743428713,523.0371745103629,546.3452743428713,25320.0,544.9382690429687,,-0.6595098536371684,-0.0161763808079449,0.0248504997937553,0.0248504997937553,-0.0188715179198964,Financial Services,9.0
2020-02-18,538.526123046875,542.8590100936892,504.0122185457004,527.9179364213859,93604.0,544.9208404541016,,-0.6453792532926598,0.0101831063156966,-0.0196985553188582,0.0080458251909854,-0.0640895641346082,Financial Services,9.0
2020-02-19,537.9781494140625,542.8589236883091,528.9637152256527,528.9637152256527,13202.0,544.8585815429688,,-0.6468056269956685,-0.0010175432710899,-0.0167561344233551,0.0090724396140671,-0.0167561344233551,Financial Services,9.0
2020-02-20,537.3806762695312,542.859070559582,531.9520734048572,534.6414791245058,14515.0,543.9247680664063,,-0.6483608477774407,-0.0011105899843366,-0.005097312326228,0.010194624652456,-0.0101019688730885,Financial Services,9.0
2020-02-24,535.7869262695312,539.870795422284,530.1590975341526,539.4723424728223,18132.0,543.068148803711,,-0.6525093741901121,-0.0029657746740424,0.0068785108829569,0.0076221888824108,-0.0105038560282965,Financial Services,9.0
2020-02-25,536.3844604492188,540.2193111036398,522.937496259684,522.937496259684,8826.0,542.0720764160156,,-0.6509539945340133,0.0011152459128629,-0.0250696378830083,0.0071494439850279,-0.0250696378830083,Financial Services,9.0
2020-02-26,540.9166259765625,542.8589775967647,535.8366855502313,536.3845127263445,535557.0,541.4993377685547,,-0.6391567814223057,0.0084494720886359,-0.0083785800483314,0.0035908521330723,-0.0093913556773373,Financial Services,9.0
2020-02-27,536.284912109375,542.8589595954993,530.9558931847424,540.9166080397057,25258.0,541.0610656738281,,-0.6512131185604788,-0.0085627130776863,0.0086366329272864,0.012258497932128,-0.0099369174934865,Financial Services,9.0
2020-02-28,510.9847106933594,536.8825712743094,499.3804830895105,504.012209767719,229595.0,539.2507095336914,,-0.7170694660555341,-0.0471767913747602,-0.0136452241715399,0.0506822612085771,-0.0227095397592288,Financial Services,9.0
2020-03-02,516.3136596679688,531.6033943205371,509.2415760353134,526.6230366087003,21625.0,537.8213455200196,,-0.7031982280489807,0.0104287836075926,0.0199672752166992,0.0296132677613079,-0.0136972623137711,Financial Services,9.0
2020-03-03,512.4788208007812,527.8681386573742,501.0737892089175,510.9847134515078,90125.0,536.1006362915039,,-0.713180301980818,-0.0074273434285151,-0.0029154518950438,0.0300291782449586,-0.0222546398581754,Financial Services,9.0
2020-03-04,501.6216125488281,511.6819407597001,484.090748101817,505.5062853120825,910411.0,534.3027252197265,,-0.7414415821069986,-0.0211856720927277,0.0077442292478502,0.0200556115589869,-0.0349483834197926,Financial Services,9.0
2020-03-05,498.97857666015625,501.6714574934594,489.4039568905759,495.1886255377785,16848.0,531.9294128417969,,-0.7483213965031043,-0.0052689832785356,-0.0075954185202603,0.0053967864739354,-0.0191884385771965,Financial Services,9.0
2020-03-06,491.3487854003906,503.566430169954,473.3963277798078,491.1991876742805,490483.0,529.2094711303711,,-0.7681817199944336,-0.0152908193190067,-0.0003044634087946,0.0248655234989689,-0.0365370957535872,Financial Services,9.0
2020-03-09,485.0654602050781,489.05489541936976,466.7140643067317,478.7322257149952,38684.0,526.0757598876953,,-0.7845371964067674,-0.0127879123384671,-0.0130564532205723,0.0082245295564953,-0.0378328234102418,Financial Services,9.0
2020-03-11,486.1625671386719,496.6846904749473,458.7850554587867,485.713743496585,579590.0,523.3604721069336,,-0.7816814303885472,0.0022617708816659,-0.0009231966268575,0.0216432198764371,-0.0563134916803993,Financial Services,9.0
2020-03-12,465.4673767089844,477.4356826322977,439.8352426817647,461.8269926410625,37803.0,519.3315216064453,,-0.8355509482632583,-0.0425684571963033,-0.0078209220454086,0.0257124484382416,-0.0550675198946224,Financial Services,9.0
2020-03-13,469.0578308105469,477.7348645332264,372.4137693128278,425.87220700561096,78052.0,515.8954605102539,,-0.8262050071345894,0.0077136535903939,-0.0920688686303558,0.0184988569696944,-0.206038691072943,Financial Services,9.0
2020-03-16,464.32037353515625,468.758632335248,416.546893476044,433.8510746081551,47693.0,512.0009048461914,,-0.8385365940433642,-0.0100999428305122,-0.065621283630136,0.0095586130892784,-0.1028890455428077,Financial Services,9.0
2020-03-17,463.6222229003906,468.7586143962742,431.65685657139664,438.8378517752354,177053.0,508.0888702392578,,-0.8403538780266416,-0.0015035968149538,-0.0534581171931444,0.0110788293618684,-0.0689470106264982,Financial Services,9.0
2020-03-18,453.648681640625,463.77186793943446,442.82733196797614,463.6222701984623,329284.0,504.1164276123047,,-0.8663149756542523,-0.0215122156944328,0.0219852695741729,0.0223150351990417,-0.0238540309067213,Financial Services,9.0
2020-03-19,437.2919616699219,453.79823701741407,419.4392154684488,419.88803908644246,177292.0,499.05471954345705,,-0.9088914680922948,-0.0360559186715783,-0.0397993196971141,0.0377465784746153,-0.0408256903083636,Financial Services,9.0
2020-03-20,419.6885681152344,438.7381271578087,403.9303113532792,438.7381271578087,128251.0,493.1402404785157,,-0.9547130480855612,-0.0402554702525608,0.0453897496615725,0.0453897496615725,-0.0375475005972248,Financial Services,9.0
2020-03-23,364.3351440429688,398.744021375333,335.76082156305233,398.744021375333,69579.0,484.4879638671875,519.8930615234375,-1.0987978429376954,-0.1318916651002682,0.0944429267803661,0.0944429267803661,-0.078428674661554,Financial Services,9.0
2020-03-24,343.83941650390625,374.9570205421379,314.9658695712113,343.191139427479,755082.0,474.8905883789063,516.3917797851562,-1.1521481595135168,-0.0562551482451698,-0.0018854065162708,0.0905003979899383,-0.0839739295345359,Financial Services,9.0
2020-03-25,336.0600891113281,373.01222369569626,315.66408769970013,373.01222369569626,479763.0,464.8743698120117,512.4291180419922,-1.172397725104687,-0.0226248853946904,0.1099569266974955,0.1099569266974955,-0.0606915312840713,Financial Services,9.0
2020-03-26,351.1201477050781,360.9940240154892,320.1023138746723,336.1099101818364,541896.0,455.3845458984375,508.3104602050781,-1.1331964382952444,0.044813588645931,-0.0427495762386426,0.0281210758623415,-0.0883396581857761,Financial Services,9.0
2020-03-27,339.9996032714844,364.0359560457347,324.6901398544949,351.1201476221989,274370.0,445.57028045654295,503.9932989501953,-1.162143181702961,-0.0316716215411665,0.0327075215491794,0.0706952377090206,-0.0450278861201056,Financial Services,9.0
2020-03-30,292.375732421875,335.11256400857843,279.2604700071487,322.24664129921564,252285.0,434.6398315429688,498.90594177246095,-1.2861079729771578,-0.1400703718221178,0.1021661703244209,0.1461709261322603,-0.0448575615564497,Financial Services,9.0
2020-03-31,289.2340087890625,308.1838231580011,275.27098767510773,307.93448349525187,328130.0,423.2858489990234,493.9669171142578,-1.2942858700576512,-0.0107455006843018,0.0646551724137931,0.0655172413793103,-0.0482758620689656,Financial Services,9.0
2020-04-01,274.1240539550781,317.9579520246559,271.2815754775693,317.9579520246559,14452.0,411.3681106567383,488.5832531738281,-1.3336170366289797,-0.0522412799837934,0.1599053327759447,0.1599053327759447,-0.0103693143177236,Financial Services,9.0
2020-04-03,267.3420104980469,275.9691883492869,261.2082600495793,274.1240685072016,23138.0,399.6541305541992,483.1525994873047,-1.351270675162864,-0.024740781989685,0.0253684708831209,0.0322701914119969,-0.0229434589686846,Financial Services,9.0
2020-04-07,279.70928955078125,289.23405398123526,248.74128033646727,267.3919021990129,528584.0,388.69066619873047,477.96231872558593,-1.3190786853255967,0.0462601408199731,-0.0440363899659904,0.0340523707516149,-0.1107149829169035,Financial Services,9.0
2020-04-08,279.0110778808594,307.6352828534335,260.31060349206183,286.2419279778611,123412.0,378.0737808227539,472.4214013671875,-1.3208961281832006,-0.0024962047954975,0.0259159964253798,0.1025916432780384,-0.0670241286863271,Financial Services,9.0
2020-04-09,286.0923767089844,293.22348601271494,271.5309322005498,293.22348601271494,290546.0,368.1251266479492,467.0848626708984,-1.3024635288266548,0.0253799916544847,0.0249258976620141,0.0249258976620141,-0.0508977019099206,Financial Services,9.0
2020-04-13,282.8010559082031,286.2419557038222,268.8380336787484,286.2419557038222,64793.0,357.9570510864258,461.614765625,-1.3110308268813156,-0.011504398819159,0.0121672098591314,0.0121672098591314,-0.0493740102370308,Financial Services,9.0
2020-04-15,276.3681030273437,296.2155351539695,272.8274613651719,272.97708952038295,66503.0,348.50208740234376,456.0946997070312,-1.3277757837049795,-0.0227472732030657,-0.012269916353644,0.0718152055509171,-0.0128113252701289,Financial Services,9.0
2020-04-16,277.365478515625,279.26045408092216,263.801393230014,270.2842251997497,74589.0,338.91746978759767,450.7410021972656,-1.3251796183362046,0.0036088661367067,-0.0255304061405622,0.0068320526960978,-0.0489032930781504,Financial Services,9.0
2020-04-17,293.6224060058594,298.6590858885288,279.6593836916421,281.75384312616933,378029.0,330.3825714111328,445.66961364746095,-1.2828628854219335,0.0586119353325311,-0.0404211757581375,0.0171535951604759,-0.0475543488119861,Financial Services,9.0
2020-04-20,293.8219299316406,308.183891608526,286.3417383877444,304.9923310416727,135987.0,321.89255676269534,440.6480334472656,-1.2823435252487172,0.0006795255460758,0.0380175881106998,0.0488798153365432,-0.0254582479450616,Financial Services,9.0
2020-04-21,285.7931213378906,291.77727349659267,282.65144754196643,289.23402100393304,47272.0,313.4997787475586,435.4260357666016,-1.303242489649316,-0.0273254232439966,0.0120398267457748,0.0209387550361195,-0.0109928250939596,Financial Services,9.0
2020-04-22,283.2000427246094,290.2314100721868,279.36020526684354,290.2314100721868,115891.0,305.795182800293,430.3384399414063,-1.3099922654092095,-0.0090732716068959,0.0248282707867204,0.0248282707867204,-0.0135587460398083,Financial Services,9.0
2020-04-23,288.7353515625,293.2234658354922,281.3549030676407,285.2445960168394,581297.0,299.2475219726563,425.1842504882813,-1.2955838733048757,0.0195455791059794,-0.012089810017271,0.0155440414507772,-0.0255612915249892,Financial Services,9.0
2020-04-24,280.40740966796875,295.36779108831536,279.2604531798036,292.0266331503765,153257.0,295.05113525390624,419.8774462890625,-1.3172614807794825,-0.0288428204217611,0.0414369345523575,0.053352304199312,-0.0040903216128391,Financial Services,9.0
2020-04-27,281.7040100097656,288.984717198386,279.3602107026424,288.984717198386,43487.0,291.9443649291992,414.5567327880859,-1.3138864340252092,0.0046239874450257,0.0258452380154898,0.0258452380154898,-0.0083200778968036,Financial Services,9.0
2020-04-28,281.8536071777344,284.1475202772109,279.80900334500694,284.0477783083259,39257.0,289.23404083251955,409.3844384765625,-1.3134970330510418,0.0005310438000636,0.0077847899573195,0.0081386685891517,-0.0072541339924669,Financial Services,9.0
2020-04-29,283.3496398925781,286.2419743121702,279.0111230447025,283.2000421606462,180646.0,285.8455154418945,404.1305035400391,-1.309602864435042,0.005307835971389,-0.0005279616095105,0.010207651651467,-0.0153115311864183,Financial Services,9.0
2020-04-30,296.2155456542969,298.4596028183446,285.6934231265514,287.23931699810606,117866.0,283.6563125610352,399.2992333984375,-1.2761129507877136,0.0454064659005615,-0.0303030303030302,0.0075757575757575,-0.0355218444207701,Financial Services,9.0
2020-05-04,276.4179992675781,291.22878428162454,275.22118690942864,286.2419900302269,34201.0,282.8584259033203,393.9833636474609,-1.327645903943094,-0.0668349338080446,0.0355403439308557,0.0535811164732049,-0.0043297193428817,Financial Services,9.0
2020-05-05,273.77496337890625,284.1474877801844,270.2842079259876,284.1474877801844,20465.0,282.0854736328125,388.6216046142578,-1.3345257183392,-0.0095617358336834,0.0378870451602344,0.0378870451602344,-0.0127504553734062,Financial Services,9.0
2020-05-06,281.3050537109375,293.17364847016324,271.83014456038114,278.96128474432874,84751.0,282.4445236206055,383.5857550048828,-1.314924916060152,0.0275046711324349,-0.008331769855145,0.0421911892540034,-0.0336819727394324,Financial Services,9.0
2020-05-07,277.365478515625,289.2340417266694,269.8354015809014,281.3050273735108,29143.0,282.9456970214844,378.3625421142578,-1.3251796183362046,-0.0140046371131345,0.0142034577589433,0.042790340292387,-0.0271485729767895,Financial Services,9.0
2020-05-08,272.3786926269531,282.4021363281154,264.3000803111787,279.7591416123986,122950.0,282.579167175293,373.0505529785156,-1.3381602068685914,-0.0179791151925597,0.0270962787663926,0.0367996615465449,-0.0296594870834437,Financial Services,9.0
2020-05-11,269.23699951171875,279.559637947609,267.292137826624,277.2657250589607,31117.0,282.090463256836,367.6876794433594,-1.3463380245119216,-0.0115342837023496,0.0298202905314004,0.0383403412406584,-0.0072236048114558,Financial Services,9.0
2020-05-12,265.3472900390625,270.2842281524298,263.2029747591964,270.2842281524298,34723.0,281.05320892333987,362.27888671875,-1.3564629264632515,-0.0144471580046967,0.0186055720133435,0.0186055720133435,-0.0080811651762127,Financial Services,9.0
2020-05-13,264.1504821777344,278.06361906548426,259.3132859486058,278.06361906548426,154476.0,280.1206802368164,356.83420715332034,-1.3595782136937535,-0.004510345144855,0.0526712530412434,0.0526712530412434,-0.0183122748414058,Financial Services,9.0
2020-05-14,253.97740173339844,279.26045234565913,250.5863880423102,264.3000709699988,87052.0,279.00114517211915,351.09542266845705,-1.386058711213162,-0.0385124432121647,0.0406440461479959,0.0995484261186374,-0.0133516354917584,Financial Services,9.0
2020-05-15,253.4288787841797,268.6884563467402,250.4368023650913,253.9774139528891,25940.0,277.8043151855469,345.4383020019531,-1.387486514785109,-0.0021597313204839,0.0021644540722469,0.0602124652713931,-0.0118063751591485,Financial Services,9.0
2020-05-18,243.5550079345703,258.3159207345264,240.3634629228605,258.3159207345264,86387.0,275.3009452819824,340.08970794677737,-1.4131881706376013,-0.0389611116814274,0.0606060738604132,0.0606060738604132,-0.0131040007708125,Financial Services,9.0
2020-05-19,232.8832855224609,254.32650024936848,230.4397594461156,247.3449884778172,40935.0,272.25401306152344,334.4211004638672,-1.4409666316856526,-0.0438164770357597,0.0620985010706638,0.0920770877944325,-0.0104924922836924,Financial Services,9.0
2020-05-20,230.5893402099609,236.3740240100217,226.55003422432017,233.38194775673028,22953.0,269.4938240051269,328.7833108520508,-1.446937764371538,-0.0098501930155857,0.0121107400031006,0.0250865187210891,-0.0175173144689291,Financial Services,9.0
2020-05-21,227.74688720703125,240.36346989197435,226.45031772823185,230.5893506452007,41142.0,266.72116622924807,323.30581634521485,-1.4543366609107886,-0.0123269054863573,0.0124808003877812,0.0553973880375107,-0.0056930283206056,Financial Services,9.0
2020-05-22,229.14317321777344,233.3320769314848,224.4555901281801,230.3898716574784,21065.0,263.7415573120117,317.9091082763672,-1.4507021326628151,0.0061308675954499,0.0054406964091404,0.0182807266517615,-0.0204570052154176,Financial Services,9.0
2020-05-26,229.24290466308597,233.3819372056202,221.762714368034,233.3819372056202,26693.0,261.1833320617676,312.66699066162107,-1.4504425320133705,0.0004352363804341,0.0180552263923601,0.0180552263923601,-0.0326299752048833,Financial Services,9.0
2020-05-27,228.89382934570312,234.12996269674863,225.55267150097472,229.49225067321723,129295.0,258.54282302856444,307.5435580444336,-1.4513511740050091,-0.0015227311741484,0.0026144056798067,0.0228758169934641,-0.0145969764859068,Financial Services,9.0
2020-05-28,233.2822113037109,234.27957007836292,227.89648000798493,232.33472351148896,17086.0,256.11425323486327,302.4859509277344,-1.439928229087873,0.0191721287137887,-0.0040615518299783,0.0042753314497414,-0.0230867637340521,Financial Services,9.0
2020-05-29,244.7019805908203,255.6230408728074,229.39251736616205,229.39251736616205,107988.0,254.1818702697754,298.0706430053711,-1.4102026042946585,0.048952593613072,-0.0625637078526881,0.0446300444958343,-0.0625637078526881,Financial Services,9.0
2020-06-01,250.8357391357422,261.1584088416459,246.8961749047432,251.93283990722995,202877.0,251.91287994384768,293.706201171875,-1.394236449419329,0.0250662398813128,0.0043737817237201,0.0411531057793861,-0.0157057532733287,Financial Services,9.0
2020-06-02,275.9193115234375,275.9193115234375,251.33442269267965,257.2188336445179,88777.0,251.88794555664063,289.9381799316406,-1.3289439866274817,0.0999999939168201,-0.067775168674017,0.0,-0.0891017330212116,Financial Services,9.0
2020-06-03,300.65380859375,303.4962566933136,285.2446036683453,291.2287561928561,231108.0,253.2318878173828,286.67881164550784,-1.2645601658272734,0.0896439503771792,-0.0313485215603213,0.0094542228247784,-0.0512523190625066,Financial Services,9.0
2020-06-04,291.5279846191406,302.64856033462155,285.643573391845,301.2023778028304,80875.0,253.74303436279297,283.4363977050781,-1.2883146579346023,-0.0303532625024564,0.0331851269658678,0.0381458257944229,-0.0201847216656856,Financial Services,9.0
2020-06-05,290.28125,295.71686732460074,284.2472417791272,291.52794842885584,30330.0,254.38882293701167,280.4961834716797,-1.2915599043641537,-0.0042765521147803,0.0042947948889424,0.0187253476571453,-0.020786765321125,Financial Services,9.0
2020-06-08,283.9978942871094,300.1052314577897,279.80897550650525,299.207614701081,29558.0,254.96978302001952,277.7823699951172,-1.3079154602136505,-0.0216457511909247,0.0535557506584725,0.056716396475801,-0.0147498233785118,Financial Services,9.0
2020-06-09,280.7565002441406,292.2261263642387,279.2604620545626,292.2261263642387,47179.0,255.54575805664064,276.1107971191406,-1.316352799069262,-0.0114134439310026,0.0408525754884547,0.0408525754884547,-0.0053285968028419,Financial Services,9.0
2020-06-10,288.9348449707031,289.2340404239383,277.2657353029478,280.7564909632367,97055.0,256.72513580322266,275.01270568847656,-1.295064592568823,0.029129671866727,-0.0283051841957507,0.0010355118409672,-0.0403866472696933,Financial Services,9.0
2020-06-11,289.4833984375,299.2076469638243,283.2499057924203,289.2340587316968,43863.0,257.9917816162109,274.081171875,-1.2936367095597123,0.0018985369066596,-0.0008613264427218,0.0335917312661497,-0.0215331610680449,Financial Services,9.0
2020-06-12,283.0503845214844,287.23930320129193,276.41795530926555,276.41795530926555,43354.0,259.44543075561523,272.71977661132814,-1.3103818252577033,-0.022222393238224,-0.0234319738637041,0.0147991979833881,-0.0234319738637041,Financial Services,9.0
2020-06-15,275.6200866699219,289.23402702707773,274.8221814366292,285.24459217153185,19662.0,260.5549911499023,271.4321862792969,-1.3297228680129798,-0.0262507958225314,0.0349194633014398,0.0493938613895716,-0.0028949458761626,Financial Services,9.0
2020-06-16,270.4338073730469,287.13956571884216,264.200315452974,285.64352765802465,139844.0,261.8989311218262,270.9933477783203,-1.3432227372814196,-0.0188167682534909,0.0562419337756721,0.0617739272618038,-0.0230499728588821,Financial Services,9.0
2020-06-17,283.94805908203125,283.94805908203125,267.1425574189882,273.2264521124041,25482.0,264.45216979980466,270.8876287841797,-1.3080451811012097,0.0499724936029994,-0.0377590429893719,0.0,-0.0591851260310535,Financial Services,9.0
2020-06-18,289.0844421386719,297.6617335462011,279.3103080465669,287.23932234869005,59522.0,267.3769248962402,271.1868365478516,-1.2946751915946553,0.0180891641705384,-0.0063826326187997,0.0296705396667966,-0.0338106541458789,Financial Services,9.0
2020-06-19,303.2968139648437,303.49626746055264,289.2340489459393,294.22084289328313,330605.0,271.15442123413084,271.9059326171875,-1.257680430868331,0.0491633922636151,-0.0299243864546913,0.0006576181698103,-0.0463663460063068,Financial Services,9.0
2020-06-22,314.16802978515625,318.25720705388204,311.1260975445665,311.17595331101194,359429.0,275.4056640625,272.595107421875,-1.2293826890842263,0.035843488357819,-0.0095238095238093,0.013015892392113,-0.0096825009300595,Financial Services,9.0
2020-06-23,315.26513671875,322.14690665589234,310.4279402372956,316.162753591077,104248.0,279.7067756652832,273.3201885986328,-1.2265269230660063,0.0034921024088415,0.0028471808892962,0.0218285155433524,-0.0153432648208409,Financial Services,9.0
2020-06-24,308.3334655761719,329.07854678709435,300.3047394462822,329.07854678709435,58848.0,283.67875747680665,273.76501037597654,-1.2445700420112216,-0.0219867988408813,0.0672813156111902,0.0672813156111902,-0.026039100604557,Financial Services,9.0
2020-06-25,311.7743835449219,314.11818293694034,299.4569956225923,304.1445944066292,40440.0,287.6033660888672,274.34447692871095,-1.2356133429823934,0.0111597291663429,-0.0244721489031293,0.0075176137480221,-0.0395073763991737,Financial Services,9.0
2020-06-26,307.1864929199219,321.69805045936914,304.29415865190174,316.1627216091404,32604.0,290.72759170532225,274.9608447265625,-1.247555608354164,-0.014715418800079,0.0292207792207792,0.0472402201070414,-0.009415564598975,Financial Services,9.0
2020-06-29,308.6326904296875,309.03162785918363,299.2076376683447,304.2941735961016,17307.0,293.6174392700196,275.58618896484376,-1.2437911606257237,0.0047078811832479,-0.0140572174242001,0.0012925961567478,-0.0305380896243393,Financial Services,9.0
2020-06-30,294.52001953125,308.9817210542353,293.2234653625991,308.9817210542353,20347.0,294.54747467041017,275.6041412353516,-1.2805264001397665,-0.0457264292994673,0.0491026095475688,0.0491026095475688,-0.0044022615872241,Financial Services,9.0
2020-07-01,300.3047180175781,303.94507127440534,294.6197611134564,296.11579920012286,26343.0,294.53002014160154,275.7337969970703,-1.2654688475374938,0.0196411045182425,-0.01394889445996,0.0121221980155974,-0.0189306280022846,Financial Services,9.0
2020-07-02,301.5015563964844,305.1917961720477,300.20500211694883,304.1944373610279,11312.0,295.0286987304688,276.0479656982422,-1.262353480869829,0.0039854131723504,0.0089315657163715,0.0122395380629827,-0.0043003236700726,Financial Services,9.0
2020-07-03,299.706298828125,307.18648931468385,298.3598584531498,303.8952176753872,16045.0,295.499951171875,276.3780908203125,-1.2670265308713262,-0.0059543890579408,0.0139767461132487,0.0249584026622295,-0.0044925327904014,Financial Services,9.0
2020-07-06,310.67724609375,311.57486286826344,303.9949303914226,303.9949303914226,41148.0,296.833918762207,276.8169287109375,-1.238469188437777,0.0366056613041576,-0.0215088674383026,0.0028892259919239,-0.0215088674383026,Financial Services,9.0
