Date_Ticker,Close_LICHSGFIN.NS,High_LICHSGFIN.NS,Low_LICHSGFIN.NS,Open_LICHSGFIN.NS,Volume_LICHSGFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,422.2712097167969,428.78473745815546,419.3467819363402,421.8281129594865,3383538.0,,,0.0595798103340731,-0.000734086181501,-0.0010493179433368,0.0154249865761082,-0.0069254728079093,Financial Services,9.0
2020-01-24,409.5543212890625,421.828106693126,406.5855676502885,421.828106693126,3578017.0,,,-0.0349704518299461,-0.0301154521906979,0.0299686385079078,0.0299686385079078,-0.0072487420702336,Financial Services,9.0
2020-01-27,401.3570556640625,408.53522886869945,399.0972729165292,407.6490353136697,2365406.0,,,-0.0959172485464708,-0.0200150876181682,0.0156767635221881,0.0178847564863668,-0.0056303551056164,Financial Services,9.0
2020-01-28,405.6108093261719,409.066958853222,396.6602488267477,400.5594951404576,4515453.0,,,-0.0642905242719659,0.0105984275150498,-0.0124535985471045,0.0085208516331005,-0.022066868765883,Financial Services,9.0
2020-01-29,406.62994384765625,412.08002914683067,404.1042866472146,406.8957911131837,2990594.0,,,-0.0567132433408382,0.0025125921155243,0.000653781821899,0.0134030594195893,-0.0062111933433703,Financial Services,9.0
2020-01-30,390.76708984375,409.2885312012498,385.5828517275128,407.51614395087694,6149923.0,,,-0.1746538082252395,-0.0390105407727898,0.0428619874663041,0.0473976489803829,-0.0132668237704207,Financial Services,9.0
2020-01-31,387.886962890625,393.913068760278,376.6322929653952,390.76709218977214,7580796.0,,,-0.1960675966712975,-0.0073704440009946,0.0074251768548334,0.0155357267610773,-0.0290153343679235,Financial Services,9.0
2020-02-03,347.0777282714844,365.3333223790044,338.65888882309014,356.24983771100005,13599915.0,,,-0.4994848872985887,-0.105209090594385,0.0264266724494095,0.0525979992966891,-0.0242563517121128,Financial Services,9.0
2020-02-04,348.318359375,354.7875884306093,346.1472014330779,349.9578228295816,5302040.0,,,-0.4902607758539672,0.0035745050818852,0.0047067959826272,0.0185727478368273,-0.006233257258727,Financial Services,9.0
2020-02-05,358.6868591308594,361.3897387895312,342.38090232108306,350.84404037222083,7091563.0,,,-0.4131708197900269,0.029767307627608,-0.0218653640605697,0.0075354855910285,-0.0454601455132411,Financial Services,9.0
2020-02-06,387.6653747558594,391.3430725366832,357.3575448806162,360.9023190393824,12153792.0,397.59518280029295,,-0.1977151078807875,0.0807905695101804,-0.0690364872883774,0.0094867842740402,-0.078180389193464,Financial Services,9.0
2020-02-07,390.9443054199219,394.7549541674409,384.3864781185537,387.7097041541608,6479095.0,397.63063049316406,,-0.1733362076752453,0.0084581468389522,-0.0082738160421257,0.0097472931430115,-0.0167743261903361,Financial Services,9.0
2020-02-10,380.9302978515625,391.5646203112856,377.1639753137439,391.5646203112856,3250307.0,396.5827041625977,,-0.2477905088418662,-0.0256149211781026,0.0279167147367915,0.0279167147367915,-0.0098871698026137,Financial Services,9.0
2020-02-11,384.6523132324219,391.6532641618599,382.4811551844352,382.4811551844352,2570044.0,395.7430358886719,,-0.2201172669133402,0.0097708567731457,-0.0056444689744392,0.0182007248847813,-0.0056444689744392,Financial Services,9.0
2020-02-12,374.5940551757813,389.7479444900921,368.1691514104739,385.1840527415635,4796478.0,394.2254302978516,,-0.2949005711447953,-0.0261489602704222,0.0282705969821459,0.0404541639274007,-0.0171516436967811,Financial Services,9.0
2020-02-13,376.1005554199219,379.29085776327577,372.4671562801156,373.0875026129418,1997695.0,392.1871841430664,,-0.2836997185271843,0.0040216875396852,-0.0080112958185236,0.008482578122736,-0.0096607119756831,Financial Services,9.0
2020-02-14,365.3776245117188,381.9494562867323,361.9658006561131,378.4046817504285,2817526.0,389.7789520263672,,-0.3634248756911131,-0.028510808489051,0.035653680917431,0.0453553547433556,-0.0093378018431344,Financial Services,9.0
2020-02-17,336.6206359863281,353.5912375948276,311.142570620786,353.5912375948276,36528007.0,386.07909698486327,,-0.5772335301881935,-0.0787048428699505,0.0504146204785518,0.0504146204785518,-0.0756877702725774,Financial Services,9.0
2020-02-18,322.5301513671875,338.5259340290396,313.97836202641906,336.7535469398824,18284085.0,381.00785369873046,,-0.6819965012819943,-0.0418586477262579,0.0440994291925969,0.049594689346242,-0.0265146973221507,Financial Services,9.0
2020-02-19,324.52410888671875,331.7908802191914,320.1374397252852,325.1887540903007,6880554.0,376.1049880981445,,-0.6671713962819039,0.0061822360206603,0.0020480611004896,0.0223920846971936,-0.0135172365975584,Financial Services,9.0
2020-02-20,323.106201171875,332.8986299129981,321.0236407436613,321.0236407436613,6059345.0,371.14673767089846,,-0.6777135620738504,-0.0043691906888147,-0.0064454362703669,0.0303071519692501,-0.0064454362703669,Financial Services,9.0
2020-02-24,308.66119384765625,320.5362087146989,306.9774315595544,317.21298299694,6748965.0,366.1020812988281,,-0.785112414963636,-0.0447066855164899,0.0277060716401704,0.0384726525515342,-0.0054550501380257,Financial Services,9.0
2020-02-25,310.7881164550781,314.4214886977717,305.9140514964096,311.05396372593947,4523258.0,361.5736343383789,,-0.7692987124783854,0.0068908001712442,0.0008553971557654,0.0116908338843089,-0.0156829193286515,Financial Services,9.0
2020-02-26,308.5282897949219,313.7125276523098,305.4266122616363,309.85758016633,4281773.0,356.7195083618164,,-0.7861005586514653,-0.0072712775698516,0.0043084877963432,0.0168031199370206,-0.0100531381914678,Financial Services,9.0
2020-02-27,298.0712280273437,309.7246686640324,295.58986967687923,309.7246686640324,5684574.0,351.2915725708008,,-0.8638489746424047,-0.0338933644448906,0.0390961607190734,0.0390961607190734,-0.0083247160985189,Financial Services,9.0
2020-02-28,283.803466796875,292.44385337382903,281.14488631165835,290.6714663836846,7698998.0,345.94339141845705,,-0.9699300000835308,-0.0478669522210975,0.024199843871975,0.0304449648711944,-0.009367681498829,Financial Services,9.0
2020-03-02,285.7530822753906,297.3178957172421,281.80951069473315,290.0067999209164,5472696.0,340.8366973876953,,-0.9554345788442704,0.0068695971212748,0.0148859904210107,0.0404713515240617,-0.0138006265733187,Financial Services,9.0
2020-03-03,292.44384765625,295.9886215672349,285.79739657315343,288.01288026751894,3211488.0,338.1050033569336,,-0.9056886347453568,0.0234144994258058,-0.0151515151515151,0.0121212121212122,-0.0227272727272725,Financial Services,9.0
2020-03-04,284.3794860839844,293.6402188902478,279.15094989173343,292.44385226753025,3812349.0,334.90805969238284,,-0.9656472877740522,-0.0275757607379888,0.0283577634047915,0.0325647005478042,-0.018385771295426,Financial Services,9.0
2020-03-05,283.9364013671875,290.4499292161716,281.8095423058507,288.01289701069646,3455654.0,331.17053680419923,,-0.968941629497036,-0.001558075524006,0.014357073006068,0.0229400943930424,-0.0074906177971395,Financial Services,9.0
2020-03-06,267.8963317871094,270.99800958769544,259.34456840296184,270.28906547964084,6584254.0,325.18208465576174,,-1.0881997949314317,-0.056491768941366,0.0089315657163715,0.0115779032131386,-0.0319219129545357,Financial Services,9.0
2020-03-09,252.033447265625,260.2750637379998,249.46349130758705,255.22374954381908,3326520.0,318.2365417480469,,-1.2061405867144983,-0.0592127724021627,0.0126582495807856,0.0327004870257903,-0.0101968845243362,Financial Services,9.0
2020-03-11,255.71115112304688,262.0917558274246,248.13420670052037,249.0204002958793,5187921.0,311.97558441162107,,-1.1787968016481372,0.0145921261535808,-0.0261652681073262,0.0249523913069689,-0.029630872135414,Financial Services,9.0
2020-03-12,226.2895355224609,249.9065889642656,223.7638784165853,241.2219027187611,6960764.0,304.05744552612305,,-1.397546968729693,-0.1150580077222694,0.0659878821255435,0.1043665293106781,-0.0111611749966447,Financial Services,9.0
2020-03-13,248.3557586669922,251.3688115255989,201.83059424231035,205.59691707668932,5702029.0,297.7455307006836,,-1.2334842583315266,0.0975132283231056,-0.1721677074041034,0.0121320031988738,-0.1873327386262264,Financial Services,9.0
2020-03-16,226.37814331054688,238.8291655942108,224.56144379916688,238.43036767245763,4128986.0,290.25941009521483,,-1.396888168454696,-0.088492473355184,0.0532393462798987,0.0550009912687707,-0.0080250658690482,Financial Services,9.0
2020-03-17,222.61181640625,242.6397824644893,218.97843097519197,229.52412878053664,3603900.0,283.1211196899414,,-1.4248908672453868,-0.0166373257118299,0.0310509679399595,0.089968117513087,-0.0163216198030898,Financial Services,9.0
2020-03-18,200.9887237548828,231.38516884041545,198.55169120246356,229.87862880839896,4500219.0,276.33952407836915,,-1.5856588955725714,-0.097133624802318,0.1437389347710322,0.1512345793219864,-0.0121252202954001,Financial Services,9.0
2020-03-19,198.10858154296875,210.73684031482705,185.3916980024115,190.88609560571916,3946553.0,270.1184455871582,,-1.6070727974679622,-0.0143298696469487,-0.0364572088750385,0.0637441279600463,-0.0641914824764874,Financial Services,9.0
2020-03-20,199.4378662109375,207.45792074712853,193.2345112029596,203.82452169070228,5337928.0,263.8641334533692,,-1.5971895454003455,0.0067098792874877,0.0219950983386734,0.0402132989515067,-0.03110419864509,Financial Services,9.0
2020-03-23,170.54795837402344,189.2023366601908,168.0666135494415,185.03722937727187,2447667.0,256.23622131347656,333.12016662597654,-1.811986457034588,-0.1448566833660281,0.0849571647845379,0.1093790770878475,-0.0145492496552797,Financial Services,9.0
2020-03-24,170.41502380371094,187.5628610271879,165.6295704800909,173.07360447608633,4544367.0,249.32391281127929,328.7237600708008,-1.8129748276210824,-0.0007794556532946,0.0156006237773826,0.1006239757547922,-0.0280811704086141,Financial Services,9.0
2020-03-25,186.32220458984372,195.7601610305636,164.1673645672702,168.19954815582682,4682490.0,243.1006172180176,324.41242767333983,-1.6947046924251836,0.0933437699979737,-0.0972651460082862,0.0506539543233501,-0.1189060642092745,Financial Services,9.0
2020-03-26,202.58384704589844,223.58663107284565,182.77741617511697,186.36650268809456,8492264.0,237.8033950805664,320.43519104003906,-1.5737991292306306,0.0872769968123332,-0.0800525046507266,0.1036745245645804,-0.0977690529605453,Financial Services,9.0
2020-03-27,210.2494201660156,225.0931621587691,201.60903303590536,212.6864524334826,5047831.0,233.4123046875,316.54125610351565,-1.5168054745120867,0.0378390144717729,0.0115911485774498,0.0706006322444678,-0.0410958904109589,Financial Services,9.0
2020-03-30,202.84971618652344,207.19207308019853,195.93741670093416,205.81847025136005,3012838.0,229.36461715698243,312.2609408569336,-1.5718223880576412,-0.0351948841221501,0.0146352389377109,0.0214067683963739,-0.0340759633069109,Financial Services,9.0
2020-03-31,208.52134704589844,213.3954116182655,204.26761526011177,209.14167983247884,2825558.0,225.5030303955078,308.1605224609375,-1.529653724889855,0.0279597672897892,0.0029749126186291,0.023374415336451,-0.0203995027178217,Financial Services,9.0
2020-04-01,206.4831085205078,220.8837545010153,202.140765295282,207.1920661039964,4921885.0,221.2049934387207,304.07782989501953,-1.544808059853445,-0.0097747235679519,0.0034334894925227,0.0697424892703861,-0.0210300167231088,Financial Services,9.0
2020-04-03,193.76622009277344,207.9896297000425,191.41781252394543,205.64122213121456,4702139.0,216.67433013916016,299.47405395507815,-1.6393583220174643,-0.0615880326427347,0.0612852025123651,0.0734050011424027,-0.0121197986300378,Financial Services,9.0
2020-04-07,191.41778564453125,202.8053769123723,189.77832234932836,200.3683449192128,7012877.0,212.04839935302732,294.85078125,-1.6568189684655414,-0.0121199373508848,0.0467592875162758,0.0594907689977575,-0.0085648430718315,Financial Services,9.0
2020-04-08,198.2858123779297,206.9261997329456,185.52463030864865,189.46818901238723,5249821.0,208.5678733825684,290.37107330322266,-1.6057550834686352,0.0358797731896897,-0.0444692601038757,0.0435754189944133,-0.0643575146211591,Financial Services,9.0
2020-04-09,226.2895355224609,228.01759677265244,202.27368415281424,202.93832933622983,8389847.0,207.28067779541016,286.7057775878906,-1.397546968729693,0.1412290814390521,-0.1031917191058678,0.0076365053567402,-0.1061288641306302,Financial Services,9.0
2020-04-13,216.23123168945312,230.41032884941728,212.2433606132132,226.289534146199,3827938.0,205.3066818237305,283.0032611083984,-1.4723306133091465,-0.0444488244221503,0.0465164184570312,0.0655737704918033,-0.0184426229508196,Financial Services,9.0
2020-04-15,219.90892028808597,234.6640372360496,218.8011783694028,219.42152466165751,4768365.0,204.9876510620117,279.2892233276367,-1.444986941692118,0.0170081286125892,-0.0022163522325057,0.0670964912593545,-0.0050372759651222,Financial Services,9.0
2020-04-16,228.01759338378903,233.6006290681925,214.9019394437759,217.5605201379257,5566762.0,203.9707427978516,275.7169763183594,-1.3846988318012576,0.0368728703004888,-0.045860817539033,0.024485109247716,-0.0575203594835662,Financial Services,9.0
2020-04-17,246.1402740478516,248.4000569251873,233.86648719678493,237.8543584234828,7112575.0,204.9588493347168,272.8244400024414,-1.2499564207437763,0.0794793085705417,-0.0336633883114874,0.0091808741421015,-0.0498650084735036,Financial Services,9.0
2020-04-20,247.1593780517578,257.43922873904626,244.63372100118764,248.48866838948092,4686825.0,206.18622741699215,270.00988830566405,-1.242379366711314,0.0041403383003795,0.0053782718997001,0.0415919912419253,-0.0102187384936746,Financial Services,9.0
2020-04-21,232.44857788085935,242.1967077919733,229.52414972531847,242.1967077919733,2491655.0,207.75922012329104,267.7173052978516,-1.3517543935274257,-0.0595194901640262,0.0419367156382874,0.0419367156382874,-0.0125809681530499,Financial Services,9.0
2020-04-22,232.9803009033203,235.37303453223197,223.58665649894184,232.625828858718,3407519.0,209.5028060913086,265.410544128418,-1.3478010246307792,0.0022874866661196,-0.0015214678804514,0.0102701113340244,-0.0403194792347552,Financial Services,9.0
2020-04-23,254.42620849609372,256.2428947048717,232.8030883204292,233.8665044995365,5453841.0,212.2522232055664,263.32533111572263,-1.1883503699549236,0.0920503042944941,-0.0808081216085602,0.0071403265391418,-0.0849877860597705,Financial Services,9.0
2020-04-24,230.98634338378903,249.0203875340286,229.6570530588743,248.1341939840854,5394441.0,215.27414245605468,260.19175048828123,-1.3626261296308697,-0.0921283434236475,0.074237508369942,0.0780740708998348,-0.005754843794839,Financial Services,9.0
2020-04-27,225.00454711914065,238.07590257321127,222.96631267968857,234.84130137821907,5366160.0,218.00361862182615,256.8729553222656,-1.4071008773844775,-0.0258967529292826,0.0437180243022816,0.0580937390885232,-0.0090586366611196,Financial Services,9.0
2020-04-28,245.03253173828125,247.24801575038143,218.80119562611844,225.7578208330096,10505613.0,220.93913497924805,254.155,-1.2581925019499012,0.0890114661039972,-0.0786618444846293,0.0090415913200723,-0.1070524633038541,Financial Services,9.0
2020-04-29,252.210693359375,254.4261772661782,243.70322974835435,247.9126491712805,5898293.0,223.42047729492188,251.50616760253905,-1.2048227592658385,0.0292947290311668,-0.0170414827811056,0.0087842584201867,-0.0337315737794605,Financial Services,9.0
2020-04-30,251.0143280029297,263.0665659302367,249.2862397284532,254.73635180434908,7040134.0,225.4587226867676,249.034573059082,-1.2137177541962931,-0.004743515592103,0.0148279336523609,0.0480141433486871,-0.0068844208544792,Financial Services,9.0
2020-05-04,229.52413940429688,240.7788087951961,225.97936505056256,234.84130093489836,6598702.0,226.79244384765624,246.10304473876957,-1.3734976388356486,-0.0856133941421144,0.0231660231660231,0.0490347961661437,-0.0154440154440154,Financial Services,9.0
2020-05-05,227.3529510498047,237.8543503317512,224.69438384469103,234.13235354014395,6046745.0,227.7340240478516,243.34255126953124,-1.3896404578350658,-0.0094595207289623,0.0298188453637189,0.0461898525330601,-0.0116935680528346,Financial Services,9.0
2020-05-06,232.7144470214844,235.6388751119988,219.59877891008145,225.2704125960842,6320498.0,229.0455909729004,241.2644274902344,-1.349777652354436,0.0235822581009963,-0.0319878482865008,0.0125665945021642,-0.0563594924134301,Financial Services,9.0
2020-05-07,230.18878173828125,238.25314870182,227.84037416697956,231.11927417679345,3577958.0,230.8667190551758,239.41760009765625,-1.36855601280184,-0.0108530661311712,0.0040423014166264,0.0350337097344202,-0.0102020939229428,Financial Services,9.0
2020-05-08,233.64491271972656,243.61458967382103,230.4989365875597,234.8412793631138,6130183.0,232.97807540893555,237.6000161743164,-1.3428596254956364,0.0150143328243287,0.005120448074221,0.0426702077012641,-0.0134647747967047,Financial Services,9.0
2020-05-11,237.72142028808597,241.88654079964903,235.7274847963872,236.56937948845237,3440874.0,234.94985580444336,235.8923205566406,-1.312550728669791,0.0174474484417704,-0.0048461800297064,0.0175210147512814,-0.0083876980428705,Financial Services,9.0
2020-05-12,233.95513916015625,240.0255714752923,229.52417061545637,235.68322771038356,4606797.0,235.33313598632813,234.39819946289063,-1.3405530871124838,-0.0158432551991548,0.0073864098751184,0.0259469928163471,-0.0189393939393938,Financial Services,9.0
2020-05-13,243.2601623535156,254.3375832257158,240.86742862732655,245.4756465279557,5917571.0,236.6845825195313,233.04764038085935,-1.2713700957405016,0.0397726813215653,0.0091074681238616,0.0455373406193078,-0.0098361100438296,Financial Services,9.0
2020-05-14,231.4294586181641,245.12116087466336,228.3277809459653,242.63980251021448,5665551.0,237.2606094360352,231.5056637573242,-1.3593315610092205,-0.0486339547786649,0.0484395718634349,0.0591614496194681,-0.0134022595512192,Financial Services,9.0
2020-05-15,225.00454711914065,233.0689141980061,221.7699459241484,233.0689141980061,5383082.0,237.10995712280277,230.04433013916017,-1.4071008773844775,-0.0277618568413276,0.0358409071377361,0.0358409071377361,-0.0143757147862416,Financial Services,9.0
2020-05-18,195.09552001953125,225.97937308312103,194.25363878504243,225.0045546922973,12187974.0,234.5577194213867,228.27017120361327,-1.6294749565005149,-0.1329263229679196,0.1533045693195405,0.1583011904143056,-0.0043152258668192,Financial Services,9.0
2020-05-19,205.1094970703125,208.87581970605555,197.62116418134207,200.279744865396,9721855.0,232.4552253723145,226.6572994995117,-1.5550208822325593,0.0513285853502875,-0.0235471895446208,0.0183624975417493,-0.0365089525152674,Financial Services,9.0
2020-05-20,220.44064331054688,224.82729863378609,202.09643971739365,204.71070795873905,12542722.0,231.85482864379884,225.2172354125977,-1.4410335727954715,0.0747461549036843,-0.0713567839195978,0.0198994852190641,-0.0832160681336369,Financial Services,9.0
2020-05-21,219.0227508544922,224.56146105738995,215.2121290526919,217.29467597563644,5131643.0,231.1569511413574,223.9101007080078,-1.4515756251380854,-0.0064320827355653,-0.0078899332243516,0.0252882870902182,-0.0173982921268844,Financial Services,9.0
2020-05-22,213.6169586181641,226.73262590474448,207.36929136614617,219.111355941366,7884555.0,229.11648864746093,222.5037118530273,-1.4917677740315474,-0.0246814187806428,0.0257207918263786,0.0613980620800074,-0.0292470564716983,Financial Services,9.0
2020-05-26,212.33200073242188,216.18693493818088,206.12864527639235,214.2373116421628,5233203.0,228.18377151489256,221.3924252319336,-1.5013214557876666,-0.006015242862993,0.0089732631123369,0.0181552200914687,-0.0292153581873272,Financial Services,9.0
2020-05-27,220.0418701171875,222.70045087529556,207.76808354169248,213.7055778636855,8443130.0,227.9356376647949,220.75259368896485,-1.4439984576562903,0.0363104447665498,-0.0287958480362282,0.0120821585305204,-0.0557793231304496,Financial Services,9.0
2020-05-28,216.8072509765625,223.76387589343284,213.92712188090445,220.6621984058011,6299194.0,226.52437362670895,219.97451568603515,-1.4680479009996676,-0.0147000165873083,0.0177805281505798,0.0320866801526964,-0.0132842840019654,Financial Services,9.0
2020-05-29,212.28765869140625,214.9019268496656,209.5847657729728,212.68644306771023,8685112.0,224.52822189331056,219.69447814941407,-1.5016511395484968,-0.0208461306750521,0.0018785094657041,0.0123147439393052,-0.0127322187973373,Financial Services,9.0
2020-06-01,222.0358123779297,226.6883288448456,214.7690274578617,215.34504789725,10280755.0,223.07929611206052,219.1680792236328,-1.4291734661055326,0.0459195496648908,-0.0301337176603353,0.0209539011616595,-0.0327279858246429,Financial Services,9.0
2020-06-02,224.78298950195312,228.9924088823061,221.94717283437396,223.67524755975492,10076456.0,222.84223861694332,219.13617614746093,-1.408748161695302,0.0123726758066731,-0.0049280505818192,0.0187265922109127,-0.0126157974580837,Financial Services,9.0
2020-06-03,226.2895355224609,233.51200777334745,224.73869676115785,228.5936442338647,7914676.0,222.78906784057617,219.2097305297852,-1.397546968729693,0.0067022243268755,0.0101821266550572,0.0319169520332045,-0.0068533383911124,Financial Services,9.0
2020-06-04,217.2503662109375,229.92295153476675,214.636097668074,226.28955218892807,8160213.0,222.01586380004883,219.53496337890624,-1.4647533323780186,-0.0399451494327992,0.0416072301080221,0.058331709837142,-0.0120334367598958,Financial Services,9.0
2020-06-05,232.0498046875,233.42339398000595,218.1808664282313,218.8898240283179,10000963.0,222.10891494750976,220.2137878417969,-1.3547192783882445,0.0681215812644159,-0.0567118799212288,0.0059193727586013,-0.0597670757704188,Financial Services,9.0
2020-06-08,231.20790100097656,240.4243088794036,228.1062234523581,237.9429776583016,6380150.0,221.9870643615723,220.84918853759768,-1.360978845320045,-0.0036281163332898,0.0291299589164844,0.039861993636576,-0.0134151018853172,Financial Services,9.0
2020-06-09,224.7386779785156,237.76570625803225,223.01058982826817,233.0688915055599,6521805.0,221.33792724609376,221.9330029296875,-1.4090776185574672,-0.027980112247261,0.0370662210972008,0.0579652260869931,-0.007689322397868,Financial Services,9.0
2020-06-10,235.90472412109372,237.4998616276668,225.5362491949298,225.9793459516979,6052747.0,221.43540649414064,223.24279693603515,-1.3260578927718891,0.049684576962963,-0.0420736727777483,0.0067617870414253,-0.0439519596938704,Financial Services,9.0
2020-06-11,240.7344512939453,247.55815184710164,233.64490351694283,235.8603871972561,11237839.0,221.3091209411621,224.3310418701172,-1.2901487965359038,0.0204732109153201,-0.0202466413531223,0.0283453428309865,-0.029449660149996,Financial Services,9.0
2020-06-12,249.15335083007807,250.7928145674194,228.6379722911456,230.4103596732475,8317404.0,222.1953155517578,225.2624319458008,-1.2275541482618908,0.0349717271079453,-0.0752267272119221,0.0065801392270232,-0.0823403677718304,Financial Services,9.0
2020-06-15,239.6267242431641,249.9508734217181,237.89866309255368,248.5772842729396,7014477.0,222.926424407959,225.84997802734372,-1.2983847642926958,-0.038235996245586,0.0373520944212082,0.0430842979269603,-0.0072114709077975,Financial Services,9.0
2020-06-16,251.59036254882807,261.73729028495853,242.4625791082044,244.10204270914676,15494794.0,225.75116653442385,226.82479095458984,-1.209434928437482,0.04992614385332,-0.0297639375523698,0.040331146365597,-0.0362803381979794,Financial Services,9.0
2020-06-17,258.90142822265625,262.6677506355746,249.1976255266485,251.8118801512805,9361234.0,228.440763092041,227.832392578125,-1.1550770420655905,0.0290594027520001,-0.0273831941370314,0.0145473218852978,-0.0374806842999043,Financial Services,9.0
2020-06-18,251.678955078125,258.7685031084947,250.17241530387963,258.7685031084947,5343597.0,230.00267868041996,228.73630950927733,-1.2087762416118175,-0.0278966137580357,0.028169014084507,0.028169014084507,-0.0059859584754621,Financial Services,9.0
2020-06-19,252.3436279296875,255.0908335021732,248.4443814934896,251.67898272881916,7425907.0,231.6687225341797,229.9078576660156,-1.203834388679344,0.0026409552255021,-0.0026338893766462,0.0108867641914507,-0.0154521295750109,Financial Services,9.0
2020-06-22,237.9872894287109,247.6468216682333,235.7275064813634,247.6468216682333,15992731.0,232.88723907470705,230.8392477416992,-1.3105739874968014,-0.0568920191041114,0.0405884375703846,0.0405884375703846,-0.0094953934421125,Financial Services,9.0
2020-06-23,242.01947021484372,244.855273421985,238.43037001721345,238.474695922556,7900028.0,234.37161254882807,231.7139208984375,-1.280594660982454,0.0169428409215133,-0.0146466492515706,0.011717252354217,-0.0148297994142547,Financial Services,9.0
2020-06-24,239.6267242431641,247.6467918875709,238.38605871451247,243.6589210168821,7615988.0,235.35085525512696,231.9806646728516,-1.2983847642926958,-0.0098865846188144,0.0168269911732643,0.0334690033832303,-0.0051774923375934,Financial Services,9.0
2020-06-25,237.85435485839844,240.86740766451248,234.9299268204459,237.49988283023484,5551852.0,236.4032104492188,232.4131271362305,-1.3115623580832962,-0.0073963761361069,-0.0014902902592413,0.0126676377563395,-0.0122950367660643,Financial Services,9.0
2020-06-26,240.06982421875,246.53905327778168,239.4051790647421,240.15844898151383,7495596.0,237.79231872558597,232.81634521484372,-1.2950903091203794,0.0093143947760405,0.0003691624428527,0.0269472811923956,-0.0027685493425541,Financial Services,9.0
2020-06-29,234.44248962402344,240.46862190818425,230.14447260096935,238.9620820760239,5039824.0,238.41265258789065,232.94484313964844,-1.3369296288753332,-0.0234404078606687,0.0192780432388708,0.0257040961040166,-0.0183329268936992,Financial Services,9.0
2020-06-30,234.88558959960935,242.24101229098167,234.04372195383408,236.0819563009541,5382919.0,238.91778259277345,232.7197494506836,-1.3336351737030168,0.0018900156549972,0.0050934018701789,0.0313149167810187,-0.0035841604723829,Financial Services,9.0
2020-07-01,245.03253173828125,246.6719953161319,235.2844020850404,236.34784522864152,7791843.0,239.85493240356445,232.67721252441407,-1.2581925019499012,0.0431995089863475,-0.0354429938262884,0.006690799651051,-0.0397830018083182,Financial Services,9.0
2020-07-02,250.12815856933597,251.5017479137477,245.2540934776394,248.13422285000556,6645045.0,241.4988220214844,233.0308041381836,-1.2203064376422608,0.020795715552159,-0.007971656333038,0.0054915422248671,-0.0194862710363152,Financial Services,9.0
2020-07-03,243.1272125244141,251.6789751077348,240.6901801950258,251.01432992699253,4687954.0,242.05269241333008,233.23374237060543,-1.272358579776329,-0.0279894358354747,0.0324402904993059,0.0351740247195158,-0.0100236921407699,Financial Services,9.0
