Date_Ticker,Close_ABREL.NS,High_ABREL.NS,Low_ABREL.NS,Open_ABREL.NS,Volume_ABREL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-25,547.8258666992188,564.4769481443278,544.4565719558179,561.5471369947898,864138.0,582.9640655517578,,-0.6408403290410369,-0.0182884079316742,0.0250467733081771,0.0303948434297851,-0.006150302401202,Forest Materials,10.0
2020-02-26,546.0679931640625,560.8146854738409,540.0618564510822,540.0618564510822,1051786.0,580.2149261474609,,-0.6434410179755135,-0.003208818060651,-0.0109988807038096,0.027005231023214,-0.0109988807038096,Forest Materials,10.0
2020-02-27,530.1005249023438,550.413871798034,523.6549637359302,546.6051527841224,1375099.0,576.4769805908203,,-0.6670641155359223,-0.029240806019776,0.0311349019788638,0.038319801512048,-0.0121591299454022,Forest Materials,10.0
2020-02-28,494.8939208984375,519.943829439959,491.5734743065048,519.5531641203132,1203242.0,571.30341796875,,-0.719150584569269,-0.0664149578240694,0.0498273310310803,0.0506167230667242,-0.0067094107478725,Forest Materials,10.0
2020-03-02,488.3506774902344,529.0750644710936,481.2703005314611,506.8573298763222,2762684.0,564.2645462036132,,-0.7288309969464811,-0.0132215069369298,0.037896235715692,0.0833916872812643,-0.0144985504989185,Forest Materials,10.0
2020-03-03,515.9885864257812,520.7251505515884,491.3293706359438,496.7983577975771,2804030.0,562.6092025756836,,-0.6879420464598595,0.0565943904851029,-0.0371911882026956,0.0091795908871106,-0.0477902349752543,Forest Materials,10.0
2020-03-04,489.4738159179688,523.3131004020348,473.7016413677132,517.5999922549165,2787270.0,558.6051254272461,,-0.7271693679256912,-0.0513863507940719,0.0574620652265114,0.0691340034616625,-0.0322227135289681,Forest Materials,10.0
2020-03-05,498.0190734863281,505.8807214248773,490.8898485261847,493.0872068721422,1533428.0,553.9003387451172,,-0.7145270723590146,0.0174580483990413,-0.0099029673294658,0.0157858370433778,-0.0143151644980904,Forest Materials,10.0
2020-03-06,498.1655578613281,504.1228464462232,471.69959138991504,471.69959138991504,1463855.0,549.2346145629883,,-0.7143103558060219,0.0002941340659395,-0.0531268492045776,0.0119584513439072,-0.0531268492045776,Forest Materials,10.0
2020-03-09,476.5826416015625,491.0363655319804,469.74641518514665,488.2042205487531,959903.0,543.3188369750976,,-0.7462412372761252,-0.0433247861462424,0.0243852333944352,0.0303278438380507,-0.014344262295082,Forest Materials,10.0
2020-03-11,473.75048828125,481.1726827920303,465.3516900138823,472.6762181882876,1287001.0,537.456770324707,,-0.7504312712311122,-0.0059426279370877,-0.0022675862495885,0.0156668851945835,-0.017728315801506,Forest Materials,10.0
2020-03-12,407.4879150390625,458.61312735638734,405.29055659966673,451.2885992250681,1602684.0,528.6941940307618,,-0.8484635457687564,-0.1398680843213181,0.1074895293074071,0.1254643645380841,-0.0053924505692031,Forest Materials,10.0
2020-03-13,423.7972106933594,436.2489085487392,346.40136323933194,368.17961501789705,1053653.0,520.8667175292969,,-0.8243347311020827,0.0400239983871262,-0.1312363419864618,0.0293812642962136,-0.1826247212137212,Forest Materials,10.0
2020-03-16,377.5549926757813,409.0016136250488,374.0392134295656,404.7045633479315,1161299.0,510.6929534912109,,-0.8927478577001098,-0.1091140216376669,0.0719089171083071,0.08329017377416,-0.0093119659769267,Forest Materials,10.0
2020-03-17,330.3362121582031,388.19998324578194,322.3280496389962,377.94564406570464,1259453.0,498.729557800293,,-0.9626057613180884,-0.1250646433859409,0.1441241685144123,0.1751662971175165,-0.0242424603312084,Forest Materials,10.0
2020-03-18,280.0411071777344,346.69430879893883,261.9739389727193,345.71770511218125,2512347.0,484.478466796875,,-1.0370149382953238,-0.152254288598495,0.2345248474280732,0.2380122057541414,-0.064516129032258,Forest Materials,10.0
2020-03-19,270.17742919921875,295.52030915752243,255.96785615200145,256.4073099699136,2531193.0,469.4998077392578,,-1.0516077731374986,-0.0352222503257545,-0.0509669489050901,0.0938008775692982,-0.0525934867665784,Forest Materials,10.0
2020-03-20,296.74102783203125,310.65762997672846,267.1987671389021,273.4490245975592,1607914.0,454.5382354736328,,-1.0123082128206693,0.0983190887245636,-0.078492695818444,0.0468981395878114,-0.0995556998267573,Forest Materials,10.0
2020-03-23,238.8284454345703,282.2384783040987,222.76331703741133,267.1011204711799,1040762.0,437.1107429504394,515.9251016235352,-1.0979870794717046,-0.195162033442312,0.1183806852871518,0.1817624060255462,-0.0672663943690918,Forest Materials,10.0
2020-03-24,221.6890411376953,256.8467745339818,216.26888759207648,256.8467745339818,2091607.0,420.2936264038086,510.4365881347656,-1.123343999754619,-0.0717645013586563,0.1585903083700439,0.1585903083700439,-0.0244493526509155,Forest Materials,10.0
2020-03-25,248.643310546875,259.4347696218179,213.48557698402456,215.82941992749855,1744129.0,405.3344985961914,505.2264080810547,-1.0834664609058862,0.1215859352850819,-0.131971741154847,0.0434013649963387,-0.1413982684091651,Forest Materials,10.0
2020-03-26,263.7318420410156,285.900760035204,247.17842565298,247.17842565298,2078565.0,391.2176910400391,500.0084143066407,-1.0611437078127155,0.0606834403103561,-0.0627660894487714,0.084058556686305,-0.0627660894487714,Forest Materials,10.0
2020-03-27,275.7928771972656,290.10011535221696,262.706393659692,277.84375091517614,1560236.0,378.5023086547852,495.1429742431641,-1.043299989227804,0.0457321916948286,0.0074362823969655,0.0518767500464409,-0.0474504043417092,Forest Materials,10.0
2020-03-30,278.9179992675781,285.16825646219854,257.82335515760417,263.6829768657315,1217086.0,367.70351257324216,490.364453125,-1.0386765221668317,0.0113314096508634,-0.0546218689430328,0.0224089417356829,-0.0756302718554099,Forest Materials,10.0
2020-03-31,289.17236328125,294.0553818108098,278.33205618491115,286.1448858322069,946049.0,357.74459686279295,485.7822277832031,-1.0235056862181124,0.0367647984016779,-0.0104694563985651,0.0168861867508776,-0.0374873551999694,Forest Materials,10.0
2020-04-01,291.4185485839844,307.1418746793174,280.28527196490967,287.0238317761722,1658121.0,346.51609497070314,481.1072247314453,-1.0201825636243784,0.0077676347671915,-0.0150804292628808,0.053954445150226,-0.0382037336784902,Forest Materials,10.0
2020-04-03,279.40631103515625,294.2995167408019,272.0817836389371,288.14689584583084,939216.0,336.0127197265625,475.7876641845703,-1.0379540885075742,-0.041219879816148,0.0312827035949621,0.0533030397576512,-0.0262146097168776,Forest Materials,10.0
2020-04-07,296.4969177246094,302.6495097034152,283.45925111814853,291.12559685932143,1126711.0,325.9366119384766,470.6575646972656,-1.0126693619263754,0.0611675757291777,-0.0181159416647862,0.0207509475175065,-0.0439723512356051,Forest Materials,10.0
2020-04-08,313.97808837890625,326.1368163199878,288.488725943262,291.0279015145072,1524093.0,316.7272384643555,465.4844946289063,-0.9868068148357596,0.0589590299570454,-0.0730948678071539,0.0387247658072511,-0.0811819785490377,Forest Materials,10.0
2020-04-09,317.9333190917969,333.6566444483444,310.8041240821994,317.640349906474,1039386.0,308.7947723388672,459.5516278076172,-0.9809552421585468,0.0125971552133201,-0.0009214799699501,0.0494547894554193,-0.0224235541904278,Forest Materials,10.0
2020-04-13,312.22021484375,329.11544693406694,300.7939396311354,321.30261733325824,1173203.0,300.7182586669922,453.70079528808594,-0.9894075037702362,-0.0179695046255826,0.0290897323674366,0.0541131909052465,-0.0365968462943145,Forest Materials,10.0
2020-04-15,313.3921203613281,336.92827541634523,309.09507005586454,318.2263205822119,1822855.0,296.01346893310546,447.9476220703125,-0.9876737261970124,0.0037534581742716,0.0154254044910577,0.0751012981050094,-0.0137114178254044,Forest Materials,10.0
2020-04-16,324.8183898925781,329.9455592120077,305.7257700685548,312.51317756523133,1139613.0,291.0645278930664,442.34680114746095,-0.9707691126750696,0.0364599770985817,-0.0378833610111062,0.0157847261084116,-0.0587793684659834,Forest Materials,10.0
2020-04-17,340.1999206542969,341.8113108734124,326.47862014994405,336.9282921466494,2182190.0,289.1967742919922,437.18349609375,-0.9480128813266316,0.0473542485288644,-0.0096167821008165,0.0047365978687368,-0.0403330502780924,Forest Materials,10.0
2020-04-20,320.8143615722656,348.6475710237407,317.64039909095703,343.3739162462833,1897215.0,288.72068176269534,431.017221069336,-0.9766928790539984,-0.0569828442192095,0.0703196532831524,0.0867579908675797,-0.0098934550989346,Forest Materials,10.0
2020-04-21,304.0655822753906,315.2476772848528,301.7705575115927,314.4664062094914,1124284.0,289.9219055175781,426.1166235351562,-1.0014718885289322,-0.0522070745673342,0.034205857355736,0.0367752736951814,-0.0075477952704273,Forest Materials,10.0
2020-04-22,278.6250305175781,303.0889716843293,273.6931936331323,302.7471544202355,4306104.0,290.3442855834961,420.29801696777344,-1.0391099552728171,-0.0836679757289041,0.0865755810159905,0.0878023812911086,-0.0177006239363505,Forest Materials,10.0
2020-04-23,289.17236328125,296.3992247442826,278.9180243691743,283.21507471447103,3051849.0,289.96585235595705,414.2391680908203,-1.0235056862181124,0.037854936234835,-0.0206011684490916,0.0249915357782781,-0.0354609921768432,Forest Materials,10.0
2020-04-24,277.404296875,291.5162336762376,275.4022710107169,282.43383027710445,1697169.0,291.8946449279785,407.9576531982422,-1.0409159716970384,-0.0406956815399552,0.0181306975369988,0.0508713706320003,-0.0072169965888639,Forest Materials,10.0
2020-04-27,280.7247619628906,287.0238383154518,278.4297371724738,280.2852783506643,966133.0,294.84643096923827,401.6741845703125,-1.036003504082794,0.0119697680435961,-0.0015655320505156,0.0224386203358644,-0.0081753557269743,Forest Materials,10.0
2020-04-28,282.0431213378906,286.92613957298965,274.91392663607724,283.2150576357456,2575740.0,296.51642150878905,395.4952105712891,-1.034053055105859,0.0046962703460205,0.0041551670974844,0.0173130201223703,-0.0252769671105452,Forest Materials,10.0
2020-04-29,284.82647705078125,288.58640744007374,281.7013629403471,287.0238354830661,1522080.0,297.57115325927737,389.5369512939453,-1.0299352148525882,0.0098685466948727,0.0077147267172534,0.0132007755326135,-0.0109719929930424,Forest Materials,10.0
2020-04-30,285.2170715332031,302.1611500771676,283.50801522077165,289.5629695062453,2437816.0,298.04236297607423,383.63435791015627,-1.0293573491938894,0.0013713419007469,0.0152371593666553,0.0594076590608003,-0.0059921248866497,Forest Materials,10.0
2020-05-04,263.9271545410156,276.62300286306265,261.29031258346606,276.3788519337925,1996323.0,297.2928207397461,377.29229553222655,-1.0608547524087253,-0.0746446097273986,0.0471785383903791,0.0481036077705829,-0.0099907944756013,Forest Materials,10.0
2020-05-05,256.3096618652344,272.37477540459685,254.99124086384717,267.54060480428456,1460550.0,295.6496856689453,371.02640625,-1.0721244646571662,-0.0288621028367789,0.0438178680324401,0.0626785327656098,-0.0051438599379857,Forest Materials,10.0
2020-05-06,261.68096923828125,263.5853285413095,248.15500224439367,257.82337276226264,1831551.0,294.16280670166014,364.9587670898438,-1.0641778750024595,0.0209563203117604,-0.014741601146035,0.0072774084740345,-0.0516887683244978,Forest Materials,10.0
2020-05-07,259.3859558105469,268.7613575489677,256.94444649343626,259.7765913405685,1014858.0,293.1617889404297,358.75147399902346,-1.0675732364471913,-0.0087702725743291,0.0015060010816734,0.0361446004627501,-0.0094126503861059,Forest Materials,10.0
2020-05-08,259.874267578125,271.64233101366256,257.77457544610394,265.6362238253858,1451311.0,291.33065643310545,352.0295098876953,-1.0668508027879335,0.0018825682603062,0.022172092300476,0.0452836810093164,-0.0080796461750097,Forest Materials,10.0
2020-05-11,265.0014343261719,269.3473031446911,262.0227749974978,262.7064095460017,983261.0,288.88182373046874,345.58197265625,-1.0592654073882148,0.0197294129804733,-0.0086604239935751,0.016399416212858,-0.0112401630438266,Forest Materials,10.0
2020-05-12,260.118408203125,265.1967296927076,250.79182474404783,264.464276898708,1192809.0,285.9910781860352,339.62371337890625,-1.0664896085329456,-0.0184264139379589,0.0167072708371693,0.0195231145871728,-0.0358551458295641,Forest Materials,10.0
2020-05-13,272.5700988769531,279.6016276411575,263.92715016342925,272.472432546149,1852106.0,284.0085723876953,334.11859802246096,-1.0480679339907717,0.0478693175152166,-0.0003583163788197,0.0257971391329268,-0.0317090860264375,Forest Materials,10.0
2020-05-14,265.83154296875,276.281184830196,264.024820136478,266.6128140188016,1095717.0,281.6305435180664,328.5138690185547,-1.0580373017719742,-0.0247222858852361,0.002938970452214,0.0393092623424089,-0.0067964952995981,Forest Materials,10.0
2020-05-15,268.4195251464844,271.2028515717424,259.58124403482566,269.3472807525178,1865577.0,278.8106002807617,323.2802490234375,-1.054208507221257,0.0097354217217127,0.0034563640835261,0.0103693143177236,-0.0329271170077341,Forest Materials,10.0
2020-05-18,249.81524658203125,269.49382142839784,248.7898096463105,268.56603592830373,1881572.0,274.29136657714844,318.37867553710936,-1.0817326381833807,-0.0693104518171702,0.0750586267364403,0.0787725133497998,-0.0041047812323339,Forest Materials,10.0
2020-05-19,252.6962127685547,261.24149532594544,249.7664016060207,255.8701748612998,1611511.0,270.8854591369629,313.6655862426758,-1.077470387952037,0.0115323873380058,0.0125603864734298,0.0338164251207731,-0.0115942028985507,Forest Materials,10.0
2020-05-20,257.9698791503906,258.7999983132438,251.28013738421876,252.94037570992504,920248.0,268.5806739807129,308.50521209716794,-1.0696682534246846,0.0208695901060698,-0.0194964755460209,0.0032178918158474,-0.0259322591777155,Forest Materials,10.0
2020-05-21,256.7979736328125,263.6830183003329,254.1611315283764,256.84679189995387,1301798.0,267.4893211364746,303.85169525146483,-1.0714020309979084,-0.0045427998084029,0.0001901037864542,0.0268111331648008,-0.010268157755039,Forest Materials,10.0
2020-05-22,264.8061218261719,268.22423522190894,253.5751778116072,256.7979883240237,1821895.0,266.2710090637207,299.1874362182617,-1.0595543627922053,0.0311846237728105,-0.0302414968616359,0.0129079848009738,-0.0424119500603429,Forest Materials,10.0
2020-05-26,269.2984619140625,273.20487659277967,263.97595999287887,268.0777073269634,1306380.0,265.8657173156738,294.6100942993164,-1.0529081627540189,0.0169646383433671,-0.0045330915684497,0.0145058930190391,-0.019764323506913,Forest Materials,10.0
2020-05-27,275.5487365722656,276.47652203758,270.1774160550535,271.4958370518126,1514928.0,265.6069160461426,290.5894161987305,-1.043661183482792,0.0232094703169811,-0.0147084670787089,0.0033670467041717,-0.0194931778095938,Forest Materials,10.0
2020-05-28,277.892578125,283.01974768305223,275.98821874272886,277.257791664243,1306353.0,265.39938888549807,286.6722579956055,-1.0401935831870628,0.008506087096936,-0.0022842872056535,0.0184501852933471,-0.0068528616169609,Forest Materials,10.0
2020-05-29,278.9179992675781,290.88139358833814,276.085854736032,278.82033294506056,2448634.0,265.1039649963379,284.1008596801758,-1.0386765221668317,0.0036899911091431,-0.0003501614193921,0.042892155946103,-0.0101540400367964,Forest Materials,10.0
2020-06-01,287.7562561035156,295.91090244514527,281.2618478686529,281.2618478686529,2087467.0,265.23092422485354,281.3800405883789,-1.025600748344888,0.0316876532140135,-0.0225691295918392,0.0283387282419191,-0.0225691295918392,Forest Materials,10.0
2020-06-02,304.6026916503906,310.02286013126144,288.7817294065369,292.00450973299417,4143672.0,267.26470108032225,279.9209945678711,-1.0006772611679589,0.0585441156866273,-0.0413593913078617,0.0177942238510875,-0.0519396665805312,Forest Materials,10.0
2020-06-03,300.8427734375,313.8316212020503,298.9872322721589,312.5132001780828,2019084.0,269.4913566589356,279.33112579345703,-1.0062398784411817,-0.012343680197042,0.0387924449945522,0.0431748704352665,-0.0061678103287615,Forest Materials,10.0
2020-06-04,299.2313537597656,308.2649375633376,294.3483354875645,301.77052922202586,1027607.0,271.36887588500974,279.71493072509764,-1.0086238959719471,-0.0053563516228823,0.0084856597758093,0.0301892956405378,-0.0163185381840745,Forest Materials,10.0
2020-06-05,310.4622802734375,317.3961718342236,301.7705141439234,302.2099976878938,2761453.0,273.9226921081543,280.520627746582,-0.9920082830032764,0.0375325859825788,-0.0265806286621214,0.0223340869450521,-0.0279962065660888,Forest Materials,10.0
2020-06-08,310.6576538085937,319.74005661518805,307.6301762718687,314.3687360771078,1659022.0,276.46186141967775,280.7989602661133,-0.9917192373007224,0.0006292987830411,0.0119458903491256,0.0292360503443132,-0.0097453820937898,Forest Materials,10.0
2020-06-09,305.1886291503906,316.8102061877221,301.2822146972656,313.2944272191942,1559496.0,278.47122116088866,282.1261639404297,-0.999810394955988,-0.0176046673602085,0.0265599609375,0.0380799804687499,-0.0128,Forest Materials,10.0
2020-06-10,307.2395935058594,311.29249373812485,304.3097818000888,307.5325627550021,1258444.0,280.82728042602537,283.837174987793,-0.9967760923183984,0.0067203170746511,0.0009535530424309,0.0131913344436453,-0.0095359184418225,Forest Materials,10.0
2020-06-11,286.5355529785156,303.62611971824487,284.28937612844163,295.3738353746398,3120433.0,281.5255531311035,284.59501983642576,-1.027406719619827,-0.0673872800412649,0.0308453254901559,0.0596455363464465,-0.0078390860286799,Forest Materials,10.0
2020-06-12,292.1998291015625,292.9811001137677,268.7124930269616,269.5426121046663,2349896.0,282.84396743774414,285.16437957763674,-1.0190266968591353,0.0197681441767597,-0.0775401445872201,0.0026737558834561,-0.080381073961673,Forest Materials,10.0
2020-06-15,293.3229064941406,299.42667918711186,286.1448638464909,292.9810892626187,4385378.0,284.08913650512693,285.5149801635742,-1.0173651581369092,0.0038435251520553,-0.0011653274393309,0.0208090556783473,-0.0244714697990798,Forest Materials,10.0
2020-06-16,290.05133056640625,300.74515417033825,283.3127702614387,298.8407648259943,2137287.0,286.1009407043457,285.7376467895508,-1.0222052966015924,-0.0111534962162927,0.0303030303030302,0.0368687279698021,-0.0232323026817654,Forest Materials,10.0
2020-06-17,286.7796630859375,294.8854914672752,285.2170912458597,289.07468768196617,1564136.0,287.8051132202148,285.68979278564456,-1.0270455705141213,-0.0112796154876445,0.0080027452830255,0.0282650041990899,-0.0054486842730181,Forest Materials,10.0
2020-06-18,298.2547607421875,299.32903076109983,286.14488095596164,286.7308491302392,1331074.0,289.81935729980466,285.8265170288086,-1.0100687181411807,0.0400136381107726,-0.0386378127989366,0.0036018537180733,-0.040602469365757,Forest Materials,10.0
2020-06-19,310.7553405761719,313.392152949735,297.9618248562565,300.7939699109351,2517722.0,292.51722564697263,286.45349761962893,-0.9915747144494454,0.0419124234693773,-0.0320553482581099,0.0084851715458027,-0.0411690936548182,Forest Materials,10.0
2020-06-22,316.76141357421875,325.11136322237365,307.874314013124,312.7085142116849,2799976.0,295.114990234375,286.8587875366211,-0.9826890197317704,0.0193273363762984,-0.0127948013515989,0.026360375002552,-0.0280561305141811,Forest Materials,10.0
2020-06-23,309.0950622558594,319.2517344861734,304.7003457308945,316.76140704345823,1828250.0,297.10482025146484,286.76112701416014,-0.9940310159804906,-0.0242022891357097,0.024802546930539,0.0328593803996346,-0.014218009478673,Forest Materials,10.0
2020-06-24,298.1571350097656,314.36876441973845,292.98114667330395,311.97610293738984,1743056.0,298.23524017333983,286.3656033325195,-1.010213150693894,-0.0353869361945344,0.0463479363898891,0.0543727702824949,-0.0173599345066558,Forest Materials,10.0
2020-06-25,300.2568664550781,303.7237982109722,294.5437279556661,296.3992693152092,1054848.0,299.3534545898437,286.12633636474607,-1.0071066995038709,0.0070423652455733,-0.0128476566927939,0.0115465527793774,-0.0190275032403522,Forest Materials,10.0
2020-06-26,300.6474609375,306.6535678502848,296.7410460604263,303.72375669247947,998410.0,300.43992767333987,285.8714431762695,-1.006528833845172,0.0013008677770914,0.010232235939684,0.0199772414310637,-0.0129933406551727,Forest Materials,10.0
2020-06-29,291.1255798339844,299.768528863397,288.2934349586305,297.7176550558715,980750.0,300.60839385986327,285.19758697509764,-1.020615996730364,-0.0316712506861818,0.0226434077886465,0.0296880440198394,-0.0097282584270641,Forest Materials,10.0
2020-06-30,287.6098327636719,295.3249971894848,284.1917193012853,292.88348757349434,1164690.0,299.75875091552734,284.14578521728515,-1.0258173745993169,-0.0120763935354542,0.0183361422631047,0.0268251066094546,-0.0118845500848896,Forest Materials,10.0
2020-07-01,295.569091796875,296.88751269885205,284.3869977698055,286.4378416133492,3497535.0,299.4950668334961,283.64087982177733,-1.014042035543175,0.0276738071043044,-0.0308937924734062,0.0044606183074213,-0.0378324200243314,Forest Materials,10.0
2020-07-02,292.3951416015625,300.7451211124928,291.12556871393974,297.8641282782062,852993.0,299.15325622558595,283.4074710083008,-1.0187377414551448,-0.0107384374192066,0.0187040955834214,0.0285571759680896,-0.0043419766849367,Forest Materials,10.0
