Date_Ticker,Close_MAXHEALTH.NS,High_MAXHEALTH.NS,Low_MAXHEALTH.NS,Open_MAXHEALTH.NS,Volume_MAXHEALTH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-10-22,105.29258728027344,106.63801870584528,104.04681603370982,106.1895440985161,265310.0,110.66933097839356,,-1.4634364889486458,-0.0051788559662446,0.0085187081200226,0.0127780260731034,-0.0118315189961811,Healthcare,11.0
2020-10-23,104.94377136230467,106.13970870059605,104.4454628707526,106.08987481000716,244630.0,110.49741477966307,,-1.464755342641617,-0.0033128250238571,0.0109211193082219,0.0113959820841824,-0.0047483379440571,Healthcare,11.0
2020-10-26,104.84410095214844,106.23936621422467,103.64816364384536,104.69461449129854,240894.0,110.2632095336914,,-1.465132190949688,-0.0009497506032268,-0.0014257975364596,0.0133079996814799,-0.0114068154282607,Healthcare,11.0
2020-10-27,105.69123840332033,107.03666986457937,104.2959730494432,106.04005284089348,294750.0,109.739986038208,,-1.4619292111016386,0.0080799724875175,0.0033003155497344,0.0127298296583946,-0.0132013341404207,Healthcare,11.0
2020-10-28,104.1963119506836,106.28920616128592,103.64816955104718,105.89055783460348,152173.0,109.29649200439454,,-1.4675814453352776,-0.014144279840227,0.0162601329375438,0.020086068032743,-0.0052606698776043,Healthcare,11.0
2020-10-29,103.29934692382812,104.74443843940873,102.00374186576128,103.74782150353693,173696.0,108.71347122192384,,-1.4709728204910433,-0.0086084143484848,0.0043415045018579,0.0139893577124565,-0.0125422386166895,Healthcare,11.0
2020-10-30,106.18954467773438,110.524827118706,103.74782845900062,104.6447852821358,383823.0,108.24755325317383,111.77158905029296,-1.4600451426391987,0.0279788579499679,-0.0145471891821991,0.040825887841674,-0.0229939418814151,Healthcare,11.0
2020-11-02,106.78750610351562,109.62786284748368,105.89054934131944,106.13970357506372,171594.0,107.90621185302734,111.67990036010742,-1.4577842835613255,0.0056310762758796,-0.0060662764033831,0.0265982121655197,-0.0083994541583048,Healthcare,11.0
2020-11-03,107.43531036376952,107.68446460153004,106.7875078248754,107.68446460153004,123402.0,107.52002296447752,111.49054306030274,-1.4553349714830983,0.0060662926206549,0.0023191093963139,0.0023191093963139,-0.0060296985851366,Healthcare,11.0
2020-11-04,112.81703186035156,113.8634826636832,107.13631848005204,107.43530659631354,755686.0,107.4652084350586,111.29221618652343,-1.4349869801653723,0.0500926695176831,-0.0477031275800597,0.0092756455836116,-0.0503533312889431,Healthcare,11.0
2020-11-05,114.1624755859375,116.40486374154756,112.6177162595281,114.66078406496196,1087721.0,107.55988693237305,111.10385559082032,-1.429899931854883,0.0119258918923817,0.0043649060382309,0.0196420771720395,-0.0135312353597882,Healthcare,11.0
2020-11-06,114.1126480102539,115.15909891553714,112.0197538032718,113.81365986486315,239902.0,107.74924430847167,111.03807891845705,-1.4300883271625997,-0.0004364619409999,-0.0026201139891511,0.0091703323297624,-0.0183405980272585,Healthcare,11.0
2020-11-09,119.59403228759766,122.28489497263509,115.15908996503276,115.30857642252522,1570566.0,108.3198070526123,111.19853424072264,-1.4093635163831215,0.0480348530414543,-0.0358333587646484,0.0224999745686849,-0.0370833079020181,Healthcare,11.0
2020-11-10,114.860107421875,120.59065508066702,114.11264468377168,118.84657535842598,442920.0,108.44936714172364,111.37493560791016,-1.4272622244689397,-0.0395832866838923,0.03470715835141,0.0498915401301518,-0.0065075921908893,Healthcare,11.0
2020-11-11,120.78997039794922,122.58388393600724,114.71060856899408,114.95976280463636,1567207.0,109.0099639892578,111.68388671875,-1.4048417405347382,0.0516268277052375,-0.0482673153582612,0.0148515107019886,-0.0503300216808261,Healthcare,11.0
2020-11-12,117.75029754638672,119.59403743614378,96.82134099506156,119.59403743614378,568369.0,109.55810356140135,111.91709518432616,-1.4163345754634136,-0.0251649440888852,0.0156580486688853,0.0156580486688853,-0.1777401585170549,Healthcare,11.0
2020-11-13,121.78659057617188,124.37780077856264,116.50452520237052,117.50114217141802,987877.0,110.26071853637696,112.12538818359376,-1.4010735747635394,0.034278410448985,-0.0351881794578484,0.0212766462229689,-0.0433714857178604,Healthcare,11.0
2020-11-14,121.83642578125,124.32796823076433,121.0889630463957,123.58050549591002,188082.0,110.94090995788574,112.26491455078126,-1.400885150609504,0.0004092010856232,0.0143149284253578,0.0204498977505112,-0.0061349693251533,Healthcare,11.0
2020-11-17,121.2882843017578,124.17847508537731,120.39133509613814,121.8364266861558,650720.0,111.67591514587404,112.43134948730469,-1.4029576432259794,-0.0044989950745628,0.0045193349675409,0.0238291010566931,-0.0073951842157163,Healthcare,11.0
2020-11-18,119.54420471191406,121.98592089553772,119.14556399943888,121.08896408530012,272337.0,112.36108932495117,112.6296762084961,-1.4095519116908384,-0.0143796212460602,0.0129220766252009,0.0204252158396793,-0.0033346720021757,Healthcare,11.0
2020-11-19,120.64048767089844,124.57712167437504,117.70046303723274,117.70046303723274,828513.0,113.12848434448242,112.821026763916,-1.4054069264578877,0.0091705236705223,-0.0243701322037586,0.0326311181219323,-0.0243701322037586,Healthcare,11.0
2020-11-20,123.48084259033205,124.52728583385635,120.1920035882065,121.13879426025304,526946.0,114.0553379058838,113.06420150756836,-1.394667701606397,0.0235439608565073,-0.0189668962484254,0.0084745392205984,-0.0266344068693861,Healthcare,11.0
2020-11-23,125.87272644042967,128.76290957258294,121.686930601353,123.9791526753891,740615.0,115.10676918029785,112.95955673217772,-1.3856241210633111,0.019370485331341,-0.0150435588279461,0.0229611546034245,-0.0332541922102374,Healthcare,11.0
2020-11-24,125.22492218017578,128.56358746573983,124.5771196373448,127.26798238007788,464979.0,116.08345336914064,113.05423538208008,-1.388073433141538,-0.0051465021738484,0.0163151245321797,0.026661348455544,-0.005173111961682,Healthcare,11.0
2020-11-25,123.92931365966795,127.267978852697,122.58388232559165,127.267978852697,341364.0,117.07010345458984,113.16585632324218,-1.3929720572979922,-0.0103462513527751,0.0269400765197298,0.0269400765197298,-0.0108564414208822,Healthcare,11.0
2020-11-26,123.68016815185548,125.77306233067448,123.33135372264968,124.1286503639066,183023.0,118.0891445159912,113.2336264038086,-1.3939140626828936,-0.0020103839878973,0.0036261449087009,0.016921825140546,-0.0028202939437914,Healthcare,11.0
2020-11-27,126.62019348144533,127.4673164146758,123.82966282700858,124.57712558049153,292046.0,119.11067695617676,113.41999404907229,-1.3827979895233324,0.0237711944729898,-0.0161354034043011,0.0066902672467847,-0.0220385909838753,Healthcare,11.0
2020-12-01,126.96900177001952,130.15818059274895,126.07204498851488,127.56697042316132,467660.0,120.11975173950196,113.63028030395508,-1.3814791646766793,0.0027547603504912,0.0047095641046692,0.0251177750338307,-0.0070643760996822,Healthcare,11.0
2020-12-02,127.5171356201172,130.4571525790867,125.57373561043684,128.46391868050836,564404.0,121.12384300231932,113.9701266479492,-1.3794067009065227,0.0043170682801027,0.0074247516287671,0.0230558579023296,-0.0152403047655483,Healthcare,11.0
2020-12-03,127.7164535522461,129.80935518902444,127.16831880265768,128.91240603450086,311163.0,121.86881408691406,114.35083419799804,-1.378653090829338,0.0015630678273913,0.0093641222332057,0.0163870948383497,-0.0042918099770457,Healthcare,11.0
2020-12-04,138.9283905029297,140.52298363412706,128.06527231904488,128.06527231904488,1592136.0,123.10710983276368,114.91790908813476,-1.3362613773465248,0.0877877253778976,-0.078192212150156,0.011477806123175,-0.078192212150156,Healthcare,11.0
2020-12-07,148.1969451904297,151.3861165561376,141.5196143169106,142.41656353605174,2286735.0,124.81132469177246,115.71420608520508,-1.3012174847131175,0.0667146193369637,-0.0390047287881021,0.0215198185199425,-0.045057142473071,Healthcare,11.0
2020-12-08,141.66909790039062,150.19017613744057,138.03145199916446,149.54238118204466,958726.0,125.9150779724121,116.35702392578123,-1.3258989142641484,-0.0440484605242768,0.055575163520769,0.0601477553209326,-0.0256770598185346,Healthcare,11.0
2020-12-09,138.8287353515625,145.75521967233584,137.53313035748613,142.51621479072838,505517.0,127.11350936889647,116.81048446655274,-1.336638167961958,-0.0200492739131099,0.026561355830462,0.0498922957356997,-0.0093323978699039,Healthcare,11.0
2020-12-10,140.47315979003906,143.1640225850366,138.3802732637824,139.32705634998194,458168.0,128.09766883850097,117.35862380981445,-1.330420690112532,0.011844986085282,-0.0081588784773558,0.0191557077453052,-0.0148988356877914,Healthcare,11.0
2020-12-11,140.2738494873047,148.4959401322089,139.5263867014043,141.51962079713866,337233.0,129.22384643554688,117.8649055480957,-1.331174271343398,-0.001418849715008,0.0088809946714032,0.0586145648312612,-0.0053285968028419,Healthcare,11.0
2020-12-14,138.4300994873047,141.76877262316063,136.73585357647576,141.469784472504,338606.0,130.0560218811035,118.32334945678711,-1.3381453881163274,-0.013143932434583,0.0219582662763171,0.0241181155559462,-0.0122389994452348,Healthcare,11.0
2020-12-15,136.93516540527344,139.17755358466437,134.54329076345698,139.17755358466437,359971.0,130.8109588623047,118.78976608276368,-1.343797651196285,-0.0107991982059389,0.0163755465789547,0.0163755465789547,-0.0174672052627056,Healthcare,11.0
2020-12-16,138.38026428222656,140.12434387782525,137.5331338243546,137.93177450619598,422878.0,131.66555786132812,119.2541896057129,-1.3383338122703627,0.0105531612181298,-0.0032409952268619,0.0126035284340955,-0.006121757768465,Healthcare,11.0
2020-12-17,138.7290802001953,142.11758704735217,138.08128524781074,139.42670904287905,293567.0,132.6248016357422,119.7505047607422,-1.337014958577391,0.0025207056785015,0.0050287138188835,0.0244253536624547,-0.004669496485162,Healthcare,11.0
2020-12-18,139.77552795410156,141.51960762554313,135.0914313065207,139.32705336573588,312311.0,133.58155364990233,120.30063720703124,-1.3330583974984755,0.0075431030927052,-0.0032085343903186,0.0124777183600715,-0.0335115646933489,Healthcare,11.0
2020-12-21,129.8592071533203,140.47317285703411,128.06529338739372,139.52638968276358,459685.0,133.90047187805175,120.69131134033204,-1.370551457978516,-0.0709446134522024,0.0744435665468798,0.0817344101845798,-0.0138142978480423,Healthcare,11.0
2020-12-22,135.73922729492188,137.93178157169666,130.6564899088305,134.5432899809691,843512.0,134.39379692077637,121.24244033813476,-1.3483194270446686,0.0452799633580022,-0.0088105504781926,0.0161526945487247,-0.0374448675403762,Healthcare,11.0
2020-12-23,141.07113647460938,146.80168410612305,136.48669228653114,137.53314315632815,1123338.0,135.18610763549805,121.818484954834,-1.3281597733420214,0.0392805328713328,-0.0250794982354027,0.0406216875735248,-0.0324973931779685,Healthcare,11.0
2020-12-24,140.921630859375,143.911481713878,140.52299016164173,142.3169037157771,246100.0,136.0357234954834,122.44535690307616,-1.328725045804127,-0.0010597888339921,0.0099010552737246,0.021216408270825,-0.0028288112712169,Healthcare,11.0
2020-12-28,143.21385192871094,145.50607394322265,141.61927394130504,142.36673664991747,394530.0,137.01240768432618,123.17388381958008,-1.320058284722793,0.0162659277738797,-0.0059150373192611,0.0160055887307097,-0.0111342441106859,Healthcare,11.0
2020-12-29,140.47315979003906,144.35997512251836,139.62604448435238,144.31014123226194,221824.0,137.70505599975587,123.82866119384764,-1.330420690112532,-0.0191370604292951,0.0273146944794144,0.0276694518603326,-0.006030442448599,Healthcare,11.0
2020-12-30,140.02468872070312,141.91825494082028,139.57621411142998,141.12097350529848,152396.0,138.35784034729005,124.46450302124023,-1.3321163344209368,-0.0031925747951156,0.007829224936054,0.0135230882312054,-0.0032028252543927,Healthcare,11.0
2020-12-31,139.6758575439453,143.41317105518718,139.17754907577972,140.02467955452826,589483.0,138.96577644348145,125.12625656127928,-1.3334352458065462,-0.0024912119422996,0.0024973679540374,0.0267570471873854,-0.0035676062916514,Healthcare,11.0
2021-01-01,142.01791381835938,144.01114769651178,139.77552570543793,139.77552570543793,281970.0,139.68084945678712,125.84980041503906,-1.3245800605711766,0.0167677959211898,-0.0157894736842103,0.0140350877192982,-0.0157894736842103,Healthcare,11.0
2021-01-04,141.2704620361328,145.30676399288467,140.6226670585172,145.30676399288467,224090.0,139.79795303344727,126.56935791015626,-1.327406134418518,-0.0052630809883783,0.0285714501005842,0.0285714501005842,-0.0045854948605598,Healthcare,11.0
2021-01-05,141.2704620361328,143.41318253794032,139.52638225790895,139.77553651194094,180430.0,139.4516288757324,127.2958917236328,-1.327406134418518,0.0,-0.0105820105820104,0.0151675054425706,-0.0123456790123457,Healthcare,11.0
2021-01-06,143.1640167236328,144.4097878931986,140.72230827271738,141.51960486267302,331190.0,139.52637481689453,128.0622900390625,-1.3202467088768284,0.0134037551814312,-0.0114862093044945,0.0087017059040097,-0.0170553223274599,Healthcare,11.0
2021-01-07,155.6715545654297,157.565135773296,143.01452315355218,144.01114003963963,2035880.0,140.3685157775879,129.06189636230468,-1.2729564000838798,0.0873650944422837,-0.0749039511961006,0.0121639512957418,-0.0813059999767503,Healthcare,11.0
2021-01-08,153.7779998779297,157.91395417660144,152.53222867867098,157.2661592358541,841611.0,141.03375778198242,130.05353012084962,-1.2801158256255694,-0.0121637809347123,0.0226830844509184,0.0268956177213575,-0.0081011015896137,Healthcare,11.0
2021-01-11,159.30923461914062,161.35228731733662,154.5254699450881,154.5254699450881,808883.0,141.98552703857422,131.17372787475583,-1.259202532999419,0.0359689600957333,-0.0300281693367557,0.0128244461350925,-0.0300281693367557,Healthcare,11.0
2021-01-12,162.94686889648438,164.39196041101357,157.9637842207509,159.30922316606598,714561.0,143.2113655090332,132.30887435913087,-1.2454488389928704,0.0228337941993144,-0.0223241216910359,0.0088684828638665,-0.0305810397553516,Healthcare,11.0
2021-01-13,159.10987854003906,166.8834932323253,154.47561613874345,163.99331036808002,613687.0,144.3201011657715,133.35532180786132,-1.2599562873081973,-0.0235474936243349,0.0306921975734653,0.0488568953959074,-0.0291261764751421,Healthcare,11.0
2021-01-14,160.70449829101562,163.34552737386073,159.1099049382836,159.1099049382836,335533.0,145.43631286621093,134.42070556640624,-1.2539271182275318,0.010022129145019,-0.0099225184714146,0.0164340706758721,-0.0099225184714146,Healthcare,11.0
2021-01-15,159.4088897705078,164.9899511815834,157.41565572471924,161.70111196459845,903412.0,146.47030334472657,135.35254272460938,-1.258825742383986,-0.0080620551029108,0.0143795129455492,0.0350109797459246,-0.0125039077096522,Healthcare,11.0
2021-01-18,163.79400634765625,167.23233187886345,157.96379094596318,159.45871641232878,657057.0,147.6712272644043,136.34517333984374,-1.242245859144821,0.0275086074776723,-0.0264679400180597,0.0209917664747101,-0.0355948030803905,Healthcare,11.0
2021-01-19,165.13943481445312,169.42489098069262,164.2424855921287,165.78724499250404,547763.0,149.43523864746095,137.36570907592773,-1.2371588685269692,0.0082141495699248,0.0039228072857266,0.0259505318705646,-0.0054314659810493,Healthcare,11.0
2021-01-20,161.95025634765625,166.93334115835336,161.3522800875054,165.58790217659794,292987.0,150.74579010009765,138.2128335571289,-1.2492169759177505,-0.0193120345263392,0.0224615009014421,0.0307692307692306,-0.0036923452524039,Healthcare,11.0
2021-01-21,162.99671936035156,164.69096528096088,161.95026843059694,163.39536009208229,473530.0,151.84206924438476,139.17556579589845,-1.2452603571461978,0.0064616323326397,0.0024456978845655,0.0103943559554944,-0.006420073568727,Healthcare,11.0
2021-01-22,162.0997314453125,164.44178722502048,159.45870276365622,162.84719411451712,666830.0,152.90097427368164,140.0017610168457,-1.2486518188409197,-0.0055031041027028,0.0046111283623981,0.0144482397276402,-0.0162926160216821,Healthcare,11.0
2021-01-25,161.70111083984375,164.44180763373942,158.1631173917447,162.54824138627902,494923.0,153.8253372192383,140.88077728271483,-1.2501589813026517,-0.0024591071306199,0.0052388665856124,0.0169491525423728,-0.021879833909139,Healthcare,11.0
2021-01-27,164.0929718017578,164.44179381089037,159.60819560691536,161.00346843627798,261770.0,155.0063278198242,141.72690490722655,-1.2411154872985222,0.0147918647527602,-0.0188277616741092,0.0021257583752822,-0.027330702501144,Healthcare,11.0
2021-01-28,161.65126037597656,164.3421230017873,160.75431123642872,163.0963518595446,263150.0,156.0876564025879,142.52320159912108,-1.2503474631493243,-0.0148800487855817,0.0089395621179009,0.016646097404698,-0.0055486677769271,Healthcare,11.0
2021-01-29,161.65126037597656,163.5946603164417,160.9536315777541,162.94686540534238,164567.0,157.18642654418946,143.33046112060546,-1.2503474631493243,0.0,0.0080148155130521,0.01202217623262,-0.004315640945823,Healthcare,11.0
2021-02-01,166.68418884277344,171.11913133407728,162.44856670476574,162.8970413014741,798453.0,158.41974029541015,144.27326080322266,-1.231318238985614,0.0311344833012191,-0.0227204965725429,0.0266068576875466,-0.0254110612855007,Healthcare,11.0
2021-02-02,169.0262451171875,178.4941063838505,168.0296281417493,169.3252180440844,820560.0,159.8075294494629,145.24097595214843,-1.2224630537502446,0.0140508604365782,0.0017687958854533,0.0560141489275753,-0.0058962262029026,Healthcare,11.0
2021-02-03,170.1225128173828,173.90966032433195,169.4248839835899,173.8598264346679,315409.0,161.2501319885254,146.17380935668945,-1.2183181262099314,0.0064857839055423,0.0219683659463512,0.0222612953702043,-0.0041007437654169,Healthcare,11.0
2021-02-04,174.90628051757812,180.288006142944,170.62082444921805,171.21880072188907,1124327.0,162.83724517822264,147.1544804382324,-1.2002309651237597,0.0281195452675356,-0.0210826036936876,0.030769195991364,-0.0245014418903578,Healthcare,11.0
2021-02-05,178.59376525878906,181.3842959299138,172.46457672644243,176.20189051620716,625277.0,163.9833557128906,148.2218572998047,-1.1862887892705385,0.0210826319689551,-0.0133928233111384,0.015625017295991,-0.0343191629532263,Healthcare,11.0
2021-02-08,180.83615112304688,187.36399549695423,178.3944425210362,182.8792190089952,1486975.0,165.33626327514648,149.35999404907227,-1.1778104523432396,0.0125557902931746,0.0112978952121036,0.0360981160756157,-0.0135023256514082,Healthcare,11.0
2021-02-09,185.1714324951172,189.85552912231825,179.4907189171428,181.93242740510388,893606.0,166.6293731689453,150.5898193359375,-1.16141899325811,0.0239735326434836,-0.0174919265157098,0.025296000382373,-0.0306781316179761,Healthcare,11.0
