Date_Ticker,Close_ELGIEQUIP.NS,High_ELGIEQUIP.NS,Low_ELGIEQUIP.NS,Open_ELGIEQUIP.NS,Volume_ELGIEQUIP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-13,111.2755355834961,113.4433969402724,110.77525876730284,112.91929603376676,15224.0,119.63013381958008,,-1.2754000724020045,-0.0120558110877615,0.0147719841711053,0.0194819224675817,-0.0044958383131561,Capital Goods,1.0
2020-02-14,107.08274841308594,111.96638877452811,106.24895615625437,111.22788560731613,23598.0,118.71057929992676,,-1.2963221919166124,-0.0376793259041568,0.0387096638408996,0.0456062291434928,-0.007786429365962,Capital Goods,1.0
2020-02-17,108.03565216064452,108.63121804907146,104.96253363037988,107.13039491827216,107948.0,117.90060920715332,,-1.2915671768676638,0.0088987606470711,-0.0083792454089718,0.0055126791620727,-0.028445411017606,Capital Goods,1.0
2020-02-18,107.20186614990234,108.63122436523436,106.72541341145832,108.63122436523436,32948.0,117.17640113830566,,-1.2957277912411929,-0.0077176931324705,0.0133333333333334,0.0133333333333334,-0.0044444444444444,Capital Goods,1.0
2020-02-19,107.20186614990234,107.67831888834635,104.96253973323388,105.77250793457031,39762.0,116.42717895507812,,-1.2957277912411929,0.0,-0.0133333333333333,0.0044444444444444,-0.0208888753255207,Capital Goods,1.0
2020-02-20,105.48662567138672,107.53537375093129,104.91488388107206,107.201858312422,15314.0,115.62435531616212,,-1.304286886856887,-0.0160000990665327,0.0162601906177053,0.0194218752046049,-0.0054200405660501,Capital Goods,1.0
2020-02-24,104.86724853515624,105.60574444885135,103.12819171267876,104.81960035423128,27588.0,114.79413681030272,,-1.3073775952430136,-0.005871617679382,-0.000454366654895,0.007042197864546,-0.0165834123310145,Capital Goods,1.0
2020-02-25,104.41461181640624,105.7725049912221,104.0810963627946,104.81959954085072,12854.0,113.89959678649902,,-1.3096362645103736,-0.0043162829679683,0.0038786499073193,0.0130048194519312,-0.0031941454151845,Capital Goods,1.0
2020-02-26,102.5326156616211,105.03399224088274,101.00796853399407,104.10491096546087,177396.0,112.95979309082033,,-1.3190274753865974,-0.0180242604176348,0.0153345868891972,0.0243959111266283,-0.0148698745056758,Capital Goods,1.0
2020-02-27,105.5342788696289,107.9165425009975,99.17363206583808,101.960883422576,142988.0,112.17721939086914,,-1.304049096130014,0.0292752036865413,-0.0338600451467269,0.0225733634311511,-0.0602709079165491,Capital Goods,1.0
2020-02-28,103.77140808105467,105.9630863199379,100.22183662703164,105.53428176257366,29054.0,111.26719512939454,,-1.3128458682599364,-0.0167042482068974,0.0169880481928317,0.0211202515164035,-0.0342056788055773,Capital Goods,1.0
2020-03-02,95.21908569335938,103.86670026119748,90.97865182522771,102.62792019408217,153572.0,110.02722778320312,,-1.3555221844788,-0.082415017256152,0.0778082928099306,0.0908180802710774,-0.0445334445006898,Capital Goods,1.0
2020-03-03,94.337646484375,96.88667165853008,93.50385415433634,96.07669615041878,9361198.0,108.78845176696775,,-1.3599205895792024,-0.0092569593854632,0.0184343126085069,0.0270202328460384,-0.0088383838383837,Capital Goods,1.0
2020-03-04,99.6262664794922,103.29495096282542,95.7669965464494,96.24344926558597,207898.0,107.77598991394044,,-1.333530235118553,0.0560605462633958,-0.0339550736311349,0.0368244702223026,-0.0387374742567232,Capital Goods,1.0
2020-03-05,95.31436920166016,114.11042777085838,94.76644420521484,99.10216691581854,282858.0,106.54793319702148,,-1.3550467172376988,-0.0432807273644006,0.0397400491225452,0.1972006815617768,-0.0057486085365161,Capital Goods,1.0
2020-03-06,96.0766830444336,97.52986521828836,90.19249662288796,94.33763361561653,120834.0,105.3901523590088,,-1.351242750883598,0.0079978900260104,-0.0181006397568158,0.015125232551822,-0.0612446874214454,Capital Goods,1.0
2020-03-09,91.86009216308594,96.07669466189816,88.14375923847247,96.07669466189816,49882.0,104.05846710205078,,-1.3722836515489976,-0.0438877649366555,0.0459024414141255,0.0459024414141255,-0.0404564467235194,Capital Goods,1.0
2020-03-11,91.28834533691406,96.71990351285028,88.64403124990893,96.71990351285028,15552.0,102.85780601501465,,-1.3751366834208956,-0.0062241046433614,0.0594989224077859,0.0594989224077859,-0.0289666120822529,Capital Goods,1.0
2020-03-12,85.7138442993164,91.7409757718385,78.30501007050746,89.09666163299075,51946.0,101.4737106323242,,-1.4029535918883758,-0.0610647615204775,0.0394664054719258,0.0703168959669466,-0.0864368444721366,Capital Goods,1.0
2020-03-13,82.87894439697266,86.04735916379359,68.6091877122316,76.3753680531205,59128.0,99.98598670959473,,-1.417099817813548,-0.0330740025198748,-0.0784707912386214,0.0382294295598757,-0.1721758980953224,Capital Goods,1.0
2020-03-16,74.6839599609375,82.78365577807267,74.0883940920305,78.6385187844982,54934.0,98.1564079284668,,-1.4579930081479162,-0.0988789673379876,0.0529505776826655,0.1084529505582136,-0.0079744816586921,Capital Goods,1.0
2020-03-17,78.94258117675781,82.2034631923069,70.64436123038594,76.19273462797071,89094.0,96.7493995666504,,-1.4367423749954298,0.0570218989197644,-0.0348335018667557,0.0413070103224488,-0.105117160126695,Capital Goods,1.0
2020-03-18,72.13252258300781,82.18780477372225,71.2966325297627,79.70472116023893,45156.0,94.95424308776856,,-1.4707247485357453,-0.086265973220483,0.1049762063778827,0.1394001184298405,-0.0115882548303116,Capital Goods,1.0
2020-03-19,66.72380828857422,69.40357659900775,62.962299536643485,69.3789975570783,114886.0,92.93034019470215,,-1.4977143767446672,-0.0749830187653484,0.0397937308527212,0.040162100742868,-0.0563743114850783,Capital Goods,1.0
2020-03-20,65.54373168945312,70.75575674520391,63.9211172134819,67.28927139083488,259702.0,90.8474334716797,,-1.5036029903660422,-0.0176859898946021,0.0266316801986823,0.0795198094677522,-0.0247562113744025,Capital Goods,1.0
2020-03-23,58.43864822387695,65.56831466036603,54.67713578111236,63.77360196556192,24148.0,88.4950345993042,106.60673225402832,-1.5390575458648628,-0.1084021809932966,0.0912915322963476,0.122002589949985,-0.0643668626343705,Capital Goods,1.0
2020-03-24,56.15224075317383,59.98750923778071,54.35753548609842,57.553591306144114,20188.0,86.05928421020508,105.18837829589845,-1.5504667799654488,-0.0391249205824193,0.0249562712756228,0.0683012544675718,-0.0319614185115839,Capital Goods,1.0
2020-03-25,58.46324157714844,60.25795072959512,55.34094140857978,58.56158026301659,22112.0,83.76171569824218,103.81624435424804,-1.538934824377819,0.0411559858160065,0.0016820600981966,0.0306980780406842,-0.0534062101987357,Capital Goods,1.0
2020-03-26,58.06987762451172,64.28989498309485,56.693117305912246,62.618111112799504,64856.0,81.53857879638672,102.44815444946288,-1.5408977209655317,-0.0067283979133731,0.0783234557113643,0.1071126307309044,-0.0237086829681613,Capital Goods,1.0
2020-03-27,57.62734222412109,61.95431151287382,56.07848743740328,61.95431151287382,96404.0,79.14323196411132,101.0693083190918,-1.5431059843855688,-0.0076207393315364,0.0750853522261103,0.0750853522261103,-0.026877081727873,Capital Goods,1.0
2020-03-30,55.95556640625,59.86458723434723,54.92299146927609,58.02070877743716,23456.0,76.7524398803711,99.67560791015624,-1.5514481901884234,-0.0290101148751458,0.0369068263234753,0.0698593737701958,-0.0184534802038671,Capital Goods,1.0
2020-03-31,55.09508895874024,59.07786561508019,53.89041946763933,58.88118449904532,84088.0,74.74624004364014,98.268032913208,-1.5557419955414538,-0.015377870384914,0.0687192926240745,0.0722891410398227,-0.0218652789907111,Capital Goods,1.0
2020-04-01,53.792083740234375,56.54560826183915,53.17745756347526,56.2997577911355,86108.0,72.71896190643311,96.85917350769044,-1.5622440262436394,-0.0236501155208526,0.0466179013070184,0.0511882851555207,-0.0114259596212555,Capital Goods,1.0
2020-04-03,51.45650100708008,54.08710012659764,50.522268527344615,53.79208033072861,223018.0,70.3104736328125,95.45458297729492,-1.5738986462119908,-0.0434187071918051,0.0453893925536672,0.0511227749270322,-0.0181557716022494,Capital Goods,1.0
2020-04-07,50.54685592651367,56.39809385604117,49.76013145574466,56.39809385604117,124386.0,68.07209796905518,94.02179389953614,-1.5784377993619043,-0.0176779427820256,0.1157586920546389,0.1157586920546389,-0.0155642612453041,Capital Goods,1.0
2020-04-08,55.51303482055664,55.58679070910146,50.64519494454295,50.64519494454295,172964.0,66.04391555786133,92.70119262695312,-1.5536564345730195,0.0982490167392988,-0.0876882319935986,0.0013286228861966,-0.0876882319935986,Capital Goods,1.0
2020-04-09,57.356910705566406,61.044667453656224,55.07050077147469,59.88917108953078,251670.0,64.31875648498536,91.41889846801756,-1.54445544485703,0.0332151879458583,0.0441491766696322,0.0642948984302937,-0.0398628501076127,Capital Goods,1.0
2020-04-13,61.33968734741211,61.95431347313768,55.1688395445753,56.64394224631667,637114.0,62.82132358551026,90.1995839691162,-1.524581283466545,0.0694384790403151,-0.0765531306754133,0.0100200400801602,-0.1006012268677981,Capital Goods,1.0
2020-04-15,66.1337661743164,67.46135700588827,62.44600969619467,64.56032491086975,6690932.0,61.84231967926026,89.09568550109863,-1.5006587025907956,0.0781562318658697,-0.0237917988716891,0.0200743267527299,-0.0557620817843866,Capital Goods,1.0
2020-04-16,63.69985580444336,72.74714974808322,61.92972948806309,68.78895583420554,498860.0,60.88336524963379,87.94596755981445,-1.512803980082032,-0.0368028393159661,0.0798918610645769,0.1420300537479202,-0.0277885451077708,Capital Goods,1.0
2020-04-17,63.921119689941406,66.28128560981445,60.2579493313392,66.15836037964148,167610.0,60.34522323608398,86.78495208740235,-1.5116998674074542,0.0034735382475169,0.03500002347506,0.0369231003981369,-0.0573076688326321,Capital Goods,1.0
2020-04-20,64.60948944091797,68.83811980124091,64.41281209973256,64.65866252759415,202404.0,59.62856864929199,85.67677322387695,-1.5082648840384407,0.0107690502656336,0.0007610814928531,0.0654490601444823,-0.0030440937219486,Capital Goods,1.0
2020-04-21,62.8885498046875,63.650683996660966,60.552970383198414,63.650683996660966,50678.0,59.16637001037598,84.55228088378907,-1.516852418602738,-0.0266360197414062,0.0121188069106445,0.0121188069106445,-0.0371383889236224,Capital Goods,1.0
2020-04-22,62.51977157592773,63.921118421822406,60.82340118236661,60.82340118236661,62606.0,58.95616817474365,83.40516624450683,-1.5186926317742886,-0.0058639963857503,-0.0271333427938225,0.0224144588275212,-0.0271333427938225,Capital Goods,1.0
2020-04-23,62.44601440429688,63.404829660346216,61.511781942460495,61.511781942460495,464136.0,58.80128231048584,82.256576461792,-1.5190606820227752,-0.0011797415405026,-0.0149606419360543,0.0153543066790722,-0.0149606419360543,Capital Goods,1.0
2020-04-24,62.47060012817383,63.40482882634153,61.95431268855053,63.40482882634153,76566.0,59.00287990570068,81.12134246826172,-1.518937998606613,0.0003937116581656,0.0149546938279911,0.0149546938279911,-0.0082644866315355,Capital Goods,1.0
2020-04-27,62.96230316162109,64.85534716754087,62.42142915835231,63.42941752657478,45180.0,59.34338302612305,80.01071258544921,-1.5164843873896925,0.0078709510143718,0.0074189529527632,0.0300663081059857,-0.0085904418375608,Capital Goods,1.0
2020-04-28,64.14237976074219,66.37962031640261,63.134391433163294,66.37962031640261,23968.0,59.627339935302736,78.98752883911133,-1.510595773768317,0.0187425894521662,0.0348792882959061,0.0348792882959061,-0.0157148570311671,Capital Goods,1.0
2020-04-29,63.576927185058594,64.65866765284308,62.20016317935095,64.06862807975702,16352.0,59.90269241333008,77.99115234375,-1.5134173971628428,-0.0088155846071316,0.0077339518669594,0.0170146705051625,-0.0216550888296344,Capital Goods,1.0
2020-04-30,64.24071502685547,66.37961679123242,63.45399814431895,63.749014161735225,55444.0,60.2333610534668,77.02329818725586,-1.5101050781745504,0.0104407034310534,-0.0076540378623539,0.033295111417779,-0.0122463905049567,Capital Goods,1.0
2020-05-04,62.96230316162109,64.24072102871747,61.95431479339862,64.24072102871747,35774.0,60.58369789123535,76.05703353881836,-1.5164843873896925,-0.0199003367988656,0.0203044965463659,0.0203044965463659,-0.0160093947903242,Capital Goods,1.0
2020-05-05,62.96230316162109,63.42941752657478,62.495185045287165,63.01146875107067,63534.0,60.9770586013794,75.17462463378907,-1.5164843873896925,0.0,0.0007808734271261,0.0074189529527632,-0.0074190125341326,Capital Goods,1.0
2020-05-06,63.18356323242188,63.42941367301496,62.273917352503474,62.9377127918288,28346.0,61.44663257598877,74.27758285522461,-1.5153802937505556,0.0035141673619025,-0.0038910505836575,0.0038910505836575,-0.0143968752849891,Capital Goods,1.0
2020-05-07,62.8393783569336,63.99487100404485,62.12640978027012,63.380244861083376,26200.0,62.01577644348144,73.39033309936524,-1.5170977854350625,-0.0054473799494686,0.0086071269050054,0.0183880343396771,-0.0113458884429719,Capital Goods,1.0
2020-05-08,62.91312789916992,64.75700625203399,62.56893877385401,62.93771444442682,22290.0,62.63409004211426,72.50455833435059,-1.5167297732574576,0.0011736198569219,0.0003908015080145,0.0293083242629301,-0.0054708633445715,Capital Goods,1.0
2020-05-11,63.134395599365234,64.16697054019681,62.93771823099764,63.67526961651714,12144.0,63.015158081054686,71.65751373291016,-1.515625641547439,0.0035170354357509,0.0085670261355499,0.0163551884995309,-0.0031152174104217,Capital Goods,1.0
2020-05-12,63.01147079467773,63.454006130639314,62.568942961476886,63.42941958373688,11572.0,63.29788608551026,70.82039817810059,-1.516239039592809,-0.0019470338398034,0.0066329000702274,0.0070230916749043,-0.0070229726051439,Capital Goods,1.0
2020-05-13,65.02745056152344,66.23211638706371,62.986894622512,63.92112342531604,37332.0,63.48227424621582,70.03265495300293,-1.5061792469282431,0.0319938535225555,-0.0170132325141777,0.0185254967730976,-0.0313799160414698,Capital Goods,1.0
2020-05-14,63.69985580444336,65.02744679034825,63.232741430130986,65.02744679034825,14336.0,63.36057872772217,69.25599975585938,-1.512803980082032,-0.0204159127509392,0.020841349939324,0.020841349939324,-0.0073330523030759,Capital Goods,1.0
2020-05-15,64.09321594238281,65.02744466040738,62.98688890657248,65.02744466040738,16648.0,63.38024673461914,68.42717849731446,-1.51084110252976,0.006175212376415,0.0145760936518524,0.0145760936518524,-0.0172612189846251,Capital Goods,1.0
2020-05-18,63.65068435668945,64.36364920988777,63.18356997030164,64.09321969860487,74088.0,63.36672496795654,67.62476402282715,-1.5130493469143562,-0.006904499628965,0.00695256219769,0.0112012126877216,-0.0073387174247832,Capital Goods,1.0
2020-05-19,63.40482711791992,64.48656755579862,63.20814976658198,63.6260910138651,50044.0,63.30649185180664,66.98847885131836,-1.514276181075978,-0.0038626016554948,0.0034897011158736,0.0170608530462021,-0.0031019302516535,Capital Goods,1.0
2020-05-20,63.921119689941406,65.02744676149808,63.35566663225002,65.02744676149808,24454.0,63.358120346069335,66.3801483154297,-1.5116998674074542,0.0081427959903003,0.0173076923076922,0.0173076923076922,-0.0088461068960337,Capital Goods,1.0
2020-05-21,66.1337661743164,66.82214438246189,63.47858451117266,63.69984839930801,1168478.0,63.53882007598877,65.71029830932618,-1.5006587025907956,0.0346152647999246,-0.0368029512880461,0.010408876553787,-0.04014865350546,Capital Goods,1.0
2020-05-22,63.97028732299805,66.33044553866162,63.773602469852754,66.23210686346897,131692.0,63.61503372192383,65.08341667175293,-1.5114545196105709,-0.0327136798109429,0.0353573453414484,0.0368946008284547,-0.0030746282590883,Capital Goods,1.0
2020-05-26,63.8719482421875,65.07662153112491,63.47859349770922,64.19155835052713,10140.0,63.68510112762451,64.43932197570801,-1.5119452342397786,-0.0015372618277297,0.0050039198292142,0.0188607569064525,-0.0061584898426265,Capital Goods,1.0
2020-05-27,64.0686264038086,65.39621728421433,63.601512066616216,63.601512066616216,18854.0,63.74041728973389,63.883492660522464,-1.510963804981363,0.0030792572801339,-0.0072908436376998,0.020721388219536,-0.0072908436376998,Capital Goods,1.0
2020-05-28,64.26530456542969,65.64206855247558,64.04404066636663,65.27329288645043,18242.0,63.74656352996826,63.34303184509277,-1.5099823757229476,0.0030698045620875,0.0156847980078347,0.0214231301999694,-0.0034429759659473,Capital Goods,1.0
2020-05-29,65.24870300292969,65.64206519378145,62.93771044797023,62.93771044797023,64054.0,63.83015232086181,62.93372901916504,-1.505075191359988,0.0153021672292672,-0.03541821444107,0.0060286591571652,-0.03541821444107,Capital Goods,1.0
2020-06-01,67.26467895507812,68.10056891412191,65.39621419190047,65.39621419190047,48510.0,63.98135051727295,62.62144371032715,-1.4950154177308632,0.0308967973211347,-0.0277777994662768,0.0124268779994032,-0.0277777994662768,Capital Goods,1.0
2020-06-02,71.29663848876953,72.1817017084927,66.37962893781992,67.38761739631681,84168.0,64.39806728363037,62.55369728088379,-1.4748958324017318,0.0599417048639167,-0.0548275651602909,0.0124138141500538,-0.0689655172413792,Capital Goods,1.0
2020-06-03,74.4435043334961,76.90200853873387,70.3132202698004,72.94382277050859,138708.0,64.97212734222413,62.46371574401856,-1.4591928881253196,0.0441376467590719,-0.0201452306203795,0.0330251004066659,-0.0554821283693554,Capital Goods,1.0
2020-06-04,74.54186248779297,77.39372182214645,73.50928755448525,77.39372182214645,65192.0,65.54004230499268,62.51190254211426,-1.4587020783189075,0.0013212456234763,0.0382584931362628,0.0382584931362628,-0.0138522824470184,Capital Goods,1.0
2020-06-05,76.97577667236328,78.18044236549336,74.78770918847228,74.78770918847228,58738.0,66.24686222076416,62.71694190979004,-1.4465567817922305,0.0326516416861584,-0.0284254031395384,0.0156499322930845,-0.0284254031395384,Capital Goods,1.0
2020-06-08,77.51664733886719,79.38511234269805,76.70534381881095,78.18044658455732,65128.0,66.97703819274902,62.95640022277832,-1.4438578227784264,0.0070265048289937,0.0085633121204056,0.024104048200934,-0.0104661843346964,Capital Goods,1.0
2020-06-09,75.50067138671875,80.63894406598077,73.75513176766535,76.26280924886996,111406.0,67.5953519821167,63.29764068603516,-1.4539175964075512,-0.0260070065122336,0.0100944514552392,0.0680559865877681,-0.023119524462407,Capital Goods,1.0
2020-06-10,74.49269104003906,77.5412353114225,74.12391534182105,77.5412353114225,27766.0,68.16941299438477,63.66444969177246,-1.458947445151232,-0.013350614347742,0.040924072265625,0.040924072265625,-0.0049504950495049,Capital Goods,1.0
2020-06-11,71.02619934082031,74.95980686405314,70.09197055515689,74.22225545344698,36902.0,68.4693504333496,63.9157088470459,-1.4762453309440746,-0.0465346552906183,0.0449982702480016,0.0553824864590788,-0.0131532982805473,Capital Goods,1.0
2020-06-12,70.55907440185547,71.0261887248698,66.47795570593486,69.32982223457576,53318.0,68.81231136322022,64.16549278259278,-1.4785762968157148,-0.0065767976225693,-0.0174216027874564,0.0066201877926284,-0.0578397425209603,Capital Goods,1.0
2020-06-15,71.9112548828125,73.01758188100962,70.21488831946228,70.31322699652777,39582.0,69.2032133102417,64.4511710357666,-1.4718288802457635,0.0191638069577833,-0.0222222222222222,0.0153846153846153,-0.0235897227230236,Capital Goods,1.0
2020-06-16,69.72319030761719,73.7059631637693,69.03480453424095,73.68138412055907,48230.0,69.50683860778808,64.72652351379395,-1.4827473806817013,-0.0304272895635184,0.0567701190303888,0.0571226422454309,-0.0098731250010088,Capital Goods,1.0
2020-06-17,70.26405334472656,71.29662820255729,69.329824665935,71.29662820255729,11788.0,69.84979991912842,65.02990280151367,-1.4800484597387789,0.0077572904326824,0.0146956346620761,0.0146956346620761,-0.0132959690527399,Capital Goods,1.0
2020-06-18,70.26405334472656,72.18169129458931,69.329824665935,70.23947430272683,41108.0,70.16694660186768,65.35934219360351,-1.4800484597387789,0.0,-0.00034980962284,0.0272918776896418,-0.0132959690527399,Capital Goods,1.0
2020-06-19,71.4933090209961,72.74714783692889,68.9118792540358,70.21489116187202,41098.0,70.43492374420165,65.76007835388184,-1.473914441214198,0.0174948016482711,-0.0178816434241227,0.017537848409906,-0.0361072917495284,Capital Goods,1.0
2020-06-22,83.3924789428711,85.77722390063435,71.29663332285492,71.29663332285492,1912414.0,71.40603332519531,66.41699081420899,-1.414537266768746,0.1664375321945227,-0.1450472005791141,0.0285966431025146,-0.1450472005791141,Capital Goods,1.0
2020-06-23,78.47547149658203,83.09745724145198,77.46748308866314,83.09745724145198,963610.0,72.13620948791504,66.8762395477295,-1.4390732647253066,-0.0589622410632199,0.0588972026128093,0.0588972026128093,-0.0128446301588999,Capital Goods,1.0
2020-06-24,77.17245483398438,82.60575128513617,76.53324216277352,80.63894768310912,665682.0,72.79140090942383,67.27255043029785,-1.4455753525338149,-0.0166041265856479,0.044918784255107,0.0704046082613292,-0.0082829122461628,Capital Goods,1.0
2020-06-25,75.79569244384766,76.95119258601989,74.83687716776883,76.7053421304735,214204.0,73.36792030334473,67.56167053222656,-1.452445433484487,-0.0178400751032016,0.0120013375074017,0.0152449315378742,-0.0126499969215156,Capital Goods,1.0
2020-06-26,75.7711181640625,77.14787479946752,75.52526769306004,76.21364601076255,197356.0,73.89404106140137,67.75441757202148,-1.452568059794327,-0.0003242173663544,0.0058403235615696,0.0181699395332137,-0.0032446462050372,Capital Goods,1.0
2020-06-29,73.43553161621094,76.1644655792779,72.00959452008671,76.1644655792779,231820.0,74.20258369445801,67.94913108825683,-1.4642226987981186,-0.0308242322990992,0.0371609478818637,0.0371609478818637,-0.019417536235408,Capital Goods,1.0
2020-06-30,71.54248046875,75.32857587272974,71.05077957205756,74.61561107307776,311796.0,74.21487579345703,68.101558303833,-1.4736690743818737,-0.0257784087048543,0.0429553264604811,0.0529209412250324,-0.0068728522336769,Capital Goods,1.0
2020-07-01,70.313232421875,73.7059658103577,69.69860626434112,73.7059658103577,211724.0,74.00836219787598,68.21563316345215,-1.479803054835573,-0.017182071949713,0.0482517055698208,0.0482517055698208,-0.0087412587412588,Capital Goods,1.0
2020-07-02,70.4853286743164,71.7883330888663,69.82152944259599,71.76374654273582,106280.0,73.80553550720215,68.36756874084473,-1.4789442899578786,0.0024475656503578,0.0181373612418898,0.0184861791674482,-0.0094175517686462,Capital Goods,1.0
2020-07-03,73.16509246826172,75.57442377993847,70.43615108282538,70.60824939198515,420604.0,73.61500129699706,68.5804751586914,-1.4655721973404616,0.0380187458063421,-0.0349462153332984,0.0329300658332645,-0.0372984068409416,Capital Goods,1.0
