Date_Ticker,Close_CGPOWER.NS,High_CGPOWER.NS,Low_CGPOWER.NS,Open_CGPOWER.NS,Volume_CGPOWER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,8.531145095825195,9.374339064224973,8.531145095825195,9.225540406871714,388712.0,9.158581256866457,,-1.1173595663504772,-0.0497237252134802,0.0813953230482891,0.0988371383827948,0.0,Capital Goods,1.0
2020-02-12,8.580743789672852,8.878342042513728,8.431945136271798,8.828742176033787,231741.0,9.104021549224854,,-1.1171455254030835,0.0058138378014374,0.0289017353786285,0.0346821045046286,-0.0173409971266286,Capital Goods,1.0
2020-02-13,8.97754192352295,8.97754192352295,8.431945275323661,8.927942056225053,247319.0,9.09162163734436,,-1.1154331607840842,0.0462428600103005,-0.005524882837688,0.0,-0.0607735004578163,Capital Goods,1.0
2020-02-14,8.878342628479004,9.423939303689869,8.729543965257326,9.275140640468187,420418.0,9.09658155441284,,-1.1158612509099497,-0.0110497167141067,0.0446928023160966,0.0614525365872631,-0.0167597342711665,Capital Goods,1.0
2020-02-17,8.679944038391113,8.779143777245398,8.481545506721366,8.779143777245398,316923.0,9.111461448669434,,-1.1167174311616797,-0.0223463543129647,0.0114286150251117,0.0114286150251117,-0.0228571210588728,Capital Goods,1.0
2020-02-18,8.283146858215332,8.630344047230363,8.283146858215332,8.58074417850284,376357.0,9.126341342926024,,-1.11842979166514,-0.0457142555782341,0.0359280507012074,0.0419160972222381,0.0,Capital Goods,1.0
2020-02-19,8.382346153259277,8.679944437465881,8.283147355882987,8.283147355882987,762927.0,9.126341342926024,,-1.118001701539275,0.0119760396310682,-0.0118342520772325,0.0355029819534342,-0.0118342520772325,Capital Goods,1.0
2020-02-20,8.283146858215332,8.779143653412925,8.035148460616535,8.382345649631565,299658.0,9.101541471481324,,-1.11842979166514,-0.0118343114481587,0.0119759788295732,0.0598802367853295,-0.0299401183926648,Capital Goods,1.0
2020-02-24,7.985548973083496,8.431945920862567,7.985548973083496,8.134347640330235,356190.0,9.04202184677124,,-1.1197140620427353,-0.0359281188932047,0.0186334925436293,0.0559005960997447,0.0,Capital Goods,1.0
2020-02-25,7.588751316070557,8.084747654911704,7.588751316070557,7.985548860162894,554334.0,8.940342545509338,,-1.1214264246039654,-0.0496894651013231,0.0522875935138429,0.0653594139777362,0.0,Capital Goods,1.0
2020-02-26,7.291153430938721,7.638351123265432,7.241554030903159,7.241554030903159,759621.0,8.80146346092224,,-1.1227106949815606,-0.0392156591693311,-0.006802682251219,0.0476190352617513,-0.006802682251219,Capital Goods,1.0
2020-02-27,6.943955421447754,7.291153097916257,6.943955421447754,7.291153097916257,817644.0,8.622904586791993,,-1.1242090124798578,-0.0476190787616254,0.0499999863760811,0.0499999863760811,0.0,Capital Goods,1.0
2020-02-28,6.943955421447754,6.993555292237294,6.596757744979251,6.646357142749366,490066.0,8.469145584106446,,-1.1242090124798578,0.0,-0.0428571701049804,0.0071428843906948,-0.0499999863760811,Capital Goods,1.0
2020-03-02,6.745556831359863,7.291153040663453,6.646357090559737,7.291153040663453,533893.0,8.330266427993774,,-1.1250651927315882,-0.0285714089516038,0.0808823085986218,0.0808823085986218,-0.01470593803894,Capital Goods,1.0
2020-03-03,6.447958469390869,6.943955274728628,6.447958469390869,6.844756008264959,584778.0,8.22114713191986,,-1.126349465166953,-0.0441176865615407,0.0615384762103741,0.0769230769230768,0.0,Capital Goods,1.0
2020-03-04,6.150360107421875,6.348759110479637,6.150360107421875,6.24955984546046,328420.0,8.077308011054992,,-1.1276337376023178,-0.0461538893871175,0.0161290942816301,0.032258111654039,0.0,Capital Goods,1.0
2020-03-05,5.951961517333984,6.348759046426797,5.9023616488151065,5.9023616488151065,705239.0,7.918588995933533,,-1.128489917854048,-0.032258044508398,-0.0083333651224772,0.0666666825612385,-0.0083333651224772,Capital Goods,1.0
2020-03-06,5.654363632202148,5.951961917273602,5.654363632202148,5.951961917273602,327488.0,7.722670292854309,,-1.1297741882316432,-0.0499999679542848,0.0526316141707976,0.0526316141707976,0.0,Capital Goods,1.0
2020-03-09,5.406364917755127,5.654363317157094,5.406364917755127,5.455964786843284,666698.0,7.534191465377807,,-1.1308444156040756,-0.0438597038638698,0.0091743472449048,0.0458715612384048,0.0,Capital Goods,1.0
2020-03-11,5.207966327667236,5.505564592741696,5.158366459148359,5.406364855703941,931343.0,7.345712685585022,,-1.1317005958558055,-0.0366972250497421,0.0380952017647879,0.0571428934733071,-0.0095238458542596,Capital Goods,1.0
2020-03-12,4.959968090057373,5.45596489906311,4.959968090057373,4.959968090057373,2690904.0,7.167153835296631,,-1.1327708211704686,-0.0476190170993189,0.0,0.0999999999999998,0.0,Capital Goods,1.0
2020-03-13,5.108767509460449,5.207966782135329,4.711969945741488,4.860769091263529,1482634.0,6.993555021286011,,-1.132128683923901,0.0300000759483424,-0.0485436884214588,0.019417456850636,-0.0776699199922817,Capital Goods,1.0
2020-03-16,5.356765270233154,5.356765270233154,5.10876688247254,5.207966142972908,267242.0,6.812516188621521,,-1.131058460667008,0.0485435597359756,-0.0277777949478398,0.0,-0.0462962954786743,Capital Goods,1.0
2020-03-17,5.604763984680176,5.604763984680176,5.5055647183977525,5.604763984680176,1741604.0,6.648837256431579,,-1.129988233294576,0.0462963564644353,0.0,0.0,-0.0176990978663098,Capital Goods,1.0
2020-03-18,5.803162574768066,5.852762444910637,5.604764040236621,5.852762444910637,1730982.0,6.504998183250427,,-1.1291320530428457,0.0353982059958608,0.0085470412905936,0.0085470412905936,-0.0341880021411211,Capital Goods,1.0
2020-03-19,5.555163860321045,6.05116064201077,5.555163860321045,5.951961380276703,644033.0,6.3685990333557125,,-1.1302022804152778,-0.0427350968117472,0.0714285896748916,0.089285715806241,0.0,Capital Goods,1.0
2020-03-20,5.803162574768066,5.803162574768066,5.356765635562607,5.7535631776449145,1223050.0,6.239639854431152,,-1.1291320530428457,0.0446429161556161,-0.0085469597799668,0.0,-0.0769230455728358,Capital Goods,1.0
2020-03-23,5.555163860321045,5.7535628568085695,5.555163860321045,5.7535628568085695,208644.0,6.103240704536438,7.945868902206421,-1.1302022804152778,-0.0427350968117472,0.0357143374121926,0.0357143374121926,0.0,Capital Goods,1.0
2020-03-24,5.455965042114258,5.803162722917643,5.307165900907256,5.555164311912449,616761.0,5.976761507987976,7.831789636611939,-1.1306303684833734,-0.0178570462908099,0.0181818008422851,0.0636363462968305,-0.0272727446122602,Capital Goods,1.0
2020-03-25,5.207966327667236,5.455964724222818,5.207966327667236,5.455964724222818,392008.0,5.85772225856781,7.722670345306397,-1.1317005958558055,-0.0454546010710726,0.0476190476190474,0.0476190476190474,0.0,Capital Goods,1.0
2020-03-26,5.009567737579346,5.158366395254073,4.959967869674839,5.158366395254073,754720.0,5.743642973899841,7.619503011703491,-1.132556776107536,-0.0380952136794551,0.029702893636613,0.029702893636613,-0.009901027494335,Capital Goods,1.0
2020-03-27,5.059167385101318,5.257566393607292,4.959968117358041,5.059167385101318,393434.0,5.64940357208252,7.52724760055542,-1.1323427310446033,0.0099009835020096,0.0,0.0392157431063135,-0.019607824804415,Capital Goods,1.0
2020-03-30,4.860768795013428,5.207966464724512,4.8111689251892376,5.059167328271357,436366.0,5.545244240760804,7.439952173233032,-1.1331989112963337,-0.0392156604013838,0.0408162868107331,0.0714285505756349,-0.0102041203595352,Capital Goods,1.0
2020-03-31,5.009567737579346,5.059167132464456,4.959967869674839,5.059167132464456,1027872.0,5.4584447860717775,7.364560642242432,-1.132556776107536,0.0306122238767184,0.009900933071139,0.009900933071139,-0.009901027494335,Capital Goods,1.0
2020-04-01,5.257566452026367,5.257566452026367,5.009568043402848,5.009568043402848,361846.0,5.398925185203552,7.302065048217774,-1.1314865487351038,0.049505012695338,-0.0471698096232213,0.0,-0.0471698096232213,Capital Goods,1.0
2020-04-03,5.505564689636231,5.505564689636231,5.2575662887160295,5.505564689636231,278281.0,5.36668541431427,7.252465362548828,-1.130416323420441,0.0471697770960707,0.0,0.0,-0.0450450434969981,Capital Goods,1.0
2020-04-07,5.753562927246094,5.753562927246094,5.753562927246094,5.753562927246094,255482.0,5.356765484809875,7.1998896980285645,-1.129346098105778,0.0450450138342211,0.0,0.0,0.0,Capital Goods,1.0
2020-04-08,6.001561641693115,6.001561641693115,6.001561641693115,6.001561641693115,85028.0,5.374125385284424,7.144338045120239,-1.128275870733346,0.0431035025744864,0.0,0.0,0.0,Capital Goods,1.0
2020-04-09,6.596757411956787,6.596757411956787,6.596757411956787,6.596757411956787,89724.0,5.433645009994507,7.092754364013672,-1.1257073299781553,0.0991734828030125,0.0,0.0,0.0,Capital Goods,1.0
2020-04-13,7.241553783416748,7.241553783416748,6.993555372656167,7.241553783416748,1164708.0,5.535324382781982,7.045138692855835,-1.122924740044493,0.0977444418815904,0.0,0.0,-0.0342465744476689,Capital Goods,1.0
2020-04-15,7.935948848724365,7.935948848724365,7.935948848724365,7.935948848724365,139367.0,5.684123420715332,7.002482967376709,-1.1199281091634374,0.0958903415034755,0.0,0.0,0.0,Capital Goods,1.0
2020-04-16,8.332746505737305,8.332746505737305,8.332746505737305,8.332746505737305,243597.0,5.845322370529175,6.9588352394104005,-1.1182157466022076,0.0500000270385716,0.0,0.0,0.0,Capital Goods,1.0
2020-04-17,7.935948848724365,8.729543922804567,7.935948848724365,8.729543922804567,3003800.0,5.974281549453735,6.917171506881714,-1.1199281091634374,-0.0476190721438284,0.1000000238418579,0.1000000238418579,0.0,Capital Goods,1.0
2020-04-20,7.539151191711426,7.539151191711426,7.539151191711426,7.539151191711426,420831.0,6.0710009098052975,6.877491731643676,-1.1216404717246673,-0.0500000270385716,0.0,0.0,0.0,Capital Goods,1.0
2020-04-21,7.191953659057617,7.191953659057617,7.191953659057617,7.191953659057617,134547.0,6.140440464019775,6.848723917007447,-1.1231387871651952,-0.0460526024515225,0.0,0.0,0.0,Capital Goods,1.0
2020-04-22,7.539151191711426,7.539151191711426,6.844755867705936,6.844755867705936,1636731.0,6.239639830589295,6.81896409034729,-1.1216404717246673,0.0482758300613553,-0.0921052392169706,0.0,-0.0921052392169706,Capital Goods,1.0
2020-04-23,7.737550258636475,7.886348920017654,7.2415534593141215,7.886348920017654,1317347.0,6.336359214782715,6.791188259124755,-1.1207842894151676,0.0263158360775639,0.0192307198541417,0.0192307198541417,-0.064102562535052,Capital Goods,1.0
2020-04-24,7.985548973083496,8.084747769235037,7.390352412018832,7.638350821455966,1904361.0,6.457878470420837,6.759444484710693,-1.1197140620427353,0.0320513219504081,-0.0434783072269437,0.0124222888728007,-0.0745342071122303,Capital Goods,1.0
2020-04-27,8.134346961975098,8.382345350730672,7.935948440178393,8.382345350730672,619760.0,6.591797566413879,6.738612594604493,-1.1190719309694763,0.0186334075957893,0.0304878055872057,0.0304878055872057,-0.0243902212094149,Capital Goods,1.0
2020-04-28,7.935948848724365,8.431945651769638,7.886348979212073,8.183947250247002,411223.0,6.728196692466736,6.717780733108521,-1.1199281091634374,-0.024390170984612,0.03125,0.0625,-0.0062500238418579,Capital Goods,1.0
2020-04-29,7.935948848724365,8.233547119759294,7.836749582719193,8.183947250247002,870188.0,6.8745157480239865,6.705876808166504,-1.1199281091634374,0.0,0.03125,0.0375000238418579,-0.012499988079071,Capital Goods,1.0
2020-04-30,7.886348724365234,8.13434711787382,7.836749329475156,8.13434711787382,516141.0,7.015874814987183,6.691988906860352,-1.1201421562841394,-0.0062500559548217,0.0314465416349625,0.0314465416349625,-0.0062892723392815,Capital Goods,1.0
2020-05-04,7.539151191711426,7.985548591160159,7.539151191711426,7.985548591160159,526977.0,7.149793934822083,6.663221092224121,-1.1216404717246673,-0.0440251306135025,0.0592105647038228,0.0592105647038228,0.0,Capital Goods,1.0
2020-05-05,7.191953659057617,7.539151327304792,7.191953659057617,7.241553528672676,732472.0,7.258913230895996,6.629493312835693,-1.1231387871651952,-0.0460526024515225,0.0068965780323948,0.0482758489148369,0.0,Capital Goods,1.0
2020-05-06,6.993555068969727,7.390352130540693,6.894355330557575,7.19195359975521,841550.0,7.345712661743164,6.595765533447266,-1.1239949674169254,-0.0275861886064887,0.0283687665041452,0.0567375330082904,-0.0141844508885472,Capital Goods,1.0
2020-05-07,7.291153430938721,7.340753303993727,6.894355865557002,6.94395573861201,929463.0,7.434992098808289,6.5759256649017335,-1.1227106949815606,0.0425532306579571,-0.0476190352617514,0.0068027471270235,-0.0544217823887751,Capital Goods,1.0
2020-05-08,6.943955421447754,7.588751376614645,6.943955421447754,7.588751376614645,883405.0,7.494511723518372,6.547157850265503,-1.1242090124798578,-0.0476190787616254,0.0928571564810616,0.0928571564810616,0.0,Capital Goods,1.0
2020-05-11,6.596757411956787,7.191953466287004,6.596757411956787,7.191953466287004,1166702.0,7.5242715120315555,6.513430061340332,-1.1257073299781553,-0.0500000343346932,0.0902255482748857,0.0902255482748857,0.0,Capital Goods,1.0
2020-05-12,6.299159526824951,6.596757808383692,6.299159526824951,6.596757808383692,744556.0,7.509391617774964,6.479702272415161,-1.1269916003557503,-0.0451127526066719,0.0472441252347108,0.0472441252347108,0.0,Capital Goods,1.0
2020-05-13,6.547157764434815,6.5967576343928735,6.447958497538111,6.5967576343928735,943181.0,7.474671816825866,6.458870401382447,-1.125921375041088,0.0393700519178413,0.0075757865844463,0.0075757865844463,-0.0151515009208376,Capital Goods,1.0
2020-05-14,6.447958469390869,6.695956872059749,6.299159333185658,6.695956872059749,856585.0,7.400272297859192,6.442006502151489,-1.126349465166953,-0.015151505219992,0.0384615384615385,0.0384615384615385,-0.0230769377488356,Capital Goods,1.0
2020-05-15,6.150360107421875,6.547157640517992,6.150360107421875,6.547157640517992,1070759.0,7.291152977943421,6.426134595870972,-1.1276337376023178,-0.0461538893871175,0.0645161463988566,0.0645161463988566,0.0,Capital Goods,1.0
2020-05-18,6.1007609367370605,6.348759344953856,6.001561668054227,6.1999602054198935,359532.0,7.199393582344055,6.409270706176758,-1.1278477806074807,-0.0080644335971419,0.016260146842582,0.0406504058737031,-0.0162601468425821,Capital Goods,1.0
2020-05-19,5.951961517333984,6.199959913889567,5.852762253315632,6.051160781352337,622920.0,7.120034098625183,6.39339879989624,-1.128489917854048,-0.0243903049055812,0.0166666507720947,0.0416666666666665,-0.0166666507720947,Capital Goods,1.0
2020-05-20,5.951961517333984,6.199959913889567,5.9023616488151065,6.199959913889567,764099.0,7.058034491539002,6.383478860855103,-1.128489917854048,0.0,0.0416666666666665,0.0416666666666665,-0.0083333651224772,Capital Goods,1.0
2020-05-21,5.654363632202148,6.051161187957609,5.654363632202148,6.051161187957609,2002728.0,6.963795113563537,6.373558931350708,-1.1297741882316432,-0.0499999679542848,0.0701754576758488,0.0701754576758488,0.0,Capital Goods,1.0
2020-05-22,5.555163860321045,5.902361512899974,5.505564465963707,5.654363122055112,1377219.0,6.854675793647767,6.36562297821045,-1.1302022804152778,-0.0175439321440438,0.0178571261313493,0.0624999840344697,-0.0089285204909277,Capital Goods,1.0
2020-05-26,5.505564689636231,5.753563090556432,5.4063649508526215,5.703963221164627,932165.0,6.730676579475403,6.362646999359131,-1.130416323420441,-0.0089284802270347,0.0360360004309576,0.0450450434969982,-0.0180180861320808,Capital Goods,1.0
2020-05-27,5.505564689636231,5.654363351772823,5.356765554480227,5.555164086008624,2369158.0,6.59923746585846,6.3646309947967525,-1.130416323420441,0.0,0.0090089571494382,0.0270269573649171,-0.0270270432815193,Capital Goods,1.0
2020-05-28,5.703963279724121,5.7535631496251405,5.505564746158875,5.505564746158875,2292192.0,6.487638187408447,6.374550933837891,-1.1295601431687108,0.0360360110673768,-0.0347825755243715,0.0086956853451936,-0.0347825755243715,Capital Goods,1.0
2020-05-29,5.951961517333984,5.951961517333984,5.703963120778401,5.852762253315632,1699974.0,6.388438820838928,6.394390802383423,-1.128489917854048,0.0434782317921685,-0.0166666507720947,0.0,-0.0416666666666667,Capital Goods,1.0
2020-06-01,6.2495598793029785,6.2495598793029785,6.100760744458734,6.2495598793029785,732256.0,6.306599378585815,6.417206649780273,-1.1272056454186832,0.0500000480685727,0.0,0.0,-0.0238095382263687,Capital Goods,1.0
2020-06-02,6.547157764434815,6.547157764434815,6.447958497538111,6.547157764434815,2859432.0,6.2569997072219845,6.441014499664306,-1.125921375041088,0.0476190149193397,0.0,0.0,-0.0151515009208376,Capital Goods,1.0
2020-06-03,6.2495598793029785,6.844755945660546,6.2495598793029785,6.844755945660546,5440508.0,6.209880018234253,6.453910417556763,-1.1272056454186832,-0.045454515659976,0.0952380772170391,0.0952380772170391,0.0,Capital Goods,1.0
2020-06-04,6.2495598793029785,6.348759144859338,5.95196160961449,6.2495598793029785,2421502.0,6.172680258750916,6.462838363647461,-1.1272056454186832,0.0,0.0,0.0158730002547673,-0.0476190764527373,Capital Goods,1.0
2020-06-05,6.2495598793029785,6.497558279703583,6.199960010015094,6.398358541127813,4005435.0,6.120600581169128,6.4767262840271,-1.1272056454186832,0.0,0.023809462537933,0.0396825384811361,-0.0079365379716014,Capital Goods,1.0
2020-06-08,6.447958469390869,6.547157735854538,6.3487592029272,6.447958469390869,4423552.0,6.095800733566284,6.489622201919556,-1.126349465166953,0.0317460099462265,0.0,0.0153846007127027,-0.0153846007127028,Capital Goods,1.0
2020-06-09,6.447958469390869,6.74555674180129,6.3487592029272,6.695956872059749,3534868.0,6.088360786437988,6.507478094100952,-1.126349465166953,0.0,0.0384615384615385,0.0461538754976713,-0.0153846007127028,Capital Goods,1.0
2020-06-10,6.447958469390869,6.596757605596079,6.299159333185658,6.596757605596079,1506562.0,6.095800733566284,6.527317962646484,-1.126349465166953,0.0,0.0230769377488355,0.0230769377488355,-0.0230769377488356,Capital Goods,1.0
2020-06-11,6.199960231781006,6.646357179261467,6.199960231781006,6.447958641052246,3641537.0,6.078440856933594,6.54715784072876,-1.1274196904816156,-0.0384615128628909,0.04,0.0719999694824218,0.0,Capital Goods,1.0
2020-06-12,6.447958469390869,6.497558339132411,5.95196166405311,6.051160930516779,1486591.0,6.078440856933594,6.575925655364991,-1.126349465166953,0.0399999723125035,-0.0615384762103741,0.0076923370361328,-0.0769230769230768,Capital Goods,1.0
2020-06-15,6.695957183837891,6.745557055888909,6.447958769621673,6.596757912755291,3120397.0,6.105720710754395,6.608661451339722,-1.1252792377945209,0.0384615868145394,-0.0148148006863063,0.0074074356644242,-0.0370370370370369,Capital Goods,1.0
2020-06-16,6.64635705947876,6.993555204616724,6.398358654677024,6.894355464280496,5060811.0,6.13300051689148,6.644373216629028,-1.1254932849152226,-0.0074074733450881,0.0373134338980556,0.0522388643930595,-0.0373134338980556,Capital Goods,1.0
2020-06-17,6.49755859375,6.79515640480287,6.447958722064805,6.6959571344519135,1875142.0,6.160280370712281,6.674133033752441,-1.1261354180462508,-0.0223879735014461,0.0305343211360575,0.0458014817040863,-0.0076336166837964,Capital Goods,1.0
2020-06-18,6.49755859375,6.596757864100957,6.447958722064805,6.49755859375,1939695.0,6.187560224533081,6.698932876586914,-1.1261354180462508,0.0,0.0,0.0152671605680287,-0.0076336166837964,Capital Goods,1.0
2020-06-19,6.3983588218688965,6.596757834706188,6.348759423424147,6.547157963242007,3181320.0,6.224759984016418,6.716788759231568,-1.1265635102298854,-0.0152672377555046,0.0232558294268416,0.0310077972118703,-0.0077518938567847,Capital Goods,1.0
2020-06-22,6.447958469390869,6.695956872059749,6.3487592029272,6.497558339132411,8694869.0,6.26939971446991,6.730676670074463,-1.126349465166953,0.0077519327850833,0.0076923370361328,0.0384615384615385,-0.0153846007127028,Capital Goods,1.0
2020-06-23,6.745556831359863,6.745556831359863,6.547157822779031,6.596757693179095,2985409.0,6.331399321556091,6.745556573867798,-1.1250651927315882,0.0461538893871175,-0.0220588369353003,0.0,-0.0294118059547704,Capital Goods,1.0
2020-06-24,7.043154716491699,7.043154716491699,7.043154716491699,7.043154716491699,542304.0,6.408278822898865,6.754484519958496,-1.1237809223539927,0.0441176158724678,0.0,0.0,0.0,Capital Goods,1.0
2020-06-25,7.390352249145508,7.390352249145508,7.390352249145508,7.390352249145508,324049.0,6.492598271369934,6.757460489273071,-1.1222826069134648,0.0492957412735571,0.0,0.0,0.0,Capital Goods,1.0
2020-06-26,7.737550258636475,7.737550258636475,7.737550258636475,7.737550258636475,264601.0,6.581877708435059,6.753492517471313,-1.1207842894151676,0.0469798999812371,0.0,0.0,0.0,Capital Goods,1.0
2020-06-29,8.084748268127441,8.084748268127441,8.084748268127441,8.084748268127441,574463.0,6.673637127876281,6.748532552719116,-1.1192859719168702,0.0448718260800222,0.0,0.0,0.0,Capital Goods,1.0
2020-06-30,8.481545448303223,8.481545448303223,8.481545448303223,8.481545448303223,269556.0,6.770356512069702,6.759444484710693,-1.1175736114134098,0.0490797198646341,0.0,0.0,0.0,Capital Goods,1.0
2020-07-01,8.878342628479004,8.878342628479004,8.878342628479004,8.878342628479004,210167.0,6.901795649528504,6.786228313446045,-1.1158612509099497,0.0467835941685795,0.0,0.0,0.0,Capital Goods,1.0
2020-07-02,9.275140762329102,9.275140762329102,9.275140762329102,9.275140762329102,242862.0,7.053074693679809,6.827892055511475,-1.11414888629095,0.044692816041734,0.0,0.0,0.0,Capital Goods,1.0
2020-07-03,9.721537590026855,9.721537590026855,9.324739577472164,9.721537590026855,8428571.0,7.226673579216003,6.871539783477783,-1.112222480724557,0.0481283076059384,0.0,0.0,-0.040816384124437,Capital Goods,1.0
2020-07-06,10.16793441772461,10.16793441772461,9.27514055458383,10.16793441772461,16586669.0,7.41267237663269,6.920147466659546,-1.110296075158164,0.0459183358150776,0.0,0.0,-0.0878048408322218,Capital Goods,1.0
2020-07-07,10.663930892944336,10.663930892944336,9.919935714366824,10.663930892944336,14696691.0,7.623470997810363,6.973715105056763,-1.1081556245288384,0.0487804557782269,0.0,0.0,-0.0697674418604651,Capital Goods,1.0
2020-07-08,10.16793441772461,10.663931218589225,10.16793441772461,10.663931218589225,9859633.0,7.80946979522705,7.014386854171753,-1.110296075158164,-0.0465115987902638,0.048780487804878,0.048780487804878,0.0,Capital Goods,1.0
2020-07-09,9.671937942504885,10.167934760069237,9.671937942504885,9.671937942504885,3805786.0,7.983068680763244,7.049106636047363,-1.1124365257874895,-0.0487804557782269,0.0,0.0512820512820513,0.0,Capital Goods,1.0
2020-07-10,9.225540161132812,9.225540161132812,9.225540161132812,9.225540161132812,309570.0,8.121947765350342,7.074898462295533,-1.1143629354694216,-0.0461539128999477,0.0,0.0,0.0,Capital Goods,1.0
2020-07-13,8.779144287109375,8.92794295799372,8.779144287109375,8.779144287109375,1358629.0,8.226107120513916,7.092754373550415,-1.1162893369202755,-0.0483869633893203,0.0,0.0169491087078759,0.0,Capital Goods,1.0
