Date_Ticker,Close_CENTURYPLY.NS,High_CENTURYPLY.NS,Low_CENTURYPLY.NS,Open_CENTURYPLY.NS,Volume_CENTURYPLY.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,161.22039794921875,164.81950173211436,160.13572870300862,164.62229324536062,148785.0,167.0972915649414,,-1.5648890789036287,-0.0147633410956276,0.0211008987660072,0.0223241216910359,-0.006727866076548,Consumer Durables,5.0
2020-02-13,158.11431884765625,167.08743265598994,155.79707781116176,161.2203938109174,70046.0,166.93705825805665,,-1.5790987230821345,-0.0192660428895657,0.0196444887844335,0.0567507982435122,-0.0146554787281926,Consumer Durables,5.0
2020-02-14,158.01568603515625,162.69945832012968,156.5366000504278,159.05104923367432,187092.0,166.4390983581543,,-1.5795499469963112,-0.0006238069595394,0.0065522811342142,0.0296411856474259,-0.0093603744149765,Consumer Durables,5.0
2020-02-17,153.4305419921875,158.80455197177756,151.85284408715083,158.1636056152129,284946.0,165.7118812561035,,-1.6005259953284368,-0.029017018234181,0.030848249387442,0.0350256859541282,-0.0102828151719428,Consumer Durables,5.0
2020-02-18,151.6441650390625,153.18244327137506,149.7585282840657,152.58697584487803,177554.0,164.9224624633789,,-1.6086982858730725,-0.011642903231196,0.0062172573905014,0.0101439988272302,-0.0124346146421859,Consumer Durables,5.0
2020-02-19,150.89984130859375,153.38093039573482,150.40362349116552,151.89227694345018,107737.0,164.11061782836913,,-1.612103406933337,-0.0049083572076579,0.006576783820646,0.0164419595516154,-0.0032883919103231,Consumer Durables,5.0
2020-02-20,153.1328125,153.77788956745215,150.0066313476512,150.8998324526216,171539.0,163.34879302978516,,-1.601888043752543,0.0147977040402565,-0.0145819828613047,0.004212533270439,-0.0204148353400667,Consumer Durables,5.0
2020-02-24,151.34640502929688,156.75517516396633,149.85775186507428,154.81992907914957,118406.0,162.44341430664062,,-1.6100604739085378,-0.0116657393117698,0.022950819672131,0.035737684906506,-0.0098360655737704,Consumer Durables,5.0
2020-02-25,153.8275146484375,155.11768392900066,148.96458637173615,151.59453459708922,357815.0,161.66948699951172,,-1.5987099307629622,0.0163935814574541,-0.0145161290322579,0.0083871164629536,-0.0316128638482863,Consumer Durables,5.0
2020-02-26,155.2665557861328,156.15975696504702,151.8426557920443,155.71314880390673,138132.0,161.02174453735353,,-1.5921266269074372,0.0093549007860144,0.0028762988623838,0.0057526952561794,-0.0220517546534919,Consumer Durables,5.0
2020-02-27,159.03778076171875,161.76697824748928,152.33884147846382,154.81993010189157,156030.0,160.53791198730468,,-1.5748740833411088,0.0242887140536594,-0.0265210608424337,0.0171606864274571,-0.0421216848673947,Consumer Durables,5.0
2020-02-28,155.61390686035156,157.1025602771087,148.86534167571278,157.1025602771087,241213.0,159.9321891784668,,-1.590537570412647,-0.0215286825870455,0.0095663263444252,0.0095663263444252,-0.0433673655574688,Consumer Durables,5.0
2020-03-02,154.37335205078125,156.65595683291514,152.33885615489314,153.18243242547456,92800.0,159.23485717773437,,-1.596212841985435,-0.0079720047815751,-0.0077145414638333,0.0147862616948488,-0.0131790614692286,Consumer Durables,5.0
2020-03-03,158.14462280273438,160.0302444317152,153.3809287770241,153.57941287322748,157638.0,158.82222900390624,,-1.5789600890020667,0.0244295450079529,-0.0288673104946566,0.0119234002115449,-0.0301223901343289,Consumer Durables,5.0
2020-03-04,153.8275146484375,162.2632170646421,149.9570219501132,158.7896925403226,1048902.0,158.16169815063478,,-1.5987099307629622,-0.027298482096871,0.032258064516129,0.0548387096774194,-0.0251612509450604,Consumer Durables,5.0
2020-03-05,149.06381225585938,152.6365861895321,148.86532818029184,152.6365861895321,157455.0,157.20628356933594,,-1.6205028451600163,-0.0309678174510278,0.0239680837327591,0.0239680837327591,-0.0013315376318623,Consumer Durables,5.0
2020-03-06,151.94189453125,154.8199516781777,141.76942975752357,143.9031602136908,119095.0,156.33807525634765,,-1.6073362374489664,0.019307719505057,-0.0529066347524439,0.01894182743875,-0.0669497034054308,Consumer Durables,5.0
2020-03-09,144.0023956298828,148.86532347264364,142.61297685811985,148.86532347264364,103841.0,155.08768310546876,,-1.6436577381754969,-0.0522535205044074,0.0337697704367334,0.0337697704367334,-0.009648580953709,Consumer Durables,5.0
2020-03-11,146.4338836669922,149.5600499174105,140.08228640011683,140.08228640011683,74920.0,154.14868087768554,,-1.6325342031006056,0.0168850526859207,-0.0433751882270611,0.0213486535502096,-0.0433751882270611,Consumer Durables,5.0
2020-03-12,135.71556091308594,141.8190334635315,129.4632139447242,140.92584752949324,478250.0,152.7526481628418,,-1.6815682255911375,-0.0731956462909975,0.0383912248628883,0.044972533063871,-0.046069492151794,Consumer Durables,5.0
2020-03-13,126.08893585205078,142.3152475189817,114.13008480667818,115.07289552206048,856480.0,150.9960750579834,,-1.725607965818095,-0.070932360270759,-0.0873672242179615,0.1286894171743222,-0.0948445711319569,Consumer Durables,5.0
2020-03-16,122.21844482421876,126.08894515226656,114.179718033155,126.08894515226656,201367.0,149.2012813568115,,-1.7433146302343117,-0.0306965159288326,0.0316687087093487,0.0316687087093487,-0.0657734338104653,Consumer Durables,5.0
2020-03-17,115.32101440429688,138.64325114848617,109.11829186594866,122.06957955469284,260033.0,147.06654777526856,,-1.7748688916707915,-0.0564352658049457,0.0585198212594331,0.2022375268259892,-0.0537865762835078,Consumer Durables,5.0
2020-03-18,105.14854431152344,120.4320534147134,99.24355577177576,119.0922669261309,1368202.0,144.65244789123534,,-1.821405755578116,-0.0882100295884529,0.1326097541901905,0.1453515995229521,-0.0561585381748414,Consumer Durables,5.0
2020-03-19,101.8735122680664,105.14854508976524,100.23599207137576,104.20573433162824,157836.0,142.16391525268554,,-1.836388323146121,-0.0311467178637689,0.0228933116335963,0.032148030913875,-0.0160740526191121,Consumer Durables,5.0
2020-03-20,112.3437042236328,119.58848696027256,100.38486007061508,102.32010641598796,168625.0,140.2361083984375,,-1.7884894457175304,0.1027763912567921,-0.0892226037668452,0.0644876612063474,-0.1064487256821468,Consumer Durables,5.0
2020-03-23,101.57576751708984,105.69437617827931,94.43023525483656,97.06019073041648,144057.0,137.658256149292,153.28882095336914,-1.837750441375907,-0.0958481543844074,-0.0444552563771042,0.0405471576721929,-0.0703468202792664,Consumer Durables,5.0
2020-03-24,102.71707916259766,105.69438580499178,96.7624658778094,101.82388565554297,113858.0,135.22678985595704,152.1187545776367,-1.832529185944488,0.0112360622361607,-0.0086956669167043,0.0289855072463767,-0.0579710144927535,Consumer Durables,5.0
2020-03-25,102.1712417602539,105.14854855352036,97.50679747947622,97.50679747947622,468893.0,132.64397621154785,150.9367854309082,-1.8350262747220156,-0.0053139887426092,-0.0456532014333628,0.0291403602615767,-0.0456532014333628,Consumer Durables,5.0
2020-03-26,110.35883331298828,112.54219612894435,102.71708238634842,105.1981713328786,133124.0,130.39859008789062,149.92448455810546,-1.7975698034477432,0.0801359698842328,-0.0467625637675378,0.0197842143706235,-0.0692445787730204,Consumer Durables,5.0
2020-03-27,114.22933197021484,118.19907422858329,111.15278323431582,114.0308478859694,188661.0,128.15816764831544,148.99649612426757,-1.7798631041286863,0.0350719425082127,-0.0017375929704044,0.0347523896874713,-0.0269330887508055,Consumer Durables,5.0
2020-03-30,108.87017822265624,112.19484341575384,107.18304079438064,112.14521860893532,92823.0,125.82098121643068,147.94751998901367,-1.8043800804711123,-0.0469157409495836,0.0300820705885234,0.0305378869344563,-0.0154967820923848,Consumer Durables,5.0
2020-03-31,110.1107177734375,111.7482378936638,108.17547154060412,108.17547154060412,123424.0,123.60784950256348,146.79023666381835,-1.7987048787040043,0.0113946681362471,-0.0175754574301778,0.0148715779293677,-0.0175754574301778,Consumer Durables,5.0
2020-04-01,107.43115234375,115.12252814665126,105.19817227193997,115.12252814665126,84103.0,121.07217597961426,145.5793620300293,-1.8109633145209576,-0.0243351917403802,0.0715935334872979,0.0715935334872979,-0.0207852193995381,Consumer Durables,5.0
2020-04-03,103.21331024169922,107.13342813085966,100.73222105319684,105.29742364570455,363985.0,118.54146575927734,144.2949774169922,-1.8302590354319648,-0.0392608848553988,0.020192293020395,0.037980739886944,-0.0240384615384614,Consumer Durables,5.0
2020-04-07,103.95762634277344,107.58001770103476,103.01481557645232,105.19817080987096,275197.0,116.28615646362304,143.03139526367187,-1.82685394927454,0.0072114352241122,0.0119331742243435,0.0348448833019465,-0.009069183276775,Consumer Durables,5.0
2020-04-08,105.64476013183594,108.67169155543183,102.71707831951775,104.55308255292148,96892.0,113.97129974365234,141.776904296875,-1.819135674871273,0.0162290526286124,-0.0103334758633758,0.0286519787618291,-0.0277125132251203,Consumer Durables,5.0
2020-04-09,111.79786682128906,114.03084682076216,106.19060441938684,106.19060441938684,143149.0,112.36107330322264,140.62378204345703,-1.790986534495058,0.0582433684526762,-0.0501553612902609,0.0199733685709992,-0.0501553612902609,Consumer Durables,5.0
2020-04-13,106.5379638671875,114.1300979867282,105.19817727472338,114.1300979867282,103054.0,110.36627731323242,139.36842010498046,-1.815049459793276,-0.0470483302021282,0.0712622415893475,0.0712622415893475,-0.0125756729698187,Consumer Durables,5.0
2020-04-15,110.16034698486328,112.54219383941304,107.08379826809096,108.37395995103036,158576.0,109.0885166168213,138.2071989440918,-1.7984778357304805,0.0340008667914051,-0.0162162437095297,0.0216216353682785,-0.027927914181271,Consumer Durables,5.0
2020-04-16,111.15277862548828,112.69105671549605,107.38152060773636,109.6641253403255,109225.0,108.34170875549316,137.05596588134765,-1.793937674316794,0.0090089734445132,-0.013392857142857,0.0138393129621234,-0.0339285986764089,Consumer Durables,5.0
2020-04-17,115.76760864257812,117.30587920500184,112.1452173638346,115.71798383631057,151576.0,108.01916694641112,136.01675079345702,-1.7728258190346329,0.041517900624318,-0.000428658817863,0.013287573099769,-0.0312901969835734,Consumer Durables,5.0
2020-04-20,119.63810729980467,126.43628923015716,115.32100664619654,118.09982918510728,524635.0,108.23502159118652,135.04311309814454,-1.755119119715576,0.0334333472256162,-0.0128577603692994,0.0568228809681576,-0.0360846619111902,Consumer Durables,5.0
2020-04-21,113.8819808959961,116.85928758608748,111.7978677272686,116.11496091356464,152063.0,108.67169342041016,133.99280899047852,-1.7814521606234768,-0.0481128173432579,0.0196078431372548,0.0261437908496731,-0.0183006402973516,Consumer Durables,5.0
2020-04-22,114.22933197021484,118.09983218646056,113.63387214579608,114.32857401233755,68611.0,109.28948440551758,132.93663299560546,-1.7798631041286863,0.0030500968764845,0.0008687964852023,0.0338835932022689,-0.005212845196136,Consumer Durables,5.0
2020-04-23,120.77941131591795,123.90558501748102,114.97366448254824,116.61118476162248,231089.0,109.71126976013184,131.98877914428712,-1.749897899186997,0.0573414834239865,-0.0345110686406048,0.025883332825543,-0.048069010853049,Consumer Durables,5.0
2020-04-24,119.7373504638672,130.65413392778234,115.22176568865166,127.92493616888297,1079336.0,110.61934890747072,130.99740493774414,-1.7546651035742074,-0.0086278020458727,0.0683795463428642,0.0911727495357388,-0.0377124160316056,Consumer Durables,5.0
2020-04-27,119.04264068603516,122.81389878862132,117.1570192064244,120.58091881064638,178763.0,111.43562698364258,129.99805297851563,-1.7578432514666278,-0.0058019471379707,0.0129220766252011,0.0316798928590011,-0.0158398828247091,Consumer Durables,5.0
2020-04-28,117.15702056884766,120.03507762769406,115.71798446774204,119.78696873836714,147461.0,112.18491592407229,129.03691482543945,-1.766469558152632,-0.0158398713798752,0.0224480629223067,0.0245658095850527,-0.0122829694210256,Consumer Durables,5.0
2020-04-29,124.50102996826172,130.20753407134958,114.72554184513454,117.20663058560751,1866834.0,112.89202575683592,128.25421112060548,-1.7328722938856729,0.0626851840696847,-0.0585890685764906,0.0458349951365268,-0.0785173273315021,Consumer Durables,5.0
2020-04-30,120.77941131591795,127.62722614538586,119.34038270285194,125.29499639280714,559591.0,113.21952972412107,127.44539138793944,-1.749897899186997,-0.0298922720020266,0.0373870432691374,0.0566968720484679,-0.0119145191832572,Consumer Durables,5.0
2020-05-04,115.32101440429688,117.3555104255482,114.22933675188416,114.626312508675,106308.0,113.54207153320311,126.58952529907226,-1.7748688916707915,-0.0451931074357017,-0.0060240702807761,0.0176420232839673,-0.009466424294409,Consumer Durables,5.0
2020-05-05,111.45050811767578,119.43960923776972,110.16033895707336,116.1149518736719,144604.0,113.60906105041504,125.65822174072264,-1.7925756258926882,-0.0335628879663833,0.0418521533438962,0.071682949275194,-0.0115761622122009,Consumer Durables,5.0
2020-05-06,110.011474609375,113.03840593915127,108.72131299125816,111.8971035899726,181157.0,113.73807716369627,124.7898403930664,-1.7991588948453732,-0.012911861350882,0.0171402936583935,0.0275146873589706,-0.0117275186311056,Consumer Durables,5.0
2020-05-07,107.232666015625,112.09559423533652,104.9004363764249,110.01148105950551,199445.0,113.93904495239258,123.90161041259766,-1.811871346803695,-0.0252592613962943,0.0259138856388745,0.0453493175204928,-0.0217492460633241,Consumer Durables,5.0
2020-05-08,107.13341522216795,113.93160483688546,105.64476188843696,108.22510039091662,353741.0,114.0978343963623,123.02628189086914,-1.812325397847904,-0.0009255649154761,0.0101899595610275,0.0634553617152944,-0.013895322301113,Consumer Durables,5.0
2020-05-11,108.62206268310548,110.90466736675396,107.48076791296322,108.22509453958573,210412.0,114.24669952392578,122.13606689453124,-1.805515155727374,0.0138952674835429,-0.003654581157033,0.021014190186277,-0.0105070253864711,Consumer Durables,5.0
2020-05-12,104.10648345947266,107.8777337438374,99.93824989673456,106.2898384887532,405019.0,113.86213035583496,121.19126846313476,-1.826172959965327,-0.0415714737143832,0.0209723252263198,0.0362249320027494,-0.0400381746095644,Consumer Durables,5.0
2020-05-13,111.05354309082033,113.98122502774716,106.63720020987196,111.9467366285602,478280.0,114.0879093170166,120.33578903198242,-1.7943916555553228,0.0667303264935661,0.0080429089687792,0.0263627963182819,-0.0397676900532264,Consumer Durables,5.0
2020-05-14,118.54642486572266,121.07713857778374,115.61874298616236,116.11496076721885,3976275.0,114.50721321105956,119.60138641357422,-1.760113332173471,0.0674708934659979,-0.0205106488977456,0.0213478703801284,-0.024696500825533,Consumer Durables,5.0
2020-05-15,111.35126495361328,115.8172248994269,110.55732106181136,115.8172248994269,353377.0,114.51713752746582,118.64765609741212,-1.7930296420340568,-0.0606948705560654,0.0401069529625375,0.0401069529625375,-0.0071300841722153,Consumer Durables,5.0
2020-05-18,103.95762634277344,110.16034867826112,103.21329966251491,109.26715514761436,477841.0,113.92663841247558,117.61453048706056,-1.82685394927454,-0.0663992332185888,0.0510739711133279,0.0596658711217183,-0.0071599045346062,Consumer Durables,5.0
2020-05-19,104.60271453857422,107.48077931448849,102.2704923754254,102.2704923754254,363437.0,113.17486877441408,116.6191177368164,-1.823902809452804,0.0062052993945222,-0.0222960003804563,0.0275142455777561,-0.0222960003804563,Consumer Durables,5.0
2020-05-20,104.00724792480467,104.70194977616318,100.33523187305782,100.33523187305782,195171.0,112.68113212585448,115.5363702392578,-1.826626941203856,-0.005692649721341,-0.0353053861631034,0.0066793599986487,-0.0353053861631034,Consumer Durables,5.0
2020-05-21,102.7667007446289,106.48833393086583,102.41934225656776,105.89286656372224,181633.0,112.1080005645752,114.51515396118164,-1.832302177873804,-0.0119275070240554,0.030420027075324,0.0362143881166823,-0.003380068500246,Consumer Durables,5.0
2020-05-22,102.22086334228516,104.05686762584408,99.3427986853018,102.71708112550012,301333.0,111.18007316589356,113.57829498291017,-1.834799266651331,-0.0053114228479528,0.0048543689320388,0.0179611502341854,-0.0281553546201834,Consumer Durables,5.0
2020-05-26,102.2704849243164,104.05686434454974,101.72464235131936,103.11405361484456,105664.0,110.306729888916,112.58486679077149,-1.8345722585806468,0.0004854349729476,0.0082484080441431,0.017467203969506,-0.0053372444004835,Consumer Durables,5.0
2020-05-27,101.12918090820312,102.22085846485054,99.6405276295888,101.32766498334551,182182.0,109.41105690002442,111.72740249633787,-1.8397934791092256,-0.0111596617240828,0.0019626785598367,0.0107948818218783,-0.0147203138129399,Consumer Durables,5.0
2020-05-28,102.0719985961914,103.90800291758144,100.98032096496078,101.8238896994716,212450.0,108.6568058013916,110.84016479492188,-1.835480290863384,0.0093229044230477,-0.0024307243919202,0.0179873456642452,-0.0106951724884846,Consumer Durables,5.0
2020-05-29,100.93069458007812,107.13341690116656,100.0871258587466,103.21329942291167,906355.0,107.47828903198244,110.14446746826172,-1.8407015113919631,-0.0111813624873596,0.022615566575959,0.0614552624144206,-0.008357900684635,Consumer Durables,5.0
2020-06-01,105.2974090576172,107.33190493899986,102.22086040444134,102.5682113283724,669102.0,106.70418891906738,109.72863693237304,-1.8207247313660635,0.0432644845624689,-0.0259189447648365,0.0193214239513663,-0.0292177051715717,Consumer Durables,5.0
2020-06-02,106.19061279296876,108.6717018769166,105.1981771593896,106.09137074394744,814033.0,106.24766883850096,109.40808029174804,-1.8166385162880656,0.0084826753416393,-0.0009345651787018,0.0233644859813084,-0.0093457943925233,Consumer Durables,5.0
2020-06-03,107.629638671875,109.81300155274737,107.1830456768944,107.1830456768944,702199.0,106.05662536621094,109.2542527770996,-1.8100552822382203,0.013551347346604,-0.0041493495703549,0.020285888792479,-0.0041493495703549,Consumer Durables,5.0
2020-06-04,106.28984832763672,108.1754774302062,103.4614084596238,108.1754774302062,365464.0,105.87054405212402,109.27707885742188,-1.8161845350495367,-0.0124481542516632,0.0177404440051232,0.0177404440051232,-0.0266106303895956,Consumer Durables,5.0
2020-06-05,111.10315704345705,114.03084646554449,106.33947093576325,106.5875798238207,1394099.0,106.06406860351562,109.46167175292967,-1.7941646823874784,0.045284745359532,-0.0406431044787511,0.0263510911840452,-0.0428762443341778,Consumer Durables,5.0
2020-06-08,110.65656280517578,114.37819608337676,109.16790949389538,112.83991796638075,653625.0,106.24022598266602,109.42792892456056,-1.7962077550236373,-0.004019635896634,0.0197309143340105,0.0336322869955156,-0.0134529147982063,Consumer Durables,5.0
2020-06-09,109.36640167236328,115.12253126424886,108.37396605801632,110.65657099968747,655447.0,106.2774429321289,109.583741607666,-1.8021099648614296,-0.0116591470049904,0.0117967612319298,0.0526316080977924,-0.0090744104146361,Consumer Durables,5.0
2020-06-10,109.31678009033205,111.45051809071838,108.37396175116092,109.26715528291366,293860.0,106.53795776367188,109.7157356262207,-1.802336972932114,-0.0004537187040303,-0.000453954163097,0.019518851530599,-0.0086246442530781,Consumer Durables,5.0
2020-06-11,106.58757781982422,113.03840878803344,106.1906020920595,109.3167755371435,371538.0,106.31465950012208,109.80406234741211,-1.8148224866254312,-0.0249659957808177,0.0256052137889155,0.0605214144101642,-0.0037244089403716,Consumer Durables,5.0
2020-06-12,107.13341522216795,107.72888261300628,101.22842669370796,101.82388651286388,270940.0,105.74400901794434,109.7395539855957,-1.812325397847904,0.0051210226698878,-0.0495599687389173,0.0055581854606563,-0.0551180835243095,Consumer Durables,5.0
2020-06-15,106.98455047607422,109.11828075464616,105.14853873433442,107.183034548417,228327.0,105.5256732940674,109.5946583557129,-1.8130064220599569,-0.0013895267483542,0.0018552592076102,0.0199442841894179,-0.0171614661516047,Consumer Durables,5.0
2020-06-16,105.2974090576172,111.15278024560612,103.2629207479168,107.97698955297598,417017.0,105.59266242980956,109.52320297241212,-1.8207247313660635,-0.0157699538012672,0.025447734368208,0.0556079322406208,-0.0193213520437824,Consumer Durables,5.0
2020-06-17,105.44628143310548,107.18304371553307,104.35460379848747,105.1981725356158,142048.0,105.63484077453612,109.42991424560547,-1.8200436722511704,0.0014138275273878,-0.0023529411764705,0.016470588235294,-0.0103529268152574,Consumer Durables,5.0
2020-06-18,109.96186065673828,111.0535382343772,105.44627592943996,105.44627592943996,478836.0,105.9325714111328,109.48052841186524,-1.7993858680132178,0.0428235037050355,-0.0410650083613479,0.0099277837890243,-0.0410650083613479,Consumer Durables,5.0
2020-06-19,118.74491119384766,120.48167334962822,109.36639100962334,112.14521348754508,1554432.0,106.73148193359376,109.7911604309082,-1.7592052998907337,0.0798736078550628,-0.0555787834606971,0.0146259922915379,-0.0789803966328641,Consumer Durables,5.0
2020-06-22,119.5388641357422,124.15369115704868,114.22933522808104,119.34038004583591,1658428.0,107.5973819732666,110.10278518676758,-1.7555731358569446,0.0066862060353763,-0.0016604147223691,0.0386052440323185,-0.0444167589013722,Consumer Durables,5.0
2020-06-23,119.3403778076172,121.27562414879743,118.5960511269044,120.38243818928812,333567.0,108.45087661743165,110.3766975402832,-1.756481168139682,-0.0016604334461435,0.008731834110252,0.0162161908377729,-0.0062370062370061,Consumer Durables,5.0
2020-06-24,118.05020904541016,122.36730986965208,117.25626512554231,119.8862209231602,531941.0,109.296928024292,110.50174438476564,-1.7623834128803142,-0.0108108318903334,0.0155528049682978,0.0365700396395001,-0.0067254766110785,Consumer Durables,5.0
2020-06-25,116.26383209228516,118.05021162985858,114.32857812864384,117.10740083822397,191211.0,110.00651969909669,110.69626174926758,-1.7705557034249495,-0.0151323489180594,0.007255642023473,0.0153648774982357,-0.0166453653626795,Consumer Durables,5.0
2020-06-26,119.63810729980467,123.06200688196051,116.61117587605128,117.10739364573662,1145221.0,110.941890335083,110.8858169555664,-1.755119119715576,0.0290225700185177,-0.0211530733073724,0.0286188043210662,-0.025300729776409,Consumer Durables,5.0
2020-06-29,119.19151306152344,119.886222518797,114.32857714733916,118.09983542487376,411572.0,111.63659553527832,111.0465916442871,-1.7571621923517349,-0.0037328761576118,-0.0091590215495142,0.0058285144590368,-0.0407993471118548,Consumer Durables,5.0
2020-06-30,117.20663452148438,120.28318314864704,114.13008589432172,119.2907476191312,305845.0,112.1873966217041,111.07537216186525,-1.7662425849847874,-0.0166528512731818,0.017781528376406,0.0262489289938507,-0.0262489289938507,Consumer Durables,5.0
2020-07-01,117.7028579711914,119.39000299586534,117.10739813905812,118.5960515052326,212760.0,112.69105758666991,111.03666717529296,-1.7639724693751044,0.0042337488123683,0.0075885458470328,0.0143339342285713,-0.0050590091217582,Consumer Durables,5.0
2020-07-02,118.0005874633789,119.63810762208811,116.90890988146688,118.54642246849376,310159.0,113.27659454345704,111.11903930664064,-1.7626104209509983,0.0025295009596145,0.0046256973532803,0.0138772203928001,-0.0092514588730402,Consumer Durables,5.0
