Date_Ticker,Close_LT.NS,High_LT.NS,Low_LT.NS,Open_LT.NS,Volume_LT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-10,1180.764892578125,1196.5199706372182,1169.5570674602538,1194.2692772408254,3039992.0,1215.474566650391,,-0.9575397048327284,-0.0105467203631777,0.0114369801707217,0.0133431118744502,-0.0094920040291844,Construction,3.0
2020-02-11,1182.23486328125,1193.304754681367,1179.5707014181462,1186.9200515827451,2200796.0,1213.6739807128906,,-0.9559811088319676,0.001244930902303,0.0039629928426332,0.0093635298229939,-0.0022534962771352,Construction,3.0
2020-02-12,1191.789306640625,1194.1318452425644,1175.8962885093572,1184.2561537570366,2568696.0,1212.4659484863282,,-0.9458506231170092,0.0080816795851012,-0.006320876384453,0.001965564373574,-0.013335426020952,Construction,3.0
2020-02-13,1187.149658203125,1194.13151807482,1180.48930995629,1193.3506720881094,1545536.0,1211.2234436035155,,-0.9507699983700326,-0.0038930106283451,0.0052234474753336,0.0058811960425131,-0.0056103695105435,Construction,3.0
2020-02-14,1189.81396484375,1198.816852147224,1185.6339767849356,1189.6761420899732,1780119.0,1210.8077514648437,,-0.9479450592974036,0.0022442887652915,-0.0001158355489591,0.0075666344231017,-0.0035131442244951,Construction,3.0
2020-02-17,1176.0797119140625,1192.2942380973868,1173.1400167133927,1191.5133920730384,2155085.0,1209.4573120117188,,-0.9625073574739168,-0.0115431935878237,0.0131229881806715,0.0137869278919329,-0.0024995713903486,Construction,3.0
2020-02-18,1181.7296142578125,1184.8990889723389,1163.4480823101485,1177.2740929089516,2347917.0,1208.7223815917969,,-0.9565168195816064,0.0048040131009103,-0.0037703390818881,0.0026820642186553,-0.0154701479315517,Construction,3.0
2020-02-19,1177.18212890625,1193.350676068894,1172.7724741609022,1192.432007342128,1820353.0,1208.1344360351563,,-0.961338475188344,-0.0038481606085657,0.0129545616276447,0.0137349580541683,-0.0037459409526076,Construction,3.0
2020-02-20,1176.447265625,1184.0722616694782,1171.5783881760617,1175.8042423094273,3034681.0,1205.759680175781,,-0.9621176437587292,-0.0006242562329185,-0.0005465806537712,0.0064813751260046,-0.0041386278766618,Construction,3.0
2020-02-24,1157.2469482421875,1168.4547739745915,1150.7704010150326,1168.4547739745915,3414064.0,1201.1893005371094,,-0.9824755582549616,-0.0163205933184026,0.0096849041161253,0.0096849041161253,-0.0055965126864171,Construction,3.0
2020-02-25,1141.0325927734375,1162.7131533576255,1139.28709967873,1159.5436788098764,3133077.0,1196.2950927734375,,-0.9996674856415274,-0.0140111455842497,0.0162231001582917,0.0190008249733608,-0.0015297486730549,Construction,3.0
2020-02-26,1112.6458740234375,1137.3121118561753,1107.9147067031886,1134.5561051230827,5721483.0,1190.0711181640625,,-1.0297656544175504,-0.0248780963223865,0.0196920076829258,0.0221689923169734,-0.0042521771128675,Construction,3.0
2020-02-27,1111.91064453125,1117.9738355550674,1102.4024458641072,1113.7479819410237,4003149.0,1182.9353576660155,,-1.0305452112779208,-0.0006607937973371,0.0016524146241516,0.005452948088624,-0.0085512255089087,Construction,3.0
2020-02-28,1090.965087890625,1099.14114981934,1067.4930571388336,1092.8942697823195,6286647.0,1174.5456176757812,,-1.0527535864138204,-0.0188374459257515,0.0017683259648801,0.0074943387460026,-0.0215149238159164,Construction,3.0
2020-03-02,1066.4825439453125,1113.7480049304977,1056.974345081906,1106.9958122386397,3177486.0,1164.9730834960938,,-1.0787121956571806,-0.0224411800313879,0.0379877462817661,0.0443190198034866,-0.0089154753796834,Construction,3.0
2020-03-03,1085.223388671875,1090.2760665614733,1067.5390160582808,1071.167712594849,3134527.0,1160.133984375,,-1.0588414556624317,0.0175725752221252,-0.0129518735255307,0.0046558873890305,-0.0162956058616068,Construction,3.0
2020-03-04,1080.95166015625,1091.240705804242,1063.8184646996192,1088.622522166709,3135151.0,1154.8470520019532,,-1.063370728910282,-0.0039362665421843,0.0070963969002555,0.0095185067262903,-0.015850103282282,Construction,3.0
2020-03-05,1086.2799072265625,1090.6895624432852,1071.351538820832,1084.1210579163258,2625152.0,1148.9859375,,-1.057721239055009,0.0049292186382713,-0.0019873784794092,0.004059409722473,-0.0137426535337884,Construction,3.0
2020-03-06,1064.6453857421875,1069.3305745941866,1038.8766788428973,1054.631872537909,3956575.0,1141.6963134765624,,-1.0806601170831436,-0.0199161572817923,-0.0094054915734198,0.004400703665975,-0.0242040281622282,Construction,3.0
2020-03-09,1012.3270874023438,1043.424117473623,980.4953016836536,1043.424117473623,8038295.0,1132.6451263427734,,-1.1361327128197305,-0.0491415254698835,0.0307183621363673,0.0307183621363673,-0.0314441706784427,Construction,3.0
2020-03-11,1026.1070556640625,1029.7817308080562,997.4906126939604,1001.3489767382794,5628125.0,1124.9122344970704,,-1.1215219431100594,0.0136121698541905,-0.0241281636152093,0.0035811810509533,-0.0278883600031213,Construction,3.0
2020-03-12,933.8728637695312,983.0217062373956,922.4354246928866,982.9757279352848,9200130.0,1112.4941345214845,,-1.2193169823680463,-0.0898874940830032,0.0525798168795186,0.0526290508854465,-0.0122473192233876,Construction,3.0
2020-03-13,965.9342651367188,974.2022843387182,817.6152321977255,872.7353602110553,8117911.0,1101.201382446289,,-1.1853225824501123,0.0343316554223165,-0.0964857633583089,0.008559608557658,-0.153549820409363,Construction,3.0
2020-03-16,889.9144897460938,957.2529024777676,883.6675530362735,931.7598429348136,6671806.0,1086.3396240234374,,-1.265925629606536,-0.078700775129729,0.0470217685753819,0.0756684080409644,-0.007019704456776,Construction,3.0
2020-03-17,878.9364013671875,923.2621723271736,863.686521247734,892.9461009970278,4720207.0,1070.7957458496094,,-1.277565592639122,-0.012336116003728,0.0159393781029528,0.0504311471126208,-0.0173503794992814,Construction,3.0
2020-03-18,830.9818115234375,895.4723693698854,826.8018799003816,889.2713552706326,5586097.0,1053.5408508300782,,-1.328411389626565,-0.0545597949625894,0.0701453905956532,0.0776076647552821,-0.0050301120494958,Construction,3.0
2020-03-19,774.5296630859375,812.1032404159745,769.5688850789949,802.8247077220128,7251950.0,1033.1808532714845,,-1.3882670674315587,-0.0679342768453696,0.0365319057288782,0.0485114762168483,-0.0064048909207395,Construction,3.0
2020-03-20,794.3729858398438,806.4075256498637,763.6894230476993,779.9498733169364,6130185.0,1014.040396118164,,-1.3672273804362394,0.0256198357527651,-0.0181565999599779,0.0151497344755455,-0.0386261407916641,Construction,3.0
2020-03-23,665.1621704101562,744.0758471463554,648.5802088623841,743.2031005236101,7308612.0,988.476141357422,1119.6891357421875,-1.5042283830790784,-0.1626576151668608,0.117326170346296,0.1186382513117649,-0.0249292011563846,Construction,3.0
2020-03-24,659.4332275390625,704.007126041775,625.991119682531,703.3084752385579,7110384.0,963.5854553222656,1108.540422363281,-1.5103027268932037,-0.0086128513104723,0.0665347845197812,0.0675942561600326,-0.0507134103347112,Construction,3.0
2020-03-25,713.322509765625,721.9392034846352,615.7442754881856,649.4658341706091,16122446.0,942.199951171875,1098.2839282226562,-1.453164431834927,0.0817206048710523,-0.0895200624132794,0.0120796604635977,-0.1367939928174991,Construction,3.0
2020-03-26,780.6257934570312,784.6313798326181,702.5166601358795,733.8161918804014,9028497.0,925.5989471435548,1089.531512451172,-1.381803398192231,0.0943518293198401,-0.0599642004773268,0.0051312503496048,-0.1000596367373956,Construction,3.0
2020-03-27,779.7408447265625,829.0656017287741,756.4059197795108,808.4787145856882,6573448.0,908.9904571533204,1080.8073303222657,-1.382741700941568,-0.0011336401357553,0.0368556682049963,0.0632578854061554,-0.0299265135395526,Construction,3.0
2020-03-30,743.9699096679688,759.2004731036458,736.8436493558083,746.158992584074,4474168.0,891.6406982421875,1071.4467333984376,-1.420669284265009,-0.0458754152748504,0.0029424347512687,0.0204720153836253,-0.0095786942718434,Construction,3.0
2020-03-31,753.1455078125,766.6527556335034,737.029975231813,763.8581526360545,8045468.0,875.9738464355469,1062.5470874023438,-1.410940484539783,0.0123332920126114,0.0142238713667286,0.017934446505875,-0.0213976348707095,Construction,3.0
2020-04-01,721.3336181640625,756.7785465012038,714.0676614342515,751.6084852518969,4104403.0,857.7793579101562,1052.9119897460937,-1.4446703295477723,-0.0422387033029442,0.0419706864139923,0.049138051304687,-0.0100729489751278,Construction,3.0
2020-04-03,721.6131591796875,736.9368548608011,710.5744422197153,736.9368548608011,4268480.0,839.8124328613281,1043.4156884765623,-1.444373934859038,0.0003875336024632,0.0212353329289798,0.0212353329289798,-0.0152972777998128,Construction,3.0
2020-04-07,746.7646484375,757.3375421817519,736.8437833527255,749.8852662439241,5768998.0,822.836669921875,1034.572160644531,-1.417706049242636,0.0348545324289874,0.0041788504757871,0.0141582676233726,-0.0132851295324872,Construction,3.0
2020-04-08,751.8414306640625,775.0366611749394,743.0850409617137,748.9536966161673,6151091.0,807.1964721679688,1025.1301416015624,-1.412323185177229,0.0067983697905155,-0.0038408817738928,0.0308512268210461,-0.0116465910831952,Construction,3.0
2020-04-09,757.1512451171875,777.2258026156585,749.3263892771336,777.2258026156585,6410296.0,794.4376800537109,1015.3000756835936,-1.4066932392512133,0.0070624126798055,0.0265132727812711,0.0265132727812711,-0.0103346007690218,Construction,3.0
2020-04-13,806.196533203125,812.670709259509,752.6333001967912,757.1512197165233,9462711.0,783.4421539306641,1006.6456713867188,-1.3546909852577251,0.0647760779662279,-0.0608354308988878,0.0080305183534605,-0.0664394236396924,Construction,3.0
2020-04-15,819.8900756835938,863.1598057584877,809.5034437377439,829.9506364554393,10435477.0,777.7430145263672,998.3009655761718,-1.3401718519845711,0.0169853651268661,0.0122706214774674,0.0527750382132838,-0.0126683225640826,Construction,3.0
2020-04-16,849.2333984375,856.8253700407017,810.5747190195865,815.9776074223863,6980512.0,771.9079711914062,990.193116455078,-1.309059405052099,0.0357893376492463,-0.0391597776021301,0.0089397939567263,-0.0455218547563501,Construction,3.0
2020-04-17,869.0284423828125,875.642313711928,853.285488680985,866.3269699490351,5827648.0,770.8636688232422,982.398487548828,-1.288070907619834,0.023309309292043,-0.0031086122179961,0.0076106500162189,-0.0181155793458973,Construction,3.0
2020-04-20,852.9129028320312,878.4369690004594,848.627867189203,876.3875818796655,4958362.0,769.5624938964844,974.2980810546876,-1.3051580614253822,-0.0185443177286506,0.0275229498459788,0.0299257592231017,-0.0050240014292198,Construction,3.0
2020-04-21,810.7610473632812,844.5291737392635,803.9142913785552,835.5864650829246,5122305.0,768.5514556884766,966.873194580078,-1.3498512741666735,-0.0494210549855536,0.030619894481092,0.0416499121236784,-0.0084448506831855,Construction,3.0
2020-04-22,794.2262573242188,824.8737637803371,791.8042904723732,813.2295830380963,6090168.0,769.5362854003906,959.0239135742188,-1.367382955290326,-0.0203941594047175,0.0239268414241309,0.0385878786724718,-0.0030494671128165,Construction,3.0
2020-04-23,783.0477905273438,809.9691573140174,777.8312206523342,801.1195805521046,6321888.0,768.9700256347656,950.6148254394532,-1.379235377659837,-0.0140746628480097,0.0230787829853786,0.0343802346578916,-0.0066618793107078,Construction,3.0
2020-04-24,792.9220581054688,809.5033583317899,777.039408648709,780.6257931899194,7960368.0,775.3580200195313,942.2645092773438,-1.3687657853577673,0.012610044619978,-0.0155075329155666,0.0209116394944779,-0.0200305304845576,Construction,3.0
2020-04-27,796.69482421875,814.9994985788268,793.9002209183627,802.9361162942183,4224177.0,782.2210998535156,934.3313891601564,-1.3647655572148087,0.0047580541803762,0.0078339809494665,0.0229757666343906,-0.0035077462730195,Construction,3.0
2020-04-28,798.46484375,808.2925216532184,793.760548896558,804.6595142499644,3772704.0,786.4782165527344,926.6853881835938,-1.36288882228614,0.0022217033140458,0.0077582257358648,0.012308216172753,-0.0058916743677132,Construction,3.0
2020-04-29,815.418701171875,822.5915281873349,795.5304623555282,802.9827383494911,4837925.0,788.2178619384765,919.3490649414064,-1.344912807989376,0.0212330668714867,-0.0152510149748976,0.0087964955980914,-0.024390216692068,Construction,3.0
2020-04-30,836.0986938476562,854.030731144146,823.5695447289693,829.251938713354,6332497.0,791.0357543945313,912.2352526855468,-1.322986007807774,0.0253611949861599,-0.0081889317429669,0.0214472734241073,-0.014985251395417,Construction,3.0
2020-05-04,792.4098510742188,819.7503661104753,787.1466583674451,819.7503661104753,4678576.0,793.4577514648438,904.3404565429688,-1.3693088736171255,-0.0522532125632024,0.0345029974061943,0.0345029974061943,-0.0066420081724611,Construction,3.0
2020-05-05,779.6011962890625,810.2486452791843,777.8312581089094,802.0511535709832,4296433.0,794.7805358886719,896.136201171875,-1.38288976885594,-0.0161641791401159,0.0287967198983063,0.0393117008234531,-0.0022703122937446,Construction,3.0
2020-05-06,779.9738159179688,789.9412463170607,761.6225751216438,780.6259014312463,5081524.0,797.7125457763672,888.2140832519531,-1.3824946837959566,0.000477961848545,0.0008360351334488,0.0127791859106975,-0.0235280216102216,Construction,3.0
2020-05-07,766.5130615234375,778.8093270264576,763.9513419126562,775.9681584657696,3529134.0,799.9575408935547,879.9097521972657,-1.396766994068492,-0.0172579567670345,0.0123352065567419,0.0160418212294797,-0.0033420429988367,Construction,3.0
2020-05-08,760.0855712890625,777.691538869529,754.5429297547785,775.9682228218894,4394509.0,800.6235870361328,871.5678210449219,-1.4035820010294655,-0.0083853629598958,0.0208958729553185,0.0231631387905546,-0.0072921283387659,Construction,3.0
2020-05-11,765.3486938476562,770.8447699347468,760.4581379054721,764.976114175396,2882920.0,801.2989501953125,863.345849609375,-1.3980015620765682,0.0069243816188587,-0.0004868103588014,0.0071811399578667,-0.0063899709785846,Construction,3.0
2020-05-12,759.0142211914062,763.1595606614778,748.9536609970439,761.0636082519712,3024381.0,801.3920989990235,855.3811950683594,-1.4047179433812906,-0.0082765838723844,0.0027000641138819,0.0054614779991404,-0.0132547716676117,Construction,3.0
2020-05-13,803.8211059570312,812.2514814244342,792.2700559438225,804.5663221516106,8625444.0,801.2733276367187,848.6369653320312,-1.357209628246996,0.0590329976891509,0.0009270920968069,0.010487875231101,-0.0143701750645823,Construction,3.0
2020-05-14,811.9719848632812,819.3776378797345,783.8861998790851,800.0949212287497,6778584.0,800.8774230957031,842.6234875488282,-1.3485673286154742,0.0101401653251509,-0.0146274303251131,0.0091205770082081,-0.0345895985425226,Construction,3.0
2020-05-15,805.2184448242188,824.4080327883901,795.5304632782883,821.5668639336669,5653901.0,798.6766754150391,836.4896435546875,-1.3557280430933083,-0.008317454499615,0.0203030857210642,0.0238315305461742,-0.01203149481759,Construction,3.0
2020-05-18,757.6634521484375,810.4348966068098,754.5428347718574,810.3417659129565,6211249.0,793.1084259033203,829.8236108398437,-1.406150150991855,-0.0590584989470312,0.069527325905907,0.0696502441931614,-0.0041187381649876,Construction,3.0
2020-05-19,741.827392578125,776.7133670356742,737.4957917559867,770.4720752190623,5533176.0,787.554150390625,823.3305078125,-1.422940974823666,-0.0209011791784434,0.0386136760754902,0.0470270777361125,-0.0058390952740156,Construction,3.0
2020-05-20,777.8311767578125,783.4203828183477,745.227474738024,745.227474738024,5949898.0,785.9076568603516,817.1826635742187,-1.3847665037846089,0.0485339103676948,-0.0419161676646706,0.0071856287425149,-0.0419161676646706,Construction,3.0
2020-05-21,764.3240356445312,787.1466302493953,762.0883301651874,778.7162546339711,4701930.0,784.4125457763672,810.8501110839844,-1.3990879974552748,-0.0173651320709234,0.0188299965960161,0.0298598415600244,-0.0029250754589427,Construction,3.0
2020-05-22,759.8527221679688,769.9132836502031,754.6360947227084,759.2006366302668,4607479.0,783.2527923583984,804.3215673828125,-1.403828888745082,-0.0058500233775743,-0.00085817358901,0.013240146660961,-0.0068653138865865,Construction,3.0
2020-05-26,769.0282592773438,785.0040979506258,764.7897888710702,765.6281926245534,4335209.0,782.0581024169921,798.4092248535156,-1.3941001537348536,0.0120754151978239,-0.0044212506000564,0.0207740593151863,-0.0055114624919719,Construction,3.0
2020-05-27,792.5960693359375,798.5113472467727,770.3789952975275,774.9901022271082,5159287.0,781.8531646728516,794.0146044921875,-1.36911142815963,0.0306462210904192,-0.0222130386333863,0.0074631683649293,-0.0280307648472496,Construction,3.0
2020-05-28,843.50439453125,849.5593680977361,796.4619075916276,796.4619075916276,11481079.0,784.1051422119141,790.3625512695312,-1.3151338135812216,0.0642298481721782,-0.0557702926559912,0.0071783545002761,-0.0557702926559912,Construction,3.0
2020-05-29,868.4229125976562,873.3134680185602,829.9971200048396,832.046506981059,10166556.0,786.7553527832031,789.0535522460938,-1.288712945110431,0.0295416576700277,-0.041887892510559,0.0056315366049879,-0.0442477876106194,Construction,3.0
2020-06-01,864.6036987304688,907.4542822519304,860.7378081267537,879.9740167327323,7617144.0,788.1806030273438,787.0269409179688,-1.292762421366518,-0.0043978732156701,0.0177772984603608,0.0495609532834302,-0.0044712862197923,Construction,3.0
2020-06-02,880.71923828125,887.7523118570109,850.5375000044319,870.9846921157452,7325471.0,792.5960723876954,786.8430358886719,-1.2756752675609695,0.0186392211535115,-0.0110529505231451,0.007985602301008,-0.034269420906166,Construction,3.0
2020-06-03,895.484130859375,906.2433432920818,889.6154747012037,890.5004438745335,4651554.0,798.3902191162109,787.1739904785156,-1.260020191935991,0.0167645850531653,-0.0055653548880411,0.0120149671690792,-0.0065536126838331,Construction,3.0
2020-06-04,866.9790649414062,901.7252861887746,865.0228086158249,895.2511108309226,5355931.0,802.7404815673829,787.893935546875,-1.2902438430922445,-0.0318320168226913,0.032609836883924,0.0400773474844131,-0.0022564054943051,Construction,3.0
2020-06-05,889.8482666015625,894.1799244550128,872.4751266937579,875.642366506641,6071040.0,808.9072418212891,790.2003076171875,-1.2659958453788671,0.0263780321635584,-0.0159644072232398,0.0048678612028918,-0.0195237104570138,Construction,3.0
2020-06-08,895.5306396484375,926.876797294454,884.0262116908914,912.4380130149927,9858804.0,815.6794952392578,792.2234606933594,-1.2599708791078652,0.0063857775085371,0.0188797262963471,0.0350028868451919,-0.0128464928481536,Construction,3.0
2020-06-09,888.0317993164062,903.821319961941,884.678297965298,898.4649967568071,5117749.0,821.8136505126953,796.6808532714844,-1.267921828420664,-0.0083736278805324,0.0117486754961164,0.0177803550027029,-0.0037763302549409,Construction,3.0
2020-06-10,881.743896484375,893.8072786302796,871.6367707400584,891.4784425734003,5175923.0,827.9501342773438,801.1270666503906,-1.2745888321822634,-0.0070807180968875,0.0110401060079214,0.0136812766087781,-0.0114626546150361,Construction,3.0
2020-06-11,866.7462768554688,886.8208337266448,864.6503242547492,879.3685578129755,3602957.0,831.0963928222657,804.1955419921875,-1.2904906660928632,-0.0170090427489247,0.0145628326242139,0.0231608227311987,-0.0024181847175895,Construction,3.0
2020-06-12,862.9735717773438,866.2339424828941,829.0656936970794,829.0656936970794,5411314.0,833.6464721679688,805.8424975585938,-1.2944908295208242,-0.0043527214120979,-0.0392919078743386,0.0037780655308312,-0.0392919078743386,Construction,3.0
2020-06-15,838.287841796875,865.8146723558816,832.8848967112682,858.6884113471285,4982324.0,835.2999420166016,807.0134375,-1.3206648749909962,-0.0286054298622692,0.0243359959826265,0.0328369674311423,-0.006445214658041,Construction,3.0
2020-06-16,833.7698974609375,861.389916624767,830.1369472225379,857.0116933418591,4661460.0,839.1052642822266,808.8094372558594,-1.3254552085389242,-0.0053894904717373,0.0278755516980155,0.0331266686983304,-0.004357257619234,Construction,3.0
2020-06-17,824.2216186523438,838.1480691837093,820.7749300307496,831.580763091522,4681085.0,843.2249755859375,810.2309594726562,-1.3355791580391312,-0.0114519351654106,0.0089285991445007,0.0168964878088688,-0.0041817498395998,Construction,3.0
2020-06-18,835.2603149414062,838.380932335896,814.1610387350812,816.0241074736055,5869802.0,846.0964324951171,812.5094934082031,-1.3238749330139876,0.0133928740028822,-0.023030194448003,0.0037361015945174,-0.025260719118213,Construction,3.0
2020-06-19,836.7042236328125,853.1923941635448,833.8164328300579,840.2440430415404,5409996.0,849.7154418945313,814.8113146972656,-1.3223439703171769,0.001728693038059,0.0042306699413547,0.0197060921470477,-0.0034513878634631,Construction,3.0
2020-06-22,845.3209838867188,853.285592400849,834.6549026104375,843.0387130161228,6839642.0,853.9888549804688,816.78244140625,-1.31320770110943,0.0102984543528343,-0.0026998866869508,0.0094219931433734,-0.0126177883663072,Construction,3.0
2020-06-23,901.3527221679688,903.5884276180178,846.7648254688435,847.6963599303053,14580218.0,860.605078125,819.7726672363282,-1.2537977802074936,0.0662845704168143,-0.0595287071509664,0.002480389080838,-0.0605621920881631,Construction,3.0
2020-06-24,890.1277465820312,922.125989565808,886.8208106028393,911.972241155651,11985132.0,865.4816619873047,822.432197265625,-1.2656995154051305,-0.0124534772124931,0.0245408534421038,0.0359479222017802,-0.0037151251512944,Construction,3.0
2020-06-25,878.5300903320312,898.7443986534847,872.1491022861488,884.8645698844491,7508087.0,867.2329467773437,823.8788684082032,-1.2779964003777478,-0.0130292042850404,0.0072103159836265,0.0230092384357758,-0.0072632549711197,Construction,3.0
2020-06-26,896.3223266601562,909.2706194872316,876.108020712117,889.615268240374,6554103.0,868.6279174804688,825.4075134277343,-1.25913146087477,0.020252278805158,-0.007482864389615,0.0144460228669331,-0.0225524962915529,Construction,3.0
2020-06-29,872.47509765625,890.6400184845401,866.326993349214,884.9576813782294,4575801.0,869.0214874267579,825.8723474121093,-1.284416451708733,-0.0266056398402625,0.0143070945583565,0.0208199877304084,-0.007046739011293,Construction,3.0
2020-06-30,879.04248046875,886.9605230594062,867.6311837939807,883.7467179307524,3656480.0,868.9376495361328,826.0726281738281,-1.277453117973397,0.0075273011575254,0.0053515473558158,0.0090075767287536,-0.012981507638498,Construction,3.0
2020-07-01,861.017333984375,876.573971632222,854.2171434503161,876.573971632222,6426017.0,867.2143096923828,826.234716796875,-1.2965650099069883,-0.0205054327690319,0.018067740373888,0.018067740373888,-0.0078978555548827,Construction,3.0
2020-07-02,876.8533935546875,885.6098403982633,862.6009273998058,871.9162721881405,6542705.0,867.7080261230469,827.5565637207031,-1.2797741860751772,0.0183922656899726,-0.005630498100181,0.0099862153786938,-0.0162541038897089,Construction,3.0
2020-07-03,879.6013793945312,889.9880109591509,877.1327904297036,883.0946334826748,3928063.0,867.1956817626954,829.2640661621094,-1.2768605227409204,0.0031339170949702,0.0039714058776807,0.0118083393318109,-0.0028064860090679,Construction,3.0
2020-07-06,886.07568359375,893.8074090595754,881.8372127229985,887.8455651414397,3900219.0,866.722933959961,831.3246240234375,-1.2699958793768331,0.0073604980061255,0.0019974383457983,0.0087258070715439,-0.004783418560321,Construction,3.0
2020-07-07,878.9959716796875,896.043099294835,875.6424700687752,889.6154882081705,4051767.0,866.271142578125,833.0461022949219,-1.2775024308015226,-0.0079899629852707,0.0120814166055733,0.0193938631852566,-0.0038151501473937,Construction,3.0
