Date_Ticker,Close_NCC.NS,High_NCC.NS,Low_NCC.NS,Open_NCC.NS,Volume_NCC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-13,44.15423202514648,44.84558219140835,42.58717094500851,43.324610419076734,12705773.0,49.79334144592285,,-0.7941419344998942,0.0202343651114603,-0.0187891753070751,0.0156576195429722,-0.0354906202251578,Construction,3.0
2020-02-14,43.27851867675781,44.89166897395888,42.77152928662948,44.33858676222822,10212644.0,49.20799827575684,,-0.8037663327173474,-0.0198330558187477,0.0244940935568505,0.0372736948149612,-0.0117145735489464,Construction,3.0
2020-02-17,39.45304870605469,43.69333182717135,39.17650934337918,43.50897107992475,20119896.0,48.4982120513916,,-0.8458095954296284,-0.08839188788496,0.1028037758016813,0.1074766909069291,-0.0070093280936504,Construction,3.0
2020-02-18,38.16252899169922,39.22259709256448,34.79795691640525,39.22259709256448,57426864.0,47.76077194213868,,-0.8599928617476363,-0.0327102659155822,0.0277777214685073,0.0277777214685073,-0.0881642848152386,Construction,3.0
2020-02-19,39.68349838256836,40.09830918082011,37.701630038636935,38.71560886424011,29835301.0,47.12703437805176,,-0.843276872296046,0.0398550471117878,-0.0243902266125158,0.0104529795798942,-0.0499418757092744,Construction,3.0
2020-02-20,38.531246185302734,40.881835902261386,38.20861753417866,39.63740708633874,30147342.0,46.37115802764893,,-0.8559405298888247,-0.0290360538820783,0.0287081527474171,0.0610047675503226,-0.008373169390175,Construction,3.0
2020-02-24,38.02425765991211,40.052218771718486,37.24072890862696,38.07034696591912,24432319.0,45.55306053161621,,-0.8615125123977325,-0.0131578543541633,0.0012121027166192,0.0533333518288352,-0.0206060236150568,Construction,3.0
2020-02-25,37.33290481567383,38.485154964305735,36.96418336155626,38.485154964305735,15975455.0,44.737267112731935,,-0.8691107237233465,-0.0181818893197527,0.0308641975308641,0.0308641975308641,-0.0098765808858989,Construction,3.0
2020-02-26,36.82591247558594,37.793801818889634,36.31892315446383,37.10245178561726,15969598.0,43.93990974426269,,-0.8746827481571212,-0.013580307843472,0.0075093674926496,0.0262828339676679,-0.0137671896509889,Construction,3.0
2020-02-27,35.48930740356445,36.9180969983523,34.79795725933917,36.73373625661449,20621154.0,43.05498161315918,,-0.8893725087920055,-0.0362952329533612,0.0350648954317167,0.0402597204431309,-0.0194805194805195,Construction,3.0
2020-02-28,32.81608200073242,34.38314286671764,32.447364072281275,34.106603541282205,22866098.0,42.130876541137695,,-0.9187521977612416,-0.0753248118492033,0.0393258872439732,0.0477528324664182,-0.0112358912451193,Construction,3.0
2020-03-02,32.769996643066406,35.48930795595639,32.078646488080246,33.55352892855063,36763012.0,41.24594841003418,,-0.9192586920781176,-0.0014043528311815,0.0239100508315126,0.0829817391350067,-0.0210970468662662,Construction,3.0
2020-03-03,34.42923355102539,35.39712650350589,32.816083318742486,33.737883451475575,31719990.0,40.713608741760254,,-0.901023093901298,0.0506328067723513,-0.0200803221054923,0.0281125326547291,-0.0468540849128156,Construction,3.0
2020-03-04,32.677818298339844,35.02840814139237,31.57165733796549,34.56750803426878,44390797.0,40.01764965057373,,-0.920271764561604,-0.0508700041228011,0.0578279038911524,0.0719322759430345,-0.0338505144460806,Construction,3.0
2020-03-05,32.723907470703125,33.83006842651168,32.170828750993216,32.81608608519186,30508778.0,39.24794654846191,,-0.9197652283198609,0.0014104115501989,0.0028168584259462,0.0338028383926605,-0.0169013654681998,Construction,3.0
2020-03-06,30.327226638793945,31.06466606274392,29.5436943937814,30.88030532765929,22621115.0,38.33075551986694,,-0.946105595026471,-0.0732394453215853,0.0182370348417504,0.0243160851050803,-0.0258359346320927,Construction,3.0
2020-03-09,28.02272224426269,29.49760273252792,27.377463239405124,29.49760273252792,26624367.0,37.37438793182373,,-0.9714329102120284,-0.0759879702149677,0.0526315921561539,0.0526315921561539,-0.0230262784333766,Construction,3.0
2020-03-11,24.75033569335937,28.34535611761287,23.55199437981198,28.068816761206584,39246855.0,36.351189613342285,,-1.007397591286358,-0.1167761833550379,0.1340782245930334,0.1452513803769559,-0.0484171741504465,Construction,3.0
2020-03-12,20.41787338256836,22.584104130387217,19.956973298274743,22.307564783088765,50350071.0,35.15745849609375,,-1.0550128784324138,-0.1750466080326108,0.0925508433279695,0.1060948271756971,-0.0225733638199121,Construction,3.0
2020-03-13,21.616214752197266,22.307564881693622,16.50022273900762,18.38991414788092,45328444.0,34.074343299865724,,-1.041842684597892,0.0586908022777721,-0.1492537264873537,0.0319829413901471,-0.2366738150891849,Construction,3.0
2020-03-16,19.12735366821289,20.55614323894625,18.52818390494388,19.818703800798897,37563250.0,32.82299938201904,,-1.0691961447504217,-0.1151386175848102,0.036144578313253,0.0746987584125564,-0.0313252828207362,Construction,3.0
2020-03-17,19.726524353027344,20.556144199248266,18.62036514413092,19.357804616728536,32539908.0,31.64539966583252,,-1.0626110478331607,0.0313253310001892,-0.0186915712925486,0.0420560576903452,-0.056074713877646,Construction,3.0
2020-03-18,18.620365142822266,20.371785208764308,18.205554340643765,20.00306547249141,27914021.0,30.6037654876709,,-1.0747681272593297,-0.0560747139439858,0.0742574229379247,0.0940593835033989,-0.0222772646506559,Construction,3.0
2020-03-19,18.48209381103516,19.54216547651636,16.86894341701782,17.283754221614323,28050554.0,29.61974372863769,,-1.0762877779094258,-0.007425812046463,-0.0648378696522651,0.0573566867650168,-0.0872817988324551,Construction,3.0
2020-03-20,20.37178421020508,20.878773602955025,18.02119271006932,18.896903579213006,37412301.0,28.65415802001953,,-1.0555194146741569,0.1022443895421437,-0.0723982060566517,0.0248868428763335,-0.1153846651761729,Construction,3.0
2020-03-23,17.375930786132812,19.173439776164063,16.82285042066396,18.4360004610016,11329610.0,27.59639225006104,40.31308708190918,-1.0884448992604614,-0.147058961216147,0.0610079360879358,0.1034482130572127,-0.0318302583197585,Construction,3.0
2020-03-24,17.65247344970703,18.71254332634742,16.408042830088164,18.34382359858481,14701178.0,26.57780303955078,39.624502410888674,-1.085405597960269,0.0159152719343771,0.039164491641779,0.0600522005973038,-0.0704961048752927,Construction,3.0
2020-03-25,16.822853088378906,17.652472889043665,16.63849235125594,17.14548349924695,17628617.0,25.552300453186035,38.90734191894531,-1.0945234180111123,-0.0469974003185312,0.0191781030942317,0.0493150475906998,-0.0109589459144905,Construction,3.0
2020-03-26,16.546316146850586,17.69856652592947,16.408044694805483,17.053305610367477,26288680.0,24.53832063674927,38.16990184783936,-1.0975626564240042,-0.016438171342015,0.0306406247177497,0.0696378800484964,-0.0083566306129972,Construction,3.0
2020-03-27,15.947142601013184,17.744653676739894,15.854963988468704,16.961123162751473,31027830.0,23.561212396621706,37.38268442153931,-1.1041477847849153,-0.0362119000096253,0.0635838398832571,0.1127168120771997,-0.0057802588746289,Construction,3.0
2020-03-30,15.025341987609863,16.03932252084236,14.610532968238129,15.209702723904602,25970453.0,22.671675395965572,36.5779528427124,-1.1142786982816784,-0.057803497245002,0.0122699860307182,0.067484689138433,-0.0276072930462277,Construction,3.0
2020-03-31,17.283754348754883,17.975104522705077,15.255793135223213,15.48624319320661,35476482.0,21.89736328125,35.82392028808594,-1.089457950781514,0.1503068857272827,-0.1040000406901041,0.04,-0.1173333740234375,Construction,3.0
2020-04-01,17.23766326904297,17.652472275869446,16.63849177330323,17.375932937985127,21800044.0,21.03778476715088,35.09569808959961,-1.0899645079856906,-0.0026667284654641,0.0080213696476179,0.0240641089428537,-0.0347594384684255,Construction,3.0
2020-04-03,15.624513626098633,17.468113970974258,15.532333257215992,17.237663927864805,23951525.0,20.185119533538817,34.34996173858642,-1.1076935908832006,-0.0935828492392807,0.1032448331109407,0.1179940949839322,-0.0058997272547841,Construction,3.0
2020-04-07,15.854962348937988,16.40804099978942,14.93316225326006,16.17759097586994,31085805.0,19.341672277450563,33.619895992279055,-1.105160878230835,0.0147491773730749,0.0203487475928041,0.0348836306690112,-0.0581395323048289,Construction,3.0
2020-04-08,16.684585571289062,18.205555695474622,15.39406551919812,15.716694213574966,41708750.0,18.65954022407532,32.880612239837646,-1.0960430267363417,0.0523257768825067,-0.0580111117281599,0.0911601979975369,-0.0773480435925048,Construction,3.0
2020-04-09,18.57427215576172,19.173441885006767,17.145482666162437,17.237663030244953,42793270.0,18.187117719650267,32.16437353134155,-1.0752747054259395,0.1132594259772589,-0.0719602423345644,0.0322580461953221,-0.0769230405163452,Construction,3.0
2020-04-13,22.07711601257324,22.261475001993105,18.113374004421928,18.712543796876663,57792453.0,18.05345673561096,31.53294038772583,-1.0367772173682936,0.1885857936955524,-0.1524008939292798,0.0083506826396557,-0.1795407518760107,Construction,3.0
2020-04-15,23.413724899291992,25.349505685062944,22.72237474424482,22.952824795927214,68723081.0,18.203249311447145,30.945753688812257,-1.0220874148085426,0.0605427305793714,-0.0196850396657183,0.0826771816145106,-0.0295275594985775,Construction,3.0
2020-04-16,24.796424865722656,25.072965978825447,23.137185219883264,23.50590494582598,43877609.0,18.36225981712341,30.377924785614013,-1.006891055044615,0.0590551043192822,-0.0520445962224428,0.0111524590581228,-0.0669144707281186,Construction,3.0
2020-04-17,26.04085350036621,26.686114290378637,25.25732304340662,26.271303531342905,42935167.0,18.70793480873108,29.872778186798097,-0.9932143459307836,0.0501858086955023,0.0088495575221239,0.0247787880686531,-0.0300885090785743,Construction,3.0
2020-04-20,26.317392349243164,26.8243834629648,25.99476371837705,26.640022738303443,32384677.0,19.03747820854187,29.389754848480223,-0.990175086555458,0.0106194233945928,0.0122592080848602,0.01926448893544,-0.0122591412775509,Construction,3.0
2020-04-21,23.73635482788086,25.395594462086063,23.229365428038804,24.888605062244007,35721024.0,19.2932776927948,28.962961406707763,-1.018541598229041,-0.0980734522292642,0.0485436893203883,0.0699028829926426,-0.0213591936722542,Construction,3.0
2020-04-22,24.56597328186035,24.79642331594571,22.584103340365115,23.41372311143356,35272565.0,19.59747166633606,28.52234086990357,-1.0094237991406307,0.0349513840686699,-0.0469043158683892,0.0093808631736778,-0.0806754089795684,Construction,3.0
2020-04-23,24.01289367675781,25.395593928967152,23.736354329593663,24.796424171315294,21713437.0,19.779527139663696,28.04023935317993,-1.0155023388537152,-0.0225140522118427,0.032629574140657,0.0575815755827737,-0.0115162858290508,Construction,3.0
2020-04-24,22.67628288269043,23.78244195123986,22.49192215883511,23.4598133217843,23147302.0,20.044544744491574,27.520344066619877,-1.0301921623758996,-0.0556622126454128,0.034552860499547,0.0487804405277463,-0.0081301121885389,Construction,3.0
2020-04-27,23.321542739868164,23.59808383561252,22.630192637798626,23.13718376756616,19980929.0,20.327998208999634,27.0437734413147,-1.0231005292168958,0.0284552746371973,-0.0079050933447402,0.0118577531010248,-0.0296442696686476,Construction,3.0
2020-04-28,23.321542739868164,23.644173139139465,22.90673373354298,23.413723105116283,14198061.0,20.652932691574097,26.60591825485229,-1.0231005292168958,0.0,0.0039525843670082,0.0138340075898908,-0.0177865165676226,Construction,3.0
2020-04-29,23.690265655517575,24.151165751864657,23.13718518826222,23.321544171884447,16016037.0,21.010130167007446,26.193873653411867,-1.0190481344707838,0.0158103998419916,-0.015564261245304,0.0194552523407323,-0.0233463176520583,Construction,3.0
2020-04-30,23.96680450439453,25.165144026336534,23.782443766467622,24.381615285632925,30182451.0,21.411113262176517,25.8076393699646,-1.0160088750954583,0.0116731003737202,0.0173077216515173,0.0499999706561749,-0.0076923370361328,Construction,3.0
2020-05-04,22.399742126464844,23.045002911257736,21.938842068239687,23.045002911257736,19080899.0,21.779833269119266,25.37254957199097,-1.0332314427136586,-0.0653847023136669,0.0288066166632574,0.0288066166632574,-0.0205761323332652,Construction,3.0
2020-05-05,21.708393096923828,23.045004034184224,21.38576444700067,22.86064329863304,17394558.0,22.00106520652771,24.94114706039429,-1.0408296121144056,-0.0308641512762863,0.0530785579828334,0.0615711596566674,-0.0148619314420317,Construction,3.0
2020-05-06,21.524036407470703,21.938845469261704,21.017045209911306,21.938845469261704,16460188.0,22.215383863449095,24.58256681442261,-1.042855757081378,-0.0084924152897917,0.0192718992821916,0.0192718992821916,-0.0235546524806763,Construction,3.0
2020-05-07,21.431854248046875,22.30756512490071,21.06313452660106,21.201404202368952,14363600.0,22.50575089454651,24.24795331954956,-1.043868871489731,-0.0042827542975086,-0.010752688172043,0.0408602478683635,-0.0172042846679687,Construction,3.0
2020-05-08,21.616214752197266,22.67628459911949,21.431854014387184,22.031023774978504,16176415.0,22.793813514709477,23.88660764694214,-1.041842684597892,0.0086021723560009,0.0191897160319927,0.0490404938641939,-0.0085288169054362,Construction,3.0
2020-05-11,21.66230583190918,22.21538633244788,21.477945078998133,22.123205955992358,12777264.0,23.04269952774048,23.549228839874267,-1.0413361273937154,0.0021322456424628,0.0212765957446807,0.0255319311263713,-0.0085106707633809,Construction,3.0
2020-05-12,21.524036407470703,21.754486472308304,19.58825551119597,21.477945339586505,28996541.0,23.19018774032593,23.21922441482544,-1.042855757081378,-0.0063829504352579,-0.0021413765992424,0.010706637940717,-0.0899357750390555,Construction,3.0
2020-05-13,22.26147079467773,23.64417086587752,21.477940402692376,23.64417086587752,48801770.0,23.199405479431157,22.91779573440552,-1.0347510933637547,0.0342609710022176,0.0621118022233446,0.0621118022233446,-0.0351967037224101,Construction,3.0
2020-05-14,22.30756378173828,22.95282281586813,21.431852957611937,21.938842324299262,21748112.0,23.144097423553468,22.627428760528563,-1.0342445151971449,0.0020705274815699,-0.0165289881515822,0.0289255716331553,-0.0392562286359225,Construction,3.0
2020-05-15,22.03102302551269,22.67628382770278,21.80057299018684,22.67628382770278,15628500.0,23.005827331542967,22.358263072967528,-1.0372837955349037,-0.0123967260132624,0.0292887353185029,0.0292887353185029,-0.0104602512129821,Construction,3.0
2020-05-18,20.37178421020508,21.754484472098717,20.09524310290977,21.754484472098717,22152258.0,22.72237386703491,22.10937711715698,-1.0555194146741569,-0.0753137434147366,0.0678733019958548,0.0678733019958548,-0.0135747121823908,Construction,3.0
2020-05-19,19.91088485717773,20.74050469326965,19.726524112182037,20.51005464112221,19105450.0,22.40204849243164,21.85219488143921,-1.0605848609413215,-0.0226243979551118,0.0300925744005031,0.0416666482701717,-0.0092592944170052,Construction,3.0
2020-05-20,20.04915428161621,20.51005438004417,19.72652386107777,19.818704232402236,12753327.0,22.217688465118407,21.564593296051022,-1.0590652312536588,0.0069444138434978,-0.0114942528735632,0.0229885057471264,-0.0160919715618266,Construction,3.0
2020-05-21,19.956974029541016,20.648324181313992,19.772615043984835,20.09524370825674,14506676.0,21.987238502502443,21.310176410675048,-1.0600783246995784,-0.0045977127404181,0.006928388968741,0.0346420329429508,-0.0092378225919061,Construction,3.0
2020-05-22,19.311716079711918,19.95697520443743,19.12735532510779,19.818705517581567,15490225.0,21.752179622650143,21.041932582855225,-1.067169936896149,-0.0323324542525318,0.0262529459203408,0.0334128319856255,-0.0095465754489735,Construction,3.0
2020-05-26,19.726524353027344,20.27960483657275,19.44998499035184,19.44998499035184,15992511.0,21.60469169616699,20.829918537139893,-1.0626110478331607,0.0214796174303333,-0.0140186561873008,0.0280374015030442,-0.0140186561873008,Construction,3.0
2020-05-27,19.68043327331543,20.00306367285061,19.44998323910376,19.9108833075271,12851086.0,21.422636222839355,20.663072757720947,-1.0631176050373374,-0.0023365028165663,0.0117096016643158,0.0163934601974762,-0.0117096016643157,Construction,3.0
2020-05-28,21.66230583190918,22.35365601803394,19.49607489707937,20.00306608848753,41941139.0,21.339674377441405,20.601312160491943,-1.0413361273937154,0.1007026893702059,-0.0765957122153423,0.0319148936170212,-0.1000000162327542,Construction,3.0
2020-05-29,21.15531349182129,22.44583331028968,20.87877240045322,21.247492097416444,47802713.0,21.21292676925659,20.616060962677,-1.04690815182749,-0.0234043570440722,0.0043572318429974,0.0610021599995345,-0.0130719448556024,Construction,3.0
2020-06-01,23.59808349609375,25.349503377832423,22.399742281497875,22.58410300934161,62466596.0,21.194490718841557,20.65569833755493,-1.0200612488791367,0.1154683907292058,-0.0429687642608765,0.0742187339928934,-0.0507812939467834,Construction,3.0
2020-06-02,25.026874542236328,25.441685326628008,24.42770477671059,25.34950495696382,49677868.0,21.325847339630126,20.7736887550354,-1.0043583319110323,0.0605469103615592,0.0128913586146368,0.0165746139691405,-0.0239410544258954,Construction,3.0
2020-06-03,24.19725608825684,25.810406494140626,23.782445280608957,25.62604574447614,33064083.0,21.450290489196775,20.86310338973999,-1.0134761309994424,-0.0331491034799169,0.0590475899832589,0.0666666666666666,-0.0171428862072172,Construction,3.0
2020-06-04,24.88860511779785,25.16514447138454,23.59808520406942,23.966804928249783,30400378.0,21.618518924713136,20.9884681892395,-1.0058779615986952,0.0285713812764305,-0.037037037037037,0.0111110828540943,-0.0518518377233435,Construction,3.0
2020-06-05,27.976634979248047,28.621894031063828,25.119054154937416,25.16514345928345,62876939.0,21.945757961273195,21.17835901260376,-0.971939425491338,0.1240740429941549,-0.1004942703813396,0.02306421241491,-0.1021416916805852,Construction,3.0
2020-06-08,28.80625534057617,30.69594498764025,28.29926594985975,29.86632694366481,54442035.0,22.30525999069214,21.347048435211185,-0.9628216054404948,0.0296540438813854,0.0368000488281248,0.0655999755859375,-0.0175999755859375,Construction,3.0
2020-06-09,27.746187210083008,29.036707177441528,27.469646086809774,28.94452680301712,24775174.0,22.60945405960083,21.554453563690185,-0.9744721276624868,-0.0367999282780766,0.0431893428765821,0.0465116146441029,-0.0099668153025628,Construction,3.0
2020-06-10,28.43753433227539,28.80625403224934,27.00874307735929,27.654003870959365,26545409.0,22.955128955841065,21.770154781341557,-0.9668739792241732,0.0249168333276849,-0.0275526862547556,0.0129659518179627,-0.050243148306092,Construction,3.0
2020-06-11,27.147016525268555,28.575806128411383,27.008745089059477,28.575806128411383,18706518.0,23.199406242370607,21.976638050079345,-0.981057224579748,-0.0453807911729588,0.0526315516776183,0.0526315516776183,-0.0050934302883846,Construction,3.0
2020-06-12,28.160993576049805,28.34535430734274,25.1651431208022,25.1651431208022,41850915.0,23.49207773208618,22.20893159866333,-0.9699132595619322,0.037351325507075,-0.1063829813801562,0.0065466699814784,-0.1063829813801562,Construction,3.0
2020-06-15,26.870473861694336,28.34535444459676,26.640023825559403,28.34535444459676,26295263.0,23.734050273895264,22.427398223876956,-0.9840965258799402,-0.0458264979490291,0.0548885215234318,0.0548885215234318,-0.0085763294432799,Construction,3.0
2020-06-16,26.04085350036621,27.93054305109741,25.44168377146565,27.654003717203057,26085924.0,24.01750373840332,22.64770845413208,-0.9932143459307836,-0.0308747946016242,0.0619469026548673,0.0725663446747097,-0.0230088360541689,Construction,3.0
2020-06-17,25.672134399414062,26.363484508420576,25.44168436307856,25.810404069576517,18996170.0,24.30556621551513,22.815476055145265,-0.9972666987520286,-0.0141592556076152,0.0053859826382649,0.0269299816778105,-0.0089766605592702,Construction,3.0
2020-06-18,27.054834365844727,27.37746476535315,25.3955930647418,25.626043098934357,26610822.0,24.655850219726563,23.0118194770813,-0.9820703389881008,0.0538599535557987,-0.0528109412014787,0.0119250554317096,-0.0613288286546537,Construction,3.0
2020-06-19,28.898435592651367,29.26715530788348,27.054835258296503,27.054835258296503,45690202.0,25.10292329788208,23.277297916412355,-0.9618085119945752,0.068143134859997,-0.0637958524932635,0.0127591583305595,-0.0637958524932635,Construction,3.0
2020-06-22,28.5758056640625,29.17497543118624,28.345355618384577,29.082795061276205,21992541.0,25.56612777709961,23.531714782714843,-0.9653543285740772,-0.0111642696904641,0.0177419108729208,0.0209677296300088,-0.0080645161290322,Construction,3.0
2020-06-23,29.54369354248047,29.86632569867907,28.852343443125758,29.036704172898038,21508182.0,26.056986236572264,23.78889694213867,-0.9547168997980046,0.0338708867843122,-0.0171606630312977,0.010920508491421,-0.0234009365944929,Construction,3.0
2020-06-24,29.58978271484375,32.21691519059542,29.26715407646175,30.142864901712308,70452769.0,26.55245370864868,24.00920715332031,-0.9542103635562614,0.001560034201445,0.0186916609763108,0.0887851222521403,-0.0109033797744028,Construction,3.0
2020-06-25,29.58978271484375,30.05068277904,28.11490391597113,29.313243379603687,36312542.0,26.94882755279541,24.159460487365724,-0.9542103635562614,0.0,-0.0093457710691919,0.0155763247279621,-0.0498441915943081,Construction,3.0
2020-06-26,28.62189483642578,30.69594523785357,28.299266180536904,29.91241649275852,30346484.0,27.322156620025638,24.2636238861084,-0.964847792332334,-0.0327102056728664,0.0450886170782218,0.0724637698964725,-0.0112720928412567,Construction,3.0
2020-06-29,27.561824798583984,28.80625538275799,27.37746581905091,28.57580533969593,16972161.0,27.520343685150145,24.318931884765625,-0.9764983355167596,-0.0370370321007781,0.0367893108864125,0.0451505150064641,-0.0066889250214864,Construction,3.0
2020-06-30,26.870473861694336,28.34535444459676,26.59393452161012,28.022724042369003,17545193.0,27.61252365112305,24.335524291992183,-0.9840965258799402,-0.0250836416653068,0.0428816472163997,0.0548885215234318,-0.0102915691590554,Construction,3.0
2020-07-01,27.561824798583984,27.83836590517504,26.778294300534107,27.00874434359617,15554157.0,27.780752086639403,24.360412940979003,-0.9764983355167596,0.0257290191623756,-0.0200669026463091,0.010033483218617,-0.0284281067663608,Construction,3.0
2020-07-02,28.299264907836918,28.8062542798852,27.51573443978519,27.83836483935875,17747217.0,27.95128507614136,24.451671142578125,-0.968393608911836,0.0267558521484693,-0.0162866445463933,0.0179152841495853,-0.0276873081545924,Construction,3.0
2020-07-03,28.068817138671875,28.714076231695344,27.93054570041493,28.52971724434337,13428603.0,27.955894184112548,24.52172801971436,-0.970926311082985,-0.0081432422331656,0.0164203608365274,0.0229884675879148,-0.0049261583619226,Construction,3.0
2020-07-06,29.58978271484375,30.05068277904,28.160993219113067,28.57580398016737,38514915.0,27.99507055282593,24.633265800476075,-0.9542103635562614,0.0541870207304304,-0.034267866866346,0.0155763247279621,-0.0482865828890973,Construction,3.0
2020-07-07,30.55767822265625,30.972485502071528,29.40542620744452,29.820235245054157,46252601.0,28.13564510345459,24.79089370727539,-0.9435728509304552,0.0327104635116821,-0.0241328209633197,0.0135745679495939,-0.037707446449823,Construction,3.0
