Date_Ticker,Close_ALKEM.NS,High_ALKEM.NS,Low_ALKEM.NS,Open_ALKEM.NS,Volume_ALKEM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,2223.193603515625,2256.87984826959,2204.394270402856,2255.1143310950783,57972.0,,,-1.2873207029460638,-0.0131945738819847,0.0143580511967,0.0151521867914228,-0.0084560035990751,Healthcare,11.0
2020-01-24,2239.6552734375,2242.565884266138,2216.84799444457,2230.160200651049,45894.0,,,-1.2716427623482782,0.0074045147916238,-0.004239524224582,0.0012995798340744,-0.0101833881595201,Healthcare,11.0
2020-01-27,2249.341064453125,2279.496274329055,2218.708479989294,2242.5655604192866,67100.0,,,-1.2624181054995982,0.0043246793961996,-0.0030122172848365,0.0134062416556028,-0.0136184702924446,Healthcare,11.0
2020-01-28,2218.3271484375,2271.194352355212,2207.4959393217205,2263.369275552208,29306.0,,,-1.2919554692850033,-0.0137880006308271,0.0203045466699687,0.0238320141170114,-0.0048826022453039,Healthcare,11.0
2020-01-29,2194.756103515625,2241.6115074853587,2149.189075213188,2232.116435094643,80168.0,,,-1.3144043121950306,-0.0106255945785442,0.0170225436526514,0.0213487976612432,-0.0207617731325348,Healthcare,11.0
2020-01-30,2190.891357421875,2208.450076548826,2172.9030244362866,2208.450076548826,32387.0,,,-1.318085060258313,-0.0017609000323814,0.0080144179981673,0.0080144179981673,-0.0082105088984221,Healthcare,11.0
2020-01-31,2288.037109375,2290.375289688455,2176.577013707356,2204.537326160357,131984.0,,,-1.2255643539340764,0.0443407436083188,-0.0364940685937789,0.0010219153806003,-0.0487142866743496,Healthcare,11.0
2020-02-03,2267.94970703125,2285.50842596384,2244.9991478489865,2271.1941769494524,49486.0,,,-1.2446954082076551,-0.0087793166734245,0.0014305740149984,0.0077421112461855,-0.0101195185727049,Healthcare,11.0
2020-02-04,2262.41455078125,2331.504558021045,2228.2511672316905,2271.1939092126013,128380.0,,,-1.2499670392936149,-0.0024405992041355,0.0038805259753653,0.0305381731283229,-0.0151004083392949,Healthcare,11.0
2020-02-05,2278.11279296875,2299.82273790122,2258.7885562706174,2286.4627717889307,33615.0,,,-1.2350161801357462,0.006938711644194,0.0036653052675672,0.0095297936956748,-0.0084825636192271,Healthcare,11.0
2020-02-06,2289.1826171875,2313.1349885416166,2261.603689671003,2266.422866994583,127417.0,2240.180053710937,,-1.2244733829983263,0.004859208136189,-0.0099423043063641,0.0104632855300748,-0.0120474999720121,Healthcare,11.0
2020-02-07,2388.093994140625,2441.056718086601,2242.565788703484,2290.2799544205795,572347.0,2251.8533203125,,-1.1302711119240163,0.0432081635647958,-0.0409590409590409,0.0221778221778221,-0.0609390609390609,Healthcare,11.0
2020-02-10,2467.01318359375,2576.5649549404147,2405.080289535246,2441.3430555677405,582152.0,2263.5766845703124,,-1.0551092133958897,0.0330469360279617,-0.0104053469177717,0.044406642037915,-0.0251044033612682,Healthcare,11.0
2020-02-11,2514.727294921875,2533.622150777777,2484.7151318597503,2492.5879690514325,123493.0,2278.434875488281,,-1.0096667396597092,0.0193408416482877,-0.0088038674870033,0.0075136798705994,-0.0119345597125898,Healthcare,11.0
2020-02-12,2523.69775390625,2552.707873557945,2510.3853152475995,2528.8507906274967,159878.0,2291.7423706054688,,-1.0011233583527486,0.0035671696897272,0.0020418596930915,0.0114950847845358,-0.005274973454347,Healthcare,11.0
2020-02-13,2516.43212890625,2571.234401976614,2506.7610842623803,2559.6869420874978,74610.0,2304.8321166992187,,-1.0080430717048197,-0.0028789600453358,0.0171889448892261,0.0217777671969972,-0.0038431573547239,Healthcare,11.0
2020-02-14,2549.390380859375,2550.112097067583,2507.723251452122,2513.978125256588,65471.0,2320.736364746094,,-0.9766539405425364,0.0130972147329282,-0.0138904798059408,0.0002830936421611,-0.0163439580380025,Healthcare,11.0
2020-02-17,2484.869384765625,2550.064428164936,2439.401254867212,2550.064428164936,53972.0,2332.4053955078125,,-1.038103134267626,-0.0253084017960405,0.0262368089844127,0.0262368089844127,-0.0182979959337787,Healthcare,11.0
2020-02-18,2519.46337890625,2544.1941431812384,2446.137051646159,2500.313934198466,141580.0,2345.9234375,,-1.0051561375321276,0.0139218561557866,-0.0076006045049549,0.0098158855897816,-0.0291039464490742,Healthcare,11.0
2020-02-19,2524.852783203125,2614.4417076220097,2511.5731540226952,2555.4536065492284,141279.0,2359.5200805664062,,-1.000023319244259,0.0021391080108553,0.0121198445904169,0.0354828309257813,-0.0052595657334059,Healthcare,11.0
2020-02-20,2558.43603515625,2588.555708039506,2529.5192227321204,2529.5673841372222,81789.0,2376.2822021484376,,-0.9680389439226578,0.0133010733047651,-0.0112837102911055,0.0117726894358007,-0.0113025348403379,Healthcare,11.0
2020-02-24,2501.661376953125,2565.461151757391,2476.4494651341506,2528.89418860406,85246.0,2389.3825073242188,,-1.0221105978309506,-0.0221911579664166,0.0108858904333817,0.0255029619084459,-0.0100780673400654,Healthcare,11.0
2020-02-25,2543.953857421875,2550.064483270366,2483.570255035001,2492.327174215188,55473.0,2404.113146972656,,-0.9818316346596035,0.0169057574531768,-0.020293875636175,0.0024020191367322,-0.023736123283332,Healthcare,11.0
2020-02-26,2533.51318359375,2570.705539760747,2508.108626496168,2540.4416137353764,35926.0,2419.872448730469,,-0.99177523484446,-0.0041041128940545,0.0027347124879764,0.0146801510281624,-0.010027402763125,Healthcare,11.0
2020-02-27,2541.98095703125,2598.1785017625702,2501.9496683639563,2550.015923659829,96629.0,2437.23369140625,,-0.9837106065547008,0.0033423048643814,0.003160907482943,0.0221077756605041,-0.0157480678824776,Healthcare,11.0
2020-02-28,2526.48828125,2548.1397709960006,2464.4206773114647,2464.4206773114647,97832.0,2454.013537597656,,-0.9984656861882938,-0.0060947253512645,-0.0245667491906302,0.0085697962292896,-0.0245667491906302,Healthcare,11.0
2020-03-02,2502.142578125,2563.96961591572,2466.1049198158307,2545.2531510732115,131561.0,2464.718811035156,,-1.0216523063317258,-0.0096361828810679,0.0172294629910805,0.0247096381841878,-0.0144027197427631,Healthcare,11.0
2020-03-03,2542.703369140625,2569.3105548834315,2511.573239043354,2529.856722392712,55170.0,2478.456494140625,,-0.983022588012739,0.0162104235666776,-0.0050523576221377,0.0104641328067296,-0.0122429263574666,Healthcare,11.0
2020-03-04,2453.5947265625,2567.3853242352197,2449.841895961565,2554.875575653863,92578.0,2488.0155029296875,,-1.0678888264757465,-0.0350448438695551,0.0412785567212472,0.0463770957937053,-0.0015295234214138,Healthcare,11.0
2020-03-05,2512.631591796875,2550.0645204059515,2453.691421278058,2453.835670579312,54742.0,2499.7414428710936,,-1.0116626677314222,0.0240613759865248,-0.0234001361001418,0.0148978977782838,-0.0234575457505359,Healthcare,11.0
2020-03-06,2515.421875,2550.064257364193,2454.7977058626625,2454.7977058626625,46133.0,2511.0534057617188,,-1.0090052280842172,0.0011105023164695,-0.0241009946442234,0.0137719969395564,-0.0241009946442234,Healthcare,11.0
2020-03-09,2470.09814453125,2527.5469533199816,2362.4663216530867,2527.5469533199816,55847.0,2515.15361328125,,-1.0521711254282562,-0.0180183415431059,0.0232577029037983,0.0232577029037983,-0.0435739053998555,Healthcare,11.0
2020-03-11,2493.241455078125,2535.630312410866,2453.835786204064,2482.704442512347,133143.0,2516.4650268554688,,-1.030129652739762,0.0093693890658206,-0.0042262302932258,0.0170015051074996,-0.0158049950572582,Healthcare,11.0
2020-03-12,2296.501220703125,2452.9694053894964,2110.1060083350767,2452.9694053894964,246970.0,2505.5537231445314,,-1.2175032134030632,-0.0789094188909333,0.0681332904488791,0.0681332904488791,-0.0811648653559083,Healthcare,11.0
2020-03-13,2322.81982421875,2518.693429627412,1838.98119556069,2118.958943596372,197498.0,2495.509826660156,,-1.192437621364534,0.0114603046052668,-0.0877643967460729,0.0843257851368395,-0.2082979590639547,Healthcare,11.0
2020-03-16,2335.377685546875,2451.910907832157,2270.4232168346807,2337.3022623976067,126591.0,2486.457104492188,,-1.1804776315899883,0.0054063002206159,0.0008240966172805,0.0498990904154303,-0.0278132608332188,Healthcare,11.0
2020-03-17,2238.3310546875,2437.043615935197,2196.760241403535,2338.3608902271435,97828.0,2470.9041381835937,,-1.2729039359108332,-0.0415550047685968,0.0446894731367648,0.0887771095484535,-0.0185722363083457,Healthcare,11.0
2020-03-18,2207.68212890625,2334.511794401707,2170.056791234525,2253.679564092662,71704.0,2457.044775390625,,-1.3020936864078865,-0.0136927581454339,0.0208351712341852,0.0574492422775974,-0.0170429144572393,Healthcare,11.0
2020-03-19,2095.7197265625,2181.4113141198677,2023.3075299684624,2165.148735369892,82486.0,2435.8575927734373,,-1.408725632101204,-0.0507149108459828,0.033128957048695,0.0408888585965274,-0.0345524240079618,Healthcare,11.0
2020-03-20,2260.031005859375,2270.182962219806,2093.410600744729,2164.283294144888,122231.0,2422.61650390625,,-1.252237105202764,0.0784032698715807,-0.042365662889691,0.0044919544617356,-0.0737248315101271,Healthcare,11.0
2020-03-23,2184.0576171875,2259.45300191922,1810.353084682914,1810.353084682914,80723.0,2403.8975830078125,2358.5705810546874,-1.3245934505956054,-0.0336160824674111,-0.1711056199084255,0.0345207855957616,-0.1711056199084255,Healthcare,11.0
2020-03-24,2132.719482421875,2277.1108804382693,2123.3371720417404,2210.9054022563314,51921.0,2385.45048828125,2358.1323974609377,-1.373487410386831,-0.0235058518427436,0.0366601986238106,0.067702948843711,-0.0043992238348572,Healthcare,11.0
2020-03-25,2187.906982421875,2303.814811101496,2030.4285757237028,2030.4285757237028,85037.0,2367.64814453125,2357.239619140625,-1.3209273511190562,0.0258765864216376,-0.0719767375685476,0.0529765797224699,-0.0719767375685476,Healthcare,11.0
2020-03-26,2220.095947265625,2288.081537499622,2187.2818146300665,2187.2818146300665,50439.0,2351.977282714844,2357.2902685546874,-1.2902708818106834,0.0147122181620897,-0.0147805020210833,0.0306228162425732,-0.0147805020210833,Healthcare,11.0
2020-03-27,2256.518310546875,2370.645817558371,2150.5704904996373,2261.329752917786,111495.0,2337.704150390625,2357.269677734375,-1.2555825633919304,0.016405760897906,0.00213224167002,0.0505768140582192,-0.0469518991058224,Healthcare,11.0
2020-03-30,2248.146240234375,2271.9628777713683,2194.209929249719,2232.701464663042,130407.0,2323.787048339844,2357.1398583984374,-1.2635560449197942,-0.0037101716717162,-0.0068700048488495,0.0105939004815409,-0.0239914601725521,Healthcare,11.0
2020-03-31,2238.138671875,2284.9539107109904,2194.065814144708,2254.6418247192464,161297.0,2310.586853027344,2357.2765234375,-1.273087159503623,-0.0044514757004115,0.0073736060466802,0.0209170412112003,-0.0196917457725575,Healthcare,11.0
2020-04-01,2184.44287109375,2275.7639480230077,2165.581924120339,2275.7639480230077,43829.0,2292.673828125,2355.93560546875,-1.3242265383755258,-0.0239912751859411,0.0418052026618269,0.0418052026618269,-0.0086342138872084,Healthcare,11.0
2020-04-03,2181.55615234375,2213.022938750702,2165.1490867220696,2193.055452728709,196222.0,2279.0718994140625,2354.584677734375,-1.3269758223363757,-0.0013214896979908,0.0052711457243972,0.0144240093811685,-0.0075208083019332,Healthcare,11.0
2020-04-07,2236.40625,2277.736486965598,2205.564861903317,2271.0004686264515,604146.0,2265.260632324219,2354.254404296875,-1.2747371019077325,0.0251426476450408,0.015468664794892,0.0184806481226735,-0.0137906018178419,Healthcare,11.0
2020-04-08,2570.41650390625,2633.3021433082627,2238.4751752912384,2271.000569416225,371259.0,2268.010363769531,2361.1988623046877,-0.9566288574437318,0.1493513327045343,-0.1164853766053104,0.0244651554743933,-0.1291391212710321,Healthcare,11.0
2020-04-09,2606.8388671875,2770.4278695580706,2574.121066713386,2598.178272944352,238143.0,2274.847399902344,2368.542534179688,-0.9219405390249787,0.0141698293743053,-0.0033222591362126,0.0627537836840164,-0.0125507567368032,Healthcare,11.0
2020-04-13,2592.212646484375,2717.502554377207,2579.029341844002,2663.614401740832,164498.0,2279.795959472656,2375.3999658203124,-0.9358704149392676,-0.0056107114587044,0.0275447137229631,0.0483331905901907,-0.0050857342503334,Healthcare,11.0
2020-04-15,2585.524658203125,2703.9822182149305,2573.159158401132,2644.368499359129,152174.0,2294.247131347656,2382.743916015625,-0.9422399924784692,-0.0025800307279267,0.0227589556994978,0.045815675992868,-0.0047825882312747,Healthcare,11.0
2020-04-16,2653.847412109375,2703.0683745104748,2583.7446014811767,2584.706889973349,313956.0,2310.798510742188,2391.9257421875,-0.8771700401405285,0.0264251024214685,-0.026052938017665,0.0185470205168944,-0.026415539306564,Healthcare,11.0
2020-04-17,2577.537841796875,2704.030614853736,2563.536497498346,2704.030614853736,92804.0,2322.9065185546874,2399.658671875,-0.9498465617862532,-0.0287543172091594,0.049075040143224,0.049075040143224,-0.0054320615866374,Healthcare,11.0
2020-04-20,2505.46240234375,2616.847298143385,2487.56397689471,2569.310339395474,82229.0,2336.2630859375,2404.007177734375,-1.018490536769849,-0.0279629025360415,0.0254834943809163,0.0444568219005958,-0.007143761340141,Healthcare,11.0
2020-04-21,2484.33984375,2569.261792604444,2439.930329342368,2504.836633066478,162343.0,2350.0959716796874,2408.33498046875,-1.038607464182298,-0.008430602899485,0.008250396727341,0.0341829033850127,-0.0178757807710387,Healthcare,11.0
2020-04-22,2438.919677734375,2487.4189137107264,2426.313607127127,2484.339638160963,195224.0,2367.255969238281,2411.8650830078127,-1.0818652058399818,-0.0182825896907346,0.0186229832992208,0.0198855404788913,-0.0051687108527322,Healthcare,11.0
2020-04-23,2422.994140625,2497.138512223224,2407.645686929675,2473.6587681626984,58942.0,2375.4041259765627,2414.7627099609376,-1.0970325385573525,-0.0065297505509361,0.020909925735367,0.030600309903803,-0.0063344988904372,Healthcare,11.0
2020-04-24,2631.329345703125,2659.765013584002,2405.7208878292354,2405.7208878292354,410797.0,2397.767712402344,2421.60564453125,-0.8986160361524549,0.0859825459686773,-0.0857393462518483,0.0108065787839566,-0.0857393462518483,Healthcare,11.0
2020-04-27,2672.75634765625,2761.768035201958,2610.9293106312584,2627.047643240887,285585.0,2424.7695556640624,2427.2988916015624,-0.8591613466314134,0.0157437540157312,-0.017101710171017,0.0333033303330334,-0.0231323132313231,Healthcare,11.0
2020-04-28,2597.986328125,2695.36986942302,2564.4023212444454,2695.36986942302,155012.0,2445.2735229492187,2429.9183544921875,-0.9303716145003182,-0.027974873054484,0.0374842393294281,0.0374842393294281,-0.0129269374965466,Healthcare,11.0
2020-04-29,2553.0478515625,2646.293518287955,2526.0074492748663,2602.9905334432437,58536.0,2461.9211181640626,2430.684765625,-0.9731705996242778,-0.017297426116531,0.0195619842574348,0.0365232741988708,-0.010591420082896,Healthcare,11.0
2020-04-30,2501.37255859375,2642.347819654417,2478.4221195109926,2574.2179838259904,200131.0,2474.1638305664064,2430.23826171875,-1.0223856657373855,-0.0202406284461625,0.0291221813327933,0.0563591619234531,-0.0091751382671519,Healthcare,11.0
2020-05-04,2563.103515625,2620.3115185004885,2386.475418979512,2501.372568968188,259890.0,2489.9116943359377,2431.171689453125,-0.9635936791422512,0.0246788335544684,-0.024084453195313,0.0223198175675469,-0.0689118077240115,Healthcare,11.0
2020-05-05,2573.303466796875,2627.047368660346,2546.215141932335,2594.3295626037702,205986.0,2506.6699340820314,2431.649951171875,-0.9538793409656324,0.003979531497536,0.0081708574515959,0.0208851783541754,-0.0105266732874915,Healthcare,11.0
2020-05-06,2516.047119140625,2611.602398476711,2482.703922067721,2592.4047930428064,207687.0,2523.250146484375,2432.273505859375,-1.0084097514076495,-0.022250134270996,0.0303482686477913,0.0379783345904602,-0.0132522148807342,Healthcare,11.0
2020-05-07,2461.148681640625,2553.865019575376,2425.928835435136,2518.3085134207654,104891.0,2537.229772949219,2431.107211914062,-1.0606945102517398,-0.0218193201082621,0.0232248592726374,0.0376719775714424,-0.0143103285340776,Healthcare,11.0
2020-05-08,2490.3544921875,2501.9501156718766,2454.797978876522,2482.608022727234,185260.0,2549.9271850585938,2430.41724609375,-1.0328791692178616,0.0118667396101425,-0.0031105890685713,0.0046562140132071,-0.0142776915585802,Healthcare,11.0
2020-05-11,2501.56494140625,2526.488116223555,2466.3450930797835,2513.593546035004,139331.0,2546.4846069335936,2429.27982421875,-1.0222024421445954,0.0045015475724112,0.0048084318858387,0.0099630333015838,-0.0140791261276101,Healthcare,11.0
2020-05-12,2480.490966796875,2509.6483547145417,2427.420851122159,2509.6483547145417,134787.0,2540.1672119140626,2428.856416015625,-1.0422730986243478,-0.0084243164191165,0.0117546841766242,0.0117546841766242,-0.0213950046120291,Healthcare,11.0
2020-05-13,2393.25927734375,2511.572582469917,2362.4660502789848,2506.761140741048,247466.0,2530.2195434570312,2425.8425244140626,-1.1253517444714034,-0.0351671062788709,0.0474256443803582,0.0494360582851187,-0.0128666489904688,Healthcare,11.0
2020-05-14,2431.79931640625,2450.371296158601,2377.8148386020985,2393.2596157222133,121061.0,2522.533276367188,2423.8082470703125,-1.0886465714284614,0.0161035786750506,-0.0158482241622599,0.0076371350329176,-0.0221993967347315,Healthcare,11.0
2020-05-15,2380.076171875,2451.862747477926,2368.4805493576187,2449.024043608616,78644.0,2508.844714355469,2420.5701513671875,-1.137907210922517,-0.0212694954646534,0.0289687668606419,0.0301614614066629,-0.0048719543745721,Healthcare,11.0
2020-05-18,2271.144775390625,2392.248859284006,2247.905605505808,2392.248859284006,103172.0,2493.5250610351563,2415.46328125,-1.241652454960392,-0.045768029515862,0.0533229256036975,0.0533229256036975,-0.0102323595292688,Healthcare,11.0
2020-05-19,2283.3662109375,2330.4220215174223,2258.346711583953,2281.201061954981,74441.0,2482.420251464844,2411.08775390625,-1.230012873955979,0.0053811785489425,-0.0009482267768294,0.0206080874607503,-0.0109572871989178,Healthcare,11.0
2020-05-20,2341.873291015625,2352.7953593566763,2272.011287563054,2294.095761434076,53335.0,2475.296923828125,2407.07115234375,-1.1742912776435768,0.0256231697735876,-0.0204014152963967,0.0046638169464388,-0.0298316752322126,Healthcare,11.0
2020-05-21,2381.61572265625,2398.9850759489987,2349.812042793411,2350.870654048698,40994.0,2472.4317260742187,2405.631572265625,-1.136440957145697,0.0169703594951499,-0.0129093322298282,0.0072930965006294,-0.013353825119767,Healthcare,11.0
2020-05-22,2403.699951171875,2428.815770826235,2370.693649047763,2381.663642153301,94050.0,2471.4670166015626,2403.452939453125,-1.115408144286547,0.00927279254396,-0.0091676621318024,0.010448816476497,-0.0137314568351264,Healthcare,11.0
2020-05-26,2320.895263671875,2419.1929251909464,2312.378917754115,2407.645464927505,81042.0,2455.9453125,2399.5624072265623,-1.194270554844184,-0.0344488451895296,0.0373779043860786,0.0423533379802565,-0.0036694227658884,Healthcare,11.0
2020-05-27,2212.4453125,2333.5494033439245,2138.20485535266,2333.5494033439245,351567.0,2432.929760742188,2394.4093505859373,-1.2975572748655844,-0.0467276369034839,0.054737665224855,0.054737665224855,-0.0335558382970608,Healthcare,11.0
2020-05-28,2236.646728515625,2271.000373621385,2208.4997959188345,2232.5088418650903,129793.0,2414.8627807617186,2389.277456054688,-1.274508072416745,0.0109387634934479,-0.0018500403294716,0.0153594417338132,-0.0125844337587771,Healthcare,11.0
2020-05-29,2177.562255859375,2242.131899381562,2153.6013694489,2218.07469016073,200662.0,2396.0885009765625,2386.8986767578126,-1.3307795720247673,-0.0264165421847651,0.0186044895811103,0.0296522606177818,-0.0110035367971691,Healthcare,11.0
2020-06-01,2195.989990234375,2225.147371758213,2174.7714869260853,2203.6401349826265,135019.0,2380.819372558594,2384.362080078125,-1.313229170014877,0.008462552253289,0.0034836883511637,0.0132775566616889,-0.0096623861687206,Healthcare,11.0
2020-06-02,2310.45458984375,2322.0020513506743,2200.368884117888,2211.338878575984,220218.0,2368.186926269532,2383.8636181640627,-1.2042141550290402,0.0521243722049745,-0.0428987921699292,0.0049979175343606,-0.0476467731544149,Healthcare,11.0
2020-06-03,2332.63525390625,2389.458431178501,2288.754808687737,2332.9719138876085,177267.0,2356.153515625,2385.7497021484373,-1.1830894978562456,0.0096001298445774,0.000144326028167,0.0243600782321602,-0.0188115330697461,Healthcare,11.0
2020-06-04,2352.795166015625,2362.4180501302085,2310.4544759114583,2338.505089131991,83280.0,2347.99091796875,2388.651962890625,-1.1638893859594956,0.0086425479832798,-0.0060736595731083,0.0040899795501023,-0.0179959100204498,Healthcare,11.0
2020-06-05,2304.24755859375,2415.4879481473254,2285.4347748289497,2367.132959753576,209473.0,2340.145861816406,2392.82251953125,-1.2101256735862669,-0.0206340135865242,0.0272910785671849,0.048276231925993,-0.0081643934891619,Healthcare,11.0
2020-06-08,2285.867919921875,2342.20995241136,2275.8120531852364,2338.3607988330336,241433.0,2329.921533203125,2393.3392578125,-1.2276302696979593,-0.0079764166846256,0.0229640909930406,0.024647982500848,-0.0043991460088307,Healthcare,11.0
2020-06-09,2308.626220703125,2323.9265124638814,2278.747118556136,2290.246418080347,240768.0,2320.2745971679688,2395.8306298828124,-1.2059554767122949,0.009956087393723,-0.0079613592091923,0.0066274443318488,-0.0129423732083787,Healthcare,11.0
2020-06-10,2288.94775390625,2360.445846043596,2266.670866113446,2328.738482697745,367846.0,2310.6974365234373,2398.9551953125,-1.22469706459257,-0.0085238860324828,0.0173838519134348,0.0312362272207082,-0.0097323705859108,Healthcare,11.0
2020-06-11,2268.8837890625,2303.718584497992,2251.7550074040523,2300.3987362815096,179804.0,2304.478662109375,2400.5747314453124,-1.2438057972101748,-0.0087655844522922,0.0138900667239689,0.0153532744177637,-0.0075494310202309,Healthcare,11.0
2020-06-12,2267.103515625,2307.4714706975383,2213.263521724573,2213.263521724573,219005.0,2296.2438720703126,2401.5148828125,-1.245501312995232,-0.0007846472552195,-0.0237483615235735,0.0178059602458908,-0.0237483615235735,Healthcare,11.0
2020-06-15,2280.479248046875,2289.52466499109,2239.48566842514,2278.698920541726,74013.0,2291.264025878906,2401.9941015625,-1.2327623904340783,0.0058999213444329,-0.0007806813005091,0.0039664543985489,-0.0179758617215413,Healthcare,11.0
2020-06-16,2302.94873046875,2324.4078104394703,2272.3960713996325,2290.246569590536,168904.0,2292.8542236328126,2403.0901513671874,-1.2113626653548493,0.0098529650910522,-0.00551560732124,0.0093180884519092,-0.0132667560788027,Healthcare,11.0
2020-06-17,2248.001708984375,2305.6426820624733,2223.8481795686043,2302.948227934767,259728.0,2291.085998535156,2403.287412109375,-1.2636936951316364,-0.0238594202108836,0.0244423830866287,0.0256409827660406,-0.0107444444188981,Healthcare,11.0
2020-06-18,2215.668701171875,2266.2369958227027,2203.39952595366,2222.885863064943,110846.0,2284.775769042969,2403.911928710937,-1.294487349617352,-0.0143829996584423,0.003257328990228,0.0228230396647666,-0.0055374592833875,Healthcare,11.0
2020-06-19,2218.411865234375,2245.3559429645697,2196.7603742011825,2226.639243880017,525249.0,2276.615576171875,2404.64904296875,-1.2918747857993456,0.0012380750159304,0.0037086795173506,0.0121456606649317,-0.009759905891463,Healthcare,11.0
2020-06-22,2220.288330078125,2259.6939976463123,2209.654995036876,2237.320789748824,136249.0,2267.444995117188,2404.3266845703124,-1.2900876582178933,0.0008458595417545,0.0076712827969056,0.0177479956248749,-0.0047891685495075,Healthcare,11.0
2020-06-23,2294.336181640625,2299.9175015029086,2215.5727799321,2232.5091502175737,167236.0,2266.117041015625,2398.805078125,-1.2195651763737003,0.0333505565738367,-0.0269476774667085,0.0024326512857817,-0.0343294946655131,Healthcare,11.0
2020-06-24,2245.11474609375,2327.4864769871024,2232.556837802246,2294.4799439656013,187936.0,2267.7505126953124,2391.570595703125,-1.266443211609736,-0.0214534539187181,0.0219878284429519,0.0366893189030403,-0.0055934371788138,Healthcare,11.0
2020-06-25,2262.05126953125,2268.113733370016,2229.8627698988844,2241.169658472112,150285.0,2269.0207397460936,2384.9673681640625,-1.2503130249612184,0.0075437228618125,-0.0092312722264095,0.0026800735776526,-0.0142297834120426,Healthcare,11.0
2020-06-26,2260.752685546875,2290.2467354564687,2232.605745625824,2275.427585847594,141519.0,2273.1802612304687,2378.4719287109374,-1.2515497842125514,-0.0005740736303665,0.0064911568587473,0.0130461195946602,-0.0124502516798922,Healthcare,11.0
2020-06-29,2264.9384765625,2298.907308815544,2246.9437279549165,2251.12977705329,148999.0,2276.627685546875,2370.69375,-1.2475632759658692,0.0018515032813562,-0.0060967216779183,0.0149976843099943,-0.0079449171771297,Healthcare,11.0
2020-06-30,2278.98779296875,2297.9448285289186,2254.6900095012647,2270.9044289936014,130516.0,2275.054345703125,2364.7227490234377,-1.234182838312701,0.0062029571891827,-0.003546909728998,0.0083181821414997,-0.0106616558203822,Healthcare,11.0
2020-07-01,2263.44677734375,2288.177779478954,2255.2673251803267,2276.7745669011665,72516.0,2271.594921875,2359.8824365234377,-1.2489839563617413,-0.0068192623378448,0.0058882716796448,0.0109262574153508,-0.00361371526174,Healthcare,11.0
2020-07-02,2262.147705078125,2270.856462421224,2237.4169392296817,2255.604096718652,104336.0,2267.062548828125,2355.43859375,-1.2502211806475738,-0.0005739354150617,-0.0028926530061604,0.0038497739663723,-0.0109324275302302,Healthcare,11.0
