Date_Ticker,Close_REDINGTON.NS,High_REDINGTON.NS,Low_REDINGTON.NS,Open_REDINGTON.NS,Volume_REDINGTON.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,47.88800048828125,48.3821144430142,46.52918240051578,46.57035803982687,754834.0,,,-1.467759903041464,,-0.0275150859300717,0.0103181162231624,-0.0283749180151714,Services,18.0
2020-01-13,55.46442794799805,57.46147932268484,47.455645626057255,48.1144652407221,9362096.0,,,-1.3283411380869246,0.1582113970611664,-0.1325166954605044,0.0360059852516494,-0.1443949323600635,Services,18.0
2020-01-14,52.37620544433594,56.41148048764308,51.65562083956677,56.12324790233524,3905432.0,,,-1.3851695271468891,-0.055679335709683,0.0715409302031542,0.0770440509974652,-0.0137578619652961,Services,18.0
2020-01-15,50.15269088745117,51.88209272157033,49.82327951833341,51.88209272157033,1035226.0,,,-1.4260858633789135,-0.0424527614786424,0.0344827327012253,0.0344827327012253,-0.0065681693900931,Services,18.0
2020-01-16,48.64976119995117,50.81151526682522,48.42329046967868,49.88504923816492,788432.0,,,-1.4537422491832852,-0.0299670797499731,0.0253914512167221,0.0444350396292636,-0.0046551252192521,Services,18.0
2020-01-17,48.40270233154297,50.31739620284746,48.1762316101092,49.0409325748112,662124.0,,,-1.4582885399631649,-0.0050783161584861,0.0131858390652768,0.0395575820992277,-0.0046788858994384,Services,18.0
2020-01-20,47.45565032958984,48.814468471982885,47.37329904765695,48.58799773441736,311784.0,,,-1.4757158592587112,-0.0195660976832682,0.0238611713665943,0.0286334321193735,-0.0017353314381099,Services,18.0
2020-01-21,48.25857925415039,49.51445653940029,46.94094008724851,47.35270271959279,761550.0,,,-1.4609406423634526,0.0169195642454382,-0.0187713055079152,0.026023917501506,-0.0273037289382812,Services,18.0
2020-01-22,47.47623062133789,49.16445670939036,47.29093556025322,48.5879884218482,345138.0,,,-1.4753371479368946,-0.0162115968788122,0.023417145505453,0.0355593960589977,-0.0039029016975369,Services,18.0
2020-01-23,47.62034606933594,48.38210626305004,47.41446476608891,47.4762297853629,232590.0,,,-1.4726851859300534,0.003035528434165,-0.0030263594423107,0.0159965278833751,-0.0043233894803548,Services,18.0
2020-01-24,47.59975814819336,48.13505080971911,47.31152557137148,47.84681509139775,176370.0,,,-1.4730640376453163,-0.0004323345553306,0.0051902982875506,0.0112457012882127,-0.0060553370024385,Services,18.0
2020-01-27,47.41446685791016,48.46445966589369,47.35270183591124,47.37329122374405,273966.0,,,-1.4764737030826838,-0.0038926939440812,-0.0008684192166391,0.0221449881769231,-0.0013026619530281,Services,18.0
2020-01-28,47.51740646362305,48.17622602021498,47.18799511457735,47.373290176477845,265760.0,,,-1.4745794445063685,0.0021710590149916,-0.003032915680184,0.0138648046184148,-0.0069324353655092,Services,18.0
2020-01-29,48.75270080566406,49.329169172547736,47.62035346201751,48.382113773988856,954450.0,,,-1.45184799060697,0.0259966701462693,-0.0076013641408796,0.011824337059429,-0.0232263510520219,Services,18.0
2020-01-30,48.69093322753906,50.85268713404714,48.21740555305164,48.97916582514026,1113516.0,,,-1.4529846159494824,-0.0012669570527223,0.0059196359259383,0.0443974630021142,-0.0097251714662063,Services,18.0
2020-01-31,47.31152725219727,48.896812764036646,46.98211588855551,48.69093144713544,246856.0,,,-1.4783679616589989,-0.0283298323508332,0.029155773974177,0.0335073840121227,-0.006962602620833,Services,18.0
2020-02-03,45.14977264404297,48.1762273218599,44.88212630839939,47.10564512078514,383416.0,,,-1.5181478129419572,-0.0456919218995176,0.0433196528399402,0.0670314488995824,-0.0059279664097907,Services,18.0
2020-02-04,46.83799743652344,47.249760051350016,45.376238897289305,45.52035832567816,553496.0,,,-1.4870816915034952,0.0373916565602731,-0.0281318413032279,0.0087912087912087,-0.0312088180374312,Services,18.0
2020-02-05,47.82622909545898,48.09387542762159,46.5703518438111,46.652706252976245,353952.0,,,-1.4688965985806997,0.0210989306337196,-0.0245372228728391,0.0055962248587149,-0.0262591735832069,Services,18.0
2020-02-06,48.711524963378906,48.97916818483166,46.26153519973568,47.92917526455586,508648.0,48.47784557342529,,-1.452605694037496,0.0185106767701235,-0.0160608746987743,0.0054944537592276,-0.050295895385848,Services,18.0
2020-02-07,51.84091567993164,52.66444093889322,49.720337509805645,50.56445215684109,2455194.0,48.67549133300781,,-1.3950197419404515,0.064243332946472,-0.02462270402343,0.0158856233181925,-0.0409054921641151,Services,18.0
2020-02-10,50.91444778442383,52.54090885104839,50.070333170201295,51.86149991051556,544048.0,48.4479923248291,,-1.412068279717458,-0.0178713644108424,0.0186008523573038,0.0319449809906835,-0.0165790782568552,Services,18.0
2020-02-11,51.12032699584961,51.88208717125468,49.72033353911907,50.564448118743165,270964.0,48.38519840240478,,-1.4082797625648276,0.0040436304503879,-0.0108739303868611,0.014901316563701,-0.0273862382931198,Services,18.0
2020-02-12,50.7497444152832,51.82032663063226,49.90562976272937,51.65562094946327,192128.0,48.41505107879639,,-1.4150990934395624,-0.0072492216373438,0.017849873819409,0.0210953223052421,-0.0166328848012805,Services,18.0
2020-02-13,49.32916641235352,50.83209756207948,48.99975503785211,50.337983641827066,156528.0,48.4490213394165,,-1.4412400723828818,-0.0279918257578826,0.0204507252573582,0.0304673940192425,-0.0066778216308741,Services,18.0
2020-02-14,49.41151809692383,50.85268737475077,48.99975544611613,49.32916682336218,213000.0,48.49946212768555,,-1.4397246655218296,0.001669431911375,-0.0016666412353514,0.0291666666666665,-0.0083333333333333,Services,18.0
2020-02-17,48.587989807128906,50.52327289030457,48.23799220376729,49.78210204933283,268238.0,48.5560791015625,,-1.4548789447225208,-0.0166667271420303,0.0245762841176178,0.0398304826122217,-0.0072033768993312,Services,18.0
2020-02-18,48.67034149169922,48.99975285150242,46.117414448472864,48.40269829604612,445902.0,48.57666721343994,,-1.4533635378614689,0.001694897955178,-0.0054991024811023,0.0067682155026462,-0.0524534442328036,Services,18.0
2020-02-19,49.7821044921875,50.46151348587548,48.71152224169416,48.97916544819273,388962.0,48.69196090698242,,-1.4329052644503717,0.0228427203593361,-0.0161290699174997,0.0136476551286537,-0.0215053634516667,Services,18.0
2020-02-20,49.843868255615234,52.08797336121807,48.05269827900608,50.09092520847524,814390.0,48.80313701629639,,-1.4317687093045826,0.0012406820494587,0.0049566167616248,0.0450226915393956,-0.0359356133320846,Services,18.0
2020-02-24,48.2174072265625,50.0703392107374,47.92917461895744,49.78210660313234,420928.0,48.83401947021484,,-1.4616982755972554,-0.0326311156411802,0.0324509231534926,0.038428693925171,-0.0059777707716783,Services,18.0
2020-02-25,46.89976501464844,49.24681079055242,46.570353648223495,48.29975860970503,436432.0,48.80828437805176,,-1.4859450661609828,-0.0273271062818198,0.0298507592654104,0.0500438706925487,-0.0070237317036034,Services,18.0
2020-02-26,46.73506164550781,48.17623094735166,46.50859092718959,46.611531591607005,733590.0,48.769167137146,,-1.4889758798830872,-0.0035118165110034,-0.0026431986939013,0.0308370044052863,-0.0048458418657075,Services,18.0
2020-02-27,45.64388656616211,46.52917684234738,45.12918328250783,46.52917684234738,750862.0,48.613726425170896,,-1.5090553015789212,-0.0233481039914405,0.0193955936443321,0.0193955936443321,-0.0112764999296939,Services,18.0
2020-02-28,45.2733039855957,46.8380033769873,44.05860537439685,44.47036804144729,1119962.0,48.44284496307373,,-1.5158746324536558,-0.0081189970540575,-0.0177353069792273,0.0345611928806748,-0.0268303504331234,Services,18.0
2020-03-02,44.16154098510742,46.22035408464623,43.35860513288708,44.305657273775246,812988.0,48.28534564971924,,-1.5363329058647528,-0.024556701248091,0.0032633890360942,0.0466200466200465,-0.0181817897271998,Services,18.0
2020-03-03,45.683631896972656,46.444671470956656,43.99242854272233,46.444671470956656,816594.0,48.312038612365725,,-1.5083239219196056,0.0344664356793737,0.0166589113514512,0.0166589113514512,-0.0370198971496922,Services,18.0
2020-03-04,45.47222900390625,47.078870167610745,44.8168864495005,46.50808971174581,1042392.0,48.24375019073487,,-1.5122140839274707,-0.0046275412940715,0.0227800732563729,0.0353323599678052,-0.0144119294074951,Services,18.0
2020-03-05,48.70664978027344,49.40427172981227,45.62020594473761,45.62020594473761,1074904.0,48.28777122497559,,-1.4526954054497818,0.0711295849624907,-0.0633680174978049,0.0143229302915712,-0.0633680174978049,Services,18.0
2020-03-06,46.21212387084961,48.60094555908177,44.81688008728083,45.32423970364378,712316.0,48.16280117034912,,-1.4985987976868362,-0.0512153047002245,-0.0192132300538105,0.051692531918859,-0.0301921588254222,Services,18.0
2020-03-09,46.31782913208008,47.226848275469145,42.91428138696609,43.97128339157116,720210.0,47.886646842956544,,-1.4966536464861806,0.002287392406501,-0.0506618247115489,0.0196256854093248,-0.0734824539252135,Services,18.0
2020-03-11,46.23326873779297,46.93089073164953,44.94372818014466,45.02828705333941,608458.0,47.652587890625,,-1.498209697249982,-0.0018256553873882,-0.0260630865467782,0.0150891774019492,-0.0278920481474455,Services,18.0
2020-03-12,42.72402572631836,44.39408773659994,41.89956216149573,43.37936508604906,729988.0,47.23277282714844,,-1.5627855582592058,-0.0759029830094191,0.0153388953543067,0.0390895282429533,-0.0192974222537918,Services,18.0
2020-03-13,46.19099044799805,48.622095208419,38.8976761667352,40.166078650433086,1024026.0,47.00483512878418,,-1.4989876875335209,0.0811478942524839,-0.1304347826086955,0.0526315789473683,-0.1578947368421053,Services,18.0
2020-03-16,44.26724624633789,46.19099134074626,43.54848611530311,44.39408778744492,626680.0,46.7517391204834,,-1.5343877546640972,-0.0416476066653282,0.0028653587440514,0.0434575280265487,-0.016236838565359,Services,18.0
2020-03-17,39.25704956054688,45.02828052671993,38.09434748121843,45.02828052671993,638402.0,46.24401569366455,,-1.6265836395750604,-0.113180672181647,0.1470113274119588,0.1470113274119588,-0.0296176633838768,Services,18.0
2020-03-18,35.32501220703125,40.71572302915578,34.24686875232055,40.46203993930774,652800.0,45.58086681365967,,-1.6989396140098445,-0.10016130599553,0.1454218246881171,0.152603226023841,-0.0305206817308926,Services,18.0
2020-03-19,30.88559913635254,34.03546374549469,30.2302566186692,33.82406334955994,652718.0,44.69162969589233,,-1.7806321387159676,-0.1256733626774252,0.0951402691019458,0.1019848957838327,-0.021218384490136,Services,18.0
2020-03-20,31.519800186157227,33.86634263533092,30.864457671343093,31.71005925137989,650916.0,43.77851448059082,,-1.7689617930858192,0.0205338755775739,0.0060361761210092,0.0744466156293794,-0.0207914552422177,Services,18.0
2020-03-23,26.911273956298828,29.596058629708036,25.53717123420524,29.596058629708036,251558.0,42.631884765625,46.448900604248045,-1.853766278926099,-0.1462105153789127,0.0997643098490626,0.0997643098490626,-0.0510604858144208,Services,18.0
2020-03-24,26.361629486083984,28.919575640746903,25.41032767701806,26.91127182160773,467690.0,41.539095878601074,46.0183731842041,-1.863880643989169,-0.0204243199748704,0.0208500895520853,0.0970329302296442,-0.0360866087420015,Services,18.0
2020-03-25,26.615310668945312,27.059251186146614,24.987526622064447,25.368047987012453,220318.0,40.52487316131592,45.44139083862305,-1.859212491697765,0.0096231222351123,-0.0468626009084374,0.0166798923643334,-0.0611596861343481,Services,18.0
2020-03-26,26.805570602416992,28.221952596972432,26.29820933428204,27.651172178356244,435920.0,39.52839860916138,44.929978141784666,-1.855711395028393,0.0071485144711714,0.0315457405656944,0.052839091380048,-0.0189274563731616,Services,18.0
2020-03-27,26.340490341186523,28.72931396817904,26.21365041979121,26.86899135771457,494938.0,38.5632287979126,44.453734130859374,-1.8642696391309383,-0.0173501347211961,0.0200642057031745,0.0906901730396909,-0.0048153971225426,Services,18.0
2020-03-30,27.39749336242676,27.8625736012246,25.537169181521264,26.21364982211032,597548.0,37.66943826675415,44.028688774108886,-1.844819039681784,0.0401284489221327,-0.0432099216032653,0.0169752842950099,-0.0679012549176036,Services,18.0
2020-03-31,29.00413703918457,30.124559912657887,28.07397647953564,29.72290040410822,1272810.0,36.911568069458006,43.64071746826172,-1.8152541453662816,0.058641995291481,0.024781408388486,0.0386297607117089,-0.0320699270725512,Services,18.0
2020-04-01,28.961856842041016,29.638337524595457,27.75687512222305,28.158534620257598,315160.0,36.07547931671142,43.27084159851074,-1.8160321707481824,-0.0014577298778596,-0.0277372485529767,0.0233576419579721,-0.0416058171404539,Services,18.0
2020-04-03,28.09511375427246,28.96185674269731,27.90485467179595,28.11625508597622,281622.0,35.206623554229736,42.86757228851318,-1.831981673527965,-0.0299270551779812,0.0007524914078891,0.0308503106983519,-0.0067719634147265,Services,18.0
2020-04-07,29.99771499633789,30.65305751628196,28.200811624693777,28.200811624693777,566854.0,34.27117681503296,42.51800197601318,-1.7969706717358815,0.0677200049341711,-0.0599013415476304,0.0218464146360504,-0.0599013415476304,Services,18.0
2020-04-08,30.61077880859375,31.54093928570577,30.124557239583957,30.44165784210589,482434.0,33.49110956192017,42.17781063079834,-1.7856892861491411,0.0204370170304872,-0.0055248828376879,0.0303866975397204,-0.0158839986414619,Services,18.0
