Date_Ticker,Close_GPIL.NS,High_GPIL.NS,Low_GPIL.NS,Open_GPIL.NS,Volume_GPIL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,49.57388305664063,52.48663425006075,49.2540529474041,52.26960642694405,251664.0,,,-1.278181767189571,-0.0423655461064047,0.0543778942477317,0.0587557603686634,-0.0064515847764256,Capital Goods,1.0
2020-01-29,49.67669296264648,51.6756401667093,49.16267796731604,49.573890660757854,361100.0,,,-1.2775469891943996,0.0020738723631633,-0.0020694272456085,0.0402391359981608,-0.0103472063995271,Capital Goods,1.0
2020-01-30,48.18033599853516,49.57388911454308,47.97473140117072,48.9342253320167,157808.0,,,-1.2867859284235177,-0.0301219118035189,0.0156472410965433,0.0289236902799991,-0.0042673965032266,Capital Goods,1.0
2020-01-31,46.318458557128906,48.69434850183276,46.03289469426128,47.97472896176114,247308.0,,,-1.298281696442637,-0.0386439281258407,0.0357583230579532,0.0512946678001695,-0.0061652281134402,Capital Goods,1.0
2020-02-03,43.64558410644531,45.336120881305725,43.1087226178126,44.33093741828935,262656.0,,,-1.31478479377115,-0.057706463771606,0.0157026953785877,0.0387332833199673,-0.0123004766604424,Capital Goods,1.0
2020-02-04,44.66219329833984,45.46177220649427,43.64558652657813,43.64558652657813,311044.0,,,-1.3085079555774946,0.023292372245842,-0.0227621327275815,0.0179028132992327,-0.0227621327275815,Capital Goods,1.0
2020-02-05,47.12947082519531,47.70059867454114,44.09106996949795,45.0848338217148,575716.0,,,-1.293274272921081,0.0552430891688246,-0.0433834067661005,0.012118274178468,-0.0644692334222652,Capital Goods,1.0
2020-02-06,49.7452278137207,50.92174960301984,47.540676058121946,47.837659704120966,482200.0,51.86753768920899,,-1.2771238352683394,0.0555015140786815,-0.0383467559288891,0.0236509478598594,-0.0443168491227755,Capital Goods,1.0
2020-02-07,50.841793060302734,51.492876604514805,49.77949335255596,50.24781880526881,366860.0,51.589969635009766,,-1.270353325345294,0.0220436269924886,-0.0116827951824873,0.0128060696726377,-0.0208942219344387,Capital Goods,1.0
2020-02-10,50.87605667114258,51.83555054489892,49.11698398827478,50.94459269481524,440404.0,51.30840358734131,,-1.2701417719353043,0.0006739260906711,0.0013471174488948,0.0188594387328091,-0.0345756490963569,Capital Goods,1.0
2020-02-11,48.89995574951172,52.08684770816271,48.0204176723656,51.31011540862383,1089492.0,50.92175025939942,,-1.282342788646844,-0.0388414718224756,0.0492875631924509,0.0651716736713572,-0.0179864800216082,Capital Goods,1.0
2020-02-12,48.1346435546875,48.88853284242566,46.5469091899263,48.88853284242566,201972.0,50.50711116790772,,-1.287068046742918,-0.0156505702938567,0.0156620934957509,0.0156620934957509,-0.032985273131966,Capital Goods,1.0
2020-02-13,47.10661315917969,49.04844738701206,46.62686797089444,48.16891279887897,118220.0,50.05592021942139,,-1.2934154027399032,-0.0213573908434541,0.0225509661692218,0.0412221150620752,-0.0101842428506614,Capital Goods,1.0
2020-02-14,47.277950286865234,48.4316289375068,46.83247137824949,47.0609224581434,215972.0,49.70753211975098,,-1.2923575179247526,0.0036372202583653,-0.0045904661138013,0.024402044581913,-0.0094225512297537,Capital Goods,1.0
2020-02-17,45.27900695800781,47.300800571073005,44.433738591995606,47.28937731898761,304040.0,49.221502494812015,,-1.304699570242952,-0.0422806681915896,0.0443996124483081,0.0446518982834633,-0.0186679969990534,Capital Goods,1.0
2020-02-18,47.015235900878906,47.289376516842616,44.502273863752,44.86779352307459,188108.0,48.85369606018067,,-1.2939795922726232,0.038345119725821,-0.0456754568313071,0.0058308888748674,-0.0534499506165389,Capital Goods,1.0
2020-02-19,45.48461532592773,47.986154169437015,45.187628199262384,46.604024319642726,146900.0,48.52872447967529,,-1.3034300849117306,-0.0325558416462727,0.0246107169576719,0.0549974716854055,-0.0065293973475918,Capital Goods,1.0
2020-02-20,45.496036529541016,46.02147477241247,44.27382519956775,45.69022136469587,178712.0,48.04098148345948,,-1.3033595671084008,0.0002511003672657,0.0042681703719129,0.0115490992831932,-0.0268641275857002,Capital Goods,1.0
2020-02-24,42.6175537109375,45.21047162319065,42.03500270453954,45.21047162319065,139096.0,47.4864164352417,,-1.3211321497681352,-0.0632688699538582,0.06084154735488,0.06084154735488,-0.0136692737070088,Capital Goods,1.0
2020-02-25,40.995548248291016,43.4171312465576,40.8013669093209,42.54901638948729,193816.0,46.94784278869629,,-1.3311468790460437,-0.0380595628188346,0.0378935813173577,0.0590694136738989,-0.004736644520377,Capital Goods,1.0
2020-02-26,42.240604400634766,45.00486393517004,41.24684426821774,41.25826751969339,453852.0,46.581178855896,,-1.3234595434675478,0.0303705208380925,-0.0232557487015174,0.06544081396936,-0.0235261816566736,Capital Goods,1.0
2020-02-27,40.41299819946289,42.56044063119804,39.97894250377674,42.49190460401414,204160.0,46.117994117736814,,-1.3347437109705966,-0.0432665731730015,0.0514415286460701,0.0531374193306868,-0.0107404972416007,Capital Goods,1.0
2020-02-28,38.37977981567383,39.93324779110464,37.694426604679656,38.85952845772443,183704.0,45.62796630859375,,-1.3472973873579073,-0.050311000776381,0.0125000363304501,0.0404762086414156,-0.0178571428571427,Capital Goods,1.0
2020-03-02,38.0942268371582,42.06927519972398,37.10046300357291,39.52204643375334,426572.0,45.21675472259521,,-1.3490604737593972,-0.0074401932446472,0.0374812593703148,0.104347789484164,-0.0260869931245315,Capital Goods,1.0
2020-03-03,37.71727752685547,39.933252471623874,37.42029040343789,39.933252471623874,314332.0,44.92033939361572,,-1.3513878674588098,-0.0098951820682457,0.0587522506944089,0.0587522506944089,-0.0078740339412387,Capital Goods,1.0
2020-03-04,37.4202880859375,38.76814808104358,36.55217327351416,38.15133085423041,228720.0,44.5582441329956,,-1.3532215658757918,-0.0078740953852384,0.0195360005410443,0.0360194980864565,-0.0231990413978018,Capital Goods,1.0
2020-03-05,37.500244140625,38.88237389955461,37.02049895452414,38.34551594230696,194136.0,44.07678279876709,,-1.3527278941464016,0.0021367033440222,0.0225404346305642,0.0368565536199352,-0.0127931216741369,Capital Goods,1.0
2020-03-06,35.52414321899414,37.009075250656274,34.71314118144745,35.8668198416854,213208.0,43.365728569030765,,-1.3649289108579414,-0.0526956815059797,0.0096463022508037,0.0418006430868167,-0.0228296016190212,Capital Goods,1.0
2020-03-09,30.25834846496582,35.38707512671714,28.556388412743743,35.15862401941519,582408.0,42.33655633926392,,-1.3974414455620974,-0.1482314357750025,0.1619478855603464,0.1694979046093525,-0.0562476188742643,Capital Goods,1.0
2020-03-11,31.4462890625,33.12540585720256,30.84089510842997,33.12540585720256,263596.0,41.36506795883179,,-1.390106757882852,0.0392599285089739,0.0533963416594336,0.0533963416594336,-0.0192516819032859,Capital Goods,1.0
2020-03-12,26.534595489501957,29.184627888520588,25.163888895911946,28.57923212776296,657616.0,40.2467999458313,,-1.4204329698238165,-0.1561931063864476,0.0770555043535499,0.0998708422017242,-0.0516573389683784,Capital Goods,1.0
2020-03-13,28.807680130004883,29.104667223868766,23.884560523005717,24.672716032419544,672356.0,39.28045177459717,,-1.4063982900248553,0.0856649441444187,-0.1435368651319664,0.0103093026763565,-0.1708960799613799,Capital Goods,1.0
2020-03-16,25.92919921875,28.819105911983527,25.92919921875,28.32793571035242,360876.0,38.221581077575685,,-1.4241708609080694,-0.0999206079165248,0.0925110132158588,0.1114537579372589,0.0,Capital Goods,1.0
2020-03-17,25.826396942138672,28.099484636269217,24.821211777293183,25.81497369023107,225144.0,37.14900341033936,,-1.4248055917971598,-0.0039647300999943,-0.0004423091588499,0.0880141236589509,-0.0389208439372128,Capital Goods,1.0
2020-03-18,23.599000930786133,27.071457189570435,23.32485854639136,26.70593575332109,410092.0,36.065003108978274,,-1.4385581768297606,-0.0862449383219341,0.1316553540400855,0.1471442061877417,-0.0116166945032466,Capital Goods,1.0
2020-03-19,22.35393714904785,22.97075609204043,21.24594979335919,21.93130301249981,871928.0,34.83193817138672,,-1.4462455595143378,-0.052759173381532,-0.0189064742255501,0.0275933021945913,-0.0495656469060017,Capital Goods,1.0
2020-03-20,23.61042022705078,24.547069364288124,22.17117937996224,23.07356050449529,268892.0,33.73822841644287,,-1.438487670802951,0.0562085806014914,-0.02273825359281,0.0396710066246177,-0.060957866621941,Capital Goods,1.0
2020-03-23,21.25737571716309,21.70285466844317,21.25737571716309,21.25737571716309,53876.0,32.52629537582398,43.28577136993408,-1.4530160458843426,-0.0996612718985738,0.0,0.0209564415291585,0.0,Capital Goods,1.0
2020-03-24,19.315540313720703,22.37678351855787,19.132778744949757,21.25737457440217,258804.0,31.361194705963136,42.54421909332275,-1.4650054974093725,-0.0913487830896527,0.1005322258214074,0.1584860249890407,-0.0094618926420155,Capital Goods,1.0
2020-03-25,20.275033950805664,20.275033950805664,18.390312484956123,20.092272384212563,107648.0,30.325168991088866,41.81957221984863,-1.459081307114968,0.0496746982740829,-0.0090141188930457,0.0,-0.0929577464788732,Capital Goods,1.0
2020-03-26,21.28021812438965,21.28021812438965,20.560596884831856,20.560596884831856,28620.0,29.27714967727661,41.11251613616943,-1.4528750102776828,0.0495774347911285,-0.0338164409477091,0.0,-0.0338164409477091,Capital Goods,1.0
2020-03-27,22.296825408935547,22.34251667141785,21.39444432596722,22.34251667141785,188360.0,28.371341037750245,40.42990413665771,-1.4465981838605475,0.0477724090328165,0.0020492272619221,0.0020492272619221,-0.0404712808401277,Capital Goods,1.0
2020-03-30,22.776573181152344,23.404813684315904,21.188838788516392,21.90846007709244,994224.0,27.59118070602417,39.76282695770264,-1.4436360828250854,0.0215164160555581,-0.0381142982816338,0.0275827490890259,-0.0697090989064941,Capital Goods,1.0
2020-03-31,23.90740966796875,23.90740966796875,22.902224407719505,23.804605619873616,172516.0,26.8818398475647,39.15606090545654,-1.4366539723859693,0.0496491055885516,-0.0043000914579579,0.0,-0.0420449255778636,Capital Goods,1.0
2020-04-01,25.095354080200195,25.095354080200195,24.10159210047548,25.095354080200195,307128.0,26.25074367523193,38.55797599792481,-1.4293192611536834,0.0496893820254838,0.0,0.0,-0.0395994404601277,Capital Goods,1.0
2020-04-03,25.620792388916016,26.249032942735894,23.987366600395585,24.21581771087554,137784.0,25.660768890380854,37.98296455383301,-1.4260750535753406,0.0209376726479576,-0.0548372843709662,0.0245207308299983,-0.0637539137636928,Capital Goods,1.0
2020-04-07,26.900115966796875,26.900115966796875,26.03200112376955,26.500326557523884,51844.0,25.13076248168945,37.481285934448245,-1.4181761410338145,0.0499330215264659,-0.0148619957537154,0.0,-0.0322717881253318,Capital Goods,1.0
2020-04-08,28.133750915527344,28.236553204587263,26.500325341168367,27.41412966327762,223700.0,24.761242866516117,36.93894302368164,-1.4105593232586484,0.0458598375655018,-0.0255785748018603,0.0036540555636745,-0.0580592889751316,Capital Goods,1.0
2020-04-09,27.848190307617188,29.287431236763886,27.459822379731666,28.32793728399942,125532.0,24.64073495864868,36.421729736328125,-1.4123224567662194,-0.0101501079172685,0.0172272227057788,0.0516816681173364,-0.0139458946378749,Capital Goods,1.0
2020-04-13,27.97383499145508,29.01328813765883,26.50032617297972,26.98007310855704,132776.0,24.467112255096435,35.94586601257324,-1.4115466902704692,0.0045117719481945,-0.0355246923849231,0.0371580495316878,-0.0526745374356236,Capital Goods,1.0
2020-04-15,28.63634490966797,29.36738947219854,27.92814685139114,28.75057045916241,499108.0,24.57219972610473,35.52711524963379,-1.4074561630634856,0.0236831996190462,0.003988831320993,0.0255285569731966,-0.0247307420172094,Capital Goods,1.0
2020-04-16,28.522119522094727,29.34454313453493,27.8824574870606,28.647768324429357,104228.0,24.55792169570923,35.10402378082276,-1.4081614235324262,-0.0039888256665981,0.0044053108408472,0.0288345896525366,-0.0224268759037563,Capital Goods,1.0
2020-04-17,29.047557830810547,29.858558193317208,28.32793651431779,29.68721986762577,304144.0,24.713839626312257,34.72136821746826,-1.4049172159540837,0.0184221340321075,0.0220211984959624,0.0279197434507365,-0.0247739008106718,Capital Goods,1.0
2020-04-20,28.042375564575195,30.326886812198428,27.596896568466168,30.326886812198428,388488.0,24.82463855743408,34.355846557617184,-1.4111235010148482,-0.034604708323161,0.0814663951120162,0.0814663951120162,-0.0158859221852725,Capital Goods,1.0
2020-04-21,26.99149703979492,28.54496342949391,26.6488203996188,27.414131214090105,407072.0,24.99426336288452,34.02276481628418,-1.417611927948054,-0.0374746612447415,0.0156580486688853,0.057553917346957,-0.012695725608361,Capital Goods,1.0
2020-04-22,26.76304626464844,26.968652599788182,25.837818627991364,26.614552703550647,134756.0,25.21471881866455,33.66478187561035,-1.419022448885935,-0.0084638052794799,-0.0055484551208931,0.0076824713116208,-0.0345710883397909,Capital Goods,1.0
2020-04-23,27.231369018554688,27.848188002512693,26.911538889402557,26.911538889402557,68832.0,25.395766258239743,33.26681983947754,-1.416130889206843,0.0174988582867288,-0.0117449155396561,0.0226510456943138,-0.0117449155396561,Capital Goods,1.0
2020-04-24,26.203340530395508,27.17425770752877,26.054848709424107,27.17425770752877,75708.0,25.643064498901367,32.795982093811034,-1.422478233427308,-0.0377516270834092,0.0370531832003255,0.0370531832003255,-0.0056669042177714,Capital Goods,1.0
2020-04-27,27.31133079528809,27.50551388947137,26.043426442363963,27.174258735447044,148860.0,26.042854022979736,32.32537284851074,-1.415637182147892,0.0422843134678696,-0.0050188715031305,0.0071099828726319,-0.0464241146807415,Capital Goods,1.0
2020-04-28,27.391286849975582,27.859610552565115,26.317565649442837,27.859610552565115,55152.0,26.398666667938237,31.8556774520874,-1.415143510418502,0.0029275781281699,0.0170975429213888,0.0170975429213888,-0.0391993704572412,Capital Goods,1.0
2020-04-29,28.48784828186035,28.750567366021546,27.39128417045412,27.39128417045412,290980.0,26.759048175811767,31.447435302734377,-1.4083730240484968,0.0400332207059393,-0.0384923459489382,0.009222145581577,-0.0384923459489382,Capital Goods,1.0
2020-04-30,28.979019165039062,29.413076565861825,28.316510684093103,29.413076565861825,288500.0,27.093157863616945,31.06432281494141,-1.4053403934331845,0.0172414174043275,0.0149783330605757,0.0149783330605757,-0.0228616599192985,Capital Goods,1.0
2020-05-04,27.733964920043945,28.487852532315674,27.53978182641079,27.87103523655302,107732.0,27.341027450561523,30.67686985015869,-1.41302771723516,-0.042963988460216,0.0049423267428312,0.0271828285081185,-0.0070016347894352,Capital Goods,1.0
2020-05-05,27.21994972229004,27.985260581438617,27.185681707683223,27.56262638247092,71764.0,27.506654453277587,30.275709838867183,-1.4162013952336523,-0.0185337797619559,0.0125891731497309,0.02811580722803,-0.0012589301213422,Capital Goods,1.0
2020-05-06,26.111963272094727,27.505514731966137,25.96346969801433,26.99149972064887,181468.0,27.557484912872315,29.892368965148925,-1.423042422960028,-0.0407049411001666,0.0336832753397016,0.0533683141841987,-0.0056868023492927,Capital Goods,1.0
2020-05-07,26.35183334350586,26.70593323637245,25.575099275340893,26.203339783821693,58928.0,27.594036960601805,29.479100914001464,-1.4215613959953373,0.0091862135723619,-0.0056350371432795,0.013437391176954,-0.0294755229376245,Capital Goods,1.0
2020-05-08,26.032001495361328,26.957229124349027,25.72359286667994,26.71735477818376,50292.0,27.55063123703003,29.090048637390137,-1.423536130018979,-0.0121369865988223,0.0263273372562058,0.0355419320774303,-0.0118472883745164,Capital Goods,1.0
2020-05-11,26.30614471435547,26.93438524415016,26.191919163483707,26.751623665577902,48252.0,27.45925092697144,28.706250801086423,-1.4218434907616972,0.010531008114877,0.0169344066209495,0.0238818928663406,-0.0043421623393347,Capital Goods,1.0
2020-05-12,25.80354881286621,26.68308686604049,25.48371869492293,26.68308686604049,368244.0,27.357018852233885,28.369970703125,-1.4249466627333802,-0.0191056464923568,0.0340859336656718,0.0340859336656718,-0.0123948112820747,Capital Goods,1.0
2020-05-13,26.77446746826172,26.957229040288546,26.26045250774774,26.705933185959303,103592.0,27.29705047607422,28.085549087524413,-1.418951931082605,0.0376273303504433,-0.0025596879707749,0.0068259647831825,-0.0191979527183234,Capital Goods,1.0
2020-05-14,26.29471969604492,27.31132807629076,26.05484710109106,26.72877710879351,248576.0,27.179969215393065,27.76663139343262,-1.4219140321180677,-0.0179181069720802,0.0165073983585333,0.0386620732982654,-0.0091224625220075,Capital Goods,1.0
2020-05-15,26.19192123413086,26.68309149029845,25.81497653786532,26.05485091083713,25028.0,27.06345930099487,27.482209854125976,-1.4225487394541176,-0.0039094716772936,-0.0052333054176686,0.0187527387463104,-0.0143916398074052,Capital Goods,1.0
2020-05-18,25.54083251953125,26.843003033332536,25.106775100616325,26.169073016056053,111472.0,26.888123035430908,27.225430908203126,-1.4265687488577714,-0.0248583793750559,0.0245974948563005,0.050983871132842,-0.016994646458098,Capital Goods,1.0
2020-05-19,25.072507858276367,26.226186593579484,24.94685905793674,26.203340089558797,67280.0,26.739629650115965,26.964996528625488,-1.4294603203133835,-0.0183363115081214,0.0451024778883115,0.0460136952324172,-0.0050114173280895,Capital Goods,1.0
2020-05-20,24.67271614074707,25.563675683307167,24.307194768732085,25.563675683307167,327340.0,26.62369060516357,26.70410530090332,-1.431928749619456,-0.0159454219653311,0.0361111252396193,0.0361111252396193,-0.0148148006863064,Capital Goods,1.0
2020-05-21,24.295774459838867,24.7069871424904,23.98736581932201,24.672719128445504,289192.0,26.50032701492309,26.44161502838135,-1.4342560962127875,-0.0152776726631115,0.0155148241612848,0.0169252757647742,-0.0126939209543064,Capital Goods,1.0
2020-05-22,24.078744888305664,24.76409814844941,23.85029380159108,24.45568952997342,59472.0,26.34269580841065,26.17318504333496,-1.435596099347339,-0.0089328114192019,0.0156546632067531,0.0284629976904071,-0.0094876658968023,Capital Goods,1.0
2020-05-26,24.96970558166504,25.27811421380879,24.090167464480583,24.27292903912909,300484.0,26.281014060974123,25.962096290588377,-1.4300950512024742,0.037001957431431,-0.0279048761811426,0.0123513123186447,-0.0352242085637681,Capital Goods,1.0
2020-05-27,25.08393096923828,25.529409908040087,24.9011693957617,25.24384603882264,61160.0,26.16964406967163,25.858607940673828,-1.4293897907335336,0.0045745588469059,0.006375199715725,0.0177595345541381,-0.0072860020903706,Capital Goods,1.0
2020-05-28,26.328989028930664,26.328989028930664,24.99255045500966,24.99255045500966,80020.0,26.116529178619384,25.75626194000244,-1.4217024433785173,0.0496356835465406,-0.050759205849207,0.0,-0.050759205849207,Capital Goods,1.0
2020-05-29,26.76304626464844,27.37986352712413,26.27187605929892,27.345595514110244,657916.0,26.030289077758788,25.76083095550537,-1.419022448885935,0.0164859059054954,0.0217669260704189,0.0230473488098568,-0.0183525522652593,Capital Goods,1.0
2020-06-01,28.0994873046875,28.0994873046875,26.957231723196134,27.29990839764355,289976.0,25.98631248474121,25.746667098999023,-1.410770876668638,0.0499360583553741,-0.0284552845528455,0.0,-0.040650406504065,Capital Goods,1.0
2020-06-02,29.50445938110352,29.50445938110352,28.78483978093505,29.196052474983013,155720.0,26.07483720779419,25.818172302246094,-1.402096174078321,0.0499999185459031,-0.0104528912777851,0.0,-0.0243901977959761,Capital Goods,1.0
2020-06-03,30.658132553100582,30.977966139046803,29.69863876703524,30.61244303679017,449000.0,26.24674634933472,25.91480701446533,-1.3949730633621062,0.0391016543328346,-0.0014902902592413,0.0104322592184067,-0.0312965502515026,Capital Goods,1.0
2020-06-04,30.56675720214844,32.1430683629827,30.42968515082065,31.70901267692314,500668.0,26.469486045837403,26.05416213989258,-1.395537241118306,-0.0029804604306503,0.0373692069204651,0.0515694599335343,-0.0044843504471634,Capital Goods,1.0
2020-06-05,32.34867858886719,33.3767085844555,31.217842805010203,31.96030891293509,1075616.0,26.769328308105468,26.254056968688964,-1.3845351448285763,0.0582960559059076,-0.0120057354078676,0.0317796596471211,-0.0349577118196773,Capital Goods,1.0
2020-06-08,35.42134475708008,35.58125983443944,33.55946614772634,33.55946614772634,1907416.0,27.23879547119141,26.49027545928955,-1.3655636181939912,0.094985832567218,-0.0525637471451894,0.00451465291496,-0.0525637471451894,Capital Goods,1.0
2020-06-09,33.42239761352539,37.625896583222456,32.919805875870544,36.30087946694167,1202908.0,27.594608116149903,26.733575897216795,-1.3779056940652314,-0.0564334063899461,0.0861243375385913,0.125768923531566,-0.0150375728116961,Capital Goods,1.0
2020-06-10,32.874114990234375,34.95302159028612,32.36009996684781,33.99352757714204,328236.0,27.948136425018312,27.00474739074707,-1.3812909490267542,-0.0164046466573402,0.0340514896671804,0.0632384050694385,-0.01563585889808,Capital Goods,1.0
2020-06-11,31.4462890625,32.75988274304424,31.297797258184485,32.73703972708857,361024.0,28.181727504730222,27.22817249298096,-1.390106757882852,-0.0434331366231007,0.0410461998241886,0.0417726135485636,-0.0047220771907421,Capital Goods,1.0
2020-06-12,34.587501525878906,34.587501525878906,29.01329505197966,29.01329505197966,566592.0,28.596366596221923,27.494318161010742,-1.3707120066630851,0.0998913562467004,-0.1611624496706862,0.0,-0.1611624496706862,Capital Goods,1.0
2020-06-15,35.866825103759766,37.180419016795554,34.55323119072398,36.095276219070335,867328.0,29.08011178970337,27.765718154907223,-1.362813094121559,0.0369880309777116,0.0063694267515923,0.0366242038216559,-0.0366242038216561,Capital Goods,1.0
2020-06-16,36.9405403137207,38.60823395696833,35.76401860228622,36.78062524894616,807444.0,29.650097179412843,28.048997497558595,-1.356183666911254,0.0299361654357409,-0.0043289855377439,0.0451453505846042,-0.0318490661328386,Capital Goods,1.0
2020-06-17,36.289459228515625,37.62589609404871,36.04958487237773,37.11188111056202,267096.0,30.21094474792481,28.29663848876953,-1.3602036292088269,-0.01762510996525,0.0226628310129279,0.0368271364176995,-0.0066100284004619,Capital Goods,1.0
2020-06-18,36.80347442626953,37.72869861322241,36.003895558412914,36.55217681630256,253912.0,30.817482662200927,28.53080089569092,-1.3570299512103343,0.0141643113091639,-0.0068280947351969,0.0251395880790123,-0.0217256354276674,Capital Goods,1.0
2020-06-19,36.52933120727539,37.67158676079729,35.969626683227126,37.48882866094363,189872.0,31.429160499572752,28.748971672058104,-1.358722590467616,-0.0074488407213657,0.0262664938545915,0.0312695446582498,-0.0153220577971269,Capital Goods,1.0
2020-06-22,35.56983947753906,37.59163332883846,35.28427557119098,36.80347764449528,271056.0,32.00371522903443,28.92236614227295,-1.3646467689855004,-0.0262663371604577,0.0346821404053623,0.0568401173858565,-0.008028259630702,Capital Goods,1.0
2020-06-23,38.84811019897461,39.122250821421744,35.40992045150581,36.18665279608721,1059804.0,32.6976354598999,29.136653327941893,-1.3444057805727343,0.0921643383717164,-0.0685093145910002,0.0070567299424095,-0.0885033977163591,Capital Goods,1.0
2020-06-24,39.56772994995117,42.03500253505579,39.293589326247805,39.7504915277158,745944.0,33.42182540893555,29.37104412078857,-1.3399626407960608,0.0185239319825538,0.0046189553455759,0.0623556769171607,-0.006928388968741,Capital Goods,1.0
2020-06-25,38.52827453613281,40.43584251228168,37.443131869842766,40.43584251228168,321136.0,34.03178968429565,29.58213291168213,-1.3463805381494165,-0.0262702817455829,0.0495108592096409,0.0495108592096409,-0.0281648394420667,Capital Goods,1.0
2020-06-26,39.28216552734375,40.43584426717213,38.85953308839992,38.92806562895663,354964.0,34.65774564743042,29.795049324035645,-1.3417257978566723,0.0195672139561796,-0.0090142662359241,0.0293690208862167,-0.0107588884999132,Capital Goods,1.0
2020-06-29,38.733882904052734,39.28216412424528,37.20326130228548,39.27074087259814,413700.0,35.18946542739868,29.999284591674805,-1.345111052818195,-0.0139575457699592,0.0138601639777569,0.0141550802317103,-0.039516348143013,Capital Goods,1.0
2020-06-30,38.36835861206055,39.79617787781069,38.17417728345065,38.96233282096736,353932.0,35.63266038894653,30.185700607299804,-1.3473679051612373,-0.0094368099603549,0.0154808344790675,0.037213457062021,-0.0050609756485349,Capital Goods,1.0
2020-07-01,38.242713928222656,39.16794160901085,37.92288377268742,38.81384169588361,145544.0,36.01188945770264,30.389707374572755,-1.3481436716569877,-0.0032746953057928,0.0149342896723516,0.0241935674995437,-0.0083631657558488,Capital Goods,1.0
2020-07-02,38.18559646606445,39.16793680308509,38.0256814079185,38.80241716816388,112260.0,36.39283142089844,30.613589363098143,-1.3484963313327585,-0.0014935514844842,0.0161532294682784,0.0257254155475519,-0.0041878371151822,Capital Goods,1.0
2020-07-03,37.2603759765625,38.90522320698712,36.826316793024105,38.45974425710566,129268.0,36.6384162902832,30.823535957336425,-1.3542089093345722,-0.0242295675628426,0.0321888399971483,0.0441446761422712,-0.0116493506080407,Capital Goods,1.0
