Date_Ticker,Close_TATAELXSI.NS,High_TATAELXSI.NS,Low_TATAELXSI.NS,Open_TATAELXSI.NS,Volume_TATAELXSI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-03-17,689.9232788085938,748.987338725721,673.7498354849641,735.2470548914054,384348.0,896.4780944824219,,-1.7907647428298512,-0.0618269309057716,0.0656939365215791,0.0856096057798239,-0.023442379494078,Information Technology,12.0
2020-03-18,646.5079345703125,719.4553781247582,639.303850588313,719.4553781247582,393149.0,881.688232421875,,-1.8070581343620669,-0.0629277856999604,0.1128330213037966,0.1128330213037966,-0.0111430712552468,Information Technology,12.0
2020-03-19,549.46728515625,620.2201102607538,541.2136217091473,620.2201102607538,993285.0,862.8812469482422,,-1.843476624718056,-0.1500997036928223,0.1287662196019261,0.1287662196019261,-0.0150212099429278,Information Technology,12.0
2020-03-20,571.1749877929688,604.3806648315328,546.270788252863,558.1980980400434,859865.0,843.4588104248047,,-1.8353299174989732,0.0395068154613532,-0.0227196393929438,0.0581357337912702,-0.043601698380274,Information Technology,12.0
2020-03-23,519.458251953125,542.9311758011985,514.305630504123,515.2598153473589,266063.0,821.8942321777344,889.4576745605468,-1.854738747270816,-0.0905444687619782,-0.0080823369153927,0.0451873153613731,-0.0099192214766605,Information Technology,12.0
2020-03-24,524.992431640625,554.3813086438626,505.71788912434965,542.9310922863301,287748.0,800.2032257080078,883.764052734375,-1.8526618189856645,0.0106537525714374,0.0341693700033844,0.055979620337375,-0.0367139435820846,Information Technology,12.0
2020-03-25,559.15234375,564.8774530716723,477.0447458761137,524.8016878199659,398547.0,780.9644775390625,877.9425720214844,-1.8398419085952415,0.0650674372630929,-0.0614334470989761,0.0102389078498292,-0.1468429825818579,Information Technology,12.0
2020-03-26,592.1193237304688,610.6782284136141,567.7399154782818,567.7399154782818,330218.0,764.6932373046875,872.4588708496094,-1.827469694994713,0.058958851463222,-0.0411731339868995,0.0313431836107298,-0.0411731339868995,Information Technology,12.0
2020-03-27,609.8194580078125,643.1205294921772,594.2662580372931,610.678247589011,490352.0,750.7955352783204,866.5629626464844,-1.8208269924430365,0.0298928502549611,0.0014082685783822,0.0546080828466086,-0.0255045977400086,Information Technology,12.0
2020-03-30,575.5166015625,592.835021225103,567.7399719287878,579.5241312438825,322832.0,737.4560333251953,859.7768017578124,-1.833700548568017,-0.0562508394818602,0.0069633606928145,0.030091954976771,-0.0135124331993187,Information Technology,12.0
2020-03-31,600.277587890625,609.7240399744877,582.1958339221823,586.8713041367578,298964.0,722.563589477539,853.7072302246094,-1.8244079712074937,0.0430239306058245,-0.0223334737533295,0.0157368062283609,-0.0301223206283313,Information Technology,12.0
2020-04-01,579.3809204101562,623.1779600916966,573.46496404183,606.8614261740497,269950.0,702.0176025390625,847.4181970214844,-1.832250304164918,-0.0348116736356918,0.0474308089821795,0.0755928235443712,-0.0102108235875946,Information Technology,12.0
2020-04-03,566.4039916992188,588.731936071018,563.0166477990844,588.731936071018,214132.0,683.3942962646485,840.5270715332031,-1.837120429787152,-0.0223979220816433,0.0394205279253332,0.0394205279253332,-0.0059804379025866,Information Technology,12.0
2020-04-07,609.485595703125,623.0350327269905,575.3734860414628,592.548813982999,361001.0,666.6722106933594,834.38021484375,-1.8209522879887368,0.0760616179180886,-0.0277886497064578,0.0222309388759784,-0.0559686888454011,Information Technology,12.0
2020-04-08,608.3405151367188,627.8536061864787,597.0334484120187,606.8615403261406,312310.0,650.0598541259766,828.0682824707031,-1.821382026513946,-0.0018787655926228,-0.002431162767855,0.0320759353753952,-0.0185867395699576,Information Technology,12.0
2020-04-09,667.5477294921875,679.3796454900723,620.267879575299,628.8078460364574,594041.0,638.9531433105469,823.0368676757812,-1.7991620869522351,0.0973257787082658,-0.0580331289347655,0.0177244494665356,-0.0708261714152707,Information Technology,12.0
2020-04-13,642.8342895507812,672.7002611275459,629.7619465874898,669.8377068248755,311444.0,624.6952362060547,817.9023986816406,-1.8084368205778223,-0.0370212328640621,0.0420068090844445,0.0464598296360874,-0.0203354786385563,Information Technology,12.0
2020-04-15,700.3716430664062,709.8180958801318,651.5173696679614,654.5707726751426,911879.0,617.8131774902344,813.8337536621094,-1.7868435648981642,0.0895057318050545,-0.0653950953678473,0.013487771681284,-0.0697547850232033,Information Technology,12.0
2020-04-16,681.1925659179688,696.5549182159713,668.8835584512271,696.5549182159713,435709.0,611.4678466796875,809.6601513671875,-1.7940413015207504,-0.0273841428880052,0.0225521432068189,0.0225521432068189,-0.0180697912493423,Information Technology,12.0
2020-04-17,680.5245971679688,713.730215884904,664.6373972755385,713.730215884904,416692.0,608.7245666503907,804.99705078125,-1.7942919842359513,-0.000980587257437,0.0487941491830301,0.0487941491830301,-0.02334551896955,Information Technology,12.0
2020-04-20,695.9823608398438,704.1883261690525,682.2420775215074,694.3125375731827,381161.0,609.0275207519531,800.8024536132813,-1.7884908233759564,0.0227144819396728,-0.0023992321653757,0.0117904788841294,-0.0197422867179505,Information Technology,12.0
2020-04-21,691.8793334960938,724.607916755126,684.6275527485686,701.3257857424362,974232.0,611.2960906982422,796.3750341796875,-1.790030652948934,-0.0058953036378664,0.0136533233311206,0.0473038890953041,-0.0104812796053346,Information Technology,12.0
2020-04-22,686.6790771484375,700.3716049858084,676.5169862873817,696.5548659940602,346761.0,618.1566802978516,790.4457299804687,-1.7919822627824349,-0.0075161319263275,0.0143819568329264,0.019940214130641,-0.0147988939800755,Information Technology,12.0
2020-04-23,690.87744140625,703.8543886643434,687.0130049014422,687.0130049014422,309755.0,624.1418029785157,784.6547814941406,-1.7904066541157857,0.0061140122038478,-0.0055935195929135,0.0187832840969295,-0.0055935195929135,Information Technology,12.0
2020-04-24,716.8313598632812,735.8673590375312,687.9672685010659,701.3258562389507,781735.0,634.0104583740234,779.2311975097656,-1.780666379965368,0.0375666028466687,-0.021630615640599,0.0265557566815723,-0.0402662229617305,Information Technology,12.0
2020-04-27,791.162353515625,820.5989314228835,720.5049221898439,725.1804510248738,3146899.0,647.3189544677734,775.3886962890625,-1.7527706209012628,0.1036938362553232,-0.0833986882686627,0.0372067474854604,-0.0893083840653012,Information Technology,12.0
2020-04-28,778.1377563476562,815.4941170570548,773.4145296245749,792.9276217350122,620759.0,658.2682250976562,770.751357421875,-1.7576586360703326,-0.0164626098677374,0.0190067443286328,0.0480073873869557,-0.0060699107382358,Information Technology,12.0
2020-04-29,776.8972778320312,803.423603693384,758.815464177154,787.2024620511186,789417.0,667.5071228027343,765.6331091308593,-1.758124176595163,-0.0015941631227964,0.0132645389720562,0.0341439294720864,-0.0232743944029967,Information Technology,12.0
2020-04-30,766.0672607421875,799.6068805176627,761.4394876528578,795.7901412311821,505313.0,675.3195129394531,760.7085620117188,-1.7621885854312864,-0.0139400888622823,0.0387993091627467,0.0437815600460214,-0.0060409487867242,Information Technology,12.0
2020-05-04,732.9093017578125,752.4223920377082,727.2796465333969,744.2641238661693,309534.0,683.1891479492188,754.5826953125,-1.7746324717489077,-0.0432833521070338,0.0154928066557802,0.0266241542208502,-0.0076812440651434,Information Technology,12.0
2020-05-05,735.7241821289062,758.7677684614697,729.999073299829,743.3099629751973,290754.0,689.9614776611328,749.5455529785156,-1.7735760722475964,0.0038406940181309,0.0103106313895251,0.0313209581692477,-0.0077815966474161,Information Technology,12.0
2020-05-06,730.1898803710938,743.3099206913845,720.409486677786,743.3099206913845,281314.0,697.5019256591797,745.3032470703125,-1.7756530463446476,-0.0075222507187385,0.01796798431885,0.01796798431885,-0.0133943155831427,Information Technology,12.0
2020-05-07,753.3765258789062,761.3440031480095,725.1803793556687,725.1803793556687,469752.0,706.850552368164,741.8586376953125,-1.7669513050546553,0.0317542684870251,-0.03742636723429,0.0105756909001222,-0.03742636723429,Information Technology,12.0
2020-05-08,736.1536254882812,781.2865580862663,717.7378691879916,763.347894219864,775101.0,713.1839538574219,737.3892358398438,-1.7734149059844246,-0.0228609464179048,0.0369410239792613,0.0613091222203094,-0.0250161863810353,Information Technology,12.0
2020-05-11,741.1630859375,756.6685898274059,734.7700357628206,744.2641867154812,212308.0,719.825082397461,733.1975012207031,-1.771534900150167,0.0068049117409372,0.0041841004184099,0.0209205020920502,-0.0086256996550129,Information Technology,12.0
2020-05-12,749.17822265625,768.1187677327665,727.709064551918,742.3557780075681,254500.0,723.906607055664,729.004814453125,-1.7685268908153549,0.010814268641849,-0.0091065709631715,0.0252817614070011,-0.0286569436418105,Information Technology,12.0
2020-05-13,747.7469482421875,777.6606186837591,736.6306719311191,777.6606186837591,542549.0,729.1522399902344,725.0812072753906,-1.7690640353394285,-0.001910459181512,0.0400050719189066,0.0400050719189066,-0.0148663613234406,Information Technology,12.0
2020-05-14,736.5829467773438,747.0312816839566,724.2262423257356,744.2641225481867,236606.0,730.9628051757812,721.4619836425782,-1.7732537855331525,-0.0149301865973351,0.0104281205591973,0.0141848721210908,-0.0167757134558579,Information Technology,12.0
2020-05-15,742.2125854492188,752.2792811657542,711.8218244180493,744.0732573618816,557092.0,734.0138061523437,718.5507653808594,-1.7711410323424297,0.00764291203931,0.0025069258446173,0.0135630894893039,-0.0409461677516228,Information Technology,12.0
2020-05-18,728.2338256835938,748.7011005796124,724.226238015193,744.2641181183802,215961.0,736.399267578125,716.2693090820312,-1.776387136225565,-0.0188339029001569,0.0220125622697335,0.028105361456955,-0.0055031605606055,Information Technology,12.0
2020-05-19,737.4417114257812,748.2717440259104,731.955148736194,739.4932320748069,272414.0,738.4722351074219,713.0556140136719,-1.7729314988187082,0.0126441335426077,0.0027819427857682,0.0146859506756,-0.0074399950593782,Information Technology,12.0
2020-05-20,751.4205322265625,754.7601790364583,728.9017941753638,740.3520118092923,251512.0,741.4492950439453,708.2780114746093,-1.7676853720296228,0.018955831470062,-0.0147301277281746,0.0044444444444444,-0.0299682229662697,Information Technology,12.0
2020-05-21,736.2012939453125,758.3383936492743,734.1020756715297,756.6685701967594,285548.0,743.925405883789,704.2246350097656,-1.7733970164375887,-0.0202539558456744,0.0278011957052704,0.0300693572342543,-0.0028514188864474,Information Technology,12.0
2020-05-22,739.4932250976562,750.4663503732988,730.9055618384576,730.9055618384576,282978.0,746.3561950683594,700.1359533691407,-1.7721615840322194,0.0044715095985531,-0.0116129032258065,0.0148387096774191,-0.0116129032258065,Information Technology,12.0
2020-05-26,724.8942260742188,746.4587799091868,721.4591257473079,746.4587799091868,271937.0,746.7593383789062,695.8220849609374,-1.77764045817777,-0.0197418969207048,0.0297485523532921,0.0297485523532921,-0.0047387607782644,Information Technology,12.0
2020-05-27,716.5927734375,730.23760421338,706.1921359868882,725.2281340928116,356019.0,743.030859375,692.3603015136719,-1.7807559193233469,-0.0114519502820109,0.0120505829466961,0.0190412620412367,-0.0145140138669274,Information Technology,12.0
2020-05-28,721.1727294921875,728.4245676012087,714.3503443519176,720.4093934382927,283409.0,740.1826080322265,688.2239074707031,-1.779037102658211,0.006391295341589,-0.0010584649456064,0.01005561887251,-0.0094601263487512,Information Technology,12.0
2020-05-29,729.85595703125,739.2069561700079,716.1156729881818,716.1156729881818,320032.0,737.8305419921875,686.0607702636719,-1.775778364796298,0.0120404269101755,-0.0188260216426237,0.0128121159369498,-0.0188260216426237,Information Technology,12.0
2020-06-01,743.214599609375,758.4815571405363,732.193718050511,739.493255415626,418539.0,736.6879089355468,684.7630786132812,-1.7707649853636782,0.0183031219371866,-0.0050070924275503,0.0205417890595602,-0.0148286666659352,Information Technology,12.0
2020-06-02,782.0498657226562,815.6371834873555,744.2641696366323,746.1725393023673,2047203.0,739.1449371337891,685.6962719726563,-1.756190456308498,0.0522530990829467,-0.0458760086700307,0.0429477955777957,-0.0483162234816163,Information Technology,12.0
2020-06-03,779.5689086914062,806.2383830049275,772.8896157160821,790.0172429219974,957875.0,741.3371734619141,687.4891845703125,-1.7571215373581588,-0.0031723770311723,0.0134027077197445,0.0342105412570763,-0.0085679314565483,Information Technology,12.0
2020-06-04,785.341796875,799.5114762585599,773.8438815527143,783.3857296606392,720521.0,744.0947692871093,690.2658618164063,-1.7549550239031286,0.0074052314288472,-0.0024907208837532,0.0180426910167563,-0.0146406512018559,Information Technology,12.0
2020-06-05,799.4159545898438,806.286096288825,788.204284020147,796.2671566307981,706454.0,746.3967407226562,695.2648352050782,-1.7496731180203715,0.0179210603215658,-0.0039388730497144,0.0085939511959154,-0.0140248271320142,Information Technology,12.0
2020-06-08,791.1145629882812,806.6200653729295,788.2520087018847,805.9998802208332,400621.0,749.1447875976562,699.6636267089843,-1.7527885562599983,-0.0103843206454663,0.0188156278862134,0.0195995663713726,-0.0036183814839455,Information Technology,12.0
2020-06-09,799.4636840820312,823.8908490711115,789.1108026511193,793.8817264881877,1336377.0,752.0598175048829,705.2637353515624,-1.7496552055675858,0.0105536182550006,-0.0069821277751382,0.0305544397768715,-0.0129497832572588,Information Technology,12.0
2020-06-10,843.4993286132812,849.2244371785298,791.9733515260447,805.3319381782911,1146848.0,756.7758728027344,711.6338732910157,-1.7331290208670052,0.0550814820085456,-0.0452488687782806,0.006787330316742,-0.0610859728506786,Information Technology,12.0
2020-06-11,848.7950439453125,899.7962311553824,837.8219191751249,864.4913949382571,3509913.0,761.8282775878906,717.4267272949219,-1.731141586127933,0.0062782685799376,0.018492510182418,0.0600865751677928,-0.0129278850630218,Information Technology,12.0
2020-06-12,848.1748657226562,854.1385205377868,808.1945005464943,808.1945005464943,542018.0,767.4078735351562,722.5478381347656,-1.731374333484398,-0.0007306572146952,-0.0471369369594537,0.0070311619173593,-0.0471369369594537,Information Technology,12.0
2020-06-15,846.1233520507812,864.4914090307391,834.9116809071706,848.2225702105399,560582.0,772.6034118652344,727.273916015625,-1.7321442482708869,-0.0024187390534463,0.002480983599697,0.0217084860445446,-0.0132506343388779,Information Technology,12.0
2020-06-16,835.4364624023438,862.4876355322826,815.8279770576684,860.6746611766279,449935.0,777.9635437011718,732.4723132324219,-1.736154942654603,-0.0126304156746593,0.0302095969114279,0.0323796893568084,-0.023470947495265,Information Technology,12.0
2020-06-17,827.2781982421875,846.2664985215891,823.4137615590618,830.093054970475,253573.0,782.4553680419922,737.0123254394531,-1.7392166664418225,-0.0097652718397,0.0034025515652031,0.0229527386552048,-0.0046712661971957,Information Technology,12.0
2020-06-18,834.7208251953125,842.5451519575171,827.755288021683,828.2323804067098,293291.0,786.6203826904297,742.1191235351563,-1.7364235149166398,0.0089965225349092,-0.007773191458455,0.0093735851868483,-0.0083447506799649,Information Technology,12.0
2020-06-19,834.8163452148438,851.4191265950121,829.3297823493322,836.7247149071956,361027.0,791.5511352539063,747.4873706054688,-1.7363876671051184,0.0001144334927895,0.0022859754762716,0.0198879447861022,-0.006572179494281,Information Technology,12.0
2020-06-22,837.7265625,847.2207129722751,832.8124874510821,837.7265625,237146.0,796.4628021240235,752.0521899414063,-1.7352954885101357,0.0034860569056147,0.0,0.0113332331780695,-0.005865965422241,Information Technology,12.0
2020-06-23,841.2570190429688,860.5792604810515,836.820036602401,837.72652377442,636717.0,802.2809417724609,756.7105200195313,-1.7339705396527372,0.0042143304283356,-0.0041966904152135,0.0229682974414455,-0.0052742293260331,Information Technology,12.0
2020-06-24,833.051025390625,851.1328389419193,828.804891396122,843.4993605657586,250915.0,808.1038543701172,760.0205859375,-1.7370501758927424,-0.0097544430139543,0.0125422511427006,0.0217055294335848,-0.0050970875313572,Information Technology,12.0
2020-06-25,828.8526611328125,841.2570637021842,823.4614936436733,830.1407873348734,218011.0,813.4878509521484,763.7409533691406,-1.7386257845593918,-0.0050397444212302,0.0015541075784208,0.0149657510327809,-0.0065043737469225,Information Technology,12.0
2020-06-26,859.7205200195312,874.9874770898003,832.1445555158298,833.9575299634521,1377972.0,819.9810791015625,766.9279309082032,-1.727041352386238,0.0372416719330199,-0.0299667036625971,0.0177580466148723,-0.032075498794742,Information Technology,12.0
2020-06-29,857.1918334960938,868.3081089557229,839.4440207184585,846.4572552260368,563133.0,825.6799407958985,770.4479162597656,-1.7279903458886845,-0.0029412890172495,-0.0125229590980534,0.0129682470425447,-0.0207045985322211,Information Technology,12.0
2020-06-30,856.1900024414062,878.7087984818824,852.0870194824793,863.5372369895226,1001089.0,829.3869476318359,773.9612243652343,-1.728366324149586,-0.0011687361166303,0.0085813131748395,0.0263011667693668,-0.0047921407015117,Information Technology,12.0
2020-07-01,860.8655395507812,868.3081693546287,855.9037669352768,862.5830605456971,305834.0,833.4517791748046,777.2588879394531,-1.726611636766979,0.0054608639391289,0.0019951094752985,0.0086455194939401,-0.0057637022131162,Information Technology,12.0
2020-07-02,869.3099975585938,883.5750710993758,861.9627633973695,861.9627633973695,827176.0,837.6501892089843,780.8075012207031,-1.7234425069808947,0.0098092647688267,-0.0084517999124116,0.016409650850496,-0.0084517999124116,Information Technology,12.0
2020-07-03,868.4990234375,878.2794177144115,866.3998052132284,876.6095943012803,263732.0,841.1043426513672,784.4439001464843,-1.7237468583366031,-0.0009328940462796,0.009338606774339,0.0112612611102322,-0.0024170645764953,Information Technology,12.0
2020-07-06,875.03515625,884.5293066258404,867.353980283591,876.7049796443854,445151.0,845.3003723144532,788.1270544433594,-1.7212939059786505,0.007525780267006,0.0019082929210998,0.0108500216340197,-0.0087781341258641,Information Technology,12.0
