Date_Ticker,Close_MPHASIS.NS,High_MPHASIS.NS,Low_MPHASIS.NS,Open_MPHASIS.NS,Volume_MPHASIS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-24,804.1552734375,814.2907652900881,796.8081669775999,809.9532889076861,340980.0,,,-1.7635359828799964,-0.002908569302209,0.0072100695745007,0.0126038990072927,-0.0091364276310639,Information Technology,12.0
2020-01-27,788.7971801757812,805.0405395511684,784.2827076459087,803.712747156734,56764.0,,,-1.7851370078007596,-0.019098417642737,0.0189092549464096,0.0205925677520391,-0.0057232361414711,Information Technology,12.0
2020-01-28,819.2478637695312,821.0182535345654,787.8234454401759,787.8234454401759,567745.0,,,-1.7423083855262482,0.0386039458038683,-0.0383576445164776,0.0021609940572664,-0.0383576445164776,Information Technology,12.0
2020-01-29,829.0735473632812,840.6696333286311,823.4968301264541,825.8868672359545,140355.0,,,-1.7284886468024858,0.0119935419160447,-0.0038436639758455,0.0139868000881575,-0.0067264445410939,Information Technology,12.0
2020-01-30,813.4498901367188,831.5078342565627,806.545380501837,825.8868680732704,43631.0,,,-1.750463185135682,-0.0188447180304458,0.0152891752612582,0.0221992089971378,-0.008487934805328,Information Technology,12.0
2020-01-31,823.0985107421875,825.0017015146119,805.5716613653981,814.3793620101319,51751.0,,,-1.7368924839686806,0.0118613582993379,-0.0105930804372292,0.0023122272092417,-0.0212937444887191,Information Technology,12.0
2020-02-03,791.2313842773438,822.6115520877543,782.5122367348823,814.4677487731477,598456.0,,,-1.7817133208518634,-0.038716054091884,0.0293673443161337,0.039659912933144,-0.0110197190300089,Information Technology,12.0
2020-02-04,808.4927368164062,818.451179398451,792.2936810218818,792.2936810218818,82392.0,,,-1.7574353782708163,0.0218158087280977,-0.0200361178979929,0.0123172938092901,-0.0200361178979929,Information Technology,12.0
2020-02-05,815.2202758789062,817.8316117097173,808.4927620412225,814.3793298956945,48743.0,,,-1.747973152949741,0.0083210878170544,-0.0010315567560008,0.0032032272847921,-0.0082523877738819,Information Technology,12.0
2020-02-06,834.6945190429688,839.0762444843144,815.8841279299255,817.565965777346,169633.0,800.9,,-1.7205827989043956,0.0238883204212099,-0.0205207448651534,0.0052494958830802,-0.0225356590751435,Information Technology,12.0
2020-02-07,829.78173828125,847.0872881337442,812.7859850390522,840.0942266658158,1380903.0,803.5954193115234,,-1.727492582420859,-0.0058857230395517,0.0124279529288344,0.0208555443607854,-0.0204821972551499,Information Technology,12.0
2020-02-10,823.2754516601562,834.428939081603,819.2478259363029,830.9324086515303,193759.0,805.6999664306641,,-1.736643618102755,-0.0078409614491762,0.0093006016102308,0.0135476982812441,-0.0048921970353076,Information Technology,12.0
2020-02-11,808.448486328125,830.3570599666443,803.0488190829661,827.8342761285638,86789.0,806.2731292724609,,-1.7574976161986524,-0.0180097260304947,0.0239790043871399,0.0270995295421052,-0.0066790492362518,Information Technology,12.0
2020-02-12,787.7792358398438,814.37933258217,779.8567304400998,812.6089427287305,132362.0,805.7663543701171,,-1.7865687376772377,-0.0255665646455205,0.0315186104929714,0.0337659277271609,-0.0100567583395339,Information Technology,12.0
2020-02-13,789.3283081054688,794.5066766918699,782.5122965269511,793.9313324200527,81925.0,805.8792144775391,,-1.784389980975894,0.0019663786441052,0.0058315713085623,0.0065604749420808,-0.0086352047792094,Information Technology,12.0
2020-02-14,802.6504516601562,806.5895796533923,786.0530477796733,786.0530477796733,180005.0,806.2620635986328,,-1.7656525016535038,0.0168778231033713,-0.020678246484698,0.0049076506281016,-0.020678246484698,Information Technology,12.0
2020-02-17,811.679443359375,817.9200563604196,802.8717436351739,809.0238587608022,82913.0,807.636328125,,-1.75295330316704,0.0112489710565087,-0.0032717159714946,0.0076885192203661,-0.0108512046181037,Information Technology,12.0
2020-02-18,792.3822021484375,815.2644677146772,784.3711454267728,811.6794393300023,115579.0,808.3068634033203,,-1.7800947055010423,-0.0237744609264344,0.0243534460128496,0.0288778136411915,-0.0101100916955778,Information Technology,12.0
2020-02-19,792.1609497070312,807.6075577252896,789.5938628466621,796.6754221547039,52228.0,808.5724243164062,,-1.780405895140222,-0.000279224395508,0.0056989333409356,0.0194993303115622,-0.0032406127332059,Information Technology,12.0
2020-02-20,797.2507934570312,809.5107209826344,791.452723747543,793.1346156374417,236728.0,808.109912109375,,-1.7732470740669972,0.006425264653455,-0.0051629648454045,0.0153777551884795,-0.0072725794155019,Information Technology,12.0
2020-02-24,784.4154663085938,801.0571192848698,783.3974705830735,796.6753938132952,30909.0,807.1229217529296,,-1.791299850337775,-0.0160994849472411,0.0156293801324389,0.0212153554985223,-0.0012977762031016,Information Technology,12.0
2020-02-25,782.822021484375,791.3641731525364,778.528848196483,786.0530042052039,174600.0,806.8241638183594,,-1.79354101665779,-0.0020313786413689,0.0041273528747982,0.0109119971509794,-0.0054842265164581,Information Technology,12.0
2020-02-26,754.0975341796875,782.5122680015733,743.5636935761556,781.5828241902046,549141.0,803.5666473388671,,-1.8339417588287787,-0.036693509528795,0.0364479245253279,0.037680449191225,-0.01396880393594,Information Technology,12.0
2020-02-27,793.7542724609375,797.4721018223019,753.522153712618,764.5870898904832,258200.0,801.80068359375,,-1.7781649005110425,0.0525883410086851,-0.0367458589923869,0.0046838542989351,-0.0506858610330182,Information Technology,12.0
2020-02-28,771.4916381835938,789.5938854894875,750.6453081783469,776.0504137300795,266548.0,799.7027709960937,,-1.8094771024642244,-0.0280472622948172,0.0059090407735578,0.0234639578836057,-0.0270208113393524,Information Technology,12.0
2020-03-02,775.9176025390625,786.1858961101648,765.2067655324236,775.5192540162678,141075.0,797.3437255859375,,-1.803252021999373,0.0057368921922333,-0.0005133902382046,0.0132337422652881,-0.0138040907585927,Information Technology,12.0
2020-03-03,773.1735229492188,790.9659194433286,763.1708310388981,778.0420950675883,551864.0,796.4408325195312,,-1.8071115461339555,-0.003536560558575,0.0062968686509061,0.0230121647547396,-0.0129371888889392,Information Technology,12.0
2020-03-04,743.563720703125,770.0753189314156,720.548653157552,769.322870844851,642750.0,793.1943817138672,,-1.8487574760887504,-0.0382964514009082,0.0346428280784971,0.0356547764369419,-0.0309523809523809,Information Technology,12.0
2020-03-05,736.2166748046875,764.2330634718891,725.9483806319703,755.8680141431503,549126.0,789.2442016601562,,-1.859091032399528,-0.0098808557946991,0.0266923312266407,0.0380545424003526,-0.0139473806069949,Information Technology,12.0
2020-03-06,727.09912109375,738.252555354813,717.007877502876,730.2415522204137,149805.0,783.8644317626953,,-1.8719147925870807,-0.0123843346978745,0.004321874467317,0.015339633809879,-0.0138787729184627,Information Technology,12.0
2020-03-09,702.0480346679688,724.7975537907746,696.4713177537888,721.4780730051903,124146.0,777.4777465820313,,-1.9071489282935168,-0.0344534681710215,0.0276762235313583,0.0324045051042201,-0.0079434976508658,Information Technology,12.0
2020-03-11,689.0800170898438,717.9815996838664,680.5821131844006,706.38556749287,282634.0,770.7679748535156,,-1.925388332502384,-0.0184716955788618,0.025113992531828,0.041942273578156,-0.0123322454500015,Information Technology,12.0
2020-03-12,650.6182861328125,678.4576780253223,637.3403619260204,672.7039108690457,597040.0,762.87646484375,,-1.9794844233868811,-0.0558160590978457,0.0339455948394982,0.0427891322544642,-0.0204081632653061,Information Technology,12.0
2020-03-13,663.7191772460938,685.1409063110336,597.5066043410177,600.1621892492,521938.0,756.6734619140625,,-1.961058133703671,0.0201360634837843,-0.0957588543103495,0.0322752902120788,-0.0997599213266754,Information Technology,12.0
2020-03-16,612.4219970703125,656.5047410664941,600.1620707755527,656.5047410664941,175140.0,747.8281463623047,,-2.0332071725497816,-0.0772874762917409,0.0719809938360533,0.0719809938360533,-0.0200187556185252,Information Technology,12.0
2020-03-17,620.3887939453125,642.6514662110721,579.802631361229,628.2670497841715,3789107.0,738.7150634765625,,-2.0220019418676314,0.0130086719828996,0.0126989009404212,0.0358850328745978,-0.0654205281916506,Information Technology,12.0
2020-03-18,608.61572265625,646.1922557299855,601.0473173159728,624.195184800243,125774.0,728.5618774414063,,-2.038560664488678,-0.0189769244769761,0.0255981920348653,0.06174098314407,-0.0124354417057211,Information Technology,12.0
2020-03-19,586.1318359375,619.6364419367321,579.8026706693707,579.8026706693707,2652979.0,718.2493591308594,,-2.0701840560810387,-0.0369426649390867,-0.0107981939899339,0.0571622354306049,-0.0107981939899339,Information Technology,12.0
2020-03-20,618.884033203125,625.1688953540651,578.3863667076228,586.1318220482925,797592.0,709.5855133056641,,-2.024118374795721,0.0558785502808235,-0.0529214027146872,0.0101551531688608,-0.06543659930262,Information Technology,12.0
2020-03-23,568.3836669921875,605.4291087970222,557.6728294971771,598.3917980001456,67623.0,698.1421569824219,760.3116040039063,-2.095146701713697,-0.0815990775356821,0.0527955547469498,0.0651768232554506,-0.0188443794518072,Information Technology,12.0
2020-03-24,602.7734985351562,616.5382688943894,565.4182616745028,593.0363543027969,126665.0,689.06005859375,756.8496069335938,-2.046777702025947,0.0605046090169256,-0.0161539023464407,0.0228357258450875,-0.0619722614737262,Information Technology,12.0
2020-03-25,643.80224609375,672.4383337981868,584.2286395621783,584.2286395621783,225930.0,682.1090698242188,754.1019616699218,-1.9890711245636288,0.0680666082007598,-0.0925340147429318,0.0444796331143382,-0.0925340147429318,Information Technology,12.0
2020-03-26,610.5189208984375,663.8961614754631,603.5258597196928,630.2587559607064,187983.0,674.9301391601563,750.3726354980469,-2.035883832673812,-0.0516980569689808,0.0323328800903004,0.0874292978479289,-0.0114542906687539,Information Technology,12.0
2020-03-27,607.5092163085938,630.5685314046751,592.1953561698914,615.2546712659728,430960.0,665.617886352539,746.5645251464844,-2.0401169560662447,-0.0049297482630262,0.0127495266729329,0.0379571444795465,-0.0252076178066135,Information Technology,12.0
2020-03-30,567.7640991210938,593.8773518285177,562.9840244719184,593.8773518285177,364225.0,655.431509399414,742.1783850097656,-2.0960181185488174,-0.0654230686885758,0.0459931382555671,0.0459931382555671,-0.0084191209986242,Information Technology,12.0
2020-03-31,588.1678466796875,592.7708716271303,567.6755601870224,576.3504606487319,224184.0,646.0440216064453,738.0418725585937,-2.067320424637248,0.0359370160779433,-0.0200918599982418,0.0078260397494145,-0.0348408819155071,Information Technology,12.0
2020-04-01,598.0819702148438,601.7554967216003,571.8801681263618,584.2286480846624,100418.0,637.2894439697266,734.31962890625,-2.053376295903232,0.0168559427230224,-0.0231629154866597,0.0061421789816484,-0.043809717385511,Information Technology,12.0
2020-04-03,594.496826171875,662.1257327899666,585.113782585786,613.3957682077498,382268.0,629.8360992431641,730.6301354980469,-2.0584187698937835,-0.0059944024757691,0.0317898114907866,0.113758229885889,-0.0157831685099295,Information Technology,12.0
2020-04-07,593.390380859375,617.6004938424076,588.5661118665744,610.7844822923835,241380.0,622.6947845458984,726.7609484863282,-2.0599749756259333,-0.0018611458695661,0.0293130829114849,0.0407996384234783,-0.0081300087571589,Information Technology,12.0
2020-04-08,596.0902709960938,610.7844848167124,593.1248356457577,597.4180633543909,150563.0,616.1443420410156,722.5527331542969,-2.0561776035737687,0.004549939169571,0.0022275021467443,0.0246509875023861,-0.0049748091767722,Information Technology,12.0
2020-04-09,598.03759765625,618.7511780165019,593.2133291187249,597.5065023764504,407257.0,610.9438201904297,718.4303796386719,-2.0534387055219026,0.0032668318120713,-0.0008880633623722,0.0346359166069654,-0.0080668315109814,Information Technology,12.0
2020-04-13,593.5674438476562,601.0473517404554,593.3461451172658,598.3917669757701,61067.0,606.1681915283203,714.5257849121094,-2.059725938069172,-0.0074747036408958,0.0081276747539273,0.01260161413893,-0.0003728282820836,Information Technology,12.0
2020-04-15,593.7886962890625,613.130236234218,591.3986593815597,595.2935383440092,358945.0,603.3267120361328,710.0166015625,-2.059414748429993,0.0003727502977118,0.002534305661848,0.0325731022938502,-0.0040250629936871,Information Technology,12.0
2020-04-16,607.8191528320312,621.4511230669389,587.4153653809157,593.9658298247638,210174.0,600.5317108154297,705.591513671875,-2.0396810330351407,0.023628702652397,-0.022791850080275,0.0224276746979619,-0.0335688458582582,Information Technology,12.0
2020-04-17,643.359619140625,663.8961508801181,609.1911188531977,615.03338336974,276442.0,602.0785919189453,702.1897082519531,-1.9896936755328225,0.0584721066175669,-0.0440286193415776,0.0319207658182292,-0.0531094884896075,Information Technology,12.0
2020-04-20,663.8077392578125,668.3222120591921,626.2754503733489,652.3887023677147,662760.0,604.2495391845703,699.0038928222656,-1.9609335720025816,0.0317833440409289,-0.0172023256355299,0.0068008740097353,-0.0565409028319368,Information Technology,12.0
2020-04-21,599.985107421875,671.5531492938177,597.506572445481,652.8312550793219,347109.0,603.8180084228516,695.1789672851562,-2.0506995499337832,-0.0961462605231087,0.0880790989705158,0.1192830305063223,-0.0041309941625788,Information Technology,12.0
2020-04-22,596.5771484375,606.1814920511724,578.0323033958441,599.9851273899612,144384.0,604.3402740478516,690.9406555175781,-2.055492814676739,-0.0056800726255005,0.0057125536259428,0.0160990806282594,-0.0310854096410276,Information Technology,12.0
2020-04-23,615.9185791015625,621.5838478748893,589.5840317463769,601.0030671687359,173894.0,604.1920013427734,686.9546215820312,-2.028289260260318,0.0324206696731844,-0.0242166942821951,0.009198080664478,-0.042756539985528,Information Technology,12.0
2020-04-24,596.3115234375,616.803751493166,585.1137871404779,616.803751493166,469620.0,605.5883941650391,682.1869616699219,-2.0558664139345897,-0.031833843513315,0.0343649707413609,0.0343649707413609,-0.0187783328963215,Information Technology,12.0
2020-04-27,618.0430908203125,641.6778054878347,598.878599598226,601.0473379117567,439298.0,606.3518737792969,677.9521887207031,-2.025301152960856,0.036443312813307,-0.0274993008756035,0.0382412084506154,-0.0310083415003474,Information Technology,12.0
2020-04-28,630.7455444335938,634.6846721023119,619.9019081250117,623.0886418243356,158918.0,605.6990386962891,674.1015905761719,-2.007435262164421,0.0205526989977699,-0.0121394477960744,0.0062451930156008,-0.0171917763102387,Information Technology,12.0
2020-04-29,625.2131958007812,641.5893027273254,622.292063208676,635.5699877437119,304525.0,606.4337524414062,670.436884765625,-2.0152164625160043,-0.0087711259820004,0.0165652164933363,0.0261928363581152,-0.004672218391622,Information Technology,12.0
2020-04-30,644.9972534179688,664.2059385702386,630.2587374547692,632.8258241483015,307077.0,608.308154296875,667.5812451171874,-1.9873903571303893,0.0316436981018096,-0.018870513331907,0.0297810340284074,-0.0228505096496105,Information Technology,12.0
2020-05-04,620.3445434570312,640.4384774672012,613.04168590471,635.5699057656537,743300.0,610.9371765136718,664.2015698242187,-2.0220641797954677,-0.0382214185103857,0.024543396841657,0.0323915704943438,-0.0117722604790302,Information Technology,12.0
2020-05-05,632.5160522460938,649.1134578611233,625.5672933731399,628.4884259557825,122534.0,613.1545867919922,660.7988818359376,-2.004945058287645,0.0196205623430386,-0.0063676269969891,0.0262402915405726,-0.0109859012246067,Information Technology,12.0
2020-05-06,656.8146362304688,662.0815568549001,620.3445944104525,628.6654483404794,272043.0,616.0912200927735,657.7015856933593,-1.9707693107360893,0.0384157586168597,-0.0428571264056182,0.0080188843760529,-0.0555256229205272,Information Technology,12.0
2020-05-07,668.3663940429688,685.0965991541232,661.8159842428619,662.1257808446205,340244.0,619.7846984863281,655.22126953125,-1.95452186359964,0.0175875462806322,-0.0093371139751634,0.0250314876095922,-0.0098006271088575,Information Technology,12.0
2020-05-08,654.955810546875,675.5365945619504,650.6183333798033,673.7219015661655,91859.0,622.8629699707031,652.4771667480469,-1.973383732932284,-0.0200647184173529,0.0286524536725938,0.0314231642557547,-0.0066225493342062,Information Technology,12.0
2020-05-11,688.416015625,699.2154031295806,657.7882427340417,657.7882427340417,356175.0,627.4792572021485,650.3004711914062,-1.9263222448015929,0.0510877291861666,-0.0444902096926841,0.0156872984641067,-0.0444902096926841,Information Technology,12.0
2020-05-12,713.8212280273438,718.379949594965,666.5075472280129,686.1145829189902,376055.0,633.2684387207031,648.8885864257812,-1.8905900339816348,0.0369038660137487,-0.0388145435026096,0.0063863631237464,-0.0662822551944595,Information Technology,12.0
2020-05-13,710.8114624023438,734.57892244183,695.4533534124494,726.744969654202,325267.0,639.1306396484375,647.4483752441406,-1.8948232432194856,-0.0042164137277305,0.0224159402241594,0.0334370804308061,-0.0216064453125,Information Technology,12.0
2020-05-14,711.1655883789062,739.0492271057952,699.3924532495913,730.285776180427,412282.0,644.9994842529297,646.589736328125,-1.8943251681059636,0.0004981995863792,0.026885704418158,0.0392083632596023,-0.0165547030420182,Information Technology,12.0
2020-05-15,748.2551879882812,755.9563939074595,717.8930157598942,717.8930157598942,669067.0,652.0212860107422,645.6797546386719,-1.842158968056884,0.0521532540598882,-0.0405772959757447,0.0102922185409544,-0.0405772959757447,Information Technology,12.0
2020-05-18,709.306640625,765.6935648165111,704.7036164817733,744.4488878736252,237027.0,655.318637084961,644.4360546875,-1.8969397619929933,-0.0520524922359659,0.0495445061922159,0.0794958357387238,-0.0064894699691105,Information Technology,12.0
2020-05-19,725.9483642578125,733.2955256398529,709.4837596317736,724.0894764551352,144354.0,658.425668334961,643.436669921875,-1.873533322092484,0.023461959439924,-0.0025606336403523,0.0101207768262581,-0.0226801318615432,Information Technology,12.0
2020-05-20,729.3563232421875,740.9081054790006,724.5762493375718,725.9482905791536,83334.0,664.8942291259766,642.5603259277344,-1.868740057349528,0.0046944922699277,-0.004672658006013,0.0158383246551729,-0.0065538252734507,Information Technology,12.0
2020-05-21,742.8998413085938,751.5304918331798,727.9400254547738,734.711788246807,149762.0,672.2103637695312,642.5470483398437,-1.849691216697124,0.0185691377928988,-0.011021745606196,0.0116175156389635,-0.02013705619787,Information Technology,12.0
2020-05-22,743.076904296875,751.2649575040872,731.1267725890518,741.8818587092858,85744.0,678.5682800292968,642.6842529296875,-1.8494421791403624,0.000238340323198,-0.0016082394442336,0.0110191195014464,-0.0160819581913003,Information Technology,12.0
2020-05-26,765.7821044921875,769.8097846048632,745.688223009305,752.415682797229,692181.0,687.0418090820312,643.4579125976562,-1.817507512063404,0.0305556532089998,-0.0174546017940993,0.0052595641619839,-0.0262396853687346,Information Technology,12.0
2020-05-27,749.4059448242188,786.7169296828263,741.7932906601501,771.8899158181991,268756.0,693.6099517822265,644.4050708007812,-1.8405404385514808,-0.0213848816417932,0.0300023920937193,0.0497874151069874,-0.0101582516347055,Information Technology,12.0
2020-05-28,748.033935546875,761.4004108841257,745.7324504300548,752.32716320634,601077.0,699.4743713378906,645.5841491699218,-1.8424701576960631,-0.0018307958281083,0.0057393487854615,0.0178688087559539,-0.0030767121750133,Information Technology,12.0
2020-05-29,762.1085205078125,783.2203961686905,743.563677507239,752.4156260489918,402333.0,706.3191375732422,647.8139538574219,-1.8226743760642103,0.0188154364288938,-0.0127185226224239,0.0277019283904746,-0.0243335988268659,Information Technology,12.0
2020-06-01,758.30224609375,778.7944759739976,754.4516157939124,776.8913393221787,243840.0,711.9843872070312,649.705615234375,-1.8280278680031068,-0.0049943995003838,0.0245140949063344,0.0270238285404129,-0.0050779624083581,Information Technology,12.0
2020-06-02,776.1831665039062,780.7419420853372,758.6120684434626,765.9591756869626,250008.0,719.776318359375,652.9808386230469,-1.8028785085869403,0.023580202356338,-0.0131721367560633,0.0058733244653639,-0.0226378241872825,Information Technology,12.0
2020-06-03,780.6976928710938,783.3975266488575,770.252403321378,777.0241122366203,237402.0,727.185400390625,656.1870166015625,-1.7965288664209995,0.0058163157383609,-0.0047055097869745,0.0034582320434877,-0.0133794292529573,Information Technology,12.0
2020-06-04,779.28125,789.4167416483888,767.2868708126075,783.7957760673023,267939.0,733.3087310791016,659.6003271484375,-1.7985210810296708,-0.0018143295209245,0.0057931922105174,0.0130062049464025,-0.0153915921721361,Information Technology,12.0
2020-06-05,779.6796264648438,787.823430030309,776.3158967826753,779.4140788108843,118950.0,738.8743927001954,663.4712829589844,-1.7979607679883127,0.0005112101245137,-0.0003405856007338,0.0104450639583726,-0.0043142459646149,Information Technology,12.0
2020-06-08,788.6201171875,793.134589332543,772.5980579102956,785.1678356450509,219601.0,745.5576080322265,666.8660046386718,-1.7853860453575203,0.0114668774445132,-0.0043776229736075,0.0057245206489826,-0.020316574391159,Information Technology,12.0
2020-06-09,784.8137817382812,800.5259913135727,783.4859893798059,794.9050252738975,124442.0,750.3774963378906,671.1946069335937,-1.7907396231418349,-0.0048265766574577,0.0128581375231016,0.0200203028296603,-0.0016918565771544,Information Technology,12.0
2020-06-10,792.5592041015625,807.1649194355219,777.2895926160594,783.3974588214635,102316.0,754.3143951416016,674.9903210449219,-1.7798457537896992,0.0098691212406157,-0.0115596982946967,0.0184285479978953,-0.0192662092705271,Information Technology,12.0
2020-06-11,766.8886108398438,793.1789112325599,755.0712800608809,793.0461644090277,123149.0,757.1182525634765,677.4520483398437,-1.815951220485837,-0.0323894961144495,0.0341086739318479,0.0342817718520096,-0.0154094487933799,Information Technology,12.0
2020-06-12,760.1168212890625,766.4016830532331,736.4821082126934,736.4821082126934,132465.0,759.5658142089844,680.4440063476562,-1.825475683734748,-0.0088302126998147,-0.0310935272242595,0.008268284016544,-0.0310935272242595,Information Technology,12.0
2020-06-15,759.27587890625,771.0489595485686,748.0781424968384,765.5607406995763,126732.0,760.1168487548828,683.4793395996094,-1.8266584618998825,-0.0011063330783633,0.0082774416624162,0.0155056692427499,-0.014747915376348,Information Technology,12.0
2020-06-16,744.581787109375,767.4640559792102,741.7934012809437,766.6231099334917,145808.0,761.8806060791015,687.015693359375,-1.847325574521437,-0.0193527704555057,0.0296022857471249,0.0307317063967802,-0.0037449020063415,Information Technology,12.0
2020-06-17,744.935791015625,747.9897243644906,727.6744896841368,746.219334484338,138894.0,762.8299774169922,690.1510522460937,-1.84682767109875,0.0004754399212802,0.0017230256408582,0.0040995927242293,-0.0231715290628667,Information Technology,12.0
2020-06-18,759.718505859375,764.3657789799829,741.8375584754345,744.4488941773777,97210.0,764.3480865478516,693.3837829589844,-1.8260359109306885,0.0198442805702698,-0.0200990387416253,0.0061170987474512,-0.0235362798800247,Information Technology,12.0
2020-06-19,743.696533203125,760.7807843432756,737.6329155879558,756.8416561460363,261455.0,764.3879211425781,696.3677770996094,-1.848570676459825,-0.0210893541919534,0.0176753855316424,0.0229720731204274,-0.0081533493090965,Information Technology,12.0
2020-06-22,752.5484619140625,755.0712457546771,744.4489070101799,747.6355870223256,95805.0,764.8614990234375,699.5509387207031,-1.8361205155301223,0.0119026085449288,-0.0065283169661144,0.0033523207717387,-0.010762834971826,Information Technology,12.0
2020-06-23,757.1957397460938,769.1458709067449,745.555405189515,753.3008605714185,268608.0,764.4321807861328,702.7730480957031,-1.8295841595806737,0.006175386791983,-0.0051438207721312,0.0157820897997369,-0.0153729530497385,Information Technology,12.0
2020-06-24,764.0559692382812,765.2509606946758,755.071219748477,761.975728888993,133803.0,765.164682006836,706.0934155273437,-1.819935306321509,0.0090600476628248,-0.0027226282275657,0.0015640103663947,-0.0117592818478488,Information Technology,12.0
2020-06-25,772.288330078125,777.1126532684316,748.4765647699398,764.056028007076,236818.0,766.3774017333984,709.6678332519531,-1.808356562226926,0.0107745520894901,-0.010659622514581,0.0062467902238254,-0.0308327400282952,Information Technology,12.0
2020-06-26,790.434814453125,814.37932622848,774.6340527176468,781.4500644058132,520323.0,767.7937164306641,713.6007556152343,-1.7828336893983263,0.0234970329969433,-0.0113668450364601,0.0302928354590774,-0.0199899617862988,Information Technology,12.0
2020-06-29,802.3849487304688,814.3793291310909,785.5662451940658,798.4458205176564,193703.0,769.9978515625,717.4920715332031,-1.7660259292205192,0.0151184310949305,-0.0049092748051229,0.01494841150697,-0.0209608911072091,Information Technology,12.0
2020-06-30,777.8651123046875,805.3504064630224,768.3492659806187,805.3504064630224,224685.0,770.0819488525391,720.1821813964843,-1.8005128664112535,-0.0305586943830096,0.0353342677587127,0.0353342677587127,-0.0122332859174965,Information Technology,12.0
2020-07-01,780.741943359375,788.7971957669574,759.0546671549479,776.3159686237776,250867.0,770.0841613769531,722.5208654785156,-1.7964666284931636,0.0036983675050857,-0.0056689342403628,0.0103174326371173,-0.0277777777777777,Information Technology,12.0
2020-07-02,802.0348510742188,821.2999337528983,788.1160980457105,793.6467373302418,224792.0,771.2218414306641,726.5618603515625,-1.7665183385364729,0.0272726576251618,-0.0104585402152316,0.0240202562929485,-0.0173542995168675,Information Technology,12.0
2020-07-03,817.244140625,821.0695221152283,799.177407436321,808.2107740306606,134569.0,773.1000671386719,730.9752001953125,-1.7451266047440734,0.0189633773774424,-0.0110534492023779,0.0046808307335219,-0.0221068984047559,Information Technology,12.0
2020-07-06,839.5971069335938,843.4224882643767,811.4369465830014,819.2720188783535,132125.0,775.6489166259765,735.4487707519531,-1.7136873515726887,0.0273516385097591,-0.024208144462851,0.0045562107101038,-0.0335400874038739,Information Technology,12.0
2020-07-07,850.4740600585938,855.4055241429047,823.8347922443115,838.72145183357,323828.0,778.9319305419922,740.532021484375,-1.6983890113743818,0.0129549673708681,-0.0138188908715382,0.00579848853235,-0.031322845769625,Information Technology,12.0
