Date_Ticker,Close_WELSPUNLIV.NS,High_WELSPUNLIV.NS,Low_WELSPUNLIV.NS,Open_WELSPUNLIV.NS,Volume_WELSPUNLIV.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,42.02115631103516,43.46023703168548,41.01380053853424,43.17242161950972,7572451.0,44.25413360595703,,-1.365566059418933,-0.0266668304264065,0.0273972781699067,0.0342465759389969,-0.0239725857385885,Textiles,20.0
2020-02-13,45.47495269775391,45.95464627617,41.92521948552053,42.40491306393662,8877850.0,44.12941303253174,,-1.2864547809716822,0.0821918454874063,-0.0675105624457069,0.0105485228671777,-0.0780590853128848,Textiles,20.0
2020-02-14,44.65947341918945,46.53027919077281,44.419626619237015,45.37901381904676,3033430.0,43.86078453063965,,-1.3051338231186242,-0.0179324931679309,0.0161117081050967,0.0418904574629288,-0.0053705693683656,Textiles,20.0
2020-02-17,43.60414505004883,45.76276605589509,43.172420116925295,44.94728481337922,1773193.0,43.63772678375244,,-1.3293067525899196,-0.0236305600658329,0.0308030294319205,0.0495049496640422,-0.0099010067191547,Textiles,20.0
2020-02-18,42.54882049560547,43.89196402813466,41.58943330373367,43.55617997488821,1439825.0,43.37389526367188,,-1.3534795946832854,-0.024202390695473,0.023675379659156,0.0315671155365613,-0.0225479150936953,Textiles,20.0
2020-02-19,43.60414505004883,44.51556354002708,42.644757936339374,43.02851058596032,1519470.0,43.167626762390135,,-1.3293067525899196,0.0248026747193228,-0.0132013702694502,0.0209021066444974,-0.0220021998506855,Textiles,20.0
2020-02-20,43.46023941040039,44.61150478188731,43.26836123852395,43.604148954250654,829756.0,42.97335071563721,,-1.332602997606602,-0.0033002743084003,0.0033112920177753,0.0264900835132402,-0.0044150279538156,Textiles,20.0
2020-02-24,42.54882049560547,43.93993265577391,41.92522101675182,43.07648637895232,1085897.0,42.80066089630127,,-1.3534795946832854,-0.0209713275205016,0.0124014221123085,0.032694494088552,-0.0146560932028199,Textiles,20.0
2020-02-25,41.63740921020508,43.0764901230955,41.49349965500723,42.78867101269981,701467.0,42.60878372192383,,-1.3743560170041094,-0.0214203654715768,0.0276496982961313,0.0345622107664114,-0.0034562562351401,Textiles,20.0
2020-02-26,41.44552612304688,41.9252197039623,40.91786391599423,41.25364795872639,1328888.0,42.47446956634521,,-1.3787512142415217,-0.0046084300343829,-0.0046296472085025,0.0115740738696685,-0.0127314635960003,Textiles,20.0
2020-02-27,42.3569450378418,42.980544502750206,40.58207657670643,41.25364832795301,8278375.0,42.41690654754639,,-1.3578746171648384,0.0219907671599831,-0.0260475987799191,0.014722484455649,-0.0419026551501695,Textiles,20.0
2020-02-28,39.6226921081543,41.44552932015521,38.61533624247879,40.29426390519526,2085714.0,42.31137390136719,,-1.4205043210169588,-0.0645526472044835,0.0169491713285869,0.0460048804110857,-0.025423710810104,Textiles,20.0
2020-03-02,39.718631744384766,41.44552798114677,39.3348753985391,40.39019985995706,1343878.0,42.2322244644165,,-1.4183067660872175,0.0024213305842165,0.0169081382232467,0.0434782408385994,-0.0096618722496633,Textiles,20.0
2020-03-03,37.84782791137695,40.82192693558503,37.17625610146069,39.81457105059661,3956125.0,42.12189502716065,,-1.4611586503275251,-0.047101416913041,0.0519644916961921,0.0785804414238016,-0.0177439987174108,Textiles,20.0
2020-03-04,37.60797882080078,39.0950282428697,36.64859162465674,38.27955059005596,2928488.0,41.9683931350708,,-1.4666525376518784,-0.0063371956546038,0.0178571619723346,0.0395407960942171,-0.0255102035851342,Textiles,20.0
2020-03-05,36.93640899658203,38.08767442453377,36.4567153732498,37.65594943158038,1417983.0,41.74533576965332,,-1.4820352474042084,-0.0178571102536174,0.0194805194805194,0.0311688509854402,-0.0129870129870128,Textiles,20.0
2020-03-06,35.401390075683594,35.833111399229246,34.53794010904865,35.593264592916405,939473.0,41.44792594909668,,-1.5171957767683513,-0.0415584233172337,0.005419971272953,0.0121950387434699,-0.0243902842455904,Textiles,20.0
2020-03-09,32.906982421875,35.593266029008724,32.475257421138586,35.1135723970287,1883440.0,40.939450645446776,,-1.574331680674048,-0.0704607262165658,0.0670553728343945,0.0816326326338574,-0.0131195560626495,Textiles,20.0
2020-03-11,33.19478988647461,35.40138299076203,31.851650235789972,33.14682126676642,952203.0,40.48853816986084,,-1.5677392780186128,0.0087460910547753,-0.0014450647186572,0.0664740795719422,-0.0404623633792573,Textiles,20.0
2020-03-12,26.862842559814453,32.09150371858985,26.575027121485096,32.04353508883027,2665245.0,39.67305889129639,,-1.712776330578807,-0.1907512398275532,0.1928571973528179,0.1946428843906946,-0.0107142584664482,Textiles,20.0
2020-03-13,31.659778594970703,32.23540946915234,21.490273589396867,24.176558931750176,4119681.0,39.15499000549316,,-1.6028996326268965,0.1785714234997691,-0.236363613244259,0.0181817719430632,-0.3212121327718099,Textiles,20.0
2020-03-16,27.10268783569336,30.02881800281389,26.766901956707603,29.597094869734335,1191577.0,38.23637676239014,,-1.707282530632383,-0.143939438666866,0.0920354117334416,0.1079645747632052,-0.0123893940343265,Textiles,20.0
2020-03-17,30.93187522888184,32.52322608286038,27.15241671355309,27.500525009273023,2651270.0,37.54999685287476,,-1.6195726959547712,0.1412844149038812,-0.1109324990553718,0.0514469569724846,-0.122186530475843,Textiles,20.0
2020-03-18,26.95349884033203,33.21944242519017,25.4118769414293,31.727549469429828,1667734.0,36.71746454238892,,-1.7106997940815785,-0.1286173683008749,0.1771217405717329,0.2324723636800003,-0.0571956133797337,Textiles,20.0
2020-03-19,26.30701446533203,27.74917475903568,23.621609660861164,26.953500245063854,1033193.0,35.90537424087525,,-1.72550790656878,-0.0239851745715709,0.0245746540560038,0.0548203710308581,-0.1020794209852187,Textiles,20.0
2020-03-20,25.4118766784668,27.79890386535228,25.014039446331736,27.79890386535228,1093332.0,34.99576082229614,,-1.7460115746418794,-0.0340265820754714,0.093933526322681,0.093933526322681,-0.015655562836576,Textiles,20.0
2020-03-23,20.339448928833008,24.36755404231982,20.339448928833008,24.36755404231982,1229148.0,33.839721298217775,40.26921279907226,-1.862198575603473,-0.1996085457919761,0.1980439650838628,0.1980439650838628,0.0,Textiles,20.0
2020-03-24,20.289718627929688,21.383772483223044,18.350261331627387,21.383772483223044,1096451.0,32.726766204833986,39.73960472106933,-1.86333767798286,-0.002445017122997,0.0539215883352539,0.0539215883352539,-0.0955881809830794,Textiles,20.0
2020-03-25,21.532960891723636,22.278906432294,19.84215213798671,20.63782662244672,1301680.0,31.721543788909912,39.23294261932373,-1.8348604680099132,0.0612744950579338,-0.041570421911692,0.0346420329429508,-0.0785218884778079,Textiles,20.0
2020-03-26,20.588098526000977,22.875664185762112,20.23999021333184,21.33404409727583,2432548.0,30.67867240905762,38.6939518737793,-1.856503107395505,-0.0438798161791963,0.0362318827225733,0.1111110701589144,-0.0169082303656894,Textiles,20.0
2020-03-27,19.593503952026367,21.73188082466982,18.947016288427356,21.383772520509805,1914430.0,29.540500354766845,38.14466312408448,-1.879284892849448,-0.0483092002264571,0.091370516109156,0.1091370322469709,-0.0329950000358233,Textiles,20.0
2020-03-30,21.234582901000977,21.532960350920284,18.54917826357694,19.24539484277208,2116350.0,28.62109489440918,37.6099674987793,-1.8416949949083032,0.0837562772331433,-0.0936768133145261,0.0140514862623104,-0.1264637337094786,Textiles,20.0
2020-03-31,21.483232498168945,22.477826577741236,20.389178631231896,22.477826577741236,1200039.0,27.70932493209839,37.03899127960205,-1.835999526700335,0.0117096529904643,0.0462962954786743,0.0462962954786743,-0.0509259426871769,Textiles,20.0
2020-04-01,20.538368225097656,22.03025940702297,20.090802008742703,21.38377360759622,1045971.0,26.843851947784422,36.48845264434814,-1.8576422097748917,-0.0439814759325358,0.0411622468364105,0.0726392265234705,-0.0217917125377093,Textiles,20.0
2020-04-03,20.886476516723636,21.88107063656761,20.687556933939742,21.88107063656761,734342.0,26.007776832580568,35.94967315673828,-1.849668580497115,0.0169491698566681,0.0476190476190474,0.0476190476190474,-0.0095238458542596,Textiles,20.0
2020-04-07,21.88107109069824,22.378368160941385,21.085396537124325,21.88107109069824,1617886.0,25.255009937286378,35.432704277038575,-1.826886795043172,0.0476190693618545,0.0,0.0227272727272727,-0.0363636016845703,Textiles,20.0
2020-04-08,23.472421646118164,24.069178498408185,21.9307996196158,21.9307996196158,993746.0,24.658561515808103,34.955237503051755,-1.7904359557924492,0.0727272695574949,-0.0656780135319918,0.0254237445665821,-0.0656780135319918,Textiles,20.0
2020-04-09,23.870258331298828,24.815123482394483,23.57188086097267,23.57188086097267,718180.0,24.206725311279296,34.51259033203125,-1.7813232678242508,0.0169491112241696,-0.012499968210856,0.0395833651224772,-0.012499968210856,Textiles,20.0
2020-04-13,22.776203155517575,24.665931453680265,22.52755464531097,23.87025697983416,877518.0,23.685795974731445,34.058615341186524,-1.806383258036967,-0.0458334032500485,0.0480349519560525,0.0829694170384538,-0.0109170307495423,Textiles,20.0
2020-04-15,23.223772048950195,24.56647443066533,22.7762039560326,23.77079803181601,1570741.0,23.503842449188237,33.640454597473145,-1.7961314240004174,0.019650724502964,0.0235545707955113,0.0578158612169046,-0.0192719809673566,Textiles,20.0
2020-04-16,25.51133728027344,25.51133728027344,23.223771699234053,23.323231484722204,1217739.0,23.19642038345337,33.28051723480225,-1.743733369883106,0.0985010198387065,-0.0857699371660606,0.0,-0.0896685875737387,Textiles,20.0
2020-04-17,28.04755210876465,28.04755210876465,25.85944450704576,26.85403852654752,1688580.0,23.24366359710693,33.00680137634277,-1.685639847557827,0.0994152051155833,-0.0425532173926923,0.0,-0.0780142093411112,Textiles,20.0
2020-04-20,30.832416534423828,30.832416534423828,28.04755386432319,29.2907964665177,1575464.0,23.238690662384037,32.79741729736328,-1.6218508570245795,0.099290819208031,-0.0499999753890498,0.0,-0.0903225560342112,Textiles,20.0
2020-04-21,29.290796279907227,30.036741836471545,29.290796279907227,30.036741836471545,451524.0,23.355555534362797,32.58214488983154,-1.6571625938959158,-0.0499999814414614,0.0254668923792971,0.0254668923792971,0.0,Textiles,20.0
2020-04-22,27.8486328125,28.84322684151785,27.8486328125,27.8486328125,1089612.0,23.43263645172119,32.32555721282959,-1.6901962133864086,-0.0492360621959777,0.0,0.0357142857142855,0.0,Textiles,20.0
2020-04-23,26.45620346069336,28.34593187280624,26.45620346069336,26.85404072160591,1054684.0,23.48485279083252,32.026730155944826,-1.722090643119585,-0.0499999178121822,0.0150375794283419,0.0714285560632497,0.0,Textiles,20.0
2020-04-24,25.16322898864746,26.605391136151077,25.16322898864746,26.605391136151077,706235.0,23.72604179382324,31.703003005981444,-1.751706999160883,-0.0488722606766652,0.057312284848429,0.057312284848429,0.0,Textiles,20.0
2020-04-27,26.406471252441406,26.406471252441406,24.16863464131798,25.16322869070617,740550.0,24.031879425048828,31.369602661132813,-1.7232297891879365,0.0494071036890711,-0.0470809806372857,0.0,-0.0847457651471144,Textiles,20.0
2020-04-28,26.35674285888672,27.69944523299225,25.56106836158444,27.052959466804445,610647.0,24.273068523406984,31.05247673034668,-1.7243688478783583,-0.0018831896575385,0.0264151231297908,0.0509434106214992,-0.0301886504551149,Textiles,20.0
2020-04-29,26.25728225708008,26.75457927671053,26.05836458745045,26.75457927671053,559881.0,24.55652770996094,30.71417381286621,-1.7266470526371314,-0.0037736302372091,0.0189393942130609,0.0189393942130609,-0.0075757143363911,Textiles,20.0
2020-04-30,26.15782165527344,27.25187544363521,26.058363772089432,26.854038219786617,621259.0,24.88474359512329,30.396907119750978,-1.7289252573959046,-0.0037879244635008,0.0266159993629599,0.0418251107748954,-0.0038022234609109,Textiles,20.0
2020-05-04,24.86485481262207,25.80972005431686,24.86485481262207,25.56107150619064,1719309.0,25.066257190704345,29.98470516204834,-1.7585414386813432,-0.0494294540153615,0.028000030517578,0.038000030517578,0.0,Textiles,20.0
2020-05-05,23.870258331298828,25.26268968788372,23.621609807014465,24.11890685558319,788835.0,25.18560848236084,29.56892086029053,-1.7813232678242508,-0.0400000920503407,0.0104166666666667,0.0583333174387614,-0.0104166666666666,Textiles,20.0
2020-05-06,23.870258331298828,24.168635801624987,23.372961282730103,24.069177909541395,464535.0,25.3522029876709,29.174243125915527,-1.7813232678242508,0.0,0.0083333651224772,0.0124999682108561,-0.0208333333333333,Textiles,20.0
2020-05-07,23.57188034057617,24.765392092569336,23.372960766725157,23.77079801738954,464901.0,25.486473178863527,28.79470432281494,-1.7881577947226408,-0.0124999900118978,0.0084387700064367,0.0506328614751483,-0.0084388504852793,Textiles,20.0
2020-05-08,23.96971702575684,24.5664738361938,23.87025724117774,23.87025724117774,927267.0,25.590905475616456,28.4020157623291,-1.7790451067544424,0.0168775965019572,-0.0041493933563012,0.0248962809947115,-0.0041493933563012,Textiles,20.0
2020-05-11,23.870258331298828,24.7156636932732,23.67133875305626,24.516744115030637,377139.0,25.610797309875487,28.01021614074707,-1.7813232678242508,-0.0041493478772041,0.0270833174387614,0.0354166825612385,-0.0083333651224771,Textiles,20.0
2020-05-12,24.467016220092773,24.76539370323724,23.67133976997791,23.870259356766063,315408.0,25.640635204315185,27.648580055236817,-1.7676541703385062,0.025000059928613,-0.0243902590311212,0.0121950907483125,-0.0325203712196602,Textiles,20.0
2020-05-13,25.6605281829834,25.6605281829834,25.362150698289224,25.6605281829834,459489.0,25.784851455688475,27.329042434692383,-1.7403160627449463,0.0487804459748749,0.0,0.0,-0.011627877749299,Textiles,20.0
2020-05-14,25.95890617370605,26.35674343099275,25.063771870551573,26.15782385383056,454808.0,25.92160816192627,27.01931003570557,-1.7334815358465565,0.0116278974694107,0.00766279128995,0.0153256556583909,-0.0344827435010018,Textiles,20.0
2020-05-15,27.251876831054688,27.251876831054688,25.66052595760557,26.307013613440063,664703.0,26.008635139465333,26.717208671569825,-1.7038652671831884,0.0498083643700785,-0.0346714915626621,0.0,-0.0583941753191729,Textiles,20.0
2020-05-18,26.008634567260746,28.147011439682537,25.909174780791385,28.04755355025082,594456.0,25.906689262390135,26.444927520751957,-1.7323424771561349,-0.0456204272278677,0.0783939263600035,0.0822179598429804,-0.0038241064217402,Textiles,20.0
2020-05-19,26.406471252441406,27.05295890217381,25.561067828091524,26.555661877479714,514611.0,25.685391998291017,26.178684310913084,-1.7232297891879365,0.0152963310761978,0.0056497751483743,0.0244821674032886,-0.0320150093614541,Textiles,20.0
2020-05-20,26.95349884033203,27.0529586236544,26.35674203743541,26.555661604080143,257249.0,25.56852712631225,25.96079772949219,-1.7106997940815785,0.0207156640757158,-0.0147601333173332,0.0036900509248001,-0.0221402351669335,Textiles,20.0
2020-05-21,27.052959442138672,27.55025647675859,26.903768814122586,27.251877117764057,253944.0,25.52874345779419,25.749697341918942,-1.7084215893228052,0.0036900812913317,0.0073528988963604,0.0183823524255652,-0.0055147618261571,Textiles,20.0
2020-05-22,27.301610946655277,27.599988441259157,26.854042807711608,27.052962402139425,378394.0,25.571013832092284,25.55700138092041,-1.702726077425872,0.0091912866334798,-0.0091074678707305,0.0109289336510904,-0.0163934699611012,Textiles,20.0
2020-05-26,27.351337432861328,27.79890553148686,27.10268891074441,27.401066378469643,397422.0,25.68041925430298,25.39600032806397,-1.7015870624244152,0.0018213755335981,0.0018181540749289,0.0163636641068893,-0.009090909090909,Textiles,20.0
2020-05-27,28.196741104125977,28.345929829082053,27.40106474263096,27.40106474263096,477926.0,25.769932746887207,25.301795501708984,-1.682222584108632,0.0309090432356311,-0.0282187348728248,0.0052909917640888,-0.0282187348728248,Textiles,20.0
2020-05-28,29.539445877075195,29.58917482384641,28.495120921540337,29.539445877075195,790592.0,25.92906789779663,25.228688621520995,-1.6514671256879476,0.0476191474749095,0.0,0.0016834759520591,-0.0353535729776613,Textiles,20.0
2020-05-29,30.981603622436523,30.981603622436523,29.58917236131172,29.58917236131172,794563.0,26.16528396606445,25.31106384277344,-1.6184336372643495,0.0488214217478111,-0.0449438085288916,0.0,-0.0449438085288916,Textiles,20.0
2020-06-01,32.52322769165039,32.52322769165039,32.224850221723855,32.27457916769905,374828.0,26.4835542678833,25.328332824707037,-1.5831218130150837,0.0497593374442838,-0.0076452597604625,0.0,-0.0091742883810741,Textiles,20.0
2020-06-02,34.11457824707031,34.11457824707031,33.81620076385144,34.11457824707031,228653.0,26.946040439605717,25.46857063293457,-1.5466709737643607,0.0489296625324941,0.0,0.0,-0.0087463336365442,Textiles,20.0
2020-06-03,35.80538558959961,35.80538558959961,33.468091103464154,35.80538558959961,1660919.0,27.54279680252075,25.56604084014893,-1.5079420171327944,0.0495626043002451,0.0,0.0,-0.0652777353922525,Textiles,20.0
2020-06-04,34.01512145996094,36.45187794151897,34.01512145996094,36.40214519763103,1161097.0,28.050039958953857,25.707273292541505,-1.5489490911452044,-0.049999856171321,0.0701753701064935,0.0716374476106556,0.0,Textiles,20.0
2020-06-05,34.959983825683594,35.30809023999708,32.42376585769112,33.8161991030958,1088430.0,28.61944513320923,25.88033267974853,-1.5273064517596129,0.0277777154738327,-0.0327169694440049,0.0099572819040536,-0.0725463141126864,Textiles,20.0
2020-06-08,33.716739654541016,35.705927745214225,33.51782008665865,34.95998221121177,724472.0,29.10679626464844,26.04642993927002,-1.555783705421524,-0.03556192066168,0.0368731546824787,0.0589970474919661,-0.0058997272547843,Textiles,20.0
2020-06-09,32.07565689086914,34.36322235993007,32.07565689086914,34.26376447634809,671032.0,29.517066192626952,26.281154098510743,-1.5933736907405982,-0.0486726409636956,0.0682170779206032,0.0713178058003272,0.0,Textiles,20.0
2020-06-10,32.622684478759766,32.97079467694733,30.882144870047696,32.075658503408164,412636.0,29.924849605560304,26.527813415527344,-1.58084369563424,0.0170542910392069,-0.0167682698126134,0.010670801736571,-0.05335365977761,Textiles,20.0
2020-06-11,33.36863708496094,34.064853834555386,33.31890813014906,33.66701460790826,568434.0,30.31025505065918,26.76452693939209,-1.563757203632406,0.0228660705922853,0.0089418552573068,0.0208644047349548,-0.0014902902592413,Textiles,20.0
2020-06-12,33.1199836730957,33.41836115240593,31.727552274585083,31.8767410142402,500819.0,30.66830892562866,27.015164642333986,-1.569452759218304,-0.0074517101562203,-0.0375375383975635,0.0090089863043201,-0.0420420315497236,Textiles,20.0
2020-06-15,34.064849853515625,34.51241798266891,33.16971359520906,34.51241798266891,519831.0,31.00895757675171,27.304591560363768,-1.5478100324547823,0.0285285823129032,0.0131387084069913,0.0131387084069913,-0.0262774168139826,Textiles,20.0
2020-06-16,34.064849853515625,34.95998611182219,33.31890423628536,34.31349839259238,521238.0,31.41176834106445,27.561196899414064,-1.5478100324547823,0.0,0.0072992700729925,0.0262774168139825,-0.021897810218978,Textiles,20.0
2020-06-17,34.01512145996094,34.76106708937203,33.31890478036212,33.31890478036212,511101.0,31.79220085144043,27.8118346786499,-1.5489490911452044,-0.0014598154334608,-0.0204678581088806,0.0219298240721892,-0.0204678581088806,Textiles,20.0
2020-06-18,33.617279052734375,34.71133481417081,33.51782116263802,34.114576091366764,408631.0,32.125389862060544,28.07341289520264,-1.558061910180297,-0.0116960454689206,0.014792899742192,0.0325444471493432,-0.002958534804091,Textiles,20.0
2020-06-19,33.070255279541016,34.16430732003094,32.82160674360462,33.71674299060587,698720.0,32.42625465393066,28.317088470458984,-1.5705918179087257,-0.0162721013897424,0.019548918071546,0.0330826608758223,-0.0075187969924811,Textiles,20.0
2020-06-22,34.711334228515625,34.711334228515625,33.169710399505504,33.61727848553827,698218.0,32.79674081802368,28.57369373321533,-1.5330019199675808,0.0496240181729067,-0.0315186888459786,0.0,-0.0444126929509861,Textiles,20.0
2020-06-23,36.40214157104492,36.40214157104492,35.30808960786786,36.00430621810567,1048320.0,33.24928102493286,28.832288131713867,-1.4942729633360146,0.0487105258299257,-0.0109288996682465,0.0,-0.0300546043710596,Textiles,20.0
2020-06-24,35.705928802490234,37.695116952064616,35.30808965494524,37.29727780451962,1933835.0,33.62474040985107,29.06900154113769,-1.510220134513638,-0.0191255991682772,0.0445682007274488,0.0557103040387974,-0.0111421033113482,Textiles,20.0
2020-06-25,34.810791015625,35.85511398727872,34.562142508370535,35.55673653738839,1059781.0,33.888307666778566,29.309693298339845,-1.5307238025867371,-0.0250697241854917,0.0214285714285713,0.0299999782017297,-0.0071428571428571,Textiles,20.0
2020-06-26,35.95457458496094,36.30268096701464,34.661599350875754,35.25835802677853,842542.0,34.136956214904785,29.564309349060057,-1.5045247536835995,0.0328571553810008,-0.0193637823898386,0.0096818384328569,-0.0359613553771821,Textiles,20.0
2020-06-29,37.69511795043945,37.74484689668085,34.16430585616929,35.5567391153808,4433990.0,34.39555072784424,29.80798496246338,-1.464656563605752,0.0484095107665812,-0.0567282701667133,0.0013192410302782,-0.0936676229243367,Textiles,20.0
2020-06-30,36.8994369506836,38.938357744974496,35.95457565858795,38.78916712302512,2845796.0,34.5347936630249,29.98502265930176,-1.4828821142980078,-0.0211083302830355,0.0512129812405313,0.0552561492202696,-0.0256063877982327,Textiles,20.0
2020-07-01,35.50700759887695,37.098356527860325,35.308088034235254,36.79997907793533,708167.0,34.51987476348877,30.07851448059082,-1.5147765440311842,-0.037735788588526,0.0364145436772676,0.0448178834713659,-0.0056022621474863,Textiles,20.0
2020-07-02,35.357818603515625,36.20322584361709,35.05944113986376,35.50700923237921,488725.0,34.58700962066651,30.199854927062987,-1.5181938074803794,-0.0042016775124143,0.0042194522953051,0.0239100508315126,-0.0084387972854806,Textiles,20.0
2020-07-03,35.357818603515625,36.05403521475351,35.3080896585862,35.357818603515625,425492.0,34.60690135955811,30.3500386428833,-1.5181938074803794,0.0,0.0,0.0196905985362079,-0.0014064483300585,Textiles,20.0
2020-07-06,35.606468200683594,36.84971083195101,35.35781967443011,35.45728136137675,1160509.0,34.70138778686523,30.533043937683104,-1.5124983392724112,0.0070323794563289,-0.0041898802898957,0.034916201861423,-0.0069832403722845,Textiles,20.0
2020-07-07,35.357818603515625,35.90484458588993,35.208631768727344,35.80538669603107,342722.0,34.86549587249756,30.73693572998047,-1.5181938074803794,-0.0069832704486876,0.0126582495807856,0.0154711462409029,-0.0042193449901756,Textiles,20.0
