Date_Ticker,Close_DRREDDY.NS,High_DRREDDY.NS,Low_DRREDDY.NS,Open_DRREDDY.NS,Volume_DRREDDY.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,527.61669921875,534.6587538696375,525.1593415114656,530.5950271475842,2130840.0,,,-1.9143320616588224,-0.0078050170141129,0.0056448704774589,0.0133469138890311,-0.0046574676482434,Healthcare,11.0
2020-01-24,526.4443969726562,529.1621863139094,525.367637041176,528.6325245156511,1363645.0,,,-1.9199832725774568,-0.0022218823775471,0.0041564266911715,0.0051625382602262,-0.0020453440812975,Healthcare,11.0
2020-01-27,553.7703247070312,557.2870053109855,520.5571300068448,526.0275279461041,20699040.0,,,-1.788255655669047,0.0519065791022072,-0.0500980199247843,0.0063504316628282,-0.0599764798118384,Healthcare,11.0
2020-01-28,553.8399047851562,564.3986401662297,548.3868362016196,553.9875041709699,11511345.0,,,-1.787920237308697,0.0001256478995363,0.0002665018980005,0.0190645984333133,-0.0098459293677148,Healthcare,11.0
2020-01-29,546.7369995117188,556.0453523900248,538.2187934886284,553.839841532167,6946015.0,,,-1.8221605673677963,-0.0128248347799944,0.0129913322617487,0.0170252843444274,-0.0155800796922428,Healthcare,11.0
2020-01-30,547.8831787109375,550.5142105505497,541.579227695178,547.4403805677588,3366300.0,,,-1.816635285447609,0.0020963995490379,-0.0008081980983984,0.0048021767081853,-0.0115060130712379,Healthcare,11.0
2020-01-31,540.8759155273438,554.3087847507874,538.7224484116009,547.9526834376144,3341175.0,,,-1.850414562374544,-0.0127897030897726,0.0130839028085969,0.0248353990958292,-0.0039814439022363,Healthcare,11.0
2020-02-03,546.02490234375,551.0350655655018,541.335959826362,542.5255522913268,2576210.0,,,-1.8255933094820105,0.0095197191603291,-0.0064087737343162,0.0091757046249103,-0.0085874151476631,Healthcare,11.0
2020-02-04,562.9918823242188,569.2003832324226,547.3968568709781,547.7355139382568,5149785.0,,,-1.7438021307639215,0.0310736376814315,-0.027098735994165,0.0110276917005855,-0.0277002669893909,Healthcare,11.0
2020-02-05,544.1493530273438,564.4072464190166,542.1262082871846,561.8022898970826,4781145.0,,,-1.8346345996532345,-0.0334685630263206,0.0324413449570926,0.0372285536663219,-0.003717995305707,Healthcare,11.0
2020-02-06,548.59521484375,551.69511988045,544.713854544426,550.0974426782076,2462660.0,533.594123840332,,-1.813202837560028,0.0081702969812827,0.0027383174220456,0.0056506235432309,-0.0070750896003157,Healthcare,11.0
2020-02-07,549.9411010742188,553.1191248460606,544.783284823082,548.7514554541649,2676165.0,535.6233856201172,,-1.80671484610031,0.002453332063518,-0.0021632236938284,0.0057788438900712,-0.0093788521008192,Healthcare,11.0
2020-02-10,546.8846435546875,551.0786388927595,540.6153532213767,549.8976848507015,1477975.0,537.3113983154296,,-1.8214488331452643,-0.0055577906680569,0.0055094640735009,0.0076688848141932,-0.0114636430318487,Healthcare,11.0
2020-02-11,554.19580078125,556.7573519256554,544.4359056257845,548.7601164336036,3060520.0,539.4248840332032,,-1.78620460181817,0.013368737470924,-0.0098082380631244,0.0046221049325785,-0.0176109150262542,Healthcare,11.0
2020-02-12,554.9773559570312,558.0858994688401,549.4808824658251,550.8875548477671,2843165.0,541.8305618286133,,-1.78243702979687,0.001410250988332,-0.00736931167617,0.0056012078302696,-0.0099039599223427,Healthcare,11.0
2020-02-13,577.3626098632812,579.4986935168924,555.2204770805115,559.6749574448837,8584320.0,545.1922576904296,,-1.674526470286367,0.0403354365110045,-0.0306352578366408,0.0036997263368283,-0.0383504792387109,Healthcare,11.0
2020-02-14,573.8372802734375,578.8214228420599,569.0962924632776,573.9935713333123,3533430.0,547.5362884521485,,-1.691520706317469,-0.0061059194509989,0.0002723612864614,0.0086856374445511,-0.0082619027608328,Healthcare,11.0
2020-02-17,572.317626953125,580.3929816930868,570.8675493068531,577.5709454185104,3203305.0,549.5850860595704,,-1.6988463609981663,-0.0026482303826415,0.0091790261525801,0.0141099179190984,-0.0025336938405894,Healthcare,11.0
2020-02-18,564.6417236328125,571.0064627358931,561.4984135906479,571.0064627358931,3486830.0,551.2427032470703,,-1.7358488906774114,-0.0134119638445823,0.0112721728428621,0.0112721728428621,-0.0055669106808845,Healthcare,11.0
2020-02-19,569.2958984375,572.8820595692381,565.7965479925734,565.7965479925734,1509105.0,553.119140625,,-1.7134129330895778,0.0082427043732144,-0.0061468042445606,0.0062992920581033,-0.0061468042445606,Healthcare,11.0
2020-02-20,565.3276977539062,584.3699247647029,562.6793357233065,571.2322556413038,4622330.0,555.0046905517578,,-1.732542077561645,-0.0069703658404793,0.0104444871724078,0.0336835203483802,-0.0046846493478418,Healthcare,11.0
2020-02-24,551.6083374023438,565.6230188068268,549.8803910689433,565.6230188068268,3143085.0,556.2628875732422,,-1.7986777514237124,-0.0242679783885888,0.0254069426696514,0.0254069426696514,-0.0031325602175228,Healthcare,11.0
2020-02-25,536.0827026367188,552.6502413438069,530.7772871155955,552.5981443320667,5005135.0,555.3785064697265,,-1.8735207682298136,-0.0281461205585451,0.0308076377285013,0.030904818651303,-0.0098966362746429,Healthcare,11.0
2020-02-26,534.076904296875,541.0494774019724,531.4632559667899,537.8367399177937,3810845.0,554.3903564453125,,-1.883189938033483,-0.0037415837705231,0.007039876824235,0.0130553728292686,-0.0048937677496577,Healthcare,11.0
2020-02-27,532.635498046875,537.315749856335,526.0449869664359,537.315749856335,4677080.0,553.6852813720703,,-1.890138394172102,-0.0026988739606661,0.0087869693751581,0.0087869693751581,-0.0123733981392639,Healthcare,11.0
2020-02-28,508.3312683105469,536.3606296453142,504.5367187131996,526.2012872619473,8299780.0,551.7076858520508,,-2.007299586102416,-0.0456301351026161,0.0351542784507274,0.05513995121316,-0.0074647180567085,Healthcare,11.0
2020-03-02,504.58880615234375,520.5137988199612,499.4570645396311,514.218486509347,4444330.0,549.8933303833007,,-2.025340533376453,-0.0073622505470523,0.0190842132040796,0.0315603367998802,-0.0101701455722806,Healthcare,11.0
2020-03-03,528.5804443359375,534.5370993338634,509.05196054662736,510.57151863781127,5280400.0,549.0211074829101,,-1.909686223141343,0.0475469092676429,-0.0340703593768987,0.0112691550770653,-0.0369451499739912,Healthcare,11.0
2020-03-04,550.7486572265625,553.4230413361718,527.2432577502561,532.2794968764073,9163610.0,548.4089462280274,,-1.8028219335338265,0.0419391468756949,-0.0335346443569403,0.0048559067271753,-0.0426789955234279,Healthcare,11.0
2020-03-05,553.0236206054688,561.2726499118114,549.8542355148932,550.6878407135431,5228710.0,548.8526596069336,,-1.7918552242835402,0.0041306743993937,-0.0042236530319778,0.0149162332294439,-0.0057310121529812,Healthcare,11.0
2020-03-06,550.67919921875,556.844242589168,535.7875079676088,535.7875079676088,5629460.0,548.9568588256836,,-1.8031567634409127,-0.0042392789374023,-0.0270424073984781,0.0111953445475412,-0.0270424073984781,Healthcare,11.0
2020-03-09,531.6282958984375,553.8138352542593,525.515349353988,548.5605160209684,4992640.0,548.0412185668945,,-1.8949937220514843,-0.0345952840552903,0.031849734585545,0.041731298967691,-0.0114985349568702,Healthcare,11.0
2020-03-11,521.0955810546875,535.5618049130676,518.0390812914987,533.1478527141891,5845705.0,546.7517654418946,,-1.9457678234627849,-0.0198121787816993,0.0231287159163928,0.0277611716244086,-0.0058655261612513,Healthcare,11.0
2020-03-12,495.01123046875,517.9521999068327,486.87508699169456,511.9607785746039,3889695.0,543.7925369262696,,-2.0715102822253697,-0.0500567487698576,0.0342407344774855,0.0463443413523341,-0.0164362805856969,Healthcare,11.0
2020-03-13,501.0373840332031,544.5054256478459,453.2624616348646,474.09342337476727,4930170.0,541.0955383300782,,-2.0424605512926868,0.0121737714086742,-0.0537763478675881,0.0867560844756489,-0.0953520114881737,Healthcare,11.0
2020-03-16,490.9388427734375,517.683054685136,479.3120398128107,484.5219532890369,4715400.0,536.7743499755859,,-2.0911416715580664,-0.0201552650192992,-0.0130706493871007,0.0544756486584228,-0.023682792942078,Healthcare,11.0
2020-03-17,482.9936828613281,504.319592325141,478.9212652150367,491.46848356646166,4684015.0,532.2321701049805,,-2.129442182023876,-0.0161836041883041,0.0175464007208696,0.0441535991474566,-0.0084316167908569,Healthcare,11.0
2020-03-18,463.41314697265625,486.57119875096254,455.18150020736937,486.57119875096254,4366425.0,526.786946105957,,-2.223832292232639,-0.0405399419981516,0.0499727984188431,0.0499727984188431,-0.0177630842350111,Healthcare,11.0
2020-03-19,455.6850891113281,465.4015804186421,433.29985382389583,452.9151495018834,4838010.0,521.3391143798829,,-2.26108623856883,-0.0166763889022426,-0.0060786268316275,0.0213228203851545,-0.0491243532481778,Healthcare,11.0
2020-03-20,503.1473693847656,512.1344483036636,458.6460282203166,458.6460282203166,7772855.0,518.0316879272461,,-2.0322891366283886,0.1041558773976956,-0.0884459382523732,0.0178617229578028,-0.0884459382523732,Healthcare,11.0
2020-03-23,480.7708129882813,529.1535707416988,465.4623461976808,465.4623461976808,4816170.0,513.8038436889649,531.5348217773437,-2.140157768843848,-0.0444731658318035,-0.0318415061335548,0.1006358049331019,-0.0318415061335548,Healthcare,11.0
2020-03-24,496.3223876953125,514.0447518513483,486.4495537538134,494.9417374244401,5340585.0,511.03954620361327,531.2741522216797,-2.065189705719195,0.0323471689355866,-0.0027817610188479,0.0357073639944596,-0.0198919778479949,Healthcare,11.0
2020-03-25,507.4454956054688,512.1170546918255,485.5117556345159,490.9908447936929,4097050.0,509.6076858520508,531.1605743408203,-2.011569550097662,0.0224110541573728,-0.0324264397935833,0.0092060312423953,-0.0432238342066317,Healthcare,11.0
2020-03-26,512.0563354492188,532.54863940363,500.0213957373268,516.6844368274843,3194975.0,508.506657409668,531.163179321289,-1.989342493418467,0.0090863745637321,0.0090382660224395,0.0400196277943396,-0.0235031555684861,Healthcare,11.0
2020-03-27,506.4903869628906,529.1448496312299,494.26444241716536,512.7943904473736,4007940.0,507.1994018554688,531.1557110595703,-2.0161737555467294,-0.0108697971316871,0.0124464425125305,0.0447283171634986,-0.0241385520049781,Healthcare,11.0
2020-03-30,519.9927978515625,529.6745756382421,488.1689391632358,500.0822500811814,5752295.0,507.78247833251953,531.3529931640625,-1.951083910247701,0.0266587703068511,-0.0382900452710976,0.0186190613152363,-0.0612005758922283,Healthcare,11.0
2020-03-31,541.9612426757812,547.3882356009253,526.557221438751,529.674509494064,5013780.0,509.6511001586914,531.6530847167969,-1.845182624406347,0.0422475944185863,-0.0226708705608817,0.0100136181294991,-0.0284227358417314,Healthcare,11.0
2020-04-01,537.4893798828125,545.9988941989707,532.4531410424722,541.8222825592188,3555215.0,510.0965469360352,531.7760388183593,-1.8667397270447368,-0.008251259390598,0.0080613735611874,0.0158319673553615,-0.0093699318141659,Healthcare,11.0
2020-04-03,546.4852294921875,558.9977358779848,525.3503748513808,535.7528194429601,5868365.0,509.8833755493164,532.0759558105469,-1.823374252224326,0.0167367950811164,-0.0196389755294947,0.0228963304231011,-0.0386741553114727,Healthcare,11.0
2020-04-07,622.2720947265625,627.8987844698842,557.4607566540021,564.4073081387871,11837790.0,513.345799255371,533.8860546875,-1.4580353972245563,0.1386805372668511,-0.0929895251259855,0.009042169480208,-0.1041527309705887,Healthcare,11.0
2020-04-08,639.603759765625,653.8442126887172,602.787065644096,612.1649003260899,12611475.0,517.7920272827148,536.1257958984374,-1.3744862143809489,0.0278522292513829,-0.0428997782151714,0.0222644922042209,-0.0575617224874038,Healthcare,11.0
2020-04-09,628.9320678710938,661.6590097239468,624.0087144885666,649.5025449783625,9804680.0,522.6572158813476,538.1755493164062,-1.4259302698330536,-0.0166848485982036,0.0327069935818329,0.0520357341034181,-0.0078281163165879,Healthcare,11.0
2020-04-13,650.6487426757812,669.6475649781225,626.4400068279639,641.5140106333592,11611945.0,529.1348739624024,540.1131176757813,-1.3212426688482295,0.0345294442978515,-0.014039421646856,0.0291998140566736,-0.0372070738940636,Healthcare,11.0
2020-04-15,661.2422485351562,676.1772917328207,655.7544665377801,664.2639814522122,8625555.0,537.4464248657226,542.2611645507812,-1.2701755177115708,0.0162814513646939,0.004569781987993,0.0225863414365157,-0.0082992004965398,Healthcare,11.0
2020-04-16,670.455078125,675.5521058405395,656.449089994149,661.033839236313,7329295.0,545.9173095703125,544.7355261230468,-1.225764067214805,0.01393260882869,-0.0140520061612994,0.0076023403831826,-0.0208902707844652,Healthcare,11.0
2020-04-17,682.4204711914062,694.2904285009464,664.0207919091175,689.4451942860511,9074610.0,555.4913909912109,547.4262719726562,-1.168083584073245,0.0178466737844223,0.0102938340674052,0.0173939056793195,-0.0269623788544408,Healthcare,11.0
2020-04-20,667.69384765625,681.621664127258,661.7111175463706,681.3785623873255,7493955.0,564.726399230957,549.9626306152344,-1.239074880041327,-0.0215799850046199,0.0204954932250938,0.0208595848529946,-0.00896028940641,Healthcare,11.0
2020-04-21,697.5032348632812,702.9562500231648,663.7516302960561,666.0005995772339,14239375.0,576.4309036254883,552.992197265625,-1.0953754757081084,0.0446452926167713,-0.0451648590450226,0.0078179066236909,-0.0483891728098448,Healthcare,11.0
2020-04-22,704.5192260742188,711.031617972948,687.9256642357718,692.9098063559225,8917130.0,588.8726104736328,555.822744140625,-1.0615541243728148,0.0100587221108913,-0.0164784995052402,0.0092437390744013,-0.023553029107397,Healthcare,11.0
2020-04-23,699.3613891601562,709.5902111762706,696.2614843470718,700.038703336888,5128285.0,598.6833114624023,558.9269848632813,-1.0864180401269716,-0.0073210733265626,0.0009684752221525,0.0146259461483824,-0.0044324792033586,Healthcare,11.0
2020-04-24,695.141357421875,703.2688093837222,689.4625710507083,696.3917387235422,6330770.0,609.401838684082,561.8579077148438,-1.1067611636822003,-0.0060341217054446,0.0017987439364917,0.0116917974669068,-0.0081692540812533,Healthcare,11.0
2020-04-27,691.2340087890625,705.9607178477561,686.8490085162499,695.1414442199225,5624485.0,619.1474197387695,564.6837658691406,-1.1255969642022772,-0.0056209411094514,0.0056528402555093,0.0213049544314125,-0.0063437276190945,Healthcare,11.0
2020-04-28,685.9285278320312,700.941742581417,675.908093775515,699.8650356216758,4305840.0,628.0715713500977,567.4646435546875,-1.1511726141789662,-0.0076753760514845,0.0203177258623326,0.0218874330782494,-0.0146085687501396,Healthcare,11.0
2020-04-29,673.9370727539062,689.4452362554515,672.5217086461881,685.9285551587826,5198230.0,636.165608215332,569.8594689941406,-1.2089787320923415,-0.0174820766181362,0.0177931781610938,0.0230112930843444,-0.0021001428248108,Healthcare,11.0
2020-04-30,683.5927734375,710.9361282285618,676.4291422217618,683.0370365994302,10890150.0,645.0207275390625,572.43177734375,-1.162432373154611,0.014327303058337,-0.0008129647644975,0.0399994790078945,-0.0104793840632856,Healthcare,11.0
2020-05-04,684.0615844726562,695.6970783476127,668.2929373595344,668.6055194283241,7077435.0,653.2241668701172,574.5657568359375,-1.1601724183950948,0.0006858045511493,-0.0225945520040381,0.0170094245007577,-0.023051502190812,Healthcare,11.0
2020-05-05,665.8096313476562,692.2846677102466,660.9643967568319,691.1818856820275,3978630.0,659.4165863037109,576.4052038574218,-1.248157950394279,-0.0266817396844034,0.0381073705452648,0.039763672851957,-0.0072772071215269,Healthcare,11.0
2020-05-06,669.0397338867188,673.8154879897388,660.7993957413667,668.7792488079685,4779515.0,665.9941040039063,578.3396459960937,-1.2325868885816091,0.0048513905281371,-0.0003893417170262,0.0071382219338091,-0.0123166648077546,Healthcare,11.0
2020-05-07,666.4608154296875,683.6361353177639,663.1438309482094,678.8343594701379,4581335.0,671.9928833007813,580.3760278320312,-1.2450188464586875,-0.0038546566465481,0.0185660488268508,0.0257709373010968,-0.004977013508798,Healthcare,11.0
2020-05-08,691.8765258789062,717.6135121692339,677.3061615175393,677.3061615175393,10017290.0,675.4731048583984,582.8276403808594,-1.1224996404484135,0.0381353409844995,-0.0210591974382392,0.0371988141346946,-0.0210591974382392,Healthcare,11.0
2020-05-11,670.6895751953125,690.7998186687302,668.2669314168818,690.7998186687302,5974940.0,677.0273956298828,584.9348779296874,-1.224633648495099,-0.0306224447442836,0.0299844282916748,0.0299844282916748,-0.0036121685322531,Healthcare,11.0
2020-05-12,655.3029174804688,678.955916428321,652.828229752772,670.8979443937517,5392485.0,678.3459381103515,587.00876953125,-1.2988067112603958,-0.0229415489429114,0.0237981954562986,0.0360947560538782,-0.0037764027317496,Healthcare,11.0
2020-05-13,656.3795776367188,668.4318476501428,648.6515715835661,668.4318476501428,4392175.0,678.6324798583985,589.41470703125,-1.2936165534739272,0.0016429961282479,0.0183617382747007,0.0183617382747007,-0.0117736844905765,Healthcare,11.0
2020-05-14,648.11328125,663.3869818019627,645.7861398409607,658.18575980508,4485705.0,677.9760314941407,591.6954345703125,-1.3334651373634052,-0.0125937744993245,0.0155412315199796,0.0235664057408371,-0.0035906399025661,Healthcare,11.0
2020-05-15,648.651611328125,656.2580934854417,645.5169397738289,650.5445401986476,4496935.0,676.8858581542969,594.0157568359375,-1.330870058470171,0.0008306110886768,0.0029182520130441,0.011726606431675,-0.0048325965734946,Healthcare,11.0
2020-05-18,638.9351196289062,653.4186727161518,627.5948767621431,653.001896597894,4954380.0,674.7115905761718,596.6278338623047,-1.37770946713326,-0.0149795229511942,0.0220159708503073,0.0226682688778441,-0.0177486610430015,Healthcare,11.0
2020-05-19,642.486572265625,646.3766773796018,635.626884043157,642.5821276329973,4677020.0,673.4512268066406,599.3857891845703,-1.36058930210371,0.0055583932196142,0.0001487274154778,0.0060547648494178,-0.0106767806808451,Healthcare,11.0
2020-05-20,679.0601196289062,682.4986816846059,641.3664180473455,646.1855775283466,21083545.0,672.5290710449219,602.3953826904296,-1.1842825255183598,0.0569249988125207,-0.0484118285705321,0.0050637078460427,-0.0555086368525951,Healthcare,11.0
2020-05-21,668.1714477539062,686.692706232836,664.3508230847748,685.971986647935,8672120.0,670.7116821289062,604.7438385009766,-1.236772556646819,-0.0160349158494986,0.0266406757634827,0.0277193204546377,-0.0057180304276315,Healthcare,11.0
2020-05-22,676.047119140625,679.0254469021896,661.8327415827798,666.9731751393299,5052550.0,669.5459686279297,607.2043084716797,-1.1988070232014112,0.0117869020192246,-0.0134220585287452,0.0044055032219507,-0.021025720183401,Healthcare,11.0
2020-05-26,671.0889282226562,684.0616146290905,669.2046910606355,677.1150634716528,4136880.0,668.3433471679688,609.6125030517578,-1.2227085236426691,-0.0073340907424788,0.0089796374155008,0.0193308008236579,-0.002807730961992,Healthcare,11.0
2020-05-27,674.3364868164062,677.2887924957092,662.3536957026174,671.1671543939025,4308340.0,667.4984710693359,612.4666668701171,-1.2070533130132797,0.0048392373308124,-0.0046999272387979,0.004378089777169,-0.0177697504851924,Healthcare,11.0
2020-05-28,675.1613159179688,679.1642531248203,667.3030408703595,676.4203888588289,3962810.0,666.9601104736328,615.5479815673829,-1.2030771343099724,0.0012231713954209,0.0018648475722402,0.005928860425614,-0.0116391073693624,Healthcare,11.0
2020-05-29,707.0286865234375,710.4064598700039,671.9572723317922,673.8154875556494,9631120.0,668.6146911621094,619.7883306884765,-1.0494569964028226,0.0471996393367723,-0.0469757445501995,0.0047774205077526,-0.049603947987028,Healthcare,11.0
2020-06-01,686.5884399414062,710.692927505831,684.4176427437543,708.1314292109846,6848855.0,668.7644744873047,623.4993518066407,-1.147991435835015,-0.0289100668355323,0.0313768598717112,0.0351076222117603,-0.0031617153324591,Healthcare,11.0
2020-06-02,676.4724731445312,695.9228363532251,674.857412822185,692.0501152488472,7451040.0,668.3850189208985,627.2100244140624,-1.1967565578037975,-0.0147336689760437,0.0230277545986528,0.0287526307142702,-0.0023874738240844,Healthcare,11.0
2020-06-03,688.1253662109375,692.9185036466442,679.2424805483553,682.2902884613652,3694130.0,669.5008056640625,631.3126580810547,-1.1405825150174942,0.0172259678390735,-0.0084796725075,0.0069655002868147,-0.0129088187977933,Healthcare,11.0
2020-06-04,694.4641723632812,704.5540345707902,687.1268664555873,687.691241988189,5997250.0,670.7720275878906,635.9336785888672,-1.1100256081629754,0.0092117024943397,-0.0097527426822378,0.0145289888363469,-0.0105654203624714,Healthcare,11.0
2020-06-05,698.9793701171875,703.3383481974695,693.3179666123003,698.0329321423106,3855025.0,672.3979553222656,640.7995642089844,-1.088259604615946,0.0065017000640089,-0.0013540284811527,0.0062362041951984,-0.0080995287513822,Healthcare,11.0
2020-06-08,689.0283813476562,700.7159189894247,684.5825931365566,700.7159189894247,3559990.0,672.2555480957031,644.5171844482422,-1.136229431998741,-0.0142364556022059,0.0169623457583982,0.0169623457583982,-0.0064522570208271,Healthcare,11.0
2020-06-09,716.1546630859375,719.3153564189234,682.4986159858885,682.4986159858885,11375810.0,674.5288024902344,649.2248614501954,-1.0054642304032304,0.039368888818811,-0.0469955008810859,0.0044134228203813,-0.0469955008810859,Healthcare,11.0
2020-06-10,714.1923217773438,727.6512652272511,709.8854407941,719.8363948369823,7769840.0,677.4732727050781,653.5822601318359,-1.0149239108449968,-0.0027401082611651,0.00790273556231,0.0188449848024314,-0.0060304218512537,Healthcare,11.0
2020-06-11,704.6581420898438,716.8753948767821,701.0806726068685,714.2790769528468,4137580.0,679.8872009277344,657.5265130615235,-1.0608844645586424,-0.0133495970157914,0.0136533366867368,0.0173378437815321,-0.0050768866054189,Healthcare,11.0
2020-06-12,696.0357666015625,701.0112169122704,691.3555150363877,693.2658272056406,3911520.0,682.2833251953125,661.2061016845703,-1.1024495666185432,-0.0122362532599274,-0.0039795934761317,0.0071482681630008,-0.006724153829086,Healthcare,11.0
2020-06-15,696.7911987304688,716.6930529407135,687.8127580477592,702.990955354915,6959575.0,684.6903045654296,665.0121179199218,-1.0988079235956905,0.0010853352157385,0.0088975817084686,0.0285621492442862,-0.0128854105779004,Healthcare,11.0
2020-06-16,695.6016235351562,708.5482352498377,686.4495082444715,705.9432785025957,3900130.0,687.5236297607422,668.5242944335937,-1.1045424006511482,-0.0017072190312964,0.0148672093588304,0.0186121068103388,-0.0131571218079857,Healthcare,11.0
2020-06-17,692.0848999023438,702.079259252088,689.7925782088741,695.6016339622208,3186815.0,690.0035461425781,671.526767578125,-1.1214951507271549,-0.0050556575974333,0.005081362214915,0.0144409440968218,-0.0033121972373519,Healthcare,11.0
2020-06-18,695.8707885742188,703.7637777067289,693.2658318707935,696.391758715712,3614150.0,690.8440795898438,674.6943957519532,-1.103244861204531,0.0054702662526074,0.0007486593057894,0.0113426073663505,-0.0037434488502708,Healthcare,11.0
2020-06-19,695.6275634765625,702.4525366296407,693.2657617433956,698.1717312397948,3654715.0,692.2168853759765,677.6772424316406,-1.1044173543325966,-0.0003495262362637,0.0036573705482818,0.0098112460049293,-0.0033952101054811,Healthcare,11.0
2020-06-22,700.3599853515625,705.5091100968812,696.5480526402623,700.2123859771921,2655980.0,693.4325286865235,679.2390002441406,-1.0816041982026852,0.0068030971218975,-0.0002107478688925,0.0073521115612193,-0.0054428191087854,Healthcare,11.0
2020-06-23,713.5584716796875,717.231443833427,701.6190862647849,702.97366169012,4799415.0,695.556005859375,680.7180944824219,-1.0179794544171326,0.0188452890001985,-0.0148338369028837,0.0051474017890831,-0.0167321752719126,Healthcare,11.0
2020-06-24,702.0618896484375,718.3949656651106,699.5697657041186,714.1835872973458,2677740.0,696.9422760009766,682.1806909179687,-1.0733999827991765,-0.0161116187215709,0.0172658533779384,0.0232644390152725,-0.0035497211585816,Healthcare,11.0
2020-06-25,695.8012084960938,701.775245919551,690.582604168518,699.8649340112411,3769375.0,697.9742706298828,683.083740234375,-1.103580279564881,-0.0089175630306308,0.0058403542068152,0.0085858393899165,-0.0075001369124599,Healthcare,11.0
2020-06-26,694.4119262695312,705.9432260529427,688.5768490282701,697.2600375406064,3719560.0,697.3434326171875,683.7471337890624,-1.1102774661598698,-0.001996665440644,0.0041014722865944,0.0166058492764649,-0.0084029047032759,Healthcare,11.0
2020-06-29,690.1138305664062,702.296317200125,687.4914905235275,694.3077727036974,2692435.0,697.5197021484375,684.1403088378906,-1.1309969055772806,-0.0061895476453218,0.0060771744479444,0.0176528655044054,-0.0037998659449071,Healthcare,11.0
2020-06-30,685.0949096679688,696.5480378989507,681.7171364805209,694.6551090864476,3404710.0,697.9508239746094,684.1937976074219,-1.155191161517265,-0.0072725986295887,0.013954562037415,0.0167175789359357,-0.0049303726239695,Healthcare,11.0
2020-07-01,679.2771606445312,688.7505493472737,674.831372198555,688.6115886469739,3117825.0,697.508413696289,684.4254638671875,-1.183236255615373,-0.00849188768058,0.0137417074255605,0.0139462788558262,-0.0065448813879711,Healthcare,11.0
2020-07-02,680.8574829101562,691.0081324187208,677.4623795150142,685.2772491897628,3711465.0,696.8280792236328,684.092548828125,-1.175618139662581,0.0023264763739818,0.0064914705214302,0.0149086259068169,-0.0049865110986672,Healthcare,11.0
2020-07-03,681.0137329101562,689.0891401525363,679.0253019364416,684.2352147390229,2280380.0,695.9297973632813,683.6224389648437,-1.1748649194849532,0.0002294900238624,0.0047304212429026,0.0118579212901797,-0.0029198103909264,Healthcare,11.0
