Date_Ticker,Close_RTNINDIA.NS,High_RTNINDIA.NS,Low_RTNINDIA.NS,Open_RTNINDIA.NS,Volume_RTNINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-28,2.299999952316284,2.400000095367432,2.299999952316284,2.299999952316284,48101.0,,,-1.5132576081257352,-0.0212765763171815,0.0,0.043478323967111,0.0,Consumer Services,6.0
2020-01-29,2.400000095367432,2.400000095367432,2.299999952316284,2.299999952316284,229155.0,,,-1.5094152812748027,0.043478323967111,-0.0416667246156245,0.0,-0.0416667246156245,Consumer Services,6.0
2020-01-30,2.3499999046325684,2.450000047683716,2.3499999046325684,2.3499999046325684,67257.0,,,-1.511336449280673,-0.0208334119783476,0.0,0.0425532540890816,0.0,Consumer Services,6.0
2020-01-31,2.450000047683716,2.450000047683716,2.3499999046325684,2.3499999046325684,143549.0,,,-1.5074941224297405,0.0425532540890817,-0.040816384124437,0.0,-0.040816384124437,Consumer Services,6.0
2020-02-03,2.650000095367432,2.650000095367432,2.450000047683716,2.650000095367432,90640.0,,,-1.4998094778886837,0.0816326709351701,0.0,0.0,-0.0754717133910084,Consumer Services,6.0
2020-02-04,2.75,2.75,2.650000095367432,2.75,82912.0,,,-1.495967160198559,0.0377358117108682,0.0,0.0,-0.0363636016845703,Consumer Services,6.0
2020-02-05,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,191602.0,,,-1.4921248425084346,0.0363636016845703,0.0,0.0,0.0,Consumer Services,6.0
2020-02-06,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.382499980926513,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-07,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.409999978542328,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-10,2.950000047683716,2.950000047683716,2.75,2.8499999046325684,581775.0,2.447499978542328,,-1.488282515657502,0.0350877706657466,-0.0338983530287281,0.0,-0.0677966252376003,Consumer Services,6.0
2020-02-11,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.4899999856948853,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-12,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.527499985694885,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-13,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.564999985694885,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-14,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.599999988079071,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-17,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,308276.0,2.634999990463257,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-18,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.6649999976158143,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-19,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.697500002384186,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-20,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.7325000047683714,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-24,2.950000047683716,2.950000047683716,2.8499999046325684,2.950000047683716,253504.0,2.765000009536743,,-1.488282515657502,0.0,0.0,0.0,-0.0338983530287281,Consumer Services,6.0
2020-02-25,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.7950000166893005,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-26,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.827500021457672,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-27,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.8550000190734863,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-02-28,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0,2.885000026226044,,-1.488282515657502,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-02,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,3.0,2.905000019073486,,-1.4921248425084346,-0.0338983530287281,0.0,0.0,0.0,Consumer Services,6.0
2020-03-03,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.915000009536743,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-04,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.9200000047683714,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-05,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.9200000047683714,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-06,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0,2.9200000047683714,,-1.4921248425084346,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-09,2.75,2.75,2.75,2.75,1250.0,2.915000009536743,,-1.495967160198559,-0.035087687010102,0.0,0.0,0.0,Consumer Services,6.0
2020-03-11,2.75,2.75,2.75,2.75,0.0,2.905000007152557,,-1.495967160198559,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-12,2.75,2.75,2.75,2.75,0.0,2.8950000047683715,,-1.495967160198559,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-13,2.75,2.75,2.75,2.75,0.0,2.885000002384186,,-1.495967160198559,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-16,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,2213.0,2.870000004768372,,-1.4998094778886837,-0.0363636016845703,0.0,0.0,0.0,Consumer Services,6.0
2020-03-17,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,0.0,2.855000007152557,,-1.4998094778886837,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-18,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,0.0,2.8400000095367437,,-1.4998094778886837,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-19,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,0.0,2.825000011920929,,-1.4998094778886837,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-20,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,0.0,2.810000014305115,,-1.4998094778886837,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-23,2.650000095367432,2.650000095367432,2.650000095367432,2.650000095367432,0.0,2.7950000166893005,2.6590000057220458,-1.4998094778886837,0.0,0.0,0.0,0.0,Consumer Services,6.0
2020-03-24,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,253.0,2.775000011920929,2.664000005722046,-1.503651804739616,-0.0377359016801401,0.0,0.0,0.0,Consumer Services,6.0
2020-03-25,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,200.0,2.750000011920929,2.669000005722046,-1.5074941224297405,-0.0392156496088299,0.0,0.0,0.0,Consumer Services,6.0
2020-03-26,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,4841.0,2.720000004768372,2.674000005722046,-1.511336449280673,-0.0408163841244369,0.0,0.0,0.0,Consumer Services,6.0
2020-03-27,2.25,2.25,2.25,2.25,396.0,2.685000002384186,2.675000004768372,-1.5151787669707977,-0.042553152634363,0.0,0.0,0.0,Consumer Services,6.0
2020-03-30,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,704.0,2.6450000047683715,2.674000005722046,-1.5190210846609218,-0.0444444020589192,0.0,0.0,0.0,Consumer Services,6.0
2020-03-31,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,917.0,2.605000007152557,2.6700000047683714,-1.5228634115118544,-0.0465116923792775,0.0,0.0,0.0,Consumer Services,6.0
2020-04-01,1.950000047683716,1.950000047683716,1.950000047683716,1.950000047683716,8581.0,2.560000014305115,2.664000005722046,-1.5267057292019788,-0.0487804424188298,0.0,0.0,0.0,Consumer Services,6.0
2020-04-03,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,2367.0,2.512500017881393,2.655000007152557,-1.528626892627445,-0.0256410616938013,0.0,0.0,0.0,Consumer Services,6.0
2020-04-07,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,3035.0,2.4625000238418577,2.646000008583069,-1.5305480514725074,-0.026315764707211,0.0,0.0,0.0,Consumer Services,6.0
2020-04-08,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,195174.0,2.410000026226044,2.6370000076293945,-1.5324692148979735,-0.0270270653411882,0.0,0.0555555702727521,0.0,Consumer Services,6.0
2020-04-09,1.75,1.75,1.75,1.75,78009.0,2.360000026226044,2.626000008583069,-1.5343903737430358,-0.0277777520226836,0.0,0.0,0.0,Consumer Services,6.0
2020-04-13,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,37536.0,2.3075000286102294,2.613000011444092,-1.536311532588098,-0.0285714013235909,0.0,0.0,0.0,Consumer Services,6.0
2020-04-15,1.649999976158142,1.7000000476837158,1.649999976158142,1.7000000476837158,176839.0,2.2525000274181366,2.6000000119209288,-1.5382326960135642,-0.0294118059547703,0.0303030740897305,0.0303030740897305,0.0,Consumer Services,6.0
2020-04-16,1.649999976158142,1.7000000476837158,1.600000023841858,1.600000023841858,102397.0,2.197500026226044,2.585000009536744,-1.5382326960135642,0.0,-0.0303030018416752,0.0303030740897305,-0.0303030018416752,Consumer Services,6.0
2020-04-17,1.7000000476837158,1.7000000476837158,1.649999976158142,1.7000000476837158,78852.0,2.1500000238418577,2.572000012397766,-1.536311532588098,0.0303030740897304,0.0,0.0,-0.0294118059547703,Consumer Services,6.0
2020-04-20,1.7000000476837158,1.75,1.649999976158142,1.75,229632.0,2.102500021457672,2.5570000123977663,-1.536311532588098,0.0,0.0294117358316607,0.0294117358316607,-0.0294118059547703,Consumer Services,6.0
2020-04-21,1.7000000476837158,1.75,1.649999976158142,1.7000000476837158,75918.0,2.0550000190734865,2.538000011444092,-1.536311532588098,0.0,0.0,0.0294117358316607,-0.0294118059547703,Consumer Services,6.0
2020-04-22,1.7000000476837158,1.75,1.7000000476837158,1.7000000476837158,115109.0,2.0075000166893004,2.5170000123977663,-1.536311532588098,0.0,0.0,0.0294117358316607,0.0,Consumer Services,6.0
2020-04-23,1.649999976158142,1.75,1.649999976158142,1.75,108470.0,1.957500010728836,2.493000013828277,-1.5382326960135642,-0.0294118059547703,0.0606060759314057,0.0606060759314057,0.0,Consumer Services,6.0
2020-04-24,1.649999976158142,1.7000000476837158,1.600000023841858,1.649999976158142,68343.0,1.907500004768372,2.469000015258789,-1.5382326960135642,0.0,0.0,0.0303030740897305,-0.0303030018416752,Consumer Services,6.0
2020-04-27,1.649999976158142,1.7000000476837158,1.600000023841858,1.7000000476837158,35030.0,1.8625000059604644,2.4450000166893004,-1.5382326960135642,0.0,0.0303030740897305,0.0303030740897305,-0.0303030018416752,Consumer Services,6.0
2020-04-28,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,143128.0,1.8200000047683715,2.4180000162124635,-1.5401538548586264,-0.0303030018416751,0.0625000139698384,0.0625000139698384,0.0,Consumer Services,6.0
2020-04-29,1.600000023841858,1.649999976158142,1.5499999523162842,1.5499999523162842,200850.0,1.782500010728836,2.391000015735626,-1.5401538548586264,0.0,-0.0312500442378216,0.0312499697320167,-0.0312500442378216,Consumer Services,6.0
2020-04-30,1.5499999523162842,1.649999976158142,1.5499999523162842,1.600000023841858,693484.0,1.7475000083446504,2.3630000138282776,-1.5420750182840928,-0.0312500442378216,0.032258111654039,0.0645161463988563,0.0,Consumer Services,6.0
2020-05-04,1.5499999523162842,1.600000023841858,1.5,1.5499999523162842,231046.0,1.717500001192093,2.335000011920929,-1.5420750182840928,0.0,0.0,0.032258111654039,-0.0322580347448174,Consumer Services,6.0
2020-05-05,1.5,1.600000023841858,1.5,1.5,328122.0,1.6900000035762788,2.3060000109672547,-1.543996177129155,-0.0322580347448175,0.0,0.0666666825612385,0.0,Consumer Services,6.0
2020-05-06,1.5499999523162842,1.5499999523162842,1.5,1.5,69913.0,1.669999998807907,2.278000009059906,-1.5420750182840928,0.0333333015441894,-0.0322580347448174,0.0,-0.0322580347448174,Consumer Services,6.0
2020-05-07,1.5499999523162842,1.600000023841858,1.5,1.5499999523162842,147237.0,1.652499997615814,2.250000007152557,-1.5420750182840928,0.0,0.0,0.032258111654039,-0.0322580347448174,Consumer Services,6.0
2020-05-08,1.600000023841858,1.600000023841858,1.5499999523162842,1.600000023841858,26847.0,1.6399999976158142,2.2230000066757203,-1.5401538548586264,0.0322581116540389,0.0,0.0,-0.0312500442378216,Consumer Services,6.0
2020-05-11,1.649999976158142,1.649999976158142,1.5499999523162842,1.649999976158142,55838.0,1.6324999988079072,2.1970000052452088,-1.5382326960135642,0.0312499697320167,0.0,0.0,-0.0606060759314056,Consumer Services,6.0
2020-05-12,1.600000023841858,1.649999976158142,1.600000023841858,1.600000023841858,197471.0,1.625,2.1700000047683714,-1.5401538548586264,-0.0303030018416751,0.0,0.0312499697320167,0.0,Consumer Services,6.0
2020-05-13,1.600000023841858,1.649999976158142,1.5499999523162842,1.649999976158142,72770.0,1.619999998807907,2.1430000042915345,-1.5401538548586264,0.0,0.0312499697320167,0.0312499697320167,-0.0312500442378216,Consumer Services,6.0
2020-05-14,1.600000023841858,1.649999976158142,1.600000023841858,1.649999976158142,43845.0,1.6175000011920928,2.116000003814697,-1.5401538548586264,0.0,0.0312499697320167,0.0312499697320167,0.0,Consumer Services,6.0
2020-05-15,1.600000023841858,1.649999976158142,1.600000023841858,1.600000023841858,65128.0,1.6150000035762786,2.08900000333786,-1.5401538548586264,0.0,0.0,0.0312499697320167,0.0,Consumer Services,6.0
2020-05-18,1.5499999523162842,1.649999976158142,1.5499999523162842,1.649999976158142,111365.0,1.607499998807907,2.061000001430512,-1.5420750182840928,-0.0312500442378216,0.0645161463988563,0.0645161463988563,0.0,Consumer Services,6.0
2020-05-19,1.5,1.5499999523162842,1.5,1.5,72707.0,1.597499996423721,2.03400000333786,-1.543996177129155,-0.0322580347448175,0.0,0.0333333015441894,0.0,Consumer Services,6.0
2020-05-20,1.5,1.5499999523162842,1.5,1.5499999523162842,99766.0,1.5874999940395356,2.007000005245209,-1.543996177129155,0.0,0.0333333015441894,0.0333333015441894,0.0,Consumer Services,6.0
2020-05-21,1.5,1.5499999523162842,1.5,1.5,68314.0,1.5774999916553498,1.9800000071525572,-1.543996177129155,0.0,0.0,0.0333333015441894,0.0,Consumer Services,6.0
2020-05-22,1.5499999523162842,1.5499999523162842,1.5,1.5499999523162842,57364.0,1.5724999904632568,1.954000008106232,-1.5420750182840928,0.0333333015441894,0.0,0.0,-0.0322580347448174,Consumer Services,6.0
2020-05-26,1.600000023841858,1.600000023841858,1.5,1.5499999523162842,66244.0,1.5699999928474426,1.9290000104904172,-1.5401538548586264,0.0322581116540389,-0.0312500442378216,0.0,-0.0625000139698384,Consumer Services,6.0
2020-05-27,1.649999976158142,1.649999976158142,1.5499999523162842,1.600000023841858,87938.0,1.5699999928474426,1.90700001001358,-1.5382326960135642,0.0312499697320167,-0.0303030018416752,0.0,-0.0606060759314056,Consumer Services,6.0
2020-05-28,1.7000000476837158,1.7000000476837158,1.649999976158142,1.649999976158142,183704.0,1.5749999940395356,1.8860000109672543,-1.536311532588098,0.0303030740897304,-0.0294118059547703,0.0,-0.0294118059547703,Consumer Services,6.0
2020-05-29,1.75,1.75,1.7000000476837158,1.7000000476837158,153604.0,1.5824999928474426,1.8660000109672543,-1.5343903737430358,0.0294117358316607,-0.0285714013235909,0.0,-0.0285714013235909,Consumer Services,6.0
2020-06-01,1.7999999523162842,1.7999999523162842,1.75,1.75,83331.0,1.5949999928474423,1.8470000100135804,-1.5324692148979735,0.0285714013235909,-0.0277777520226836,0.0,-0.0277777520226836,Consumer Services,6.0
2020-06-02,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,34041.0,1.6099999964237213,1.8310000085830689,-1.5305480514725074,0.0277778182500685,0.0,0.0,0.0,Consumer Services,6.0
2020-06-03,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,32997.0,1.6299999952316284,1.816000006198883,-1.528626892627445,0.0270270009037352,0.0,0.0,0.0,Consumer Services,6.0
2020-06-04,1.950000047683716,1.950000047683716,1.950000047683716,1.950000047683716,42304.0,1.65,1.8020000052452088,-1.5267057292019788,0.0263158274489431,0.0,0.0,0.0,Consumer Services,6.0
2020-06-05,2.0,2.0,2.0,2.0,24616.0,1.6725000023841858,1.78900000333786,-1.5247845703569165,0.0256410005608338,0.0,0.0,0.0,Consumer Services,6.0
2020-06-08,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,52718.0,1.6974999964237214,1.7779999995231628,-1.5209422526667922,0.0499999523162841,0.0,0.0,0.0,Consumer Services,6.0
2020-06-09,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,56105.0,1.725,1.7689999985694884,-1.5170999258158595,0.0476191179011716,0.0,0.0,0.0,Consumer Services,6.0
2020-06-10,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,45665.0,1.7599999964237214,1.7639999985694883,-1.5132576081257352,0.0454545011205131,0.0,0.0,0.0,Consumer Services,6.0
2020-06-11,2.400000095367432,2.400000095367432,2.299999952316284,2.400000095367432,510485.0,1.8,1.7629999995231629,-1.5094152812748027,0.043478323967111,0.0,0.0,-0.0416667246156245,Consumer Services,6.0
2020-06-12,2.3499999046325684,2.5,2.299999952316284,2.5,615002.0,1.837499994039536,1.7629999995231629,-1.511336449280673,-0.0208334119783476,0.0638298304062632,0.0638298304062632,-0.0212765763171814,Consumer Services,6.0
2020-06-15,2.450000047683716,2.450000047683716,2.3499999046325684,2.3499999046325684,102465.0,1.8799999952316284,1.7670000004768371,-1.5074941224297405,0.0425532540890817,-0.040816384124437,0.0,-0.040816384124437,Consumer Services,6.0
2020-06-16,2.5,2.549999952316284,2.3499999046325684,2.549999952316284,452277.0,1.9274999976158145,1.7739999985694883,-1.5055729635846782,0.0204081434053665,0.0199999809265136,0.0199999809265136,-0.0600000381469726,Consumer Services,6.0
2020-06-17,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,23426.0,1.9824999928474427,1.7849999976158142,-1.5017306458945536,0.0399999618530273,0.0,0.0,0.0,Consumer Services,6.0
2020-06-18,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,15223.0,2.0424999952316285,1.7999999976158143,-1.4978883190436212,0.0384615948919734,0.0,0.0,0.0,Consumer Services,6.0
2020-06-19,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,145343.0,2.1074999928474427,1.817999997138977,-1.4940460013534969,0.037037001061669,0.0,0.0,0.0,Consumer Services,6.0
2020-06-22,2.900000095367432,2.900000095367432,2.900000095367432,2.900000095367432,136695.0,2.175,1.8389999985694885,-1.4902036745025644,0.0357143374121927,0.0,0.0,0.0,Consumer Services,6.0
2020-06-23,3.0,3.0,3.0,3.0,26485.0,2.244999998807907,1.8629999995231628,-1.48636135681244,0.0344827246013929,0.0,0.0,0.0,Consumer Services,6.0
2020-06-24,3.150000095367432,3.150000095367432,3.150000095367432,3.150000095367432,57746.0,2.320000004768372,1.8910000014305115,-1.4805978711164451,0.0500000317891438,0.0,0.0,0.0,Consumer Services,6.0
2020-06-25,3.299999952316284,3.299999952316284,3.200000047683716,3.299999952316284,362637.0,2.4,1.9229999995231628,-1.4748343945812583,0.0476190007643018,0.0,0.0,-0.0303030018416752,Consumer Services,6.0
2020-06-26,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,155351.0,2.4850000023841856,1.9590000009536743,-1.4690709088852636,0.045454575010568,0.0,0.0,0.0,Consumer Services,6.0
2020-06-29,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,145713.0,2.575,1.9979999995231628,-1.463307432350077,0.043478218804536,0.0,0.0,0.0,Consumer Services,6.0
2020-06-30,3.75,3.75,3.75,3.75,155585.0,2.6699999988079077,2.0389999985694884,-1.4575439466540825,0.0416666942614103,0.0,0.0,0.0,Consumer Services,6.0
2020-07-01,3.5999999046325684,3.900000095367432,3.5999999046325684,3.900000095367432,770766.0,2.7549999952316284,2.0769999957084657,-1.463307432350077,-0.0400000254313151,0.0833333885228206,0.0833333885228206,0.0,Consumer Services,6.0
2020-07-02,3.450000047683716,3.700000047683716,3.450000047683716,3.5999999046325684,284253.0,2.8299999952316286,2.1119999957084654,-1.4690709088852636,-0.0416666280340255,0.0434782188045361,0.0724637671143937,0.0,Consumer Services,6.0
2020-07-03,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,102935.0,2.894999992847443,2.143999993801117,-1.4748343945812583,-0.0434782879113696,0.0,0.0,0.0,Consumer Services,6.0
2020-07-06,3.150000095367432,3.150000095367432,3.150000095367432,3.150000095367432,25459.0,2.947500002384186,2.173999996185303,-1.4805978711164451,-0.0454545027625127,0.0,0.0,0.0,Consumer Services,6.0
2020-07-07,3.0,3.0,3.0,3.0,46654.0,2.9875,2.20099999666214,-1.48636135681244,-0.0476190764527373,0.0,0.0,0.0,Consumer Services,6.0
2020-07-08,2.8499999046325684,3.150000095367432,2.8499999046325684,2.8499999046325684,762851.0,3.0149999976158144,2.2249999952316286,-1.4921248425084346,-0.0500000317891438,0.0,0.1052632283415955,0.0,Consumer Services,6.0
2020-07-09,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,112906.0,3.0424999952316285,2.251999995708465,-1.488282515657502,0.0350877706657466,0.0,0.0,0.0,Consumer Services,6.0
2020-07-10,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,82184.0,3.0774999976158144,2.280999994277954,-1.4844401979673776,0.0338982722088721,0.0,0.0,0.0,Consumer Services,6.0
2020-07-13,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,25830.0,3.114999997615814,2.3139999961853026,-1.4786767122713829,0.0491803599057488,0.0,0.0,0.0,Consumer Services,6.0
2020-07-14,3.3499999046325684,3.3499999046325684,3.3499999046325684,3.3499999046325684,487196.0,3.1574999928474425,2.3499999952316286,-1.472913235736196,0.0468749545980251,0.0,0.0,0.0,Consumer Services,6.0
2020-07-15,3.5,3.5,3.5,3.5,139760.0,3.2024999976158144,2.389999995231628,-1.4671497500402015,0.0447761491455576,0.0,0.0,0.0,Consumer Services,6.0
2020-07-16,3.650000095367432,3.650000095367432,3.650000095367432,3.650000095367432,178418.0,3.25,2.4319999980926514,-1.4613862643442068,0.0428571701049804,0.0,0.0,0.0,Consumer Services,6.0
2020-07-17,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,161745.0,3.3,2.476999998092652,-1.45562278780902,0.0410958501451087,0.0,0.0,0.0,Consumer Services,6.0
2020-07-20,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,718253.0,3.3524999976158143,2.5239999985694883,-1.4498593021130253,0.0394737098025486,0.0,0.0,0.0,Consumer Services,6.0
2020-07-21,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,170795.0,3.4074999928474425,2.572999997138977,-1.4440958255778389,0.0379746468704,0.0,0.0,0.0,Consumer Services,6.0
2020-07-22,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,208664.0,3.464999997615814,2.627000000476837,-1.4364111718759736,0.0487805587205784,0.0,0.0,0.0,Consumer Services,6.0
2020-07-23,4.5,4.5,4.5,4.5,114025.0,3.525,2.685,-1.428726536495725,0.0465115814869201,0.0,0.0,0.0,Consumer Services,6.0
2020-07-24,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,334457.0,3.5874999880790712,2.7469999957084656,-1.4210419011154758,0.0444444020589192,0.0,0.0,0.0,Consumer Services,6.0
2020-07-27,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,111362.0,3.652499997615814,2.812999997138977,-1.413357247413611,0.0425532540890817,0.0,0.0,0.0,Consumer Services,6.0
