Date_Ticker,Close_CAPLIPOINT.NS,High_CAPLIPOINT.NS,Low_CAPLIPOINT.NS,Open_CAPLIPOINT.NS,Volume_CAPLIPOINT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-06,286.7113647460937,291.9783814339215,277.98175049942097,280.90787418888857,84017.0,318.3378646850586,,-1.2216614419839256,-0.0219597307946438,-0.0202415783634689,0.0183704496418972,-0.0304473952555162,Healthcare,11.0
2020-03-09,281.1517028808594,282.85860827562607,273.20240656701657,282.761064871283,99133.0,314.63875579833984,,-1.233188802494909,-0.0193911457613754,0.005724176570631,0.0060711188204682,-0.0282740464752275,Healthcare,11.0
2020-03-11,312.6075134277344,321.48342693849014,282.95613589201434,288.71083923435066,277347.0,312.2222640991211,,-1.167968564802678,0.1118819847952501,-0.0764430577223087,0.0283931547691593,-0.0948517750280322,Healthcare,11.0
2020-03-12,274.80792236328125,302.20034652845163,270.63524035001944,295.08224191759325,161873.0,309.22523345947263,,-1.2463419486396323,-0.1209170907313821,0.0737763284986756,0.0996784369591756,-0.0151839946147758,Healthcare,11.0
2020-03-13,278.636962890625,286.8350616956857,219.87579165980836,250.9009153621813,146993.0,306.8341888427734,,-1.2384028452121625,0.0139335157968334,-0.0995418814528604,0.029422151031264,-0.2108879260713251,Healthcare,11.0
2020-03-16,260.4735412597656,274.85704640206785,256.0554071112498,263.9098678197224,79917.0,303.4057357788086,,-1.2760627450994522,-0.065186691106697,0.0131926127442238,0.0552205996537582,-0.0169619306711452,Healthcare,11.0
2020-03-17,258.3626403808594,272.795222769341,255.26995271543828,261.1607977781022,79566.0,299.9083114624024,,-1.2804394708831304,-0.0081040894545257,0.010830348355002,0.0558617235340457,-0.0119703361943587,Healthcare,11.0
2020-03-18,250.4591217041016,264.1062411855223,240.54285907231588,263.1244335974721,75723.0,296.1717735290528,,-1.2968265662318572,-0.0305907954226935,0.050568379411366,0.0544884106778262,-0.0395923397172214,Healthcare,11.0
2020-03-19,229.6447906494141,248.9864122703054,225.81574701853432,248.9864122703054,95896.0,290.8507507324219,,-1.3399828415015267,-0.0831047035263425,0.0842240817490134,0.0842240817490134,-0.0166737665594397,Healthcare,11.0
2020-03-20,233.62109375,244.07735270865717,228.36843256602288,241.5246471930016,89266.0,285.3700897216797,,-1.3317384049777845,0.0173150154607963,0.0338306499474712,0.0447573410038328,-0.0224836768789296,Healthcare,11.0
2020-03-23,196.75424194335935,216.97948499910228,186.9361656990561,215.99767737467195,119901.0,278.1192428588867,293.74709350585937,-1.408177854351065,-0.1578061775795475,0.097804424653026,0.1027944447650854,-0.0499002011205921,Healthcare,11.0
2020-03-24,189.53794860839844,216.14492395581004,172.9944855655976,208.1431984966477,84005.0,272.32177505493166,291.87580352783203,-1.423140061917189,-0.0366766849023683,0.0981610808012347,0.1403780907346627,-0.0872831175195476,Healthcare,11.0
2020-03-25,197.4414978027344,203.8232466678098,181.87984265464985,183.1071020517797,67613.0,266.6756416320801,290.11089080810547,-1.4067529032935484,0.041699033108485,-0.0726007243182296,0.0323222267663887,-0.0788165371579198,Healthcare,11.0
2020-03-26,236.91017150878903,236.91017150878903,198.4233174569884,201.2705534400032,159113.0,262.9102813720703,289.1314489746094,-1.3249188562366452,0.1999005991409577,-0.150435153720125,0.0,-0.1624533628366095,Healthcare,11.0
2020-03-27,256.9390563964844,283.59512627627623,255.26997152081552,263.12443218299444,187261.0,260.114665222168,288.56624084472656,-1.2833911190594642,0.084542106234355,0.0240733186820978,0.1037447177304904,-0.0064960341143827,Healthcare,11.0
2020-03-30,257.0372009277344,263.12441963560286,235.63380862889807,250.36092166820416,87888.0,258.3797973632812,287.759150390625,-1.2831876269368634,0.0003819759153258,-0.0259739805578073,0.0236822478843437,-0.0832696287602892,Healthcare,11.0
2020-03-31,277.2624206542969,289.6332006402208,262.486230369301,269.9970514442736,186500.0,257.36114196777345,287.39850646972656,-1.24125281060211,0.0786859631740574,-0.0262039449589962,0.044617586316713,-0.0532931590589389,Healthcare,11.0
2020-04-01,272.7461242675781,281.7787656748637,265.08803739447103,280.7969581289582,62928.0,256.748225402832,287.08896606445313,-1.2506168650870966,-0.0162888875313898,0.0295176838277699,0.0331173960089863,-0.0280777110716855,Healthcare,11.0
2020-04-03,260.5717468261719,274.9552230446702,258.21541443596465,272.9425293277497,86233.0,255.24129486083984,286.54764282226563,-1.2758591264270236,-0.0446362985875559,0.0474755327554003,0.0551996768402278,-0.0090429312421931,Healthcare,11.0
2020-04-07,272.2552490234375,278.9315590126182,269.99710341618606,274.9061416601167,80935.0,254.19661560058597,286.22048095703127,-1.2516346420746702,0.0448379470897116,0.0097367916548452,0.0245222452574493,-0.0082942224818484,Healthcare,11.0
2020-04-08,281.38604736328125,289.63322471872664,270.095260636958,273.92430405601607,81086.0,253.9303497314453,286.12372985839846,-1.232702914432268,0.0335376393020716,-0.0265178155675634,0.0293091197403896,-0.0401256097525913,Healthcare,11.0
2020-04-09,285.06787109375,289.6332708967627,280.8951883774407,289.6332708967627,96949.0,254.12615814208985,286.14255615234373,-1.2250690491886995,0.0130845994851882,0.0160151327664397,0.0160151327664397,-0.0146375061500249,Healthcare,11.0
2020-04-13,300.5803527832031,306.3239325102475,279.8151306583992,294.54224279831493,247069.0,253.5248001098633,286.5574639892578,-1.1929055879587034,0.0544168012688864,-0.0200881725268425,0.0191083005720835,-0.0690837639005004,Healthcare,11.0
2020-04-15,327.4819030761719,330.62369928596826,304.3603467814407,309.2693846327543,261444.0,256.1584991455078,287.4606585693359,-1.1371281187441569,0.0894986982478252,-0.0556138164348622,0.0095938010017782,-0.0706040733168487,Healthcare,11.0
2020-04-16,334.55096435546875,351.9289721411353,329.9364563104364,332.8328009288449,169765.0,258.95419921875,288.5481512451172,-1.1224711809993912,0.0215861127375109,-0.0051357300073368,0.0519442764696442,-0.0137931392722854,Healthcare,11.0
2020-04-17,327.5309753417969,343.63261172740374,314.27657460373985,343.63261172740374,127409.0,262.30707092285155,289.5898565673828,-1.1370263726828564,-0.0209833172270068,0.0491606522674807,0.0491606522674807,-0.0404676251588885,Healthcare,11.0
2020-04-20,323.65283203125,326.94189310450844,314.62022113011903,320.1674274380635,96504.0,265.5715805053711,290.44768188476564,-1.145067285446541,-0.0118405390711514,-0.0107689605906181,0.0101623120447185,-0.0279083326552163,Healthcare,11.0
2020-04-21,308.1894226074219,320.9038439595936,305.8330901843548,311.2330323866467,151765.0,268.4580955505371,291.43028076171873,-1.1771290006152362,-0.047777766462847,0.0098757762465515,0.0412552164983532,-0.0076457277577259,Healthcare,11.0
2020-04-22,307.94390869140625,312.2638555910351,297.48766507003575,306.5693842182134,89695.0,272.3730514526368,292.3114074707031,-1.1776380472963073,-0.0007966331678046,-0.0044635546747258,0.0140283563912215,-0.0339550266339212,Healthcare,11.0
2020-04-23,331.9982604980469,338.72364908836687,308.2876110543397,313.09846268659453,499965.0,277.2919097900391,292.61826599121093,-1.1277639377093425,0.0781127703056654,-0.0569274001107711,0.0202573006865485,-0.0714179929983297,Healthcare,11.0
2020-04-24,336.6127014160156,358.0160925526393,319.33288372905304,331.8509291327284,410362.0,284.2848327636719,292.5794696044922,-1.1181963911017547,0.013898991250877,-0.0141461455947919,0.0635846212771737,-0.0513344196884795,Healthcare,11.0
2020-04-27,348.0998840332031,356.3961705107656,337.7418254978054,338.72363313006645,278769.0,292.2129295349121,292.4387896728516,-1.094378954269517,0.0341258145306603,-0.0269355186060399,0.0238330630319059,-0.0297559953637035,Healthcare,11.0
2020-04-28,346.0381164550781,355.41436747959705,342.5036029407033,348.54171396479825,103432.0,299.6427604675293,292.1408050537109,-1.098653807442067,-0.0059229194627606,0.0072350339187132,0.0270960064185186,-0.0102142317458652,Healthcare,11.0
2020-04-29,353.8434143066406,370.1414246747156,342.65081488455104,342.65081488455104,324161.0,305.4894226074219,292.52270263671875,-1.0824703624032257,0.0225561794507564,-0.0316315041330402,0.0460599511227615,-0.0316315041330402,Healthcare,11.0
2020-04-30,345.0563049316406,365.23243982406177,343.28903321312174,359.39067241718817,156847.0,309.89528503417966,292.89467163085936,-1.100689487967042,-0.0248333274542311,0.0415421114776828,0.0584720076232725,-0.0051216908465677,Healthcare,11.0
2020-05-04,329.05279541015625,337.74179824707176,327.13828865915406,335.7781831409841,146214.0,313.4960647583008,292.89487548828123,-1.1338710425591805,-0.0463794148744937,0.02043862816131,0.0264061055189788,-0.0058182357898397,Healthcare,11.0
2020-05-05,324.5364685058594,338.5763342249914,322.4255882994102,331.9491333678956,67897.0,315.8597671508789,292.81938232421874,-1.143235160319081,-0.0137252348780911,0.0228407762497804,0.0432612882729959,-0.0065042927722961,Healthcare,11.0
2020-05-06,320.9037780761719,328.90550297701606,319.08742826128423,324.0455440077743,59857.0,318.2676498413086,292.7336602783203,-1.150767152951521,-0.0111934737147172,0.0097903675377006,0.0249349663279589,-0.005660107293771,Healthcare,11.0
2020-05-07,320.6092529296875,330.42732871944844,316.3384139310531,317.5656734047732,67223.0,321.2695251464844,292.42454040527343,-1.1513778191440656,-0.0009177989372704,-0.0094931119333034,0.0306231828933338,-0.01332100979497,Healthcare,11.0
2020-05-08,315.5529479980469,331.65458620421435,312.2148082420252,324.3892161558401,82679.0,323.43441009521484,291.8709130859375,-1.161861523227754,-0.0157709264016454,0.0280024896419217,0.0510267399126536,-0.0105786993187666,Healthcare,11.0
2020-05-11,318.8420104980469,326.9910013987995,316.5838650568425,319.0874623921947,98404.0,325.3072082519531,291.4123297119141,-1.1550420061240716,0.0104231715180184,0.0007698229407235,0.0255580840430138,-0.0070823334656465,Healthcare,11.0
2020-05-12,317.81109619140625,326.30372497923724,305.53850257824394,320.06924143127344,63422.0,326.9443695068359,291.6588055419922,-1.1571794959852606,-0.0032333076341799,0.0071053064758543,0.0267222538470341,-0.0386160010151784,Healthcare,11.0
2020-05-13,316.82928466796875,327.5800585587706,315.89655558029074,325.12553986739306,41592.0,327.7568161010742,291.78810791015627,-1.1592151765102352,-0.0030892927754989,0.0261852537025377,0.0339323869700631,-0.0029439484694588,Healthcare,11.0
2020-05-14,319.72564697265625,330.5746392024007,314.178439885899,314.178439885899,146157.0,327.36900329589844,291.9382733154297,-1.1532098809966118,0.0091417127293735,-0.017349897136127,0.033932192592208,-0.017349897136127,Healthcare,11.0
2020-05-15,320.16748046875,324.4383497362108,319.0874860619083,319.7256550415538,92363.0,326.6498291015625,292.08459533691405,-1.1522937867954248,0.0013819144640953,-0.0013799822097776,0.0133394848883712,-0.0033732170589608,Healthcare,11.0
2020-05-18,308.1894226074219,323.99653213751867,301.4149556552068,323.7020018205324,68972.0,325.68275146484376,292.41369262695315,-1.1771290006152362,-0.0374118503346789,0.0503345607447105,0.0512902402566626,-0.0219815037612259,Healthcare,11.0
2020-05-19,317.4674987792969,319.08747535400056,312.01844853043264,312.01844853043264,55618.0,325.3734848022461,292.81033203125,-1.157891908239105,0.0301051090377413,-0.0171641200117068,0.0051028107788442,-0.0171641200117068,Healthcare,11.0
2020-05-20,314.0311584472656,321.54198039375643,311.23300086968175,317.22203306186015,45440.0,325.66557159423826,293.3908660888672,-1.1650167900765165,-0.0108242271893797,0.010161012780935,0.0239174417711549,-0.0089104456749433,Healthcare,11.0
2020-05-21,316.38751220703125,321.05109850023035,314.3748185286072,316.63296411719966,57270.0,326.0877517700195,293.9044091796875,-1.1601311441615945,0.0075035667524734,0.0007757951900699,0.0147401086113267,-0.0063614826779478,Healthcare,11.0
2020-05-22,315.6510925292969,319.9219608934767,313.83474276954394,318.0074243970696,31234.0,325.27039337158203,294.3544543457031,-1.161658031105153,-0.0023275876870022,0.0074649887915532,0.0135303455785866,-0.0057542958118681,Healthcare,11.0
2020-05-26,312.80389404296875,318.5965526440186,312.214803515556,316.6329375275686,48759.0,324.0799530029297,294.8763049316406,-1.167561390732735,-0.0090200812026774,0.0122410352221313,0.0185184990064544,-0.0018832582925961,Healthcare,11.0
2020-05-27,310.8403015136719,314.9147971839004,307.30578805474926,312.85299516932963,38457.0,322.21697387695315,295.4700769042969,-1.17163268850777,-0.0062773915756532,0.0064750086969311,0.0131080032106112,-0.0113708339675097,Healthcare,11.0
2020-05-28,309.3675537109375,314.5220431603882,308.2875594528608,310.84026498220913,32154.0,320.3834457397461,295.40527770996096,-1.174686272570146,-0.0047379564218753,0.0047603934336555,0.0166613770177943,-0.0034909745547712,Healthcare,11.0
2020-05-29,314.3747863769531,340.29449944740094,306.4221393083506,308.28756764237136,293045.0,318.4100143432617,296.1966149902344,-1.164304314547758,0.0161853840389939,-0.0193629355736018,0.0824484475016664,-0.025296707666202,Healthcare,11.0
2020-06-01,321.10015869140625,326.2055701183957,314.1784272020666,316.4365726626256,104302.0,317.21220703125,297.04587890625,-1.150359978881578,0.0213928489366479,-0.0145237736654706,0.0158997474426538,-0.0215563004314545,Healthcare,11.0
2020-06-02,326.20562744140625,328.90559877463085,319.08752119926874,321.10021511725995,85550.0,317.0698486328125,298.3605206298828,-1.1397743389118482,0.0158999259633085,-0.0156509020527653,0.0082768999247555,-0.021820917983446,Healthcare,11.0
2020-06-03,321.0511169433594,333.7164302431417,319.1365799491069,327.6292404987157,100694.0,316.8955810546875,299.6142901611328,-1.150461661667965,-0.0158014150107595,0.0204893339664564,0.0394495226192181,-0.0059633400826644,Healthcare,11.0
2020-06-04,317.2220458984375,325.91104926995536,315.25843067153585,320.95290284459435,55784.0,316.7114944458008,300.94954864501955,-1.1584008283703489,-0.0119266709967478,0.0117610266827146,0.0273909190230106,-0.0061900339282545,Healthcare,11.0
2020-06-05,321.73834228515625,324.19286113090084,318.252907546766,321.0510650233925,84646.0,316.76794891357423,302.7914196777344,-1.149036773885362,0.0142370192901558,-0.0021361372626039,0.0076289286142001,-0.0108331345081064,Healthcare,11.0
2020-06-08,323.8983154296875,331.4582457988527,321.05107943330734,326.9419249274965,104304.0,317.1852172851562,304.59696411132813,-1.1445583020403831,0.006713446489436,0.0093968055800823,0.0233404436177326,-0.0087905242501894,Healthcare,11.0
2020-06-09,321.2474670410156,331.3600735984719,319.08747828001,325.51830624192763,88958.0,317.3054901123047,307.0868286132812,-1.1500545508729356,-0.0081841993687285,0.0132945459158024,0.0314791791219482,-0.006723753438124,Healthcare,11.0
2020-06-10,372.5960083007813,379.95956577708125,322.8674561366468,322.8674561366468,1103604.0,320.04473571777345,310.74798980712893,-1.0435888770311927,0.1598410774495216,-0.1334650695559536,0.0197628458498022,-0.1334650695559536,Healthcare,11.0
2020-06-11,344.9089660644531,372.1050460595664,342.06173027969385,372.1050460595664,376783.0,321.44871978759767,313.6973391723633,-1.1009949792505982,-0.0743084778674749,0.0788500232552118,0.0788500232552118,-0.0082550355743062,Healthcare,11.0
2020-06-12,370.4359436035156,382.3649282423878,327.4327887324536,333.8145372384834,1293841.0,323.98423461914064,316.3678546142578,-1.0480675387009126,0.0740107682045362,-0.0988602941949627,0.0322025571353301,-0.1160879650412355,Healthcare,11.0
2020-06-15,394.7848205566406,414.0282544661976,374.1668620740557,376.81772447295486,1739004.0,327.71510162353513,319.12476989746096,-0.9975827629214036,0.0657303303676871,-0.0455111117452602,0.0487441079482844,-0.0522258136812706,Healthcare,11.0
2020-06-16,384.1812744140625,412.359162503418,373.1850480580708,409.4137399141078,603971.0,331.5146942138672,321.6676513671875,-1.0195680746261817,-0.026859052300003,0.0656785407839797,0.0733452928759508,-0.0286224943492174,Healthcare,11.0
2020-06-17,379.2231750488281,391.741221603838,373.2832512174851,378.1431807261141,327191.0,334.6024780273437,323.7068664550781,-1.0298481600374414,-0.0129056247543461,-0.0028479122421116,0.033009708737864,-0.0156633988167474,Healthcare,11.0
2020-06-18,362.0415344238281,399.1047694733184,358.3597561076536,379.9595222292109,1005316.0,337.00299682617185,325.49277465820313,-1.06547244267467,-0.0453074647212363,0.0494915254237289,0.1023728813559323,-0.0101694915254237,Healthcare,11.0
2020-06-19,352.22344970703125,366.1160201977718,349.7689308937418,363.2687843668336,422109.0,338.7947937011719,327.3258087158203,-1.0858291846495027,-0.0271186694985753,0.0313588850174215,0.0394424916975173,-0.0069686411149826,Healthcare,11.0
2020-06-22,355.8070373535156,369.0614388026627,352.71434967452547,353.9906874587476,389950.0,340.80259094238284,328.99684448242186,-1.0783990013532765,0.0101741881452387,-0.0051048734400477,0.0372516562565288,-0.0086920362845925,Healthcare,11.0
2020-06-23,352.56707763671875,362.2869658499723,351.48708339916016,362.0905923659119,224825.0,342.79075012207034,330.42046508789065,-1.0851167091207443,-0.0091059461355672,0.0270119229311764,0.0275689048404821,-0.0030632305341663,Healthcare,11.0
2020-06-24,329.543701171875,358.0652287370469,327.0401038814869,354.33434203557204,365791.0,343.72592010498045,331.30998168945314,-1.1328532022966928,-0.0653021167466089,0.0752271725283784,0.0865485441346558,-0.0075971632335413,Healthcare,11.0
2020-06-25,316.09295654296875,337.39816265905574,311.6257141588295,331.8509559267229,783559.0,344.062190246582,331.62023376464845,-1.1607418736290525,-0.0408162698333322,0.0498524217562312,0.0674017110317699,-0.0141326856282922,Healthcare,11.0
2020-06-26,308.48394775390625,328.1200989804468,306.2257723854207,323.7510433475859,577786.0,343.7676483154297,331.24027465820313,-1.1765183344226922,-0.024072060549151,0.0494907294361357,0.0636537212698189,-0.0073202362227514,Healthcare,11.0
2020-06-29,311.3311767578125,319.03837193511475,304.4094156271294,312.60751457416575,445532.0,343.27919921875,330.77587890625,-1.1706149115201967,0.0092297476891006,0.0040996145315255,0.0247556163747062,-0.0222327914690907,Healthcare,11.0
2020-06-30,306.7166442871094,317.9583516808386,305.4403065749976,313.1965795108454,180472.0,342.3047500610352,330.3595922851562,-1.1801826479525257,-0.0148219414411323,0.0211267805136468,0.0366517683442251,-0.0041612926324176,Healthcare,11.0
2020-07-01,340.1963195800781,343.38719415045404,301.31673420702,302.49491526411435,1610624.0,343.2620101928711,330.6904620361328,-1.1107661445306145,0.1091550651604981,-0.110822493207747,0.0093795093795092,-0.1142857319004779,Healthcare,11.0
2020-07-02,332.09637451171875,351.1925416607616,327.92369279205934,343.53442546842564,847056.0,344.0057266235352,331.1686010742188,-1.1275605088616554,-0.0238096199228655,0.0344419627390519,0.0575018838345342,-0.0125646711012563,Healthcare,11.0
2020-07-03,332.8818359375,341.1781216724768,329.101900861543,330.9182208487376,372011.0,344.5629013061524,331.6673596191406,-1.12593193913171,0.0023651610979978,-0.0058988351924708,0.0249226146918224,-0.011355185738241,Healthcare,11.0
2020-07-06,334.5018310546875,339.50902539195584,329.4946067550317,331.8509387894617,263090.0,345.0930770874023,331.7174310302734,-1.1225730536105192,0.0048665770922137,-0.0079248961264801,0.0149691089028738,-0.014969198476038,Healthcare,11.0
