Date_Ticker,Close_INDIAMART.NS,High_INDIAMART.NS,Low_INDIAMART.NS,Open_INDIAMART.NS,Volume_INDIAMART.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-31,1146.6529541015625,1167.994117848216,1132.1389577965256,1153.75028714275,94780.0,,,-1.8196841147643232,0.0066621549283774,0.0061896086481969,0.0186117025821253,-0.0126577062860393,Consumer Services,6.0
2020-02-03,1141.421875,1154.241369666889,1091.372052510565,1115.4392129844705,83056.0,,,-1.8261508267844848,-0.0045620421443567,-0.0227634169141269,0.0112311625943641,-0.0438486624320521,Consumer Services,6.0
2020-02-04,1160.994873046875,1227.8671474358443,1132.8755895008428,1138.5240045362902,420934.0,,,-1.8019544919015889,0.0171479086528589,-0.0193548387096774,0.0575991125727128,-0.0242199894235853,Consumer Services,6.0
2020-02-05,1178.136474609375,1208.245004974387,1169.000849678143,1172.4144328627249,96300.0,,,-1.780763873538366,0.0147645798964763,-0.0048568581569018,0.0255560633372249,-0.0077543010747215,Consumer Services,6.0
2020-02-06,1198.814697265625,1203.3088230090368,1176.3438287211602,1178.1365385739807,92290.0,1099.8114654541016,,-1.7552012489994238,0.0175516360811306,-0.0172488364872478,0.0037488076795042,-0.0187442384512956,Consumer Services,6.0
2020-02-07,1190.2193603515625,1210.700981814672,1181.5257362673603,1203.3580657634698,76012.0,1109.1141662597656,,-1.7658268899924847,-0.0071698628100469,0.0110388940472505,0.01720827449577,-0.0073042200234705,Consumer Services,6.0
2020-02-10,1184.47265625,1200.926734822268,1173.9125759722756,1195.0081542187563,57610.0,1117.726773071289,,-1.772931022766693,-0.0048282730839339,0.0088946738560529,0.0138914803017582,-0.0089154276563523,Consumer Services,6.0
2020-02-11,1160.3809814453125,1200.8530574464294,1155.5184805361682,1185.676058924438,49962.0,1126.3762176513671,,-1.8027133908059685,-0.020339578695688,0.0217989417989419,0.034878265542328,-0.0041904348544973,Consumer Services,6.0
2020-02-12,1189.38427734375,1215.637103123413,1151.7854573027892,1161.608787429039,289864.0,1136.058334350586,,-1.7668592279135151,0.0249946322476885,-0.0233528309090665,0.0220726188160931,-0.0316120035863684,Consumer Services,6.0
2020-02-13,1193.8785400390625,1203.2844516635216,1178.7997505460696,1196.530911426018,89910.0,1146.412127685547,,-1.761303375664051,0.0037786464651689,0.0022216425691585,0.0078784493639958,-0.0126300867192901,Consumer Services,6.0
2020-02-14,1228.77587890625,1240.1955008447212,1195.0327619353147,1198.4463453707406,323232.0,1155.3034729003907,,-1.718162938224157,0.0292302254348634,-0.0246827220945337,0.0092934945538123,-0.0274607579381933,Consumer Services,6.0
2020-02-17,1206.304931640625,1270.4513249124009,1193.8538128212822,1237.7395878397292,343696.0,1163.2272155761718,,-1.7459417467578742,-0.0182872626744811,0.0260586319218241,0.0531759355277889,-0.0103217010001018,Consumer Services,6.0
2020-02-18,1212.297119140625,1222.1696136569417,1161.485969208725,1203.357912913152,194998.0,1172.4476379394532,,-1.7385341449646348,0.0049673903694071,-0.0073737750311655,0.008143626146134,-0.0419131161244688,Consumer Services,6.0
2020-02-19,1245.57373046875,1252.474644157535,1209.0309888164584,1218.2403611999698,157792.0,1176.2922485351562,,-1.6973972670302988,0.0274492208244412,-0.0219444008814265,0.005540349414874,-0.0293380799212419,Consumer Services,6.0
2020-02-20,1281.6253662109375,1405.9641188332823,1252.4745862095615,1264.704584203541,794594.0,1182.8480895996097,,-1.6528298763114593,0.0289437990383918,-0.0132025960577093,0.0970164573052625,-0.0227451646712946,Consumer Services,6.0
2020-02-24,1307.9029541015625,1339.6322427017656,1277.0576693999112,1284.891752239885,412900.0,1190.270849609375,,-1.6203452607715412,0.0205033300552667,-0.0175939673425423,0.0242596658266582,-0.0235837717201577,Consumer Services,6.0
2020-02-25,1274.2088623046875,1338.379726109505,1252.474741785469,1324.1850603347548,272454.0,1196.804602050781,,-1.6619982322141251,-0.025761920401824,0.0392213549195337,0.0503613384769201,-0.0170569528765539,Consumer Services,6.0
2020-02-26,1264.3118896484375,1300.044256876764,1242.0866028156984,1271.1390568647228,199610.0,1202.6421264648438,,-1.674232968259364,-0.0077671510134917,0.0053999074691797,0.0282623041995297,-0.0175789589694669,Consumer Services,6.0
2020-02-27,1207.0172119140625,1276.5172786008304,1145.400392321857,1270.156695773723,414904.0,1205.5719482421875,,-1.7450612187986263,-0.0453168859705232,0.052310342583711,0.0575800129449324,-0.0510488325965914,Consumer Services,6.0
2020-02-28,1181.7220458984375,1217.5526189762484,1137.3206411665385,1156.6971360876878,277712.0,1207.704833984375,,-1.7763313546442814,-0.0209567566774896,-0.0211766463167942,0.0303206436760428,-0.0375734758321628,Consumer Services,6.0
2020-03-02,1196.8009033203125,1251.4677632778998,1164.0647013511723,1227.4251850956032,179000.0,1210.2122314453125,,-1.7576907211063149,0.0127600711810456,0.0255884514210584,0.0456774888838433,-0.0273530892885519,Consumer Services,6.0
2020-03-03,1266.571044921875,1289.3120781303032,1213.476017576423,1226.9339318740942,108180.0,1216.4696899414062,,-1.6714401780379762,0.0582971999837212,-0.0312948201419097,0.0179548026931493,-0.0419202914501547,Consumer Services,6.0
2020-03-04,1241.2760009765625,1286.8562778542946,1195.941307357963,1284.4004452629697,182206.0,1220.4837463378906,,-1.7027101629790966,-0.0199712791846372,0.0347420269565184,0.036720501195441,-0.0365226537715486,Consumer Services,6.0
2020-03-05,1288.2562255859375,1325.1673436223905,1231.0107405582776,1240.6866975500957,171838.0,1225.9897338867188,,-1.644632741993321,0.037848330727746,-0.0369255176812407,0.028652000513069,-0.0444364124858958,Consumer Services,6.0
2020-03-06,1250.018798828125,1297.6373691661654,1209.0555588477253,1232.8279705534749,193700.0,1228.5499389648437,,-1.6919022293082686,-0.0296815385001698,-0.0137524557956778,0.0380942833681239,-0.0327700991527505,Consumer Services,6.0
2020-03-09,1185.356689453125,1250.976460172881,1139.5062499228636,1227.9162175892927,201076.0,1228.3068054199218,,-1.7718381721272976,-0.0517289095456962,0.0359044062558107,0.0553586707727866,-0.0386807109946077,Consumer Services,6.0
2020-03-11,1231.7965087890625,1242.6021725908888,1155.248276032076,1168.9763567430184,124904.0,1230.672998046875,,-1.7144288055160877,0.0391779282549651,-0.0509988067004675,0.0087722799380629,-0.0621435701520526,Consumer Services,6.0
2020-03-12,1127.2030029296875,1203.219377551901,1099.686168010145,1176.1217536790116,213924.0,1229.0140991210938,,-1.8437283378763676,-0.0849113511144769,0.0433983502724713,0.0674380519078117,-0.0244116054056139,Consumer Services,6.0
2020-03-13,1175.382080078125,1208.274015194344,936.9523608762062,1094.75486376062,167250.0,1228.3139892578124,,-1.7841688834565264,0.0427421476195648,-0.0685966016362492,0.0279840365730543,-0.2028529473463394,Consumer Services,6.0
2020-03-16,1134.4520263671875,1158.8621003968228,1057.4986274940013,1158.8621003968228,208446.0,1225.3426635742187,,-1.8347670229951392,-0.034822764788295,0.0215170615083679,0.0215170615083679,-0.0678331009902738,Consumer Services,6.0
2020-03-17,1117.5869140625,1148.9994500560986,1096.628769587228,1112.014489217383,165768.0,1219.7832153320312,,-1.855615842587548,-0.0148663071797703,-0.0049861221306366,0.028107465825107,-0.0187530331749213,Consumer Services,6.0
2020-03-18,1038.7349853515625,1144.0435293723303,966.5403843893714,1141.3559794230614,177504.0,1211.404718017578,,-1.9530933812192308,-0.0705555225448244,0.0987942021003236,0.1013815318689068,-0.0695024255274858,Consumer Services,6.0
2020-03-19,983.1588134765624,1038.0445167547432,922.1583117963752,941.8836232786506,149918.0,1199.947802734375,,-2.02179719772074,-0.0535037065842064,-0.0419822206058023,0.0558258772904638,-0.0620454201742671,Consumer Services,6.0
2020-03-20,1091.3768310546875,1103.680590987765,941.883667756492,962.126793699852,111716.0,1192.2379577636718,,-1.8880170079198464,0.1100717565613368,-0.1184284233246281,0.0112736129107555,-0.1369766693266962,Consumer Services,6.0
2020-03-23,928.7171020507812,1010.3305871059348,897.5017691865837,936.9523964035764,113522.0,1174.592544555664,1151.6198608398438,-2.089098582930173,-0.1490408485643906,0.0088673874257405,0.0878776592731367,-0.0336112394132381,Consumer Services,6.0
2020-03-24,933.1798706054688,1035.0857788842063,877.7764108689315,936.95234868032,118572.0,1155.8563903808597,1150.2001513671876,-2.083581664050629,0.0048053045914981,0.0040426054972699,0.1092028573361947,-0.0593706116920311,Consumer Services,6.0
2020-03-25,860.023681640625,956.6530385351988,809.2556793289516,932.0210770073288,131906.0,1135.1471313476563,1147.1562145996097,-2.1740180725512888,-0.0783945210020211,0.0837155963302751,0.1123566233783688,-0.0590309353049741,Consumer Services,6.0
2020-03-26,915.6983642578124,971.4716753030968,838.3258111752613,850.6541319278385,137472.0,1117.716455078125,1145.7223400878906,-2.1051924760903766,0.0647362204154421,-0.0710323779847453,0.0609079509391605,-0.0844956768545315,Consumer Services,6.0
2020-03-27,910.7423706054688,978.3755514348064,893.0635703873156,971.471691696859,91328.0,1102.9027130126954,1144.0223486328125,-2.1113191247418728,-0.0054122556573098,0.0666811197671817,0.0742615947299942,-0.019411417310474,Consumer Services,6.0
2020-03-30,909.1643676757812,949.034145538612,875.3107863502397,888.625372959511,105416.0,1089.2748291015623,1142.4695825195313,-2.1132698676603296,-0.0017326556670888,-0.0225910687291637,0.0438532121147194,-0.0372359306294481,Consumer Services,6.0
2020-03-31,954.9024658203124,966.0472562264274,922.1584324366612,936.9524179837732,60954.0,1077.1799072265626,1140.54865234375,-2.0567279757661265,0.0503078428617453,-0.0187977814269429,0.011671129570852,-0.0342904480359912,Consumer Services,6.0
2020-04-01,998.2734985351562,1018.689211089654,941.8837677266074,941.8837677266074,168220.0,1063.7650299072266,1139.5575207519532,-2.003112273701876,0.0454193326200971,-0.0564872561390178,0.0204510212726825,-0.0564872561390178,Consumer Services,6.0
2020-04-03,986.1917114257812,1018.787780553016,973.93737222476,996.1283503260836,69922.0,1051.0108154296877,1138.7235815429688,-2.018047899106946,-0.0121026824082814,0.0100757680126275,0.0330524671314762,-0.0124259198886438,Consumer Services,6.0
2020-04-07,1067.1640625,1075.0295066002748,996.128258409429,1010.9222424452126,135260.0,1039.9562072753906,1136.693232421875,-1.9179490732574205,0.0821060957378696,-0.0527021308448412,0.0073704169552417,-0.0665650264910143,Consumer Services,6.0
2020-04-08,1088.7139892578125,1129.274163922723,1040.5102558414603,1065.1668969751445,94926.0,1031.890966796875,1135.4573413085936,-1.891308839437075,0.0201936398676398,-0.0216283546597213,0.0372551239950176,-0.0442758464500055,Consumer Services,6.0
2020-04-09,1107.576416015625,1121.8525883944196,1096.7768544176809,1121.3841362509045,49854.0,1028.001953125,1134.4199145507812,-1.8679909198499425,0.0173254196638652,0.0124666073018699,0.0128895597381455,-0.0097506243738868,Consumer Services,6.0
2020-04-13,1085.06494140625,1119.3622356543076,1079.7144016943328,1107.576408406244,70702.0,1020.6653747558594,1133.250537109375,-1.8958198286891388,-0.0203249855123833,0.0207466540858087,0.0316085175543576,-0.004931077862476,Consumer Services,6.0
2020-04-15,1044.751220703125,1110.9788608522394,1040.0170975638257,1085.3853161393931,169512.0,1016.5427856445312,1131.1943334960938,-1.94565605123268,-0.0371532791861086,0.0388935610995706,0.0633908234197062,-0.0045313401367584,Consumer Services,6.0
2020-04-16,1080.380126953125,1094.0645632160267,1039.055571024601,1044.75127938575,48556.0,1011.7926879882812,1129.8335205078124,-1.9016112429170755,0.0341027658489085,-0.0329780664032159,0.0126663161617888,-0.0382500148767702,Consumer Services,6.0
2020-04-17,1103.6806640625,1134.2055388863278,1081.662210386559,1131.7892361131612,66996.0,1010.2541198730468,1129.1258471679687,-1.8728068871663832,0.0215669804803674,0.0254680298078227,0.0276573431226654,-0.0199500221331176,Consumer Services,6.0
2020-04-20,1092.21533203125,1119.3868796073702,1060.2356188132617,1104.6175749496308,76124.0,1008.9855407714844,1128.0370947265626,-1.8869804446718477,-0.0103882693650241,0.0113551261868076,0.024877463975522,-0.0292796779903409,Consumer Services,6.0
2020-04-21,1084.300537109375,1089.8236009631053,1057.769965640661,1057.769965640661,72758.0,1011.263818359375,1126.89466796875,-1.8967647928846505,-0.0072465517464907,-0.0244679132405869,0.005093665146062,-0.0244679132405869,Consumer Services,6.0
2020-04-22,1119.6334228515625,1143.5750461060138,1069.6051207433995,1069.6051207433995,69674.0,1018.087548828125,1126.067438964844,-1.8530859280653909,0.0325858786682713,-0.0446827515927019,0.0213834481588404,-0.0446827515927019,Consumer Services,6.0
2020-04-23,1103.5325927734375,1126.4632677418454,1097.8122041937115,1119.904577489336,23516.0,1018.6953369140624,1124.575361328125,-1.8729899343668237,-0.0143804478765185,0.0148359774990893,0.0207793363952919,-0.0051837060519882,Consumer Services,6.0
2020-04-24,1079.3692626953125,1116.4528308789695,1072.5640049301055,1099.686313100752,34262.0,1026.227944946289,1122.1864526367187,-1.9028608833678944,-0.0218963447354072,0.0188230766871249,0.0343567020715924,-0.006304846728925,Consumer Services,6.0
2020-04-27,1099.9327392578125,1121.8771494335456,1078.4814618950172,1078.5061426144148,85510.0,1034.5655883789063,1120.3807202148437,-1.877440109091453,0.0190513823889616,-0.0194799153426922,0.0199506837032055,-0.0195023537323469,Consumer Services,6.0
2020-04-28,1103.310791015625,1114.480201514897,1062.9478205156463,1102.1518807016794,61922.0,1046.7299438476562,1118.7574829101563,-1.8732641279061468,0.0030711439320297,-0.0010503933464466,0.0101235396138839,-0.0365835001602978,Consumer Services,6.0
2020-04-29,1115.0966796875,1128.7811165526534,1092.7824177722498,1092.7824177722498,87652.0,1056.6998596191406,1117.851796875,-1.8586942950928875,0.0106822925759892,-0.0200110558319513,0.0122719734660032,-0.0200110558319513,Consumer Services,6.0
2020-04-30,1108.3406982421875,1128.7810296367627,1084.2018706823542,1116.0089377035736,108664.0,1066.5797760009766,1116.2309252929688,-1.8670461065589652,-0.0060586508491854,0.0069186663212383,0.0184422817162568,-0.0217792485632957,Consumer Services,6.0
2020-05-04,1116.674560546875,1126.3153310008736,1079.9608471505749,1079.9608471505749,82732.0,1076.9552856445312,1114.686845703125,-1.856743703078965,0.0075192242943933,-0.0328777198777772,0.0086334647484735,-0.0328777198777772,Consumer Services,6.0
2020-05-05,1168.5029296875,1215.769639541768,1134.698649872647,1134.698649872647,206392.0,1087.6353088378903,1113.48138671875,-1.7926729575979912,0.0464131368007907,-0.0289295635945848,0.0404506558378154,-0.0289295635945848,Consumer Services,6.0
2020-05-06,1152.796630859375,1193.3814881936382,1139.7532911518786,1183.518831266418,83602.0,1095.3614654541016,1112.411220703125,-1.8120892404436757,-0.0134413859213219,0.0266501476363101,0.0352055655332792,-0.0113145192814911,Consumer Services,6.0
2020-05-07,1156.59375,1174.6177799296338,1144.068223640067,1152.7966510951196,39824.0,1103.8815673828126,1111.2971533203124,-1.807395203991172,0.0032938326145127,-0.0032830014038035,0.0155837172124038,-0.0108296680316086,Consumer Services,6.0
2020-05-08,1165.248291015625,1192.7898099609272,1158.0978644010677,1165.7661046078465,69692.0,1108.7857788085937,1109.69064453125,-1.7966963742988418,0.0074827838345356,0.0004443804777176,0.023635751416805,-0.0061363974267881,Consumer Services,6.0
2020-05-11,1111.0281982421875,1193.38137583049,1100.1792766437286,1171.141038396149,112724.0,1109.9014892578125,1106.278701171875,-1.8637237923257524,-0.0465309352448648,0.0541055935835552,0.0741233910341767,-0.0097647581003106,Consumer Services,6.0
2020-05-12,1082.1307373046875,1121.7786928581015,1048.918310269677,1119.4116309693686,94246.0,1108.6292053222655,1101.7632568359377,-1.8994471209867287,-0.0260096557254083,0.0344513766955167,0.0366387851177458,-0.0306916954579204,Consumer Services,6.0
2020-05-13,1084.9169921875,1192.395276874139,1070.5914582687162,1191.9021440052911,402456.0,1108.621807861328,1097.9774194335937,-1.896002724985044,0.0025747858246336,0.0986113708128755,0.0990659059269891,-0.013204267259101,Consumer Services,6.0
2020-05-14,1090.661865234375,1094.75489183666,1036.0720845715418,1055.2795843833478,157332.0,1110.9173400878906,1094.5044189453124,-1.8889008557788545,0.0052952189782664,-0.0324411093656638,0.0037527915229762,-0.0500519752298318,Consumer Services,6.0
2020-05-15,1132.8988037109375,1143.5750817804906,1086.0018214105587,1100.6725237318046,240504.0,1113.5432739257812,1093.02205078125,-1.836687132293077,0.0387259698196985,-0.0284458593067378,0.0094238585428652,-0.041395561674849,Consumer Services,6.0
2020-05-18,1125.625,1171.165742756588,1105.1106269513014,1143.4763836390707,290460.0,1114.6404907226563,1091.9001098632812,-1.845679080794824,-0.0064205237812162,0.0158590859647491,0.0404581834594894,-0.0182248733358788,Consumer Services,6.0
2020-05-19,1162.5853271484375,1173.1630022704855,1125.6989673951034,1143.8709603334669,118602.0,1118.1589904785155,1091.2157983398438,-1.799988356720605,0.032835382252915,-0.016097198526385,0.0090984075534419,-0.0317278731220598,Consumer Services,6.0
2020-05-20,1177.9957275390625,1185.836491372944,1160.1689035110758,1171.190470411185,96316.0,1122.84375,1089.4442919921876,-1.7809378664667317,0.013255285466593,-0.0057769794650225,0.0066560206039638,-0.0151331822444115,Consumer Services,6.0
2020-05-21,1235.9635009765625,1254.7271086054466,1183.5187770126856,1187.9569724264832,342688.0,1128.66025390625,1089.3380419921875,-1.70927752832382,0.0492088146691328,-0.0388413804389435,0.015181360625988,-0.0424322594659463,Consumer Services,6.0
2020-05-22,1252.4833984375,1264.121260357443,1204.2303054840872,1245.160328152056,183830.0,1136.1077941894532,1088.6225854492188,-1.6888554667551905,0.0133660075300644,-0.0058468402012991,0.009291829284493,-0.0385259341669594,Consumer Services,6.0
2020-05-26,1228.4925537109375,1263.4063841912275,1210.6411683018987,1260.940719897334,107358.0,1143.5639587402345,1088.192060546875,-1.7185131876489066,-0.0191546209366859,0.0264129937852528,0.0284200586929284,-0.0145311303313273,Consumer Services,6.0
2020-05-27,1194.638916015625,1228.49243535166,1183.518747042785,1228.49243535166,65548.0,1148.299267578125,1088.377705078125,-1.7603633913181806,-0.027557055672051,0.0283378675197889,0.0283378675197889,-0.0093083933762413,Consumer Services,6.0
2020-05-28,1162.782470703125,1220.2324423488717,1158.8620889914573,1203.244041335811,248320.0,1151.2728515625,1086.9974243164063,-1.7997446458972657,-0.0266661707445024,0.0347971969410747,0.0494073251818176,-0.003371552126424,Consumer Services,6.0
2020-05-29,1221.687255859375,1232.3389734149434,1144.4380442387876,1167.1221549939246,372568.0,1156.6023803710937,1088.887109375,-1.726925964546953,0.0506584736529703,-0.0446637227357074,0.0087188578783001,-0.0632315768623188,Consumer Services,6.0
2020-06-01,1255.02294921875,1256.9954803766575,1232.338840902812,1232.338840902812,96494.0,1163.936492919922,1090.4799267578126,-1.6857160488178826,0.0272866015418369,-0.0180746561886051,0.0015717092337919,-0.0180746561886051,Consumer Services,6.0
2020-06-02,1216.50927734375,1277.5591431254695,1210.6410450790752,1256.9955290861762,161482.0,1168.9282287597655,1092.1210717773438,-1.7333270330945745,-0.0306876236000104,0.0332806765196465,0.0501844637921891,-0.0048238286168175,Consumer Services,6.0
2020-06-03,1149.640625,1240.7469180640417,1139.6300041732095,1221.9831892432771,476132.0,1167.9851135253907,1092.7621459960938,-1.8159907262805888,-0.0549676468475093,0.0629262420534915,0.0792476284178298,-0.0087076088032208,Consumer Services,6.0
2020-06-04,1150.0596923828125,1171.1904825089512,1145.0544422676987,1155.9033646319922,123170.0,1167.8482666015625,1094.9886401367187,-1.815472671013392,0.0003645203324408,0.0050811903833201,0.0183736463994819,-0.0043521654991172,Consumer Services,6.0
2020-06-05,1149.4678955078125,1168.7247557520127,1119.4114749185944,1158.8620995853291,124592.0,1167.4919738769531,1098.3148217773437,-1.816204256197013,-0.0005145792682933,0.0081726545945561,0.0167528473996161,-0.0261481166256841,Consumer Services,6.0
2020-06-08,1137.5341796875,1167.220752603302,1116.9458835990845,1149.492651068197,299244.0,1166.106268310547,1099.23796875,-1.830956834401644,-0.0103819479142916,0.0105126259889456,0.0260973019060908,-0.0180990571149886,Consumer Services,6.0
2020-06-09,1162.782470703125,1183.0255963789386,1139.1367768384112,1139.1367768384112,155392.0,1168.6939819335937,1103.919276123047,-1.7997446458972657,0.0221956328578725,-0.0203354406008678,0.0174092112547696,-0.0203354406008678,Consumer Services,6.0
2020-06-10,1173.26171875,1182.532640931133,1157.210219499308,1173.6562491309828,385924.0,1173.250531005859,1108.7209130859376,-1.786790095222102,0.0090122170835085,0.0003362680079626,0.0079018364214682,-0.0136810900706736,Consumer Services,6.0
2020-06-11,1121.50732421875,1177.5518214707065,1109.573533964823,1173.0643850116137,221400.0,1175.080047607422,1113.9505859375,-1.8507693925551232,-0.044111551330925,0.0459712207664615,0.0499724754726833,-0.0106408491466966,Consumer Services,6.0
2020-06-12,1121.778564453125,1136.6711515574698,1065.166892565785,1065.166892565785,74360.0,1176.6358825683594,1118.0721899414064,-1.8504340826792969,0.0002418532884428,-0.0504659954123286,0.0132758706363809,-0.0504659954123286,Consumer Services,6.0
2020-06-15,1089.4044189453125,1133.4658885253734,1084.8923013947451,1109.548944608262,143436.0,1174.461163330078,1121.645430908203,-1.8904553233895165,-0.0288596578091997,0.0184913199475105,0.0404454661774902,-0.0041418204957675,Consumer Services,6.0
2020-06-16,1076.7308349609375,1111.102168538678,1048.3756977263856,1106.7872563508113,319842.0,1172.016455078125,1124.9967602539064,-1.906122533978208,-0.0116334978672518,0.0279145171791836,0.0319219367196699,-0.0263344712660528,Consumer Services,6.0
2020-06-17,1100.4505615234375,1107.0831738313375,1074.9556189709722,1080.7252488493823,150986.0,1168.909716796875,1127.9077221679688,-1.876799972055784,0.0220293928550495,-0.0179247604242644,0.006027178811848,-0.0231677309675508,Consumer Services,6.0
2020-06-18,1111.3980712890625,1121.8771435086487,1088.1469074393403,1099.6861670436426,122522.0,1165.579833984375,1130.170213623047,-1.8632665515859888,0.0099482068058282,-0.0105379922351634,0.00942872989462,-0.0209206444120909,Consumer Services,6.0
2020-06-19,1138.1259765625,1157.8512912468086,1109.8448788701323,1124.3429370055926,141228.0,1160.687957763672,1133.208898925781,-1.830225249218022,0.0240489037761573,-0.0121102934479507,0.0173313983605623,-0.0248488289299797,Consumer Services,6.0
2020-06-22,1162.2154541015625,1165.7659863263436,1114.5540948185917,1138.273831614967,95734.0,1156.174560546875,1135.1099267578124,-1.8004455974603686,0.0211659148768577,-0.0205999863468542,0.0030549690354322,-0.0410090565520958,Consumer Services,6.0
2020-06-23,1167.9111328125,1193.3813941626445,1158.8620976372783,1166.259089749857,101824.0,1153.145489501953,1136.6938696289062,-1.793404542781613,0.004900708118135,-0.0014145280546,0.0218083898976184,-0.0077480511324781,Consumer Services,6.0
2020-06-24,1163.0784912109375,1183.1983352888387,1150.9720558336778,1182.2366299297537,64808.0,1151.567468261719,1137.8039111328126,-1.7993787024009202,-0.0041378504457995,0.016471922457159,0.0172987844156189,-0.0104089581818808,Consumer Services,6.0
2020-06-25,1178.88330078125,1190.9156927492504,1132.94790896753,1144.0680775065264,58096.0,1152.372509765625,1139.6802783203125,-1.7798406395958335,0.0135887729759814,-0.0295323746223663,0.0102066014168038,-0.0389651730440819,Consumer Services,6.0
2020-06-26,1182.4339599609375,1198.3128134930812,1169.2179756346072,1178.8834275552656,61492.0,1150.409844970703,1142.433933105469,-1.7754512793986374,0.0030118835149623,-0.0030027320982807,0.013428955924666,-0.0111769323056036,Consumer Services,6.0
2020-06-29,1167.6153564453125,1182.9518369058285,1146.7065708520936,1180.066961450167,40758.0,1146.039465332031,1144.1786376953123,-1.7937701844688891,-0.0125322884976295,0.010664132615352,0.0131348738913525,-0.0179072547117516,Consumer Services,6.0
2020-06-30,1146.5831298828125,1168.7247446083995,1129.348042080865,1158.8620885357548,97454.0,1142.5431579589845,1145.0366870117186,-1.8197704321581003,-0.0180129752888232,0.0107091743572027,0.019310954564498,-0.0150316949140084,Consumer Services,6.0
