Date_Ticker,Close_BRITANNIA.NS,High_BRITANNIA.NS,Low_BRITANNIA.NS,Open_BRITANNIA.NS,Volume_BRITANNIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,2906.029296875,2927.751882038881,2889.5110810732986,2904.4453583734667,337850.0,,,-1.2362756613753678,-0.0010888656168631,-0.0005450524890566,0.0074750055642041,-0.0056841188144469,Fast Moving Consumer Goods,8.0
2020-01-31,2896.978271484375,2963.86586541406,2884.4426619895467,2934.9927962003817,468850.0,,,-1.2465823226606094,-0.0031145678401652,0.0131221297343484,0.0230887454656028,-0.004327132729375,Fast Moving Consumer Goods,8.0
2020-02-03,2923.54296875,2940.6947142862,2798.909691258895,2803.6615063558484,657504.0,,,-1.216332342680952,0.0091697951369216,-0.0410055414528107,0.0058667670424332,-0.0426309032647445,Fast Moving Consumer Goods,8.0
2020-02-04,2925.7607421875,2986.8555140661256,2885.483448134184,2928.023511516338,511585.0,,,-1.2138069006850214,0.0007585910182288,0.0007733952049497,0.0208816705336427,-0.0137664346481052,Fast Moving Consumer Goods,8.0
2020-02-05,2946.9853515625,3003.147328159962,2935.897782312964,2959.521181511602,423733.0,,,-1.189637831402963,0.0072543899673529,0.0042537808823703,0.0190574332402719,-0.0037623428442415,Fast Moving Consumer Goods,8.0
2020-02-06,2943.591064453125,2980.51950088473,2929.245240739342,2950.967824408104,410631.0,2856.2551147460936,,-1.1935030031411205,-0.0011517828236151,0.00250604102046,0.0125453691165031,-0.0048735790399092,Fast Moving Consumer Goods,8.0
2020-02-07,2942.866943359375,2983.2348331930943,2929.9240806616785,2947.0305269650225,450061.0,2868.0961791992186,,-1.194327580525525,-0.0002459992158878,0.0014148052514038,0.0137171984363106,-0.0043980454933248,Fast Moving Consumer Goods,8.0
2020-02-10,2856.157958984375,2968.753268966738,2828.4615748539804,2959.702191927205,969115.0,2873.0969116210936,,-1.2930655791246768,-0.0294641198680967,0.0362529784520915,0.0394219478051558,-0.0096970771673438,Fast Moving Consumer Goods,8.0
2020-02-11,2837.2412109375,2895.2587059221287,2827.7375795919525,2878.1973364980745,507516.0,2874.434216308594,,-1.3146066207550915,-0.0066231449095349,0.0144351933852819,0.0204485592416225,-0.0033496028849825,Fast Moving Consumer Goods,8.0
2020-02-12,2839.141845703125,2904.4905767152827,2827.7374004216445,2827.7374004216445,669153.0,2875.4570068359376,,-1.3124423136284602,0.000669888326131,-0.0040168635106204,0.0230170715531734,-0.0040168635106204,Fast Moving Consumer Goods,8.0
2020-02-13,2837.693603515625,2845.341719349987,2810.540372643173,2834.7973030839416,319421.0,2874.7759033203124,,-1.314091468397269,-0.000510098567175,-0.0010206529796222,0.0026951873256813,-0.0095687676917661,Fast Moving Consumer Goods,8.0
2020-02-14,2802.801513671875,2859.2350639922583,2797.0542126832424,2820.315435074352,270506.0,2873.5178100585936,,-1.3538240882975776,-0.0122959327957472,0.0062487198315845,0.0201346938215583,-0.002050555831584,Fast Moving Consumer Goods,8.0
2020-02-17,2791.443115234375,2816.9671115561864,2780.536521811849,2801.308702080052,224912.0,2872.3253540039063,,-1.3667582212146483,-0.0040525161635936,0.0035342245707372,0.0091436562624234,-0.0039071523123657,Fast Moving Consumer Goods,8.0
2020-02-18,2775.467529296875,2787.7317831218807,2733.4253198143115,2787.7317831218807,453173.0,2870.297912597656,,-1.3849500774944494,-0.0057230562393741,0.0044188064517234,0.0044188064517234,-0.0151477936739595,Fast Moving Consumer Goods,8.0
2020-02-19,2789.76806640625,2815.7899114574884,2751.527268026604,2789.632388647576,462922.0,2869.2072509765626,,-1.3686656471871363,0.0051524786215019,-4.863406399557846e-05,0.0093276015897476,-0.0137075188579771,Fast Moving Consumer Goods,8.0
2020-02-20,2769.086181640625,2827.0583692606533,2762.6147505063723,2787.5505097887863,270720.0,2866.783801269531,,-1.3922167004457522,-0.0074134782079813,0.0066680222055137,0.0209354941729118,-0.0023370277086929,Fast Moving Consumer Goods,8.0
2020-02-24,2748.088134765625,2774.155282429828,2719.848816868395,2768.724635873684,427352.0,2859.7103881835938,,-1.4161277765340383,-0.007583023964447,0.0075094029361684,0.0094855573714798,-0.0102759869816324,Fast Moving Consumer Goods,8.0
2020-02-25,2745.689453125,2785.921445398108,2731.614984474168,2751.5273534796124,350415.0,2853.34521484375,,-1.4188592238711168,-0.0008728546986101,0.0021262056231334,0.0146527831934226,-0.0051260234965075,Fast Moving Consumer Goods,8.0
2020-02-26,2752.74951171875,2778.5901609007515,2730.4384733575466,2738.0415109529386,366302.0,2847.0139892578127,,-1.410819733378127,0.0025713245122148,-0.0053430218416887,0.0093872141551547,-0.0081050012964212,Fast Moving Consumer Goods,8.0
2020-02-27,2738.90087890625,2805.8335412851025,2679.118478130292,2748.766463291033,652385.0,2838.4991821289063,,-1.4265895673474318,-0.005030836533998,0.0036020231548949,0.0244377819198704,-0.0218271501668333,Fast Moving Consumer Goods,8.0
2020-02-28,2688.351318359375,2733.4257339281417,2640.1996244597312,2699.9367431482274,619510.0,2827.615283203125,,-1.4841517966186135,-0.0184561482075471,0.0043094906196718,0.0167665644221954,-0.0179112356226676,Fast Moving Consumer Goods,8.0
2020-03-02,2669.253173828125,2764.1535824288435,2647.439990135365,2710.7975283608266,348147.0,2816.2290283203124,,-1.50589939960999,-0.007104035994412,0.0155640367650553,0.035553168778148,-0.0081720175165986,Fast Moving Consumer Goods,8.0
2020-03-03,2739.30859375,2756.50564092702,2683.644467361226,2688.17000609202,399770.0,2807.0173095703126,,-1.4261252908026052,0.0262453260742609,-0.0186684288782422,0.0062778787378159,-0.020320502230299,Fast Moving Consumer Goods,8.0
2020-03-04,2772.39013671875,2787.731667773637,2740.6660681878484,2758.7682218746904,368498.0,2799.348779296875,,-1.3884543923732149,0.0120766032144858,-0.0049134191698508,0.0055336840409641,-0.0114428586766105,Fast Moving Consumer Goods,8.0
2020-03-05,2830.40771484375,2864.66613281519,2784.20213930659,2790.08533989531,720100.0,2793.519897460937,,-1.3223881180543096,0.0209269169431061,-0.0142461366032087,0.0121037042796963,-0.0163247066119979,Fast Moving Consumer Goods,8.0
2020-03-06,2788.9990234375,2805.834116526088,2727.316016652334,2792.166900665836,593374.0,2785.7902954101564,,-1.369541378394444,-0.0146299387148667,0.0011358473781146,0.0060362491872938,-0.0221165393988344,Fast Moving Consumer Goods,8.0
2020-03-09,2712.155517578125,2771.2591010012256,2686.812499225985,2756.053245795225,607257.0,2774.2547241210937,,-1.4570452746583296,-0.0275523602603,0.0161855498081096,0.0217921070676205,-0.0093442349407641,Fast Moving Consumer Goods,8.0
2020-03-11,2759.039794921875,2774.969557562227,2664.727618526168,2699.2120886723123,534597.0,2769.398815917969,,-1.403656808122166,0.0172867215909566,-0.0216842491216248,0.0057736617897541,-0.0341829706730915,Fast Moving Consumer Goods,8.0
2020-03-12,2543.940673828125,2687.219255962113,2520.7700510664163,2665.5419724016374,774263.0,2754.7337890625,,-1.648596324716907,-0.0779615870309839,0.0478003672902194,0.0563215107993784,-0.0091081616014423,Fast Moving Consumer Goods,8.0
2020-03-13,2501.355712890625,2760.487869045161,2181.309543728433,2443.790775131439,1108162.0,2737.844482421875,,-1.6970890367893614,-0.0167397618095464,-0.0230134952268193,0.1035966835181056,-0.1279490827765314,Fast Moving Consumer Goods,8.0
2020-03-16,2451.9365234375,2484.2035214491725,2355.1353084289444,2448.135115657886,791034.0,2718.556628417969,,-1.7533640801907548,-0.019756961874093,-0.0015503695724897,0.0131598015296234,-0.0394794947109172,Fast Moving Consumer Goods,8.0
2020-03-17,2431.119384765625,2530.454959031458,2415.7778527980986,2461.893047863924,567266.0,2699.972521972656,,-1.777069150937894,-0.0084900805844232,0.0126582278481013,0.0408600148920328,-0.0063104807043465,Fast Moving Consumer Goods,8.0
2020-03-18,2264.5341796875,2484.4753521343428,2244.667109745553,2469.1338207201084,649481.0,2673.6270751953125,,-1.9667644848667007,-0.0685220175208239,0.0903495486479442,0.0971242449858691,-0.008773137592778,Fast Moving Consumer Goods,8.0
2020-03-19,2098.175537109375,2175.8791293484605,2045.5436074573715,2162.302512484805,786857.0,2639.7624755859374,,-2.156201825601736,-0.0734626326554638,0.0305632080067892,0.0370338853278866,-0.025084616954649,Fast Moving Consumer Goods,8.0
2020-03-20,2233.624755859375,2263.583687201048,2076.5432752802726,2119.1286354178565,742455.0,2611.9553100585936,,-2.001961929152785,0.0645557134540832,-0.051260230771156,0.0134126966774894,-0.070325814650396,Fast Moving Consumer Goods,8.0
2020-03-23,1934.9844970703125,2192.532704644981,1900.7260837897304,2081.7476155792283,613493.0,2570.2502258300783,2735.4354956054685,-2.342032126797339,-0.1337020723851004,0.0758471805490557,0.1331009152603615,-0.0177047481943404,Fast Moving Consumer Goods,8.0
2020-03-24,2140.308349609375,2217.5140883917725,1911.497055804275,1916.1131939287277,929170.0,2539.8612365722656,2724.1207495117187,-2.108223987877197,0.1061113682564049,-0.1047489983027749,0.0360722504290038,-0.1069057614277213,Fast Moving Consumer Goods,8.0
2020-03-25,2218.781005859375,2273.2686681052182,2097.225214229314,2140.217831499779,1249005.0,2513.5158142089845,2713.3735034179685,-2.0188649315033547,0.0366641826465434,-0.035408259829215,0.0245574764259977,-0.0547849433130422,Fast Moving Consumer Goods,8.0
2020-03-26,2342.826171875,2415.5516698575084,2187.9170648461954,2237.0191615534072,944116.0,2493.019647216797,2704.0201245117187,-1.877611155824099,0.0559068991883586,-0.0451621258084691,0.0310417814413883,-0.066120614874653,Fast Moving Consumer Goods,8.0
2020-03-27,2289.243408203125,2451.891200503071,2267.294548798588,2434.739455596088,472582.0,2470.5367736816406,2693.4312719726563,-1.938627380180865,-0.0228709941501942,0.063556390234259,0.0710487105552535,-0.0095878224770189,Fast Moving Consumer Goods,8.0
2020-03-30,2239.01025390625,2334.589718874757,2210.9519141908004,2231.31683817782,701815.0,2448.069720458984,2681.1851635742187,-1.9958293086124688,-0.0219431250153971,-0.0034360788276908,0.0426882658539664,-0.012531581606872,Fast Moving Consumer Goods,8.0
2020-03-31,2433.789306640625,2452.841867927541,2253.718173852243,2335.132567303318,734769.0,2436.296527099609,2673.301682128906,-1.774028834594048,0.0869933723593079,-0.0405362695398985,0.0078283527809623,-0.0739879710610345,Fast Moving Consumer Goods,8.0
2020-04-01,2321.465087890625,2516.198880485561,2267.294314969902,2443.7902796082785,1167150.0,2415.4043518066405,2663.425139160156,-1.9019356326442165,-0.0461519895923291,0.0526930998685848,0.0838840065313577,-0.0233347351219243,Fast Moving Consumer Goods,8.0
2020-04-03,2320.017333984375,2362.3311193598825,2240.141578703337,2343.2785578998346,726903.0,2392.785711669922,2653.5051586914065,-1.903584231393211,-0.0006236380266073,0.0100263147066712,0.0182385643226372,-0.0344289476250854,Fast Moving Consumer Goods,8.0
2020-04-07,2565.527587890625,2605.533301108076,2389.6198308800954,2389.6198308800954,1062855.0,2379.541705322265,2648.5840844726563,-1.6240146887327394,0.1058225946461413,-0.0685659190884635,0.0155935618881195,-0.0685659190884635,Fast Moving Consumer Goods,8.0
2020-04-08,2512.171630859375,2706.2719259704736,2497.1920547667346,2560.54959149514,1037961.0,2365.700335693359,2642.476413574219,-1.684772641885826,-0.0207972649692374,0.0192574265394502,0.0772639467490123,-0.0059627996386202,Fast Moving Consumer Goods,8.0
2020-04-09,2535.840087890625,2579.5568320816665,2473.568636661804,2579.5568320816665,893108.0,2356.884564208985,2635.402087402344,-1.6578206934338793,0.009421512742405,0.0172395508690794,0.0172395508690794,-0.0245565371121727,Fast Moving Consumer Goods,8.0
2020-04-13,2449.357177734375,2534.3016259803203,2441.3924065458605,2534.3016259803203,501533.0,2341.4004333496096,2626.929372558594,-1.7563012548590735,-0.0341042444155808,0.0346803026598667,0.0346803026598667,-0.0032517802062179,Fast Moving Consumer Goods,8.0
2020-04-15,2568.107421875,2632.505746362908,2493.3001378599224,2508.9585452700644,1011691.0,2342.608770751953,2620.704040527344,-1.6210769580446067,0.0484822079932284,-0.023032088183348,0.0250761802015626,-0.0291293438030952,Fast Moving Consumer Goods,8.0
2020-04-16,2567.60986328125,2619.336685904505,2547.878468953959,2568.243394549506,675907.0,2345.9214782714844,2613.872297363281,-1.621643542235239,-0.0001937452419286,0.0002467396925505,0.0201459043147431,-0.0076847322521481,Fast Moving Consumer Goods,8.0
2020-04-17,2563.400634765625,2620.286741003782,2536.292703867741,2610.3305564956504,705271.0,2351.4946838378905,2607.019724121093,-1.6264367110432356,-0.0016393567324304,0.0183076812471478,0.022191656453014,-0.0105749879789519,Fast Moving Consumer Goods,8.0
2020-04-20,2564.170166015625,2592.952635653083,2535.2067190292146,2588.698673571667,667917.0,2358.1472229003907,2600.363562011719,-1.625560423816114,0.0003001993678098,0.0095658657452348,0.0112248672178343,-0.0112954465231204,Fast Moving Consumer Goods,8.0
2020-04-21,2591.549560546875,2630.5597898808774,2473.7949631808888,2516.1087471520987,1129799.0,2374.4979919433595,2593.723693847656,-1.5943827247765248,0.0106776823528033,-0.0291103108901596,0.0150528586942286,-0.0454379106456823,Fast Moving Consumer Goods,8.0
2020-04-22,2672.46630859375,2687.898439919876,2559.1468625331704,2591.3234872276907,737395.0,2403.212530517578,2588.657805175781,-1.5022405112228874,0.0312233071976442,-0.0303625236004402,0.0057744905058303,-0.0424025723715141,Fast Moving Consumer Goods,8.0
2020-04-23,2667.714111328125,2937.0742274830086,2641.104035684258,2679.1185557318045,3426363.0,2424.916998291016,2583.072380371094,-1.5076519740642331,-0.0017782066139967,0.0042749874715779,0.1009703832247534,-0.0099748603236268,Fast Moving Consumer Goods,8.0
2020-04-24,2771.57568359375,2826.5609809005373,2675.498581709676,2697.2211683000114,2613797.0,2466.746557617188,2579.6320727539064,-1.3893818334232395,0.0389327971181729,-0.0268275247664632,0.0198390026410864,-0.034665155439485,Fast Moving Consumer Goods,8.0
2020-04-27,2934.40478515625,2977.804659941532,2778.6809440791803,2783.9759130949537,1993378.0,2506.451379394531,2579.462829589844,-1.2039636819148851,0.0587496500731917,-0.0512638449958383,0.0147900095463384,-0.053068288964359,Fast Moving Consumer Goods,8.0
2020-04-28,2890.86865234375,2977.668612100519,2860.140290568587,2966.037889934576,1379063.0,2540.05576171875,2580.1570434570312,-1.25353952058533,-0.014836444185454,0.0260023012563654,0.0300255633151635,-0.0106294562190677,Fast Moving Consumer Goods,8.0
2020-04-29,2888.90087890625,2963.8962166865567,2882.677910478627,2917.270090088738,1177520.0,2567.3594970703125,2581.1902368164065,-1.2557802804364089,-0.0006806858678635,0.0098200708060391,0.0259598168728794,-0.0021540955153778,Fast Moving Consumer Goods,8.0
2020-04-30,2897.091796875,2933.010884935442,2882.678404850746,2923.8595249200425,1021592.0,2597.751916503906,2582.349235839844,-1.2464530480538163,0.002835305990786,0.0092395167022032,0.0123983258311617,-0.0049751243781095,Fast Moving Consumer Goods,8.0
2020-05-04,2830.4697265625,2891.829637446489,2796.655497479896,2845.1577034244096,591353.0,2627.3248901367188,2582.204758300781,-1.3223175035379109,-0.0229961889313839,0.0051892365157877,0.0216783491122189,-0.0119465079471703,Fast Moving Consumer Goods,8.0
2020-05-05,2725.961181640625,2860.714948823699,2718.4113101346124,2843.327365961367,905266.0,2641.933483886719,2580.667951660156,-1.4413243704326713,-0.0369226859913448,0.0430549727234577,0.0494334872010071,-0.0027696181284094,Fast Moving Consumer Goods,8.0
2020-05-06,2734.151611328125,2804.891664383407,2660.8949344304115,2699.65103097261,995972.0,2662.5678100585938,2579.522121582031,-1.4319976940698929,0.0030046024656046,-0.0126183859785142,0.0258727616867302,-0.0267932021743771,Fast Moving Consumer Goods,8.0
2020-05-07,2667.941650390625,2727.105099506133,2623.694738350364,2725.0002421610684,994651.0,2679.9640258789063,2577.371604003906,-1.5073928688308331,-0.0242159069245389,0.0213867465062773,0.0221756908015007,-0.0165846625745291,Fast Moving Consumer Goods,8.0
2020-05-08,2740.51171875,2779.267814688402,2675.3540853290656,2695.075309271433,1102857.0,2688.713232421875,2576.386477050781,-1.4247552579805065,0.0272007704324229,-0.016579534824719,0.0141419194354255,-0.0237757178614269,Fast Moving Consumer Goods,8.0
2020-05-11,2794.779052734375,2821.7297585269253,2737.9492511468457,2771.9464582201317,1095855.0,2702.843603515625,2576.900334472656,-1.3629594938442835,0.0198018981685388,-0.0081697315184556,0.0096432330728191,-0.0203342734846705,Fast Moving Consumer Goods,8.0
2020-05-12,2843.601806640625,2858.152377978964,2774.051478732578,2790.2035378845885,1329390.0,2718.231689453125,2578.810607910156,-1.3073636286458907,0.0174692714468725,-0.0187783917675591,0.0051169510809703,-0.0244585327473161,Fast Moving Consumer Goods,8.0
2020-05-13,2818.206787109375,2917.4532301313234,2798.0279959618947,2910.132142979174,850975.0,2736.674169921875,2580.2609545898435,-1.3362816631607195,-0.008930582148297,0.0326183856664707,0.0352161677687765,-0.0071601527750835,Fast Moving Consumer Goods,8.0
2020-05-14,2854.034423828125,2871.696592231448,2774.4175967012493,2804.891668320391,777257.0,2750.9705200195312,2582.2866528320315,-1.2954837092964735,0.0127129197483404,-0.0172186975382793,0.0061884917210048,-0.0278962392542152,Fast Moving Consumer Goods,8.0
2020-05-15,2860.394775390625,2924.7746829526545,2850.648666269562,2879.8414155698315,870248.0,2765.609765625,2584.716530761719,-1.2882409951971805,0.0022285475989349,0.0067985861065456,0.0225073504244663,-0.0034072601463663,Fast Moving Consumer Goods,8.0
2020-05-18,2845.6611328125,2896.405378246215,2835.18287052028,2846.0728993193457,730350.0,2779.722790527344,2587.8627270507814,-1.3050186150796563,-0.0051509122813695,0.000144699768394,0.0178321462273205,-0.0036821890601793,Fast Moving Consumer Goods,8.0
2020-05-19,2840.58203125,2880.7564106866257,2824.155385386391,2864.5585488139354,537217.0,2793.5433837890623,2591.289304199219,-1.310802333186585,-0.0017848581842491,0.0084407059187741,0.0141430097756927,-0.0057828450940318,Fast Moving Consumer Goods,8.0
2020-05-20,2862.407958984375,2890.914353346799,2843.190104783589,2846.621864462301,439150.0,2807.086303710937,2593.751291503906,-1.2859485255033842,0.0076836111382322,-0.0055149701748576,0.0099588859348123,-0.0067138767346094,Fast Moving Consumer Goods,8.0
2020-05-21,2846.9423828125,2889.084441603896,2836.006551957704,2855.31601152533,574325.0,2815.810107421875,2595.242336425781,-1.3035596190872911,-0.0054029950983515,0.0029412708748104,0.0148025682029304,-0.0038412547162237,Fast Moving Consumer Goods,8.0
2020-05-22,2898.3271484375,2913.975839085237,2818.618718048614,2840.581980786655,630580.0,2827.340759277344,2596.6007250976563,-1.2450463179239828,0.0180491062745839,-0.0199236196238149,0.0053992147353598,-0.0275015297813626,Fast Moving Consumer Goods,8.0
2020-05-26,2895.352783203125,2968.700835627083,2874.4418386882453,2928.4348563522394,718134.0,2833.5296142578127,2598.727800292969,-1.2484333126219596,-0.0010262351632659,0.0114259213388552,0.0253330277572645,-0.0072222440858298,Fast Moving Consumer Goods,8.0
2020-05-27,2947.01220703125,2964.079402334052,2874.4418848962982,2900.9808262086167,739328.0,2834.1599853515627,2603.424934082031,-1.189607250313184,0.0178421863227921,-0.015619677690105,0.0057913554827093,-0.0246250497238548,Fast Moving Consumer Goods,8.0
2020-05-28,3041.2255859375,3077.83102442016,2918.688969985542,2944.4499579489675,1453514.0,2841.67783203125,2609.068649902344,-1.0823237831901535,0.031969117291563,-0.0318212593094109,0.0120364101406755,-0.0402918535601444,Fast Moving Consumer Goods,8.0
2020-05-29,3092.107421875,3127.0197715713484,3010.7058943867587,3010.7058943867587,1658714.0,2851.8381591796874,2620.031984863281,-1.0243831824354337,0.0167307009952748,-0.0263255820002789,0.0112907945724531,-0.0263255820002789,Fast Moving Consumer Goods,8.0
2020-06-01,3143.354736328125,3175.5216748763573,3112.377295750574,3126.1043346909614,883460.0,2864.151306152344,2632.871965332032,-0.9660264008498118,0.0165735879971626,-0.0054878952851864,0.0102333148010547,-0.00985489808692,Fast Moving Consumer Goods,8.0
2020-06-02,3158.134033203125,3184.6729746586134,3111.462101677956,3143.400255647026,786444.0,2880.534521484375,2646.995915527344,-0.9491967931147114,0.0047017591442015,-0.0046653426995799,0.0084033613445377,-0.0147783251231526,Fast Moving Consumer Goods,8.0
2020-06-03,3212.401611328125,3393.323935024084,3176.6197080814336,3295.404393209743,3415126.0,2904.85654296875,2662.621560058594,-0.8874007509685816,0.0171834309609587,0.0258382331738717,0.0563199579585438,-0.011138676783286,Fast Moving Consumer Goods,8.0
2020-06-04,3157.53955078125,3253.3084427149247,3131.5953561098377,3212.127323186888,1309771.0,2926.0259399414062,2680.481667480469,-0.9498737472384554,-0.0170782072681731,0.0172880724145265,0.0303302271890717,-0.0082165858112507,Fast Moving Consumer Goods,8.0
2020-06-05,3172.501708984375,3201.0997070234757,3113.4754410316723,3180.097381947932,1200548.0,2951.253942871094,2701.968190917969,-0.9328359100829507,0.0047385497354809,0.0023942218666253,0.0090143365275776,-0.0186055905929201,Fast Moving Consumer Goods,8.0
2020-06-08,3135.988037109375,3215.1014983037044,3120.613707881771,3190.1640427201914,768759.0,2971.0277587890623,2720.015456542969,-0.9744150717860964,-0.0115094254391085,0.0172755778943447,0.0252276029940639,-0.004902547154413,Fast Moving Consumer Goods,8.0
2020-06-09,3125.829833984375,3175.43015801618,3119.6984677757887,3143.400399620124,567611.0,2987.5802978515626,2743.83236328125,-0.9859825079999536,-0.0032392352919698,0.0056210883409966,0.0158678900215694,-0.0019615163122206,Fast Moving Consumer Goods,8.0
2020-06-10,3090.4140625,3155.0227490889097,3072.477308747187,3130.588440807818,628261.0,2999.9209106445314,2762.8344775390624,-1.0263114591509523,-0.0113300382187573,0.012999674961134,0.0209061586189664,-0.0058039969370004,Fast Moving Consumer Goods,8.0
2020-06-11,3084.32861328125,3114.61947990803,3047.402787434134,3102.2193428003134,673105.0,3013.227001953125,2780.1454296875,-1.033241134094872,-0.0019691371756919,0.0058005263907434,0.0098208947309783,-0.0119720790087384,Fast Moving Consumer Goods,8.0
2020-06-12,3080.393310546875,3150.812974960146,3025.210569844468,3050.1480236834645,1373475.0,3024.5449462890624,2794.8967724609374,-1.0377223757871226,-0.0012759025472932,-0.0098186445087562,0.0228606081477202,-0.0179141866441108,Fast Moving Consumer Goods,8.0
2020-06-15,3072.29443359375,3117.4106815961004,3059.7113140070933,3066.620635264504,609721.0,3035.139929199219,2810.55779296875,-1.046944798434745,-0.0026291697639374,-0.0018467625586943,0.0146848711858571,-0.0040956750268033,Fast Moving Consumer Goods,8.0
2020-06-16,3061.449951171875,3111.4162369117475,3047.402525835694,3094.1202578906086,701355.0,3045.929370117188,2827.0065869140626,-1.059293720497409,-0.0035297666471341,0.0106715142301208,0.0163211179463333,-0.0045884876644164,Fast Moving Consumer Goods,8.0
2020-06-17,3112.789306640625,3143.4921641656865,3070.327085553105,3072.889511040876,1100079.0,3059.5397338867188,2840.5865869140625,-1.0008321291768176,0.0167696210251936,-0.0128180200036762,0.0098634550881944,-0.0136412127209939,Fast Moving Consumer Goods,8.0
2020-06-18,3115.351806640625,3163.6252318591883,3094.5782636006147,3125.189518888958,898020.0,3072.186926269532,2856.4643212890624,-0.9979141371920878,0.0008232166547646,0.0031578174340898,0.0154953367114636,-0.0066681210756774,Fast Moving Consumer Goods,8.0
2020-06-19,3146.74072265625,3157.2189844565232,3094.9897407049166,3127.843031493271,782740.0,3087.1768432617187,2872.9987890625,-0.9621706814484952,0.0100755606312959,-0.0060054808541794,0.003329877712781,-0.0164458995870651,Fast Moving Consumer Goods,8.0
2020-06-22,3130.863037109375,3180.097395426538,3126.104374899872,3157.2189968982893,735172.0,3098.8036376953123,2884.305498046875,-0.9802510557555564,-0.0050457558935685,0.0084181133050291,0.0157254909376742,-0.0015199202753682,Fast Moving Consumer Goods,8.0
