Date_Ticker,Close_INDUSTOWER.NS,High_INDUSTOWER.NS,Low_INDUSTOWER.NS,Open_INDUSTOWER.NS,Volume_INDUSTOWER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-18,177.9554901123047,199.47962517277332,170.07460153553566,199.47962517277332,23923588.0,203.88191146850585,,-0.6901208155938663,-0.1063829249241545,0.1209523518880206,0.1209523518880206,-0.0442857288178945,Telecommunication,19.0
2020-02-19,190.75132751464844,193.3782815478834,179.86214201329514,182.19251134444505,22582088.0,203.20822219848637,,-0.5089807755857689,0.0719047071504706,-0.0448689730326838,0.0137716159958742,-0.0570857652380798,Telecommunication,19.0
2020-02-20,191.6834716796875,195.7510280963419,190.32762816107297,191.0902893321433,10358700.0,202.53029556274413,,-0.495785185016795,0.004886698180213,-0.003094593093219,0.0212201729288976,-0.007073346004919,Telecommunication,19.0
2020-02-24,182.9975433349609,205.0724987862568,175.8369566039185,205.0724987862568,19291593.0,201.3290954589844,,-0.6187446567886894,-0.0453139139677164,0.120629791247468,0.120629791247468,-0.0391294145295469,Telecommunication,19.0
2020-02-25,183.29417419433597,188.03964660717904,176.04884027561195,186.00587456316163,12279734.0,200.24653396606445,,-0.6145455001375598,0.0016209554181393,0.0147942529038083,0.0258899249455237,-0.0395284462835255,Telecommunication,19.0
2020-02-26,185.37030029296875,187.61592390149832,178.80289536830358,183.29415551576872,7463028.0,199.4478530883789,,-0.585155507693664,0.0113267435135806,-0.0111999860491069,0.0121142578124999,-0.0354285714285713,Telecommunication,19.0
2020-02-27,189.0565185546875,191.00554443080156,182.36199508276448,185.37029270473963,8207359.0,198.51146774291996,,-0.5329727780753578,0.0198857004379496,-0.0194980097916145,0.0103092233529638,-0.035410170054446,Telecommunication,19.0
2020-02-28,181.7264404296875,184.73473806219425,178.92999456101356,183.88733100686304,5003761.0,197.16832733154297,,-0.6367386046543809,-0.0387718877986196,0.011890898055705,0.0165539897518143,-0.015388216827787,Telecommunication,19.0
2020-03-02,183.7602386474609,191.72586038176732,178.12497355644908,183.03993742524528,5593236.0,195.8357795715332,,-0.6079478128560732,0.011191537197144,-0.0039197882388339,0.0433479069952027,-0.0306664005907336,Telecommunication,19.0
2020-03-03,185.8787384033203,190.6665829815847,180.5400714937549,186.42954780421616,4885039.0,195.41419372558596,,-0.5779579717485875,0.0115286079918717,0.0029632727531252,0.0257578925884234,-0.0287212349052076,Telecommunication,19.0
2020-03-04,187.3193359375,188.97177714257592,182.87044880746177,185.8787465005212,4051461.0,194.6091567993164,,-0.5575646292285366,0.0077502007306175,-0.0076905538329448,0.0088215196621626,-0.0237502824135711,Telecommunication,19.0
2020-03-05,181.9383087158203,189.6073458490941,179.3113543639763,188.717565774112,6312226.0,193.2808464050293,,-0.6337393613364317,-0.0287264910199932,0.0372612953596296,0.0421518545896371,-0.0144387093096878,Telecommunication,19.0
2020-03-06,172.61683654785156,177.70127952675975,170.32883979342432,177.70127952675975,3489700.0,191.53730697631835,,-0.7656956990381716,-0.0512342465628197,0.0294550814427578,0.0294550814427578,-0.0132547716676117,Telecommunication,19.0
2020-03-09,178.8029022216797,182.1925306998158,165.49861303107676,166.0917954286693,6976193.0,189.97807769775392,,-0.6781247063460716,0.0358369774208744,-0.0710900473933648,0.0189573459715639,-0.0744075684750814,Telecommunication,19.0
2020-03-11,190.45474243164065,192.10718366198523,175.41326666673908,177.10808083743223,9057664.0,189.34040374755855,,-0.5131792842188967,0.0651658338046157,-0.0700778642936595,0.0086762934293311,-0.0789766407119021,Telecommunication,19.0
2020-03-12,187.53118896484372,190.24288902861363,175.41326516224063,175.41326516224063,8429211.0,188.1752182006836,,-0.5545656019165879,-0.0153503841882342,-0.0646181782853989,0.0144599950479609,-0.0646181782853989,Telecommunication,19.0
2020-03-13,192.57325744628903,204.8182870718641,176.30304422172665,187.2769632370952,10869349.0,187.4930549621582,,-0.4831892271054104,0.0268865595599169,-0.0275027502750274,0.0635863452067861,-0.0844884354158072,Telecommunication,19.0
2020-03-16,177.44703674316406,187.1922181281987,172.02363662278538,186.26007810178672,6990093.0,185.99102554321288,,-0.6973185675449434,-0.0785478778502974,0.0496657567259273,0.0549188172645551,-0.0305634865474169,Telecommunication,19.0
2020-03-17,164.7359161376953,181.7688020625739,161.60051281407218,177.8707246783475,7162946.0,184.25172119140623,,-0.8772593422378623,-0.0716333213491006,0.0797325127914023,0.1033950963713437,-0.0190329067099271,Telecommunication,19.0
2020-03-18,127.02632904052734,171.6423240989594,125.41626059691896,164.73594793622257,16816484.0,180.6460048675537,,-1.4110826396657188,-0.2289093233660608,0.2968645884717655,0.3512342314812344,-0.0126750765433415,Telecommunication,19.0
2020-03-19,105.120849609375,127.02631460850476,101.7312213297041,127.02631460850476,22843626.0,177.00427284240723,,-1.7211803140726083,-0.1724483388334671,0.2083836373139069,0.2083836373139069,-0.0322450616815468,Telecommunication,19.0
2020-03-20,125.54335021972656,132.11075490610617,104.06158910058627,105.24795380725394,16272699.0,173.74387397766114,,-1.43207593885236,0.1942764036462869,-0.1616604653050243,0.0523118482570785,-0.171110306372602,Telecommunication,19.0
2020-03-23,121.5181655883789,125.41624318382205,113.12884098000164,113.5525445042713,6129390.0,170.2356086730957,189.74292114257813,-1.4890571337703842,-0.0320621094172073,-0.0655508667822531,0.0320781471360189,-0.0690376172793343,Telecommunication,19.0
2020-03-24,120.2894287109375,127.78898630985992,111.01032405712884,126.26365102681063,8100910.0,167.10020294189454,187.92099578857423,-1.506451340975486,-0.0101115489317336,0.0496653976986585,0.0623459407804181,-0.0771398181307095,Telecommunication,19.0
2020-03-25,124.99254608154295,128.72113211452486,115.5015892363477,118.04381051258248,4970724.0,164.18512153625488,186.24397720336916,-1.439873215458026,0.0390983432293733,-0.0555931996490995,0.0298304670948093,-0.075932182699947,Telecommunication,19.0
2020-03-26,132.6192169189453,143.21180612972367,124.56884911875372,127.49240115484722,7345437.0,161.5475673675537,184.6949171447754,-1.3319087722428748,0.0610170052254702,-0.0386581664649062,0.0798722044728432,-0.0607028753993611,Telecommunication,19.0
2020-03-27,132.87342834472656,139.8221635853093,130.07698248693927,139.8221635853093,7324742.0,158.73841285705566,183.16534744262697,-1.3283101122733367,0.0019168521100273,0.0522958978867842,0.0522958978867842,-0.0210459374204765,Telecommunication,19.0
2020-03-30,131.43283081054688,133.67845418733228,125.7551935688848,133.12764480975235,5274296.0,156.22373237609864,181.67475845336915,-1.3487034547933878,-0.0108418782605819,0.0128949060044858,0.0170857111038134,-0.0431980138192875,Telecommunication,19.0
2020-03-31,135.5851287841797,138.38157465143448,131.09386880712262,132.1107546869229,3313693.0,153.81497688293456,180.6875288391113,-1.2899228218875942,0.0315925476764486,-0.0256250381469725,0.0206250190734862,-0.0331250190734864,Telecommunication,19.0
2020-04-01,131.43283081054688,136.00882343623982,127.5347534402124,135.58511993643845,3210492.0,151.0926815032959,179.5562400817871,-1.3487034547933878,-0.0306250251105511,0.03159248035886,0.0348162068599815,-0.0296583231624473,Telecommunication,19.0
2020-04-03,132.53445434570312,136.9409812468872,130.6701614654203,133.89031076612977,8125477.0,148.35343742370603,178.13090133666992,-1.333108685576055,0.0083816465670147,0.0102302184524034,0.0332481611890147,-0.0140664772001097,Telecommunication,19.0
2020-04-07,135.28854370117188,139.39847347111515,133.12766585491156,139.1442487449649,7789053.0,146.02094917297364,176.7521699523926,-1.2941213305207222,0.0207801765138367,0.0284998636123217,0.0303789933538007,-0.0159723638612986,Telecommunication,19.0
2020-04-08,141.008544921875,144.39817352990477,133.93270296085709,136.51729736056117,8193132.0,144.4405345916748,175.4675007629395,-1.2131480251101088,0.0422800117749628,-0.0318508893471822,0.0240384624201872,-0.0501802352824664,Telecommunication,19.0
2020-04-09,147.3640899658203,148.50809472646054,143.21180033535992,144.90661454051212,3777265.0,142.86859397888185,174.27435165405274,-1.12317785376965,0.0450720560762226,-0.016676216206256,0.0077631176014834,-0.0281770791746039,Telecommunication,19.0
2020-04-13,150.41476440429688,151.9824727547578,145.2879487216184,146.77091118757625,3315053.0,140.86659507751466,173.18373886108398,-1.0799919900811892,0.0207016135286699,-0.0242253693056778,0.010422569597271,-0.0340845242352553,Telecommunication,19.0
2020-04-15,147.2793731689453,153.38070239066943,145.8387835226283,152.57566814099883,4525876.0,138.85400428771973,172.1024479675293,-1.1243771190848284,-0.0208449698922108,0.0359608739370318,0.0414269092164401,-0.0097813401518521,Telecommunication,19.0
2020-04-16,145.330322265625,148.8894296125794,140.20350656171843,144.90661870216834,6471643.0,136.49185752868652,170.85336990356444,-1.1519682135559566,-0.0132336990671771,-0.0029154518950439,0.0244897781238611,-0.0352769857245353,Telecommunication,19.0
2020-04-17,142.61862182617188,149.05890822256066,141.4322440920745,148.29624698167467,4417192.0,134.7504367828369,169.53395736694335,-1.190355503941699,-0.0186588758435205,0.0398098444845642,0.0451574017047957,-0.0083185331544106,Telecommunication,19.0
2020-04-20,134.99195861816406,144.05921233806694,134.2292844416597,143.12705932136384,6007059.0,133.26323890686035,168.0255726623535,-1.29831983915385,-0.0534759283910584,0.0602635948576062,0.0671688433349602,-0.0056497748777885,Telecommunication,19.0
2020-04-21,138.16973876953125,139.822180130446,132.19551575969442,134.99196194838476,7392996.0,133.82040939331054,166.90275833129883,-1.2533346454806202,0.0235405144417216,-0.0229990796063316,0.0119595026785934,-0.0432382883766025,Telecommunication,19.0
2020-04-22,141.98306274414062,142.7033510237026,138.9747649413413,138.9747649413413,5550713.0,135.66352005004882,165.67401809692382,-1.1993525858775451,0.027598836102383,-0.0211877229907372,0.0050730577692914,-0.0211877229907372,Telecommunication,19.0
2020-04-23,140.7543182373047,147.9149053285291,140.66957235890214,143.2117935461112,5745051.0,136.4240684509277,164.31901412963867,-1.216746901085647,-0.0086541625676168,0.0174593244426315,0.050872947849117,-0.0006020836835688,Telecommunication,19.0
2020-04-24,128.80587768554688,146.51668069514716,126.68735996045564,143.21179821616724,19437294.0,136.78845405578613,162.7453791809082,-1.3858910478519506,-0.0848886250979053,0.1118421052631577,0.1374999598452919,-0.0164473684210525,Telecommunication,19.0
2020-04-27,133.3818817138672,136.0088490801005,130.5007025441463,130.5007025441463,7029004.0,137.4430767059326,161.21326705932617,-1.3211123603222596,0.0355263603691416,-0.021600978578947,0.0196950840134999,-0.021600978578947,Telecommunication,19.0
2020-04-28,135.07669067382812,136.305441350504,131.348104492651,135.5851401214462,4152094.0,137.94728393554686,159.8506364440918,-1.2971203578326709,0.0127064406213481,0.0037641538675672,0.0090966892255524,-0.0276034759407942,Telecommunication,19.0
2020-04-29,138.1273651123047,138.93239931675515,133.085295168213,135.62751661199775,3332504.0,138.22269134521486,158.396485748291,-1.25393449414421,0.0225847585046562,-0.0180981407867617,0.0058282021364552,-0.0365030487622218,Telecommunication,19.0
2020-04-30,147.7877960205078,148.9741737424543,137.4070588381098,138.12736005966326,5671153.0,138.9684097290039,157.22791122436524,-1.1171797991457526,0.069938573723959,-0.0653669397675029,0.0080275757125565,-0.0702408281463072,Telecommunication,19.0
2020-05-04,142.78810119628906,145.54217436476347,138.04261610306278,138.97476911686294,3535528.0,139.53617324829102,155.9339207458496,-1.18795632529334,-0.0338302279271081,-0.0267062314540059,0.019287833827893,-0.0332344575876298,Telecommunication,19.0
2020-05-05,148.17306518554688,159.63780104888636,143.0920962248183,145.91485381347178,20706226.0,140.1655700683594,154.90694198608398,-1.1117258636372973,0.0377129742894694,-0.0152403634847352,0.0773739535521047,-0.034290773119703,Telecommunication,19.0
2020-05-06,139.74819946289062,151.12608843345814,138.53224773066995,148.52046621908815,10677481.0,140.58133850097656,153.71909286499024,-1.2309896887453966,-0.0568582806335711,0.062771948332164,0.0814170702327283,-0.0087010189533323,Telecommunication,19.0
2020-05-07,150.08383178710938,151.47348891997953,136.01347545613515,138.09796778187985,18270747.0,141.45880737304688,153.16165969848632,-1.0846767282216057,0.0739589659397602,-0.0798611273613484,0.0092592061138294,-0.0937499806836802,Telecommunication,19.0
2020-05-08,151.3432159423828,153.29743250404917,145.39370688682467,150.2575400747904,13660992.0,142.26154098510742,152.373497467041,-1.0668486729643538,0.008391204703914,-0.0071736011477762,0.0129124820659971,-0.0393113693171628,Telecommunication,19.0
2020-05-11,159.46408081054688,163.02508979557575,150.25754391680468,151.34321981215732,7607663.0,143.184317779541,151.7291096496582,-0.9518883354056604,0.053658598554267,-0.0509259574765156,0.0223311040764069,-0.0577342361172866,Telecommunication,19.0
2020-05-12,164.67532348632812,167.2809456095113,154.99108664343632,160.6800309296288,13981319.0,144.0498794555664,151.36266525268556,-0.8781171020661357,0.032679727304687,-0.0242616347860462,0.0158227843007667,-0.0588080632718224,Telecommunication,19.0
2020-05-13,170.3642578125,172.83960417852015,166.36897843145803,169.66943583519162,8788086.0,145.04735412597657,151.10406692504884,-0.7975835848726879,0.0345463680030007,-0.0040784492371227,0.0145297282294063,-0.0234513942791868,Telecommunication,19.0
2020-05-14,182.0895538330078,185.520300226296,164.7621693873448,165.0227342498942,24091408.0,146.7878631591797,151.0384519958496,-0.631598309858757,0.0688248589878076,-0.0937276149227396,0.0188409841260552,-0.0951585858766711,Telecommunication,19.0
2020-05-15,175.87950134277344,180.17877539168745,174.31612534692837,178.87596427062988,11910529.0,148.3153221130371,150.77491165161132,-0.719508863983757,-0.0341043863281116,0.0170370219666282,0.0244444293740355,-0.0088889039592977,Telecommunication,19.0
2020-05-18,179.87478637695312,182.39354913528865,174.66354211594486,178.05084558444844,15523354.0,150.17813034057616,150.73787857055663,-0.6629509328238546,0.0227160357158008,-0.0101400581440155,0.0140028672671059,-0.028971510493346,Telecommunication,19.0
2020-05-19,189.9932861328125,191.77379729343312,178.91939174107142,184.1306361607143,15351128.0,152.9281967163086,150.86253952026368,-0.5197117376882104,0.0562530188897882,-0.0308571428571428,0.0093714425223214,-0.0582857142857142,Telecommunication,19.0
2020-05-20,174.4464111328125,188.8641793165368,170.2339832860616,185.08603508819132,22326973.0,154.74203033447264,150.63389297485352,-0.7397959315515262,-0.0818285494000674,0.0609907872927149,0.0826486947487128,-0.0241474033165625,Telecommunication,19.0
2020-05-21,178.78912353515625,182.08956787231853,177.18231780294792,177.18231780294792,13460819.0,156.58233337402345,150.46328872680664,-0.6783197597645886,0.0248942490369577,-0.0089871559322923,0.0184599838731986,-0.0089871559322923,Telecommunication,19.0
2020-05-22,180.22219848632807,184.60833175066767,173.75157280570815,175.44522455054593,10697684.0,158.55572738647462,150.4289665222168,-0.6580329082028198,0.008015448159463,-0.0265060240963855,0.0243373641048567,-0.0359035997505647,Telecommunication,19.0
2020-05-26,180.7867431640625,185.86771160968465,176.53089899377758,180.5696079869484,9468298.0,161.1547706604004,150.59236465454103,-0.6500411181936382,0.003132492459175,-0.0012010569653168,0.0281047623110903,-0.0235406871975273,Telecommunication,19.0
2020-05-27,188.2127685546875,189.77614447784975,180.6998967403546,181.0907374079253,6741735.0,163.8963150024414,150.78056198120117,-0.5449170458830151,0.0410761611203203,-0.0378403187066067,0.0083064285976326,-0.0399169082524278,Telecommunication,19.0
2020-05-28,194.4228515625,195.68223299536805,185.78086052552808,185.95457927727264,6682224.0,166.863623046875,150.85992416381836,-0.457006059746014,0.0329950143951476,-0.043555951459261,0.006477538122432,-0.0444494614060007,Telecommunication,19.0
2020-05-29,199.72093200683597,210.62112048020165,194.81368233597476,195.8124988432858,24854708.0,169.94330139160155,151.1037190246582,-0.382005536257231,0.0272502969777335,-0.0195694718839803,0.0545770959700537,-0.0245705326004248,Telecommunication,19.0
2020-06-01,194.770263671875,206.27842863799472,192.85947666769908,200.63291374895485,13153070.0,172.29242477416992,151.14765914916993,-0.4520880351249791,-0.0247879292631755,0.0301003344481605,0.0590858416945374,-0.0098104657669662,Telecommunication,19.0
2020-06-02,193.90171813964844,199.7209383850888,192.9463180346729,198.7655515329931,8444140.0,174.84810562133788,151.47675277709962,-0.4643833126835668,-0.0044593333492107,0.0250840139015258,0.0300111845385988,-0.0049272389855122,Telecommunication,19.0
2020-06-03,190.2104034423828,198.02726933727524,187.69164084406893,198.02726933727524,11729848.0,176.9499725341797,151.98624252319337,-0.5166381883060642,-0.0190370396543218,0.0410958904109588,0.0410958904109588,-0.0132419812624857,Telecommunication,19.0
2020-06-04,190.12356567382807,194.5531288186184,185.78086190555535,189.4287436732086,6951640.0,179.46874084472657,153.24818725585936,-0.5178674784553224,-0.0004565353260553,-0.003654581157033,0.0232983382627565,-0.0228414807647937,Telecommunication,19.0
2020-06-05,205.1927490234375,208.18921191415612,193.68458426339285,197.02847140048232,18569716.0,182.22418670654295,155.24962524414062,-0.3045455684459294,0.0792599449531771,-0.039788333953373,0.0146031616856812,-0.056084656084656,Telecommunication,19.0
2020-06-08,199.9380798339844,209.31832267063012,198.5049928844869,206.84297620926523,10230314.0,184.65392990112304,156.73751983642578,-0.3789315548630836,-0.025608454560219,0.0345351739949399,0.0469157393350707,-0.0071676538590716,Telecommunication,19.0
2020-06-09,202.3699951171875,208.88405075400684,195.81250979221332,200.6763433021905,10201878.0,186.7992256164551,158.35455642700197,-0.3445049505038386,0.0121633421968562,-0.0083690856147733,0.0321888412017166,-0.0324034465740677,Telecommunication,19.0
2020-06-10,202.1094207763672,209.10117614970585,199.37352283817705,202.36998564021377,10678222.0,188.67093048095705,159.99095626831055,-0.3481936849756153,-0.0012876135153801,0.0012892267111828,0.0345939112906319,-0.0135367165354325,Telecommunication,19.0
2020-06-11,183.08839416503903,206.23500003020783,179.8747960157882,201.41459617989145,21458130.0,189.307137298584,161.15287322998046,-0.6174585570612807,-0.0941125185469447,0.1000948317801773,0.1264231191208331,-0.017552167432055,Telecommunication,19.0
2020-06-12,195.42166137695312,197.15874281141487,173.70814344618054,179.57079328748915,26283922.0,189.97374267578124,162.4089221191406,-0.4428667389605388,0.0673623648738578,-0.0811111111111111,0.0088888888888889,-0.1111111111111111,Telecommunication,19.0
2020-06-15,193.59771728515625,198.72211538160892,188.99446216423212,196.2901987640449,8173096.0,190.8596534729004,163.62340789794922,-0.4686868002329729,-0.0093333772671118,0.0139076096384072,0.0264693105286195,-0.0237774245764675,Telecommunication,19.0
2020-06-16,187.60479736328125,198.85239714721683,186.388845644486,198.28785097482185,8074024.0,191.2461540222168,164.74684722900392,-0.5535235889698261,-0.0309555298787321,0.0569444585729528,0.0599536895751953,-0.0064814532244646,Telecommunication,19.0
2020-06-17,179.1365203857422,188.2996274730191,178.0942741904374,188.2996274730191,14019765.0,190.70331573486328,165.61787506103516,-0.6734019511495543,-0.0451389148708225,0.0511515299479168,0.0511515299479168,-0.0058181670217801,Telecommunication,19.0
2020-06-18,181.7855682373047,185.86770681108447,178.48511097980307,181.4815736960415,14171597.0,191.07027359008788,166.62492980957032,-0.6359015814021625,0.0147878715398635,-0.0016722699398578,0.0224557901562951,-0.0181557716022493,Telecommunication,19.0
2020-06-19,190.08013916015625,191.0789556727484,181.56843757506704,184.39119487477808,13088305.0,191.63482437133788,167.77584350585937,-0.5184822315329517,0.0456283246424916,-0.0299291883440006,0.0052547126543849,-0.0447795420536676,Telecommunication,19.0
2020-06-22,193.5542907714844,197.9404104883431,189.64585781381555,191.9474852544024,8368814.0,192.3014289855957,168.94115844726562,-0.4693015533106022,0.0182772993889745,-0.0083015752876232,0.0226609273262616,-0.0201929543493469,Telecommunication,19.0
2020-06-23,201.80545043945312,202.7174076331258,194.72683530942868,197.7667279626848,10533667.0,193.35236434936525,170.1570965576172,-0.3524967405130202,0.0426296913133809,-0.020012950433071,0.0045189918889048,-0.0350764318535995,Telecommunication,19.0
2020-06-24,202.41342163085935,206.27842526418067,197.5061585096888,202.36999194338568,10264665.0,194.06239700317383,171.25808319091797,-0.3438901974262093,0.0030126599161832,-0.0002145593267668,0.0190946015446045,-0.0242437634897547,Telecommunication,19.0
2020-06-25,198.41812133789065,201.84885447087547,189.34187362436288,192.8160364431585,15311997.0,194.26216049194332,172.21815032958983,-0.4004483445921122,-0.0197383170581196,-0.0282337361978756,0.0172904224163203,-0.0457430382483644,Telecommunication,19.0
2020-06-26,191.6000823974609,201.06717066090476,189.5155767801344,194.20570447945968,10084789.0,193.85611801147465,173.10456451416016,-0.4969656578099237,-0.0343619770939121,0.0135992743290869,0.0494106690612219,-0.0108794609649613,Telecommunication,19.0
2020-06-29,190.42755126953125,195.42166036782,183.26209038937787,192.8160382295824,12753372.0,193.63898239135744,174.00650909423828,-0.513564206911917,-0.0061196796643195,0.0125427594070697,0.0262257696693273,-0.0376282782212085,Telecommunication,19.0
2020-06-30,192.38177490234372,195.07425651138408,189.90642847942345,195.07425651138408,7163462.0,193.5629852294922,175.00177215576173,-0.4858998864065948,0.0102622946090741,0.0139955128826889,0.0139955128826889,-0.0128668447111315,Telecommunication,19.0
2020-07-01,189.9064178466797,193.68457517478345,188.03906065175164,193.68457517478345,5347618.0,193.54778594970705,176.10006134033202,-0.5209414598494697,-0.0128668999801077,0.0198948375254701,0.0198948375254701,-0.0098330389046443,Telecommunication,19.0
