Date_Ticker,Close_SAPPHIRE.NS,High_SAPPHIRE.NS,Low_SAPPHIRE.NS,Open_SAPPHIRE.NS,Volume_SAPPHIRE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-12-16,241.6300048828125,243.6999969482422,231.0,231.0,2205165.0,227.48450241088867,,-1.0037476842255053,0.0169612738879355,-0.0439929009974068,0.0085667840235057,-0.0439929009974068,Consumer Services,6.0
2021-12-17,244.72000122070312,252.9900054931641,238.41000366210935,239.1999969482422,2852950.0,227.60500259399413,,-0.9147472780129016,0.0127881317528807,-0.0225564083234972,0.0337937407290325,-0.025784560016012,Consumer Services,6.0
2021-12-20,239.30999755859372,242.6300048828125,234.9600067138672,238.1999969482422,1021420.0,227.8500022888184,,-1.070570285838243,-0.0221069125331946,-0.0046383378115232,0.0138732495845932,-0.0181772215498915,Consumer Services,6.0
2021-12-21,238.8500061035156,242.3300018310547,236.67999267578125,238.6000061035156,1342355.0,228.3030029296875,,-1.0838193068335973,-0.0019221572845718,-0.0010466819912562,0.0145697954306556,-0.0090852559023754,Consumer Services,6.0
2021-12-22,244.3300018310547,245.2400054931641,239.02999877929688,239.8000030517578,805900.0,228.92000274658204,,-0.925980334724248,0.0229432513607057,-0.0185404933710482,0.0037244859627947,-0.021691986297379,Consumer Services,6.0
2021-12-23,238.8699951171875,245.3999938964844,236.1000061035156,244.8000030517578,244980.0,228.9255027770996,,-1.0832435681782562,-0.0223468533252113,0.0248252524627929,0.0273370407032214,-0.01159621999537,Consumer Services,6.0
2021-12-24,238.67999267578125,242.3999938964844,236.6000061035156,239.97000122070312,413780.0,229.7240020751953,,-1.0887161618700942,-0.0007954219671375,0.0054047619595589,0.0155857270607357,-0.0087145409589945,Consumer Services,6.0
2021-12-27,239.80999755859372,240.0200042724609,225.55999755859372,237.58999633789065,392590.0,231.7900016784668,,-1.0561689085418935,0.0047343929842811,-0.0092573339031067,0.0008757212626879,-0.0594220430552243,Consumer Services,6.0
2021-12-28,240.7100067138672,243.8000030517578,239.02999877929688,240.00999450683597,832020.0,233.6220016479492,,-1.03024616571137,0.0037530093175266,-0.0029081142765425,0.0128370082327475,-0.0069793855166451,Consumer Services,6.0
2021-12-29,240.8699951171875,249.1999969482422,239.1999969482422,240.1999969482422,584120.0,235.3250015258789,,-1.025638058992857,0.0006646520662121,-0.0027815758812937,0.03458297836973,-0.0069331930202963,Consumer Services,6.0
2021-12-30,239.97999572753903,241.91000366210935,238.0500030517578,241.0,211865.0,236.6660011291504,,-1.0512724930005537,-0.0036949367197663,0.0042503720752582,0.0080423700680516,-0.0080423064844641,Consumer Services,6.0
2021-12-31,243.8300018310547,245.3999938964844,240.1999969482422,240.1999969482422,311935.0,238.1415008544922,,-0.9403817120205976,0.016043029302687,-0.0148874414778853,0.0064388797672139,-0.0148874414778853,Consumer Services,6.0
2022-01-03,241.0500030517578,244.57000732421875,240.8000030517578,242.7100067138672,203245.0,239.59050064086915,,-1.0204533346286897,-0.0114013811197158,0.0068865531677797,0.0146027970458275,-0.0010371292131712,Consumer Services,6.0
2022-01-04,241.0200042724609,242.5500030517578,239.1100006103516,241.6000061035156,206800.0,240.3975006103516,,-1.0213173821068582,-0.000124450441473,0.0024064468540918,0.0063480157338611,-0.0079246686094578,Consumer Services,6.0
2022-01-05,253.67999267578125,263.5599975585937,237.1499938964844,240.6000061035156,2073495.0,241.52200012207032,,-0.656674842979602,0.0525267122184963,-0.0515609703165778,0.0389467248820041,-0.065160829614274,Consumer Services,6.0
2022-01-06,249.1100006103516,255.0,248.0,253.8000030517578,400525.0,242.16300048828128,,-0.7883032029307571,-0.0180147910650187,0.01882703396056,0.0236441707487342,-0.0044558653110349,Consumer Services,6.0
2022-01-07,267.3699951171875,269.0,249.0,249.0,2884530.0,243.4550003051758,,-0.262365062286321,0.0733009291561824,-0.0687062701599556,0.0060964390641442,-0.0687062701599556,Consumer Services,6.0
2022-01-10,277.8699951171875,291.8800048828125,268.0400085449219,268.0400085449219,2830390.0,245.2555000305176,,0.0400638609370235,0.0392714223426524,-0.0353762073811531,0.0504192968359771,-0.0353762073811531,Consumer Services,6.0
2022-01-11,277.1400146484375,281.5299987792969,270.489990234375,277.6000061035156,928570.0,246.8215003967285,,0.0190384126381535,-0.0026270575505719,0.0016597800056468,0.0158403113907179,-0.0239951795575182,Consumer Services,6.0
2022-01-12,273.0899963378906,283.1600036621094,270.4800109863281,277.0,831065.0,248.59599990844723,,-0.0976132708564674,-0.0146136180142895,0.0143176378283427,0.0368743178412118,-0.0095572352944528,Consumer Services,6.0
2022-01-13,281.9800109863281,285.0,271.2799987792969,273.29998779296875,969380.0,250.61350021362304,,0.1584436393879814,0.0325534247597923,-0.0307824060400516,0.0107099400525176,-0.0379459954257184,Consumer Services,6.0
2022-01-14,283.0599975585937,288.1000061035156,276.4200134277344,282.0,335030.0,252.5305000305176,,0.1895502275923589,0.0038300111007442,-0.0037447804979025,0.0178054426213247,-0.0234578682545381,Consumer Services,6.0
2022-01-17,287.92999267578125,290.0,280.0,280.0,513710.0,254.96149978637692,,0.3298195018203552,0.0172048157959141,-0.027541391579552,0.0071892730068925,-0.027541391579552,Consumer Services,6.0
2022-01-18,286.29998779296875,292.0,280.6499938964844,292.0,876025.0,257.3339988708496,,0.2828708711958049,-0.0056611152859227,0.0199092296544318,0.0199092296544318,-0.0197345237072452,Consumer Services,6.0
2022-01-19,281.54998779296875,298.0,278.1199951171875,287.739990234375,1556355.0,259.1949981689453,,0.1460577868804823,-0.0165909891810224,0.0219854473798022,0.0584266131068966,-0.0121825353382839,Consumer Services,6.0
2022-01-20,284.0199890136719,290.0,278.1000061035156,282.989990234375,863415.0,261.4524978637695,,0.2172006258840626,0.008772869216103,-0.0036265010180226,0.0210548947878463,-0.0208435431981911,Consumer Services,6.0
2022-01-21,276.5400085449219,283.9700012207031,264.0,283.9700012207031,1565850.0,263.3454986572266,,0.0017565840844711,-0.0263361057604644,0.0268676952563784,0.0268676952563784,-0.0453460915507452,Consumer Services,6.0
2022-01-24,256.8999938964844,275.79998779296875,253.32000732421875,274.3999938964844,1012760.0,264.1999984741211,,-0.563929938031497,-0.0710205179777707,0.0681198926265893,0.0735694602783836,-0.0139353314804209,Consumer Services,6.0
2022-01-25,255.2700042724609,265.9599914550781,251.02999877929688,252.0,739310.0,264.9279983520508,,-0.6108781291608907,-0.0063448410383389,-0.0128099824410654,0.0418771771210819,-0.0166098853065341,Consumer Services,6.0
2022-01-27,249.6100006103516,259.7699890136719,246.22000122070312,254.0,645550.0,265.364998626709,,-0.7739018256344073,-0.0221726155340531,0.0175874339125592,0.0407034508973074,-0.013581184172746,Consumer Services,6.0
2022-01-28,263.8299865722656,282.0599975585937,252.33999633789065,253.8699951171875,496020.0,266.5574981689453,245.73940002441407,-0.3643270596617649,0.0569688150600659,-0.0377515519917974,0.0690975700797935,-0.0435507365317163,Consumer Services,6.0
2022-01-31,270.0799865722656,275.44000244140625,258.010009765625,265.0,729070.0,267.86999740600584,246.2947998046875,-0.1843098434573932,0.0236894982302857,-0.0188091929236909,0.0198460313078638,-0.0446903784313209,Consumer Services,6.0
2022-02-01,270.6700134277344,274.0,264.19000244140625,272.760009765625,385850.0,269.3509979248047,247.02,-0.1673154447362246,0.0021846374585436,0.007721565870645,0.0123027539330826,-0.0239406312663379,Consumer Services,6.0
2022-02-02,272.4200134277344,281.7300109863281,269.010009765625,272.0,775230.0,270.9209983825684,247.87260040283203,-0.1169106241990005,0.0064654372970178,-0.0015417862382779,0.0341751600458806,-0.0125174491374656,Consumer Services,6.0
2022-02-03,271.0799865722656,274.19000244140625,269.6000061035156,272.6099853515625,563535.0,271.7909980773926,248.6544000244141,-0.1555070888646937,-0.0049189736047943,0.00564408608191,0.0114726871152162,-0.0054595711305137,Consumer Services,6.0
2022-02-04,265.29998779296875,272.79998779296875,262.20001220703125,272.0,621520.0,272.6004974365234,249.18519989013672,-0.3219869752508841,-0.0213221154847446,0.0252544761225534,0.0282698844519087,-0.0116847935490921,Consumer Services,6.0
2022-02-07,260.0599975585937,267.5199890136719,258.3399963378906,266.79998779296875,364295.0,272.23499755859376,249.9321997070313,-0.4729131280397291,-0.0197511891273214,0.0259170587466317,0.0286856553299679,-0.0066138630964017,Consumer Services,6.0
2022-02-08,253.6100006103516,262.79998779296875,249.8000030517578,262.79998779296875,206510.0,271.021997833252,251.034599609375,-0.6586908072636094,-0.0248019572744514,0.0362366908264661,0.0362366908264661,-0.0150230572509932,Consumer Services,6.0
2022-02-09,254.8300018310547,262.2900085449219,252.7100067138672,254.3999938964844,98885.0,269.9064971923828,252.0497994995117,-0.6235514115009035,0.0048105406638815,-0.0016874305673607,0.0292744443757173,-0.0083192524504748,Consumer Services,6.0
2022-02-10,259.3699951171875,261.3800048828125,255.8000030517578,256.0,202985.0,269.22049713134766,253.1009994506836,-0.4927870990279168,0.0178157722933373,-0.0129930029711604,0.0077495847764381,-0.013764090421549,Consumer Services,6.0
2022-02-11,288.1300048828125,307.7799987792969,255.13999938964844,259.6000061035156,3973370.0,269.5279968261719,254.60039947509765,0.3355804043350205,0.1108841049737876,-0.0990177985486118,0.0681983603355589,-0.1144969455943392,Consumer Services,6.0
2022-02-14,286.2099914550781,308.0,276.3999938964844,297.79998779296875,3659635.0,269.6854965209961,256.03819915771487,0.2802787287612995,-0.0066637052552554,0.0404947300370879,0.076132941530596,-0.0342755244452515,Consumer Services,6.0
2022-02-15,285.04998779296875,295.7699890136719,280.9100036621094,289.3999938964844,710755.0,269.54149627685547,257.4977987670898,0.2468674279549305,-0.0040529810165325,0.0152605026830416,0.0376074431846285,-0.0145237127105798,Consumer Services,6.0
2022-02-16,291.3999938964844,301.79998779296875,282.2900085449219,288.20001220703125,1082750.0,269.79649658203124,258.8281985473633,0.4297650954166349,0.0222768159110661,-0.0109814061649907,0.0356897533092563,-0.0312628192943569,Consumer Services,6.0
2022-02-17,293.8500061035156,300.20001220703125,288.2099914550781,290.0,434345.0,270.41149749755857,260.08139862060546,0.5003321957648741,0.0084077290952229,-0.0131019432484182,0.0216096851169664,-0.0191935155054945,Consumer Services,6.0
2022-02-18,283.07000732421875,293.3999938964844,281.0,292.0,259550.0,270.36399841308594,261.0169989013672,0.1898385364151862,-0.0366853787830086,0.031546940490778,0.036492691931272,-0.0073127045277101,Consumer Services,6.0
2022-02-21,266.2300109863281,280.0,261.6000061035156,280.0,1216420.0,269.84849853515624,261.5109991455078,-0.2951997454470353,-0.0594905708911882,0.0517221516937811,0.0517221516937811,-0.0173909953489438,Consumer Services,6.0
2022-02-22,260.8399963378906,264.0599975585937,252.30999755859372,260.0,952460.0,270.0454986572266,261.8905990600586,-0.450447014617036,-0.0202457064418417,-0.0032203509802327,0.0123447372562142,-0.0327020353437176,Consumer Services,6.0
2022-02-23,271.20001220703125,274.8999938964844,265.20001220703125,267.0,372460.0,270.8419990539551,262.3981991577148,-0.1520500199617064,0.0397178960841585,-0.0154867699778162,0.0136429997157543,-0.0221238928094872,Consumer Services,6.0
2022-02-24,255.6999969482422,263.4100036621094,250.00999450683597,260.0,1249995.0,271.1464988708496,262.7601989746093,-0.5984931556437051,-0.057153446021811,0.0168165940675713,0.0301525491039713,-0.0222526496257956,Consumer Services,6.0
2022-02-25,259.0299987792969,268.0400085449219,256.92999267578125,257.69000244140625,476075.0,270.9064994812012,263.1081988525391,-0.502579930110597,0.0130230812311223,-0.0051731318542465,0.0347836536620682,-0.0081071926549515,Consumer Services,6.0
2022-02-28,254.67999267578125,262.6000061035156,247.8300018310547,261.989990234375,1644145.0,270.13649978637693,263.3073986816406,-0.6278720883869024,-0.0167934452535051,0.0287026769625351,0.0310979018984693,-0.0268964623909303,Consumer Services,6.0
2022-03-02,255.05999755859372,258.989990234375,249.1999969482422,250.0,975720.0,269.3559989929199,263.6223986816406,-0.6169269010032266,0.0014920876933441,-0.0198384599977553,0.0154081106931651,-0.0229749888906251,Consumer Services,6.0
2022-03-03,250.6499938964844,259.79998779296875,249.0,259.79998779296875,244985.0,268.2674980163574,263.8583984375,-0.7439471542358689,-0.0172900639234746,0.0365050633125616,0.0365050633125616,-0.0065828603098462,Consumer Services,6.0
2022-03-04,247.66000366210935,253.77999877929688,244.0,248.0,185900.0,267.0964988708496,263.9249984741211,-0.8300671091911399,-0.011928945969214,0.0013728350676862,0.0247112776657194,-0.01477833969147,Consumer Services,6.0
2022-03-07,238.3600006103516,244.9900054931641,233.4600067138672,243.0,537640.0,265.74949951171874,263.91479858398435,-1.0979328148022764,-0.0375514936374066,0.0194663508045271,0.0278150900563665,-0.020557114800878,Consumer Services,6.0
2022-03-08,240.7100067138672,249.0,226.27999877929688,234.1999969482422,980000.0,264.7819999694824,263.9553988647461,-1.03024616571137,0.0098590623321787,-0.0270450317147117,0.0344397534581399,-0.0599476861455258,Consumer Services,6.0
2022-03-09,252.6199951171875,255.6100006103516,238.80999755859372,247.6000061035156,1254125.0,264.73249969482424,264.211598815918,-0.6872056925286383,0.0494785761751806,-0.0198717010161573,0.0118359811216726,-0.0546670803005416,Consumer Services,6.0
2022-03-10,252.9600067138672,259.79998779296875,245.0200042724609,258.20001220703125,389365.0,264.63899993896484,264.456598815918,-0.6774124219508013,0.0013459409518314,0.0207147586736555,0.0270397726816893,-0.0313883706145987,Consumer Services,6.0
2022-03-11,255.92999267578125,258.0,247.0,254.8000030517578,392355.0,264.46699981689454,264.75779876708987,-0.5918686451460281,0.0117409309103692,-0.004415229384447,0.008088177952793,-0.0348923257583725,Consumer Services,6.0
2022-03-14,257.69000244140625,259.5299987792969,250.5399932861328,255.92999267578125,188185.0,262.9449996948242,265.1119989013672,-0.5411755157859767,0.0068769187511939,-0.0068299497417452,0.0071403481720599,-0.0277465523983578,Consumer Services,6.0
2022-03-15,245.8600006103516,259.6000061035156,242.50999450683597,258.0,268160.0,260.92750015258787,265.1525988769531,-0.8819121553570304,-0.0459078804725635,0.0493776920178585,0.0558854854756944,-0.0136256653998176,Consumer Services,6.0
2022-03-16,249.69000244140625,252.00999450683597,246.2100067138672,251.1999969482422,160410.0,259.1595008850098,265.3253988647461,-0.7715975525275726,0.0155779786120013,0.0060474768395675,0.0092914896181079,-0.0139372649826285,Consumer Services,6.0
2022-03-17,256.19000244140625,257.79998779296875,250.0,250.0,229140.0,257.39900131225585,265.628798828125,-0.5843796476750259,0.0260322797726966,-0.0241617642469166,0.0062843410602282,-0.0241617642469166,Consumer Services,6.0
2022-03-21,258.239990234375,259.3999938964844,248.7400054931641,258.79998779296875,242305.0,255.61850051879884,265.7199987792969,-0.5253343523561174,0.0080018258848239,0.0021685160307103,0.0044919598279746,-0.0367874268140611,Consumer Services,6.0
2022-03-22,273.8800048828125,276.0,258.20001220703125,258.20001220703125,1140475.0,255.1590003967285,266.2153988647461,-0.074858848610947,0.0605638756191201,-0.0572513231934926,0.0077405983620257,-0.0572513231934926,Consumer Services,6.0
2022-03-23,264.7900085449219,274.3900146484375,262.0,274.3900146484375,318445.0,255.0870002746582,266.1637991333008,-0.3366757823797477,-0.0331897041617917,0.0362551674674951,0.0362551674674951,-0.0105366836167782,Consumer Services,6.0
2022-03-24,261.5599975585937,267.5899963378906,257.6000061035156,264.79998779296875,391035.0,255.12300033569332,265.8375991821289,-0.4297089961506799,-0.0121983869560552,0.0123871779500579,0.0230539793377466,-0.0151398971250985,Consumer Services,6.0
2022-03-25,262.42999267578125,267.32000732421875,260.1400146484375,265.3599853515625,175060.0,254.68449935913085,265.5433987426758,-0.4046507402934815,0.0033261780291636,0.0111648544661626,0.0186335967111763,-0.0087260530093939,Consumer Services,6.0
2022-03-28,267.2099914550781,271.0,258.7799987792969,262.3999938964844,473045.0,255.25999908447267,265.42579864501954,-0.2669736084999905,0.0182143768345957,-0.0180008147614584,0.0141836333450091,-0.0315481940996149,Consumer Services,6.0
2022-03-29,281.0400085449219,282.79998779296875,265.0,268.0199890136719,634775.0,256.3604995727539,265.4069985961914,0.1313689797516188,0.0517571106324771,-0.0463279929383039,0.0062623797129779,-0.0570737548293164,Consumer Services,6.0
2022-03-30,285.1099853515625,289.79998779296875,275.1099853515625,282.0,429775.0,257.88199920654296,265.4479983520508,0.2485955229112674,0.0144818413140279,-0.0109080197514922,0.0164498007168114,-0.0350741836967556,Consumer Services,6.0
2022-03-31,296.44000244140625,299.79998779296875,275.1199951171875,286.0,1097360.0,259.9509994506836,265.6181985473633,0.5749312246811281,0.0397391100696559,-0.0352179272548407,0.0113344532583001,-0.0719201428573487,Consumer Services,6.0
2022-04-01,289.0199890136719,297.79998779296875,287.0,289.79998779296875,406065.0,261.86949920654297,265.67259857177737,0.36121439884756,-0.0250304053657569,0.002698771050261,0.030378517448776,-0.0069890979532779,Consumer Services,6.0
2022-04-04,282.4599914550781,290.0,278.0400085449219,289.0199890136719,442060.0,263.60949859619143,265.6907986450195,0.1722683990386765,-0.0226973835995939,0.0232245194259204,0.026694076233876,-0.0156481733479737,Consumer Services,6.0
2022-04-05,283.7900085449219,290.79998779296875,281.7900085449219,284.0,255210.0,265.8809989929199,265.6861990356445,0.2105765548815423,0.0047086919566634,0.0007399536585337,0.0247012898163299,-0.007047464462384,Consumer Services,6.0
2022-04-06,280.2900085449219,287.0899963378906,277.79998779296875,284.79998779296875,269735.0,267.85999908447263,265.7611990356445,0.1097669138070942,-0.012333062809172,0.016090403191536,0.0242605429578803,-0.008883729979815,Consumer Services,6.0
2022-04-07,273.4599914550781,281.29998779296875,270.489990234375,280.4200134277344,259530.0,268.9019989013672,266.0923989868164,-0.0869563922956188,-0.024367679480623,0.0254517011268158,0.0286696284022174,-0.010860825398625,Consumer Services,6.0
2022-04-08,270.6600036621094,278.6400146484375,269.0,277.6000061035156,275245.0,269.7869987487793,266.4001989746094,-0.1676037535590519,-0.0102391131443764,0.0256410343142909,0.0294835250068581,-0.0061331694363742,Consumer Services,6.0
2022-04-11,259.0400085449219,268.3999938964844,257.0,266.0,784285.0,269.9424995422363,266.5887991333008,-0.5022916212877697,-0.0429320733021708,0.0268684034337929,0.0361333579478295,-0.0078752643515609,Consumer Services,6.0
2022-04-12,250.3500061035156,258.8999938964844,245.41000366210935,258.0,913145.0,269.5754997253418,266.31919952392576,-0.7525876290175533,-0.0335469508753481,0.030557194767238,0.0341521373457984,-0.0197323839463524,Consumer Services,6.0
2022-04-13,254.3300018310547,256.79998779296875,251.5399932861328,255.55999755859372,306025.0,269.99899978637694,266.00419982910154,-0.6379527887972533,0.0158977257060397,0.0048362195520925,0.0097117365003394,-0.010970033125605,Consumer Services,6.0
2022-04-18,250.91000366210935,255.50999450683597,245.00999450683597,250.4499969482422,706265.0,270.0599998474121,265.60899963378904,-0.7364581567648667,-0.0134470889958831,-0.0018333534221562,0.0183332301525975,-0.0235144437015701,Consumer Services,6.0
2022-04-19,247.22000122070312,256.7799987792969,245.00999450683597,255.3999938964844,206005.0,269.6114997863769,265.1049993896484,-0.8427403915311528,-0.0147064779703858,0.0330879080794059,0.0386700004505669,-0.0089394333102289,Consumer Services,6.0
2022-04-20,248.0200042724609,252.7700042724609,246.0,250.0,458555.0,269.1005004882812,264.6437997436523,-0.8196980999579618,0.0032359964719991,0.0079832097953032,0.0191516809861107,-0.0081445215614216,Consumer Services,6.0
2022-04-21,251.25999450683597,254.0200042724609,247.1199951171875,251.0,537030.0,267.9694999694824,264.36299987792967,-0.7263774563545159,0.0130634230246029,-0.0010347628453397,0.0109846765341306,-0.0164769540721128,Consumer Services,6.0
2022-04-22,252.52999877929688,258.3999938964844,246.0,249.5,633845.0,267.3564994812012,264.21239990234375,-0.6897978349631436,0.0050545423076747,-0.011998569650907,0.0232447437752443,-0.0258583091548021,Consumer Services,6.0
2022-04-25,253.58999633789065,257.3800048828125,248.0,248.0,152080.0,266.957999420166,264.21199981689455,-0.6592669854141073,0.0041975114391068,-0.0220434418495055,0.0149454181933579,-0.0220434418495055,Consumer Services,6.0
2022-04-26,249.19000244140625,259.989990234375,245.0,254.0,137295.0,266.29599990844724,264.0991998291016,-0.7859989298239223,-0.0173508180922945,0.0193025302438638,0.0433403735589601,-0.0168144885443045,Consumer Services,6.0
2022-04-27,248.1100006103516,252.0,245.3999938964844,251.0500030517578,172770.0,265.3410003662109,263.87399993896486,-0.8171059575234565,-0.0043340496026064,0.0118495926571835,0.015678527185841,-0.0109226016976363,Consumer Services,6.0
2022-04-28,256.9100036621094,259.79998779296875,248.1999969482422,254.0,232270.0,264.13450012207034,263.2495999145508,-0.5636416292086698,0.0354681513446042,-0.0113269379184496,0.011249013622141,-0.0339029488525588,Consumer Services,6.0
2022-04-29,265.489990234375,267.3099975585937,251.2100067138672,259.989990234375,881050.0,263.1535003662109,262.8351998901367,-0.3165143815590462,0.0333968566811828,-0.0207164119262823,0.0068552766249756,-0.0537872765293389,Consumer Services,6.0
2022-05-02,261.25,264.20001220703125,258.2200012207031,264.20001220703125,189790.0,261.3940002441406,262.35920013427733,-0.4386377797551916,-0.0159704335015867,0.0112919127541866,0.0112919127541866,-0.011598081451854,Consumer Services,6.0
2022-05-04,255.69000244140625,266.4599914550781,250.0,262.0,506105.0,259.72750091552734,261.64500030517576,-0.5987810249713756,-0.021282287305622,0.0246783116208846,0.0421212754149036,-0.0222535194457208,Consumer Services,6.0
2022-05-05,251.1999969482422,254.7100067138672,249.00999450683597,254.0,261545.0,258.16450119018555,260.7920001220703,-0.7281055513108527,-0.0175603482744421,0.0111465090994198,0.0139729689819549,-0.0087181626911304,Consumer Services,6.0
2022-05-06,239.8000030517578,248.6000061035156,236.22000122070312,248.6000061035156,1190620.0,255.96500091552736,259.9266000366211,-1.0564567778695642,-0.0453821418589955,0.0366972599656658,0.0366972599656658,-0.0149291150354238,Consumer Services,6.0
2022-05-09,228.5500030517578,239.8000030517578,221.1000061035156,239.8000030517578,1592500.0,253.37800064086915,259.17299987792967,-1.3804877670374334,-0.0469140944821916,0.0492233640331754,0.0492233640331754,-0.0325967921626106,Consumer Services,6.0
2022-05-10,217.6499938964844,230.1100006103516,214.4199981689453,226.8000030517578,1774915.0,250.58750076293944,258.30919982910154,-1.6944380557949517,-0.0476920105435527,0.0420400156759261,0.0572479074811884,-0.014840320781609,Consumer Services,6.0
2022-05-11,219.1000061035156,225.44000244140625,213.5800018310547,221.0,727540.0,248.00950088500977,257.26719970703124,-1.652673710039412,0.0066621284065869,0.0086718112439792,0.0289365411285988,-0.0251939941519352,Consumer Services,6.0
2022-05-12,208.0200042724609,218.08999633789065,204.2700042724609,216.2899932861328,686740.0,245.45850067138676,256.3135998535156,-1.971808283665941,-0.0505705226946449,0.039755739081901,0.0484087677079372,-0.0180271124073639,Consumer Services,6.0
2022-05-13,202.67999267578125,219.97000122070312,199.6000061035156,219.97000122070312,1314310.0,243.075,255.1865997314453,-2.1256153272072758,-0.0256706638159925,0.0853069329471507,0.0853069329471507,-0.0151963029581935,Consumer Services,6.0
