Date_Ticker,Close_CROMPTON.NS,High_CROMPTON.NS,Low_CROMPTON.NS,Open_CROMPTON.NS,Volume_CROMPTON.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,245.80813598632807,249.9663607947336,243.96527226271036,246.65867738157075,367592.0,,,-1.2937648370281871,-0.0032573467260432,0.0034601840652253,0.0169165466867895,-0.0074971632497969,Consumer Durables,5.0
2020-01-24,247.9817657470703,248.5960440928183,244.29606683186944,245.241119314778,769979.0,,,-1.2635679021040778,0.0088427901380086,-0.0110518062650123,0.0024771109436108,-0.014862781963413,Consumer Durables,5.0
2020-01-27,247.5092010498047,252.32897373192705,245.9971115439436,247.981727217842,264073.0,,,-1.2701329600861184,-0.0019056429243576,0.0019091256649574,0.0194731050873235,-0.0061092254326208,Consumer Durables,5.0
2020-01-28,244.43780517578125,249.77734563548805,242.35870713485087,245.8081427351421,461251.0,,,-1.312802021307656,-0.0124092189744711,0.0056060786439127,0.0218441679095711,-0.0085056320949832,Consumer Durables,5.0
2020-01-29,244.05978393554688,248.8322870512453,240.988363614964,245.94988874821328,343453.0,,,-1.3180536437308743,-0.0015464925319654,0.0077444336882865,0.0195546477946515,-0.0125847047434656,Consumer Durables,5.0
2020-01-30,252.3762359619141,257.9993093690626,245.7136279705358,247.6037328010784,1141906.0,,,-1.2025181624012753,0.0340754707402488,-0.0189102715738889,0.0222805185508714,-0.0263995061420271,Consumer Durables,5.0
2020-01-31,268.82012939453125,277.6563450351833,254.2190603053925,254.2190603053925,3088450.0,,,-0.9740730109536864,0.0651562670706394,-0.0543153859869981,0.0328703645093617,-0.0543153859869981,Consumer Durables,5.0
2020-02-03,271.65533447265625,284.8387986605319,262.72457740932794,262.72457740932794,1600397.0,,,-0.9346852068359268,0.0105468481267038,-0.032875323728374,0.048530113400746,-0.032875323728374,Consumer Durables,5.0
2020-02-04,268.30035400390625,274.3959531433236,264.8981598061084,270.4739916939451,655666.0,,,-0.98129393879031,-0.0123501365259871,0.008101508841122,0.0227193108337404,-0.0126805430817595,Consumer Durables,5.0
2020-02-05,272.836669921875,275.9553316542852,267.5443701220062,269.90700138616967,903786.0,,,-0.9182736217868602,0.0169076031778277,-0.0107378107808756,0.0114305079786496,-0.0193973185546656,Consumer Durables,5.0
2020-02-06,268.0640563964844,273.07285046619035,263.7640803323819,272.1750393210369,564939.0,247.4005386352539,,-0.9845766797625372,-0.0174925662549584,0.0153358230111688,0.0186850640740048,-0.0160408527793912,Consumer Durables,5.0
2020-02-07,269.0091552734375,273.1201389110011,261.77951030570006,268.1113728132771,643728.0,249.57888412475583,,-0.97144698776087,0.0035256456596898,-0.003337367678984,0.0152819469411178,-0.0268750889180288,Consumer Durables,5.0
2020-02-10,265.9850158691406,274.0652025458457,264.378415214484,269.8124666442723,567353.0,251.5304191589356,,-1.0134595431842035,-0.0112417713115486,0.0143897232805576,0.0303783528944368,-0.0060401923371767,Consumer Durables,5.0
2020-02-11,258.8025817871094,270.71024670383224,257.0542292392158,266.5047523730105,791784.0,253.0070625305176,,-1.1132407931877686,-0.0270031530105623,0.0297607950149312,0.0460106110012383,-0.0067555452338253,Consumer Durables,5.0
2020-02-12,266.7882995605469,271.56083181729105,257.52679693194005,260.2202022276276,1359708.0,254.7152458190918,,-1.0023000045207695,0.0308564069117615,-0.0246191356357764,0.0178888364467462,-0.0347148006260482,Consumer Durables,5.0
2020-02-13,262.7718200683594,272.78938172576346,260.5036999747821,270.99378785337774,908329.0,256.2131538391113,,-1.0580985457627676,-0.0150549311900238,0.0312893817262422,0.0381226634377995,-0.0086315195175313,Consumer Durables,5.0
2020-02-14,266.4102478027344,269.15089380953253,258.5190550274383,264.6146541321224,754034.0,257.52205123901365,,-1.0075520509064022,0.0138463391296238,-0.0067399572104356,0.0102873145061126,-0.0296204550702537,Consumer Durables,5.0
2020-02-17,274.5377197265625,284.46076983716114,267.35531578313,267.35531578313,2112998.0,259.1924308776855,,-0.8946419568259982,0.0305073546939762,-0.0261618110275926,0.036144578313253,-0.0261618110275926,Consumer Durables,5.0
2020-02-18,270.4739990234375,280.4442899609115,266.0794824434791,274.91572784476176,1157302.0,260.6619873046875,,-0.9510967918849932,-0.0148020487209278,0.0164220177812335,0.0368622898077903,-0.0162474640661397,Consumer Durables,5.0
2020-02-19,274.25421142578125,277.5146248230052,268.4893861561716,270.19046889900926,563624.0,262.0441261291504,,-0.8985805676528086,0.0139762506414384,-0.0148174298058927,0.011888289263723,-0.0210200063643134,Consumer Durables,5.0
2020-02-20,274.9629821777344,284.8860314705175,273.6398858661304,277.0893498833308,1635968.0,263.5018684387207,,-0.8887340405857828,0.0025843568573419,0.0077332871819884,0.0360886735159458,-0.0048119070469957,Consumer Durables,5.0
2020-02-24,271.8915710449219,282.5706510013308,267.11903940084204,272.1750752119842,4029951.0,264.6973587036133,,-0.9314033137885276,-0.0111702713888488,0.0010427103936057,0.0392769805822503,-0.0175530695039137,Consumer Durables,5.0
2020-02-25,271.1355285644531,275.76627956950625,266.88279275233504,271.65532469036054,563594.0,265.8786750793457,,-0.9419065586349644,-0.0027806764202478,0.001917108129132,0.0170791007344961,-0.0156849079670027,Consumer Durables,5.0
2020-02-26,271.79705810546875,273.2618776927001,265.2289328218125,271.4190429385099,673356.0,267.24663772583006,,-0.9327163253849357,0.0024398482357444,-0.0013907993323907,0.0053893872047097,-0.0241655495811419,Consumer Durables,5.0
2020-02-27,267.78057861328125,272.8366142551532,265.0871737535263,272.8366142551532,722680.0,268.4326774597168,,-0.9885148666269336,-0.0147774943562079,0.0188812634137058,0.0188812634137058,-0.0100582531926061,Consumer Durables,5.0
2020-02-28,263.66961669921875,269.33993103683633,245.8081323038653,262.25203811481435,1528606.0,268.99734649658205,,-1.0456259955029257,-0.0153519793532129,-0.0053763440860215,0.021505376344086,-0.0677419136074709,Consumer Durables,5.0
2020-03-02,260.8344421386719,270.143213323719,257.9992851589037,266.0322299349135,1481974.0,268.5980621337891,,-1.085013375658271,-0.0107527541323849,0.019927536231884,0.0356884279112885,-0.0108695652173912,Consumer Durables,5.0
2020-03-03,262.5827941894531,267.4498078935798,258.18830664768257,260.8816827005461,871807.0,268.1444351196289,,-1.060724568955584,0.0067029186653645,-0.0064783813964583,0.0185351584788726,-0.0167356263967545,Consumer Durables,5.0
2020-03-04,254.83338928222656,268.3003867955504,249.49384866789325,264.3311837802612,1103861.0,267.4710868835449,,-1.1683824046691482,-0.0295122341551266,0.0372706046283279,0.0528462834138629,-0.0209530651747514,Consumer Durables,5.0
2020-03-05,261.1652526855469,264.9927036063472,252.8015326593294,258.9443736398365,588208.0,266.8875160217285,,-1.0804176230896354,0.0248470713400425,-0.0085037309629562,0.0146552838918763,-0.0320246278561708,Consumer Durables,5.0
2020-03-06,256.72344970703125,264.1421159775843,248.26524898641307,248.35973114317736,620362.0,266.3204856872559,,-1.142124928496677,-0.0170076337982975,-0.0325787090092408,0.0288975014904915,-0.0329467398878853,Consumer Durables,5.0
2020-03-09,249.8718414306641,255.11689940057155,245.71361676130687,251.5729530049758,622715.0,265.3636199951172,,-1.2373102139503995,-0.0266886732948865,0.0068079362787414,0.0209909925819429,-0.0166414296446884,Consumer Durables,5.0
2020-03-11,239.9960479736328,249.35207514717385,236.26309397293147,246.94217428422408,1359509.0,264.0641716003418,,-1.3745086907710764,-0.0395234348956108,0.0289426695532686,0.0389840884986945,-0.0155542311309704,Consumer Durables,5.0
2020-03-12,232.76641845703125,240.9883717868649,220.19721814250792,229.03346420950197,1240998.0,262.7623634338379,,-1.474945598648017,-0.0301239523635649,-0.0160373402326435,0.0353227642730233,-0.0539991997034726,Consumer Durables,5.0
2020-03-13,233.0498962402344,238.10591724749403,211.6917091068485,211.6917091068485,3565010.0,261.07544326782227,,-1.471007411783621,0.0012178637497721,-0.0916464133988252,0.0216950150539769,-0.0916464133988252,Consumer Durables,5.0
2020-03-16,217.362060546875,230.82905777640963,215.51921117848352,222.5598489512568,3530135.0,258.80495529174806,,-1.6889491064035662,-0.0673153515468117,0.0239130434782608,0.0619565217391302,-0.0084782476010529,Consumer Durables,5.0
2020-03-17,209.5653533935547,224.78070161777856,207.9115118222414,221.8982891379903,2163094.0,255.96271057128905,,-1.7972640838589558,-0.0358696781476219,0.0588500701319405,0.0726043116280299,-0.0078917700112739,Consumer Durables,5.0
2020-03-18,208.1005401611328,216.2279967475709,204.88736769878597,210.79394532836145,933535.0,252.6408515930176,,-1.8176138557724184,-0.0069897681496569,0.0129428071889823,0.0390554324373448,-0.015440481124455,Consumer Durables,5.0
2020-03-19,199.50054931640625,210.22688443147388,175.30720430224113,200.3510906311327,2368945.0,249.09217910766603,,-1.9370883718912424,-0.0413261341756612,0.0042633532471005,0.053765942759665,-0.1212695659087869,Consumer Durables,5.0
2020-03-20,202.0994415283203,214.52687359158563,191.89287373328423,199.50054768525044,1297629.0,245.48444061279295,,-1.9009835207269168,0.0130269927617704,-0.0128594805775635,0.0614916694934253,-0.0505027016297113,Consumer Durables,5.0
2020-03-23,180.1269989013672,196.28738679993103,167.55779870002485,189.01048597400305,1086477.0,240.7426414489746,248.93719268798827,-2.2062334911281707,-0.1087209467814096,0.0493179097348988,0.0897166332483718,-0.0697796570086913,Consumer Durables,5.0
2020-03-24,179.37094116210938,191.84562945438253,176.72479166487454,184.89948882668543,1213412.0,236.116609954834,248.0157666015625,-2.2167369479558148,-0.0041973593290798,0.0308218690762152,0.0695468742676606,-0.0147523867583619,Consumer Durables,5.0
2020-03-25,180.2687225341797,186.17529928824848,176.8665285556947,181.45003788499344,435333.0,231.57326965332032,247.08205474853517,-2.20426460967718,0.0050051662005772,0.0065530799475752,0.0327653997378767,-0.0188729022464776,Consumer Durables,5.0
2020-03-26,184.6632537841797,194.5863050907272,178.378660391509,186.08083254225792,1078539.0,227.21657943725583,246.1899255371094,-2.143214022049549,0.0243776690055967,0.0076765611405016,0.0537359279835112,-0.0340327231535498,Consumer Durables,5.0
2020-03-27,182.01710510253903,197.3269516951929,178.80391816508703,187.923682832757,1667697.0,222.92840576171875,245.1777749633789,-2.1799753790120784,-0.0143295898204698,0.0324506739456738,0.0841121310221313,-0.0176532141616134,Consumer Durables,5.0
2020-03-30,178.6621551513672,186.78959695934333,175.77974251106636,182.77312434820337,814484.0,218.67803268432615,244.0947448730469,-2.226583687004048,-0.0184320586204349,0.0230097369717345,0.0454905617873597,-0.0161333139514564,Consumer Durables,5.0
2020-03-31,197.3269500732422,203.18627224938592,180.6467660479978,181.68632948811367,1167467.0,215.50265808105468,243.236637878418,-1.9672848828529377,0.1044697737249486,-0.0792624655645017,0.0296934715403491,-0.084530693952616,Consumer Durables,5.0
2020-04-01,192.64894104003903,201.4379169848861,188.72696485592303,198.5555186483263,1191284.0,212.005965423584,242.26701416015624,-2.032273657344964,-0.0237068937186065,0.0306597979537279,0.0456217194727293,-0.0203581507530887,Consumer Durables,5.0
2020-04-03,195.62583923339844,206.30493382441333,190.23904364582503,192.64893005668424,1179375.0,209.04558792114256,241.35787353515624,-1.990917395738628,0.0154524503342101,-0.015217361818765,0.0545893867234676,-0.0275362171412666,Consumer Durables,5.0
2020-04-07,198.6499938964844,201.6741584229644,190.90056779101877,201.6741584229644,1735061.0,205.91982498168943,240.39864471435547,-1.9489046283340872,0.0154588712561527,0.0152235822773589,0.0152235822773589,-0.0390104522706595,Consumer Durables,5.0
2020-04-08,199.31155395507807,207.76978483476168,196.66541865767377,199.4060649672808,635311.0,203.0492301940918,239.46871307373047,-1.939713971121644,0.0033302797831369,0.0004741873229483,0.0424372331249292,-0.0132763768326283,Consumer Durables,5.0
2020-04-09,211.69174194335935,218.11810127928248,203.4225332736969,205.83241982721248,889101.0,201.14022521972657,238.74291259765624,-1.7677234427518431,0.0621147532223423,-0.0276785578046526,0.0303571564810616,-0.0390625,Consumer Durables,5.0
2020-04-13,201.2016448974609,215.2356784363131,198.50825428054765,213.39282918887665,502697.0,199.200505065918,237.81676147460936,-1.913456070986759,-0.0495536431870128,0.0605918718886653,0.0697510875023132,-0.0133865238442058,Consumer Durables,5.0
2020-04-15,207.10821533203125,209.18734202423707,198.46099215622328,203.328005957627,820956.0,197.917594909668,237.0701696777344,-1.831399629609876,0.0293564718995239,-0.0182523390892239,0.0100388422007915,-0.0417521978157406,Consumer Durables,5.0
2020-04-16,200.63462829589844,206.96647651997267,198.65001247893463,206.96647651997267,744202.0,196.2968315124512,236.2016665649414,-1.92133329264038,-0.0312570267951684,0.0315590996322725,0.0315590996322725,-0.009891691348698,Consumer Durables,5.0
2020-04-17,206.0214080810547,207.95876824295195,203.2335065897168,204.1313034197606,661359.0,195.72979888916012,235.27457000732423,-1.846497991081327,0.0268487041888489,-0.0091743119266055,0.0094036837236597,-0.0135320960928539,Consumer Durables,5.0
2020-04-20,201.67416381835935,209.32909354925025,200.3510963089889,209.32909354925025,479727.0,195.3352394104004,233.9316506958008,-1.9068916489483396,-0.0211009346222164,0.0379569181592609,0.0379569181592609,-0.0065604214457639,Consumer Durables,5.0
2020-04-21,204.13131713867188,211.03020250011468,189.29399743442275,200.54011515679088,836368.0,195.13677825927732,232.5811703491211,-1.8727558912162123,0.0121837783967487,-0.0175926067211009,0.0337963104248046,-0.0726851710566769,Consumer Durables,5.0
2020-04-22,207.20274353027344,212.9675690728041,201.53242899808808,207.95878835196928,926622.0,195.5218879699707,231.35921813964845,-1.8300864060322608,0.01504632623085,0.0036488166556798,0.0278221487047463,-0.0273660205245154,Consumer Durables,5.0
2020-04-23,215.61370849609372,223.97742836127088,209.56537864604144,209.56537864604144,919194.0,196.19760131835935,230.2147589111328,-1.7132379131062534,0.0405929227698253,-0.028051694357652,0.0387902973494316,-0.028051694357652,Consumer Durables,5.0
2020-04-24,207.5334930419922,212.35325117072995,204.60382511288097,210.27413897282224,346299.0,197.56792602539065,229.00414764404297,-1.8254915013884527,-0.0374754254284715,0.0132058006187729,0.0232240013796833,-0.0141166029934186,Consumer Durables,5.0
2020-04-27,204.41485595703125,213.20384697600096,202.2412323514259,211.4082385973024,624998.0,198.82012176513672,227.71226165771483,-1.868816856426988,-0.0150271507468431,0.0342117142490916,0.0429958526146319,-0.0106333935243054,Consumer Durables,5.0
2020-04-28,202.9499969482422,207.6280033069829,198.55550918525805,207.6280033069829,726506.0,199.95418548583984,226.45156127929687,-1.889167264284072,-0.0071661083629703,0.0230500439964711,0.0230500439964711,-0.0216530565610447,Consumer Durables,5.0
2020-04-29,205.59616088867188,208.80933341156904,201.05990629960377,204.1313267248621,1775038.0,201.00083084106444,225.3874328613281,-1.852405695340336,0.0130385019966496,-0.0071248128247052,0.0156285628535499,-0.0220639070761853,Consumer Durables,5.0
2020-04-30,209.9906463623047,226.4818083267901,207.81702289647535,209.70712775017813,1834551.0,202.39950790405277,224.2514797973633,-1.791355743656326,0.0213743557011863,-0.0013501487663283,0.078532840629637,-0.0103510489799582,Consumer Durables,5.0
2020-05-04,201.5323944091797,213.9598258578296,200.58734214934765,207.81698616892143,552983.0,203.54301986694333,223.0266912841797,-1.908861166342952,-0.0402791843334377,0.0311840276505714,0.0616646841570194,-0.0046893317702227,Consumer Durables,5.0
2020-05-05,202.9499969482422,205.7378985624125,199.16978745910149,204.6983496051117,472135.0,203.82417221069332,221.75748626708983,-1.889167264284072,0.0070341174837841,0.0086146966403521,0.013736889165272,-0.018626309662398,Consumer Durables,5.0
2020-05-06,197.9412078857422,205.92689720031024,193.78298339660444,204.13130353917217,1108387.0,204.0887855529785,220.22555603027345,-1.95875136738232,-0.0246799169145953,0.0312723950689595,0.040343743477496,-0.0210073714996121,Consumer Durables,5.0
2020-05-07,196.33462524414065,198.03572235415356,192.93243102411483,196.570888331077,555298.0,204.1242248535156,218.7427685546875,-1.9810706566903948,-0.0081164637659932,0.0012033694344164,0.0086642746173661,-0.0173285492347322,Consumer Durables,5.0
2020-05-08,191.94017028808597,200.30387633799637,191.3731330147144,200.30387633799637,227908.0,203.7887336730957,217.0964877319336,-2.0421201844119903,-0.0223824755851914,0.0435745474090034,0.0435745474090034,-0.0029542397118876,Consumer Durables,5.0
2020-05-11,201.95770263671875,204.1313261230258,193.92475693280335,195.62585420123307,553267.0,203.92104110717773,215.63638214111327,-1.902952614159115,0.0521909110198107,-0.0313523492930368,0.0107627659550919,-0.0397753866232327,Consumer Durables,5.0
2020-05-12,204.4620819091797,205.78514943245204,198.6500012982548,199.4060460631338,575358.0,203.55955810546877,214.28779235839843,-1.868160774591198,0.0124005137697858,-0.0247284767856943,0.0064709676773224,-0.0284262028277035,Consumer Durables,5.0
2020-05-13,203.13900756835935,211.69173454917143,202.3357216921492,209.801629776411,634323.0,203.65642623901368,212.92786193847652,-1.886541453072463,-0.0064710010211478,0.0327983398550844,0.0421028294033285,-0.0039543654654307,Consumer Durables,5.0
2020-05-14,196.71263122558597,202.00492989387095,196.09835299638937,201.2961406661732,363835.0,203.13664703369145,211.4261734008789,-1.9758192462483837,-0.0316353634868028,0.0233005344498238,0.0269037053457739,-0.0031227187871435,Consumer Durables,5.0
2020-05-15,196.4291534423828,201.1071600891632,196.05112381797937,198.6972735073807,247080.0,202.92637329101564,209.99914489746092,-1.97975743311278,-0.0014410756515072,0.0115467588453623,0.0238152360013736,-0.0019245087492286,Consumer Durables,5.0
2020-05-18,188.72694396972656,199.5005489871532,185.75003495274316,197.5159333622616,1471277.0,202.06165008544923,208.5002914428711,-2.0867596109529685,-0.0392111320426551,0.0465698707755521,0.0570856751601656,-0.0157736301683608,Consumer Durables,5.0
2020-05-19,191.04232788085935,195.6258375728085,188.77420799598312,190.9950867993718,1490496.0,201.53005828857425,207.10444915771484,-2.0545933706154536,0.0122684332317923,-0.0002472807048135,0.0239921160027301,-0.0118723421664477,Consumer Durables,5.0
2020-05-20,199.8785858154297,203.1862692686401,192.08190339000512,193.64123410694785,765122.0,201.3174217224121,205.8503649902344,-1.9318365374868165,0.0462528803568647,-0.0312057026170952,0.0165484633569739,-0.0390070921985815,Consumer Durables,5.0
2020-05-21,200.162109375,210.51043069336356,196.8071703339751,200.06759836299983,1380809.0,200.96539001464845,204.75693939208983,-1.9278977146787992,0.0014184789151556,-0.0004721723421844,0.0516997015602795,-0.0167611095401651,Consumer Durables,5.0
2020-05-22,201.2961578369141,205.029111870476,197.65770038956023,201.2961578369141,394647.0,200.24951248168944,203.5595574951172,-1.9121430593903508,0.0056656500346398,0.0,0.0185445866114657,-0.0180751460258949,Consumer Durables,5.0
2020-05-26,203.3752593994141,205.6433936533012,198.55550114806817,202.05219189991223,1570657.0,200.0416007995605,202.49259368896483,-1.8832593480438564,0.0103285705243536,-0.0065055479383723,0.0111524590581228,-0.0236988425513461,Consumer Durables,5.0
2020-05-27,203.23350524902344,208.9983157757285,198.98076978916623,205.4543695591809,939236.0,199.98253326416017,201.55982696533204,-1.885228653457261,-0.0006970078406254,0.0109276485067566,0.0283654534208885,-0.0209253658969581,Consumer Durables,5.0
2020-05-28,206.68295288085935,211.12469618835297,199.59506002197972,204.98185571065727,2053120.0,200.169181060791,200.89356506347656,-1.8373075458500912,0.0169728294928993,-0.0082304667438281,0.0214906127746974,-0.0342935532906063,Consumer Durables,5.0
2020-05-29,212.02252197265625,215.37744661879196,201.81595267446093,206.96648561973944,2664631.0,200.49049911499023,200.47868713378907,-1.7631281141456216,0.0258345887620195,-0.0238466947090125,0.01582343524132,-0.0481390807129047,Consumer Durables,5.0
2020-06-01,217.78732299804688,225.58400530886252,213.581842696284,215.471947498906,1538086.0,200.88033294677732,200.1734356689453,-1.6830411901633506,0.0271895691634782,-0.0106313602980538,0.0357995231471097,-0.0193100325761411,Consumer Durables,5.0
2020-06-02,227.71034240722656,231.4432960033411,218.44882724320277,218.49608274094663,1162276.0,202.1892303466797,200.38040130615235,-1.5451866315068836,0.0455628880165292,-0.040464827240045,0.016393430165059,-0.0406723518401327,Consumer Durables,5.0
2020-06-03,225.7729949951172,234.13671385139128,224.544438507155,232.05760161750823,1255356.0,203.33038024902345,200.7045541381836,-1.5721010374399729,-0.0085079465062009,0.0278359536424053,0.0370448151093312,-0.0054415564092984,Consumer Durables,5.0
2020-06-04,216.8895263671875,226.85983209733183,214.6686474532376,226.718065584748,484416.0,204.2777961730957,200.8803338623047,-1.6955137404231928,-0.0393469051873179,0.0453158775445943,0.0459695122080949,-0.0102396780109613,Consumer Durables,5.0
2020-06-05,215.6609649658203,220.10270857120787,214.99943113869548,220.10270857120787,1696418.0,205.24411315917968,201.20354217529297,-1.7125814073080492,-0.0056644570254041,0.0205959553509904,0.0205959553509904,-0.0030674713304267,Consumer Durables,5.0
2020-06-08,215.28292846679688,219.1576344541328,211.69172664851015,219.1576344541328,861161.0,206.41125106811523,201.4672119140625,-1.7178332417124746,-0.0017529203724158,0.0179982036426709,0.0179982036426709,-0.0166813125586061,Consumer Durables,5.0
2020-06-09,211.12469482421875,216.88952008033476,208.52580079275504,216.88952008033476,528801.0,206.86960067749024,202.08716583251956,-1.775601088367878,-0.0193152038212795,0.0273053100723994,0.0273053100723994,-0.0123097586174253,Consumer Durables,5.0
2020-06-10,223.83566284179688,228.513669256922,205.26537485035095,208.47856160706223,1500644.0,207.8382797241211,202.9764602661133,-1.5990152313918553,0.0602059746168547,-0.0686088223822882,0.0208992899332194,-0.082963937719661,Consumer Durables,5.0
2020-06-11,215.51919555664065,223.45762968523007,213.8180984089844,223.45762968523007,332965.0,208.4572891235352,203.6814697265625,-1.7145509247026611,-0.0371543443058677,0.0368340003686731,0.0368340003686731,-0.0078930191960984,Consumer Durables,5.0
2020-06-12,212.6840362548828,216.27523810277992,206.49394042000625,206.49394042000625,309074.0,209.255859375,204.24188537597652,-1.7539380928767998,-0.0131550198785551,-0.0291046565782601,0.0168851499676889,-0.0291046565782601,Consumer Durables,5.0
2020-06-15,209.47085571289065,214.71589934236985,208.5258033263306,212.6367869760088,425745.0,209.9079444885254,204.7909603881836,-1.798576883474157,-0.0151077654842955,0.0151139462926408,0.0250394911102491,-0.0045116175390783,Consumer Durables,5.0
2020-06-16,212.87306213378903,218.2598581583199,210.13241582562512,214.5269039039739,1067778.0,211.11525039672853,205.47517852783204,-1.7513120696839837,0.0162419082564957,0.0077691453940067,0.0253052028778788,-0.0128745566991537,Consumer Durables,5.0
2020-06-17,217.31478881835935,219.15763804918183,210.55767016522543,212.63678248770088,892416.0,212.42887344360352,205.8749353027344,-1.6896058241829772,0.0208656118348066,-0.0215264058009809,0.0084800912116607,-0.0310936898950849,Consumer Durables,5.0
2020-06-18,216.936767578125,219.86642118054783,214.62139222869365,214.62139222869365,364772.0,213.2817825317383,206.3606918334961,-1.6948574466061956,-0.0017395099628969,-0.0106730425426732,0.013504643012475,-0.0106730425426732,Consumer Durables,5.0
2020-06-19,217.0785217285156,218.82687434268823,213.5818309205248,217.36204031734823,838680.0,214.12760314941409,206.78974548339843,-1.6928881411927903,0.0006534353395838,0.0013060646745475,0.0080540101353701,-0.0161079538415314,Consumer Durables,5.0
2020-06-22,212.8258056640625,218.35436818179,212.4477904578742,216.41700780427445,706970.0,214.70408554077147,207.07326171875,-1.7519685754821877,-0.0195906809692194,0.0168739036556522,0.0259769368685212,-0.0017761718557052,Consumer Durables,5.0
2020-06-23,217.78732299804688,218.77963090349448,212.8730533953008,214.9049102899773,1042372.0,215.42468872070316,207.44277709960937,-1.6830411901633506,0.0233125739545698,-0.013234988466686,0.0045563161885988,-0.0225645346804239,Consumer Durables,5.0
2020-06-24,214.6213836669922,220.1026754852373,213.62907586529136,219.25213418112443,920761.0,215.99408264160155,207.501369934082,-1.7270236869437106,-0.0145368393691265,0.0215763706067488,0.0255393555133813,-0.0046235271842274,Consumer Durables,5.0
2020-06-25,218.11810302734372,222.796109656744,211.9752622520783,215.37744233693505,1156330.0,216.5658401489258,207.83969909667968,-1.6784458615571292,0.0162925021757249,-0.0125650308359098,0.0214471268751765,-0.0281629112394002,Consumer Durables,5.0
2020-06-26,223.26861572265625,225.772998659975,216.79500141398455,219.25214327050264,599980.0,217.12814483642575,208.16290710449215,-1.60689287700789,0.0236134122928201,-0.017989417989418,0.0112169053819444,-0.0289947348296958,Consumer Durables,5.0
2020-06-29,222.1345672607422,225.3004841165566,215.94447121918472,221.70929656910803,342116.0,217.34550704956052,208.59290588378903,-1.6226475322963383,-0.0050793008154929,-0.0019144732712175,0.0142522476121342,-0.0278664240234682,Consumer Durables,5.0
2020-06-30,225.5367584228516,230.35653162185108,221.14227035697704,223.26863834117876,1629034.0,217.2368278503418,208.983212890625,-1.575382930487372,0.0153159015459123,-0.0100565428781255,0.021370233538442,-0.0194845758030957,Consumer Durables,5.0
2020-07-01,225.6785125732422,227.71036943421123,222.13456612711823,224.54445259455355,362059.0,217.23210372924805,209.46329986572263,-1.573413625073967,0.0006285190555273,-0.0050251127843665,0.0090033244095828,-0.0157035173872557,Consumer Durables,5.0
2020-07-02,226.85980224609372,227.6630880302813,224.21365298329505,227.2850728871758,394558.0,217.73061752319336,209.9178695678711,-1.5570026759685216,0.0052343914331152,0.0018745967195223,0.0035408907890881,-0.0116642491820926,Consumer Durables,5.0
