Date_Ticker,Close_UBL.NS,High_UBL.NS,Low_UBL.NS,Open_UBL.NS,Volume_UBL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-03,1240.041259765625,1261.6225494118007,1225.228671276066,1254.6577026117602,479563.0,,,-0.7756526167907243,7.89555344482406e-05,0.0117870617054289,0.017403686753338,-0.0119452384127594,Fast Moving Consumer Goods,8.0
2020-02-04,1263.3883056640625,1289.8744331633216,1242.78798427575,1246.221371173802,645445.0,,,-0.7030701568003833,0.0188276363504632,-0.0135880112339944,0.0209643601895914,-0.0163056134807932,Fast Moving Consumer Goods,8.0
2020-02-05,1288.059814453125,1292.130735015262,1262.9960393272686,1262.9960393272686,360080.0,,,-0.6263701405596427,0.019528049039598,-0.0194585490864783,0.0031605058371184,-0.0194585490864783,Fast Moving Consumer Goods,8.0
2020-02-06,1317.4398193359375,1330.192401354826,1293.6022527402715,1293.6022527402715,740992.0,1260.1634704589844,,-0.5350321169741631,0.0228095035285969,-0.0180938561639053,0.0096798212956068,-0.0180938561639053,Fast Moving Consumer Goods,8.0
2020-02-07,1295.71142578125,1323.3256960946835,1273.7868171823177,1312.535049202881,894963.0,1262.6870178222655,,-0.6025824298787621,-0.0164928926815342,0.012984082016169,0.0213120527950763,-0.0169209039626343,Fast Moving Consumer Goods,8.0
2020-02-10,1270.9417724609375,1297.231755635916,1265.6936190324543,1297.231755635916,389914.0,1262.7949157714845,,-0.6795875627301314,-0.0191166434342258,0.0206854348048322,0.0206854348048322,-0.0041293421478476,Fast Moving Consumer Goods,8.0
2020-02-11,1265.3502197265625,1282.0756466286357,1245.8289391712449,1275.6012839650257,547482.0,1262.1180358886718,,-0.6969708605739848,-0.0043995349397856,0.0081013652020216,0.0132180218893767,-0.0154275711585493,Fast Moving Consumer Goods,8.0
2020-02-12,1258.9249267578125,1277.023853431725,1247.8890396689776,1268.3912894100874,297642.0,1260.786358642578,,-0.7169461316150945,-0.0050778771509902,0.007519402031902,0.014376494014241,-0.0087661200872845,Fast Moving Consumer Goods,8.0
2020-02-13,1264.418212890625,1268.4402760797188,1245.926996515828,1251.7147296383264,446947.0,1260.4601806640626,,-0.6998683298801417,0.0043634739578631,-0.0100468999281945,0.0031809595496878,-0.0146242882191041,Fast Moving Consumer Goods,8.0
2020-02-14,1261.9171142578125,1282.0759324949624,1257.061251367114,1265.3505018635956,282225.0,1259.7857727050782,,-0.7076438699736384,-0.0019780628017803,0.0027207710926422,0.0159747561938774,-0.0038480046239443,Fast Moving Consumer Goods,8.0
2020-02-17,1249.3604736328125,1270.3532069480016,1243.5237635537585,1265.4483683111368,162115.0,1258.3216735839844,,-0.7466805802170593,-0.0099504479994195,0.0128769038382854,0.0168027833105266,-0.0046717582333004,Fast Moving Consumer Goods,8.0
2020-02-18,1245.2894287109375,1252.5977100993089,1232.0954607285428,1252.5977100993089,141097.0,1258.2039611816406,,-0.7593368475857993,-0.0032585030563977,0.0058687412097737,0.0058687412097737,-0.0105951015709275,Fast Moving Consumer Goods,8.0
2020-02-19,1261.9171142578125,1273.7377054523463,1240.4338935750725,1245.87831324878,208671.0,1259.1015563964845,,-0.7076438699736384,0.0133524666342724,-0.0127098688398925,0.0093671692546035,-0.0170242723868399,Fast Moving Consumer Goods,8.0
2020-02-20,1242.8861083984375,1279.8685437566244,1237.0983748676956,1261.5244951857858,395050.0,1259.3958435058594,,-0.7668084095634832,-0.0150810268315981,0.0149960536700868,0.0297552890070047,-0.0046566885667423,Fast Moving Consumer Goods,8.0
2020-02-24,1217.1358642578125,1258.679828905072,1208.6014918309893,1242.837174121276,339871.0,1257.7110412597656,,-0.8468620520332361,-0.0207181043915651,0.0211162209726978,0.0341325614232823,-0.0070118486172677,Fast Moving Consumer Goods,8.0
2020-02-25,1216.15478515625,1235.774140432011,1211.4951882782568,1218.3619626247732,379735.0,1256.6565002441407,,-0.8499120796447073,-0.0008060555360931,0.0018148820326679,0.0161322847348257,-0.0038314176245209,Fast Moving Consumer Goods,8.0
2020-02-26,1211.9366455078125,1228.1717108301452,1201.8327488084772,1221.3049360890825,457073.0,1254.6381591796876,,-0.8630256424311185,-0.0034684233453849,0.0077300167595348,0.0133959686609939,-0.0083369842283312,Fast Moving Consumer Goods,8.0
2020-02-27,1225.9644775390625,1241.7090582360408,1194.8187506641952,1214.4381061759227,554380.0,1253.4462829589845,,-0.8194152190144426,0.0115747238795409,-0.0094018803760751,0.0128426075840168,-0.0254050810162033,Fast Moving Consumer Goods,8.0
2020-02-28,1221.942626953125,1236.509975583978,1188.001163274447,1207.326182030925,691418.0,1252.9361877441406,,-0.8319185485795965,-0.0032805604563769,-0.0119616458250954,0.0119214669408631,-0.0277766426426336,Fast Moving Consumer Goods,8.0
2020-03-02,1193.8868408203125,1247.7909704581932,1178.1422606291587,1231.3106644589864,677021.0,1250.6333618164062,,-0.9191397749112202,-0.0229599864297792,0.0313462066580449,0.0451501162378533,-0.0131876654074986,Fast Moving Consumer Goods,8.0
2020-03-03,1210.07275390625,1221.304786169396,1182.066078180018,1206.099786823512,291160.0,1249.1349365234375,,-0.8688202015451603,0.0135573259814274,-0.0032832464576306,0.0092821131844245,-0.0231446213757176,Fast Moving Consumer Goods,8.0
2020-03-04,1204.0887451171875,1229.1034212521893,1159.4057386144527,1209.5331637042068,708151.0,1246.1699584960938,,-0.8874235863332566,-0.0049451644702729,0.0045216090666884,0.0207747778030822,-0.0371093963662836,Fast Moving Consumer Goods,8.0
2020-03-05,1224.247802734375,1231.5069883346127,1201.7836163790228,1211.0047375605657,301633.0,1242.9793579101563,,-0.8247521032125413,0.0167421692951922,-0.0108173076923077,0.0059295067420372,-0.0183493785369091,Fast Moving Consumer Goods,8.0
2020-03-06,1203.402099609375,1217.3808890281102,1181.7717143994669,1181.7717143994669,287133.0,1237.2774719238282,,-0.8895582641128417,-0.0170273559637524,-0.0179743621994089,0.0116160586916649,-0.0179743621994089,Fast Moving Consumer Goods,8.0
2020-03-09,1165.635009765625,1196.7807379878498,1157.6891943890498,1187.461543716633,595110.0,1230.7736511230469,,-1.0069704754675577,-0.0313835997593898,0.0187250157795078,0.0267199663370503,-0.0068167267712496,Fast Moving Consumer Goods,8.0
2020-03-11,1150.626220703125,1173.4337237893565,1110.4556341339392,1171.2756423638898,759433.0,1224.7578735351562,,-1.0536305469974327,-0.012876062349498,0.0179462463910706,0.0198218176118862,-0.0349119339072929,Fast Moving Consumer Goods,8.0
2020-03-12,1061.3580322265625,1128.1129369602909,998.0856708531804,1118.352355534973,857366.0,1214.5582641601563,,-1.3311519407830137,-0.0775822650921447,0.0536994318390799,0.062895745551279,-0.0596145310556952,Fast Moving Consumer Goods,8.0
2020-03-13,1028.7408447265625,1160.4357668539176,907.3951803933209,981.9487303499614,855802.0,1203.0490600585938,,-1.4325538790417054,-0.0307315594828771,-0.0454848416065742,0.1280156443699476,-0.1179555229631181,Fast Moving Consumer Goods,8.0
2020-03-16,956.7379150390624,1003.971540122188,946.6339583392656,999.0176645428896,276304.0,1187.6650451660155,,-1.6564001757408546,-0.0699913200264137,0.044191568912685,0.0493694504426502,-0.0105608406868504,Fast Moving Consumer Goods,8.0
2020-03-17,936.8732299804688,993.6712861891348,927.0635525609076,957.4245161491529,753222.0,1171.4128509521483,,-1.7181564987788198,-0.0207629328223944,0.021936037353861,0.0606251245004085,-0.0104706561204289,Fast Moving Consumer Goods,8.0
2020-03-18,873.9932861328125,974.2972451458508,864.2326444057387,946.6829772236588,297069.0,1152.6444915771483,,-1.9136408023764253,-0.0671168113630134,0.0831696218313973,0.1147651367630713,-0.0111678680854198,Fast Moving Consumer Goods,8.0
2020-03-19,862.270751953125,934.3228534966096,735.2354136392117,841.376148436816,1131019.0,1133.4935577392578,,-1.9500844009277745,-0.0134126135356904,-0.0242320680238552,0.0835608785062926,-0.1473265073947668,Fast Moving Consumer Goods,8.0
2020-03-20,875.4646606445312,915.1938536201916,847.3599112938234,853.4419231808504,439697.0,1114.1709350585938,,-1.9090665199557624,0.0153013524597938,-0.0251554842287606,0.0453806929755575,-0.0321026657204148,Fast Moving Consumer Goods,8.0
2020-03-23,787.2266235351562,824.0129143545561,750.4403327157564,824.0129143545561,263423.0,1091.3879608154298,1192.9549084472656,-2.183385327824558,-0.1007899474142254,0.0467289719626167,0.0467289719626167,-0.0467289719626168,Fast Moving Consumer Goods,8.0
2020-03-24,816.6556396484375,865.2135425464527,750.4403175147804,819.1080589867211,400351.0,1071.363949584961,1184.3832116699218,-2.0918949356829004,0.0373831565567815,0.003003003003003,0.0594594594594595,-0.081081081081081,Fast Moving Consumer Goods,8.0
2020-03-25,865.6060180664062,897.8798230380869,816.6557004786944,816.6557004786944,1413012.0,1053.836511230469,1176.3196557617186,-1.9397155593930695,0.0599400482179262,-0.0565503434195816,0.0372846356172222,-0.0565503434195816,Fast Moving Consumer Goods,8.0
2020-03-26,877.622802734375,949.5277252982486,866.4397466739201,873.061278844935,763377.0,1037.1208190917969,1168.29435546875,-1.9023571802572428,0.0138825105384686,-0.0051975904400247,0.0819314657046765,-0.0127424401754515,Fast Moving Consumer Goods,8.0
2020-03-27,887.9229736328125,917.204836716548,877.9661271243963,917.204836716548,1043742.0,1020.2187438964844,1160.3416455078125,-1.8703354955703784,0.0117364440239538,0.0329779315923461,0.0329779315923461,-0.0112136376736364,Fast Moving Consumer Goods,8.0
2020-03-30,888.8547973632812,904.256002025998,853.4909242167811,887.7757568568395,358204.0,1003.5643524169922,1152.6999060058597,-1.8674385955116293,0.0010494420779049,-0.0012139671289873,0.0173270197881625,-0.0397858831964504,Fast Moving Consumer Goods,8.0
2020-03-31,901.3621826171876,913.6242793490616,882.0371660665694,898.6645213361752,164142.0,988.938119506836,1145.2190441894531,-1.828555012820931,0.0140713480885836,-0.0029928716037092,0.0136039618350414,-0.0214397907115496,Fast Moving Consumer Goods,8.0
2020-04-01,872.7670288085938,920.2458325099284,865.9002544825993,909.8475981942596,357548.0,972.0728332519532,1137.1015356445312,-1.9174530522670608,-0.031724377126146,0.0424862170106083,0.0544003177642349,-0.0078678205057405,Fast Moving Consumer Goods,8.0
2020-04-03,870.0693359375,882.1352269840967,843.6322437657194,877.9661141515336,490414.0,955.3718627929688,1129.550048828125,-1.9258397743274944,-0.0030909656094322,0.0090760332399542,0.013867735073775,-0.0303850406856306,Fast Moving Consumer Goods,8.0
2020-04-07,909.5532836914062,919.3629609100938,873.747961843197,892.6806269005602,441557.0,939.6371368408204,1122.8618103027345,-1.803090109527272,0.0453802313483008,-0.0185504874682752,0.0107851594783705,-0.0393658320960526,Fast Moving Consumer Goods,8.0
2020-04-08,899.7926635742188,913.2809700600684,880.0752358606755,904.3541875352048,504423.0,924.4566650390624,1116.11765625,-1.8334344118522223,-0.0107312240989051,0.0050695278430772,0.0149904606159716,-0.0219133012656719,Fast Moving Consumer Goods,8.0
2020-04-09,926.5731811523438,964.9780968607126,904.550440697725,907.3952714440956,1118001.0,912.5035736083984,1109.632481689453,-1.750177803967412,0.0297629872550255,-0.0206976740729721,0.0414483351013961,-0.0237679450502009,Fast Moving Consumer Goods,8.0
2020-04-13,931.772216796875,950.55777363073,923.335917884339,935.8432570110592,808372.0,901.560873413086,1103.5230139160155,-1.7340147828169377,0.0056110361817999,0.004369136727621,0.0201611042862315,-0.0090540356971977,Fast Moving Consumer Goods,8.0
2020-04-15,896.5556030273438,947.3697270737846,887.7759285547761,936.775285978444,738500.0,893.320751953125,1096.408056640625,-1.8434979470271624,-0.0377953035459614,0.0448602215136384,0.0566770469950328,-0.0097926714672484,Fast Moving Consumer Goods,8.0
2020-04-16,903.2750854492188,907.8856458143358,871.6879121614714,895.1330651600015,403453.0,887.0474639892578,1089.4775183105469,-1.8226080851507107,0.0074947748909111,-0.0090138878182033,0.0051042704923318,-0.0349696053800026,Fast Moving Consumer Goods,8.0
2020-04-17,913.9185791015624,921.1286677270158,885.8138306256606,921.1286677270158,472370.0,884.9064971923829,1083.112999267578,-1.7895190615740535,0.0117832250925536,0.0078892023757097,0.0078892023757097,-0.0307519172041896,Fast Moving Consumer Goods,8.0
2020-04-20,906.7575073242188,918.1858054547675,897.5854828964875,917.008632191019,316624.0,883.4007110595703,1076.4492822265624,-1.8117817584491989,-0.0078355686612515,0.0113052550257353,0.0126034778187533,-0.0101151899528213,Fast Moving Consumer Goods,8.0
2020-04-21,910.19091796875,918.382034741078,883.8029209806477,898.5664738880563,690198.0,885.2105926513672,1069.852275390625,-1.8011078003038654,0.0037864706018955,-0.0127714349277794,0.0089993391612912,-0.0289917164269136,Fast Moving Consumer Goods,8.0
2020-04-22,906.6594848632812,914.5562636412404,884.8819878315414,907.3952107098028,1169907.0,887.430029296875,1062.7176989746094,-1.812086495561556,-0.0038798817212434,0.0008114687584528,0.0087097514665608,-0.0240194884577021,Fast Moving Consumer Goods,8.0
2020-04-23,902.4903564453124,931.9193898076596,894.4464086849,917.204873126486,907351.0,888.7813140869141,1055.006309814453,-1.8250476897917884,-0.0045983398261117,0.0163043478260869,0.0326086956521738,-0.008913056746773,Fast Moving Consumer Goods,8.0
2020-04-24,863.9874267578125,904.9428341573456,847.4090462802081,903.471382394488,1049450.0,892.6193542480469,1045.9372619628907,-1.944747516729676,-0.0426629818396659,0.0456996877661084,0.0474027817201248,-0.0191882196015469,Fast Moving Consumer Goods,8.0
2020-04-27,891.012939453125,895.2310885387978,861.338666877223,863.987291610767,612422.0,896.3372192382812,1037.843292236328,-1.8607292558131092,0.0312799837802363,-0.0303313752760374,0.0047341053074512,-0.0333039749053646,Fast Moving Consumer Goods,8.0
2020-04-28,913.281005859375,919.3139816734832,882.8710045901585,897.5855213333277,782294.0,898.7209686279297,1030.6900769042968,-1.7915011810483246,0.024991855247262,-0.0171858216970999,0.0066058264383055,-0.033297529538131,Fast Moving Consumer Goods,8.0
2020-04-29,925.8864135742188,949.4296402527874,913.2810015728104,925.0526149120948,899761.0,901.134149169922,1023.90080078125,-1.7523128612452692,0.0138023320686302,-0.0009005409841853,0.0254277699007205,-0.0136144259345457,Fast Moving Consumer Goods,8.0
2020-04-30,920.7363891601562,942.7100926894238,907.4933233419384,942.7100926894238,499712.0,902.7748199462892,1017.1370300292969,-1.7683235138395654,-0.0055622637275578,0.0238653579764678,0.0238653579764678,-0.0143831241755278,Fast Moving Consumer Goods,8.0
2020-05-04,951.2935180664062,988.962705298878,932.7532028136148,956.4435989840124,2816883.0,905.8967559814452,1010.8745361328124,-1.673325988417901,0.0331877063467888,0.005413766434648,0.0395978596690513,-0.0194895843403583,Fast Moving Consumer Goods,8.0
2020-05-05,891.06201171875,961.250300551188,881.6447454799983,956.1492563912316,1635602.0,905.3817474365236,1003.4574340820312,-1.860576697507795,-0.0633153755426426,0.0730445735723106,0.078769252767328,-0.0105685868266193,Fast Moving Consumer Goods,8.0
2020-05-06,879.5847778320312,900.0869683687971,849.0766441599125,884.8329314694984,1025587.0,905.7226348876952,996.0619201660156,-1.896257694281708,-0.0128803985982755,0.0059666262647275,0.0233089419615684,-0.0346846994638926,Fast Moving Consumer Goods,8.0
2020-05-07,857.56201171875,904.4522577945672,853.9324190999682,888.4134591681168,942994.0,905.0972686767578,988.307371826172,-1.9647231672690573,-0.0250376844487488,0.0359757627177694,0.0546785485306635,-0.0042324549935546,Fast Moving Consumer Goods,8.0
2020-05-08,873.159423828125,885.2744122070785,850.5971641956306,859.3278016550053,953405.0,903.2775756835938,980.532218017578,-1.9162331550719536,0.0181880865712722,-0.0158408897569688,0.013874887046215,-0.0258397939903991,Fast Moving Consumer Goods,8.0
2020-05-11,868.7449951171875,884.5386114466421,863.496841726931,873.5517609290907,576485.0,901.7251922607422,973.0493957519532,-1.9299569510796224,-0.0050556961197116,0.0055329997167405,0.0181798069838943,-0.0060410746764054,Fast Moving Consumer Goods,8.0
2020-05-12,877.524658203125,888.7567505238529,854.4228804705032,867.1754607760331,439496.0,899.2727661132812,966.2571716308594,-1.9026622968678717,0.0101061452270619,-0.0117936257748968,0.0127997455293478,-0.0263260724546777,Fast Moving Consumer Goods,8.0
2020-05-13,897.8307495117188,917.204862926476,882.8709910522227,917.204862926476,949743.0,897.5756927490235,959.8906909179688,-1.839533708078621,0.0231401945447023,0.0215788036055724,0.0215788036055724,-0.0166621141764545,Fast Moving Consumer Goods,8.0
2020-05-14,921.2268676757812,948.105410239322,880.0262187052158,887.8739613662759,1356119.0,898.8092559814453,954.0764953613282,-1.7667986897829655,0.0260584950746968,-0.036204877951132,0.029176898228505,-0.0447236727631631,Fast Moving Consumer Goods,8.0
2020-05-15,897.0459594726562,931.281697585046,892.6806410663642,924.0716086643022,747487.0,898.4977996826171,947.498125,-1.8419735024688348,-0.0262485920152681,0.0301273852317816,0.0381649766668765,-0.0048663263684486,Fast Moving Consumer Goods,8.0
2020-05-18,864.134521484375,910.3380789107156,858.8372716447536,904.452272366034,560608.0,896.0085968017578,940.341962890625,-1.9442902213120048,-0.0366886865056822,0.0466567992358446,0.0534680148490931,-0.0061301217668309,Fast Moving Consumer Goods,8.0
2020-05-19,857.66015625,876.0533029435985,853.5400794159291,870.1184595851689,654602.0,893.5537292480469,933.6174291992188,-1.9644180506584288,-0.0074923117563381,0.0145259206043115,0.0214457283104068,-0.0048038571035937,Fast Moving Consumer Goods,8.0
2020-05-20,858.2487182617188,868.8921945218071,855.4038878047031,861.2896943721667,452357.0,890.9566192626953,926.580948486328,-1.962588299740336,0.0006862415228569,0.0035432340832468,0.0124013890537995,-0.0033146923455679,Fast Moving Consumer Goods,8.0
2020-05-21,909.4061279296876,916.8615186494122,842.8474909735205,853.4419305504778,1486687.0,891.0939514160157,920.687296142578,-1.8035475946940795,0.0596067417048778,-0.0615392789430782,0.0081980871810236,-0.0731891230023832,Fast Moving Consumer Goods,8.0
2020-05-22,895.9179077148438,927.1126727533082,888.7568545261482,909.4062153856324,1161776.0,890.7653289794922,914.1206982421876,-1.8454804459997047,-0.0148318994128073,0.0150552941900585,0.03481877610643,-0.0079929791859622,Fast Moving Consumer Goods,8.0
2020-05-26,908.179931640625,925.5430728030492,898.1740486085907,898.1740486085907,594367.0,892.9749542236328,908.2162548828124,-1.8073596548355784,0.0136865485332882,-0.0110175117104367,0.0191186135670908,-0.0110175117104367,Fast Moving Consumer Goods,8.0
2020-05-27,913.6734619140624,920.883551523854,900.577505443643,913.3300872490332,577578.0,894.1079803466797,903.1770239257812,-1.7902810941040816,0.0060489447983214,-0.0003758177065906,0.0078913199412478,-0.0143333006991192,Fast Moving Consumer Goods,8.0
2020-05-28,925.150634765625,945.5548112841752,907.3951429449738,908.5232797747992,1078697.0,894.7014617919922,898.6675122070312,-1.7546002870793047,0.0125615696744861,-0.0179725921012182,0.022054977591535,-0.0191920009060463,Fast Moving Consumer Goods,8.0
2020-05-29,938.7861938476562,948.4977991127312,920.2949745849148,927.9955479413612,844744.0,895.3464508056641,896.2160754394531,-1.7122093813594637,0.0147387447726127,-0.0114942528735632,0.0103448530972438,-0.0196969441859325,Fast Moving Consumer Goods,8.0
2020-06-01,946.8301391601562,967.6757050560232,942.3667476136284,948.5958692378074,989672.0,896.6511383056641,894.577861328125,-1.687201963232612,0.0085684529291291,0.0018648857959013,0.0220161621749357,-0.0047140361950106,Fast Moving Consumer Goods,8.0
2020-06-02,947.5167846679688,970.4713943601876,942.7590551011552,965.7627610802596,555929.0,896.4623016357422,894.3934387207031,-1.685067285453027,0.0007252045318514,0.019256626064608,0.0242260718370943,-0.005021261516207,Fast Moving Consumer Goods,8.0
2020-06-03,917.8425903320312,965.2723618024892,913.5753442718986,951.5388119394456,1725234.0,897.8013305664062,894.0128259277344,-1.7773198998738489,-0.0313178561225551,0.0367124188421292,0.0516752784955207,-0.0046492133891813,Fast Moving Consumer Goods,8.0
2020-06-04,929.6141357421876,933.734152497546,905.531328971938,916.2239016667075,569009.0,900.3027984619141,895.1252429199219,-1.7407239327663215,0.0128252333615264,-0.0144040775206041,0.0044319644000134,-0.0259062398518952,Fast Moving Consumer Goods,8.0
2020-06-05,997.6932983398438,1006.9634561111882,930.006519507236,935.156600505369,2282758.0,907.3093627929688,897.8336938476563,-1.529076038770833,0.0732337859119397,-0.0626812848583181,0.0092915906990354,-0.0678432730231206,Fast Moving Consumer Goods,8.0
2020-06-08,999.2137451171876,1037.8638991483,983.8616354631612,1037.8638991483,1534840.0,913.612078857422,900.3086755371094,-1.524349198044856,0.0015239621032573,0.0386805668156413,0.0386805668156413,-0.0153641898232952,Fast Moving Consumer Goods,8.0
2020-06-09,990.9736938476562,1021.1874904273832,984.8916814496567,1007.4539410844596,657259.0,919.7235137939454,904.3836169433594,-1.5499662801455572,-0.0082465351480576,0.0166303579389837,0.0304889996246173,-0.0061374105445572,Fast Moving Consumer Goods,8.0
2020-06-10,990.43408203125,1007.8952355916916,978.5643367001264,995.9274773115346,475760.0,925.3689849853516,907.8591857910156,-1.5516438522566072,-0.0005445268827582,0.0055464521869224,0.0176297987692741,-0.0119843869940139,Fast Moving Consumer Goods,8.0
2020-06-11,980.1339721679688,1007.453900636002,973.3162341860394,991.464137946279,1061102.0,929.484146118164,910.1497448730468,-1.5836653471943354,-0.0103995915025027,0.0115598133520962,0.0278736675228223,-0.0069559245730959,Fast Moving Consumer Goods,8.0
2020-06-12,994.3088989257812,1000.4399474340388,923.0906634032688,923.0906634032688,704188.0,933.138247680664,912.483466796875,-1.5395976283599884,0.0144622338989626,-0.0716258655629595,0.0061661406378656,-0.0716258655629595,Fast Moving Consumer Goods,8.0
2020-06-15,987.58935546875,1008.2877525775876,981.948790488422,994.3089611046008,727776.0,937.6654174804688,914.4767944335938,-1.5604876799855762,-0.0067580039405166,0.0068040482601812,0.0209585056726471,-0.0057114477278371,Fast Moving Consumer Goods,8.0
2020-06-16,985.3331298828124,1005.4429101378332,968.5095079722064,1001.5681351826154,608047.0,943.7253479003906,916.4063610839844,-1.5675019465455888,-0.0022845786798366,0.0164766664262407,0.0204091181399861,-0.0170740447066943,Fast Moving Consumer Goods,8.0
2020-06-17,983.37109375,995.4369846191652,978.0738441618212,986.8535171489332,314888.0,950.0108947753906,918.0465393066406,-1.5736016222702591,-0.0019912414119738,0.0035413115364753,0.0122699263236962,-0.0053868266230788,Fast Moving Consumer Goods,8.0
2020-06-18,992.6903686523438,1004.3638494478944,981.9487593599654,982.9297271515336,456190.0,956.732977294922,920.4450061035157,-1.5446293959474584,0.0094768647986239,-0.0098325135500819,0.0117594379518339,-0.0108207046543233,Fast Moving Consumer Goods,8.0
2020-06-19,1000.6361694335938,1034.9210052308754,992.7393907996644,992.7393907996644,1359362.0,961.2944793701172,923.0563427734374,-1.5199270944312355,0.008004309331657,-0.0078917581386243,0.0342630386993589,-0.0078917581386243,Fast Moving Consumer Goods,8.0
2020-06-22,1015.7431640625,1025.601939355414,994.7504869285534,1001.0777418576756,497091.0,967.2857421875,925.1801403808594,-1.4729617165415958,0.015097390130778,-0.0144381205049605,0.0097059725742909,-0.0206673083085153,Fast Moving Consumer Goods,8.0
2020-06-23,1023.0513305664062,1031.9290172040207,1006.669096650384,1020.2065000303742,339827.0,973.0293121337892,927.6453137207031,-1.4502417242487795,0.0071948960745913,-0.0027807309868381,0.008677655140431,-0.016013110414462,Fast Moving Consumer Goods,8.0
