Date_Ticker,Close_SUNDARMFIN.NS,High_SUNDARMFIN.NS,Low_SUNDARMFIN.NS,Open_SUNDARMFIN.NS,Volume_SUNDARMFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,1562.3743896484375,1582.2832866039091,1546.968695575751,1573.750902194421,11622.0,,,-0.9436257519553858,-0.0051912980506943,0.0072815533980583,0.012742718446602,-0.0098604368932039,Financial Services,9.0
2020-01-30,1575.7890625,1581.3350886762244,1550.0971306676788,1581.3350886762244,53200.0,,,-0.9309614819441054,0.008586080865407,0.0035195232079003,0.0035195232079003,-0.0163041694118378,Financial Services,9.0
2020-01-31,1556.5440673828125,1572.7082436148912,1541.991633367497,1565.3609118235613,18241.0,,,-0.9491299320603858,-0.0122129259398813,0.0056643718770992,0.0103846569915988,-0.0093491950020947,Financial Services,9.0
2020-02-03,1565.0762939453125,1573.7509079388628,1547.3479414542578,1562.3269469244235,9959.0,,,-0.9410749893733316,0.0054815194386665,-0.0017566856207107,0.0055426141377958,-0.011327468545552,Financial Services,9.0
2020-02-04,1566.8775634765625,1579.6761398534695,1559.5776810193995,1566.1665314556233,31368.0,,,-0.9393744809852956,0.0011509148392435,-0.0004537891393132,0.0081682045076387,-0.0046588722867191,Financial Services,9.0
2020-02-05,1582.472900390625,1692.208847897464,1558.5822695571756,1583.2313808762065,217879.0,,,-0.924651530990017,0.0099531305301607,0.0004793007737411,0.0693445982422518,-0.0150970236694431,Financial Services,9.0
2020-02-06,1587.16552734375,1620.7735909136272,1573.7507015315098,1586.0752552182023,28689.0,1574.1088134765623,,-0.9202214047055982,0.0029653758696067,-0.0006869303212326,0.0211748951138845,-0.008452064753883,Financial Services,9.0
2020-02-07,1602.855712890625,1620.8685238118137,1588.0662702272225,1606.8848942808909,69542.0,1574.8340576171877,,-0.9054089118113292,0.0098856642716615,0.0025137517730773,0.0112379491031691,-0.0092269332444971,Financial Services,9.0
2020-02-10,1611.625244140625,1659.074830586551,1583.231409759737,1603.1403077267755,37806.0,1577.1780944824218,,-0.8971299390140594,0.0054711919354143,-0.0052648321591498,0.0294420719819561,-0.0176181370229333,Financial Services,9.0
2020-02-11,1579.059814453125,1611.6725047537138,1567.1619486341606,1583.23122525806,46806.0,1577.0643188476563,,-0.9278736924517608,-0.0202065770599572,0.0026417053785765,0.0206532330201079,-0.0075347784232512,Financial Services,9.0
2020-02-12,1569.3902587890625,1586.0283424485824,1560.478632275688,1579.0602501948742,24395.0,1576.0973266601563,,-0.9370023432339174,-0.0061236158222488,0.0061616231856014,0.0106016228699914,-0.0056784005529959,Financial Services,9.0
2020-02-13,1558.2032470703125,1573.5141626556488,1551.9461872374134,1567.1148732458423,40731.0,1574.8933349609374,,-0.947563565158096,-0.00712825357243,0.0057191680175776,0.0098260067254534,-0.0040155607714612,Financial Services,9.0
2020-02-14,1554.6007080078125,1588.8723643711412,1550.0500560475275,1558.582441677147,28143.0,1573.1276000976563,,-0.9509645819341684,-0.0023119827719993,0.0025612581088021,0.0220453111765575,-0.0029272159319395,Financial Services,9.0
2020-02-17,1555.6907958984375,1570.6699185213463,1550.1447686300407,1555.7382443298804,22953.0,1571.3452880859377,,-0.9499354724258215,0.0007012012055635,3.049991140136044e-05,0.0096285988593629,-0.0035649933026657,Financial Services,9.0
2020-02-18,1550.9691162109375,1578.3447237781822,1545.2459829407865,1559.553816116164,24070.0,1570.1019104003906,,-0.9543930262648864,-0.0030351016409871,0.0055350553505533,0.0176506464771679,-0.0036900369003689,Financial Services,9.0
2020-02-19,1562.7969970703125,1570.3324793988693,1529.9366026553423,1570.3324793988693,45284.0,1569.5779113769531,,-0.9432267847529338,0.0076261227485114,0.0048217921730608,0.0048217921730608,-0.0210266557182869,Financial Services,9.0
2020-02-20,1569.6168212890625,1573.8614313015407,1557.5981499364536,1573.8614313015407,42932.0,1569.6366577148438,,-0.936788454404411,0.0043638580260486,0.0027042332592945,0.0027042332592945,-0.0076570734905467,Financial Services,9.0
2020-02-24,1564.3231201171875,1569.0923979224228,1550.0152867014815,1567.3277884219751,34105.0,1569.6416564941403,,-0.9417860314412484,-0.0033726073141389,0.0019207465939405,0.0030487804878049,-0.0091463414634146,Financial Services,9.0
2020-02-25,1563.130859375,1575.7217066787382,1550.0153449180016,1564.3231788710907,15234.0,1570.4544982910156,,-0.9429115983581602,-0.0007621575919035,0.0007627765064834,0.0080548901125094,-0.0083905415713195,Financial Services,9.0
2020-02-26,1537.47216796875,1574.7678996697005,1527.5520461677097,1567.9479250915986,74600.0,1568.8017333984376,,-0.967134969267054,-0.0164149349700058,0.0198219894693196,0.0242578255905758,-0.0064522285396205,Financial Services,9.0
2020-02-27,1531.939697265625,1562.8922621690656,1509.0471648932985,1562.8922621690656,19862.0,1567.2799987792969,,-0.9723579593160222,-0.0035984200679445,0.0202048193924917,0.0202048193924917,-0.0149434944555506,Financial Services,9.0
2020-02-28,1505.9947509765625,1519.8733952432397,1461.5451074301495,1519.778032979582,52609.0,1563.790283203125,,-0.996851572307455,-0.0169360101676142,0.0091522775853511,0.0092155993622671,-0.0295151384276668,Financial Services,9.0
2020-03-02,1484.008544921875,1543.4336771721532,1473.7068581732576,1507.0918031804188,44844.0,1560.163507080078,,-1.0176078928738397,-0.0145991252894012,0.0155546666746173,0.0400436590837869,-0.0069417974605797,Financial Services,9.0
2020-03-03,1480.431396484375,1500.6053460847163,1417.9061252152485,1492.8315173237954,32674.0,1555.9312622070313,,-1.0209849393500534,-0.0024104635042302,0.0083760185503141,0.0136270749514291,-0.0422344942275659,Financial Services,9.0
2020-03-04,1461.449951171875,1495.645652790336,1434.598891451955,1495.645652790336,44144.0,1550.6598815917969,,-1.038904582363476,-0.0128215636047545,0.0233984760073657,0.0233984760073657,-0.0183728903602816,Financial Services,9.0
2020-03-05,1455.2974853515625,1483.245501832455,1440.3219985639917,1459.6375750348002,14812.0,1544.3011108398437,,-1.0447128856479302,-0.0042098368236141,0.0029822697605976,0.0192043322840902,-0.0102903268495329,Financial Services,9.0
2020-03-06,1428.541748046875,1454.629673326922,1404.0753305817896,1454.629673326922,65872.0,1536.369921875,,-1.0699719348492664,-0.0183850639295401,0.0182619271125361,0.0182619271125361,-0.0171268480592438,Financial Services,9.0
2020-03-09,1383.519775390625,1424.1063767759297,1359.721125314191,1424.1063767759297,54508.0,1525.403125,,-1.1124754252040698,-0.0315160356481039,0.0293357580478712,0.0293357580478712,-0.0172015250520827,Financial Services,9.0
2020-03-11,1383.18603515625,1397.3985074271295,1364.2997634166366,1383.519861341523,25072.0,1513.9811645507812,,-1.1127904963570172,-0.000241225489011,0.0002413458325838,0.0102751704468113,-0.0136541804642207,Financial Services,9.0
2020-03-12,1305.9237060546875,1368.8305540561682,1287.7050870001756,1368.7828147001867,63808.0,1500.3243591308594,,-1.1857308511662377,-0.0558582339163326,0.0481338292229966,0.0481703852298753,-0.0139507529957871,Financial Services,9.0
2020-03-13,1284.1280517578125,1318.9915191623163,1240.0122319666898,1282.8403700351826,59847.0,1486.0612487792969,,-1.2063072792418577,-0.0166898373892925,-0.001002767380455,0.027149525591922,-0.0343546889507893,Financial Services,9.0
2020-03-16,1217.9305419921875,1278.166548517656,1208.0104201191862,1240.0123231887708,67103.0,1469.0476135253907,,-1.2688017691949682,-0.0515505518900617,0.0181305751315372,0.0494576697509692,-0.0081450637215935,Financial Services,9.0
2020-03-17,1200.951904296875,1244.7815212478251,1186.739432989008,1217.11970966454,31235.0,1451.3651733398438,,-1.2848306395652282,-0.0139405632011988,0.0134624919697603,0.0364957304236186,-0.0118343384585313,Financial Services,9.0
2020-03-18,1139.5234375,1212.8749449484897,1117.9185882535182,1200.9517518143864,81208.0,1430.5568054199218,,-1.342822861850692,-0.0511498142241089,0.0539070213853205,0.0643703367869426,-0.0189595479439024,Financial Services,9.0
2020-03-19,1091.8782958984375,1113.6739862577124,976.9864525887928,1059.6856741997588,53328.0,1407.6022644042969,,-1.3878027838096232,-0.0418114626111518,-0.0294837087792733,0.0199616481444395,-0.1052240380097558,Financial Services,9.0
2020-03-20,1136.6143798828125,1160.794597548969,1054.0105031077426,1091.8785261919245,84993.0,1386.2931335449218,,-1.34556918981188,0.0409716761954357,-0.0393588665449583,0.0212738973693518,-0.0726753754281962,Financial Services,9.0
2020-03-23,1038.796630859375,1125.3590384841932,1001.6438802587496,1001.6438802587496,315276.0,1359.7521240234375,1487.8405493164062,-1.4379151157420955,-0.0860606294929356,-0.0357651820355728,0.0833295036326859,-0.0357651820355728,Financial Services,9.0
2020-03-24,999.5452880859376,1089.3030751024212,987.2405277854692,1068.31825228959,21050.0,1331.513232421875,1476.0644384765626,-1.4749707792449314,-0.0377853966863231,0.0688042503160093,0.0897986195186451,-0.012310357966902,Financial Services,9.0
2020-03-25,1020.1484985351562,1061.1165473431474,936.733820040641,1015.856148611446,197291.0,1304.3641143798827,1465.1725183105468,-1.4555200909489625,0.0206125832363959,-0.0042075736325385,0.0401589071265777,-0.0817671923394401,Financial Services,9.0
2020-03-26,1072.8013916015625,1092.1647076661725,1020.1486068549966,1020.1486068549966,116233.0,1281.1305755615235,1455.0018395996094,-1.4058125459311674,0.0516129692314512,-0.0490797133176362,0.0180493017777527,-0.0490797133176362,Financial Services,9.0
2020-03-27,1135.8033447265625,1259.0891581264434,1059.351809299808,1072.181234599236,19029.0,1261.3237579345705,1445.9433044433597,-1.346334856505436,0.05872657662286,-0.0560150755170061,0.1085450346420322,-0.0673105390838232,Financial Services,9.0
2020-03-30,1138.8558349609375,1153.211408163595,1075.6152792144362,1135.803543648305,871281.0,1242.966812133789,1437.0747595214843,-1.3434531193984132,0.0026875165041091,-0.0026801384503044,0.0126052593857499,-0.055529904492846,Financial Services,9.0
2020-03-31,1147.7265625,1198.9009303361047,1094.9306869847646,1144.6265323083317,35930.0,1226.1527130126954,1428.2309826660155,-1.3350786111271882,0.0077891575621305,-0.0027010180760439,0.0445875956069499,-0.0460003952511427,Financial Services,9.0
2020-04-01,1116.7740478515625,1154.1651362697908,1107.4739568774878,1147.7266117492777,9474.0,1207.9698455810546,1418.7397229003907,-1.3642996743147455,-0.0269685443029358,0.0277160487005059,0.0334813371515578,-0.0083276388737418,Financial Services,9.0
2020-04-03,1119.063232421875,1136.041906993905,1096.9815706206018,1121.1617843963345,31270.0,1190.8505096435547,1409.6042541503907,-1.3621385443472178,0.0020498189179059,0.0018752755998583,0.0151722209077362,-0.0197322735315716,Financial Services,9.0
2020-04-07,1173.9102783203125,1192.224379415421,1118.9682079099368,1119.0635702017785,25860.0,1176.7811492919925,1401.6169201660157,-1.3103595851236247,0.0490115699536813,-0.0467213799311914,0.0156009376809556,-0.0468026146674424,Financial Services,9.0
2020-04-08,1144.96044921875,1176.7715074975406,1133.3710813726325,1165.7068067619757,52500.0,1162.602084350586,1393.1472912597656,-1.337689990909846,-0.024661023620123,0.0181197154516399,0.0277835433533939,-0.0101220682810708,Financial Services,9.0
2020-04-09,1152.3052978515625,1219.0274501315942,1130.9389092409522,1145.5805693333682,32497.0,1151.0413604736327,1384.908934326172,-1.3307560054666536,0.0064149365489647,-0.0058358913481803,0.0579031897227524,-0.0185422983392051,Financial Services,9.0
2020-04-13,1150.111328125,1160.8422030504871,1141.7650920718434,1154.165214207962,179542.0,1139.3876251220704,1376.973680419922,-1.3328272468097122,-0.0019039830248572,0.0035247771096829,0.0093302923491602,-0.0072568940493468,Financial Services,9.0
2020-04-15,1257.27685546875,1306.40041153881,1151.685102879536,1157.9805256126783,92823.0,1136.9552825927735,1370.7086682128906,-1.2316564475513156,0.0931783947545838,-0.0789772987740644,0.0390713913617262,-0.0839844876885498,Financial Services,9.0
2020-04-16,1206.2457275390625,1257.1816381380638,1182.7809038628218,1256.2277825704325,26218.0,1133.0611663818358,1363.586094970703,-1.2798329472865644,-0.0405886163478779,0.0414360473079904,0.0422268112011627,-0.0194527724662807,Financial Services,9.0
2020-04-17,1265.0987548828125,1282.8880690388446,1207.5812144444803,1207.5812144444803,104576.0,1135.4195770263673,1357.3722888183593,-1.2242720970511674,0.0487902472938244,-0.0454648621037178,0.0140616011891339,-0.0454648621037178,Financial Services,9.0
2020-04-20,1213.113525390625,1291.758868285965,1192.128703457975,1285.7972711460077,50175.0,1136.0276580810546,1350.5036779785155,-1.2733493269003284,-0.041091835156381,0.0599150402943355,0.0648293348060859,-0.0172983166813616,Financial Services,9.0
2020-04-21,1176.8193359375,1249.5030854301492,1155.500686756335,1220.93515704154,29311.0,1137.8924530029296,1342.7385388183593,-1.3076132571624368,-0.0299182135006187,0.0374873353596756,0.0617628783561297,-0.0181154817312563,Financial Services,9.0
2020-04-22,1221.0782470703125,1268.6279245644291,1164.6099267309903,1176.8193247604245,86310.0,1144.3524505615237,1335.8225524902343,-1.265830143463476,0.0376089258403917,-0.0362457708308839,0.0389407293170613,-0.0462446370450088,Financial Services,9.0
2020-04-23,1191.126953125,1251.5060476541755,1182.7807182182182,1221.0780365351084,37738.0,1147.0780792236328,1327.995633544922,-1.2941059931921917,-0.0245285623727828,0.0251451646959459,0.0506907297922922,-0.0070070070070069,Financial Services,9.0
2020-04-24,1163.3701171875,1215.5937162864425,1155.4054454525965,1206.6274495006842,215676.0,1153.3067535400392,1319.5197253417969,-1.3203101406105435,-0.023303003818928,0.0371827775822202,0.0448899265396256,-0.0068462062221079,Financial Services,9.0
2020-04-27,1186.262451171875,1199.2826024219107,1158.9344669959632,1167.519166751489,44157.0,1162.642611694336,1311.1878601074218,-1.29869837996796,0.0196776018621814,-0.0158002846687679,0.0109757762602815,-0.0230370472814975,Financial Services,9.0
2020-04-28,1183.9254150390625,1201.8579452414508,1173.814569898329,1201.8579452414508,44283.0,1170.831457519531,1302.6338635253906,-1.3009046847313752,-0.0019700835430673,0.0151466722266424,0.0151466722266424,-0.0085401031283713,Financial Services,9.0
2020-04-29,1180.3485107421875,1224.7027940790886,1169.331548937102,1200.284115142391,26355.0,1176.2088134765625,1294.659637451172,-1.3042815007239363,-0.0030212243536954,0.0168895916915832,0.0375772773322784,-0.0093336516332435,Financial Services,9.0
2020-04-30,1203.7181396484375,1240.2985984560546,1173.2424969727876,1196.8504252655327,71485.0,1179.6045532226562,1287.3461950683593,-1.282219144540744,0.0197989226856019,-0.0057054173703077,0.0303895551647173,-0.0253179225865539,Financial Services,9.0
2020-05-04,1193.6549072265625,1231.522927530583,1161.9392088959137,1176.103941103465,28219.0,1182.3445068359374,1280.0552282714843,-1.291719450212533,-0.0083601235957232,-0.0147035512666525,0.0317244289574498,-0.0265702408113412,Financial Services,9.0
2020-05-05,1173.1470947265625,1212.6843650969809,1172.2886013485795,1193.654991332742,21591.0,1183.6155334472655,1272.4261560058594,-1.3110800770212936,-0.0171806879658791,0.0174810956770594,0.0337018866160458,-0.0007317866462286,Financial Services,9.0
2020-05-06,1174.05322265625,1217.7874816342826,1169.2839443284938,1191.2703639944336,47838.0,1186.4794921875,1264.7934045410157,-1.3102246369450945,0.0007723907204481,0.0146647025926394,0.0372506613278447,-0.004062233496507,Financial Services,9.0
2020-05-07,1165.2298583984375,1196.0870606123738,1151.5897945771185,1178.440733818669,69160.0,1188.787823486328,1257.0786193847655,-1.3185544313877375,-0.0075153017661754,0.0113375702871101,0.0264816439362001,-0.0117058996755083,Financial Services,9.0
2020-05-08,1184.497802734375,1194.3701838407108,1173.528464519016,1182.733076914997,30909.0,1189.3171997070312,1249.5126354980468,-1.3003643158081235,0.0165357454557683,-0.0014898514925939,0.0083346554831471,-0.0092607501592968,Financial Services,9.0
2020-05-11,1163.560791015625,1192.1288375870213,1146.0575631308725,1173.2424491477093,119264.0,1190.247216796875,1241.391514892578,-1.3201301328779529,-0.0176758552615442,0.0083207153479567,0.0245522595742164,-0.0150428134223007,Financial Services,9.0
2020-05-12,1159.1729736328125,1164.8483676610967,1127.4572761439904,1147.5359823321933,496518.0,1190.5906005859374,1233.2885119628909,-1.3242725003222438,-0.003771025473437,-0.010039046428204,0.0048960717316395,-0.0273606253857231,Financial Services,9.0
2020-05-13,1148.53759765625,1192.2718571694145,1139.809794922171,1178.0117613699208,214984.0,1190.5119140625,1224.9966467285155,-1.334312944433632,-0.0091749688946176,0.0256623412013825,0.0380782132012136,-0.0075990570547183,Financial Services,9.0
2020-05-14,1148.4420166015625,1167.232923288257,1140.1435203655465,1153.2112940791435,100151.0,1185.0701721191406,1217.216043701172,-1.3344031787835802,-8.321978739097995e-05,0.0041528239202657,0.0163620856909261,-0.0072258730663413,Financial Services,9.0
2020-05-15,1148.1082763671875,1167.5192138657835,1140.143605671197,1167.5192138657835,35598.0,1182.1632995605469,1209.5394152832032,-1.334718249936527,-0.0002906025986079,0.0169068875280784,0.0169068875280784,-0.0069372121601561,Financial Services,9.0
2020-05-18,1148.9189453125,1168.472982986976,1136.5188238603932,1140.1435213213692,627622.0,1176.3543090820312,1202.397899169922,-1.3339529289684502,0.0007060910212036,-0.0076379835382938,0.017019510170195,-0.0107928601079286,Financial Services,9.0
2020-05-19,1149.1575927734375,1229.3292066218028,1144.8652423542796,1168.473169659648,34312.0,1173.156512451172,1195.700880126953,-1.333727631198146,0.0002077147930331,0.0168084664868228,0.0697655520465865,-0.0037352147748495,Financial Services,9.0
2020-05-20,1149.39599609375,1168.473108062111,1141.097498962493,1161.700756600833,231532.0,1171.7853454589845,1189.0801721191406,-1.333502563911494,0.0002074592047354,0.0107054144515041,0.0165975103734439,-0.0072198764911826,Financial Services,9.0
2020-05-21,1141.3360595703125,1170.9055856267707,1131.3205749382862,1157.9807945980765,15508.0,1167.7982360839844,1182.6778942871094,-1.3411116359728157,-0.0070123234732236,0.0145835530983138,0.0259078172537461,-0.008775228424656,Financial Services,9.0
2020-05-22,1145.4853515625,1151.3515874979164,1126.7898028338466,1141.9083926308392,17018.0,1165.516156005859,1176.481651611328,-1.3371944510570026,0.0036354691130582,-0.0031226579430122,0.0051211793563441,-0.0163210718523389,Financial Services,9.0
2020-05-26,1144.054443359375,1151.3514620725366,1136.9481491934723,1140.0481799298684,14714.0,1164.5503723144532,1170.791905517578,-1.3385453157442186,-0.0012491719786491,-0.0035018118698465,0.0063782093199471,-0.0062114999921122,Financial Services,9.0
2020-05-27,1143.8636474609375,1150.8745796295525,1135.0882220669992,1136.280541627994,48109.0,1162.4304321289062,1165.9987829589843,-1.3387254387186358,-0.0001667716947781,-0.0066293791657563,0.0061291677414323,-0.0076717407825813,Financial Services,9.0
2020-05-28,1153.927001953125,1167.5194464894605,1145.3423001407025,1154.0701036041594,24665.0,1160.9305114746094,1161.413602294922,-1.3292250178050204,0.0087976871321379,0.0001240127415271,0.0117792932424054,-0.0074395536267823,Financial Services,9.0
2020-05-29,1208.677978515625,1231.2843065126488,1144.6265606074778,1145.5804160746509,46022.0,1162.3469848632812,1159.4686877441409,-1.2775367538986802,0.0474475217841588,-0.0522037826141782,0.0187033506019416,-0.0529929551515521,Financial Services,9.0
2020-06-01,1211.73046875,1228.5660438023283,1194.227241335804,1218.0736319375571,32334.0,1162.747601318359,1158.0207360839845,-1.2746550167916573,0.0025254784885911,0.0052347971361161,0.0138938282782439,-0.0144448190959926,Financial Services,9.0
2020-06-02,1184.831787109375,1223.1767366344131,1173.242417985684,1211.73046914187,15785.0,1162.3064453125,1157.3587609863282,-1.3000490141715235,-0.0221985683568501,0.0227025323975476,0.0323632012089987,-0.0097814468262751,Financial Services,9.0
2020-06-03,1157.3131103515625,1212.970564416221,1148.9668733878725,1184.8318226529232,30581.0,1161.51474609375,1156.4859851074218,-1.3260283247868765,-0.0232258089774495,0.0237781046937255,0.0480919584914674,-0.0072117362959404,Financial Services,9.0
2020-06-04,1147.2020263671875,1174.1961850767489,1145.5805185029858,1157.3606112883626,18471.0,1160.172186279297,1156.6395568847656,-1.3355738052545527,-0.0087366883637078,0.0088550967377072,0.0235304315099957,-0.0014134457810682,Financial Services,9.0
2020-06-05,1147.4403076171875,1166.517415629859,1144.721843012867,1163.7035887729608,29197.0,1159.2827087402345,1157.7507971191403,-1.335348853209727,0.0002077064409958,0.0141735313356265,0.0166257955956659,-0.0023691555772218,Financial Services,9.0
2020-06-08,1174.5777587890625,1187.5501711056186,1154.7375165843675,1154.7375165843675,43889.0,1158.786706542969,1158.5100646972655,-1.30972944281773,0.0236504252044531,-0.0168913825042535,0.0110443197306324,-0.0168913825042535,Financial Services,9.0
2020-06-09,1168.806884765625,1185.2132702265042,1159.125227563957,1168.4730586077976,11552.0,1159.0490112304688,1161.1102697753906,-1.31517750015335,-0.0049131477079789,-0.0002856127579144,0.0140368658627203,-0.0082833677041604,Financial Services,9.0
2020-06-10,1153.78369140625,1178.0593858875652,1146.5344122535344,1178.0116465333736,46629.0,1158.7795471191407,1164.1950378417969,-1.3293603117090291,-0.0128534435886622,0.0209986978560896,0.0210400742029275,-0.0062830487262999,Financial Services,9.0
2020-06-11,1150.8743896484375,1165.325207192253,1146.1051121917492,1162.034452322113,6971.0,1158.89638671875,1166.8095556640626,-1.3321068701538696,-0.0025215313576382,0.0096970292970761,0.0125563811948494,-0.0041440469086684,Financial Services,9.0
2020-06-12,1286.08349609375,1311.551392930587,1135.3743178515444,1144.578930841064,174859.0,1165.7784606933594,1171.0751977539062,-1.204461220427277,0.1174838085384934,-0.1100275104085239,0.0198026775976765,-0.1171845985894056,Financial Services,9.0
2020-06-15,1204.8150634765625,1285.7974324740285,1190.984156376508,1285.7974324740285,28040.0,1168.613800048828,1172.4554321289063,-1.281183581490128,-0.0631906348724837,0.0672156013419906,0.0672156013419906,-0.0114796930411416,Financial Services,9.0
2020-06-16,1175.1978759765625,1233.3353300728409,1165.3731164087342,1233.3353300728409,21286.0,1169.9277465820312,1173.1822729492187,-1.3091440143404176,-0.0245823515972135,0.0494703532781384,0.0494703532781384,-0.0083600896229192,Financial Services,9.0
2020-06-17,1212.44580078125,1234.2891167846346,1154.6421760956723,1175.054708733387,112440.0,1173.0921569824218,1174.4766577148437,-1.2739796996898756,0.0316950239326592,-0.0308393925928642,0.0180159113003728,-0.0476752236251147,Financial Services,9.0
2020-06-18,1245.8306884765625,1256.2754764263236,1197.1840562891598,1210.4426714865483,23628.0,1177.9138916015625,1177.0577905273435,-1.2424623278726077,0.0275351588283786,-0.0284051575525785,0.0083837940792206,-0.0390475468595891,Financial Services,9.0
2020-06-19,1271.2508544921875,1286.2740778711047,1231.427389344899,1255.1784134028642,66044.0,1184.4096313476562,1180.10154296875,-1.2184641394921916,0.0204041899519344,-0.012643013007644,0.0118176702307259,-0.0313262052147814,Financial Services,9.0
2020-06-22,1303.4437255859375,1324.9054773793391,1250.7909410944403,1271.2510978958348,30572.0,1192.307550048828,1182.6922119140625,-1.1880721041081828,0.0253237753823258,-0.0246981339187705,0.0164654226125138,-0.0403951344104464,Financial Services,9.0
2020-06-23,1304.3975830078125,1344.9364475619857,1288.7067043612385,1303.4437273712438,50675.0,1200.32470703125,1185.8809545898437,-1.187171604477923,0.0007317979312426,-0.0007312614259596,0.0310786106032905,-0.012029214750914,Financial Services,9.0
2020-06-24,1330.0084228515625,1336.3515853557644,1288.3726060588783,1328.6730018342396,32205.0,1209.6319458007813,1189.4350170898438,-1.1629934083649165,0.0196342282271743,-0.0010040695941306,0.0047692649123245,-0.0313049271548341,Financial Services,9.0
2020-06-25,1355.4287109375,1361.4856702780571,1306.7343394551624,1309.6436454026657,24850.0,1219.70703125,1193.5413647460937,-1.138995104742674,0.0191128775195543,-0.0337790288529203,0.0044686668444318,-0.0359254390064214,Financial Services,9.0
2020-06-26,1343.6007080078125,1372.5979357759009,1325.8590206591398,1336.780618534922,24792.0,1226.453167724609,1195.267841796875,-1.1501614614964528,-0.0087263924943027,-0.0050759793681582,0.0215817300446969,-0.0132045832090835,Financial Services,9.0
2020-06-29,1357.95654296875,1382.136759047621,1307.7837618905362,1354.4749467547424,39603.0,1233.764471435547,1198.3020581054689,-1.136608677004842,0.0106845991337882,-0.0025638495075815,0.017806325396841,-0.0369472656087555,Financial Services,9.0
