Date_Ticker,Close_HDFCAMC.NS,High_HDFCAMC.NS,Low_HDFCAMC.NS,Open_HDFCAMC.NS,Volume_HDFCAMC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-31,2910.247314453125,2928.4008774971976,2897.228169346007,2915.565056493766,196125.0,,,0.3188187320929238,-0.0048282685380207,0.0018272474693925,0.0062378076783773,-0.0044735528291569,Financial Services,9.0
2020-02-03,2819.4794921875,2834.8366339161685,2743.656514808369,2750.532846925684,317506.0,,,0.2031815260618845,-0.0311890408127329,-0.0244536785789223,0.005446800294601,-0.0268925443824751,Financial Services,9.0
2020-02-04,2920.974365234375,2944.537444424058,2833.5992765508777,2833.5992765508777,374359.0,,,0.3324848766619404,0.035997734095285,-0.0299129940075617,0.0080668558649921,-0.0299129940075617,Financial Services,9.0
2020-02-05,2924.55029296875,2961.407392842527,2910.9809511687376,2938.302958879783,362120.0,,,0.3370405692174136,0.0012242242783558,0.004702489112291,0.0126026555133584,-0.0046398045650423,Financial Services,9.0
2020-02-06,3042.181396484375,3057.675976816317,2902.3626299283064,2938.4862086045864,966152.0,2920.784216308594,,0.4869012997424678,0.0402219458487123,-0.0340858004061235,0.005093246691288,-0.0459600360181173,Financial Services,9.0
2020-02-07,3038.33056640625,3097.283706070407,3019.3060451138776,3066.844516770404,597375.0,2931.534216308594,,0.4819953846282819,-0.0012658121184276,0.0093847426213009,0.0194031354968353,-0.0062615047561709,Financial Services,9.0
2020-02-10,3027.87841796875,3060.334617909656,3006.103365000769,3043.923193839894,273251.0,2942.5546630859376,,0.468679462617978,-0.0034400958714189,0.0052990158970476,0.010719122587055,-0.0071915215745647,Financial Services,9.0
2020-02-11,3047.728271484375,3133.774209336592,3039.843543821608,3053.0919008457727,597307.0,2950.9002319335937,,0.4939679574102736,0.0065556970180266,0.0017598778118055,0.0282328115197449,-0.0025870835456491,Financial Services,9.0
2020-02-12,3078.671875,3102.005745216668,3053.092004497905,3059.3265914971075,307000.0,2957.948486328125,,0.5333897675381811,0.0101530060291609,-0.0062836457694578,0.0075792001109789,-0.0083087355654277,Financial Services,9.0
2020-02-13,3068.357177734375,3089.7196967159007,3042.0896755865497,3080.5971398344805,206696.0,2962.617517089844,,0.5202489568072335,-0.0033503723957672,0.0039890929872588,0.0069622008599727,-0.0085607706750818,Financial Services,9.0
2020-02-14,3050.34130859375,3097.100372837297,3042.08970902136,3083.7143551065,207023.0,2965.5399658203123,,0.4972969379128497,-0.0058715032498034,0.0109407581435978,0.0153291253381424,-0.0027051397655545,Financial Services,9.0
2020-02-17,2974.518310546875,3058.2719115882305,2941.9244475907376,3050.3412971201824,172453.0,2965.507873535156,,0.4006992733640758,-0.0248572177261797,0.025490845460409,0.0281570299111579,-0.0109576945082395,Financial Services,9.0
2020-02-18,2952.8349609375,2976.0770570647696,2917.3990128096416,2975.1602126232838,198514.0,2967.39658203125,,0.3730749247388037,-0.0072897011702672,0.0075606161472348,0.0078711124850305,-0.012000653133898,Financial Services,9.0
2020-02-19,3079.03857421875,3094.349830836132,2966.908460025399,2966.908460025399,503635.0,2975.6734008789062,,0.5338569383047764,0.0427398127395448,-0.0364172489205666,0.0049727394601628,-0.0364172489205666,Financial Services,9.0
2020-02-20,3102.41796875,3159.9958389288918,3066.844363059427,3091.599160608786,493099.0,2983.028784179688,,0.5636420294836685,0.0075930827002328,-0.0034872181150926,0.0185590306524978,-0.0114664129878366,Financial Services,9.0
2020-02-24,3005.64501953125,3108.056489651476,2990.838072670758,3080.59704587051,275139.0,2986.1804443359374,,0.440354357842813,-0.0311927503623056,0.0249370853351635,0.0340730423768398,-0.0049263791180508,Financial Services,9.0
2020-02-25,2993.03857421875,3066.844549168852,2981.8531171928635,3023.7528619309046,221332.0,2990.074755859375,,0.4242938853368789,-0.0041942562180766,0.0102619084086383,0.0246592127431459,-0.0037371576571832,Financial Services,9.0
2020-02-26,3001.51904296875,3039.338870543385,2956.8228831078177,2979.7439907288085,395946.0,2993.776513671875,,0.4350979091374469,0.0028333977460392,-0.0072546773577701,0.0126002290950744,-0.0148911798396335,Financial Services,9.0
2020-02-27,2976.673095703125,2993.4972817533217,2921.983411010057,2991.6635927599045,278275.0,2996.9396484375,,0.4034444459246415,-0.0082777909818124,0.0050359903740919,0.0056520099820442,-0.0183727547280934,Financial Services,9.0
2020-02-28,2880.174560546875,2914.602108373998,2842.2172965097075,2888.0595109695414,413686.0,2994.730029296875,,0.2805063747775632,-0.0324182508638745,0.0027376640744889,0.0119532851580308,-0.0131788067838362,Financial Services,9.0
2020-03-02,2797.567138671875,2952.238731809772,2767.998909137445,2943.070288543281,443650.0,2989.0960205078127,,0.1752654289818413,-0.0286813941788704,0.0520106015902386,0.0552878931839777,-0.0105692653898084,Financial Services,9.0
2020-03-03,2807.469482421875,2844.0514864743977,2775.1507155301206,2801.8766417362217,285682.0,2988.495520019532,,0.1878809058747201,0.0035396268468827,-0.0019921287553332,0.0130302410343443,-0.0115117072844811,Financial Services,9.0
2020-03-04,2766.348876953125,2823.880865362706,2745.9490882341897,2823.880865362706,316386.0,2980.7642456054687,,0.135493707327689,-0.0146468575085906,0.0207970834369044,0.0207970834369044,-0.0073742646449581,Financial Services,9.0
2020-03-05,2797.97998046875,2835.24961689566,2766.7613829574607,2778.038614178852,270095.0,2974.4357299804688,,0.1757913848848457,0.0114342423615287,-0.0071270582452691,0.0133201940996969,-0.0111575485633242,Financial Services,9.0
2020-03-06,2726.14501953125,2749.6163254494645,2631.34339914637,2658.848730844764,376843.0,2958.6339111328125,,0.0842744356971461,-0.0256738652309675,-0.0246855131346084,0.0086097055549343,-0.0347749733435607,Financial Services,9.0
2020-03-09,2611.860595703125,2695.430876785645,2545.84779609255,2658.848873203708,467145.0,2937.310412597656,,-0.0613226617596737,-0.0419216230278812,0.0179903466432644,0.0319964554080738,-0.0252742430890741,Financial Services,9.0
2020-03-11,2678.973388671875,2716.105586024433,2591.0022152673723,2622.266698129431,385327.0,2919.8651611328123,,0.0241782974363576,0.0256953962547464,-0.0211673213262326,0.0138606070181854,-0.0328376436199372,Financial Services,9.0
2020-03-12,2271.298583984375,2585.5011022446884,2232.9744448641627,2585.5011022446884,783512.0,2881.0436767578126,,-0.4951949144200823,-0.1521757574791022,0.1383360692758988,0.1383360692758988,-0.0168732281129604,Financial Services,9.0
2020-03-13,2458.013916015625,2566.247440732869,1835.6141259159529,1985.8849434181477,1080160.0,2850.010778808594,,-0.2573216375217287,0.0822064229458149,-0.1920774205228202,0.0440329178008429,-0.253212476155776,Financial Services,9.0
2020-03-16,2308.01806640625,2457.142700861385,2224.539348909571,2337.9529429837808,487773.0,2811.993823242188,,-0.4484146981695978,-0.0610231897517139,0.0129699489849062,0.0646115542272738,-0.0361690052221564,Financial Services,9.0
2020-03-17,2238.93408203125,2405.799767096642,2209.595060481291,2342.537501879543,494658.0,2771.4234619140625,,-0.5364269335104296,-0.0299321679412019,0.0462735462735464,0.0745290745290745,-0.0131040131040131,Financial Services,9.0
2020-03-18,2113.968017578125,2292.1109233051966,2027.6472097420344,2227.8859304663933,987965.0,2728.395947265625,,-0.6956323234972601,-0.0558149815378891,0.053888191278683,0.0842694422270218,-0.0408335448399944,Financial Services,9.0
2020-03-19,2108.23779296875,2127.078989997077,1897.867891937047,2007.0182616010256,754695.0,2686.166088867188,,-0.7029325665483637,-0.0027106486766719,-0.0480114395564411,0.0089369411226591,-0.0997847120155582,Financial Services,9.0
2020-03-20,2222.15576171875,2322.3669009491337,2083.345606957575,2120.661129844195,712156.0,2643.321948242188,,-0.5578023288256713,0.0540346867558922,-0.0456739503247302,0.0450963613607691,-0.0624664378404378,Financial Services,9.0
2020-03-23,1936.0543212890625,2108.7420476389007,1879.5309555042372,1879.5309555042372,599729.0,2585.003765869141,2810.7175415039064,-0.9222924133836902,-0.1287494987337878,-0.0291951342290802,0.0891957030600563,-0.0291951342290802,Financial Services,9.0
2020-03-24,1857.6641845703125,2066.521258373673,1833.6886826606296,2008.7141778850064,636824.0,2527.6047241210936,2791.4042138671875,-1.0221605843310988,-0.0404896370193561,0.0813117863655388,0.1124299405339885,-0.0129062626651373,Financial Services,9.0
2020-03-25,1869.39990234375,1952.878632309566,1798.848768352755,1857.5268117648732,662238.0,2471.422790527344,2772.642822265625,-1.0072094091214774,0.0063174592431258,-0.0063512844758314,0.0446553623230401,-0.0377399901982137,Financial Services,9.0
2020-03-26,1966.6771240234373,2062.8998989884617,1879.5310190783764,1915.287950660843,818636.0,2419.680694580078,2754.3600268554687,-0.8832792999184367,0.0520366035954782,-0.0261299492096914,0.0489265745707008,-0.0443113431689169,Financial Services,9.0
2020-03-27,1910.199462890625,2062.85405888531,1897.8679502041937,2058.3616107609946,676832.0,2366.357012939453,2733.8098803710936,-0.955231218269568,-0.0287173021147824,0.0775637051254123,0.0799155266035303,-0.0064556151993523,Financial Services,9.0
2020-03-30,1878.705810546875,1909.557532788188,1806.1833343381252,1842.8571076241783,442972.0,2316.283575439453,2711.884465332031,-0.9953537845473684,-0.0164871014548878,-0.0190815947454068,0.0164217952955245,-0.0386023590290801,Financial Services,9.0
2020-03-31,1937.1090087890625,1960.2134442812703,1880.8605119538192,1929.9575772741227,465956.0,2273.2606689453123,2690.788798828125,-0.9209487531229102,0.0310869311811979,-0.0036918064406764,0.011927276878781,-0.0290373420287821,Financial Services,9.0
2020-04-01,2003.99267578125,2035.394596927542,1939.1259335593477,1948.294377689652,418688.0,2233.0868286132813,2671.36544921875,-0.8357396978978839,0.0345275700483155,-0.0277936635022304,0.0156696786000227,-0.0323687521445728,Financial Services,9.0
2020-04-03,1996.1075439453125,2039.0617903504597,1957.4626449632333,2007.889083123879,520256.0,2194.5747619628905,2652.986384277344,-0.8457852690257872,-0.0039347109054994,0.0059022567267492,0.0215190040914567,-0.0193601287161599,Financial Services,9.0
2020-04-07,2056.528076171875,2067.4843230495067,2000.2336902342304,2062.9001006037206,676845.0,2157.502166748047,2635.846901855469,-0.7688101763201194,0.0302691768335994,0.003098437850509,0.0053275454901768,-0.0273735071210083,Financial Services,9.0
2020-04-08,2125.9326171875,2237.0999831536387,2029.9390684158652,2034.477402712264,600971.0,2127.4915466308594,2619.259348144531,-0.6803895553491015,0.0337484043226962,-0.0430188679245282,0.0522911051212937,-0.0451536177560646,Financial Services,9.0
2020-04-09,2243.747314453125,2278.358188340389,2157.518059378126,2172.921089081175,368674.0,2109.0858825683595,2605.282058105469,-0.530294928408282,0.0554178887482745,-0.0315660435182348,0.015425477576872,-0.0384309117695883,Financial Services,9.0
2020-04-13,2333.87353515625,2369.1261610118686,2165.5866843305084,2246.268999411408,519330.0,2091.830889892578,2593.6564819335936,-0.4154751157025504,0.0401677230419735,-0.0375361108582847,0.0151047712417109,-0.0721062423866403,Financial Services,9.0
2020-04-15,2398.556640625,2484.189815059354,2370.4093394566494,2370.4093394566494,593403.0,2098.193792724609,2583.077937011719,-0.3330695516257975,0.0277149144948933,-0.0117350996393464,0.0357019604973931,-0.0117350996393464,Financial Services,9.0
2020-04-16,2384.25390625,2457.1430373966546,2349.0928333248,2411.3008165497017,389131.0,2094.505792236328,2572.4948071289064,-0.3512910777178195,-0.0059630588382824,0.0113439723130166,0.0305710440299942,-0.0147472015597962,Financial Services,9.0
2020-04-17,2454.3466796875,2502.985322013096,2429.6377667892684,2456.226255557905,306689.0,2101.8222229003904,2563.0944018554687,-0.2619936562201491,0.0293982001051822,0.0007658151498974,0.0198173480250916,-0.0100674094261931,Financial Services,9.0
2020-04-20,2560.60888671875,2585.501121813392,2475.4797974809067,2475.4797974809067,364174.0,2117.905963134765,2556.101633300781,-0.126616774621887,0.0432955164446368,-0.0332456431278462,0.0097212171775828,-0.0332456431278462,Financial Services,9.0
2020-04-21,2408.000244140625,2502.9854214651523,2392.964084257893,2489.232754314245,479892.0,2132.6075744628906,2547.872048339844,-0.3210385047398644,-0.0595985757019233,0.0337344277149815,0.0394456676471084,-0.0062442518099071,Financial Services,9.0
2020-04-22,2407.862548828125,2425.9702253019395,2360.8742744340493,2381.961695137732,406672.0,2147.5888122558595,2537.6098120117185,-0.3212139270516884,-5.718243294827454e-05,-0.0107567824845311,0.0075202284626367,-0.0195145168967157,Financial Services,9.0
2020-04-23,2375.72705078125,2449.028712284355,2361.332639158133,2408.4583495265424,296110.0,2155.267376708985,2526.6333471679686,-0.3621541976872644,-0.0133460683054831,0.0137773818480235,0.0308544121173348,-0.0060589500878829,Financial Services,9.0
2020-04-24,2225.868896484375,2309.530944390543,2166.090688940033,2302.196189505619,622772.0,2169.75810546875,2510.3070971679685,-0.5530718360233094,-0.0630788601104637,0.0342910101946247,0.0375862424055195,-0.0268561224062917,Financial Services,9.0
2020-04-27,2341.115966796875,2402.269435108006,1925.372975498165,2215.0957660969366,1131525.0,2193.930694580078,2496.362805175781,-0.4062483375460601,0.0517762166920638,-0.0538291150405333,0.0261215032396713,-0.1775832539673509,Financial Services,9.0
2020-04-28,2289.03955078125,2418.6356001665517,2277.074910071467,2370.0428455005817,414415.0,2214.912677001953,2481.586027832031,-0.4725931180844111,-0.0222442701490247,0.035387459640741,0.056615906588888,-0.0052269261602314,Financial Services,9.0
2020-04-29,2302.654541015625,2337.3571885354536,2255.437057893067,2304.946651846817,416949.0,2231.7115478515625,2466.684553222656,-0.4552477704541061,0.005947905194442,0.0009954210631095,0.0150707137791161,-0.0205056739000596,Financial Services,9.0
2020-04-30,2320.3037109375,2361.699141523954,2297.611814525092,2342.537185200163,459901.0,2252.216760253906,2451.5171899414063,-0.4327629223263175,0.007664705932871,0.0095821396819124,0.0178405225106192,-0.009779709572261,Financial Services,9.0
2020-05-04,2342.354248046875,2359.95761673726,2209.641013772314,2214.1793490367063,648604.0,2275.3991821289064,2436.997131347656,-0.4046707808695147,0.0095032977818518,-0.0547205441350491,0.007515246126867,-0.056658054342216,Financial Services,9.0
2020-05-05,2318.103759765625,2382.8787307642765,2302.1964189877253,2382.8787307642765,257368.0,2294.4489196777345,2422.3523803710937,-0.4355656358934213,-0.010353040451277,0.0279430852591346,0.0279430852591346,-0.0068622212059687,Financial Services,9.0
2020-05-06,2376.0478515625,2383.7951410029723,2294.8612453578617,2333.3228183458723,231986.0,2313.051678466797,2410.3829711914063,-0.3617455010246105,0.0249963322619922,-0.0179815541966175,0.0032605780373393,-0.034168758912515,Financial Services,9.0
2020-05-07,2417.122802734375,2434.221861112063,2356.3359747681907,2356.3359747681907,235736.0,2334.10244140625,2399.668728027344,-0.309416465549053,0.0172870892077631,-0.0251484235295861,0.007074137217333,-0.0251484235295861,Financial Services,9.0
2020-05-08,2401.444580078125,2475.479761844397,2345.7462854366263,2429.820868135921,396556.0,2351.3482666015625,2386.116848144531,-0.3293903485645089,-0.0064863161435215,0.0118163410029112,0.0308294359072254,-0.0231936623079124,Financial Services,9.0
2020-05-11,2331.30615234375,2425.9244518574915,2293.302995847303,2315.0321638650944,467214.0,2361.616943359375,2370.6946118164065,-0.4187459331336529,-0.0292067650930729,-0.006980631206371,0.0405859605434568,-0.0163012294452364,Financial Services,9.0
2020-05-12,2322.229248046875,2347.0755950573057,2268.318756738444,2345.287793383696,268911.0,2365.5410400390624,2357.026296386719,-0.4303098092529907,-0.0038934844691031,0.0099294870892763,0.0106993515094722,-0.0232149738677922,Financial Services,9.0
2020-05-13,2335.79833984375,2438.805888622461,2319.616127148431,2389.296295394787,222373.0,2365.6372802734377,2343.8814916992187,-0.413022935726627,0.0058431318993537,0.0229034992612486,0.0440995042344287,-0.0069279151454493,Financial Services,9.0
2020-05-14,2293.257080078125,2337.769920942987,2283.3551156842072,2337.769920942987,150083.0,2360.3723022460936,2329.716252441406,-0.46722003220363,-0.01821272797397,0.0194103143740629,0.0194103143740629,-0.0043178606009495,Financial Services,9.0
2020-05-15,2317.59912109375,2346.158732178297,2251.7696540298125,2293.0276485051145,291502.0,2357.039562988281,2316.5347729492187,-0.4362085400043084,0.010614615006354,-0.0106021237085383,0.0123229297183495,-0.0284041646654018,Financial Services,9.0
2020-05-18,2281.200439453125,2347.121456448262,2266.439156382853,2319.616126880509,250782.0,2348.3822509765623,2304.555290527344,-0.482580059592139,-0.0157053397670634,0.0168401192473,0.0288975119656476,-0.0064708400081715,Financial Services,9.0
2020-05-19,2283.2177734375,2315.0322310127312,2269.190008616439,2303.113253189695,122605.0,2334.5126953125,2294.2683032226564,-0.4800099983109295,0.0008843299998919,0.0087137898029943,0.0139340442884399,-0.006143857578658,Financial Services,9.0
2020-05-20,2269.465087890625,2301.2795452019163,2237.100434379552,2286.6100341568044,203053.0,2327.5859375,2283.508215332032,-0.4975307682530587,-0.0060233788063806,0.0075546199664675,0.0140184828050655,-0.0142609171138008,Financial Services,9.0
2020-05-21,2254.3369140625,2288.44347883504,2246.2686390808685,2287.5266344925576,154116.0,2319.9096557617186,2273.267976074219,-0.5168038951186217,-0.0066659645521077,0.014722608773791,0.0151293112221975,-0.0035790014044936,Financial Services,9.0
2020-05-22,2235.77099609375,2269.189930299457,2214.1792653225007,2250.8530419738054,126282.0,2312.911853027344,2262.023796386719,-0.5404566701628984,-0.0082356447489886,0.0067457919019462,0.0149473869479905,-0.0096573981901426,Financial Services,9.0
2020-05-26,2238.3837890625,2266.07266852429,2229.765541390408,2246.268740298725,98361.0,2313.53759765625,2252.268571777344,-0.5371280006927902,0.0011686317486517,0.0035226091587838,0.0123700321620836,-0.0038502100105459,Financial Services,9.0
2020-05-27,2247.04833984375,2264.605821760267,2193.458601953988,2237.1004878927333,159833.0,2308.8342163085936,2244.9723266601563,-0.5260894584115212,0.0038708959668078,-0.0044270751877587,0.007813575527146,-0.0238489475012756,Financial Services,9.0
2020-05-28,2292.844482421875,2314.252664504944,2238.0171434395456,2238.0171434395456,232177.0,2309.024462890625,2237.2497485351564,-0.4677456770741666,0.0203805773850461,-0.0239123671067374,0.0093369533988001,-0.0239123671067374,Financial Services,9.0
2020-05-29,2314.481689453125,2328.784550242158,2238.9796947358445,2273.77389157502,292183.0,2309.6158203125,2238.113410644531,-0.4401801135853037,0.0094368402205783,-0.0175882998183163,0.0061797251860793,-0.0326215562911281,Financial Services,9.0
2020-06-01,2433.671875,2463.561094298952,2340.3372868960337,2359.132598557042,428953.0,2315.284228515625,2237.6265698242187,-0.2883331297210502,0.0514975711797649,-0.0306283181429123,0.0122815321186025,-0.0383513443462736,Financial Services,9.0
2020-06-02,2441.235595703125,2472.8210636243007,2420.46916005866,2452.5587133170134,248708.0,2320.2282958984374,2240.290920410156,-0.2786970328369704,0.0031079459728419,0.0046382731899445,0.0129383120485258,-0.0085065266461853,Financial Services,9.0
2020-06-03,2423.861572265625,2460.810447523432,2406.71662621051,2452.3755235441267,276450.0,2325.5161865234377,2243.9894702148435,-0.3008313473735786,-0.0071168974711332,0.0117638530206365,0.0152438058677049,-0.0070734014892975,Financial Services,9.0
2020-06-04,2515.40869140625,2528.519612100102,2393.055841605367,2420.4694017333445,746501.0,2332.484228515625,2252.0182836914064,-0.1842013257054074,0.0377691202286995,-0.0377430872355892,0.0052122427415652,-0.0486413401603066,Financial Services,9.0
2020-06-05,2502.802001953125,2548.323238952172,2446.7827170244573,2530.5824333070127,202515.0,2336.7681884765625,2259.9095678710937,-0.2002621092438094,-0.0050117857571992,0.0110997319533101,0.0181881095522231,-0.022382627505073,Financial Services,9.0
2020-06-08,2461.864501953125,2542.730352204408,2451.6417770481344,2539.6588341149336,269227.0,2339.7891845703125,2264.703742675781,-0.2524160334400106,-0.0163566674343609,0.0315997619284449,0.0328474008976236,-0.0041524319867646,Financial Services,9.0
2020-06-09,2415.334716796875,2461.7271314161285,2402.132247415366,2461.7271314161285,323611.0,2343.990612792969,2274.2893505859374,-0.3116944673430235,-0.0189002218112879,0.0192074474384971,0.0192074474384971,-0.005466103430591,Financial Services,9.0
2020-06-10,2397.22705078125,2434.130036801464,2381.9616815035024,2411.300701445039,202792.0,2347.7405029296874,2285.080607910156,-0.33476343444529,-0.0074969592784385,0.0058708042107245,0.0153940303686241,-0.0063679280078091,Financial Services,9.0
2020-06-11,2420.46923828125,2438.8061264500475,2386.5918821571904,2397.777339172364,237255.0,2351.9740478515623,2296.101994628906,-0.3051531435132865,0.0096954468674235,-0.0093749999999999,0.0075757575757575,-0.0139961936257101,Financial Services,9.0
2020-06-12,2439.906005859375,2452.5585019644,2320.532922793232,2320.532922793232,264342.0,2359.306494140625,2305.566572265625,-0.2803909156564629,0.0080301650897769,-0.0489252794080884,0.0051856489859201,-0.0489252794080884,Financial Services,9.0
2020-06-15,2389.021240234375,2458.930620815952,2372.793140263884,2439.906100854408,275780.0,2362.8776000976563,2315.1430078125,-0.3452175467196132,-0.0208552155299431,0.0212994592777422,0.0292627706293304,-0.0067927817874481,Financial Services,9.0
2020-06-16,2328.73876953125,2403.920006473915,2321.9083238694934,2383.7953176942483,658470.0,2365.2545166015625,2324.143666992188,-0.4220167505647553,-0.0252331246319145,0.0236422173596055,0.0322841007013414,-0.0029331094372304,Financial Services,9.0
2020-06-17,2215.050048828125,2282.896530305845,2205.469070198048,2251.86148355488,2391369.0,2361.8461303710938,2329.702487792969,-0.5668549288002087,-0.0488198685874969,0.0166187823820189,0.030629773586206,-0.0043254005186681,Financial Services,9.0
2020-06-18,2223.8515625,2236.0912986432354,2202.3972732565567,2204.551946728417,1631508.0,2359.5654541015624,2334.099665527344,-0.555641897304519,0.0039735055542114,-0.0086784640202725,0.0055038458274956,-0.0096473566874782,Financial Services,9.0
2020-06-19,2241.40966796875,2255.437433358656,2209.8244202246747,2218.580329825226,1024762.0,2358.919091796875,2339.0057080078127,-0.5332730642872099,0.0078953585593687,-0.0101852590669928,0.0062584567160441,-0.0140916889025017,Financial Services,9.0
2020-06-22,2256.124755859375,2302.1961848878964,2246.2686790025277,2259.104500025399,1066595.0,2359.9367797851564,2342.9976416015625,-0.5145262043571189,0.0065651041400032,0.0013207355481053,0.0204206034745504,-0.0043685868129634,Financial Services,9.0
2020-06-23,2296.740966796875,2341.620452630599,2266.439216485059,2282.942414663348,1116234.0,2362.854638671875,2346.41380859375,-0.4627815988885072,0.0180026440612451,-0.0060078834892602,0.0195405082604134,-0.0131933686688558,Financial Services,9.0
2020-06-24,2243.793212890625,2329.5181592476247,2237.1002043965664,2315.9488181580846,652407.0,2362.6918823242186,2346.4147265625,-0.5302364543043406,-0.0230534286067501,0.0321578676916056,0.0382053684200971,-0.0029828989835637,Financial Services,9.0
2020-06-25,2244.8017578125,2263.5055180290888,2223.2102510868067,2237.1003543250004,355953.0,2360.28974609375,2344.633291015625,-0.5289515791799697,0.0004494821163023,-0.0034307722099276,0.0083320320609581,-0.0096184469967333,Financial Services,9.0
2020-06-26,2281.200439453125,2295.1364283329976,2246.2685813665007,2264.605467745003,461870.0,2358.62568359375,2342.286166992188,-0.482580059592139,0.0162146530373775,-0.0072746661893947,0.0061090593526333,-0.0153129280016264,Financial Services,9.0
2020-06-29,2276.341064453125,2291.193897290824,2246.26852675571,2268.272789874949,349496.0,2350.759143066406,2340.12791015625,-0.4887708498306958,-0.0021301832648975,-0.0035444049682045,0.0065248714569348,-0.0132109103363382,Financial Services,9.0
2020-06-30,2276.845458984375,2288.9018724017637,2261.900851620892,2281.1086955880583,388258.0,2342.5396362304687,2336.5778857421874,-0.4881282567522764,0.0002215812643924,0.0018724312565268,0.0052952269420896,-0.006563733741573,Financial Services,9.0
2020-07-01,2270.244140625,2288.44359125288,2260.0214152397234,2278.26652901581,245357.0,2334.858764648437,2330.7705908203125,-0.4965382636483946,-0.0028993264928571,0.0035337117481126,0.0080165169473225,-0.0045029189602763,Financial Services,9.0
2020-07-02,2307.193115234375,2318.699557569388,2278.358402752048,2291.194224739383,428116.0,2324.447985839844,2328.754448242188,-0.4494656768782032,0.0162753308986419,-0.0069343525643135,0.0049872038274714,-0.0124977455471463,Financial Services,9.0
