Date_Ticker,Close_FINPIPE.NS,High_FINPIPE.NS,Low_FINPIPE.NS,Open_FINPIPE.NS,Volume_FINPIPE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-19,103.87493133544922,104.51636779791257,102.8561780368216,102.8561780368216,103730.0,104.37959022521972,,-1.1153657822664016,0.0028231318120972,-0.0098074991292914,0.0061750843463077,-0.0098074991292914,Capital Goods,1.0
2020-02-20,106.96892547607422,107.34624234411932,103.78060549764965,104.5069417280626,251575.0,104.51919708251953,,-1.0671367330200396,0.0297857635220319,-0.0230158780884667,0.0035273502689292,-0.0298060391299127,Capital Goods,1.0
2020-02-24,106.45011138916016,109.00642249511723,103.3844236027832,106.76139833775903,260140.0,104.53947830200195,,-1.0752239849701777,-0.004850138342561,0.0029242519762229,0.0240141703244605,-0.028799291483777,Capital Goods,1.0
2020-02-25,104.9314193725586,108.4687515390783,103.76174355124456,108.4687515390783,242105.0,104.54749641418456,,-1.0988972916183724,-0.0142667019957314,0.0337108960087579,0.0337108960087579,-0.0111470504097644,Capital Goods,1.0
2020-02-26,104.4031753540039,104.9314146307158,103.4032918097363,103.4032918097363,61925.0,104.47014694213868,,-1.1071315369423869,-0.0050341834858743,-0.0095771372937389,0.0050596092975214,-0.0095771372937389,Capital Goods,1.0
2020-02-27,104.78048706054688,105.02573688599044,103.69570385910949,104.51636743516455,82080.0,104.40175857543946,,-1.1012500180871465,0.0036139868855866,-0.0025206947666668,0.0023406058926012,-0.0103529123777652,Capital Goods,1.0
2020-02-28,102.4600067138672,104.50694117655492,100.93187664487304,102.6203640430059,184020.0,104.2022533416748,,-1.137421567168562,-0.0221461114733968,0.0015650724051436,0.0199778872590168,-0.0149144053177904,Capital Goods,1.0
2020-03-02,102.96937561035156,103.761734492047,100.38475995136574,101.4978406637856,140685.0,104.06311836242676,,-1.129481546445657,0.0049713923785585,-0.0142909961126154,0.0076950926136893,-0.0251008189926907,Capital Goods,1.0
2020-03-03,103.8655014038086,104.70502762615456,102.34680628322312,102.34680628322312,121555.0,104.10368003845215,,-1.1155127756402785,0.0087028379860054,-0.0146217473565267,0.0080828206767331,-0.0146217473565267,Capital Goods,1.0
2020-03-04,103.79003143310548,104.5163676007778,102.8939102460355,103.7522990298882,132560.0,104.07019309997558,,-1.1166891983380045,-0.0007266124909917,-0.0003635455418623,0.0069981303372133,-0.0086339812667609,Capital Goods,1.0
2020-03-05,103.79003143310548,104.47863519756054,103.02597005893593,103.02597005893593,70800.0,104.01406707763672,,-1.1166891983380045,0.0,-0.0073616065398536,0.0066345847953508,-0.0073616065398536,Capital Goods,1.0
2020-03-06,104.18621826171876,104.70502984685535,100.36590392317665,100.36590392317665,83510.0,103.99378662109376,,-1.1105134548816544,0.0038171953813178,-0.0366681352129067,0.0049796565591173,-0.0366681352129067,Capital Goods,1.0
2020-03-09,108.2979507446289,109.70054902573416,103.0526077076781,104.33031966102357,371825.0,104.17956428527832,,-1.0464199435842862,0.0394652243983111,-0.0366362526375148,0.0129512910582456,-0.048434370187849,Capital Goods,1.0
2020-03-11,108.13462829589844,108.74946569471064,106.4438291138848,108.36519781753296,662035.0,104.3949073791504,,-1.04896580697796,-0.0015080843876315,0.0021322450103922,0.0056858511329949,-0.01563605672539,Capital Goods,1.0
2020-03-12,98.2203598022461,107.1162983839548,96.14528554620624,107.1162983839548,284795.0,104.16075820922852,,-1.2035090031474986,-0.0916844922842204,0.0905712277945176,0.0905712277945176,-0.0211267222011579,Capital Goods,1.0
2020-03-13,96.74090576171876,102.21681065146709,79.10274148507004,92.22569249826692,667605.0,103.85923957824708,,-1.2265706698912853,-0.0150626004985731,-0.0466732581000761,0.0566038207584695,-0.1823237454494486,Capital Goods,1.0
2020-03-16,94.9444351196289,99.85353268536768,93.25362862830256,95.49202490047256,1658600.0,103.45704879760744,,-1.2545739779549174,-0.0185699175332791,0.0057674763155282,0.0517049531081348,-0.0178083790713583,Capital Goods,1.0
2020-03-17,94.28157043457033,95.10775964002067,92.25452567810956,92.25452567810956,527890.0,103.07784118652344,,-1.2649066845103691,-0.0069816064967198,-0.0214999044576529,0.0087629979182806,-0.0214999044576529,Capital Goods,1.0
2020-03-18,87.47032165527344,94.08943689544093,82.59004291525913,93.76280037280846,396900.0,102.2071445465088,,-1.3710801411735976,-0.0722436924618662,0.0719384426449705,0.0756726980638515,-0.0557935382843087,Capital Goods,1.0
2020-03-19,72.67578125,86.21182184499645,71.47492566863662,86.21182184499645,738570.0,100.66180839538576,,-1.601696808611464,-0.1691378301268828,0.1862524263541569,0.1862524263541569,-0.0165234629846292,Capital Goods,1.0
2020-03-20,72.5508804321289,74.91417043336594,65.90294634761652,72.62773694083127,306180.0,99.09560585021973,,-1.6036437572552642,-0.0017186030300994,0.0010593463269443,0.0325742428921711,-0.0916313357593434,Capital Goods,1.0
2020-03-23,58.30393600463867,67.24790925483039,58.04455077203218,67.24790925483039,325925.0,96.66235637664796,102.04374336242677,-1.8257245218506384,-0.1963717647895148,0.1534025635847318,0.1534025635847318,-0.0044488460021953,Capital Goods,1.0
2020-03-24,58.179046630859375,63.981577426944,55.71008809889316,58.60174643337467,147765.0,94.24880313873292,101.04096778869628,-1.8276712921044216,-0.0021420401835196,0.0072654989552731,0.0997357490730492,-0.0424372463101969,Capital Goods,1.0
2020-03-25,60.38861846923828,62.42527191775888,58.17904521028549,58.40960740067504,76030.0,92.0216630935669,100.03597389221191,-1.793228580139549,0.0379788251326707,-0.0327712591996345,0.0337257831052726,-0.0365892334509744,Capital Goods,1.0
2020-03-26,66.42172241210938,66.42172241210938,59.639292527719,59.639292527719,74125.0,90.12259044647216,99.14635963439942,-1.6991848121347484,0.0999046524958065,-0.102111623096872,0.0,-0.102111623096872,Capital Goods,1.0
2020-03-27,72.47403717041016,73.06005527059419,68.20859587187472,71.47492446402164,134250.0,88.50726795196533,98.39495979309082,-1.6048415867550112,0.0911195093790187,-0.0137858017215085,0.0080859039052303,-0.0588547494395267,Capital Goods,1.0
2020-03-30,69.3902359008789,72.3971753677165,68.30465786206828,68.30465786206828,193610.0,86.85377941131591,97.6175399017334,-1.6529117499597068,-0.0425504275728455,-0.0156445359309821,0.0433337547826309,-0.0156445359309821,Capital Goods,1.0
2020-03-31,75.4617691040039,76.32637927552442,69.93783332436918,69.93783332436918,222060.0,85.47839908599853,96.96966316223144,-1.558268948278355,0.0874983796250229,-0.0732017794602913,0.0114575921262709,-0.0732017794602913,Capital Goods,1.0
2020-04-01,73.15611267089844,77.81543017210572,72.05132423343122,77.81543017210572,65515.0,83.94292964935303,96.28718132019044,-1.5942094228246226,-0.030553967399409,0.0636900640438316,0.0636900640438316,-0.0151017925520078,Capital Goods,1.0
2020-04-03,71.37885284423828,74.48185930795168,70.52384432666226,73.15611749326351,117585.0,82.32237071990967,95.60028297424316,-1.621913273513318,-0.0242940714285267,0.0248990363140682,0.0434723498636875,-0.011978456972989,Capital Goods,1.0
2020-04-07,71.21553039550781,74.29932637338065,70.34131142169547,74.29932637338065,367980.0,80.69364566802979,94.91747566223144,-1.6244591369069918,-0.0022881069423582,0.0433022960124911,0.0433022960124911,-0.0122756787593552,Capital Goods,1.0
2020-04-08,71.3692398071289,73.78055952942543,70.77361288349748,71.8591908680283,93350.0,79.0527967453003,94.26132469177246,-1.6220631211274643,0.0021583692597308,0.0068650172290396,0.0337865406555117,-0.0083457092332925,Capital Goods,1.0
2020-04-09,71.85919189453125,73.82859040293214,71.28277542432622,73.01201017606152,147410.0,77.23085880279541,93.57761878967284,-1.614425768799799,0.0068650316120279,0.0160427392952355,0.0274063547957983,-0.0080214716448668,Capital Goods,1.0
2020-04-13,81.24507141113281,82.42671633167924,71.47491378468528,72.05132290201348,940355.0,75.88638095855713,93.10709907531738,-1.4681190775611548,0.13061487708319,-0.1131606920818034,0.0145442043440005,-0.1202553885023571,Capital Goods,1.0
2020-04-15,81.58131408691406,82.42672101450157,78.97786035101346,81.65817059477475,335955.0,75.05442867279052,92.61972206115723,-1.462877741013017,0.0041386224412275,0.0009420847006558,0.0103627520229305,-0.0319123780370461,Capital Goods,1.0
2020-04-16,80.38045501708984,81.63895645595241,79.48701830940497,80.61102453028829,99725.0,74.23640613555908,92.1043660736084,-1.4815966811868315,-0.0147197809114089,0.0028684773325733,0.0156568090911528,-0.0111150989067543,Capital Goods,1.0
2020-04-17,82.23458099365234,83.00313142505026,81.46603789169454,81.46603789169454,116640.0,73.60091342926026,91.62005546569824,-1.4526946442183557,0.0230668758489646,-0.0093457410820531,0.0093458302104953,-0.0093457410820531,Capital Goods,1.0
2020-04-20,82.74374389648438,84.71314982834082,81.65817317406297,83.00313278634735,127405.0,73.02402210235596,91.15988883972167,-1.4447578345157537,0.0061915911369613,0.0031348459430053,0.0238012668887721,-0.0131196713044493,Capital Goods,1.0
2020-04-21,78.36302947998047,82.6092529458425,77.47920155421963,82.6092529458425,141670.0,72.5686574935913,90.66606407165528,-1.5130442247689475,-0.0529431496595603,0.0541865659615268,0.0541865659615268,-0.0112786339633108,Capital Goods,1.0
2020-04-22,79.57347869873047,80.10185064196777,76.86434938947104,77.29665437297787,90270.0,72.91354236602783,90.16833824157716,-1.4941757937610205,0.0154466873828459,-0.0286128539682521,0.0066400508294697,-0.0340456312022795,Capital Goods,1.0
2020-04-23,76.83553314208984,81.06253817670529,76.20147798923382,78.78572108830659,122585.0,73.12777500152588,89.6067978668213,-1.5368547728034316,-0.0344077650168674,0.0253813290084199,0.055013674816293,-0.0082521084572092,Capital Goods,1.0
2020-04-24,73.58842468261719,77.6233036210611,73.39629073149909,77.6233036210611,222020.0,73.89199943542481,88.98672981262207,-1.5874705615484457,-0.0422605053506672,0.0548303480587621,0.0548303480587621,-0.0026109262692707,Capital Goods,1.0
2020-04-27,72.92555236816406,76.81631957954548,71.09064174552016,74.16482872706398,367565.0,74.62932472229004,88.35359291076661,-1.597803387030575,-0.0090078340080258,0.016993719192464,0.0533525915818766,-0.0251614223417927,Capital Goods,1.0
2020-04-28,73.20414733886719,75.08709518681212,72.62773817270292,74.54910694621061,207165.0,75.27010116577148,87.74112052917481,-1.593460660460603,0.0038202654852258,0.0183727241725459,0.0257218739155398,-0.007873996038722,Capital Goods,1.0
2020-04-29,73.97268676757812,75.01022750987708,72.47402169277238,73.74212460132473,101650.0,75.64764938354492,87.1625074005127,-1.5814807004896436,0.0104985776987923,-0.0031168553736302,0.0140259978059051,-0.0202597085531656,Capital Goods,1.0
2020-04-30,77.17178344726562,79.73680916370706,74.46265359777273,75.7019374149102,247630.0,75.88253669738769,86.65051750183106,-1.531613317328616,0.0432469985812337,-0.0190464178317172,0.0332378701367477,-0.0351051864875475,Capital Goods,1.0
2020-05-04,73.39629364013672,76.70104317286331,72.07054440478599,76.28795589453311,255855.0,76.08283958435058,86.05867835998535,-1.5904654920778465,-0.0489231897784096,0.0393979329334293,0.0450261092055932,-0.0180628907755329,Capital Goods,1.0
2020-05-05,72.23385620117188,74.74124285699787,72.05132383536825,74.74124285699787,86510.0,75.92144393920898,85.46604103088379,-1.6085855175017876,-0.0158378220658429,0.034712069764667,0.034712069764667,-0.0025269641606183,Capital Goods,1.0
2020-05-06,69.63040924072266,73.20414908811333,69.16927749910818,73.20414908811333,174205.0,75.74515876770019,84.76096412658691,-1.6491679381396085,-0.0360419213007069,0.0513244125140168,0.0513244125140168,-0.0066225625648741,Capital Goods,1.0
2020-05-07,72.30110931396484,72.76223371712682,68.55443872343271,69.91860879949387,164580.0,75.79127159118653,84.13533622741699,-1.6075371788361532,0.0383553694767063,-0.0329524752396959,0.0063778330310197,-0.051820374902719,Capital Goods,1.0
2020-05-08,71.51335144042969,73.5788171050109,70.65834288258077,73.01201680844522,142435.0,75.80616264343261,83.4881046295166,-1.6198167151087273,-0.0108955157259669,0.0209564415291585,0.0288822383929487,-0.0119559290765604,Capital Goods,1.0
2020-05-11,69.14044952392578,74.52988897717435,68.59285977180403,73.58841514802214,361625.0,75.69472312927246,82.73153511047363,-1.6568054093939515,-0.0331812433441959,0.0643323214518174,0.0779491526358036,-0.0079199622781199,Capital Goods,1.0
2020-05-12,69.94741821289062,70.61029269380403,69.07319935275191,69.14044695737797,98600.0,75.59913444519043,82.00148124694825,-1.6442264157464408,0.0116714411682497,-0.011536826892689,0.0094767540796987,-0.0124982291337466,Capital Goods,1.0
2020-05-13,73.95348358154297,74.69320729702298,71.35963147067055,72.62773450395045,162945.0,75.23455505371093,81.38192253112793,-1.5817800389379024,0.0572725265778868,-0.0179267968645548,0.0100025540333656,-0.0350741031423134,Capital Goods,1.0
2020-05-14,74.77007293701172,76.7586894668888,74.03995069852601,74.29933227657922,340240.0,74.89399299621581,80.78926048278808,-1.5690510787495675,0.0110419322514855,-0.0062958432691253,0.0265964235657807,-0.0097648993749247,Capital Goods,1.0
2020-05-15,74.6932144165039,75.7019359995641,73.5980347528937,75.12551947813512,58700.0,74.60963096618653,80.18751502990723,-1.5702491461026702,-0.0010279315973459,0.0057877420995779,0.0135048624020297,-0.0146623715710408,Capital Goods,1.0
2020-05-18,74.06875610351562,75.70192376794948,73.11768072393362,75.70192376794948,98315.0,74.20133972167969,79.6196900177002,-1.579983175761604,-0.0083603084679979,0.022049346449823,0.022049346449823,-0.0128404394729245,Capital Goods,1.0
2020-05-19,74.15523529052734,75.29844480585571,73.62685590947254,74.44343622883301,78825.0,73.77191429138183,79.04340721130372,-1.5786351418676774,0.0011675528463156,0.0038864543707068,0.0154164370303657,-0.0071253146050269,Capital Goods,1.0
2020-05-20,74.9814224243164,75.89406969776651,73.41550211819145,74.3569760811682,150045.0,73.60283393859864,78.46572563171387,-1.5657565719185518,0.0111413190255847,-0.0083280140994724,0.012171645241477,-0.0208841104302274,Capital Goods,1.0
2020-05-21,76.05738830566406,77.23903343764873,75.12552319001064,75.50018954978704,191890.0,73.42702941894531,77.91107276916505,-1.5489844614618595,0.014349766202871,-0.0073260306235828,0.0155362307108917,-0.0122521314025192,Capital Goods,1.0
2020-05-22,76.98925018310547,78.68005684421145,75.5194041674297,75.88446161483552,208660.0,73.4347152709961,77.37505714416504,-1.5344586380972265,0.0122520888266158,-0.014349906845987,0.0219615940807929,-0.0190915746312634,Capital Goods,1.0
2020-05-26,78.43988037109375,78.58398449265576,77.54644361273745,77.8154340639518,128585.0,73.67728805541992,76.86013038635254,-1.5118462763425229,0.0188419835826197,-0.0079608268675033,0.0018371282679201,-0.0113900831328338,Capital Goods,1.0
2020-05-27,78.34381103515625,79.64073343118812,77.77700346197143,78.77611605735359,148435.0,73.94820098876953,76.26104759216308,-1.5133438010705622,-0.0012247511786479,0.0055180494347326,0.0165542418590012,-0.0072348736383333,Capital Goods,1.0
2020-05-28,78.87218475341797,80.88962045026496,78.11324322695152,78.77611778298527,105840.0,74.23160285949707,75.67579872131347,-1.505107533993023,0.006744294300728,-0.0012180082336129,0.0255785446181591,-0.0096224230232643,Capital Goods,1.0
2020-05-29,81.6581802368164,82.60925581321352,78.97786967656917,79.73681129006778,194870.0,74.61587753295899,75.34455513000488,-1.4616795547332362,0.0353229150695956,-0.023529411764706,0.011647033691406,-0.0328235401826746,Capital Goods,1.0
2020-06-01,91.0536651611328,93.75318594715422,84.54022618039888,84.54022618039888,1077450.0,75.30997161865234,75.23081031799316,-1.315223134807124,0.1150587105550064,-0.0715340669615819,0.0296475796031296,-0.0715340669615819,Capital Goods,1.0
2020-06-02,90.78466796875,92.7540737506416,89.75673604259889,92.55232359413748,324670.0,76.17939033508301,75.14761497497558,-1.3194162516163053,-0.0029542708896647,0.0194708607184193,0.0216931539868552,-0.0113227480933779,Capital Goods,1.0
2020-06-03,90.53489685058594,91.63968538924836,89.92005941383198,91.05366731211716,313225.0,77.09444236755371,75.0726815032959,-1.3233096731971945,-0.0027512478015565,0.0057300607785237,0.0122029027159074,-0.0067911651544558,Capital Goods,1.0
2020-06-04,88.229248046875,90.28511931902244,87.50873477734369,90.28511931902244,130250.0,78.02438430786133,75.08786003112793,-1.3592500288167844,-0.0254669622865541,0.023301471084228,0.023301471084228,-0.0081663766322536,Capital Goods,1.0
2020-06-05,90.78466796875,92.14883794000856,87.99868198318615,87.99868198318615,176710.0,78.94856224060058,75.45003776550293,-1.3194162516163053,0.0289634104159806,-0.0306878468346973,0.0150264356502149,-0.0306878468346973,Capital Goods,1.0
2020-06-08,91.38029479980467,94.53133818437732,91.26501004325704,94.53133818437732,183775.0,79.94190940856933,75.82662605285644,-1.3101316458731322,0.0065608746981342,0.0344827447917071,0.0344827447917071,-0.0012615931782691,Capital Goods,1.0
2020-06-09,91.29383087158205,92.2256958460704,90.32353764429168,92.2256958460704,326320.0,81.04957847595215,76.48642395019532,-1.3114794419137032,-0.000946198832167,0.0102073159335285,0.0102073159335285,-0.0106282452825886,Capital Goods,1.0
2020-06-10,90.25629425048828,91.98552906015765,89.74713270359679,91.9374919095512,177145.0,82.06502227783203,77.1279689025879,-1.3276525186938442,-0.0113648053892403,0.0186269298227235,0.0191591603004461,-0.0056412857531954,Capital Goods,1.0
2020-06-11,89.26678466796875,91.17855172938611,88.02750102379034,89.72791636348802,147935.0,82.83068733215332,77.7055322265625,-1.3430769520366432,-0.0109633304883241,0.0051657701936331,0.0214163316011466,-0.0138829201565618,Capital Goods,1.0
2020-06-12,89.16111755371094,89.5261823195627,84.92450312608909,87.99869029965959,163980.0,83.55023956298828,78.16032012939453,-1.3447240865254733,-0.0011837226427595,-0.0130373786908973,0.0040944390993287,-0.0475163899226553,Capital Goods,1.0
2020-06-15,86.87469482421875,89.41090117761743,86.49041957958002,87.42228466576073,81435.0,84.15931358337403,78.4483332824707,-1.3803647469167706,-0.0256437199557849,0.0063032145626522,0.0291938447499633,-0.0044233277068341,Capital Goods,1.0
2020-06-16,85.80833435058594,88.74802640742553,85.50091562130494,88.38296895685454,106395.0,84.74629249572754,78.77669525146484,-1.3969871286859945,-0.0122746960526362,0.0300044817995119,0.0342588173874687,-0.0035826208678632,Capital Goods,1.0
2020-06-17,86.04850006103516,87.27817490097843,84.15595065009988,86.46159463971361,183220.0,85.34095573425293,78.98842987060547,-1.393243435792574,0.0027988622814653,0.0048007179484295,0.0142904854712289,-0.0219939848991309,Capital Goods,1.0
2020-06-18,87.62401580810547,89.07465118123811,85.9620360416388,87.23013904884145,107865.0,85.97308540344238,79.27778793334961,-1.3686843632474257,0.0183096247575818,-0.004495077697952,0.0165552258676375,-0.0189671718551038,Capital Goods,1.0
2020-06-19,92.1008071899414,92.99424388900977,87.65283415579435,88.06592870115799,429190.0,86.77525634765625,79.69222702026367,-1.2989003293395145,0.0510909177187222,-0.0438093716210565,0.0097006391836045,-0.0482946151055322,Capital Goods,1.0
2020-06-22,92.18727111816406,96.40467490936084,91.9567089219762,92.78289806520948,369995.0,87.53515739440918,80.1116618347168,-1.2975525332989435,0.0009387966388214,0.0064610541110599,0.0457482225045038,-0.0025010198630603,Capital Goods,1.0
2020-06-23,92.4850845336914,93.90690067941792,90.496468106599,92.9942534255629,150915.0,88.23741760253907,80.53397872924805,-1.292910230427357,0.0032305264264261,0.0055054162997063,0.0153734643039502,-0.0215020231329082,Capital Goods,1.0
2020-06-24,95.68416595458984,99.5269036019986,93.94532951455832,93.94532951455832,1698845.0,89.10443534851075,81.01047821044922,-1.2430430851196852,0.0345902416268327,-0.0181726665293477,0.040160643185545,-0.0181726665293477,Capital Goods,1.0
2020-06-25,92.85015106201172,95.08854752939578,91.77418186834166,95.08854752939578,406655.0,89.80333366394044,81.2425798034668,-1.287219588890136,-0.029618431266079,0.0241076233240493,0.0241076233240493,-0.0115882330977733,Capital Goods,1.0
2020-06-26,99.98802947998048,101.9286086531461,93.70515291544784,94.14706683944712,1098545.0,90.71982612609864,81.61071411132812,-1.175954643292916,0.0768752483041366,-0.0584166191784267,0.0194081149839457,-0.0628362874756981,Capital Goods,1.0
2020-06-29,98.49897003173828,101.23691909674535,96.11647683214764,101.0639956121428,272425.0,91.0920913696289,81.97308441162109,-1.199166038724171,-0.0148923771774132,0.0260411411365826,0.0277967278655286,-0.0241880011417676,Capital Goods,1.0
2020-06-30,95.69376373291016,99.49807268231385,95.49202090939325,98.18193255239164,191975.0,91.33754615783693,82.24226806640625,-1.2428934753588947,-0.0284795495620333,0.026001368557581,0.0397550352395152,-0.0021082128620208,Capital Goods,1.0
2020-07-01,95.7706298828125,96.90423776445556,94.9156213558336,95.64573622036012,159780.0,91.59933280944824,82.50280578613281,-1.241695289079114,0.0008032514022218,-0.0013040914798744,0.011836696521994,-0.0089276694538305,Capital Goods,1.0
2020-07-02,95.43438720703124,97.0291268697547,95.10775802084866,95.87630849218728,72300.0,91.95958976745604,82.84423294067383,-1.246936625627252,-0.003510916407177,0.0046306294627045,0.0167103253805558,-0.0034225523497521,Capital Goods,1.0
2020-07-03,95.0405044555664,96.8369868554472,94.33920164465763,95.7033790123695,74760.0,92.17238159179688,83.15357345581054,-1.253076453226878,-0.0041272623316621,0.0069746531818231,0.0189022818236481,-0.0073789887261872,Capital Goods,1.0
