Date_Ticker,Close_LTF.NS,High_LTF.NS,Low_LTF.NS,Open_LTF.NS,Volume_LTF.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-27,105.00669860839844,106.46206495404502,104.25696662277726,104.8743912615125,5743153.0,,,0.0993731152752002,-0.0075031613512122,-0.0012599895877057,0.0138597476630903,-0.0071398491292175,Financial Services,9.0
2020-01-28,105.27130889892578,106.37385801844268,103.86004747295394,104.78618439231872,7019286.0,,,0.1063469876569767,0.0025199372424244,-0.0046083259691663,0.0104734056320654,-0.013405945463515,Financial Services,9.0
2020-01-29,105.71233367919922,106.2856534611442,104.96260168853708,105.2713140099804,5457379.0,,,0.1179703093679294,0.0041894110074842,-0.0041718847164717,0.0054233953786775,-0.0070921903298181,Financial Services,9.0
2020-01-30,103.19851684570312,105.62412488148016,102.00776525696782,105.62412488148016,8022942.0,,,0.0517180190544062,-0.0237797875234186,0.0235042916305054,0.0235042916305054,-0.0115384564151794,Financial Services,9.0
2020-01-31,103.33082580566406,104.69798237896242,101.34623738163984,103.72774059644928,8371529.0,,,0.0552050557826237,0.0012820819911468,0.0038412040907491,0.0132308685490387,-0.0192061604903521,Financial Services,9.0
2020-02-03,98.03858947753906,100.06728274957898,95.26017148698524,96.27451088795618,8555255.0,,,-0.0842731961515407,-0.0512164331104659,-0.0179937165455347,0.0206928035465534,-0.02834004452084,Financial Services,9.0
2020-02-04,100.68470764160156,100.99341994862633,98.34730205690146,98.43550453961582,6270631.0,,,-0.0145340701844585,0.0269905776711397,-0.0223390736753393,0.0030661290503386,-0.023215100281369,Financial Services,9.0
2020-02-05,104.47748565673828,105.22721770838476,100.72882539850576,101.08163537453945,8761570.0,,,0.0854255715863056,0.0376698517975295,-0.03250317770238,0.0071760154537958,-0.03588007726898,Financial Services,9.0
2020-02-06,112.9450454711914,114.3563141925577,103.63954208064654,105.18311091397275,24551924.0,106.38708953857422,,0.3085902921017884,0.0810467419006748,-0.0687231079932449,0.0124951804258317,-0.0823896555331273,Financial Services,9.0
2020-02-07,116.0321807861328,116.82601761704971,112.63633086865124,113.16555301091276,16446992.0,106.81267318725584,,0.3899525387051648,0.0273330742580367,-0.0247054546057676,0.0068415229769756,-0.0292664491391463,Financial Services,9.0
2020-02-10,112.54812622070312,115.63526376544492,112.01890408861432,115.54705404755592,6999831.0,106.85236473083496,,0.2981293829917943,-0.0300266231473439,0.0266457374951938,0.0274294885966206,-0.0047021851883255,Financial Services,9.0
2020-02-11,115.41475677490234,118.19317484535654,112.90094615946562,112.90094615946562,13174085.0,107.05964431762696,,0.373680169814353,0.0254702645922141,-0.021780669003527,0.0240733347112021,-0.021780669003527,Financial Services,9.0
2020-02-12,112.41580963134766,117.79624746256697,110.34301889740028,115.41474444655054,15380686.0,107.09272003173828,,0.2946421451889183,-0.0259840875409341,0.0266771624475017,0.0478619319547999,-0.0184386052170493,Financial Services,9.0
2020-02-13,111.7542953491211,113.95939371265176,110.9163608649992,112.50402734571163,5837832.0,107.12138633728028,,0.2772077658464648,-0.0058845306936445,0.0067087532899596,0.0197316654061656,-0.0074980069580696,Financial Services,9.0
2020-02-14,111.40147399902344,113.3860550880648,110.65173484410604,111.75428391304494,5408429.0,107.0794891357422,,0.2679090682627709,-0.0031571166816938,0.0031670129788821,0.017814675316224,-0.0067300649444187,Financial Services,9.0
2020-02-17,109.4168930053711,112.0189060883706,108.79946114437097,111.4014814624196,5027628.0,107.34189567565916,,0.2156049248621177,-0.0178146744599603,0.0181378615544411,0.0237807253663451,-0.0056429299355981,Financial Services,9.0
2020-02-18,107.87332153320312,109.01996827228578,105.75642578444804,108.97587064869548,5395729.0,107.48302154541015,,0.1749237010231003,-0.0141072500760206,0.0102207765536632,0.0106295673738916,-0.0196239043970063,Financial Services,9.0
2020-02-19,108.79945373535156,111.6660813114324,108.0497218163094,108.27023162985408,8790339.0,107.75645294189454,,0.1993321538219888,0.0085853683652762,-0.0048641981860019,0.0263478122146987,-0.006890952971748,Financial Services,9.0
2020-02-20,108.57896423339844,112.59223898221506,108.04973482911532,108.49075450931822,6597720.0,107.93506622314452,,0.193521096190488,-0.0020265680973863,-0.0008124015982562,0.0369618072630513,-0.0048741430535798,Financial Services,9.0
2020-02-24,104.2569580078125,108.0497224831596,104.0364481929069,108.0497224831596,5312814.0,107.8578872680664,,0.0796135085815122,-0.0398051893025565,0.0363790057548283,0.0363790057548283,-0.0021150608949195,Financial Services,9.0
2020-02-25,102.80160522460938,105.22720609997944,102.1400757399496,104.52157899070517,6535391.0,107.74763259887696,,0.0412573110190706,-0.013959286852529,0.0167310010611005,0.0235949708185041,-0.0064350112356165,Financial Services,9.0
2020-02-26,101.4344482421875,103.28672947724922,100.28780139907768,102.3605924772432,6608974.0,107.55578956604003,,0.0052255365092294,-0.0132989847720256,0.0091304704772918,0.018260869627241,-0.0113043138990814,Financial Services,9.0
2020-02-27,99.0529327392578,101.43443586004769,98.52371062742104,100.64059907476812,7949327.0,107.22281951904296,,-0.0575399181507348,-0.0234783699640532,0.0160284636870835,0.0240427320517486,-0.0053428212290278,Financial Services,9.0
2020-02-28,88.15975189208984,96.58322208892726,87.32181752841568,96.14220247961488,14704186.0,106.4708812713623,,-0.3446325059271405,-0.1099733298744687,0.0905452932455594,0.0955477983552857,-0.0095047268814891,Financial Services,9.0
2020-03-02,90.58536529541016,94.5986396451029,89.30640400898592,90.8499727361867,14999412.0,105.8336082458496,,-0.280704839740876,0.0275138410812377,0.0029210837745548,0.0443037828086796,-0.0141188511218492,Financial Services,9.0
2020-03-03,94.64274597167967,95.52478532548402,90.98228844143132,92.61405979895945,10660301.0,105.66381607055663,,-0.1737715266629939,0.0447906862553118,-0.021435199833776,0.0093196720440493,-0.0386765778260882,Financial Services,9.0
2020-03-04,93.18738555908205,95.8776012105827,90.32075769818908,95.21607170422278,10998261.0,105.28894996643066,,-0.212127925300094,-0.0153774111016722,0.0217699652476519,0.0288688821492371,-0.0307619732402028,Financial Services,9.0
2020-03-05,94.20172119140624,96.58323165868948,91.73201547557996,93.49609408761978,9098380.0,104.77516174316406,,-0.1853948483739466,0.0108849027820521,-0.0074905967201248,0.0252809655403671,-0.0262172037261204,Financial Services,9.0
2020-03-06,88.95359802246094,89.74742761495133,83.74956463642297,88.20385881947689,16412424.0,103.57558937072754,,-0.3237104866324939,-0.055711542236917,-0.0084284303238046,0.0089240863791699,-0.0585027868656188,Financial Services,9.0
2020-03-09,83.30854797363281,86.61619551134181,82.38241100410394,84.49929964019817,12627756.0,101.93940773010254,,-0.4724872350756937,-0.0634606151333276,0.0142932711651897,0.0397035792624289,-0.0111169500856261,Financial Services,9.0
2020-03-11,85.86646270751953,87.32182905741031,82.3824102279759,83.30854718877958,13734907.0,100.60532455444336,,-0.4050727332358703,0.0307041089552575,-0.0297894595641231,0.0169491825329766,-0.0405752417146971,Financial Services,9.0
2020-03-12,72.0184555053711,80.75063916244717,71.00410881978719,79.3834752946972,16407408.0,98.4355094909668,,-0.7700405308874348,-0.1612737588750786,0.1022657281059968,0.1212492491792585,-0.0140845381710282,Financial Services,9.0
2020-03-13,73.60612487792969,76.11993564313292,61.74270544409849,66.50571950372283,22356320.0,96.49502525329588,,-0.7281970955221173,0.0220453127107146,-0.0964648714489773,0.0341521954779198,-0.1611743513668978,Financial Services,9.0
2020-03-16,62.62474060058594,70.56308718544341,61.919113490957066,70.56308718544341,23122229.0,94.03854751586914,,-1.0176143074257815,-0.1491911752664002,0.1267605503627937,0.1267605503627937,-0.0112675454279209,Financial Services,9.0
2020-03-17,58.65556716918945,65.00624369852439,58.214547513572846,63.506779763447575,21233443.0,91.40125217437745,,-1.122222895839076,-0.0633802774004519,0.0827067715544376,0.1082706524858361,-0.0075188030207687,Financial Services,9.0
2020-03-18,55.436126708984375,60.640156555034594,54.509986141405705,59.80221847293021,19962298.0,88.7022138595581,,-1.2070720786333409,-0.0548872104657813,0.0787589614055457,0.0938743407050985,-0.0167064443813058,Financial Services,9.0
2020-03-19,51.37874984741211,55.30382187011025,49.74697857623588,52.92231863488539,21037892.0,85.87748527526855,,-1.3140052911738935,-0.0731901217210165,0.030042941723134,0.076394852625941,-0.0317596530865846,Financial Services,9.0
2020-03-20,52.5254020690918,55.03921273573935,50.05569264584558,52.922320494753166,21944958.0,83.06378269195557,,-1.28378497644487,0.0223176356973474,0.0075566946663114,0.0478589514334586,-0.0470193339976258,Financial Services,9.0
2020-03-23,42.822975158691406,48.51212580612319,42.51425923011341,47.27726932686034,11566286.0,79.77598323822022,96.74993461608886,-1.5394949374286229,-0.1847187556534615,0.1040164573260595,0.1328527648148965,-0.0072091191103367,Financial Services,9.0
2020-03-24,43.04348373413086,46.43933352706206,40.48557198365102,45.24857832436029,25792049.0,76.71530952453614,95.46039413452148,-1.5336833771104756,0.0051493053582172,0.0512294637638943,0.078893470005972,-0.0594262250304701,Financial Services,9.0
2020-03-25,48.68853378295898,49.48237065690738,41.32351016423114,41.45581751573079,20927753.0,74.00965595245361,94.19907890319824,-1.384906628667276,0.1311476107207359,-0.1485507101008584,0.0163043906289541,-0.1512681333054562,Financial Services,9.0
2020-03-26,48.06087112426758,53.66498467743895,46.85038327343955,50.30251801652956,25668130.0,71.34097709655762,92.93491302490234,-1.4014488397498344,-0.0128913855054532,0.0466418281613314,0.1166044938861221,-0.0251865566002363,Financial Services,9.0
2020-03-27,47.61254119873047,54.561642807411424,45.59506269635981,51.10950810398764,28174541.0,68.76895751953126,91.65207794189452,-1.4132646904463289,-0.0093283770154289,0.0734463403383813,0.1459510757822404,-0.0423728381551803,Financial Services,9.0
2020-03-30,45.9985580444336,47.34354621854959,44.20524415642928,45.729561145107134,12632207.0,66.66089782714843,90.34842971801758,-1.455801632308915,-0.0338982779255628,-0.0058479419956298,0.0292397899259531,-0.0389863066201339,Financial Services,9.0
2020-03-31,45.9985580444336,48.41953749333913,45.10190293917328,47.34354621854959,14311348.0,64.4315574645996,89.02361251831054,-1.455801632308915,0.0,0.0292397899259531,0.0526316378562763,-0.0194931133361651,Financial Services,9.0
2020-04-01,45.3260612487793,46.62621714156008,44.8328996832372,45.90889089372762,10187288.0,61.96572322845459,87.84675849914551,-1.4735254586223212,-0.0146199538473506,0.0128585989801621,0.0286845107860722,-0.0108803092956897,Financial Services,9.0
2020-04-03,43.84658050537109,45.72956253538683,43.21891860287125,45.72956253538683,11337819.0,59.49868297576904,86.62267402648926,-1.5125175547923622,-0.0326408406697382,0.0429447863051732,0.0429447863051732,-0.0143149567255982,Financial Services,9.0
2020-04-07,48.2850341796875,49.80935107286093,44.60873487176513,46.58138480570442,17386484.0,57.20284862518311,85.52175819396973,-1.3955409646702517,0.1012269057965126,-0.0352831763076553,0.0315691377063305,-0.0761374485982845,Financial Services,9.0
2020-04-08,49.405860900878906,52.05100137963228,46.6262201331283,47.43321083466056,17743560.0,55.225461769104,84.40974143981934,-1.3660012876603502,0.0232127146689048,-0.039927450513938,0.0535390018617472,-0.0562613567918044,Financial Services,9.0
2020-04-09,51.288841247558594,52.85799039678248,50.30251808462162,50.57151497656047,16620264.0,53.62447643280029,83.31950752258301,-1.3163748554873336,0.0381124893351709,-0.0139860104761535,0.0305943575845277,-0.0192307554420314,Financial Services,9.0
2020-04-13,48.55403137207031,51.24400756893432,47.88153732285432,51.24400756893432,11365543.0,51.75885486602783,82.19045417785645,-1.3884514743598206,-0.0533217325438886,0.0554017065287673,0.0554017065287673,-0.0138504266321918,Financial Services,9.0
2020-04-15,48.4643669128418,51.01984282586402,47.29871129773488,49.31619344301036,13484162.0,50.581150436401366,81.05431533813477,-1.3908146042841878,-0.0018466944287574,0.0175763470035725,0.0527289651305666,-0.0240518073248172,Financial Services,9.0
2020-04-16,55.00997161865234,55.996294758843305,47.522876309502486,48.195370362582736,28707259.0,49.6513427734375,80.04026809692382,-1.2183035058348195,0.1350601508440654,-0.123879381420349,0.0179298972744157,-0.1361043296123278,Financial Services,9.0
2020-04-17,58.731101989746094,62.00390431393029,56.13079374720731,60.07609015303694,46522188.0,49.45666084289551,79.15091979980468,-1.1202321561823052,0.067644651716781,0.0229007820000664,0.0557251986307969,-0.0442748076307638,Financial Services,9.0
2020-04-20,57.16195297241211,59.179431545594895,56.93778827789362,59.044934935374,14102647.0,49.38198013305664,78.22754234313965,-1.161587482814043,-0.0267175136200908,0.0329411761678377,0.0352940805601318,-0.0039215716549552,Financial Services,9.0
2020-04-21,52.81315994262695,54.60647751822757,52.14066585177672,54.60647751822757,11517945.0,49.25083179473877,77.3230337524414,-1.2762010435491151,-0.0760784543502913,0.0339558848125876,0.0339558848125876,-0.0127334568047203,Financial Services,9.0
2020-04-22,53.17182159423828,53.66498316110464,50.97501064388054,52.90282471026422,12097513.0,49.34048538208008,76.37277603149414,-1.2667484233143171,0.0067911416775848,-0.0050590120087818,0.0092748668764772,-0.0413153223736045,Financial Services,9.0
2020-04-23,55.54796600341797,56.84812192255793,52.499328468951504,53.03732224636219,14824713.0,49.49161357879639,75.39418563842773,-1.2041245252139574,0.0446880384748219,-0.0451977621809104,0.0234060040841093,-0.0548829732897668,Financial Services,9.0
2020-04-24,52.85799407958984,53.97881760532986,52.051003347547336,52.454500552310506,14918819.0,49.99336452484131,74.1924446105957,-1.275019428318267,-0.0484261102136954,-0.0076335383948128,0.0212044279253647,-0.0152671463625236,Financial Services,9.0
2020-04-27,55.00997161865234,56.31012384595402,53.12698974102105,53.12698974102105,16936043.0,50.59168891906738,72.97200042724609,-1.2183035058348195,0.0407124329353513,-0.0342298281970541,0.0236348463568527,-0.0342298281970541,Financial Services,9.0
2020-04-28,57.56544876098633,57.8344456523835,54.74097588509063,55.59279876160108,19216843.0,51.03553466796875,71.87234687805176,-1.150953247348396,0.0464547984145386,-0.0342679513813182,0.0046728879421067,-0.0490654192174025,Financial Services,9.0
2020-04-29,57.924110412597656,59.179430472651646,57.38611662650075,57.834446007409376,12348488.0,51.528696632385255,70.72253395080567,-1.141500627113598,0.0062305021385397,-0.0015479634395693,0.0216718055937719,-0.0092879076133364,Financial Services,9.0
2020-04-30,58.82077026367188,60.52441973618307,58.282776467612265,59.08976716170167,15370572.0,52.089108085632326,69.65063316345214,-1.1178689257206087,0.0154799071524317,0.0045731617730264,0.0289633995759381,-0.0091463235460532,Financial Services,9.0
2020-05-04,52.00616836547852,56.04112916523786,50.03351832999632,56.04112916523786,20626575.0,52.38948860168457,68.4556706237793,-1.297469514480408,-0.115853666445475,0.07758619653352,0.07758619653352,-0.0379310781294096,Financial Services,9.0
2020-05-05,51.6026725769043,54.29264896776732,51.33367567331474,53.53048678386588,21691269.0,52.6696943283081,67.25969459533691,-1.3081037499460544,-0.0077586140501375,0.0373588054783118,0.0521286254477249,-0.0052128482916977,Financial Services,9.0
2020-05-06,53.17182159423828,53.66498316110464,50.97501064388054,52.09583038085855,25307715.0,53.06198234558106,66.13479316711425,-1.2667484233143171,0.0304082897062251,-0.0202361171973902,0.0092748668764772,-0.0413153223736045,Financial Services,9.0
2020-05-07,52.36483001708984,54.33748006571982,52.00616871210128,52.7683272030002,14938435.0,53.48789482116699,65.02462333679199,-1.2880168942456098,-0.0151770534270333,0.0077054997749188,0.0376712776110641,-0.0068492785113885,Financial Services,9.0
2020-05-08,50.88534164428711,53.889146869745296,50.66117696544744,53.53048191260846,11311923.0,53.61791019439697,63.8663410949707,-1.3270091914903093,-0.0282534741795187,0.0519823623630582,0.0590308550241487,-0.0044052898456826,Financial Services,9.0
2020-05-11,51.288841247558594,52.99249068149369,51.01984435561975,51.55783813949744,11919962.0,53.71205921173096,62.72053863525391,-1.3163748554873336,0.0079295842423961,0.0052447449658779,0.0332167659181847,-0.005244744965878,Financial Services,9.0
2020-05-12,51.33367156982422,52.14066221608398,48.4195343901555,50.616345325098834,19514979.0,53.71430072784424,61.66207290649414,-1.3151933407938148,0.000874075552794,-0.013973795810605,0.0157204934223746,-0.0567685320483047,Financial Services,9.0
2020-05-13,55.45830154418945,56.44462469428338,52.4544962145987,54.6513072013973,40180690.0,54.0595142364502,60.71520683288574,-1.2064876551383248,0.0803494051415141,-0.0145513713965642,0.017784950541769,-0.0541633127223939,Financial Services,9.0
2020-05-14,52.18550109863281,56.848123796514834,51.91650052357652,55.59280003786434,28565152.0,54.24557094573974,59.730227890014646,-1.2927431540943444,-0.059013715790572,0.0652920613484497,0.0893470906616278,-0.005154699473861,Financial Services,9.0
2020-05-15,51.37850570678711,52.94765853515632,50.93017632725305,52.85799045275935,17156451.0,54.06399765014648,58.77673934936524,-1.3140117255629664,-0.0154639770598436,0.0287957916568368,0.0305410366997482,-0.0087260104856423,Financial Services,9.0
2020-05-18,47.29871368408203,51.4681711107048,46.26755462014532,51.37850670405102,29999039.0,53.49237823486328,57.95951858520508,-1.421535695450279,-0.0794065916589344,0.0862558979345353,0.0881516029055555,-0.0218009959176488,Financial Services,9.0
2020-05-19,46.67105102539063,48.7781976439063,46.31238972728349,48.2402038580038,18512090.0,52.96783313751221,57.08123229980469,-1.4380779065328373,-0.0132701845315222,0.0336215447935703,0.0451489000616103,-0.0076848772467543,Financial Services,9.0
2020-05-20,48.15053939819336,49.22652696877704,46.26755379470472,46.581386567361285,16648191.0,52.73470211029053,56.15138816833496,-1.399085609288138,0.0317003440097769,-0.0325884787677155,0.0223463243409491,-0.0391062203460859,Financial Services,9.0
2020-05-21,47.65737533569336,49.49552510536862,47.38837843628688,48.419537507742696,13727581.0,52.45897979736328,55.240787963867184,-1.4120830752154807,-0.0102421295516889,0.0159925335098869,0.0385701007814118,-0.0056443918178812,Financial Services,9.0
2020-05-22,46.3123893737793,48.77819727158052,45.90889219869053,47.52287722156204,17949877.0,51.99720096588135,54.28300132751465,-1.4475305267676355,-0.0282219898271805,0.0261374518600865,0.0532429427879461,-0.008712510422043,Financial Services,9.0
2020-05-26,45.81922912597656,47.25388170412041,45.72956104141527,46.89521672084261,17741777.0,51.64526271820069,53.42031394958496,-1.460527892157649,-0.0106485598016229,0.0234833194575949,0.0313111461172639,-0.0019569967952702,Financial Services,9.0
2020-05-27,48.2850341796875,48.59886694047526,45.550225799161495,45.99855516244391,22549547.0,51.30901584625244,52.71984367370605,-1.3955409646702517,0.053815943671409,-0.0473537827214682,0.0064995865928119,-0.0566388411437944,Financial Services,9.0
2020-05-28,48.01604080200195,49.4955256023344,47.74704389989458,48.598870487804376,17004925.0,50.83154544830322,51.962835235595705,-1.4026303544433532,-0.0055709472356282,0.0121382287266409,0.0308123030475007,-0.0056022299551228,Financial Services,9.0
2020-05-29,48.73336410522461,49.31619375520945,46.98487883275361,47.38837599985976,15328923.0,50.37200813293457,51.49713340759277,-1.383725113973757,0.0149392430371466,-0.0275989177037062,0.0119595611894633,-0.0358786081070802,Financial Services,9.0
2020-06-01,51.468170166015625,53.440820173543976,48.86786564594768,49.76452072847847,30467935.0,50.00437812805176,51.054374313354494,-1.3116485956385993,0.0561177359906048,-0.0331010298606279,0.0383275721900617,-0.0505225756361729,Financial Services,9.0
2020-06-02,54.29264450073242,54.60647358285203,51.37850365039753,52.18549797225288,33565464.0,50.11870193481445,50.887732391357424,-1.237208846841745,0.0548780795121757,-0.0388109024317486,0.0057803241121432,-0.0536746897693586,Financial Services,9.0
2020-06-03,53.97881317138672,56.22046003873275,53.53048379791751,55.41346569549477,23256147.0,50.23750896453858,50.79419731140137,-1.2454799523830242,-0.0057803655031294,0.0265780672048663,0.041528272587777,-0.0083056545175553,Financial Services,9.0
2020-06-04,52.0958366394043,54.96514198314362,51.42334250993716,53.93398652445102,17906468.0,50.18370971679688,50.72739151000977,-1.2951062840187115,-0.0348836223205544,0.0352840073914157,0.0550774405179439,-0.0129087883571578,Financial Services,9.0
2020-06-05,55.86179733276367,56.3997948092192,52.364830284479375,52.723495268783054,26232212.0,50.358558082580565,50.8170524597168,-1.1958534196726782,0.0722890913419149,-0.0561797545697649,0.0096308658536481,-0.0626003318055303,Financial Services,9.0
2020-06-08,56.62395095825195,59.35875927656928,56.08595720554418,57.38611306498522,34518546.0,50.645488548278806,50.8990234375,-1.175766664509563,0.0136435571692797,0.0134600658172934,0.0482977304132956,-0.0095011694451421,Financial Services,9.0
2020-06-09,55.50313186645508,58.14827213690009,54.92030223001065,57.34127782143602,22240649.0,50.85620307922363,51.15262657165528,-1.2053061404448058,-0.0197940813530168,0.0331178780938645,0.0476574957393292,-0.0105008423280827,Financial Services,9.0
2020-06-10,56.62395095825195,56.93778371190096,54.92030162302178,55.59279565264817,19260521.0,51.12071704864502,51.4242359161377,-1.175766664509563,0.0201937990543246,-0.0182105855941426,0.0055424029644344,-0.0300870798734311,Financial Services,9.0
2020-06-11,55.18930816650391,58.68627161610999,55.00997567031074,56.35496019805009,27002711.0,51.10726737976074,51.55425140380859,-1.2135770449114265,-0.0253363244257856,0.0211209756068957,0.0633630600886658,-0.0032494064910567,Financial Services,9.0
2020-06-12,56.3997917175293,56.89295328580026,52.27516301155681,52.63382797619942,23986311.0,51.31798191070557,51.72102981567383,-1.1816744390518163,0.021933298155748,-0.0667726533493455,0.0087440317287144,-0.0731319847177828,Financial Services,9.0
2020-06-15,55.63763046264648,57.1619510701417,54.516810704837006,56.48945700896589,20752357.0,51.530938148498535,51.88153160095215,-1.2017613952895905,-0.0135135473318765,0.0153102592478537,0.0273972955860981,-0.020144994466685,Financial Services,9.0
2020-06-16,54.87547302246094,57.56544931740052,53.53048487499114,57.20678434041513,21641560.0,51.90977611541748,52.0590699005127,-1.2218482509900348,-0.0136985963249681,0.0424836669198271,0.0490196466067556,-0.0245098233033779,Financial Services,9.0
2020-06-17,54.92030715942383,56.04113065512237,53.93398395420261,54.2478130620047,14408958.0,52.32223892211914,52.2375048828125,-1.2206666357591869,0.0008170159543688,-0.0122449077982574,0.0204081796637625,-0.0179591713199654,Financial Services,9.0
2020-06-18,57.25161743164063,57.74477902453607,54.60647697588766,54.8754738740594,19062601.0,52.77729282379151,52.47601600646973,-1.1592243528896753,0.0424489663804941,-0.0415035184013514,0.0086139329335854,-0.0462020214347883,Financial Services,9.0
2020-06-19,60.52441787719727,61.24174414240554,57.6102806143168,58.01377411022651,47604409.0,53.4206449508667,52.80957275390625,-1.0729688539336557,0.0571652049737183,-0.0414815020949859,0.0118518490613774,-0.0481481254192842,Financial Services,9.0
2020-06-22,63.03506088256836,63.976548146638194,61.15207899946167,61.37624368447359,34828805.0,54.25677852630615,53.104573287963866,-1.006800210678081,0.0414814895116403,-0.0263157864031428,0.0149359301139375,-0.0298719769084478,Financial Services,9.0
2020-06-23,63.07988739013672,64.69387601261549,61.77973520061595,63.886881701376105,19698507.0,55.11981143951416,53.37805381774902,-1.005618796521891,0.0007111361033166,0.0127932110317237,0.0255864220634474,-0.0206112002305834,Financial Services,9.0
2020-06-24,60.65892028808594,64.91804582665262,60.25542310054232,63.707557941505456,26058064.0,55.73850574493408,53.56545539855957,-1.069424008241111,-0.0383793821171172,0.0502586864213985,0.0702143315169296,-0.0066519019070451,Financial Services,9.0
2020-06-25,63.39373016357422,64.1110527914465,59.40359776333375,60.65892155581966,34003997.0,56.5073902130127,53.86224937438965,-0.997347389368624,0.0450850404606596,-0.043140048719297,0.011315356045801,-0.0629420668249804,Financial Services,9.0
2020-06-26,61.6900749206543,64.73870885900155,61.24174553501884,64.11105066109883,16436580.0,57.15522575378418,54.1267635345459,-1.0422476622302357,-0.0268741914779899,0.0392441692372458,0.0494185481581663,-0.0072674475790812,Financial Services,9.0
2020-06-29,60.03125762939453,61.690074884274,59.35876355133794,61.19691329586256,10494765.0,57.58338012695312,54.227189254760745,-1.0859662193236694,-0.0268895327715736,0.0194174787019163,0.0276325587766332,-0.0112023986271996,Financial Services,9.0
2020-06-30,59.0449333190918,61.645241497835904,58.59660394232727,60.97274743268911,9740012.0,57.8209945678711,54.233465881347655,-1.111961050641026,-0.0164301790309283,0.0326499498810335,0.0440394803173282,-0.0075930202908631,Financial Services,9.0
2020-07-01,60.65892028808594,61.1969140864883,58.82077051981357,59.17943182625392,13083691.0,58.15499992370606,54.30340522766113,-1.069424008241111,0.0273348935847179,-0.0243902867839638,0.0088691621256573,-0.0303030413258674,Financial Services,9.0
2020-07-02,62.048736572265625,62.90055941729984,60.92791316829067,61.376242529880656,15327503.0,58.65264492034912,54.48811676025391,-1.0327950419954373,0.0229119852047986,-0.0108381585111203,0.0137282866999577,-0.018063597518534,Financial Services,9.0
2020-07-03,60.65892028808594,62.7212347519399,59.986426201341146,62.497070056358304,14624262.0,58.89250106811524,54.63785873413086,-1.069424008241111,-0.0223987845838089,0.0303030413258673,0.0339985356491587,-0.0110864829698736,Financial Services,9.0
