Date_Ticker,Close_ZEEL.NS,High_ZEEL.NS,Low_ZEEL.NS,Open_ZEEL.NS,Volume_ZEEL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,224.13461303710935,226.93568608709992,223.21702115785737,225.0522049163614,7565854.0,253.3744888305664,,0.2723765920973446,0.003242583876826,0.0040939320652813,0.0124972801480098,-0.004093932065281,Media Entertainment & Publication,13.0
2020-02-13,229.0606231689453,232.7793025700524,223.41018006157336,225.1487836093416,22130983.0,251.31955795288087,,0.3641545054443799,0.0219779090122967,-0.0170777478271264,0.0162344769243221,-0.0246678937182687,Media Entertainment & Publication,13.0
2020-02-14,230.60606384277344,234.1315537925888,229.10893252252148,230.36459152461347,9473212.0,249.24531097412108,,0.3929480556908383,0.0067468631336442,-0.0010471204188481,0.0152879325507198,-0.0064921593790903,Media Entertainment & Publication,13.0
2020-02-17,231.04071044921875,233.9383782593803,225.535144557572,231.95830230810975,8200081.0,247.72161865234372,,0.4010460817840273,0.0018848012892742,0.0039715591988396,0.0125418061800777,-0.0238294189839624,Media Entertainment & Publication,13.0
2020-02-18,237.222412109375,239.1058932501408,230.5094698497292,231.8134262678059,12058654.0,245.8622817993164,,0.5162191456062882,0.0267558979027419,-0.022801327216398,0.0079397267906431,-0.0282980946022531,Media Entertainment & Publication,13.0
2020-02-19,243.64556884765625,246.59153407474292,236.15992699009692,238.5746501699548,11212344.0,243.53931732177733,,0.635890828522761,0.0270765172698764,-0.020812685827552,0.012091191483678,-0.0307234886025767,Media Entertainment & Publication,13.0
2020-02-20,248.04034423828125,251.952213333576,242.4381984550594,243.8870323103685,9684251.0,242.4551040649414,,0.7177711544225653,0.0180375756941137,-0.0167445015473886,0.0157711000898175,-0.0225856233203745,Media Entertainment & Publication,13.0
2020-02-24,240.6030120849609,248.52328605197192,239.6854055296475,248.23353107482023,7445554.0,240.92416915893557,,0.5792040772886515,-0.0299843647458237,0.031714145736317,0.0329184323104574,-0.0038137783370284,Media Entertainment & Publication,13.0
2020-02-25,243.30751037597656,246.30177312100332,241.1825568496517,242.43821589557584,6954412.0,239.61780395507813,,0.629592363783614,0.0112405005555816,-0.0035728222242602,0.012306495349855,-0.0087336125508056,Media Entertainment & Publication,13.0
2020-02-26,242.82455444335935,244.901225198544,238.57464758812196,241.47231537259307,8640042.0,238.59878997802736,,0.6205942727225108,-0.0019849610555419,-0.0055687904951214,0.0085521448189005,-0.0175019650091802,Media Entertainment & Publication,13.0
2020-02-27,236.0150451660156,246.10858492504173,235.19403340460136,246.10858492504173,6816417.0,237.1547866821289,,0.49372434438987,-0.0280429188594768,0.0427665098719709,0.0427665098719709,-0.0034786416299722,Media Entertainment & Publication,13.0
2020-02-28,231.1372985839844,236.30479718627936,224.6658436095242,231.8134181057996,9692261.0,235.7759796142578,,0.4028456431380693,-0.0206671001782966,0.0029251857054544,0.022356835672791,-0.0279983153480907,Media Entertainment & Publication,13.0
2020-03-02,225.87319946289065,240.4581178077248,222.05792526219344,235.6769691275914,9392956.0,234.0711868286133,,0.3047686964701006,-0.0227747713300414,0.0434038641503879,0.0645712655574719,-0.0168912213125311,Media Entertainment & Publication,13.0
2020-03-03,242.5348052978516,247.21935948594344,225.87321513579,226.0180926331832,17982847.0,233.8055679321289,,0.615195872951278,0.0737653067056249,-0.0681003810747267,0.0193149770085117,-0.0686977283182092,Media Entertainment & Publication,13.0
2020-03-04,243.16262817382807,245.7705263029081,235.58039137020765,239.5888407570666,12369910.0,234.15570373535155,,0.626893021752551,0.0025885887809197,-0.0146971080367117,0.0107249133991744,-0.0311817521490194,Media Entertainment & Publication,13.0
2020-03-05,230.02651977539065,245.5773426486593,227.6117966421688,243.16261951543748,13761306.0,234.71109008789065,,0.3821504032756931,-0.0540219049986866,0.0571068925134092,0.0676044783377729,-0.0104975858243635,Media Entertainment & Publication,13.0
2020-03-06,213.6063995361328,222.9272395453509,209.16331787499948,221.0920411463239,11477990.0,234.00357513427736,,0.0762224144705139,-0.0713835963578949,0.0350440886904461,0.043635584090454,-0.0208003209210113,Media Entertainment & Publication,13.0
2020-03-09,187.81716918945312,208.58378889090815,183.80873453774845,208.58378889090815,20444162.0,231.33289260864257,,-0.4042641628403122,-0.120732479938258,0.1105682712133071,0.1105682712133071,-0.0213422163107001,Media Entertainment & Publication,13.0
2020-03-11,202.3538055419922,206.55542983400784,181.58718588016484,183.51896445335808,27936837.0,230.32112350463868,,-0.1334279047298452,0.0773978034876875,-0.0930787589498806,0.020763752284084,-0.1026252983293555,Media Entertainment & Publication,13.0
2020-03-12,184.14678955078125,192.9846855080123,182.11843085934385,184.96780135289,14234701.0,228.3579536437988,,-0.4726480628756946,-0.0899761481749481,0.0044584638380693,0.0479937553013589,-0.0110149011904336,Media Entertainment & Publication,13.0
2020-03-13,176.56455993652344,190.76312913184088,149.8577130150854,170.96239927258648,12851366.0,225.97945098876957,,-0.6139147663315646,-0.0411749215544531,-0.0317286813727,0.080415736886394,-0.151258253247647,Media Entertainment & Publication,13.0
2020-03-16,160.67568969726562,171.87999664690642,156.86041520137877,169.0306261817879,9694803.0,222.5602043151856,,-0.9099448833986196,-0.0899890116395385,0.0519987591169772,0.0697324341395466,-0.0237451882302502,Media Entertainment & Publication,13.0
2020-03-17,128.55987548828125,163.428471395908,127.11104149587374,156.95701584414803,36921358.0,217.45789489746093,,-1.5083038665627695,-0.1998797345727586,0.2208864954793401,0.2712245619031044,-0.0112697214967323,Media Entertainment & Publication,13.0
2020-03-18,158.50242614746094,178.68950485463796,130.3950440831142,130.3950440831142,40664011.0,213.83098068237305,,-0.9504355824463512,0.2329074335631965,-0.1773309263935011,0.1273613230903874,-0.1773309263935011,Media Entertainment & Publication,13.0
2020-03-19,136.38356018066406,152.75538014394655,133.92053962693296,143.91749933512958,19440046.0,208.7890380859375,,-1.3625385440126878,-0.1395490687708391,0.0552408160080692,0.1200424738993111,-0.018059512088322,Media Entertainment & Publication,13.0
2020-03-20,139.95736694335938,148.0708466755397,131.5541321843496,139.28124731691997,18348624.0,203.60462799072263,,-1.2959539210404545,0.0262040876331515,-0.0048308970167538,0.0579710801180179,-0.0600413893354434,Media Entertainment & Publication,13.0
2020-03-23,117.83849334716795,139.76417727639887,111.99486019663593,128.4632755342077,9693859.0,197.094535446167,229.25864700317385,-1.7080570247522378,-0.1580400809136606,0.0901639344262295,0.1860655487560834,-0.0495901889488346,Media Entertainment & Publication,13.0
2020-03-24,115.08570098876952,126.53148666770528,113.1539225663618,116.67941966108587,13401986.0,190.81866989135744,226.4797833251953,-1.759345091924221,-0.0233607226315117,0.0138481032710733,0.0994544550765055,-0.0167855641996413,Media Entertainment & Publication,13.0
2020-03-25,121.21910858154295,125.32413815502152,110.11138150036572,115.23059779848155,12590917.0,184.71424980163573,223.7830204772949,-1.6450718087789813,0.0532942627978775,-0.0494023661214517,0.0338645418326692,-0.0916334661354582,Media Entertainment & Publication,13.0
2020-03-26,124.35823822021484,128.60814493203227,114.94081823848984,120.7844510209638,12043912.0,178.79093399047852,221.0630764770508,-1.586585780481723,0.0258963267046318,-0.0287378403746966,0.0341747098756066,-0.0757281553398058,Media Entertainment & Publication,13.0
2020-03-27,123.68211364746094,133.9205302118838,122.6679270509546,127.49737299784256,8765500.0,173.17428741455078,218.2668273925781,-1.5991828521054636,-0.0054369101913185,0.0308473006958507,0.0827800905279325,-0.0081999455426283,Media Entertainment & Publication,13.0
2020-03-30,121.36398315429688,130.3950459758299,118.1282557094674,118.1282557094674,8706148.0,167.6856216430664,215.29092224121092,-1.6423726088933648,-0.0187426494001515,-0.026661348455544,0.0744130390813833,-0.026661348455544,Media Entertainment & Publication,13.0
2020-03-31,119.72197723388672,126.1934326744182,118.80438533546008,126.04855517298812,8732264.0,162.3780605316162,212.2435417175293,-1.6729652940575257,-0.0135295981372214,0.0528439145867256,0.0540540307640338,-0.0076643563665345,Media Entertainment & Publication,13.0
2020-04-01,116.77601623535156,122.42646708869188,115.90671440349529,119.77027155027844,6571413.0,156.09012107849122,209.34877090454103,-1.7278523417921463,-0.0246066851433632,0.0256410126964103,0.0483870835425002,-0.0074441812615382,Media Entertainment & Publication,13.0
2020-04-03,120.10833740234376,121.65375886540042,114.98912834539658,118.80438827317565,7887911.0,149.937406539917,206.26275466918943,-1.6657669064959109,0.0285360065741255,-0.0108564414208823,0.012866895808238,-0.0426215961994265,Media Entertainment & Publication,13.0
2020-04-07,136.0937957763672,138.1221691912798,122.32988069114192,124.599719060665,11487040.0,145.24077033996582,203.18253341674804,-1.367937228074814,0.1330919961074367,-0.0844570220863671,0.0149042313306162,-0.1011355073661293,Media Entertainment & Publication,13.0
2020-04-08,138.2670440673828,143.096490450991,130.63652467660214,133.29272018758664,10046602.0,141.47380256652832,200.5533821105957,-1.3274468133179758,0.01596875359834,-0.0359762075869068,0.0349283982758366,-0.055186826638617,Media Entertainment & Publication,13.0
2020-04-09,144.73851013183594,146.13904659787588,140.05394137000195,140.15053619040484,8715349.0,139.31986961364746,198.02371810913087,-1.2068750654335887,0.0468041109007822,-0.0316983637405975,0.0096763222501341,-0.032365738444917,Media Entertainment & Publication,13.0
2020-04-13,132.4234161376953,138.1221565620692,123.63381846115286,138.1221565620692,27106642.0,135.8233501434326,195.28349014282227,-1.4363211281101964,-0.0850851233919939,0.043034235111774,0.043034235111774,-0.0663749503894608,Media Entertainment & Publication,13.0
2020-04-15,129.18768310546875,138.12215838566004,124.69630413020604,138.12215838566004,26563975.0,133.07539482116698,192.6031471252441,-1.4966070020523898,-0.0244347497338538,0.0691588785046728,0.0691588785046728,-0.0347663095064252,Media Entertainment & Publication,13.0
2020-04-16,130.92630004882812,134.21031783586812,127.01444536188544,128.94622399856812,18112259.0,130.79348182678223,189.92377090454104,-1.464214329097847,0.0134580704720895,-0.0151235928115401,0.0250829496122264,-0.0298782955409553,Media Entertainment & Publication,13.0
2020-04-17,135.36936950683594,137.83238998767823,132.42341914994418,134.30690019824712,15287491.0,129.52816581726074,187.4568894958496,-1.381434222521022,0.0339356527783248,-0.0078486685168106,0.0181948138623628,-0.0217623112793103,Media Entertainment & Publication,13.0
2020-04-20,135.85232543945312,144.64192404822148,132.90637483712533,137.15628190215324,23315892.0,129.89278831481934,184.97455490112304,-1.372436131459919,0.0035676899019079,0.0095983374482704,0.0646996551611163,-0.0216849479226673,Media Entertainment & Publication,13.0
2020-04-21,124.84117889404295,133.29270938010004,124.21335681039854,133.09953448807863,14998821.0,128.20972595214843,182.51443481445312,-1.577587973711513,-0.0810523228792106,0.0661508940174684,0.0676982591876209,-0.0050289663170938,Media Entertainment & Publication,13.0
2020-04-22,146.6702880859375,149.80942813940808,125.6621969588652,125.71047963058606,48546637.0,128.72406234741212,180.7246423339844,-1.1708835540618554,0.1748550389004388,-0.1429042564031142,0.0214026991726592,-0.1432334483093342,Media Entertainment & Publication,13.0
2020-04-23,152.17584228515625,167.4851768474406,150.2440639374889,151.8377751789948,69208136.0,129.33498611450196,179.3897833251953,-1.0683079882996749,0.0375369426968938,-0.0022215556758867,0.1006029231209826,-0.012694382489748,Media Entertainment & Publication,13.0
2020-04-24,140.19882202148438,147.63618121108735,138.12216598073073,145.65610525461253,25867166.0,130.45300254821777,177.63862579345704,-1.2914553019462425,-0.0787051353474923,0.0389253144530121,0.0530486567744716,-0.0148122217491628,Media Entertainment & Publication,13.0
2020-04-27,144.64190673828125,147.78104661740923,141.79253656488652,145.75267341557597,16271064.0,131.93081283569336,175.7068475341797,-1.208674911078524,0.0316913127566507,0.0076794250182594,0.0217028380634392,-0.0196994787862583,Media Entertainment & Publication,13.0
2020-04-28,147.2498321533203,150.5338648686751,144.64193379056653,144.8834061341234,15027824.0,133.23234901428222,174.2000604248047,-1.1600859016467102,0.0180302201059746,-0.0160708232029286,0.0223024547283379,-0.0177107051642569,Media Entertainment & Publication,13.0
2020-04-29,153.96273803710938,160.33761287818874,149.56795381211234,151.35484005241332,26088658.0,134.71257400512695,172.8111114501953,-1.0350158189590046,0.0455885469315809,-0.0169385009512332,0.041405309637601,-0.0285444665444815,Media Entertainment & Publication,13.0
2020-04-30,153.91445922851562,158.40583838496426,150.63042690682266,157.5848266199659,14613831.0,136.22419128417968,171.40670837402342,-1.0359153153451326,-0.0003135746298699,0.0238468004230902,0.0291810085872459,-0.0213367369001842,Media Entertainment & Publication,13.0
2020-05-04,141.40618896484375,146.81517499142734,138.55681845049932,144.8833963731191,14571173.0,137.22630157470704,169.6536196899414,-1.268960500729824,-0.0812676750863344,0.0245902066502892,0.0382514094056263,-0.0201502532187812,Media Entertainment & Publication,13.0
2020-05-05,143.33795166015625,150.14747348090313,141.8891178573718,145.65609458759116,22539665.0,138.4071002960205,167.90825744628907,-1.232969273648984,0.0136610901506777,0.0161725690969203,0.0475067610627766,-0.0101078171273127,Media Entertainment & Publication,13.0
2020-05-06,147.44297790527344,149.22987878933273,141.98570991606417,144.88337746537158,13698946.0,139.9404483795166,166.23630279541015,-1.1564873475204127,0.0286387952218677,-0.0173599345066558,0.0121192674581445,-0.0370127358165226,Media Entertainment & Publication,13.0
2020-05-07,142.32379150390625,148.9401242382506,141.11642990220463,146.7668733551877,8145342.0,141.05122108459472,164.3383303833008,-1.251864383575532,-0.034719770816458,0.0312181245618341,0.0464878897929217,-0.0084832029061597,Media Entertainment & Publication,13.0
2020-05-08,145.51119995117188,153.33490825177927,143.0481943179245,147.6361679506549,30517260.0,141.52209129333497,162.3756430053711,-1.192478858892146,0.0223954717168853,0.0146034669509707,0.0537670523178472,-0.0169265708349176,Media Entertainment & Publication,13.0
2020-05-11,150.09918212890625,156.32917952286851,148.02252615645227,148.69864567736985,32287526.0,142.11369819641112,160.41681976318358,-1.1069988417024712,0.0315300965099176,-0.0093307400591539,0.0415058716883074,-0.0138352251024961,Media Entertainment & Publication,13.0
2020-05-12,149.76113891601562,151.0650806280642,142.99991381586415,149.95431382835974,17380731.0,142.3648296356201,158.59998229980468,-1.113297022150725,-0.0022521322774451,0.0012898867739812,0.0087068095334119,-0.045146725973706,Media Entertainment & Publication,13.0
2020-05-13,159.5166015625,162.7523364011061,149.90600660398195,155.5081671250925,27811752.0,143.71948890686036,156.92416412353515,-0.93154018822891,0.0651401472845043,-0.0251286348765206,0.0202846274739518,-0.0602482429062566,Media Entertainment & Publication,13.0
2020-05-14,163.86309814453125,167.05053547669758,151.25825577825935,157.43994081046702,32118430.0,145.4532596588135,155.3449349975586,-0.8505593587152335,0.0272479261685389,-0.0391983149763154,0.0194518312436331,-0.0769230077363368,Media Entertainment & Publication,13.0
2020-05-15,158.5989990234375,166.32611239596355,156.95699037943552,161.0137219523519,28283346.0,146.83689460754394,153.79661407470704,-0.9486363053832022,-0.0321249822608058,0.0152253352403413,0.0487210727690921,-0.0103532093778178,Media Entertainment & Publication,13.0
2020-05-18,144.40045166015625,158.69561637751758,142.9999151101093,157.92290198284647,23889857.0,147.28844871520997,152.06187713623046,-1.2131735301727358,-0.0895248233009529,0.0936454849498327,0.0989966759314904,-0.0096989762424226,Media Entertainment & Publication,13.0
2020-05-19,145.12486267089844,150.38895623942065,142.99990922670514,146.81516889169092,21832834.0,147.75207557678223,150.44691040039064,-1.1996768200174208,0.0050166810589143,0.0116472545757071,0.0362728582245737,-0.0146422425839746,Media Entertainment & Publication,13.0
2020-05-20,148.31228637695312,149.37475563082947,144.25555477298138,145.31802402685773,13735926.0,148.92563095092774,148.56246002197267,-1.1402910110431417,0.0219633193609481,-0.0201889029104785,0.0071637305298899,-0.0273526334403684,Media Entertainment & Publication,13.0
2020-05-21,148.6986541748047,154.0593427153826,147.63618479216197,149.8094357082097,15507223.0,149.02704925537108,146.6731805419922,-1.1330924813360803,0.0026050963631533,0.0074700173957136,0.0360506863382641,-0.0071451176780236,Media Entertainment & Publication,13.0
2020-05-22,157.6814422607422,159.3717486862019,146.81518666850116,148.36061558138528,38377939.0,149.30232925415038,145.22627899169922,-0.9657315696648148,0.0604093435531545,-0.0591117543429364,0.010719754977029,-0.0689127105666156,Media Entertainment & Publication,13.0
2020-05-26,159.5648956298828,160.9171493760622,153.91445255592188,158.40583151765748,19510809.0,150.2706329345703,144.14544891357423,-0.930640407551889,0.0119446736542791,-0.0072639041792365,0.0084746318470698,-0.03541156751086,Media Entertainment & Publication,13.0
2020-05-27,158.8404998779297,160.6274010619542,156.1843041785051,159.37174196547497,14838385.0,150.98056259155274,143.56591552734375,-0.9441368334163108,-0.0045398190441172,0.003344500224776,0.0112496572687554,-0.0167224083370796,Media Entertainment & Publication,13.0
2020-05-28,174.53619384765625,182.60137541116092,157.72972589550295,158.79219528425912,71027855.0,152.34488067626953,143.00956329345703,-0.6517058390573399,0.0988141814070645,-0.0902047776814662,0.0462092210544271,-0.0962921648607898,Media Entertainment & Publication,13.0
2020-05-29,177.28897094726562,180.42811094181053,169.12720990910884,169.22378998903793,38399694.0,153.51119232177734,142.87240692138673,-0.6004180561762497,0.0157719555980012,-0.0454917241334018,0.0177063467500109,-0.0460364849237264,Media Entertainment & Publication,13.0
2020-06-01,179.55882263183594,185.8371033495687,177.82023360833594,181.3457238083575,26450211.0,154.79341049194335,142.93229217529296,-0.5581277957744761,0.0128031183916425,0.0099516200336498,0.034965036113016,-0.0096825597206369,Media Entertainment & Publication,13.0
2020-06-02,192.1636657714844,195.8823453263608,178.97928323746896,179.65540277336453,40657814.0,157.3312843322754,143.56205169677733,-0.3232833333266357,0.0701989629632021,-0.0650917172499941,0.0193516268538431,-0.0686101739425283,Media Entertainment & Publication,13.0
2020-06-03,189.0245056152344,198.20045263285056,186.1268381359872,197.9589803429133,24965757.0,159.6156120300293,144.7713442993164,-0.3817699302056804,-0.0163358673641405,0.0472662245490294,0.0485436900773814,-0.0153295863402257,Media Entertainment & Publication,13.0
2020-06-04,198.5868377685547,200.711791193079,180.814466540032,188.34840571634595,47567706.0,162.17280502319335,145.57303253173828,-0.2036113661192697,0.0505877908380025,-0.0515564483892997,0.010700373944223,-0.0894942052969073,Media Entertainment & Publication,13.0
2020-06-05,199.16635131835935,203.2713804436289,195.44768671844795,199.93906563077596,36525490.0,165.01493301391602,146.8286883544922,-0.1928142822859109,0.0029181871080503,0.0038797432764201,0.0206110575310376,-0.0186711488928534,Media Entertainment & Publication,13.0
2020-06-08,190.32850646972656,203.31971576450093,187.7206080750395,202.16065144889583,27555715.0,167.25579833984375,147.83611114501954,-0.3574747147625405,-0.0443741866541797,0.0621669617370286,0.0682567710730222,-0.0137020903650176,Media Entertainment & Publication,13.0
2020-06-09,185.83709716796875,195.39941017065092,184.29168311645228,192.2119725030902,27072444.0,169.04269409179688,149.19608322143554,-0.4411554548890664,-0.0235981954835137,0.0343035671148024,0.0514553506722035,-0.0083159609952346,Media Entertainment & Publication,13.0
2020-06-10,183.3257751464844,187.9620463057057,181.68376643588297,186.41661767319872,17134647.0,170.7209259033203,150.56088470458985,-0.4879446186759449,-0.0135135667730244,0.0168598361263965,0.0252897943866148,-0.0089567804052069,Media Entertainment & Publication,13.0
2020-06-11,169.94822692871094,184.6297419925359,168.83746007974162,184.24339215071228,21395919.0,171.24250717163085,151.5354670715332,-0.7371855719561213,-0.0729714531799157,0.0841148241458136,0.0863881626136853,-0.0065359131368594,Media Entertainment & Publication,13.0
2020-06-12,162.80064392089844,166.1329590471491,156.61894357848902,166.1329590471491,36209159.0,171.18938446044922,152.30431518554687,-0.8703542493188023,-0.0420574144078051,0.0204686851722144,0.0204686851722144,-0.0379709821382093,Media Entertainment & Publication,13.0
2020-06-15,159.8546600341797,170.96238565589007,157.9228816651866,162.80062499455406,46155429.0,171.25216751098634,153.02776611328125,-0.925241723489763,-0.0180956525463753,0.0184290214607723,0.069486404833837,-0.012084592145015,Media Entertainment & Publication,13.0
2020-06-16,158.30926513671875,166.08467767442147,155.60478663517213,164.780735840812,25973471.0,171.94760818481444,153.76667175292968,-0.9540344208635418,-0.0096674998222166,0.040878660503568,0.0491153346646371,-0.0170835137110325,Media Entertainment & Publication,13.0
2020-06-17,159.37171936035156,163.62162598130774,156.1842820254846,158.35753274403484,24989870.0,172.65995101928712,154.559666595459,-0.934239530259973,0.0067112573778626,-0.0063636548591382,0.026666629675663,-0.0200000184955018,Media Entertainment & Publication,13.0
2020-06-18,168.4510955810547,169.46528233920927,159.8546863207576,160.82057566408545,37916748.0,173.6668914794922,155.59316818237303,-0.7650790572346656,0.0569698077999269,-0.0452981317257008,0.0060206599111525,-0.0510320768805014,Media Entertainment & Publication,13.0
2020-06-19,167.050537109375,172.12145549792334,163.57334477163604,170.76921648963037,27707425.0,174.5844856262207,156.53201217651366,-0.7911732654500611,-0.0083143328148066,0.0222608046918195,0.0303555946379758,-0.0208152119586558,Media Entertainment & Publication,13.0
2020-06-22,171.0106964111328,173.86006678014735,168.0647312208091,169.0306204806988,20654498.0,175.25094833374024,157.230350189209,-0.7173903970616593,0.0237063547970811,-0.0115786671359645,0.0166619423744365,-0.0172267890380447,Media Entertainment & Publication,13.0
2020-06-23,175.74356079101562,180.52471003080487,170.0448196346287,170.86581672282597,21410683.0,176.05988159179688,157.97988052368163,-0.6292110378409217,0.0276758382908655,-0.0277548949516847,0.0272052598585659,-0.0324264577930314,Media Entertainment & Publication,13.0
2020-06-24,168.16131591796875,179.02756943752533,166.61588729986755,178.59290750610342,21627394.0,176.52592239379882,158.4483366394043,-0.7704780255876849,-0.0431437990610834,0.0620332418974607,0.0646180333463688,-0.0091901553556769,Media Entertainment & Publication,13.0
2020-06-25,166.4710235595703,170.38286335895123,163.042113662632,166.1329564157296,17818855.0,176.12266387939454,159.1292887878418,-0.8019703492834198,-0.0100516123412294,-0.0020307867195862,0.0234986228578157,-0.0205976380971268,Media Entertainment & Publication,13.0
2020-06-26,170.2379913330078,174.58449323938248,168.20961788137913,169.51357434861205,17933470.0,175.77011489868164,159.95029495239257,-0.7317868878939954,0.022628369147316,-0.004255319148936,0.025531914893617,-0.0119149282468971,Media Entertainment & Publication,13.0
