Date_Ticker,Close_UPL.NS,High_UPL.NS,Low_UPL.NS,Open_UPL.NS,Volume_UPL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-27,508.8146667480469,520.9845244408888,506.6837537649233,516.5333302310244,4285510.0,,,-0.7675673161828304,-0.0111357286700575,0.0151698918828524,0.0239180559998835,-0.0041879944160074,Chemicals,2.0
2020-01-28,508.5305786132813,518.995717934037,504.9790568208495,509.7617612737143,4042406.0,,,-0.7698562293835977,-0.0005583332268727,0.0024210592483746,0.0205791741163201,-0.0069838903338251,Chemicals,2.0
2020-01-29,513.4553833007812,517.0069052055509,508.6252788274635,515.1127601896737,2182366.0,,,-0.7301768162686524,0.0096843826008054,0.0032278888152617,0.0069169046041321,-0.0094070578095162,Chemicals,2.0
2020-01-30,515.3494873046875,522.1683625754182,510.5667252764394,513.2659163920914,3514667.0,,,-0.7149159196397101,0.0036889359144116,-0.0040430251002931,0.0132315553594395,-0.0092806185822794,Chemicals,2.0
2020-01-31,498.6809997558594,519.942788363735,497.21304898171377,518.4748375895894,4340034.0,,,-0.8492148097317394,-0.0323440460492265,0.039692384196351,0.0426360511394754,-0.0029436669431245,Chemicals,2.0
2020-02-03,486.13232421875,490.1100404558576,478.2716336815615,479.929010629963,3012267.0,,,-0.9503201554820364,-0.0251637330141971,-0.0127605453900976,0.0081823734792787,-0.0161698577641821,Chemicals,2.0
2020-02-04,494.9400634765625,498.1127910222037,487.7423356261032,489.5891385549514,2253175.0,,,-0.8793557321605351,0.0181179872619398,-0.0108112584057654,0.006410326784531,-0.0145426252219328,Chemicals,2.0
2020-02-05,509.0040893554688,513.5973675217094,493.9456145879735,497.307710155453,3105094.0,,,-0.7660411281672366,0.0284156141657185,-0.0229789493731306,0.0090240496339764,-0.0295841921163407,Chemicals,2.0
2020-02-06,508.4358825683594,516.3439731560329,505.35789673713407,508.62530864199454,2052126.0,527.8484725952148,,-0.7706192004505201,-0.0011163108489538,0.0003725662962226,0.0155537617599408,-0.0060538328169854,Chemicals,2.0
2020-02-07,514.3550415039062,526.0514213315137,509.8091051543289,510.4720674522232,5702296.0,525.1398483276367,,-0.7229282223102659,0.0116418984939581,-0.007549209667178,0.0227398953715098,-0.0088381292740625,Chemicals,2.0
2020-02-10,543.7142944335938,548.9231931386192,526.2881952668844,540.1154305256105,15352223.0,524.2945846557617,,-0.4863791610449325,0.0570797417360679,-0.0066190349321831,0.0095802129139381,-0.0320501030506522,Chemicals,2.0
2020-02-11,546.1293334960938,553.8479390275203,539.736594668337,543.9984205535081,5097454.0,523.9678451538086,,-0.4669210629617956,0.0044417428182862,-0.0039018467089917,0.0141332923503947,-0.0117055401269751,Chemicals,2.0
2020-02-12,543.52490234375,552.1432385195099,540.257490829304,547.8340704316299,3277025.0,523.4043380737305,,-0.4879051031787774,-0.0047688907967482,0.0079281888820517,0.0158563777641032,-0.0060115212759462,Chemicals,2.0
2020-02-13,548.1182250976562,552.0485992072854,533.1071486639538,541.7254855392819,2902199.0,522.9615859985352,,-0.450896457620684,0.0084509886007048,-0.0116630669546435,0.0071706685340171,-0.0273865668871491,Chemicals,2.0
2020-02-14,560.3355102539062,569.5694678293937,547.5026306616303,548.9232395193976,6213486.0,523.0752395629883,,-0.3524611417819921,0.0222895072574412,-0.0203668525832627,0.0164793367661157,-0.0229021351626652,Chemicals,2.0
2020-02-17,563.5081176757812,568.0540539549116,559.861911800942,561.6139727424173,2418399.0,523.5677169799804,,-0.3268992751634757,0.0056619781609725,-0.003361344537815,0.0080672063747375,-0.0064705472032562,Chemicals,2.0
2020-02-18,554.2268676757812,560.6669494531502,543.6196435576153,560.6669494531502,2972328.0,523.9228713989257,,-0.4016787997013381,-0.0164704814515911,0.0116199378864041,0.0116199378864041,-0.0191387764412228,Chemicals,2.0
2020-02-19,554.2268676757812,562.4190105483029,550.5332616098602,558.6781202205595,2843587.0,524.9764938354492,,-0.4016787997013381,0.0,0.0080314629340241,0.0147812084731229,-0.0066644298234955,Chemicals,2.0
2020-02-20,553.4217529296875,564.6919380007708,549.9649732331401,554.9844455655375,1802988.0,526.972444152832,,-0.4081656520015468,-0.0014526808299101,0.0028236921074704,0.0203645502032068,-0.0062461941155149,Chemicals,2.0
2020-02-24,542.9093017578125,559.4830702371178,539.9260003096507,555.8842063568405,1975289.0,528.3906845092773,,-0.4928650298181455,-0.0189953703775185,0.0238988437976994,0.0305276929786306,-0.0054950273250109,Chemicals,2.0
2020-02-25,536.37451171875,547.076477700673,532.3494534101551,542.9566774549257,2912488.0,529.7686767578125,,-0.545516180479517,-0.0120366146203507,0.0122715856036559,0.019952413375553,-0.0075041938433969,Chemicals,2.0
2020-02-26,533.2017822265625,539.6418632395817,526.572275165131,535.8535734901923,2885119.0,531.0022369384766,,-0.5710790306250291,-0.0059151384394102,0.0049733353338698,0.0120781310709923,-0.0124333925399644,Chemicals,2.0
2020-02-27,521.6948852539062,531.8285729873492,519.8007401749345,531.8285729873492,1668088.0,531.4142120361328,,-0.6637907111121836,-0.0215807548965897,0.0194245487542223,0.0194245487542223,-0.0036307526343676,Chemicals,2.0
2020-02-28,492.1935729980469,517.6697876949711,486.7952483715053,514.2603499333217,2974535.0,530.2564163208008,,-0.9014843519187752,-0.0565489773615496,0.0448335332801315,0.0517605594517287,-0.0109678893075734,Chemicals,2.0
2020-03-02,487.126708984375,512.9344341713015,482.628143588095,499.1071990278992,1907596.0,529.6787017822265,,-0.9423083445749784,-0.0102944538320738,0.0245941965869675,0.0529794911897436,-0.0092348978475419,Chemicals,2.0
2020-03-03,493.9456481933594,498.7757526005634,485.4219957385828,492.38301325948095,2499968.0,530.069367980957,,-0.8873677889493419,0.013998286448307,-0.0031635766801344,0.0097786151672161,-0.0172562557964676,Chemicals,2.0
2020-03-04,484.5222778320313,505.357843114846,471.736799582039,497.21304305525575,4037644.0,529.5484786987305,,-0.9632923847919604,-0.0190777475128989,0.0261923255211475,0.043002285418211,-0.0263878026562579,Chemicals,2.0
2020-03-05,488.73675537109375,501.00135589002576,485.8481957874919,491.4359466971886,2794208.0,528.5351119995117,,-0.9293361152650546,0.0086982120985642,0.0055227917614777,0.0250944918386988,-0.0059102564966873,Chemicals,2.0
2020-03-06,486.4164123535156,489.494397975196,465.344078153601,472.5891769903154,3567046.0,527.4341384887696,,-0.948031242281269,-0.0047476335513507,-0.0284267450933602,0.0063278819207346,-0.0433215937306814,Chemicals,2.0
2020-03-09,485.8482055664063,492.3830291140411,468.4694189435492,477.940144198255,4467786.0,526.0087966918945,,-0.9526093145645526,-0.0011681488795991,-0.0162768150165996,0.013450339988426,-0.0357699924045138,Chemicals,2.0
2020-03-11,489.5891418457031,495.74511311342906,471.2632831374625,472.1629846736377,5659070.0,523.3025390625,,-0.9224683921357568,0.0076998046641659,-0.0355934306597783,0.0125737495821873,-0.0374310971014471,Chemicals,2.0
2020-03-12,420.1213684082031,492.856554031426,411.7871130344972,477.8454201654356,8132990.0,517.0021408081054,,-1.4821739348547007,-0.1418899389304536,0.1373985140911613,0.1731289838905578,-0.0198377326182753,Chemicals,2.0
2020-03-13,389.104736328125,414.81774852104695,357.1410399523594,405.3470236689683,9711669.0,509.2811325073242,,-1.7320765880225446,-0.0738277898065432,0.0417427130137693,0.0660824960281096,-0.0821467676733989,Chemicals,2.0
2020-03-16,356.85693359375,374.0463238986477,353.7316056668747,371.5365584607823,5282490.0,499.7180679321289,,-1.991898848587376,-0.0828769216193272,0.0411358824366958,0.0481688561625828,-0.0087579296705866,Chemicals,2.0
2020-03-17,332.2803955078125,359.84021129559693,324.9405835642843,350.41682827167176,9227845.0,488.3153121948242,,-2.189913322160771,-0.0688694425478522,0.0545817117381901,0.0829414439141549,-0.0220892115296511,Chemicals,2.0
2020-03-18,304.8153076171875,344.68706796446315,297.949031593213,340.9461198111466,5545759.0,475.3806716918945,,-2.4112009950336644,-0.0826563596948025,0.1185334571167116,0.1308062926988888,-0.0225260210113782,Chemicals,2.0
2020-03-19,281.0437316894531,296.7177681806101,277.4922102274971,285.25821538524985,7227403.0,461.7215148925781,,-2.6027298457155954,-0.0779868180294564,0.0149958288358256,0.0557708097488416,-0.0126368997472621,Chemicals,2.0
2020-03-20,284.2637634277344,303.67874683192633,271.8097676586871,278.4392741869478,7465285.0,448.2233596801758,,-2.576785878859245,0.0114574045787269,-0.0204897352042103,0.0682991851303187,-0.0438114081755387,Chemicals,2.0
2020-03-23,241.12466430664065,268.0215175290879,227.4394551192118,255.8516301222953,3029255.0,432.6085052490234,493.8140093994141,-2.924359893271863,-0.1517572925965309,0.0610761485474844,0.1115474988831597,-0.0567557417934865,Chemicals,2.0
2020-03-24,248.18035888671875,262.3391055676503,236.2946095275406,251.447770859968,4168341.0,417.8720581054688,487.4070660400391,-2.8675117870380458,0.0292616045744093,0.0131654736414523,0.0570502305035116,-0.0478915793840212,Chemicals,2.0
2020-03-25,277.30279541015625,285.4002820125092,238.6622519013557,243.3976140422556,3838980.0,404.9184722900391,481.7407305908203,-2.632870768144391,0.1173438408022061,-0.1222677229695856,0.0292008834255566,-0.1393442264137571,Chemicals,2.0
2020-03-26,296.0074462890625,313.2915163762888,274.8404027561781,282.2275553969004,5887818.0,393.0587554931641,476.6075970458984,-2.482166401882161,0.0674520819425579,-0.046552514353661,0.0583906597753209,-0.0715084833109704,Chemicals,2.0
2020-03-27,305.14678955078125,318.21637928176665,298.61196578292777,310.2609755801946,4833123.0,382.2313507080078,471.6146319580078,-2.4085302274768123,0.0308753829550417,0.0167597569580926,0.0428305005280431,-0.0214153449802754,Chemicals,2.0
2020-03-30,292.1245422363281,300.411427123375,278.1552219981634,300.411427123375,3121310.0,372.2278991699219,466.3176574707031,-2.5134511662069685,-0.042675354158645,0.028367643552327,0.028367643552327,-0.0478197419882083,Chemicals,2.0
2020-03-31,309.2191467285156,314.1912769592192,292.8821473990611,298.75400799435846,2779879.0,363.3325210571289,461.3407916259766,-2.3757190292546624,0.0585182072047818,-0.0338437604685107,0.0160796324655436,-0.0528330781010719,Chemicals,2.0
2020-04-01,289.5674133300781,311.1133124413104,286.9629639869621,311.1133124413104,2681565.0,353.11360931396484,456.05896850585935,-2.5340540897131123,-0.0635527702807196,0.0744071954210956,0.0744071954210956,-0.008994276369583,Chemicals,2.0
2020-04-03,282.3222961425781,291.2247711719149,279.3863658397232,289.9462176155668,3265474.0,343.0036102294922,450.7629388427735,-2.592428383962523,-0.025020485227187,0.0270043194503435,0.031533021482798,-0.0103992151628442,Chemicals,2.0
2020-04-07,306.52001953125,308.74564576431754,290.89332273643026,294.5395577690269,3624533.0,333.8927734375,446.23025085449217,-2.397466040538567,0.0857095727800809,-0.0390854136723088,0.0072609490123063,-0.0509809989530768,Chemicals,2.0
2020-04-08,303.2525939941406,319.6369349506696,299.7010724946888,303.0631679532275,4632236.0,324.7345825195313,442.0252478027344,-2.4237918617510013,-0.0106597459510348,-0.0006246477183202,0.054028691859584,-0.0117114299095509,Chemicals,2.0
2020-04-09,302.1161499023437,314.80691656291043,296.1969463384264,312.5339481748384,4690937.0,315.5479797363281,437.7766809082031,-2.432948252199317,-0.0037475164740679,0.0344827586206897,0.0420062504591987,-0.0195924764890281,Chemicals,2.0
2020-04-13,307.7511901855469,316.5116099494416,299.74841678623574,304.01024261731965,4850246.0,306.4560821533203,433.75541137695313,-2.3875464331415794,0.018651900221238,-0.0121557533732745,0.0284659167641658,-0.0260040372044902,Chemicals,2.0
2020-04-15,331.9962158203125,361.5448860441992,312.43917668444385,312.48654764550946,22250797.0,302.0498245239258,430.22472412109374,-2.1922029730067853,0.0787812570932642,-0.0587647305756109,0.0890030332149309,-0.0589074158196235,Chemicals,2.0
2020-04-16,343.97674560546875,349.4697545771744,337.1578120039948,337.1578120039948,10132539.0,299.79342498779295,426.8351513671875,-2.095675207776274,0.0360863444047221,-0.0198238214896511,0.0159691288492098,-0.0198238214896511,Chemicals,2.0
2020-04-17,344.0714111328125,358.94046022827786,339.28870679889326,356.6201211539858,5328193.0,299.1541488647461,423.40958984375,-2.0949124825911003,0.0002752090905945,0.0364712371186499,0.0432150089032705,-0.013900324697634,Chemicals,2.0
2020-04-20,335.9739685058594,350.2273980330432,334.1271655746933,350.2273980330432,4741085.0,299.3388275146484,420.15544921875,-2.160154008206311,-0.0235341919292082,0.0424242080140064,0.0424242080140064,-0.0054968631628787,Chemicals,2.0
2020-04-21,327.6397399902344,334.221876464641,324.8932066430404,330.2441893418186,2817261.0,300.4800491333008,416.9855975341797,-2.227303330311451,-0.0248061733850658,0.0079491253156953,0.0200895546877275,-0.0083827845403485,Chemicals,2.0
2020-04-22,334.93218994140625,339.99903368911146,318.40579185698635,326.74001844775336,4105520.0,303.1744720458984,413.7854400634766,-2.1685476734694538,0.022257525754932,-0.0244591942479044,0.0151279688840646,-0.0493425194135895,Chemicals,2.0
2020-04-23,330.43359375,347.0073627146984,327.4029790521565,340.8513913849533,5687657.0,305.4829635620117,410.2140301513672,-2.204793102078876,-0.0134313640984858,0.0315276589063615,0.0501576391692117,-0.0091716301101527,Chemicals,2.0
2020-04-24,318.0743103027344,329.2024123665622,316.51164643169005,326.74001804430713,2736041.0,309.33044586181643,406.4067987060547,-2.304372505695328,-0.0374032292146918,0.0272442868250659,0.0349858561454914,-0.0049128892853906,Chemicals,2.0
2020-04-27,330.8598022460937,336.87371873948047,322.47820436966987,325.2247089935209,4557197.0,313.4644180297852,402.7368939208984,-2.2013591175733525,0.0401965563681974,-0.0170316648148795,0.0181766308646753,-0.0253327778700346,Chemicals,2.0
2020-04-28,341.4196472167969,350.36949419022,338.1522354259002,342.7929139468514,7805452.0,316.6702606201172,398.6910009765625,-2.116277885400669,0.0319163733370326,0.0040222252622226,0.0262136260944001,-0.009570075470267,Chemicals,2.0
2020-04-29,341.5143737792969,345.11323797652085,335.59517022967776,344.6870726623649,2823791.0,318.9456069946289,394.59870178222656,-2.115514668451997,0.000277449066778,0.009290088870808,0.0105379582047979,-0.0173322237776275,Chemicals,2.0
2020-04-30,397.8177795410156,406.6255708551676,344.78172121055565,347.8123646760966,18223977.0,323.57915649414065,391.6845593261719,-1.6618751357679655,0.1648639415631294,-0.1256992961013785,0.0221402656369806,-0.1333174660812058,Chemicals,2.0
2020-05-04,365.001708984375,397.2968846493333,361.1660772012658,373.95155501477234,10395293.0,327.22301483154297,388.0222290039063,-1.9262759603795787,-0.0824902059292129,0.024520011304332,0.0884795190543636,-0.0105085310251886,Chemicals,2.0
2020-05-05,366.5644226074219,386.4056042906431,364.62293542131766,374.09366101667655,11636689.0,330.0902786254883,384.14680725097656,-1.9136850936622412,0.0042813871403373,0.020540014100927,0.0541274069700716,-0.0052964419522608,Chemicals,2.0
2020-05-06,358.9405212402344,372.1521957861432,353.25808554777683,372.1521957861432,7610739.0,333.5589340209961,380.0554553222656,-1.975111272179342,-0.0207982578149774,0.0368074200713226,0.0368074200713226,-0.0158311345646438,Chemicals,2.0
2020-05-07,348.9015197753906,363.5811442219592,346.91266165054475,357.99342198728584,4313383.0,336.88789520263674,375.9489483642578,-2.0559960405430777,-0.0279684261619622,0.0260586489211862,0.042073833487509,-0.0057003423949721,Chemicals,2.0
2020-05-08,345.3026733398437,355.9098690446827,343.7873514099062,353.68427157204525,3281665.0,338.82702789306643,371.7704644775391,-2.0849921375488663,-0.0103147915144183,0.0242731924173444,0.0307185449861822,-0.0043883874841773,Chemicals,2.0
2020-05-11,348.6174011230469,358.5616626038864,347.1020793073994,347.5756155683917,3903903.0,341.0952682495117,367.6743774414063,-2.058285199625594,0.0095994848552498,-0.0029883349233259,0.0285248569027385,-0.0043466614425039,Chemicals,2.0
2020-05-12,354.7259826660156,362.2078783133138,344.6396666242549,348.99620577395365,9371378.0,343.7257598876953,363.9107110595703,-2.0090680334697457,0.0175223081902692,-0.0161526845284878,0.0210920429089138,-0.0284341055762392,Chemicals,2.0
2020-05-13,369.02679443359375,377.6925020419548,360.4557998558557,377.1242816629349,7474549.0,346.78954010009767,360.5637567138672,-1.8938456329865176,0.0403150952182793,0.0219428164878099,0.0234825973047883,-0.0232259410617956,Chemicals,2.0
2020-05-14,371.1103820800781,375.0407273564987,356.19398951476285,366.043538190118,7302564.0,348.745248413086,357.3219287109375,-1.877058056578484,0.0056461689988728,-0.0136531989796685,0.0105907715499387,-0.0401939511411907,Chemicals,2.0
2020-05-15,358.84576416015625,372.86245448948745,357.4725263777556,372.86245448948745,3690162.0,349.4886993408203,354.0649462890625,-1.9758747350097623,-0.0330484365626705,0.039060487065065,0.039060487065065,-0.0038268189833997,Chemicals,2.0
2020-05-18,355.90985107421875,364.3388198519159,346.06030238048726,361.2134631100312,5496838.0,350.08062133789065,351.339271850586,-1.999529542783596,-0.0081815458872942,0.0149015600995727,0.0236828757401812,-0.027674279495224,Chemicals,2.0
2020-05-19,321.67315673828125,360.5031277769059,320.34726106865344,360.5031277769059,18772182.0,349.3655807495117,348.03020080566404,-2.275376408689539,-0.0961948488714296,0.1207125003290758,0.1207125003290758,-0.0041218722851238,Chemicals,2.0
2020-05-20,337.6787109375,339.62022703399106,318.2163813195269,321.104941077108,16718256.0,349.867529296875,344.90486206054686,-2.146418807829465,0.0497571956625561,-0.0490814769292921,0.0057495957950703,-0.0576356429575903,Chemicals,2.0
2020-05-21,347.3861999511719,350.4168436736176,337.4893091401847,340.61463699578894,10088405.0,350.49022979736327,342.1621405029297,-2.06820505290433,0.0287477081001668,-0.019492895677303,0.0087241338972927,-0.0284895911592869,Chemicals,2.0
2020-05-22,351.5059509277344,354.1104002903844,343.5032056820977,347.33883772796605,8545206.0,351.54384765625,339.4175244140625,-2.035012000326096,0.0118592821969944,-0.0118550288800801,0.0074094033280975,-0.0227670263462536,Chemicals,2.0
2020-05-26,347.6229553222656,365.9961852484967,346.2970595807746,356.9989963494625,14906268.0,353.0212799072266,336.6416552734375,-2.0662975022961496,-0.0110467421539245,0.02697186961806,0.0528539028994734,-0.0038141777497456,Chemicals,2.0
2020-05-27,367.2747192382813,369.3582903860183,347.62296404466616,350.89037586671736,15176090.0,354.84202575683594,334.270185546875,-1.907962195955951,0.0565318360457449,-0.0446105939595967,0.0056730589898981,-0.0535069640360009,Chemicals,2.0
2020-05-28,370.4000549316406,377.78720875903554,367.6535505036276,373.335985417734,9297617.0,356.2910461425781,331.88640380859374,-1.8827812001665236,0.0085095312300319,0.0079263770266859,0.0199437168786549,-0.0074149676584684,Chemicals,2.0
2020-05-29,384.369384765625,397.533686901609,367.8429578707133,371.7733030149386,22299690.0,358.43379669189454,331.1713641357422,-1.7702295672401471,0.0377141678247388,-0.0327707727252185,0.0342490912589492,-0.0429962102860741,Chemicals,2.0
2020-06-01,397.1075134277344,400.6116934658028,389.0100545888381,389.24682272918426,7782162.0,358.39828338623045,331.3314196777344,-1.6675977875925074,0.0331403310642876,-0.0197948677190682,0.00882426023074,-0.0203910995513558,Chemicals,2.0
2020-06-02,402.2217102050781,406.2467684090752,392.7509850192026,397.8651708391035,6847511.0,360.2592834472656,332.23871520996096,-1.626392432343717,0.01287862003214,-0.0108311890070612,0.0100070635221178,-0.0235460318167479,Chemicals,2.0
2020-06-03,396.9180908203125,410.8400392390633,394.9292327883884,406.2467607325964,7203375.0,361.77696685791017,333.5314691162109,-1.669123975608101,-0.0131858108356744,0.0235027581962925,0.0350751168584384,-0.0050107517846156,Chemicals,2.0
2020-06-04,399.7119445800781,410.035058146077,395.876312443898,397.6757444472621,5729522.0,363.8155380249024,335.4294018554688,-1.6466137473755256,0.0070388672735766,-0.0050941688394006,0.0258263824886293,-0.0095959907833368,Chemicals,2.0
2020-06-05,416.1436767578125,422.34701936237366,401.1325709130895,402.7426058247737,12315930.0,367.1776458740234,338.13140075683594,-1.5142224078916768,0.0411089345728632,-0.032202990653245,0.0149067328209611,-0.0360719306410587,Chemicals,2.0
2020-06-08,413.6812744140625,425.898533316806,410.5559465892064,425.2355709770558,4520947.0,370.5965759277344,340.7197509765625,-1.5340621144491495,-0.0059171927420227,0.0279304316574608,0.0295330237513118,-0.0075549173195784,Chemicals,2.0
2020-06-09,407.8094177246094,421.44725572489847,405.4890785759671,420.452841176828,4047481.0,373.5561767578125,344.0534460449219,-1.581371975878566,-0.0141941563532698,0.0310032650122775,0.0334416945944553,-0.005689763521374,Chemicals,2.0
2020-06-10,402.5058288574219,412.4974325775268,398.7175387034697,409.2300496611591,4333713.0,375.9451690673829,347.13995544433595,-1.624103273261201,-0.0130050671629387,0.0167058967141544,0.0248235006893382,-0.0094117647058822,Chemicals,2.0
2020-06-11,395.3554382324219,411.2662451361583,393.4612931771028,407.9041492239109,3873603.0,377.2616012573242,349.5010083007812,-1.6817143505619403,-0.0177646883904701,0.0317403272548684,0.0402443102208771,-0.0047909927931876,Chemicals,2.0
2020-06-12,389.8623962402344,393.2245210204295,378.8763492513568,380.7231522223343,4994437.0,378.199201965332,351.3781072998047,-1.7259720818419184,-0.0138939330561535,-0.0234422301459114,0.0086238755330567,-0.0281792937580672,Chemicals,2.0
2020-06-15,383.56439208984375,389.24682752821184,376.9822261461229,384.17998348186137,4693720.0,379.4351333618164,352.94645935058594,-1.7767154360133603,-0.0161544283601791,0.0016049232011958,0.0148148148148148,-0.0171605239679784,Chemicals,2.0
2020-06-16,392.3247680664063,406.67291011021,388.2997100959,393.9821448777912,10359268.0,381.2558792114258,354.9504638671875,-1.706132621166195,0.0228393880068787,0.0042245021122511,0.0365721035521651,-0.0102595051297526,Chemicals,2.0
2020-06-17,398.528076171875,401.558719578695,387.3526328011468,397.5810037200385,6081250.0,385.0986251831055,356.7366424560547,-1.656152238061675,0.0158116657687509,-0.0023764259244511,0.0076045919673497,-0.0280417968994197,Chemicals,2.0
2020-06-18,405.2523193359375,409.04060935805865,400.0434205555209,400.4696147439532,5639475.0,388.4773056030273,359.0503405761719,-1.601974653502961,0.0168726962191805,-0.0118017944963804,0.0093479786329879,-0.0128534706203583,Chemicals,2.0
2020-06-19,413.7759704589844,416.28570680951407,404.8734947181678,405.2996889051306,6059311.0,391.796794128418,361.6794140625,-1.5332991433822272,0.0210329484036366,-0.0204851952723387,0.0060654473186196,-0.0215152072048587,Chemicals,2.0
2020-06-22,422.5837707519531,424.6673129583191,409.23004241524353,413.8233499260525,4989998.0,395.3506851196289,364.00068908691406,-1.462334228297228,0.0212863987321415,-0.0207306135072631,0.0049304832569847,-0.0316001921061657,Chemicals,2.0
2020-06-23,438.5892639160156,444.271698700756,428.7870581318669,429.0238262478978,7872909.0,399.8990005493164,366.7074224853516,-1.3333771192006516,0.0378753143680412,-0.0218095572671143,0.0129561648044091,-0.022349397467298,Chemicals,2.0
2020-06-24,421.39990234375,445.1240558892442,417.65895456841855,442.1407834227985,3907871.0,402.60525970458986,369.09309753417966,-1.4718727189833776,-0.0391923902076115,0.049218998304678,0.0562984315220407,-0.0088774291463404,Chemicals,2.0
2020-06-25,419.4584045410156,430.6338773843357,414.2968767565514,414.95981016524894,3982270.0,405.0581771850586,371.3272418212891,-1.4875154699684046,-0.0046072573627476,-0.0107247687185793,0.026642624685393,-0.0123052196083951,Chemicals,2.0
2020-06-26,416.94866943359375,426.9876437455729,415.4333476483661,426.18262633757456,2128146.0,406.687141418457,373.0262908935547,-1.5077365391184638,-0.0059832752908315,0.0221465076660989,0.0240772427109952,-0.0036343125576732,Chemicals,2.0
2020-06-29,409.0406188964844,416.9486802825424,406.4361694455429,416.71191215063857,2317342.0,407.2837966918945,374.327568359375,-1.5714521225998297,-0.0189664846463045,0.0187543556795164,0.0193331933816069,-0.0063672147229969,Chemicals,2.0
2020-06-30,402.69525146484375,422.8205427347353,399.6646078067867,411.97655070130855,5184094.0,407.3074737548829,375.5000451660157,-1.6225770852456072,-0.0155128051799824,0.0230479480517913,0.0499764802209208,-0.0075258986715953,Chemicals,2.0
2020-07-01,423.2940673828125,425.2355544557984,406.2941043686805,408.0935363464848,8180122.0,408.6262725830078,377.2464471435547,-1.4566113305909374,0.0511523685542318,-0.0359100970403651,0.0045866153640894,-0.0401611180597006,Chemicals,2.0
2020-07-02,419.0322570800781,429.7341652261432,417.04339896467513,427.46119690955135,3806615.0,409.5922882080078,379.0742974853516,-1.49094896271043,-0.0100682022998449,0.0201152529120507,0.0255395807011102,-0.0047463126807034,Chemicals,2.0
2020-07-03,420.6896362304688,428.9765210027748,418.984888307321,421.6367087758752,3812085.0,409.8195861816406,380.7894464111328,-1.4775953708079193,0.0039552543327801,0.0022512381191333,0.0196983335424174,-0.0040522698358412,Chemicals,2.0
