Date_Ticker,Close_AUBANK.NS,High_AUBANK.NS,Low_AUBANK.NS,Open_AUBANK.NS,Volume_AUBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-18,572.4209594726562,577.3274837348469,562.8818435033452,567.8132983643324,1025902.0,537.8198883056641,,-0.0340058069563284,0.007805363237487,-0.0080494276669546,0.0085715314594887,-0.0166645120369089,Financial Services,9.0
2020-02-19,580.6649169921875,599.7431494749311,573.6413590474783,576.3810495143489,2536736.0,544.7600219726562,,0.0283039351543,0.0144019141561937,-0.0073775207567711,0.0328558380650372,-0.012095716030324,Financial Services,9.0
2020-02-20,585.0982055664062,594.8614532957081,577.8255853602087,580.5652756356236,1194856.0,549.7425216674804,,0.0618117579575006,0.0076348483341871,-0.0077472976120214,0.0166865111470484,-0.0124297427970356,Financial Services,9.0
2020-02-24,577.4270629882812,592.7693529156925,571.0012925975416,583.2800376914404,1235304.0,551.9467269897461,,0.0038314839684118,-0.0131108632792659,0.0101363013241344,0.0265700915506321,-0.01112828061346,Financial Services,9.0
2020-02-25,576.8790893554688,583.8030454862391,574.3386616430321,580.2912366324114,1687906.0,555.3352233886719,,-0.0003102277838719,-0.0009489919470982,0.0059148395910049,0.0120024390873765,-0.0044037437988522,Financial Services,9.0
2020-02-26,587.2650756835938,598.2487680625657,507.6397210048941,575.3349934323592,1917984.0,558.7013061523437,,0.0781894646437982,0.0180037490000356,-0.0203146462223172,0.0187031254432874,-0.1355867358296649,Financial Services,9.0
2020-02-27,587.61376953125,594.8116588220721,582.283790094997,587.7881012983339,1069068.0,562.0138427734375,,0.0808249735812896,0.0005937588698772,0.0002966774710249,0.0122493543617332,-0.0090705489092006,Financial Services,9.0
2020-02-28,579.2701416015625,587.7880752769361,567.863055776023,580.2912623671839,2358344.0,564.8842895507812,,0.0177618994043346,-0.0141991702072321,0.0017627712742076,0.0147045964630996,-0.0196921695187003,Financial Services,9.0
2020-03-02,575.7086181640625,606.7169343922371,567.888071164795,580.0921474313055,2066294.0,567.1607269287109,,-0.0091569203962072,-0.0061482945205032,0.0076141456440623,0.0538611291369239,-0.0135842104017954,Financial Services,9.0
2020-03-03,584.89892578125,592.7693328423629,572.8443132510231,578.7968885314021,1010672.0,570.4047668457031,,0.0603055551427082,0.0159634706294573,-0.0104326354193544,0.0134560121658633,-0.0206097361422327,Financial Services,9.0
2020-03-04,574.3386840820312,591.7730760532984,562.8817979294842,588.7843231439383,2841584.0,572.9252807617188,,-0.0195111997769168,-0.018054814658983,0.0251517779705117,0.0303555941023416,-0.0199479618386818,Financial Services,9.0
2020-03-05,585.1480712890625,590.1791880925407,569.482046742114,576.3312731953868,2214102.0,574.8941253662109,,0.0621886546495942,0.0188205800978005,-0.0150676359135092,0.0085980233898657,-0.0267727525999303,Financial Services,9.0
2020-03-06,564.7498168945312,569.556740396952,499.6199041633648,565.8705993315876,3589402.0,575.8953582763672,,-0.0919860809454171,-0.0348599874038626,0.0019845644983462,0.0085115981601433,-0.1153252480705622,Financial Services,9.0
2020-03-09,529.5323486328125,554.413693577291,519.619638805608,549.930563979631,2148236.0,574.2752044677734,,-0.3581678704534388,-0.0623594151041499,0.0385211883645713,0.0469873937045,-0.0187197436621159,Financial Services,9.0
2020-03-11,512.7952880859375,536.5309810828587,510.57865386243554,529.5074234690429,1428214.0,571.8767303466797,,-0.4846704541815817,-0.0316072485280418,0.032590267054686,0.0462868781137151,-0.0043226493593101,Financial Services,9.0
2020-03-12,469.90667724609375,485.6723614482184,458.2754590075496,475.9838144135665,2033132.0,566.4085571289063,,-0.8088325176786921,-0.0836369050892218,0.0129326469738375,0.0335506707300266,-0.0247521876188466,Financial Services,9.0
2020-03-13,479.76959228515625,507.4902583955312,418.9235496902774,450.80358200915697,3167446.0,561.7162139892578,,-0.7342863193161893,0.0209890931894487,-0.0603748356331491,0.0577791226374739,-0.1268234660414124,Financial Services,9.0
2020-03-16,458.3003540039063,492.1479873523453,438.8983599603438,467.73983818203664,3099600.0,556.0325988769531,,-0.8965557994107912,-0.0447490600206474,0.0205967202417869,0.0738546960584509,-0.0423346695547111,Financial Services,9.0
2020-03-17,419.9447021484375,457.15468356233913,399.3970250065726,451.3017088613231,2731028.0,548.4859954833985,,-1.1864567080383743,-0.0836910805771313,0.0746693708777921,0.0886068599592644,-0.0489294829455948,Financial Services,9.0
2020-03-18,340.69293212890625,425.89729040320685,335.96074001331505,425.89729040320685,6204416.0,537.1212615966797,,-1.7854599586044464,-0.1887195376297858,0.2500913586374673,0.2500913586374673,-0.0138899039848607,Financial Services,9.0
2020-03-19,309.75933837890625,330.9795034938658,276.2853281974616,306.84531628647903,5093240.0,523.9881805419922,,-2.019263231431966,-0.0907961123722279,-0.0094073744723159,0.0685053281234817,-0.1080645715368178,Financial Services,9.0
2020-03-20,322.88494873046875,340.7178351935936,297.6548804982143,323.28344304187465,2121296.0,511.0991821289063,,-1.9200568255143196,0.0423735743375939,0.0012341681238865,0.0552298474526016,-0.0781394993215229,Financial Services,9.0
2020-03-23,290.6064453125,290.6064453125,290.6064453125,290.6064453125,201476.0,496.3745941162109,505.7109631347656,-2.164025237399711,-0.0999690556803052,0.0,0.0,0.0,Financial Services,9.0
2020-03-24,261.565673828125,270.98025743330595,261.565673828125,261.565673828125,1269854.0,480.5815246582032,502.7266925048828,-2.383522120734936,-0.0999316152576945,0.0,0.0359931923306087,0.0,Financial Services,9.0
2020-03-25,235.66319274902344,260.5196538103012,235.4141299824744,235.4141299824744,3774296.0,463.52072982788087,499.0863912963867,-2.579299077644343,-0.0990285946164407,-0.0010568590013727,0.1054745154358889,-0.0010568590013727,Financial Services,9.0
2020-03-26,247.44384765625,247.44384765625,237.1077433002013,237.1077433002013,608022.0,446.5296684265137,495.5910446166992,-2.490258156772964,0.0499893715679763,-0.0417715148465023,0.0,-0.0417715148465023,Financial Services,9.0
2020-03-27,259.79736328125,259.79736328125,259.79736328125,259.79736328125,1203948.0,430.1388481140137,492.2446377563476,-2.3968874217916487,0.049924521227788,0.0,0.0,0.0,Financial Services,9.0
2020-03-30,246.9208221435547,272.7735179497989,246.82119096061604,256.5346384353527,2390422.0,413.5213821411133,488.44144958496094,-2.494211304849735,-0.0495637868493511,0.038934814036091,0.1047003471874639,-0.0004034944565376,Financial Services,9.0
2020-03-31,251.72772216796875,259.2494201896401,234.59220816466973,256.5346301587826,1492644.0,397.3223373413086,484.7314105224609,-2.457879640092462,0.0194673741269961,0.019095663955543,0.0298802927102814,-0.0680716206213677,Financial Services,9.0
2020-04-01,239.772705078125,264.00650686618553,239.1500482223085,264.00650686618553,1823590.0,380.0660263061524,480.7010772705078,-2.5482384307620523,-0.0474918574199253,0.1010698935901166,0.1010698935901166,-0.0025968629565805,Financial Services,9.0
2020-04-03,231.8525238037109,240.5448047982781,228.1414826880855,240.0964948813476,1444800.0,362.9417182922363,476.4879324340821,-2.608100996951771,-0.0330320387044615,0.0355569607023822,0.037490560171457,-0.0160060414902676,Financial Services,9.0
2020-04-07,238.30323791503903,243.43393972378243,220.9684764679837,243.43393972378243,2402578.0,345.5994766235352,472.416752319336,-2.559345004243902,0.0278224882157822,0.0215301388836881,0.0215301388836881,-0.0727424503280799,Financial Services,9.0
2020-04-08,239.2496795654297,244.0815031575496,227.6433611081636,229.7354943587192,3582114.0,329.32446975708007,467.4927816772461,-2.552191578838824,0.0039715853576779,-0.0397667625887395,0.0201957369426633,-0.0485113228922506,Financial Services,9.0
2020-04-09,247.26950073242188,250.756379311006,236.63451802742335,240.0964964110799,1480800.0,315.21132736206056,461.77131256103513,-2.491575911241709,0.0335207185295265,-0.0290088518806211,0.0141015311967545,-0.0430096824456605,Financial Services,9.0
2020-04-13,248.938232421875,255.01536993932103,237.1077511411956,248.56463827616932,3104506.0,302.0184745788574,456.5678939819336,-2.478963250274532,0.0067486353331497,-0.0015007503751874,0.0244122305293272,-0.0475237618809404,Financial Services,9.0
2020-04-15,250.18353271484372,253.5458798444111,244.57962083223157,248.06649933696804,1296320.0,291.0323173522949,451.17269622802735,-2.469550981965126,0.0050024469156603,-0.0084619213539073,0.0134395221503236,-0.0223992035838724,Financial Services,9.0
2020-04-16,256.0863037109375,261.0177582513813,246.6219345484444,249.06274642307372,953020.0,279.848152923584,445.8671615600586,-2.4249364703506107,0.0235937630748129,-0.0274265245196078,0.019257002303451,-0.0369577327070808,Financial Services,9.0
2020-04-17,268.8881225585937,268.8881225585937,261.49097149219705,261.5158716850577,1461748.0,270.3775413513184,440.8076998901368,-2.3281773556833385,0.0499902519664095,-0.0274175400660532,0.0,-0.0275101443530098,Financial Services,9.0
2020-04-20,281.83941650390625,282.31264183419603,273.4709137485198,278.4521690080557,1358246.0,263.4722770690918,435.8408908081055,-2.230288473575507,0.0481661064909636,-0.012018359737853,0.0016790601405578,-0.0296924499035444,Financial Services,9.0
2020-04-21,278.9253845214844,281.93903776680327,267.7673609715662,276.45965717416226,1253050.0,260.3838996887207,431.019035949707,-2.25231340285209,-0.010339334428694,-0.0088400966141974,0.0108045140835388,-0.0400036144758231,Financial Services,9.0
2020-04-22,265.0027770996094,281.440919288119,265.0027770996094,276.80835802471825,665492.0,258.14607162475585,425.8405233764648,-2.3575436973931856,-0.0499151679785623,0.0445488951259984,0.0620300751879701,0.0,Financial Services,9.0
2020-04-23,252.1760406494141,265.500898105951,251.7526309235624,254.54213683328516,875264.0,254.61062622070312,419.9686206054688,-2.4544911450770392,-0.0484022718198684,0.0093827160493829,0.0528395061728395,-0.0016790244020061,Financial Services,9.0
2020-04-24,258.05389404296875,262.36269152624874,242.08897878596767,247.4687277894671,1010536.0,252.98299865722657,414.2351953125,-2.4100649664791054,0.0233085323190014,-0.0410192076068385,0.0166972775173954,-0.0618665930859495,Financial Services,9.0
2020-04-27,257.13238525390625,263.45858508793094,247.56836971932697,260.8184956557142,860904.0,252.76133422851564,408.1391345214844,-2.4170299435381364,-0.003570993541795,0.0143354575821637,0.0246028901718384,-0.0371949084715068,Financial Services,9.0
2020-04-28,255.36404418945312,261.5158818195607,251.4039404698378,259.1746859397808,1019082.0,253.74637680053712,402.0311199951172,-2.4303954752537797,-0.0068771619829488,0.0149223895729837,0.0240904613240835,-0.0155076793688203,Financial Services,9.0
2020-04-29,268.0911865234375,268.11608672117944,254.5919806031501,257.779981195003,1018506.0,254.77874374389648,395.8075408935547,-2.334200782988926,0.0498392104275345,-0.0384615602704009,9.287958349113444e-05,-0.0503530388124386,Financial Services,9.0
2020-04-30,271.10479736328125,281.49070164670786,263.1347895400153,275.91172049295534,3807484.0,255.34411544799804,389.7573077392578,-2.311423213622808,0.0112409918390968,0.0177308670906062,0.0383095555093015,-0.0293982544786404,Financial Services,9.0
2020-05-04,257.5557861328125,257.5557861328125,257.5557861328125,257.5557861328125,218142.0,255.87586364746093,383.4689703369141,-2.413829781539296,-0.0499770249816458,0.0,0.0,0.0,Financial Services,9.0
2020-05-05,244.6792755126953,252.89834706324297,244.6792755126953,244.6792755126953,2073832.0,255.5234413146973,376.9450204467773,-2.511153433938452,-0.0499950353026711,0.0,0.0335912043769361,0.0,Financial Services,9.0
2020-05-06,232.4502716064453,239.424028908609,232.4502716064453,234.9408992143609,2187060.0,255.15731964111328,370.2342736816406,-2.603583080484184,-0.0499797290989423,0.0107146685211554,0.0300010718592351,0.0,Financial Services,9.0
2020-05-07,220.8439483642578,224.00704839974105,220.8439483642578,220.8439483642578,667800.0,254.6068908691406,363.2027334594727,-2.691306362216284,-0.0499303492397626,0.0,0.0143227833903152,0.0,Financial Services,9.0
2020-05-08,209.8104705810547,216.0370394468079,209.8104705810547,209.8104705810547,3648038.0,253.1822525024414,355.78564453125,-2.7746999451679124,-0.0499605167582161,0.0,0.0296771121503574,0.0,Financial Services,9.0
2020-05-11,199.32492065429688,208.71458959900824,199.32492065429688,204.53033833710157,2826698.0,251.1860145568848,348.0701788330078,-2.8539521623556534,-0.0499762947850927,0.0261152377019269,0.0471073507210699,0.0,Financial Services,9.0
2020-05-12,189.36241149902344,195.763327407499,189.36241149902344,194.2689508624036,2238796.0,248.29066009521483,340.30888580322267,-2.929251116137157,-0.0499812523319756,0.0259108411460287,0.0338024630009983,0.0,Financial Services,9.0
2020-05-13,198.8267822265625,198.8267822265625,198.8267822265625,198.8267822265625,976588.0,245.7850875854492,332.74783966064456,-2.857717208074774,0.0499801975091971,0.0,0.0,0.0,Financial Services,9.0
2020-05-14,208.764404296875,208.764404296875,202.7619827799772,208.764404296875,1726814.0,243.7141311645508,325.1778262329101,-2.7826063566509216,0.0499813051291481,0.0,0.0,-0.0287521310786394,Financial Services,9.0
2020-05-15,207.96739196777344,219.20011568084848,207.0956723607229,213.1977096100767,2933266.0,241.30818557739255,317.58489868164065,-2.788630360603835,-0.0038177596979998,0.0251497005988023,0.0540119468095059,-0.004191616766467,Financial Services,9.0
2020-05-18,197.73092651367188,212.94865470493477,197.58147974029688,211.9524036887713,2250860.0,237.75032577514648,309.9541143798828,-2.8659999396025504,-0.0492214926448075,0.0719233830835062,0.0769618008653323,-0.0007558087953664,Financial Services,9.0
2020-05-19,192.2017517089844,206.2239832806226,190.831906409415,205.7258577171428,1168016.0,233.2684425354004,302.28397705078123,-2.9077907245924584,-0.0279631259620137,0.0703641142076347,0.072955794871576,-0.0071271218258378,Financial Services,9.0
2020-05-20,200.09703063964844,201.7906543942049,189.8107263271642,191.77832824301868,845150.0,229.3270248413086,294.5879391479492,-2.848116376089856,0.0410780799886695,-0.0415733425430524,0.0084640124300818,-0.0514065814949982,Financial Services,9.0
2020-05-21,209.66102600097656,210.08443572859468,201.06836087633337,204.72958644801997,1450542.0,226.55993728637696,287.2943859863281,-2.775829481949542,0.0477967880420563,-0.0235210122120342,0.0020194965926387,-0.0409836071516848,Financial Services,9.0
2020-05-22,199.2003936767578,209.21271973286167,199.2003936767578,206.72209211699428,1601984.0,223.91115493774413,279.575432434082,-2.854893366120701,-0.0498930703705038,0.0377594556988774,0.050262581671153,0.0,Financial Services,9.0
2020-05-26,190.78207397460935,196.65994902426385,189.28769741606152,189.28769741606152,801504.0,220.54756393432615,272.0960775756836,-2.91852097802954,-0.0422605575559696,-0.0078328981723237,0.0308093676056626,-0.0078328981723237,Financial Services,9.0
2020-05-27,196.1120147705078,198.75207383098763,182.31393238631952,190.7820658578152,1380488.0,217.49654541015624,265.4276708984375,-2.8782360498660293,0.0279373249533275,-0.0271780845193485,0.0134619955007309,-0.0703581695406828,Financial Services,9.0
2020-05-28,198.30377197265625,201.29252508391983,192.37608134230035,195.71351319559403,720474.0,214.6435317993164,259.13784057617187,-2.8616702408220807,0.0111760475497294,-0.0130620751753496,0.0150715898216788,-0.0298919711480488,Financial Services,9.0
2020-05-29,195.06594848632807,198.7520741393221,192.32625824129988,193.77081914836165,1252630.0,210.99226989746091,253.64102600097652,-2.8861424613490385,-0.0163275940448302,-0.0066394434703566,0.0188968176229504,-0.0140449436013188,Financial Services,9.0
2020-06-01,204.25634765625,204.8042887263449,199.25019264663655,199.25019264663655,4072522.0,207.64984741210935,248.13076110839845,-2.816679293833332,0.0471143182151343,-0.0245091771543788,0.0026826146476341,-0.0245091771543788,Financial Services,9.0
2020-06-02,214.39321899414065,214.46793478120568,201.7408339311229,203.932583160675,1311592.0,205.4917190551758,243.25261840820312,-2.740062470253618,0.0496281826939856,-0.0487918222532566,0.0003484988350637,-0.0590148565443364,Financial Services,9.0
2020-06-03,225.10292053222656,225.10292053222656,217.7555690768271,218.178978811184,682866.0,204.51290130615237,239.3557827758789,-2.6591160632228985,0.0499535460511866,-0.0307590043908441,0.0,-0.0326399650347832,Financial Services,9.0
2020-06-04,235.96206665039065,236.33566079315463,221.6658580399869,236.33566079315463,5321142.0,204.6884910583496,237.2611654663086,-2.5770401194105497,0.0482408051059001,0.0015832805165143,0.0015832805165143,-0.0605868935348219,Financial Services,9.0
2020-06-05,239.92214965820312,242.3380614301463,225.15273127734045,235.51373583955785,2698564.0,205.64240112304688,235.8644216918945,-2.547108893980423,0.016782710306059,-0.0183743511173336,0.0100695653793738,-0.0615592116105304,Financial Services,9.0
2020-06-08,250.60696411132807,251.90209356544884,244.08151644761563,244.08151644761563,3479568.0,207.6822257995605,234.4188619995117,-2.4663505893073547,0.0445345061652154,-0.0260385727382007,0.0051679707254479,-0.0260385727382007,Financial Services,9.0
2020-06-09,241.69049072265625,261.86457280839807,239.1002321273104,257.03274953685866,1763228.0,209.8005043029785,233.44054290771484,-2.53374336226478,-0.0355795116081086,0.0634789509853239,0.083470731618034,-0.0107172548973729,Financial Services,9.0
2020-06-10,242.46258544921875,249.0627482786017,240.1213895347664,241.59086583024364,2058120.0,212.45551300048828,233.0584811401367,-2.527907691328448,0.0031945598035484,-0.0035952747817155,0.0272213662044171,-0.0096559059209681,Financial Services,9.0
2020-06-11,230.8562774658203,247.8921610654941,230.35815194767335,242.4625959580096,991442.0,214.0569877624512,232.96234283447265,-2.6156308577310816,-0.0478684493192837,0.050275082919968,0.073794326871601,-0.002157730011135,Financial Services,9.0
2020-06-12,236.26092529296875,241.44144280166492,219.3246578109901,219.3246578109901,1493674.0,215.43181381225585,232.73868438720703,-2.5747812765062217,0.0234113097831988,-0.071684589658562,0.0219271024282676,-0.071684589658562,Financial Services,9.0
2020-06-15,227.19503784179688,241.09273589983863,224.4553476611169,240.5946104124423,962740.0,216.39319610595703,232.086637878418,-2.6433033555863457,-0.0383723522623555,0.0589782800625071,0.0611707816775435,-0.0120587588826993,Financial Services,9.0
2020-06-16,238.40286254882807,238.55229411519127,228.6395999047362,235.61335676457563,1892330.0,218.42679290771488,231.91627868652344,-2.558592018165971,0.0493312917988799,-0.0117008065860835,0.0006268027353595,-0.0409527911691591,Financial Services,9.0
2020-06-17,233.37179565429688,241.0429252779634,230.08416432941587,237.60586238441752,854930.0,220.48529510498048,231.54916015625,-2.596617988095688,-0.0211032151239409,0.0181430096051227,0.0328708514332642,-0.0140875263682296,Financial Services,9.0
2020-06-18,236.03677368164065,240.09649350874344,231.65326011488744,234.06917185544785,1381688.0,222.28228225708008,231.4744415283203,-2.5764754663492004,0.0114194520373468,-0.0083359969529436,0.0171995226158212,-0.0185713162333998,Financial Services,9.0
2020-06-19,242.1636962890625,247.3192979883508,235.4141021929744,236.0367590358453,2513366.0,223.9074157714844,231.68066497802732,-2.5301667648917063,0.0259574917579821,-0.0253008082842592,0.0212897382154846,-0.027872031190139,Financial Services,9.0
2020-06-22,254.26817321777344,254.26817321777344,244.10640063022012,246.27324964378917,2214052.0,226.6608047485352,231.999963684082,-2.4386783221110213,0.0499846885152522,-0.0314428796683762,0.0,-0.0399647838695487,Financial Services,9.0
2020-06-23,266.9703674316406,266.9703674316406,259.0252596371372,261.017761634346,1214928.0,230.47021942138676,232.55437744140625,-2.3426721935216803,0.049955895199625,-0.0222968783185979,0.0,-0.0297602609268529,Financial Services,9.0
2020-06-24,280.2952575683594,280.2952575683594,269.13723290784606,280.2952575683594,3039624.0,234.67938156127929,233.214892578125,-2.241959584789241,0.0499114949157444,0.0,0.0,-0.0398081107661697,Financial Services,9.0
2020-06-25,294.29254150390625,294.29254150390625,266.8209382168846,276.733617498566,3027384.0,239.47882003784176,234.1219787597656,-2.1361648678457263,0.0499376409610967,-0.059664862437933,0.0,-0.0933479426513329,Financial Services,9.0
2020-06-26,285.0523376464844,308.06574346371525,281.7397906746457,299.4232471822039,1430206.0,243.9781394958496,234.81935485839844,-2.2060044707356656,-0.0313980225601443,0.0504149857333988,0.0807339662857689,-0.0116208377703144,Financial Services,9.0
2020-06-29,270.8059387207031,282.8854820281,270.8059387207031,281.4409059249175,278938.0,247.30561904907228,235.11374755859376,-2.313682056527136,-0.0499781866144501,0.0392715435062256,0.0446059025310192,0.0,Financial Services,9.0
2020-06-30,270.7312316894531,276.45967541425296,261.5159091756447,261.5159091756447,1231150.0,250.12251968383788,235.15060974121093,-2.3142467095884856,-0.0002758692501461,-0.0340386384544617,0.0211591536338546,-0.0340386384544617,Financial Services,9.0
2020-07-01,278.2030944824219,282.9352867789,269.9840236516968,274.46715319572866,731888.0,252.77752838134765,235.07788330078125,-2.257772638414189,0.0275988209647695,-0.0134288272157564,0.0170098478066249,-0.0295434198746641,Financial Services,9.0
2020-07-02,286.6463317871094,290.9052988314916,280.34503190286534,285.8244125315407,567316.0,255.3117416381836,235.23230224609372,-2.193956693488768,0.0303491854409296,-0.0028673635920766,0.0148579157382879,-0.0219828380323525,Financial Services,9.0
2020-07-03,282.4122619628906,292.8977977930454,275.63773683325945,292.8977977930454,506478.0,257.43624725341795,235.58049194335936,-2.225958774795037,-0.0147710588090252,0.0371284722457716,0.0371284722457716,-0.0239880700736759,Financial Services,9.0
2020-07-06,296.5092163085937,296.5092163085937,282.78586428876264,285.4259234688353,1421568.0,259.7313598632812,236.46715545654297,-2.119410725785196,0.0499162261855169,-0.0373792524149516,0.0,-0.0462830538311107,Financial Services,9.0
2020-07-07,311.32843017578125,311.32843017578125,293.8940380859375,300.84289472809434,1157290.0,263.2132568359375,237.5326461791992,-2.007403671872185,0.0499789316894767,-0.0336799804687499,0.0,-0.056,Financial Services,9.0
2020-07-08,321.9385070800781,326.89486192436493,303.88145756425604,320.09543663507094,2778488.0,267.18705291748046,238.82876861572265,-1.927210250919397,0.0340800128607151,-0.0057249145550294,0.0153953464257508,-0.0560885048501843,Financial Services,9.0
