Date_Ticker,Close_RAJESHEXPO.NS,High_RAJESHEXPO.NS,Low_RAJESHEXPO.NS,Open_RAJESHEXPO.NS,Volume_RAJESHEXPO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,697.0300903320312,702.9000513563029,679.5197948709907,681.2111447190142,279820.0,,,1.113516384489312,,-0.0226947815200942,0.0084213882667181,-0.02512129060698,Consumer Durables,5.0
2020-01-13,706.4320068359375,711.3567968048025,698.423036862897,698.423036862897,171838.0,,,1.173545469411356,0.0134885374882849,-0.011337212775667,0.0069713573581169,-0.011337212775667,Consumer Durables,5.0
2020-01-14,697.6270141601562,723.2955368869685,694.9407599938755,707.3770656487409,140338.0,,,1.1173276065051232,-0.0124640341753741,0.0139760234203691,0.0367940492638656,-0.0038505592698622,Consumer Durables,5.0
2020-01-15,702.7507934570312,706.1334931630427,692.9510080846202,699.9153398241641,77705.0,,,1.1500417645606784,0.0073445826965908,-0.004034792502928,0.0048135124677284,-0.013944894070063,Consumer Durables,5.0
2020-01-16,698.1742553710938,706.2827515970208,693.4484588438223,704.3924086964508,112486.0,,,1.1208216163817863,-0.006512320055057,0.0089063056644103,0.0116138573766477,-0.0067687923049519,Consumer Durables,5.0
2020-01-17,708.4217529296875,716.331256026477,693.4981850958026,698.9204268869447,213091.0,,,1.1862495427973938,0.0146775643469508,-0.0134119625822469,0.0111649636167716,-0.021065936742016,Consumer Durables,5.0
2020-01-20,705.7852783203125,707.874553485775,698.0249746219622,703.8949354760166,152920.0,,,1.169416255865391,-0.0037216172406787,-0.0026783540297052,0.0029602135800206,-0.0109952756691368,Consumer Durables,5.0
2020-01-21,709.9638671875,715.2369099159678,703.4472544876345,707.8745919086333,179698.0,,,1.1960955893670755,0.0059204817605888,-0.0029427910002565,0.0074271987240093,-0.0091787948669569,Consumer Durables,5.0
2020-01-22,710.4613647460938,721.3058493921357,709.366993953921,714.3415170531771,365242.0,,,1.1992719974090875,0.0007007364481302,0.0054614543444879,0.0152640033422752,-0.0015403663682174,Consumer Durables,5.0
2020-01-23,711.1080322265625,724.2905176088667,707.8745924158086,714.2420058712629,715230.0,,,1.20340082125955,0.0009102078065847,0.0044071695194998,0.018537950332284,-0.0045470444211263,Consumer Durables,5.0
2020-01-24,711.5060424804688,720.0124645879359,709.3669733203449,712.8491393885373,669240.0,,,1.2059420256322602,0.0005597043428971,0.0018876816609825,0.011955516326765,-0.0030063963373615,Consumer Durables,5.0
2020-01-27,711.8043823242188,718.320994156851,710.8592109765514,712.4510337653566,494136.0,,,1.2078468572491603,0.00041930753351,0.0009084679122461,0.009155060005888,-0.0013278526673032,Consumer Durables,5.0
2020-01-28,712.00341796875,723.2955595678031,711.7048980443534,712.8490624901387,436780.0,,,1.2091176542832671,0.0002796212688117,0.0011876972779165,0.0158596733022267,-0.0004192675440354,Consumer Durables,5.0
2020-01-29,719.5646362304688,726.2305081233027,712.1028529304639,716.4306629548075,267500.0,,,1.2573943022367182,0.0106196375900692,-0.0043553742330625,0.0092637569402436,-0.0103698582786034,Consumer Durables,5.0
2020-01-30,721.00732421875,725.2854015480713,714.3414517304734,724.0417708869805,177408.0,,,1.2666055348326009,0.0020049456513579,0.0042086211419813,0.0059334727756847,-0.0092452216009031,Consumer Durables,5.0
2020-01-31,716.5302124023438,726.2305309978877,712.8490537135638,726.2305309978877,123317.0,,,1.238020200627508,-0.0062095233515934,0.0135379059077234,0.0135379059077234,-0.0051374786785863,Consumer Durables,5.0
2020-02-03,719.1170043945312,730.2599476202157,717.8236406103347,722.5991703572979,168903.0,,,1.2545362754203624,0.0036101645784266,0.0048422801039151,0.0154953132210611,-0.0017985442929214,Consumer Durables,5.0
2020-02-04,714.0927124023438,722.5991338221806,710.4612866494037,722.5991338221806,154776.0,,,1.2224573210341092,-0.0069867517545601,0.011912208697971,0.011912208697971,-0.005085370134535,Consumer Durables,5.0
2020-02-05,716.4307861328125,721.8032953221862,707.1781853948098,714.838963044784,198186.0,,,1.237385386653709,0.0032741879168644,-0.0022218797947264,0.0074989926359441,-0.0129148564203206,Consumer Durables,5.0
2020-02-06,705.8350219726562,720.1616105878802,702.9000415016687,714.838895709765,217982.0,709.7822998046875,,1.1697338577000422,-0.0147896550026145,0.0127563431351773,0.0202973615210877,-0.004158167814888,Consumer Durables,5.0
2020-02-07,698.92041015625,707.2776322328323,697.4280534085854,706.382193894573,104862.0,709.8768157958984,,1.1255856439015504,-0.0097963569405799,0.0106761565836299,0.0119573301267792,-0.0021352313167261,Consumer Durables,5.0
2020-02-10,711.008544921875,776.5229837730957,699.4178828859528,699.4178828859528,457137.0,710.1056427001953,,1.202765617590248,0.0172954382072238,-0.0163017197454297,0.0921429697563189,-0.0163017197454297,Consumer Durables,5.0
2020-02-11,749.7600708007812,760.1071027721592,708.3720643635829,711.3567781179238,452482.0,712.7122955322266,,1.4501852406933855,0.0545021943205538,-0.0512207760568534,0.0138004574721175,-0.0552016679055659,Consumer Durables,5.0
2020-02-12,719.0175170898438,754.1376349084265,714.3414536467682,749.1631122507192,198148.0,713.5256317138671,,1.2539010717510606,-0.0410031887642441,0.0419260928202236,0.0488445927725491,-0.0065034068460549,Consumer Durables,5.0
2020-02-13,711.2572631835938,721.8529598505435,707.3771112793204,718.3210609615603,175709.0,714.1797821044922,,1.2043536267635029,-0.0107928579232101,0.0099314244558275,0.0148971366837411,-0.0054553423987626,Consumer Durables,5.0
2020-02-14,701.5071411132812,714.8388857495586,699.6665920715061,714.8388857495586,114899.0,713.8340515136719,,1.1421013289989022,-0.0137082917461831,0.0190044318224902,0.0190044318224902,-0.0026237067791701,Consumer Durables,5.0
2020-02-17,712.00341796875,723.6935456508982,699.0696596821181,705.4867450219342,179803.0,714.1449584960938,,1.2091176542832671,0.0149624661536749,-0.0091525866061247,0.0164186398367278,-0.0181653036491457,Consumer Durables,5.0
2020-02-18,708.123291015625,720.2114052046045,701.6564116456193,710.3618261821654,158548.0,714.0529296875,,1.1843439317894882,-0.0054495903463419,0.0031612223393044,0.0170706349337022,-0.0091324200913242,Consumer Durables,5.0
2020-02-19,700.412841796875,717.3262200789019,693.4485095630993,713.2471354887821,147852.0,713.550503540039,,1.135114478332084,-0.0108885688644576,0.0183238983154296,0.0241477272727272,-0.0099431818181817,Consumer Durables,5.0
2020-02-20,660.716064453125,702.3528548612434,657.6318847447396,698.9204221379418,209560.0,711.0309051513672,,0.8816596409795732,-0.0566762557378443,0.0578226559640844,0.0630176752892806,-0.0046679350999859,Consumer Durables,5.0
2020-02-24,651.8117065429688,669.2722683484484,647.7822947443452,661.1637723952535,146206.0,708.0461883544922,,0.8248073537950438,-0.0134768297445989,0.0143478028369352,0.0267877388979183,-0.0061818647289942,Consumer Durables,5.0
2020-02-25,651.4635009765625,655.7913722951092,647.1854234658928,653.5528370102542,126528.0,705.0291442871094,,0.8225841409524872,-0.000534211894188,0.0032071421201029,0.0066433058982722,-0.0065668721336755,Consumer Durables,5.0
2020-02-26,636.241455078125,653.6025514936568,634.7490982640246,652.1599277618624,93696.0,701.2410461425782,,0.7253948619852775,-0.0233659228423683,0.0250195465207194,0.0272869620125586,-0.0023455824863174,Consumer Durables,5.0
2020-02-27,654.7964477539062,666.0885900012333,636.7389060504696,637.2363583208215,90703.0,698.00263671875,,0.8438642432651057,0.0291634449903973,-0.0268176308734106,0.0172452710854824,-0.0275773360795983,Consumer Durables,5.0
2020-02-28,654.8461303710938,665.591086437816,647.682806085229,649.175162781278,79112.0,694.6945770263671,,0.8441814554042539,7.587490335038032e-05,-0.0086600001539324,0.0164083676582669,-0.0109389426823143,Consumer Durables,5.0
2020-03-02,663.4520263671875,669.3219870726464,657.6318594649115,665.5910952829438,44181.0,692.0406677246094,,0.8991281315808777,0.0131418597391984,0.0032241500978889,0.0088476038540428,-0.0087725512485733,Consumer Durables,5.0
2020-03-03,672.2569580078125,678.5248439818769,663.6012770321288,671.4112527795038,56784.0,689.6976654052735,,0.955345604791608,0.0132713915862726,-0.001258008888171,0.009323646113889,-0.0128755543138359,Consumer Durables,5.0
2020-03-04,676.4853515625,686.4343969249189,669.8194790248486,674.5452755719975,77458.0,687.8172973632812,,0.982342929823446,0.0062898472144015,-0.0028678758320803,0.0147069634833028,-0.009853683486649,Consumer Durables,5.0
2020-03-05,675.8883666992188,683.4496775453034,674.396009907457,679.1716002204172,48679.0,685.7901763916016,,0.978531318112132,-0.0008824801038224,0.0048576565050713,0.0111872185091914,-0.0022079930137721,Consumer Durables,5.0
2020-03-06,677.1817626953125,680.3156753917672,669.5707190876426,673.0528847886927,27358.0,684.3575134277344,,0.9867893555085592,0.0019136236985557,-0.0060971487037484,0.0046278752162212,-0.0112392920585701,Consumer Durables,5.0
2020-03-09,668.5758666992188,675.5401986440022,667.5809621356782,675.5401986440022,47980.0,682.8402862548828,,0.9318426793319354,-0.0127083989412837,0.0104166666666665,0.0104166666666665,-0.0014880952380953,Consumer Durables,5.0
2020-03-11,681.8577270507812,686.4840569415682,667.5808727649163,669.819407733204,133800.0,681.3827453613281,,1.0166443176612503,0.0198658985660602,-0.0176551776712221,0.0067848903183909,-0.0209381718787821,Consumer Durables,5.0
2020-03-12,662.1587524414062,679.4701169816902,659.6217578253711,671.0631608645745,49883.0,677.0026794433594,,0.8908708735754558,-0.0288901538075668,0.0134475431916247,0.0261438280117212,-0.0038313993535252,Consumer Durables,5.0
2020-03-13,603.4096069335938,661.7109890187195,599.9274410238369,647.1854069419666,209173.0,671.2222839355469,,0.5157710262921099,-0.0887236562096355,0.0725474031327286,0.0966199102818425,-0.0057708161582851,Consumer Durables,5.0
2020-03-16,606.8419799804688,643.3051915518428,593.4605030149335,600.4248341483863,76470.0,666.0015197753906,,0.5376859425785276,0.0056882969834,-0.0105746570668842,0.0600868311261979,-0.0220510073577407,Consumer Durables,5.0
2020-03-17,595.4503784179688,624.7503298182871,592.1174724357842,608.8815899612312,61936.0,660.698681640625,,0.4649531739659485,-0.0187719405352718,0.0225563909774435,0.0492063696023914,-0.0055972858578738,Consumer Durables,5.0
2020-03-18,605.7476196289062,616.8408298094973,597.8879100061495,599.4299999358421,75196.0,655.3858917236328,,0.530698702216207,0.0172931978619207,-0.0104294585539344,0.0183132542681505,-0.0129752216402795,Consumer Durables,5.0
2020-03-19,583.0637817382812,615.5474386024388,574.059907978083,606.8917571345418,85859.0,649.1329162597656,,0.3858675892693451,-0.0374476715311264,0.0408668419177442,0.055712012787545,-0.0154423478909205,Consumer Durables,5.0
2020-03-20,582.7653198242188,601.3203133238186,574.0599053155343,585.6505672081865,93660.0,643.2505401611328,,0.3839619782614394,-0.000511885531927,0.004950959306978,0.0318395636603712,-0.0149381135296629,Consumer Durables,5.0
2020-03-23,546.8493041992188,581.7704292315356,543.2178783418871,571.0752054363428,48357.0,637.5572021484375,680.39033203125,0.1546464391244108,-0.0616303242544245,0.0443008723812849,0.0638587719946974,-0.0066406335885338,Consumer Durables,5.0
2020-03-24,537.2981567382812,555.8531497339318,534.7611624380564,555.8531497339318,52689.0,631.8315246582031,677.195693359375,0.0936645486984139,-0.0174657760146989,0.0345338854469376,0.0345338854469376,-0.0047217625231136,Consumer Durables,5.0
2020-03-25,587.6901245117188,599.9274382211502,539.2382612203373,539.2382612203373,39370.0,628.642855834961,674.8208557128906,0.4154057289783907,0.093787717566996,-0.0824445762665104,0.0208227315706535,-0.0824445762665104,Consumer Durables,5.0
2020-03-26,586.6455078125,614.8510282661131,583.0638149026697,614.8510282661131,31634.0,626.1630584716797,672.6012255859375,0.4087360904507209,-0.0017774957509906,0.0480793257222518,0.0480793257222518,-0.0061053785670085,Consumer Durables,5.0
2020-03-27,575.0050659179688,604.4044816457853,561.1261360464574,597.987335498296,53020.0,622.1734893798828,670.0463110351562,0.3344145332738817,-0.019842377959965,0.0399688123506132,0.0511289681959266,-0.0241370566872385,Consumer Durables,5.0
2020-03-30,537.8951416015625,587.0433874110519,534.263715891041,586.9936543309389,55712.0,616.3259399414062,666.8407287597656,0.0974761604097278,-0.0645384302087182,0.091278966720516,0.0913714254104476,-0.0067511777475979,Consumer Durables,5.0
2020-03-31,544.8594970703125,557.1465438823418,520.2356096397983,540.8300850932686,75541.0,610.3963134765625,663.5694836425781,0.1419419760428704,0.0129474221462828,-0.0073953230120973,0.0225508537120051,-0.0451930957667359,Consumer Durables,5.0
2020-04-01,559.036865234375,565.4539507075423,539.2382413099042,565.3047514663941,51751.0,604.7353088378907,660.6345153808594,0.2324612267869078,0.0260202276739115,0.0112119372116743,0.0114788234412357,-0.0354155962794515,Consumer Durables,5.0
2020-04-03,628.8294067382812,646.6382224178769,550.1822144487952,550.679666722257,185932.0,602.3525115966797,659.011826171875,0.6780706298402763,0.1248442559770112,-0.1242781256388509,0.0283205834344952,-0.1250692023094571,Consumer Durables,5.0
2020-04-07,618.8306274414062,652.6573819960812,609.080575038125,636.7389092644694,80350.0,599.499624633789,657.1792114257812,0.6142307125979235,-0.0159006229507273,0.0289389067524115,0.0546623794212219,-0.0157556073841941,Consumer Durables,5.0
2020-04-08,620.322998046875,645.4940714683405,610.8714046524158,621.8153548986318,55302.0,596.6566864013672,655.3635107421875,0.6237591573329544,0.0024115978416243,0.0024057738572575,0.0405773661475041,-0.0152365677626303,Consumer Durables,5.0
2020-04-09,611.0206298828125,631.6648984915529,607.8866563826681,620.4722227398262,47237.0,593.7789245605469,653.3538024902343,0.5643656657757149,-0.014996007230671,0.015468533130913,0.0337865328912048,-0.0051290796854853,Consumer Durables,5.0
2020-04-13,590.6748046875,615.1494307204769,584.0089324954475,613.358614792919,46515.0,589.2197784423828,650.9312109375,0.43446222875295,-0.033298098624288,0.0384032126059954,0.0414350262424436,-0.011285181184559,Consumer Durables,5.0
2020-04-15,559.6835327148438,594.0077390923369,555.1567292359762,592.9631014778527,87779.0,584.0960174560547,647.8848132324218,0.23659005063737,-0.0524675705256335,0.0594614042002996,0.0613278832968293,-0.0080881484164979,Consumer Durables,5.0
2020-04-16,542.07373046875,571.1249560465363,537.7956529642076,560.7281911491579,82725.0,581.0292236328125,644.3349951171875,0.1241554939114123,-0.0314638562987091,0.0344131427735423,0.0535927567503866,-0.0078920583383425,Consumer Durables,5.0
2020-04-17,544.4614868164062,571.0751821518816,543.416849237788,545.0584052258591,49948.0,577.9101989746093,640.8040783691406,0.1394007716701603,0.0044048553055531,0.001096346433874,0.0488807674737323,-0.0019186620246116,Consumer Durables,5.0
2020-04-20,549.7842407226562,561.0764440190568,545.7051562780614,545.7051562780614,53813.0,575.6268920898438,637.4691589355468,0.1733853370643191,0.009776180749484,-0.0074194277362936,0.0205393360885675,-0.0074194277362936,Consumer Durables,5.0
2020-04-21,533.2191162109375,554.9080236829383,531.0800470966793,549.6847746926462,47806.0,572.0004669189453,633.751201171875,0.0676208085615339,-0.0301302279780609,0.0308797227652186,0.0406754124385533,-0.0040116137048094,Consumer Durables,5.0
2020-04-22,530.0354614257812,540.2332342640999,527.2994735911104,537.8454387732679,38030.0,569.3490509033203,630.0700561523438,0.0472939014483709,-0.0059706313752952,0.014734820433482,0.019239793524167,-0.0051618958235569,Consumer Durables,5.0
2020-04-23,529.6871948242188,533.7662790980279,527.2993996681357,533.7662790980279,41861.0,566.6951446533203,626.3351843261719,0.0450702989103116,-0.0006570628324106,0.0077009304994861,0.0077009304994861,-0.004507934455307,Consumer Durables,5.0
2020-04-24,527.597900390625,534.0150472438362,526.3045365477212,531.6272518998921,24247.0,565.7325744628906,622.7704418945312,0.0317306321594694,-0.003944392943626,0.0076371636549044,0.01216294994438,-0.0024514196169965,Consumer Durables,5.0
2020-04-27,520.3848266601562,530.5328654865875,518.8427367112149,530.2344062584305,47804.0,564.8869079589844,619.1997302246094,-0.0143231926469279,-0.0136715360791396,0.0189274919130311,0.0195010275214242,-0.0029633645524188,Consumer Durables,5.0
2020-04-28,592.8636474609375,616.8408229001357,517.5493606491061,523.2700618292283,259999.0,565.1455841064453,616.8368322753906,0.4484374888685968,0.1392792738903481,-0.1173854830360374,0.0404429847265648,-0.1270347526524531,Consumer Durables,5.0
2020-04-29,611.5678100585938,651.6624493793965,594.952892715846,603.0613887038916,570358.0,566.39169921875,614.0729870605469,0.5678592859568752,0.031548843781805,-0.0139092038769783,0.0655604148245823,-0.0271677434120606,Consumer Durables,5.0
2020-04-30,615.6468505859375,625.7451548638275,604.2054496140503,611.8662258878826,156821.0,568.4237884521484,612.0055737304688,0.5939030260937552,0.0066698090714632,-0.0061408982998235,0.0164027547095855,-0.0185843571862633,Consumer Durables,5.0
2020-05-04,550.032958984375,609.826759178965,540.0341803506873,598.0868975738935,174182.0,569.0306793212891,608.7810876464844,0.1749733462375738,-0.1065771578935471,0.0873655620169546,0.1087094858915327,-0.0181785081609477,Consumer Durables,5.0
