Date_Ticker,Close_VINATIORGA.NS,High_VINATIORGA.NS,Low_VINATIORGA.NS,Open_VINATIORGA.NS,Volume_VINATIORGA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-10,974.8224487304688,1016.4899676665264,955.9005322145376,1012.7643587462742,63068.0,1041.942660522461,,-1.879882176367633,-0.0340977037801596,0.0389218673259095,0.0427437006506385,-0.019410628613009,Chemicals,2.0
2020-02-11,984.57763671875,1009.823217147436,978.4500686535348,978.4500686535348,45824.0,1042.2784545898437,,-1.8539615974380104,0.0100071433531158,-0.0062235499128703,0.0256410256410255,-0.0062235499128703,Chemicals,2.0
2020-02-12,975.9500732421876,995.1170949755336,961.881140478468,994.528872352741,42515.0,1042.3556640625,,-1.876885957310236,-0.0087627050979089,0.0190366286349394,0.0196393465801703,-0.0144156275504764,Chemicals,2.0
2020-02-13,977.175537109375,990.2149898594196,961.7830743090004,975.950023508064,37997.0,1042.1718383789062,,-1.8736297686101315,0.0012556624573185,-0.00125413864221,0.0133440229056667,-0.015751993593605,Chemicals,2.0
2020-02-14,960.6066284179688,984.1854995907846,955.0673425027674,980.2148472460128,61991.0,1037.9965118408204,,-1.9176551329628455,-0.0169559184222104,0.0204123293010551,0.0245458135258218,-0.0057664456514567,Chemicals,2.0
2020-02-17,961.0968017578124,980.4109086256444,956.0967300596348,962.714503692858,37480.0,1033.4486358642578,,-1.9163526899181929,0.0005102747840195,0.0016831831425168,0.0200959017161508,-0.0052024641940673,Chemicals,2.0
2020-02-18,951.73388671875,962.7145008306172,942.0768632333118,961.0967989003816,36430.0,1029.936312866211,,-1.9412309576228144,-0.0097419063531769,0.0098377417388295,0.0115374836024013,-0.0101467685665079,Chemicals,2.0
2020-02-19,995.26416015625,1021.5881691786389,947.95933370436,955.9006381469987,160348.0,1027.7463287353517,,-1.8255663605058532,0.0457378622795258,-0.0395508283982328,0.0264492685220936,-0.0475299205433694,Chemicals,2.0
2020-02-20,996.4896850585938,1003.940784129995,982.8129407287598,990.2150312219676,43549.0,1023.8590026855468,,-1.8223100096288043,0.0012313564090877,-0.0062967574383442,0.0074773469139954,-0.0137249231325758,Chemicals,2.0
2020-02-24,995.5092163085938,1019.3331285218966,973.4989804202928,999.9700737766698,56612.0,1018.916506958008,,-1.824915220072,-0.0009839226283033,0.0044809805825978,0.0239313828772407,-0.0221095249825171,Chemicals,2.0
2020-02-25,991.1463623046876,1008.842766206586,979.4304406612048,1000.0190685429716,63124.0,1012.1872161865234,,-1.836507790271828,-0.0043825350207042,0.0089519636813806,0.017854481007981,-0.0118205767473534,Chemicals,2.0
2020-02-26,987.8619384765624,1014.7252194291456,975.5087858280192,986.6364249265272,128121.0,1005.7312042236327,,-1.845234856031864,-0.0033137626823225,-0.0012405716854777,0.0271933555755883,-0.0125049383597001,Chemicals,2.0
2020-02-27,977.0284423828124,997.6170706918438,970.7538487066356,992.1758023209344,47621.0,998.4859649658204,,-1.8740206150473888,-0.0109666094742519,0.0155034994694525,0.021072701075947,-0.0064221197705095,Chemicals,2.0
2020-02-28,921.3411254882812,978.0578710225374,875.8010280945376,960.31245801093,116250.0,988.6046569824218,,-2.0219877782304647,-0.0569966179886421,0.0422984836392656,0.0615588992667597,-0.0494280523618315,Chemicals,2.0
2020-03-02,977.8617553710938,1019.6272314945804,931.3412509662484,933.3510811373468,203267.0,982.994253540039,,-1.871806413218396,0.0613460403744143,-0.0455183710675498,0.042711023203517,-0.0475737026725123,Chemicals,2.0
2020-03-03,993.4013061523438,1018.4508515538888,956.096684812481,995.1170251612424,61348.0,984.8668426513672,,-1.8305161630417572,0.0158913575420002,0.0017271157167528,0.0252159376542067,-0.037552418251141,Chemicals,2.0
2020-03-04,985.8031616210938,1004.9211742035018,970.6067926453336,996.1954932428974,85180.0,984.5261505126952,,-1.8507052465609612,-0.0076486154026505,0.010541994615552,0.0193933366484335,-0.0154152163102934,Chemicals,2.0
2020-03-05,995.8033447265624,1004.4309485194872,968.6459513296764,992.6660179365358,49914.0,982.6388641357422,,-1.82413368937443,0.0101441986542466,-0.0031505485562394,0.0086639634608716,-0.0272718439245082,Chemicals,2.0
2020-03-06,993.3522338867188,1008.254490005005,950.998475386152,970.6556999455584,60288.0,980.3030395507812,,-1.8306465533054728,-0.0024614406577603,-0.0228484249261261,0.0150019858111938,-0.0426372006381342,Chemicals,2.0
2020-03-09,876.4873046875,980.3618467802836,855.065351433802,980.3618467802836,300429.0,973.6656524658204,,-2.1411691823980163,-0.1176470190658935,0.1185123179049567,0.1185123179049567,-0.0244406885748741,Chemicals,2.0
2020-03-11,828.9373779296875,900.1642504835855,824.0353236545267,887.2718238041008,205484.0,966.3713989257812,,-2.2675144287535205,-0.0542505595956872,0.0703725606150207,0.0859255167522916,-0.0059136605558841,Chemicals,2.0
2020-03-12,808.4728393554688,823.5130477118834,739.6823781843264,813.6506160027591,171576.0,957.5661590576173,,-2.3218908987927,-0.0246876774037261,0.0064043915827995,0.0186032326928942,-0.0850869167429094,Chemicals,2.0
2020-03-13,829.9236450195312,862.9627919097919,646.7782724574031,740.7672364971625,130789.0,950.2648376464844,,-2.2648938115005577,0.0265325000666237,-0.1074272423221182,0.0398098633392751,-0.2206773763601084,Chemicals,2.0
2020-03-16,793.5806274414062,818.5818688764783,770.3545515596486,818.5818688764783,94066.0,941.085092163086,,-2.361461100291516,-0.0437907966548774,0.0315043494895772,0.0315043494895772,-0.0292674431287985,Chemicals,2.0
2020-03-17,790.917724609375,808.5714412883901,769.2696749233911,771.2914613888962,71386.0,932.6006469726562,,-2.368536718221432,-0.0033555542309755,-0.0248145446862655,0.0223205475483989,-0.0273707985197519,Chemicals,2.0
2020-03-18,783.4716186523438,812.6643931635095,774.200908535625,793.9257724473606,137928.0,923.7193878173828,,-2.38832181897084,-0.0094145139568199,0.0133433726840024,0.037260793902631,-0.0118328601777119,Chemicals,2.0
2020-03-19,733.863525390625,766.310950056819,728.8337092560995,764.3384636988865,139242.0,912.8258697509766,,-2.520135834085992,-0.0633183028978765,0.0415267106946624,0.044214521560971,-0.0068538848988961,Chemicals,2.0
2020-03-20,779.9703979492188,793.925763080324,722.5710927996927,735.737415227232,66869.0,902.061181640625,,-2.3976249372392324,0.0628275843714289,-0.0567111044704886,0.0178921727898881,-0.0735916456578947,Chemicals,2.0
2020-03-23,694.117919921875,741.0137698673497,675.5765606610806,700.2326395173244,104946.0,886.942593383789,966.6681286621092,-2.625744163202352,-0.1100714568823076,0.0088093383270346,0.0675617911589905,-0.0267121172478608,Chemicals,2.0
2020-03-24,680.0147094726562,725.825719706109,645.9893179181869,713.0538577936627,95495.0,871.1678680419922,960.7327551269532,-2.6632179033341874,-0.0203181765582512,0.0485859318346626,0.0673676754271663,-0.0500362581580855,Chemicals,2.0
2020-03-25,684.2062377929688,690.3702579532658,642.3402008251295,675.576609568553,121649.0,855.8208618164062,954.8964086914062,-2.6520805638187497,0.0061638789013299,-0.0126126126126125,0.0090090090090089,-0.06118920678491,Chemicals,2.0
2020-03-26,774.5460205078125,814.2423066153914,688.3977069090696,691.3564363083922,111374.0,845.1550659179687,950.8300939941406,-2.41203808886511,0.1320358946247714,-0.1074043142651215,0.0512510361638072,-0.1112242672711194,Chemicals,2.0
2020-03-27,783.9647216796875,828.444264668823,717.9850293796466,808.7194012243273,80658.0,835.5018798828125,947.0212707519532,-2.387011591432832,0.0121602860546618,0.0315762672223329,0.0567366639838533,-0.0841615578806604,Chemicals,2.0
2020-03-30,784.655029296875,800.8294411017629,729.8199340089957,729.8199340089957,48039.0,828.6675750732422,943.0973303222656,-2.3851773701857857,0.0008805340318228,-0.0698843354601533,0.0206134048734534,-0.0698843354601533,Chemicals,2.0
2020-03-31,763.8947143554688,815.8697468335279,743.9725882202198,815.8697468335279,188192.0,817.9692230224609,937.4929614257812,-2.440339749700048,-0.0264578880734498,0.0680395236428788,0.0680395236428788,-0.0260796753281087,Chemicals,2.0
2020-04-01,791.5094604492188,806.4510688626008,764.3877727120948,784.0633364004916,65021.0,807.8746307373046,932.2820642089844,-2.3669644127404323,0.0361499373863972,-0.0094074984833423,0.0188773592231001,-0.0342657783543497,Chemicals,2.0
2020-04-03,745.747802734375,787.9589986916822,739.6330829948595,787.9589986916822,111327.0,795.8718627929687,926.7574133300782,-2.4885580367867246,-0.0578156800411101,0.0566025079826379,0.0566025079826379,-0.0081994472086879,Chemicals,2.0
2020-04-07,780.1676635742188,788.4028303297523,739.4358318577673,779.1321202636027,256369.0,785.0900787353515,921.5794897460936,-2.397100781353251,0.0461548270254892,-0.0013273343141035,0.0105556371278006,-0.0522090745594925,Chemicals,2.0
2020-04-08,783.7182006835938,806.746955846233,769.023152593032,780.1183888439734,85935.0,774.6083770751953,915.769129638672,-2.387666624113363,0.0045509924022084,-0.0045932477215412,0.0293839739112253,-0.0187504234018606,Chemicals,2.0
2020-04-09,861.5327758789062,912.2750029467778,791.953326882446,791.953326882446,273763.0,773.8606506347656,911.1126025390626,-2.180904966557596,0.0992889729081692,-0.0807623934277806,0.0588976165371144,-0.0807623934277806,Chemicals,2.0
2020-04-13,838.5040283203125,885.6464439196975,827.6553525039242,880.3207062589023,82185.0,774.3389831542969,905.3680395507812,-2.242094814406756,-0.0267299726758516,0.0498705748884198,0.0562220502313155,-0.0129381320184237,Chemicals,2.0
2020-04-15,849.9443969726562,874.2060163595014,838.3067389881578,843.2379550998528,62534.0,776.4125610351563,900.0272839355468,-2.211696530027892,0.0136437849622035,-0.0078904477712783,0.0285449489087292,-0.0136922580182299,Chemicals,2.0
2020-04-16,848.119873046875,872.7266535401242,841.9558528930305,857.04536219054,72139.0,777.3223724365234,894.5510168457031,-2.2165444854423857,-0.0021466391593142,0.0105238533222906,0.0290133285108025,-0.0072678643075538,Chemicals,2.0
2020-04-17,859.510986328125,877.2633647032326,849.1554322759789,867.8447537710971,55871.0,780.6188903808594,889.3618908691407,-2.186277077858072,0.0134310180002354,0.0096959405703169,0.0206540447504302,-0.0120481927710843,Chemicals,2.0
2020-04-20,887.766845703125,911.2887220812394,860.0040753840268,867.6474602283229,137175.0,785.4613464355468,885.3158312988281,-2.1111982342690165,0.0328743434632644,-0.0226629160259609,0.0264955562284878,-0.0312725919575309,Chemicals,2.0
2020-04-21,854.3825073242188,882.7863006154453,849.1554301879479,870.9020816048786,67245.0,789.0068908691406,883.2844909667969,-2.199903995654977,-0.0376048492241961,0.019335103585391,0.0332448207304505,-0.0061179589837825,Chemicals,2.0
2020-04-22,864.491455078125,875.7839516286544,852.2620756546688,854.3824623932221,52350.0,795.5382873535157,880.7219799804687,-2.173043439152598,0.0118318758486357,-0.0116935715506746,0.0130625889755138,-0.0141463277070228,Chemicals,2.0
2020-04-23,870.8034057617188,898.0236927619972,867.8939764153164,875.7839216554556,87453.0,800.0799377441406,877.4670666503906,-2.1562719103936936,0.0073013453707571,0.0057194492589063,0.0312588200966761,-0.0033410863200028,Chemicals,2.0
2020-04-24,857.6370849609375,882.5890867266944,854.0866334267437,867.8940385860675,38874.0,808.2558959960937,873.8184338378907,-2.1912562344210063,-0.0151197396721987,0.0119595500299489,0.0290938932134603,-0.0041398064478002,Chemicals,2.0
2020-04-27,891.2186279296875,900.93309867574,863.012038312521,880.7151145237393,119513.0,818.8160919189453,871.45810546875,-2.102026479326009,0.0391558895453774,-0.0117855631343208,0.0109002106123157,-0.0316494614600805,Chemicals,2.0
2020-04-28,948.6179809570312,986.243182445531,908.329971032334,908.329971032334,337026.0,832.0366790771484,870.9340161132812,-1.949510252837927,0.0644054682302626,-0.0424702153379508,0.0396631755288265,-0.0424702153379508,Chemicals,2.0
2020-04-29,969.7728881835938,1011.7868829599906,947.9276382844904,963.4609680704228,258114.0,841.7980224609375,870.6379211425781,-1.8932993993747564,0.0223007655887146,-0.0065086580477551,0.0433235402724963,-0.0225261503649788,Chemicals,2.0
2020-04-30,972.0413208007812,1004.9818693503312,966.5183826921732,986.2432476450748,113353.0,851.2018524169922,870.55974609375,-1.887271931039859,0.0023391380031631,0.0146104147430623,0.0338880126231804,-0.0056817935517989,Chemicals,2.0
2020-05-04,934.9585571289062,949.8508054269124,914.2474498507344,938.9035299437962,108612.0,858.7170288085938,869.7154064941407,-1.985804804403248,-0.038149369659847,0.0042194092827005,0.0159282442889636,-0.0221518987341772,Chemicals,2.0
2020-05-05,954.7820434570312,984.2707400063678,939.4952734469124,950.738470306752,133517.0,868.2613952636718,869.5989147949218,-1.933131678816564,0.0212025294351007,-0.0042350745680537,0.0308852651256041,-0.0160107430956381,Chemicals,2.0
2020-05-06,946.99072265625,974.2603107303268,936.191347691448,967.504568960032,66359.0,876.0354583740234,869.3167932128906,-1.9538340523664397,-0.008160313502096,0.0216621407295753,0.0287960456440241,-0.0114038867609077,Chemicals,2.0
2020-05-07,951.0836181640624,962.2282146248584,944.475836794858,956.261395031146,39675.0,886.3022491455079,869.3037878417969,-1.9429587907939925,0.0043220016943061,0.005444081643503,0.0117177882658825,-0.0069476345118422,Chemicals,2.0
2020-05-08,969.2798461914062,981.0654649723222,946.7935123130728,958.6284312169864,131671.0,895.7578582763672,868.7841015625,-1.8946094647358205,0.0191321011947078,-0.0109889987048349,0.0121591497308286,-0.0231990110665036,Chemicals,2.0
2020-05-11,972.435791015625,986.0459350779591,948.765954317476,971.5481480612414,268310.0,905.1937377929688,868.3030236816406,-1.8862237814448408,0.003255968682955,-0.0009128036653778,0.0139959308245118,-0.0243407707910749,Chemicals,2.0
2020-05-12,952.6615600585938,968.737310981052,947.7796445434368,966.5182639464808,78501.0,909.7501770019531,867.4460705566406,-1.938766030236975,-0.0203347420361593,0.0145452534969867,0.0168745665789951,-0.0051245014177507,Chemicals,2.0
2020-05-13,946.9413452148438,975.394434832203,933.429802582011,975.394434832203,101545.0,915.1720428466796,866.5619702148438,-1.95396525351488,-0.0060044564445301,0.0300473622375245,0.0300473622375245,-0.0142686162148376,Chemicals,2.0
2020-05-14,942.5033569335938,956.5573228135596,936.931058664386,944.4264830554976,41520.0,919.7999908447266,865.6547985839844,-1.9657574635339043,-0.0046866559409158,0.0020404448512105,0.0149113165237839,-0.0059122317477329,Chemicals,2.0
2020-05-15,956.7545166015624,970.4633213368618,929.041106401752,944.8209978056032,75413.0,925.231723022461,865.2493200683593,-1.9278906064875831,0.0151205399568384,-0.0124729160812824,0.0143284452776806,-0.028966061532952,Chemicals,2.0
2020-05-18,926.0823364257812,956.5079141353694,909.3162025394786,956.5079141353694,102583.0,928.5602905273438,865.3441442871094,-2.0093898731490776,-0.0320585684661623,0.0328540741064298,0.0328540741064298,-0.0181043663471777,Chemicals,2.0
2020-05-19,921.4962768554688,948.7659244375144,915.2829569569852,936.8817063420292,65609.0,930.2467620849608,864.2168347167968,-2.021575524436478,-0.004952107809347,0.0166961385227315,0.0295927919265186,-0.0067426424333323,Chemicals,2.0
2020-05-20,937.9172973632812,941.2211880549696,921.3977235138228,921.3977235138228,42220.0,934.423501586914,863.1071545410156,-1.9779431148213047,0.0178199531785933,-0.0176130389064143,0.003522582109293,-0.0176130389064143,Chemicals,2.0
2020-05-21,949.2097778320312,982.298225081571,936.93103797941,945.8072267602676,123223.0,938.6594177246094,862.3752868652343,-1.947937785179982,0.012039953309845,-0.0035846144353199,0.0348589405864663,-0.0129357494406193,Chemicals,2.0
2020-05-22,948.9631958007812,963.4609825242482,936.9310170168322,947.1879701234296,33964.0,942.5674072265624,861.4384838867187,-1.9485929800374588,-0.000259776117997,-0.0018707002391739,0.0152775015802726,-0.0126792891833867,Chemicals,2.0
2020-05-26,966.2717895507812,971.44956642768,952.1685236204254,960.6008910665588,76970.0,947.9991424560546,860.896875,-1.902602193289259,0.0182394784398294,-0.0058688440928807,0.0053585098239348,-0.0145955476325273,Chemicals,2.0
2020-05-27,952.1685180664062,976.1835161247868,948.7659669566182,968.4908311345104,64057.0,951.0466369628906,862.4104992675781,-1.940076095598039,-0.0145955533804123,0.0171422524042805,0.0252213737408042,-0.0035734757505926,Chemicals,2.0
2020-05-28,952.1192016601562,970.463300953638,939.8897620008304,955.6696530732472,35852.0,951.2216979980468,864.8741357421875,-1.9402071345695344,-5.1793779477343074e-05,0.0037289988552904,0.0192665994567655,-0.0128444417862828,Chemicals,2.0
2020-05-29,1002.6148071289062,1033.582867504476,947.7797096104975,952.1192037431088,402238.0,952.8637939453124,868.7569750976562,-1.8060349044983004,0.0530349617786341,-0.0503639114710433,0.0308872960536561,-0.0546920882561416,Chemicals,2.0
2020-06-01,1028.1585693359375,1065.142690535072,1016.9647327312032,1034.963671714782,312561.0,955.6696563720704,872.7216735839844,-1.738162393456766,0.0254771443882606,0.0066187284547361,0.0359712230215827,-0.0108872667491007,Chemicals,2.0
2020-06-02,1022.1424560546876,1053.3570767867457,1010.8992597220156,1040.4865551285136,129413.0,960.0288513183592,877.29291015625,-1.754147850563643,-0.0058513477012944,0.0179467147315566,0.0305384249985485,-0.0109996373461179,Chemicals,2.0
2020-06-03,1019.62744140625,1049.3626960153374,1010.8992137365796,1031.4131191083202,101744.0,963.2711212158204,881.8671044921875,-1.7608305137560174,-0.0024605324175116,0.011558807877724,0.0291628622392481,-0.0085602125984688,Chemicals,2.0
2020-06-04,1008.1378173828124,1035.555366475148,995.513916382979,1019.6275146173508,61521.0,966.3284759521484,886.3604284667969,-1.7913596749294325,-0.0112684531200839,0.011396950929156,0.0271962311298996,-0.0125219992566154,Chemicals,2.0
2020-06-05,1023.7205200195312,1035.5554393261154,1010.4555961198116,1010.4555961198116,84037.0,969.960321044922,892.157568359375,-1.7499547656527357,0.0154569170683155,-0.0129575637493978,0.0115606936416186,-0.0129575637493978,Chemicals,2.0
2020-06-08,1020.5151977539062,1045.417839689916,1015.8305423402016,1034.1746426188204,62926.0,972.5220886230468,896.9684643554688,-1.7584716500921558,-0.0031310520820309,0.0133848519796448,0.0244020294757187,-0.0045904807924618,Chemicals,2.0
2020-06-09,995.8097534179688,1049.2147856335018,991.1743984210772,1025.29838845767,110605.0,973.690786743164,903.0023010253906,-1.8241166607952133,-0.0242087960966311,0.0296127196369444,0.053629754109385,-0.0046548600081303,Chemicals,2.0
2020-06-10,1013.7100830078124,1029.6379352997044,998.1274519647924,1002.0231247744248,71149.0,976.743212890625,909.6762084960938,-1.776553568566014,0.0179756520042141,-0.0115288961107211,0.0157124335240228,-0.0153718812747568,Chemicals,2.0
2020-06-11,1014.9921875,1025.594301629898,996.056306503314,1018.7891996450631,88432.0,980.1457550048827,916.2919274902343,-1.7731468796610237,0.0012647644663682,0.0037409274591715,0.0104455130398704,-0.018656183988299,Chemicals,2.0
2020-06-12,1013.0689086914062,1020.5644528936637,974.2602650788356,986.2431433487244,112093.0,983.6740325927734,921.0623852539062,-1.7782572373723986,-0.0018948705539605,-0.026479704502365,0.0073988493161234,-0.0383079998602465,Chemicals,2.0
2020-06-15,982.1996459960938,996.1056513074296,972.5837746097102,996.1056513074296,137193.0,984.9462890625,925.0270837402344,-1.86028017338904,-0.0304710394628404,0.0141580231351368,0.0141580231351368,-0.009790139332245,Chemicals,2.0
2020-06-16,960.600830078125,995.070040280707,955.916175105978,995.070040280707,104852.0,986.6722137451172,928.5459997558594,-1.917670539772613,-0.0219902501553687,0.0358829694117364,0.0358829694117364,-0.0048767967145789,Chemicals,2.0
2020-06-17,978.0573120117188,981.3119022615258,951.9218693886731,960.6007967866594,53537.0,989.5002655029296,932.8292517089844,-1.871286798286872,0.0181724618457533,-0.0178481516478352,0.0033276068895315,-0.0267217905352488,Chemicals,2.0
2020-06-18,977.6629028320312,990.1882039045876,974.5069124537912,983.2845012877232,45670.0,991.4875457763673,936.5523205566408,-1.872334785704945,-0.0004032577384205,0.0057500376043804,0.0128114721713117,-0.003228096687619,Chemicals,2.0
2020-06-19,990.2374877929688,999.0150764829998,967.800454655994,981.3119987380212,195047.0,993.538931274414,941.4421142578124,-1.838922767158632,0.0128618820705094,-0.0090134832956493,0.0088641248167593,-0.0226582344271597,Chemicals,2.0
2020-06-22,992.35791015625,1009.8144266643174,983.6789821203852,1001.0368381921146,65783.0,995.7086669921875,945.6859191894532,-1.8332885779151653,0.0021413270951872,0.0087457639497205,0.0175909481139913,-0.0087457639497207,Chemicals,2.0
2020-06-23,995.119384765625,1002.0230871376364,990.1881687856168,996.1056279616266,62328.0,997.1510467529296,949.9139428710936,-1.825951044219204,0.0027827405627675,0.0009910802775023,0.0069375619425173,-0.0049554013875124,Chemicals,2.0
2020-06-24,973.8657836914062,1002.8119952686764,968.490746632806,995.1193109495938,57350.0,998.2359100341796,952.1606030273438,-1.8824241378023097,-0.0213578404758183,0.0218238771852388,0.0297229988587857,-0.0055192790922651,Chemicals,2.0
2020-06-25,981.8050537109376,993.146849911516,955.8175708425968,966.5182849188536,97926.0,999.7202026367188,955.0266235351562,-1.861328647337948,0.0081523246349591,-0.0155700652938222,0.0115519839276745,-0.0264690864750752,Chemicals,2.0
2020-06-26,975.7396240234376,996.1055688913484,971.4494904534438,982.79128653488,32151.0,998.3764434814452,957.5425280761718,-1.87744514341632,-0.0061778350646846,0.007226992055898,0.0208723150792344,-0.0043968016306475,Chemicals,2.0
2020-06-29,962.1788330078124,984.2214044427392,958.6283815986131,975.7396768833072,45496.0,995.0774566650392,959.8237072753906,-1.9134776170386507,-0.0138979607691931,0.0140938912916042,0.0229090172000778,-0.0036900119680459,Chemicals,2.0
2020-06-30,950.9356689453124,973.9644227023726,946.7934356253504,973.4220010023134,161513.0,991.5171173095704,961.6522009277344,-1.9433519077084784,-0.0116851085024946,0.0236465334000359,0.0242169418070115,-0.004355955355588,Chemicals,2.0
2020-07-01,949.308349609375,956.6558732523212,946.7934415693076,951.7246574108144,40368.0,988.0011627197266,962.8830310058594,-1.947675869413936,-0.0017112822550261,0.0025453350351694,0.0077398704498592,-0.0026492003795206,Chemicals,2.0
2020-07-02,950.442626953125,966.3211191145346,946.7935149086458,950.146766018818,39956.0,985.1164031982422,964.8042333984376,-1.9446619730695425,0.0011948460626273,-0.0003112875263764,0.0167064183687888,-0.0038393817164718,Chemicals,2.0
2020-07-03,980.8681640625,991.1744175577996,951.7246894957976,956.5079449451122,116296.0,982.9737854003906,967.131767578125,-1.86381806344247,0.0320119660530288,-0.0248353652508143,0.0105072769949161,-0.0297119181093591,Chemicals,2.0
2020-07-06,996.3521728515624,1003.0093143182768,986.2431802539594,990.9771354800772,82006.0,981.7656341552736,969.6427429199218,-1.8226753942857088,0.0157860244183395,-0.0053947163642972,0.0066815144766145,-0.010146003464489,Chemicals,2.0
