Date_Ticker,Close_ESCORTS.NS,High_ESCORTS.NS,Low_ESCORTS.NS,Open_ESCORTS.NS,Volume_ESCORTS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-14,868.3970947265625,877.198594874678,865.0043303091765,872.4782556959697,1701432.0,789.1615783691407,,-1.2247882501570146,-0.0061898789747587,0.0046996483454291,0.0101353403892798,-0.0039069274160277,Capital Goods,1.0
2020-02-17,870.9539794921875,874.740070459371,856.8912187058057,869.3313347791839,1663801.0,797.6459197998047,,-1.2221247372446744,0.0029443727773295,-0.0018630659612459,0.0043470620220267,-0.0161463878890376,Capital Goods,1.0
2020-02-18,873.9042358398438,881.328943127918,858.1205130344761,869.4296881158414,1671898.0,806.7252258300781,,-1.2190514482242465,0.0033873848872892,-0.0051201808396114,0.0084960193389369,-0.0180611583718885,Capital Goods,1.0
2020-02-19,894.7523803710938,899.5219379114079,874.2975371674511,882.1156308500272,2945081.0,816.8420196533203,,-1.1973338867197711,0.0238563262154398,-0.0141231806679581,0.0053305893842228,-0.022860898336095,Capital Goods,1.0
2020-02-20,863.7258911132812,892.8839169751731,824.4387906088028,892.8839169751731,9012079.0,824.9846252441406,,-1.2296542540174205,-0.0346760622698141,0.0337584251692504,0.0337584251692504,-0.0454856117070198,Capital Goods,1.0
2020-02-24,822.9636840820312,857.2845940470937,819.0300581844822,854.5802262425287,3789594.0,830.5531646728516,,-1.2721163415635026,-0.0471934527500506,0.0384179068554695,0.0417040394721006,-0.0047798292605545,Capital Goods,1.0
2020-02-25,816.4732666015625,835.3055255462771,811.900402255731,830.9785128314608,2673083.0,835.2735168457032,,-1.2788774248153247,-0.0078866389927138,0.0177657332128877,0.0230653711702046,-0.0056007520795693,Capital Goods,1.0
2020-02-26,814.113037109375,825.5205883839818,804.9673687751396,813.5721755454305,2403134.0,840.1979248046875,,-1.281336081463854,-0.002890761508961,-0.0006643568390268,0.01401224492745,-0.0112339047740943,Capital Goods,1.0
2020-02-27,804.0823974609375,813.5722347475952,795.2808967480971,811.3104116650038,2111101.0,843.6226409912109,,-1.2917850225275365,-0.0123209421679976,0.0089891461707038,0.0118020706791044,-0.010946018393927,Capital Goods,1.0
2020-02-28,767.1553344726562,788.6428010498788,754.0268825993701,786.72514650081,3514546.0,841.7418731689453,,-1.330252031446509,-0.0459244762786579,0.0255095821521023,0.0280092774066325,-0.0171131598560944,Capital Goods,1.0
2020-03-02,830.2901611328125,857.481377001582,797.5427341162383,806.3933933111164,8751507.0,843.7406494140625,,-1.2644843330783846,0.082297318187268,-0.0287812248540828,0.0327490522490006,-0.0394409431178793,Capital Goods,1.0
2020-03-03,838.845703125,860.480645057884,820.1609805466003,838.845703125,4629904.0,844.0282928466797,,-1.255572004734683,0.0103042796273951,0.0,0.0257913247362251,-0.0222743259085579,Capital Goods,1.0
2020-03-04,817.16162109375,841.9926345476332,792.8223108765774,837.8623153547909,2487490.0,843.2538635253907,,-1.2781603643115205,-0.0258499053526399,0.0253324357467175,0.0303869061063435,-0.0297851851933464,Capital Goods,1.0
2020-03-05,818.4400024414062,831.3226026823639,808.4584031548629,818.2433091506751,1905379.0,842.1204864501954,,-1.276828671435817,0.0015644167746708,-0.0002403270736331,0.0157404332663713,-0.0121958839460047,Capital Goods,1.0
2020-03-06,799.6077880859375,814.6539553081758,785.4467707305646,795.2808355700049,1674717.0,839.9938690185547,,-1.2964462337045983,-0.0230098899116517,-0.0054113436367224,0.0188169343100761,-0.0177099542630404,Capital Goods,1.0
2020-03-09,762.2384033203125,794.395809949567,747.7823748555119,790.6588770129357,2425098.0,835.4308624267578,,-1.335374010265978,-0.0467346433119142,0.0372855442192672,0.0421881218384914,-0.0189652324021331,Capital Goods,1.0
2020-03-11,735.883056640625,777.677832021377,732.7361439016006,761.1566151694592,2744882.0,829.4222442626954,,-1.362828437283688,-0.0345762514259102,0.0343445311055405,0.0567954038397744,-0.0042763761315423,Capital Goods,1.0
2020-03-12,669.5523071289062,697.9727796505724,652.0476830252012,678.7963524534099,2768831.0,820.3281921386719,,-1.4319253360508373,-0.090137622973037,0.0138063079255792,0.0424469787036287,-0.026143773858037,Capital Goods,1.0
2020-03-13,688.8270263671875,727.7207375664343,580.2589355645471,605.7783437039508,2911795.0,811.5586608886719,,-1.4118468153982484,0.0287874734103042,-0.1205653661721551,0.0564636834944889,-0.1576129952031918,Capital Goods,1.0
2020-03-16,623.1846923828125,658.488948661616,609.8595467115301,641.1810187891384,2010918.0,799.0276031494141,,-1.480226590081127,-0.0952958166153364,0.0288779981701974,0.0566513534596202,-0.0213823379074544,Capital Goods,1.0
2020-03-17,638.1324462890625,675.2068200926543,618.415099663194,630.6585215264856,3343217.0,787.514370727539,,-1.4646554794565747,0.0239860736134189,-0.0117121842119767,0.0580982428008334,-0.0308985176048184,Capital Goods,1.0
2020-03-18,566.8847045898438,654.2111921977919,549.7242486863069,648.7532979764896,3487427.0,772.3109069824219,,-1.5388744206236598,-0.111650398147824,0.1444184200487117,0.1540462935424076,-0.0302715098230652,Capital Goods,1.0
2020-03-19,564.0819702148438,592.8466116566951,517.3210010035906,530.9412176655486,3261046.0,756.8197937011719,,-1.5417940356559965,-0.0049440994832059,-0.0587516607500727,0.0509937260198118,-0.082897471786668,Capital Goods,1.0
2020-03-20,663.9468994140625,699.2019972051206,552.6744337964526,574.9977725752667,5000515.0,745.2795196533203,,-1.4377645025350445,0.1770397468317997,-0.1339702420740182,0.0530992731830979,-0.1675924169776357,Capital Goods,1.0
2020-03-23,541.6111450195312,635.96901333744,533.6455761557457,597.5670004431166,2535401.0,729.1737823486328,757.0646630859375,-1.5652019474490104,-0.1842553290067223,0.1033137075153198,0.1742169990141284,-0.0147071731020199,Capital Goods,1.0
2020-03-24,623.2338256835938,641.3776863411039,537.0382279923328,584.2417366831613,3546324.0,719.187289428711,756.80701171875,-1.4801754078054072,0.1507034731737639,-0.062564141087278,0.0291124452970905,-0.1383037860576923,Capital Goods,1.0
2020-03-25,636.1657104492188,649.0483120274823,567.4255697573595,567.4255697573595,2882806.0,710.1719116210937,756.6899890136718,-1.4667042328360822,0.0207496516278471,-0.108053828684541,0.020250386600005,-0.108053828684541,Capital Goods,1.0
2020-03-26,652.1951904296875,673.3384297785145,622.6438376698703,636.263993427493,2590067.0,702.0760192871094,756.4972412109375,-1.4500062855996378,0.0251970197657301,-0.0244270384632835,0.0324185760016064,-0.0453105959587769,Capital Goods,1.0
2020-03-27,643.9345092773438,717.3949805667154,633.067880383582,658.8822988069901,3385412.0,694.0686248779297,756.0399560546875,-1.4586114567085569,-0.012665964535711,0.023213213943793,0.1140806560776075,-0.0168753634681838,Capital Goods,1.0
2020-03-30,591.6173095703125,642.0168912623622,588.0770702799156,613.6456385529555,2084182.0,685.2917236328125,754.2255712890625,-1.5131104074749553,-0.0812461499628965,0.0372340846461067,0.0851894981380017,-0.0059840022141478,Capital Goods,1.0
2020-03-31,651.6051025390625,666.6512695370117,591.027288040075,604.7949786100601,3963804.0,676.357470703125,753.3759069824218,-1.4506209815520037,0.101396277624667,-0.071838178900995,0.023090928753197,-0.0929670658853627,Capital Goods,1.0
2020-04-01,588.8638305664062,640.4926744791838,566.6388665290929,626.4299728083685,4835985.0,663.8583770751953,751.1278405761718,-1.5159787130706397,-0.0962872631417048,0.0637942768633432,0.087675352488737,-0.0377421109663604,Capital Goods,1.0
2020-04-03,582.5700073242188,594.3708847715234,549.5766727765696,584.1434336415793,3825217.0,652.1287963867187,748.9328784179687,-1.5225350036391174,-0.0106880791712639,0.0027008364618485,0.0202565825547849,-0.0566341111503313,Capital Goods,1.0
2020-04-07,652.7360229492188,657.161351918366,590.2405558449569,612.6622106174965,4083879.0,643.8435974121094,748.1392687988281,-1.449442899083925,0.1204422039288925,-0.0613935969868172,0.006779661016949,-0.0957438610816854,Capital Goods,1.0
2020-04-08,631.691162109375,690.5480790898433,625.7907229146837,642.8528622660888,4354813.0,635.4477661132812,746.7556164550781,-1.4713653804326774,-0.0322409980450565,0.0176695525063894,0.0931735640940905,-0.0093407024644579,Capital Goods,1.0
2020-04-09,672.945068359375,685.0409565280345,642.7053179265409,650.0317084911651,3501448.0,630.9830993652344,745.9826599121094,-1.4283910886466016,0.0653070815685356,-0.0340493763095287,0.0179745550378265,-0.0449364321913494,Capital Goods,1.0
2020-04-13,678.3538208007812,687.3028563481677,649.0974761705169,672.9450848187156,2844324.0,628.1066375732422,745.1084118652344,-1.4227567784262052,0.0080374352911043,-0.0079733257427233,0.0131922829546715,-0.0431284437901859,Capital Goods,1.0
2020-04-15,702.8406372070312,779.4971858486107,686.4668949811777,694.5308402816652,6783089.0,629.7710540771484,744.8527270507813,-1.397248803817031,0.0360974106069659,-0.0118231594553037,0.1090667565071357,-0.0232965217989102,Capital Goods,1.0
2020-04-16,702.4472045898438,716.5099046073484,684.5491954664898,698.2185689233725,3882012.0,630.4520629882812,744.1899096679688,-1.397658643505586,-0.0005597749992813,-0.0060198626157824,0.0200195828606304,-0.0254795079351259,Capital Goods,1.0
2020-04-17,733.8179321289062,754.5677849822283,695.268385858984,731.6544258544329,5154012.0,635.9837249755859,742.7708544921875,-1.364979682375568,0.0446591962130161,-0.0029482875516502,0.028276568266905,-0.0525328485201836,Capital Goods,1.0
2020-04-20,733.7195434570312,748.0281556173056,713.5105524975243,737.0139911458452,2819316.0,640.7630798339844,741.6389526367187,-1.36508217408794,-0.0001340777699306,0.0044900639736153,0.0195014734006635,-0.0275432093089537,Capital Goods,1.0
2020-04-21,713.0679321289062,725.7538982619416,700.578719295946,713.018773815068,2270794.0,648.0722412109375,739.2384545898437,-1.3865950064895376,-0.0281464648342632,-6.893917342698508e-05,0.0177906838345129,-0.0175147587911757,Capital Goods,1.0
2020-04-22,737.3090209960938,742.2260534802291,703.4306551759274,710.0194907091427,2982165.0,656.73359375,737.331630859375,-1.3613430068394268,0.0339954831439612,-0.0370123374458152,0.0066688896298765,-0.0459486658313188,Capital Goods,1.0
2020-04-23,739.7183837890625,765.4344278370166,732.9820132280145,739.4233738425454,3161626.0,660.52216796875,735.30384765625,-1.3588331679151782,0.0032677788069291,-0.0003988138634678,0.0347646409924662,-0.0091066691171609,Capital Goods,1.0
2020-04-24,705.1024169921875,746.11047751629,700.3820780879264,731.654390853818,2146268.0,668.6967315673828,732.5630932617188,-1.3948927024613405,-0.0467961423637486,0.0376569037656904,0.0581590128410478,-0.0066945436443077,Capital Goods,1.0
2020-04-27,697.3334350585938,725.704744931972,691.1379869134038,718.8700586354119,3188788.0,672.4017120361328,729.4397912597656,-1.402985669330266,-0.0110182318857089,0.0308842549260648,0.0406854288737701,-0.0088844845718166,Capital Goods,1.0
2020-04-28,697.3827514648438,706.0858750804952,666.2579113747013,701.9555557287537,5157460.0,675.4625640869141,726.266337890625,-1.4029342963131466,7.07214135600083e-05,0.0065570940122978,0.0124796943964711,-0.0446309290339703,Capital Goods,1.0
2020-04-29,703.1356201171875,713.4613879650623,692.1706140602594,703.1356201171875,2961614.0,678.0095855712891,723.3003833007813,-1.3969415194213148,0.0082492270424812,0.0,0.0146853146853147,-0.0155944397399475,Capital Goods,1.0
2020-04-30,701.5130004882812,726.4915495161251,696.7435029877153,716.7066428684223,3220251.0,680.8885101318359,720.0462902832031,-1.398631806129387,-0.0023076908386974,0.0216583903214417,0.0356066801477061,-0.0067988725757701,Capital Goods,1.0
2020-05-04,671.5191040039062,682.8774970881391,656.2271449450428,678.5504844824915,1879981.0,684.8835998535156,716.0005554199219,-1.4298765190908629,-0.0427560094588383,0.0104708569520373,0.0169144749814396,-0.0227721876677606,Capital Goods,1.0
2020-05-05,680.8614501953125,701.562204549597,669.1097908155888,690.2530300665335,2849922.0,686.3464172363281,712.2498425292969,-1.420144574950518,0.0139122567559178,0.0137936725137353,0.0304037691491363,-0.0172599864133189,Capital Goods,1.0
2020-05-06,703.7255859375,708.0525980456126,673.1908296512554,686.319340920102,2879800.0,692.0895050048828,708.9052746582031,-1.3963269506298823,0.0335811870911896,-0.0247344211511216,0.0061487207436805,-0.0433901465236145,Capital Goods,1.0
2020-05-07,737.702392578125,741.1934735662803,703.7256507868985,708.052663293752,5031785.0,699.8461242675781,706.1812377929688,-1.3609332307313384,0.0482813291424685,-0.0401919928451811,0.0047323704291573,-0.0460575187678115,Capital Goods,1.0
2020-05-08,728.0648803710938,756.3378134445403,721.8202739446858,744.930323587329,2489814.0,703.6125671386719,702.8474877929688,-1.3709726500087998,-0.0130642279379765,0.0231647531297471,0.0388329856798419,-0.0085769916868192,Capital Goods,1.0
2020-05-11,742.6194458007812,763.9101606074524,729.8351612436816,734.9488270486257,3585712.0,709.1589813232422,700.4253588867188,-1.355811124750936,0.0199907533271884,-0.0103291380201929,0.0286697512798268,-0.0172151222667137,Capital Goods,1.0
2020-05-12,752.4534912109375,756.6821270650125,724.180554947385,739.3249787064409,2596793.0,713.1344024658204,699.0151550292969,-1.3455669763705973,0.0132423753050958,-0.0174476066067135,0.0056197969754514,-0.0375743306314552,Capital Goods,1.0
2020-05-13,798.7719116210938,809.6876995161098,749.4540527487451,771.9740851001029,6816281.0,719.155307006836,698.6611279296875,-1.2973169681964942,0.061556522696991,-0.033548784241305,0.0136657132483071,-0.061742104541782,Capital Goods,1.0
2020-05-14,781.1197509765625,794.2974217486293,765.286930740269,782.6932373497586,5873699.0,723.0692626953125,698.0012622070312,-1.3157052657214776,-0.0220991254045306,0.0020143983956735,0.0168702311720987,-0.0202693891896846,Capital Goods,1.0
2020-05-15,809.8843994140625,821.7836539062212,785.250078948092,796.5592535353219,7675850.0,728.4411224365234,698.1173022460938,-1.2857410633599855,0.0368248893995295,-0.0164531455209917,0.01469253451575,-0.0304170823438419,Capital Goods,1.0
2020-05-18,797.0509033203125,819.6200926612458,789.6753551711424,811.2611380921863,4822543.0,731.6027709960938,698.7152136230469,-1.2991097466169383,-0.0158460838399095,0.0178285159864666,0.0283158694719694,-0.0092535471930906,Capital Goods,1.0
2020-05-19,821.734375,827.5856551640028,803.7872079560636,807.0816554542595,4134658.0,736.0035125732422,698.5440979003906,-1.2733969157439533,0.0309685009788739,-0.0178314550194405,0.0071206466980315,-0.0218405942235729,Capital Goods,1.0
2020-05-20,852.9575805664062,865.3976964619945,815.2439663261289,821.6852667214578,3882183.0,742.9979949951172,698.8263354492187,-1.2408716286020267,0.0379967134348082,-0.0366633869695866,0.0145846829655085,-0.0442151111609016,Capital Goods,1.0
2020-05-21,866.6270141601562,870.9540269490252,848.4339931536736,855.563690575133,2559579.0,749.4638946533203,699.8156433105469,-1.2266321472727115,0.0160259242724272,-0.0127659574468084,0.004992935505319,-0.0209929078014183,Capital Goods,1.0
2020-05-22,894.5557250976562,903.7013933219794,850.6466019257223,860.4806666878694,4150075.0,757.20576171875,701.3379577636719,-1.197538742983582,0.03222691017146,-0.0380915994988092,0.0102236987229886,-0.04908483836168,Capital Goods,1.0
2020-05-26,854.6785278320312,894.5557076841803,848.974782385489,894.5557076841803,2556983.0,764.6845672607421,702.4393725585937,-1.2390789137620493,-0.0445776558651745,0.046657519235099,0.046657519235099,-0.0066735565020105,Capital Goods,1.0
2020-05-27,859.0055541992188,865.1026863365316,837.4197701115479,857.432127851304,2214746.0,772.7681732177734,704.3747155761719,-1.2345714401535457,0.0050627531010558,-0.0018316835557384,0.0070978960584215,-0.0251288061900758,Capital Goods,1.0
2020-05-28,875.8709716796875,891.94964299934,853.2034051710177,862.4474497358558,3427156.0,781.6925842285157,707.1744738769531,-1.2170026948447386,0.0196336535870143,-0.0153259125805813,0.0183573515272663,-0.0258800294125508,Capital Goods,1.0
2020-05-29,888.2619018554688,892.4413793898012,859.1038757540614,865.3977012264738,2674125.0,790.9488983154297,711.5486657714844,-1.20409503355206,0.0141469812066253,-0.0257403819540548,0.0047052311098809,-0.0328259334780652,Capital Goods,1.0
2020-06-01,956.2644653320312,970.6221756333651,896.3749879329406,896.8666911627448,5356502.0,803.6864715576172,716.8974145507813,-1.1332566022206527,0.0765568841064933,-0.0621143797795127,0.0150143718833564,-0.0626285714572651,Capital Goods,1.0
2020-06-02,943.7260131835938,961.6239623552792,934.4328103306858,956.2644452806884,2897663.0,817.2968170166016,723.3082409667969,-1.1463179375014223,-0.0131119084761598,0.0132860935503906,0.0189651963829078,-0.0098473526458786,Capital Goods,1.0
2020-06-03,956.3136596679688,986.9959543678008,944.070236780251,944.070236780251,3647230.0,831.0694274902344,729.671865234375,-1.1332053563644666,0.0133382425709676,-0.0128027271846861,0.0320839239193602,-0.0128027271846861,Capital Goods,1.0
2020-06-04,960.3455810546876,972.3923103721568,946.0370288494322,959.8047194979686,2490404.0,843.9004272460937,737.5410827636719,-1.1290052943126123,0.0042161077026951,-0.0005631947159323,0.0125441607220593,-0.0148993783982857,Capital Goods,1.0
2020-06-05,949.724853515625,972.4907386261904,946.1353956828794,966.6886161075428,2269513.0,854.5015502929688,745.2539404296875,-1.1400689313286607,-0.0110592767318181,0.0178617654672532,0.0239710322692854,-0.0037794713063034,Capital Goods,1.0
2020-06-08,945.0044555664062,963.6400201027478,937.6780653897736,957.8378979440372,1698855.0,865.3485290527344,750.8750915527344,-1.1449861810452526,-0.0049702794780457,0.0135802982748256,0.0197200811346143,-0.0077527572843468,Capital Goods,1.0
2020-06-09,928.7781982421876,968.3603063432708,923.0744530544546,945.5452655699748,2198836.0,874.6564666748047,758.6184326171875,-1.1618891117064412,-0.0171705617139056,0.0180528218249746,0.0426173958174262,-0.0061411273418431,Capital Goods,1.0
2020-06-10,926.1722412109376,936.9897128454348,917.5182759078136,928.335747542311,2094163.0,883.3424041748046,764.6772009277344,-1.164603743314034,-0.0028057904849425,0.0023359654231751,0.0116797623089563,-0.0093437968857812,Capital Goods,1.0
2020-06-11,903.111328125,941.7592512873,899.816940384997,926.368915675046,2262687.0,888.559375,770.01611328125,-1.1886263510594135,-0.0248991624449747,0.0257527359316069,0.0427941959741984,-0.0036478201938211,Capital Goods,1.0
2020-06-12,961.378173828125,970.03219907696,880.2963556311407,882.1156336536972,3325000.0,897.5722961425781,776.1997729492188,-1.1279296399764391,0.0645178992761568,-0.0824467855961522,0.0090016868329507,-0.0843391501953112,Capital Goods,1.0
2020-06-15,925.2379760742188,967.5736736681148,919.5342304122396,959.7555800346232,2758562.0,903.339974975586,781.8258422851562,-1.1655769695183018,-0.0375920722331349,0.0373067306498406,0.0457565498700411,-0.006164625544425,Capital Goods,1.0
2020-06-16,942.3983764648438,953.8550854635296,925.3854571111626,946.0369922858008,2264062.0,910.6073486328124,788.8414636230468,-1.1477009398137787,0.0185470125896004,0.0038610166484012,0.0121569702206647,-0.018052789328331,Capital Goods,1.0
2020-06-17,983.2589721679688,992.5030173441548,931.3842789156486,934.23618179534,5717145.0,918.6835784912108,795.474541015625,-1.1051363605553244,0.043358092207674,-0.0498574554214737,0.0094014348588185,-0.0527579149752812,Capital Goods,1.0
2020-06-18,965.2134399414062,998.0592396956846,961.7715173333626,978.4894271438608,2663456.0,924.2963714599608,803.001533203125,-1.123934434188396,-0.0183527765699144,0.0137544574630668,0.0340295714865639,-0.0035659704533875,Capital Goods,1.0
2020-06-19,968.0653686523438,978.046908470018,952.0850132577326,973.5724209640008,1458038.0,929.3682891845704,810.7114404296875,-1.120963573299873,0.0029547130126064,0.0056887194707972,0.0103108117911188,-0.0165075168600005,Capital Goods,1.0
2020-06-22,958.083740234375,975.391669859634,953.953421112648,973.5723919240762,885113.0,932.5446899414062,816.8183947753906,-1.1313614592487695,-0.010310903314168,0.0161662817551964,0.018065153282974,-0.0043110209977226,Capital Goods,1.0
2020-06-23,954.5435180664062,968.6553769603846,946.6270479322368,968.6553769603846,1357519.0,937.537939453125,823.2754418945312,-1.1350493170606302,-0.0036951072430294,0.0147838821665924,0.0147838821665924,-0.0082934617273454,Capital Goods,1.0
2020-06-24,971.3597412109376,1030.6099810570108,963.738341064762,968.5570567790328,6080166.0,943.155648803711,829.2437353515625,-1.1175318176080091,0.0176170314147598,-0.0028853207653125,0.06099721589471,-0.0078461149076183,Capital Goods,1.0
2020-06-25,1013.8428955078124,1019.4483846529424,962.5582819214812,971.6056338361708,3886134.0,950.0542449951172,835.9535168457031,-1.0732770152219495,0.0437357577162027,-0.0416605589078828,0.0055289524343138,-0.0505843793092261,Capital Goods,1.0
2020-06-26,1000.4685668945312,1027.758096945715,988.7169073768714,1015.8589024458578,2140776.0,955.6645782470704,841.9060754394532,-1.0872090849946152,-0.0131917170525541,0.015383127527033,0.0272767490695788,-0.0117461556579805,Capital Goods,1.0
2020-06-29,1016.3013916015624,1026.3322098513656,985.5699987349597,997.6658865875852,2181625.0,958.6664245605468,848.1831591796876,-1.0707159940219817,0.0158254094440733,-0.0183365930303511,0.0098699247415137,-0.0302384638263401,Capital Goods,1.0
2020-06-30,1022.7428588867188,1044.082733982128,1015.0231411242644,1024.316285429902,3617214.0,962.6172668457032,853.9616577148438,-1.0640059023044786,0.0063381466741921,0.0015384380634013,0.0208653376652645,-0.0075480534480167,Capital Goods,1.0
2020-07-01,1016.6947631835938,1051.2615248912573,1001.2061111564308,1035.5270212446155,3430137.0,965.6363220214844,859.621162109375,-1.0703062179138934,-0.0059136034542529,0.0185230206183535,0.0339991538851089,-0.0152343186844624,Capital Goods,1.0
2020-07-02,1023.4803466796876,1033.7077986064537,1004.1072260231932,1021.5627519629936,2094590.0,968.7930603027344,865.8294104003907,-1.0632376595249549,0.0066741599758475,-0.0018736018946672,0.0099928171165626,-0.0189286689474237,Capital Goods,1.0
