Date_Ticker,Close_TITAN.NS,High_TITAN.NS,Low_TITAN.NS,Open_TITAN.NS,Volume_TITAN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,1176.2530517578125,1178.7441262342104,1147.8260641462728,1148.8029373923548,2101116.0,,,-1.345104818381737,0.0224599483160264,-0.0233369123458899,0.0021178048997834,-0.0241674081687252,Consumer Durables,5.0
2020-01-24,1199.4537353515625,1201.5540365820232,1178.1579711295772,1180.9420359014823,2841654.0,,,-1.318626950981282,0.0197242281829394,-0.0154334418281288,0.0017510481384637,-0.0177545524219352,Consumer Durables,5.0
2020-01-27,1185.728759765625,1211.6646721564696,1180.8931657879557,1199.6003117630198,2332864.0,,,-1.3342906309832294,-0.0114426886018364,0.0116987564678254,0.0218733940433148,-0.0040781620061447,Consumer Durables,5.0
2020-01-28,1167.363525390625,1195.2044128162593,1160.8185223613823,1186.9009902507191,1703068.0,,,-1.355250023778471,-0.0154885628131598,0.0167364016736402,0.0238493723849373,-0.0056066537003137,Consumer Durables,5.0
2020-01-29,1158.7669677734375,1179.9651882306796,1154.2733748034811,1170.7825560981132,1380266.0,,,-1.365060877487522,-0.0073640793379345,0.0103692879231478,0.0182937735082096,-0.003877909100732,Consumer Durables,5.0
2020-01-30,1151.9776611328125,1163.9443572098758,1148.9981503290269,1163.4559206353017,1859283.0,,,-1.3728091992231766,-0.0058590785114202,0.0099639601441592,0.010387958448166,-0.0025864310605259,Consumer Durables,5.0
2020-01-31,1160.2811279296875,1167.1681315973417,1152.7103607299778,1158.083163258804,1809101.0,,,-1.363332836515012,0.0072080102566482,-0.0018943380340981,0.0059356336166069,-0.006524942117449,Consumer Durables,5.0
2020-02-03,1158.96240234375,1164.7259781428872,1135.6640000914665,1142.941657820582,3595537.0,,,-1.3648378370491967,-0.0011365569552014,-0.0138233513794491,0.004973048122598,-0.0201028111051467,Consumer Durables,5.0
2020-02-04,1246.294921875,1258.017400704059,1157.5947843695658,1167.363516727115,7875930.0,,,-1.265169270709238,0.0753540575213129,-0.0633328466340341,0.0094058626279427,-0.0711710654906532,Consumer Durables,5.0
2020-02-05,1250.2509765625,1267.6881370372798,1225.975704588026,1255.037678461726,5459816.0,,,-1.2606544084198874,0.003174252432601,0.0038285928097308,0.0139469280981665,-0.0194163191467504,Consumer Durables,5.0
2020-02-06,1230.1763916015625,1264.2691687537858,1223.094061344043,1255.2330922183298,2463971.0,1171.446807861328,,-1.283564603999558,-0.0160564441358258,0.020368380329707,0.0277137306364967,-0.005757166456673,Consumer Durables,5.0
2020-02-07,1245.51318359375,1249.909112477022,1229.2971142293425,1234.8164710100025,2277867.0,1177.3544311523438,,-1.2660614324625397,0.0124671486925713,-0.0085881969975489,0.0035294117647057,-0.0130195886948529,Consumer Durables,5.0
2020-02-10,1228.124755859375,1245.513143920438,1224.3638184507022,1241.5079882482512,1021943.0,1182.1533081054688,,-1.2859060410057637,-0.0139608540185846,0.0108972906254229,0.0141584867319897,-0.003062341501325,Consumer Durables,5.0
2020-02-11,1241.3128662109375,1249.3232988941309,1229.443950902808,1233.7909894295387,1351413.0,1187.2135192871094,,-1.270855060471496,0.0107384125990801,-0.0060596139669114,0.0064531939539504,-0.0095615824432393,Consumer Durables,5.0
2020-02-12,1239.6519775390625,1259.1405483996004,1236.5748033907655,1247.4180710706255,1195516.0,1191.323712158203,,-1.272750555914254,-0.0013380097130103,0.0062647369360715,0.0157210017114854,-0.002482288742366,Consumer Durables,5.0
2020-02-13,1268.0789794921875,1277.7500472774443,1240.6288685339102,1240.6288685339102,4458645.0,1196.4620666503906,,-1.2403081330319352,0.0229314375874734,-0.0216470041710413,0.0076265500348644,-0.0216470041710413,Consumer Durables,5.0
2020-02-14,1263.5364990234375,1280.387560472245,1260.166334432559,1276.724286244243,1416212.0,1201.5759887695312,,-1.245492255949465,-0.0035821747242975,0.0104372032236492,0.0133364263413295,-0.0026672475179649,Consumer Durables,5.0
2020-02-17,1285.614013671875,1291.0355883460677,1258.5545546705978,1263.1459302271892,2347399.0,1207.837744140625,,-1.220296209331666,0.0174727953371357,-0.0174765389967351,0.0042171091918232,-0.021047887401283,Consumer Durables,5.0
2020-02-18,1280.6807861328125,1288.398108388396,1271.1562722771337,1283.6114057807135,1761012.0,1214.4218688964845,,-1.2259262738126435,-0.0038372540176134,0.0022883295194506,0.0060259530236936,-0.0074370709382151,Consumer Durables,5.0
2020-02-19,1298.8505859375,1302.0743152039988,1281.706532785348,1286.5420074378794,1445826.0,1221.8436584472656,,-1.2051899214557271,0.0141876102159333,-0.0094765161080759,0.0024819862279785,-0.0131994036402404,Consumer Durables,5.0
2020-02-20,1292.2568359375,1310.0360017505866,1289.4727708498838,1299.241503962383,1513648.0,1227.64384765625,,-1.2127150634398534,-0.0050766039384281,0.0054050153426472,0.0137582292611269,-0.0021544208629366,Consumer Durables,5.0
2020-02-24,1250.300048828125,1287.3235674402,1244.389918192195,1279.703908681985,1341317.0,1230.1861633300782,,-1.2605984045122005,-0.0324678391652201,0.0235174427781712,0.0296117069232912,-0.0047269698513324,Consumer Durables,5.0
2020-02-25,1230.9578857421875,1256.9915801658842,1227.734275755994,1255.2820520793948,1358874.0,1232.4476196289063,,-1.282672720872663,-0.0154700170603579,0.0197603562387851,0.0211491349340517,-0.0026187817012519,Consumer Durables,5.0
2020-02-26,1226.073486328125,1237.6983008485204,1216.304754671862,1226.9526960266312,1506693.0,1235.3831176757812,,-1.2882470600723597,-0.0039679663054577,0.0007170938025413,0.0094813358660985,-0.0079674927850521,Consumer Durables,5.0
2020-02-27,1248.3463134765625,1256.258962720459,1221.0915267500573,1221.0915267500573,4569014.0,1239.8620849609374,,-1.2628281123294387,0.0181659805850142,-0.0218327129517469,0.0063385049152429,-0.0218327129517469,Consumer Durables,5.0
2020-02-28,1225.4873046875,1241.3126012181417,1207.0732705908592,1225.975741237794,2728105.0,1243.537567138672,,-1.2889160420741328,-0.0183114321260753,0.0003985651654045,0.0129134724367276,-0.0150258872745616,Consumer Durables,5.0
2020-03-02,1215.376708984375,1264.0738098819309,1199.600184339267,1245.5132207105578,2773593.0,1246.2923461914063,,-1.3004547974424905,-0.0082502655592203,0.0247960253832462,0.0400674955654278,-0.0129807692779401,Consumer Durables,5.0
2020-03-03,1218.1607666015625,1242.5825943201182,1196.6695582092334,1219.3329666331708,2660100.0,1249.252264404297,,-1.2972774812170766,0.0022906952195208,0.0009622703864273,0.020048115477145,-0.0176423416198877,Consumer Durables,5.0
2020-03-04,1222.01953125,1236.3796394189403,1189.1478421387,1222.996404489497,3007393.0,1248.0384948730468,,-1.2928736515506776,0.0031676973632985,0.0007993924929317,0.0117511281953499,-0.0268994793214766,Consumer Durables,5.0
2020-03-05,1230.0299072265625,1235.891146396052,1213.471835024425,1224.51054982585,1555538.0,1247.02744140625,,-1.2837317798433998,0.0065550310545108,-0.0044871733347991,0.0047651192341373,-0.0134615200043974,Consumer Durables,5.0
2020-03-06,1213.8626708984375,1218.1120456665317,1191.492249729078,1200.5772186102904,1678642.0,1246.2117553710937,,-1.3021826991017973,-0.0131437749872102,-0.0109447737430741,0.0035007047090003,-0.0184291202832707,Consumer Durables,5.0
2020-03-09,1175.617919921875,1213.1298719416911,1147.8259270882804,1196.6695835601222,2285787.0,1242.7169921875,,-1.3458296649779935,-0.0315066538361013,0.0179068924363166,0.0319082853230996,-0.0236403276631249,Consumer Durables,5.0
2020-03-11,1160.18359375,1185.289189756278,1150.317197310644,1170.245317149649,2314388.0,1239.3199340820313,,-1.36344414776437,-0.0131286925031737,0.0086725268775151,0.0216393303107573,-0.0085041682131234,Consumer Durables,5.0
2020-03-12,1051.848388671875,1127.262964242513,1040.028244884517,1123.4043621756734,3608906.0,1229.846710205078,,-1.4870821079679395,-0.0933776392475598,0.068028790341305,0.0716971917082656,-0.01123749764192,Consumer Durables,5.0
2020-03-13,1059.2723388671875,1108.4578763796517,924.1707989279254,1031.1872367985725,4337046.0,1220.8277282714844,,-1.478609496888841,0.0070580040576821,-0.0265135801607452,0.0464333256970199,-0.1275418369592688,Consumer Durables,5.0
2020-03-16,987.960693359375,1025.6679752737723,960.266361809728,1025.6679752737723,3443930.0,1206.8218139648438,,-1.5599941805010409,-0.067321351545982,0.0381667835247379,0.0381667835247379,-0.0280318151681495,Consumer Durables,5.0
2020-03-17,977.8500366210938,1013.9943436690264,955.1865673041552,981.7575292749244,2985146.0,1192.5374908447266,,-1.571533005526,-0.0102338653817307,0.003996003996004,0.0369630369630369,-0.0231768353716596,Consumer Durables,5.0
2020-03-18,909.2247314453124,1004.2256502022898,899.7002177396001,1004.2256502022898,5508541.0,1173.7180267333983,,-1.6498518931319486,-0.0701797848399251,0.1044856298683856,0.1044856298683856,-0.0104754230459306,Consumer Durables,5.0
2020-03-19,882.6049194335938,903.0215927751916,820.3292541166136,859.5995679353366,4838552.0,1153.8142333984374,,-1.6802318536974723,-0.0292774834329502,-0.026065288094044,0.023132290441685,-0.0705589374654123,Consumer Durables,5.0
2020-03-20,883.9725341796875,912.399518895402,845.9721449287132,885.1447342566861,4407646.0,1133.070330810547,,-1.678671058225406,0.0015495208739278,0.0013260593872255,0.032158221682865,-0.0429882013090351,Consumer Durables,5.0
2020-03-23,782.4265747070312,821.5991648379503,753.413429734511,820.2315781788845,4960906.0,1107.5788177490235,1164.4826599121093,-1.7945607663499223,-0.1148745640235183,0.0483176373271942,0.0500655159183296,-0.0370809810280073,Consumer Durables,5.0
2020-03-24,797.2261962890625,838.0106524718619,704.2279151591467,786.6271458969879,5404961.0,1084.9251251220703,1157.879969482422,-1.7776706425635915,0.0189150292953338,-0.0132949098278646,0.0511579478605235,-0.116652314691621,Consumer Durables,5.0
2020-03-25,860.4298706054688,876.939050920352,766.6500468964563,780.5216577448023,3564854.0,1066.3987243652343,1152.4456225585936,-1.7055392115646293,0.0792794750230329,-0.0928701055025397,0.0191871306179387,-0.1089918271235996,Consumer Durables,5.0
2020-03-26,906.831298828125,925.8803245306786,852.1264045028429,874.3014360915619,3635282.0,1050.4366149902344,1147.780075683594,-1.6525834071071182,0.053928193113524,-0.0358720114519653,0.0210061405326109,-0.0603253266577541,Consumer Durables,5.0
2020-03-27,915.3790893554688,942.682709284867,875.2784533878144,937.7983429155154,2999631.0,1033.7882537841797,1142.9386950683593,-1.642828209022746,0.0094259985714981,0.0244917693890434,0.0298276640212777,-0.0438076819035595,Consumer Durables,5.0
2020-03-30,921.8263549804688,936.8213337091664,841.0877667607845,841.0877667607845,2901412.0,1018.605206298828,1138.068984375,-1.635470242882462,0.0070432738741493,-0.0875854631227103,0.0162665979852738,-0.0875854631227103,Consumer Durables,5.0
2020-03-31,912.1065673828124,949.227750961486,902.38666659999,944.636434752033,3811918.0,1003.44169921875,1133.0859545898438,-1.6465629870307703,-0.0105440547942049,0.0356645468111924,0.0406982965654862,-0.010656540727157,Consumer Durables,5.0
2020-04-01,914.402099609375,928.0294919687956,881.1395807956355,908.1989789598678,2935916.0,988.2537658691406,1128.166418457031,-1.6439432022445684,0.0025167368689705,-0.0067837996567999,0.0149030632860993,-0.0363762493851982,Consumer Durables,5.0
2020-04-03,842.84619140625,908.5409146028284,836.1546337851127,908.492082867181,4951957.0,969.2950988769531,1122.0433764648435,-1.725606651576374,-0.0782543131010887,0.0778859679622019,0.0779439046725354,-0.0079392393171674,Consumer Durables,5.0
2020-04-07,925.5385131835938,932.8650620879596,871.6639330573796,879.2835319931986,4186574.0,954.0705291748048,1117.545850830078,-1.6312337283731078,0.0981108090900611,-0.0499762900533343,0.0079159849104113,-0.0582089014760721,Consumer Durables,5.0
2020-04-08,892.3248291015625,944.0502765394634,872.7385335279035,913.3764344631302,5505995.0,937.9936370849608,1111.8672863769532,-1.6691389702359607,-0.0358857936314129,0.0235918632710954,0.0579670605938207,-0.0219497372872381,Consumer Durables,5.0
2020-04-09,990.40283203125,1019.8555817324484,896.134571842379,910.1039057661432,8532854.0,928.7328826904296,1107.686268310547,-1.5572070805577938,0.1099128924031368,-0.081077036199926,0.0297381517385131,-0.0951817352900062,Consumer Durables,5.0
2020-04-13,944.4898071289062,991.03783785234,921.3867922720128,991.03783785234,4399110.0,917.948193359375,1102.8614892578123,-1.6096054928892962,-0.0463579297407492,0.0492837830245433,0.0492837830245433,-0.0244608408502816,Consumer Durables,5.0
2020-04-15,930.0321044921876,967.1044538130768,915.5255615344344,967.1044538130768,5502739.0,911.8573791503908,1098.1148608398437,-1.62610540039346,-0.0153074205010933,0.0398613651526917,0.0398613651526917,-0.0155978948336132,Consumer Durables,5.0
2020-04-16,962.4642333984376,975.8962386856524,893.8388972946666,907.5151208598307,6251879.0,907.0169738769532,1094.1888061523437,-1.589092111314104,0.0348720530717146,-0.0570921086018777,0.0139558487693478,-0.0713017000761229,Consumer Durables,5.0
2020-04-17,952.9397583007812,994.1638171760844,934.1837818866956,977.9476871038248,5761623.0,905.2659271240234,1090.2080480957031,-1.5999619543372905,-0.0098959262766841,0.0262429273049076,0.0432598792486225,-0.0196822267627179,Consumer Durables,5.0
2020-04-20,952.9397583007812,959.48482033377,934.867605016758,952.9397583007812,2557331.0,904.0204132080078,1086.061220703125,-1.5999619543372905,0.0,0.0,0.0068682851942913,-0.0189646335212712,Consumer Durables,5.0
2020-04-21,915.037109375,939.9473751858062,910.8853984065324,935.8444959510696,3717567.0,904.311032104492,1081.18271484375,-1.6432184949615147,-0.0397744438676446,0.0227393909633695,0.0272232301352464,-0.004537205022541,Consumer Durables,5.0
2020-04-22,929.3972778320312,933.158216172866,901.2144474631626,915.0372284535098,2779272.0,906.650650024414,1074.8447619628903,-1.626829898706709,0.0156935366991178,-0.0154509268759841,0.0040466423030718,-0.0303237711590995,Consumer Durables,5.0
2020-04-23,891.4944458007812,913.8648656122998,884.0702334357363,900.9212958962518,7009187.0,907.0267456054688,1067.669631347656,-1.6700866483007382,-0.0407821638122982,0.0105742106861954,0.0250931679012587,-0.0083278279522831,Consumer Durables,5.0
2020-04-24,885.0960083007812,905.463851615042,872.4454876161445,888.9546696155934,4692972.0,912.1602172851562,1060.768023681641,-1.677388889159742,-0.0071772039973312,0.0043595963360179,0.0230120157850031,-0.0142928231129675,Consumer Durables,5.0
2020-04-27,906.2940673828124,916.3070171976052,890.9571469612872,893.0574480889542,3816089.0,917.6136108398438,1053.983641357422,-1.6531965245144074,0.0239500109403131,-0.0146052145437549,0.011048234977095,-0.0169226755128334,Consumer Durables,5.0
2020-04-28,911.276123046875,918.2607901404716,895.7927069774599,908.8339400943736,2548149.0,920.155923461914,1047.6466687011718,-1.6475107347521494,0.005497173426777,-0.0026799593347577,0.0076647098688849,-0.0169909160108857,Consumer Durables,5.0
2020-04-29,903.99853515625,912.0088481583718,896.7696492107707,910.4458747978632,2514908.0,920.0142852783204,1040.900382080078,-1.6558163093006093,-0.0079861500883971,0.00713202443464,0.0088609800686649,-0.0079965682070821,Consumer Durables,5.0
2020-04-30,947.6158447265624,956.3100401384992,907.5152114107964,913.5718372329852,4336412.0,921.626123046875,1035.0596594238282,-1.6060378907251136,0.0482493144336495,-0.0359259584809925,0.0091748100882014,-0.042317394267861,Consumer Durables,5.0
2020-05-04,871.2244262695312,907.5152931104216,865.5097413302838,907.0268564618154,4201101.0,919.0960266113282,1027.122568359375,-1.693219884318734,-0.0806143321496214,0.041094382931371,0.0416550153400578,-0.0065593718070061,Consumer Durables,5.0
2020-05-05,866.4376831054688,887.831170076508,856.717782992858,884.0702321648079,5214901.0,916.8125823974608,1019.1805920410156,-1.69868277295587,-0.005494271073825,0.0203506257901213,0.0246913163960749,-0.0112182333503465,Consumer Durables,5.0
2020-05-06,856.1805419921875,871.3220768384944,841.3320571859259,866.4865424951132,3713850.0,913.9015045166016,1010.591922607422,-1.710388773824671,-0.0118382906391118,0.0120371814091282,0.01768497893105,-0.0173427029440679,Consumer Durables,5.0
2020-05-07,829.4630126953125,858.1831087087129,826.8255027464891,858.1831087087129,4744629.0,913.2323455810548,1001.5675671386718,-1.7408802546093576,-0.0312054852761636,0.0346249266981482,0.0346249266981482,-0.0031797800606598,Consumer Durables,5.0
2020-05-08,813.5887451171875,842.5530566533196,811.0977306135418,837.1802545529216,4751910.0,907.6348571777344,991.8623303222656,-1.7589968221800718,-0.0191380053542617,0.0289968483184166,0.035600678733529,-0.0030617612627948,Consumer Durables,5.0
2020-05-11,810.4140014648438,831.7098854123471,804.9435352687717,828.8280974815051,3704305.0,903.5393157958983,982.2254736328124,-1.7626200103123315,-0.0039021479480845,0.0227218384472349,0.0262777838351886,-0.006750211849973,Consumer Durables,5.0
2020-05-12,826.8743286132812,831.3190897300068,803.2339853472363,807.874133027868,5287477.0,895.362890625,973.7569592285156,-1.7438346000530476,0.0203110103214962,-0.0229783353139984,0.0053753768413389,-0.0285900075114089,Consumer Durables,5.0
2020-05-13,840.550537109375,863.507056769831,836.2034395468226,854.7151981764648,3599358.0,890.1659271240235,965.9488122558594,-1.728226575675779,0.0165396457754706,0.0168516471547346,0.0273112902162941,-0.0051717265894588,Consumer Durables,5.0
2020-05-14,826.4346923828125,836.2034239712618,821.7945448782991,835.2265508124169,2161536.0,884.9860565185547,957.9560363769532,-1.7443363365543774,-0.016793570527129,0.0106382978723404,0.011820330969267,-0.0056146572104018,Consumer Durables,5.0
2020-05-15,826.0439453125,839.9155565301492,822.5272256792291,826.4347184378003,2130736.0,878.1650421142579,949.509989013672,-1.744782278117825,-0.0004728105849306,0.0004730657824172,0.0167928247599482,-0.0042573033229369,Consumer Durables,5.0
2020-05-18,798.3984375,825.4578364907495,791.2672752159848,822.0387803632731,4634758.0,870.4379760742188,940.968211669922,-1.7763328178732487,-0.0334673572385322,0.0296097058221924,0.0338920991322073,-0.008931833967943,Consumer Durables,5.0
2020-05-19,807.6787109375,824.6274959154122,799.2287939386127,808.1671475139768,3072505.0,863.1749237060546,932.8142517089844,-1.7657416709130669,0.011623611722687,0.0006047411797072,0.0209845632284142,-0.0104619781163715,Consumer Durables,5.0
2020-05-20,829.0723266601562,834.2497428821265,799.6684065057183,804.9435458253773,3403474.0,858.8766845703125,925.0324829101562,-1.7413261265162037,0.0264877796491923,-0.0291033484762174,0.0062448305841145,-0.0354660494734989,Consumer Durables,5.0
2020-05-21,830.1956176757812,840.1109039379796,824.3832701671873,834.249665073296,2217516.0,853.9166015625,917.196004638672,-1.7400441664203443,0.0013548769866075,0.0048832435527237,0.0119433131795578,-0.0070011782582835,Consumer Durables,5.0
2020-05-22,830.0003051757812,836.1545941659731,818.5220455328877,825.3601576605689,1955658.0,850.84189453125,909.1954125976564,-1.7402670675454666,-0.0002352608178621,-0.0055905371194165,0.0074148032859922,-0.013829223400662,Consumer Durables,5.0
2020-05-26,872.103515625,876.206394831295,835.3731085727342,836.2034269112294,5625204.0,850.192269897461,902.3602294921876,-1.6922166202858795,0.0507267409260794,-0.0411649397927751,0.0047045782212615,-0.042117026699454,Consumer Durables,5.0
2020-05-27,865.363037109375,870.149739288893,848.4143121778317,864.4350553361005,3925259.0,848.145718383789,896.1551318359375,-1.6999092167402534,-0.0077289890418505,-0.0010723612327773,0.0055314382221678,-0.0195856816211589,Consumer Durables,5.0
2020-05-28,878.6484985351562,883.1909225561357,854.7639399456685,865.3629889515546,3441157.0,846.5143371582031,890.5244299316406,-1.6847471339264324,0.0153524715709599,-0.0151203918355868,0.0051697852196326,-0.0271832918730379,Consumer Durables,5.0
2020-05-29,869.4171142578125,877.2320995545119,854.7640168265011,874.7410849159103,4140081.0,844.7852661132813,886.8758044433594,-1.6952824859487323,-0.0105063450204876,0.0061236092213834,0.0089887640449437,-0.0168539325842695,Consumer Durables,5.0
2020-06-01,936.7236938476562,956.3588204486928,877.7205313311035,877.7205313311035,9822341.0,844.2406585693359,884.4248315429687,-1.6184685988769685,0.0774157518710691,-0.0629888652375101,0.0209614924123289,-0.0629888652375101,Consumer Durables,5.0
2020-06-02,953.5747680664062,961.2431985960068,924.4638999222354,936.723705895897,4518557.0,848.3581756591797,883.7371130371093,-1.5992372470542366,0.0179893754470254,-0.0176714639846005,0.0080417716432976,-0.0305281443249593,Consumer Durables,5.0
2020-06-03,961.5850830078124,981.7575378590352,957.0426585321808,966.1275671070508,4194237.0,853.1155456542969,883.4118139648438,-1.5900954450035605,0.0084003008570046,0.0047239544160038,0.0209783358827946,-0.0047238924104594,Consumer Durables,5.0
2020-06-04,948.7880859375,954.8447116411792,920.5564268925935,947.6646579193794,5293647.0,857.7459228515625,884.2030810546875,-1.6047000660347708,-0.0133082316858367,-0.0011840663207849,0.0063835389518984,-0.0297554948922136,Consumer Durables,5.0
2020-06-05,968.0325317382812,971.988856364591,944.6364061352356,954.4051383600056,3136137.0,864.6743988037109,885.9116333007812,-1.5827372698934712,0.0202831866103859,-0.0140774126193933,0.0040869748656127,-0.0241687389999523,Consumer Durables,5.0
2020-06-08,1001.2949829101562,1025.7168117616234,982.7832247160228,985.6650124452171,7033675.0,874.0597106933594,888.2580822753906,-1.5447763724059391,0.0343608815626744,-0.0156097560975609,0.0243902439024388,-0.0184878167873475,Consumer Durables,5.0
2020-06-09,974.040283203125,1022.7862817009728,966.3718521229106,1013.0175493065032,17283990.0,882.2410247802734,892.0903564453125,-1.5758809009413135,-0.0272194509831841,0.0400160719998168,0.0500451565899788,-0.0078728069182075,Consumer Durables,5.0
2020-06-10,954.6493530273438,985.6162459865674,948.3973405778744,974.0402625701668,5971985.0,888.6297760009766,895.2388195800781,-1.5980108729264548,-0.0199077291875591,0.0203120752989895,0.0324379761647799,-0.0065490144937963,Consumer Durables,5.0
2020-06-11,929.2506713867188,953.4282841245072,927.150370067123,953.4282841245072,4955842.0,893.0647827148438,896.6152355957031,-1.6269972138637536,-0.0266052467956761,0.0260183968462548,0.0260183968462548,-0.0022602096337056,Consumer Durables,5.0
2020-06-12,955.0889892578124,962.0247654892362,880.162798994696,889.0034899899538,6968318.0,899.4974975585938,897.5803894042969,-1.597509136425125,0.0278055412459754,-0.0691930280959609,0.0072619162292022,-0.0784494336191025,Consumer Durables,5.0
2020-06-15,926.466552734375,963.73422897725,923.1451600551042,957.2868898040858,3823415.0,904.5186279296876,897.802138671875,-1.6301745997457693,-0.0299683451964823,0.0332665404689975,0.0402256035394725,-0.003585010888378,Consumer Durables,5.0
2020-06-16,935.893310546875,947.5669566279925,912.057641432664,942.682590872178,2976379.0,911.3933715820312,898.0834777832031,-1.6194162769417455,0.0101749575143083,0.007254331502098,0.0124732658622126,-0.0254683614527418,Consumer Durables,5.0
2020-06-17,940.7288818359376,950.3510589066232,923.877819310839,932.9138963170512,2372940.0,918.0458801269532,898.6559240722656,-1.6138976630233293,0.0051667975767845,-0.008307372793354,0.0102284273997275,-0.0179127725856697,Consumer Durables,5.0
2020-06-18,953.42822265625,957.82415196153,931.5951309561364,935.9421689035828,2118941.0,924.263674926758,899.4364465332031,-1.5994044925546798,0.0134994694704475,-0.0183401889488344,0.004610655737705,-0.022899565149526,Consumer Durables,5.0
2020-06-19,953.2816772460938,971.9399909225228,950.497612508026,957.3357248282276,2817395.0,930.4179779052736,901.64515625,-1.599571738055123,-0.0001537036629228,0.0042527278965915,0.0195727182445493,-0.0029205058740984,Consumer Durables,5.0
2020-06-22,956.8472290039062,965.1506505930164,946.1504563261556,956.358792439841,1840153.0,936.7603240966796,902.2713305664064,-1.595502538702814,0.0037402919230682,-0.0005104645227156,0.0086778968861664,-0.0111791855099859,Consumer Durables,5.0
2020-06-23,976.1405029296876,984.6881430604204,958.8010043787724,958.8010043787724,2929867.0,941.962173461914,903.9476440429688,-1.5734840172802338,0.0201633796294376,-0.0177633224918688,0.0087565674255691,-0.0177633224918688,Consumer Durables,5.0
2020-06-24,965.3461303710938,1002.2719262557958,962.3666789672776,986.6419546962512,3451720.0,946.961328125,903.4465100097656,-1.585803135556324,-0.0110582160316026,0.0220602990524976,0.0382513532949133,-0.0030864073621663,Consumer Durables,5.0
2020-06-25,954.9912109375,971.011955174122,951.034886425144,962.2200964250604,2214883.0,950.7784637451172,903.6565380859377,-1.5976207263008892,-0.0107266389824478,0.0075695832639799,0.0167758028064934,-0.0041427863073967,Consumer Durables,5.0
2020-06-26,943.8548583984376,967.0067641975398,939.6543157383552,965.15068134551,2514103.0,954.5003509521484,903.9329931640624,-1.6103301305157482,-0.0116612094556662,0.0225626035164006,0.0245290953297492,-0.0044504116524968,Consumer Durables,5.0
2020-06-29,935.3072509765624,949.129970889466,913.3764358592838,942.5849681923554,3422997.0,954.4295288085938,903.389853515625,-1.6200851196303154,-0.0090560612638884,0.0077810978244787,0.014778801189097,-0.0234477120693553,Consumer Durables,5.0
2020-06-30,927.8829956054688,949.4719293424216,924.5128307264548,942.682648601348,1947529.0,953.1449401855468,902.8887182617189,-1.628558078992422,-0.0079377716395783,0.0159499129372686,0.0232668707576275,-0.003632101132336,Consumer Durables,5.0
