Date_Ticker,Close_WELCORP.NS,High_WELCORP.NS,Low_WELCORP.NS,Open_WELCORP.NS,Volume_WELCORP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,194.39987182617188,203.76276900674824,191.9611610653432,192.91923027885235,2910943.0,160.37990188598633,,-0.4033237176818732,0.0079024225768041,-0.0076164738865852,0.0481630830957977,-0.0125448167116556,Capital Goods,1.0
2020-02-12,193.3968811035156,198.27510606121555,186.92295844098777,194.94697114695992,1794791.0,162.34604187011718,,-0.4081511841090984,-0.0051594206993773,0.0080150726040644,0.0252239070757758,-0.0334748038623368,Capital Goods,1.0
2020-02-13,190.2510986328125,195.94996947507573,187.42446704300525,194.58224047293257,1271985.0,163.96763305664064,,-0.4232920612095913,-0.016265942101824,0.0227653972631149,0.029954470083046,-0.0148573732825726,Capital Goods,1.0
2020-02-14,189.06573486328125,195.1293275609708,187.42445736282707,190.88937343861744,1111762.0,165.54084396362305,,-0.4289973022175107,-0.0062305225990784,0.0096455266029824,0.0320713465191049,-0.0086809886605895,Capital Goods,1.0
2020-02-17,185.236083984375,190.38787134269512,183.50363289132545,190.2055102665728,841955.0,167.32103958129883,,-0.4474296871123105,-0.0202556580740321,0.0268275282834038,0.0278120075068888,-0.0093526652895323,Capital Goods,1.0
2020-02-18,188.2451019287109,191.1173412276996,182.36386990686637,184.9625606183428,1314912.0,169.39104080200195,,-0.43294706750569,0.0162442321151085,-0.0174375921430944,0.0152579762743381,-0.0312424172612567,Capital Goods,1.0
2020-02-19,191.0261383056641,192.3482734730994,189.20249975382,190.84377723313125,608204.0,171.68719100952148,,-0.4195617395665856,0.0147734859949042,-0.0009546393710844,0.0069212264832563,-0.009546539379475,Capital Goods,1.0
2020-02-20,185.96554565429688,191.48205526726747,184.64341043629364,191.02614561186925,494914.0,173.56264953613282,,-0.4439187356728301,-0.0264916241109876,0.0272125674665555,0.0296641487731581,-0.0071095708258831,Capital Goods,1.0
2020-02-24,184.369873046875,185.87438334892917,182.27268572214643,184.1875119563028,695259.0,175.32566452026367,,-0.451598822604015,-0.0085804744196442,-0.0009891046056413,0.0081602827901912,-0.0113748916244866,Capital Goods,1.0
2020-02-25,175.8443603515625,188.24509467974488,174.1574890545786,186.05673389043585,978425.0,176.33143463134766,,-0.4926327278853191,-0.0462413546986873,0.0580762073828009,0.0705210807067671,-0.0095929792323812,Capital Goods,1.0
2020-02-26,178.03273010253906,182.1815109746483,169.82635585965636,173.47363330093756,1010889.0,177.55767288208008,,-0.4820999470085261,0.0124449242875995,-0.025608194622279,0.0233034727362755,-0.0460947503201023,Capital Goods,1.0
2020-02-27,183.50364685058597,186.740608372714,170.69258201451427,178.44304660199245,889635.0,178.9877799987793,,-0.4557680315373678,0.030729836838967,-0.0275776549155667,0.0176397667168091,-0.0698136797602873,Capital Goods,1.0
2020-02-28,169.5072021484375,176.8929440369323,165.99670619462864,176.8929440369323,1044772.0,180.01854782104493,,-0.5231339257314784,-0.0762733871634973,0.0435718470653956,0.0435718470653956,-0.0207100106031761,Capital Goods,1.0
2020-03-02,154.4622039794922,180.35788382138108,151.45321102805883,173.42805067319358,1766962.0,180.26658248901367,,-0.5955465831146912,-0.0887572797984737,0.1227863270436013,0.1676505913726766,-0.019480448122007,Capital Goods,1.0
2020-03-03,157.653564453125,163.58039039366744,153.18565507863528,156.83293258050756,1207120.0,180.60450744628903,,-0.580186335810673,0.0206611092643513,-0.0052052858777033,0.0375939862895053,-0.0283400466712451,Capital Goods,1.0
2020-03-04,152.68414306640625,159.29483316736577,143.6115435725687,158.5653749252978,1542210.0,180.09952621459962,,-0.6041045180682187,-0.031521148309947,0.0385189433609594,0.0432965072089008,-0.0594207054618082,Capital Goods,1.0
2020-03-05,153.45919799804688,161.93912065891124,148.85450753959148,154.73573951118388,1019912.0,179.41120071411132,,-0.6003741229835647,0.005076197934343,0.0083184424901872,0.0552584841540244,-0.0300059593593992,Capital Goods,1.0
2020-03-06,141.7423095703125,147.2588192023398,140.51136184444002,143.06444479288302,1073806.0,177.860498046875,,-0.6567683490105353,-0.0763518158610701,0.0093277386729377,0.0389192870410424,-0.0086844057332214,Capital Goods,1.0
2020-03-09,113.47591400146484,133.5815332171401,113.43032720847422,133.5815332171401,4325207.0,173.75986442565917,,-0.7928165422240288,-0.1994210172991845,0.1771796190636165,0.1771796190636165,-0.0004017310051367,Capital Goods,1.0
2020-03-11,108.73445129394533,114.79805101738631,92.09374910430589,109.69186433956251,6853591.0,169.55280265808105,,-0.8156375429765308,-0.0417838688433769,0.0088050570378013,0.0557652119570557,-0.1530398322851153,Capital Goods,1.0
2020-03-12,97.88379669189452,101.02957732965493,97.88379669189452,99.38829987024698,334683.0,164.72699890136718,,-0.8678625233493243,-0.0997904019648552,0.0153702985499033,0.0321379098898488,0.0,Capital Goods,1.0
2020-03-13,89.95098114013672,95.74103267739618,88.12734242247203,88.12734242247203,4116154.0,159.55470390319823,,-0.9060437346850204,-0.0810431942758377,-0.0202736945673066,0.064368964783597,-0.0202736945673066,Capital Goods,1.0
2020-03-16,80.96955871582031,86.75961002917485,80.96955871582031,82.29169395234756,1220776.0,154.09062690734862,,-0.9492719662555876,-0.0998479650858286,0.016328793901021,0.0715089893681641,0.0,Capital Goods,1.0
2020-03-17,75.63541412353516,86.34929174436334,74.13091772506307,80.9695630149534,1261586.0,148.41911087036132,,-0.9749455875120492,-0.0658783952498303,0.0705244884718419,0.1416516025592089,-0.0198914280553127,Capital Goods,1.0
2020-03-18,71.89695739746094,79.37388055771726,71.89695739746094,78.78119656382043,1145093.0,142.7521545410156,,-0.9929390483956778,-0.0494273320162986,0.0957514673159536,0.1039949871442038,0.0,Capital Goods,1.0
2020-03-19,68.34085845947266,68.34085845947266,68.34085845947266,68.34085845947266,236888.0,136.7569423675537,,-1.0100548081402605,-0.0494610490723473,0.0,0.0,0.0,Capital Goods,1.0
2020-03-20,65.60540008544922,71.12190998904633,64.96712931691732,67.93054223312758,1512324.0,130.48590545654298,,-1.0232207658758394,-0.0400266902653207,0.0354413225839631,0.0840862169335452,-0.0097289364549345,Capital Goods,1.0
2020-03-23,62.368438720703125,62.368438720703125,62.368438720703125,62.368438720703125,39627.0,124.30605010986328,149.22284942626953,-1.0388004935458552,-0.0493398616658086,0.0,0.0,0.0,Capital Goods,1.0
2020-03-24,59.26825714111328,59.81534735416689,59.26825714111328,59.26825714111328,388229.0,118.0509693145752,147.48611923217774,-1.0537218902803505,-0.0497075386714906,0.0,0.009230745755709,0.0,Capital Goods,1.0
2020-03-25,57.26225280761719,60.95512037132183,56.30484321381445,56.30484321381445,681934.0,112.12186393737792,145.65178573608398,-1.0633769332972731,-0.0338461839483477,-0.0167197332773358,0.0644904344946311,-0.0167197332773358,Capital Goods,1.0
2020-03-26,60.08889389038086,60.08889389038086,57.490206771187125,58.35643581091837,581400.0,106.22467212677002,143.8705005645752,-1.0497721066317591,0.0493630785407671,-0.0288315854610834,0.0,-0.0432473781916251,Capital Goods,1.0
2020-03-27,57.490211486816406,62.91553751928751,57.12548582007035,62.91553751928751,796295.0,99.92400035858154,141.93882316589355,-1.0622797517922298,-0.0432472997140733,0.094369561220265,0.094369561220265,-0.0063441350677531,Capital Goods,1.0
2020-03-30,54.98270797729492,59.26825976355329,54.61798231189276,56.53280162062006,1144546.0,94.1977756500244,139.88209182739257,-1.0743485463831772,-0.0436161816885384,0.0281923844850502,0.0779436288956172,-0.0066334612975551,Capital Goods,1.0
2020-03-31,56.578392028808594,57.718166257746375,54.89152756130664,57.718166257746375,635592.0,89.30358505249023,137.8616293334961,-1.0666684043707562,0.0290215616912249,0.0201450445667921,0.0201450445667921,-0.0298146413677333,Capital Goods,1.0
2020-04-01,55.84893035888672,59.40502690775795,54.89152081982584,57.44461408342634,643002.0,84.21335334777832,135.98596450805664,-1.0701793558102366,-0.0128929374583577,0.0285714285714284,0.0636734943000638,-0.0171428446867027,Capital Goods,1.0
2020-04-03,58.62998580932617,58.62998580932617,55.84893406506699,58.26525668533046,465068.0,79.51064548492431,134.2216626739502,-1.0567939360690717,0.0497960378572752,-0.0062208632487454,0.0,-0.0474339487869499,Capital Goods,1.0
2020-04-07,60.04330062866211,61.54780389292617,56.71516220884823,61.54780389292617,1078973.0,74.83985061645508,132.52046600341797,-1.0499915502769328,0.0241056653831071,0.0250569713608628,0.0250569713608628,-0.0554289718414509,Capital Goods,1.0
2020-04-08,59.22266387939453,62.18607676086721,58.08289317252751,59.40503192300135,952268.0,70.71386833190918,130.73579177856445,-1.053941333925524,-0.0136674156929314,0.0030793623869773,0.0500384934981579,-0.0192455156895363,Capital Goods,1.0
2020-04-09,62.14048385620117,62.14048385620117,59.45061286973108,60.6359806883964,704629.0,68.147096824646,128.99640998840331,-1.039897656690487,0.0492686378098207,-0.0242113204539304,0.0,-0.0432869334055187,Capital Goods,1.0
2020-04-13,62.04930877685547,65.2406764620827,60.59039226973373,64.64799250064317,1495730.0,65.8128396987915,127.12281700134275,-1.0403364888995978,-0.0014672412200183,0.0418809455739983,0.0514327677154982,-0.0235122120758567,Capital Goods,1.0
2020-04-15,61.6845817565918,65.14949118775824,61.09189777491223,64.19208502347253,1363639.0,64.00287895202636,125.2863493347168,-1.042091946258926,-0.0058780190698871,0.0406504055871752,0.0561714018721732,-0.009608300239731,Capital Goods,1.0
2020-04-16,62.003719329833984,63.28026788383303,60.31685482762773,61.68458393049171,1324661.0,62.60551586151123,123.42839363098145,-1.0405559141843592,0.0051737008528566,-0.0051470363841337,0.0205882577335132,-0.0272058599135455,Capital Goods,1.0
2020-04-17,61.77576446533203,64.64799697202032,61.18308046289953,63.32585466557399,1571920.0,61.645826148986814,121.6860720062256,-1.041653077328991,-0.0036764708144253,0.0250922058781133,0.0464944874668473,-0.0095941184631572,Capital Goods,1.0
2020-04-20,64.328857421875,64.8303538864738,62.003715314913926,62.91553465778031,2023791.0,61.08049831390381,119.98261894226074,-1.029364857453282,0.041328391135908,-0.0219702761829886,0.0077958242178923,-0.0361446200064236,Capital Goods,1.0
2020-04-21,61.13749313354492,62.82435762065521,61.13749313354492,62.82435762065521,506829.0,60.542525100708005,118.1874674987793,-1.0447251231177122,-0.0496101503466911,0.0275913257258619,0.0275913257258619,0.0,Capital Goods,1.0
2020-04-22,59.35943984985352,60.63598836464569,58.12848508640846,58.538801022013566,481416.0,60.09345417022705,116.11898094177246,-1.0532830213504154,-0.0290828621286047,-0.0138249085556688,0.0215054002871513,-0.0207373042360017,Capital Goods,1.0
2020-04-23,62.322853088378906,62.322853088378906,58.94912417278783,60.59039487903628,1612426.0,59.92932682037353,114.02092384338378,-1.0390199004702048,0.0499232008593946,-0.027798120969941,0.0,-0.0541330948184745,Capital Goods,1.0
2020-04-24,59.3138542175293,62.23167348855309,59.22266671304802,62.23167348855309,560938.0,59.776597595214845,111.7520736694336,-1.053502428274765,-0.0482808267231059,0.0491928792946569,0.0491928792946569,-0.0015373727720821,Capital Goods,1.0
2020-04-27,60.18007659912109,61.866940991255404,59.67857317814328,59.67857317814328,1722433.0,59.82218856811524,109.0459034729004,-1.049333237701824,0.0146040481270191,-0.0083333795720881,0.0280302799109255,-0.0083333795720881,Capital Goods,1.0
2020-04-28,59.63298416137695,60.818345088333146,59.3138487947591,60.818345088333146,265606.0,59.94072513580322,106.38104942321776,-1.0519664329210223,-0.0090909229210275,0.0198776053827594,0.0198776053827594,-0.0053516585008427,Capital Goods,1.0
2020-04-29,59.45062255859375,60.63599057044237,59.08590036106802,59.72417116336805,962781.0,59.90881156921387,103.68206443786622,-1.0528441524204804,-0.0030580660241604,0.0046012740153342,0.0199386980461027,-0.0061348760001,Capital Goods,1.0
2020-04-30,59.405029296875,61.000713085588906,59.08589393045807,60.63598397112845,909746.0,60.0045524597168,101.0022274017334,-1.053063596065654,-0.0007669097438603,0.0207213882195358,0.026861089163672,-0.0053721944117233,Capital Goods,1.0
2020-05-04,56.44161987304688,57.90052946024685,56.44161987304688,57.90052946024685,376705.0,60.0774980545044,98.32603782653808,-1.0673266985854526,-0.0498848238760824,0.0258481168768982,0.0258481168768982,0.0,Capital Goods,1.0
2020-05-05,55.43861389160156,57.85493647793156,54.80033967273,55.71215899159948,400570.0,60.02050914764404,95.65349540710449,-1.072154238454326,-0.0177706802834744,0.0049341980398855,0.0435855519594086,-0.0115131705875543,Capital Goods,1.0
2020-05-06,54.5723876953125,56.806345838966514,54.29884258101738,56.66957502097638,497016.0,59.95668201446533,93.04022148132324,-1.0763234473876788,-0.0156249612947175,0.038429458820326,0.0409356863058036,-0.0050125187085888,Capital Goods,1.0
2020-05-07,55.43861389160156,56.076888110473135,54.29883974301471,54.57238484301263,337787.0,59.7971134185791,90.38409172058104,-1.072154238454326,0.0158729759292439,-0.0156250127444141,0.0115131705875544,-0.0205592107842998,Capital Goods,1.0
2020-05-08,57.21665954589844,58.17406908964898,55.84893063245067,55.98570491512124,490658.0,59.65578136444092,87.70790214538575,-1.063596376942447,0.0320723324319303,-0.0215139199063123,0.0167330555706861,-0.0239043824701195,Capital Goods,1.0
2020-05-11,55.39302444458008,59.35943714928585,55.07388906955859,57.90052760873802,591525.0,59.4642993927002,85.0964517211914,-1.0723736637390875,-0.031872449663991,0.045267489711934,0.0716049131542566,-0.0057612917550796,Capital Goods,1.0
2020-05-12,55.52980041503906,56.441619775034354,54.207661647382935,55.30184557504025,313631.0,59.13376522064209,82.51965026855468,-1.071715351163979,0.0024691912353662,-0.0041050902091317,0.0164203608365274,-0.0238095357407057,Capital Goods,1.0
2020-05-13,55.9857063293457,58.12848028988219,55.34743212461741,58.12848028988219,526903.0,58.8305850982666,80.12247718811035,-1.069521043235128,0.0082101126043876,0.038273589832577,0.038273589832577,-0.011400663608199,Capital Goods,1.0
2020-05-14,55.75775146484375,55.98570628934709,54.34442877027135,55.57538690957816,242407.0,58.5342435836792,77.67697761535645,-1.0706182063797596,-0.0040716618481326,-0.0032706583474869,0.0040883073387036,-0.0253475554060591,Capital Goods,1.0
2020-05-15,55.02829360961914,56.39602256573211,54.89152280099661,56.39602256573211,535959.0,58.18547229766845,75.10747055053712,-1.074129139458828,-0.0130826268287476,0.0248550130559361,0.0248550130559361,-0.0024854633798534,Capital Goods,1.0
2020-05-18,52.2928352355957,55.347431964261645,52.2928352355957,54.9827028545266,380683.0,57.71132583618164,72.76318321228027,-1.0872950971944069,-0.0497100345038732,0.0514385499813156,0.0584132934254573,0.0,Capital Goods,1.0
2020-05-19,52.06488037109375,53.38701904496171,51.28983536140282,52.475199749647885,241766.0,57.09812698364258,70.7152367401123,-1.0883922603390386,-0.0043591987979795,0.007880924255075,0.0253940595742154,-0.0148861382983457,Capital Goods,1.0
2020-05-20,52.019290924072266,53.61497471608868,51.56338126921043,51.56338126921043,244511.0,56.64221687316895,68.60255126953125,-1.0886116856238,-0.0008756276149401,-0.008764242010282,0.0306748470359867,-0.008764242010282,Capital Goods,1.0
2020-05-21,51.19865798950195,52.88552239882832,50.60597401956848,52.01929331904663,1416408.0,56.23417778015137,66.57284156799317,-1.0925614509119792,-0.0157755501851825,0.0160284539042594,0.0329474340845468,-0.011576162212201,Capital Goods,1.0
2020-05-22,51.38101959228516,52.47520352096202,50.37801968668168,51.97370356816028,583207.0,55.68708610534668,64.53127799987793,-1.0916837314125212,0.0035618434143448,0.0115350761930796,0.0212954888275738,-0.0195208252689886,Capital Goods,1.0
2020-05-26,50.60597229003906,51.97370127085093,50.15006262976844,51.5177916105803,352824.0,55.25169200897217,62.708551254272464,-1.0954140897763511,-0.0150843114518978,0.018018018018018,0.0270270270270269,-0.009009009009009,Capital Goods,1.0
2020-05-27,50.879520416259766,52.33843350287372,50.24124615826084,50.51479475334244,526360.0,54.786664199829104,61.45662338256836,-1.094097482986546,0.0054054514485545,-0.0071684178611237,0.028673876535749,-0.0125448167116557,Capital Goods,1.0
2020-05-28,53.29583740234375,53.38701793865984,50.87951492850805,51.06187947945471,2134850.0,54.46980686187744,60.34785110473633,-1.0824675756859454,0.0474909544413039,-0.0419161801704011,0.001710837858269,-0.04533792115122,Capital Goods,1.0
2020-05-29,54.663570404052734,55.940115399495,52.70315742185047,53.34143165872898,3159074.0,54.23045425415039,59.48344657897949,-1.075884578457744,0.0256630361463996,-0.0241868347704147,0.0233527555190142,-0.0358632443455783,Capital Goods,1.0
2020-06-01,57.35343551635742,57.35343551635742,55.80334200650447,57.35343551635742,1157474.0,54.12787456512452,58.83149566650391,-1.0629380643673385,0.0492076366842159,0.0,0.0,-0.0270270385007862,Capital Goods,1.0
2020-06-02,60.18007659912109,60.18007659912109,60.18007659912109,60.18007659912109,229821.0,54.31479740142822,58.41570602416992,-1.049333237701824,0.0492845992104082,0.0,0.0,0.0,Capital Goods,1.0
2020-06-03,63.18907928466797,63.18907928466797,60.90953107030952,63.18907928466797,1218919.0,54.70232067108154,58.166779327392575,-1.0348506915368518,0.0499999809835871,0.0,0.0,-0.036075034486403,Capital Goods,1.0
2020-06-04,64.83035278320312,66.19808177422695,62.50521767244027,65.37744298828677,2625507.0,55.21521892547607,58.02544723510742,-1.0269511242396692,0.0259740055894973,0.0084387972854806,0.0210970468662665,-0.0358649152895752,Capital Goods,1.0
2020-06-05,68.06732177734375,68.06732177734375,63.09790171450032,65.55981834718234,1792606.0,55.84665431976318,58.019976501464846,-1.0113713598488292,0.0499298377253207,-0.0368385792871908,0.0,-0.0730074275450264,Capital Goods,1.0
2020-06-08,71.44104766845703,71.44104766845703,70.98513797439333,71.44104766845703,434998.0,56.55787372589111,58.136689453125,-0.995133374684941,0.0495645458499033,0.0,0.0,-0.0063816210559997,Capital Goods,1.0
2020-06-09,73.40145111083984,74.99713483064072,68.52321941591727,74.99713483064072,2479435.0,57.4582950592041,58.357349700927735,-0.985697812034016,0.0274408551716743,0.0217391304347827,0.0217391304347827,-0.066459608374175,Capital Goods,1.0
2020-06-10,72.26168060302734,76.59282234264097,70.2100871474209,76.59282234264097,1796287.0,58.29488906860352,58.61721817016601,-0.9911836093967618,-0.0155279015682045,0.0599369085173502,0.0599369085173502,-0.0283911671924289,Capital Goods,1.0
2020-06-11,68.65998840332031,74.31326464919681,68.65998840332031,71.57780705474785,1292091.0,58.928603172302246,58.84517288208008,-1.008518812786518,-0.0498423530929633,0.0424966376965836,0.0823372735321219,0.0,Capital Goods,1.0
2020-06-12,66.88194274902344,67.7937620283738,65.2406722201702,65.2406722201702,1743026.0,59.48481273651123,58.98103385925293,-1.017076674298397,-0.0258963873377364,-0.024539815402973,0.0136332654506163,-0.024539815402973,Capital Goods,1.0
2020-06-15,70.21009826660156,70.21009826660156,68.88796283514239,68.88796283514239,1139927.0,60.24390296936035,59.23543159484864,-1.00105802261721,0.0497616453826278,-0.0188311291979504,0.0,-0.0188311291979504,Capital Goods,1.0
2020-06-16,73.72059631347656,73.72059631347656,70.34686735206209,73.72059631347656,1674785.0,61.3152910232544,59.61018936157227,-0.984161743238625,0.0499999022013179,0.0,0.0,-0.0457637231672491,Capital Goods,1.0
2020-06-17,75.08832550048828,77.3678739792926,70.48364174728148,76.91196428353173,7775927.0,62.46646327972413,59.98038803100586,-0.9775787643708356,0.0185528774237775,0.0242865821136415,0.0303582276420519,-0.06132356424937,Capital Goods,1.0
2020-06-18,75.17950439453125,76.8663757970429,74.26768502306754,76.8663757970429,3533926.0,63.62447395324707,60.36699951171875,-0.9771399138013124,0.001214288551985,0.0224379159732046,0.0224379159732046,-0.012128563214232,Capital Goods,1.0
2020-06-19,73.72059631347656,76.13691908906631,73.12791231846325,75.68100939392221,1379725.0,64.7505708694458,60.66881172180176,-0.984161743238625,-0.0194056623916878,0.0265924745387236,0.032776766554017,-0.008039598492843,Capital Goods,1.0
2020-06-22,73.94853973388672,75.31626860796587,73.31026904196797,74.72358470453915,1061920.0,65.87894687652587,60.94691650390625,-0.9830646351752296,0.0030919910012785,0.0104808691752606,0.0184956846883128,-0.0086312818916458,Capital Goods,1.0
2020-06-23,77.64141845703125,77.64141845703125,73.49263766323489,74.17650217056641,2228867.0,67.23071918487548,61.31529159545899,-0.9652905444951264,0.0499384942073748,-0.0446271636366666,0.0,-0.0534351493860509,Capital Goods,1.0
2020-06-24,77.13990783691406,81.51664305804731,76.04572750994518,81.51664305804731,3082705.0,68.5437385559082,61.61528007507325,-0.9677043511503872,-0.0064593181073158,0.0567376257486118,0.0567376257486118,-0.0141843613461679,Capital Goods,1.0
2020-06-25,76.68400573730469,78.59882497582568,74.22209628158193,75.49864475947243,900405.0,69.71314697265625,61.90797401428223,-0.9698986407188264,-0.0059100679841778,-0.0154577341967885,0.024970255793373,-0.0321046016317468,Capital Goods,1.0
2020-06-26,75.9089584350586,79.51064196854477,75.63540985624448,77.9149581575976,914073.0,70.77541637420654,62.192461547851565,-0.9736289990826562,-0.0101070268147071,0.0264263897686749,0.047447410789696,-0.0036036402613551,Capital Goods,1.0
2020-06-29,73.44705200195312,76.5472322509961,72.30727780550214,76.5472322509961,1044363.0,71.58009719848633,62.421328201293946,-0.985478331668018,-0.032432356916235,0.0422097302007511,0.0422097302007511,-0.0155183110197626,Capital Goods,1.0
2020-06-30,72.71759033203125,75.22509344692888,71.12190653164186,74.13091305217073,831010.0,72.20697288513183,62.64016471862793,-0.9889892831074986,-0.0099318032519872,0.0194357749436717,0.0344827586206897,-0.0219435736677114,Capital Goods,1.0
2020-07-01,73.0367202758789,74.90595251443266,70.62039788058196,72.99113348751709,986793.0,72.69935493469238,62.814321975708005,-0.987453287753756,0.0043886209978974,-0.0006241625882107,0.0255930473259637,-0.0330836651231032,Capital Goods,1.0
2020-07-02,73.81177520751953,74.58682723720435,73.44705302487928,73.85736895866441,527288.0,73.1484260559082,63.0678076171875,-0.983722892669102,0.0106118528969132,0.000617702948028,0.0105003846270568,-0.0049412465912768,Capital Goods,1.0
2020-07-03,72.58081817626953,74.31327631606818,72.17050225533568,74.17650202354707,1320401.0,73.3741008758545,63.332235183715824,-0.9896475773221952,-0.0166769736642859,0.021984925044552,0.0238693663605611,-0.0056532281013609,Capital Goods,1.0
2020-07-06,76.04572296142578,76.18249723327324,72.76317522022916,73.12789733631777,1810437.0,73.60433464050293,63.60669258117676,-0.9729707415887838,0.0477385743536452,-0.038369358742083,0.0017985794140826,-0.043165448540238,Capital Goods,1.0
