Date_Ticker,Close_RCF.NS,High_RCF.NS,Low_RCF.NS,Open_RCF.NS,Volume_RCF.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-14,35.87104415893555,36.95804482048683,35.82923386490551,36.58177450195972,532560.0,42.008415603637694,,-1.266128043905142,-0.0137930217158156,0.0198134835405154,0.0303030114410682,-0.0011655722605894,Chemicals,2.0
2020-02-17,34.951263427734375,35.87103544853178,34.78403186125514,35.87103544853178,608431.0,41.55480117797852,,-1.285440880740297,-0.0256413146806057,0.0263158447104245,0.0263158447104245,-0.0047847073346863,Chemicals,2.0
2020-02-18,36.41453552246094,36.581767095690914,34.36595592716685,34.78403326540332,1330305.0,41.17644100189209,,-1.25471623708095,0.0418660715299188,-0.0447761377061064,0.0045924401020254,-0.0562571941644154,Chemicals,2.0
2020-02-19,36.28911590576172,37.08346033324575,35.9964598417144,36.70719326324894,733319.0,40.75418281555176,,-1.2573497001565206,-0.0034442184940642,0.011520736922137,0.0218893298350626,-0.0080645685832444,Chemicals,2.0
2020-02-20,35.78742599487305,36.3727350123171,35.62019439136367,36.247310512265685,827067.0,40.24830932617188,,-1.2678837927528976,-0.0138248038941344,0.0128504496930994,0.0163551583041459,-0.0046729151052478,Chemicals,2.0
2020-02-24,35.411155700683594,36.16369632198316,35.20211699362011,35.620194407747086,888504.0,39.66509170532227,,-1.2757844222737038,-0.0105140362495854,0.0059031879340627,0.0212515125928249,-0.0059031879340625,Chemicals,2.0
2020-02-25,35.6619987487793,36.205497382625865,34.74222667740688,35.57838136610344,1299057.0,39.04006576538086,,-1.270517416024531,0.0070837294951901,-0.0023447194663681,0.015240274042833,-0.0257913774786362,Chemicals,2.0
2020-02-26,34.70042419433594,35.49477189214176,34.40777129025468,34.95126999635951,781824.0,38.427582359313966,,-1.2907078068914386,-0.026963563125476,0.0072288972785674,0.0228915846491435,-0.0084336981715925,Chemicals,2.0
2020-02-27,33.98969650268555,34.700426861323514,33.613426175892286,34.700426861323514,663579.0,37.77120132446289,,-1.305631111411142,-0.0204818156593717,0.0209101707801895,0.0209101707801895,-0.0110701290540659,Chemicals,2.0
2020-02-28,32.10834503173828,33.11172822236723,31.98292053807097,32.31738372806554,893941.0,37.06883125305176,,-1.3451342590151731,-0.0553506404741983,0.0065104164079659,0.0312499192853799,-0.0039062895812078,Chemicals,2.0
2020-03-02,32.10834503173828,33.153538513374585,31.64845734807641,32.61003662705276,753381.0,36.42290172576904,,-1.3451342590151731,0.0,0.01562495964269,0.0325520820398297,-0.0143229955703817,Chemicals,2.0
2020-03-03,31.899303436279297,32.56822656579674,31.523033179151643,32.23376340619948,700101.0,36.06753578186035,,-1.3495235510365309,-0.0065105067001227,0.0104848675015203,0.0209698349951013,-0.0117955634322635,Chemicals,2.0
2020-03-04,31.230375289916992,32.10834023507423,30.93772243464917,32.10834023507423,566785.0,35.6599102973938,,-1.3635691813774349,-0.0209699922663994,0.0281125326547291,0.0281125326547291,-0.0093707761290432,Chemicals,2.0
2020-03-05,31.35580062866211,31.73207087414145,30.93772328694661,31.73207087414145,739801.0,35.254374980926514,,-1.360935598154817,0.0040161329340672,0.012000020345052,0.012000020345052,-0.0133333333333333,Chemicals,2.0
2020-03-06,30.26880645751953,30.686883885966825,29.516265810443347,29.93434323889064,1040800.0,34.788219165802005,,-1.3837594520972951,-0.0346664460593924,-0.0110497656753758,0.0138121544050322,-0.0248619200804078,Chemicals,2.0
2020-03-09,28.30383682250977,29.516261839844088,27.71853105316243,29.43264764127367,1070806.0,34.2551703453064,,-1.4250183485490824,-0.0649173147202709,0.0398819010243223,0.0428360658287181,-0.0206793790190963,Chemicals,2.0
2020-03-11,28.30383682250977,29.307223153740832,27.425874978811542,28.178415524654145,970540.0,33.77856206893921,,-1.4250183485490824,0.0,-0.0044312472065933,0.0354505411235652,-0.0310191812228082,Chemicals,2.0
2020-03-12,25.62814140319824,27.50949108530834,24.708370908231103,27.1750279272559,1405203.0,33.172349739074704,,-1.4812005094715568,-0.0945347246060848,0.0603589038986891,0.0734095248075741,-0.0358890830394886,Chemicals,2.0
2020-03-13,28.805530548095703,30.519647074625556,20.90386785933257,22.785215966672503,3849523.0,32.77308578491211,,-1.414484175854674,0.1239804750141163,-0.2089985661389317,0.0595065077405132,-0.2743106111366347,Chemicals,2.0
2020-03-16,25.21006393432617,26.798757548401863,25.08464104805361,26.798757548401863,1372941.0,32.214952278137204,,-1.4899789733672253,-0.1248186214715362,0.0630182302676558,0.0630182302676558,-0.0049751117886609,Chemicals,2.0
2020-03-17,24.164871215820312,25.79537356631064,23.41233228283961,25.753564873188143,1378927.0,31.629643630981445,,-1.5119251130818885,-0.0414593442217621,0.0657439323048301,0.0674740757328293,-0.0311418557235276,Chemicals,2.0
2020-03-18,22.534374237060547,24.917414325104367,21.823642283240968,24.6247613983894,1307370.0,31.008799171447755,,-1.5461610141426527,-0.067473853437808,0.0927643758525564,0.1057513318530327,-0.0315399019445897,Chemicals,2.0
2020-03-19,22.49256134033203,23.328716048856183,20.862060615613053,20.90386771310385,1187840.0,30.312700462341308,,-1.547038968664562,-0.0018555162121941,-0.0706319570808262,0.0371747217167668,-0.0724906648046028,Chemicals,2.0
2020-03-20,23.53775405883789,24.123062976150337,22.408944915357317,22.6179835865634,1358230.0,29.67513236999512,,-1.5250928289498988,0.0464683724850711,-0.0390763906350333,0.0248668125195519,-0.0479573854267856,Chemicals,2.0
2020-03-23,19.691442489624023,22.57617683414457,18.855287792063116,20.90386743902275,1645182.0,28.870333194732662,36.58511524200439,-1.6058546727606386,-0.163410304976386,0.0615711596566674,0.1464968524292007,-0.0424628463862667,Chemicals,2.0
2020-03-24,19.18975067138672,21.44736736547789,18.77167332861,20.36036691219383,1299057.0,28.05926294326782,36.11436008453369,-1.6163888054060314,-0.0254776570330822,0.0610021599995347,0.1176470050472018,-0.0217864916504674,Chemicals,2.0
2020-03-25,19.56602096557617,20.48579151586861,18.395404626494265,18.7716749045171,1736162.0,27.254464054107665,35.620192527771,-1.6084881758852252,0.0196078782175371,-0.0405982423537529,0.0470085640770114,-0.0598290445022753,Chemicals,2.0
2020-03-26,22.074485778808597,22.910640555239517,19.44059855201893,19.816868839348302,2736315.0,26.6231671333313,35.17619426727295,-1.5558173925112146,0.1282051581998064,-0.1022726854016953,0.0378787884261215,-0.119318169092672,Chemicals,2.0
2020-03-27,21.865447998046875,24.039450826545718,21.447370592367815,22.994257312348072,1992817.0,26.01695470809937,34.68787998199463,-1.560206604434541,-0.0094696557308888,0.0516252543465849,0.0994264022714299,-0.0191204591699379,Chemicals,2.0
2020-03-30,22.6597957611084,23.621373477508243,20.98748613438215,20.98748613438215,1531759.0,25.54452724456787,34.22966735839844,-1.5435275110180664,0.0363289040833957,-0.0738007369685334,0.0424354096805332,-0.0738007369685334,Chemicals,2.0
2020-03-31,23.704988479614254,25.04283645491478,22.576179200615734,22.994256593219728,2434586.0,25.12435941696167,33.80155612945557,-1.5215813713034032,0.0461254253800359,-0.0299823763679843,0.0564374024670393,-0.047619060434021,Chemicals,2.0
2020-04-01,22.743412017822266,24.666567489215417,22.241718800768773,23.74679685709048,1321643.0,24.666564846038817,33.37595333099365,-1.5417718022193263,-0.0405643083361515,0.044117603747491,0.0845587931083569,-0.0220588369353004,Chemicals,2.0
2020-04-03,23.03606414794922,23.95583474874902,22.116295141988136,22.743411243237265,1464129.0,24.25684928894043,32.95703983306885,-1.535626921546276,0.0128675561036147,-0.0127041191946848,0.0399274196708505,-0.0399273504385933,Chemicals,2.0
2020-04-07,23.91402816772461,24.6665671866548,23.245103354912075,23.70498946275296,1675881.0,23.884760665893555,32.54063480377197,-1.5171921193310611,0.0381125879028927,-0.0087412586246669,0.0314685177106988,-0.0279720676132406,Chemicals,2.0
2020-04-08,25.878990173339844,26.84056622288455,23.49594881476299,23.57956460880472,3857155.0,23.66526985168457,32.140116691589355,-1.475933383075337,0.0821677549191495,-0.0888529865011487,0.0371566294938088,-0.0920840165174539,Chemicals,2.0
2020-04-09,30.64507293701172,31.021340023674107,29.18180212099545,29.307223419990493,9843823.0,23.782331657409667,31.811507987976075,-1.3758589026745205,0.1841680348324342,-0.043656268000114,0.0122782245431678,-0.0477489748196683,Chemicals,2.0
2020-04-13,28.847341537475582,30.603265398668302,27.59310929671578,30.268805381605542,2925372.0,23.80950689315796,31.42520446777344,-1.4136062613817804,-0.0586629832218449,0.0492753844330275,0.0608695209890173,-0.043478260869565,Chemicals,2.0
2020-04-15,32.06653594970703,34.198733284375336,30.51965081443541,31.523037232571525,10552382.0,24.1314266204834,31.1275333404541,-1.346012133439051,0.1115941449249106,-0.0169490935343913,0.0664929114268042,-0.0482398578286643,Chemicals,2.0
2020-04-16,32.61003875732422,33.02811617728991,31.941115523314625,32.15015423329747,2856455.0,24.321652030944826,30.837387771606444,-1.3346000863207648,0.0169492210967101,-0.014102544540014,0.0128205128205127,-0.0205128009502704,Chemicals,2.0
2020-04-17,32.484615325927734,33.947886344026784,31.18857591926126,33.44619469940675,2837054.0,24.685379600524904,30.56396514892578,-1.337233629494367,-0.0038461601450355,0.0296010700398083,0.0450450468142418,-0.0398970218259605,Chemicals,2.0
2020-04-20,31.439422607421875,33.1117323884481,31.104962565023296,32.81907945263962,2791957.0,25.049107170104985,30.292214889526367,-1.3591797692090302,-0.0321750067845696,0.0438830210861458,0.0531914915203131,-0.0106382374312313,Chemicals,2.0
2020-04-21,31.104951858520508,32.19195220410025,30.5614500908923,31.773874902748297,2806391.0,25.477636051177974,30.134181480407715,-1.3662027245510369,-0.0106385779751059,0.021505355393905,0.0349462153332984,-0.0174731589394608,Chemicals,2.0
2020-04-22,32.52642059326172,33.613421115033425,29.76710740534028,30.93772531474193,3681250.0,25.97932901382446,29.99705219268799,-1.3363558351685203,0.0456991138004874,-0.0488432249704384,0.0334190022125242,-0.0848329800080452,Chemicals,2.0
2020-04-23,31.815689086914062,33.40438446205477,31.60665038964173,32.860882573275745,2886982.0,26.393225765228276,29.844035835266112,-1.351279219786255,-0.0218508982354761,0.0328515118282186,0.0499343380808352,-0.0065703023656435,Chemicals,2.0
2020-04-24,32.61003875732422,33.44619359725561,30.64507615935648,30.93772907746144,5735964.0,27.039155578613283,29.7043981552124,-1.3346000863207648,0.0249672313631225,-0.0512820512820513,0.0256410256410255,-0.0602563711313102,Chemicals,2.0
2020-04-27,32.10834503173828,33.446191412361806,31.89930633541102,33.153538513374585,2694071.0,27.68508529663086,29.56726879119873,-1.3451342590151731,-0.0153846405801421,0.0325520820398297,0.0416666252745538,-0.006510416407966,Chemicals,2.0
2020-04-28,32.94449615478516,33.27895611792224,31.564839636523267,31.982916982702385,3066808.0,28.354009056091307,29.469438667297364,-1.3275774113218677,0.0260415515723517,-0.02918785485639,0.0101522257789485,-0.0418782096948687,Chemicals,2.0
2020-04-29,34.407772064208984,36.16369590754843,34.07330886086933,35.45296558754853,8115388.0,28.97067337036133,29.40254634857178,-1.2968526875644892,0.0444163997090387,0.0303766695904952,0.0510327678311366,-0.0097205713498538,Chemicals,2.0
2020-04-30,32.94449615478516,34.61680553950162,32.77726457837811,34.49138105977708,2823356.0,29.52462577819824,29.32562007904053,-1.3275774113218677,-0.0425274820669348,0.0469542741744812,0.0507614193539143,-0.005076161299336,Chemicals,2.0
2020-05-04,31.857501983642575,32.777274332763405,31.021347042447992,31.857501983642575,2555394.0,29.98451108932495,29.235315437316896,-1.350401265264346,-0.0329947122589304,0.0,0.02887145230637,-0.0262467202112681,Chemicals,2.0
2020-05-05,31.982919692993164,33.362576328169666,31.732073901963968,32.3591899743756,3458958.0,30.398407649993896,29.157552947998045,-1.347767842237791,0.0039368343888036,0.0117647258284823,0.0431372947942196,-0.0078431173087725,Chemicals,2.0
2020-05-06,32.44281005859375,33.613428215267504,32.31738873517162,33.446196594360124,2614104.0,30.88337755203247,29.107383880615235,-1.3381114238202134,0.0143792489871191,0.0309278553230807,0.0360825142630845,-0.0038659204672965,Chemicals,2.0
2020-05-07,31.94110870361328,32.31737893918099,31.815684228531744,31.94110870361328,814285.0,31.328629779815675,29.017915344238283,-1.3486457567106844,-0.0154641769339451,0.0,0.0117801244490034,-0.0039267414367287,Chemicals,2.0
2020-05-08,31.272192001342773,32.191961040926806,31.14676750063697,32.191961040926806,1114971.0,31.696537971496586,28.9175768661499,-1.3626911467574945,-0.0209421879646537,0.0294117227070151,0.0294117227070151,-0.0040107358224333,Chemicals,2.0
2020-05-11,31.104951858520508,31.89929936902455,30.937720300044397,31.85748908714801,996425.0,31.95783605575561,28.82392738342285,-1.3662027245510369,-0.0053478868003587,0.0241934863635342,0.0255376543939722,-0.0053763644848819,Chemicals,2.0
2020-05-12,31.77388000488281,32.150150274455015,30.31060921518426,31.104956853241767,1909856.0,32.01427640914917,28.75118186950684,-1.352157094210133,0.0215055194235597,-0.0210526115015934,0.0118421253405116,-0.0460526315789473,Chemicals,2.0
2020-05-13,33.40438461303711,34.03150070768858,32.23376662715007,33.40438461303711,4284373.0,32.24212856292725,28.706029586791992,-1.3179210329533058,0.0513158798328605,0.0,0.0187734664750183,-0.0350438422814163,Chemicals,2.0
2020-05-14,35.87104415893555,36.28912158181509,32.23376866607699,32.735463487339,9912986.0,32.43235397338867,28.729441986083984,-1.266128043905142,0.073842388490993,-0.0874125843034728,0.0116550112404629,-0.1013986511444358,Chemicals,2.0
2020-05-15,33.278961181640625,34.40777210189004,32.81907666880309,34.282347603080936,4760756.0,32.46580009460449,28.71522727966309,-1.320554576126908,-0.0722611520816081,0.0301507735161474,0.033919656148166,-0.0138190765729563,Chemicals,2.0
2020-05-18,31.439422607421875,33.78065885260081,31.188576778203497,33.36258140734425,2463295.0,32.4135404586792,28.70184883117676,-1.3591797692090302,-0.0552763220035122,0.061170296412135,0.0744681692922133,-0.0079787034371031,Chemicals,2.0
2020-05-19,31.857501983642575,32.693656924837164,30.979539933323856,31.73208065627017,2633384.0,32.434444427490234,28.696831970214845,-1.350401265264346,0.0132979342986409,-0.0039369479577151,0.0262467202112681,-0.0275590361971731,Chemicals,2.0
2020-05-20,31.690263748168945,32.275569474279834,31.188569024774925,31.39760769543652,1312601.0,32.46371002197266,28.692651176452635,-1.353912803008873,-0.0052495715313618,-0.0092348885152252,0.0184695757271728,-0.0158311943182551,Chemicals,2.0
2020-05-21,31.815689086914062,32.56822967296543,31.732074883876084,31.732074883876084,1477310.0,32.42817344665527,28.70435745239258,-1.351279219786255,0.0039578508952095,-0.0026280808443143,0.0236531286182606,-0.0026280808443143,Chemicals,2.0
2020-05-22,31.899303436279297,33.15353550025342,31.439415794413783,31.77387895401105,1508333.0,32.43235416412354,28.71522750854492,-1.3495235510365309,0.0026280854435312,-0.003931887808108,0.0393184781128379,-0.0144168553016891,Chemicals,2.0
2020-05-26,31.690263748168945,32.19195528188599,31.3558005992396,32.15014818568906,1206262.0,32.38636541366577,28.74365665435791,-1.353912803008873,-0.0065531113721,0.0145118526363381,0.0158310936666163,-0.0105541295455034,Chemicals,2.0
2020-05-27,31.815689086914062,32.06653488570539,31.564843288122734,31.857496188433053,1385580.0,32.37173261642456,28.813893699645995,-1.351279219786255,0.0039578508952095,0.0013140404221572,0.0078843427878008,-0.0078843427878008,Chemicals,2.0
2020-05-28,32.3173828125,32.56822860305067,31.81568804172138,31.94111253183536,1794313.0,32.340376949310304,28.8941646194458,-1.340745047091847,0.015768752460945,-0.0116429688272623,0.0077619463186742,-0.0155239913358506,Chemicals,2.0
2020-05-29,33.36257553100586,34.19873027424232,32.275571813056686,32.40099630041304,4204830.0,32.28811712265015,29.04885330200195,-1.3187989073771835,0.0323415025458556,-0.0288220922781925,0.0250626556831432,-0.0325815288732416,Chemicals,2.0
2020-06-01,37.919620513916016,38.63035403789497,37.2925043872933,38.46312243286006,15139696.0,32.53687334060669,29.23113510131836,-1.2231136388996935,0.1365915223983537,0.0143329999503709,0.0187431602517784,-0.016538038042669,Chemicals,2.0
2020-06-02,37.41792678833008,38.46312027403762,37.20888809118857,38.46312027403762,5332442.0,32.81489458084106,29.47529235839844,-1.233647811594102,-0.0132304521718993,0.0279329608938547,0.0279329608938547,-0.0055865921787708,Chemicals,2.0
2020-06-03,36.62357711791992,37.626963447796605,36.45634553132761,37.626963447796605,2901474.0,33.0469274520874,29.72446647644043,-1.2503269450595922,-0.0212291203332488,0.0273972781699067,0.0273972781699067,-0.0045662275439087,Chemicals,2.0
2020-06-04,35.996463775634766,36.749004377224985,35.45296506531067,36.49815857325406,1951610.0,33.22461013793945,29.993708267211915,-1.2634945808295712,-0.017123213832062,0.0139373356434773,0.0209059591597882,-0.0150986695168645,Chemicals,2.0
2020-06-05,37.33431243896485,38.33769562956813,36.03826997002707,36.03826997002707,4353323.0,33.49427032470703,30.29054328918457,-1.235403480343826,0.0371661136401859,-0.0347145128507877,0.0268756306211248,-0.0347145128507877,Chemicals,2.0
2020-06-08,37.20888519287109,37.87780833368391,36.87442202762612,37.79419413721124,2353642.0,33.79110498428345,30.563965911865235,-1.2380371036154596,-0.0033595702692744,0.0157303542233584,0.0179775109451807,-0.0089887983343573,Chemicals,2.0
2020-06-09,37.41792678833008,38.37950607105198,36.7071964939199,37.41792678833008,3181485.0,34.106753730773924,30.91849559783936,-1.233647811594102,0.0056180558588472,0.0,0.025698358120199,-0.0189943793099686,Chemicals,2.0
2020-06-10,37.125274658203125,37.62696626587717,36.916235956726034,37.62696626587717,1231393.0,34.37432346343994,31.277206077575684,-1.2397926922671525,-0.0078211743740496,0.0135134786824586,0.0135134786824586,-0.0056306304371246,Chemicals,2.0
2020-06-11,38.54673767089844,39.13204670932721,36.62358213578473,36.62358213578473,6263940.0,34.63144111633301,31.65682041168213,-1.209945923031683,0.0382882827341246,-0.0498915252318649,0.0151843988309978,-0.0498915252318649,Chemicals,2.0
2020-06-12,37.54335403442383,38.128659877581214,36.8744276027966,37.83600695600252,5687839.0,34.715056610107425,31.966197776794434,-1.2310141883224683,-0.0260303127346657,0.0077950659738699,0.01559013194774,-0.0178174393000125,Chemicals,2.0
2020-06-15,38.50492858886719,39.04843049443247,37.37612086460391,37.58515956833247,5172659.0,34.97635498046875,32.29898738861084,-1.210823797455561,0.0256123774546537,-0.0238870465221598,0.0141151256601061,-0.0293159282624835,Chemicals,2.0
2020-06-16,37.6269645690918,39.55011989802103,36.372732416788736,39.55011989802103,4203299.0,35.28573207855224,32.59833076477051,-1.2292585996707754,-0.0228013413334633,0.051111094156901,0.051111094156901,-0.0333333333333333,Chemicals,2.0
2020-06-17,37.75238800048828,38.79758143140239,36.99984745435924,36.99984745435924,3013007.0,35.58047637939453,32.87927875518799,-1.2266250564971737,0.0033333390783138,-0.0199335879393723,0.0276854918661193,-0.0199335879393723,Chemicals,2.0
2020-06-18,38.33769226074219,38.83938700163608,37.50153754892947,37.50153754892947,2310065.0,35.91284780502319,33.191164360046386,-1.2143352951510722,0.0155037678741364,-0.0218102515437252,0.0130862008459393,-0.0218102515437252,Chemicals,2.0
2020-06-19,39.006622314453125,39.67554550997672,38.37950622058525,38.46312042389667,4664698.0,36.272394466400144,33.51057552337647,-1.2002896247611523,0.0174483651535781,-0.0139335799489378,0.0171489648637364,-0.0160771698921368,Chemicals,2.0
2020-06-22,39.13204193115234,39.591926408879246,38.421311664635965,39.2574664203857,2735398.0,36.6340313911438,33.81493579864502,-1.197656161685582,0.0032153416332269,0.0032051608616292,0.0117521206415962,-0.0181623608542281,Chemicals,2.0
2020-06-23,40.34446716308594,41.2642361230574,39.34108081332244,39.67554399313603,5089958.0,37.06674156188965,34.10424533843994,-1.1721986043734387,0.0309829278540255,-0.0165802950686123,0.0227978958367065,-0.0248704821334601,Chemicals,2.0
2020-06-24,38.713966369628906,40.63712176014695,38.54673477269746,40.38627595958849,2559179.0,37.41165542602539,34.26562320709228,-1.2064345855322345,-0.0404144832763808,0.043196544988258,0.0496760102583224,-0.0043196709770001,Chemicals,2.0
2020-06-25,39.17384719848633,40.010001915121485,38.04503960689971,38.04503960689971,2544742.0,37.75447864532471,34.4721533203125,-1.1967783673597354,0.0118789385842469,-0.0288153365654174,0.0213447178776831,-0.0288153365654174,Chemicals,2.0
2020-06-26,39.21565628051758,40.219039357892726,38.92300022488565,40.05181097144821,1784233.0,38.047132682800296,34.61513572692871,-1.1959004929358574,0.0010672702586348,0.0213219609267647,0.0255862880426569,-0.0074627351264633,Chemicals,2.0
2020-06-29,39.46650695800781,40.97158495092255,38.71396636671175,38.88119796363058,4370752.0,38.12447700500488,34.75226509094238,-1.190633326490622,0.0063966971684943,-0.0148305243988274,0.0381355764399451,-0.0190678286299005,Chemicals,2.0
2020-06-30,38.79757690429688,39.80095992915263,38.50492086398325,39.67553864588408,1433323.0,38.19345951080322,34.87852432250977,-1.2046789968805416,-0.016949309814083,0.0226292931579954,0.0258620023443945,-0.0075431525281987,Chemicals,2.0
2020-07-01,39.257469177246094,39.63373948169256,38.713967271970375,39.21566207445815,1580594.0,38.32515411376953,35.03488525390625,-1.1950225384139483,0.0118536339030565,-0.0010649464589574,0.0095846806310313,-0.0138445477170682,Chemicals,2.0
2020-07-02,39.04842758178711,39.80096494527126,38.92300309303446,39.38288756899876,1396895.0,38.47775230407715,35.19375476837158,-1.199411830435306,-0.0053248872084741,0.0085652613414746,0.0192718992821916,-0.003212024056281,Chemicals,2.0
2020-07-03,38.79757690429688,39.46649998409299,38.672152431351485,39.21565422787905,1134040.0,38.55091552734375,35.319177894592286,-1.2046789968805416,-0.0064240916478602,0.0107758617145976,0.0172413623006963,-0.0032327913996994,Chemicals,2.0
