Date_Ticker,Close_ACI.NS,High_ACI.NS,Low_ACI.NS,Open_ACI.NS,Volume_ACI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-11-25,,,,,,,,,,,,,Chemicals,2.0
2021-11-26,,,,,,,,,,,,,Chemicals,2.0
2021-11-29,,,,,,,,,,,,,Chemicals,2.0
2021-11-30,,,,,,,,,,,,,Chemicals,2.0
2021-12-01,,,,,,,,,,,,,Chemicals,2.0
2021-12-02,,,,,,,,,,,,,Chemicals,2.0
2021-12-03,,,,,,,,,,,,,Chemicals,2.0
2021-12-06,,,,,,,,,,,,,Chemicals,2.0
2021-12-07,,,,,,,,,,,,,Chemicals,2.0
2021-12-08,,,,,,,,,,,,,Chemicals,2.0
2021-12-09,,,,,,,,,,,,,Chemicals,2.0
2021-12-10,,,,,,,,,,,,,Chemicals,2.0
2021-12-13,,,,,,,,,,,,,Chemicals,2.0
2021-12-14,,,,,,,,,,,,,Chemicals,2.0
2021-12-15,,,,,,,,,,,,,Chemicals,2.0
2021-12-16,,,,,,,,,,,,,Chemicals,2.0
2021-12-17,,,,,,,,,,,,,Chemicals,2.0
2021-12-20,,,,,,,,,,,,,Chemicals,2.0
2021-12-21,,,,,,,,,,,,,Chemicals,2.0
2021-12-22,,,,,,,,,,,,,Chemicals,2.0
2021-12-23,,,,,,,,,,,,,Chemicals,2.0
2021-12-24,,,,,,,,,,,,,Chemicals,2.0
2021-12-27,,,,,,,,,,,,,Chemicals,2.0
2021-12-28,,,,,,,,,,,,,Chemicals,2.0
2021-12-29,,,,,,,,,,,,,Chemicals,2.0
2021-12-30,,,,,,,,,,,,,Chemicals,2.0
2021-12-31,,,,,,,,,,,,,Chemicals,2.0
2022-01-03,,,,,,,,,,,,,Chemicals,2.0
2022-01-04,,,,,,,,,,,,,Chemicals,2.0
2022-01-05,,,,,,,,,,,,,Chemicals,2.0
2022-01-06,,,,,,,,,,,,,Chemicals,2.0
2022-01-07,,,,,,,,,,,,,Chemicals,2.0
2022-01-10,,,,,,,,,,,,,Chemicals,2.0
2022-01-11,,,,,,,,,,,,,Chemicals,2.0
2022-01-12,,,,,,,,,,,,,Chemicals,2.0
2022-01-13,,,,,,,,,,,,,Chemicals,2.0
2022-01-14,,,,,,,,,,,,,Chemicals,2.0
2022-01-17,,,,,,,,,,,,,Chemicals,2.0
2022-01-18,,,,,,,,,,,,,Chemicals,2.0
2022-01-19,,,,,,,,,,,,,Chemicals,2.0
2022-01-20,,,,,,,,,,,,,Chemicals,2.0
2022-01-21,,,,,,,,,,,,,Chemicals,2.0
2022-01-24,,,,,,,,,,,,,Chemicals,2.0
2022-01-25,,,,,,,,,,,,,Chemicals,2.0
2022-01-27,,,,,,,,,,,,,Chemicals,2.0
2022-01-28,,,,,,,,,,,,,Chemicals,2.0
2022-01-31,,,,,,,,,,,,,Chemicals,2.0
2022-02-01,,,,,,,,,,,,,Chemicals,2.0
2022-02-02,,,,,,,,,,,,,Chemicals,2.0
2022-02-03,,,,,,,,,,,,,Chemicals,2.0
2022-02-04,,,,,,,,,,,,,Chemicals,2.0
2022-02-07,,,,,,,,,,,,,Chemicals,2.0
2022-02-08,,,,,,,,,,,,,Chemicals,2.0
2022-02-09,,,,,,,,,,,,,Chemicals,2.0
2022-02-10,,,,,,,,,,,,,Chemicals,2.0
2022-02-11,,,,,,,,,,,,,Chemicals,2.0
2022-02-14,,,,,,,,,,,,,Chemicals,2.0
2022-02-15,,,,,,,,,,,,,Chemicals,2.0
2022-02-16,,,,,,,,,,,,,Chemicals,2.0
2022-02-17,,,,,,,,,,,,,Chemicals,2.0
2022-02-18,,,,,,,,,,,,,Chemicals,2.0
2022-02-21,,,,,,,,,,,,,Chemicals,2.0
2022-02-22,,,,,,,,,,,,,Chemicals,2.0
2022-02-23,,,,,,,,,,,,,Chemicals,2.0
2022-02-24,,,,,,,,,,,,,Chemicals,2.0
2022-02-25,,,,,,,,,,,,,Chemicals,2.0
2022-02-28,,,,,,,,,,,,,Chemicals,2.0
2022-03-02,,,,,,,,,,,,,Chemicals,2.0
2022-03-03,,,,,,,,,,,,,Chemicals,2.0
2022-03-04,,,,,,,,,,,,,Chemicals,2.0
2022-03-07,,,,,,,,,,,,,Chemicals,2.0
2022-03-08,,,,,,,,,,,,,Chemicals,2.0
2022-03-09,,,,,,,,,,,,,Chemicals,2.0
2022-03-10,,,,,,,,,,,,,Chemicals,2.0
2022-03-11,,,,,,,,,,,,,Chemicals,2.0
2022-03-14,,,,,,,,,,,,,Chemicals,2.0
2022-03-15,,,,,,,,,,,,,Chemicals,2.0
2022-03-16,,,,,,,,,,,,,Chemicals,2.0
2022-03-17,,,,,,,,,,,,,Chemicals,2.0
2022-03-21,,,,,,,,,,,,,Chemicals,2.0
2022-03-22,,,,,,,,,,,,,Chemicals,2.0
2022-03-23,,,,,,,,,,,,,Chemicals,2.0
2022-03-24,,,,,,,,,,,,,Chemicals,2.0
2022-03-25,,,,,,,,,,,,,Chemicals,2.0
2022-03-28,,,,,,,,,,,,,Chemicals,2.0
2022-03-29,,,,,,,,,,,,,Chemicals,2.0
2022-03-30,,,,,,,,,,,,,Chemicals,2.0
2022-03-31,,,,,,,,,,,,,Chemicals,2.0
2022-04-01,,,,,,,,,,,,,Chemicals,2.0
2022-04-04,,,,,,,,,,,,,Chemicals,2.0
2022-04-05,,,,,,,,,,,,,Chemicals,2.0
2022-04-06,,,,,,,,,,,,,Chemicals,2.0
2022-04-07,,,,,,,,,,,,,Chemicals,2.0
2022-04-08,,,,,,,,,,,,,Chemicals,2.0
2022-04-11,,,,,,,,,,,,,Chemicals,2.0
2022-04-12,,,,,,,,,,,,,Chemicals,2.0
2022-04-13,,,,,,,,,,,,,Chemicals,2.0
2022-04-18,,,,,,,,,,,,,Chemicals,2.0
2022-04-19,,,,,,,,,,,,,Chemicals,2.0
2022-04-20,,,,,,,,,,,,,Chemicals,2.0
2022-04-21,,,,,,,,,,,,,Chemicals,2.0
2022-04-22,,,,,,,,,,,,,Chemicals,2.0
2022-04-25,,,,,,,,,,,,,Chemicals,2.0
2022-04-26,,,,,,,,,,,,,Chemicals,2.0
2022-04-27,,,,,,,,,,,,,Chemicals,2.0
2022-04-28,,,,,,,,,,,,,Chemicals,2.0
2022-04-29,,,,,,,,,,,,,Chemicals,2.0
2022-05-02,,,,,,,,,,,,,Chemicals,2.0
2022-05-04,,,,,,,,,,,,,Chemicals,2.0
2022-05-05,,,,,,,,,,,,,Chemicals,2.0
2022-05-06,,,,,,,,,,,,,Chemicals,2.0
2022-05-09,,,,,,,,,,,,,Chemicals,2.0
2022-05-10,,,,,,,,,,,,,Chemicals,2.0
2022-05-11,,,,,,,,,,,,,Chemicals,2.0
2022-05-12,,,,,,,,,,,,,Chemicals,2.0
2022-05-13,,,,,,,,,,,,,Chemicals,2.0
2022-05-16,,,,,,,,,,,,,Chemicals,2.0
2022-05-17,,,,,,,,,,,,,Chemicals,2.0
2022-05-18,,,,,,,,,,,,,Chemicals,2.0
2022-05-19,,,,,,,,,,,,,Chemicals,2.0
2022-05-20,,,,,,,,,,,,,Chemicals,2.0
2022-05-23,,,,,,,,,,,,,Chemicals,2.0
2022-05-24,,,,,,,,,,,,,Chemicals,2.0
2022-05-25,,,,,,,,,,,,,Chemicals,2.0
2022-05-26,,,,,,,,,,,,,Chemicals,2.0
2022-05-27,,,,,,,,,,,,,Chemicals,2.0
2022-05-30,,,,,,,,,,,,,Chemicals,2.0
2022-05-31,,,,,,,,,,,,,Chemicals,2.0
2022-06-01,,,,,,,,,,,,,Chemicals,2.0
2022-06-02,,,,,,,,,,,,,Chemicals,2.0
2022-06-03,,,,,,,,,,,,,Chemicals,2.0
2022-06-06,,,,,,,,,,,,,Chemicals,2.0
2022-06-07,,,,,,,,,,,,,Chemicals,2.0
2022-06-08,,,,,,,,,,,,,Chemicals,2.0
2022-06-09,,,,,,,,,,,,,Chemicals,2.0
2022-06-10,,,,,,,,,,,,,Chemicals,2.0
2022-06-13,,,,,,,,,,,,,Chemicals,2.0
2022-06-14,,,,,,,,,,,,,Chemicals,2.0
2022-06-15,,,,,,,,,,,,,Chemicals,2.0
2022-06-16,,,,,,,,,,,,,Chemicals,2.0
2022-06-17,,,,,,,,,,,,,Chemicals,2.0
2022-06-20,,,,,,,,,,,,,Chemicals,2.0
2022-06-21,,,,,,,,,,,,,Chemicals,2.0
2022-06-22,,,,,,,,,,,,,Chemicals,2.0
2022-06-23,,,,,,,,,,,,,Chemicals,2.0
2022-06-24,,,,,,,,,,,,,Chemicals,2.0
2022-06-27,,,,,,,,,,,,,Chemicals,2.0
2022-06-28,,,,,,,,,,,,,Chemicals,2.0
2022-06-29,,,,,,,,,,,,,Chemicals,2.0
2022-06-30,,,,,,,,,,,,,Chemicals,2.0
2022-07-01,,,,,,,,,,,,,Chemicals,2.0
2022-07-04,,,,,,,,,,,,,Chemicals,2.0
2022-07-05,,,,,,,,,,,,,Chemicals,2.0
2022-07-06,,,,,,,,,,,,,Chemicals,2.0
2022-07-07,,,,,,,,,,,,,Chemicals,2.0
2022-07-08,,,,,,,,,,,,,Chemicals,2.0
2022-07-11,,,,,,,,,,,,,Chemicals,2.0
2022-07-12,,,,,,,,,,,,,Chemicals,2.0
2022-07-13,,,,,,,,,,,,,Chemicals,2.0
2022-07-14,,,,,,,,,,,,,Chemicals,2.0
2022-07-15,,,,,,,,,,,,,Chemicals,2.0
2022-07-18,,,,,,,,,,,,,Chemicals,2.0
2022-07-19,,,,,,,,,,,,,Chemicals,2.0
2022-07-20,,,,,,,,,,,,,Chemicals,2.0
2022-07-21,,,,,,,,,,,,,Chemicals,2.0
2022-07-22,,,,,,,,,,,,,Chemicals,2.0
2022-07-25,,,,,,,,,,,,,Chemicals,2.0
2022-07-26,,,,,,,,,,,,,Chemicals,2.0
2022-07-27,,,,,,,,,,,,,Chemicals,2.0
2022-07-28,,,,,,,,,,,,,Chemicals,2.0
2022-07-29,,,,,,,,,,,,,Chemicals,2.0
2022-08-01,,,,,,,,,,,,,Chemicals,2.0
2022-08-02,,,,,,,,,,,,,Chemicals,2.0
2022-08-03,,,,,,,,,,,,,Chemicals,2.0
2022-08-04,,,,,,,,,,,,,Chemicals,2.0
2022-08-05,,,,,,,,,,,,,Chemicals,2.0
2022-08-08,,,,,,,,,,,,,Chemicals,2.0
2022-08-10,,,,,,,,,,,,,Chemicals,2.0
2022-08-11,,,,,,,,,,,,,Chemicals,2.0
2022-08-12,,,,,,,,,,,,,Chemicals,2.0
2022-08-16,,,,,,,,,,,,,Chemicals,2.0
2022-08-17,,,,,,,,,,,,,Chemicals,2.0
2022-08-18,,,,,,,,,,,,,Chemicals,2.0
2022-08-19,,,,,,,,,,,,,Chemicals,2.0
2022-08-22,,,,,,,,,,,,,Chemicals,2.0
2022-08-23,,,,,,,,,,,,,Chemicals,2.0
2022-08-24,,,,,,,,,,,,,Chemicals,2.0
2022-08-25,,,,,,,,,,,,,Chemicals,2.0
2022-08-26,,,,,,,,,,,,,Chemicals,2.0
2022-08-29,,,,,,,,,,,,,Chemicals,2.0
2022-08-30,,,,,,,,,,,,,Chemicals,2.0
2022-09-01,,,,,,,,,,,,,Chemicals,2.0
2022-09-02,,,,,,,,,,,,,Chemicals,2.0
2022-09-05,,,,,,,,,,,,,Chemicals,2.0
2022-09-06,,,,,,,,,,,,,Chemicals,2.0
2022-09-07,,,,,,,,,,,,,Chemicals,2.0
2022-09-08,,,,,,,,,,,,,Chemicals,2.0
2022-09-09,,,,,,,,,,,,,Chemicals,2.0
2022-09-12,,,,,,,,,,,,,Chemicals,2.0
2022-09-13,,,,,,,,,,,,,Chemicals,2.0
2022-09-14,,,,,,,,,,,,,Chemicals,2.0
2022-09-15,,,,,,,,,,,,,Chemicals,2.0
2022-09-16,,,,,,,,,,,,,Chemicals,2.0
2022-09-19,,,,,,,,,,,,,Chemicals,2.0
2022-09-20,,,,,,,,,,,,,Chemicals,2.0
2022-09-21,,,,,,,,,,,,,Chemicals,2.0
2022-09-22,,,,,,,,,,,,,Chemicals,2.0
2022-09-23,,,,,,,,,,,,,Chemicals,2.0
2022-09-26,,,,,,,,,,,,,Chemicals,2.0
2022-09-27,,,,,,,,,,,,,Chemicals,2.0
2022-09-28,,,,,,,,,,,,,Chemicals,2.0
2022-09-29,,,,,,,,,,,,,Chemicals,2.0
2022-09-30,,,,,,,,,,,,,Chemicals,2.0
2022-10-03,,,,,,,,,,,,,Chemicals,2.0
2022-10-04,,,,,,,,,,,,,Chemicals,2.0
2022-10-06,,,,,,,,,,,,,Chemicals,2.0
2022-10-07,,,,,,,,,,,,,Chemicals,2.0
2022-10-10,,,,,,,,,,,,,Chemicals,2.0
2022-10-11,,,,,,,,,,,,,Chemicals,2.0
2022-10-12,,,,,,,,,,,,,Chemicals,2.0
2022-10-13,,,,,,,,,,,,,Chemicals,2.0
2022-10-14,,,,,,,,,,,,,Chemicals,2.0
2022-10-17,,,,,,,,,,,,,Chemicals,2.0
2022-10-18,,,,,,,,,,,,,Chemicals,2.0
2022-10-19,,,,,,,,,,,,,Chemicals,2.0
2022-10-20,,,,,,,,,,,,,Chemicals,2.0
2022-10-21,,,,,,,,,,,,,Chemicals,2.0
2022-10-24,,,,,,,,,,,,,Chemicals,2.0
2022-10-25,,,,,,,,,,,,,Chemicals,2.0
2022-10-27,,,,,,,,,,,,,Chemicals,2.0
2022-10-28,,,,,,,,,,,,,Chemicals,2.0
2022-10-31,,,,,,,,,,,,,Chemicals,2.0
2022-11-01,,,,,,,,,,,,,Chemicals,2.0
2022-11-02,,,,,,,,,,,,,Chemicals,2.0
2022-11-03,,,,,,,,,,,,,Chemicals,2.0
2022-11-04,,,,,,,,,,,,,Chemicals,2.0
2022-11-07,,,,,,,,,,,,,Chemicals,2.0
2022-11-09,,,,,,,,,,,,,Chemicals,2.0
2022-11-10,,,,,,,,,,,,,Chemicals,2.0
2022-11-11,,,,,,,,,,,,,Chemicals,2.0
2022-11-14,,,,,,,,,,,,,Chemicals,2.0
2022-11-15,,,,,,,,,,,,,Chemicals,2.0
2022-11-16,,,,,,,,,,,,,Chemicals,2.0
2022-11-17,,,,,,,,,,,,,Chemicals,2.0
2022-11-18,,,,,,,,,,,,,Chemicals,2.0
2022-11-21,451.6420593261719,469.23850944726047,433.9470537535572,443.6078345614857,22187351.0,,,-2.3604507852393857,,-0.0177889206702157,0.0389610528021717,-0.0391792686425502,Chemicals,2.0
2022-11-22,448.3889465332031,471.2100990806484,443.6078338625351,454.25440984160326,4464605.0,,,-2.4057361596671747,-7.20285616849381e-05,0.0130811951404019,0.0508958856454668,-0.0106628691622174,Chemicals,2.0
2022-11-23,458.0990295410156,464.950287952104,449.1282874378701,452.3813994794999,1736495.0,,,-2.2705657021029246,0.0002165549147205,-0.0124812097228068,0.0149558457217271,-0.0195825389810005,Chemicals,2.0
2022-11-24,495.2634582519531,501.7697120079686,458.3947270799713,461.35211241597113,4878787.0,,,-1.753213499250534,0.0008112749932732,-0.0684713262627392,0.0131369549834738,-0.0744426639149011,Chemicals,2.0
2022-11-25,526.41455078125,531.1463549344169,486.1941252270999,488.9050615841195,3312638.0,,,-1.3195707150000278,0.0006289802328491,-0.071254658788331,0.0089887411853346,-0.0764044715224134,Chemicals,2.0
2022-11-28,531.8858032226562,539.229989704736,507.043751443942,520.4506026453614,1577078.0,,,-1.243407442723223,0.0001039342934819,-0.0214993528836637,0.0138078257354903,-0.0467056116711483,Chemicals,2.0
2022-11-29,531.4915161132812,546.5741709224638,526.414646670819,534.5967349506088,885600.0,,,-1.2488961670670848,-7.413003072953561e-06,0.0058424617198702,0.0283779784849245,-0.009552117557,Chemicals,2.0
2022-11-30,509.0646667480469,535.5332438736142,495.4606749001639,533.3152046675109,469673.0,,,-1.5610920039084597,-0.0004219606275042,0.0476374407879822,0.0519945281110376,-0.026723504372807,Chemicals,2.0
2022-12-01,523.309326171875,527.4004000714692,506.6987021247387,510.5433272392529,547914.0,,,-1.3627973929750026,0.000279820234133,-0.024394747607516,0.0078176972872265,-0.031741502045543,Chemicals,2.0
2022-12-02,514.5358276367188,531.1464530433716,508.02954307719256,523.309369002756,270405.0,,,-1.484930006103251,-0.0001676541597172,0.0170513711481168,0.0322827381777204,-0.0126449592235584,Chemicals,2.0
2022-12-05,512.0712890625,525.4288009556005,510.6418740994392,517.1480978488864,410127.0,,,-1.5192379318433158,-4.789828894012027e-05,0.0099142617343008,0.0260852583974302,-0.0027914374298895,Chemicals,2.0
2022-12-06,497.7279968261719,515.9652383434001,494.8691967264412,514.6343787054878,235149.0,,,-1.7189055735104697,-0.000280103425884,0.0339671105244667,0.0366409798796136,-0.0057436996069343,Chemicals,2.0
2022-12-07,507.4380493164063,517.5424495213468,498.46730750788686,498.46730750788686,490412.0,,,-1.5837355407700853,0.0001950875287737,-0.0176784965585539,0.0199125789218066,-0.0176784965585539,Chemicals,2.0
2022-12-08,520.4013061523438,526.8582526291434,497.0379480580625,510.0011187376508,422580.0,,,-1.4032788591303154,0.0002554648169052,-0.0199849371854735,0.0124076292669976,-0.0448948874994594,Chemicals,2.0
2022-12-09,513.7964477539062,526.8582335814075,509.0646430349343,523.0136084026519,235446.0,,,-1.4952226387195902,-0.0001269185592033,0.0179393234208586,0.0254221022441896,-0.0092094928636765,Chemicals,2.0
2022-12-12,526.3654174804688,527.4004905216902,505.51582261967945,512.6135608808952,351782.0,,,-1.3202546814236824,0.0002446293621045,-0.0261260640286723,0.001966453355116,-0.0396104952346397,Chemicals,2.0
2022-12-13,522.9150390625,546.6233999198931,517.5424435670765,527.400394873116,741309.0,,,-1.368286117318865,-6.555100892616684e-05,0.0085775995631289,0.0453388391733737,-0.0102743181857146,Chemicals,2.0
2022-12-14,509.9518432617188,533.5123725320751,507.7830817951655,525.5767332316125,316805.0,,,-1.5487419493109038,-0.0002479025239744,0.0306399323315607,0.046201478789958,-0.0042528750414581,Chemicals,2.0
2022-12-15,505.8608093261719,516.2116584837643,500.8825257285004,512.5149266417669,367466.0,,,-1.6056917126171315,-8.022392681983681e-05,0.0131540478979952,0.0204618522857704,-0.0098412122581758,Chemicals,2.0
2022-12-16,501.3754577636719,507.3888146567288,493.8834080321953,502.1640819105293,509306.0,505.3999420166016,,-1.668130625091087,-8.866770225736009e-05,0.0015729213200323,0.0119937200753279,-0.0149429925527149,Chemicals,2.0
2022-12-19,503.05126953125,510.0997291524813,500.6853671103714,500.7346749199389,140417.0,507.9704025268555,,-1.6448022721580753,3.342428795882535e-05,-0.0046050865023553,0.0140114140409568,-0.0047031039660891,Chemicals,2.0
2022-12-20,503.19915771484375,505.6636456454991,497.8265619923826,505.6143679205185,109997.0,510.7109130859375,,-1.6427435757052613,2.9398232854394024e-06,0.0047997103505554,0.0048976392207158,-0.0106768774154143,Chemicals,2.0
2022-12-21,492.0103759765625,507.09306014679504,478.1106580454357,503.1991571868132,326458.0,512.4064804077149,,-1.7984984488544573,-0.0002223529504519,0.0227409456315685,0.0306552156350277,-0.0282508634163214,Chemicals,2.0
2022-12-22,488.3629455566406,500.29107372533207,464.9503091015142,490.9752968706066,533055.0,512.0614547729492,,-1.8492729724499744,-7.413320120906563e-05,0.0053492005028932,0.024424719928527,-0.0479410583217784,Chemicals,2.0
2022-12-23,479.58935546875,486.9828193248972,471.0129253619867,478.1106626975206,295703.0,509.7201950073242,,-1.97140686004982,-0.0001796530667962,-0.0030832476875641,0.0154162384378211,-0.0178828616794064,Chemicals,2.0
2022-12-26,485.5040893554688,488.9543722239848,470.2242652234692,476.3854846315336,195031.0,507.40110931396487,,-1.8890700473577664,0.0001233291318765,-0.0187817258883248,0.0071065989847716,-0.0314720812182741,Chemicals,2.0
2022-12-27,509.4096374511719,512.6134716489779,483.0888952386404,487.96859320431554,309484.0,506.29701538085936,,-1.5562897949314458,0.0004923861326778,-0.042089985486212,0.0062893081761004,-0.0516691092540517,Chemicals,2.0
2022-12-28,516.70458984375,525.2316824158768,510.0504720931228,510.0504720931228,201311.0,506.6790115356445,,-1.454739473268815,0.0001432040514403,-0.0128779923411158,0.0165028388362205,-0.0128779923411158,Chemicals,2.0
2022-12-29,519.0704345703125,520.8448538421346,513.8457322045509,517.5424640909146,293939.0,506.4670669555664,,-1.4218054279101786,4.578718232942203e-05,-0.0029436669431245,0.0034184556731515,-0.0100654978935307,Chemicals,2.0
2022-12-30,518.774658203125,524.4429798842043,514.6835845747356,521.6827657079187,151449.0,506.6790084838867,,-1.4259228208158066,-5.698193298802056e-06,0.005605723908848,0.0109263657957245,-0.0078860321407363,Chemicals,2.0
2023-01-02,517.7889404296875,526.3653708959494,515.5709011798697,521.3871170577692,188657.0,506.9648910522461,,-1.4396446316754623,-1.9000885217711484e-05,0.0069491183513801,0.0165635644112922,-0.0042836744407425,Chemicals,2.0
2023-01-03,517.986083984375,522.7671664904493,516.5566689545896,520.4012941839211,85226.0,507.97779541015626,,-1.4369002695035311,3.807411462359855e-06,0.0046626932155555,0.0092301369745264,-0.0027595626098491,Chemicals,2.0
2023-01-04,525.3795166015625,532.230804658737,515.9158474321765,519.0211261000386,258179.0,508.8748687744141,,-1.3339790412265318,0.0001427341939443,-0.0121024712623998,0.0130406455536986,-0.0180130151068738,Chemicals,2.0
2023-01-05,550.8130493164062,562.6918690398436,521.1406388701608,527.3018586611721,797190.0,510.3954559326172,,-0.979928282672282,0.0004840982929704,-0.0426845200643176,0.0215659736786912,-0.0538702023909396,Chemicals,2.0
2023-01-06,554.3125610351562,570.4796244023089,530.9985435115138,553.57321472571,524972.0,512.4212615966796,,-0.9312128803534448,6.353356593662873e-05,-0.0013338076049828,0.0291659697138404,-0.0420593346831332,Chemicals,2.0
2023-01-09,554.509765625,569.592419216368,550.3694140080346,557.1221468103197,166981.0,513.8284790039063,,-0.9284676685337824,3.5576424513172888e-06,0.0047111545138889,0.0271999782986112,-0.0074666883680555,Chemicals,2.0
2023-01-10,551.2073974609375,561.9032510675012,539.2792397145719,557.319279425738,145658.0,515.2430969238281,,-0.9744387086806884,-5.955473408733037e-05,0.0110881711547305,0.0194044086778093,-0.0216400538187823,Chemicals,2.0
2023-01-11,562.0017700195312,565.2056041377247,547.2641812103684,551.4044725516607,165310.0,517.8455932617187,,-0.8241742591708173,0.0001958314167828,-0.0188563418003154,0.0057007544977698,-0.0262233850413863,Chemicals,2.0
2023-01-12,564.2691650390625,576.1972622257443,557.5657099188452,564.5156138253011,144471.0,520.7660110473632,,-0.792610695602684,4.034498004254372e-05,0.0004367574936006,0.0211390200381693,-0.0118798891301339,Chemicals,2.0
2023-01-13,606.85546875,620.0651477941184,565.8956924039094,567.1279363383175,1417432.0,526.0400115966797,,-0.1997825854880679,0.0007547161239616,-0.0654645701611839,0.0217674219387487,-0.0674951095529542,Chemicals,2.0
2023-01-16,619.8186645507812,644.315648537732,608.2848499322685,610.2071623967134,709501.0,531.8783813476563,,-0.019326753496029,0.000213612572817,-0.015506958250497,0.0395228239935387,-0.0186083693153578,Chemicals,2.0
2023-01-17,601.1378784179688,629.9231092137965,596.4060736687744,622.9239876231301,219546.0,536.7753173828125,,-0.27937503600819,-0.0003013911519807,0.0362414513996296,0.047884573288881,-0.0078714133962862,Chemicals,2.0
2023-01-18,608.6300048828125,624.5012841701463,602.2716135549449,602.2716135549449,391405.0,542.606298828125,,-0.1750799273497625,0.0001246324135248,-0.010447055315802,0.0260770569311477,-0.010447055315802,Chemicals,2.0
2023-01-19,593.843017578125,608.2356025833352,592.6107736506872,608.2356025833352,174650.0,547.8803024291992,,-0.3809240831992239,-0.0002429552796618,0.0242363462719619,0.0242363462719619,-0.0020750331164341,Chemicals,2.0
2023-01-20,596.7018432617188,607.3484197580538,591.7235893623575,596.4061167250751,224041.0,553.7359268188477,,-0.3411274331152972,4.814110125017423e-05,-0.0004956018487007,0.0178423723951282,-0.0083429504292275,Chemicals,2.0
2023-01-23,609.024169921875,613.6081409721301,596.258111989371,599.7083946647421,248054.0,559.9119308471679,,-0.1695929023013627,0.0002065072665571,-0.01529623242757,0.0075267473388505,-0.0209614963789395,Chemicals,2.0
2023-01-24,613.9531860351562,628.9372838276923,599.2648749118625,606.2639961661924,1333094.0,565.1391082763672,,-0.1009779004689652,8.093301311692613e-05,-0.0125240654236519,0.0244059288775775,-0.0239241548987623,Chemicals,2.0
2023-01-25,629.9722900390625,644.1184845543866,607.4961758114342,613.9531211028583,473741.0,570.8024932861329,,0.1220180941312002,0.0002609173527929,-0.0254283707227994,0.0224552646822717,-0.0356779410507637,Chemicals,2.0
2023-01-27,612.4744873046875,649.2446327236863,598.3283516013008,630.9088678199329,317561.0,575.4726959228516,,-0.1215623160539113,-0.0002777551173447,0.0300982014718187,0.0600353911569655,-0.0230966938159978,Chemicals,2.0
2023-01-30,617.9949951171875,628.1979507123365,609.5171208426922,613.0660194348624,167060.0,580.4337127685546,534.6469921875,-0.0447133780579891,9.013449420226528e-05,-0.0079757533981168,0.0165097705899937,-0.0137183542609236,Chemicals,2.0
2023-01-31,641.21044921875,645.5972495458307,620.0651318155727,621.0016492152217,191098.0,586.6047882080078,538.4383599853516,0.2784603322949758,0.000375657639382,-0.0315166417330701,0.006841436118868,-0.0329771877999504,Chemicals,2.0
2023-02-01,623.8605346679688,658.5112637040977,611.291644529904,645.1044716240968,163414.0,591.8985107421875,541.9477917480468,0.0369386185626782,-0.0002705806583769,0.0340523815429911,0.0555424283322727,-0.020146955031791,Chemicals,2.0
2023-02-02,639.1401977539062,650.6247341743982,617.1077024138989,621.839506628809,190407.0,597.5865447998046,545.5686151123047,0.2496411308987737,0.0002449211360046,-0.0270686950780064,0.0179687280832145,-0.0344720851816783,Chemicals,2.0
2023-02-03,642.6891479492188,655.553762380344,624.8462199700007,642.2948058293953,148144.0,602.1803497314453,548.51712890625,0.2990447478799219,5.5526943975428014e-05,-0.0006135814196984,0.0200168533608751,-0.0277629209022024,Chemicals,2.0
2023-02-06,651.2161865234375,670.143463533365,642.8369285912229,645.6957583059464,251998.0,607.0255310058594,551.0131616210938,0.4177464834693911,0.0001326774942665,-0.008477105348014,0.0290645063830063,-0.0128670909993006,Chemicals,2.0
2023-02-07,655.307373046875,663.4401836187242,648.0618022410391,654.5187489038439,104797.0,612.0654113769531,553.4815930175781,0.4746983708949469,6.282378429932178e-05,-0.0012034415840072,0.0124106807070327,-0.0110567515395826,Chemicals,2.0
2023-02-08,624.2055053710938,665.2145598301058,621.0509488354402,658.5111647969429,142665.0,615.7153167724609,555.3358728027343,0.0417408275396921,-0.000474614951014,0.0549589183861078,0.0656980018698041,-0.0050537146957365,Chemicals,2.0
2023-02-09,616.0726928710938,630.810342441361,607.791989519031,624.3533360549953,179986.0,618.4188629150391,557.4760333251953,-0.0714730333536459,-0.0001302906243219,0.0134410164250442,0.0239219328186501,-0.0134411140891054,Chemicals,2.0
2023-02-10,636.0350952148438,649.4418862921286,611.193043354542,611.193043354542,354949.0,622.0071594238282,559.7305487060547,0.2064161522192612,0.0003240267353957,-0.0390576747214088,0.0210786970375529,-0.0390576747214088,Chemicals,2.0
2023-02-13,667.0382690429688,721.4048319377298,660.5319853741447,667.8268930781772,781247.0,625.0162994384766,562.7805975341797,0.6379998151930879,0.0004874443888611,0.0011822770473723,0.0815044134915428,-0.0097539885952254,Chemicals,2.0
