Date_Ticker,Close_OFSS.NS,High_OFSS.NS,Low_OFSS.NS,Open_OFSS.NS,Volume_OFSS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-03-04,1970.6234130859373,2053.608996677096,1962.8553561744363,2016.3223605067349,23586.0,2135.221008300781,,-0.821180349746875,-0.0226645177816081,0.0231900966553697,0.0421113354485145,-0.0039419286607057,Information Technology,12.0
2020-03-05,1957.284912109375,1993.1696178317336,1947.69806761504,1993.1696178317336,21286.0,2120.1036010742187,,-0.8258276121604217,-0.0067686707099835,0.0183339203711969,0.0183339203711969,-0.0048980321848,Information Technology,12.0
2020-03-06,1929.9263916015625,1970.433929022194,1914.238743094576,1932.5409688486905,45868.0,2106.490557861328,,-0.8353595846264138,-0.0139777915512198,0.0013547549059411,0.0209891618648812,-0.0081286253067757,Information Technology,12.0
2020-03-09,1837.846435546875,1960.240692722825,1808.8583220052024,1913.9733529279408,13471.0,2088.5937072753904,,-0.8674411295890665,-0.0477116414674625,0.0414218053851778,0.0665965636783632,-0.0157728703448756,Information Technology,12.0
2020-03-11,1801.12841796875,1864.3338071780177,1749.972917162036,1855.9973551947012,36378.0,2067.127349853516,,-0.8802340411231737,-0.0199788278650164,0.0304636452784585,0.0350921059146622,-0.0284019175403413,Information Technology,12.0
2020-03-12,1650.4659423828125,1776.0811154089845,1557.4007877453023,1743.076307452163,58097.0,2039.7572631835935,,-0.9327263010219964,-0.0836489359019993,0.0561116486509543,0.0761089155495198,-0.0563872008792559,Information Technology,12.0
2020-03-13,1666.873291015625,1706.0168276102986,1489.1553181493175,1515.7183186891875,110289.0,2013.336389160156,,-0.9270098224805766,0.0099410404125788,-0.0906817411624244,0.0234832106349387,-0.1066175658487057,Information Technology,12.0
2020-03-16,1523.03173828125,1666.873356903322,1515.7183786020737,1666.873356903322,81211.0,1979.484704589844,,-0.977125607058112,-0.0862942333467545,0.0944442686298829,0.0944442686298829,-0.004801843254711,Information Technology,12.0
2020-03-17,1527.42724609375,1560.5456552281858,1508.139766983155,1523.2969505709254,20484.0,1946.5614013671875,,-0.9755941697338296,0.0028860250919395,-0.0027040865831007,0.021682478965288,-0.0126274290051594,Information Technology,12.0
2020-03-18,1453.195068359375,1579.3786297058343,1428.185713858275,1574.831474341998,31499.0,1910.151940917969,,-1.001457376556459,-0.0485994851304484,0.0837027379400261,0.0868318122555409,-0.0172099087353324,Information Technology,12.0
2020-03-19,1337.924560546875,1454.331707365644,1307.3070324157038,1454.331707365644,66872.0,1868.687561035156,,-1.0416187334652112,-0.0793221160202792,0.0870057626950115,0.0870057626950115,-0.0228843456754066,Information Technology,12.0
2020-03-20,1424.28271484375,1477.8254875489058,1350.5809052724007,1350.5809052724007,21518.0,1831.946545410156,,-1.0115307194318264,0.0645463554847787,-0.0517466151932024,0.037592798218456,-0.0517466151932024,Information Technology,12.0
2020-03-23,1194.120849609375,1382.2593932721816,1141.335938594911,1186.8454198976458,27579.0,1785.0805419921876,2042.7276953125,-1.0917213335956646,-0.1615984402784981,-0.0060927080488621,0.1575540228816465,-0.0442039941198003,Information Technology,12.0
2020-03-24,1206.473876953125,1270.2856750121402,1183.965496454559,1214.1661660838156,17779.0,1740.14326171875,2023.584169921875,-1.087417419702417,0.010344872001683,0.0063758439180772,0.0528911560191986,-0.0186563347359081,Information Technology,12.0
2020-03-25,1233.6053466796875,1250.4677143427948,1183.0182436903654,1183.0182436903654,55582.0,1696.2916320800782,2003.4637622070316,-1.0779645539189169,0.0224882363761421,-0.0410075257256949,0.0136691752418982,-0.0410075257256949,Information Technology,12.0
2020-03-26,1323.070556640625,1357.1362888290632,1257.7052041841089,1258.046203800779,65131.0,1658.5445495605468,1985.103103027344,-1.0467940117191534,0.0725233643010203,-0.0491465496783086,0.0257474796166077,-0.049404283186895,Information Technology,12.0
2020-03-27,1363.654052734375,1403.55536161978,1327.390505333177,1356.5680870947117,42125.0,1623.3685241699218,1967.563967285156,-1.0326543301808606,0.0306737202260736,-0.0051963073958931,0.0292605802808971,-0.0265929231306742,Information Technology,12.0
2020-03-30,1472.5205078125,1506.5104763277768,1313.2563695381796,1323.0707022333906,40601.0,1596.6388305664063,1953.3404711914063,-0.9947242070231216,0.0798343647788292,-0.1014925121831574,0.0230828489891596,-0.1081575009851067,Information Technology,12.0
2020-03-31,1533.641845703125,1546.7906848104335,1495.407792131827,1527.0484149102865,43622.0,1571.1709777832032,1939.9475854492184,-0.9734289432791752,0.0415079705622733,-0.0042991985458089,0.0085736048114155,-0.024930236272843,Information Technology,12.0
2020-04-01,1455.8475341796875,1561.1899637741574,1431.0276451925013,1561.1899637741574,24749.0,1543.147235107422,1924.817685546875,-1.000533231876962,-0.050725214456946,0.0723581467985423,0.0723581467985423,-0.0170484122852681,Information Technology,12.0
2020-04-03,1541.599365234375,1674.2625674246362,1420.986050744739,1455.089715962613,42497.0,1521.6960327148438,1910.942041015625,-0.9706564667102096,0.0589016562802404,-0.0561168168738899,0.0860555635802897,-0.0782390789784081,Information Technology,12.0
2020-04-07,1574.7557373046875,1624.5093104746718,1532.202012380218,1565.168891340791,51682.0,1502.5695739746093,1897.662834472656,-0.9591044668293623,0.0215077748590481,-0.0060878304722387,0.0315944701716985,-0.0270224288862116,Information Technology,12.0
2020-04-08,1588.5107421875,1648.495221177605,1535.422670594721,1552.853431415885,28005.0,1485.4987915039062,1884.347243652344,-0.9543120904369652,0.0087346910742838,-0.0224470063844276,0.0377614563106456,-0.0334200268105664,Information Technology,12.0
2020-04-09,1625.7974853515625,1663.2735866292653,1583.963693575889,1587.7150596953843,12316.0,1474.8963439941406,1871.55533203125,-0.9413210294223584,0.023472767400185,-0.023423843374898,0.0230509037044051,-0.0257312439910849,Information Technology,12.0
2020-04-13,1658.3095703125,1662.743120738013,1578.8102125239132,1621.818723053486,14109.0,1467.755401611328,1859.932802734375,-0.9299935053857002,0.0199976228613166,-0.0220048463280215,0.0026735360543552,-0.0479399981835753,Information Technology,12.0
2020-04-15,1697.263671875,1727.919040657254,1629.3973409706562,1629.3973409706562,27387.0,1470.0952880859377,1849.6979150390623,-0.9164215206204722,0.0234902470925011,-0.0399857323460948,0.0180616419771646,-0.0399857323460948,Information Technology,12.0
2020-04-16,1665.244140625,1713.8228067651764,1652.1331388030476,1696.8468338440475,14847.0,1470.0138305664063,1839.0189208984373,-0.9275774341926926,-0.0188653841949185,0.0189778137920284,0.0291720985260117,-0.0078733210957473,Information Technology,12.0
2020-04-17,1642.3568115234375,1735.4976368909977,1629.5868094868415,1724.1297484397464,232041.0,1475.9800842285156,1828.446779785156,-0.9355516004402386,-0.0137441282891843,0.0497899946848072,0.0567116869574544,-0.0077754127160408,Information Technology,12.0
2020-04-20,1542.470947265625,1658.1201562067677,1534.6649600933908,1642.2809721098165,149543.0,1476.7322692871094,1814.725734863281,-0.97035279912258,-0.0608186135661708,0.0647078799254707,0.0749765881465429,-0.0050607028845969,Information Technology,12.0
2020-04-21,1546.03271484375,1583.1678143669578,1493.8541292201946,1543.001278147978,29775.0,1481.3741516113282,1798.9433178710938,-0.9691118449388456,0.0023091310630122,-0.0019607843137254,0.0240196078431373,-0.0337499880323223,Information Technology,12.0
2020-04-22,1519.697265625,1568.692792274904,1505.7147994253671,1546.032874641566,32616.0,1490.4627868652344,1783.9755981445312,-0.9782873694984056,-0.0170342121262366,0.0173295100361552,0.0322403203310062,-0.0092008234244483,Information Technology,12.0
2020-04-23,1540.12158203125,1568.730769669579,1532.3914544291847,1543.7593435569977,39188.0,1496.2547302246094,1769.5853686523435,-0.9711713406339978,0.0134397270221119,0.0023619963308023,0.0185759280125124,-0.0050191671178778,Information Technology,12.0
2020-04-24,1543.418212890625,1564.941340469484,1530.9135359113634,1531.3303029700724,65359.0,1513.7195983886718,1756.4099877929686,-0.970022762640786,0.0021405003980446,-0.0078319083056002,0.0139451040548166,-0.0081019369052551,Information Technology,12.0
2020-04-27,1602.569091796875,1613.0274004338285,1556.8701463589634,1564.979202558662,288169.0,1533.5243591308597,1744.545700683594,-0.94941402581554,0.0383245956359864,-0.0234560178594643,0.0065259642722967,-0.0285160531747631,Information Technology,12.0
2020-04-28,1696.96044921875,1708.9346622578096,1618.0294831041792,1625.4565406872082,67439.0,1556.6921142578126,1733.8757983398436,-0.9165271663190258,0.0589000236589107,-0.0421364614387217,0.0070562711373576,-0.0465131442226064,Information Technology,12.0
2020-04-29,1808.0247802734373,1837.8086858782908,1678.089848538559,1680.931820733216,96746.0,1580.9398254394532,1726.0789404296877,-0.8778312819686713,0.0654489803258641,-0.0702938150665172,0.0164731733380052,-0.0718656807984832,Information Technology,12.0
2020-04-30,1778.58203125,1856.7551378395533,1758.3470415243655,1856.7551378395533,41818.0,1601.6862243652345,1717.744765625,-0.8880894197555587,-0.0162844831247195,0.0439524886769562,0.0439524886769562,-0.0113770348345489,Information Technology,12.0
2020-05-04,1751.488525390625,1807.494247995989,1678.3551103249592,1704.4253936029263,30123.0,1615.6346252441406,1708.7732275390624,-0.8975290585615024,-0.0152332056567182,-0.0268703626118259,0.0319760716633148,-0.0417550066731697,Information Technology,12.0
2020-05-05,1776.0430908203125,1799.9156563679292,1751.526270922832,1758.2333990625666,22634.0,1627.7546875,1700.5762231445312,-0.8889740110938097,0.0140192556638138,-0.0100277362918711,0.0134414337529336,-0.0138041807792831,Information Technology,12.0
2020-05-06,1819.5821533203125,1837.808705528441,1780.7797962125587,1816.5507162802653,52906.0,1645.9414184570312,1693.3401806640625,-0.8738045817079407,0.0245146430990536,-0.0016660072393628,0.0100168888636709,-0.0213248723268408,Information Technology,12.0
2020-05-07,1892.2984619140625,1902.226490916177,1800.1808290685449,1801.0522930925476,112656.0,1663.4763732910155,1687.8419067382813,-0.8484695183171306,0.0399631907034588,-0.0482197553176781,0.0052465449832221,-0.0486802873328664,Information Technology,12.0
2020-05-08,1858.38427734375,1959.028011455105,1841.597770849599,1921.3624479615005,80684.0,1677.657800292969,1681.827531738281,-0.8602855473834129,-0.0179222174793759,0.0338886695209061,0.054156578560387,-0.0090328500401135,Information Technology,12.0
2020-05-11,1887.3724365234373,1954.5188341892567,1871.912183190176,1902.2265505292885,195856.0,1692.6008850097655,1676.946162109375,-0.850185793083407,0.0155985818073758,0.0078702611728356,0.0355766548066707,-0.008191416296054,Information Technology,12.0
2020-05-12,1925.985595703125,1936.8607644557624,1880.4002527725384,1909.805227405693,106452.0,1707.6102905273438,1673.361484375,-0.83673259593334,0.0204586855421145,-0.0084010847918751,0.0056465472934479,-0.0236685793664747,Information Technology,12.0
2020-05-13,1915.6029052734373,1974.185463710677,1902.984622467487,1969.676238069693,50861.0,1720.4749572753906,1669.4607836914065,-0.8403500254383617,-0.0053908453172501,0.0282278402519633,0.0305817861708019,-0.0065871077827318,Information Technology,12.0
2020-05-14,1914.5797119140625,1943.908825611427,1902.984429282765,1915.9059654987875,82715.0,1731.3407592773438,1666.1921337890626,-0.8407065158752683,-0.0005341364624987,0.0006927126493987,0.0153188261187846,-0.0060563070626635,Information Technology,12.0
2020-05-15,1965.5458984375,1996.9591274026116,1930.2675132806264,1930.2675132806264,77793.0,1746.3558471679687,1664.159560546875,-0.8229494048319538,0.0266200389601355,-0.0179483904114972,0.0159819361074615,-0.0179483904114972,Information Technology,12.0
2020-05-18,1959.10400390625,2008.3269229951932,1944.666748832327,2008.3269229951932,50312.0,1762.1932067871094,1663.1993530273437,-0.8251938230300492,-0.0032774073280969,0.0251252199938329,0.0251252199938329,-0.0073693152814433,Information Technology,12.0
2020-05-19,1969.489990234375,2020.1567859793129,1942.771747806718,2020.1567859793129,36735.0,1783.5441589355469,1661.7291748046875,-0.8215752452022171,0.0053013961011852,0.0257258457753868,0.0257258457753868,-0.0135660717039123,Information Technology,12.0
2020-05-20,1904.9752197265625,1988.550936109505,1869.4594828991956,1950.9174124372869,41910.0,1801.4912841796877,1659.5022314453124,-0.8440528136056205,-0.0327570948964991,0.0241169503072689,0.043872337822294,-0.0186436739226797,Information Technology,12.0
2020-05-21,1915.8089599609373,1931.7747936550215,1904.9752144598424,1904.9752144598424,37354.0,1821.2968688964845,1658.4059423828126,-0.8402782339974767,0.0056870767252972,-0.0056549195287801,0.0083337295251035,-0.0056549195287801,Information Technology,12.0
2020-05-22,1921.510986328125,1927.823975755632,1893.8968282520464,1899.598883218827,22986.0,1840.366339111328,1657.6904638671874,-0.838291593005071,0.0029763021712268,-0.0114035794045448,0.0032854297854265,-0.0143710643720269,Information Technology,12.0
2020-05-26,1919.5560302734373,1943.952639387958,1906.1154724548453,1926.4799539981664,14164.0,1859.1732299804687,1657.483056640625,-0.8389727185535152,-0.0010174056087096,0.0036070443454274,0.0127095061200404,-0.0070019096117123,Information Technology,12.0
2020-05-27,1967.8201904296875,1972.0151948013208,1890.9239744277745,1926.4802857771756,108899.0,1877.4357849121093,1660.0825317382812,-0.8221570195623276,0.0251433974289225,-0.0210079685397908,0.0021318026880885,-0.0390768508097898,Information Technology,12.0
2020-05-28,2030.7867431640625,2036.4072601751031,1964.765058292423,1964.765058292423,48841.0,1894.127099609375,1664.6756982421875,-0.8002188651664746,0.0319981231215164,-0.0325103978021712,0.0027676549642448,-0.0325103978021712,Information Technology,12.0
2020-05-29,2029.768798828125,2073.104379080094,2020.156723032862,2040.5212061279512,20240.0,1905.2143005371092,1672.2617553710938,-0.8005735267929794,-0.0005012561458577,0.0052973556919557,0.0213500080782542,-0.0047355520494809,Information Technology,12.0
2020-06-01,2087.929443359375,2130.083918527981,2003.864906565632,2041.9057168467905,38466.0,1920.681671142578,1680.6828784179688,-0.7803097971765363,0.028653827256005,-0.0220427594710934,0.0201896071261784,-0.0402621540019509,Information Technology,12.0
2020-06-02,2097.74560546875,2117.824908183762,2028.95441472888,2117.824908183762,65618.0,1937.9945251464844,1692.1771557617187,-0.776889751603474,0.0047013859307339,0.0095718483035627,0.0095718483035627,-0.0327929137644403,Information Technology,12.0
2020-06-03,2036.4073486328125,2121.0422517138227,2020.767466865792,2104.872774113154,28404.0,1951.012738037109,1702.3567578125,-0.7982605920005323,-0.0292400835811696,0.0336206926017563,0.0415608906232987,-0.0076801342214369,Information Technology,12.0
2020-06-04,2041.66162109375,2060.885773470142,2020.1975743572384,2055.1429492281845,13708.0,1962.1167114257807,1714.1260888671875,-0.7964299527884384,0.0025801676980124,0.0066031158127037,0.0094159346376374,-0.0105130284640472,Information Technology,12.0
2020-06-05,2066.9951171875,2083.6939939963054,2039.7067087438425,2039.7067087438425,20526.0,1970.851544189453,1728.7075,-0.7876035183632294,0.0124082736492732,-0.0132019704433498,0.0080788177339901,-0.0132019704433498,Information Technology,12.0
2020-06-08,2114.933349609375,2126.052279106505,2048.667234464698,2078.806672904139,63259.0,1983.6789978027343,1742.5205126953124,-0.7709013757388445,0.0231922330262217,-0.0170817093181251,0.0052573427428264,-0.0313324839087322,Information Technology,12.0
2020-06-09,2111.87841796875,2144.950218934064,2073.308007738747,2124.422859908713,37789.0,1994.904296875,1760.8756640625,-0.7719657433926295,-0.0014444576426908,0.005939945137575,0.0156598981664499,-0.018263556226452,Information Technology,12.0
2020-06-10,2105.97265625,2134.19774922438,2079.010002083177,2108.131211829273,10394.0,2003.903649902344,1778.8656396484375,-0.7740233677469055,-0.0027964496765066,0.0010249684737677,0.0134024023961636,-0.012802945986409,Information Technology,12.0
2020-06-11,2106.257568359375,2126.0518842979063,2082.838414461457,2101.6145063174704,12095.0,2013.4363830566408,1796.3186840820313,-0.7739241016195205,0.0001352876584268,-0.0022044132264038,0.0093978610384055,-0.0111188461704422,Information Technology,12.0
2020-06-12,2099.9853515625,2114.1589512678893,2036.4481686990885,2036.4481686990885,38819.0,2022.7066650390625,1811.8569799804689,-0.7761094024581194,-0.0029778963841353,-0.030256012412723,0.0067493802729829,-0.030256012412723,Information Technology,12.0
2020-06-15,2235.735107421875,2249.053559188215,2084.0604739905903,2087.7668497643585,72947.0,2036.2161254882808,1829.2986010742188,-0.7288128779714532,0.064643191800538,-0.0661832688346273,0.0059570794957448,-0.0678410572557441,Information Technology,12.0
2020-06-16,2348.06591796875,2362.2802888982524,2257.1995450127783,2257.1995450127783,89205.0,2055.6642211914063,1846.809509277344,-0.6896757399485974,0.0502433450966418,-0.0386983909866456,0.0060536507176931,-0.0386983909866456,Information Technology,12.0
2020-06-17,2327.008544921875,2425.817049471573,2298.824221695743,2298.824221695743,63861.0,2073.540148925781,1862.676843261719,-0.6970123318535442,-0.0089679650327241,-0.0121118262705298,0.0424615993634072,-0.0121118262705298,Information Technology,12.0
2020-06-18,2229.177734375,2327.008586456026,2219.7285351902037,2312.631341730983,40357.0,2089.750274658203,1878.143447265625,-0.7310975299983858,-0.0420414487778167,0.0374369463991532,0.0438865194876241,-0.0042388720464435,Information Technology,12.0
2020-06-19,2111.267578125,2272.6763975645563,2085.3231461524247,2233.5765885741985,153909.0,2099.5232055664064,1889.5368115234376,-0.772178565886817,-0.0528940130846313,0.0579315534025393,0.0764511429588201,-0.0122885569983585,Information Technology,12.0
2020-06-22,2149.7158203125,2165.7222260851804,2093.550610065816,2123.6085105863344,48743.0,2110.933447265625,1901.0360131835937,-0.7587828274077428,0.0182109755228873,-0.0121445399803451,0.0074458240579695,-0.0261268069555909,Information Technology,12.0
2020-06-23,2209.994384765625,2288.967807237389,2130.124845525186,2130.124845525186,89421.0,2125.4553649902346,1913.4656860351563,-0.737781194059454,0.0280402478706987,-0.0361401548307143,0.0357346710996913,-0.0361401548307143,Information Technology,12.0
2020-06-24,2207.958251953125,2256.384957936621,2158.635429072941,2209.994700471118,55754.0,2137.462268066406,1925.1089013671876,-0.7384906023734128,-0.000921329405421,0.0009223220213478,0.0219327996535527,-0.0223386573711499,Information Technology,12.0
2020-06-25,2169.143310546875,2239.360210876239,2146.4573945648444,2202.62260198228,77942.0,2144.380096435547,1935.325576171875,-0.7520141023977587,-0.0175795630972256,0.015434338189008,0.0323707981800709,-0.0104584680374627,Information Technology,12.0
2020-06-26,2229.70703125,2272.920499833515,2199.363954470728,2199.363954470728,58726.0,2154.3770080566405,1945.974443359375,-0.7309131178611361,0.027920571411142,-0.0136085487259109,0.0193807832050871,-0.0136085487259109,Information Technology,12.0
2020-06-29,2322.365478515625,2358.1661973455125,2204.8216511053984,2222.131460441932,80496.0,2166.098809814453,1959.1168701171875,-0.6986300209800271,0.041556332723084,-0.043160311760128,0.0154156265071465,-0.0506138368390476,Information Technology,12.0
2020-06-30,2332.75146484375,2403.0089293021606,2298.7020104101057,2345.133030400012,67444.0,2177.8491027832038,1972.9247631835935,-0.6950114431521951,0.0044721584195969,0.0053077088334787,0.030117852466172,-0.0145962632311217,Information Technology,12.0
2020-07-01,2321.265869140625,2384.2736588050584,2258.869212835319,2307.70320307302,86430.0,2192.0920288085936,1988.5006616210935,-0.6990131354939444,-0.0049236259739716,-0.0058427887334706,0.0271437195118713,-0.0268804436126078,Information Technology,12.0
