Date_Ticker,Close_IOB.NS,High_IOB.NS,Low_IOB.NS,Open_IOB.NS,Volume_IOB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-08,7.050000190734863,7.199999809265137,6.900000095367432,7.0,751375.0,7.275000023841858,8.600000047683716,-1.145301081020491,0.0071428843906947,-0.0070922254442735,0.0212765410598716,-0.0212766086963461,Financial Services,9.0
2020-04-09,7.099999904632568,7.199999809265137,7.050000190734863,7.099999904632568,644900.0,7.217500019073486,8.522000045776368,-1.1425473906179682,0.007092157807799,0.0,0.0140844937994042,-0.00704221331962,Financial Services,9.0
2020-04-13,7.050000190734863,7.199999809265137,7.0,7.199999809265137,532214.0,7.150000047683716,8.447000045776367,-1.145301081020491,-0.0070422133196201,0.0212765410598716,0.0212765410598716,-0.0070922254442735,Financial Services,9.0
2020-04-15,7.099999904632568,7.150000095367432,7.0,7.050000190734863,676333.0,7.120000052452087,8.377000036239624,-1.1425473906179682,0.007092157807799,-0.00704221331962,0.007042280479784,-0.0140844937994042,Financial Services,9.0
2020-04-16,7.050000190734863,7.099999904632568,7.0,7.099999904632568,650668.0,7.095000052452088,8.309000043869018,-1.145301081020491,-0.0070422133196201,0.0070921578077991,0.0070921578077991,-0.0070922254442735,Financial Services,9.0
2020-04-17,7.25,7.300000190734863,7.099999904632568,7.199999809265137,1256900.0,7.085000061988831,8.24900004386902,-1.1342862668876217,0.0283687665041452,-0.0068965780323949,0.0068965780323948,-0.0206896683265422,Financial Services,9.0
2020-04-20,7.949999809265137,8.100000381469727,7.400000095367432,7.5,7084181.0,7.112500047683716,8.20400004386902,-1.095734391161188,0.096551697829674,-0.0566037509511252,0.0188679969563994,-0.0691823556092066,Financial Services,9.0
2020-04-21,7.75,8.0,7.199999809265137,7.900000095367432,1857959.0,7.137500047683716,8.158000040054322,-1.106749205294058,-0.0251572093161627,0.0193548510151524,0.032258064516129,-0.070967766546434,Financial Services,9.0
2020-04-22,7.699999809265137,7.900000095367432,7.5,7.699999809265137,1288747.0,7.172500038146973,8.111000032424927,-1.1095029219579695,-0.0064516375141759,0.0,0.0259740637735654,-0.0259740018466603,Financial Services,9.0
2020-04-23,7.800000190734863,7.849999904632568,7.699999809265137,7.699999809265137,811514.0,7.207500052452088,8.07000002861023,-1.1039954886301462,0.0129870628502353,-0.0128205614133843,0.0064102195737247,-0.0128205614133843,Financial Services,9.0
2020-04-24,7.599999904632568,7.800000190734863,7.599999904632568,7.800000190734863,588973.0,7.252500057220459,8.027000026702881,-1.115010329024405,-0.0256410616938013,0.0263158274489432,0.0263158274489432,0.0,Financial Services,9.0
2020-04-27,7.550000190734863,7.75,7.25,7.699999809265137,771000.0,7.28500006198883,7.984000034332276,-1.117764019426928,-0.0065789098059366,0.0198674986411719,0.0264900402930545,-0.0397351235968198,Financial Services,9.0
2020-04-28,7.5,7.599999904632568,7.449999809265137,7.599999904632568,399063.0,7.310000061988831,7.935000038146972,-1.1205177360908396,-0.0066225416518826,0.0133333206176757,0.0133333206176757,-0.0066666920979817,Financial Services,9.0
2020-04-29,7.699999809265137,7.800000190734863,7.5,7.599999904632568,1006886.0,7.330000042915344,7.894000034332276,-1.1095029219579695,0.0266666412353515,-0.0129870009233301,0.0129870628502353,-0.0259740018466603,Financial Services,9.0
2020-04-30,7.699999809265137,7.949999809265137,7.650000095367432,7.849999904632568,1423710.0,7.350000023841858,7.859000034332276,-1.1095029219579695,0.0,0.0194805323484479,0.032467533271778,-0.0064934694982125,Financial Services,9.0
2020-05-04,7.449999809265137,7.650000095367432,7.349999904632568,7.599999904632568,1036690.0,7.370000004768372,7.817000026702881,-1.1232714527547514,-0.0324675332717779,0.0201342415043936,0.026845676674188,-0.0134228063345993,Financial Services,9.0
2020-05-05,7.449999809265137,7.550000190734863,7.400000095367432,7.5,468743.0,7.389999985694885,7.779000015258789,-1.1232714527547514,0.0,0.0067114351697943,0.0134228703395886,-0.006711371164805,Financial Services,9.0
2020-05-06,7.400000095367432,7.5,7.199999809265137,7.5,595171.0,7.407499980926514,7.7440000247955325,-1.1260251431572748,-0.006711371164805,0.0135135004518676,0.0135135004518676,-0.0270270653411882,Financial Services,9.0
2020-05-07,7.400000095367432,7.449999809265137,7.300000190734863,7.400000095367432,420965.0,7.427499985694885,7.710000019073487,-1.1260251431572748,0.0,0.0,0.0067567180072072,-0.0135135004518676,Financial Services,9.0
2020-05-08,7.25,7.449999809265137,7.199999809265137,7.449999809265137,1037623.0,7.439999985694885,7.67200002670288,-1.1342862668876217,-0.0202702828965279,0.0275861805882946,0.0275861805882946,-0.0068965780323949,Financial Services,9.0
2020-05-11,7.150000095367432,7.25,7.050000190734863,7.199999809265137,748775.0,7.4449999809265135,7.635000028610229,-1.1397936739540564,-0.0137930902941473,0.0069929668854271,0.013986000461365,-0.013986000461365,Financial Services,9.0
2020-05-12,7.150000095367432,7.199999809265137,7.050000190734863,7.150000095367432,449159.0,7.447499990463257,7.601000022888184,-1.1397936739540564,0.0,0.0,0.0069929668854271,-0.013986000461365,Financial Services,9.0
2020-05-13,7.400000095367432,7.5,7.25,7.25,1140318.0,7.464999985694885,7.570000028610229,-1.1260251431572748,0.0349650344986677,-0.0202702828965279,0.0135135004518676,-0.0202702828965279,Financial Services,9.0
2020-05-14,7.349999904632568,7.449999809265137,7.300000190734863,7.400000095367432,482125.0,7.477499985694886,7.541000022888183,-1.1287788598211863,-0.0067567824446603,0.0068027471270235,0.0136054293782426,-0.0068026822512189,Financial Services,9.0
2020-05-15,7.400000095367432,7.449999809265137,7.25,7.349999904632568,478020.0,7.494999980926513,7.514000024795532,-1.1260251431572748,0.0068027471270236,-0.0067567824446602,0.0067567180072072,-0.0202702828965279,Financial Services,9.0
2020-05-18,7.150000095367432,7.400000095367432,7.099999904632568,7.400000095367432,579631.0,7.489999985694885,7.483000030517578,-1.1397936739540564,-0.0337837833483955,0.0349650344986678,0.0349650344986678,-0.0069930335759378,Financial Services,9.0
2020-05-19,7.150000095367432,7.300000190734863,7.050000190734863,7.199999809265137,531039.0,7.45,7.452000036239624,-1.1397936739540564,0.0,0.0069929668854271,0.0209790340373028,-0.013986000461365,Financial Services,9.0
2020-05-20,7.150000095367432,7.199999809265137,7.050000190734863,7.150000095367432,796338.0,7.420000004768371,7.423000030517578,-1.1397936739540564,0.0,0.0,0.0069929668854271,-0.013986000461365,Financial Services,9.0
2020-05-21,7.349999904632568,7.800000190734863,7.099999904632568,7.150000095367432,796276.0,7.402500009536743,7.399000024795532,-1.1287788598211863,0.0279720009227299,-0.0272108587564852,0.0612245295157987,-0.0340136058835088,Financial Services,9.0
2020-05-22,7.25,7.5,7.199999809265137,7.300000190734863,681215.0,7.375,7.367000017166138,-1.1342862668876217,-0.0136054293782426,0.0068965780323948,0.0344827586206897,-0.0068965780323949,Financial Services,9.0
2020-05-26,7.150000095367432,7.349999904632568,7.150000095367432,7.349999904632568,523231.0,7.352500009536743,7.338000011444092,-1.1397936739540564,-0.0137930902941473,0.02797200092273,0.02797200092273,0.0,Financial Services,9.0
2020-05-27,7.349999904632568,7.349999904632568,7.150000095367432,7.199999809265137,619452.0,7.342499995231629,7.320000009536743,-1.1287788598211863,0.0279720009227299,-0.0204081765052662,0.0,-0.0272108587564852,Financial Services,9.0
2020-05-28,7.25,7.449999809265137,7.25,7.349999904632568,668241.0,7.329999995231629,7.2970000171661376,-1.1342862668876217,-0.0136054293782426,0.0137930902941474,0.0275861805882946,0.0,Financial Services,9.0
2020-05-29,7.300000190734863,7.349999904632568,7.25,7.25,702714.0,7.310000014305115,7.289000024795532,-1.1315325502237097,0.0068965780323949,-0.0068493410175966,0.0068492756974396,-0.0068493410175966,Financial Services,9.0
2020-06-01,7.650000095367432,7.800000190734863,7.349999904632568,7.400000095367432,1994596.0,7.30750002861023,7.291000022888183,-1.112256612360493,0.0479451911627053,-0.032679738154695,0.0196078553591478,-0.0392157107182956,Financial Services,9.0
2020-06-02,7.949999809265137,8.050000190734863,7.599999904632568,7.699999809265137,1979371.0,7.332500028610229,7.301000022888184,-1.095734391161188,0.0392156483866417,-0.0314465416349625,0.0125786646375996,-0.0440251462930438,Financial Services,9.0
2020-06-03,9.399999618530272,9.5,8.149999618530273,8.600000381469727,20466386.0,7.4300000190734865,7.34100001335144,-1.0158769230444094,0.1823899174909752,-0.0851063052687262,0.0106383388859501,-0.1329787288007828,Financial Services,9.0
2020-06-04,10.350000381469728,10.600000381469728,10.0,10.5,15892853.0,7.577500033378601,7.403000020980835,-0.9635564639984174,0.1010639150523699,0.0144927162320522,0.0241545884817155,-0.0338164607313787,Financial Services,9.0
2020-06-05,10.449999809265137,10.800000190734863,10.350000381469728,10.699999809265137,7940506.0,7.730000019073486,7.472000017166137,-0.9580490831933708,0.0096617801072206,0.0239234454127306,0.0334928600821036,-0.0095693234086712,Financial Services,9.0
2020-06-08,10.350000381469728,11.100000381469728,10.25,11.0,6998113.0,7.8850000381469725,7.537000026702881,-0.9635564639984174,-0.0095693234086711,0.0628018931954832,0.0724637654451465,-0.0096618722496633,Financial Services,9.0
2020-06-09,9.949999809265137,10.5,9.550000190734863,10.449999809265137,5561200.0,8.025000023841859,7.602000026702881,-0.9855861447869342,-0.0386473968562104,0.05025125724469,0.0552764021384923,-0.0402009674570853,Financial Services,9.0
2020-06-10,10.550000190734863,10.850000381469728,9.949999809265137,10.0,8002128.0,8.19500002861023,7.67500002861023,-0.9525416498655472,0.0603015470322948,-0.0521327185584205,0.028436036522381,-0.056872073044762,Financial Services,9.0
2020-06-11,10.0,10.850000381469728,9.899999618530272,10.449999809265137,4500446.0,8.325000023841858,7.735000028610229,-0.9828324281230224,-0.0521327185584205,0.0449999809265135,0.0850000381469726,-0.0100000381469727,Financial Services,9.0
2020-06-12,10.25,10.300000190734863,9.25,9.399999618530272,3879723.0,8.47000002861023,7.794000024795532,-0.9690638973262408,0.025,-0.0829268664848513,0.0048780673887671,-0.097560975609756,Financial Services,9.0
2020-06-15,10.449999809265137,10.699999809265137,10.149999618530272,10.300000190734863,5802267.0,8.622500014305114,7.857000017166138,-0.9580490831933708,0.0195121765136718,-0.0143540307433576,0.0239234454127306,-0.0287081527474171,Financial Services,9.0
2020-06-16,10.199999809265137,10.800000190734863,9.850000381469728,10.699999809265137,4196550.0,8.775,7.920000009536743,-0.9718176139901524,-0.0239234454127306,0.0490196087597791,0.0588235679107285,-0.0343136700333552,Financial Services,9.0
2020-06-17,10.100000381469728,10.300000190734863,10.050000190734863,10.25,1929695.0,8.922500014305115,7.981000013351441,-0.9773249947951992,-0.0098038656534656,0.0148514468183065,0.019801960565474,-0.0049505137471675,Financial Services,9.0
2020-06-18,10.100000381469728,10.199999809265137,10.0,10.100000381469728,1930849.0,9.07000002861023,8.042000017166139,-0.9773249947951992,0.0,0.0,0.009900933071139,-0.009901027494335,Financial Services,9.0
2020-06-19,9.949999809265137,10.25,9.899999618530272,10.100000381469728,9327247.0,9.200000023841858,8.10100001335144,-0.9855861447869342,-0.0148515412415026,0.015075434681407,0.0301507735161474,-0.0050251448938023,Financial Services,9.0
2020-06-22,10.199999809265137,10.300000190734863,9.899999618530272,10.0,5031932.0,9.347500014305115,8.165000009536744,-0.9718176139901524,0.025125628622345,-0.0196078248044149,0.0098039591509493,-0.0294117839553642,Financial Services,9.0
2020-06-23,10.850000381469728,11.199999809265137,10.300000190734863,10.350000381469728,21425137.0,9.53250002861023,8.24100001335144,-0.936019402404854,0.0637255474862032,-0.0460829476885484,0.0322580106442356,-0.0506912600366527,Financial Services,9.0
2020-06-24,10.899999618530272,11.600000381469728,10.850000381469728,11.050000190734863,15903686.0,9.710000014305114,8.317000007629394,-0.9332657382637192,0.004608224451857,0.0137615208673571,0.0642202557282143,-0.0045870861293927,Financial Services,9.0
2020-06-25,11.949999809265137,11.949999809265137,10.800000190734863,10.949999809265137,22342424.0,9.94500000476837,8.415,-0.8754378984126805,0.0963302960992619,-0.0836820097038557,0.0,-0.0962342792372807,Financial Services,9.0
2020-06-26,13.100000381469728,13.100000381469728,12.600000381469728,13.100000381469728,18166836.0,10.235000014305117,8.535000009536743,-0.8121026252338185,0.0962343590426642,0.0,0.0,-0.0381679378198539,Financial Services,9.0
2020-06-29,12.800000190734863,13.75,12.5,13.75,52333316.0,10.492500019073486,8.650000009536743,-0.8286248726945119,-0.0229007772518251,0.0742187339928934,0.0742187339928934,-0.023437514551915,Financial Services,9.0
2020-06-30,12.199999809265137,13.149999618530272,12.199999809265137,13.149999618530272,11393939.0,10.705000019073486,8.749000005722046,-0.8616693676158987,-0.04687502910383,0.077868838042413,0.077868838042413,0.0,Financial Services,9.0
2020-07-01,11.600000381469728,12.0,11.600000381469728,11.649999618530272,13326905.0,10.81500005722046,8.822000017166138,-0.8947138100145088,-0.0491802817357216,0.0043102789151987,0.034482724601393,0.0,Financial Services,9.0
2020-07-02,11.5,11.899999618530272,11.199999809265137,11.399999618530272,14466755.0,10.872500038146972,8.897000017166137,-0.9002212433423322,-0.0086207222569984,-0.0086956853451936,0.0347825755243715,-0.0260869731073793,Financial Services,9.0
2020-07-03,11.149999618530272,11.699999809265137,11.050000190734863,11.649999618530272,6125315.0,10.90750002861023,8.96600001335144,-0.9194972074669372,-0.0304348157799762,0.0448430508615484,0.0493273730539698,-0.0089685588535106,Financial Services,9.0
2020-07-06,10.75,11.300000190734863,10.699999809265137,11.149999618530272,7299132.0,10.927500009536743,9.025000009536743,-0.9415268357326774,-0.0358744064767061,0.0372092668400254,0.0511628084404522,-0.0046511805334756,Financial Services,9.0
2020-07-07,10.600000381469728,10.75,10.5,10.699999809265137,6050239.0,10.960000038146973,9.085000019073489,-0.9497879332016356,-0.013953452886537,0.0094339079430811,0.0141509068992575,-0.0094339979123529,Financial Services,9.0
2020-07-08,11.050000190734863,11.100000381469728,10.399999618530272,10.550000190734863,19435071.0,10.985000038146971,9.155000019073489,-0.925004588271984,0.0424528106670447,-0.0452488679972364,0.0045249040607968,-0.0588235801796274,Financial Services,9.0
2020-07-09,11.050000190734863,11.449999809265137,10.75,11.100000381469728,8123054.0,11.037500047683716,9.226000022888185,-0.925004588271984,0.0,0.0045249040607968,0.0361990598756425,-0.0271493380594152,Financial Services,9.0
2020-07-10,10.75,11.0,10.649999618530272,11.0,3736786.0,11.062500047683717,9.28700002670288,-0.9415268357326774,-0.0271493380594152,0.0232558139534884,0.0232558139534884,-0.0093023610669512,Financial Services,9.0
2020-07-13,10.600000381469728,10.850000381469728,10.5,10.800000190734863,2538178.0,11.070000076293946,9.345000038146972,-0.9497879332016356,-0.013953452886537,0.0188679058554341,0.0235849048116105,-0.0094339979123529,Financial Services,9.0
