Date_Ticker,Close_IDBI.NS,High_IDBI.NS,Low_IDBI.NS,Open_IDBI.NS,Volume_IDBI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-12,20.492549896240234,23.682427093850364,20.299223223300316,23.682427093850364,3535314.0,30.265175819396973,,-1.5256523673200462,-0.1750973007618527,0.1556603357689214,0.1556603357689214,-0.0094339979123531,Financial Services,9.0
2020-03-13,22.522470474243164,24.16574164347969,16.674361734000986,17.49599731861925,3861323.0,29.711780261993407,,-1.4241588862490209,0.0990565150887034,-0.2231759238566755,0.0729614085238021,-0.2596566281185766,Financial Services,9.0
2020-03-16,21.65250587463379,22.329147432219187,20.44421869587409,20.44421869587409,1979035.0,29.06897144317627,,-1.4676560243044332,-0.0386265174863597,-0.0558035723789006,0.0312500345919819,-0.0558035723789006,Financial Services,9.0
2020-03-17,20.87920188903809,22.619134611582997,20.49255037777253,21.845831589051887,2006156.0,28.399580478668213,,-1.5063202529815083,-0.035714295152398,0.0462962954786743,0.0833332965403432,-0.0185185005308345,Financial Services,9.0
2020-03-18,20.057567596435547,21.70083893217772,19.525921963889527,20.97586660941499,2170638.0,27.7326060295105,,-1.5474009363477523,-0.0393518055416624,0.0457831692982868,0.0819277476115398,-0.0265059873282191,Financial Services,9.0
2020-03-19,19.670913696289062,20.73420667732896,18.36596330336281,19.380923695805595,2413523.0,27.06804819107056,,-1.5667331460513276,-0.0192772078811389,-0.0147420707019915,0.0540540717862276,-0.066339083840952,Financial Services,9.0
2020-03-20,21.36251640319824,22.039156076350334,19.235930359120665,20.29922338115945,3031811.0,26.466321182250976,,-1.4821551338995955,0.0859951262573177,-0.0497737720580335,0.0316741558148456,-0.0995475441160669,Financial Services,9.0
2020-03-23,18.849279403686523,20.685875489664728,18.5592912272636,20.637544741494192,1377270.0,25.73893232345581,30.74172420501709,-1.6078138294175714,-0.1176470483194318,0.094871814434345,0.0974358778733475,-0.0153845762595151,Financial Services,9.0
2020-03-24,17.834318161010742,19.815908248367588,17.689322235453105,19.33259341304155,1734650.0,24.977711486816407,30.395670852661134,-1.6585606176356031,-0.0538461561812955,0.0840107952826774,0.1111110651647442,-0.0081301636680805,Financial Services,9.0
2020-03-25,17.20600700378418,17.834317750194625,16.916018846748386,17.7859851615555,1483746.0,24.185075092315675,30.03995105743408,-1.6899753868801346,-0.0352304557737548,0.0337078880442025,0.0365169412212988,-0.0168538904448902,Financial Services,9.0
2020-03-26,18.65595245361328,19.33259398040748,17.20600790508272,17.640992007121824,2399147.0,23.50118455886841,29.718063316345216,-1.617479934269359,0.0842697233303583,-0.0544041076978023,0.0362694710161068,-0.077720210326208,Financial Services,9.0
2020-03-27,19.042604446411133,20.20255889606529,18.55928963146364,18.94594111468169,2481938.0,22.85112590789795,29.406808547973636,-1.5981478199308214,0.0207253954875386,-0.0050761612993363,0.0609136451328626,-0.0253807096769571,Financial Services,9.0
2020-03-30,18.462629318237305,19.042607559736386,17.882651076738227,19.042607559736386,1028159.0,22.29531393051148,29.07912113189697,-1.6271458483910717,-0.030456712463149,0.0314136319102813,0.0314136319102813,-0.0314136319102814,Financial Services,9.0
2020-03-31,18.65595245361328,19.33259398040748,18.365964281387104,18.6076217061422,1273518.0,21.787833309173585,28.760133323669432,-1.617479934269359,0.0104710511186514,-0.002590634146997,0.0362694710161068,-0.0155440025346983,Financial Services,9.0
2020-04-01,18.65595245361328,18.84927913089729,17.97931277051892,18.800948383426206,1052765.0,21.297268676757813,28.447911949157717,-1.617479934269359,0.0,0.0077721000937072,0.0103627342407042,-0.036269372189749,Financial Services,9.0
2020-04-03,18.752614974975582,19.18759905805713,18.36596348095852,19.09093572362793,974262.0,20.85503559112549,28.13279060363769,-1.6126469295259842,0.0051813233123663,0.0180412571315422,0.0231959160715458,-0.0206185374430731,Financial Services,9.0
2020-04-07,19.28426170349121,19.477586521742687,18.84927763595093,19.33259244712916,1719084.0,20.374137306213377,27.832168769836425,-1.5860652603898653,0.0283505382702668,0.0025062273257367,0.0100250049093908,-0.0225564283574066,Financial Services,9.0
2020-04-08,19.042604446411133,20.00923407630612,18.849277782952253,19.332592597899747,1969486.0,20.01406774520874,27.528647003173827,-1.5981478199308214,-0.0125313201405231,0.0152283870782847,0.050761419353914,-0.0101523225986723,Financial Services,9.0
2020-04-09,20.58921241760254,20.97586578279874,19.86424012340949,20.25089348860569,3008893.0,19.825574970245363,27.255090827941896,-1.520819362576671,0.0812183005504211,-0.0164318538336903,0.0187794150331672,-0.0352112688668576,Financial Services,9.0
2020-04-13,20.00923538208008,20.78253839898083,19.52592053559215,20.58921172290573,1554259.0,19.58391752243042,26.980568046569825,-1.5498174864019587,-0.028168976246348,0.0289854324641045,0.0386473047137676,-0.0241545884817157,Financial Services,9.0
2020-04-15,19.864238739013672,20.49254949181877,19.767577248151124,19.864238739013672,1457610.0,19.552501964569093,26.70701183319092,-1.5570671365645776,-0.007246485949996,0.0,0.0316302457426214,-0.0048661059773059,Financial Services,9.0
2020-04-16,20.057567596435547,20.202561692248103,19.429258618781173,19.719246810406283,706736.0,19.42925682067871,26.440222053527837,-1.5474009363477523,0.0097325077473104,-0.0168674882636011,0.0072288972785674,-0.0313252828207359,Financial Services,9.0
2020-04-17,20.44421768188477,20.78253844389748,20.10589691987205,20.78253844389748,1836778.0,19.36884241104126,26.19083156585693,-1.5280689173742523,0.0192770176937073,0.0165484816918426,0.0165484816918426,-0.0165484816918427,Financial Services,9.0
2020-04-20,21.700836181640625,22.13581841394517,20.299222464471065,20.58921061934076,3550044.0,19.409924125671388,25.971406669616695,-1.4652395696152645,0.061465717070178,-0.051225010547765,0.0200444917727433,-0.0645880050629272,Financial Services,9.0
2020-04-21,20.492549896240234,21.55584106631041,20.009235057590228,21.55584106631041,2320237.0,19.43167324066162,25.70075038909912,-1.5256523673200462,-0.0556792501121512,0.0518867186101257,0.0518867186101257,-0.0235849048116105,Financial Services,9.0
2020-04-22,20.637544631958008,20.97586539845565,20.154229778018475,20.734207971485883,1243451.0,19.48000478744507,25.445560150146484,-1.518402812522465,0.0070754853081692,0.0046838585331603,0.0163934601974762,-0.0234192033286315,Financial Services,9.0
2020-04-23,20.734207153320312,21.459179405622425,20.54088048189317,20.734207153320312,1240250.0,19.44858932495117,25.198102951049805,-1.5135698077790898,0.0046838188886394,0.0,0.0349650337213891,-0.0093240445606419,Financial Services,9.0
2020-04-24,20.347553253173828,20.87920066318747,20.250891763807463,20.44421658623992,1017573.0,19.523503017425536,24.933246383666997,-1.532902017482665,-0.0186481159991963,0.0047506121184872,0.0261283213464849,-0.0047505215080975,Financial Services,9.0
2020-04-27,20.299224853515625,20.73420898071379,20.105898165049783,20.444218948015035,1397424.0,19.646748352050786,24.63842430114746,-1.535318376806796,-0.0023751455055494,0.007142838977632,0.0214286077590215,-0.0095238458542598,Financial Services,9.0
2020-04-28,20.299224853515625,20.73420898071379,19.960904070550377,20.395888197748544,1496354.0,19.801409244537357,24.342635650634765,-1.535318376806796,0.0,0.0047619229271298,0.0214286077590215,-0.0166666848318917,Financial Services,9.0
2020-04-29,20.492549896240234,20.73420731556524,20.299223223300316,20.299223223300316,1118631.0,19.893239116668703,24.03718063354492,-1.5256523673200462,0.0095237647801673,-0.0094339979123531,0.0117924524058052,-0.0094339979123531,Financial Services,9.0
2020-04-30,20.734207153320312,21.169189398481716,20.58921122790007,20.927531981047675,1381398.0,19.97781925201416,23.78005714416504,-1.5135698077790898,0.0117924444885414,0.0093239556399631,0.0209789668804261,-0.0069930778808209,Financial Services,9.0
2020-05-04,20.057567596435547,20.68587657408992,19.622583465297925,20.299225037356457,2891307.0,20.057566165924072,23.491034851074215,-1.5474009363477523,-0.0326339730225185,0.0120481927710842,0.0313252828207359,-0.0216867837561182,Financial Services,9.0
2020-05-05,19.912572860717773,20.540881818180974,19.670915427562704,20.2025610430239,1722885.0,20.1203971862793,23.20394588470459,-1.5546504911453336,-0.0072289291819981,0.0145630694905425,0.0315533789560007,-0.0121359221053646,Financial Services,9.0
2020-05-06,19.71924591064453,20.105897429735624,19.574251821447856,19.815909251342276,811566.0,20.17356185913086,22.930389671325685,-1.5643165959971213,-0.0097087880820576,0.0049019795754745,0.0196078248044149,-0.00735292261447,Financial Services,9.0
2020-05-07,19.670913696289062,19.96090185307279,19.62258110769195,19.71924444118644,563433.0,20.21947679519653,22.664566535949707,-1.5667331460513276,-0.0024510173753337,0.0024569649200631,0.0147419769747876,-0.002457058647267,Financial Services,9.0
2020-05-08,19.38092613220215,19.91257361140593,19.332595381229066,19.767579514786703,821089.0,20.22431001663208,22.384243927001958,-1.5812321602814523,-0.0147419468441682,0.0199502015511072,0.0274314795679668,-0.0024937276290828,Financial Services,9.0
2020-05-11,19.28426170349121,19.719243927331803,18.559289486723863,19.477586521742687,1084844.0,20.236392879486083,22.10198802947998,-1.5860652603898653,-0.0049876062708028,0.0100250049093908,0.0225563327509625,-0.0375939835247152,Financial Services,9.0
2020-05-12,19.477588653564453,19.670915336675225,18.752616357448904,19.235931221525934,1474607.0,20.18081169128418,21.83036510467529,-1.5763991555380776,0.0100251154566234,-0.0124069481257009,0.0099255963635616,-0.0372208443771029,Financial Services,9.0
2020-05-13,20.10589599609375,20.87920082283566,19.76757709332514,20.68587415522525,2487948.0,20.185644721984865,21.57130832672119,-1.5449845770236212,0.0322579634319525,0.0288461732441158,0.0384615948919735,-0.0168268503345655,Financial Services,9.0
2020-05-14,19.81590843200684,20.154229188610326,19.57425101210432,20.009235105408774,1267736.0,20.18322820663452,21.32095123291016,-1.5594835912537464,-0.0144230112472109,0.0097561347775343,0.0170731893399866,-0.0121951219512194,Financial Services,9.0
2020-05-15,19.57425117492676,20.0092352718495,19.477587837421726,19.912571934344463,1059504.0,20.15906238555908,21.071560707092285,-1.5715661507947023,-0.0121951137344655,0.017283969455295,0.0222222598982446,-0.0049382904429493,Financial Services,9.0
2020-05-18,18.70428466796875,19.52592026432341,18.559290584776704,19.332593590934152,924917.0,20.07206573486328,20.854069023132325,-1.6150633842151527,-0.044444433617587,0.0335917108897185,0.0439276674270103,-0.0077519181174754,Financial Services,9.0
2020-05-19,18.752614974975582,19.477587217645,18.60762089518165,19.139266468992652,1014875.0,19.92465467453003,20.65301002502441,-1.6126469295259842,0.0025839163520432,0.0206185374430731,0.0386597945746156,-0.0077319392515347,Financial Services,9.0
2020-05-20,18.800949096679688,18.94594318829343,18.559291662756813,18.70428575437056,681835.0,19.840074634552003,20.459684104919432,-1.6102302841067402,0.0025774603578541,-0.0051414075859714,0.0077120623468605,-0.0128534699328318,Financial Services,9.0
2020-05-21,18.89760971069336,19.47758789369951,18.65595228808245,18.65595228808245,1098382.0,19.753077888488768,20.28569076538086,-1.605397374728403,0.0051412624711984,-0.0127877242842077,0.030690557794617,-0.0127877242842077,Financial Services,9.0
2020-05-22,18.994274139404297,19.71924644887545,18.84928004625005,19.04260673292233,1699990.0,19.66608123779297,20.08753170013428,-1.6005642746199902,0.0051151669544873,0.002544587551138,0.0381679396722602,-0.0076335685212339,Financial Services,9.0
2020-05-26,18.994274139404297,19.33259491923082,18.89761079606816,19.33259491923082,873434.0,19.59841728210449,19.94253726959229,-1.6005642746199902,0.0,0.0178117245936062,0.0178117245936062,-0.005089078036186,Financial Services,9.0
2020-05-27,19.187599182128903,19.38092400853765,18.7042843505574,19.09093584707465,991749.0,19.54283599853516,19.83910789489746,-1.5908982651332402,0.0101780695227278,-0.0050378024961187,0.0100755089041471,-0.0251889163925032,Financial Services,9.0
2020-05-28,19.429256439208984,19.81590793256792,19.235929770679643,19.332593104944312,1563161.0,19.499337577819823,19.73084533691406,-1.578815705592284,0.0125944499249887,-0.0049751432622816,0.0199004781561613,-0.009950286524563,Financial Services,9.0
2020-05-29,19.71924591064453,20.105897429735624,19.09093696165902,19.139267710157952,2112749.0,19.46067237854004,19.715379257202148,-1.5643165959971213,0.014925402438476,-0.0294117839553643,0.0196078248044149,-0.0318627269943597,Financial Services,9.0
2020-06-01,23.63409805297852,23.63409805297852,22.764129805668937,23.585765459405803,7293134.0,19.60566692352295,19.73761180877685,-1.3685789025575388,0.1985295056450779,-0.002045036517339,0.0,-0.0368098772104374,Financial Services,9.0
2020-06-02,28.03226089477539,28.322249063103488,24.939045162009904,25.132371836695174,25285025.0,20.00440158843994,19.865206909179687,-1.148676280766119,0.1860939576343422,-0.1034482758620689,0.0103448012779499,-0.110344853894464,Financial Services,9.0
2020-06-03,30.835487365722656,30.835487365722656,28.99889128632849,29.48220614110063,6810521.0,20.550547313690185,20.06433261871338,-1.0085184756529808,0.1000000136082397,-0.04388713590194,0.0,-0.0595611172805967,Financial Services,9.0
2020-06-04,33.88037109375,33.88037109375,32.04377683031719,32.62375318984339,20901570.0,21.25860357284546,20.340788688659668,-0.8562781109988862,0.0987460873218464,-0.0370898506521499,0.0,-0.0542082097728737,Financial Services,9.0
2020-06-05,37.26357269287109,37.26357269287109,34.31535296439586,34.79866779488031,18039144.0,22.13823652267456,20.69264186859131,-0.6871222774254979,0.0998572769394843,-0.066147841440398,0.0,-0.0791180103092813,Financial Services,9.0
2020-06-08,36.0552864074707,39.10017138126686,35.81362898692814,38.66518728681032,15436568.0,22.971954536437988,20.98649726867676,-0.7475350751302795,-0.0324254009501227,0.0723860809159693,0.084450444780415,-0.0067024130057248,Financial Services,9.0
2020-06-09,34.26702117919922,36.49026859449661,34.26702117919922,36.24861118658604,7163645.0,23.72109251022339,21.29485210418701,-0.8369460920253862,-0.0495978650137959,0.0578279038911524,0.0648800899170936,0.0,Financial Services,9.0
2020-06-10,32.57542037963867,33.59038078827944,32.57542037963867,33.59038078827944,3975842.0,24.375984096527095,21.58967414855957,-0.9215240088120804,-0.0493652713702287,0.031157246685147,0.031157246685147,0.0,Financial Services,9.0
2020-06-11,30.98048210144043,32.720414877534786,30.98048210144043,31.46379696632218,5569433.0,24.919713401794432,21.86516365051269,-1.0012689208553995,-0.0489614027880715,0.0156006243963284,0.0561622240221193,0.0,Financial Services,9.0
2020-06-12,30.690492630004883,31.318803402901843,29.433874771610597,29.433874771610597,7111200.0,25.463442611694337,22.10585445404053,-1.015768030450562,-0.0093603924718157,-0.0409448578601746,0.0204724890040599,-0.0409448578601746,Financial Services,9.0
2020-06-15,32.18876647949219,32.18876647949219,29.723861619276025,30.93214867697017,6268873.0,26.094168376922607,22.36877769470215,-0.9408562185156556,0.0488188269751819,-0.039039017022371,0.0,-0.0765765554199345,Financial Services,9.0
2020-06-16,30.98048210144043,33.25206417882454,30.593830578275004,33.15539899340832,6465206.0,26.70797824859619,22.61913475036621,-1.0012689208553995,-0.0375374551498134,0.0702028097834788,0.0733230060767353,-0.012480487614731,Financial Services,9.0
2020-06-17,30.835487365722656,31.70545373557254,30.110515083564444,30.93215070541705,2302723.0,27.312121868133545,22.8627254486084,-1.0085184756529808,-0.0046801962359078,0.0031348082340301,0.0282131545232833,-0.0235109720679851,Financial Services,9.0
2020-06-18,30.835487365722656,31.077146636808585,30.15884767526157,30.15884767526157,1705598.0,27.91384878158569,23.106316146850585,-1.0085184756529808,0.0,-0.021943538055223,0.0078370504808222,-0.021943538055223,Financial Services,9.0
2020-06-19,30.690492630004883,31.367134149878616,30.497165954698158,31.125476727595117,1641851.0,28.50349292755127,23.34507369995117,-1.015768030450562,-0.0047022034708928,0.0141732523760458,0.0220472681240773,-0.0062992366280142,Financial Services,9.0
2020-06-22,31.94710922241211,32.18876663511931,30.35217066728453,30.69049141381456,3663288.0,29.15113468170166,23.59833065032959,-0.952938778056612,0.0409448166100364,-0.0393343197298109,0.0075642966950406,-0.0499243466450689,Financial Services,9.0
2020-06-23,33.44538879394531,33.54205398404108,32.478759017387354,33.05873909576211,6539316.0,29.87369041442871,23.886386337280275,-0.8780266800265925,0.0468987525945572,-0.0115606280006289,0.0028902396886851,-0.0289017353786286,Financial Services,9.0
2020-06-24,35.08865737915039,35.08865737915039,33.92870100145127,35.08865737915039,11442025.0,30.668743324279784,24.17637523651123,-0.7958653132941047,0.0491328892999014,0.0,0.0,-0.0330578729520828,Financial Services,9.0
2020-06-25,36.828590393066406,36.828590393066406,35.76529918942185,36.538602218199685,6341776.0,31.53871002197265,24.51276233673096,-0.7088708464532042,0.0495867651792764,-0.007873996038722,0.0,-0.0288713521830782,Financial Services,9.0
2020-06-26,38.66518783569336,38.66518783569336,37.84355406914474,38.66518783569336,3575323.0,32.486007118225096,24.888781318664552,-0.6170432795038912,0.0498687954935338,0.0,0.0,-0.0212499618530274,Financial Services,9.0
2020-06-29,40.59844970703125,40.59844970703125,37.263576315045135,40.066804079300105,22387064.0,33.334224700927734,25.299598960876462,-0.5203826124461655,0.0500000641288291,-0.0130952199300129,0.0,-0.0821428753080821,Financial Services,9.0
2020-06-30,42.62836837768555,42.62836837768555,41.80673460605248,42.33838020460327,8497395.0,34.06403007507324,25.74328197479248,-0.4188892267401776,0.0499999060383513,-0.0068027040235975,0.0,-0.0192743424837054,Financial Services,9.0
2020-07-01,44.75495147705078,44.75495147705078,43.06334961149077,44.368301834505296,19770995.0,34.76000328063965,26.204364280700684,-0.3125627409257773,0.0498865703825161,-0.008639259563129,0.0,-0.0377969768647257,Financial Services,9.0
2020-07-02,46.97820281982422,46.97820281982422,46.97820281982422,46.97820281982422,1145419.0,35.41489486694336,26.73407733917236,-0.2014029642728889,0.0496760977143158,0.0,0.0,0.0,Financial Services,9.0
2020-07-03,49.29811477661133,49.29811477661133,49.29811477661133,49.29811477661133,1680915.0,36.01662197113037,27.30728874206543,-0.0854102782416632,0.0493827310866846,0.0,0.0,0.0,Financial Services,9.0
2020-07-06,51.76301956176758,51.76301956176758,51.76301956176758,51.76301956176758,1075711.0,36.802008628845215,27.927864990234376,0.0378318672221061,0.0499999806549536,0.0,0.0,0.0,Financial Services,9.0
