Date_Ticker,Close_OBEROIRLTY.NS,High_OBEROIRLTY.NS,Low_OBEROIRLTY.NS,Open_OBEROIRLTY.NS,Volume_OBEROIRLTY.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-02-03,516.7557983398438,525.9149797858128,492.4789873071818,512.5209144574123,447212.0,,,-0.9231631658722772,-0.0382182767820963,-0.0081951356831149,0.0177243902736925,-0.0469792716611112,Realty,17.0
2020-02-04,532.1195678710938,535.7635599888164,517.100460720672,520.9414367576599,206308.0,,,-0.890820421026942,0.0297311991091506,-0.0210068033358656,0.0068480701288651,-0.0282250607894579,Realty,17.0
2020-02-05,529.608154296875,550.5364170189738,524.7330881346941,532.6119635124253,369493.0,,,-0.8961072751591167,-0.004719641460032,0.0056717578669804,0.0395165039516505,-0.0092050436206996,Realty,17.0
2020-02-06,529.7559204101562,540.6878362238133,520.4489866168806,531.7256393035035,153704.0,538.8412261962891,,-0.8957962081589953,0.0002790102684076,0.0037181630586067,0.0206357595875343,-0.0175683431457829,Realty,17.0
2020-02-07,525.6195068359375,531.6271255090808,518.0360769571305,529.7559285981097,123937.0,538.4989929199219,,-0.904503899883583,-0.0078081497815374,0.0078696123495722,0.0114295961147012,-0.0144276035805003,Realty,17.0
2020-02-10,517.0018920898438,528.8694344153165,510.8465215775612,528.8694344153165,165790.0,537.6717071533203,,-0.9226451063330416,-0.0163951577786164,0.022954543314148,0.022954543314148,-0.0119058955227437,Realty,17.0
2020-02-11,511.6344604492188,524.8808314570722,507.3995770336388,518.1345084721045,125932.0,536.6868469238282,,-0.9339442521367076,-0.0103818413873275,0.0127044765850576,0.0258903026121872,-0.0082771661077358,Realty,17.0
2020-02-12,512.8162841796875,517.9867958540235,508.6798628180096,512.1268706009004,122854.0,535.0150451660156,,-0.931456358570681,0.002309898612832,-0.0013443675640876,0.0100825809044009,-0.0080660881670218,Realty,17.0
2020-02-13,509.46783447265625,515.7709596529133,503.31246226969296,511.6345375103107,185290.0,533.466357421875,,-0.938505283268599,-0.0065295307702396,0.0042528750414581,0.0123719786682536,-0.0120819643291801,Realty,17.0
2020-02-14,499.4222412109375,515.0815007089575,498.3388897872514,510.6004021609464,107214.0,531.6591369628907,,-0.9596525713103088,-0.0197178164782803,0.0223821849081158,0.0313547499607773,-0.0021692094069726,Realty,17.0
2020-02-17,494.7933654785156,504.0018070458066,485.4864620138665,500.65329103648014,259122.0,529.6401748657227,,-0.9693969603048178,-0.0092684613348383,0.0118431773075562,0.018610681164622,-0.0188096771581575,Realty,17.0
2020-02-18,502.8199768066406,511.9299266581084,491.4448622575584,492.3312297455152,772348.0,527.7098510742187,,-0.952499893368856,0.0162221482504367,-0.0208598455609071,0.0181177166216111,-0.0226226384666027,Realty,17.0
2020-02-19,502.475341796875,510.8466477613686,498.5359036959368,510.8466477613686,584140.0,525.838623046875,,-0.9532253951516668,-0.0006854043706743,0.0166601328824562,0.0166601328824562,-0.0078400625329205,Realty,17.0
2020-02-20,510.1079406738281,516.0663280499048,501.8350976301358,502.3767883360216,161880.0,524.0781845092773,,-0.937157775972534,0.0151899968855359,-0.0151559145062397,0.0116806403135107,-0.0162178283928775,Realty,17.0
2020-02-24,510.304931640625,522.9603511214613,504.54346797689504,509.0738573677402,195129.0,521.7686904907226,,-0.9367430842158668,0.0003861750643141,-0.0024124287196811,0.0247997201205742,-0.0112902370847307,Realty,17.0
2020-02-25,512.1762084960938,517.7899200797982,511.142117967504,513.1118371118874,101573.0,519.5059768676758,,-0.9328038016232514,0.0036669777998276,0.0018267709438144,0.0109605082988686,-0.0020190132056819,Realty,17.0
2020-02-26,505.6268615722656,510.9450664924887,498.9790302831743,510.9450664924887,135537.0,517.5584197998047,,-0.9465910337234272,-0.0127872923716215,0.0105180426998794,0.0105180426998794,-0.0131477019801116,Realty,17.0
2020-02-27,506.9071960449219,511.6345096168613,500.3578563336052,504.2480633760018,92894.0,515.6477951049804,,-0.9438957621573196,0.0025321725761859,-0.0052457978297952,0.0093257969285573,-0.0129201947859826,Realty,17.0
2020-02-28,502.2290344238281,514.0473465501532,480.2174220774434,492.4296719302082,785992.0,513.446630859375,,-0.9537439043953636,-0.0092288325310717,-0.0195117403056197,0.0235317182326653,-0.0438278371771896,Realty,17.0
2020-03-02,508.18743896484375,514.0965952318768,504.2972324001711,504.5434472446309,200561.0,511.9914978027344,,-0.9412006833216956,0.0118639189147064,-0.0071705662926961,0.0116279069767442,-0.0076550624167273,Realty,17.0
2020-03-03,508.7783508300781,516.7557481752272,499.02827866740495,516.0663345610467,222850.0,511.5926254272461,,-0.9399567365386822,0.001162783295939,0.0143244768946597,0.015679514138394,-0.0191636930831782,Realty,17.0
2020-03-04,498.2404174804688,511.6345127572104,485.1910290415216,507.20264498549255,573290.0,509.89866790771487,,-0.9621404648763354,-0.020712228286476,0.0179877568952444,0.0268827955477271,-0.0261909471434212,Realty,17.0
2020-03-05,488.58880615234375,504.2480662614676,485.5357356775459,498.5358931580601,225225.0,507.84770050048826,,-0.9824583694047104,-0.0193713937880267,0.0203588106818288,0.0320499772240814,-0.0062487523994683,Realty,17.0
2020-03-06,492.1342468261719,504.2480052424031,468.8915593234252,473.717364299992,377391.0,505.96661682128905,,-0.9749947529501248,0.0072564918172166,-0.0374224769866198,0.0246147438312902,-0.047228348062833,Realty,17.0
2020-03-09,485.4864501953125,488.4410283767088,473.3726616182735,484.5508217489943,348147.0,503.9599639892578,,-0.9889892345633928,-0.0135080959590431,-0.0019271978567925,0.0060858097691658,-0.0249518571984151,Realty,17.0
2020-03-11,477.75531005859375,485.4864625070781,468.79308333664136,478.9371233278085,197946.0,501.9976348876953,,-1.0052642959861011,-0.0159245229884551,0.0024736789823849,0.0161822428463143,-0.0187590311049671,Realty,17.0
2020-03-12,446.0428161621094,472.73251190802114,420.2395179204441,462.8839179099373,178107.0,498.7180526733399,,-1.0720232444601083,-0.0663781086862122,0.0377566931639747,0.0598366228057614,-0.0578493752319224,Realty,17.0
2020-03-13,449.4898681640625,454.0202278587913,356.86384454610106,416.59556699407534,285879.0,495.5517318725586,,-1.0647667490316262,0.00772807424994,-0.0731814074126824,0.0100788916849963,-0.2060692135204106,Realty,17.0
2020-03-16,437.1298828125,443.18676255633136,405.3189038223633,425.4592920540781,630657.0,491.9348342895508,,-1.090786135205349,-0.0274978063511125,-0.0266982222385098,0.0138560185015521,-0.072772373248574,Realty,17.0
2020-03-17,431.220703125,442.98975516251113,419.5993439338826,428.5615706683778,648219.0,488.5247573852539,,-1.103225731522471,-0.0135181325272942,-0.0061665231686508,0.0272924095532109,-0.0269499101200357,Realty,17.0
2020-03-18,428.4138793945313,450.0807882374731,419.69786687160615,450.0807882374731,1407905.0,485.2057830810547,,-1.1091344626809103,-0.006509018955092,0.0505747126436781,0.0505747126436781,-0.0203448416172773,Realty,17.0
2020-03-19,438.45947265625,445.3534893328858,374.2958505428531,411.6712815476826,1688232.0,481.9877578735352,,-1.087987174639201,0.0234483375653374,-0.061096162311834,0.0157232700091318,-0.1463387749948348,Realty,17.0
2020-03-20,424.3266906738281,445.8951061414597,405.5651005322974,431.3684295747308,261503.0,478.0803253173828,,-1.1177385296489524,-0.0322328125261006,0.0165950883026482,0.050829740248913,-0.0442149658597659,Realty,17.0
2020-03-23,400.936279296875,408.4212169635237,360.40931983092406,402.807506199656,228260.0,472.6217422485352,506.3083642578125,-1.166978405673744,-0.0551235920130531,0.0046671428838083,0.0186686464985783,-0.1010807990163009,Realty,17.0
2020-03-24,403.6938781738281,443.08825574737614,374.5420327582976,374.5420327582976,520591.0,467.2911895751953,503.7329583740234,-1.1611732992718504,0.0068778981083706,-0.0722127507788906,0.0975847782278853,-0.0722127507788906,Realty,17.0
2020-03-25,394.58392333984375,403.792364991611,369.4700079562192,390.79220853552494,341097.0,461.4115753173828,500.9536846923828,-1.1803509460172523,-0.0225664924006147,-0.0096094001302052,0.0233370928390215,-0.0636465752863294,Realty,17.0
2020-03-26,380.0572204589844,401.5271725090066,375.7238452924045,394.042235372811,199372.0,455.1330932617187,497.9281958007812,-1.2109315560533498,-0.0368152426431929,0.036797129908326,0.0564913673369857,-0.0114019019592538,Realty,17.0
2020-03-27,359.2275085449219,393.9438064920322,355.5342853590591,386.16342232492,368878.0,447.7491088867188,494.1876995849609,-1.254780824702432,-0.0548067785395763,0.0749828817094329,0.0966415352981493,-0.0102810143934201,Realty,17.0
2020-03-30,335.3446350097656,359.2274761227959,332.1438418709059,359.2274761227959,198026.0,439.4048889160157,490.08576049804685,-1.305057397997145,-0.0664839773320691,0.0712187958883994,0.0712187958883994,-0.0095447870778268,Realty,17.0
2020-03-31,326.72711181640625,343.86365967298934,318.7005135733929,343.86365967298934,443679.0,430.3318725585938,485.9089697265625,-1.3231984117161202,-0.0256975132257846,0.0524491149856349,0.0524491149856349,-0.0245666733880463,Realty,17.0
2020-04-01,320.719482421875,334.4582841374374,319.14370124880827,326.7271312379585,221253.0,420.9289291381836,481.6199072265625,-1.3358452575463344,-0.0183872999125552,0.0187317863284057,0.0428374404068485,-0.0049132692568827,Realty,17.0
2020-04-03,315.3519897460937,335.64006920296174,309.4920643339496,315.6474355418643,1037017.0,411.7845077514648,477.09841796875,-1.3471445318369892,-0.0167357861619421,0.00093687626962,0.0643347120568447,-0.0185821735796316,Realty,17.0
2020-04-07,315.795166015625,329.09076814368,311.46179059240075,321.0149389584722,904279.0,403.1448257446289,472.6163232421875,-1.346211587810603,0.0014053384279835,0.0165289830389263,0.0421019811538128,-0.0137221081560502,Realty,17.0
2020-04-08,301.76092529296875,331.8976300570262,300.3821280931543,316.1398790750903,477314.0,393.6261596679688,467.7452075195313,-1.375755500576779,-0.0444409612082594,0.0476501514175884,0.099869473606627,-0.0045691707714504,Realty,17.0
2020-04-09,305.651123046875,310.033729375762,297.42754098534755,305.89733789868404,874235.0,384.6343933105469,462.7283337402344,-1.3675661253654046,0.0128916550415843,0.0008055421140111,0.0143385906297319,-0.0269051262745279,Realty,17.0
2020-04-13,292.7494812011719,305.2572086523307,286.98804721688964,303.8783813322776,413443.0,375.3841018676758,457.4347137451172,-1.3947257693221002,-0.0422103531539274,0.03801509770553,0.0427250200404754,-0.0196804242338625,Realty,17.0
2020-04-15,305.3064270019531,310.77238488252004,289.5486759308846,292.9956839776808,832853.0,368.347282409668,452.6492822265625,-1.3682917556352046,0.0428931445045067,-0.0403225806451613,0.0179031864289314,-0.0516129032258063,Realty,17.0
2020-04-16,336.1817932128906,348.64025976104296,302.30263273874203,303.9276448875399,710833.0,362.6818786621094,448.4705242919922,-1.3032950704574238,0.1011291066294519,-0.0959425792131624,0.0370587188231901,-0.1007763095983436,Realty,17.0
2020-04-17,379.51556396484375,403.3984036699902,355.5342323116644,355.5342323116644,1801958.0,359.80116271972656,445.1357891845703,-1.212071813836323,0.1288998144064023,-0.0631893232589556,0.0629298030774803,-0.0631893232589556,Realty,17.0
2020-04-20,385.7694396972656,428.4138397718903,374.24657267429495,383.7997208937167,2113745.0,357.52859954833986,442.1053759765625,-1.1989065872494007,0.0164785751263713,-0.0051059482707979,0.110543748898539,-0.0298698285484025,Realty,17.0
2020-04-21,359.5721740722656,382.9133238917301,355.04181480703505,382.9133238917301,377320.0,354.0865142822266,438.9617034912109,-1.2540552586761264,-0.0679091263568167,0.0649136710305438,0.0649136710305438,-0.012599304373091,Realty,17.0
2020-04-22,350.0190734863281,372.7693348052297,336.9204536646567,358.04567270286486,366777.0,349.6644943237305,435.3196936035157,-1.2741657852044206,-0.0265679640272095,0.0229318909297959,0.0649972045588831,-0.037422588692679,Realty,17.0
2020-04-23,349.4281616210937,365.7768364103248,345.6857072965054,351.4963727185888,303815.0,345.91956787109376,431.71609375,-1.275409731987434,-0.0016882276138516,0.0059188449147888,0.0467869410221117,-0.0107102252641173,Realty,17.0
2020-04-24,308.9996643066406,347.55690724407714,298.2154408926924,339.77652330132594,600734.0,341.322737121582,427.3009686279297,-1.3605170079370033,-0.1156990241624892,0.0996015936254979,0.1247808570405877,-0.0349004373132469,Realty,17.0
2020-04-27,328.1058959960937,336.82190750851515,315.15500117755806,319.4883764326449,624795.0,337.5433380126953,423.3506964111328,-1.3202958906369209,0.0618325321884258,-0.0262644459261758,0.0265646293430983,-0.0394716918427149,Realty,17.0
2020-04-28,322.8369140625,335.04919522543867,321.1134100336768,335.04919522543867,252889.0,333.95598754882815,419.46739685058594,-1.3313877869274946,-0.0160587846725451,0.037828019755431,0.037828019755431,-0.0053386213092394,Realty,17.0
2020-04-29,324.36346435546875,333.8181210424684,320.27630366814014,326.6778900632771,224287.0,331.1712997436524,415.7219769287109,-1.3281741988481734,0.0047285493897182,0.0071352848336581,0.0291483404451442,-0.012600558128364,Realty,17.0
2020-04-30,339.2840270996094,349.42806581506727,327.46571556058086,332.8824416826356,1020991.0,330.1741256713867,412.2513317871094,-1.296764462272719,0.0459995171582864,-0.0188679245283018,0.0298983680492561,-0.034833091436865,Realty,17.0
2020-05-04,313.2837829589844,328.84454954657207,310.6739115450282,322.0490256584616,321418.0,329.07108306884766,408.327650756836,-1.351498377699283,-0.0766326795955875,0.0279786033502562,0.0496698757931717,-0.0083306942648156,Realty,17.0
2020-05-05,310.52618408203125,320.86720869064067,305.35567177772657,320.86720869064067,286349.0,328.2610366821289,404.5497296142578,-1.3573034841011766,-0.0088022394613198,0.0333016187964285,0.0333016187964285,-0.0166508093982141,Realty,17.0
2020-05-06,332.43927001953125,338.5946411134755,307.5223398534541,307.5223398534541,740588.0,328.8470260620117,401.3026477050781,-1.31117357139916,0.0705675948141985,-0.0749518255307599,0.0185157761102732,-0.0749518255307599,Realty,17.0
2020-05-07,334.1135559082031,341.3030176019253,328.40138333419293,334.85220046805915,168722.0,329.7851043701172,397.9285192871094,-1.307648980563212,0.0050363661566622,0.0022107590272659,0.0215180185496499,-0.0170965004951179,Realty,17.0
2020-05-08,319.3406677246094,340.7121292136627,316.28759750395545,339.5795168334427,264798.0,329.9623794555664,394.26582580566406,-1.3387478428690285,-0.0442151715258526,0.0633769862543369,0.066923707654684,-0.0095605431103025,Realty,17.0
2020-05-11,323.4770812988281,332.2915548777098,319.09444495547103,325.29904714072904,156437.0,331.0481872558594,390.53320861816405,-1.3300401511444409,0.0129529809143691,0.0056324418242719,0.0272491440305129,-0.0135485219718191,Realty,17.0
2020-05-12,329.3862609863281,331.8976406066907,310.2799632690001,321.11341741343216,285860.0,332.23494415283204,386.9148352050781,-1.3176005548273186,0.0182676919915729,-0.0251159339437031,0.0076244212883753,-0.0580057518492583,Realty,17.0
2020-05-13,337.9052429199219,351.59478162765333,330.9127356495561,342.73104763704026,334422.0,334.4927322387695,383.4294158935547,-1.2996669833519188,0.0258631975361818,0.0142815325249689,0.0405129514695801,-0.0206936927345128,Realty,17.0
2020-05-14,331.79913330078125,341.7462194752879,326.03769967028035,339.7765006310499,130412.0,335.81736755371094,379.952861328125,-1.3125211429387194,-0.0180704790679666,0.02404276120588,0.0299792409809867,-0.017364221458885,Realty,17.0
2020-05-15,314.8595886230469,336.8219430637662,308.8519397678218,336.8219430637662,347873.0,334.7512573242187,376.1119091796875,-1.3481811006199216,-0.05105361339922,0.0697528524913779,0.0697528524913779,-0.0190804062264638,Realty,17.0
2020-05-18,295.4086608886719,319.09452319630896,292.55254388971224,319.09452319630896,806192.0,330.54591217041013,371.9755017089844,-1.3891278481898042,-0.0617765138404657,0.080179986045038,0.080179986045038,-0.0096683590466428,Realty,17.0
2020-05-19,296.4919128417969,305.2571856199468,290.53352544388605,300.8745492308719,1392886.0,326.0820358276368,367.74159118652346,-1.3868474611108472,0.0036669607108548,0.0147816388887933,0.0295632777775862,-0.0200962897800525,Realty,17.0
2020-05-20,296.6396789550781,304.3215706582212,292.0108275086168,296.4426950424743,805758.0,322.93541107177737,363.4988177490234,-1.3865363941107258,0.0004983815978822,-0.0006640511252495,0.0258963727651091,-0.0156042895635762,Realty,17.0
2020-05-21,296.3441772460937,308.70418032386675,294.6699343570503,299.2987553443709,311671.0,320.2516662597656,359.4608929443359,-1.3871584638674743,-0.0009961637971875,0.0099700899330428,0.0417082704058289,-0.0056496567761246,Realty,17.0
2020-05-22,288.4653015136719,302.84425422966456,285.6092153710657,300.87453550296755,263809.0,317.2035232543945,355.4584228515625,-1.4037445280468093,-0.0265869092001055,0.0430181166475842,0.049846385823673,-0.0099009694671051,Realty,17.0
2020-05-26,297.4275207519531,302.3518174531444,289.30243119498755,291.4198727653954,213084.0,316.62491607666016,351.5642883300781,-1.384877884058034,0.0310686213948559,-0.0201986957070053,0.0165562913907284,-0.0273178807947018,Realty,17.0
2020-05-27,298.9048767089844,308.6549803500004,295.50709920194265,300.2344431271976,578827.0,315.1648651123047,347.8326568603516,-1.3817678564917646,0.0049671125028921,0.0044481255470036,0.0326194197577738,-0.0113674207809925,Realty,17.0
2020-05-28,302.49957275390625,307.1776551212636,300.3821309566285,301.26849844670693,649458.0,314.147998046875,344.3275421142578,-1.374200551037139,0.0120262207980691,-0.0040696728791773,0.0154647569408736,-0.0069998174807353,Realty,17.0
2020-05-29,314.9580078125,319.78384266739323,300.5298243596317,302.3518201665279,549089.0,313.67772521972654,341.70584594726563,-1.347973915350324,0.0411849674535874,-0.0400249789917289,0.0153221532242042,-0.0458098638389206,Realty,17.0
2020-06-01,329.8294372558594,333.621152304223,316.2383883133518,318.10961533362075,244612.0,313.2049957275391,339.3126373291016,-1.3166676108009323,0.0472171815749247,-0.0355329773465525,0.011495987380357,-0.0412062945490355,Realty,17.0
2020-06-02,346.1781005859375,351.3978437076973,326.5301423142552,332.6362829954492,761198.0,314.8497116088867,337.4936016845703,-1.2822515356592488,0.0495670230834973,-0.0391180654338549,0.0150782014024715,-0.0567567914851528,Realty,17.0
2020-06-03,370.1594543457031,378.5799911681399,339.0378876923913,346.1781191688469,733036.0,317.8313751220703,336.2723767089844,-1.2317676486079494,0.0692746124586593,-0.0647864991568183,0.0227484040285312,-0.0840761090604117,Realty,17.0
2020-06-04,369.7655029296875,386.0156843119577,357.5532213616211,370.1594407096676,646787.0,319.69768676757815,335.0994091796875,-1.2325969678777895,-0.0010642748993456,0.0010653719096531,0.0439472618551988,-0.0330270981779189,Realty,17.0
2020-06-05,366.4661865234375,379.07237474459777,363.659331239395,369.3222727549712,278818.0,321.31531829833983,333.65954345703125,-1.2395424605496452,-0.0089227263768772,0.0077935873391992,0.0343993216420637,-0.0076592476666683,Realty,17.0
2020-06-08,361.4433898925781,382.07620577922734,358.4888117735652,382.07620577922734,300487.0,323.42045440673826,332.40187744140627,-1.2501161045705,-0.0137060302302628,0.0570845019265155,0.0570845019265155,-0.0081743869209809,Realty,17.0
2020-06-09,366.6139221191406,377.2011609714731,356.56834393006653,364.3979884058617,299215.0,325.5772964477539,331.7154302978516,-1.239231457793018,0.0143052338793612,-0.0060443250503694,0.0288784419073202,-0.0274009730209032,Realty,17.0
2020-06-10,381.7315368652344,386.0156815740058,363.0192069214045,365.8752933754102,477664.0,328.1945602416992,331.2761834716797,-1.2074069009739077,0.0412357901159598,-0.0415376827915112,0.0112229257869358,-0.0490196070712283,Realty,17.0
2020-06-11,369.71624755859375,383.9967102031346,367.2048678743506,383.9967102031346,425841.0,329.7851104736328,330.77882995605466,-1.2327006568778305,-0.0314757575580727,0.0386254667974192,0.0386254667974192,-0.0067927219883543,Realty,17.0
2020-06-12,365.5798950195313,378.530792729909,359.5722454570146,359.5722454570146,360669.0,331.4741485595703,330.4892834472656,-1.241408220115429,-0.0111879111788479,-0.0164332055574217,0.0354256289440804,-0.0164332055574217,Realty,17.0
2020-06-15,358.1933898925781,380.5004501689734,355.5342573857655,365.5798356831411,177127.0,333.6408386230469,330.4686010742187,-1.2569577797553262,-0.0202048997430739,0.0206213905644048,0.062276582722772,-0.0074237341666469,Realty,17.0
2020-06-16,348.886474609375,366.9586522763223,339.87501627982886,360.7540194510825,234299.0,336.31472930908205,330.7394378662109,-1.2765500540139012,-0.0259829342076755,0.0340154912998413,0.0517995937996207,-0.0258291994255027,Realty,17.0
2020-06-17,352.8751525878906,359.47372336781206,348.5417767282608,353.5153353177619,317437.0,339.1338912963867,331.2623986816406,-1.2681533650459405,0.0114325956114563,0.0018141904443438,0.0186994486053475,-0.0122801954964808,Realty,17.0
2020-06-18,356.568359375,359.4244758846932,350.8561864666653,354.303194614408,74994.0,342.1303253173828,331.9793762207031,-1.2603786815912337,0.0104660437552046,-0.0063526802113412,0.0080100110809031,-0.0160198535796811,Realty,17.0
2020-06-19,369.1253051757813,384.7845942774264,355.14031919572506,356.9130541611256,507471.0,345.7693817138672,333.0548425292969,-1.233944667904338,0.0352160966351341,-0.0330842964256814,0.0424226919208046,-0.0378868253787054,Realty,17.0
2020-06-22,377.2012023925781,388.03465729158165,370.110201709201,372.0799207817471,388441.0,350.2061767578125,334.282963256836,-1.216943847724841,0.0218784708161664,-0.0135770553708388,0.0287206266318538,-0.0187989874857212,Realty,17.0
2020-06-23,381.5838012695313,389.95510649240447,374.68978520363567,380.1065121125536,427649.0,354.4139907836914,335.8794207763672,-1.2077179037305346,0.0116187298692432,-0.0038714671641266,0.021938313930051,-0.0180668467659244,Realty,17.0
2020-06-24,377.3981323242188,390.2013044639007,374.2465702368569,386.0648829811786,376180.0,358.3386535644531,337.3143609619141,-1.2165292844551625,-0.0109691997705006,0.0229644768075174,0.0339248423431064,-0.0083507622784269,Realty,17.0
2020-06-25,380.451171875,382.7163665144844,371.73519028263314,374.2465697150908,184759.0,362.2362335205078,339.06839477539063,-1.2101022367835097,0.0080897049807295,-0.0163085373855748,0.0059539694103731,-0.0229095932321915,Realty,17.0
2020-06-26,369.6670227050781,384.4891462929493,367.69730368712703,384.4891462929493,111820.0,364.97168426513673,340.3556066894531,-1.2328042816343765,-0.028345685247265,0.0400958773098252,0.0400958773098252,-0.0053283601105055,Realty,17.0
2020-06-29,356.3221435546875,385.0800520468962,354.6479004921469,368.1404571724951,241874.0,366.29631958007815,340.75841369628904,-1.260896998104447,-0.0360997284873777,0.0331674969731252,0.0807076097076604,-0.0046986781282752,Realty,17.0
2020-06-30,360.2615966796875,365.8260769547426,358.48886158417434,359.5229520473025,302785.0,367.0004943847656,340.37333435058594,-1.2526039338930324,0.0110558751294539,-0.0020503007791911,0.015445665944801,-0.0049206884992777,Realty,17.0
2020-07-01,355.5834655761719,363.4131096352378,350.70842969974467,360.9509611959747,259231.0,366.2716949462891,339.76961486816407,-1.2624520118875815,-0.0129853727031443,0.0150948965276143,0.0220191454807356,-0.0137099622124665,Realty,17.0
2020-07-02,354.5494079589844,359.7691511095036,352.6781809836393,359.1782594739925,124170.0,365.5108901977539,339.6691595458984,-1.264628838453487,-0.002908058774645,0.0130555894639756,0.014722188313802,-0.0052777608235676,Realty,17.0
2020-07-03,354.1062316894531,359.4737281456193,352.5797114414568,354.647922463811,144268.0,364.8928924560547,339.75090270996094,-1.2655617824798733,-0.0012499704119729,0.0015297408683645,0.0151578706496005,-0.0043109104313506,Realty,17.0
2020-07-06,366.3184509277344,376.2162754722697,357.1592408475829,360.8524634471144,669851.0,365.1366455078125,340.0887084960938,-1.239853463306272,0.0344874451376253,-0.014921409136714,0.0270197270147549,-0.0250034090746861,Realty,17.0
2020-07-07,367.3033447265625,369.2238026250706,358.29185669435617,367.25408372063646,481920.0,365.1711166381836,341.25478210449216,-1.237780133009924,0.0026886273304928,-0.0001341153208466,0.0052285336523079,-0.0245341845142055,Realty,17.0
2020-07-08,361.54193115234375,370.3071747564849,359.9661499295086,367.69730307316297,181206.0,364.1616363525391,341.9235028076172,-1.2499086623269249,-0.0156857095284765,0.017025333413472,0.024244058154482,-0.004358501980151,Realty,17.0
