Date_Ticker,Close_AUROPHARMA.NS,High_AUROPHARMA.NS,Low_AUROPHARMA.NS,Open_AUROPHARMA.NS,Volume_AUROPHARMA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-25,488.8322143554688,498.9201933307287,482.09069282621647,496.6407137364645,6182790.0,502.5824371337891,,-1.1408481858627064,-9.9190724787063e-05,0.0159737823156587,0.0206368947851791,-0.0137910745881203,Healthcare,11.0
2020-02-26,494.70068359375,504.400696997549,488.8806755514706,492.1786741883439,7012760.0,502.9517700195312,,-1.1202489810735372,0.0120050787692437,-0.005098051183364,0.0196078431372548,-0.011764705882353,Healthcare,11.0
2020-02-27,503.9156799316406,506.1466711010888,493.1971773100233,496.8831704427005,5672269.0,503.62476348876953,,-1.0879029656156378,0.0186274178376879,-0.0139557266602502,0.0044273104773218,-0.0212704288603825,Healthcare,11.0
2020-02-28,490.3357238769531,498.1927117944928,481.993705641318,497.9017232057301,4558189.0,504.9286376953125,,-1.1355706425583143,-0.0269488658430507,0.0154302429138848,0.0160236905755439,-0.0170128706301001,Healthcare,11.0
2020-03-02,479.8111877441406,503.8672402832823,475.3006871437058,497.1257186962229,2594821.0,505.6507034301758,,-1.1725133385677955,-0.0214639391345949,0.0360861342843787,0.0501364977591343,-0.0094005740500574,Healthcare,11.0
2020-03-03,495.961669921875,499.9387109112871,483.30316436196176,483.6911589748998,3012316.0,507.5621398925781,,-1.115822730452686,0.0336600783605459,-0.0247408452933632,0.0080188474848037,-0.0255231529523385,Healthcare,11.0
2020-03-04,505.2738037109375,513.3248042990543,491.2087523956057,500.423796223615,5585674.0,508.9096450805664,,-1.0831357480120622,0.0187759142566992,-0.0095987709073813,0.0159339362717541,-0.0278364942176544,Healthcare,11.0
2020-03-05,511.0937805175781,518.2717556243789,505.71022518224106,510.9967448514252,2952730.0,509.9101272583008,,-1.0627067589110957,0.0115184614042848,-0.0001898588279721,0.0140443405504402,-0.0105334002105939,Healthcare,11.0
2020-03-06,494.9916687011719,502.94569147762377,486.9406694730321,486.9406694730321,2163964.0,509.9846649169922,,-1.1192275798230578,-0.0315052000830451,-0.0162649186586617,0.0160690033376174,-0.0162649186586617,Healthcare,11.0
2020-03-09,457.16162109375,490.8206795351175,451.6326312001629,487.9106755062532,3808223.0,506.4252227783203,,-1.252016705267555,-0.0764256249134164,0.0672607957311393,0.0736261682702912,-0.0120941689732378,Healthcare,11.0
2020-03-11,436.6461181640625,460.750658536329,430.9231159047668,445.7156370472489,5215637.0,502.0478393554688,,-1.3240291891099691,-0.0448758206793574,0.0207708680002021,0.0552038352559216,-0.013106728815909,Healthcare,11.0
2020-03-12,363.2655334472656,426.6066146213984,359.8705284617772,426.6066146213984,6593812.0,493.7162490844727,,-1.5816060171982742,-0.1680550488467307,0.1743657884992491,0.1743657884992491,-0.0093457943925233,Healthcare,11.0
2020-03-13,402.7445373535156,435.2395797539848,329.8004303331194,329.8974363801058,7720464.0,487.51812133789065,,-1.4430288085060408,0.1086780888118059,-0.1808766953168308,0.0806840053349899,-0.1811175577941318,Healthcare,11.0
2020-03-16,392.7535705566406,427.7706278744955,387.5155687888004,388.0005695006762,6253940.0,481.66630859375,,-1.4780985963389737,-0.0248072062318383,-0.0121017386276797,0.0891578331629832,-0.0133366114543951,Healthcare,11.0
2020-03-17,400.8045349121094,431.5535572799927,393.8205139567693,402.1625307639562,6542336.0,476.84540100097655,,-1.449838507246784,0.0204987680800923,0.0033881748671946,0.0767182496441216,-0.0174250048265335,Healthcare,11.0
2020-03-18,352.740966796875,421.95056546685686,340.7129565982379,412.2505524676188,9643053.0,470.5428161621094,,-1.618548820329019,-0.1199177252966312,0.1687061931341029,0.196205162384317,-0.0340987050862265,Healthcare,11.0
2020-03-19,335.6204528808594,352.06198690762216,331.15844093948186,349.20047120551845,6339469.0,463.0544052124024,,-1.6786443849357642,-0.048535655133798,0.0404624277456648,0.0489884745867954,-0.0132948153280797,Healthcare,11.0
2020-03-20,336.29949951171875,361.0345353802145,330.77047965321754,353.08051200519407,8509815.0,450.6796157836914,,-1.6762608296946082,0.0020232575965816,0.0498990112023363,0.0735506175430207,-0.0164407614835256,Healthcare,11.0
2020-03-23,285.859375,329.16992410183104,280.1848618706203,319.5183999995987,3774086.0,435.8846664428711,468.40782653808594,-1.8533132111964656,-0.1499857257740614,0.1177467942046635,0.1515099831930684,-0.0198507155113583,Healthcare,11.0
2020-03-24,316.3659362792969,339.5004745359508,288.1874087336498,310.4004338614407,6817279.0,427.2589279174805,465.8811291503906,-1.7462306181573268,0.1067187713514621,-0.0188563360771863,0.0731258824155773,-0.0890694108128323,Healthcare,11.0
2020-03-25,323.6409912109375,331.740509572678,306.52047083323464,306.52047083323464,2925743.0,418.9993667602539,463.4486981201172,-1.7206940871976433,0.0229956961144451,-0.0528997279165552,0.0250262438371458,-0.0528997279165552,Healthcare,11.0
2020-03-26,350.5584411621094,354.0504515360332,328.8304193718226,336.49342322437656,4438642.0,411.7922546386719,461.1737371826172,-1.6262098117533037,0.0831707066847661,-0.0401217494324397,0.0099612788165868,-0.061981168441581,Healthcare,11.0
2020-03-27,380.4830017089844,394.8390087981496,366.99998985054987,376.3604962730043,6782847.0,405.6206207275391,459.3918963623047,-1.521170128336388,0.0853625445380073,-0.0108349267049076,0.0377310077577277,-0.0354365682510755,Healthcare,11.0
2020-03-30,377.81549072265625,393.4810051492754,367.242482910399,376.3604888328386,4522295.0,399.9946090698242,457.7481109619141,-1.530533490885226,-0.0070108545568308,-0.0038510911424902,0.0414633989640165,-0.0279845799653,Healthcare,11.0
2020-03-31,400.7560729980469,402.5505815107424,386.0605576898204,397.6035684440471,3736155.0,396.0418533325195,456.3678649902344,-1.450008615813723,0.060719009248434,-0.0078663924676574,0.0044778074085587,-0.0366694762684184,Healthcare,11.0
2020-04-01,380.5315246582031,403.6660631952469,372.91703760442607,402.55056754295606,3433906.0,390.2703460693359,454.6411285400391,-1.5209998055269214,-0.0504659809358455,0.057863912601014,0.0607953271619834,-0.0200101346678608,Healthcare,11.0
2020-04-03,370.9284973144531,399.592053963235,323.49543888292254,342.50747059675984,17168297.0,383.5530807495117,452.5241589355469,-1.5547078678542334,-0.0252358259998971,-0.0766213082129396,0.0772751537191342,-0.1278765551176279,Healthcare,11.0
2020-04-07,432.3296203613281,441.6901276161906,381.6470490236668,388.00054612563713,10290834.0,379.6148727416992,451.5433746337891,-1.3391807420278077,0.1655335825945517,-0.1025353622512427,0.0216513206914652,-0.1172313183059313,Healthcare,11.0
2020-04-08,425.0060729980469,462.0116174844287,413.5115514204706,419.5255714532378,13186188.0,376.11559295654297,450.5688592529297,-1.3648874886756936,-0.0169397307479428,-0.0128951134889647,0.087070625192106,-0.0270455466588805,Healthcare,11.0
2020-04-09,446.3946228027344,461.6721437124473,432.6205921099662,441.3506040583736,10726701.0,375.5772430419922,449.8084735107422,-1.2898104797180492,0.0503252804220183,-0.0112994612540164,0.0342242494181301,-0.0308561752072337,Healthcare,11.0
2020-04-13,488.1047058105469,513.1792177789462,449.5956392189199,452.0206426667026,13848142.0,378.1501724243164,449.69088256835937,-1.1434018496708012,0.0934376913994426,-0.073926890509943,0.0513711744015263,-0.0788950938870356,Healthcare,11.0
2020-04-15,499.2597351074219,521.3757553055938,481.8481980428906,506.3407335246883,12644925.0,384.9498825073242,449.9297967529297,-1.1042460283508946,0.0228537630637077,0.0141829951813414,0.0442976243486035,-0.0348747071717789,Healthcare,11.0
2020-04-16,528.311279296875,532.5307616501333,495.6707089311805,502.94571933623695,9906360.0,391.2282196044922,450.68690612792966,-1.0022707629279453,0.0581892392808371,-0.048012527755222,0.0079867353180003,-0.0617828383469979,Healthcare,11.0
2020-04-17,526.4197998046875,551.1063485972114,515.6527481657209,543.2008130822843,8110231.0,397.91153106689455,451.9301373291016,-1.0089101388592223,-0.0035802368155093,0.0318776255828958,0.0468951752986555,-0.0204533561293882,Healthcare,11.0
2020-04-20,524.7222290039062,536.8957338012,510.9481983374563,527.9232215380363,7893425.0,404.1074157714844,453.1171844482422,-1.0148688662802166,-0.0032247472481298,0.0061003562593613,0.0231999029665714,-0.0262501375110362,Healthcare,11.0
2020-04-21,625.0689086914062,629.6278677829706,509.7357217141748,515.070729267796,37163094.0,417.72381286621095,456.4639038085937,-0.6626370114530498,0.1912377142435735,-0.1759776848506088,0.0072935304062853,-0.1845127559114782,Healthcare,11.0
2020-04-22,622.9833984375,663.5294450702904,612.3133830497031,630.5009092789022,31134204.0,432.09196014404296,459.35709777832034,-0.669957464379665,-0.0033364485497643,0.0120669521214478,0.0650836711451439,-0.0171272868820553,Healthcare,11.0
2020-04-23,610.179443359375,644.5175207952655,604.9899589171815,625.9904562697698,14403382.0,445.7859573364258,461.73900390625,-0.7149012618260441,-0.0205526425106006,0.025912070756344,0.0562753757269178,-0.0085048496776989,Healthcare,11.0
2020-04-24,605.7174072265625,634.8659384737878,599.9458868541448,610.1793901407301,12438407.0,461.7788589477539,463.9833337402344,-0.7305636760510178,-0.0073126621707321,0.0073664432636961,0.0481223271767763,-0.0095284043409684,Healthcare,11.0
2020-04-27,614.7868041992188,623.6623396618414,603.3408008471348,611.1008111474196,7395437.0,476.69990234375,465.712060546875,-0.6987287361427815,0.0149729838773874,-0.0059955630579943,0.0144367696281044,-0.0186178416223372,Healthcare,11.0
2020-04-28,601.3523559570312,623.6623872735446,597.6663626238355,619.733893599952,5778214.0,490.58547058105466,467.2552319335937,-0.7458856588995864,-0.021852206570514,0.0305670002966349,0.0370997653796627,-0.0061295067636836,Healthcare,11.0
2020-04-29,606.59033203125,612.8953409256835,594.4168266989884,603.7288753578936,5935751.0,503.3870651245117,468.789091796875,-0.7274995794208428,0.0087103276844782,-0.0047172803822548,0.0103941796654098,-0.0200687427567415,Healthcare,11.0
2020-04-30,607.0752563476562,621.7707989115584,590.7792472497802,614.0592771622254,6391338.0,514.7166778564454,470.396455078125,-0.7257974225388165,0.0007994263851558,0.0115043740319562,0.0242071183271657,-0.0268434743921498,Healthcare,11.0
2020-05-04,633.7017822265625,661.152804783565,584.9107329291915,592.6707426529618,16904417.0,527.5109924316406,472.8746942138672,-0.6323343341024286,0.0438603379078555,-0.0647481839634958,0.0433185187842632,-0.0769937069230572,Healthcare,11.0
2020-05-05,612.65283203125,648.39741747938,608.7243383850106,644.0324113826287,6453242.0,538.1058303833008,475.1832971191406,-0.7062192976363355,-0.0332158608128815,0.0512191859904405,0.0583439487737595,-0.0064122671778313,Healthcare,11.0
2020-05-06,641.9954223632812,647.7669427090182,607.7543837464822,614.6899176483306,9906145.0,551.1790252685547,478.4473522949218,-0.6032224167203791,0.0478943192586671,-0.0425322420749278,0.0089899711815562,-0.0533353314121036,Healthcare,11.0
2020-05-07,629.0944213867188,651.7439905085901,626.6209295582478,638.2124585944742,6622302.0,564.087321472168,481.32146728515625,-0.6485068597856911,-0.0200951603814743,0.0144939088597488,0.0360034493263263,-0.0039318292205144,Healthcare,11.0
2020-05-08,633.0714111328125,644.4689271100605,620.4128460245214,639.1824078585,4931299.0,574.1244110107422,482.3069897460937,-0.634547030927799,0.0063217692144324,0.0096529342791717,0.0180035234206095,-0.0199954774227444,Healthcare,11.0
2020-05-11,644.56591796875,653.2959304017353,627.8333941388614,631.470899319272,6407213.0,585.1024032592774,483.5631408691406,-0.59419959266921,0.0181567302421212,-0.0203160270880361,0.0135440180586907,-0.0259593679458239,Healthcare,11.0
2020-05-12,670.1739501953125,674.1509320118384,639.2308837349663,644.0324022138728,10920285.0,596.2913696289063,487.1890057373047,-0.5043115692913964,0.0397291130552826,-0.0390071084885067,0.0059342530627561,-0.04617169385848,Healthcare,11.0
2020-05-13,655.6239624023438,679.9709735806911,648.3974402146075,679.0009721918456,6084261.0,604.667332458496,490.5248406982422,-0.5553842027257085,-0.0217107629873234,0.0356561247454159,0.0371356334950521,-0.0110223582452001,Healthcare,11.0
2020-05-14,645.6328735351562,661.4439428706102,635.6903597183406,654.7509098878608,6900132.0,611.9859893798828,493.5434844970703,-0.5904544190436968,-0.015239053848151,0.0141226333516426,0.0244892569501311,-0.0153996399879323,Healthcare,11.0
2020-05-15,645.0023803710938,655.0418702081643,637.5818466973069,644.8568564934974,4186834.0,617.8205444335938,496.3652185058594,-0.5926675443541225,-0.0009765505907563,-0.0002256175822369,0.0155650430798324,-0.0115046609122861,Healthcare,11.0
2020-05-18,649.7069091796875,661.9774502559715,634.9628764378173,645.0509144201984,5621727.0,623.9848999023437,499.5526422119141,-0.5761539445668717,0.007293816196286,-0.0071663002096863,0.0188862714909043,-0.0226933599343831,Healthcare,11.0
2020-05-19,642.5289306640625,659.4069189662699,636.0299096493396,653.7324346379094,4452674.0,629.8752349853515,502.8069970703125,-0.6013497227863587,-0.0110480255238286,0.01743657513175,0.0262680596883999,-0.0101147523552068,Healthcare,11.0
2020-05-20,686.373046875,690.6410772136156,638.3579719844466,643.1110030795326,8783390.0,632.9404418945312,506.615224609375,-0.447450317003029,0.0682367970040259,-0.0630299281016875,0.0062182370914003,-0.0699547791236296,Healthcare,11.0
2020-05-21,702.6204833984375,705.6275232309491,679.5829503782778,684.6269694487921,8264221.0,636.9222961425781,510.562158203125,-0.3904193846327781,0.0236714372707534,-0.0256091508499927,0.0042797497419477,-0.0327880179477997,Healthcare,11.0
2020-05-22,708.9740600585938,711.6900521880057,688.7494949719015,698.4010209213044,5085925.0,641.862026977539,514.5197637939453,-0.3681173802339997,0.0090426863581107,-0.0149131537145598,0.0038308765897407,-0.0285265233611237,Healthcare,11.0
2020-05-26,693.5025634765625,712.7570689926888,687.8765667860529,703.251066418491,3723219.0,646.2512847900391,518.4899816894531,-0.4224246473504809,-0.0218223732766084,0.014056909743864,0.0277641446912646,-0.0081124382039862,Healthcare,11.0
2020-05-27,691.9989624023438,700.728974244909,682.0079014858402,698.2069353012143,3656735.0,650.1118927001953,523.186728515625,-0.4277025120186645,-0.0021681261950657,0.008971072553807,0.012615642966079,-0.0144379709498675,Healthcare,11.0
2020-05-28,692.5324096679688,700.6803847088736,685.1118763660472,693.5508991475596,3148389.0,654.6708953857421,528.3044543457031,-0.4258300323271717,0.000770878707351,0.0014706741018504,0.0117654783042013,-0.0107150700795061,Healthcare,11.0
2020-05-29,723.2815551757812,727.8405143141723,689.8649956785745,694.4240140211515,8501395.0,660.5054565429688,535.5047747802735,-0.3178959323619647,0.0444010201956541,-0.039898074198251,0.0063031596834832,-0.0462013157366987,Healthcare,11.0
2020-06-01,703.881591796875,724.0576105724442,700.3410627426077,721.6810951253465,4429266.0,665.3457733154297,541.5275158691406,-0.3859927055268715,-0.0268221458712457,0.0252876386254579,0.0286639386662517,-0.0050300066027142,Healthcare,11.0
2020-06-02,711.2050170898438,734.9700506804066,703.5904708046421,707.1309994906245,6278400.0,669.2209350585938,547.8965447998047,-0.3602863873640405,0.0104043426881976,-0.0057283307925605,0.0334151658375614,-0.0107065418581541,Healthcare,11.0
2020-06-03,727.8890991210938,735.9400991754413,713.0965772654819,713.9210548019879,5746014.0,674.9827484130859,554.4382360839844,-0.3017227639511192,0.0234588924857687,-0.0191897973688187,0.0110607509633939,-0.0203224940083227,Healthcare,11.0
2020-06-04,736.66748046875,767.2710088678386,730.944449262021,750.7809871854704,18788068.0,679.7163513183593,562.1167663574219,-0.2709093324146263,0.012060053321661,0.0191585852381319,0.0415432053273414,-0.0077688120603442,Healthcare,11.0
2020-06-05,721.6810302734375,752.3330503506886,717.8495129627346,742.0510593537362,5602895.0,684.3456817626953,569.8379779052734,-0.3235140141640258,-0.0203435750764733,0.0282258064516129,0.0424730854649697,-0.0053091561922462,Healthcare,11.0
2020-06-08,728.3255004882812,734.4850446722814,706.9369822526082,732.1085294896101,5306306.0,689.1083862304688,577.6784979248047,-0.3001909298785593,0.0092069348314812,0.0051941460223383,0.0084571310215977,-0.0293667024171662,Healthcare,11.0
2020-06-09,751.7025756835938,760.4810762664962,731.3810350828293,732.3510364556181,8618231.0,694.465219116211,586.9953619384765,-0.218133899370705,0.0320970159353752,-0.025743611707566,0.011678156849362,-0.0270340175198737,Healthcare,11.0
2020-06-10,773.0426025390625,775.6130706433163,749.1805333492243,750.9750714036278,6604869.0,699.6086517333985,596.1288952636719,-0.143227213222527,0.0283889234196946,-0.0285463324569096,0.0033251312357314,-0.0308677285203468,Healthcare,11.0
2020-06-11,762.2755126953125,781.287574066252,752.0904988479391,765.3310405311973,6175131.0,704.9412292480469,604.9015856933594,-0.1810213090368127,-0.0139281972408576,0.0040084297409488,0.0249411939047015,-0.0133613289129024,Healthcare,11.0
2020-06-12,748.550048828125,760.9660541875439,740.7900380779652,742.0510279840295,4466351.0,710.0870880126953,612.8614178466797,-0.229199740165361,-0.0180059094626507,-0.0086821460425657,0.016586740430859,-0.0103667226557641,Healthcare,11.0
2020-06-15,745.6400146484375,763.1000381303379,739.2379705158987,743.1179757340988,3278558.0,715.1189697265625,620.1645581054687,-0.2394143953977399,-0.003887561271612,-0.0033823813969101,0.0234161567765815,-0.008585971791706,Healthcare,11.0
2020-06-16,745.34912109375,761.5480975809738,733.418056163808,756.3101253913252,3116319.0,719.9010803222657,627.5152307128906,-0.2404354752844281,-0.000390125997764,0.0147058659993999,0.0217334079142039,-0.0160073509074967,Healthcare,11.0
2020-06-17,765.2825927734375,769.8900992813656,746.3675660566802,750.1990833093731,5388474.0,726.0387634277344,634.8057611083984,-0.1704660081855008,0.0267438051720467,-0.0197097250172654,0.0060206602782248,-0.0247163948263973,Healthcare,11.0
2020-06-18,763.6819458007812,774.1579470966532,759.5109524112609,765.2824714894484,2846172.0,729.9042083740235,642.46876953125,-0.1760845184726173,-0.0020915763507116,0.0020958013967304,0.0137177543000404,-0.0054616891396415,Healthcare,11.0
2020-06-19,759.9476318359375,770.8116596879375,756.6980915243712,765.3311279292025,2420515.0,732.7705657958984,650.2491522216797,-0.1891925190406496,-0.0048898811676476,0.0070840356200059,0.0142957585455645,-0.0042760055764839,Healthcare,11.0
2020-06-22,763.0515747070312,768.7260588414113,749.0350435598749,764.5550649371147,4078138.0,735.4744415283203,656.8635913085938,-0.1782972152979877,0.0040844167953981,0.0019703651495126,0.0074365669667331,-0.0183690481898787,Healthcare,11.0
2020-06-23,780.172119140625,792.2486484882625,764.6036084124553,766.7861115763347,5478213.0,739.8079193115234,663.9669122314453,-0.1182015435699789,0.0224369426669056,-0.0171577620320951,0.0154793141812603,-0.0199552257075256,Healthcare,11.0
2020-06-24,768.192626953125,795.1586542563264,761.5480817854087,787.6411433438695,3909272.0,743.6176025390625,670.4028723144531,-0.1602513529531218,-0.0153549350118992,0.0253172390730733,0.0351032102588078,-0.0086495820639029,Healthcare,11.0
2020-06-25,766.1555786132812,783.7611276246431,762.9060976197795,767.2226156709258,3499106.0,747.2987609863281,675.9638897705078,-0.1674016973127982,-0.0026517415923702,0.0013927159018745,0.022979078274451,-0.0042412808628022,Healthcare,11.0
2020-06-26,756.6981201171875,773.0911685779959,751.8481127860833,771.1026774130813,2720261.0,748.9695892333984,681.1126574707031,-0.2005987912117108,-0.0123440444213843,0.0190360685628014,0.0216639212190319,-0.0064094348884506,Healthcare,11.0
2020-06-29,765.7190551757812,774.0125545070689,755.6310179046246,760.4810244380304,4794435.0,752.0614624023438,685.8608129882813,-0.1689339598704133,0.0119214450502357,-0.0068406691753913,0.010830995095693,-0.0131745934791197,Healthcare,11.0
2020-06-30,748.550048828125,770.0840905006551,740.208001749193,766.3010615782788,3496478.0,753.9287139892579,690.30341796875,-0.229199740165361,-0.0224220701203718,0.0237138622566968,0.0287676711881084,-0.0111442743100366,Healthcare,11.0
2020-07-01,752.4785766601562,758.4925971059474,743.5545520506778,749.8110728434428,2932066.0,755.1581878662109,694.858544921875,-0.2154100198744076,0.0052481832553233,-0.0035449564937157,0.0079922812852482,-0.0118595065511198,Healthcare,11.0
2020-07-02,756.4555053710938,768.7260457451016,749.0350307990288,758.5410318898038,2876442.0,756.1475891113281,697.4862768554688,-0.2014504052590431,0.0052851055621927,0.002756971829674,0.0162210999680521,-0.0098095321130945,Healthcare,11.0
2020-07-03,754.5155029296875,766.5920312021128,752.4300356146131,760.5295229533232,1415527.0,757.7893127441406,700.1169189453125,-0.2082601039997865,-0.0025645955745335,0.0079707043795442,0.0160056728132604,-0.0027639820613053,Healthcare,11.0
