Date_Ticker,Close_NEWGEN.NS,High_NEWGEN.NS,Low_NEWGEN.NS,Open_NEWGEN.NS,Volume_NEWGEN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,112.57483673095705,115.9592842469672,109.5024347353244,112.71885717688636,43408.0,,,-0.766819823249713,0.021119105830335,0.0012793307111207,0.0300639788987537,-0.0272920848464153,Information Technology,12.0
2020-01-30,110.9906234741211,114.25505508442724,110.41454903116916,114.25505508442724,24918.0,,,-0.7711331702427001,-0.0140725343499458,0.0294117782937519,0.0294117782937519,-0.0051902982875507,Information Technology,12.0
2020-01-31,107.990234375,112.33480856443045,106.57404915086993,111.134650353272,22702.0,,,-0.7793023477461968,-0.0270328159731499,0.0291175956462221,0.0402311765927254,-0.0131140119504911,Information Technology,12.0
2020-02-03,106.4060287475586,108.47030242650855,101.29335747340606,105.1338639178954,35284.0,,,-0.7836156739665854,-0.0146698971125499,-0.0119557589418295,0.0193999691864013,-0.0480486992544568,Information Technology,12.0
2020-02-04,107.89421844482422,109.19038779091544,105.87795420366189,107.05410773390793,13696.0,,,-0.7795637708986136,0.0139859528147249,-0.007786429365962,0.0120133345861721,-0.0186874168998539,Information Technology,12.0
2020-02-05,105.49390411376952,107.51016839288664,104.65379338703872,104.65379338703872,17956.0,,,-0.7860991212104503,-0.0222469226400873,-0.0079635949943116,0.0191126140989406,-0.0079635949943116,Information Technology,12.0
2020-02-06,103.69367218017578,106.57405196295844,102.54152319713656,105.49390954441496,17596.0,105.70033226013184,,-0.7910006235580286,-0.0170647958165648,0.0173611111111111,0.0277777777777776,-0.0111110828540943,Information Technology,12.0
2020-02-07,106.59805297851562,107.39015446184986,103.21360538346288,103.21360538346288,37994.0,106.227201461792,,-0.7830928484343502,0.0280092385318677,-0.0317496192518157,0.0074307312488519,-0.0317496192518157,Information Technology,12.0
2020-02-10,103.57364654541016,106.6220511235178,102.70953122738734,106.6220511235178,416532.0,106.62085266113282,,-0.7913274180779984,-0.0283720607328074,0.0294322414994931,0.0294322414994931,-0.0083430037161427,Information Technology,12.0
2020-02-11,102.37349700927734,105.58991960033497,101.38936579573392,105.08585167874594,10404.0,106.94129524230956,,-0.7945950724613183,-0.0115874025503835,0.0264946958803486,0.0314185085497875,-0.0096131444396614,Information Technology,12.0
2020-02-12,97.88489532470705,103.21360041578144,96.97277806505976,102.7335371580336,28242.0,106.94129524230956,,-0.8068162153505823,-0.043845348803153,0.0495341167525644,0.0544384817841183,-0.0093182636260841,Information Technology,12.0
2020-02-13,99.39710235595705,100.78928292061248,98.17293954210665,98.17293954210665,23672.0,107.07331237792968,,-0.8026989201424589,0.015448829221645,-0.0123158802906192,0.0140062489917445,-0.0123158802906192,Information Technology,12.0
2020-02-14,97.6208724975586,100.11720012891178,96.4927208412316,96.78076174396578,127688.0,107.01570510864258,,-0.8075350718950826,-0.017870036613718,-0.0086058517210427,0.0255716586779699,-0.0115564594688006,Information Technology,12.0
2020-02-17,93.5883331298828,99.32508774799186,92.62820658877052,99.3010904446114,60504.0,106.786474609375,,-0.8185144911624141,-0.0413081676541728,0.0610413405568444,0.0612977539641348,-0.0102590409402827,Information Technology,12.0
2020-02-18,95.9646453857422,96.0846612040461,93.612338277059,93.63634290575663,41308.0,105.8407497406006,,-0.8120444914455319,0.0253911163538034,-0.0242620860070564,0.0012506253508413,-0.0245122263436474,Information Technology,12.0
2020-02-19,95.0765380859375,96.6127391818038,94.18841805034148,96.01266005645095,230704.0,105.03304405212404,,-0.8144625465492453,-0.0092545259374931,0.0098459829244867,0.0161575203177648,-0.009341106160105,Information Technology,12.0
2020-02-20,101.72541046142578,105.13386282557066,94.23642736759182,94.23642736759182,426988.0,104.35255393981932,,-0.7963596216154859,0.0699317887392841,-0.0736195908167289,0.0335064006985488,-0.0736195908167289,Information Technology,12.0
2020-02-24,99.205078125,105.6859326821909,98.86903527966406,101.19734521732131,37068.0,103.54244766235352,,-0.8032217456746941,-0.0247758384556382,0.0200823095951905,0.0653278509495745,-0.0033873552814758,Information Technology,12.0
2020-02-25,97.9569091796875,101.07732035413116,96.13266733574515,99.70913713987842,15620.0,102.8127513885498,,-0.80662014279312,-0.0125817041718347,0.0178877424253629,0.0318549370388945,-0.0186229012248235,Information Technology,12.0
2020-02-26,95.0765380859375,103.2136095606848,94.45245433053364,98.41297655786224,35026.0,102.05425186157228,,-0.8144625465492453,-0.029404470984955,0.0350921324975992,0.0855844316438234,-0.0065640142980359,Information Technology,12.0
2020-02-27,97.0927963256836,97.88489779085036,94.21241670662748,95.05252742885216,19628.0,101.2801498413086,,-0.8089728680744773,0.0212066854803194,-0.0210135970333744,0.0081581898466471,-0.0296662546353523,Information Technology,12.0
2020-02-28,94.4284439086914,95.74861790349442,92.1721480007922,95.5325908966544,25820.0,100.45204086303713,,-0.8162271164760114,-0.0274412986114336,0.0116929490973149,0.0139806814573748,-0.023894240066912,Information Technology,12.0
2020-03-02,93.27628326416016,98.10091999466871,91.21200999399622,95.05251567795396,24854.0,99.71634330749512,,-0.8193641112146192,-0.0122014151334034,0.0190427014417318,0.0517241528250551,-0.0221307410407625,Information Technology,12.0
2020-03-03,95.62860107421876,99.37309601217824,94.57246335458508,96.97277968338166,28988.0,99.17747192382812,,-0.812959441320093,0.0252188201302659,0.0140562404350104,0.0391566424259759,-0.0110441615559552,Information Technology,12.0
2020-03-04,93.73236083984376,98.89304139824743,92.72422496347704,96.97278816721352,58346.0,98.4693790435791,,-0.8181223460474896,-0.0198292165008594,0.0345710627400768,0.0550576184379001,-0.0107554730013603,Information Technology,12.0
2020-03-05,92.0521240234375,94.71647640544984,86.41138109110169,93.73234532243114,13580.0,97.7972900390625,,-0.8226971369654921,-0.0179258988182021,0.0182529335071708,0.0289439533338087,-0.061277705345502,Information Technology,12.0
2020-03-06,94.71648406982422,95.74861716408049,86.4593973402217,88.93172023586855,28698.0,97.34843063354492,,-0.8154428677913594,0.0289440365950528,-0.0610745203516125,0.0108970798947243,-0.0871768711718169,Information Technology,12.0
2020-03-09,86.67543029785156,91.7160949488876,82.13883357695607,91.7160949488876,63006.0,96.35229949951172,,-0.8373362934132723,-0.0848960331555894,0.0581556345750378,0.0581556345750378,-0.052340054214971,Information Technology,12.0
2020-03-11,85.71530151367188,87.46752958431227,85.47526986973843,86.81944854080264,27610.0,95.4593822479248,,-0.8399504418470464,-0.011077288925827,0.0128815626572187,0.020442418561182,-0.0028003359924617,Information Technology,12.0
2020-03-12,75.70598602294922,86.41139979605278,72.87361529304154,86.38739516440575,62002.0,94.1260066986084,,-0.8672028655264166,-0.1167739635043591,0.1410906812338275,0.1414077582961321,-0.0374127711519283,Information Technology,12.0
2020-03-13,68.88907623291016,88.66768062707825,60.58398056000338,68.57703805112732,1078206.0,92.67621574401856,,-0.8857633069426535,-0.090044528156236,-0.0045295741915286,0.2871079926706772,-0.1205575125558034,Information Technology,12.0
2020-03-16,66.20071411132812,67.20884978822482,60.15192202549788,63.84840729881358,81588.0,91.0163963317871,,-0.8930829267117407,-0.0390245053147879,-0.0355329522361153,0.0152284713304049,-0.0913704960290631,Information Technology,12.0
2020-03-17,64.59251403808594,79.21043905279156,63.368351242233246,65.09658193345871,46702.0,89.36497840881347,,-0.8974615827544853,-0.0242927904151867,0.0078038129167035,0.2263098941478944,-0.0189520846816844,Information Technology,12.0
2020-03-18,58.47170639038086,69.53716597142078,57.60759105945228,66.00869808895573,70006.0,87.60914707183838,,-0.9141267426677476,-0.0947603253853231,0.1288998075112577,0.1892446836964603,-0.0147783498083569,Information Technology,12.0
2020-03-19,50.98271560668945,60.87202147157995,48.48638817555884,51.84683092039955,129212.0,85.36005058288575,,-0.9345170630605084,-0.1280788820099051,0.0169491817653728,0.1939736976975177,-0.0489641911268271,Information Technology,12.0
2020-03-20,51.15074157714844,55.207274640007874,50.40664206261588,50.88670532035509,641366.0,83.16376075744628,,-0.9340595777369286,0.0032957438312081,-0.0051619243172675,0.0793054594671154,-0.0145471891821991,Information Technology,12.0
2020-03-23,47.23823165893555,52.78296083536498,46.086078952602,48.00633224229375,37046.0,80.43940181732178,94.33195350646972,-0.9447121920979908,-0.0764897985361917,0.016260146842582,0.1173780004396205,-0.0243902590311212,Information Technology,12.0
2020-03-24,48.0543327331543,49.398511358070095,46.56613732437816,46.56613732437816,54160.0,77.88186454772949,93.37182678222656,-0.9424901887791411,0.0172762833314988,-0.030969016197563,0.0279720588855123,-0.030969016197563,Information Technology,12.0
2020-03-25,49.44651794433594,50.454650101944736,46.566138258258114,46.566138258258114,62978.0,75.45634498596192,92.4467446899414,-0.9386996777046884,0.0289710652921235,-0.0582524271844661,0.0203883347002047,-0.0582524271844661,Information Technology,12.0
2020-03-26,51.55879974365234,54.39117397864465,49.49452606494803,49.49452606494803,90200.0,73.28045806884765,91.55862777709962,-0.9329485553049052,0.0427185146119751,-0.0400372717939084,0.0549348365182029,-0.0400372717939084,Information Technology,12.0
2020-03-27,52.47092056274414,55.20727992896915,50.9347157932522,55.20727992896915,33628.0,71.04936428070069,90.65034828186036,-0.9304651184473396,0.0176908854284198,0.0521500163686456,0.0521500163686456,-0.0292772597281757,Information Technology,12.0
2020-03-30,49.44651794433594,55.20727731649158,48.48639138231,48.48639138231,50098.0,68.80026798248291,89.70414344787598,-0.9386996777046884,-0.0576395951504539,-0.0194174757281553,0.1165048543689319,-0.0194174757281553,Information Technology,12.0
2020-03-31,50.86270523071289,53.2870263636454,49.01446225602383,49.01446225602383,480978.0,66.67958908081054,88.74593719482422,-0.9348438160352812,0.0286407889827796,-0.0363378818783908,0.0476640226259261,-0.0363378818783908,Information Technology,12.0
2020-04-01,50.45465087890625,51.60680350359805,49.42251407631584,51.60680350359805,46622.0,64.42089157104492,87.79157135009766,-0.9359548280810052,-0.0080226631665718,0.0228354097119216,0.0228354097119216,-0.0204567227125916,Information Technology,12.0
2020-04-03,48.966453552246094,51.84683317296645,48.72642191718606,51.84683317296645,37480.0,62.18259620666504,86.47331756591797,-0.9400067519215756,-0.0294957412396313,0.0588235294117647,0.0588235294117647,-0.0049019607843138,Information Technology,12.0
2020-04-07,50.55066680908203,52.27889395157366,49.44651975723311,50.55066680908203,55472.0,60.107523345947264,85.25971786499024,-0.9356934049285884,0.0323530323703271,0.0,0.0341880187064342,-0.0218423835242179,Information Technology,12.0
2020-04-08,53.1670036315918,53.76708267935243,50.83869765879892,52.32689296472692,76864.0,58.030049324035645,84.01635368347168,-0.9285698888758612,0.0517567222681958,-0.0158013544018058,0.0112866817155756,-0.0437923112787458,Information Technology,12.0
2020-04-09,56.31142425537109,58.32768856799325,50.40664444147565,56.59946149108966,477882.0,56.51184902191162,82.83443809509278,-0.9200085558711408,0.0591423328192015,0.0051150763726437,0.0358055996502315,-0.1048593583269603,Information Technology,12.0
2020-04-13,57.415565490722656,61.44809763022455,53.55105842325203,61.42409300205093,84312.0,55.09686222076416,81.73173271179199,-0.9170023038676396,0.0196077660963485,0.0698160416442468,0.0702341273666193,-0.0673076548918614,Information Technology,12.0
2020-04-15,56.09539031982422,60.96803306501935,55.68733728773421,57.65559589038573,133760.0,54.11633243560791,80.64870994567872,-0.9205967527709292,-0.0229933322020794,0.0278134363922972,0.0868635144066931,-0.0072742703056974,Information Technology,12.0
2020-04-16,57.05551910400391,57.607592598928726,54.727212968982286,55.20727624064003,157606.0,53.5246545791626,79.53832359313965,-0.9179826043371552,0.0171160014879221,-0.0323937612414813,0.0096760752262803,-0.0408077285350336,Information Technology,12.0
2020-04-17,58.51971435546875,60.39196187329896,57.127530115923605,57.60759339420868,97642.0,53.14060459136963,78.4889054107666,-0.9139960310915394,0.0256626400821247,-0.015586558671827,0.0319934493606297,-0.0237900040162284,Information Technology,12.0
2020-04-20,57.34355545043945,60.48797129635839,57.1275284465607,60.48797129635839,101676.0,52.7781566619873,77.47597183227539,-0.9171983660388024,-0.0200985072805534,0.0548346858024275,0.0548346858024275,-0.0037672411865961,Information Technology,12.0
2020-04-21,56.47944641113281,57.36756275898357,55.39930401608919,56.40743618561146,24378.0,52.6785436630249,76.47744018554687,-0.9195510809338604,-0.0150689826000319,-0.0012749810789073,0.0157245937112389,-0.0191245216389145,Information Technology,12.0
2020-04-22,55.255279541015625,57.12752695526106,54.96724232249908,57.12752695526106,635920.0,52.89217185974121,75.42466140747071,-0.9228841274573318,-0.0216745550444327,0.0338835932022691,0.0338835932022691,-0.0052128451961361,Information Technology,12.0
2020-04-23,55.663333892822266,57.36755994190737,55.207275257902495,57.36755994190737,137362.0,53.1178014755249,74.42805000305175,-0.9217731154116078,0.0073848934472179,0.0306166722310692,0.0306166722310692,-0.0081931606144521,Information Technology,12.0
2020-04-24,55.30328750610352,56.14339823266164,54.91923908580364,56.14339823266164,199874.0,53.5210542678833,73.46024230957032,-0.9227534158811236,-0.0064682864201416,0.0151909726246455,0.0151909726246455,-0.0069444048919784,Information Technology,12.0
2020-04-27,57.175537109375,57.415568754387145,54.27115640228336,55.44730999780599,62860.0,53.97711448669433,72.4717919921875,-0.9176558305897836,0.0338542189388805,-0.0302266878274001,0.004198152866548,-0.050797611249994,Information Technology,12.0
2020-04-28,58.927764892578125,60.92002814488634,56.88749604701025,58.999775113763626,38174.0,54.45117683410645,71.57887435913086,-0.9128850294321146,0.0306464595138156,0.0012220083574656,0.0338085664022722,-0.0346232179226068,Information Technology,12.0
2020-04-29,61.92816162109375,63.27234023759618,58.08765547404918,59.76787691338118,84628.0,54.969644927978514,70.76996765136718,-0.9047158311560194,0.0509165201494605,-0.0348837209302325,0.0217054500136264,-0.0620155038759689,Information Technology,12.0
2020-04-30,65.00055694580078,68.12096787041807,63.70438771907335,68.12096787041807,194138.0,55.59612674713135,70.11228088378907,-0.896350601867659,0.049612248196635,0.048005910583492,0.048005910583492,-0.0199408941650793,Information Technology,12.0
2020-05-04,62.43223190307617,65.19259580172074,59.88789501841907,64.80854370730721,72304.0,56.24541244506836,69.37298347473144,-0.9033433959578784,-0.0395123544074575,0.038062259377819,0.0442137628994256,-0.0407535788342005,Information Technology,12.0
2020-05-05,65.79267883300781,68.64905409427092,62.45624025640015,64.4725047158103,67434.0,56.99191112518311,68.73641960144043,-0.8941938868259685,0.0538255133205651,-0.0200656690168874,0.0434147888781522,-0.0507113957933841,Information Technology,12.0
2020-05-06,65.72065734863281,68.64904616402497,64.06444056705503,68.64904616402497,68128.0,57.75521144866944,68.17906608581544,-0.8943899801560292,-0.0010946732319229,0.0445581181554184,0.0445581181554184,-0.0252008553839006,Information Technology,12.0
2020-05-07,68.04896545410156,69.24912357498519,64.5445022760846,66.41675333977336,58772.0,58.70933704376221,67.62075248718261,-0.8880506816290562,0.0354273404953577,-0.023985847594246,0.017636684303351,-0.0514991396949405,Information Technology,12.0
2020-05-08,72.22551727294922,74.50581779807673,68.64904738804923,68.76906320516119,103998.0,59.79307956695557,67.16373207092285,-0.8766791587919973,0.0613756842734766,-0.0478564113944059,0.0315719514546357,-0.0495180930499129,Information Technology,12.0
2020-05-11,72.12950897216797,76.69011020501719,72.00949315025089,75.8499994515976,58920.0,60.741204833984376,66.5718140411377,-0.8769405611718156,-0.0013292850561169,0.0515806988352745,0.0632279534109816,-0.0016638935108151,Information Technology,12.0
2020-05-12,70.80933380126953,73.44968184131687,65.28860608117056,72.00949200129105,42768.0,61.4661003112793,66.00389915466309,-0.8805350100751054,-0.0183028442826062,0.0169491525423728,0.0372881355932204,-0.0779661016949151,Information Technology,12.0
2020-05-13,74.0257568359375,76.81012534472049,72.48955579407996,76.81012534472049,31340.0,62.29660987854004,65.52527610778809,-0.8717776356718205,0.0454237155188473,0.0376135095106688,0.0376135095106688,-0.0207522503993063,Information Technology,12.0
2020-05-14,72.48955535888672,75.84999832254371,71.04936551731943,73.92974520045401,753784.0,63.11631813049316,65.07353645324707,-0.8759602607022999,-0.0207522562782498,0.0198675496688742,0.0463576158940397,-0.0198675496688741,Information Technology,12.0
2020-05-15,71.09738159179688,74.3618063521736,69.75320281242615,72.48956230871136,30350.0,63.81841125488281,64.55362815856934,-0.8797507406178549,-0.0192051635604241,0.0195813219241691,0.045914838033267,-0.0189061643238603,Information Technology,12.0
2020-05-18,73.01762390136719,73.92974115436698,68.21699135887583,71.09737088437065,50376.0,64.54330673217774,64.12541175842286,-0.8745224852955037,0.0270086220698719,-0.0262984867816354,0.0124917410929707,-0.0657462169540888,Information Technology,12.0
2020-05-19,72.87361145019531,73.92974926030558,71.04936941899498,72.56156590560916,53738.0,65.31980953216552,63.71735832214355,-0.8749145888652312,-0.0019722971452263,-0.0042820101594582,0.0144927332280229,-0.0250329576769648,Information Technology,12.0
2020-05-20,72.777587890625,73.44967347601845,71.98547917371471,72.00948380001807,9604.0,66.13471660614013,63.26033805847168,-0.8751760327902466,-0.0013176725794074,-0.0105541295455034,0.0092347878635865,-0.0108839649659827,Information Technology,12.0
2020-05-21,72.777587890625,73.95374132765527,72.48954702535153,72.65757208429164,22762.0,67.01083202362061,62.8412425994873,-0.8751760327902466,0.0,-0.0016490764507574,0.0161609290870956,-0.0039578237424735,Information Technology,12.0
2020-05-22,73.08963775634766,74.88987513950893,72.3455381729374,74.4098118373326,38980.0,67.88214721679688,62.46199287414551,-0.8743264127380415,0.0042877192658765,0.0180623973727422,0.0246305418719212,-0.0101806440181136,Information Technology,12.0
2020-05-26,71.55342864990234,78.706368122073,70.56929752549641,73.56969282845118,551556.0,68.69465427398681,61.99873176574707,-0.8785090585411195,-0.0210181518694405,0.0281784425511466,0.0999664112137612,-0.0137537940944955,Information Technology,12.0
2020-05-27,67.85694122314453,73.8337270361321,67.25686217916619,73.44967498294923,130602.0,69.2287244796753,61.62236198425293,-0.8885735071612914,-0.0516605213265745,0.0824194792602461,0.0880792105458037,-0.008843296399185,Information Technology,12.0
2020-05-28,65.31260681152344,68.16898169203311,64.32847568121436,67.68891844068077,495744.0,69.54796657562255,61.21430809020996,-0.895500981815454,-0.0374955659031868,0.036383659222404,0.0437338979402934,-0.0150680118028215,Information Technology,12.0
2020-05-29,66.53678131103516,68.5530458575424,63.89643296258432,63.89643296258432,870810.0,69.77839756011963,61.03092399597168,-0.892167914519384,0.0187433109666621,-0.0396825379350433,0.0303030069501248,-0.0396825379350433,Information Technology,12.0
2020-06-01,69.7531967163086,72.96961925804061,68.76906551785734,71.52942940426348,172204.0,70.01602954864502,61.04820640563965,-0.8834105608886977,0.0483404117526796,0.0254645345528601,0.0461114714901662,-0.0141087612436429,Information Technology,12.0
2020-06-02,70.37728118896484,70.66531476762862,68.64905041624435,70.66531476762862,78936.0,70.41328201293945,61.13173774719238,-0.8817113623294848,0.0089470375844486,0.0040927068195544,0.0040927068195544,-0.0245566572553456,Information Technology,12.0
2020-06-03,70.4732894897461,72.96961702830932,68.64904759900153,72.96961702830932,140170.0,70.64731254577637,61.24935325622559,-0.8814499599496665,0.0013641945121958,0.0354223217993312,0.0354223217993312,-0.0258855788335237,Information Technology,12.0
2020-06-04,71.84146881103516,73.20965212508598,71.52943060090368,71.72145298787927,99334.0,70.95335311889649,61.51674850463867,-0.8777248098564675,0.0194141543724609,-0.0016705647189864,0.0190444785817167,-0.0043434274840932,Information Technology,12.0
2020-06-05,72.65758514404297,74.88987661301071,71.57744269289378,72.96962336652327,103794.0,71.18378410339355,61.95024589538574,-0.8755027649924209,0.011359961683891,0.0042946407021604,0.0307234470364277,-0.0148662035630252,Information Technology,12.0
2020-06-08,72.80159759521484,74.36180334336643,72.03350069892798,74.36180334336643,63708.0,71.21258811950683,62.38326301574707,-0.8751106614226934,0.0019820704319634,0.0214309273379755,0.0214309273379755,-0.0105505500106958,Information Technology,12.0
2020-06-09,73.0416259765625,74.64984091345343,72.3215310481369,74.33780270787611,745350.0,71.25819396972656,62.89933090209961,-0.8744571347005492,0.003297020797294,0.0177457266864449,0.0220177866441113,-0.0098586924756666,Information Technology,12.0
2020-06-10,71.84146881103516,74.33780379282504,71.52943060090368,74.33780379282504,50602.0,71.30980072021484,63.37507362365723,-0.8777248098564675,-0.0164311397710731,0.0347478277254604,0.0347478277254604,-0.0043434274840932,Information Technology,12.0
2020-06-11,70.32926940917969,73.11363785423866,69.84920613676208,71.84146578722147,149874.0,71.12497634887696,63.7927286529541,-0.8818420842919924,-0.0210491158780872,0.0215016648224188,0.0395904645171181,-0.0068259385665528,Information Technology,12.0
2020-06-12,70.0172348022461,71.76946290634044,65.74466706354718,65.76867169343572,49820.0,71.00136032104493,64.16189735412598,-0.8826916627990004,-0.0044367673595208,-0.0606788188766643,0.025025668452107,-0.0610216577499266,Information Technology,12.0
2020-06-15,72.41754150390625,74.4578102406566,69.24912124146758,70.0172253430235,3208000.0,71.06736831665039,64.56082977294922,-0.8761563332597622,0.0342816552016012,-0.0331455074424651,0.0281736813260955,-0.0437521102848784,Information Technology,12.0
2020-06-16,70.44928741455078,76.33006268424923,68.40901844343091,72.48955638567065,346322.0,70.93895149230957,64.98088516235352,-0.881515310544621,-0.0271792448139005,0.0289608177172062,0.0834752981260646,-0.0289608177172061,Information Technology,12.0
2020-06-17,70.90534210205078,72.00948906610114,65.52863505015203,71.0493625452198,571170.0,70.84053802490234,65.38173789978028,-0.8802736076952871,0.0064735173943832,0.0020311649150741,0.0155721266031156,-0.0758293647911648,Information Technology,12.0
2020-06-18,71.76946258544922,74.36180144775952,70.68932017195584,72.0094942328922,83654.0,70.79013175964356,65.80803413391114,-0.8779208616413312,0.0121869588070634,0.0033444816053511,0.0361203605116011,-0.0150501672240801,Information Technology,12.0
2020-06-19,71.60143280029297,73.88173330126006,70.90534253345562,72.24952113590462,42400.0,70.73132400512695,66.26073371887207,-0.8783783573512103,-0.0023412434634882,0.0090513319393936,0.0318471350612101,-0.0097217365576866,Information Technology,12.0
2020-06-22,70.80933380126953,73.137643639385,70.49729559933766,72.72958692130396,46110.0,70.61730880737305,66.66590705871582,-0.8805350100751054,-0.0110626138059655,0.0271186440677966,0.0328813973119703,-0.00440673828125,Information Technology,12.0
2020-06-23,71.52942657470703,72.94561174319628,70.5693000435029,71.86546939559165,80826.0,70.61610870361328,67.03315551757812,-0.878574409136074,0.0101694612105585,0.004697966095585,0.0197986372365246,-0.0134228187919464,Information Technology,12.0
2020-06-24,70.92935180664062,72.8976142453928,70.7373294187946,72.00949421993973,59482.0,70.76972923278808,67.32551406860351,-0.8802082363277339,-0.008389201435016,0.0152284263959392,0.0277496182979062,-0.0027072344939721,Information Technology,12.0
2020-06-25,70.7373275756836,71.72145144423308,69.75319638194973,71.72145144423308,23298.0,71.0409652709961,67.59194931030274,-0.8807310618599691,-0.0027072604791385,0.0139123699223235,0.0139123699223235,-0.0139124734770466,Information Technology,12.0
2020-06-26,72.00949096679688,73.9297440592448,71.28939605712891,71.5294276936849,141038.0,71.31460075378418,67.91023132324219,-0.877267334919187,0.0179843292744154,-0.0066666666666667,0.0266666666666668,-0.0099999999999998,Information Technology,12.0
2020-06-29,71.21739196777344,72.44154749654486,69.99322911381753,71.9854888362982,72400.0,71.38781051635742,68.19346878051758,-0.879423987643082,-0.0109999249875085,0.0107852428641634,0.0171889968861167,-0.0171890997427967,Information Technology,12.0
2020-06-30,71.64944458007812,72.46555069149775,70.0892389192054,72.46555069149775,43798.0,71.45141868591308,68.45606338500977,-0.8782476353887027,0.006066672765835,0.0113902643098302,0.0113902643098302,-0.0217755443886097,Information Technology,12.0
2020-07-01,71.52942657470703,72.1295056567096,71.1933837538224,72.1295056567096,27838.0,71.50422554016113,68.73978080749512,-0.878574409136074,-0.0016750723759896,0.0083892617449663,0.0083892617449663,-0.0046979660955852,Information Technology,12.0
2020-07-02,70.90534210205078,72.24952069632148,70.59330391283795,71.5534304337193,38012.0,71.45741920471191,69.02829872131348,-0.8802736076952871,-0.0087248633540273,0.0091401904631636,0.0189573670251261,-0.0044007712248779,Information Technology,12.0
2020-07-03,71.04936981201172,72.87361185330303,70.5693065024711,71.1213763783689,51348.0,71.37700843811035,69.3441805267334,-0.8798814625803626,0.0020312674008912,0.0010134722735428,0.025675696295661,-0.0067567567567567,Information Technology,12.0
2020-07-06,71.9134750366211,72.87360151955279,70.97735318079944,71.04935973694582,54310.0,71.33260231018066,69.66918334960937,-0.8775287580716038,0.0121620392537709,-0.0120160414892374,0.0133511345744696,-0.0130173358378933,Information Technology,12.0
