Date_Ticker,Close_RITES.NS,High_RITES.NS,Low_RITES.NS,Open_RITES.NS,Volume_RITES.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-06,114.78799438476562,117.23029663470274,112.19988553580178,113.67620655231497,2341474.0,114.86727142333984,,-0.625604376674638,0.0164625059207258,-0.0096855759037306,0.0212766349218593,-0.0225468600861565,Construction,3.0
2020-02-07,112.12696838378906,113.4392497964705,111.21566339225036,112.47325760597668,729944.0,114.81077041625976,,-0.6555896935090451,-0.0231820933472963,0.0030883669395422,0.0117035306634685,-0.0081274380702017,Construction,3.0
2020-02-10,110.1038589477539,113.29342625359068,109.75756974343123,112.6919672150699,462110.0,114.6941219329834,,-0.6783867565245625,-0.0180430227018217,0.0235060632029626,0.0289687149598476,-0.0031451141461533,Construction,3.0
2020-02-11,110.03096771240234,111.79890163385429,109.57531521328218,110.79646613578991,345820.0,114.56198272705078,,-0.6792081189560704,-0.0006620225308011,0.0069571179759904,0.016067603132174,-0.004141129616447,Construction,3.0
2020-02-12,111.3250503540039,113.34815474246273,110.08567740281217,110.81472162402282,728196.0,114.4280216217041,,-0.6646259698135634,0.0117610766178483,-0.0045841320381916,0.0181729483348582,-0.0111329206432034,Construction,3.0
2020-02-13,115.8815689086914,119.81841411189168,110.81471413841312,111.70779769880058,4500776.0,114.41799736022948,,-0.6132816189977432,0.0409298584658005,-0.0360175586954604,0.0339730057184701,-0.0437244232883204,Construction,3.0
2020-02-14,116.00910949707033,119.47206798952016,114.49634564365498,115.91797901042688,3411232.0,114.38245544433592,,-0.6118444496689261,0.0011006115086291,-0.0007855459544383,0.0298507462686568,-0.0130400436653084,Construction,3.0
2020-02-17,114.9939422607422,120.58674329888962,114.07103742718888,118.87014256166609,1911228.0,114.33989753723144,,-0.6232836882220396,-0.0087507544944456,0.0337078651685394,0.0486356144349418,-0.0080256821829854,Construction,3.0
2020-02-18,115.58460235595705,118.05798052354352,110.74857882731212,113.33271233328274,2824326.0,114.41709175109864,,-0.6166279358581174,0.0051364453083585,-0.0194826125346636,0.0213988551863457,-0.041839686515958,Construction,3.0
2020-02-19,118.40866088867188,119.4976928295598,115.58457504895487,115.73223753265356,2587012.0,114.52886619567872,,-0.5848055147952308,0.0244328264764696,-0.0226032735775526,0.0091972321341582,-0.0238503317115647,Construction,3.0
2020-02-20,117.70731353759766,119.60849570691332,116.4706185047258,118.0949291562014,1927906.0,114.63564720153808,,-0.5927085275900005,-0.0059231085446834,0.0032930461749085,0.0161517760636717,-0.0105065267034307,Construction,3.0
2020-02-24,117.74419403076172,120.69748926887156,114.8093523815192,114.93856130137196,2223510.0,114.76431922912596,,-0.5922929460541088,0.0003133237184304,-0.023828204460398,0.0250823003411808,-0.0249255742366012,Construction,3.0
2020-02-25,117.35659790039062,119.42390735980514,116.30448394403474,118.13184035591236,1489130.0,114.84171638488768,,-0.5966605068252934,-0.0032918491952973,0.0066058702228206,0.0176156219283827,-0.0089651027311552,Construction,3.0
2020-02-26,117.46735382080078,118.42716601552834,115.19699849038298,116.24911245175925,1198972.0,114.96019172668456,,-0.5954124726596872,0.0009437553779819,-0.0103708930985199,0.0081708846203496,-0.019327542985954,Construction,3.0
2020-02-27,110.47171020507812,112.20677582411066,110.34250127329004,112.20677582411066,3306834.0,114.49468002319335,,-0.674241687481737,-0.0595539389300849,0.0157059722874897,0.0157059722874897,-0.001169611039317,Construction,3.0
2020-02-28,108.10906982421876,108.82892880399464,105.7648893942326,108.10906982421876,1726302.0,114.10423393249512,,-0.7008646969374257,-0.0213868362902448,0.0,0.006658636328537,-0.0216834760839003,Construction,3.0
2020-03-02,108.73664855957033,111.48690961098087,107.99832465486182,110.30558685707584,893628.0,113.87912788391114,,-0.6937929331849682,0.0058050516609936,0.0144287902771438,0.0252928620464505,-0.0067900189539501,Construction,3.0
2020-03-03,107.6845245361328,110.30556486247735,107.14923530558274,109.27191610836344,716678.0,113.60870590209962,,-0.7056486129792606,-0.0096758915910591,0.0147411299726545,0.0243399907055825,-0.004970902112963,Construction,3.0
2020-03-04,106.31863403320312,109.62263775692554,105.21114826202393,107.97986268997192,955528.0,113.18888359069824,,-0.7210399167381956,-0.0126841856693286,0.015625,0.031076431274414,-0.0104166666666666,Construction,3.0
2020-03-05,106.68778228759766,108.16442979330836,105.50645977665856,107.426106040453,368340.0,112.87682762145997,,-0.7168802327054856,0.0034720936527386,0.0069204152249136,0.0138408304498269,-0.0110727065987239,Construction,3.0
2020-03-06,104.49127960205078,105.19269628059784,99.48913996544684,103.36534022384086,711868.0,112.36199188232422,,-0.7416311479275008,-0.0205881370710825,-0.01077543870166,0.0067126814909181,-0.0478713597503477,Construction,3.0
2020-03-09,99.06460571289062,102.84851547798092,97.9202014819704,101.88869221121143,1008630.0,111.7088737487793,,-0.8027806954568205,-0.0519342275243191,0.0285075227221474,0.0381963844489203,-0.0115520999925738,Construction,3.0
2020-03-11,101.31649017333984,103.12538126964662,98.41856694188618,98.9353913599842,487946.0,111.2695053100586,,-0.7774057201667378,0.0227314735090718,-0.0235015919845019,0.0178538665641889,-0.0286026808320706,Construction,3.0
2020-03-12,90.7584457397461,98.34471747355806,85.27638985314448,97.82789312157269,1435436.0,110.30587921142578,,-0.8963772399402665,-0.1042085490282012,0.0778929974417865,0.0835875016586991,-0.060402707890367,Construction,3.0
2020-03-13,99.08304595947266,100.85502973624448,74.3122872860861,84.44577972669711,1595700.0,109.69377899169922,,-0.8025729046888747,0.0917225956424785,-0.1477272533462741,0.0178838242164718,-0.2499999715745354,Construction,3.0
2020-03-16,98.69544219970705,100.13517144377764,92.05052759698631,97.45874750657067,1442352.0,108.83447265625,,-0.806940551430588,-0.003911907996088,-0.012530413417004,0.0145875960630215,-0.0673274718124768,Construction,3.0
2020-03-17,96.03746795654295,99.87674954030226,93.5825435255282,97.93864952645995,881824.0,107.83589057922364,,-0.8368914800535021,-0.0269310738563361,0.0197962483848206,0.0399769138592509,-0.0255621528060863,Construction,3.0
2020-03-18,89.61405944824219,99.19381613867888,87.56520958864115,97.84636606729131,877238.0,106.56689643859865,,-0.909272561338518,-0.0668844009007753,0.091864007386071,0.1069001532730431,-0.0228630403779931,Construction,3.0
2020-03-19,83.652099609375,88.19278706011357,78.39154185418657,85.5163629390528,1203224.0,104.97027130126952,,-0.9764538871342212,-0.0665292910016044,0.0222859119900544,0.0542806154530721,-0.0628861412893798,Construction,3.0
2020-03-20,90.3893051147461,92.29048689152582,83.57826267578007,83.85513413645464,845268.0,103.56930351257324,,-0.9005368380024478,0.0805383909887666,-0.0722892046796527,0.0210332602332348,-0.0753523044603523,Construction,3.0
2020-03-23,76.43498229980469,84.90724786205612,74.57071333971886,74.57071333971886,759432.0,101.5056869506836,109.39262420654296,-1.057778740434839,-0.1543802421893483,-0.0243902582821764,0.1108427752232643,-0.0243902582821764,Construction,3.0
2020-03-24,76.73029327392578,80.82798645575608,70.38070490632511,79.36979826538003,654564.0,99.4549919128418,108.66209030151369,-1.0544510791792,0.003863557827001,0.0343997771783728,0.0534038514254284,-0.0827520409042718,Construction,3.0
2020-03-25,80.21887969970703,81.10486598115341,74.57070166483709,74.57070166483709,409910.0,97.5981060028076,108.0177313232422,-1.0151405390932056,0.0454655687725193,-0.0704095850754017,0.0110446105051953,-0.0704095850754017,Construction,3.0
2020-03-26,89.28181457519531,93.6563800439421,79.11140232819164,82.30465075346535,1600294.0,96.18882904052734,107.549892578125,-0.91301640592375,0.1129775797095977,-0.0781476480392725,0.0489972732920029,-0.1139135925428341,Construction,3.0
2020-03-27,90.99840545654295,104.84197626636188,88.22969129457918,94.13628150676858,2779370.0,95.21516380310058,107.0897752380371,-0.8936732948705797,0.0192266576291625,0.0344827586206895,0.1521298174442191,-0.0304259634888438,Construction,3.0
2020-03-30,89.42947387695312,91.25682422896064,85.73785472826569,88.22969765362971,701680.0,94.2811840057373,106.5567236328125,-0.9113525323106662,-0.0172413084791809,-0.0134158926728585,0.0204334239349524,-0.0412796697626419,Construction,3.0
2020-03-31,90.85074615478516,92.53042829917528,89.61405153235812,91.5521515140054,510702.0,93.38688888549804,106.03933959960938,-0.8953371684836637,0.0158926606208997,0.0077204138535664,0.0184883692812867,-0.013612377165511,Construction,3.0
2020-04-01,90.05704498291016,93.61946072160082,88.08203218443113,90.44466610710477,868738.0,92.50551490783693,105.52357849121094,-0.9042808545287372,-0.0087363197933756,0.0043041732522774,0.0395573243533216,-0.0219306862539606,Construction,3.0
2020-04-03,87.89744567871094,91.810558217919,87.12220347931142,90.4815788327583,771174.0,91.5844554901123,105.0007130432129,-0.9286159303032746,-0.0239803482849014,0.0293994112581277,0.0445190700252151,-0.0088198490116906,Construction,3.0
2020-04-07,86.6423110961914,91.64445679295358,86.2916083599311,90.6292614004838,820948.0,90.582181930542,104.41009582519531,-0.9427591998966036,-0.0142795342097583,0.0460162044831193,0.0577332902767184,-0.0040477075440767,Construction,3.0
2020-04-08,86.5869369506836,89.33719236593458,85.46099187071842,86.75305870245714,608772.0,89.68696479797363,103.83040069580078,-0.9433831739941424,-0.000639112055152,0.0019185544335418,0.0317629369060303,-0.0130036368027023,Construction,3.0
2020-04-09,88.61731719970703,91.18299133538528,87.12221034474058,87.76824368416132,1308368.0,89.16460037231445,103.29933197021484,-0.9205041810647432,0.0234490365467005,-0.0095813498126133,0.0289522885227528,-0.0168714976057906,Construction,3.0
2020-04-13,87.50982666015625,89.66942032476273,84.90723422366429,88.59885310295405,468302.0,88.47426719665528,102.73335540771484,-0.9329837489860454,-0.0124974505497041,0.012444618900081,0.0246782989639922,-0.0297405735540891,Construction,3.0
2020-04-15,88.8941879272461,91.07224091543875,86.67921649533612,88.15586411660944,1111450.0,88.38105430603028,102.2092822265625,-0.9173843105770496,0.0158194950204392,-0.0083056477352706,0.0245016354722229,-0.024916943205812,Construction,3.0
2020-04-16,94.80077362060548,96.60967598545868,87.67595329110942,87.67595329110942,1824726.0,88.16694068908691,101.70965881347657,-0.8508269588788852,0.0664451279783726,-0.0751557192772467,0.0190810928620948,-0.0751557192772467,Construction,3.0
2020-04-17,99.23070526123048,100.52277179466276,94.15473522713803,97.7540577944507,1458526.0,88.19370384216309,101.3759130859375,-0.8009090310757906,0.0467288553820633,-0.0148809530567419,0.0130208339246493,-0.0511532193662197,Construction,3.0
2020-04-20,97.75408172607422,99.63680996032296,96.40664283595022,99.63680996032296,506720.0,88.27953453063965,101.06621932983398,-0.8175481110887455,-0.0148807118851866,0.0192598426685088,0.0192598426685088,-0.0137839655013054,Construction,3.0
2020-04-21,93.60102081298828,97.07114679206558,92.2904946621922,96.7573568570282,531082.0,88.47888259887695,100.67638046264648,-0.8643461684041467,-0.0424847826275286,0.033721171164855,0.0370735911738664,-0.0140011950661784,Construction,3.0
2020-04-22,90.99840545654295,93.213376786114,89.96475104281714,93.213376786114,342892.0,88.84619789123535,100.20204696655271,-0.8936732948705797,-0.0278054163708882,0.0243407707910749,0.0243407707910749,-0.0113590387495247,Construction,3.0
2020-04-23,95.8528823852539,96.73886866714366,91.219905176961,91.5521486244288,1371170.0,89.11937675476074,99.86052658081054,-0.8389714510256503,0.0533468350830524,-0.0448680692098492,0.0092431887267487,-0.0483342502906898,Construction,3.0
2020-04-24,93.69330596923828,100.4120524712354,92.73348262625392,95.98210897985736,3231414.0,89.98229293823242,99.4386328125,-0.8633062688886014,-0.02253011450752,0.0244286716851527,0.0717099949936983,-0.0102443107653761,Construction,3.0
2020-04-27,90.44466400146484,95.79751146277604,90.07550210758131,94.32086388724191,1487462.0,90.66801147460936,99.00498672485352,-0.8999130358459665,-0.034673149102456,0.0428571428571429,0.0591836734693878,-0.0040816326530611,Construction,3.0
2020-04-28,86.62383270263672,92.12434808259258,84.7041920573552,91.18298416402318,2533090.0,90.98825912475586,98.53538619995118,-0.9429674205171932,-0.0422449609494512,0.0526316063275238,0.0634988687101629,-0.0221606523907951,Construction,3.0
2020-04-29,86.27313995361328,87.73132841737913,86.0147277350792,87.2698760153669,1033448.0,90.83782539367677,98.0602296447754,-0.9469191418408998,-0.0040484556972594,0.0115532605198969,0.0169019982876463,-0.0029952800914979,Construction,3.0
2020-04-30,85.11028289794922,87.69441637181387,84.59345282339793,87.12221426172248,3375736.0,90.54341926574708,97.5359342956543,-0.960022597889212,-0.0134787844315078,0.0236391102845427,0.0303621769999653,-0.006072475110569,Construction,3.0
2020-05-04,83.50443267822266,85.36870166827406,81.64016368817126,83.43060141418351,1585106.0,90.24716720581054,96.88839157104492,-0.978117846717834,-0.0188678754793007,-0.0008841598184811,0.0223253895662665,-0.0223253895662665,Construction,3.0
2020-05-05,82.9322280883789,84.83341547109114,82.32311313674117,84.53808479064452,558770.0,89.85124130249024,96.22685394287107,-0.9845656363727529,-0.0068523858134416,0.019363481957271,0.0229245906752462,-0.0073447315437927,Construction,3.0
2020-05-06,83.1906509399414,84.7226708391853,81.2156321769968,83.39368551401226,845784.0,89.5079216003418,95.59078811645507,-0.981653642623534,0.0031160726959741,0.0024405936457623,0.0184157700647145,-0.0237408740120382,Construction,3.0
2020-05-07,85.6270980834961,87.1222048440653,82.32310033994305,82.32310033994305,1111396.0,89.39440422058105,94.99163803100586,-0.9541989542728894,0.0292875114694517,-0.0385858894847898,0.0174606730116124,-0.0385858894847898,Construction,3.0
2020-05-08,86.29158782958984,87.71286329408599,85.83013548825514,86.36541907761077,721274.0,89.37686805725097,94.34929656982422,-0.9467112651024252,0.0077602740366816,0.0008556019176135,0.0164706143465909,-0.0053475935828877,Construction,3.0
2020-05-11,88.93110656738281,90.8138346611035,87.3437147768323,87.3437147768323,2702920.0,89.49407653808593,93.77377243041992,-0.9169682991885144,0.0305883667711102,-0.0178496799581342,0.0211706360843957,-0.0178496799581342,Construction,3.0
2020-05-12,88.0082015991211,89.70634872529584,87.23296492818706,88.52503167937445,1063196.0,89.46362075805663,93.1790525817871,-0.9273678961376686,-0.0103777519912274,0.0058725217748174,0.0192953281094168,-0.0088086866547421,Construction,3.0
2020-05-13,88.10049438476562,91.1276267873498,87.34371691708373,90.44467494782344,667234.0,89.4931541442871,92.5939305114746,-0.9263279106515944,0.0010486839177208,0.0266080296078699,0.0343599933657992,-0.0085899344035095,Construction,3.0
2020-05-14,85.95935821533203,88.13741136337751,84.90724445477206,87.12221604924437,446578.0,89.3464126586914,91.96377059936523,-0.9504549377465998,-0.0243033388675721,0.0135279957651537,0.0253381736819084,-0.0122396651441298,Construction,3.0
2020-05-15,84.63037872314453,86.67922871304583,84.1135542360363,86.16239859297315,389422.0,88.83789291381837,91.44694396972656,-0.9654303160875282,-0.0154605562416874,0.0181024815550026,0.0242093917197723,-0.0061068436051663,Construction,3.0
2020-05-18,83.8182144165039,86.51309753832395,82.72918788749114,85.44252459879783,939000.0,88.06726837158203,90.96112686157228,-0.974582050812134,-0.0095966048940593,0.0193789642692996,0.0321515214870697,-0.0129927192626801,Construction,3.0
2020-05-19,84.02124786376953,85.64555791588546,83.48595862042454,84.72265319696427,517876.0,87.3806266784668,90.46681884765626,-0.9722942031015112,0.0024223069971011,0.0083479518696507,0.019332134351891,-0.0063708794734029,Construction,3.0
2020-05-20,84.66728973388672,87.12221428142782,84.35349984451803,85.35023591521276,538808.0,86.93394012451172,90.00647415161133,-0.9650143906695215,0.0076890296983528,0.0080662341203145,0.0289949584456645,-0.0037061525218883,Construction,3.0
2020-05-21,84.07664489746094,85.81170515843354,83.79977339944516,85.27642138886269,460772.0,86.58785209655761,89.56163436889648,-0.9716699710923864,-0.0069760687779448,0.0142700329308451,0.0206366496080887,-0.0032930845225026,Construction,3.0
2020-05-22,82.63690185546875,84.4827115405767,82.36003040270255,84.1689216409227,485136.0,85.92705307006835,89.0806167602539,-0.9878934695694496,-0.0171241733509714,0.0185391725857952,0.0223363853637235,-0.0033504578045586,Construction,3.0
2020-05-26,83.39366149902344,84.53806551242042,82.98758683485507,84.53806551242042,435322.0,85.41207084655761,88.65866439819337,-0.9793660528244974,0.0091576478130587,0.0137229136222827,0.0137229136222827,-0.0048693708474849,Construction,3.0
2020-05-27,83.83667755126953,84.16892103902742,82.41540185071436,83.96588084852468,686274.0,85.08167152404785,88.35410583496093,-0.9743740021326018,0.0053123468172851,0.0015411309349195,0.0039629849066324,-0.0169529106122556,Construction,3.0
2020-05-28,83.54133605957031,84.87031547147909,83.24600542371391,84.11353811036146,549406.0,84.92754669189453,87.99860275268554,-0.977702007270356,-0.0035228196098134,0.0068493284615789,0.0159080459398102,-0.003535143795711,Construction,3.0
2020-05-29,83.8182144165039,84.53807902836226,82.43385722717484,83.430593276899,451670.0,84.80480041503907,87.85979812622071,-0.974582050812134,0.0033142677624423,-0.0046245454201488,0.0085884030919729,-0.0165161856401522,Construction,3.0
2020-06-01,86.51310729980469,87.86054619626753,84.90725052580477,86.2916078713342,1034438.0,84.87494163513183,87.60839935302734,-0.9442151108006842,0.0321516379472067,-0.00256029907356,0.0155749682160115,-0.0185620055055349,Construction,3.0
2020-06-02,89.79863739013672,91.92131843841332,86.49463931984677,86.78996998359108,3610964.0,85.18965187072754,87.43046325683594,-0.9071926763368988,0.0379772521514719,-0.0335045997799974,0.0236382322713257,-0.0367934098591662,Construction,3.0
2020-06-03,89.02339172363281,91.92131495014618,88.30352713073646,90.7215387509977,1502646.0,85.49421005249023,87.29018173217773,-0.9159283996729688,-0.0086331562375027,0.0190752901511175,0.03255237944101,-0.0080862409189162,Construction,3.0
2020-06-04,88.21124267578125,89.96476185578241,87.50983725696642,89.33718769690113,662730.0,85.74523963928223,87.26212539672852,-0.9250799624565172,-0.0091228724510163,0.0127641895405359,0.0198786359517253,-0.0079514288376236,Construction,3.0
2020-06-05,90.72152709960938,92.21663375927793,89.44791980913725,92.08742485508618,2913902.0,85.9999610900879,87.40351394653321,-0.8967932513288018,0.0284576472077899,0.0150559387517483,0.0164801751851793,-0.0140386447537831,Construction,3.0
2020-06-08,91.45986938476562,94.06246215278163,90.44467406364308,91.51524142182303,1759726.0,86.25837516784668,87.4249252319336,-0.8884733674402094,0.0081385566222399,0.0006054244055877,0.0284561172623927,-0.0110998990918265,Construction,3.0
2020-06-09,90.0201416015625,93.7671330510056,88.59886587496591,93.7671330510056,1329706.0,86.31282691955566,87.69662841796875,-0.9046966939762152,-0.0157416339306836,0.0416239230774333,0.0416239230774333,-0.0157884191394331,Construction,3.0
2020-06-10,89.66942596435547,90.77691169779568,89.24489201972223,90.62924918652249,323090.0,86.39588813781738,87.95541107177735,-0.908648673211508,-0.003895968512906,0.0107040188095832,0.0123507619406466,-0.0047344336162249,Construction,3.0
2020-06-11,87.82361602783203,89.70634401970263,87.34371005179307,89.33718211015652,412290.0,86.38204421997071,88.10750579833984,-0.9294478671098166,-0.0205846074810065,0.0172341580861898,0.0214376050204303,-0.0054644297029045,Construction,3.0
2020-06-12,87.12220764160156,87.67595048678123,84.16891246730998,84.3534934157032,534420.0,86.44018669128418,88.06431365966797,-0.9373515676688162,-0.0079865578070502,-0.0317796610169492,0.0063559322033899,-0.0338983050847457,Construction,3.0
2020-06-15,89.89093017578125,91.1460784876784,86.10702038398759,87.30679665943435,1328928.0,86.70321426391601,88.04216415405273,-0.9061526908508246,0.0317797563804799,-0.028747433264887,0.0139630139486011,-0.0420944558521559,Construction,3.0
2020-06-16,87.58365631103516,92.27201107548632,86.75304207836992,91.5521465337691,1098404.0,86.89148635864258,88.00524780273437,-0.9321518121795034,-0.0256674823615044,0.0453108535300317,0.0535300187491769,-0.0094836670179135,Construction,3.0
2020-06-17,85.1656494140625,88.17432228628252,84.66728422760794,87.49137051640783,1488724.0,86.94870643615722,87.89154586791992,-0.959398709762202,-0.0276079693268982,0.0273082060472293,0.0353273049981959,-0.0058517159193091,Construction,3.0
2020-06-18,88.0082015991211,89.28181476023416,85.20257431917831,85.27640557836764,1890062.0,87.11575202941894,87.85056900024414,-0.9273678961376686,0.0333767452560425,-0.0310402436490729,0.0144715280845573,-0.0318791570440498,Construction,3.0
2020-06-19,88.28506469726562,89.85400274677187,87.63903138276306,89.3371783483552,1480394.0,87.32617301940918,87.85832138061524,-0.924248111620504,0.0031458783739911,0.0119172325998437,0.0177712737130137,-0.0073175832935937,Construction,3.0
2020-06-22,88.39583587646484,89.26336879140557,86.91918794156305,88.04513311851863,1077724.0,87.61411972045899,87.8933918762207,-0.9229999055138404,0.0012546989638514,-0.0039674126554595,0.0098141830589522,-0.0167049490539966,Construction,3.0
2020-06-23,88.67269134521484,91.18299350764562,87.87899547677512,88.5988600884006,2984030.0,87.87807121276856,87.93510696411133,-0.9198802069672044,0.0031319967281819,-0.0008326267726194,0.0283097549465125,-0.0089508489750216,Construction,3.0
2020-06-24,86.95609283447266,89.66942961199811,86.38389072232599,89.15260516855439,1179212.0,88.0340419769287,87.90188247680663,-0.9392234039909036,-0.0193588181964527,0.0252600164345349,0.0312035268499297,-0.0065803567466617,Construction,3.0
2020-06-25,87.43598937988281,88.22968513101428,85.84859224465691,86.90070017292678,900272.0,88.22877464294433,87.90040573120118,-0.933815771763116,0.0055188374933505,-0.006122069536268,0.0090774491918093,-0.0181549628074675,Construction,3.0
2020-06-26,88.15586853027344,89.1156861523777,87.19604527520525,88.59886171224187,1275986.0,88.4456573486328,87.88563934326172,-0.9257039365540558,0.0082332132969064,0.0050251127843667,0.0108877337164985,-0.0108877976142742,Construction,3.0
2020-06-29,88.15586853027344,89.33718555984387,86.93763305513733,89.33718555984387,691130.0,88.52779541015624,87.75274124145508,-0.9257039365540558,0.0,0.0134003220575695,0.0134003220575695,-0.0138191080803402,Construction,3.0
2020-06-30,90.90612030029295,92.80730188282936,89.33718218343512,89.6140536158218,4692656.0,88.58316955566406,87.58624954223633,-0.8947131943861251,0.0311976027900521,-0.0142131979695431,0.0209136807979062,-0.017258883248731,Construction,3.0
2020-07-01,95.16993713378906,97.23724610995713,88.11894794053762,91.16453373778867,4887754.0,88.89049682617187,87.53456665039063,-0.8466671029051177,0.0469035178204866,-0.0420868555410478,0.0217222900259128,-0.0740884086467265,Construction,3.0
2020-07-02,99.02767944335938,107.79527454785064,97.82790327116584,105.21114125389532,16251316.0,89.43131866455079,87.64309982299805,-0.8031967928158845,0.0405353037498294,0.0624417520969244,0.0885368126747436,-0.0121155638397016,Construction,3.0
2020-07-03,96.92344665527344,99.63678871435506,95.98208837184325,98.65851198990428,3267158.0,89.74141464233398,87.76160064697265,-0.826907980463412,-0.0212489356502541,0.0179013994498351,0.0279946922309948,-0.0097123896839771,Construction,3.0
2020-07-06,100.19052124023438,101.7410054764216,96.8865295279174,97.62485320878268,3460804.0,90.17794723510742,87.84835342407227,-0.7900935087086297,0.0337077837995269,-0.0256078918413829,0.0154753585168949,-0.0329770887646622,Construction,3.0
2020-07-07,99.5075912475586,101.519528222336,98.95384836634584,101.1872847467939,1578376.0,90.65231971740722,87.96463912963867,-0.7977889886470397,-0.0068163134019262,0.0168800538549518,0.0202189295264119,-0.0055648305246894,Construction,3.0
