Date_Ticker,Close_RATNAMANI.NS,High_RATNAMANI.NS,Low_RATNAMANI.NS,Open_RATNAMANI.NS,Volume_RATNAMANI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-05,818.4022827148438,827.8448926947447,798.0942556289374,814.9098356753537,25402.0,,,-1.161746389042035,-0.0051887282396443,-0.0042673965032266,0.0115378588004146,-0.0248142356330429,Capital Goods,1.0
2020-02-06,826.2280883789062,869.8839745889292,817.0765053316564,853.7151081071145,68913.0,787.6152587890625,,-1.1535684685318337,0.0095622969648891,0.0332680770780122,0.0528375721233074,-0.0110763397855495,Capital Goods,1.0
2020-02-07,835.6707153320312,841.6531492709255,819.0491129181029,821.3774505801296,15232.0,792.1603210449218,,-1.1437009793626662,0.0114285959118768,-0.0171039435625341,0.0071588411908358,-0.0198901338876332,Capital Goods,1.0
2020-02-10,824.6112670898438,850.0610383784815,822.6710052849265,840.6184269804113,11101.0,795.2825286865234,,-1.155258037190799,-0.0132342177837275,0.0194117647058822,0.0308627498851103,-0.0023529411764705,Capital Goods,1.0
2020-02-11,828.8473510742188,838.1929716387615,814.9098335376848,838.1929716387615,11103.0,798.7927795410156,,-1.150831354548034,0.0051370677959866,0.0112754423989296,0.0112754423989296,-0.0168155421121517,Capital Goods,1.0
2020-02-12,836.6083984375,844.0137575053888,810.0915108509367,827.844891838806,19645.0,801.8357513427734,,-1.142721106078118,0.0093636631078359,-0.0104750401921153,0.00885164323203,-0.031695698532417,Capital Goods,1.0
2020-02-13,841.5885009765625,873.1177531745317,836.2527813738293,847.8620216165393,30135.0,804.3677947998046,,-1.1375169284578976,0.0059527283593657,0.0074543801783142,0.0374639769452449,-0.0063400576368876,Capital Goods,1.0
2020-02-14,845.339599609375,854.3618632676474,840.7800322955536,850.4813401327634,8040.0,807.0243347167968,,-1.133597052631446,0.0044571647883256,0.0060824555312024,0.0106729457160668,-0.0053937699309583,Capital Goods,1.0
2020-02-17,858.1130981445312,869.23727352808,840.1656767603018,842.6556635768718,17515.0,811.144155883789,,-1.1202488224118552,0.0151104935117895,-0.0180132835649315,0.0129635305737696,-0.0209149836111772,Capital Goods,1.0
2020-02-18,849.7699584960938,860.0533217425537,839.5512548492486,860.0533217425537,13050.0,814.5557861328125,,-1.1289673538678249,-0.0097226573822,0.0121013494812869,0.0121013494812869,-0.0120252587711267,Capital Goods,1.0
2020-02-19,854.685302734375,879.2942616847702,843.1083918109655,849.7699887469056,41338.0,818.2471343994141,,-1.12383084828789,0.005784323379683,-0.0057510220097899,0.0287930058837613,-0.0135452322467366,Capital Goods,1.0
2020-02-20,850.5460815429688,869.8840394818254,841.4915464279733,856.3022072032874,10527.0,820.9489501953125,,-1.12815630988642,-0.0048429769157884,0.006767564727212,0.0227359320776316,-0.010645555028094,Capital Goods,1.0
2020-02-24,855.2672729492188,863.4163951954475,841.4267444194007,849.8345642597889,13806.0,824.0404296875,,-1.1232226928645892,0.005550776740615,-0.0063520595973423,0.0095281586282709,-0.0161826939572838,Capital Goods,1.0
2020-02-25,854.3618774414062,859.8269160339207,849.1231474375694,859.8269160339207,5929.0,828.3203247070312,,-1.1241688258010594,-0.0010586111926046,0.0063966320792319,0.0063966320792319,-0.0061317459757515,Capital Goods,1.0
2020-02-26,855.5907592773438,871.8242862889444,830.01161067819,850.6430563620196,17641.0,831.8580718994141,,-1.1228846515700437,0.0014383622073794,-0.0057827914358298,0.0189734716458509,-0.02989647599836,Capital Goods,1.0
2020-02-27,841.200439453125,863.4487894850832,827.8449753163329,855.5907532559323,20407.0,834.4273010253906,,-1.1379224504486,-0.0168191622784393,0.0171068786081027,0.0264483338197281,-0.01587667280045,Capital Goods,1.0
2020-02-28,860.2473754882812,866.0035010494016,799.3878289034204,812.3228873036534,59839.0,837.8082092285156,,-1.118018515244369,0.0226425654836068,-0.0557101242621352,0.0066912445479454,-0.070746564673117,Capital Goods,1.0
2020-03-02,850.9017333984375,898.9879286384748,843.0436973040288,863.4164448798455,35578.0,840.6700958251953,,-1.1277846558065487,-0.0108639007291816,0.0147075872456212,0.0565120428747802,-0.0092349513298372,Capital Goods,1.0
2020-03-03,867.7820434570312,882.8190715996628,840.8124177275031,854.4265793982524,23178.0,843.9216522216797,,-1.1101448318992586,0.0198381427561265,-0.0153903438766419,0.0173281162660703,-0.031078801333671,Capital Goods,1.0
2020-03-04,858.30712890625,873.1177896875514,816.7532093936687,873.1177896875514,20785.0,845.7034637451172,,-1.120046061416504,-0.0109185418414922,0.0172556655799593,0.0172556655799593,-0.0484138114587652,Capital Goods,1.0
2020-03-05,848.4117431640625,863.4164412744129,834.3448460871198,856.9488826511,10902.0,847.2039367675782,,-1.1303866808352825,-0.0115289567206523,0.0100624956641914,0.0176856322784877,-0.0165802715371214,Capital Goods,1.0
2020-03-06,822.8003540039062,837.0612303856057,808.4746995967565,831.0787961777839,36709.0,847.0325500488282,,-1.157150430626492,-0.0301874524563288,0.0100613011814993,0.0173321223214151,-0.0174108510496359,Capital Goods,1.0
2020-03-09,812.9373168945312,821.3127482620001,763.16961647511,810.3826113748388,49597.0,845.8958801269531,,-1.167457245915816,-0.0119871571048548,-0.0031425615070195,0.0103026779474997,-0.0612196037568268,Capital Goods,1.0
2020-03-11,814.1661376953125,840.1333024096947,764.4954271422988,809.1214455151002,46794.0,845.3736236572265,,-1.1661731354661764,0.0015115812440194,-0.0061961459051742,0.0318941841377589,-0.0610080771642238,Capital Goods,1.0
2020-03-12,755.9259033203125,808.3776241824236,743.7669389704037,808.3776241824236,70431.0,841.7275512695312,,-1.2270338350106902,-0.0715335994442886,0.0693873839112051,0.0693873839112051,-0.0160848626783419,Capital Goods,1.0
2020-03-13,834.0538330078125,867.2969795052077,618.2967083811895,646.9802872553307,70873.0,841.5998229980469,,-1.1453906118030082,0.1033539522118934,-0.2242943301127775,0.0398573151777408,-0.2586848906965001,Capital Goods,1.0
2020-03-16,814.6511840820312,834.5388657183743,743.7669752428737,821.377440165188,61804.0,840.2529571533203,,-1.1656662648684866,-0.0232630654736161,0.0082566087358433,0.0244125117902491,-0.087011729957812,Capital Goods,1.0
2020-03-17,805.2810668945312,816.3163353143183,771.9793572692861,809.6886461096373,27075.0,838.2500305175781,,-1.1754579817625743,-0.0115019991016872,0.0054733426579904,0.0137036233353196,-0.0413541445270396,Capital Goods,1.0
2020-03-18,738.0571899414062,821.4094343510287,732.0498554436234,805.2809535955472,17724.0,832.2472351074218,,-1.2457065345262586,-0.0834787749479392,0.0910820524077244,0.1129346689465076,-0.0081393888978437,Capital Goods,1.0
2020-03-19,670.8988647460938,718.2721514219903,594.9905557285082,686.3417124446602,76305.0,823.3036804199219,,-1.315886586091765,-0.0909933892800965,0.023018145520951,0.0706116661768765,-0.1131441905872259,Capital Goods,1.0
2020-03-20,662.7039184570312,705.2125901657801,645.4327716277013,696.0383246455052,33807.0,813.7046112060547,,-1.3244502563660068,-0.0122148757729139,0.050300602214766,0.0641442890630878,-0.026061633782915,Capital Goods,1.0
2020-03-23,586.92626953125,653.17051604748,559.3054298143577,620.2606175220008,52114.0,800.5236206054688,803.7711572265625,-1.4036374501153732,-0.1143461609555799,0.0567947793806764,0.1128663853624001,-0.0470601524429155,Capital Goods,1.0
2020-03-24,547.4539794921875,618.9873466488683,469.55407940961175,590.4523256601872,122590.0,785.1329559326172,799.8248474121094,-1.4448857591268578,-0.067252552983507,0.0785423940253104,0.1306655350702434,-0.1422948832244034,Capital Goods,1.0
2020-03-25,563.4518432617188,578.3396778130534,514.6093654533661,548.4987271846267,14182.0,770.5874542236328,795.8505419921875,-1.428168086358538,0.0292222988028522,-0.0265384100804981,0.0264225500890222,-0.0866843873038245,Capital Goods,1.0
2020-03-26,590.3543701171875,596.8514358368137,552.4818214479841,552.4818214479841,12057.0,757.325634765625,792.4847827148437,-1.4000551053324566,0.0477459203962045,-0.064152228875151,0.0110053656727171,-0.064152228875151,Capital Goods,1.0
2020-03-27,601.0305786132812,610.5313124848807,562.4723914581647,587.6772183645755,13723.0,745.3171417236329,788.9904150390626,-1.3888985307662962,0.0180844066487972,-0.0222174390519614,0.015807405163178,-0.0641534532969676,Capital Goods,1.0
2020-03-30,601.4549560546875,604.0015931513052,558.9789814249617,571.4181609163327,10635.0,732.3775207519532,785.2005615234375,-1.388455058856678,0.0007060829457053,-0.0499402238454972,0.0042341277114459,-0.0706220377804379,Capital Goods,1.0
2020-03-31,592.5092163085938,608.9641656143868,559.2075089924065,607.2337867686927,7722.0,719.457894897461,781.2065698242187,-1.3978033038411477,-0.0148734990975456,0.024851209153901,0.0277716343524738,-0.0562045389330162,Capital Goods,1.0
2020-04-01,584.4122924804688,606.1889995828384,571.3527605019664,592.5091736119672,18828.0,705.2894073486328,777.3804821777344,-1.4062645412250043,-0.013665481658783,0.0138547413113645,0.0372625753813988,-0.0223464361488234,Capital Goods,1.0
2020-04-03,586.9915161132812,596.8187760632492,576.0542312052817,584.4775797962224,7114.0,691.7236267089844,773.4895654296874,-1.403569267824077,0.0044133630760319,-0.0042827472766637,0.0167417410306682,-0.0186327819189278,Capital Goods,1.0
2020-04-07,602.4343872070312,607.2664154870793,582.4533990825537,586.9915409491717,6036.0,679.4247589111328,769.9210864257813,-1.3874315591107202,0.026308508163804,-0.0256340716695384,0.0080208374267112,-0.0331670776914182,Capital Goods,1.0
2020-04-08,584.9020385742188,610.5312526767129,581.1473946369523,607.2663994883881,34519.0,667.5298431396484,765.6889318847657,-1.4057527594613373,-0.0291025031192108,0.038236079615461,0.043817959952694,-0.0064192697061185,Capital Goods,1.0
2020-04-09,587.350830078125,602.2059663559291,581.1801706286705,600.736773112083,24855.0,656.2505187988281,761.5671948242187,-1.403193786861626,0.0041866694632754,0.0227903705050991,0.0252917600811566,-0.0105059176448831,Capital Goods,1.0
2020-04-13,583.3023071289062,612.4902650426824,568.0880041831596,612.4902650426824,14476.0,644.7073272705078,757.8579614257812,-1.4074244693349307,-0.006892853030752,0.0500391607525834,0.0500391607525834,-0.0260830494921811,Capital Goods,1.0
2020-04-15,588.6892700195312,603.3485584417299,577.8825478581504,580.4944663067474,9967.0,636.3454956054687,753.9350305175781,-1.4017951250600988,0.0092352847310691,-0.0139204230994595,0.0249015723043708,-0.0183572602928916,Capital Goods,1.0
2020-04-16,590.0606079101562,595.8067574140721,580.4945324706687,580.4945324706687,4551.0,624.1458343505859,749.9399255371094,-1.40036208509673,0.0023294766194388,-0.0162120218012318,0.0097382360843696,-0.0162120218012318,Capital Goods,1.0
2020-04-17,589.8972778320312,606.6134124487439,583.1063257258869,605.960477671962,32166.0,612.9081390380859,745.8852868652343,-1.4005327640597875,-0.000276802206308,0.027230503417418,0.0283373652411944,-0.0115120926326397,Capital Goods,1.0
2020-04-20,586.7630004882812,598.0921544272429,584.4123276335149,594.2395880771357,8983.0,601.9822357177734,741.7472668457032,-1.4038080652970544,-0.0053132595479487,0.0127420910702154,0.0193078873915601,-0.0040061708949101,Capital Goods,1.0
2020-04-21,581.245361328125,582.4533683343653,568.1205478381445,581.147379268283,15813.0,594.1416442871093,737.3171557617187,-1.4095739654986077,-0.0094035226412788,-0.0001685726310454,0.0020783082096003,-0.0225805044877962,Capital Goods,1.0
2020-04-22,578.1437377929688,586.3386013450288,568.0879324002896,579.8414758292611,18619.0,589.5038879394531,732.4266125488281,-1.412815143699538,-0.0053361690974516,0.0029365327777712,0.0141744397048102,-0.0173932618055617,Capital Goods,1.0
2020-04-23,593.3906860351562,606.5807817754353,579.0252837644795,583.0410539004375,18024.0,586.0382263183594,727.9263806152344,-1.3968821732041985,0.0263722449029576,-0.0174415142978929,0.0222283498051021,-0.0242090120535287,Capital Goods,1.0
2020-04-24,585.0979614257812,602.9568237427977,582.4861024382825,588.3302340679438,4596.0,585.946810913086,723.1037780761719,-1.40554802124332,-0.0139751512865567,0.0055243273011686,0.0305228585543138,-0.0044639687021539,Capital Goods,1.0
2020-04-27,584.151123046875,606.1890166258827,577.9151834987699,585.0978844417609,23281.0,587.7816680908203,718.0733862304687,-1.4065374617343178,-0.0016182561576508,0.0016207473674751,0.0377263566045378,-0.0106752162275731,Capital Goods,1.0
2020-04-28,584.4776000976562,597.7982587463886,574.6176990454588,581.2127468480525,19687.0,588.8329559326172,713.270712890625,-1.406196295152332,0.0005588914202173,-0.00558593391613,0.0227907085686545,-0.0168695961154884,Capital Goods,1.0
2020-04-29,587.3834228515625,597.243325207299,581.1474823759023,584.412395838761,32643.0,588.6844085693359,708.4414343261719,-1.403159727606666,0.0049716580300438,-0.0050580709247429,0.0167861433812173,-0.0106164733852832,Capital Goods,1.0
2020-04-30,593.325439453125,599.4307567012643,587.8078352864085,587.8078352864085,26887.0,588.2991516113282,703.5757751464844,-1.3969503554954947,0.0101160781363489,-0.0092994565879429,0.0102899974317072,-0.0092994565879429,Capital Goods,1.0
2020-05-04,569.2307739257812,587.0242964991946,568.0880481545836,587.0242964991946,20317.0,586.6879425048828,698.1286206054688,-1.4221291380849188,-0.0406095271248643,0.0312588907495245,0.0312588907495245,-0.0020074912031138,Capital Goods,1.0
2020-05-05,568.936767578125,579.1884772464433,568.087928456678,572.0384169997767,10591.0,585.5093200683593,692.6005639648438,-1.4224363729746974,-0.0005164976335144,0.0054516593027638,0.0180190668849866,-0.0014919744509752,Capital Goods,1.0
2020-05-06,566.781982421875,571.3527648456504,564.790417828691,571.3527648456504,7491.0,584.6278045654296,686.7739416503906,-1.42468811068463,-0.0037873895291081,0.0080644455284981,0.0080644455284981,-0.0035138106978523,Capital Goods,1.0
2020-05-07,573.9973754882812,579.8088659909768,562.2764721950715,564.9210315639534,7875.0,583.9780975341797,681.2584899902344,-1.4171480677190986,0.0127304559604641,-0.0158125181610924,0.0101245942069889,-0.020419785514244,Capital Goods,1.0
2020-05-08,576.1522827148438,582.4208643152618,569.0675025927058,579.8415861185573,16258.0,582.6639923095703,675.6878295898438,-1.4148962024464131,0.0037542109399531,0.0064033477162139,0.010880077695571,-0.0122967144879724,Capital Goods,1.0
2020-05-11,579.5150146484375,582.0289510781405,572.7240624305039,578.5681934467434,9490.0,582.3946411132813,670.2672082519531,-1.4113821675175455,0.005836533212623,-0.0016338165151225,0.0043380005110447,-0.0117183369650109,Capital Goods,1.0
2020-05-12,576.8052368164062,579.515077890738,571.3854948861223,579.515077890738,7287.0,581.8673614501953,664.6979675292969,-1.4142138692824415,-0.0046759406806312,0.0046980174612982,0.0046980174612982,-0.0093961385652416,Capital Goods,1.0
2020-05-13,576.8378295898438,590.7462017801538,573.9647251490401,583.1716917517903,9568.0,581.5441375732422,659.1474865722656,-1.4141798100274816,5.650568226008338e-05,0.0109803168881108,0.0241114078807893,-0.0049807836681698,Capital Goods,1.0
2020-05-14,578.2744140625,581.1474588819273,570.3407356457411,571.7446471823821,10893.0,581.0233947753907,653.6011596679688,-1.4126785877728167,0.0024904477462543,-0.011291813577303,0.0049683070002068,-0.0137195736553915,Capital Goods,1.0
2020-05-15,576.184814453125,583.5634198643327,568.1532144791296,578.568187814767,9564.0,580.3296051025391,648.3008471679688,-1.4148622069728298,-0.0036135086709009,0.0041364737526172,0.0128059699355509,-0.0139392774202465,Capital Goods,1.0
2020-05-18,561.003173828125,583.6940631367204,553.4613045666205,583.6940631367204,39237.0,578.8848999023437,642.3159631347656,-1.430726931395497,-0.0263485608162189,0.040446989192163,0.040446989192163,-0.013443541165803,Capital Goods,1.0
2020-05-19,545.3970947265625,564.1701371575651,542.8178765617449,562.2112130702125,71695.0,576.8166046142578,636.2058703613282,-1.4470351915091584,-0.0278181654393701,0.0308291307493666,0.0344208698808976,-0.0047290647305532,Capital Goods,1.0
2020-05-20,532.4354858398438,549.8046148674923,515.9805372298641,549.8046148674923,53575.0,574.3761108398437,629.4989392089843,-1.4605799959305965,-0.0237654527536805,0.0326220349499266,0.0326220349499266,-0.030905056194788,Capital Goods,1.0
2020-05-21,525.9384155273438,537.3327907601625,520.4533928516545,532.827289795857,48976.0,571.7658447265625,622.8515649414062,-1.467369395878107,-0.012202549389156,0.0130982526948635,0.0216648468649964,-0.0104290208012084,Capital Goods,1.0
2020-05-22,520.3228759765625,549.8046587658032,519.1148688372234,531.5214076422999,23200.0,568.1124542236328,616.2897875976563,-1.4732376014072928,-0.0106771807972055,0.0215222743084657,0.0566605547255789,-0.0023216491050328,Capital Goods,1.0
2020-05-26,527.375,532.1416871190924,516.8947447524806,523.0327025699831,24279.0,565.2263061523438,610.3812805175781,-1.4658681736234425,0.0135533614781049,-0.0082337946053886,0.0090385155138039,-0.0198724915809801,Capital Goods,1.0
2020-05-27,533.4803466796875,549.1190986233019,527.3750292852675,527.3750292852675,19756.0,562.6927673339844,604.7921411132812,-1.4594881225492136,0.0115768602601327,-0.0114443154886936,0.0293145793297688,-0.0114443154886936,Capital Goods,1.0
2020-05-28,567.075927734375,571.3528844346498,532.5662083254772,538.7041669697516,20454.0,561.8226837158203,599.8503369140625,-1.424380939576228,0.0629743555948818,-0.0500316789640084,0.0075421235342547,-0.0608555534119984,Capital Goods,1.0
2020-05-29,572.5934448242188,574.6177100725359,562.994729456523,568.0553029048941,14842.0,561.0831848144531,596.1836877441406,-1.4186151669374274,0.0097297677788717,-0.0079255918144816,0.0035352574616682,-0.0167635788611628,Capital Goods,1.0
2020-06-01,579.5476684570312,581.1474244822707,574.6177177702823,581.1474244822707,21450.0,560.3942962646485,591.093564453125,-1.4113480444812094,0.0121451331580426,0.0027603527928921,0.0027603527928921,-0.0085065490814142,Capital Goods,1.0
2020-06-02,591.7257080078125,605.3075540296992,582.4534591877155,587.6772369220381,29428.0,561.51904296875,586.6350549316406,-1.398622065369088,0.0210130075809012,-0.0068418036110085,0.0229529422806611,-0.0156698427913742,Capital Goods,1.0
2020-06-03,599.4960327148438,609.8783659083321,597.4718271656645,602.0426698143561,15417.0,563.047006225586,582.5193542480469,-1.3905021221299698,0.0131316327850482,0.0042479632233425,0.0173184351970963,-0.0033765120012763,Capital Goods,1.0
2020-06-04,596.2964477539062,611.8046357884722,588.983123588593,600.7366674725002,135721.0,564.5227294921875,579.6841394042968,-1.393845669439909,-0.005337124495133,0.0074463293137485,0.0260075137005784,-0.0122645777831825,Capital Goods,1.0
2020-06-05,604.0015869140625,607.1031767279626,597.4718203167289,603.3159515573758,292875.0,566.0229400634765,578.3461938476562,-1.3857938447107103,0.012921658663538,-0.0011351548928699,0.0051350689817664,-0.010810843446116,Capital Goods,1.0
2020-06-08,649.4812622070312,654.2806501703296,627.8351747891935,646.4449537611041,42270.0,569.6893890380859,578.0817407226563,-1.3382678537340056,0.075297277818973,-0.0046749746645643,0.0073895710970772,-0.0333282708484633,Capital Goods,1.0
2020-06-09,698.6829223632812,730.6787031991179,656.2722267478603,661.2675191668533,63667.0,575.6477844238282,580.3168737792969,-1.2868524106473584,0.0757553189279943,-0.0535513349458594,0.0457944223505728,-0.0607009191980356,Capital Goods,1.0
2020-06-10,664.662841796875,698.6828234849054,650.8524524962804,698.6828234849054,52720.0,580.0406646728516,582.6610510253906,-1.322403193092715,-0.0486917305082168,0.0511838176421288,0.0511838176421288,-0.0207780372726403,Capital Goods,1.0
2020-06-11,672.1394653320312,695.4180078050406,659.5043818409555,666.0341483203206,20382.0,584.8057464599609,584.8348034667969,-1.3145901658364938,0.0112487460784533,-0.0090834080226113,0.0346335004469793,-0.0187983062188352,Capital Goods,1.0
2020-06-12,659.7329711914062,668.0257578395701,630.8388407607209,630.8388407607209,49807.0,588.8786743164062,586.2223754882813,-1.327554878640216,-0.0184582140768899,-0.0437967051707385,0.012569913904997,-0.0437967051707385,Capital Goods,1.0
2020-06-15,663.87939453125,685.5908241817895,662.5081834703285,677.7877682050774,16654.0,593.2634033203125,587.4793518066406,-1.323221890839279,0.006285002449333,0.0209501511696228,0.0327038763808438,-0.0020654520568298,Capital Goods,1.0
2020-06-16,662.0510864257812,685.6234579428112,643.2454024801684,685.6234579428112,25089.0,598.3157989501954,588.6912744140625,-1.325132461967226,-0.0027539762802243,0.0356050643225891,0.0356050643225891,-0.0284051855380815,Capital Goods,1.0
2020-06-17,649.4812622070312,669.2990483608054,646.4449537611041,665.3485593920368,21631.0,603.5200073242188,589.8307153320312,-1.3382678537340056,-0.018986184716667,0.0244307235763603,0.0305132531251639,-0.0046749746645643,Capital Goods,1.0
2020-06-18,647.7508544921875,661.8877720782865,644.8124684691156,649.4812333869999,11812.0,609.285775756836,591.0974865722657,-1.3400761195343205,-0.0026642919750503,0.0026713648971854,0.0218246220565494,-0.0045362904621336,Capital Goods,1.0
2020-06-19,651.7340087890625,668.6460478937921,646.4775310802121,652.9746566133252,29821.0,615.5755554199219,592.3923364257812,-1.335913746915064,0.0061492073213822,0.0019036106870775,0.0259492966097512,-0.0080653727409699,Capital Goods,1.0
2020-06-22,653.6276245117188,659.5043965396412,649.8730400877516,653.6276245117188,13555.0,622.2407928466797,593.416201171875,-1.333934929714445,0.0029055039281663,0.0,0.0089910092651188,-0.0057442254322893,Capital Goods,1.0
2020-06-23,683.8603515625,685.6233711319451,647.456995501385,656.2395123691475,35806.0,630.0650604248046,595.3953674316406,-1.3023419092330797,0.0462537474198188,-0.0403895899656175,0.0025780403344293,-0.053232148899903,Capital Goods,1.0
2020-06-24,683.9909057617188,710.273174502981,673.1841835940309,693.4590578344977,42288.0,637.5905883789062,597.3281689453125,-1.302205480869111,0.0001909076888584,0.0138425116372487,0.0384248803892988,-0.0157995114798391,Capital Goods,1.0
2020-06-25,690.7166137695312,694.7650248158966,666.3279860776039,670.6050020241657,42570.0,643.7726226806641,599.476455078125,-1.2951771558858702,0.0098330371809877,-0.0291170233123653,0.0058611751413817,-0.035309166169941,Capital Goods,1.0
2020-06-26,681.0525512695312,703.743440658948,677.3306076593909,701.2947856810115,15745.0,649.1955780029297,601.323720703125,-1.3052760438883604,-0.0139913566683435,0.0297219860255235,0.0333173840214229,-0.0054649873981124,Capital Goods,1.0
2020-06-29,680.595458984375,692.1531582706858,669.3643466634973,692.1531582706858,18336.0,654.2479675292968,603.1344177246094,-1.3057537026156911,-0.000671155675585,0.0169817461073835,0.0169817461073835,-0.0165018913550164,Capital Goods,1.0
2020-06-30,681.8687744140625,698.5849089294345,679.8118684693146,682.3585053844864,18579.0,658.7551208496094,604.97384765625,-1.3044230955427074,0.0018708844040593,0.0007182187963434,0.02451517820234,-0.0030165715485585,Capital Goods,1.0
2020-07-01,682.325927734375,692.1531888122854,678.1468339373824,691.500194197452,9327.0,662.896615600586,606.8851062011719,-1.3039453730340005,0.000670441788019,0.0134455779711311,0.0144025907245548,-0.0061247764845592,Capital Goods,1.0
2020-07-02,685.7213134765625,692.1531577004387,681.607620954712,691.5001631149569,9636.0,667.3678588867188,608.9746252441406,-1.3003972150687964,0.0049761933471613,0.0084274026850588,0.009379676695868,-0.0059990734442747,Capital Goods,1.0
2020-07-03,691.5328369140625,698.6828978074533,679.093657123304,690.161625935143,9528.0,671.7444213867187,611.2424072265625,-1.2943242075402173,0.008475051487077,-0.001982857365152,0.0103394380016683,-0.0179878367689203,Capital Goods,1.0
