Date_Ticker,Close_CENTRALBK.NS,High_CENTRALBK.NS,Low_CENTRALBK.NS,Open_CENTRALBK.NS,Volume_CENTRALBK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-10-23,11.199999809265137,11.449999809265137,10.649999618530272,10.75,4566270.0,12.582499980926514,15.278000087738038,-1.1080531239724798,0.0467289727955929,-0.0401785550829096,0.0223214289515603,-0.0491071607233313,Financial Services,9.0
2020-10-26,11.100000381469728,11.350000381469728,11.0,11.350000381469728,2346978.0,12.327499961853029,15.147000102996826,-1.1138853681270366,-0.0089285204909277,0.022522521748499,0.022522521748499,-0.0090090430660404,Financial Services,9.0
2020-10-27,11.100000381469728,11.300000190734863,11.0,11.100000381469728,1841766.0,12.080000019073486,15.017000102996828,-1.1138853681270366,0.0,0.0,0.0180180002154788,-0.0090090430660404,Financial Services,9.0
2020-10-28,10.949999809265137,11.149999618530272,10.899999618530272,11.149999618530272,1463373.0,11.8375,14.88200008392334,-1.1226338177902713,-0.0135135645990607,0.0182648230820889,0.0182648230820889,-0.0045662275439088,Financial Services,9.0
2020-10-29,11.0,11.050000190734863,10.699999809265137,10.800000190734863,1734518.0,11.672499990463256,14.744000091552737,-1.1197176679025262,0.0045662275439088,-0.0181818008422851,0.0045454718849875,-0.0272727446122602,Financial Services,9.0
2020-10-30,11.0,11.100000381469728,10.899999618530272,10.949999809265137,1433831.0,11.522499990463256,14.610000076293945,-1.1197176679025262,0.0,-0.0045454718849875,0.0090909437699751,-0.0090909437699751,Financial Services,9.0
2020-11-02,11.0,11.149999618530272,10.850000381469728,11.050000190734863,3194372.0,11.382499980926514,14.47300006866455,-1.1197176679025262,0.0,0.0045454718849875,0.0136363289572976,-0.0136363289572976,Financial Services,9.0
2020-11-03,11.100000381469728,11.149999618530272,10.949999809265137,11.100000381469728,2554105.0,11.265000009536744,14.339000091552734,-1.1138853681270366,0.0090909437699751,0.0,0.0045044356164181,-0.0135135645990607,Financial Services,9.0
2020-11-04,11.0,11.100000381469728,10.949999809265137,11.100000381469728,1591372.0,11.175,14.204000091552734,-1.1197176679025262,-0.0090090430660404,0.0090909437699751,0.0090909437699751,-0.0045454718849875,Financial Services,9.0
2020-11-05,11.149999618530272,11.25,11.050000190734863,11.100000381469728,2246008.0,11.102499961853027,14.074000091552737,-1.1109692738602246,0.0136363289572975,-0.0044842366610894,0.0089686443848424,-0.0089685588535106,Financial Services,9.0
2020-11-06,11.550000190734863,11.75,11.25,11.25,6639236.0,11.057499980926512,13.950000095367432,-1.0876401303791985,0.0358744920080378,-0.0259740420589357,0.0173160005162227,-0.0259740420589357,Financial Services,9.0
2020-11-09,11.550000190734863,11.800000190734863,11.5,11.699999809265137,3177169.0,11.0375,13.824000091552737,-1.0876401303791985,0.0,0.012986979744866,0.0216450212875791,-0.0043290207713565,Financial Services,9.0
2020-11-10,11.850000381469728,11.949999809265137,11.5,11.649999618530272,4880595.0,11.05750002861023,13.70700008392334,-1.0701432866736622,0.0259740420589357,-0.0168777009705587,0.0084387700064367,-0.0295358962196351,Financial Services,9.0
2020-11-11,11.850000381469728,12.149999618530272,11.75,11.949999809265137,4746749.0,11.092500066757202,13.59700008392334,-1.0701432866736622,0.0,0.0084387700064367,0.0253163904981528,-0.0084388504852793,Financial Services,9.0
2020-11-12,11.649999618530272,11.899999618530272,11.600000381469728,11.850000381469728,2222687.0,11.137500047683716,13.48300006866455,-1.0818078862246416,-0.0168777009705587,0.0171674480247481,0.0214592281704759,-0.0042917801457279,Financial Services,9.0
2020-11-13,11.399999618530272,11.600000381469728,11.25,11.550000190734863,3149517.0,11.197500038146972,13.364000053405762,-1.0963885800424331,-0.021459228170476,0.0131579453705217,0.0175439271606956,-0.013157861714877,Financial Services,9.0
2020-11-14,11.600000381469728,11.800000190734863,11.449999809265137,11.5,1034943.0,11.217500066757202,13.252000045776366,-1.0847239804914537,0.0175439271606956,-0.0086207222569985,0.0172413623006963,-0.0129310833854976,Financial Services,9.0
2020-11-17,11.699999809265137,11.75,11.550000190734863,11.75,2985814.0,11.260000038146972,13.14600004196167,-1.0788917363368966,0.008620640043698,0.0042735206452968,0.0042735206452968,-0.0128204804252637,Financial Services,9.0
2020-11-18,11.75,11.899999618530272,11.550000190734863,11.699999809265137,4479902.0,11.310000038146972,13.044000034332276,-1.0759755864491518,0.0042735206452968,-0.0042553353816905,0.0127659249812999,-0.0170212603629903,Financial Services,9.0
2020-11-19,11.550000190734863,11.75,11.5,11.699999809265137,3355283.0,11.35250005722046,12.948000030517578,-1.0876401303791985,-0.0170212603629903,0.012986979744866,0.0173160005162227,-0.0043290207713565,Financial Services,9.0
2020-11-20,11.649999618530272,11.899999618530272,11.5,11.600000381469728,5717099.0,11.375000047683717,12.850000038146971,-1.0818078862246416,0.0086579589735095,-0.0042917801457279,0.0214592281704759,-0.012875504158102,Financial Services,9.0
2020-11-23,11.800000190734863,11.850000381469728,11.649999618530272,11.75,4523561.0,11.410000038146972,12.75600004196167,-1.073059436561407,0.012875586018561,-0.004237304231073,0.004237304231073,-0.012711912693219,Financial Services,9.0
2020-11-24,11.800000190734863,11.850000381469728,11.699999809265137,11.800000190734863,2762064.0,11.44500002861023,12.66400005340576,-1.073059436561407,0.0,0.0,0.004237304231073,-0.008474608462146,Financial Services,9.0
2020-11-25,12.199999809265137,12.699999809265137,11.899999618530272,12.0,12246476.0,11.50750002861023,12.578000049591065,-1.0497303487013137,0.0338982722088721,-0.0163934272452405,0.0409836071981148,-0.0245901799528743,Financial Services,9.0
2020-11-26,12.449999809265137,12.550000190734863,12.25,12.399999618530272,5392693.0,11.580000019073486,12.499000053405762,-1.0351496548835222,0.0204918035990574,-0.004016079638624,0.008032159277248,-0.0160642419541484,Financial Services,9.0
2020-11-27,12.699999809265137,12.899999618530272,12.449999809265137,12.550000190734863,6839120.0,11.665000009536744,12.429000034332276,-1.0205689610657307,0.0200803215927724,-0.0118109937624442,0.0157480167140813,-0.0196850396657183,Financial Services,9.0
2020-12-01,13.0,13.149999618530272,12.649999618530272,12.800000190734863,8503372.0,11.765000009536744,12.37300003051758,-1.0030721173601944,0.0236220626173554,-0.0153846007127028,0.0115384321946363,-0.026923106266902,Financial Services,9.0
2020-12-02,13.350000381469728,13.550000190734863,13.050000190734863,13.199999809265137,7651695.0,11.877500009536742,12.340000038146972,-0.9826591237669132,0.026923106266902,-0.0112359975968836,0.0149812586929019,-0.0224719237574909,Financial Services,9.0
2020-12-03,14.0,14.149999618530272,13.449999809265137,13.550000190734863,11280588.0,12.027500009536745,12.275000038146972,-0.9447493420890284,0.0486891086110001,-0.0321428435189383,0.0107142584664481,-0.0392857279096331,Financial Services,9.0
2020-12-04,14.25,14.550000190734863,13.800000190734863,14.149999618530272,8934148.0,12.18250002861023,12.226000022888185,-0.9301686482712368,0.0178571428571428,-0.0070175706294545,0.0210526449638499,-0.0315789339835184,Financial Services,9.0
2020-12-07,14.949999809265137,15.050000190734863,14.5,14.550000190734863,9142739.0,12.352500009536744,12.193000011444092,-0.8893427167056073,0.0491227936326411,-0.0267558276677954,0.0066889888124113,-0.0301003220740011,Financial Services,9.0
2020-12-08,15.649999618530272,15.800000190734863,15.149999618530272,15.399999618530272,16740207.0,12.557499980926512,12.181999988555908,-0.8485167851399776,0.0468227303141046,-0.0159744412839466,0.0095847013329624,-0.0319488825678934,Financial Services,9.0
2020-12-09,15.399999618530272,16.950000762939453,15.350000381469728,16.399999618530273,33913702.0,12.734999942779542,12.168999996185304,-0.8630974789577691,-0.0159744412839466,0.0649350665435559,0.1006494274547979,-0.0032467037856536,Financial Services,9.0
2020-12-10,14.949999809265137,15.550000190734863,14.699999809265137,15.449999809265137,11037357.0,12.889999914169312,12.151999988555907,-0.8893427167056073,-0.0292207675592191,0.0334448164802068,0.0401338052926181,-0.0167224082401034,Financial Services,9.0
2020-12-11,14.899999618530272,15.399999618530272,14.800000190734863,15.0,12236599.0,13.052499914169312,12.163999977111816,-0.8922588665933521,-0.0033444944062056,0.0067114351697943,0.033557047838993,-0.006711371164805,Financial Services,9.0
2020-12-14,14.949999809265137,15.600000381469728,14.850000381469728,15.199999809265137,12287520.0,13.229999923706057,12.18299997329712,-0.8893427167056073,0.0033557175848971,0.0167224082401034,0.0434782996988238,-0.0066889250214863,Financial Services,9.0
2020-12-15,14.699999809265137,15.100000381469728,14.649999618530272,15.0,7614343.0,13.384999895095826,12.200999965667725,-0.9039234105233988,-0.0167224082401034,0.0204081765052661,0.0272109236322899,-0.0034013735635117,Financial Services,9.0
2020-12-16,14.5,14.899999618530272,14.399999618530272,14.800000190734863,7331600.0,13.524999904632567,12.221999969482422,-0.9155879544534452,-0.0136054293782426,0.0206896683265422,0.0275861805882946,-0.0068965780323949,Financial Services,9.0
2020-12-17,14.25,14.5,14.199999809265137,14.5,3805875.0,13.649999904632567,12.250999965667724,-0.9301686482712368,-0.0172413793103448,0.0175438596491228,0.0175438596491228,-0.0035087853147272,Financial Services,9.0
2020-12-18,13.699999809265137,14.300000190734863,13.5,14.25,9560387.0,13.75749988555908,12.272999954223632,-0.9622461857945648,-0.0385965046129728,0.0401459998826354,0.0437956488921957,-0.014598526426977,Financial Services,9.0
2020-12-21,12.850000381469728,13.649999618530272,12.699999809265137,13.649999618530272,8858772.0,13.817499923706055,12.280999965667723,-1.011820511402496,-0.0620437547174684,0.062256748117625,0.062256748117625,-0.011673195933978,Financial Services,9.0
2020-12-22,13.350000381469728,13.5,12.199999809265137,12.600000381469728,8006656.0,13.894999933242795,12.308999977111815,-0.9826591237669132,0.0389105046814646,-0.0561797736755893,0.0112359261606074,-0.0861423624976693,Financial Services,9.0
2020-12-23,13.800000190734863,13.899999618530272,13.300000190734863,13.5,6733817.0,13.9949999332428,12.35599998474121,-0.956413886019075,0.0337078499180983,-0.0217391439556848,0.0072463352473393,-0.0362318835571968,Financial Services,9.0
2020-12-24,13.850000381469728,14.699999809265137,13.75,14.0,5873835.0,14.077499961853029,12.41,-0.9534977361313302,0.0036232021770863,0.0108302970685085,0.061371798150464,-0.0072202439505719,Financial Services,9.0
2020-12-28,14.050000190734863,14.399999618530272,13.949999809265137,14.300000190734863,4840373.0,14.157499980926511,12.476000003814695,-0.9418331922012836,0.0144404190437945,0.0177935940644939,0.0249109909639868,-0.0071174647766674,Financial Services,9.0
2020-12-29,13.899999618530272,14.199999809265137,13.75,14.050000190734863,4286121.0,14.21749997138977,12.55,-0.950581641864518,-0.0106761971650011,0.0107914083684306,0.0215827481271961,-0.0107913397587656,Financial Services,9.0
2020-12-30,13.75,14.0,13.649999618530272,14.0,3143924.0,14.25499997138977,12.601000003814695,-0.95933003590682,-0.0107913397587656,0.018181818181818,0.018181818181818,-0.0072727550159801,Financial Services,9.0
2020-12-31,13.850000381469728,14.0,13.75,13.75,2926740.0,14.27999997138977,12.661000003814696,-0.9534977361313302,0.0072727550159801,-0.0072202439505719,0.0108302970685085,-0.0072202439505719,Financial Services,9.0
2021-01-01,14.100000381469728,14.199999809265137,13.850000381469728,13.899999618530272,4839044.0,14.284999990463255,12.728000011444092,-0.9389170423135386,0.0180505410190805,-0.0141844508885471,0.0070921578077991,-0.0177304959742093,Financial Services,9.0
2021-01-04,14.149999618530272,14.5,14.050000190734863,14.300000190734863,5112472.0,14.27999997138977,12.797000007629396,-0.9360009480467266,0.0035460450856622,0.0106007474380533,0.0247350099579777,-0.0070670975612221,Financial Services,9.0
2021-01-05,14.100000381469728,14.149999618530272,13.850000381469728,14.100000381469728,4650787.0,14.2375,12.855000019073486,-0.9389170423135386,-0.003533515081871,0.0,0.0035460450856623,-0.0177304959742093,Financial Services,9.0
2021-01-06,14.0,14.199999809265137,13.899999618530272,14.100000381469728,5126864.0,14.155000019073489,12.913000011444092,-0.9447493420890284,-0.0070922254442735,0.0071428843906946,0.0142857006617955,-0.0071428843906947,Financial Services,9.0
2021-01-07,14.050000190734863,14.199999809265137,14.0,14.100000381469728,3606445.0,14.087500047683717,12.972000007629395,-0.9418331922012836,0.0035714421953473,0.0035587323883337,0.0106761292878265,-0.0035587323883337,Financial Services,9.0
2021-01-08,14.0,14.25,13.949999809265137,14.149999618530272,6179497.0,14.04000005722046,13.033000011444091,-0.9447493420890284,-0.0035587323883337,0.0107142584664481,0.0178571428571427,-0.0035714421953473,Financial Services,9.0
2021-01-11,13.850000381469728,14.149999618530272,13.800000190734863,14.100000381469728,3055201.0,13.987500095367432,13.090000019073486,-0.9534977361313302,-0.0107142584664481,0.0180505410190805,0.0216605941370169,-0.0036101219752859,Financial Services,9.0
2021-01-12,14.550000190734863,14.699999809265137,13.699999809265137,13.899999618530272,12270276.0,13.967500114440918,13.161000022888183,-0.9126718045657004,0.0505415010819555,-0.0446735782600536,0.0103092519975216,-0.0584192694382911,Financial Services,9.0
2021-01-13,14.449999809265137,14.75,14.199999809265137,14.699999809265137,8552956.0,13.955000114440915,13.230000019073486,-0.9185041043411902,-0.0068728783614315,0.0173010382906513,0.0207612591484263,-0.0173010382906513,Financial Services,9.0
2021-01-14,14.0,14.5,13.899999618530272,14.5,6174154.0,13.93000011444092,13.288000011444092,-0.9447493420890284,-0.0311418557235276,0.0357142857142858,0.0357142857142858,-0.0071428843906947,Financial Services,9.0
2021-01-15,13.850000381469728,14.100000381469728,13.75,13.949999809265137,4514601.0,13.910000133514403,13.345000019073488,-0.9534977361313302,-0.0107142584664481,0.0072201750932225,0.0180505410190805,-0.0072202439505719,Financial Services,9.0
2021-01-18,13.699999809265137,13.949999809265137,13.600000381469728,13.850000381469728,2970615.0,13.910000133514403,13.396000022888185,-0.9622461857945648,-0.0108303659258579,0.0109489470286814,0.0182481754365375,-0.007299228407856,Financial Services,9.0
2021-01-19,14.0,14.199999809265137,13.800000190734863,13.800000190734863,5309219.0,13.967500114440918,13.445000019073486,-0.9447493420890284,0.0218978244460979,-0.0142857006617954,0.0142857006617955,-0.0142857006617954,Financial Services,9.0
2021-01-20,14.399999618530272,14.449999809265137,14.0,14.0,7163486.0,14.020000076293943,13.502000007629396,-0.921420254228935,0.0285714013235909,-0.0277777520226836,0.0034722355596816,-0.0277777520226836,Financial Services,9.0
2021-01-21,14.050000190734863,14.649999618530272,14.0,14.5,4937692.0,14.032500076293946,13.546000003814695,-0.9418331922012836,-0.024305516463002,0.0320284557406542,0.0427045850284808,-0.0035587323883337,Financial Services,9.0
2021-01-22,13.800000190734863,14.100000381469728,13.75,14.050000190734863,2679533.0,14.030000066757202,13.585,-0.956413886019075,-0.017793594064494,0.0181159417785983,0.0217391439556848,-0.0036232021770864,Financial Services,9.0
2021-01-25,13.350000381469728,14.050000190734863,13.199999809265137,13.899999618530272,4425191.0,13.995000076293945,13.61900001525879,-0.9826591237669132,-0.0326086813801104,0.041198443546411,0.0524344411432946,-0.0112359975968836,Financial Services,9.0
2021-01-27,12.699999809265137,13.449999809265137,12.649999618530272,13.350000381469728,8857745.0,13.935000085830689,13.645000019073484,-1.0205689610657307,-0.0486891800472765,0.051181148186348,0.0590551189971551,-0.0039370229516371,Financial Services,9.0
2021-01-28,13.199999809265137,13.399999618530272,12.5,12.649999618530272,6429735.0,13.907500076293946,13.677000007629395,-0.9914075734301476,0.0393700793314367,-0.0416666817183448,0.0151515009208376,-0.0530302893469591,Financial Services,9.0
2021-01-29,13.550000190734863,13.699999809265137,13.300000190734863,13.550000190734863,4493626.0,13.892500066757204,13.714000015258788,-0.9709945798368664,0.0265151807975072,0.0,0.0110700823925331,-0.0184501842421332,Financial Services,9.0
2021-02-01,14.300000190734863,14.600000381469728,13.649999618530272,13.75,16425401.0,13.90250005722046,13.765000019073486,-0.927252498383492,0.0553505527263999,-0.0384615512866366,0.0209790340373028,-0.0454545848625745,Financial Services,9.0
2021-02-02,14.100000381469728,14.600000381469728,14.050000190734863,14.5,6755995.0,13.900000095367432,13.816000022888185,-0.9389170423135386,-0.0139860004613649,0.0283687665041452,0.0354609919484187,-0.0035461127221367,Financial Services,9.0
2021-02-03,14.100000381469728,14.25,13.850000381469728,14.199999809265137,6816089.0,13.900000095367432,13.865000038146972,-0.9389170423135386,0.0,0.0070921578077991,0.0106382705299359,-0.0177304959742093,Financial Services,9.0
2021-02-04,14.399999618530272,14.449999809265137,14.0,14.100000381469728,8383613.0,13.920000076293944,13.91700002670288,-0.921420254228935,0.0212765410598716,-0.0208332809033203,0.0034722355596816,-0.0277777520226836,Financial Services,9.0
2021-02-05,14.800000190734863,15.5,14.5,14.5,24930750.0,13.957500076293943,13.97700002670288,-0.8980911107479089,0.0277778182500685,-0.0202702828965279,0.0472972838002632,-0.0202702828965279,Financial Services,9.0
2021-02-08,14.850000381469728,15.25,14.800000190734863,15.0,8006934.0,14.000000095367431,14.030000038146971,-0.8951749608601641,0.0033783912223301,0.010100984153337,0.0269360005558925,-0.0033670161246093,Financial Services,9.0
2021-02-09,14.800000190734863,15.199999809265137,14.649999618530272,14.949999809265137,15516440.0,14.047500085830688,14.077000045776368,-0.8980911107479089,-0.0033670161246093,0.0101351092295374,0.0270270009037352,-0.0101351736669904,Financial Services,9.0
2021-02-10,14.300000190734863,15.0,14.25,14.800000190734863,9158687.0,14.035000085830688,14.109000053405762,-0.927252498383492,-0.0337837833483955,0.0349650344986678,0.0489510349600326,-0.0034965167879689,Financial Services,9.0
2021-02-11,14.300000190734863,14.550000190734863,14.199999809265137,14.350000381469728,4007745.0,14.027500104904174,14.13500005722046,-0.927252498383492,0.0,0.003496516787969,0.0174825172493338,-0.0069930335759378,Financial Services,9.0
2021-02-12,14.050000190734863,14.399999618530272,14.050000190734863,14.350000381469728,4349657.0,14.030000114440918,14.149000053405764,-0.9418331922012836,-0.0174825172493338,0.0213523264528276,0.0249109909639868,0.0,Financial Services,9.0
2021-02-15,13.949999809265137,14.25,13.850000381469728,14.050000190734863,4474638.0,14.035000085830688,14.148000049591063,-0.9476654919767732,-0.0071174647766674,0.007168486224875,0.0215053903108739,-0.0071684178611238,Financial Services,9.0
2021-02-16,16.700000762939453,16.700000762939453,15.300000190734863,15.800000190734863,181348035.0,14.185000133514404,14.197000064849853,-0.7872778043601338,0.1971326875465514,-0.0538922473705429,0.0,-0.0838323657632078,Financial Services,9.0
2021-02-17,20.0,20.0,16.450000762939453,16.899999618530273,189819375.0,14.485000133514404,14.298000068664551,-0.5948126904620323,0.1976047357065926,-0.1550000190734863,0.0,-0.1774999618530273,Financial Services,9.0
2021-02-18,24.0,24.0,21.0,22.799999237060547,140134113.0,14.96500015258789,14.465000076293943,-0.3615215893773683,0.2,-0.0500000317891439,0.0,-0.125,Financial Services,9.0
2021-02-19,21.600000381469727,26.399999618530277,21.600000381469727,25.0,138045437.0,15.342500162124631,14.589000091552734,-0.5014962277797936,-0.099999984105428,0.1574073869668575,0.2222221829763662,0.0,Financial Services,9.0
2021-02-22,19.450000762939453,20.450000762939453,19.450000762939453,20.149999618530277,62268656.0,15.625000190734864,14.67900011062622,-0.6268901723644273,-0.0995370176185145,0.0359896569734135,0.0514138797313277,0.0,Financial Services,9.0
2021-02-23,17.899999618530273,19.200000762939453,17.75,19.0,58882426.0,15.85250015258789,14.73900011062622,-0.7172905407798541,-0.0796915724220737,0.0614525365872631,0.0726257638052352,-0.0083798671355831,Financial Services,9.0
2021-02-24,18.75,18.75,17.899999618530273,17.950000762939453,25093439.0,16.155000162124633,14.815000114440918,-0.6677161595509898,0.0474860558426938,-0.0426666259765624,0.0,-0.0453333536783854,Financial Services,9.0
2021-02-25,19.649999618530277,19.649999618530277,19.25,19.5,4460161.0,16.47750015258789,14.91400011062622,-0.6152256840553135,0.0479999796549479,-0.0076335685212339,0.0,-0.0203562150786541,Financial Services,9.0
2021-02-26,19.25,20.399999618530277,18.799999237060547,19.5,33731628.0,16.76250014305115,15.00900011062622,-0.6385547719154069,-0.0203562150786541,0.0129870129870128,0.0597402399236506,-0.0233766630098417,Financial Services,9.0
2021-03-01,18.600000381469727,20.0,18.450000762939453,20.0,13423237.0,16.97750015258789,15.096000118255615,-0.6764645535932916,-0.0337662139496246,0.0752687951514787,0.0752687951514787,-0.0080644954545113,Financial Services,9.0
2021-03-02,18.049999237060547,18.850000381469727,17.899999618530273,18.75,12277158.0,17.17500009536743,15.183000106811525,-0.7085421467375523,-0.0295699533940396,0.0387812073422253,0.0443213949154415,-0.0083102285246799,Financial Services,9.0
2021-03-03,18.149999618530277,18.75,17.950000762939453,18.25,16254582.0,17.37750005722046,15.289000091552737,-0.7027098469620626,0.0055401875732163,0.0055096630066939,0.0330578729520829,-0.0110192209253068,Financial Services,9.0
2021-03-04,17.899999618530273,18.25,17.799999237060547,18.0,9943290.0,17.55250005722046,15.380000076293946,-0.7172905407798541,-0.0137741049726944,0.0055866136089861,0.0195530943535553,-0.005586613608986,Financial Services,9.0
2021-03-05,17.700000762939453,18.149999618530277,17.600000381469727,18.0,5235407.0,17.69750008583069,15.458000087738036,-0.7289550290889679,-0.0111731206621803,0.0169491087078759,0.0254236630618138,-0.0056497388225603,Financial Services,9.0
2021-03-08,18.549999237060547,18.549999237060547,18.200000762939453,18.549999237060547,6543063.0,17.88250002861023,15.552000064849851,-0.6793807591019693,0.04802251059225,0.0,0.0,-0.0188678430466908,Financial Services,9.0
2021-03-09,19.350000381469727,19.450000762939453,18.25,19.450000762939453,23179147.0,18.11000003814697,15.65800006866455,-0.6327224721399171,0.0431267481030877,0.005167978268646,0.005167978268646,-0.0568475638131318,Financial Services,9.0
2021-03-10,18.700000762939453,19.450000762939453,18.450000762939453,19.450000762939453,12776811.0,18.3300000667572,15.754000091552737,-0.6706322538178019,-0.0335917108897184,0.0401069502353381,0.0401069502353381,-0.0133689834117793,Financial Services,9.0
2021-03-12,19.0,19.600000381469727,18.75,19.299999237060547,11534679.0,18.56500005722046,15.859000091552735,-0.6531354657331984,0.0160427392952357,0.0157894335295025,0.0315789674457751,-0.0131578947368421,Financial Services,9.0
2021-03-15,19.149999618530277,19.799999237060547,18.899999618530277,19.799999237060547,12290332.0,18.82000002861023,15.965000076293943,-0.6443870716908966,0.0078947167647512,0.0339425395027845,0.0339425395027845,-0.0130548305472596,Financial Services,9.0
2021-03-16,18.799999237060547,19.299999237060547,18.450000762939453,19.299999237060547,6487800.0,19.0625,16.05900005340576,-0.6648000652841778,-0.018276782686254,0.0265957457601566,0.0265957457601566,-0.0186169408683346,Financial Services,9.0
2021-03-17,17.950000762939453,19.399999618530277,17.899999618530273,18.799999237060547,10461912.0,19.125,16.135000076293945,-0.7143743352711763,-0.0452126866284912,0.0473536734257999,0.0807798771008727,-0.0027855789573232,Financial Services,9.0
2021-03-18,17.100000381469727,18.299999237060547,17.100000381469727,18.0,8879003.0,18.980000019073486,16.195000076293944,-0.7639487165000406,-0.0473537796847721,0.0526315554650835,0.0701753701064935,0.0,Financial Services,9.0
2021-03-19,16.350000381469727,16.850000381469727,16.25,16.5,18796169.0,18.59750003814697,16.24200008392334,-0.8076907979534151,-0.0438596481443784,0.0091742883810739,0.0305810390418508,-0.0061162311398513,Financial Services,9.0
2021-03-22,15.899999618530272,16.75,15.800000190734863,16.450000762939453,11643707.0,18.3125,16.27900007247925,-0.833936091322186,-0.027522981800628,0.0345912677738806,0.0534591447712435,-0.0062892723392815,Financial Services,9.0
2021-03-23,16.649999618530273,16.649999618530273,16.100000381469727,16.100000381469727,25679070.0,18.17249994277954,16.332000064849854,-0.7901940098688116,0.0471698124524437,-0.0330329879676655,0.0,-0.0330329879676655,Financial Services,9.0
2021-03-24,16.75,17.399999618530273,16.5,17.0,18783235.0,18.114999961853027,16.39000005722046,-0.7843617100933219,0.0060060290547053,0.0149253731343284,0.0388059473749418,-0.0149253731343284,Financial Services,9.0
2021-03-25,16.299999237060547,16.850000381469727,15.949999809265137,16.75,10147195.0,17.992499923706056,16.425000038146973,-0.8106070034620928,-0.0268657171904151,0.0276074100614869,0.033742403076846,-0.0214723585384981,Financial Services,9.0
2021-03-26,16.299999237060547,16.799999237060547,16.299999237060547,16.5,5308238.0,17.82499990463257,16.46200002670288,-0.8106070034620928,0.0,0.0122699860307182,0.0306748480615368,0.0,Financial Services,9.0
2021-03-30,16.25,16.549999237060547,16.0,16.5,5162815.0,17.674999904632568,16.50700002670288,-0.8135230977289049,-0.00306743800005,0.0153846153846153,0.0184614915114182,-0.0153846153846153,Financial Services,9.0
2021-03-31,16.299999237060547,16.600000381469727,16.25,16.549999237060547,6828148.0,17.559999847412108,16.5560000038147,-0.8106070034620928,0.0030768761268028,0.0153374240307684,0.0184049790460776,-0.00306743800005,Financial Services,9.0
2021-04-01,17.100000381469727,17.100000381469727,16.600000381469727,16.950000762939453,8637139.0,17.51249990463257,16.62400001525879,-0.7639487165000406,0.0490798271076144,-0.008771907320705,0.0,-0.0292397654295856,Financial Services,9.0
2021-04-05,16.299999237060547,17.450000762939453,16.25,17.399999618530273,12981835.0,17.419999885559083,16.67,-0.8106070034620928,-0.0467836916118489,0.067484689138433,0.070552244153742,-0.00306743800005,Financial Services,9.0
2021-04-06,16.299999237060547,16.799999237060547,16.049999237060547,16.299999237060547,7521920.0,17.339999866485595,16.707999992370606,-0.8106070034620928,0.0,0.0,0.0306748480615368,-0.0153374240307684,Financial Services,9.0
2021-04-07,16.649999618530273,17.100000381469727,16.200000762939453,16.450000762939453,12972684.0,17.287499809265135,16.759999980926512,-0.7901940098688116,0.0214724170461276,-0.0120119435539347,0.0270270734684361,-0.0270269589129601,Financial Services,9.0
2021-04-08,16.5,16.899999618530273,16.399999618530273,16.799999237060547,5554636.0,17.184999847412108,16.813999977111816,-0.7989424039111134,-0.00900898630432,0.0181817719430634,0.0242424011230468,-0.0060606291799834,Financial Services,9.0
2021-04-09,18.149999618530277,18.149999618530277,16.549999237060547,16.649999618530273,18509810.0,17.124999809265137,16.90999996185303,-0.7027098469620626,0.0999999768806226,-0.0826446298361666,0.0,-0.0881542928428605,Financial Services,9.0
2021-04-12,16.899999618530273,18.850000381469727,16.649999618530273,18.25,19786439.0,17.034999752044676,16.99399995803833,-0.7756133160510201,-0.0688705248634722,0.07988168118001,0.1153846631334443,-0.0147928997421918,Financial Services,9.0
2021-04-13,18.100000381469727,18.399999618530277,16.950000762939453,17.399999618530273,30766243.0,16.989999771118164,17.091999969482423,-0.7056259412288746,0.0710059639068685,-0.03867407448544,0.0165745431346884,-0.0635358891874726,Financial Services,9.0
2021-04-15,17.350000381469727,17.799999237060547,17.049999237060547,17.200000762939453,9596554.0,16.899999809265136,17.167999973297118,-0.7493680226822491,-0.0414364632150963,-0.0086455109643961,0.0259365328931884,-0.0172911318624285,Financial Services,9.0
2021-04-16,17.149999618530273,17.799999237060547,17.100000381469727,17.600000381469727,12851959.0,16.817499828338622,17.224999961853026,-0.7610326222332285,-0.011527421241619,0.0262391121252991,0.0379008532354694,-0.002915407473626,Financial Services,9.0
2021-04-19,16.25,16.649999618530273,15.850000381469728,16.600000381469727,11471858.0,16.73249979019165,17.267999954223633,-0.8135230977289049,-0.052478113034932,0.0215384850135216,0.0246153611403245,-0.0246153611403244,Financial Services,9.0
2021-04-20,16.25,16.799999237060547,16.149999618530273,16.600000381469727,7165880.0,16.689999771118163,17.310999946594237,-0.8135230977289049,0.0,0.0215384850135216,0.0338461068960336,-0.0061538696289062,Financial Services,9.0
2021-04-22,16.149999618530273,16.350000381469727,15.800000190734863,16.049999237060547,7849031.0,16.67999973297119,17.345999946594237,-0.8193553975043946,-0.0061538696289062,-0.0061919742310697,0.0123839484621395,-0.021671791706659,Financial Services,9.0
