Date_Ticker,Close_MAPMYINDIA.NS,High_MAPMYINDIA.NS,Low_MAPMYINDIA.NS,Open_MAPMYINDIA.NS,Volume_MAPMYINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2022-01-07,1664.1029052734375,1747.377661483884,1647.606985052036,1716.1744651295935,644523.0,,,0.140139697757601,-0.0302854172324738,0.0312910696154333,0.0500418309147554,-0.009912800566075,Information Technology,12.0
2022-01-10,1734.3099365234375,1752.9424025367962,1637.0235963846633,1669.4689547969488,973111.0,,,0.3196277580654364,0.0421891164467764,-0.0373871938117749,0.0107434464976363,-0.056095129301855,Information Technology,12.0
2022-01-11,1709.317626953125,1804.9146755206295,1695.6042042494498,1734.0118318838172,914366.0,,,0.2557335712935332,-0.0144105208901769,0.0144468204980192,0.0559270243634633,-0.0080227469063894,Information Technology,12.0
2022-01-12,1700.771484375,1746.9302646284243,1692.821632271582,1727.8506681022675,456389.0,,,0.2338848970631745,-0.0049997393365436,0.0159217061057552,0.0271399071994595,-0.0046742623429739,Information Technology,12.0
2022-01-13,1688.4991455078125,1727.105595578327,1674.437818497975,1708.622211279079,401234.0,,,0.2025100011376052,-0.0072157482530331,0.0119177233964276,0.0228643586662304,-0.0083277075071356,Information Technology,12.0
2022-01-14,1724.4224853515625,1751.4519362139197,1674.4377376002578,1674.4377376002578,449571.0,,,0.2943499561041367,0.0212753082755905,-0.0289863697417017,0.0156744945580122,-0.0289863697417017,Information Technology,12.0
2022-01-17,1843.4217529296875,1905.380890561775,1699.380292553889,1724.1242323103174,2057901.0,1642.178643798828,,0.598577999013311,0.0690081859805164,-0.0647152614043826,0.0336109398370818,-0.0781380930038817,Information Technology,12.0
2022-01-18,1761.6375732421875,1872.786420828372,1739.0301808906097,1843.4217268426903,612943.0,1661.014825439453,,0.3894923345916745,-0.0443654196645576,0.046425073376463,0.0630940491247709,-0.012833168805528,Information Technology,12.0
2022-01-19,1746.0360107421875,1769.8358320560433,1717.1680616467393,1758.9047853673198,464589.0,1674.119659423828,,0.3496060989677111,-0.0088562839127495,0.0073702801923667,0.013630773459099,-0.0165334213715199,Information Technology,12.0
2022-01-20,1707.6778564453125,1763.8734215816935,1696.2996792337754,1744.9925229844812,446602.0,1687.0555603027344,,0.2515414095889709,-0.0219687074383821,0.0218511157700682,0.0329075913962821,-0.0066629529501669,Information Technology,12.0
2022-01-21,1596.6781005859375,1709.218193874475,1572.9776283795734,1701.6658586741924,767585.0,1695.8003967285156,,-0.0322354503511437,-0.0650004070969399,0.0657538661360277,0.0704838960634821,-0.0148436132478216,Information Technology,12.0
2022-01-24,1438.27734375,1625.5461283178363,1402.3539237287252,1589.9704900802424,1078560.0,1695.566864013672,,-0.4371955247137171,-0.0992064441654261,0.1054686337022698,0.1302035281175835,-0.0249766988108233,Information Technology,12.0
2022-01-25,1475.0950927734375,1540.18450734334,1403.6457722135442,1431.4702547777772,1055122.0,1688.968487548828,,-0.3430689644610004,0.0255985044771984,-0.0295742547103441,0.0441255718961974,-0.0484370946049017,Information Technology,12.0
2022-01-27,1429.333740234375,1515.440602673538,1416.0674483998637,1470.7226832503843,630517.0,1677.2200988769532,,-0.4600603292582316,-0.0310226457692453,0.0289568082323605,0.0602426571313174,-0.0092814515330311,Information Technology,12.0
2022-01-28,1342.481689453125,1389.0381131000916,1259.107703210566,1281.913795468358,2477717.0,1662.8731079101562,,-0.6821022793440242,-0.0607640107670084,-0.0451163650577908,0.0346793732925563,-0.062104374977749,Information Technology,12.0
2022-01-31,1351.4251708984375,1390.230436390499,1336.6682816638229,1368.9645569909787,418116.0,1647.157244873047,,-0.6592377868788446,0.0066619019950698,0.0129784367423619,0.0287143279019022,-0.0109195015398479,Information Technology,12.0
2022-02-01,1447.369873046875,1458.7977848491676,1343.9720660006103,1380.2929994247231,837122.0,1629.071319580078,,-0.4139499833807291,0.0709952013729718,-0.0463439752832132,0.0078956402334362,-0.0714384132015963,Information Technology,12.0
2022-02-02,1597.4234619140625,1607.8576431582912,1460.7853741920198,1460.7853741920198,1502054.0,1621.4816955566407,,-0.0303298939327667,0.1036732846672481,-0.0855365474339036,0.0065318818040436,-0.0855365474339036,Information Technology,12.0
2022-02-03,1574.46826171875,1644.6256835348,1541.4266883184284,1599.7586806564975,1047352.0,1612.4412231445312,,-0.0890161007652866,-0.0143701408816214,0.0160628318478388,0.0445594385875161,-0.0209858618326495,Information Technology,12.0
2022-02-04,1496.162109375,1585.0017289781192,1485.628579825886,1564.0340187680206,706092.0,1601.4455810546874,,-0.2892100007793902,-0.0497349830718518,0.0453640076618255,0.0593783381135288,-0.0070403664703915,Information Technology,12.0
2022-02-07,1512.7576904296875,1525.3780334547862,1453.4815751617705,1492.2867220571356,530856.0,1593.8783203125,,-0.2467825031320328,0.0110921008831189,-0.0135322190077494,0.0083426070843599,-0.0391841440588414,Information Technology,12.0
2022-02-08,1476.585693359375,1537.302665115519,1457.6054455430187,1510.4719140113698,360058.0,1580.9921081542968,,-0.3392581637035812,-0.0239112961045586,0.0229490376375653,0.0411198429113903,-0.0128541458187735,Information Technology,12.0
2022-02-09,1494.025634765625,1520.111087681453,1472.7101417621675,1476.6850679207705,299515.0,1570.227508544922,,-0.2946720132973124,0.0118109917254937,-0.0116066059653487,0.0174598429296162,-0.0142671534593856,Information Technology,12.0
2022-02-10,1494.3736572265625,1524.3843035993611,1476.387017877929,1501.5284763615612,273948.0,1559.9076171875,,-0.2937822751137565,0.0002329427640591,0.0047878381022035,0.0200824246517408,-0.0120362395721127,Information Technology,12.0
2022-02-11,1466.5616455078125,1492.532554200747,1456.26285154797,1490.5922457252198,279886.0,1548.8107421875,,-0.3648851824405383,-0.0186111496172696,0.0163856734498784,0.0177087057830029,-0.007022407814488,Information Technology,12.0
2022-02-14,1397.256103515625,1443.7749221388854,1383.1263719001468,1432.8791190907996,270466.0,1532.4524230957031,,-0.5420685368607691,-0.0472571624960161,0.0254949793996561,0.0332929793659264,-0.010112485162832,Information Technology,12.0
2022-02-15,1427.05078125,1442.894746509966,1366.714337037009,1414.9934668813205,263358.0,1511.633874511719,,-0.4658968369779312,0.0213237055536267,-0.0084491137436034,0.0111025938727196,-0.0422805165770907,Information Technology,12.0
2022-02-16,1466.4613037109375,1503.6795913354922,1424.260645008399,1440.702469565745,338634.0,1496.8750610351562,,-0.3651417116537557,0.0276167624717717,-0.0175653009595332,0.0253796588633961,-0.0287772057781191,Information Technology,12.0
2022-02-17,1459.3863525390625,1493.5653449493898,1449.8699751800236,1474.7818304236666,171137.0,1482.542578125,,-0.3832292057409308,-0.0048245058727233,0.0105492817976671,0.0234201123992026,-0.006520807421888,Information Technology,12.0
2022-02-18,1425.95458984375,1470.7460567807086,1417.8333007308422,1454.8523418391858,169330.0,1468.4564147949218,,-0.4686993094045648,-0.0229080960207332,0.0202655485674352,0.0314115661578442,-0.0056953350203092,Information Technology,12.0
2022-02-21,1382.55810546875,1424.958132111677,1379.6684275477317,1424.958132111677,213705.0,1457.7504150390623,,-0.579644761248436,-0.0304332863641577,0.0306678080835898,0.0306678080835898,-0.0020900950995029,Information Technology,12.0
2022-02-22,1341.4534912109375,1380.116738014902,1311.360019658925,1361.6819657020676,504195.0,1452.909222412109,,-0.6847309235811662,-0.0297308403134898,0.0150795198071829,0.028821906280972,-0.022433481107755,Information Technology,12.0
2022-02-23,1416.7373046875,1449.8700744296202,1375.4832452520327,1387.0921949182346,568546.0,1449.9913330078125,,-0.4922637958177333,0.0561210761087239,-0.0209249164761737,0.0233866713557235,-0.0291190606042289,Information Technology,12.0
2022-02-24,1361.5325927734375,1388.73638896618,1326.45674716954,1345.2402628074217,511305.0,1446.6012756347657,,-0.6333976179562093,-0.0389660890070508,-0.0119661696330224,0.0199802754169318,-0.0257620315445024,Information Technology,12.0
2022-02-25,1405.128173828125,1461.1798447353522,1395.0638092465429,1419.9756629830883,211089.0,1449.7335998535157,,-0.5219431647172558,0.0320194913335739,0.0105666439770493,0.0398907885780415,-0.007162595390969,Information Technology,12.0
2022-02-28,1392.72216796875,1417.932891846756,1369.105656817673,1395.0638579737945,239030.0,1451.7984497070313,,-0.5536597875144469,-0.0088290919579073,0.0016813762708032,0.0181017610387972,-0.016957087130681,Information Technology,12.0
2022-03-02,1382.1097412109375,1418.9294149325792,1367.361874119554,1379.12031855511,189406.0,1448.5354431152343,1542.2058837890625,-0.5807910286452095,-0.0076199165934799,-0.0021629416005768,0.0266401955096431,-0.0106705471003063,Information Technology,12.0
2022-03-03,1398.9998779296875,1414.8937141025256,1380.1167408533993,1399.6476104753997,211408.0,1438.6142639160155,1542.4876025390624,-0.5376104835629448,0.0122205467591536,0.0004629968564904,0.0113608560111946,-0.0134975973723689,Information Technology,12.0
2022-03-04,1447.3289794921875,1482.5544416325454,1385.0992110750374,1394.067479348185,496364.0,1432.2572998046876,1541.7553955078124,-0.4140545299578919,0.0345454651747503,-0.0367998574606651,0.0243382552546671,-0.042996284396229,Information Technology,12.0
2022-03-07,1387.39111328125,1429.8408909736904,1377.1772524664764,1404.032184196669,151465.0,1426.81875,1540.5240209960937,-0.5672889162244629,-0.0414127451741948,0.0119945059155395,0.0305968355181722,-0.0073619188684417,Information Technology,12.0
2022-03-08,1413.5484619140625,1432.4814708682086,1385.099076119105,1390.9284256006883,163586.0,1421.8582885742187,1540.3593627929688,-0.5004162442810908,0.0188536227329213,-0.0160023069055197,0.0133939581586819,-0.0201262189174858,Information Technology,12.0
2022-03-09,1469.899169921875,1480.7607637823146,1420.9224352709418,1422.6662652417488,209786.0,1421.5239624023438,1540.8983862304688,-0.3563526213473768,0.0398647160151191,-0.0321334317663685,0.0073893462100647,-0.0333197920327665,Information Technology,12.0
2022-03-10,1499.494384765625,1532.5772786660395,1489.728889210487,1503.6795276378762,261772.0,1421.7973999023438,1538.747021484375,-0.2806908590976257,0.0201341802549102,0.0027910360417291,0.0220626994249035,-0.0065125255915274,Information Technology,12.0
2022-03-11,1504.476806640625,1533.5738048340102,1484.7465686827,1498.5975844903408,118380.0,1422.302557373047,1535.55052734375,-0.2679530289678397,0.0033227346001557,-0.0039078184019414,0.0193402770085611,-0.0131143516941155,Information Technology,12.0
2022-03-14,1505.6226806640625,1526.5985117431328,1488.7324912168672,1511.352407454221,148795.0,1424.2556091308593,1533.07455078125,-0.2650235402519366,0.0007616428637382,0.0038055529208895,0.0139316651830847,-0.0112180758593154,Information Technology,12.0
2022-03-15,1459.08740234375,1516.5839171948562,1446.9304653015156,1504.9252172714007,134234.0,1427.3471740722655,1528.9414501953124,-0.3839934880318914,-0.0309076629343733,0.0314154003756188,0.0394058058199591,-0.0083318771875533,Information Technology,12.0
2022-03-16,1514.1925048828125,1526.847679282406,1482.8035658079907,1483.5509215002485,208362.0,1431.7042602539063,1523.0435327148436,-0.2431143226306239,0.0377668277106268,-0.0202362535039332,0.008357705086232,-0.0207298206625656,Information Technology,12.0
2022-03-17,1528.29248046875,1610.7009724124823,1519.6232033091187,1528.5914713942218,559720.0,1434.7958190917968,1518.6250634765624,-0.2070669749042129,0.0093118778097694,0.0001956372417537,0.0539219377160427,-0.00567252490634,Information Technology,12.0
2022-03-21,1571.58935546875,1589.376396138301,1544.5849281758265,1549.5174269561494,200660.0,1440.4059692382812,1514.9512963867187,-0.0963761797975503,0.0283302283779608,-0.0140443357139036,0.0113178678690184,-0.017182877447569,Information Technology,12.0
2022-03-22,1567.4041748046875,1578.4152642879194,1549.517510080628,1577.4187900049094,120182.0,1447.478448486328,1511.977880859375,-0.1070758197916632,-0.0026630243132527,0.0063892998125194,0.0070250479488507,-0.0114116480047581,Information Technology,12.0
2022-03-23,1569.9451904296875,1619.2706661048824,1561.126417591501,1577.4187473501715,250409.0,1456.847802734375,1510.0947265625,-0.1005795763581659,0.0016211617053505,0.0047603935258648,0.0314185972707077,-0.0056172488644478,Information Technology,12.0
2022-03-24,1538.9049072265625,1573.4327626021484,1524.6055267772558,1570.4433400006244,150347.0,1466.7203735351563,1506.1866259765625,-0.1799357337734503,-0.0197715712576114,0.0204940751218352,0.0224366399856457,-0.0092919194565941,Information Technology,12.0
2022-03-25,1526.299560546875,1554.549702855158,1522.61265447669,1544.2360970524903,91976.0,1472.198486328125,1502.5262646484375,-0.2121619821243933,-0.0081911147469176,0.0117516488697597,0.0185089107266471,-0.0024155848337293,Information Technology,12.0
2022-03-28,1470.447265625,1534.0222504086391,1445.8841507958994,1532.2286697251693,125577.0,1477.644219970703,1497.9197802734377,-0.35495138513406,-0.0365932719667842,0.0420153823564082,0.0432351341458119,-0.0167045193685747,Information Technology,12.0
2022-03-29,1510.1566162109375,1521.566196888931,1480.7606279706058,1480.7606279706058,148609.0,1482.8956420898437,1494.3529296875,-0.2534322895982588,0.027004947075786,-0.0194655229297261,0.0075552300705212,-0.0194655229297261,Information Technology,12.0
2022-03-30,1518.825927734375,1552.4071812749153,1501.3378784996855,1526.5984751541816,106975.0,1489.200830078125,1490.2409985351562,-0.2312687273190724,0.0057406704909781,0.0051174708555317,0.022110008084095,-0.0115141892927627,Information Technology,12.0
2022-03-31,1505.37353515625,1536.4636033840884,1495.757656375123,1527.295967700017,58590.0,1495.3640197753907,1483.4800341796874,-0.2656604941742929,-0.0088570996402411,0.0145627859343837,0.0206527267165033,-0.0063877028236244,Information Technology,12.0
2022-04-01,1516.6336669921875,1538.5560984467395,1505.7720743526318,1510.654822050037,101566.0,1501.2457092285156,1478.5799560546875,-0.2368733600930048,0.0074799586766807,-0.0039421813403416,0.014454664914586,-0.0071616454757308,Information Technology,12.0
2022-04-04,1541.0972900390625,1558.485716933276,1508.7118771232497,1523.6091184085544,145338.0,1505.934124755859,1474.481181640625,-0.174330788920183,0.0161302123111849,-0.0113478699518476,0.0112831467595226,-0.0210145155177011,Information Technology,12.0
2022-04-05,1580.109130859375,1594.3587609412557,1527.5949878268405,1547.524472338606,224654.0,1515.5700256347657,1471.9298071289063,-0.0745949147035115,0.0253143270528518,-0.0206217772458836,0.0090181303326375,-0.0332345038750416,Information Technology,12.0
2022-04-06,1580.5076904296875,1628.3384516101733,1554.549610731311,1564.464480278383,274252.0,1523.917987060547,1471.6063989257811,-0.0735759756753424,0.0002522354706574,-0.010150668831572,0.030262909487952,-0.0164238869924886,Information Technology,12.0
2022-04-07,1541.8446044921875,1586.3869533324255,1534.5702940527233,1584.3940048985908,106042.0,1527.5152587890625,1473.677744140625,-0.172420239232449,-0.0244624472070672,0.0275964259189511,0.028889000039604,-0.0047179270973679,Information Technology,12.0
2022-04-08,1538.954833984375,1553.2043425713148,1527.2462617145857,1548.221971392681,63301.0,1529.48828125,1474.9549389648437,-0.1798080933255112,-0.0018742294128689,0.0060217085022002,0.0092592116885248,-0.0076081324878622,Information Technology,12.0
2022-04-11,1646.2750244140625,1669.094308239772,1532.627213305628,1539.2536695159583,503409.0,1536.578192138672,1479.2937646484374,0.0945617592252919,0.0697357635583326,-0.0650081871564532,0.0138611614021364,-0.0690333081794056,Information Technology,12.0
2022-04-12,1651.3570556640625,1710.3981541621083,1634.4668660155269,1657.136654890304,656491.0,1543.8649108886718,1485.4712719726565,0.1075542460922865,0.0030869880029971,0.0034999088818603,0.0357530785335238,-0.0102280664200411,Information Technology,12.0
2022-04-13,1646.1256103515625,1691.016824562355,1644.3320296618506,1664.112019457356,143100.0,1553.2168212890624,1491.3652807617189,0.094179774119479,-0.0031679673966065,0.0109265107065261,0.0272708315383083,-0.0010895770519777,Information Technology,12.0
2022-04-18,1581.4046630859375,1638.2036963536746,1570.493318508895,1633.221325014399,128214.0,1556.5774291992188,1494.0459765625,-0.0712828167231259,-0.0393171376829515,0.0327662255828609,0.0359168241965974,-0.0068997801965184,Information Technology,12.0
2022-04-19,1568.450439453125,1622.6586619426405,1536.8622549892305,1591.3693467640664,116709.0,1558.5853271484375,1493.4665161132812,-0.1044009878129686,-0.0081915931672629,0.0146124523506987,0.0345616419403191,-0.020139740261674,Information Technology,12.0
2022-04-20,1554.7489013671875,1592.8141679057248,1544.5350406147352,1565.4609992295157,93258.0,1557.7433044433594,1493.07212890625,-0.1394297085905454,-0.0087357163103699,0.0068899214869413,0.0244832245934145,-0.0065694600224323,Information Technology,12.0
2022-04-21,1556.19384765625,1586.8853043972672,1544.5351471370575,1563.1691676755786,81371.0,1557.1827880859375,1494.272763671875,-0.1357356255043469,0.0009293759833448,0.0044822950751501,0.01972212959667,-0.0074918047881704,Information Technology,12.0
2022-04-22,1595.05615234375,1629.2352649681604,1538.257124757704,1542.043775252739,196133.0,1558.4383361816406,1495.9187329101562,-0.0363820484728231,0.0249726631075104,-0.0332354299960635,0.0214281563531091,-0.0356094219646038,Information Technology,12.0
2022-04-25,1559.4322509765625,1577.3190358544416,1545.5813569054535,1564.464494343635,82973.0,1559.4647033691406,1497.5756640625,-0.1274564728310547,-0.0223339481276833,0.0032269714595942,0.0114700621759475,-0.0088820107846525,Information Technology,12.0
2022-04-26,1532.826416015625,1584.0949642093285,1515.8863548602435,1578.3154869167354,76852.0,1559.791046142578,1498.3516796875,-0.1954757242505351,-0.0170612317042155,0.0296765964011456,0.0334470672334632,-0.0110515195839427,Information Technology,12.0
2022-04-27,1477.02392578125,1526.6483910362442,1469.799487621753,1522.612621753247,153117.0,1560.1198791503907,1498.004685058594,-0.3381377988915974,-0.0364049638310814,0.0308652386574466,0.0335976042018046,-0.0048912126834204,Information Technology,12.0
2022-04-28,1478.0203857421875,1523.5592089071656,1474.881467623482,1479.8638387198655,281368.0,1558.5130676269532,1498.2338598632812,-0.3355902952815072,0.000674640365362,0.00124724462224,0.0308106867836674,-0.0021237312752823,Information Technology,12.0
2022-04-29,1482.853271484375,1504.3273397121168,1471.44369025186,1488.1346335385056,129768.0,1556.7144348144532,1499.9458032226562,-0.3232347623368689,0.0032698369987371,0.0035616214737441,0.0144815867090111,-0.0076943426918387,Information Technology,12.0
2022-05-02,1478.2694091796875,1513.5943693241406,1455.0017619846865,1463.5215430273563,84491.0,1555.359228515625,1500.97017578125,-0.3349536534384857,-0.0030912446921325,-0.0099764400594034,0.0238961585250252,-0.0157397880592771,Information Technology,12.0
2022-05-04,1419.078857421875,1493.3660563021592,1400.444838885423,1489.6292781218615,152977.0,1550.481488037109,1500.0225268554686,-0.4862774900173227,-0.0400404360600671,0.0497156449981643,0.0523488870909163,-0.0131310662821836,Information Technology,12.0
2022-05-05,1450.7169189453125,1469.0021959252012,1422.9651372011306,1436.9157758011418,81518.0,1545.962469482422,1499.8491381835938,-0.4053930800994521,0.0222947874658045,-0.0095133261106545,0.0126043039417933,-0.0191297015853084,Information Technology,12.0
2022-05-06,1404.7296142578125,1431.2856756977003,1393.1705380042536,1414.9933470508377,117909.0,1537.1934936523437,1499.424638671875,-0.5229621037454248,-0.0316997093553808,0.0073065540078671,0.0189047494765879,-0.0082286841084832,Information Technology,12.0
2022-05-09,1366.763916015625,1396.060280272232,1359.1907368246427,1393.0708578305355,69462.0,1526.506304931641,1499.1087548828125,-0.6200234580627366,-0.0270270505133805,0.0192476121930409,0.0214348388286482,-0.0055409563438428,Information Technology,12.0
2022-05-10,1275.935302734375,1380.0171028085813,1246.589187074322,1375.134355046015,165979.0,1513.21083984375,1497.7983911132812,-0.8522317045594443,-0.0664552321120918,0.0777461459833055,0.0815729448437982,-0.0229996894020904,Information Technology,12.0
2022-05-11,1163.732421875,1280.9676410446004,1124.820175619131,1277.3803580931133,468816.0,1494.4497192382812,1492.7382934570312,-1.13908441842349,-0.0879377509337034,0.0976581335037518,0.1007407003241447,-0.0334374513628946,Information Technology,12.0
2022-05-12,1167.3197021484375,1210.7162040440085,1137.076733231372,1154.913646491363,278684.0,1470.501953125,1488.8540356445312,-1.1299133430112982,0.0030825645191337,-0.0106278131297207,0.0371761924481359,-0.0259080428963922,Information Technology,12.0
2022-05-13,1245.2938232421875,1287.44473272979,1196.1178432666002,1201.7479471146492,294495.0,1450.1987915039062,1485.6573486328125,-0.93056829878789,0.0667975713510528,-0.0349683547085815,0.0338481639440404,-0.0394894594815825,Information Technology,12.0
2022-05-16,1260.6395263671875,1282.9605734882882,1230.6456763169213,1245.5927897944546,113409.0,1430.9244873046875,1483.0156958007813,-0.8913361814496975,0.0123229577137439,-0.0119357962827751,0.0177061298287415,-0.0237925667273817,Information Technology,12.0
2022-05-17,1311.0611572265625,1322.8196023478472,1249.977357047488,1274.1916089878655,122119.0,1417.407312011719,1481.5947241210938,-0.7624305638872556,0.0399968665147888,-0.0281219133336932,0.0089686473102128,-0.0465911142606743,Information Technology,12.0
2022-05-18,1285.6510009765625,1336.2719404411905,1268.5116929020396,1330.2930950700886,103621.0,1403.2673400878907,1479.3277465820313,-0.8273929982222286,-0.0193813660865012,0.0347233378728881,0.0393737798408564,-0.0133312291294481,Information Technology,12.0
2022-05-19,1293.02490234375,1313.353000426437,1227.9053374624257,1247.7351984432817,176954.0,1390.1811401367188,1476.2416650390626,-0.8085412218440929,0.0057355389305389,-0.0350261652489257,0.0157213507998492,-0.0503621892844352,Information Technology,12.0
2022-05-20,1320.87646484375,1337.2684172788677,1300.398870751805,1324.3142522828728,97651.0,1378.4152709960938,1474.9113720703126,-0.7373372008128312,0.0215398500442767,0.0026026562896852,0.0124099057492532,-0.0155030350202866,Information Technology,12.0
2022-05-23,1306.327880859375,1352.713806260407,1280.469422500643,1339.2614037672097,164419.0,1363.978857421875,1472.7669604492187,-0.7745314400946853,-0.0110143411375688,0.0252107632320983,0.0355086392020636,-0.0197947687847868,Information Technology,12.0
2022-05-24,1303.2886962890625,1327.2538290247078,1280.2202930667445,1325.3107528926016,156054.0,1351.1716796875,1469.4347509765626,-0.7823012792935603,-0.0023265097643886,0.0168972973265584,0.0183881996397903,-0.0177001483155668,Information Technology,12.0
2022-05-25,1260.290771484375,1315.3459722153586,1220.8801673730152,1305.381230001606,155247.0,1337.5448974609376,1464.6506787109374,-0.8922277921092624,-0.0329918650619147,0.0357778217038939,0.0436845226329312,-0.0312710407812808,Information Technology,12.0
2022-05-26,1250.8243408203125,1277.62952329852,1223.2718026315968,1260.2908464867478,96091.0,1326.2349182128903,1459.5776293945312,-0.916429232444787,-0.0075113068176424,0.0075682135032861,0.0214300134746565,-0.0220275040143896,Information Technology,12.0
2022-05-27,1305.7799072265625,1314.2499385182582,1256.554053979782,1265.422699307307,149718.0,1317.6228942871094,1455.5807739257812,-0.7759323642286673,0.0439354788780406,-0.0309065928307725,0.0064865688657178,-0.0376984306270532,Information Technology,12.0
2022-05-30,1360.884765625,1397.5550648232086,1315.6946850048676,1324.1647157007658,240201.0,1311.5244689941403,1453.6167211914062,-0.6350538229860695,0.0422007247113172,-0.0269824829050607,0.0269459252719075,-0.0332063976036783,Information Technology,12.0
2022-05-31,1323.91552734375,1390.8786630044542,1307.5733270053688,1350.222469151887,322820.0,1303.8067749023437,1449.811181640625,-0.729567673693291,-0.0271655905151319,0.0198705591594037,0.050579613485655,-0.0123438391656071,Information Technology,12.0
2022-06-01,1304.484375,1338.9623586291991,1297.1603138226285,1322.221664743767,71737.0,1298.07705078125,1445.33501953125,-0.7792444622090529,-0.0146770333472376,0.013597165350307,0.0264303538547168,-0.0056145257986486,Information Technology,12.0
2022-06-02,1294.718994140625,1312.7052807087389,1288.3912855735314,1290.434106366991,71846.0,1290.2771545410155,1439.7976123046874,-0.8042101848355382,-0.0074860083006935,-0.0033095117882919,0.013892038851297,-0.0048873219561389,Information Technology,12.0
2022-06-03,1301.5946044921875,1318.1859249271365,1289.5871628762056,1306.3777295033171,103418.0,1285.1204040527343,1434.4814208984376,-0.786632316302115,0.0053105039647048,0.003674819329015,0.0127469185702577,-0.009225177773894,Information Technology,12.0
2022-06-06,1331.887451171875,1338.8627708849522,1276.533379861337,1297.4094666323635,105126.0,1283.3765808105468,1429.7202661132812,-0.7091870206538995,0.0232736418660141,-0.0258865600912266,0.0052371690317676,-0.0415606223047106,Information Technology,12.0
2022-06-07,1362.329833984375,1370.1521327414955,1337.3183539255883,1345.2402757825594,151452.0,1287.696307373047,1426.1887646484374,-0.6313594278205362,0.0228565730428009,-0.0125443617070575,0.0057418538168858,-0.0183593425284067,Information Technology,12.0
