Date_Ticker,Close_LATENTVIEW.NS,High_LATENTVIEW.NS,Low_LATENTVIEW.NS,Open_LATENTVIEW.NS,Volume_LATENTVIEW.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-12-21,490.4500122070313,552.0,486.0,536.0499877929688,4909855.0,617.1825012207031,,0.8082697115055472,-0.0829281536990352,0.0929757864226306,0.1254969645448533,-0.009073324694205,Information Technology,12.0
2021-12-22,499.5499877929688,513.5,488.2000122070313,500.0,2173710.0,612.9125,,0.936454324118863,0.0185543385858785,0.0009008351877244,0.027925157737793,-0.0227204000866502,Information Technology,12.0
2021-12-23,497.2000122070313,509.7000122070313,490.0,507.0,1148343.0,602.6774993896485,,0.9033519594708028,-0.0047041850532712,0.0197103530819868,0.0251407877978793,-0.0144811183231291,Information Technology,12.0
2021-12-24,495.7000122070313,502.5,493.25,502.3999938964844,861037.0,592.5825012207031,,0.8822225710340793,-0.0030168945357455,0.0135162023894703,0.013717949617739,-0.004942530051841,Information Technology,12.0
2021-12-27,491.2999877929688,509.0,488.0,496.9500122070313,998528.0,585.0774993896484,,0.8202426877168839,-0.0088763855269481,0.0115001517493287,0.0360268932359304,-0.006716848921151,Information Technology,12.0
2021-12-28,493.6000061035156,500.6000061035156,491.0,494.6499938964844,907850.0,576.9349990844727,,0.8526413412469648,0.0046814947439324,0.0021272037682036,0.0141815233254514,-0.0052674353147604,Information Technology,12.0
2021-12-29,538.4500122070312,542.9500122070312,494.0,495.8999938964844,5065430.0,571.9574996948243,,1.484410141480698,0.0908630582433783,-0.079023154138562,0.0083573217531467,-0.0825517897656588,Information Technology,12.0
2021-12-30,555.75,583.8499755859375,526.1500244140625,533.0,4232834.0,568.2724990844727,,1.7281022494995053,0.0321292365136338,-0.0409356725146199,0.0505622592639452,-0.0532613145945793,Information Technology,12.0
2021-12-31,561.5499877929688,577.5,547.5499877929688,561.7000122070312,1950145.0,564.4324996948242,,1.8098023795034328,0.010436325313484,0.0002671612809612,0.0284035483104874,-0.0249309951105572,Information Technology,12.0
2022-01-03,555.1500244140625,571.0,553.0,565.9000244140625,871125.0,561.0725021362305,,1.7196508380276223,-0.0113969611219469,0.0193641349675632,0.0285507968817375,-0.0038728709709267,Information Technology,12.0
2022-01-04,545.1500244140625,558.9500122070312,542.9500122070312,558.75,721230.0,557.7100021362305,,1.5787882484494662,-0.0180131488070356,0.0249472163200488,0.0253141101989333,-0.0040356087471441,Information Technology,12.0
2022-01-05,552.4000244140625,571.9500122070312,538.0999755859375,544.9000244140625,1199768.0,554.1675033569336,,1.6809136258936297,0.0132990913974413,-0.0135771174303537,0.0353909973369492,-0.025887125626566,Information Technology,12.0
2022-01-06,543.0,554.2000122070312,541.0,545.2000122070312,558769.0,549.6400039672851,,1.548502447787356,-0.0170166980423891,0.0040515878582527,0.0206261734936119,-0.003683241252302,Information Technology,12.0
2022-01-07,542.7999877929688,558.0,540.7000122070312,548.4000244140625,838166.0,545.1900039672852,,1.5456850240443896,-0.0003683466059507,0.0103169431596039,0.0280029707974656,-0.003868783406713,Information Technology,12.0
2022-01-10,583.5,597.0,543.2000122070312,545.75,3455677.0,543.4975051879883,,2.118995935578889,0.0749816011833714,-0.0646958011996572,0.0231362467866322,-0.0690659602278813,Information Technology,12.0
2022-01-11,591.2000122070312,609.9000244140625,586.5,588.0,1890161.0,542.9375045776367,,2.2274603015054733,0.0131962505690338,-0.0054127404278717,0.031630601862171,-0.0079499528247394,Information Technology,12.0
2022-01-12,578.8499755859375,600.0,575.0,598.7000122070312,742362.0,541.7925033569336,,2.05349448752224,-0.0208897773445392,0.034292195660889,0.0365380069207976,-0.0066510767009022,Information Technology,12.0
2022-01-13,594.2999877929688,598.0,573.0499877929688,582.4500122070312,952650.0,541.9450027465821,,2.2711273603718958,0.0266908747666302,-0.019939383862255,0.0062258325475856,-0.035756352745211,Information Technology,12.0
2022-01-14,591.4000244140625,598.9500122070312,585.2000122070312,592.0,531368.0,541.8050033569336,,2.23027772524844,-0.0048796288717348,0.0010145004416122,0.012766296045471,-0.0104836184495832,Information Technology,12.0
2022-01-17,592.5,617.5,586.2000122070312,591.4000244140625,1599743.0,544.6900039672852,,2.2457722661992303,0.0018599518777959,-0.0018564988792194,0.0421940928270041,-0.0106328907898206,Information Technology,12.0
2022-01-18,573.4500122070312,598.6500244140625,570.0,596.5,729894.0,548.8400039672852,,1.9774292050042452,-0.0321518781315928,0.0401952869514405,0.0439445665194848,-0.0060162387890676,Information Technology,12.0
2022-01-19,563.25,576.0,556.6500244140625,575.0,623297.0,552.0250045776368,,1.8337491916831228,-0.017787099119197,0.020861074123391,0.0226364846870839,-0.0117176663753884,Information Technology,12.0
2022-01-20,569.9000244140625,578.5,564.9500122070312,568.0,590514.0,555.6600051879883,,1.9274231576554035,0.0118065235935419,-0.0033339609276487,0.0150903232453436,-0.0086857553868691,Information Technology,12.0
2022-01-21,551.8499755859375,568.3499755859375,542.9000244140625,564.0,559658.0,558.4675033569335,,1.673165495661218,-0.0316723075186441,0.0220168976199772,0.029899430515478,-0.0162180874654787,Information Technology,12.0
2022-01-24,497.2000122070313,550.7000122070312,496.7000122070313,550.7000122070312,1512175.0,558.7625045776367,,0.9033519594708028,-0.0990304716800622,0.1076025717749236,0.1076025717749236,-0.0010056315119151,Information Technology,12.0
2022-01-25,509.1000061035156,524.6500244140625,480.1000061035156,496.5,996930.0,559.5375045776367,,1.0709783550931071,0.0239340177078058,-0.0247495697357222,0.0305441330271465,-0.056963267830139,Information Technology,12.0
2022-01-27,495.4500122070313,507.5499877929688,489.1499938964844,502.0,772061.0,557.3875045776367,,0.8787010062946254,-0.0268120089036276,0.0132202798094427,0.0244221925276315,-0.0127157496323045,Information Technology,12.0
2022-01-28,492.7999877929688,511.0,491.0,502.1000061035156,787969.0,554.2400039672851,,0.8413720761536073,-0.005348722068363,0.0188717908703641,0.0369318438674095,-0.0036525727223128,Information Technology,12.0
2022-01-31,498.2000122070313,509.8999938964844,492.0,509.8999938964844,453741.0,551.0725051879883,,0.9174382184286184,0.0109578420207492,0.0234845070308651,0.0234845070308651,-0.0124448254819687,Information Technology,12.0
2022-02-01,499.7999877929688,508.4500122070313,495.1000061035156,505.2999877929688,383075.0,548.3050033569336,569.7350024414062,0.9399758888583168,0.0032115125386079,0.0110044020294739,0.0173069720394742,-0.0094037250985288,Information Technology,12.0
2022-02-02,517.5999755859375,526.9000244140625,494.6499938964844,503.3999938964844,1678536.0,546.9275009155274,570.312001953125,1.190711126356032,0.035614222144283,-0.0274342781283526,0.0179676376869939,-0.0443392248298951,Information Technology,12.0
2022-02-03,510.75,527.5,508.6000061035156,519.0,476326.0,544.8449996948242,568.8280017089844,1.0942205963978016,-0.0132341111071018,0.0161527165932451,0.0327949094468917,-0.0042094838893477,Information Technology,12.0
2022-02-04,506.5,514.7999877929688,502.75,511.75,300535.0,543.0199996948243,564.9200012207032,1.0343539958270849,-0.0083210964268232,0.0103652517275418,0.0163869452970755,-0.0074037512339585,Information Technology,12.0
2022-02-07,512.2999877929688,519.9500122070312,506.5,508.75,485812.0,541.4949996948242,561.2140014648437,1.1160541258310124,0.0114511111411031,-0.0069295098136979,0.0149327046581035,-0.0113214677555538,Information Technology,12.0
2022-02-08,512.2999877929688,522.5,492.0,513.75,710910.0,537.9349990844727,558.6320007324218,1.1160541258310124,0.0,0.0028303967237595,0.0199102331643101,-0.0396251967141806,Information Technology,12.0
2022-02-09,528.0,573.7999877929688,516.75,555.0,3617693.0,534.774998474121,556.0630004882812,1.3372085634201214,0.0306461303555134,0.0511363636363635,0.0867424011230468,-0.0213068181818182,Information Technology,12.0
2022-02-10,522.9500122070312,535.0,520.5999755859375,528.0,767566.0,531.9800003051757,553.7620007324218,1.2660731276345556,-0.0095643708200165,0.0096567313798425,0.0230423319852572,-0.0044938073740083,Information Technology,12.0
2022-02-11,507.8999938964844,519.5999755859375,505.2999877929688,515.5499877929688,587579.0,527.6600006103515,551.3310003662109,1.054074672392325,-0.0287790763155938,0.0150620082465358,0.0230359949400544,-0.0051191300152791,Information Technology,12.0
2022-02-14,484.6000061035156,498.0,480.0,481.0,761425.0,522.3199996948242,548.2560009765625,0.725865010626624,-0.0458751487949762,-0.0074288197651128,0.027651658538407,-0.0094923773123787,Information Technology,12.0
2022-02-15,487.7000122070313,495.5,465.3500061035156,489.9500122070313,790357.0,517.0800003051758,545.5630017089844,0.7695324993715542,0.0063970409914799,0.0046134917852838,0.0159934131591894,-0.0458273642487175,Information Technology,12.0
2022-02-16,486.8999938964844,497.6499938964844,483.0499877929688,495.0,560620.0,512.7524993896484,543.0530010986328,0.7582632342781968,-0.0016403901794598,0.0166358722634072,0.022078455811781,-0.0079071804308424,Information Technology,12.0
2022-02-17,482.2999877929688,495.0,480.0,490.0,381534.0,508.7049987792969,540.2340008544921,0.6934663570965431,-0.0094475378130598,0.0159651926226807,0.0263321843841364,-0.0047687909002311,Information Technology,12.0
2022-02-18,476.4500122070313,485.6000061035156,475.0,482.0,274325.0,504.0324981689453,537.0920013427734,0.6110620860961282,-0.0121293297408264,0.0116486255656913,0.0192045202267903,-0.0030433669217773,Information Technology,12.0
2022-02-21,452.1000061035156,476.0,450.0499877929688,476.0,717838.0,499.0449996948242,533.4980017089844,0.2680615944976156,-0.0511071581060949,0.0528643963145889,0.0528643963145889,-0.0045344354852264,Information Technology,12.0
2022-02-22,421.8500061035156,434.8999938964844,417.1499938964844,420.0,1155975.0,495.2774993896484,529.5880023193359,-0.1580477389763075,-0.0669099747657905,-0.0043854594684102,0.0309351371439035,-0.0111414297476102,Information Technology,12.0
2022-02-23,424.25,432.7000122070313,423.0,428.6499938964844,645890.0,491.03499908447264,526.0250018310547,-0.1242408034532516,0.005689211477445,0.0103712289840527,0.0199175302463907,-0.0029463759575721,Information Technology,12.0
2022-02-24,375.0499877929688,408.75,368.1000061035156,390.0,2300890.0,485.0149978637695,521.4910015869141,-0.8172849161291846,-0.1159693864632439,0.039861385664899,0.0898547215141731,-0.0185308143331804,Information Technology,12.0
2022-02-25,398.0499877929688,406.7000122070313,390.9500122070313,395.8999938964844,1076769.0,480.2774978637696,517.6270013427734,-0.4933009600994248,0.0613251586417761,-0.0054013163231212,0.0217310003249178,-0.0178368943692325,Information Technology,12.0
2022-02-28,409.6499938964844,412.8500061035156,385.9500122070313,394.0499877929688,866344.0,475.84999694824216,513.9360009765625,-0.3299002702130617,0.0291420838066925,-0.0380813043718917,0.0078115763571569,-0.0578542220006524,Information Technology,12.0
2022-03-02,416.0,420.9500122070313,403.1000061035156,403.9500122070313,737979.0,471.6599975585938,511.5600012207031,-0.2404524398552307,0.0155010526013097,-0.028966316810021,0.0118990678053636,-0.0310096007127028,Information Technology,12.0
2022-03-03,417.5,429.0,415.0,425.0,541564.0,466.6549987792969,510.1010009765625,-0.2193230514185072,0.0036057692307692,0.0179640718562874,0.0275449101796407,-0.0059880239520958,Information Technology,12.0
2022-03-04,410.2000122070313,416.4500122070313,405.0499877929688,409.75,420046.0,461.6274993896485,508.3140014648437,-0.3221525698591581,-0.0174850007017215,-0.0010970555671366,0.015236469561209,-0.0125549104358954,Information Technology,12.0
2022-03-07,405.8999938964844,415.0,395.1000061035156,399.7000122070313,575784.0,456.59749908447264,506.4880010986328,-0.3827237413048703,-0.0104827356962062,-0.0152746533202321,0.0224193304763546,-0.0266075091287708,Information Technology,12.0
2022-03-08,405.6499938964844,418.7999877929688,402.5,411.0499877929688,516751.0,451.2649993896485,504.6870007324219,-0.3862453060443243,-0.0006159152593231,0.013311953599739,0.0324170937861274,-0.0077652999972389,Information Technology,12.0
2022-03-09,417.6000061035156,421.8500061035156,408.3500061035156,409.7000122070313,627941.0,446.5300003051758,503.2130010986328,-0.217914339547024,0.0294589236702434,-0.0189176096288803,0.0101772029163871,-0.0221503828180191,Information Technology,12.0
2022-03-10,422.25,440.7999877929688,421.0,432.5,734088.0,441.2425003051758,501.7860009765625,-0.1524133213688829,0.0111350426928196,0.0242747187685021,0.0439312913983866,-0.0029603315571343,Information Technology,12.0
2022-03-11,418.7999877929688,427.0,418.0,419.0,504451.0,436.03499908447264,499.3930004882813,-0.2010110867247502,-0.0081705440071788,0.0004775840803752,0.0195797813897857,-0.0019101905833011,Information Technology,12.0
2022-03-14,435.75,463.0,411.5,421.7999877929688,1183849.0,432.42749938964846,496.99300048828127,0.0377511745616282,0.0404728096969534,-0.032013797377008,0.0625358577165806,-0.0556511761331038,Information Technology,12.0
2022-03-15,417.8500061035156,443.7000122070313,413.0,437.0,797395.0,429.0899993896484,494.1190008544922,-0.2143927748075701,-0.0410785861078241,0.0458298279687956,0.0618643190760459,-0.0116070504551197,Information Technology,12.0
2022-03-16,425.3500061035156,431.9500122070313,419.5,427.0,604090.0,425.97249908447264,491.5230004882813,-0.1087458326239528,0.0179490245074736,0.0038791439351308,0.0155166474875032,-0.0137533937218092,Information Technology,12.0
2022-03-17,431.7000122070313,441.0,429.0,437.0,962338.0,423.2125,489.2540002441406,-0.0192980022661218,0.0149288962322719,0.0122770156198814,0.0215427091266995,-0.0062543713937548,Information Technology,12.0
2022-03-21,432.0,441.25,427.6499938964844,435.0,601747.0,420.69750061035154,486.8459997558594,-0.0150722965301804,0.0006948987363588,0.0069444444444444,0.0214120370370369,-0.0100694585729528,Information Technology,12.0
2022-03-22,427.6499938964844,434.6499938964844,424.0,434.0,445305.0,418.2574996948242,484.53899963378905,-0.0763476089723801,-0.0100694585729528,0.0148486056217569,0.0163685258971251,-0.0085350028027075,Information Technology,12.0
2022-03-23,424.9500122070313,434.5,422.5,431.1000061035156,446735.0,416.9,482.1820001220703,-0.1143802502313774,-0.0063135314579395,0.0144722760791171,0.0224732027735914,-0.0057654127230325,Information Technology,12.0
2022-03-24,422.4500122070313,429.6000061035156,421.5,424.0,344783.0,416.9300003051758,478.96100036621095,-0.1495958976259165,-0.0058830448951299,0.0036690442612867,0.0169250649541474,-0.002248815669499,Information Technology,12.0
2022-03-25,414.2999877929688,427.2999877929688,412.9500122070313,425.6499938964844,432638.0,416.4324996948242,475.42299987792967,-0.2643992520349206,-0.0192922811659628,0.0273956225873397,0.0313782292614892,-0.0032584494948431,Information Technology,12.0
2022-03-28,400.6000061035156,416.3999938964844,398.1000061035156,410.0,737569.0,417.7100006103516,471.8580004882813,-0.4573807418298899,-0.0330677820253743,0.0234647872023632,0.0394408076690993,-0.0062406389463558,Information Technology,12.0
2022-03-29,430.1000061035156,438.0,400.0499877929688,404.5499877929688,2060828.0,419.3125015258789,468.57400085449217,-0.0418361025743285,0.0736395395669993,-0.0594048313135748,0.0183678069852968,-0.0698675142620539,Information Technology,12.0
2022-03-30,434.25,450.0,425.0499877929688,432.0,1737969.0,420.54250183105466,465.4310003662109,0.0166217861249047,0.0096489045282309,-0.005181347150259,0.0362694300518133,-0.0211859809027777,Information Technology,12.0
2022-03-31,422.75,438.8500061035156,420.25,434.25,651191.0,420.8800018310547,462.0360003662109,-0.1453701918899751,-0.026482440990213,0.0272028385570668,0.0380839884175414,-0.005913660555884,Information Technology,12.0
2022-04-01,442.5499877929688,446.3999938964844,423.0,425.0,1142857.0,422.1325012207032,459.4179998779297,0.1335375635233713,0.0468361627273063,-0.0396565094951011,0.0086995959998008,-0.0441757729798301,Information Technology,12.0
2022-04-04,450.2999877929688,458.2000122070313,440.0,449.9500122070313,991485.0,424.1375,457.15899963378905,0.2427060704464425,0.0175121460033246,-0.0007772054084496,0.0175439143420421,-0.0228736133071011,Information Technology,12.0
2022-04-05,515.7000122070312,536.7000122070312,450.1000061035156,453.8500061035156,8340210.0,429.6275009155273,456.0749993896485,1.163947750190392,0.1452365671485005,-0.1199340791923144,0.0407213486579662,-0.1272057485955227,Information Technology,12.0
2022-04-06,527.25,546.5499877929688,512.9000244140625,514.4000244140625,4322907.0,435.7075012207032,455.5829998779297,1.3266438692017597,0.0223967180910826,-0.0243716938566855,0.0366050029264461,-0.0272166440700568,Information Technology,12.0
2022-04-07,503.25,538.0,496.8999938964844,529.9000244140625,1851635.0,439.9900009155273,455.70399963378907,0.988573654214184,-0.0455192034139402,0.0529558358948087,0.069051167411823,-0.0126179952379843,Information Technology,12.0
2022-04-08,506.7000122070313,518.8499755859375,504.0,507.8500061035156,910824.0,444.2125015258789,455.6559997558594,1.0371714195700514,0.0068554638987208,0.0022695754268395,0.0239786127613945,-0.0053286207657087,Information Technology,12.0
2022-04-11,512.1500244140625,521.9500122070312,504.25,509.0,1094979.0,448.8800033569336,455.99,1.11394170284155,0.010755895156372,-0.0061505892100002,0.019134994290356,-0.0154252153421269,Information Technology,12.0
2022-04-12,490.8500061035156,510.8999938964844,488.0,510.8999938964844,1013406.0,451.6350036621094,455.95100036621096,0.8139041291129718,-0.0415894118816369,0.0408474840453407,0.0408474840453407,-0.0058062668189405,Information Technology,12.0
2022-04-13,496.0,508.8500061035156,495.0,495.0,709306.0,455.5425033569336,455.9070001220703,0.8864482767700207,0.0104919911020603,-0.0020161290322581,0.0259072703699911,-0.0020161290322581,Information Technology,12.0
2022-04-18,479.0,489.8999938964844,476.2999877929688,489.8999938964844,588466.0,458.2250030517578,455.4910003662109,0.6469818744871548,-0.034274193548387,0.0227557283851447,0.0227557283851447,-0.0056367686994389,Information Technology,12.0
2022-04-19,460.5499877929688,487.6499938964844,453.75,483.2999877929688,551853.0,459.66750183105466,454.3500006103516,0.3870902247640529,-0.0385177707871216,0.0493974608685188,0.0588427029026388,-0.0147649288311902,Information Technology,12.0
2022-04-20,468.0499877929688,475.8500061035156,460.0,464.0,619530.0,461.4700012207031,453.4960003662109,0.4927371669476702,0.0162848772094018,-0.0086528958414591,0.0166649257856557,-0.0171989915669636,Information Technology,12.0
2022-04-21,466.7999877929688,478.7000122070313,465.0,472.7999877929688,384131.0,463.4275009155273,452.70200012207033,0.4751293432504007,-0.0026706549142202,0.012853470773142,0.025492769334305,-0.0038560150814893,Information Technology,12.0
2022-04-22,462.4500122070313,468.7999877929688,459.5,462.8999938964844,347727.0,465.3025009155273,451.7050006103516,0.4138544606867092,-0.0093187140096215,0.0009730385502761,0.0137311610299941,-0.0063790942354015,Information Technology,12.0
2022-04-25,455.8999938964844,465.7999877929688,451.1499938964844,455.0,475867.0,466.975,450.5770007324219,0.3215892065859118,-0.0141637325930365,-0.0019741037695401,0.0217152753433294,-0.0104189516639443,Information Technology,12.0
2022-04-26,449.75,463.6000061035156,448.1000061035156,460.2999877929688,343218.0,468.7475006103516,449.0120007324219,0.2349587999710472,-0.0134897871875839,0.0234574492339494,0.0307948996187117,-0.0036686912651126,Information Technology,12.0
2022-04-27,440.8999938964844,448.7000122070313,437.1499938964844,445.0,319981.0,470.7625,447.3710003662109,0.1102953222186771,-0.0196776122368329,0.0092991747794812,0.0176911281889882,-0.0085053301245462,Information Technology,12.0
2022-04-28,452.7999877929688,464.75,445.8500061035156,446.3999938964844,669902.0,471.8974990844727,446.2690002441406,0.2779217178409816,0.0269902337519158,-0.0141342625199243,0.0263913704266598,-0.0153488999046326,Information Technology,12.0
2022-04-29,442.2000122070313,458.9500122070313,440.0,456.9500122070313,385338.0,472.2949996948242,445.4210003662109,0.1286077167909424,-0.023409840706056,0.0333559466142534,0.0378787868331353,-0.0049751518459959,Information Technology,12.0
2022-05-02,434.5,439.5499877929688,430.3500061035156,434.8999938964844,251633.0,472.8824996948242,444.3570001220703,0.0201433508643586,-0.017412962447921,0.0009205843417361,0.011622526566096,-0.0095511942381688,Information Technology,12.0
2022-05-04,427.5499877929688,445.6499938964844,425.0,438.7999877929688,404657.0,472.1324996948242,443.17,-0.0777563208438633,-0.0159954251024884,0.0263127127147704,0.0423342453988797,-0.005964186330894,Information Technology,12.0
2022-05-05,418.3999938964844,435.3500061035156,416.0499877929688,433.7000122070313,276933.0,470.5375,441.8920001220703,-0.2066455043321748,-0.0214009920657863,0.0365679219257641,0.0405115020418112,-0.0056166494689219,Information Technology,12.0
2022-05-06,410.6499938964844,414.8500061035156,405.0,407.0,353224.0,465.28499908447264,440.57599975585936,-0.315814011255246,-0.0185229448208773,-0.0088883330104333,0.0102277176901406,-0.0137586606123476,Information Technology,12.0
2022-05-09,408.2999877929688,414.8999938964844,400.5,410.6499938964844,382319.0,459.3374984741211,439.6999993896485,-0.3489168057818144,-0.0057226497953096,0.0057555870041006,0.0161646002959525,-0.0191035709678339,Information Technology,12.0
2022-05-10,401.0499877929688,417.8500061035156,400.0,408.9500122070313,279838.0,454.2274978637696,439.2839990234375,-0.4510421832259779,-0.0177565520861003,0.0196983534584738,0.0418900855801034,-0.0026180970575437,Information Technology,12.0
2022-05-11,387.8999938964844,407.9500122070313,376.0,405.8500061035156,661429.0,448.28749694824216,438.5569989013672,-0.636276402545552,-0.0327889148403931,0.0462748452938142,0.0516886275484125,-0.0306779945442845,Information Technology,12.0
2022-05-12,393.7000122070313,403.2999877929688,376.7999877929688,384.0,537671.0,442.3649963378906,438.92999938964846,-0.5545758426631162,0.0149523547352637,-0.0246380795180936,0.0243839860002068,-0.0429261465330497,Information Technology,12.0
2022-05-13,388.5,407.9500122070313,386.0,403.0,453070.0,437.2474960327148,438.738999633789,-0.627824561195161,-0.0132080570124462,0.0373230373230373,0.0500643814852799,-0.0064350064350063,Information Technology,12.0
2022-05-16,389.0,405.0,380.75,391.8999938964844,479475.0,431.89749603271486,438.32599975585936,-0.6207814317162531,0.0012870012870012,0.0074549971631989,0.0411311053984575,-0.0212082262210796,Information Technology,12.0
2022-05-17,412.8500061035156,422.9500122070313,386.2000122070313,394.7000122070313,786723.0,428.5899963378906,438.2629998779297,-0.2848240695966483,0.0613110696748473,-0.0439626828827841,0.0244641054964238,-0.0645512740765281,Information Technology,12.0
2022-05-18,420.8500061035156,430.0,414.7000122070313,418.0499877929688,683695.0,426.604997253418,438.33,-0.1721339979341232,0.019377497594112,-0.0066532452653883,0.0217416983813321,-0.0146132679275087,Information Technology,12.0
2022-05-19,397.1000061035156,409.9500122070313,393.3999938964844,403.1000061035156,454321.0,423.0574981689453,438.0679998779297,-0.5066826481822447,-0.056433407759434,0.0151095439631796,0.0323596220246995,-0.0093175828510734,Information Technology,12.0
2022-05-20,407.0,419.8500061035156,401.1000061035156,407.6000061035156,387248.0,420.0674987792969,438.09,-0.3672287704755715,0.0249307321690235,0.0014742164705543,0.0315724965688344,-0.0144962994999615,Information Technology,12.0
2022-05-23,404.7999877929688,413.5,400.75,409.0,262596.0,417.18499755859375,438.0729998779297,-0.3982187121341692,-0.0054054353981111,0.0103755245397372,0.02149212566548,-0.010004910857458,Information Technology,12.0
2022-05-24,407.4500122070313,423.0,398.0,406.9500122070313,555620.0,414.7624984741211,437.87,-0.3608897819931511,0.0065465031965807,-0.0012271443981352,0.0381641608224263,-0.0231930590843363,Information Technology,12.0
2022-05-25,389.25,412.8999938964844,385.5499877929688,412.0,732005.0,411.7374984741211,437.21,-0.6172598669767991,-0.0446680860517033,0.0584457289659601,0.0607578520140896,-0.0095054905768304,Information Technology,12.0
