Date_Ticker,Close_COROMANDEL.NS,High_COROMANDEL.NS,Low_COROMANDEL.NS,Open_COROMANDEL.NS,Volume_COROMANDEL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-19,579.4140625,586.005207425695,575.2069414330375,583.1537256706333,49910.0,579.4093505859375,,-1.1868538106780218,-0.0064127589516442,0.0064542154094393,0.0113755349624344,-0.0072609923356191,Chemicals,2.0
2020-02-20,579.2738037109375,586.1922034184811,562.4921108422046,584.0419085026981,201592.0,579.736572265625,,-1.1872930616837347,-0.0002420700465178,0.0082311762783251,0.0119432290278327,-0.0289702257571914,Chemicals,2.0
2020-02-24,584.0418701171875,588.0619963586038,571.2802475301012,578.7128390238088,139972.0,580.4915161132812,,-1.1723608212284276,0.0082311100134424,-0.00912439906459,0.00688328431078,-0.0218505268886385,Chemicals,2.0
2020-02-25,579.6945190429688,586.0987263853896,577.8714218560685,580.1619769338288,114040.0,581.2674926757812,,-1.185975499811507,-0.0074435606360661,0.0008063865976026,0.0110475554486761,-0.0031449274178234,Chemicals,2.0
2020-02-26,572.35546875,581.4241634950739,566.3719847570538,579.6478006357745,210506.0,581.1342712402344,,-1.208959337357174,-0.0126602030067231,0.0127409141415222,0.0158445148866657,-0.010454139638106,Chemicals,2.0
2020-02-27,574.5523681640625,579.6476695752924,562.304996680382,572.3553393383407,69179.0,580.9683227539062,,-1.2020792674269598,0.0038383479044245,-0.0038238965627139,0.0088682976410165,-0.0213163710782638,Chemicals,2.0
2020-02-28,575.4406127929688,578.7128177398013,540.9422006712732,564.6890822533763,711231.0,580.7205688476563,,-1.199297535535689,0.0015459767953695,-0.0186839967506092,0.0056864337936637,-0.0599512988043257,Chemicals,2.0
2020-03-02,575.3004150390625,581.5176279377665,564.6891435279919,571.2335541317931,322847.0,579.9492645263672,,-1.1997365953964907,-0.0002436354869458,-0.0070691082449388,0.0108068979896041,-0.0184447485760116,Chemicals,2.0
2020-03-03,578.9465942382812,591.6614259656972,563.9879418235658,570.438883502504,162529.0,579.4631072998047,,-1.188317789552154,0.006337869926569,-0.0146951563761607,0.0219620114427736,-0.0258377069035123,Chemicals,2.0
2020-03-04,578.245361328125,587.9685074479809,570.298577866057,579.0868082844931,126717.0,579.404672241211,,-1.1905138534358075,-0.0012112221008551,0.0014551728602465,0.0168149141698665,-0.0137429264349231,Chemicals,2.0
2020-03-05,578.3856201171875,581.424096139493,566.6056480699983,573.7110416213328,150578.0,579.3532501220703,,-1.1900746024300946,0.0002425592982542,-0.0080821139621478,0.0052533740753961,-0.0203669863797831,Chemicals,2.0
2020-03-06,578.2921752929688,584.322393809631,563.0997930539183,563.0997930539183,146256.0,578.8834564208985,,-1.1903672452889922,-0.000161561458253,-0.0262711184555692,0.01042763290651,-0.0262711184555692,Chemicals,2.0
2020-03-09,563.5203857421875,578.712764453611,544.6818133149341,575.4405598080737,499247.0,578.0957855224609,,-1.236628327818868,-0.0255438170908982,0.0211530485275819,0.0269597677312318,-0.0334301524911863,Chemicals,2.0
2020-03-11,581.611083984375,588.9969414723748,564.9228601344167,568.4287943098475,239980.0,578.4510559082031,,-1.1799733584579857,0.0321030058537475,-0.0226651280168547,0.0126989627456932,-0.028693098033198,Chemicals,2.0
2020-03-12,539.0256958007812,570.5323698325093,518.9250059992263,564.2684225283155,353897.0,576.9738952636719,,-1.3133387946873312,-0.0732196984484185,0.0468302845749002,0.0584511541419587,-0.0372907821614945,Chemicals,2.0
2020-03-13,560.1079711914062,587.8282444297649,439.4103775459078,503.9195606324347,679271.0,576.1464965820312,,-1.2473150486536833,0.0391118188889028,-0.1003171057170515,0.0494909457892465,-0.2154898695491914,Chemicals,2.0
2020-03-16,532.2474975585938,557.2097582062161,504.8544789116723,535.7066970673856,245192.0,573.5801483154297,,-1.3345662016448798,-0.0497412553753706,0.006499231137129,0.046899723835478,-0.0514666931691977,Chemicals,2.0
2020-03-17,532.481201171875,540.7084475430945,512.5207747147637,521.6829367432291,378631.0,570.6047790527343,,-1.3338343077802692,0.0004390882331119,-0.0202791467658975,0.0154507733852633,-0.0374856922895734,Chemicals,2.0
2020-03-18,514.9515991210938,539.3061437259793,508.5941832431012,529.4427936804101,493888.0,567.052099609375,,-1.3887320819733888,-0.0329206026657888,0.0281408866076919,0.0472948227492704,-0.0123456571235884,Chemicals,2.0
2020-03-19,490.0361022949219,504.57403047172266,474.2827380199551,481.4816005474824,261794.0,562.3962203979493,,-1.4667603974314465,-0.048384152741145,-0.0174568806407882,0.0296670553633031,-0.0321473544524396,Chemicals,2.0
2020-03-20,517.943359375,528.2274332976083,444.08501029444943,491.5319877101196,492663.0,559.3226852416992,,-1.3793627318658903,0.0569493899518499,-0.0509927797833935,0.01985559566787,-0.1425992779783393,Chemicals,2.0
2020-03-23,466.5229797363281,503.8261426245058,414.3546900080185,458.1087376168352,162588.0,553.6851440429688,561.5047784423828,-1.5403968718395635,-0.0992779976959654,-0.0180360721442885,0.0799599687656562,-0.1118236228316007,Chemicals,2.0
2020-03-24,450.6294250488281,489.8491550937365,435.0630823587052,469.3277414408957,161436.0,547.0145217895508,560.4894622802734,-1.5901710066905874,-0.0340681067768254,0.04149377593361,0.0870332203465378,-0.0345435558018347,Chemicals,2.0
2020-03-25,465.96197509765625,527.2924501874314,439.6908384511944,450.6293634580532,106549.0,541.3278945922851,559.6265350341797,-1.5421537802899596,0.0340247422750229,-0.0329052851069868,0.1316212016590443,-0.0563804302721396,Chemicals,2.0
2020-03-26,510.5107727050781,514.203701611013,450.67616015397846,475.87215294546473,272721.0,538.2356597900391,559.4030908203125,-1.4026394989878217,0.0956060794404636,-0.0678509085637338,0.0072337923181657,-0.1172053867424773,Chemicals,2.0
2020-03-27,487.6520080566406,517.4291074468513,458.3424235808448,514.2036368576535,233858.0,533.890641784668,558.4532159423828,-1.4742267088040113,-0.0447762630498749,0.0544479021153314,0.0610621896316523,-0.0601034836144703,Chemicals,2.0
2020-03-30,498.4035949707031,503.91962106909415,466.7099832821046,482.6035520356753,178188.0,530.0387908935547,557.5052124023438,-1.440555768133707,0.0220476625471287,-0.0317013021062911,0.011067388265358,-0.0635902549829351,Chemicals,2.0
2020-03-31,510.6509399414063,521.682933209639,474.7501561212452,504.2935249277401,307605.0,526.8063171386718,556.7544738769532,-1.402200534699475,0.0245731473333835,-0.0124496295148219,0.0216037852970536,-0.0703039611055654,Chemicals,2.0
2020-04-01,499.9930114746094,514.2037445548548,489.6154678186884,514.1570101724428,53432.0,522.8586380004883,555.5026226806641,-1.4355781635036933,-0.0208712598629893,0.0283283933430591,0.0284218634143189,-0.020755377410806,Chemicals,2.0
2020-04-03,478.9106140136719,508.54745600549273,469.2342298690552,499.99295369142976,100346.0,517.8919006347656,553.996474609375,-1.5016022918271634,-0.0421653842695921,0.0440214500594802,0.0618838696086505,-0.0202049899531783,Chemicals,2.0
2020-04-07,472.085693359375,487.41827657679056,467.36435196323976,486.062694464177,193228.0,512.576904296875,552.3192346191406,-1.522976020214161,-0.0142509279489513,0.0296069152304558,0.0324783899048253,-0.0100010262173759,Chemicals,2.0
2020-04-08,477.8354797363281,486.6704170874437,462.87682666553786,468.3928242791185,269731.0,507.55406951904297,550.4213568115234,-1.5049693094362293,0.0121795395578236,-0.0197613108646099,0.0184894963345767,-0.0313050279963399,Chemicals,2.0
2020-04-09,493.7757568359375,509.52906378095525,486.1561709469665,488.9609180870451,106822.0,504.0668380737305,548.918012084961,-1.4550488531557566,0.0333593418144782,-0.0097510634781775,0.03190376750362,-0.015431267702968,Chemicals,2.0
2020-04-13,475.8253784179688,502.0497535748348,473.20759722092015,502.0497535748348,86713.0,498.7775527954101,547.151019897461,-1.511264380366015,-0.0363533003989358,0.0551134435999551,0.0551134435999551,-0.0055015585880522,Chemicals,2.0
2020-04-15,494.1497192382813,506.6776133919536,478.6768746442599,479.6117904150495,214723.0,496.5337539672852,545.5336163330078,-1.453877708285433,0.0385106420368697,-0.0294200892102936,0.0253524259266679,-0.0313120578473106,Chemicals,2.0
2020-04-16,526.310791015625,531.9670194407187,487.1845357523417,502.0497178201511,830826.0,494.8438949584961,544.5024053955078,-1.3531582937130615,0.0650836589099336,-0.0460964768528823,0.0107469360720855,-0.0743405910180582,Chemicals,2.0
2020-04-17,508.5474548339844,544.1209891925306,503.2184234241917,538.511494458587,232151.0,493.6588928222656,543.0654406738281,-1.4087880573432472,-0.0337506592775014,0.0589208329326598,0.0699512582757084,-0.0104789265173538,Chemicals,2.0
2020-04-20,508.5474548339844,528.2274207796903,505.7894418439159,518.8782628897843,74485.0,492.4622055053711,541.4218597412109,-1.4087880573432472,0.0,0.0203143442319899,0.0386983864704042,-0.0054233149017899,Chemicals,2.0
2020-04-21,486.2964782714844,500.1799551356714,484.7538443698049,500.1799551356714,147203.0,491.0294494628906,539.37439453125,-1.4784718461346809,-0.0437539827424047,0.0285494086108439,0.0285494086108439,-0.0031722086640699,Chemicals,2.0
2020-04-22,504.8545227050781,513.2687647501627,474.9372176558883,489.0076887742892,130993.0,491.7703704833984,537.8832037353516,-1.4203532801894885,0.0381619963598283,-0.0313889114945024,0.0166666666666666,-0.0592592592592593,Chemicals,2.0
2020-04-23,523.1787719726562,535.893658978784,508.4538505679664,515.0450515135769,258565.0,492.0321411132812,536.7584979248047,-1.3629668948262732,0.0362960980707756,-0.0155467325794029,0.0243031401258617,-0.0281451048733671,Chemicals,2.0
2020-04-24,518.7847900390625,522.5244531654923,493.2615435509947,522.5244531654923,120153.0,494.645231628418,535.3804327392578,-1.3767276081214348,-0.0083986242733552,0.0072085057199695,0.0072085057199695,-0.0491981395332464,Chemicals,2.0
2020-04-27,529.9569702148438,543.7937689690068,522.8516333378916,528.2273989019378,168480.0,498.6116088867187,534.3940960693359,-1.3417394878687248,0.0215352886019268,-0.0032636070664469,0.0261092872286472,-0.0134073845166554,Chemicals,2.0
2020-04-28,527.2925415039062,542.2511951635915,525.00198624972,526.9185523373201,136080.0,501.6781372070312,533.4498333740235,-1.350083727817982,-0.0050276321676783,-0.0007092631455007,0.0283687943262411,-0.004343993274878,Chemicals,2.0
2020-04-29,533.8836059570312,549.0759862779412,529.2090273967513,539.1191681821808,131003.0,502.8467788696289,532.756127319336,-1.3294423711578731,0.0124998249251287,0.0098065611431623,0.0284563529417172,-0.0087558009051438,Chemicals,2.0
2020-04-30,555.5736694335938,574.9731707221879,532.9954318557535,536.7350947547596,699405.0,506.24286193847655,532.3344818115235,-1.261515204099469,0.0406269517073505,-0.0339083288415017,0.034917963819941,-0.0406395025899242,Chemicals,2.0
2020-05-04,532.154052734375,543.8404995307961,526.4978238974529,542.2511313539371,162118.0,507.93038482666014,531.3060736083985,-1.3348588445037772,-0.0421539356303458,0.0189739767416599,0.0219606460504668,-0.0106289312424825,Chemicals,2.0
2020-05-05,569.8779296875,577.6845110634969,534.8185862517659,536.6416835229708,1229436.0,510.8917343139648,530.8638604736328,-1.2167182915886363,0.070889015613595,-0.0583216938805732,0.0136986904902207,-0.0615207952604155,Chemicals,2.0
2020-05-06,566.4186401367188,590.6329789983041,560.9494062508626,584.13530363002,810310.0,514.2130157470704,530.4721295166015,-1.227551811715178,-0.0060702290272553,0.0312783906423435,0.04274989759472,-0.0096558155016509,Chemicals,2.0
2020-05-07,568.4754028320312,573.9446931725003,553.4700192957623,572.1215963923439,174102.0,518.6912551879883,530.1785638427734,-1.221110610500855,0.0036311705681438,0.0064139865016992,0.0096209797525488,-0.0263958360581919,Chemicals,2.0
2020-05-08,568.8963012695312,586.9869003500498,566.0915536872657,575.9549046056858,179458.0,523.5317855834961,529.9682086181641,-1.2197924751938936,0.0007403986793503,0.0124075395118632,0.0317994668626746,-0.0049301561216105,Chemicals,2.0
2020-05-11,578.3388061523438,588.716404246508,570.2985542777792,574.6459349346583,133210.0,528.5569519042969,529.9495086669922,-1.19022121057691,0.01659793685025,-0.0063853076750183,0.0179438038460635,-0.0139023212501611,Chemicals,2.0
2020-05-12,564.2216796875,577.2170320033238,561.4169323153998,574.973211280551,120865.0,532.079248046875,529.5531048583985,-1.234432072790303,-0.0244097859501495,0.0190555095277549,0.0230323519702777,-0.0049710024855011,Chemicals,2.0
2020-05-13,574.1785888671875,584.3224029574346,564.6891702180649,581.517655423239,159742.0,536.9969085693359,529.4427862548828,-1.20324983886255,0.0176471580907742,0.0127818534134667,0.0176666533495444,-0.0165269462030003,Chemicals,2.0
2020-05-14,575.6275634765625,578.7127736359059,561.8842923347003,573.1032798688374,205034.0,541.07080078125,529.5082281494141,-1.1987120586729827,0.0025235608527892,-0.0043852722973852,0.0053597331939942,-0.0238752832801444,Chemicals,2.0
2020-05-15,585.1170654296875,591.8017366226361,563.0530740615839,580.0685540468512,368353.0,544.0111145019531,529.7195220947266,-1.1689936124744504,0.0164854891517219,-0.0086282073812509,0.011424502185797,-0.0377086786075888,Chemicals,2.0
2020-05-18,580.1151733398438,591.52115592845,570.2985588030696,588.06195653628,178470.0,547.5895004272461,529.8130133056641,-1.1846581290841904,-0.0085485322260606,0.0136986301369863,0.0196615829283339,-0.0169218372280419,Chemicals,2.0
2020-05-19,566.9329833984375,582.4525633858728,551.6003409272311,582.4525633858728,302025.0,550.5087768554688,529.6456646728516,-1.2259410335493195,-0.0227234013989215,0.0273746288219189,0.0273746288219189,-0.0270448940530785,Chemicals,2.0
2020-05-20,569.2234497070312,574.83294438584,558.1447205414761,565.4370522113815,107125.0,554.655125427246,529.4512017822266,-1.2187679384703856,0.0040401006391685,-0.0066518649180714,0.0098546443961433,-0.0194628825837326,Chemicals,2.0
2020-05-21,574.9732055664062,582.2188028723243,570.3453610358865,573.8512952161695,151771.0,558.1610595703125,529.3857586669922,-1.20076132326491,0.0101010523412805,-0.0019512393610263,0.01260162601626,-0.0080488003366362,Chemicals,2.0
2020-05-22,608.20947265625,615.2680756541553,571.2335635478206,574.9732268116362,1032511.0,562.4125946044921,529.9822357177734,-1.0966746999385613,0.0578048972857834,-0.0546460509723076,0.011605545975925,-0.0607946945432196,Chemicals,2.0
2020-05-26,607.9290161132812,621.5320299747804,581.8448417317702,617.0444454206315,537898.0,566.8698059082031,530.5749725341797,-1.0975530108050762,-0.0004611183409293,0.0149942329873127,0.0223759904543927,-0.0429066119401192,Chemicals,2.0
2020-05-27,617.6054077148438,653.4127315813209,610.0326119093398,641.3522939000875,1536578.0,571.2522277832031,531.6566729736328,-1.0672492788887489,0.0159169760697183,0.0384499324141409,0.0579776721822518,-0.01226154387722,Chemicals,2.0
2020-05-28,614.2864379882812,640.2303524101259,610.7337692277466,631.0681886394626,743152.0,575.6019226074219,532.310180053711,-1.0776433568646664,-0.0053739324253049,0.0273190967818526,0.0422342295343651,-0.0057834074477848,Chemicals,2.0
2020-05-29,602.3662719726562,614.9876359734327,599.5147900368797,612.3698830006335,410397.0,579.0260559082031,533.5769915771484,-1.1149739580029343,-0.0194048985594769,0.0166071898335493,0.02095297261489,-0.0047338007927275,Chemicals,2.0
2020-06-01,608.4431762695312,625.2716602558211,601.5715681335552,616.9976784543207,587092.0,581.66953125,534.543695678711,-1.095942806073951,0.0100883873809436,0.0140596567081885,0.0276582672674021,-0.0112937549535966,Chemicals,2.0
2020-06-02,598.579833984375,614.5668711532423,576.0015948520233,611.4349260847814,6441136.0,584.9908203125,535.8703424072265,-1.1268320148529845,-0.016210786265416,0.0214759859429911,0.0267082789315695,-0.0377196788974033,Chemicals,2.0
2020-06-03,592.783203125,612.2294354824761,585.2571442323197,604.8903711155125,776872.0,586.136083984375,537.076382446289,-1.1449854293501869,-0.0096839728475154,0.0204242764077771,0.0328049652131852,-0.0126961406008214,Chemicals,2.0
2020-06-04,596.5697021484375,605.2644640535227,587.594534000725,592.7365704955603,330493.0,587.6436370849609,538.708744506836,-1.1331271813552255,0.0063876624767302,-0.0064252871694169,0.0145745951793605,-0.0150446261608493,Chemicals,2.0
2020-06-05,621.4384765625,628.2633497529256,598.3927817561454,602.0389758074804,1275141.0,590.2917907714843,541.3367919921875,-1.0552451873266169,0.0416862846445304,-0.031217089843436,0.010982379507908,-0.0370844350253823,Chemicals,2.0
2020-06-08,610.3596801757812,629.1982539933925,607.6951933071399,626.3000382042484,407343.0,592.3649597167969,543.1851184082032,-1.0899408558653405,-0.017827664048099,0.0261163352465818,0.0308647088421467,-0.0043654372252668,Chemicals,2.0
2020-06-09,614.9407958984375,617.4183453052545,602.0389707721785,611.4348620563711,264719.0,594.1950592041015,546.1534747314453,-1.0755940922727394,0.0075056001755176,-0.0057012542759408,0.004028923472539,-0.0209805971766913,Chemicals,2.0
2020-06-10,627.9361572265625,634.7142961000989,615.1745350050899,615.1745350050899,558399.0,597.3807830810547,549.699609375,-1.034896282380494,0.0211327032046045,-0.0203231205507221,0.0107943121215916,-0.0203231205507221,Chemicals,2.0
2020-06-11,628.5438842773438,635.6492786328519,621.7190103135163,635.6492786328519,283257.0,600.0990478515625,552.9512475585938,-1.0329930525006492,0.0009678166224181,0.0113045318445463,0.0113045318445463,-0.0108582298460738,Chemicals,2.0
2020-06-12,629.3853149414062,633.8261648994604,603.72186535021,608.7704333907745,323658.0,602.7869354248047,555.3287384033204,-1.0303579287561937,0.0013386983552149,-0.0327539919684189,0.0070558525161452,-0.0407754184629894,Chemicals,2.0
2020-06-15,619.8023681640625,646.9616575489102,613.9124107289801,633.4053800424664,565128.0,604.5212005615234,557.9717456054688,-1.0603690178136236,-0.0152258823805507,0.0219473376952363,0.0438192733359461,-0.0095029605203497,Chemicals,2.0
2020-06-16,633.2650756835938,642.5674975636384,623.9159194348497,626.3934686658554,882670.0,607.1786956787109,560.6689752197266,-1.0182076113370684,0.0217209681844385,-0.010851075294687,0.0146896177244622,-0.0147634167866463,Chemicals,2.0
2020-06-17,674.6351318359375,679.169507121391,634.2000286775541,635.6491936316759,1657155.0,612.5638031005859,563.9486590576172,-0.8886482525775906,0.0653281820534407,-0.0577881826257197,0.0067212261435507,-0.059936254799456,Chemicals,2.0
2020-06-18,692.1648559570312,698.3820685489915,676.4115483202079,677.8139219518324,984822.0,618.7108734130859,567.7920959472656,-0.8337500960946487,0.0259840071971774,-0.0207334045952916,0.0089822714031961,-0.0227594734133703,Chemicals,2.0
2020-06-19,673.1392822265625,699.9246389902507,658.4143604278564,699.3169209798177,725117.0,623.6191772460937,571.6766693115235,-0.8933328320588844,-0.0274870553838836,0.0388888888888889,0.0397917005750867,-0.021875,Chemicals,2.0
2020-06-22,684.8257446289062,693.6139749618623,665.6132385641489,682.4884553980909,384585.0,627.4499908447266,575.9314703369141,-0.8567341247852268,0.0173611356682202,-0.0034129692832763,0.0128327978348976,-0.0280545908436433,Chemicals,2.0
2020-06-23,684.077880859375,692.7725861146648,667.3896001141164,682.348252445877,537065.0,631.2574340820313,580.056318359375,-0.8590762233809626,-0.0010920497300178,-0.0025284086240664,0.0127101102061173,-0.0243952935947787,Chemicals,2.0
2020-06-24,686.2281494140625,702.1217169073037,668.9789426926757,689.0328966187521,646018.0,634.6885711669922,583.9053662109375,-0.8523421881628306,0.0031433095775384,0.0040871934604904,0.0231607629427792,-0.0251362564128491,Chemicals,2.0
2020-06-25,702.2152099609375,710.5359831146085,676.0843599163145,686.2281731659508,436629.0,639.085009765625,588.4331628417968,-0.8022752193079979,0.0232970048817227,-0.0227665772091094,0.011849320600922,-0.0372120251369613,Chemicals,2.0
2020-06-26,708.058349609375,718.7631452886056,695.8109773345878,705.7678519011797,508010.0,644.3696136474609,592.7113354492187,-0.7839761523885358,0.0083210098066126,-0.0032348996512207,0.0151185219200313,-0.0172971228734805,Chemicals,2.0
2020-06-29,704.6459350585938,710.5358922263465,694.6423262160204,710.5358922263465,317233.0,649.1797515869141,596.2780383300782,-0.794662873223351,-0.0048193973740495,0.0083587471022066,0.0083587471022066,-0.0141966459250794,Chemicals,2.0
2020-06-30,706.5626220703125,712.4058458717541,675.9441293507588,700.2519403647556,530102.0,654.578890991211,600.2383416748047,-0.7886603495800073,0.0027200710546345,-0.0089315249751902,0.0082699305325835,-0.0433344359907377,Chemicals,2.0
2020-07-01,703.24365234375,715.2105627657153,696.6525075896316,706.7495864749545,287294.0,660.1019134521484,604.132265625,-0.7990544275559252,-0.0046973468775315,0.0049853761488212,0.0170167343595386,-0.0093724909313459,Chemicals,2.0
2020-07-02,703.4306030273438,716.6128917132205,697.4471196582681,703.243608472799,487198.0,665.4449584960937,608.4749481201172,-0.798468950693219,0.0002658405560728,-0.0002658322707883,0.0187399988415977,-0.008506145941511,Chemicals,2.0
2020-07-03,700.485595703125,713.106957787866,696.5122039357066,706.4690790720928,392553.0,669.397314453125,612.3875695800781,-0.8076918837988133,-0.004186635201176,0.0085419077932098,0.018018018018018,-0.0056723390056723,Chemicals,2.0
2020-07-06,700.859619140625,709.4140640683141,698.3820695627338,705.8146612336782,359190.0,673.9223114013672,615.9411865234375,-0.8065205477835787,0.0005339487918014,0.0070699494702362,0.0122056467430358,-0.0035350154442184,Chemicals,2.0
