Date_Ticker,Close_ITI.NS,High_ITI.NS,Low_ITI.NS,Open_ITI.NS,Volume_ITI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,87.75,88.5,82.44999694824219,83.80000305175781,2169665.0,,,-0.8294976894243866,0.0553216883909428,-0.0450142102363781,0.0085470085470085,-0.0603988951767272,Telecommunication,19.0
2020-01-30,86.44999694824219,87.0999984741211,85.0,86.9000015258789,648542.0,,,-0.8449982096158678,-0.0148148495926816,0.0052053741298121,0.0075188149083227,-0.0167726662744742,Telecommunication,19.0
2020-01-31,85.44999694824219,86.94999694824219,83.5999984741211,86.0,970662.0,,,-0.8569216586958696,-0.0115673803967708,0.0064365485242903,0.0175541258463538,-0.0216500706868562,Telecommunication,19.0
2020-02-03,80.4000015258789,83.30000305175781,79.25,83.0,526296.0,,,-0.9171350219686604,-0.0590988367784507,0.0323382888653829,0.0360696700353353,-0.0143035012941976,Telecommunication,19.0
2020-02-04,80.55000305175781,82.30000305175781,80.0999984741211,82.19999694824219,431228.0,,,-0.9153464864129204,0.0018656905849762,0.0204840947730835,0.0217256354276675,-0.0055866487968667,Telecommunication,19.0
2020-02-05,84.25,85.69999694824219,82.0,82.75,1103822.0,,,-0.8712297612043928,0.0459341627319956,-0.0178041543026705,0.0172106462699368,-0.0267062314540059,Telecommunication,19.0
2020-02-06,89.80000305175781,94.5500030517578,89.0,89.0,2845575.0,92.65499992370606,,-0.8050545824229041,0.0658754071425259,-0.0089087196500061,0.0528953211422749,-0.0089087196500061,Telecommunication,19.0
2020-02-07,87.75,89.44999694824219,87.19999694824219,89.19999694824219,723457.0,92.10999984741213,,-0.8294976894243866,-0.0228285410032364,0.0165241817463497,0.0193731845953526,-0.0062678410456731,Telecommunication,19.0
2020-02-10,85.55000305175781,88.0,84.75,88.0,335228.0,91.47000007629394,,-0.8557292410129116,-0.0250711902933582,0.0286381865674503,0.0286381865674503,-0.0093512919137338,Telecommunication,19.0
2020-02-11,85.75,89.4000015258789,84.25,86.0,765019.0,90.89000015258787,,-0.8533445875843901,0.0023377783881689,0.0029154518950438,0.0425656154621447,-0.0174927113702624,Telecommunication,19.0
2020-02-12,84.5,85.9000015258789,84.19999694824219,85.0,436417.0,90.1375,,-0.8682488989343924,-0.0145772594752186,0.0059171597633136,0.0165680653950166,-0.0035503319734652,Telecommunication,19.0
2020-02-13,82.8499984741211,84.5,82.19999694824219,84.5,347772.0,89.10499992370606,,-0.8879226081101348,-0.0195266452766734,0.0199155287419141,0.0199155287419141,-0.0078455224846134,Telecommunication,19.0
2020-02-14,82.75,84.30000305175781,82.0,82.5,364479.0,88.08250007629394,,-0.8891149348243955,-0.0012069822083621,-0.0030211480362537,0.0187311547040218,-0.0090634441087613,Telecommunication,19.0
2020-02-17,81.30000305175781,83.19999694824219,80.5999984741211,83.0,433173.0,87.00250015258788,,-0.9064038996029192,-0.0175226217310234,0.0209101707801895,0.0233701577510985,-0.0086101420831568,Telecommunication,19.0
2020-02-18,81.6500015258789,82.80000305175781,80.0,80.94999694824219,350942.0,86.11750030517578,,-0.902230710618658,0.0043050241203345,-0.0085732341035518,0.0140845254670867,-0.02020822406667,Telecommunication,19.0
2020-02-19,86.3499984741211,89.69999694824219,81.30000305175781,82.25,1717683.0,85.44750022888184,,-0.8461905363301285,0.057562729459993,-0.0474811644073144,0.0387955823198431,-0.0584828663763874,Telecommunication,19.0
2020-02-20,84.3499984741211,86.5,84.0,86.0,714618.0,85.01750030517579,,-0.870037434490132,-0.0231615522332567,0.0195613699552719,0.0254890523387327,-0.0041493595785715,Telecommunication,19.0
2020-02-24,81.5999984741211,83.5999984741211,81.0999984741211,82.19999694824219,358959.0,84.54500007629395,,-0.9028269194601368,-0.0326022531090348,0.0073529226144701,0.0245098043798897,-0.0061274510949723,Telecommunication,19.0
2020-02-25,81.5999984741211,82.80000305175781,80.80000305175781,82.19999694824219,320201.0,84.19000015258788,,-0.9028269194601368,0.0,0.0073529226144701,0.0147059387264241,-0.0098038656534655,Telecommunication,19.0
2020-02-26,80.6500015258789,81.94999694824219,80.4000015258789,81.30000305175781,429644.0,84.06500015258788,,-0.9141541596986598,-0.011642119681454,0.0080595351962931,0.0161189757937716,-0.0030998139525115,Telecommunication,19.0
2020-02-27,78.0999984741211,80.9000015258789,77.0999984741211,80.4000015258789,493589.0,83.58250007629394,,-0.9445589912401432,-0.0316181401551439,0.0294494634659938,0.0358515122466438,-0.0128040975612996,Telecommunication,19.0
2020-02-28,71.4000015258789,75.0,71.0,75.0,572261.0,82.83000030517579,,-1.0244460636886763,-0.0857874145857028,0.0504201456188524,0.0504201456188524,-0.0056022621474864,Telecommunication,19.0
2020-03-02,74.1500015258789,83.0,73.0,73.05000305175781,1875742.0,82.26500053405762,,-0.9916565787186714,0.0385154053393579,-0.0148347734522592,0.1193526404855485,-0.015509123428373,Telecommunication,19.0
2020-03-03,75.0,76.94999694824219,73.5,74.9000015258789,465358.0,81.99500045776367,,-0.9815216651944092,0.0114632293544112,-0.0013333129882812,0.0259999593098958,-0.02,Telecommunication,19.0
2020-03-04,73.0,75.5999984741211,72.0,75.19999694824219,385291.0,81.61750030517578,,-1.005368563354413,-0.0266666666666666,0.0301369444964683,0.0356164174537136,-0.0136986301369863,Telecommunication,19.0
2020-03-05,75.75,77.94999694824219,72.6500015258789,74.25,1545075.0,81.19250030517578,,-0.972579078384408,0.0376712328767123,-0.0198019801980198,0.0290428640031972,-0.040924072265625,Telecommunication,19.0
2020-03-06,71.0999984741211,72.19999694824219,68.0,70.19999694824219,618488.0,80.25750007629395,,-1.0280231348001556,-0.0613861587574773,-0.0126582495807856,0.0154711462409027,-0.0436005420625913,Telecommunication,19.0
2020-03-09,66.44999694824219,69.80000305175781,65.5,68.30000305175781,590401.0,79.19249992370605,,-1.0834671912159035,-0.0654008667464516,0.0278405746949332,0.0504139391627804,-0.0142964182373422,Telecommunication,19.0
2020-03-11,67.0,69.8499984741211,65.4000015258789,65.4000015258789,634135.0,78.26499977111817,,-1.0769092578344237,0.0082769462305048,-0.0238805742406132,0.0425372906585237,-0.0238805742406132,Telecommunication,19.0
2020-03-12,56.0,63.150001525878906,55.20000076293945,62.20000076293945,828269.0,76.77749977111816,,-1.2080671977144433,-0.1641791044776119,0.1107142993382044,0.127678598676409,-0.0142857006617954,Telecommunication,19.0
2020-03-13,53.29999923706055,58.20000076293945,44.79999923706055,47.09999847412109,1415783.0,75.21749973297119,,-1.2402605193273175,-0.0482142993382045,-0.1163227176676668,0.0919324877301657,-0.1594746739525238,Telecommunication,19.0
2020-03-16,52.54999923706055,56.5,48.29999923706055,49.900001525878906,895034.0,73.70249977111817,,-1.249203106137319,-0.0140712947605168,-0.0504281208307372,0.0751665236971828,-0.0808753579772216,Telecommunication,19.0
2020-03-17,55.150001525878906,62.0,52.400001525878906,52.400001525878906,1689256.0,72.3224998474121,,-1.2182021112387054,0.0494767331411248,-0.0498640058733194,0.1242066778712012,-0.0498640058733194,Telecommunication,19.0
2020-03-18,51.95000076293945,58.04999923706055,51.09999847412109,57.5,579077.0,70.8549997329712,,-1.2563571573915806,-0.0580235843046689,0.1068334774889907,0.1174205656311129,-0.0163619302470683,Telecommunication,19.0
2020-03-19,48.20000076293945,51.34999847412109,46.54999923706055,46.84999847412109,659584.0,69.18249969482422,,-1.3010700914415874,-0.0721847920101515,-0.0280083457977113,0.0653526485751354,-0.0342323962606153,Telecommunication,19.0
2020-03-20,56.900001525878906,57.79999923706055,48.59999847412109,48.900001525878906,2247079.0,67.7099998474121,,-1.197336075348702,0.1804979382827895,-0.1405975357726746,0.0158171825491482,-0.1458699969978534,Telecommunication,19.0
2020-03-23,50.29999923706055,53.95000076293945,49.0,51.0,505324.0,66.00749988555908,80.3209999847412,-1.276030866567323,-0.1159930072377342,0.0139165163729009,0.0725646437622531,-0.0258449156417227,Telecommunication,19.0
2020-03-24,49.84999847412109,54.5,48.0,52.95000076293945,428490.0,64.41999988555908,79.34499992370606,-1.2813964277501937,-0.0089463373710729,0.0621866074966417,0.0932798729832036,-0.0371113045285547,Telecommunication,19.0
2020-03-25,49.95000076293945,51.95000076293945,46.59999847412109,46.59999847412109,407395.0,62.8375,78.37699996948243,-1.2802040555515843,0.0020060640296764,-0.0670671118648691,0.0400400394284659,-0.0670671118648691,Telecommunication,19.0
2020-03-26,51.150001525878906,53.5,50.150001525878906,50.75,489461.0,61.3625,77.45300003051757,-1.2658959075587124,0.0240240389311424,-0.0078201664505626,0.0459432728058109,-0.0195503415477721,Telecommunication,19.0
2020-03-27,54.34999847412109,60.25,53.0,53.0,1482067.0,60.175,76.54899993896484,-1.2277409068901857,0.0625610332899633,-0.0248389790620491,0.1085556888964442,-0.0248389790620491,Telecommunication,19.0
2020-03-30,57.25,58.95000076293945,51.5,54.0,1509246.0,59.46749992370606,75.62399993896484,-1.193162886364441,0.0533578952584469,-0.056768558951965,0.0296943364705581,-0.1004366812227074,Telecommunication,19.0
2020-03-31,62.75,66.5,60.5,62.70000076293945,2034454.0,58.89749984741211,74.815,-1.1275839164244312,0.0960698689956331,-0.0007968005906062,0.0597609561752987,-0.0358565737051792,Telecommunication,19.0
2020-04-01,59.45000076293945,62.5,57.0,62.5,408911.0,58.11999988555908,73.9459999847412,-1.1669312892915673,-0.0525896292758652,0.0513036029927502,0.0513036029927502,-0.0412111140706117,Telecommunication,19.0
2020-04-03,60.20000076293945,63.0,59.79999923706055,63.0,430657.0,57.47999992370605,73.16300003051758,-1.157988702481566,0.012615643235913,0.0465116146441029,0.0465116146441029,-0.0066445435350418,Telecommunication,19.0
2020-04-07,63.79999923706055,66.5999984741211,60.09999847412109,62.400001525878906,1532369.0,56.882499885559085,72.4440000152588,-1.115064303987299,0.0598006383471233,-0.021943538055223,0.0438871359019399,-0.0579937430593286,Telecommunication,19.0
2020-04-08,69.0999984741211,73.44999694824219,61.54999923706055,61.54999923706055,3005081.0,56.78249988555908,71.96700004577637,-1.0518700329601594,0.0830720893485818,-0.1092619305901739,0.0629522224338432,-0.1092619305901739,Telecommunication,19.0
2020-04-09,72.80000305175781,74.3499984741211,68.25,70.6500015258789,1452364.0,57.10000019073486,71.60200004577636,-1.0077532167829344,0.0535456535360477,-0.0295329867548267,0.021291145019064,-0.0625000392997641,Telecommunication,19.0
2020-04-13,87.3499984741211,87.3499984741211,83.0,84.94999694824219,4971891.0,58.11750011444092,71.57500007629395,-0.8342670872501268,0.1998625661048232,-0.0274756905300913,0.0,-0.0497996399554586,Telecommunication,19.0
2020-04-15,93.0500030517578,96.0500030517578,88.0,96.0500030517578,5090297.0,59.97000026702881,71.77300010681152,-0.7663033729128982,0.0652547759268186,0.0322407297324998,0.0322407297324998,-0.0542719278466742,Telecommunication,19.0
2020-04-16,89.3499984741211,92.0,86.0,92.0,1871141.0,61.77250022888184,71.80500007629395,-0.8104201890901231,-0.0397636158655324,0.0296586633590871,0.0296586633590871,-0.0374929885991142,Telecommunication,19.0
2020-04-17,90.5500030517578,96.5999984741211,89.5,89.5,1887661.0,63.672500419616696,71.88700019836426,-0.7961119956129027,0.0134303816242848,-0.0115958367351753,0.0668138621586256,-0.0115958367351753,Telecommunication,19.0
2020-04-20,87.05000305175781,91.6500015258789,86.5,91.6500015258789,638028.0,65.26750049591064,71.91900032043458,-0.837844067392909,-0.0386526767757194,0.0528431741856005,0.0528431741856005,-0.006318242762505,Telecommunication,19.0
2020-04-21,81.25,85.0,80.4000015258789,83.5999984741211,508988.0,66.73250045776368,71.93600028991699,-0.9070001084443982,-0.066628407219116,0.0289230581430288,0.0461538461538462,-0.0104615196814903,Telecommunication,19.0
2020-04-22,78.30000305175781,83.0,76.5999984741211,82.0,562721.0,68.2375005722046,71.89100028991699,-0.9421742468429244,-0.0363076547475961,0.0472541098854928,0.0600255014694621,-0.021711424155539,Telecommunication,19.0
2020-04-23,86.0999984741211,86.0999984741211,77.80000305175781,78.25,1485634.0,69.6975004196167,71.92800025939941,-0.8491713986001289,0.0996167958921704,-0.0911730384813021,0.0,-0.0963994839658213,Telecommunication,19.0
2020-04-24,81.94999694824219,85.94999694824219,81.0,85.94999694824219,1118989.0,71.28000030517578,71.7710001373291,-0.8986537304758758,-0.0481997862883384,0.04881025197019,0.04881025197019,-0.0115923976036531,Telecommunication,19.0
2020-04-27,84.19999694824219,86.69999694824219,82.30000305175781,82.9000015258789,1604565.0,72.99750022888183,71.70000007629395,-0.8718259700458718,0.0274557667332318,-0.0154393761220964,0.0296912124775581,-0.0225652489946324,Telecommunication,19.0
2020-04-28,82.55000305175781,85.0,82.05000305175781,84.80000305175781,421531.0,74.62750034332275,71.64000007629394,-0.891499588252917,-0.0195961277468766,0.0272562073509468,0.0296789443691003,-0.006056934966877,Telecommunication,19.0
2020-04-29,87.25,89.25,82.5,83.0,2087807.0,76.43250026702881,71.67000007629395,-0.8354594139643875,0.0569351517200471,-0.0487106017191977,0.0229226361031518,-0.0544412607449856,Telecommunication,19.0
2020-04-30,86.94999694824219,91.9000015258789,86.0,91.0,1608547.0,78.06250019073487,71.71900001525879,-0.8390364850758669,-0.0034384303926396,0.0465785301196572,0.0569293243400945,-0.010925784722082,Telecommunication,19.0
2020-05-04,82.30000305175781,84.75,82.0,84.75,428354.0,79.31500034332275,71.70800010681153,-0.8944804505229174,-0.0534789426071208,0.0297690991177899,0.0297690991177899,-0.0036452374317549,Telecommunication,19.0
2020-05-05,83.0,87.9000015258789,82.5,83.9000015258789,1144412.0,80.32750034332275,71.71300010681152,-0.886134072554395,0.0085054304044431,0.010843391878059,0.0590361629623965,-0.0060240963855421,Telecommunication,19.0
2020-05-06,82.4000015258789,84.0,81.6500015258789,83.0999984741211,438533.0,81.47500038146973,71.73500007629394,-0.8932881238086566,-0.0072288972785673,0.0084951084378601,0.019417456850636,-0.0091019415790235,Telecommunication,19.0
2020-05-07,82.1500015258789,84.0,81.3499984741211,81.3499984741211,589009.0,82.5725004196167,71.74500007629395,-0.8962689860786571,-0.0030339805263411,-0.009738320595232,0.0225197618960275,-0.009738320595232,Telecommunication,19.0
2020-05-08,80.9000015258789,83.9000015258789,80.19999694824219,83.9000015258789,434393.0,83.42750053405761,71.6360001373291,-0.9111732974286594,-0.0152160678853575,0.0370828175947604,0.0370828175947604,-0.0086527140226665,Telecommunication,19.0
2020-05-11,80.80000305175781,84.25,80.5,81.30000305175781,746447.0,84.01250076293945,71.56500022888184,-0.91236562414292,-0.0012360750585289,0.0061881185781604,0.0426979804200282,-0.0037129089161747,Telecommunication,19.0
2020-05-12,82.3499984741211,83.0999984741211,78.6500015258789,80.5,599404.0,84.49000053405761,71.58000022888183,-0.8938843326501357,0.0191831109383796,-0.0224650699259267,0.0091074682926155,-0.0449301398518535,Telecommunication,19.0
2020-05-13,84.8499984741211,87.4000015258789,84.0,87.0,1289204.0,84.36500053405761,71.64500022888184,-0.8640757099501312,0.0303582276420519,0.0253388516740473,0.0300530712741915,-0.0100176604526438,Telecommunication,19.0
2020-05-14,81.8499984741211,84.19999694824219,81.5,83.3499984741211,352805.0,83.80500030517578,71.66900016784668,-0.8998460571901366,-0.0353565121266912,0.0183262068169036,0.0287110387041009,-0.0042760962815625,Telecommunication,19.0
2020-05-15,86.25,87.0,80.8499984741211,82.19999694824219,1542420.0,83.65000038146972,71.83200019836426,-0.8473828630443893,0.0537568919719659,-0.0469565571218296,0.0086956521739129,-0.0626087133435235,Telecommunication,19.0
2020-05-18,82.6500015258789,89.0,82.0,87.80000305175781,2129503.0,83.25500030517578,72.05700019836426,-0.8903072615386562,-0.0417391127434329,0.0623109670998174,0.0768299861692418,-0.0078645071249682,Telecommunication,19.0
2020-05-19,81.94999694824219,83.9000015258789,81.55000305175781,82.80000305175781,468512.0,83.0,72.21300010681152,-0.8986537304758758,-0.0084695047152242,0.0103722530221992,0.023795053694368,-0.0048809507184851,Telecommunication,19.0
2020-05-20,81.75,82.8499984741211,81.0,81.1500015258789,364711.0,83.025,72.34800010681153,-0.9010383839043972,-0.0024404753592425,-0.007339430876099,0.0134556388271693,-0.0091743119266054,Telecommunication,19.0
2020-05-21,81.30000305175781,83.0,81.1500015258789,82.1500015258789,300794.0,83.175,72.51400016784667,-0.9064038996029192,-0.0055045498255925,0.0104550853900948,0.0209101707801895,-0.0018450371494256,Telecommunication,19.0
2020-05-22,80.3499984741211,82.5,80.1500015258789,81.19999694824219,310201.0,82.8875,72.6060001373291,-0.9177312308101392,-0.0116851727180369,0.0105786993187666,0.0267579535371289,-0.0024890722095857,Telecommunication,19.0
2020-05-26,80.5999984741211,81.75,80.25,81.0,258702.0,82.82000007629395,72.7960001373291,-0.9147503685401388,0.0031113877379912,0.0049627981817808,0.0142680092760565,-0.0043424129124949,Telecommunication,19.0
2020-05-27,82.80000305175781,83.94999694824219,82.4000015258789,83.9000015258789,1155936.0,82.75000038146973,73.12300025939942,-0.8885187259829165,0.0272953426710435,0.013285005236455,0.0138888146630322,-0.0048309361248316,Telecommunication,19.0
2020-05-28,82.69999694824219,84.0,82.0999984741211,82.80000305175781,401366.0,82.75750007629395,73.43700019836426,-0.8897111436658744,-0.0012078031380398,0.0012092636905201,0.0157195054380887,-0.0072551208737843,Telecommunication,19.0
2020-05-29,82.30000305175781,83.80000305175781,81.75,82.05000305175781,370258.0,82.51000022888184,73.96300025939941,-0.8944804505229174,-0.0048366857466114,-0.0030376669590495,0.0182260017542972,-0.0066829043908044,Telecommunication,19.0
2020-06-01,85.25,86.4000015258789,83.05000305175781,83.69999694824219,1681058.0,82.42500038146973,74.60200027465821,-0.859306312124391,0.0358444330358889,-0.0181818539795637,0.013489753969254,-0.0258064158151576,Telecommunication,19.0
2020-06-02,90.3499984741211,91.5,83.5999984741211,86.19999694824219,5819765.0,82.82750015258789,75.35800025939942,-0.7984967400101214,0.0598240290219483,-0.0459325024456706,0.0127282960188239,-0.074709464460405,Telecommunication,19.0
2020-06-03,87.5999984741211,92.0,86.05000305175781,90.75,1225792.0,83.05750007629395,76.00700019836425,-0.8312862249801263,-0.0304371892246094,0.0359589221546561,0.0502283287959046,-0.0176940119790205,Telecommunication,19.0
2020-06-04,86.4000015258789,89.44999694824219,86.0,87.5999984741211,494675.0,83.25750007629395,76.69600021362305,-0.8455943274886495,-0.0136985955381802,0.013888853322332,0.0353008723205836,-0.0046296472085025,Telecommunication,19.0
2020-06-05,87.75,89.9000015258789,87.25,88.5,871290.0,83.5375,77.48700019836426,-0.8294976894243866,0.0156249820634173,0.0085470085470085,0.0245014418903579,-0.0056980056980057,Telecommunication,19.0
2020-06-08,87.94999694824219,90.9000015258789,87.4000015258789,88.6500015258789,835506.0,83.88999977111817,78.10800010681152,-0.827113035995865,0.0022791675013354,0.0079591199764186,0.0335418383172061,-0.0062535013240188,Telecommunication,19.0
2020-06-09,86.44999694824219,88.9000015258789,85.80000305175781,88.69999694824219,554280.0,84.17249946594238,78.83100006103516,-0.8449982096158678,-0.017055145560525,0.0260266058927345,0.0283401349233538,-0.0075187266562141,Telecommunication,19.0
2020-06-10,86.44999694824219,88.0999984741211,85.80000305175781,86.44999694824219,442088.0,84.37749938964843,79.56300003051757,-0.8449982096158678,0.0,0.0,0.0190861953050938,-0.0075187266562141,Telecommunication,19.0
2020-06-11,83.44999694824219,87.44999694824219,83.05000305175781,86.19999694824219,455516.0,84.3074993133545,80.23299995422363,-0.8807685568558731,-0.0347021411903126,0.0329538657946939,0.0479328957013731,-0.0047932164303428,Telecommunication,19.0
2020-06-12,82.25,83.0,80.05000305175781,80.05000305175781,546629.0,84.32749938964844,80.85499992370606,-0.8950766593643964,-0.0143798321405147,-0.0267476832613031,0.0091185410334346,-0.0267476832613031,Telecommunication,19.0
2020-06-15,82.3499984741211,84.4000015258789,81.5,82.44999694824219,431695.0,84.13249931335449,81.41499992370605,-0.8938843326501357,0.0012157869194053,0.0012143105764903,0.0248937837248659,-0.010321778869106,Telecommunication,19.0
2020-06-16,81.80000305175781,83.80000305175781,80.0999984741211,83.25,446058.0,84.08999938964844,81.90599998474121,-0.9004421750629183,-0.0066787544936764,0.017726123400322,0.0244498768384462,-0.0207824512740062,Telecommunication,19.0
2020-06-17,90.5500030517578,92.8000030517578,82.4000015258789,82.80000305175781,6704339.0,84.51999969482422,82.46200004577636,-0.7961119956129027,0.106968211168202,-0.0855880700033786,0.0248481493558196,-0.0900055356289764,Telecommunication,19.0
2020-06-18,108.5999984741211,108.6500015258789,101.0,101.0,27560009.0,85.86249961853028,83.445,-0.5808937943000888,0.1993373253896636,-0.0699815707265607,0.0004604332639077,-0.0699815707265607,Telecommunication,19.0
2020-06-19,106.8000030517578,113.6500015258789,104.6999969482422,112.5,10059288.0,87.13749961853027,84.37700004577637,-0.6023559480628737,-0.0165745437168879,0.0533707564172993,0.0641385606590425,-0.0196629779354773,Telecommunication,19.0
2020-06-22,102.1500015258789,107.6999969482422,101.5,106.9000015258789,2634996.0,88.22749977111816,85.14400009155274,-0.6578000044786214,-0.0435393388858369,0.0465002440435267,0.0543318192800734,-0.0063632062277966,Telecommunication,19.0
2020-06-23,103.6999969482422,107.4499969482422,100.75,103.0,2989011.0,89.38249969482422,85.83600006103515,-0.639318712985837,0.015173719032893,-0.006750211849973,0.0361620068501222,-0.0284474159600464,Telecommunication,19.0
2020-06-24,103.1500015258789,107.4000015258789,102.5500030517578,103.5500030517578,2493692.0,90.39999961853027,86.44300003051758,-0.6458765553986197,-0.0053037168616098,0.0038778625299249,0.0412021322067914,-0.0058167568128495,Telecommunication,19.0
2020-06-25,106.5,107.8499984741211,103.5999984741211,105.9000015258789,2438939.0,91.58999977111816,86.82600006103516,-0.6059330191743532,0.0324769600054792,-0.0056337884893999,0.0126760420105267,-0.0272300612758582,Telecommunication,19.0
2020-06-26,107.8499984741211,110.0,104.0999984741211,107.4000015258789,7001827.0,92.86749954223632,87.12199996948242,-0.5898363811100902,0.0126760420105267,-0.0041724335151489,0.0199351094696103,-0.0347705150955548,Telecommunication,19.0
2020-06-29,106.8499984741211,109.5500030517578,106.0500030517578,107.5999984741211,1808187.0,93.9474994659424,87.47199996948243,-0.6017598301900919,-0.0092721373588146,0.0070191858746881,0.0252691119905879,-0.0074870887579566,Telecommunication,19.0
2020-06-30,104.0999984741211,108.9499969482422,103.25,107.6999969482422,1395706.0,94.6349994659424,87.74299987792969,-0.6345493151600968,-0.0257370148738565,0.0345821184139214,0.0465898035082756,-0.0081652112063421,Telecommunication,19.0
2020-07-01,103.8499984741211,106.0,102.4499969482422,104.5999984741211,1083546.0,95.4474994659424,88.07899978637695,-0.6375301774300973,-0.0024015370188708,0.0072219548485299,0.020702951925557,-0.0134809970770272,Telecommunication,19.0
2020-07-02,103.3000030517578,105.5999984741211,102.8000030517578,104.1999969482422,1124345.0,96.29249954223631,88.51999984741211,-0.64408801984288,-0.0052960561429409,0.0087124285565938,0.0222652018820452,-0.0048402709121845,Telecommunication,19.0
2020-07-03,111.9499969482422,113.6500015258789,104.25,105.5500030517578,6392092.0,97.50249938964843,89.19299972534179,-0.5409502580758223,0.0837366276954546,-0.0571683257789036,0.0151853919069124,-0.0687806802871296,Telecommunication,19.0
2020-07-06,134.3000030517578,134.3000030517578,118.0,120.0500030517578,23093931.0,99.81999969482422,90.15699981689453,-0.2744610983628247,0.1996427575951493,-0.1061057310215264,0.0,-0.1213700869796403,Telecommunication,19.0
2020-07-07,134.5,144.14999389648438,131.3000030517578,140.0,16097670.0,102.22249984741212,91.2079998779297,-0.2720764449343031,0.0014891805189692,0.0408921933085502,0.0717471665166125,-0.0237917988716891,Telecommunication,19.0
2020-07-08,128.85000610351562,134.10000610351562,126.5500030517578,131.9499969482422,4281019.0,104.34250030517578,92.10100006103517,-0.3394438594613554,-0.0420073895649395,0.024058911120548,0.0407450504564372,-0.0178502362654917,Telecommunication,19.0
2020-07-09,128.60000610351562,132.25,127.8000030517578,129.64999389648438,1672593.0,106.60000076293946,93.02200012207032,-0.3424247217313559,-0.0019402404979255,0.0081647569450624,0.0283825328402109,-0.0062208632487454,Telecommunication,19.0
2020-07-10,124.6500015258789,130.89999389648438,122.5500030517578,126.5,1578246.0,108.7200008392334,93.7700001525879,-0.3895224001785813,-0.0307154307166765,0.014841543934815,0.0501403312803641,-0.0168471596342909,Telecommunication,19.0
