Date_Ticker,Close_ADANIPOWER.NS,High_ADANIPOWER.NS,Low_ADANIPOWER.NS,Open_ADANIPOWER.NS,Volume_ADANIPOWER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-02,47.04999923706055,50.04999923706055,46.45000076293945,49.20000076293945,9497793.0,57.36999988555908,,-1.011124688982738,-0.005285412347409,0.0456961011847452,0.0637619564005635,-0.0127523588491046,Power,16.0
2020-03-03,48.900001525878906,49.650001525878906,47.75,48.04999923706055,7774434.0,56.86499996185303,,-1.0024766406584635,0.0393199217601929,-0.0173824593516325,0.0153374228342935,-0.0235174128833166,Power,16.0
2020-03-04,47.650001525878906,48.900001525878906,46.0,48.5,9510975.0,56.225,,-1.0083199093239568,-0.025562371390489,0.0178383724428519,0.0262329477433724,-0.0346275230438929,Power,16.0
2020-03-05,46.75,48.29999923706055,46.34999847412109,47.5,9256866.0,55.4625,,-1.0125270698960085,-0.0188877543978694,0.0160427807486631,0.0331550638943431,-0.0085561823717412,Power,16.0
2020-03-06,44.09999847412109,44.59999847412109,42.150001525878906,43.0,5363133.0,54.62749996185303,,-1.0249148065997502,-0.0566845246177306,-0.0249432769202156,0.0113378688730207,-0.0442176194039211,Power,16.0
2020-03-09,40.75,43.5,39.84999847412109,43.29999923706055,6931084.0,53.622500038146974,,-1.0405747594903758,-0.0759636868488091,0.0625766683941237,0.0674846625766871,-0.0220859270154333,Power,16.0
2020-03-11,41.20000076293945,42.75,40.04999923706055,40.5,8429727.0,52.6875,,-1.0384711792043502,0.0110429635077166,-0.016990309465458,0.0376213400086831,-0.0279126578782339,Power,16.0
2020-03-12,30.299999237060547,39.79999923706055,29.700000762939453,37.95000076293945,25002323.0,51.194999885559085,,-1.0894244891003475,-0.2645631389328459,0.2524753042409993,0.3135313610298826,-0.019801930337583,Power,16.0
2020-03-13,30.950000762939453,31.700000762939453,23.0,27.299999237060547,20770964.0,49.71999988555908,,-1.0863859822613946,0.0214521961137172,-0.1179321950211238,0.0242326326821313,-0.256865931081302,Power,16.0
2020-03-16,28.450000762939453,30.299999237060547,27.0,29.200000762939453,11982215.0,48.1375,,-1.098072519592381,-0.0807754422737715,0.0263620379573765,0.0650263066611585,-0.0509666335344463,Power,16.0
2020-03-17,26.850000381469727,29.75,26.100000381469727,28.5,13827847.0,46.50000009536743,,-1.1055519052674363,-0.0562390277174957,0.0614524988859592,0.1080074330476241,-0.0279329604969988,Power,16.0
2020-03-18,28.149999618530277,28.799999237060547,26.600000381469727,28.0,13702745.0,45.03000011444092,,-1.0994749094217715,0.0484171031132546,-0.0053285833237288,0.0230905729072337,-0.0550621406062197,Power,16.0
2020-03-19,27.0,28.0,24.0,27.0,13335416.0,43.54250011444092,,-1.1048507148108015,-0.0408525624907385,0.0,0.0370370370370369,-0.1111111111111111,Power,16.0
2020-03-20,29.049999237060547,29.450000762939453,26.700000762939453,28.5,12102772.0,42.07250003814697,,-1.0952677577658407,0.0759258976689091,-0.018932848588818,0.0137694160545314,-0.0808949582044422,Power,16.0
2020-03-23,25.649999618530277,27.799999237060547,25.299999237060547,26.149999618530277,4609535.0,40.47249994277954,53.07499980926514,-1.1111614467527582,-0.1170395768614245,0.0194931776778188,0.0838206491425073,-0.0136452392465875,Power,16.0
2020-03-24,27.950000762939453,28.450000762939453,25.649999618530277,27.350000381469727,7510153.0,39.067500019073485,52.40999980926514,-1.1004098270585785,0.0896686619343103,-0.0214669182501526,0.0178890871682186,-0.0822898419186766,Power,16.0
2020-03-25,28.549999237060547,29.100000381469727,27.350000381469727,27.950000762939453,6049643.0,37.692500019073485,51.73499980926513,-1.097605065232038,0.0214668500087007,-0.0210157089371211,0.0192644889354403,-0.0420314846815516,Power,16.0
2020-03-26,30.100000381469727,31.0,28.049999237060547,28.950000762939453,11771030.0,36.475,51.08799980163574,-1.090359406737154,0.0542907595737212,-0.0382059669088323,0.0299003191735616,-0.0681063494494574,Power,16.0
2020-03-27,27.600000381469727,32.400001525878906,27.200000762939453,31.25,14004031.0,35.21500005722046,50.37399982452393,-1.1020459440681407,-0.0830564773527065,0.1322463611624018,0.173913082538645,-0.0144927396015119,Power,16.0
2020-03-30,26.799999237060547,27.450000762939453,26.100000381469727,27.450000762939453,7063032.0,34.19000005722046,49.61099987030029,-1.1057856413637286,-0.0289855483098576,0.0242537889695177,0.0242537889695177,-0.0261193610268026,Power,16.0
2020-03-31,27.75,28.299999237060547,25.549999237060547,25.549999237060547,8659261.0,33.225000095367434,48.87399990081787,-1.1013447536115055,0.0354477906710437,-0.0792793067725928,0.0198197923265062,-0.0792793067725928,Power,16.0
2020-04-01,26.799999237060547,27.899999618530277,26.549999237060547,27.75,5854427.0,32.119999980926515,48.14299991607666,-1.1057856413637286,-0.0342342617275478,0.0354477906710437,0.0410447915218066,-0.0093283584745138,Power,16.0
2020-04-03,26.75,27.149999618530277,25.799999237060547,26.950000762939453,4740013.0,31.07499990463257,47.42299991607666,-1.1060193685439,-0.0018656432270119,0.0074766640351198,0.0149532567674868,-0.0355140472126898,Power,16.0
2020-04-07,28.799999237060547,29.100000381469727,27.0,27.5,8053331.0,30.1774998664856,46.74899990081787,-1.0964364114989391,0.0766354854975905,-0.0451388635937072,0.010416706679045,-0.0624999751647307,Power,16.0
2020-04-08,28.950000762939453,31.149999618530277,27.5,28.649999618530277,12308064.0,29.419999980926512,46.06099994659424,-1.095735212126184,0.0052083864532149,-0.0103627335579634,0.0759930500038936,-0.0500863808195708,Power,16.0
2020-04-09,30.399999618530277,30.75,29.200000762939453,29.200000762939453,8693884.0,28.902499961853028,45.39799995422364,-1.088957025823884,0.0500863149353366,-0.0394736470608164,0.0115131705875544,-0.0394736470608164,Power,16.0
2020-04-13,29.649999618530277,31.299999237060547,28.850000381469727,30.600000381469727,9137324.0,28.32499990463257,44.69700000762939,-1.09246298702318,-0.0246710529411598,0.0320404983191209,0.055649228996923,-0.0269814248685714,Power,16.0
2020-04-15,29.299999237060547,31.149999618530277,29.049999237060547,30.399999618530277,16172034.0,28.27499990463257,44.007000007629394,-1.094099104032742,-0.0118043975032966,0.037542676113055,0.0631399464041531,-0.0085324234303659,Power,16.0
2020-04-16,29.850000381469727,30.200000762939453,29.100000381469727,29.299999237060547,5449088.0,28.219999885559083,43.32299995422363,-1.0915280604702529,0.0187713706051398,-0.0184254987397122,0.0117253057620394,-0.0251256278196091,Power,16.0
2020-04-17,30.899999618530277,31.299999237060547,30.200000762939453,30.899999618530277,12245765.0,28.342499828338624,42.68699993133545,-1.086619718357687,0.0351758533883425,0.0,0.0129449716332812,-0.0226536849266185,Power,16.0
2020-04-20,34.75,35.5,30.850000381469727,31.350000381469727,33450770.0,28.737499809265135,42.16099994659424,-1.0686224490847434,0.1245954831391304,-0.0978417156411589,0.0215827338129497,-0.112230204849792,Power,16.0
2020-04-21,31.899999618530277,34.45000076293945,31.5,34.0,14128380.0,28.924999809265135,41.61899993896484,-1.081945103425292,-0.0820143994667547,0.065830733748657,0.0799373409060455,-0.0125391731446266,Power,16.0
2020-04-22,32.400001525878906,33.0,29.600000381469727,31.0,16726893.0,29.19499988555908,41.05799995422363,-1.0796077870429743,0.0156740411701506,-0.0432099216032654,0.0185184705513625,-0.0864197843377485,Power,16.0
2020-04-23,32.45000076293945,33.599998474121094,32.150001525878906,32.150001525878906,8174523.0,29.364999961853027,40.46699996948242,-1.0793740598628028,0.0015431862563528,-0.0092449685672479,0.0354390657671426,-0.0092449685672479,Power,16.0
2020-04-24,30.649999618530277,32.349998474121094,30.450000762939453,32.29999923706055,9228855.0,29.614999961853027,39.86399997711182,-1.0877883720907853,-0.0554699877377176,0.0538335934442466,0.0554648899428709,-0.0065252482244699,Power,16.0
2020-04-27,30.850000381469727,32.0,30.5,31.600000381469727,8557883.0,29.75999994277954,39.26400001525879,-1.0868534455378582,0.0065253104544424,0.024311182843631,0.0372771346615941,-0.0113452310256682,Power,16.0
2020-04-28,30.149999618530277,30.700000762939453,29.0,29.0,17621039.0,29.839999961853028,38.66899997711182,-1.0901256795569825,-0.0226904620513364,-0.0381426080623722,0.0182421609077283,-0.0381426080623722,Power,16.0
2020-04-29,31.25,31.600000381469727,30.299999237060547,30.75,8641087.0,29.89749994277954,38.09099994659424,-1.0849836013481244,0.0364842585534781,-0.016,0.0112000122070312,-0.0304000244140625,Power,16.0
2020-04-30,31.649999618530277,32.75,31.5,31.950000762939453,12911549.0,30.09999990463257,37.51499992370606,-1.0831137571583906,0.0127999877929687,0.0094787092582944,0.0347551467528519,-0.0047393244972568,Power,16.0
2020-05-04,29.850000381469727,31.0,29.600000381469727,31.0,7612210.0,30.252499961853022,36.90999996185303,-1.0915280604702529,-0.0568720144946445,0.0385259498771788,0.0385259498771788,-0.008375209273203,Power,16.0
2020-05-05,30.450000762939453,30.850000381469727,30.0,30.549999237060547,5987373.0,30.3875,36.327000007629394,-1.088723289727592,0.0201005150352425,0.003284022056341,0.0131362761414808,-0.0147783498083569,Power,16.0
2020-05-06,30.649999618530277,30.899999618530277,29.700000762939453,30.700000762939453,5955063.0,30.580000019073488,35.789000015258786,-1.0877883720907853,0.0065681067513876,0.0016313587285967,0.0081566069530667,-0.0309950690836704,Power,16.0
2020-05-07,30.549999237060547,31.100000381469727,30.200000762939453,30.200000762939453,4391029.0,30.769999980926517,35.265,-1.088255835367249,-0.0032626552272212,-0.0114565788170791,0.0180033112322297,-0.0114565788170791,Power,16.0
2020-05-08,29.899999618530277,31.200000762939453,29.700000762939453,30.799999237060547,5789733.0,30.825,34.693999977111815,-1.0912943332900813,-0.0212765837892968,0.0301003220740012,0.0434782996988238,-0.0066889250214863,Power,16.0
2020-05-11,29.600000381469727,30.450000762939453,29.5,30.0,5428328.0,30.857499980926512,34.132999954223635,-1.0926967142033517,-0.010033419427692,0.0135135004518676,0.0287162287336268,-0.0033783912223301,Power,16.0
2020-05-12,29.850000381469727,30.0,29.049999237060547,29.600000381469727,3729943.0,30.830000019073488,33.608999977111814,-1.0915280604702529,0.0084459458370988,-0.008375209273203,0.0050251127843665,-0.0268007080129152,Power,16.0
2020-05-13,31.850000381469727,32.75,29.899999618530277,31.75,16104638.0,30.94000005722046,33.125,-1.0821788306054636,0.0670016741856244,-0.0031397293648984,0.0282574445133725,-0.061224513016771,Power,16.0
2020-05-14,33.04999923706055,36.34999847412109,32.099998474121094,32.5,50401663.0,31.12750005722046,32.69699996948242,-1.0765692980362624,0.0376765727227111,-0.0166414296446884,0.0998486932901379,-0.0287443505255567,Power,16.0
2020-05-15,32.349998474121094,33.349998474121094,32.099998474121094,33.29999923706055,9887393.0,31.252499961853022,32.28799995422364,-1.079841532055387,-0.0211800538305159,0.0293663309968754,0.0309119025399635,-0.0077279756349908,Power,16.0
2020-05-18,30.899999618530277,33.29999923706055,30.299999237060547,33.29999923706055,15991895.0,31.252499961853022,31.95999996185303,-1.086619718357687,-0.044822223307082,0.0776698915261808,0.0776698915261808,-0.0194174883131685,Power,16.0
2020-05-19,35.29999923706055,36.400001525878906,30.600000381469727,31.5,65301130.0,31.27999992370605,31.724999961853023,-1.0660514144383746,0.1423948114190803,-0.1076487059260621,0.0311615386003605,-0.1331444463788094,Power,16.0
2020-05-20,34.599998474121094,37.0,34.150001525878906,36.5,46375141.0,31.414999866485594,31.438999900817876,-1.0693236484574988,-0.0198300503702147,0.0549133413199427,0.069364209009257,-0.013005692719286,Power,16.0
2020-05-21,34.25,34.900001525878906,33.20000076293945,34.70000076293945,23795461.0,31.50749979019165,31.17099987030029,-1.0709597565509408,-0.0101155632819716,0.0131387084069913,0.0189781467409899,-0.0306569120309648,Power,16.0
2020-05-22,33.0,34.5,32.849998474121094,33.5,13601649.0,31.53499975204468,30.89599987030029,-1.076803025216434,-0.0364963503649635,0.0151515151515151,0.0454545454545454,-0.0045455007842092,Power,16.0
2020-05-26,36.70000076293945,37.20000076293945,33.400001525878906,33.400001525878906,52480661.0,31.837499809265136,30.74799991607666,-1.0595069464001257,0.1121212352405894,-0.0899182334729803,0.0136239779184121,-0.0899182334729803,Power,16.0
2020-05-27,37.0,38.25,35.849998474121094,36.5,35135518.0,32.14499979019165,30.67299991607666,-1.0581045654868555,0.0081743659625068,-0.0135135135135134,0.0337837837837837,-0.0310811223210515,Power,16.0
2020-05-28,36.0,38.09999847412109,35.5,37.79999923706055,26943076.0,32.437499809265134,30.56899990081787,-1.06277918041925,-0.027027027027027,0.0499999788072373,0.0583332909478082,-0.0138888888888888,Power,16.0
2020-05-29,36.400001525878906,37.29999923706055,35.54999923706055,36.150001525878906,20283993.0,32.694999885559085,30.69099994659424,-1.060909327313396,0.0111111534966362,-0.0068681315802214,0.0247252108091748,-0.0233517102523757,Power,16.0
2020-06-01,39.54999923706055,40.0,37.75,40.0,55761866.0,33.0899998664856,30.86299991607666,-1.0461843009756977,0.0865383950311683,0.0113780220384371,0.0113780220384371,-0.0455119917012247,Power,16.0
2020-06-02,40.20000076293945,40.5,39.04999923706055,39.54999923706055,24601778.0,33.60749988555908,31.09799991607666,-1.0431457941367448,0.0164349314391343,-0.0161691918791738,0.0074626674469397,-0.0286070025883954,Power,16.0
2020-06-03,37.70000076293945,41.900001525878906,37.09999847412109,41.900001525878906,68611279.0,33.96999988555908,31.31499992370605,-1.0548323314677313,-0.0621890535461074,0.1114058535263535,0.1114058535263535,-0.01591517975268,Power,16.0
2020-06-04,38.75,39.25,37.25,37.70000076293945,21811512.0,34.37499990463257,31.52699993133545,-1.049923989355165,0.0278514380851879,-0.0270967545047883,0.0129032258064516,-0.0387096774193548,Power,16.0
2020-06-05,38.900001525878906,39.400001525878906,38.45000076293945,39.0,11140608.0,34.792500019073486,31.76499996185303,-1.0492227899824096,0.0038710071194556,0.002570654760889,0.0128534699328319,-0.0115681425523873,Power,16.0
2020-06-08,38.54999923706055,40.0,38.25,39.09999847412109,12805480.0,35.225,31.954999961853023,-1.050858915908092,-0.0089974877914982,0.0142671659648645,0.0376135095106688,-0.0077820815304229,Power,16.0
2020-06-09,38.34999847412109,39.25,38.04999923706055,38.900001525878906,8948433.0,35.66249990463257,32.208999938964844,-1.0517938424610191,-0.0051880873384604,0.0143416707598817,0.0234680980883541,-0.0078226662059188,Power,16.0
2020-06-10,38.79999923706055,39.09999847412109,38.09999847412109,38.70000076293945,10496465.0,36.10999984741211,32.42599990844727,-1.0496902621749935,0.011734049044177,-0.002577280311531,0.0077319392515347,-0.0180412571315422,Power,16.0
2020-06-11,37.84999847412109,38.900001525878906,37.650001525878906,38.84999847412109,11303278.0,36.40999975204468,32.611999893188475,-1.0541311499272166,-0.0244845562273115,0.0264200803253327,0.0277411649692858,-0.00528393543738,Power,16.0
2020-06-12,38.0,38.25,36.09999847412109,36.09999847412109,13619065.0,36.65749979019165,32.76999988555908,-1.0534299505544609,0.0039630523626431,-0.050000040154708,0.006578947368421,-0.050000040154708,Power,16.0
2020-06-15,37.5,38.79999923706055,37.29999923706055,37.900001525878906,10877371.0,36.9149998664856,32.967999877929685,-1.0557672580206583,-0.0131578947368421,0.0106667073567707,0.0346666463216145,-0.0053333536783853,Power,16.0
2020-06-16,36.59999847412109,38.20000076293945,35.54999923706055,37.70000076293945,13319751.0,37.19999980926514,33.1639998626709,-1.0599744185927098,-0.0240000406901041,0.0300547085977651,0.0437159113531022,-0.0286885049408669,Power,16.0
2020-06-17,36.79999923706055,37.29999923706055,35.79999923706055,36.25,12394097.0,37.27499980926514,33.34499984741211,-1.0590394920397823,0.0054645019474759,-0.0149456317517162,0.0135869568034245,-0.0271739136068491,Power,16.0
2020-06-18,37.59999847412109,38.400001525878906,36.70000076293945,37.0,9678732.0,37.42499980926514,33.56099983215332,-1.0552998036603152,0.0217391101534285,-0.0159574068742065,0.0212766777719002,-0.0239361103113097,Power,16.0
2020-06-19,38.0,38.54999923706055,37.59999847412109,37.650001525878906,10726819.0,37.61249980926514,33.78599983215332,-1.0534299505544609,0.01063833888595,-0.0092104861610814,0.0144736641331721,-0.0105263559441817,Power,16.0
2020-06-22,38.20000076293945,38.59999847412109,35.95000076293945,38.54999923706055,28616615.0,37.87249984741211,33.9739998626709,-1.0524950240015338,0.0052631779720908,0.0091622635374566,0.0104711440626386,-0.0589005223838342,Power,16.0
2020-06-23,37.900001525878906,38.400001525878906,37.20000076293945,38.0,11480974.0,37.93249988555908,34.15299987792969,-1.053897404914804,-0.0078533830122746,0.0026384820605565,0.0131926116060598,-0.0184696763788116,Power,16.0
2020-06-24,37.75,39.09999847412109,37.0,38.29999923706055,20524680.0,37.96999988555908,34.29999988555908,-1.0545986042875597,-0.0039578237424735,0.0145695162135244,0.0357615489833402,-0.0198675496688741,Power,16.0
2020-06-25,36.75,38.25,36.5,37.84999847412109,15974452.0,38.007499885559085,34.44199989318847,-1.059273219219954,-0.0264900662251655,0.0299319312686012,0.0408163265306122,-0.0068027210884353,Power,16.0
2020-06-26,36.75,37.900001525878906,36.400001525878906,37.79999923706055,5533268.0,38.02499980926514,34.590999908447266,-1.059273219219954,0.0,0.0285714078111714,0.0312925585273171,-0.009523768003295,Power,16.0
2020-06-29,36.25,37.25,35.95000076293945,36.95000076293945,4370876.0,37.85999984741211,34.71899990081787,-1.0616105266861515,-0.0136054421768707,0.0193103658741917,0.0275862068965517,-0.0082758410223598,Power,16.0
2020-06-30,36.0,36.75,35.79999923706055,36.75,2777467.0,37.64999980926514,34.82099990844726,-1.06277918041925,-0.0068965517241379,0.0208333333333332,0.0208333333333332,-0.0055555767483181,Power,16.0
2020-07-01,35.900001525878906,36.09999847412109,35.75,35.79999923706055,2451686.0,37.55999984741211,34.84399993896484,-1.0632466347795932,-0.0027777353922526,-0.0027855789573232,0.0055709453967018,-0.0041783153064987,Power,16.0
2020-07-02,35.79999923706055,36.25,35.650001525878906,36.09999847412109,2674918.0,37.412499809265135,34.92199993133545,-1.0637141069721772,-0.0027855789573232,0.0083798671355832,0.0125698539812706,-0.0041898802898956,Power,16.0
2020-07-03,35.900001525878906,36.09999847412109,35.79999923706055,35.900001525878906,2643200.0,37.26249980926514,34.99199993133545,-1.0632466347795932,0.0027933600823889,0.0,0.0055709453967018,-0.0027855789573232,Power,16.0
2020-07-06,35.900001525878906,36.5,35.79999923706055,35.900001525878906,4526336.0,37.12999992370605,35.06099994659424,-1.0632466347795932,0.0,0.0,0.0167130487080502,-0.0027855789573232,Power,16.0
2020-07-07,35.95000076293945,36.25,35.70000076293945,35.95000076293945,3771396.0,37.01000003814697,35.16699996948242,-1.0630129075994217,0.0013927363491754,0.0,0.0083449021055324,-0.0069541027731415,Power,16.0
2020-07-08,35.70000076293945,36.09999847412109,35.599998474121094,36.0,2636290.0,36.85500011444092,35.263999977111816,-1.0641815613325205,-0.0069541027731416,0.0084033397940983,0.0112044174407099,-0.0028011845008746,Power,16.0
2020-07-09,35.54999923706055,35.95000076293945,35.5,35.95000076293945,2214256.0,36.74000015258789,35.371999969482424,-1.0648827607052758,-0.0042017233241805,0.0112518012507272,0.0112518012507272,-0.0014064483300585,Power,16.0
2020-07-10,34.79999923706055,35.400001525878906,34.70000076293945,35.150001525878906,4439738.0,36.58000011444092,35.44299995422363,-1.0683887219045718,-0.0210970468662663,0.0100575372555071,0.017241445458981,-0.0028735194342935,Power,16.0
2020-07-13,34.70000076293945,34.95000076293945,34.400001525878906,34.900001525878906,3333128.0,36.44000015258789,35.50399997711182,-1.068856176264915,-0.0028735194342935,0.0057637106208094,0.0072046107926029,-0.0086455109643961,Power,16.0
2020-07-14,35.70000076293945,36.150001525878906,34.349998474121094,34.70000076293945,6152175.0,36.395000267028806,35.62099998474121,-1.0641815613325205,0.0288184431704113,-0.0280112038831693,0.0126050631182788,-0.0378151893548364,Power,16.0
2020-07-15,34.70000076293945,35.849998474121094,34.54999923706055,35.849998474121094,2903281.0,36.29000034332275,35.70599998474121,-1.068856176264915,-0.0280112038831693,0.0331411436857911,0.0331411436857911,-0.0043228104490162,Power,16.0
