Date_Ticker,Close_ALKYLAMINE.NS,High_ALKYLAMINE.NS,Low_ALKYLAMINE.NS,Open_ALKYLAMINE.NS,Volume_ALKYLAMINE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-03,526.3753662109375,531.9875520997387,492.039768883458,492.039768883458,48812.0,,,-2.0309608230766605,0.0288325729248614,-0.0652302511316991,0.0106619463011727,-0.0652302511316991,Chemicals,2.0
2020-02-04,540.42529296875,545.6282744665256,532.10448319189,533.9362400136714,124980.0,,,-2.014973778739224,0.0266918394357045,-0.0120073080211177,0.0096275684455731,-0.0153967808041528,Chemicals,2.0
2020-02-05,548.9799194335938,560.4381211688219,542.5103136353861,544.8487439984444,70415.0,,,-2.005239692936419,0.0158294339220322,-0.007525184963799,0.0208718048322242,-0.0117847767635702,Chemicals,2.0
2020-02-06,562.5232543945312,576.3393337519875,537.8335503897342,552.6434716420439,451067.0,512.5232406616211,,-1.9898290861603465,0.0246700006348333,-0.0175633321383689,0.0245609034818072,-0.0438909926157126,Chemicals,2.0
2020-02-07,567.3365478515625,580.6849070816946,561.2371933292455,576.0276106675994,97947.0,516.4088973999023,,-1.9843521653739893,0.008556612405672,0.0153190603513011,0.0235281144510799,-0.0107508577499801,Chemicals,2.0
2020-02-10,600.0546875,618.1189189982284,560.4382031377753,570.376444431196,166252.0,522.14091796875,,-1.9471230496487293,0.0576697196264497,-0.0494592304452317,0.0301043086147516,-0.0660214563563836,Chemicals,2.0
2020-02-11,598.1644287109375,615.760937088053,594.4424575056163,604.0884091161026,73342.0,527.3029479980469,,-1.9492739257060132,-0.0031501441925866,0.0099035986107223,0.0294175105247171,-0.0062223211991093,Chemicals,2.0
2020-02-12,604.7899169921875,612.66256987224,598.1644429508111,603.1140873300717,42802.0,532.5809265136719,,-1.9417349558070696,0.011076366235164,-0.0027709285737603,0.0130171695308773,-0.0109550008279353,Chemicals,2.0
2020-02-13,603.1530151367188,611.0646197368512,593.8773756389386,611.0646197368512,38625.0,537.4750137329102,,-1.9435975436333623,-0.0027065627410086,0.013117077095833,0.013117077095833,-0.0153785843144257,Chemicals,2.0
2020-02-14,612.2338256835938,623.5751123112564,600.4638882562238,611.8441269196534,132575.0,543.0092407226563,,-1.9332647267201333,0.0150555668611166,-0.0006365194923774,0.0185244365010368,-0.0192245788024342,Chemicals,2.0
2020-02-17,606.5242309570312,617.7290962678841,595.3193656461784,612.2338263124946,57352.0,548.5385971069336,,-1.9397615252882536,-0.0093258400418948,0.0094136310868473,0.0184738955823293,-0.0184738955823293,Chemicals,2.0
2020-02-18,606.9556884765625,617.7819033567147,601.1307001785772,607.9951616814321,47500.0,553.586767578125,,-1.9392705810567736,0.0007113607297279,0.0017126014709223,0.017836911467665,-0.0095970569327817,Chemicals,2.0
2020-02-19,624.05810546875,627.5688045251181,608.7797562534112,611.9178082664761,93862.0,559.5874893188477,,-1.919810187885727,0.0281773732693962,-0.0194537929976167,0.0056255964398237,-0.0244822542667926,Chemicals,2.0
2020-02-20,641.6703491210938,653.4772027249348,623.2931526374016,627.5687774995927,140127.0,566.1755523681641,,-1.8997696762869605,0.0282221214627356,-0.0219763491344368,0.0184001857340192,-0.028639622368189,Chemicals,2.0
2020-02-24,649.750732421875,670.344117415267,631.922752024284,642.9058428047418,135117.0,573.2699401855468,,-1.890575219381963,0.0125927328757656,-0.0105346393248678,0.0316942851555277,-0.0274381843805533,Chemicals,2.0
2020-02-25,647.514892578125,674.1097752824556,644.0826615226642,656.9486200051515,111340.0,580.0596160888672,,-1.8931193230865293,-0.0034410732180572,0.0145691281160584,0.0410722332554256,-0.0053006210278733,Chemicals,2.0
2020-02-26,685.3870849609375,695.8602853650513,641.3565009633452,645.2594187198528,267177.0,588.7867446899414,,-1.8500255455020091,0.0584885271627062,-0.058547450224236,0.01528070871763,-0.064241922504422,Chemicals,2.0
2020-02-27,630.804931640625,710.0012312179342,607.9952922297881,688.4075728150182,292120.0,594.2508316040039,,-1.9121331507732904,-0.0796369737889404,0.0913160920041917,0.1255480032017695,-0.0361595768623947,Chemicals,2.0
2020-02-28,592.756103515625,613.4867326338506,576.2029394386907,600.1500879539935,183052.0,598.0541152954102,,-1.9554279175508933,-0.0603178989518058,0.0124739068809498,0.0349732866439882,-0.027925758973645,Chemicals,2.0
2020-03-02,595.8745727539062,635.8453660180547,576.2225593471728,601.0327354756068,136642.0,602.2666473388672,,-1.9518794929336891,0.0052609652094439,0.0086564571766529,0.0670792060809351,-0.0329801174698717,Chemicals,2.0
2020-03-03,598.5615844726562,607.9953134183947,578.8311607028967,600.1502126000929,111902.0,605.8759582519531,,-1.9488220125479652,0.0045093579112323,0.0026540763200435,0.0157606655529853,-0.0329630639212211,Chemicals,2.0
2020-03-04,591.0301513671875,607.6028869099633,578.8310201625461,603.9157406974318,92705.0,608.406201171875,,-1.9573918333774312,-0.0125825534094442,0.0218019153514199,0.0280404231568209,-0.0206404549352042,Chemicals,2.0
2020-03-05,601.6602172851562,607.524469329795,588.3824091329305,597.2473492166592,49527.0,611.0402160644531,,-1.945296159281056,0.0179856575732709,-0.007334485381814,0.0097467837762312,-0.0220686157581408,Chemicals,2.0
2020-03-06,605.3671875,609.9565641118783,574.2613328816692,580.5178053211183,81207.0,613.1824127197266,,-1.9410780947883484,0.0061612353756253,-0.0410484457895757,0.0075811453059275,-0.0513834500128581,Chemicals,2.0
2020-03-09,574.5946655273438,608.7600979855648,564.847127632059,597.2866287348676,129572.0,613.5453186035156,,-1.976093343026426,-0.0508328211506446,0.0394921230023914,0.0594600585559998,-0.0169641983820695,Chemicals,2.0
2020-03-11,570.9466552734375,586.4407734512813,554.8642384740181,574.6534932255606,94505.0,612.0899169921875,,-1.9802443185210277,-0.006348841144493,0.0064924418382796,0.0271375933893918,-0.0281679849612521,Chemicals,2.0
2020-03-12,497.9088134765625,553.0598501215294,490.3186897359864,549.1569325043047,142807.0,607.0771362304688,,-2.0633521692055923,-0.1279241083598182,0.1029267159781948,0.1107653352425803,-0.0152440035908972,Chemicals,2.0
2020-03-13,509.2842712402344,540.2135543572066,400.5119539079104,421.6740965630325,173025.0,602.301853942871,,-2.0504083332154623,0.0228464679792364,-0.1720260758571029,0.0607308822666989,-0.2135787878691722,Chemicals,2.0
2020-03-16,487.2198791503906,502.1255495803272,457.4673442133336,490.3186969060382,76732.0,596.5051971435547,,-2.0755148281246107,-0.0433243147998885,0.0063602038591923,0.030593313343308,-0.0610659297993735,Chemicals,2.0
2020-03-17,477.080078125,489.12230377145806,465.97925596957583,481.296806824293,76352.0,589.747509765625,,-2.087052642617172,-0.0208115503067574,0.0088386182794835,0.0252415185597056,-0.0232682576037384,Chemicals,2.0
2020-03-18,460.0562744140625,484.8271564146983,452.1915427964881,484.8271564146983,96262.0,582.4241119384766,,-2.106423583790744,-0.035683325486664,0.0538431565403265,0.0538431565403265,-0.017095151299895,Chemicals,2.0
2020-03-19,425.1651611328125,444.640636025909,404.4148695532583,431.8727175529688,117362.0,573.334585571289,,-2.1461252694027144,-0.0758409682069613,0.0157763547753646,0.0458068456060838,-0.0488052490572535,Chemicals,2.0
2020-03-20,491.9073486328125,510.1864449077678,427.55792450777767,429.51919939084087,103065.0,566.7270477294921,,-2.070181079149429,0.1569794367021317,-0.1268290653013636,0.037159632450622,-0.1308161471949647,Chemicals,2.0
2020-03-23,431.3039245605469,488.3377961766512,407.9451358039837,435.402981483098,68112.0,556.2087265014649,548.7916027832031,-2.1391401309896865,-0.1232008918767006,0.0095038711431332,0.1322359208166628,-0.0541585351451725,Chemicals,2.0
2020-03-24,465.07708740234375,489.9264346990646,437.3642658253066,445.9938626870632,43985.0,546.9750442504883,548.3006762695312,-2.1007105319551536,0.0783047890793207,-0.041032390612637,0.0534305988616106,-0.059587587364979,Chemicals,2.0
2020-03-25,470.01947021484375,497.771525195365,446.2095965371679,461.09569426491015,58172.0,538.1002731323242,547.9927801513672,-2.095086723766112,0.0106270185016108,-0.018985970827665,0.0590444795145099,-0.050657207172274,Chemicals,2.0
2020-03-26,478.7079772949219,499.7328464462829,451.5247062046493,480.5123465970644,82297.0,527.7663177490234,547.6684631347656,-2.085200298711397,0.0184854194999765,0.0037692484515061,0.043920030892671,-0.0567846628415918,Chemicals,2.0
2020-03-27,463.7434692382813,507.970226614155,456.9770764521163,498.16385158299374,46585.0,519.4132446289062,546.9587255859375,-2.1022280211980227,-0.0312602019736581,0.0742228939660314,0.0953690139259926,-0.0145908098658058,Chemicals,2.0
2020-03-30,457.8792724609375,461.4095435025777,439.7178468953924,441.2868728731666,44620.0,512.6694030761719,546.0108856201172,-2.1089007373978217,-0.0126453463311859,-0.0362374988031073,0.007710047722113,-0.0396642229903395,Chemicals,2.0
2020-03-31,472.00042724609375,476.51136552656186,462.8608789787707,476.1975543584103,34262.0,506.4756958007813,545.4199084472656,-2.092832644550251,0.0308403451181794,0.0088922104092252,0.0095570639772242,-0.0193634321914667,Chemicals,2.0
2020-04-01,445.3466796875,488.35742134738587,435.2264946169345,488.35742134738587,45782.0,498.81495056152346,544.408099975586,-2.1231612470635097,-0.0564697530341363,0.0965781123372617,0.0965781123372617,-0.0227242854435713,Chemicals,2.0
2020-04-03,453.858642578125,462.8412854248144,441.69874389446034,458.9383375074494,20780.0,491.9563751220703,543.3654272460938,-2.113475707026415,0.0191131163178264,0.0111922401663862,0.0197917192799588,-0.0267922598423836,Chemicals,2.0
2020-04-07,483.43463134765625,487.5729223309672,460.8995733494351,470.7059472504868,112865.0,486.0450958251953,542.953246459961,-2.079821962638095,0.0651656396835941,-0.0263296902451651,0.0085601872827663,-0.0466144883650575,Chemicals,2.0
2020-04-08,523.2876586914062,548.3723769829143,479.4139565178567,485.062436806965,103752.0,481.9411193847656,543.2208178710938,-2.0344742447383317,0.0824372619575327,-0.0730482006398386,0.0479367664703536,-0.083842417157831,Chemicals,2.0
2020-04-09,549.9611206054688,566.8084653873466,539.5074915148713,547.9802137359873,109992.0,480.7094421386719,544.0627807617187,-2.004123209775395,0.0509728472877905,-0.0036019034714683,0.0306337014575321,-0.0190079420143168,Chemicals,2.0
2020-04-13,529.9168090820312,561.8855623344734,523.6603380822189,558.1787843234777,84960.0,478.6579498291016,544.426689453125,-2.026931107820872,-0.0364467791857179,0.0533328529253569,0.0603278716669155,-0.0118065154616445,Chemicals,2.0
2020-04-15,533.7021484375,550.7652650391502,522.1306377994603,541.3119050855304,84910.0,480.4476165771485,544.8838421630859,-2.0226238691319245,0.0071432709636556,0.0142584336044162,0.0319712346139233,-0.0216815890134922,Chemicals,2.0
2020-04-16,549.4315185546875,556.9628061567796,527.0337353340745,533.7020572871751,74720.0,482.4549789428711,545.4420086669921,-2.004725830103101,0.029472188116982,-0.0286286110940444,0.0137074182091039,-0.0407653774205231,Chemicals,2.0
2020-04-17,601.5621948242188,606.8183967991129,549.8629611950714,564.8471290423329,226202.0,488.1720947265625,547.1394439697266,-1.945407696476664,0.094881117134787,-0.0610328675867244,0.0087375869363433,-0.0859416267743591,Chemicals,2.0
2020-04-20,606.151611328125,619.370584903402,601.7387428357225,613.8790391653117,73525.0,494.6256713867188,549.0299975585938,-1.9401855194222453,0.0076291637729118,0.0127483416570572,0.0218080317336997,-0.007280139836193,Chemicals,2.0
2020-04-21,571.2212524414062,594.2662300077119,569.1619379619289,594.2662300077119,85262.0,500.1839202880859,549.9269152832031,-1.9799318615826444,-0.0576264390524074,0.0403433476394849,0.0403433476394849,-0.0036051083020386,Chemicals,2.0
2020-04-22,682.6216430664062,685.4655153547133,561.0814461471459,571.123223000834,456452.0,513.0567443847656,552.7708422851563,-1.8531722695342816,0.1950214389763571,-0.1633385363591901,0.0041661033124178,-0.1780491406239177,Chemicals,2.0
2020-04-23,663.499267578125,713.884424004393,638.5911125285762,690.3295534095287,375607.0,521.6363403320313,555.0612292480469,-1.8749311206683836,-0.0280131397568667,0.0404375515429555,0.0759385260667757,-0.0375405916278813,Chemicals,2.0
2020-04-24,649.1231079101562,675.2473020056725,623.6853719494063,660.9103883381229,115497.0,532.5272994995117,556.7932263183594,-1.8912893769052772,-0.0216671824227387,0.0181587749447336,0.0402453614378677,-0.0391878453420745,Chemicals,2.0
2020-04-27,753.8748168945312,764.8971716895201,652.0258309366785,657.0270577333057,379037.0,546.9671859741211,560.5239916992188,-1.772095145873126,0.1613741795783881,-0.1284666326435662,0.0146209351313706,-0.1351006608463241,Chemicals,2.0
2020-04-28,734.1444702148438,784.4707937498652,720.1802018322766,764.8972477599762,169530.0,560.173435974121,563.2057873535156,-1.7945457915311736,-0.026171913741546,0.0418892721975181,0.0685509808720532,-0.0190211449505035,Chemicals,2.0
2020-04-29,744.3037719726562,757.0716898228104,717.8265626929965,742.5386366580167,165142.0,573.4532257080078,566.12857421875,-1.7829857876650157,0.0138382868358858,-0.0023715254189312,0.0171541759305007,-0.0355731225296442,Chemicals,2.0
2020-04-30,702.1364135742188,757.0521107252749,696.6056039963416,752.7372820077766,113165.0,585.3728729248047,568.0755041503907,-1.830966922366203,-0.0566534256392114,0.0720670050082925,0.0782122905027933,-0.0078771154307787,Chemicals,2.0
2020-05-04,696.507568359375,753.1295654340933,651.5747529892242,694.2913181345547,204217.0,597.3042877197265,569.9425952148438,-1.837371838176048,-0.008016740203218,-0.0031819470821268,0.0812941590973541,-0.0645115967310882,Chemicals,2.0
2020-05-05,703.2543334960938,740.7538988471583,693.50679515059,711.9427666694298,135862.0,608.8669830322266,571.7630053710938,-1.82969487051392,0.0096865639990255,0.0123546102163967,0.0533229068986218,-0.0138606161117353,Chemicals,2.0
2020-05-06,707.7064208984375,725.6717059913286,697.2528521178784,711.9427818239251,71910.0,621.9849700927734,573.7866491699219,-1.8246289566538465,0.0063306931650332,0.0059860428002185,0.0253852226889281,-0.0147710526171123,Chemicals,2.0
2020-05-07,688.01513671875,717.8265359224442,681.0330036166251,715.4729823551277,73360.0,633.6927947998047,575.4078381347656,-1.8470351541143912,-0.027824085804802,0.0399087813203185,0.0433295688026129,-0.0101482260047703,Chemicals,2.0
2020-05-08,690.58447265625,701.3322805986045,681.7391636043258,701.3322805986045,64112.0,644.0502868652344,576.7383654785157,-1.8441115739236444,0.0037344177480651,0.0155633501300924,0.0155633501300924,-0.0128084389414401,Chemicals,2.0
2020-05-11,694.5462646484375,723.7104117740129,691.643556354818,693.8990104371006,62472.0,652.6132171630859,577.7958837890625,-1.83960355439254,0.00573686804302,-0.0009319094267457,0.0419902152095477,-0.004179287171156,Chemicals,2.0
2020-05-12,695.7424926757812,725.6715605138281,678.9932516437372,697.8214388446612,106207.0,659.9022857666016,578.7157189941406,-1.8382423977943252,0.0017223158315439,0.0029880971634841,0.0430174499230908,-0.0240739083904845,Chemicals,2.0
2020-05-13,691.2514038085938,713.9041063177142,686.4658879779752,705.6667273034722,48127.0,667.9690155029297,579.59044921875,-1.8433526904015929,-0.0064551021598739,0.020853951855221,0.0327705699898916,-0.0069229744840325,Chemicals,2.0
2020-05-14,669.4420166015625,697.0764359703927,662.9502006822421,693.5069008539793,48330.0,674.7560089111328,579.2715478515624,-1.8681690219214184,-0.0315505864969935,0.0359476753111236,0.0412797802998936,-0.0096973535546457,Chemicals,2.0
2020-05-15,691.5650634765625,709.0008247994431,663.3031468934076,670.7951709781184,104517.0,681.8626861572266,580.4867504882812,-1.842995785265707,0.0330469948499918,-0.0300331719969078,0.0252120331747665,-0.0408666054370641,Chemicals,2.0
2020-05-18,670.5402221679688,707.9809482411114,657.3604540599916,706.0392456276315,71722.0,685.3115875244141,582.0424328613282,-1.8669194025188125,-0.0304018268402685,0.0529409307392307,0.0558366595102832,-0.0196554474619952,Chemicals,2.0
2020-05-19,675.2864990234375,680.5623328473234,660.9495855030202,674.6785086440325,45697.0,688.7683319091797,583.6306713867187,-1.861518738171296,0.0070782880706592,-0.0009003443431554,0.0078127340492006,-0.0212308605919865,Chemicals,2.0
2020-05-20,686.642333984375,696.1152651334053,678.6599310146111,682.523644846526,59230.0,694.5393859863282,585.3922863769532,-1.8485972304553804,0.0168163216314256,-0.0059983035330045,0.0137960196745541,-0.0116252706462831,Chemicals,2.0
2020-05-21,709.8834228515625,725.6716607177275,687.7994499155653,693.8794136381958,159880.0,695.902474975586,587.7693518066407,-1.8221518030467687,0.0338474453393029,-0.0225445597096484,0.02224060649669,-0.0311092951674897,Chemicals,2.0
2020-05-22,709.1185302734375,732.7322962362249,702.1363965927945,717.8265953993374,154517.0,698.1834381103515,589.9185180664062,-1.8230221543141203,-0.001077490406879,0.0122801263175875,0.0333001676795583,-0.0098462152412667,Chemicals,2.0
2020-05-26,750.6583251953125,756.6598215140774,711.1582804054455,725.6717024844629,224335.0,703.2601989746094,592.8243408203125,-1.7757551076859388,0.058579480225763,-0.033286279352658,0.0079949773649727,-0.0526205378187067,Chemicals,2.0
2020-05-27,790.060302734375,808.4374979194305,751.8742799172583,755.0907993245117,452892.0,705.0694732666016,597.1336535644531,-1.730920627566715,0.0524898961572304,-0.0442618155713365,0.023260496852522,-0.0483330483571393,Chemicals,2.0
2020-05-28,803.2205200195312,823.3235872618545,776.6648417521951,792.3746724770756,370967.0,708.5232757568359,601.779130859375,-1.715945960377713,0.0166572314032348,-0.013502951271952,0.0250280797629951,-0.0330615037906282,Chemicals,2.0
2020-05-29,785.9417724609375,813.5172948801322,780.5874700263595,802.1614955798519,149235.0,710.60517578125,607.5397900390625,-1.7356069954902995,-0.0215118353278295,0.0206373088786555,0.0350859610538962,-0.00681259429412,Chemicals,2.0
2020-06-01,790.5899047851562,808.1237067497125,784.50994077349,793.1395381513267,125847.0,715.0278503417969,613.165902709961,-1.7303180072390092,0.0059140924774421,0.0032249758702185,0.0221781252940753,-0.0076904144296131,Chemicals,2.0
2020-06-02,801.5533447265625,807.6333081367317,796.7286258270603,803.3184799480046,65682.0,720.2801391601563,619.4525720214843,-1.7178429955570709,0.0138674170705298,0.0022021431674572,0.0075852261738653,-0.0060192112368366,Chemicals,2.0
2020-06-03,796.8267211914062,808.0452154111516,792.7472959539338,808.0452154111516,87685.0,724.9587585449219,625.8475048828125,-1.7232212969052183,-0.0058968296573806,0.0140789633698172,0.0140789633698172,-0.0051195889005491,Chemicals,2.0
2020-06-04,802.239990234375,808.0453478189862,793.1396449662152,796.826851760957,39932.0,729.6854370117187,632.6911791992187,-1.717061679585342,0.0067935335236685,-0.0067475300898881,0.0072364350509568,-0.0113436694492145,Chemicals,2.0
2020-06-05,821.3426513671875,831.8158515277464,804.1226611637182,804.1226611637182,160032.0,736.3518127441406,640.6147290039063,-1.6953252609009175,0.0238116540752744,-0.0209656593077265,0.0127513165706487,-0.0209656593077265,Chemicals,2.0
2020-06-08,828.9720458984375,849.5261674924944,806.4762215524562,842.955884943036,152127.0,743.27119140625,647.3560229492188,-1.6866439723261517,0.0092889301664175,0.0168688909520982,0.0247947101422225,-0.0271370119864541,Chemicals,2.0
2020-06-09,797.8073120117188,843.3481124797598,786.1573356231487,836.3267754601712,98652.0,748.4342437744141,654.6860906982422,-1.7221055082472807,-0.0375944328170228,0.0482816625875781,0.0570824556034805,-0.0146024938768659,Chemicals,2.0
2020-06-10,794.4928588867188,804.083522080471,773.1541779462074,798.2389012074667,135500.0,753.3717620849609,661.2744061279296,-1.7258769378053935,-0.004154453180734,0.0047150106874429,0.0120714278126943,-0.0268582413319764,Chemicals,2.0
2020-06-11,828.3836059570312,843.7992566041651,784.5491033568759,798.2388226487728,145367.0,760.2283721923828,668.4416888427735,-1.6873135427513462,0.0426570820508089,-0.0363898839758328,0.0186093140137946,-0.0529157050971733,Chemicals,2.0
2020-06-12,823.539306640625,838.6607191422063,794.7086019391943,794.7674377912098,128237.0,767.933236694336,675.3383154296876,-1.692825744294471,-0.0058478937554656,-0.0349368495436862,0.0183614945633432,-0.035008292219878,Chemicals,2.0
2020-06-15,818.6360473632812,835.5030217447618,816.6747726643499,835.5030217447618,81885.0,774.2867858886718,682.4361669921875,-1.6984050348357014,-0.0059538861567459,0.0206037523461211,0.0206037523461211,-0.0023957834562114,Chemicals,2.0
2020-06-16,826.0889892578125,843.3285520635173,788.0010054046571,827.6579851936134,197205.0,782.0642242431641,689.800361328125,-1.6899245271030927,0.0091040968920635,0.0018993061960679,0.0208688930973326,-0.0461063933165056,Chemicals,2.0
2020-06-17,827.5599365234375,841.3869001012407,818.3027169533641,834.3262987590902,245537.0,789.6778961181641,696.9115515136718,-1.688250774665878,0.0017806159926505,0.0081762805774261,0.016708111361565,-0.0111861620669588,Chemicals,2.0
2020-06-18,825.1867065429688,839.0333012779548,819.812832963221,827.7559716379104,130882.0,796.6051147460937,704.5083520507812,-1.6909512110150988,-0.0028677439249157,0.0031135560892701,0.0167799537064707,-0.0065123123496027,Chemicals,2.0
2020-06-19,817.6359252929688,833.9733189444718,815.8903618948788,831.1882822390637,608720.0,801.9927398681641,711.7838977050782,-1.6995430475923905,-0.0091503912873647,0.0165750507369633,0.0199812571171564,-0.0021348907797373,Chemicals,2.0
2020-06-22,822.5979614257812,828.8348013683208,815.890374797496,821.3819206865193,166152.0,807.6667114257813,718.5671643066406,-1.69389687640398,0.0060687599202964,-0.0014782929162069,0.0075818811071808,-0.0081541493449112,Chemicals,2.0
2020-06-23,851.6640014648438,896.3026377634236,831.6786052568609,831.6786052568609,700247.0,812.7169952392578,725.1346911621093,-1.6608233893439974,0.0353344420993741,-0.0234662920748186,0.0524134356058285,-0.0234662920748186,Chemicals,2.0
2020-06-24,811.7913208007812,874.3363477604091,804.142360475274,874.3363477604091,270150.0,813.8035461425782,730.3712951660157,-1.7061934702431296,-0.0468173840804382,0.0770456955587195,0.0770456955587195,-0.0094223233600995,Chemicals,2.0
2020-06-25,799.7686767578125,827.2461572746593,793.2376576727798,797.0621078178199,163702.0,813.6309539794922,735.7683325195312,-1.71987372258048,-0.0148100179626325,-0.0033841897271655,0.0343567850496944,-0.008166135127358,Chemicals,2.0
2020-06-26,834.5224609375,843.3481978921857,812.7719297138,823.7354491039953,355325.0,816.0599884033203,741.7847387695313,-1.6803283001628553,0.0434547953547969,-0.0129259694477086,0.0105757931844887,-0.0260634461525044,Chemicals,2.0
2020-06-29,830.8547973632812,841.4848725482909,819.8128114034872,839.4255580877812,145110.0,818.0732330322265,747.4132043457031,-1.6845016386568252,-0.0043949249371892,0.0103155939542014,0.0127941431147104,-0.0132899105774387,Chemicals,2.0
2020-06-30,826.5792846679688,840.7985269037454,823.7354122794708,837.072056917891,88127.0,819.3245300292969,751.9135461425781,-1.689366632774124,-0.0051459204531054,0.0126942114864845,0.0172025146280896,-0.0034405318899811,Chemicals,2.0
2020-07-01,849.7223510742188,853.978343945949,820.6170387183845,832.0708769607324,211005.0,821.9693115234375,756.7849609375,-1.6630327425611209,0.0279986044116099,-0.0207732256203114,0.0050086865037146,-0.0342527324590665,Chemicals,2.0
2020-07-02,851.7228393554688,857.8616394416557,848.0552648256026,856.6848625170572,80427.0,824.4434539794922,762.3949926757813,-1.6607564392465088,0.0023542846421786,0.00582586603565,0.0072075090657806,-0.0043060657298347,Chemicals,2.0
2020-07-03,878.3176879882812,892.2623832677159,836.7779011129354,857.8616057083855,205342.0,827.2922058105469,766.3089135742188,-1.6304948562810473,0.0312247686735016,-0.0232900720999356,0.0158765962135796,-0.0472947174393009,Chemicals,2.0
2020-07-06,902.5198364257812,906.1481468642976,879.5336937481466,886.1039163389879,253977.0,830.969595336914,771.0893249511719,-1.602955864313249,0.0275551190286662,-0.0181889853543881,0.0040202002128677,-0.0254688503785865,Chemicals,2.0
