Date_Ticker,Close_CANFINHOME.NS,High_CANFINHOME.NS,Low_CANFINHOME.NS,Open_CANFINHOME.NS,Volume_CANFINHOME.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-28,455.3306579589844,460.85826551097847,448.9378655271719,453.69642637205,332191.0,,,-0.8647276544167437,0.0075515678618042,-0.0035891094929997,0.0121397658061759,-0.0140398901766644,Financial Services,9.0
2020-01-29,469.07757568359375,476.6239378619077,454.369315990015,456.29196201501225,1017911.0,,,-0.7777247867033305,0.0301910655132026,-0.0272569279184766,0.0160876634687054,-0.0313557084287053,Financial Services,9.0
2020-01-30,462.4925231933594,469.1256463418076,459.800801062818,468.0681851239968,362211.0,,,-0.8194009254691951,-0.0140383016191679,0.0120556801483822,0.0143421197442257,-0.0058200338287761,Financial Services,9.0
2020-01-31,465.3284301757813,472.8748223029133,461.67541416714215,464.3190526657567,457239.0,,,-0.8014527537421248,0.006131789899739,-0.0021691722331327,0.0162173459383974,-0.0078504036541655,Financial Services,9.0
2020-02-03,468.8853454589844,475.8549379850277,443.79480649777776,454.7058296301376,495222.0,,,-0.7789413925736245,0.0076438812944643,-0.0302409021014865,0.0148641722193745,-0.0535110325033636,Financial Services,9.0
2020-02-04,465.0400085449219,470.2792307120076,456.6284321629724,470.0869543740916,250481.0,,,-0.803278145404317,-0.0082010174796534,0.0108527131782947,0.011266175104974,-0.0180878552971576,Financial Services,9.0
2020-02-05,460.617919921875,469.2217726999025,456.86876600516905,466.1455272959512,229103.0,,,-0.8312651021312927,-0.0095090498490297,0.0120004175586867,0.0186789362851682,-0.0081394009102855,Financial Services,9.0
2020-02-06,471.3367004394531,479.07536893514254,460.18537603811,460.47376123091095,956765.0,427.92814483642576,,-0.7634270120152438,0.0232704375014244,-0.0230470896885688,0.0164185570282862,-0.0236589350902363,Financial Services,9.0
2020-02-07,468.7891845703125,474.2687377498871,463.5499914931068,473.3554691075408,318981.0,432.8236831665039,,-0.7795499852228223,-0.0054048748310187,0.0097405927600775,0.0116887363444553,-0.0111760109867037,Financial Services,9.0
2020-02-10,462.3963317871094,470.03886085611975,458.55104004667606,468.1642693977594,211402.0,437.4019805908203,,-0.8200097112610932,-0.0136369459740474,0.0124740124740125,0.0165280919065098,-0.0083160083160082,Financial Services,9.0
2020-02-11,473.4515686035156,475.85487605835584,461.4350313293147,461.6753620747987,462817.0,442.4993927001953,,-0.7500422228723038,0.0239085737849152,-0.0248730964467005,0.0050761421319798,-0.0253807106598985,Financial Services,9.0
2020-02-12,490.94775390625,498.9267244701971,475.95110660963707,475.95110660963707,2931425.0,448.99794006347656,,-0.6393106155492944,0.0369545407872252,-0.0305463202088029,0.0162521785678049,-0.0305463202088029,Financial Services,9.0
2020-02-13,486.765869140625,494.3122599724162,483.8819003644434,493.1586607270446,397397.0,454.83076629638674,,-0.6657773460808287,-0.0085179832932356,0.0131331960429064,0.0155031223637642,-0.0059247555324146,Financial Services,9.0
2020-02-14,490.4189453125,497.4846755574326,488.352106634156,488.6404918126222,367636.0,460.6659957885742,,-0.6426573922631308,0.0075047911192385,-0.0036263964042917,0.0144075393344158,-0.0042144348176169,Financial Services,9.0
2020-02-17,489.9382629394531,494.12002387275226,483.5454708326739,493.4470860353019,389070.0,466.4507568359375,,-0.6456995829383175,-0.0009801464189777,0.0071617658004441,0.0085352813805765,-0.0130481584933268,Financial Services,9.0
2020-02-18,490.1305236816406,492.87030002230887,484.6509710003041,487.3907473409724,475940.0,468.67381744384767,,-0.644482783925323,0.0003924183039593,-0.0055898912805679,0.005589891280568,-0.0111797825611361,Financial Services,9.0
2020-02-19,489.7460021972656,497.9172474989245,486.7178113509693,492.2454184667973,531095.0,471.2862121582031,,-0.6469163819513121,-0.0007845287444794,0.0051034949919304,0.0166846595275882,-0.0061831864532027,Financial Services,9.0
2020-02-20,489.7940673828125,494.7449042913198,487.4388143032848,490.27472888171616,243208.0,472.8387481689453,,-0.6466121821980635,9.814308913442594e-05,0.000981354268891,0.010107996887267,-0.0048086598764106,Financial Services,9.0
2020-02-24,490.6592712402344,494.1200400339927,484.5068096831368,489.98636271802496,274934.0,474.6532455444336,,-0.6411363934968876,0.0017664645512042,-0.001371437495736,0.0070533035786943,-0.0125391731446267,Financial Services,9.0
2020-02-25,490.3227844238281,497.3885436786536,487.1023758435706,495.321675758817,601041.0,476.573486328125,,-0.6432659849123284,-0.000685785097988,0.0101951030908404,0.0144104240701936,-0.0065679358221988,Financial Services,9.0
2020-02-26,488.2559509277344,490.2747351162513,485.468120066092,485.468120066092,183689.0,478.2197509765625,,-0.6563467674447202,-0.0042152507730646,-0.0057097734422801,0.00413468424641,-0.0057097734422801,Financial Services,9.0
2020-02-27,485.5162048339844,489.84215864956695,480.66153506473137,488.4482578002304,334846.0,479.041682434082,,-0.6736863465225927,-0.0056112907350012,0.0060390424398883,0.0089100091253633,-0.0099989860707389,Financial Services,9.0
2020-02-28,480.7095336914063,484.0261096333265,471.14438785611566,481.7669948132684,515552.0,479.9525329589844,,-0.7041072875609584,-0.0099001250518954,0.0021997922815091,0.0068993346490384,-0.0198979740672898,Financial Services,9.0
2020-03-02,480.7095336914063,482.34379445585216,467.20295785858326,467.20295785858326,366929.0,480.7215881347656,,-0.7041072875609584,0.0,-0.0280971665552478,0.0033996845286097,-0.0280971665552478,Financial Services,9.0
2020-03-03,466.5300598144531,482.5841663255212,461.9157209550059,478.78692858068894,315822.0,480.6038238525391,,-0.793847759910909,-0.0294969683003119,0.026272409480132,0.0344117301197119,-0.0098907642977655,Financial Services,9.0
2020-03-04,459.848876953125,472.8747922658068,453.119615747732,466.24166923079815,225730.0,480.3442672729492,,-0.8361322981832708,-0.0143210125923833,0.0139019416988264,0.028326513264508,-0.0146336362719419,Financial Services,9.0
2020-03-05,461.4350891113281,465.6649048940648,454.7058273951213,459.5124429066976,183826.0,480.3851257324219,,-0.8260933200406649,0.0034494205329217,-0.0041666666666665,0.0091666539510091,-0.0145833333333332,Financial Services,9.0
2020-03-06,446.4864807128906,453.6483194866545,423.0301759575638,451.8218116474446,275087.0,479.1426147460937,,-0.920701567870695,-0.0323959073576888,0.0119495912307023,0.0160404381389751,-0.0525353079400632,Financial Services,9.0
2020-03-09,411.4462585449219,441.8721267030483,400.1507128956162,437.40198046247536,560611.0,476.2754684448242,,-1.1424676302710592,-0.0784799174927338,0.0630841121495326,0.0739485838702906,-0.0274532710280372,Financial Services,9.0
2020-03-11,402.79437255859375,428.653957674022,388.9513260039828,400.3910648464303,484812.0,473.2953704833984,,-1.1972245515693156,-0.0210279855671199,-0.0059665871121717,0.0642004627601058,-0.0343675271992466,Financial Services,9.0
2020-03-12,383.183349609375,416.7335160866145,323.10066274567623,389.3358108767678,671681.0,468.7819595336914,,-1.3213407548925644,-0.0486874303249258,0.0160561811301684,0.0875564309134027,-0.1567987933842853,Financial Services,9.0
2020-03-13,381.7413635253906,401.8810624753801,307.7194936194187,327.81113815501834,350245.0,463.3216400146485,,-1.330466940632724,-0.0037631752148269,-0.1412742514259533,0.0527574448941003,-0.1939058141941396,Financial Services,9.0
2020-03-16,349.1525573730469,365.206635343815,343.52881143956347,352.3729662487509,227491.0,456.4409744262695,,-1.5367182361893066,-0.085368810577364,0.0092235007526044,0.0459801242515756,-0.0161068444573206,Financial Services,9.0
2020-03-17,348.960205078125,353.57454316244144,336.4630076510847,349.15248138882407,407792.0,449.3680374145508,,-1.5379356146304026,-0.0005509118889722,0.0005509978155131,0.0132231068676824,-0.0358126721763085,Financial Services,9.0
2020-03-18,318.77471923828125,355.6414629156571,305.8449128868622,348.96025619303896,421641.0,440.8098602294922,,-1.7289765362391525,-0.0865012267891287,0.094692380333317,0.11565140349106,-0.0405609528331327,Financial Services,9.0
2020-03-19,307.383056640625,329.6857639628989,255.7119407862588,284.5516333561376,845755.0,431.67248687744143,,-1.801073229757982,-0.0357357779966895,-0.0742767787333855,0.0725567230868842,-0.1681000781860828,Financial Services,9.0
2020-03-20,322.7161865234375,333.963649543742,298.2505011264322,308.00792502991874,581465.0,423.32099609375,,-1.7040313839019627,0.0498828076289811,-0.0455764603937849,0.0348524911051761,-0.0758117702758255,Financial Services,9.0
2020-03-23,272.1505432128906,304.2587250788838,258.2113599154378,288.3968958093685,553636.0,412.4388198852539,432.7943560791016,-2.024056284314041,-0.1566876575212458,0.0596961975702143,0.1179794884365763,-0.051218649549227,Financial Services,9.0
2020-03-24,277.7742614746094,292.6266825588112,253.88538173267727,279.4565765361927,345077.0,401.79456939697263,430.9322729492188,-1.9884643337558496,0.020663997930438,0.0060564108879364,0.053469392755669,-0.0860010557317806,Financial Services,9.0
2020-03-25,289.93505859375,294.0206818500059,264.79646489623804,272.0544427106853,207322.0,391.7751831054687,429.3143664550781,-1.9114998647569408,0.0437794238191223,-0.0616711065222317,0.0140915116511679,-0.0867042220400656,Financial Services,9.0
2020-03-26,296.6161804199219,335.405566787929,289.0698188357083,289.3582039818542,653135.0,382.1931945800781,427.8166235351562,-1.86921571276998,0.0230435113938163,-0.0244692532544666,0.1307729953001641,-0.0254415034727037,Financial Services,9.0
2020-03-27,293.4919128417969,324.68685727408945,284.3112895301612,307.6233732870721,280615.0,372.5919799804688,426.4669256591797,-1.8889888898738416,-0.0105330315214158,0.0481494031929004,0.1062889404012568,-0.0312806687678115,Financial Services,9.0
2020-03-30,275.1787109375,287.00297219659564,270.5162884829867,273.11187233851985,184906.0,362.3154388427735,424.56831298828126,-2.0048913135739763,-0.0623976372192864,-0.0075108957082424,0.0429693896697598,-0.0169432527633733,Financial Services,9.0
2020-03-31,268.2571716308594,289.35822323273084,265.5174245484556,289.35822323273084,309519.0,351.6928207397461,422.45916931152345,-2.048697043755282,-0.0251528880379582,0.0786597855840662,0.0786597855840662,-0.0102131363935121,Financial Services,9.0
2020-04-01,264.3638000488281,275.8996749600497,260.806893549636,264.5560763655806,162598.0,341.58450775146486,420.2615844726562,-2.0733378031965226,-0.0145135787362613,0.0007273171164772,0.0436363636363636,-0.0134545898437499,Financial Services,9.0
2020-04-03,253.0202178955078,267.87264020646165,243.5031116741583,265.1328638695676,456486.0,331.243074798584,416.40860260009765,-2.1451302003907533,-0.0429089843285092,0.0478722454466544,0.0587005356112988,-0.0376140148028798,Financial Services,9.0
2020-04-07,264.02734375,268.0168281462037,248.06937682793657,258.8362056599247,473914.0,321.3726875305176,412.9391873168945,-2.0754672014692632,0.0435029498671837,-0.0196613654341447,0.0151101182913133,-0.0604405842796857,Financial Services,9.0
2020-04-08,272.4389343261719,290.3195481244665,258.5958888923228,264.3638269345307,603068.0,312.67031021118163,409.2130990600586,-2.0222310857945494,0.0318587857481025,-0.0296400637875546,0.0656316390405764,-0.0508115533049169,Financial Services,9.0
2020-04-09,273.3041076660156,280.56211366610285,268.2091076779997,273.9289910640967,607656.0,305.7632026672363,405.5917947387695,-2.0167554902360743,0.0031756596830904,0.002286403242957,0.0265565199955086,-0.0186422371457443,Financial Services,9.0
2020-04-13,257.1058349609375,277.7742784059172,253.8373134579793,277.7742784059172,353033.0,298.4787757873535,401.6955520629882,-2.119272738507868,-0.0592683104670816,0.0803888540612851,0.0803888540612851,-0.0127127472756687,Financial Services,9.0
2020-04-15,259.7013854980469,267.1997220071173,255.71190117794575,258.59586998822334,283508.0,292.30467758178713,397.78296661376953,-2.1028457586897416,0.0100952611110662,-0.0042568718210855,0.0288729168490586,-0.0153618137710362,Financial Services,9.0
2020-04-16,273.49639892578125,277.2455528327092,255.2312615634268,257.634569111105,426973.0,286.89242935180664,393.8713430786133,-2.015538498080379,0.0531187517589817,-0.0579964850615114,0.0137082386519662,-0.0667838312829526,Financial Services,9.0
2020-04-17,295.9432983398437,299.9327830157116,275.03452260076773,282.3886378553375,2389268.0,284.23196640014646,390.540358581543,-1.8734743161727605,0.0820738390056606,-0.0458015456357484,0.0134805711034773,-0.0706512898125019,Financial Services,9.0
2020-04-20,299.3079833984375,308.29636116219416,291.5693140564841,300.41349920807204,1221844.0,281.7493553161621,387.2199496459961,-1.8521795608745544,0.0113693571622289,0.003693572744309,0.0300305312998998,-0.0258552052440637,Financial Services,9.0
2020-04-21,280.0333557128906,291.1366530750124,273.9770330333678,288.589153196713,329873.0,279.8122871398926,383.4429098510742,-1.974166752210464,-0.0643973056338045,0.030552779907385,0.0396499100396656,-0.0216271474664332,Financial Services,9.0
2020-04-22,279.6488647460937,283.49415688240924,274.21739547099827,280.0333880922752,186696.0,278.425577545166,379.73508697509766,-1.976600157093752,-0.0013730184599547,0.0013750220174522,0.0137504299894326,-0.0194224613785826,Financial Services,9.0
2020-04-23,300.173095703125,304.73937978507803,281.6676286341573,281.6676286341573,776685.0,277.2984230041504,376.5261904907227,-1.84670435160148,0.0733928634956775,-0.0616493194555645,0.0152121697357885,-0.0616493194555645,Financial Services,9.0
2020-04-24,280.8985595703125,293.107342643905,278.7836374821015,288.3488119512997,319376.0,277.7358238220215,372.71742767333984,-1.968690963509288,-0.0642114047152155,0.0265229283923127,0.0434633167655544,-0.0075291311263617,Financial Services,9.0
2020-04-27,278.6394348144531,287.916194478619,276.8129272611697,287.4355330521105,263739.0,277.77908248901366,368.9144326782227,-1.9829887381973743,-0.0080424932022262,0.0315680307186767,0.03329306087038,-0.0065550935189762,Financial Services,9.0
2020-04-28,297.4814453125,300.8941305858408,275.32293023409835,283.5903147694027,808808.0,278.1564018249512,365.61613494873046,-1.8637395377834032,0.0676214783115456,-0.0466957881306003,0.0114719264919391,-0.0744870492851225,Financial Services,9.0
2020-04-29,301.4228210449219,313.19902803440624,294.64550549199635,300.4134436092948,1043579.0,278.3967338562012,362.1755599975586,-1.8387949648743147,0.0132491481217644,-0.0033487094047091,0.0390687305913355,-0.0224844141841386,Financial Services,9.0
2020-04-30,307.7195129394531,312.3819355807216,301.3747749674255,309.54602085968423,734522.0,279.108113861084,358.51099517822263,-1.7989438314852415,0.0208898976948823,0.0059356259301972,0.0151515339301404,-0.0206185753754134,Financial Services,9.0
2020-05-04,288.58917236328125,298.0101258987284,284.40741150338147,292.24218797810784,290175.0,279.77863693237305,354.5474612426758,-1.920017844133304,-0.0621681101514545,0.0126581866703858,0.0326448614073013,-0.0144903595157607,Financial Services,9.0
2020-05-05,279.504638671875,296.3277897527273,278.78364648269564,285.5609613260829,221646.0,280.3410102844238,350.3291751098633,-1.9775129494961985,-0.0314791217460178,0.0216680577574162,0.060189165950129,-0.0025795356835768,Financial Services,9.0
2020-05-06,284.9842529296875,291.8577074250053,275.0345526909565,281.47540004392584,370446.0,281.3720329284668,346.230094909668,-1.9428330187696516,0.019604734589916,-0.0123124448094589,0.0241187168226226,-0.0349131579602955,Financial Services,9.0
2020-05-07,291.08856201171875,302.7205749542476,281.7637474960278,285.5129009337694,473717.0,283.2754501342773,342.2492556762695,-1.9041994569643748,0.0214198118642623,-0.0191545179220229,0.0399603916489874,-0.032034286923701,Financial Services,9.0
2020-05-08,288.1085205078125,300.79796675532026,285.8013217925835,300.79796675532026,251482.0,284.479508972168,338.2165060424805,-1.9230598416657896,-0.0102375767818258,0.0440439811538433,0.0440439811538433,-0.0080080891435018,Financial Services,9.0
2020-05-11,295.12615966796875,296.80847491037576,286.7145834559338,296.0874826636299,210591.0,285.61387023925784,334.3231478881836,-1.878645905120688,0.0243576245082482,0.003257328990228,0.0057003257328991,-0.0285016286644951,Financial Services,9.0
2020-05-12,284.55157470703125,294.1648035822688,281.6195516349824,289.7427124322103,200292.0,286.1762435913086,330.2009939575196,-1.9455713959769907,-0.0358307273500743,0.018243222623258,0.0337837837837837,-0.0103040128140834,Financial Services,9.0
2020-05-13,296.0874938964844,303.5858018122093,288.3969096394328,297.48142402797527,474375.0,288.1253265380859,326.3162881469727,-1.8725617169130144,0.0405406970646016,0.0047078318410105,0.0253246356914571,-0.025974025974026,Financial Services,9.0
2020-05-14,292.0979919433594,309.2576129217356,288.6372233644622,297.04879939923006,1175355.0,289.7451568603516,322.3931289672852,-1.8978108758607524,-0.0134740643740926,0.0169491321146455,0.0587461107288393,-0.0118479711410279,Financial Services,9.0
2020-05-15,284.2632751464844,295.07816088669506,282.6290140108394,292.09805317083044,297627.0,290.2835006713867,318.36807037353515,-1.947396015068381,-0.0268222206689946,0.0275616961786875,0.0380453146282706,-0.0057491110478581,Financial Services,9.0
2020-05-18,266.3345642089844,285.4649181652822,263.4025403668102,284.26326424025115,291334.0,288.8030639648438,314.0805709838868,-2.0608650338852272,-0.0630707956497761,0.0673164599739997,0.0718282811437378,-0.0110087995934073,Financial Services,9.0
2020-05-19,267.6323547363281,276.7649245126783,263.01801542633694,267.34396953092386,280894.0,287.21928253173826,309.8190274047852,-2.0526514474048136,0.0048727829645325,-0.0010775423834251,0.0341235639665002,-0.0172413358412409,Financial Services,9.0
2020-05-20,273.25604248046875,274.4096417297972,264.6041361222481,267.68038122895894,286493.0,286.8804168701172,305.95354705810547,-2.0170596899893227,0.021012734987446,-0.0204045304941732,0.004221678828606,-0.0316622691292874,Financial Services,9.0
2020-05-21,273.97705078125,280.7063116776316,270.42014400112004,274.40965785948856,246932.0,286.596826171875,302.23611053466794,-2.0124965005478925,0.0026385813621405,0.0015789902001097,0.024561403508772,-0.0129824989720394,Financial Services,9.0
2020-05-22,263.4505615234375,276.47650602836194,257.0097149008986,273.49639880312736,294130.0,284.7606994628906,298.27641998291017,-2.079117598508246,-0.0384210620115664,0.0381317740284874,0.0494436012191441,-0.0244480276879801,Financial Services,9.0
2020-05-26,260.85504150390625,269.0262882439463,259.84563459837227,264.55614148302226,176079.0,283.75852355957034,294.5637911987305,-2.095544385183673,-0.0098520193106528,0.0141883398449118,0.0313248564909092,-0.0038696085753775,Financial Services,9.0
2020-05-27,265.0848388671875,267.6323391574816,258.01910837354006,261.19149213459207,228845.0,283.080793762207,291.6365628051758,-2.0687744206123924,0.0162151259906468,-0.0146871724133045,0.0096101319908772,-0.0266546005567203,Financial Services,9.0
2020-05-28,271.2853698730469,274.8422474695312,265.3732097889672,267.1516632558346,495767.0,281.7709899902344,289.00638275146486,-2.0295318798725166,0.0233907417427443,-0.0152374844951894,0.0131112031516804,-0.0217931401418601,Financial Services,9.0
2020-05-29,266.5267944335937,278.78366234713144,260.5185258485263,272.4389248538504,429095.0,280.026188659668,286.6732516479492,-2.0596484280149334,-0.0175408480069529,0.0221821240630635,0.0459873760144273,-0.0225428313796212,Financial Services,9.0
2020-06-01,280.4179382324219,283.59029248120976,269.1223926844415,269.17044710080927,725708.0,278.6611099243164,284.6467831420898,-1.9717327678990733,0.0521191268155561,-0.0401097419177592,0.0113129504795035,-0.0402811090445226,Financial Services,9.0
2020-06-02,293.44384765625,297.04880892966827,277.9184869728452,280.7063178235053,589976.0,278.90384368896486,283.5326089477539,-1.8892930896270903,0.0464517694764295,-0.0434070434070434,0.0122850122850122,-0.0529074329123158,Financial Services,9.0
2020-06-03,302.9609375,313.1990215797604,296.56814541919186,296.56814541919186,1129923.0,280.07665863037107,282.6126235961914,-1.829060379627658,0.0324324054491632,-0.0211010440275263,0.0337934129866508,-0.0211010440275263,Financial Services,9.0
2020-06-04,290.8482666015625,308.4885498032518,287.675912385346,302.14381203356857,350300.0,280.36985931396487,282.05409454345704,-1.9057202625879173,-0.0399809658578096,0.0388365575081113,0.0606511546649681,-0.0109072481444847,Financial Services,9.0
2020-06-05,301.37481689453125,303.7781248442484,291.2809235057192,293.2035698654929,333089.0,280.8841720581055,281.93392974853515,-1.8390987783421624,0.0361925839062648,-0.0271132376395534,0.0079744816586921,-0.0334928229665073,Financial Services,9.0
2020-06-08,303.441650390625,316.85212024306264,301.8554730398728,304.16264276253554,675484.0,281.6508285522461,281.5484390258789,-1.8260179958097709,0.006858016596712,0.002376049467772,0.0441945587732406,-0.0052272894927585,Financial Services,9.0
2020-06-09,298.4908447265625,308.34440723363906,296.08753679800725,306.3737064671257,309696.0,281.8190628051758,282.0752450561524,-1.8573511498224813,-0.0163155112611905,0.0264090570274757,0.033011272141707,-0.0080515297906602,Financial Services,9.0
2020-06-10,298.29852294921875,302.480283975792,294.1648456762501,300.7499142655378,177581.0,282.5064102172852,282.48573028564454,-1.8585683351208768,-0.000644313823159,0.0082179130224402,0.0140187118099983,-0.0138575184084045,Financial Services,9.0
2020-06-11,299.3079833984375,312.4300391763949,295.12622162200995,298.0101912144074,497410.0,282.6674346923828,282.6731887817383,-1.8521795608745544,0.0033840611721386,-0.0043359758376456,0.0438413156540813,-0.013971434135991,Financial Services,9.0
2020-06-12,299.1636962890625,302.33605010374214,286.0896990657757,287.62782156332355,316164.0,283.02071990966795,282.7241390991211,-1.8530927395624013,-0.0004820690304906,-0.0385604097984956,0.0106040734689092,-0.0437018173844672,Financial Services,9.0
2020-06-15,291.7615051269531,303.5857652637561,288.9255907886786,299.93274991634064,332099.0,283.39563140869143,282.68953094482424,-1.8999404672761933,-0.0247429459320395,0.0280065897858321,0.0405271426456959,-0.0097199743230023,Financial Services,9.0
2020-06-16,306.56591796875,325.888517342339,299.9327947221527,312.4299945022424,3925398.0,285.4071990966797,283.31727508544924,-1.8062448187059088,0.0507414877619139,0.0191282728763415,0.0630291830925533,-0.021636858038712,Financial Services,9.0
2020-06-17,319.5437316894531,322.42770043996666,303.2973802623428,307.6233333881132,1638217.0,288.0027679443359,284.3430062866211,-1.724109533329875,0.0423328653318404,-0.0373044347899296,0.0090252709238443,-0.0508423411756961,Financial Services,9.0
2020-06-18,336.27081298828125,339.77966581840286,322.0432426594229,322.8122894144546,1518072.0,291.1535064697265,285.78114654541014,-1.6182455083442444,0.0523467670931634,-0.0400228716082345,0.0104346041779246,-0.0423098579458163,Financial Services,9.0
2020-06-19,346.12432861328125,351.5077431904931,333.2906902482016,343.09616708149,972099.0,294.7608703613281,287.64322875976563,-1.5558835932147723,0.0293023219512761,-0.0087487682357474,0.0155534128409293,-0.0370781170352761,Financial Services,9.0
2020-06-22,354.2475280761719,360.49612762161314,347.1337436918887,350.8828975517035,577315.0,299.3007186889648,289.44763244628905,-1.5044726760595506,0.0234690219420159,-0.0094979647218453,0.0176390773405696,-0.0200813945630512,Financial Services,9.0
2020-06-23,349.0083312988281,356.65086149432153,337.85700707770224,353.67075408877844,644843.0,303.70838317871096,290.97902038574216,-1.537631028591753,-0.0147896495024157,0.0133590587153011,0.0218978445788151,-0.0319514556561628,Financial Services,9.0
2020-06-24,353.4784240722656,355.68945489482184,347.4701562530963,355.4971785897104,470636.0,308.12806243896483,292.5825067138672,-1.5093402583969295,0.012807982998005,0.0057111110041387,0.0062550658597033,-0.0169975517881707,Financial Services,9.0
2020-06-25,347.5182800292969,354.63206467973544,342.7597192317546,346.172433636606,420141.0,311.93970794677733,294.39075561523435,-1.547061414085161,-0.0168614083267222,-0.0038727355366094,0.0204702459100536,-0.0136929798258126,Financial Services,9.0
2020-06-26,340.6928100585937,350.88283807281493,337.80884152648844,349.8253770769273,321865.0,315.6480087280273,296.0105841064453,-1.5902591310453702,-0.0196406070210974,0.0268058695361457,0.0299097242834935,-0.008465011432467,Financial Services,9.0
2020-06-29,330.0221862792969,339.10670069766405,326.9459701687274,336.46306235062343,254280.0,318.1282211303711,297.14109985351564,-1.6577924419800691,-0.0313203668062783,0.0195164941604126,0.0275269809002445,-0.009321240324025,Financial Services,9.0
2020-06-30,324.7829895019531,346.0762886145363,319.1592439445168,330.1664043034071,580889.0,319.69517822265624,297.7178936767578,-1.6909507945122717,-0.0158752865569766,0.0165754210517901,0.0655616205307916,-0.017315394399381,Financial Services,9.0
2020-07-01,332.3293762207031,336.3669152594881,318.34210882584966,324.8310391419595,506428.0,321.1636001586914,298.3783215332031,-1.643190467538734,0.0232351661345386,-0.0225629679928263,0.0121492089706316,-0.0420885675347711,Financial Services,9.0
2020-07-02,344.7304077148437,352.61323811904464,333.8193866188166,335.9343087944972,833878.0,323.85770721435546,299.67226257324216,-1.5647055792016833,0.0373154839188967,-0.025515877693106,0.0228666523978977,-0.0316508809546403,Financial Services,9.0
2020-07-03,339.6835021972656,346.3166253086628,335.69401744700326,346.0282401314394,450375.0,325.7731414794922,300.8729553222656,-1.5966469395781906,-0.0146401518538302,0.0186783811787514,0.0195273631733374,-0.0117447115460601,Financial Services,9.0
2020-07-06,356.698974609375,360.9768747399981,339.68357095234705,340.35647961448825,1277477.0,328.4360076904297,302.00347290039065,-1.4889577160730685,0.0500921366567514,-0.045815929279818,0.0119930261512746,-0.0477024181963564,Financial Services,9.0
