Date_Ticker,Close_GLAXO.NS,High_GLAXO.NS,Low_GLAXO.NS,Open_GLAXO.NS,Volume_GLAXO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-04,1194.4134521484375,1209.4285774655534,1173.1914035249854,1192.9986043377196,48286.0,1217.0091186523437,,-0.9174477498486536,-0.0031992537926958,-0.0011845544841888,0.0125711287746363,-0.0177677575426492,Healthcare,11.0
2020-03-05,1199.6160888671875,1213.07953745824,1192.542073505787,1208.5156565799173,21513.0,1214.1681030273437,,-0.905655723365175,0.0043558088778988,0.0074186798554307,0.0112231310633439,-0.0058968993722655,Healthcare,11.0
2020-03-06,1214.8594970703125,1223.1201666455413,1180.493560630853,1195.9193900121818,34384.0,1213.6204406738282,,-0.8711058051319999,0.0127069054379885,-0.0155903683543698,0.0067996913183374,-0.0282879925804873,Healthcare,11.0
2020-03-09,1196.649658203125,1203.9518681692768,1178.3941332877455,1203.9518681692768,41575.0,1211.546160888672,,-0.912379281215363,-0.0149892550629116,0.0061022120518687,0.0061022120518687,-0.015255530129672,Healthcare,11.0
2020-03-11,1184.098876953125,1211.8472945812143,1179.3524854766722,1202.99329895012,26647.0,1211.3567504882812,,-0.9408262308851272,-0.0104882671080574,0.0159567941197724,0.0234342065246193,-0.0040084418360956,Healthcare,11.0
2020-03-12,1097.3851318359375,1172.917358626891,1058.820339305209,1169.2662540085971,90470.0,1205.8686767578124,,-1.1373671070178697,-0.0732318447428273,0.0655021834061135,0.0688292784362654,-0.0351424412559783,Healthcare,11.0
2020-03-13,1154.5250244140625,1184.7835795666156,878.6840845879682,1050.6054700163131,61361.0,1203.9883544921877,,-1.0078567908129994,0.0520691331789135,-0.0900106556377935,0.0262086611486915,-0.2389215772660167,Healthcare,11.0
2020-03-16,1123.490478515625,1145.5340443630412,1098.0696855527797,1145.5340443630412,33319.0,1198.8288818359374,,-1.0781980825311417,-0.0268807910111675,0.0196206076232532,0.0196206076232532,-0.0226266207404193,Healthcare,11.0
2020-03-17,1137.912353515625,1148.500534048427,1101.6750752955463,1132.618207537792,33608.0,1194.753332519531,,-1.0455102088365356,0.0128366686463194,-0.0046525076922459,0.0093049174658217,-0.031845403653561,Healthcare,11.0
2020-03-18,1121.345703125,1150.098157051282,1102.5425333181047,1148.91150327247,31577.0,1190.7120178222656,,-1.0830593191645232,-0.0145588105616761,0.024582784836691,0.0256410256410255,-0.01676839689535,Healthcare,11.0
2020-03-19,1087.5728759765625,1118.1508796234068,1049.6926625036062,1118.1508796234068,57519.0,1183.7110168457032,,-1.159607057106912,-0.0301181224080302,0.0281158203944609,0.0281158203944609,-0.0348300461603021,Healthcare,11.0
2020-03-20,1118.1051025390625,1163.7895935041988,1073.4704378559034,1097.156934425135,31931.0,1178.3986511230469,,-1.090404296336201,0.0280737293444214,-0.0187354194756441,0.0408588520537049,-0.0399199186031795,Healthcare,11.0
2020-03-23,1005.7426147460938,1086.1581901584807,961.8837772940512,1004.0540007566732,42795.0,1167.3175567626954,1296.3804699707032,-1.3450792820081947,-0.1004936723191845,-0.0016789722983419,0.0799564165158581,-0.0436084111471352,Healthcare,11.0
2020-03-24,1040.3824462890625,1058.820482536492,1004.05390585357,1022.309431414544,20245.0,1158.2422821044922,1287.4882067871094,-1.2665664368837573,0.0344420441523339,-0.0173715107737382,0.0177223638414854,-0.03491844808135,Healthcare,11.0
2020-03-25,1092.3193359375,1099.895423673869,888.1313255059538,1048.7799517023032,30972.0,1150.508792114258,1279.616427001953,-1.1488489771970785,0.0499209591950451,-0.0398595747623825,0.0069357810368397,-0.1869306929885102,Healthcare,11.0
2020-03-26,1094.510009765625,1131.8425817215,1072.5578071916125,1093.505978147062,30310.0,1143.3503448486329,1271.7930212402343,-1.143883709546386,0.0020055250841502,-0.0009173343410335,0.0341089360743893,-0.0200566485259584,Healthcare,11.0
2020-03-27,1076.6651611328125,1138.5057458025497,1024.1805320773162,1130.92965912626,37410.0,1135.9751068115231,1263.650145263672,-1.184329917699538,-0.0163039611091667,0.0504005330091235,0.0574371558606685,-0.0487474016529657,Healthcare,11.0
2020-03-30,1120.2503662109375,1124.540370131734,1063.3843597430764,1076.6652991055882,26313.0,1132.3833404541017,1256.3077722167968,-1.085541952989869,0.0404816712303264,-0.0389065412696704,0.0038295045912877,-0.0507618726876216,Healthcare,11.0
2020-03-31,1147.7249755859375,1176.4774298797126,1114.4998950063302,1136.4065268492066,37373.0,1130.290805053711,1249.5450158691406,-1.0232694287127806,0.0245254187846671,-0.0098616384390803,0.0250516934852762,-0.028948642999291,Healthcare,11.0
2020-04-01,1104.687255859375,1158.63230014889,1049.6924967884993,1145.53398562571,54254.0,1125.6128204345705,1241.878604736328,-1.1208164915271326,-0.0374982862985889,0.0369758314397852,0.0488328655946603,-0.0497831026647387,Healthcare,11.0
2020-04-03,1117.4205322265625,1139.144649437222,1054.2564664262752,1122.7146785318776,64230.0,1121.7631744384769,1234.5919128417968,-1.0919559078922627,0.0115265893578919,0.00473782801786,0.0194413084278775,-0.056526673690546,Healthcare,11.0
2020-04-07,1139.60107421875,1154.6618813670154,1072.5120241946586,1150.0980004129956,162388.0,1118.7624237060547,1227.7826013183594,-1.0416826420985617,0.019849771283503,0.0092110532639166,0.0132158590308371,-0.0588706447737285,Healthcare,11.0
2020-04-08,1137.5472412109375,1178.393972640578,1108.1102112979563,1154.6617934859264,191915.0,1114.896810913086,1220.778865966797,-1.0463377534449845,-0.0018022385677553,0.0150451354062186,0.0359077231695084,-0.0258776328986961,Healthcare,11.0
2020-04-09,1274.5550537109375,1291.578352514521,1153.7491431649148,1159.2258004900648,199985.0,1118.7920806884763,1216.3436853027345,-0.7358029533462261,0.1204414265504727,-0.090485893791002,0.0133562679415213,-0.0947828108282099,Healthcare,11.0
2020-04-13,1324.712158203125,1353.9209969244694,1219.514699995783,1290.665560999407,144063.0,1125.8227447509769,1212.248973388672,-0.6221194623627176,0.0393526386688062,-0.0257011283491952,0.0220491965295797,-0.0794115593760644,Healthcare,11.0
2020-04-15,1348.0335693359375,1409.3265162081952,1336.0762228625297,1409.3265162081952,165724.0,1138.3551666259766,1208.4217028808594,-0.5692603617610722,0.0176048894761004,0.0454684128544748,0.0454684128544748,-0.0088702141737451,Healthcare,11.0
2020-04-16,1345.79736328125,1364.0528887966689,1325.351152419404,1351.8216644167612,44295.0,1147.918783569336,1204.3735412597655,-0.5743288303943628,-0.0016588652579246,0.0044763805457481,0.0135648397102734,-0.0151926370341485,Healthcare,11.0
2020-04-17,1328.36328125,1373.7282149417144,1300.7061171375035,1367.338781383846,51378.0,1158.1624237060546,1200.3646252441406,-0.6138440162782304,-0.0129544629131559,0.0293409948046514,0.0341509994532713,-0.0208204822452414,Healthcare,11.0
2020-04-20,1328.6370849609375,1345.4321902170152,1303.855187530912,1335.3916514840523,28753.0,1167.6986602783204,1196.534617919922,-0.6132234269914532,0.0002061211076836,0.0050838310924563,0.0126408523788656,-0.018652119311237,Healthcare,11.0
2020-04-21,1332.1968994140625,1354.559916910222,1292.4911336555756,1303.444448347572,44520.0,1178.2412200927731,1193.1235754394531,-0.6051549362286374,0.0026792978258842,-0.0215827338129496,0.0167865707434053,-0.0298047276464542,Healthcare,11.0
2020-04-22,1310.974853515625,1341.78105111782,1305.2700021078113,1341.78105111782,20558.0,1189.4113189697266,1192.917288818359,-0.6532557245012621,-0.0159301120635932,0.0234986945169712,0.0234986945169712,-0.0043516100957353,Healthcare,11.0
2020-04-23,1322.156494140625,1337.673691517491,1301.6190270241843,1301.6190270241843,38181.0,1199.6138885498046,1194.231690673828,-0.6279119979436212,0.0085292563736171,-0.0155333103210218,0.0117362789092163,-0.0155333103210218,Healthcare,11.0
2020-04-24,1328.135009765625,1343.6065212667693,1314.488939180286,1319.5092081116495,33465.0,1215.7335083007813,1196.2781359863282,-0.6143614045824093,0.0045217912187361,-0.0064946722965293,0.0116490502752988,-0.0102746110034002,Healthcare,11.0
2020-04-27,1317.6383056640625,1350.9089580689697,1314.3979051481865,1350.9089580689697,33039.0,1229.5963012695313,1197.8681970214843,-0.6381526895492758,-0.0079033411696713,0.0252502164379162,0.0252502164379162,-0.0024592488712165,Healthcare,11.0
2020-04-28,1326.2637939453125,1334.2505855468414,1304.4941042645771,1323.5254653962168,34705.0,1241.293524169922,1200.635731201172,-0.6186026052854887,0.0065461729855394,-0.0020646937370957,0.0060220233998624,-0.0164142984073898,Healthcare,11.0
2020-04-29,1314.89990234375,1332.653356253452,1307.6432641323377,1332.653356253452,45650.0,1252.313018798828,1202.7907971191407,-0.6443594124517601,-0.0085683494139259,0.0135017531585921,0.0135017531585921,-0.0055187761429427,Healthcare,11.0
2020-04-30,1318.2769775390625,1360.036487127023,1307.551857590242,1332.5619468193,170424.0,1264.3936096191403,1205.3137072753907,-0.636705109010525,0.0025683135189933,0.0108360909912152,0.0316773411805435,-0.0081357105764238,Healthcare,11.0
2020-05-04,1351.3194580078125,1355.4726342171562,1295.2750894081096,1309.8338249842552,76546.0,1275.9470642089843,1207.8064978027344,-0.561812736963271,0.0250648998895764,-0.0307000929926056,0.0030734229309969,-0.0414738115902856,Healthcare,11.0
2020-05-05,1322.019287109375,1389.245271445155,1316.6795690273557,1369.1641965622416,72692.0,1284.6617797851563,1209.858416748047,-0.6282229842826036,-0.0216826381983971,0.0356612871783059,0.050850986056921,-0.0040390621635292,Healthcare,11.0
2020-05-06,1336.715087890625,1355.472683739812,1315.3105301475214,1323.5255161095808,33488.0,1296.2631713867188,1212.549278564453,-0.5949142446229828,0.0111161772937388,-0.0098671526195291,0.0140326057655166,-0.0160128047756837,Healthcare,11.0
2020-05-07,1324.9859619140625,1361.862144133624,1316.2233323328994,1360.0365916615951,29418.0,1306.6414428710937,1214.4971398925782,-0.6214988730759404,-0.0087745893517753,0.0264535857398058,0.0278313757877786,-0.0066133754115437,Healthcare,11.0
2020-05-08,1312.070068359375,1340.3661297881442,1306.502155975708,1327.1765586267863,21312.0,1315.264892578125,1216.251492919922,-0.6507733673541534,-0.0097479474695938,0.0115134783055455,0.0215659682444786,-0.0042436090251104,Healthcare,11.0
2020-05-11,1297.2374267578125,1327.1765292072903,1291.6695144975693,1322.2019437322983,27570.0,1323.2494018554687,1217.6489514160155,-0.684392263318044,-0.0113047633348647,0.019244369966167,0.0230791232444662,-0.0042921304499817,Healthcare,11.0
2020-05-12,1258.58154296875,1304.9049388686713,1253.24182405107,1297.5114733347386,34270.0,1322.450726318359,1218.382823486328,-0.7720076841180612,-0.0297986189665181,0.0309315916664092,0.0368060346655436,-0.00424264835879,Healthcare,11.0
2020-05-13,1277.9779052734375,1289.661484927754,1264.195007262229,1272.4099928689873,48678.0,1320.114013671875,1219.002598876953,-0.7280448955659177,0.0154112877413848,-0.0043568142934825,0.0091422391624342,-0.0107849266832664,Healthcare,11.0
2020-05-14,1296.32470703125,1305.2699583076835,1259.7224039115326,1268.713227143972,26400.0,1317.5285705566407,1220.1755139160157,-0.6864609865000472,0.0143561181160538,-0.0212998176595058,0.0069004711766385,-0.0282354435745819,Healthcare,11.0
2020-05-15,1271.4515380859375,1296.2791170888547,1267.0245958880275,1296.2791170888547,20461.0,1313.811279296875,1221.1211462402343,-0.7428372208571591,-0.0191874526578107,0.0195269565997717,0.0195269565997717,-0.0034818017559477,Healthcare,11.0
2020-05-18,1244.1597900390625,1294.7731917017445,1236.8118961972957,1276.9740537121895,22649.0,1309.601104736328,1222.162628173828,-0.8046952811344298,-0.0214650320750411,0.026374637675838,0.0406807888085605,-0.0059059084697923,Healthcare,11.0
2020-05-19,1265.1077880859375,1305.2699400886656,1253.3329530551084,1273.3227737228592,48216.0,1306.4246398925782,1223.6732702636718,-0.7572156355050573,0.0168370640287428,0.0064935064935065,0.0317460317460316,-0.0093073769221229,Healthcare,11.0
2020-05-20,1253.880859375,1276.7002687064437,1244.5249015491083,1266.0208297084869,37627.0,1302.508837890625,1224.7859484863282,-0.7826620096888214,-0.008874286299291,0.0096819169402888,0.018199025179169,-0.0074616003234591,Healthcare,11.0
2020-05-21,1250.366455078125,1265.1534963693991,1245.9395127934342,1255.067274791921,12717.0,1299.47841796875,1225.905008544922,-0.7906275761472764,-0.0028028215524613,0.0037595536050287,0.0118261660261433,-0.0035405158757351,Healthcare,11.0
2020-05-22,1258.261962890625,1264.2406914328851,1241.3756035772578,1255.0672462637715,15251.0,1296.28369140625,1227.0779260253903,-0.7727320277439117,0.0063145550493888,-0.0025389916575988,0.0047515769518498,-0.0134203844758796,Healthcare,11.0
2020-05-26,1252.7396240234375,1279.712204719157,1246.3046188063556,1262.3694572942895,23014.0,1292.5139221191407,1227.8355285644532,-0.7852486745314784,-0.0043888625978178,0.0076870189831816,0.0215308753538834,-0.0051367459715327,Healthcare,11.0
2020-05-27,1238.0439453125,1264.195005066501,1234.7122899820822,1264.195005066501,23755.0,1288.5342041015624,1228.6634143066406,-0.8185571375128617,-0.0117308325122975,0.0211228848967877,0.0211228848967877,-0.0026910638697698,Healthcare,11.0
2020-05-28,1223.759033203125,1250.503421009934,1219.4690295396144,1247.765092350788,73364.0,1283.4089660644531,1229.4566174316406,-0.8509345782249604,-0.0115382916442188,0.0196166553188403,0.0218542924556046,-0.0035055950943885,Healthcare,11.0
2020-05-29,1249.9100341796875,1272.364305822174,1218.5561948222075,1232.2478374606594,92092.0,1280.15947265625,1232.5071154785155,-0.7916620760773967,0.0213694038344408,-0.0141307744045912,0.0179647102819069,-0.0250848769112069,Healthcare,11.0
2020-06-01,1252.5115966796875,1274.7833607267428,1246.8524281780494,1268.7590594198307,28582.0,1276.8712036132813,1234.466846923828,-0.7857655094791822,0.0020813998038726,0.0129719060352127,0.0177816829050494,-0.0045182563711506,Healthcare,11.0
2020-06-02,1237.724609375,1267.8462259748342,1231.5176862337596,1252.6029069919502,42776.0,1271.1914611816403,1236.7515295410155,-0.8192809277822372,-0.0118058685794899,0.0120206849764934,0.0243362831858406,-0.0050147852714785,Healthcare,11.0
2020-06-03,1251.142333984375,1265.016599535129,1236.903047079898,1245.026777812075,24013.0,1267.6476135253906,1239.0161291503907,-0.7888690092695432,0.0108406381417514,-0.0048879779751555,0.0110892783130198,-0.0113810287748242,Healthcare,11.0
2020-06-04,1253.196044921875,1268.758923771824,1242.4709245230845,1263.236583167551,24515.0,1263.471661376953,1241.6531359863282,-0.7842141746013581,0.0016414686656471,0.0080119453666982,0.0124185508827703,-0.0085582143689729,Healthcare,11.0
2020-06-05,1261.7305908203125,1264.240725380242,1250.5033989467497,1257.8056085756357,23401.0,1260.3088928222655,1245.1362902832032,-0.76487021562453,0.0068102240930464,-0.0031107926472044,0.0019894378230915,-0.0088982481325619,Healthcare,11.0
2020-06-08,1234.21044921875,1271.6798480497794,1100.8081757812467,1259.8137566027178,37996.0,1256.4159118652344,1247.4583972167968,-0.8272459408842171,-0.0218114245638368,0.020744685316977,0.0303590030814819,-0.1080871366159201,Healthcare,11.0
2020-06-09,1237.1768798828125,1252.328942470696,1234.0734185279746,1235.898970922247,19187.0,1253.4128845214843,1252.0870825195314,-0.820522383034029,0.002403504739358,-0.001032923409211,0.0122472888349796,-0.0025085025474546,Healthcare,11.0
2020-06-10,1265.883544921875,1273.3226926149157,1234.8948400901068,1243.201080531552,36365.0,1253.7779846191406,1256.5971044921876,-0.7554573453055616,0.0232033636465803,-0.0179182867818404,0.0058766445956919,-0.0244799017698589,Healthcare,11.0
2020-06-11,1285.7364501953125,1309.8794459835028,1264.194955547808,1276.0153620070678,70165.0,1254.1659118652344,1260.4654467773437,-0.7104597801450603,0.015683042372324,-0.0075607160291426,0.0187775619058812,-0.0167542070104895,Healthcare,11.0
2020-06-12,1272.82080078125,1286.9688326955757,1256.89289974363,1269.67176727915,34995.0,1252.9907165527345,1264.0316625976564,-0.7397337210667982,-0.0100453319279394,-0.0024740587992961,0.0111154939529913,-0.0125138597890948,Healthcare,11.0
2020-06-15,1267.2984619140625,1293.632032242071,1264.1950006387503,1275.148314723707,22431.0,1252.7830627441406,1267.8443286132813,-0.7522503678543649,-0.0043386617061867,0.0061941626582491,0.0207792963689357,-0.0024488795406765,Healthcare,11.0
2020-06-16,1255.4324951171875,1290.6656366041236,1251.4162572731636,1277.8867689149738,28253.0,1253.346697998047,1270.5479711914063,-0.7791451526115925,-0.0093631982942307,0.0178856879084448,0.0280645447875294,-0.0031990870553728,Healthcare,11.0
2020-06-17,1268.8045654296875,1282.4505246639017,1250.0926538598585,1263.2822250070035,24090.0,1253.5315368652343,1272.9695629882813,-0.7488367117597342,0.0106513654573293,-0.0043523963998457,0.0107549733079601,-0.0147476704290485,Healthcare,11.0
2020-06-18,1251.9637451171875,1275.467730980847,1241.4668193916696,1260.5438632121848,25720.0,1253.4356811523437,1275.9150927734374,-0.7870072414092116,-0.0132729821214008,0.006853327924599,0.0187736952889632,-0.0083843687698283,Healthcare,11.0
2020-06-19,1248.495361328125,1262.5520260120827,1242.2884384478457,1251.9638441188515,16503.0,1253.3421264648437,1278.5365893554688,-0.7948685001721183,-0.0027703548146578,0.0027781302984073,0.0112588841892087,-0.0049715225803296,Healthcare,11.0
2020-06-22,1312.20703125,1317.9118824496322,1251.5074144859143,1291.5783115967054,83557.0,1256.0393798828125,1281.9887084960938,-0.650462934371646,0.0510307622241381,-0.0157206288047732,0.0043475237243606,-0.0462576524271961,Healthcare,11.0
2020-06-23,1379.2049560546875,1391.983823946657,1323.5712864798752,1331.7405895988015,156652.0,1262.362646484375,1286.821862792969,-0.4986089137386602,0.0510574346952444,-0.0344142951687623,0.0092653871608205,-0.0403374925028955,Healthcare,11.0
2020-06-24,1336.304443359375,1391.0710189068905,1332.653338322874,1382.856032574763,43391.0,1267.2756713867188,1288.0568505859376,-0.5958449902140298,-0.031105248358469,0.0348360655737705,0.0409836065573772,-0.0027322404371583,Healthcare,11.0
2020-06-25,1369.8031005859375,1389.8841755465637,1318.9615144593172,1331.7403803433522,51147.0,1274.5778747558593,1288.9586694335935,-0.5199186715931307,0.0250681327844343,-0.0277870010852683,0.0146598258917916,-0.0371159811982266,Healthcare,11.0
2020-06-26,1351.9129638671875,1388.332760743255,1349.996155910108,1371.4463990905592,28565.0,1279.6780212402343,1289.0362573242187,-0.5604675273724059,-0.0130603710205484,0.0144487372674464,0.0269394538328027,-0.001417848639898,Healthcare,11.0
2020-06-29,1360.264892578125,1374.1847312708387,1343.1503368083952,1354.6057240394234,25744.0,1285.0656860351562,1289.3256079101564,-0.5415374790389209,0.0061778597692018,-0.0041603430108202,0.0102331823519543,-0.0125817815802717,Healthcare,11.0
2020-06-30,1352.3692626953125,1377.3336707186463,1346.344961761161,1369.164367892706,19325.0,1290.797918701172,1289.8057275390624,-0.5594333041205232,-0.0058044796464957,0.0124190231622984,0.0184597570441518,-0.0044546272237399,Healthcare,11.0
