Date_Ticker,Close_CHAMBLFERT.NS,High_CHAMBLFERT.NS,Low_CHAMBLFERT.NS,Open_CHAMBLFERT.NS,Volume_CHAMBLFERT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,157.21351623535156,158.9105452202787,149.12005467278843,153.07975355974455,956657.0,,,-1.2564124735164304,0.0188945263695448,-0.0262939394435951,0.0107944216602002,-0.0514806980746304,Chemicals,2.0
2020-01-31,157.47457885742188,160.999157667607,155.08134813533582,159.25862623336258,692978.0,,,-1.2540352750092791,0.0016605609258143,0.0113291134917463,0.0223818906883777,-0.0151975686453678,Chemicals,2.0
2020-02-03,147.51004028320312,154.2545996471844,142.0273635637394,154.2545996471844,1413859.0,,,-1.344770923166153,-0.0632771247684407,0.0457227138643068,0.0457227138643068,-0.0371681595973912,Chemicals,2.0
2020-02-04,150.94760131835938,152.03543357530808,147.59708593447883,147.59708593447883,399348.0,,,-1.3134689891849127,0.0233039122527287,-0.0221965460505335,0.0072066879330821,-0.0221965460505335,Chemicals,2.0
2020-02-05,147.85816955566406,152.29653091103864,146.24818562498385,151.16518259700163,654464.0,,,-1.3416009083236342,-0.0204669152455061,0.0223661164700985,0.0300176944480816,-0.0108887045979161,Chemicals,2.0
2020-02-06,144.9862823486328,147.9886965942179,144.55114946436825,147.9451806499511,235268.0,148.9938491821289,,-1.3677518981785604,-0.0194232568661014,0.0204081258818911,0.0207082642367884,-0.0030012003702408,Chemicals,2.0
2020-02-07,142.2449188232422,145.98706380003696,140.98303627783002,145.33436455800998,236261.0,149.24405059814453,,-1.392714358252075,-0.018907744105051,0.0217191992538365,0.0263077585319224,-0.0088711959334042,Chemicals,2.0
2020-02-10,141.6792755126953,145.6389875757759,140.63495920398896,141.85332601761266,368261.0,149.45726623535157,,-1.397865024489733,-0.0039765449284677,0.0012284824600317,0.0279484211699385,-0.0073709884873937,Chemicals,2.0
2020-02-11,142.85411071777344,144.46410758994412,138.80738048551862,142.02736095065913,402473.0,149.7096420288086,,-1.387167144902405,0.0082922163515217,-0.0057873712066127,0.0112702173152821,-0.028327712880798,Chemicals,2.0
2020-02-12,141.41818237304688,145.24734630715963,140.59143257809086,142.81061286501586,273232.0,149.2679817199707,,-1.40024250088554,-0.0100517117604226,0.0098461914062499,0.027076885516827,-0.0058461350661057,Chemicals,2.0
2020-02-13,139.28602600097656,141.72277258287966,138.58981079483274,140.98304143650174,151003.0,148.6457405090332,,-1.4196576086650567,-0.0150769606587496,0.0121836732962232,0.0174945516924003,-0.0049984569603481,Chemicals,2.0
2020-02-14,141.76629638671875,144.0289928243411,136.67524932087233,139.5906318425444,321935.0,148.11052703857422,,-1.3970726249873493,0.0178070295847538,-0.0153468391262717,0.0159607501591916,-0.0359115473536725,Chemicals,2.0
2020-02-17,140.76548767089844,144.42060123278776,139.6776554632408,141.85331987855608,315181.0,147.8211639404297,,-1.406185844514238,-0.0070595673395476,0.007727975270479,0.0259659780416827,-0.0077279752704791,Chemicals,2.0
2020-02-18,134.2384796142578,140.9830385575998,132.0628154389862,140.9830385575998,413790.0,147.07708587646485,,-1.4656198365785276,-0.0463679568382584,0.0502431118314425,0.0502431118314425,-0.0162074554294976,Chemicals,2.0
2020-02-19,134.064453125,136.10956984817963,132.49797198266492,135.76146882952858,250823.0,146.39392852783203,,-1.467204496638967,-0.0012963979460873,0.0126582077871626,0.0152547276739554,-0.0116845375923363,Chemicals,2.0
2020-02-20,132.10633850097656,135.8919864025359,131.6276897007699,133.58578756408716,274671.0,145.49537963867186,,-1.4850348054137164,-0.0146057704214682,0.0111989256526072,0.0286560655946981,-0.0036232084367633,Chemicals,2.0
2020-02-24,129.8436279296875,133.6728046276115,129.66957746141813,131.41010870251097,217678.0,144.57942428588868,,-1.5056387208633004,-0.0171279485675271,0.0120643638644457,0.0294906785876127,-0.0013404621470036,Chemicals,2.0
2020-02-25,135.06524658203125,136.84929408927394,128.7993356134343,131.7582339577378,430907.0,143.5633903503418,,-1.4580914160564065,0.0402146700273296,-0.0244845562273114,0.0132087828097153,-0.0463917338261503,Chemicals,2.0
2020-02-26,130.71389770507812,133.71631153555748,129.40849923276537,133.4552424644549,405579.0,142.31673278808594,,-1.4977141700621517,-0.0322166433414116,0.0209720986636166,0.0229693543165052,-0.0099866846236813,Chemicals,2.0
2020-02-27,129.9306640625,133.4552425970873,129.10391435172025,130.9749801855481,223191.0,141.09835968017578,,-1.5048461824165889,-0.0059919691504057,0.0080374877676741,0.0271266106428262,-0.0063630068909834,Chemicals,2.0
2020-02-28,122.62042999267578,128.27715695845515,120.96693049897434,128.27715695845515,604985.0,139.368705368042,,-1.5714121173631517,-0.0562625776029883,0.046132010515028,0.046132010515028,-0.0134846982170933,Chemicals,2.0
2020-03-02,120.44477081298828,127.75501085743971,119.22640411184692,124.44799845251175,448974.0,137.5172149658203,,-1.5912233554216964,-0.0177430398818325,0.0332370397859713,0.0606937104459426,-0.0101155632819716,Chemicals,2.0
2020-03-03,121.6196517944336,122.5334335871912,120.4447875924305,120.87992051477195,125281.0,136.22269554138182,,-1.5805250590013844,0.0097545204620757,-0.0060823334777504,0.0075134386530075,-0.0096601510090564,Chemicals,2.0
2020-03-04,117.44236755371094,123.49071223359763,116.61561769603472,121.8807284642708,278936.0,134.5474338531494,,-1.61856280558587,-0.0343471156107507,0.0377918208139838,0.0515005343120367,-0.0070396218579134,Chemicals,2.0
2020-03-05,117.13777160644533,120.00963786846872,115.39724016075786,119.00883759887888,302900.0,133.01141395568848,,-1.621336412260705,-0.0025935780554349,0.0159732080162826,0.0245169958642561,-0.0148588403366184,Chemicals,2.0
2020-03-06,113.13455200195312,114.5269825690426,111.65510282392184,114.43995067889873,233807.0,131.4188274383545,,-1.6577891514239314,-0.0341753095486743,0.0115384615384614,0.0123077392578123,-0.0130768996018629,Chemicals,2.0
2020-03-09,113.0910186767578,116.26749627001064,110.48022172410067,111.74210426204496,763544.0,129.96113243103028,,-1.658185559591615,-0.0003847924831536,-0.0119276882505443,0.0280877971603739,-0.0230858027737766,Chemicals,2.0
2020-03-11,119.96614074707033,121.27153939163388,113.39563158026014,113.39563158026014,1032592.0,128.87547569274903,,-1.5955816916291348,0.0607928211343051,-0.0547696968985861,0.0108813923364907,-0.0547696968985861,Chemicals,2.0
2020-03-12,112.25818634033205,118.35284510040432,106.9701745982134,116.06734635587225,433308.0,127.34567947387696,,-1.6657692104841022,-0.0642510825032647,0.0339321357285429,0.0542914415310005,-0.0471058006058195,Chemicals,2.0
2020-03-13,115.21588134765624,121.6242269630362,98.67964262485492,99.48628958367782,582223.0,126.03556442260742,,-1.6388368672008655,0.0263472545187698,-0.1365227742911191,0.0556203323745203,-0.143523952855981,Chemicals,2.0
2020-03-16,110.46563720703124,113.82666065146424,104.90874784744324,106.52203499795924,234601.0,124.59454498291016,,-1.682091903828269,-0.0412290743694565,-0.0356998095405997,0.0304259634888437,-0.050304234874176,Chemicals,2.0
2020-03-17,106.88054656982422,111.94448997616615,103.96765955639086,110.68970651046784,583185.0,122.85025749206542,,-1.7147372210444372,-0.0324543516685461,0.0356394129979034,0.0473794677222549,-0.0272536687631027,Chemicals,2.0
2020-03-18,100.69625854492188,109.79342981116518,96.7974728131089,109.79342981116518,482340.0,120.8467960357666,,-1.7710504540304717,-0.0578616803841117,0.0903426939361897,0.0903426939361897,-0.0387182779991143,Chemicals,2.0
2020-03-19,94.96012115478516,98.50040359044748,91.3750291721521,95.00493753977618,658137.0,118.88287811279297,,-1.8232828921041773,-0.0569647519483333,0.0004719495346681,0.037281780947727,-0.0377536584730062,Chemicals,2.0
2020-03-20,96.61824035644533,100.38258454154489,93.21239993143452,98.3211537309298,297510.0,117.01056747436525,,-1.8081842982893817,0.0174612161557525,0.0176251747931039,0.0389610095486328,-0.0352504911334123,Chemicals,2.0
2020-03-23,88.46212768554688,94.01902346625786,84.0703961847191,84.0703961847191,453698.0,114.82835693359377,133.3373538208008,-1.8824526815288416,-0.0844158684820671,-0.0496453297668681,0.0628166643296652,-0.0496453297668681,Chemicals,2.0
2020-03-24,88.64138793945312,95.00492392938344,85.41480698492698,89.62728672583343,164878.0,112.76824493408203,132.36536376953126,-1.8808203635639105,0.0020264067640726,0.0111223302037386,0.071789670015963,-0.0364003884588322,Chemicals,2.0
2020-03-25,92.67462158203124,106.20834134825566,86.17664289194809,88.50695112354639,443360.0,110.64871368408204,131.47055694580078,-1.8440943209075773,0.04550056961352,-0.0449710005537582,0.14603479933549,-0.0701160531239013,Chemicals,2.0
2020-03-26,97.02153778076172,100.20330919145864,93.75014045103518,95.49787664319996,415525.0,108.9640956878662,130.65485580444337,-1.804511930229106,0.0469051410680191,-0.015704359799004,0.0327944854665849,-0.0337182588995741,Chemicals,2.0
2020-03-27,98.99334716796876,108.62828163115708,97.87300595131894,99.2174154112987,697577.0,107.41722984313964,129.62969497680663,-1.7865569189200083,0.0203234192356619,0.0022634676949528,0.0973291108829776,-0.0113173384747647,Chemicals,2.0
2020-03-30,93.66053009033205,96.97673751143226,92.13686869966878,96.97673751143226,299219.0,105.96923484802248,128.46828857421875,-1.8351167805169464,-0.0538704592803409,0.0354066693611692,0.0354066693611692,-0.0162679133803079,Chemicals,2.0
2020-03-31,97.20079803466795,100.83070619281736,92.94350155097123,95.27381667562116,938987.0,104.80703620910644,127.36289321899416,-1.8028796122641744,0.0377989313206052,-0.0198247483354976,0.03734442753088,-0.0437989869401926,Chemicals,2.0
2020-04-01,95.00493621826172,98.36595990522854,94.10866323507058,96.5285975544786,203505.0,103.47630043029784,126.3319369506836,-1.8228748126129448,-0.0225909854734224,0.0160377070588886,0.0353773584905661,-0.0094339622641508,Chemicals,2.0
2020-04-03,93.79496002197266,96.12526818615432,92.49536021874206,94.55679061668326,256452.0,102.29393005371094,125.22543533325197,-1.833892680987576,-0.0127359297785253,0.0081222977709263,0.0248447055538565,-0.0138557530482037,Chemicals,2.0
2020-04-07,101.14440155029295,105.7153922507552,95.00493317941584,95.00493317941584,1277023.0,101.49426155090332,124.29377136230468,-1.766969728590307,0.078356465279143,-0.0607000316060434,0.0451927208070863,-0.0607000316060434,Chemicals,2.0
2020-04-08,101.86141204833984,110.8689502010619,98.59001473718398,100.38256045967825,1000791.0,100.93060455322264,123.32945327758787,-1.7604407346192374,0.0070889785994764,-0.014518271040262,0.0884293470077501,-0.0321161590574001,Chemicals,2.0
2020-04-09,107.32868957519533,116.33623577788325,106.56685890823638,106.70130122311625,1469955.0,100.64248809814453,122.51277236938476,-1.710656495604273,0.0536736867957503,-0.005845485997847,0.0839248689082072,-0.007098108343391,Chemicals,2.0
2020-04-13,107.4183120727539,110.24157324292052,104.63986728545504,107.46312845562164,478709.0,100.01509666442873,121.55342010498048,-1.709840406093971,0.0008350283406358,0.0004172136203124,0.0262828666331529,-0.0258656530128406,Chemicals,2.0
2020-04-15,115.57439422607422,123.68566716290766,109.4349258830556,110.06232105118669,2574308.0,100.18090705871582,120.75196701049803,-1.6355723007431668,0.0759282285854225,-0.047692858022733,0.0701822665059099,-0.0531213542941807,Chemicals,2.0
2020-04-16,121.22089385986328,122.3412348382354,114.8125489339897,117.41173453339808,1019753.0,100.48115768432618,120.09042236328123,-1.5841560911240906,0.0488559742977669,-0.0314232902033272,0.0092421441774492,-0.052865019567352,Chemicals,2.0
2020-04-17,115.9329071044922,125.38857542333992,114.0507285112967,124.9404389655352,981569.0,100.75452117919922,119.26481018066406,-1.632307734285468,-0.0436227335650918,0.0776960751352882,0.0815615562053073,-0.0162350676801286,Chemicals,2.0
2020-04-20,118.84579467773438,121.53461343808095,112.93038793455614,116.87398331264868,1323005.0,101.35278358459472,118.49223449707031,-1.6057834010213,0.0251256321090676,-0.0165913431807369,0.0226244333477483,-0.0497737993945736,Chemicals,2.0
2020-04-21,114.0507354736328,117.23250725348838,113.10964611958538,114.72294020137524,727048.0,102.02050743103028,117.8230484008789,-1.649446517139936,-0.0403468984081765,0.0058939096267192,0.0278978628821833,-0.0082514974597862,Chemicals,2.0
2020-04-22,114.81256866455078,118.30802764735212,111.49635469586612,114.85737137055516,1081536.0,103.01312980651856,117.10034774780272,-1.6425093742054693,0.0066797744683908,0.0003902247508744,0.0304449157741089,-0.0288837189800506,Chemicals,2.0
2020-04-23,114.90219116210938,120.45908079947054,113.96110865343792,116.06734874963028,1936010.0,103.92732734680176,116.44122817993164,-1.6416932846951675,0.0007805983142877,0.0101404296622773,0.0483619118239551,-0.0081902921010769,Chemicals,2.0
2020-04-24,115.26071166992188,117.94953063258532,112.4822599380868,114.45405777549855,932465.0,105.2672565460205,115.84671676635742,-1.6384286487653048,0.0031202234194705,-0.0069985156497502,0.0233281481929725,-0.0241058005939773,Chemicals,2.0
2020-04-27,116.29141235351562,118.66653014118702,115.35032304434864,116.69473243571876,1142755.0,106.64975776672364,115.3276466369629,-1.629043237299933,0.0089423418323619,0.0034681845721942,0.0204238450596099,-0.0080925090694242,Chemicals,2.0
2020-04-28,116.29141235351562,117.85988997678078,114.27479826646044,117.1428688995088,720465.0,107.83059730529786,114.81988937377928,-1.629043237299933,0.0,0.0073217491194004,0.0134874759152217,-0.0173410404624276,Chemicals,2.0
2020-04-29,117.7254409790039,119.02503383943736,116.42583444253246,119.02503383943736,1314483.0,108.86579246520996,114.31731597900392,-1.6159851798856295,0.0123313372541126,0.0110391844755564,0.0110391844755564,-0.0110393006444819,Chemicals,2.0
2020-04-30,116.0673370361328,118.89059111524487,115.260696920969,118.6665228970284,886795.0,109.71949195861816,113.81029907226562,-1.6310836347560973,-0.0140844997400928,0.0223937752624274,0.0243242771929295,-0.0069497598184121,Chemicals,2.0
2020-05-04,114.18517303466795,118.0839589257118,113.02001548653082,113.37852602734378,781456.0,110.74572410583497,113.30828201293946,-1.6482223481384013,-0.0162161384031659,-0.0070643760996822,0.0341444146155482,-0.0102041054645807,Chemicals,2.0
2020-05-05,114.94700622558594,117.18768860815096,114.27480151081645,115.48477546781751,632845.0,111.63303451538086,112.7718962097168,-1.6412852052039348,0.0066719099395388,0.0046784101638643,0.0194931773879141,-0.0058479532163742,Chemicals,2.0
2020-05-06,116.20177459716795,120.95202364443278,115.61920268968976,120.81758818148826,1577222.0,112.69287643432617,112.2806219482422,-1.6298594657545626,0.0109160596068028,0.0397224018335498,0.0408793158601261,-0.0050134510380566,Chemicals,2.0
2020-05-07,115.30551147460938,116.47066906429492,114.94700775903232,115.75364795710072,300165.0,113.768404006958,111.9019625854492,-1.6380207082184,-0.0077129899751155,0.0038865139815109,0.0101049600733276,-0.0031091637424113,Chemicals,2.0
2020-05-08,112.7063217163086,116.33622984277736,112.03411701422326,116.33622984277736,491360.0,114.34650001525878,111.4747999572754,-1.6616885545161018,-0.0225417651338646,0.0322067837117916,0.0322067837117916,-0.0059642147117295,Chemicals,2.0
2020-05-11,113.9162826538086,116.38103993288932,111.63079089309076,114.05072495456128,579322.0,114.94924354553224,111.11099884033204,-1.6506708250857984,0.0107355197035493,0.0011801851115635,0.0216365669741094,-0.0200629067897469,Chemicals,2.0
2020-05-12,115.08142852783205,115.84326592113295,112.21335814158806,112.93037915715864,566135.0,115.33688049316406,110.81575485229492,-1.6400611751467282,0.0102280889691977,-0.0186915421383839,0.0066199855445545,-0.024922095797154,Chemicals,2.0
2020-05-13,122.83419799804688,124.85081192976077,115.39513053696128,116.51547161013566,3778593.0,116.10767478942871,110.57113388061524,-1.5694655768005277,0.067367685380616,-0.0514411010198616,0.0164173655592716,-0.0605618596639013,Chemicals,2.0
2020-05-14,127.89815521240234,129.42181658729186,121.08648857288424,122.52051717676348,2688436.0,116.72386283874512,110.51481903076171,-1.523353914262331,0.0412259557752474,-0.0420462517751576,0.0119130832837983,-0.0532585214243775,Chemicals,2.0
2020-05-15,121.84830474853516,124.85082459975683,119.92132337753849,124.85082459975683,1151910.0,116.7552333831787,110.35317184448242,-1.5784429782468306,-0.0473020932461466,0.0246414577323677,0.0246414577323677,-0.0158145931941646,Chemicals,2.0
2020-05-18,116.38104248046876,121.80348262866949,114.0059110705584,121.66904716299348,699202.0,116.77764015197754,110.22838409423828,-1.6282270783174673,-0.0448694159459131,0.0454369936015324,0.0465921255956334,-0.0204082328125643,Chemicals,2.0
2020-05-19,120.27982330322266,121.84830091549728,114.94700215669684,118.21839284902528,959189.0,116.84934158325196,110.22508514404296,-1.5927253436069966,0.0335001366172519,-0.0171386222359219,0.0130402387466144,-0.0443367889981172,Chemicals,2.0
2020-05-20,121.26573181152344,122.61014122478636,118.48728022036416,119.65243778039998,483229.0,117.21009140014648,110.21800674438477,-1.583747803216366,0.0081967904609847,-0.013303791656747,0.0110864742510476,-0.022912091896478,Chemicals,2.0
2020-05-21,127.00186920166016,127.80852303003029,120.7279588025206,121.40016348814268,1871880.0,117.81955642700196,110.40919677734377,-1.53151536514266,0.0473022122940063,-0.0441072698278385,0.0063515114654673,-0.049400142207179,Chemicals,2.0
2020-05-22,124.76119995117188,129.95958613164586,122.56533381725912,127.27076710823248,1294872.0,118.31250686645508,110.56166534423828,-1.551918575510499,-0.0176428052954908,0.0201149648932743,0.0416666895036959,-0.0176005531749627,Chemicals,2.0
2020-05-26,119.20430755615234,124.76119735363706,118.44247004496374,124.76119735363706,725920.0,118.5096866607666,110.68306045532226,-1.6025188345636012,-0.0445402288307129,0.0466165184078359,0.0466165184078359,-0.0063910233347039,Chemicals,2.0
2020-05-27,117.7254409790039,120.72794673572427,116.96360360769567,119.2042856691458,1047844.0,118.581388092041,110.7757489013672,-1.6159851798856295,-0.0124061504778407,0.012561810580991,0.025504306730572,-0.0064713061592531,Chemicals,2.0
2020-05-28,118.57689666748048,120.5486941337166,118.30801208662147,118.39764483892044,609783.0,118.69566230773924,110.7479640197754,-1.6082319474408613,0.0072325546746384,-0.0015116926956074,0.0166288503212015,-0.002267596710791,Chemicals,2.0
2020-05-29,116.33623504638672,118.12878099879318,114.8125737220493,118.12878099879318,1737477.0,118.6262020111084,110.82952499389648,-1.628635088336536,-0.0188962747724553,0.0154083201307977,0.0154083201307977,-0.0130970485999473,Chemicals,2.0
2020-06-01,122.78939819335938,124.088991278446,120.45908297620797,121.8931252138458,2838131.0,118.96230506896973,110.98099533081054,-1.5698735173474327,0.0554699328579748,-0.0072992700729926,0.010583919330235,-0.0189781467409899,Chemicals,2.0
2020-06-02,120.95203399658205,127.18112837353362,120.50389751369283,125.1197114930755,1463568.0,119.30064811706544,111.19072326660157,-1.586604290182832,-0.0149635410207321,0.034457274993914,0.0515005343120367,-0.0037050760378436,Chemicals,2.0
2020-06-03,121.44499206542967,124.35787932899164,120.99685556334325,121.17610742896969,1073741.0,119.62554740905762,111.48201217651368,-1.5821154852514343,0.004075649268218,-0.0022140446624192,0.0239852398523985,-0.0036900369003689,Chemicals,2.0
2020-06-04,121.35533905029295,123.5064021070955,119.78686155464126,121.80347547762202,680456.0,119.88322563171388,111.89519378662108,-1.5829318526503922,-0.0007382191197181,0.0036927623525762,0.0177253269088644,-0.0129246682340171,Chemicals,2.0
2020-06-05,123.6856689453125,126.01598412049528,121.35535377012972,121.62423839434928,2060059.0,120.30223350524902,112.46970474243165,-1.5617122054114314,0.0192025329355618,-0.0166666887808536,0.018840623938519,-0.018840623938519,Chemicals,2.0
2020-06-08,122.74457550048828,125.83671438567576,121.9827517126813,125.25414244935044,987983.0,120.804146194458,112.9922314453125,-1.5702816663108294,-0.0076087508993489,0.0204454407751175,0.0251916540717123,-0.0062065780479557,Chemicals,2.0
2020-06-09,123.37195587158205,124.49229696622422,121.89311109706983,123.68565684849736,1081776.0,121.27692985534668,113.6904280090332,-1.5645688313222257,0.0051112675939903,0.0025427251655298,0.0090810029453398,-0.011986879547014,Chemicals,2.0
2020-06-10,122.56533813476562,124.58195247336324,121.89313335523308,123.68567943398652,639791.0,121.65112533569337,114.36890701293946,-1.571913775859269,-0.006538096369778,0.0091407678244972,0.016453382084095,-0.0054844606946983,Chemicals,2.0
2020-06-11,123.41678619384766,124.4923110310061,121.57942385584684,122.78939784517526,989689.0,121.6802547454834,114.98375030517576,-1.5641606128866643,0.0069468911197864,-0.0050834928377325,0.0087145749806605,-0.0148874589483712,Chemicals,2.0
2020-06-12,121.62423706054688,122.34125815858908,119.83169115346132,121.80348891604744,1030704.0,121.36655883789062,115.47580429077148,-1.580483306230831,-0.0145243543328479,0.0014738168956516,0.0058953800276277,-0.0147383938465586,Chemicals,2.0
2020-06-15,124.89564514160156,126.9122593451191,121.0864849794018,121.89312519039268,2714667.0,121.51892585754396,115.99385025024414,-1.5506943370368005,0.0268976657952322,-0.0240402293274897,0.0161463932648027,-0.0304987428335158,Chemicals,2.0
2020-06-16,124.76119995117188,129.15294589503816,122.78940206921024,126.86744698992864,2453706.0,121.9379337310791,116.61586364746094,-1.551918575510499,-0.0010764601942466,0.0168822281252591,0.0352012159676653,-0.0158045761240943,Chemicals,2.0
2020-06-17,127.6292495727539,132.33468207961232,124.7611791609241,125.433383804761,3010151.0,122.30540504455568,117.22443267822266,-1.525802530154056,0.0229883138564273,-0.01720503548633,0.0368679791083166,-0.0224718896446608,Chemicals,2.0
2020-06-18,130.54217529296875,133.54469573459994,127.31560024594624,128.6600099345496,3755976.0,122.76922721862792,117.9351774597168,-1.4992778495290682,0.0228233397122213,-0.0144180633898209,0.0230003861579048,-0.0247167249954375,Chemicals,2.0
2020-06-19,132.15542602539062,137.12974296623622,131.12471774148446,132.5587460636131,7123621.0,123.02690505981444,118.70238677978516,-1.4845878215106532,0.0123580806647456,0.0030518613601608,0.0376398994006488,-0.0077992127520223,Chemicals,2.0
2020-06-22,134.08242797851562,135.33720453691924,129.78031543021376,132.2450658439656,1362665.0,123.49296646118164,119.36114730834962,-1.4670408202206244,0.0145813305671972,-0.0137032283965237,0.0093582475893461,-0.0320855805877202,Chemicals,2.0
2020-06-23,134.17205810546875,135.33721567763652,132.64839682311393,135.24758291206982,826829.0,124.24135398864746,120.0073602294922,-1.4662246612381586,0.0006684703454764,0.0080160118417176,0.0086840552989944,-0.01135602526986,Chemicals,2.0
2020-06-24,128.704833984375,134.88911344951688,127.98781270591309,134.88911344951688,908573.0,124.79032363891602,120.43488311767578,-1.5160084139479757,-0.0407478591168075,0.0480500947298736,0.0480500947298736,-0.005571051655674,Chemicals,2.0
2020-06-25,129.9147491455078,131.75211125536518,127.2707469269514,127.2707469269514,687936.0,125.3572162628174,120.88481185913086,-1.504991101350656,0.0094006971119647,-0.0203518248385721,0.0141428292164076,-0.0203518248385721,Chemicals,2.0
2020-06-26,129.37701416015625,133.05172528690403,128.7944284993996,131.48324752308662,590318.0,126.00925521850586,121.1608642578125,-1.5098876384124664,-0.0041391373103394,0.0162798111905957,0.0284031220739013,-0.0045030074664998,Chemicals,2.0
2020-06-29,128.39109802246094,131.75212153090234,126.9122531491626,130.67659674340902,861650.0,126.28934020996094,121.30426834106446,-1.5188652482752614,-0.0076204891888666,0.0178010684241383,0.0261780104712043,-0.0115182819998908,Chemicals,2.0
2020-06-30,127.22593688964844,129.95957200143826,126.37448036001928,128.61516263590613,478674.0,126.60303535461426,121.53012893676758,-1.5294750371586596,-0.0090750928277649,0.0109193595285737,0.0214864608476876,-0.0066924760032829,Chemicals,2.0
2020-07-01,134.62020874023438,135.51648178600962,127.36040527507964,127.7189090229732,1685643.0,127.2617961883545,121.84561721801758,-1.4621438663258302,0.0581192171294402,-0.0512649607502692,0.0066577897491209,-0.0539280360139938,Chemicals,2.0
2020-07-02,132.06581115722656,135.96458988568986,131.34879013529033,134.44092876159942,1092748.0,127.79731979370118,122.20591873168944,-1.485403841548791,-0.0189748449130458,0.0179843487391695,0.0295214839806021,-0.0054292705708868,Chemicals,2.0
2020-07-03,131.39361572265625,133.36541341415318,130.2732745711194,132.6483923419617,692834.0,128.18271713256837,122.53753967285157,-1.491524756028628,-0.00508985201151,0.0095497533301316,0.0150067998407088,-0.0085266026463693,Chemicals,2.0
