Date_Ticker,Close_LALPATHLAB.NS,High_LALPATHLAB.NS,Low_LALPATHLAB.NS,Open_LALPATHLAB.NS,Volume_LALPATHLAB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-04,1649.7730712890625,1705.975272359609,1630.7813722542298,1702.01263167997,262874.0,,,-1.336064330468658,-0.0193886182410621,0.0316646945571064,0.0340666253126757,-0.0115117038611821,Healthcare,11.0
2020-02-05,1635.7589111328125,1679.5899421837394,1620.2948540952598,1657.55361371267,73232.0,,,-1.358936935611863,-0.0084945986815628,0.0133239088178123,0.0267955324911375,-0.0094537507528192,Healthcare,11.0
2020-02-06,1558.3416748046875,1628.5581677710295,1553.8957829281144,1628.5581677710295,320753.0,1622.1334716796875,,-1.4852901282447923,-0.0473280235866245,0.045058470874266,0.045058470874266,-0.0028529634729369,Healthcare,11.0
2020-02-07,1561.86962890625,1600.4813958688978,1554.1376010403774,1569.6016567721224,134881.0,1620.9422607421875,,-1.479532130603214,0.002263915647385,0.0049504950495049,0.0247215044380413,-0.004950495049505,Healthcare,11.0
2020-02-10,1561.5794677734375,1570.664623164401,1512.5777934776054,1567.6684862751924,147800.0,1620.507342529297,,-1.4800057045416255,-0.000185778074842,0.0038992690589336,0.0058179270273817,-0.0313795585220524,Healthcare,11.0
2020-02-11,1587.57861328125,1603.4292941554954,1547.3720915870697,1570.3749219025285,126814.0,1622.3726867675782,,-1.4375723241156344,0.0166492618815506,-0.0108364343250785,0.0099841864469847,-0.0253256886668942,Healthcare,11.0
2020-02-12,1589.17333984375,1618.6516958511909,1565.494004690232,1592.7977278774515,236127.0,1623.488995361328,,-1.4349695601562704,0.0010045024222164,0.0022806750798236,0.0185494906492322,-0.0149004105215143,Healthcare,11.0
2020-02-13,1577.4786376953125,1614.0607698712688,1571.5346178507084,1594.7307007710142,173920.0,1621.2322082519531,,-1.454056562268866,-0.0073589846086817,0.0109364796856501,0.0231902551969911,-0.0037680509279595,Healthcare,11.0
2020-02-14,1594.2471923828125,1612.127503421965,1576.511880434844,1584.3889059213373,229292.0,1620.2463623046874,,-1.4266884912668822,0.0106299725947469,-0.0061836624261139,0.0112155198545014,-0.0111245684061458,Healthcare,11.0
2020-02-17,1605.3138427734375,1620.053020245355,1578.348491160736,1601.8828263474895,132303.0,1620.7296081542968,,-1.4086265366566535,0.0069416151042953,-0.0021372870117536,0.0091814927892561,-0.0167975575206618,Healthcare,11.0
2020-02-18,1573.6126708984375,1604.9756617582475,1527.0755045526607,1604.3957832641877,116906.0,1621.3385070800782,,-1.4603662327061793,-0.019747647488189,0.019562064372661,0.0199305657864994,-0.029573456801925,Healthcare,11.0
2020-02-19,1586.2738037109375,1602.462736665794,1563.5609724011388,1564.1892232464093,60568.0,1623.561456298828,,-1.439701912600145,0.0080459016673215,-0.0139223004331682,0.0102056359482101,-0.0143183549124144,Healthcare,11.0
2020-02-20,1564.527587890625,1596.1805784718872,1548.6286520278593,1591.8313125904924,66742.0,1622.703698730469,,-1.4751940578497549,-0.0137089925897025,0.0174517374517375,0.0202316602316603,-0.0101621319980694,Healthcare,11.0
2020-02-24,1586.08056640625,1600.0464943531742,1537.3687679290315,1556.070586474546,62749.0,1620.1593872070312,,-1.4400172965061209,0.0137760296989609,-0.018920842085406,0.0088053080295715,-0.0307120580813808,Healthcare,11.0
2020-02-25,1594.489013671875,1629.7180160615892,1585.065605347401,1595.6971429442435,152929.0,1615.1722290039063,,-1.4262938131129097,0.0053013998429328,0.0007576905591757,0.022094227108274,-0.0059099863615699,Healthcare,11.0
2020-02-26,1589.511474609375,1611.161174455076,1580.3296922714487,1594.7306165872078,68582.0,1609.2741271972657,,-1.4344176881287567,-0.0031217142418795,0.0032834880786976,0.0136203482589023,-0.0057764806889378,Healthcare,11.0
2020-02-27,1587.1920166015625,1604.3958262685626,1570.2299507933978,1590.526524499205,79076.0,1603.0377685546875,,-1.4382032911593656,-0.0014592269668153,0.0021008849986419,0.010839148311643,-0.0106868391667462,Healthcare,11.0
2020-02-28,1573.6126708984375,1633.3908877810104,1542.5879326617137,1558.0036160372715,172740.0,1598.533868408203,,-1.4603662327061793,-0.0085555783806174,-0.0099192483320905,0.0379878848131307,-0.0197156128763316,Healthcare,11.0
2020-03-02,1589.946533203125,1652.4308862941386,1570.6647187615763,1596.6636849271868,165575.0,1592.4376525878906,,-1.4337076260688078,0.010379849251825,0.0042247657916705,0.0392996568036358,-0.0121273351266116,Healthcare,11.0
2020-03-03,1620.391357421875,1660.3078779142354,1605.3621820350777,1643.0558154483033,251479.0,1589.3376037597657,,-1.3840184234875748,0.0191483320872529,0.0139870272219229,0.024633876445669,-0.0092750281084624,Healthcare,11.0
2020-03-04,1655.765380859375,1699.1130362598308,1610.1947203691002,1643.0558371113268,483074.0,1589.6372192382812,,-1.3262842416749334,0.0218305431434674,-0.0076759327710135,0.0261798295226811,-0.0275224141155933,Healthcare,11.0
2020-03-05,1654.504638671875,1684.7170609982325,1635.2521386545882,1663.3792513597975,165178.0,1590.5745056152343,,-1.3283419074872658,-0.0007614256235056,0.0053639092212194,0.0182607057243489,-0.0116364134419963,Healthcare,11.0
2020-03-06,1637.6280517578125,1648.8304471542424,1591.1699238754068,1605.1849353178063,131205.0,1594.5388244628907,,-1.3558862986135638,-0.010200386580729,-0.0198110409779448,0.0068406225604191,-0.0283691573508025,Healthcare,11.0
2020-03-09,1581.9075927734375,1633.3123152853886,1513.0446626159182,1619.7337093388355,191280.0,1595.54072265625,,-1.4468280348673317,-0.0340251004643974,0.0239117106069897,0.0324954015941141,-0.0435315757204168,Healthcare,11.0
2020-03-11,1576.1849365234375,1622.5462177121906,1525.6531551281512,1525.6531551281512,80900.0,1596.27099609375,,-1.456168020661498,-0.0036175667125833,-0.0320595510237163,0.0294136050373703,-0.0320595510237163,Healthcare,11.0
2020-03-12,1573.954345703125,1600.3355880384338,1460.8638694315773,1542.141566655218,246963.0,1595.5897827148438,,-1.459808582957078,-0.0014151834398522,-0.0202120087757027,0.0167611229686104,-0.0718511795340717,Healthcare,11.0
2020-03-13,1525.3621826171875,1600.335524549973,1319.355449810128,1484.917386718793,300725.0,1592.3992248535155,,-1.53911617948281,-0.030872663631314,-0.0265148804390836,0.0491511739226073,-0.1350543072030258,Healthcare,11.0
2020-03-16,1413.581298828125,1562.848994933907,1389.8672812688712,1513.044632783977,195144.0,1584.2043579101562,,-1.721554512494543,-0.0732815360593711,0.0703626555036547,0.105595409496098,-0.0167758427328608,Healthcare,11.0
2020-03-17,1457.3720703125,1524.9741877704676,1437.3921491386309,1440.3018498453891,288938.0,1577.3606018066407,,-1.650083299527726,0.0309786013161592,-0.0117130146891387,0.0463863133067123,-0.013709554053403,Healthcare,11.0
2020-03-18,1428.2752685546875,1590.6366150099072,1397.8689154774563,1530.4058254012405,284726.0,1568.5086730957032,,-1.6975723855747231,-0.0199652527659414,0.0715062138896389,0.1136765090244249,-0.0212888605905778,Healthcare,11.0
2020-03-19,1311.2567138671875,1396.656485938731,1214.4607312265562,1377.2584791895822,400592.0,1555.3908752441407,,-1.888559156523109,-0.081929973348845,0.050334739661878,0.0651281866993691,-0.0738192465418602,Healthcare,11.0
2020-03-20,1363.77685546875,1416.0545078984555,1311.305270327885,1311.305270327885,212723.0,1544.266027832031,,-1.8028406798163896,0.0400532870841659,-0.0384751984391389,0.0383329957683853,-0.0384751984391389,Healthcare,11.0
2020-03-23,1214.2667236328125,1503.3455769291147,1193.4624080072747,1295.5929645596498,443536.0,1526.7529846191403,1575.5876782226562,-2.0468571725825866,-0.1096294685134165,0.0669755988070952,0.2380686612505063,-0.0171332337620979,Healthcare,11.0
2020-03-24,1301.4122314453125,1367.656348940364,1144.045912420048,1367.5593825924357,356447.0,1512.5195678710938,1569.9020458984376,-1.9046264025631328,0.0717680111926153,0.0508272087420462,0.0509017172994314,-0.1209196557577284,Healthcare,11.0
2020-03-25,1356.8905029296875,1423.8136228025598,1314.6028740515426,1319.0643916971944,340236.0,1500.6396423339845,1565.6342993164062,-1.8140799421586744,0.0426292838993547,-0.0278770550393138,0.0493209435310937,-0.0311651004903055,Healthcare,11.0
2020-03-26,1372.360595703125,1416.539608601991,1362.7101335746645,1396.6566493576631,171785.0,1489.7820983886718,1562.0760766601563,-1.7888310995886985,0.0114011357143673,0.0177038409078555,0.0321919858652244,-0.0070320163364325,Healthcare,11.0
2020-03-27,1456.74169921875,1522.7434615840375,1385.5025699826738,1425.753432183781,361796.0,1483.2595825195312,1559.873967285156,-1.6511121324338922,0.0614861019617024,-0.0212723141320031,0.0453078005528944,-0.0489030617262358,Healthcare,11.0
2020-03-30,1381.8653564453125,1505.2851610479909,1372.4088291771309,1451.94064825312,224878.0,1473.672216796875,1555.0589868164063,-1.7733183155893135,-0.0513998760477534,0.0507106509914019,0.0893139147218811,-0.0068433058431303,Healthcare,11.0
2020-03-31,1359.50927734375,1419.934116689713,1343.5059215204028,1405.3856113957609,207126.0,1462.1503540039062,1549.9698901367187,-1.8098058228062373,-0.0161781891392594,0.0337447745422123,0.0444460662041401,-0.0117714208281204,Healthcare,11.0
2020-04-01,1346.8035888671875,1400.2450739387407,1329.442349096535,1367.9958876236265,127602.0,1448.470965576172,1544.9929833984374,-1.8305428625115652,-0.0093457901967298,0.0157352556316425,0.0396802366085937,-0.0128906990701258,Healthcare,11.0
2020-04-03,1299.47265625,1364.3104769538338,1265.7200735956949,1356.8907149121665,204258.0,1430.6563293457032,1539.7537426757813,-1.9077919962978491,-0.0351431589642541,0.0441856613034572,0.0498954867514811,-0.0259740614717571,Healthcare,11.0
2020-04-07,1348.01611328125,1358.830526950106,1309.4141465083064,1348.1616220275855,330354.0,1415.3319030761718,1535.8777685546877,-1.8285638932518928,0.0373562743300317,0.000107942883547,0.0080224661725534,-0.0286361315659507,Healthcare,11.0
2020-04-08,1417.5579833984375,1430.6030964791,1358.8304665540468,1385.939135498402,232300.0,1404.3283996582031,1532.5952734375,-1.7150641388337804,0.0515883077598481,-0.0223051531368281,0.0092025252112708,-0.0414286523247522,Healthcare,11.0
2020-04-09,1431.0391845703125,1454.8502815365348,1346.463935562063,1420.8068086277835,376108.0,1396.784979248047,1528.4767211914063,-1.693061379637191,0.0095101585471342,-0.0071503115028966,0.0166390251384849,-0.0591005822343322,Healthcare,11.0
2020-04-13,1454.850341796875,1502.3754529622397,1414.8419573974609,1435.4037948697803,308395.0,1390.7182495117188,1523.6890844726563,-1.6541990296159488,0.0166390672479818,-0.01336669921875,0.0326666666666666,-0.0275,Healthcare,11.0
2020-04-15,1452.0865478515625,1520.222057535367,1435.4527307050596,1502.2788984015538,293301.0,1384.6248596191406,1518.581345214844,-1.658709836321702,-0.0018997101391878,0.0345656742184228,0.0469224852916752,-0.0114551141397966,Healthcare,11.0
2020-04-16,1451.3590087890625,1498.3022126870085,1443.2118216008162,1462.609829955666,173171.0,1380.9247009277344,1513.3701416015624,-1.659897257723861,-0.0005010300960204,0.0077519215428238,0.0323443087572885,-0.0056134885572136,Healthcare,11.0
2020-04-17,1475.8487548828125,1503.3454035853126,1462.6095926494525,1482.9774981173823,149469.0,1384.0380737304688,1509.6133032226562,-1.619927378243793,0.0168736652650697,0.0048302667946054,0.0186310749062381,-0.0089705413170276,Healthcare,11.0
2020-04-20,1453.49267578125,1510.765340184335,1441.2719547566005,1510.765340184335,261953.0,1383.8441040039063,1504.4457397460938,-1.6564148854607166,-0.0151479472592282,0.0394034764380915,0.0394034764380915,-0.0084078311698964,Healthcare,11.0
2020-04-21,1440.690185546875,1464.549713491432,1417.0731327204458,1431.5730974260618,100925.0,1384.4648498535155,1499.6116967773437,-1.677309915966701,-0.0088080872010543,-0.0063282780796847,0.0165611789293198,-0.0163928740983714,Healthcare,11.0
2020-04-22,1440.6414794921875,1453.68671040301,1401.5060235518004,1437.392336957625,164528.0,1390.9340881347655,1495.4290649414063,-1.6773894094464763,-3.380744533149683e-05,-0.0022553442898977,0.0090551543159931,-0.0271652985822552,Healthcare,11.0
2020-04-23,1443.939208984375,1469.302127921311,1427.7903437739556,1441.3205252836774,78402.0,1394.942205810547,1491.5926708984375,-1.6720071629398767,0.0022890702087447,-0.0018135692170444,0.0175650877676323,-0.0111838954922334,Healthcare,11.0
2020-04-24,1451.116455078125,1462.949192175189,1427.693337579257,1430.603038674867,131486.0,1406.7846923828124,1489.4481665039064,-1.6602931312685074,0.0049706012892317,-0.0141362992139411,0.00815422983845,-0.0161414457240145,Healthcare,11.0
2020-04-27,1509.4073486328125,1518.863876600151,1459.02107518064,1463.5795592526356,442211.0,1417.1844482421875,1488.3989208984376,-1.5651561714467412,0.0401696868302339,-0.0303614457831324,0.0062650602409639,-0.0333814947289156,Healthcare,11.0
2020-04-28,1552.3740234375,1629.432557441419,1527.6899889553042,1542.141527578486,335679.0,1426.9586242675782,1488.2148120117188,-1.4950299722191822,0.0284659239559193,-0.0065915144833174,0.0496391545081928,-0.0159008293810126,Healthcare,11.0
2020-04-29,1528.80517578125,1590.6363129460744,1517.8937986345163,1569.2985087480174,129508.0,1434.7808532714844,1487.0393432617188,-1.5334968471593362,-0.0151824542928516,0.0264869151467088,0.0404440919904836,-0.0071371927042029,Healthcare,11.0
2020-04-30,1538.1163330078125,1568.2802079905016,1529.5327392221384,1546.9909442354538,151139.0,1438.8495849609376,1486.018203125,-1.5183000447612642,0.0060904799212262,0.0057697919443366,0.019610919106296,-0.0055805881528406,Healthcare,11.0
2020-05-04,1487.58447265625,1525.8955316097442,1454.8503400061124,1517.8938547397106,99353.0,1444.1355407714843,1484.220319824219,-1.6007734342534916,-0.0328530809192739,0.0203748981255094,0.0257538712306437,-0.0220048899755501,Healthcare,11.0
2020-05-05,1497.1380615234375,1512.94748358307,1483.2685584366732,1512.94748358307,61388.0,1451.0169799804687,1482.2781372070312,-1.5851809575425526,0.0064222160440599,0.0105597622997744,0.0105597622997744,-0.0092640107437059,Healthcare,11.0
2020-05-06,1535.2066650390625,1547.912335280448,1488.7969593976327,1488.7969593976327,106473.0,1460.4371337890625,1480.8759936523438,-1.523048933442786,0.0254275837973738,-0.0302302658647257,0.0082761953362562,-0.0302302658647257,Healthcare,11.0
2020-05-07,1527.6416015625,1551.8405680623057,1508.825510995537,1524.7803244775114,61465.0,1471.8455810546875,1479.956572265625,-1.5353959244756756,-0.0049277166708822,-0.0018730028575171,0.0158407354677003,-0.0123170844180453,Healthcare,11.0
2020-05-08,1505.8187255859375,1570.2685517699035,1493.888904795302,1542.092901305305,195187.0,1479.7357116699218,1478.347470703125,-1.571013187282426,-0.0142853375780298,0.0240893376493593,0.0428005211310462,-0.0079224813637468,Healthcare,11.0
2020-05-11,1506.643310546875,1526.186827357527,1496.507780292197,1506.2553267062476,72351.0,1484.1899780273438,1477.18978515625,-1.5696673766160525,0.0005475990880752,-0.0002575153906112,0.0129715617982322,-0.0067272261348967,Healthcare,11.0
2020-05-12,1541.99609375,1546.991104380657,1489.3305742121584,1507.2251888448532,61228.0,1489.737823486328,1476.308095703125,-1.511967861132937,0.023464600383944,-0.0225492820935667,0.0032393147109144,-0.0341541199431729,Healthcare,11.0
2020-05-13,1534.139892578125,1566.3890795091968,1500.484397485167,1566.3890795091968,113564.0,1493.7023010253906,1475.10111328125,-1.5247900199584692,-0.0050948255989218,0.0210210210210211,0.0210210210210211,-0.0219376963311995,Healthcare,11.0
2020-05-14,1547.572998046875,1560.569686611474,1509.9893589193457,1514.450876917212,122585.0,1498.4766235351562,1474.26234375,-1.502865758082761,0.0087561150933736,-0.0214026227980618,0.0083981101899566,-0.0242855355934498,Healthcare,11.0
2020-05-15,1547.864013671875,1561.5395851169833,1514.4994174907886,1547.9609800290095,116225.0,1503.3018737792968,1473.475783691406,-1.5023907895218969,0.0001880464607273,6.264526875621179e-05,0.008835124613219,-0.0215552502586698,Healthcare,11.0
2020-05-18,1535.0611572265625,1566.3889842703832,1514.9842683779186,1547.863912222305,388408.0,1506.2624938964843,1472.7047534179687,-1.523286417723218,-0.0082713057040077,0.0083402247105737,0.0204081947460788,-0.0130788853291795,Healthcare,11.0
2020-05-19,1500.2420654296875,1532.442713054436,1462.8523556736411,1493.646695002425,230029.0,1508.5999633789063,1470.9106640625,-1.5801148918690446,-0.022682543710365,-0.0043962041721403,0.0214636346805312,-0.0249224512614484,Healthcare,11.0
2020-05-20,1512.9959716796875,1522.7435173497995,1487.2451889684958,1495.5863081231792,95142.0,1512.2152526855468,1468.7627563476562,-1.5592991556110567,0.0085012322637061,-0.0115067481225218,0.0064425456858889,-0.0170197298559915,Healthcare,11.0
2020-05-21,1468.4290771484375,1534.382298579147,1462.9006927104535,1518.8153511624553,101744.0,1513.6046325683594,1465.0160302734375,-1.6320370842280296,-0.029456056305142,0.0343130456881606,0.0449141347424042,-0.0037648290435106,Healthcare,11.0
2020-05-22,1466.6832275390625,1487.73013567844,1454.8504909047847,1469.3020294603127,60350.0,1514.7418334960937,1461.2596020507813,-1.6348864971296542,-0.001188923344371,0.001785526603208,0.0143500026073741,-0.0080676838816325,Healthcare,11.0
2020-05-26,1500.872314453125,1503.3456078114905,1462.6097913417598,1464.5495921260328,55570.0,1517.2296264648437,1458.5244873046877,-1.5790862581946572,0.0233104778674179,-0.0242010742534931,0.0016479039119772,-0.0254935231617667,Healthcare,11.0
2020-05-27,1494.3253173828125,1513.0444401871296,1476.139687092102,1505.2852379297597,53203.0,1516.4755249023438,1456.772841796875,-1.589771656191639,-0.0043621279487043,0.0073343604765678,0.0125268056336635,-0.012169793336943,Healthcare,11.0
2020-05-28,1508.340576171875,1513.6750281788902,1490.7368608695167,1508.1950674379302,32445.0,1514.2738525390623,1455.4159545898438,-1.5668972579624243,0.0093789877117313,-9.646941562369003e-05,0.0035366362818096,-0.0116709154288191,Healthcare,11.0
2020-05-29,1486.5177001953125,1503.3454465141845,1469.4474788044222,1490.7367427692268,201044.0,1512.1594787597655,1453.6672216796876,-1.6025145207691749,-0.0144681355930557,0.0028382054067435,0.0113202461811661,-0.0114833623499051,Healthcare,11.0
2020-06-01,1476.67333984375,1503.297058119954,1472.3573304781578,1501.4057997229063,65213.0,1509.0873291015623,1452.693444824219,-1.6185815675774196,-0.0066224306311785,0.0167487684729064,0.0180295245792283,-0.0029227922311165,Healthcare,11.0
2020-06-02,1471.1448974609375,1496.3137641717203,1467.6531614859518,1479.0980329683189,87867.0,1508.2653503417969,1453.844716796875,-1.6276045756113784,-0.0037438492547021,0.0054060857778917,0.0171083533336671,-0.0023734820281891,Healthcare,11.0
2020-06-03,1474.4908447265625,1488.7968733137795,1464.5493672337504,1470.611243753758,99144.0,1507.132989501953,1454.1870922851565,-1.6221436325521188,0.0022743832177236,-0.0026311461930603,0.0097023515869099,-0.0067423121197173,Healthcare,11.0
2020-06-04,1489.03955078125,1508.195083188304,1475.21847043692,1479.583022124603,135144.0,1504.8246337890623,1455.4023779296874,-1.598398591449173,0.0098669354962224,-0.0063507572056668,0.0128643543396842,-0.0092818759159746,Healthcare,11.0
2020-06-05,1590.781982421875,1623.9525249418268,1483.9474419268256,1493.6464448152362,273694.0,1507.9816528320312,1460.9928833007812,-1.4323440837741133,0.0683275548908315,-0.0610615022548567,0.020851721283297,-0.067158505486968,Healthcare,11.0
2020-06-08,1599.2686767578125,1640.1014569445822,1581.907437183095,1609.0646464051224,130628.0,1512.654150390625,1465.7027197265625,-1.4184928928106362,0.0053349198254162,0.0061252807546816,0.0255321577794855,-0.0108557366420217,Healthcare,11.0
2020-06-09,1542.2869873046875,1619.2485525093484,1532.733493019104,1593.5461945330096,97047.0,1514.4363342285155,1472.263125,-1.5114930918038525,-0.0356298414902014,0.0332358423887781,0.0499009366208551,-0.0061943687291813,Healthcare,11.0
2020-06-10,1579.1431884765625,1593.5461841734827,1546.9909700284268,1557.659873270002,104958.0,1516.2936889648438,1477.817744140625,-1.4513398377319795,0.0238971096010381,-0.0136044124201846,0.0091207661230614,-0.0203605465816901,Healthcare,11.0
2020-06-11,1569.298828125,1598.3958397713225,1560.8121997281555,1580.937632783529,35869.0,1518.0516357421875,1482.0659106445312,-1.4674068845402246,-0.0062339884206824,0.0074165636588379,0.018541409147095,-0.0054079110012361,Healthcare,11.0
2020-06-12,1568.183349609375,1579.9676624839046,1505.2853358962675,1505.2853358962675,47704.0,1519.0821533203125,1485.982365722656,-1.4692274645356829,-0.000710813323526,-0.0401088391410194,0.0075146269582986,-0.0401088391410194,Healthcare,11.0
2020-06-15,1541.6080322265625,1598.9292364488635,1527.5930198158728,1580.937537968173,56279.0,1518.769354248047,1487.6796923828124,-1.5126012189580151,-0.0169465626512564,0.0255120010530864,0.0371827358342906,-0.0090911646266188,Healthcare,11.0
2020-06-16,1542.77197265625,1566.3404794705398,1518.475922203582,1549.9007163520037,53103.0,1519.1548950195313,1490.8978247070313,-1.510701543946339,0.0007550171025032,0.0046207371031505,0.0152767273660741,-0.0157483094606888,Healthcare,11.0
2020-06-17,1527.8837890625,1540.2014738945595,1517.942312294604,1520.803470445006,44777.0,1520.5369812011718,1494.2653149414064,-1.535000648626366,-0.009650281349172,-0.0046340688134653,0.008061925206771,-0.006506696935371,Healthcare,11.0
2020-06-18,1508.195068359375,1517.8940720144192,1495.8288386991935,1514.3054880204693,59403.0,1520.2969360351562,1497.49314453125,-1.567134742242856,-0.0128862684741264,0.0040514783460612,0.0064308681672025,-0.0081993569131831,Healthcare,11.0
2020-06-19,1481.9591064453125,1527.59296262369,1470.36884529366,1527.59296262369,352780.0,1520.9734375,1501.1428735351562,-1.6099546323198857,-0.0173956025082366,0.0307929253782426,0.0307929253782426,-0.0078209048422756,Healthcare,11.0
2020-06-22,1520.5614013671875,1527.6901458589546,1479.534565759473,1503.3456687093865,121907.0,1523.6673461914063,1504.593779296875,-1.5469515668828306,0.0260481512303453,-0.0113219582203795,0.004688231915763,-0.026981373833918,Healthcare,11.0
2020-06-23,1559.017822265625,1578.9977454887942,1487.730147638213,1520.803725384785,383903.0,1526.574621582031,1507.4229760742187,-1.484186583421544,0.0252909358766177,-0.0245116485104103,0.0128157118782219,-0.0457260164760744,Healthcare,11.0
2020-06-24,1520.7552490234375,1575.942604163552,1517.8940902692063,1571.2386110134914,75842.0,1527.8961181640625,1509.2172973632812,-1.54663518681796,-0.0245427426779399,0.0331962437890462,0.0362894391951325,-0.0018814064630507,Healthcare,11.0
2020-06-25,1508.631591796875,1537.1466884074975,1499.9510302186914,1531.424252133208,40896.0,1527.9106689453124,1510.2929223632811,-1.5664222894015605,-0.0079721291340916,0.0151081685285308,0.0189012988761949,-0.0057539306649707,Healthcare,11.0
2020-06-26,1512.510986328125,1527.5929834597443,1499.950824711425,1509.407352704271,121650.0,1529.2103332519532,1511.5014111328126,-1.56009070346857,0.0025714657921417,-0.0020519742678951,0.0099714959216483,-0.0083041787664577,Healthcare,11.0
2020-06-29,1521.3856201171875,1532.1514900030322,1496.5561955742935,1496.5561955742935,62851.0,1531.445947265625,1512.901943359375,-1.5456063539117937,0.0058674838525352,-0.0163202702947734,0.0070763583824431,-0.0163202702947734,Healthcare,11.0
2020-06-30,1517.4576416015625,1536.7585638707264,1508.2435882665395,1526.623152560617,140133.0,1533.7615844726563,1513.73412109375,-1.552017234092781,-0.0025818428041422,0.0060400440234897,0.0127192494472487,-0.006072033302556,Healthcare,11.0
