Date_Ticker,Close_BAYERCROP.NS,High_BAYERCROP.NS,Low_BAYERCROP.NS,Open_BAYERCROP.NS,Volume_BAYERCROP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-13,3719.91357421875,3750.267671778886,2938.7852480505826,3299.039070011275,28757.0,3791.1276611328126,,-1.5300186900857229,0.0299566028552887,-0.1131409361562564,0.00815989322185,-0.2099856113813661,Chemicals,2.0
2020-03-16,3515.296875,3618.703421933743,3479.100218653889,3537.08522229812,15980.0,3775.6891357421873,,-1.8085894553684905,-0.0550057669718101,0.0061981528368411,0.0294161633030618,-0.0102968988490086,Chemicals,2.0
2020-03-17,3406.927001953125,3556.1504215406712,3371.213377598571,3520.6126809357834,15740.0,3754.6388305664063,,-1.956127161643336,-0.0308280856213246,0.0333689799979526,0.0438000049610687,-0.0104826502986651,Chemicals,2.0
2020-03-18,3292.669677734375,3452.611688459803,3226.206435245451,3425.508006357115,17434.0,3732.3629150390634,,-2.1116802048128545,-0.0335367691040191,0.0403436547313009,0.0485751764918858,-0.0201852141252918,Chemicals,2.0
2020-03-19,3129.301025390625,3268.201321628836,3031.0339406764037,3162.8180250536384,14599.0,3701.802209472656,,-2.334094752014398,-0.0496158644301547,0.01071069845664,0.0443870037146305,-0.0314022473123867,Chemicals,2.0
2020-03-20,3070.174072265625,3370.993144201534,2987.106122347179,3118.9781578395005,46711.0,3667.602014160156,,-2.4145918015893257,-0.0188946198033534,0.0158961949469726,0.0979811127497147,-0.027056430014454,Chemicals,2.0
2020-03-23,2692.96435546875,2987.106536098317,2653.253452652035,2886.599272563016,8254.0,3615.143176269531,3668.28599609375,-2.928135416951158,-0.1228626481489742,0.0719040029999062,0.1092261693075278,-0.0147461672621369,Chemicals,2.0
2020-03-24,2690.987548828125,2838.366111492268,2679.6102302571458,2724.41682754997,13347.0,3553.466027832031,3654.120087890625,-2.9308266955261604,-0.0007340634259085,0.0124226805643909,0.0547674636132462,-0.0042279343046138,Chemicals,2.0
2020-03-25,2775.373046875,2855.322064686214,2569.7898582175926,2569.7898582175926,114977.0,3494.549755859375,3641.37919921875,-2.815941972727683,0.0313585613146457,-0.074074074074074,0.0288065843621398,-0.074074074074074,Chemicals,2.0
2020-03-26,2850.70947265625,2894.5935312014017,2610.818460805233,2775.3729021098984,53006.0,3441.267199707031,3629.3947509765626,-2.713376904169348,0.027144612457081,-0.0264273056475846,0.0153940831102163,-0.0841513364136297,Chemicals,2.0
2020-03-27,2826.59326171875,2907.6844537475813,2680.488580679661,2856.2007131398163,16895.0,3392.610314941406,3615.986166992188,-2.746209372693327,-0.0084597224546452,0.0104746062413887,0.0286886667165982,-0.051689319088749,Chemicals,2.0
2020-03-30,2868.76416015625,2978.320631336745,2723.538040455431,2810.5155456183625,47512.0,3343.553698730469,3601.5848046875,-2.6887967592788318,0.0149193373551939,-0.0203044277207907,0.0381894310804999,-0.0506232341151768,Chemicals,2.0
2020-03-31,3036.26171875,3056.3369159500767,2900.1287851970083,2931.756969464531,12193.0,3304.8003784179687,3588.7806640625,-2.460761006289905,0.0583866603327291,-0.0344188870939929,0.0066118138222752,-0.0448357046141056,Chemicals,2.0
2020-04-01,2926.31005859375,3045.530704157464,2890.464738692646,3009.9489953680863,5148.0,3259.306286621094,3574.5690673828126,-2.6104522007563573,-0.036212840111002,0.0285817070302281,0.0407409478751563,-0.0122493239552099,Chemicals,2.0
2020-04-03,2806.73779296875,2942.0361392058157,2768.344733720729,2942.0361392058157,6850.0,3208.6902099609374,3557.352783203125,-2.7732411503823142,-0.0408611060450856,0.0482048400018004,0.0482048400018004,-0.0136788906125111,Chemicals,2.0
2020-04-07,3083.748046875,3145.6865760216347,2850.929462139424,2850.929462139424,10019.0,3171.285498046875,3546.94447265625,-2.3961118216595354,0.0986947389956402,-0.0754985754985754,0.02008547008547,-0.0754985754985754,Chemicals,2.0
2020-04-08,3354.476318359375,3467.327607409059,3074.347378928797,3074.962328496026,32833.0,3152.949938964844,3542.193217773437,-2.0275349554553888,0.0877919555583423,-0.0833256709351446,0.0336419990303815,-0.0835089930125323,Chemicals,2.0
2020-04-09,3379.032470703125,3481.9997441799424,3313.0524748397606,3408.8155933116605,11244.0,3136.1716430664064,3537.1283154296875,-1.99410353867994,0.0073204130878348,0.0088140977829485,0.0304724131447577,-0.0195262982630157,Chemicals,2.0
2020-04-13,3340.902587890625,3492.8058551095664,3262.666718008231,3339.4090776630683,7136.0,3118.9430908203126,3531.06888671875,-2.046014603005461,-0.0112842605518276,-0.0004470379450661,0.0454677331118624,-0.0234175848664269,Chemicals,2.0
2020-04-15,3333.259033203125,3507.433678256504,3291.527403240777,3342.923200141774,14325.0,3105.0201049804687,3526.01189453125,-2.056420747210247,-0.002287871162483,0.0028993147074327,0.0522535582498682,-0.0125197680548234,Chemicals,2.0
2020-04-16,3354.520263671875,3491.4000571763004,3273.5609847811456,3334.3573394560526,18019.0,3086.750439453125,3520.670249023437,-2.027475127106185,0.0063785113178914,-0.00601067295201,0.0408045809073742,-0.0241343836158888,Chemicals,2.0
2020-04-17,3433.327392578125,3460.562775220881,3351.709186519844,3382.414841149252,9547.0,3082.651965332031,3516.7395654296874,-1.9201849484796496,0.02349281647206,-0.0148289241331692,0.0079326494471896,-0.023772334160359,Chemicals,2.0
2020-04-20,3483.010009765625,3498.2091531474152,3426.3868141583275,3470.31485023728,7765.0,3086.456115722656,3513.828891601562,-1.8525456759079784,0.0144706902391247,-0.003644881723782,0.004363795492742,-0.0162569718285442,Chemicals,2.0
2020-04-21,3444.001708984375,3461.4849800719435,3377.2310997772147,3426.3865251042803,14756.0,3094.0227172851564,3507.939013671875,-1.905652642458133,-0.01119959479642,-0.0051147430717417,0.0050764408861818,-0.0193875075709096,Chemicals,2.0
2020-04-22,3513.539794921875,3544.9483389311963,3401.786920394173,3448.570276156309,26402.0,3113.234655761719,3500.1646337890625,-1.810981592197475,0.0201910718441561,-0.0184911862559423,0.0089392879667156,-0.03180634945112,Chemicals,2.0
2020-04-23,3567.04443359375,3680.9059876979936,3513.539957522449,3513.539957522449,17120.0,3138.078173828125,3493.3953369140627,-1.7381389151436932,0.0152281294064764,-0.0149996662691963,0.0319204193342581,-0.0149996662691963,Chemicals,2.0
2020-04-24,3532.823974609375,3575.522106819836,3492.322458455736,3539.9843724049897,22773.0,3180.071154785156,3484.983994140625,-1.7847275830481326,-0.0095935051052611,0.0020268198605639,0.0120861193530543,-0.0114643459296942,Chemicals,2.0
2020-04-27,3713.895263671875,3755.846531952751,3550.3512952178125,3550.3512952178125,124705.0,3231.216540527344,3480.2098828125,-1.5382121825091342,0.0512539799219747,-0.0440356975205512,0.0112957596546219,-0.0440356975205512,Chemicals,2.0
2020-04-28,3853.937744140625,3893.82430931406,3751.014456343315,3812.9529782246136,24927.0,3285.144775390625,3478.1311962890627,-1.3475545230647776,0.0377077086256579,-0.0106345168596256,0.0103495613633295,-0.0267060068507308,Chemicals,2.0
2020-04-29,3830.041015625,3918.3801085868367,3761.644990040293,3892.023291712934,23665.0,3334.1113525390624,3476.4091943359376,-1.3800881822224569,-0.0062006005550963,0.0161831885964331,0.0230647903250773,-0.0178577788868785,Chemicals,2.0
2020-04-30,3778.07421875,3865.6668877783095,3751.4540024575863,3856.881281215177,12217.0,3381.685400390625,3474.1451513671877,-1.450837199433836,-0.0135682089729579,0.0208590562022497,0.0231844754646695,-0.0070459749467867,Chemicals,2.0
2020-05-04,3875.155029296875,3904.938577642458,3700.585290674037,3769.0250774964416,19612.0,3432.004943847656,3475.166904296875,-1.3186687313099197,0.0256958452708731,-0.0273872789599568,0.0076857695035201,-0.0450484528497723,Chemicals,2.0
2020-05-05,3948.251220703125,3987.742690109761,3865.666526723131,3875.154809331226,46463.0,3477.6044189453123,3477.5732666015624,-1.219153579042089,0.0188627786123728,-0.0185136171144859,0.0100022686498664,-0.0209167779261236,Chemicals,2.0
2020-05-06,3978.869873046875,4006.236954162684,3949.1305063511545,3992.9706012587512,15848.0,3530.232409667969,3482.386904296875,-1.1774685091143071,0.0077549909142552,0.0035439028321573,0.0068781040820649,-0.0074743250331399,Chemicals,2.0
2020-05-07,4037.029296875,4073.006521326555,3977.0675421121578,4006.192166184666,32443.0,3591.7469848632813,3488.3171875,-1.09828868036101,0.0146170710990326,-0.0076385699539521,0.0089118066295441,-0.014852940207607,Chemicals,2.0
2020-05-08,4061.982177734375,4084.429234997032,3989.5884232831113,4050.385003365254,13182.0,3640.65869140625,3494.473271484375,-1.064317146544141,0.0061810006874834,-0.0028550529917857,0.0055261338628465,-0.0178222727928467,Chemicals,2.0
2020-05-11,4081.046630859375,4098.486148606993,4015.022872268801,4015.022872268801,8669.0,3676.98720703125,3501.251381835937,-1.038362279140816,0.0046933866991099,-0.016178143638773,0.0042732953884296,-0.016178143638773,Chemicals,2.0
2020-05-12,3908.365234375,4098.485684960804,3885.2150740231327,4082.276068374949,11245.0,3703.453845214844,3500.928076171875,-1.2734554506777236,-0.0423130172487179,0.0444970783360678,0.0486444943562718,-0.0059232336190733,Chemicals,2.0
2020-05-13,3928.61572265625,4041.554953843467,3885.214911482813,4032.593463441938,5774.0,3732.839501953125,3500.4264208984373,-1.2458858826053412,0.0051813193155906,0.0264667628819104,0.0287478438107089,-0.0110473546504294,Chemicals,2.0
2020-05-14,3953.74267578125,3988.665462595828,3908.2334044318577,3928.6157546913046,15105.0,3763.8636840820313,3501.1740625,-1.2116773620496832,0.0063958795919115,-0.0063552241889339,0.0088328426198545,-0.0115104282400977,Chemicals,2.0
2020-05-15,3978.606201171875,4005.314791752788,3941.355310341589,4005.314791752788,4651.0,3795.067980957031,3504.7515673828125,-1.177827479209528,0.0062886048560841,0.006713052066587,0.006713052066587,-0.0093627991680387,Chemicals,2.0
2020-05-18,3950.140380859375,4028.200580411952,3750.57541500079,4028.200580411952,23291.0,3820.9086303710938,3506.7564453125,-1.2165816247857766,-0.0071547217475596,0.0197613735275896,0.0197613735275896,-0.0505209806784558,Chemicals,2.0
2020-05-19,3946.01220703125,3996.5294546990735,3867.512711162641,3957.0379738413594,12380.0,3844.058740234375,3509.450126953125,-1.2222018334340046,-0.0010450701570324,0.002794154257927,0.0128021012144383,-0.0198933738037437,Chemicals,2.0
2020-05-20,3950.095947265625,3988.357085421774,3913.9870249422975,3913.9870249422975,4009.0,3869.363452148437,3511.728208007813,-1.2166421178944156,0.001034903092063,-0.0091412772766502,0.0096861288097658,-0.0091412772766502,Chemicals,2.0
2020-05-21,3952.4248046875,3975.487022219714,3920.1377001424007,3968.98575907424,6241.0,3891.307702636719,3514.395517578125,-1.213471547766351,0.0005895698365218,0.004190074499861,0.0058349541539317,-0.0081689358155042,Chemicals,2.0
2020-05-22,3908.9794921875,4038.743063943304,3844.669113885316,3993.057912904572,13577.0,3908.4044555664063,3515.93826171875,-1.2726191833077465,-0.0109920655412532,0.021509046257498,0.0331962784699049,-0.0164519610375841,Chemicals,2.0
2020-05-26,4382.91943359375,4434.974151998246,4085.307014023741,4085.394955885497,188271.0,3950.909228515625,3529.172900390625,-0.6273843970967533,0.1212439058208077,-0.0678827165810573,0.0118767226259084,-0.0679027812578301,Chemicals,2.0
2020-05-27,4686.90087890625,4721.384380381872,4419.379192299201,4436.7307631054055,139534.0,3999.559509277344,3548.6189501953127,-0.2135357514300786,0.069355928147475,-0.0533764468812971,0.0073574206851305,-0.0570785884999296,Chemicals,2.0
2020-05-28,4726.30615234375,4779.371143210376,4524.588490355411,4656.284679258311,66717.0,4043.1779296875,3569.4356005859377,-0.1598883354587862,0.0084075329211348,-0.0148152639351804,0.0112275822082137,-0.0426797705197977,Chemicals,2.0
2020-05-29,4722.21923828125,4787.276475944817,4656.370952928524,4665.156558500088,29446.0,4087.7868408203126,3591.6456103515625,-0.1654523719347065,-0.0008647163198417,-0.0120838692364336,0.0137768355048348,-0.0139443515919207,Chemicals,2.0
2020-06-01,4508.8173828125,4911.154437141439,4481.53824398184,4731.049489088847,52668.0,4124.323999023438,3607.4236865234375,-0.4559834889826785,-0.0451910097139882,0.049288336033189,0.0892333887512584,-0.0060501760250144,Chemicals,2.0
2020-06-02,4449.998046875,4654.570998999763,4376.989564291102,4583.451336191626,32688.0,4153.066149902344,3626.1177099609376,-0.5360617401131812,-0.0130454021406406,0.0299895163797527,0.045971470092762,-0.0164064077814972,Chemicals,2.0
2020-06-03,4642.62158203125,4757.405433423002,4471.873251361603,4488.565902005193,73000.0,4187.78466796875,3650.8316015625,-0.2738187960874685,0.0432862066740724,-0.0331829069640982,0.024723930082092,-0.0367784295257896,Chemicals,2.0
2020-06-04,4742.90966796875,4777.612813636021,4600.011864075012,4637.9216703171305,31266.0,4225.986657714844,3679.836401367188,-0.137283855610854,0.0216016068002729,-0.0221357784569788,0.0073168472723903,-0.0301287213751505,Chemicals,2.0
2020-06-05,4737.37451171875,4788.155141441459,4672.975764077009,4766.1911270311775,29190.0,4261.003918457031,3711.99787109375,-0.1448195685727455,-0.0011670380921192,0.0060828239863968,0.0107191503642141,-0.0135937632717106,Chemicals,2.0
2020-06-08,4690.107421875,4760.919486002204,4630.497004443962,4722.262822893864,17118.0,4292.410180664063,3744.3965380859377,-0.209170276216534,-0.009977486417176,0.0068560052311144,0.0150981753204482,-0.0127098192150163,Chemicals,2.0
2020-06-09,4695.115234375,4919.938779595672,4626.236177257584,4714.004285046662,31624.0,4323.113610839844,3784.4395556640634,-0.2023525034450838,0.0010677394032902,0.0040231282362073,0.0478845638493896,-0.0146703656202348,Chemicals,2.0
2020-06-10,4727.49169921875,4805.727363403848,4657.250594772176,4722.264091096103,19444.0,4364.069934082031,3825.169638671875,-0.1582742995491644,0.0068957764032515,-0.001105788958553,0.0165490854691563,-0.0148580069338212,Chemicals,2.0
2020-06-11,4669.81298828125,4788.199029199575,4656.37118268736,4744.227242738065,9460.0,4401.129797363281,3863.0584375,-0.2367996726381199,-0.0122007006267259,0.0159351679914281,0.0253513451642306,-0.0028784462306353,Chemicals,2.0
2020-06-12,4747.8291015625,4783.762141863315,4508.992332888522,4590.47882300015,17417.0,4440.834118652344,3901.000830078125,-0.1305864042972462,0.0167064748582071,-0.0331415211450146,0.0075683095436163,-0.0503044156739714,Chemicals,2.0
2020-06-15,4824.1767578125,4897.053538778184,4766.191752164053,4766.191752164053,28898.0,4483.112646484375,3940.9525,-0.0266446189477966,0.0160805400988157,-0.0120196685485339,0.015106573540794,-0.0120196685485339,Chemicals,2.0
2020-06-16,5012.49609375,5028.002603436314,4852.290473314479,4918.182522110166,53272.0,4536.230432128907,3983.827138671875,0.2297384706531564,0.0390365746098599,-0.0188156898032163,0.0030935704280445,-0.0319612459419726,Chemicals,2.0
2020-06-17,5210.17236328125,5275.756831602398,4923.278118653166,5012.188630190121,97681.0,4599.438439941407,4027.3053515625,0.4988603453183938,0.0394366929837071,-0.0379994593818855,0.0125877732535981,-0.0550642521253182,Chemicals,2.0
2020-06-18,5088.18408203125,5231.828750495743,5037.798542188814,5209.864733910958,138736.0,4656.342846679688,4070.54283203125,0.3327821660051187,-0.0234134828455415,0.0239143572476907,0.0282310282310283,-0.0099024600977725,Chemicals,2.0
2020-06-19,5262.48974609375,5275.756096179156,5007.795128762896,5096.529744202378,54478.0,4721.84609375,4119.65787109375,0.5700866598045292,0.0342569492872819,-0.0315364038503943,0.0025209265434205,-0.0483981213492927,Chemicals,2.0
2020-06-22,5136.28515625,5358.341358643361,5113.222939384221,5261.699687967714,27059.0,4783.211376953125,4160.70861328125,0.3982682827649015,-0.0239819165324605,0.0244173615565532,0.0432328415651057,-0.0044900577293136,Chemicals,2.0
2020-06-23,5302.8330078125,5342.1834019537655,5210.971271360462,5211.015711944211,17758.0,4829.207055664063,4199.675747070312,0.6250110786515973,0.0324257408800286,-0.0173147628320592,0.0074206361172022,-0.0173231433682148,Chemicals,2.0
2020-06-24,5299.2197265625,5353.337468823906,5177.108758082558,5300.245781284108,16306.0,4859.822998046875,4238.0794921875,0.6200918588282031,-0.0006813869576274,0.00019362373605,0.0102123982499044,-0.0230431978254944,Chemicals,2.0
2020-06-25,5311.7998046875,5340.397750360452,5200.931898174169,5264.552502443888,22862.0,4889.097680664063,4277.4974365234375,0.6372187209268422,0.0023739491423505,-0.0088947821794636,0.005383852314561,-0.0208720039515596,Chemicals,2.0
2020-06-26,5318.7158203125,5352.89062703512,5282.399151866629,5331.475495338364,11571.0,4918.922509765625,4317.206572265625,0.6466343735725931,0.001302009842106,0.0023990142464715,0.0064253868559971,-0.0068280896503579,Chemicals,2.0
2020-06-29,5229.48681640625,5309.168788825594,5095.017442721704,5307.3841942747285,20191.0,4954.955981445312,4354.705903320312,0.5251555695527429,-0.0167764187673797,0.014895797733746,0.0152370538863126,-0.0257136844217066,Chemicals,2.0
2020-06-30,5297.568359375,5420.705370254864,5219.98294527209,5237.784448295646,32589.0,4997.334497070313,4391.99072265625,0.6178436424170247,0.0130187808782996,-0.011285160855651,0.023244062657908,-0.0146454767243557,Chemicals,2.0
2020-07-01,5336.16015625,5353.783025375194,5273.476279994566,5297.568303608754,13742.0,5032.01142578125,4429.053725585937,0.6703835691686179,0.0072848133817291,-0.0072321391246185,0.0033025375193345,-0.0117470005434554,Chemicals,2.0
2020-07-02,5534.16064453125,5585.780121450137,5356.4597554417205,5356.4597554417205,35685.0,5071.573974609375,4470.856904296875,0.9399468440990896,0.0371054245906283,-0.032109817640572,0.0093274265483955,-0.032109817640572,Chemicals,2.0
2020-07-03,5411.78173828125,5660.688180636102,5389.47431149526,5576.856696497579,43360.0,5105.2943359375,4508.821743164062,0.7733368572373395,-0.0221133635451895,0.0305028854080793,0.0459934369847485,-0.0041220115416322,Chemicals,2.0
