Date_Ticker,Close_TITAGARH.NS,High_TITAGARH.NS,Low_TITAGARH.NS,Open_TITAGARH.NS,Volume_TITAGARH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-06,39.70307922363281,40.7518390448597,38.95396452130012,38.95396452130012,414089.0,45.186600303649904,,-0.7625877596504148,-0.0647059616443969,-0.0188679245283019,0.0264150751461771,-0.0188679245283019,Capital Goods,1.0
2020-03-09,37.305912017822266,38.60438059755676,36.65668153814957,37.655501177825606,372838.0,44.78457508087158,,-0.7676075122203536,-0.060377362478819,0.0093708782628429,0.0348059733565599,-0.0174028845444801,Capital Goods,1.0
2020-03-11,36.15727233886719,38.05502740070549,35.907567424662574,35.907567424662574,350415.0,44.35008850097656,,-0.7700128041692809,-0.0307897493138978,-0.006906077202516,0.0524861235120968,-0.006906077202516,Capital Goods,1.0
2020-03-12,29.015708923339844,34.90874614943946,28.96576870485312,34.309452097015495,1136120.0,43.26886615753174,,-0.7849674895252209,-0.1975138873473742,0.1824440404906817,0.2030981645724787,-0.0017211441780955,Capital Goods,1.0
2020-03-13,28.21665382385254,30.813585176270795,23.222555801931733,25.17025479251973,1144671.0,42.19014101028442,,-0.7866407390505155,-0.0275387067604802,-0.1079645747632052,0.0920354117334414,-0.1769911504424779,Capital Goods,1.0
2020-03-16,28.016889572143555,30.713703307526217,26.1191326756248,26.968129733437653,474477.0,41.046492385864255,,-0.7870590524303529,-0.0070796577424115,-0.0374331288991,0.0962567143093582,-0.0677361736259847,Capital Goods,1.0
2020-03-17,26.918190002441406,28.51629989894407,26.368838058558502,28.46635967908984,430599.0,39.92032337188721,,-0.7893597680313484,-0.0392156155262344,0.057513884719144,0.0593691439267543,-0.0204082051517238,Capital Goods,1.0
2020-03-18,24.271316528320312,27.966949964199927,24.271316528320312,26.96813032262136,1121054.0,38.779171752929685,,-0.7949024143231117,-0.0983302916682373,0.1111111459963181,0.1522634106628484,0.0,Capital Goods,1.0
2020-03-19,21.87414932250977,23.372378754258342,21.87414932250977,22.573323819364663,791861.0,37.54812660217285,,-0.7999221668930505,-0.0987654379198375,0.0319635057138156,0.0684931518779938,0.0,Capital Goods,1.0
2020-03-20,23.97167205810547,24.021612279520923,20.42586299488297,22.872970041089506,670439.0,36.45192203521729,,-0.7955298803988126,0.0958904826272366,-0.0458333492279052,0.0020833015441894,-0.1479166348775227,Capital Goods,1.0
2020-03-23,21.62444496154785,24.27131664324449,21.57450474127137,24.27131664324449,499228.0,35.27581186294556,45.50722103118896,-0.8004450566208197,-0.0979167031347718,0.1224018321119106,0.1224018321119106,-0.0023094336231651,Capital Goods,1.0
2020-03-24,22.77308654785156,23.32243848128007,20.97521199595173,21.97403161480658,378616.0,34.16961908340454,44.86198360443115,-0.7980397606778372,0.0531177372804805,-0.0350876870101021,0.0241228580181342,-0.078947337600552,Capital Goods,1.0
2020-03-25,23.871789932250977,24.42114189841812,21.52456330703964,22.0239731462294,345400.0,33.05094108581543,44.15082405090332,-0.7957390370887313,0.0482456948508399,-0.0774058749371432,0.0230126005517903,-0.0983263773631072,Capital Goods,1.0
2020-03-26,24.72078514099121,25.270135159863244,23.57214298010601,23.871788098563997,566721.0,32.0371392250061,43.47662082672119,-0.793961211215505,0.0355647905393652,-0.0343434497563525,0.0222221913963855,-0.0464646310517282,Capital Goods,1.0
2020-03-27,25.170255661010746,26.66848511928288,24.970490971202217,26.56860277437861,483949.0,31.14319591522217,42.784438934326175,-0.7930200041138432,0.0181818869205021,0.0555555387359032,0.0595238077217039,-0.0079365379716013,Capital Goods,1.0
2020-03-30,23.672025680541992,24.32125805045196,22.92291096793113,24.12149336505017,339114.0,30.30169038772583,42.07028293609619,-0.7961573504685687,-0.0595238284682797,0.0189872928736147,0.027426143358894,-0.0316455686015336,Capital Goods,1.0
2020-03-31,24.870607376098636,25.51983972769473,24.02161034473581,24.371197581778997,245088.0,29.432717323303223,41.41206077575684,-0.7936474781776546,0.0506328318383776,-0.0200803215927725,0.0261044027505346,-0.0341365620277827,Capital Goods,1.0
2020-04-01,26.868247985839844,27.31771758672956,24.52102144637729,25.370018523003825,382475.0,28.65114097595215,40.82075958251953,-0.7894643483733353,0.080321343967699,-0.0557620825751503,0.0167286531346069,-0.0873606102154332,Capital Goods,1.0
2020-04-03,28.16671562194824,29.16553529783155,26.66848610812328,27.31771851642796,566405.0,27.981931972503663,40.22446430206299,-0.786745311404392,0.0483272164523983,-0.0301418566834509,0.0354609919484187,-0.0531914879226281,Capital Goods,1.0
2020-04-07,30.164352416992188,30.4639975323204,28.46635834987316,28.96576814548497,429352.0,27.36765775680542,39.66212886810303,-0.7825621895881832,0.0709218931257762,-0.0397351235968198,0.0099337493205859,-0.0562914145692884,Capital Goods,1.0
2020-04-08,31.21311378479004,31.862346170494217,28.815947027137614,29.31535684769426,606408.0,26.94315948486328,39.12776039123535,-0.7803660463410643,0.0347682374645332,-0.0607999877929686,0.0207999877929687,-0.0767999877929688,Capital Goods,1.0
2020-04-09,32.76128387451172,32.76128387451172,31.46281908693125,31.81240634669439,140551.0,26.715928077697757,38.628350524902345,-0.777124123638407,0.0495999886584879,-0.028963380417321,0.0,-0.0396341240030179,Capital Goods,1.0
2020-04-13,33.66022491455078,34.059750511549765,31.263056091777653,34.059750511549765,536911.0,26.59107570648193,38.17688407897949,-0.7752417094350832,0.0274391273395252,0.0118693680156092,0.0118693680156092,-0.0712166608767035,Capital Goods,1.0
2020-04-15,33.81004333496094,35.1584521368739,32.8112236936304,32.8112236936304,411838.0,26.83079242706299,37.73240936279297,-0.7749279843853433,0.0044509037236228,-0.0295420988206103,0.0398819010243223,-0.0295420988206103,Capital Goods,1.0
2020-04-16,35.158451080322266,35.45809620167783,33.11087163916567,33.4604569790481,192205.0,27.17788228988648,37.29292869567871,-0.7721043710684681,0.0398818697746838,-0.0482954751730947,0.0085227054135861,-0.0582386134269321,Capital Goods,1.0
2020-04-17,36.10733413696289,36.85644892146258,35.25833509507968,35.90756943239067,176891.0,27.58240451812744,36.88041625976562,-0.7701173765231574,0.0269887616628169,-0.0055325243291145,0.020746887091086,-0.0235132020177056,Capital Goods,1.0
2020-04-20,36.60674285888672,37.65550276264721,35.857628097601406,36.806503747073705,213008.0,28.06683216094971,36.57877281188965,-0.7690715970676191,0.0138312266430266,0.0054569424260724,0.0286493640748999,-0.0204638463512865,Capital Goods,1.0
2020-04-21,34.808860778808594,35.70779992333389,34.808860778808594,35.70779992333389,380185.0,28.59370937347412,36.39698753356934,-0.7728364254742665,-0.0491134129853803,0.0258250090469081,0.0258250090469081,0.0,Capital Goods,1.0
2020-04-22,33.71016311645508,34.808863205061705,33.11087285179593,34.70898276435004,193363.0,29.185510063171385,36.16126617431641,-0.7751371370812067,-0.0315637351459199,0.0296296296296294,0.0325925473813657,-0.0177777325665509,Capital Goods,1.0
2020-04-23,35.05856704711914,35.30827195147239,33.010987593461344,33.76010230652111,158499.0,29.73985481262207,35.9674951171875,-0.772313531752442,0.0399999230500863,-0.0370370169109557,0.007122507432139,-0.0584045392073733,Capital Goods,1.0
2020-04-24,34.40933609008789,34.758921427107865,33.460456705069426,34.50921652632377,413485.0,30.379099369049072,35.77372406005859,-0.7736730442458309,-0.0185184681438541,0.0029027132628882,0.0101596071515217,-0.0275762189230905,Capital Goods,1.0
2020-04-27,33.36057662963867,34.80886202169459,33.06092769730142,34.45927668089374,184800.0,30.908473873138423,35.5340072631836,-0.7758691834988947,-0.0304789217003035,0.0329340845469361,0.0434130802993737,-0.0089821268877897,Capital Goods,1.0
2020-04-28,33.90992736816406,34.5092176250487,33.01098817264258,33.46045777040332,89666.0,31.41038074493408,35.31526573181152,-0.7747188237013692,0.0164670636429386,-0.013254808625238,0.0176730032588412,-0.0265096172504764,Capital Goods,1.0
2020-04-29,34.90874481201172,35.108509488499635,32.961045884094545,34.45927524246248,267515.0,31.919778728485102,35.00063751220703,-0.7726272647902925,0.029455015724551,-0.0128755580290752,0.0057224823626194,-0.0557940120278112,Capital Goods,1.0
2020-04-30,35.008628845214844,35.857627855045365,34.40933856431833,35.857627855045365,209715.0,32.41169738769531,34.70498695373535,-0.7724181041063186,0.0028612897353088,0.0242511357295436,0.0242511357295436,-0.0171183591207235,Capital Goods,1.0
2020-05-04,33.510398864746094,33.909928253226745,33.26069394949434,33.909928253226745,135730.0,32.90361604690552,34.35739768981934,-0.7755554504610441,-0.0427960200067514,0.0119225494776478,0.0119225494776478,-0.0074515649980654,Capital Goods,1.0
2020-05-05,33.16081237792969,33.95986731747852,32.91110747118352,32.96104769049386,104288.0,33.31812629699707,34.03178253173828,-0.7762874968787321,-0.0104321792237507,-0.0060241192272112,0.0240963620083278,-0.0075301203088847,Capital Goods,1.0
2020-05-06,33.21075439453125,33.66022401303753,32.96104947427162,33.010989696284604,120573.0,33.63525161743164,33.75411064147949,-0.7761829165367451,0.0015060552809255,-0.0060150605395323,0.0135338575320134,-0.0075187969924811,Capital Goods,1.0
2020-05-07,32.91110610961914,33.760101233354554,32.511576751276394,33.510396336938925,88965.0,33.87247114181518,33.482431716918946,-0.7768103906005565,-0.0090226280725936,0.0182093614636862,0.0257966147022712,-0.0121396514906551,Capital Goods,1.0
2020-05-08,32.9610481262207,33.61028241642105,32.811223656114606,32.811223656114606,108375.0,34.012305927276614,33.22373741149902,-0.7767058102585696,0.0015174821665129,-0.0045455007842093,0.0196970159357243,-0.0045455007842093,Capital Goods,1.0
2020-05-11,33.510398864746094,33.85998803221532,33.06092925525402,33.06092925525402,194187.0,34.127170181274415,32.9910124206543,-0.7755554504610441,0.0166666647377751,-0.0134128397368893,0.0104322592184065,-0.0134128397368893,Capital Goods,1.0
2020-05-12,33.510398864746094,33.95986847423817,32.76128411899084,33.510398864746094,134686.0,34.16462593078613,32.76328155517578,-0.7755554504610441,0.0,0.0,0.0134128397368893,-0.0223546949941961,Capital Goods,1.0
2020-05-13,33.61028289794922,34.95868790744423,32.711343684822815,34.95868790744423,704703.0,34.16212882995605,32.5105802154541,-0.7753462897770702,0.0029806876846281,0.0401188235632876,0.0401188235632876,-0.026745957951495,Capital Goods,1.0
2020-05-14,32.76128387451172,33.460458394038,32.51157896112338,33.460458394038,592564.0,34.1096908569336,32.26586944580078,-0.777124123638407,-0.0252600975128746,0.0213414871713937,0.0213414871713937,-0.0076219513968014,Capital Goods,1.0
2020-05-15,31.61264038085937,33.060927677128824,31.21311291654701,32.96104723987365,104892.0,33.93240032196045,32.03713981628418,-0.7795294235754446,-0.0350610036545603,0.0426540410028737,0.0458135504918579,-0.0126382187472787,Capital Goods,1.0
2020-05-18,30.064472198486328,32.06210961680873,30.064472198486328,31.812406606478586,80565.0,33.63025722503662,31.82838653564453,-0.7827713422840468,-0.0489730741792268,0.0581395341468946,0.0664451185151018,0.0,Capital Goods,1.0
2020-05-19,29.06565284729004,30.264235311088157,28.96577049903253,30.06447251967047,94690.0,33.253202724456784,31.56469821929932,-0.7848629051891788,-0.0332225806128263,0.0343642607179064,0.041237073534712,-0.0034364391807156,Capital Goods,1.0
2020-05-20,29.81476783752441,30.26423555059422,29.115593299286022,29.165535426358684,83855.0,33.00349807739258,31.31099807739258,-0.7832942320118159,0.0257732036562261,-0.0217755313307728,0.0150753383530999,-0.0234506115240789,Capital Goods,1.0
2020-05-21,30.21429443359375,31.16317386379512,29.96458952091942,31.16317386379512,56535.0,32.82870464324951,31.084266052246093,-0.7824576092461962,0.0134002920380449,0.0314049838988248,0.0314049838988248,-0.0082644628099173,Capital Goods,1.0
2020-05-22,29.964588165283203,30.463997968037926,29.465178362528484,29.964588165283203,37357.0,32.57400569915772,30.834561080932616,-0.7829805029680207,-0.0082645076772969,0.0,0.0166666666666668,-0.0166666666666666,Capital Goods,1.0
2020-05-26,29.41523742675781,30.81358445934132,28.566240401765167,29.964587434348672,80526.0,32.32430076599121,30.62880424499512,-0.784130862765546,-0.0183333318480867,0.0186756951718887,0.0475381861548902,-0.0288624909830015,Capital Goods,1.0
2020-05-27,29.46517944335937,29.764824573964795,28.965769622285485,29.565061788593606,52425.0,32.129530906677246,30.47198959350586,-0.7840262824235591,0.0016978280976284,0.0033898434396517,0.0101694656630693,-0.0169491525423729,Capital Goods,1.0
2020-05-28,29.964588165283203,30.314175408230952,29.465178362528484,29.964588165283203,87144.0,31.932263946533205,30.34813591003418,-0.7829805029680207,0.0169491152390175,0.0,0.0116666793823243,-0.0166666666666666,Capital Goods,1.0
2020-05-29,29.81476783752441,30.41406002671484,29.664945266501142,30.41406002671484,100374.0,31.67756509780884,30.364117088317872,-0.7832942320118159,-0.0049999127948092,0.0201005150352424,0.0201005150352424,-0.0050251127843666,Capital Goods,1.0
2020-06-01,30.813587188720703,31.2630548969902,30.21429500593071,30.26423522737265,210875.0,31.46781301498413,30.416055755615236,-0.7812026691066839,0.0335008260550394,-0.0178282378479172,0.0145866726102574,-0.019448958640212,Capital Goods,1.0
2020-06-02,31.36293601989746,31.76246349111899,30.463998733374705,30.6637634215341,148276.0,31.3604398727417,30.482976684570318,-0.7800523133032138,0.0178281362637923,-0.0222929574552519,0.0127388415092279,-0.0286624085816598,Capital Goods,1.0
2020-06-03,31.96222877502441,32.46163859963417,31.462818950414658,32.41169837921211,161008.0,31.30051069259644,30.58385746002197,-0.7787973731637015,0.0191083116308609,0.0140625238418579,0.015625,-0.015625,Capital Goods,1.0
2020-06-04,31.912288665771484,32.36175827152495,31.063291579957887,32.36175827152495,123301.0,31.235587406158448,30.736676902770995,-0.7789019495116333,-0.0015624726800013,0.0140845305850958,0.0140845305850958,-0.0266040801618911,Capital Goods,1.0
2020-06-05,33.46045684814453,33.46045684814453,31.51275785166141,32.161992120553926,258658.0,31.26305494308472,30.96840305328369,-0.7756600308030311,0.0485132294517498,-0.0388059473749416,0.0,-0.0582089779981925,Capital Goods,1.0
2020-06-08,35.008628845214844,35.10851309882739,33.9598689485486,34.559159229445115,338083.0,31.365433979034425,31.18914218902588,-0.7724181041063186,0.0462687047010884,-0.0128388237584793,0.0028531324107026,-0.0299571828792029,Capital Goods,1.0
2020-06-09,33.26069259643555,35.45809652329858,33.26069259643555,35.35821608533891,202909.0,31.352948665618896,31.421867141723634,-0.7760783441828686,-0.0499287263293721,0.0630631332411926,0.0660660904908072,0.0,Capital Goods,1.0
2020-06-10,33.21075439453125,33.81004467907648,33.11087395050528,33.11087395050528,71011.0,31.337966442108154,31.630620498657223,-0.7761829165367451,-0.0015014179803835,-0.0030074729058975,0.0180450668908598,-0.0030074729058975,Capital Goods,1.0
2020-06-11,32.6114616394043,34.15963126568872,32.36175673806183,32.36175673806183,105294.0,31.288025379180908,31.80541393280029,-0.7774378566762574,-0.0180451412818745,-0.0076569674828911,0.0474731750267145,-0.0076569674828911,Capital Goods,1.0
2020-06-12,32.21193313598633,32.36175760488268,31.01334881539909,31.31299584809453,153046.0,31.26055784225464,31.9552368927002,-0.7782744834359323,-0.0122511682498529,-0.0279069649156674,0.0046512101047722,-0.0372093259826187,Capital Goods,1.0
2020-06-15,32.11205291748047,33.41051768612347,31.462818628061694,32.81122361661509,74012.0,31.28552846908569,32.09407283782959,-0.7784836361317958,-0.0031007210304393,0.0217728433909629,0.0404354331371996,-0.0202177758951486,Capital Goods,1.0
2020-06-16,31.16317367553711,32.961048273892324,30.51393938242807,32.861167833503806,123004.0,31.34046354293823,32.24389579772949,-0.780470622688996,-0.0295490059256482,0.0544872026079812,0.0576922818283598,-0.0208333817302659,Capital Goods,1.0
2020-06-17,32.71134185791016,32.71134185791016,31.46281735951664,31.46281735951664,168294.0,31.52274799346924,32.40071048736572,-0.7772287039803939,0.04967941322319,-0.0381679389312977,0.0,-0.0381679389312977,Capital Goods,1.0
2020-06-18,34.30945587158203,34.30945587158203,34.30945587158203,34.30945587158203,114811.0,31.74748239517212,32.54953464508057,-0.7738821969416944,0.0488550430188306,0.0,0.0,0.0,Capital Goods,1.0
2020-06-19,36.0074462890625,36.0074462890625,36.0074462890625,36.0074462890625,155971.0,32.03713998794556,32.706349258422854,-0.7703265451952418,0.0494904502081272,0.0,0.0,0.0,Capital Goods,1.0
2020-06-22,36.35703659057617,37.80532202721235,35.25833269530701,37.80532202721235,1039011.0,32.356762409210205,32.830202941894534,-0.7695944907894434,0.0097088335203561,0.039835079325788,0.039835079325788,-0.0302198418325971,Capital Goods,1.0
2020-06-23,35.90756607055664,36.85644547079002,34.55915729858463,36.85644547079002,288237.0,32.68137884140015,32.92409198760986,-0.7705356978911053,-0.0123626830503571,0.0264256117601755,0.0264256117601755,-0.0375522186416771,Capital Goods,1.0
2020-06-24,36.10733413696289,37.4557392249844,35.80768517500715,35.95750965598502,263436.0,33.013486576080325,32.991012992858884,-0.7701173765231574,0.0055633975862834,-0.004149419627867,0.037344354554305,-0.0082988392557341,Capital Goods,1.0
2020-06-25,35.45809555053711,36.05738578224309,34.95868575405067,35.90756512941378,94003.0,33.28816194534302,33.026970405578616,-0.7714769049927671,-0.0179807953686937,0.0126760778292804,0.0169013654681997,-0.0140845070422535,Capital Goods,1.0
2020-06-26,35.45809555053711,36.406974925900215,35.15845043468412,35.95750534702355,94160.0,33.570328330993654,33.059931449890136,-0.7714769049927671,0.0,0.0140845070422535,0.0267605848715337,-0.0084506827340998,Capital Goods,1.0
2020-06-29,34.059749603271484,35.45809868096488,33.71016423894549,35.45809868096488,146161.0,33.73263645172119,33.03795742034912,-0.7744050906635188,-0.0394365778972143,0.041055765059385,0.041055765059385,-0.0102638853308663,Capital Goods,1.0
2020-06-30,34.10969161987305,34.65904165000655,33.66022202787492,34.05974759061088,105086.0,33.86997423171997,32.998004570007325,-0.7743005103215318,0.001466306041098,-0.0014642181412471,0.0161053942162714,-0.0131771813420986,Capital Goods,1.0
2020-07-01,34.30945587158203,35.25833536799879,33.06093122108494,34.70898528381905,145316.0,33.98733558654785,32.95205883026123,-0.7738821969416944,0.0058565247066788,0.0116448775443256,0.0276565008774358,-0.0363901035087886,Capital Goods,1.0
2020-07-02,36.0074462890625,36.0074462890625,36.0074462890625,36.0074462890625,116948.0,34.192093467712404,32.97603054046631,-0.7703265451952418,0.0494904502081272,0.0,0.0,0.0,Capital Goods,1.0
2020-07-03,37.805320739746094,37.805320739746094,37.805320739746094,37.805320739746094,119229.0,34.40933666229248,33.05793369293213,-0.7665617327648153,0.0499306292440325,0.0,0.0,0.0,Capital Goods,1.0
2020-07-06,39.65313720703125,39.65313720703125,39.65313720703125,39.65313720703125,54270.0,34.6415620803833,33.14982509613037,-0.7626923399924018,0.0488771535627386,0.0,0.0,0.0,Capital Goods,1.0
