Date_Ticker,Close_BATAINDIA.NS,High_BATAINDIA.NS,Low_BATAINDIA.NS,Open_BATAINDIA.NS,Volume_BATAINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,1696.646484375,1703.6192854283393,1667.294834854336,1672.5716237743966,348369.0,,,0.8065816738543473,0.0143083237422719,-0.0141896740554482,0.0041097548119506,-0.0172998027526497,Consumer Durables,5.0
2020-01-24,1740.179443359375,1743.5715829227345,1696.6466213904955,1696.9293476136395,1137330.0,,,1.0183087219786555,0.0256582378151753,-0.0248538137321298,0.0019493044675962,-0.0250162833120475,Consumer Durables,5.0
2020-01-27,1743.7598876953125,1758.270827497021,1725.4798785956468,1732.82960973581,793831.0,,,1.0357225832898875,0.0020575144417437,-0.0062682242186158,0.0083216387210782,-0.0104830998973293,Consumer Durables,5.0
2020-01-28,1727.4117431640625,1751.6751291651397,1724.4435777943063,1743.0063149331293,358185.0,,,0.9562116916651424,-0.0093752268569825,0.0090277097112367,0.0140460930042274,-0.0017182732382722,Consumer Durables,5.0
2020-01-29,1749.1778564453125,1752.6171550498484,1716.8109981187224,1733.7718092966245,451969.0,,,1.0620734346225291,0.0126004198867963,-0.0088075932884243,0.0019662372193101,-0.0185040407453854,Consumer Durables,5.0
2020-01-30,1721.475341796875,1747.9059877830127,1714.926629522956,1747.9059877830127,349924.0,,,0.927339389683399,-0.0158374487456265,0.0153534850859666,0.0153534850859666,-0.0038041278401836,Consumer Durables,5.0
2020-01-31,1697.824462890625,1735.6565213635754,1693.1131259705285,1733.7719865955366,278726.0,,,0.812310894189603,-0.0137387265051169,0.0211726974670334,0.0222826677903671,-0.0027749258083342,Consumer Durables,5.0
2020-02-03,1743.3828125,1756.386146503644,1680.2509070194506,1691.369706531138,614043.0,,,1.0338886390810167,0.0268333685873566,-0.0298345868709555,0.0074586797061497,-0.0362123023284935,Consumer Durables,5.0
2020-02-04,1758.3651123046875,1773.8183201434467,1732.4057153317165,1747.9059675251492,823360.0,,,1.1067566036248109,0.0085938095163408,-0.0059482212802945,0.0087883953853615,-0.0147633712653375,Consumer Durables,5.0
2020-02-05,1764.6781005859375,1771.3681748621736,1749.7902324589436,1761.9925469831048,291241.0,,,1.1374604750090684,0.0035902602008382,-0.0015218376665642,0.0037911017731873,-0.0084365914225662,Consumer Durables,5.0
2020-02-06,1746.9163818359375,1771.1797643527318,1743.19447208037,1767.693421417716,412053.0,1707.9537109375,,1.0510745189820163,-0.010065132413726,0.0118935512871787,0.0138892638303009,-0.0021305597647759,Consumer Durables,5.0
2020-02-07,1736.080322265625,1786.0204886302824,1708.0008260403465,1771.17977881437,2091261.0,1712.0408020019531,,0.998372222615144,-0.0062029640817291,0.0202176455193845,0.0287660459738892,-0.0161740766629012,Consumer Durables,5.0
2020-02-10,1716.24560546875,1735.9860585002482,1688.6371288204275,1735.6562879647613,516217.0,1715.0560546875,,0.90190402620122,-0.0114249994902253,0.0113099677774322,0.0115021142478652,-0.0160865534398741,Consumer Durables,5.0
2020-02-11,1696.175537109375,1733.6306665547002,1689.909435845393,1730.9452274481012,463110.0,1716.5212890625,,0.8042911731234232,-0.0116941702839165,0.0204988750150121,0.0220821068491272,-0.0036942528216511,Consumer Durables,5.0
2020-02-12,1718.0360107421875,1738.294757652603,1692.3120674933054,1692.3120674933054,457610.0,1718.1773193359377,,0.9106118474092196,0.0128880962816308,-0.0149728778023513,0.0117918057501389,-0.0149728778023513,Consumer Durables,5.0
2020-02-13,1708.8017578125,1731.7931030616965,1704.938484866132,1724.349168346774,370967.0,1719.9228759765624,,0.8657001032951169,-0.0053748890430406,0.0090984284532671,0.0134546591751101,-0.0022608081532602,Consumer Durables,5.0
2020-02-14,1680.29833984375,1720.7686786355468,1670.216124680138,1710.2153297722732,533112.0,1719.6190063476563,,0.7270707822296021,-0.0166803538435249,0.0178045703070237,0.0240852102463899,-0.0060002530053975,Consumer Durables,5.0
2020-02-17,1682.08837890625,1700.5567937224068,1661.2171366297844,1686.0930146581936,427930.0,1719.2680053710938,,0.7357768223328343,0.0010653102607162,0.0023807522851728,0.0109794556860118,-0.0124079344095087,Consumer Durables,5.0
2020-02-18,1693.3013916015625,1712.994684921961,1678.177956373,1679.8740834160965,766674.0,1719.6778869628906,,0.7903124692069884,0.0066661257731318,-0.0079296622869756,0.0116301170116988,-0.0089313310102807,Consumer Durables,5.0
2020-02-19,1698.248291015625,1709.838109042681,1679.3086274916914,1696.316597166354,432521.0,1720.9546630859377,,0.8143722261071168,0.0029214523997902,-0.0011374625603867,0.0068245721714372,-0.0111524702389701,Consumer Durables,5.0
2020-02-20,1699.5675048828125,1719.496481538971,1691.558232729693,1696.0811618370712,478540.0,1721.1007141113282,,0.8207883591810141,0.0007768085939886,-0.0020513118988949,0.0117259106207332,-0.0047125354715885,Consumer Durables,5.0
2020-02-24,1657.7779541015625,1702.300084103134,1651.5590129154396,1693.254341012149,481816.0,1716.9806396484375,,0.6175405571528841,-0.0245883441882653,0.0213999630184571,0.0268565098790327,-0.003751371630161,Consumer Durables,5.0
2020-02-25,1620.3228759765625,1669.6505476461357,1615.705743059796,1660.275033731543,928904.0,1710.8087890625,,0.4353739111521387,-0.022593543382774,0.0246569115003709,0.0304431125431365,-0.002849514121674,Consumer Durables,5.0
2020-02-26,1580.040771484375,1613.0672836931396,1571.371959033131,1611.2769529630543,744063.0,1703.4402404785155,,0.2394577300483686,-0.0248605417410462,0.019769224973438,0.0209023164495545,-0.0054864485826527,Consumer Durables,5.0
2020-02-27,1576.4130859375,1593.8921891756563,1545.3654265182856,1580.1821548817618,736450.0,1694.802001953125,,0.2218141062221374,-0.0022959442644425,0.0023909145248057,0.0110878952947548,-0.019695129212119,Consumer Durables,5.0
2020-02-28,1555.353515625,1577.7323636241126,1507.627654677057,1545.3183460439834,715808.0,1686.4959106445312,,0.1193887080627258,-0.0133591699411552,-0.0064520184512419,0.0143882710742579,-0.0306848960499921,Consumer Durables,5.0
2020-03-02,1540.0887451171875,1592.667306556508,1528.3575632212137,1573.5863936987832,750864.0,1678.6091247558593,,0.0451469180416484,-0.0098143414692951,0.0217504664505854,0.034139955639582,-0.0076172116270361,Consumer Durables,5.0
2020-03-03,1525.15380859375,1564.1165379286008,1503.0576867102836,1541.5492824013688,802303.0,1667.6976745605468,,-0.0274906902855573,-0.0096974518973587,0.0107500461364851,0.0255467541144429,-0.0144877990396521,Consumer Durables,5.0
2020-03-04,1497.592529296875,1541.549322405492,1448.6888328003429,1531.9382418324035,1141196.0,1654.6590454101563,,-0.1615378224860458,-0.0180711474092488,0.0229339502325467,0.0293516375440621,-0.0326548747672322,Consumer Durables,5.0
2020-03-05,1519.830078125,1530.9960382551344,1453.4473892414046,1507.6277619359787,944547.0,1642.4166442871094,,-0.0533832039913784,0.0148488646898937,-0.0080287371362429,0.0073468477107057,-0.0436777043954091,Consumer Durables,5.0
2020-03-06,1459.8548583984375,1483.1288160464348,1447.3698159507785,1460.5143995374676,734505.0,1628.0635681152344,,-0.3450788876656635,-0.039461792860787,0.0004517854191024,0.0159426517739786,-0.0085522491334213,Consumer Durables,5.0
2020-03-09,1418.7247314453125,1451.9866969070447,1371.3286419768194,1422.823571046072,769536.0,1612.1957885742188,,-0.5451195137092286,-0.0281741206781663,0.0028891013950138,0.0234449747188425,-0.0334075303108367,Consumer Durables,5.0
2020-03-11,1403.4600830078125,1444.4016690954802,1383.5312202248688,1427.5350602307535,925949.0,1596.5565124511718,,-0.6193607100287168,-0.0107594151981472,0.017154016358873,0.029171892085398,-0.0141998073363321,Consumer Durables,5.0
2020-03-12,1330.0574951171875,1365.3453606018566,1307.819894120147,1359.6917566242091,1444742.0,1578.2506103515625,,-0.9763617874042586,-0.0523011582440684,0.0222804364591853,0.0265310827646287,-0.0167192779851078,Consumer Durables,5.0
2020-03-13,1378.489990234375,1402.0938336445968,1198.5640835994134,1198.5640835994134,1169086.0,1561.2733093261718,,-0.7408053385964102,0.0364138357138615,-0.1305239123313257,0.0171229704803359,-0.1305239123313257,Consumer Durables,5.0
2020-03-16,1268.9984130859375,1373.2603068222402,1253.6865703440428,1319.174143917069,750667.0,1539.2831420898438,,-1.273328947488568,-0.0794286341751537,0.0395396324484871,0.0821607755070077,-0.0120660850194914,Consumer Durables,5.0
2020-03-17,1231.072265625,1290.859081654817,1223.062993326636,1268.9985256260763,875223.0,1516.8218383789062,,-1.4577866879218266,-0.029886678399155,0.0308075009567547,0.0485648305946231,-0.0065059318790663,Consumer Durables,5.0
2020-03-18,1128.4122314453125,1255.0528623384848,1111.8753946095594,1253.215487144673,904342.0,1489.1380310058594,,-1.957084381079036,-0.0833907456501493,0.1106007647041436,0.1122290483602488,-0.0146549606384291,Consumer Durables,5.0
2020-03-19,1036.9652099609375,1080.7806413677376,942.2673420817242,1027.0714028690795,2256468.0,1456.321221923828,,-2.4018464273620914,-0.0810404380030924,-0.0095411176737845,0.0422535211267605,-0.0913221263062243,Consumer Durables,5.0
2020-03-20,1162.098388671875,1220.2362391536776,1034.4211605596563,1044.974509051296,1589647.0,1429.5137268066403,,-1.7932482716431637,0.120672494611127,-0.1007865433446095,0.0500283375732466,-0.1098678299159651,Consumer Durables,5.0
2020-03-23,1000.1226196289062,1111.7813041022278,989.3807484977842,1055.339465064303,712736.0,1394.5414825439452,1581.574940185547,-2.5810341756392985,-0.1393821475203021,0.0552100755964153,0.1116449946055138,-0.0107405541283606,Consumer Durables,5.0
2020-03-24,1017.5543823242188,1064.3850166171303,991.7833971545208,1036.4939302265143,610639.0,1362.530303955078,1568.8392578125,-2.496252995007707,0.017429625481104,0.0186128114932153,0.0460227336311447,-0.0253263959326024,Consumer Durables,5.0
2020-03-25,1086.4342041015625,1119.2721967196603,972.3256563197529,979.9579984957718,810634.0,1335.835870361328,1557.449130859375,-2.161248858360807,0.0676915386281505,-0.0980052038161319,0.0302254775246637,-0.1050303344197203,Consumer Durables,5.0
2020-03-26,1159.742431640625,1195.0774490773986,1060.050523103204,1083.6072013943865,1265040.0,1314.8209533691406,1547.3065625,-1.8047067123136749,0.0674759937254419,-0.065648395858496,0.0304679870915709,-0.0859603872528765,Consumer Durables,5.0
2020-03-27,1155.2197265625,1219.246744517401,1121.2981032702896,1215.5248346375408,975716.0,1293.7612854003903,1536.7126489257812,-1.826703356191522,-0.003899749595026,0.0522022838499185,0.0554241037290987,-0.029363784665579,Consumer Durables,5.0
2020-03-30,1137.787841796875,1176.891937394863,1084.549735741783,1097.7414788350802,653877.0,1272.8830017089845,1525.9905932617187,-1.9114851305247027,-0.0150896702720752,-0.0351966873706004,0.0343685300207037,-0.0467908902691511,Consumer Durables,5.0
2020-03-31,1160.0252685546875,1201.390826689999,1135.479274011329,1201.390826689999,513581.0,1253.8798278808597,1515.463583984375,-1.8033311057316244,0.0195444404843468,0.0356591871372335,0.0356591871372335,-0.0211598791929258,Consumer Durables,5.0
2020-04-01,1121.015380859375,1176.8918787583282,1102.4527607263765,1167.2336387605117,503551.0,1233.6729064941403,1504.1017236328123,-1.9930597288733185,-0.0336284809932771,0.0412289239650802,0.0498445417012192,-0.0165587559724366,Consumer Durables,5.0
2020-04-03,1122.0047607421875,1144.8547422227653,1080.121026264252,1132.5110638914375,737772.0,1214.8935180664062,1492.8397436523437,-1.9882477774932923,0.0008825747618681,0.0093638668184441,0.0203653159773251,-0.0373293732285324,Consumer Durables,5.0
2020-04-07,1174.4420166015625,1208.7405702278709,1133.0292986640718,1160.873344120259,901621.0,1197.6241149902344,1482.8743286132812,-1.733213760650342,0.04673532385432,-0.0115532927888315,0.029204126846174,-0.0352616113457223,Consumer Durables,5.0
2020-04-08,1168.4586181640625,1261.6959220317192,1157.1042511239368,1174.5361962752338,1346077.0,1183.0543029785156,1472.3105712890624,-1.7623146377439065,-0.0050946733452315,0.0052013635884859,0.079795127031675,-0.0097173891001516,Consumer Durables,5.0
2020-04-09,1170.7200927734375,1206.1022798838687,1148.6239681081531,1187.2569317606833,981051.0,1170.654071044922,1460.9213842773438,-1.7513157221033937,0.0019354340617798,0.0141253567691572,0.0302225846543819,-0.0188739603955533,Consumer Durables,5.0
2020-04-13,1122.9942626953125,1170.7200114851685,1087.5649186654384,1168.4115025095189,1193175.0,1156.6307800292968,1448.5060717773438,-1.9834352324116775,-0.0407662176234307,0.0404429847265648,0.0424986577182582,-0.0315489982511929,Consumer Durables,5.0
2020-04-15,1134.2542724609375,1173.1227989315614,1120.4971927631805,1129.7785027461384,1088202.0,1146.8406188964843,1436.6429223632813,-1.9286710104257023,0.0100267740803944,-0.0039460020768431,0.0342679127725855,-0.0121287439966251,Consumer Durables,5.0
2020-04-16,1158.5648193359375,1172.1333766087728,1086.1044400474962,1122.4759352816395,1351651.0,1135.8443603515625,1424.8306616210937,-1.810434151544163,0.0214330661697703,-0.0311496460551797,0.0117115219160655,-0.0625432242366671,Consumer Durables,5.0
2020-04-17,1167.5633544921875,1213.593087754839,1133.12355469184,1182.545427131332,1457046.0,1130.772607421875,1413.752421875,-1.7666688451987007,0.007766967377283,0.0128319140725863,0.0394237563945052,-0.02949715719309,Consumer Durables,5.0
2020-04-20,1137.92919921875,1177.363065192409,1133.4534292630367,1168.3173215496463,790595.0,1126.1154541015626,1402.5545166015625,-1.910797624084472,-0.0253811967970906,0.0267047566331539,0.0346540593217332,-0.003933258728914,Consumer Durables,5.0
2020-04-21,1131.0977783203125,1138.258987355391,1091.1456186734626,1111.8755008935111,1824983.0,1126.2497314453126,1390.3088159179688,-1.9440229461178316,-0.0060033795627422,-0.0169943552142296,0.0063312024586528,-0.035321579100066,Consumer Durables,5.0
2020-04-22,1145.373046875,1153.1937963444277,1102.4527259372717,1111.8753988085302,1432107.0,1131.6701232910157,1378.048974609375,-1.8745937011783689,0.0126207201784856,-0.0292460593147915,0.0068281242436822,-0.0374727876256829,Consumer Durables,5.0
2020-04-23,1196.39697265625,1206.8562336965213,1141.1330770044583,1144.854987539156,2260899.0,1133.3850524902343,1366.6833520507812,-1.6264335613345469,0.0445478666714413,-0.0430810059663224,0.0087422998213122,-0.0461919387250655,Consumer Durables,5.0
2020-04-24,1167.9874267578125,1237.1969109136398,1158.9887284263343,1185.372211675064,3094826.0,1141.7782928466795,1355.1047729492188,-1.7646063258780087,-0.0237459192456517,0.0148843938889902,0.0592553332084611,-0.0077044479463765,Consumer Durables,5.0
2020-04-27,1215.7132568359375,1223.0629879808707,1173.122819750527,1176.703481595057,1572374.0,1151.6862365722657,1344.697431640625,-1.5324868155697244,0.0408615957541648,-0.0320879738881921,0.006045612403752,-0.0350332916466321,Consumer Durables,5.0
2020-04-28,1247.750244140625,1266.407181665374,1221.4610799323752,1234.1816877839249,2271914.0,1159.752038574219,1335.3275244140625,-1.37667161460321,0.0263524207904651,-0.0108744169118919,0.0149524615301508,-0.0210692519049404,Consumer Durables,5.0
2020-04-29,1260.8951416015625,1275.8300568548525,1251.1897413932948,1270.176452467017,1270129.0,1164.8096740722656,1326.6219165039065,-1.3127400463792362,0.0105348786928035,0.0073608903383239,0.0118446925208388,-0.007697230235926,Consumer Durables,5.0
2020-04-30,1286.336181640625,1302.2133620737834,1243.792791561067,1276.7721458827616,1561843.0,1171.365496826172,1317.987919921875,-1.189004917080619,0.0201769672986032,-0.0074350981449229,0.0123429478699015,-0.0330733059419174,Consumer Durables,5.0
2020-05-04,1237.479736328125,1268.527398988749,1230.6011387775718,1241.908346790842,988486.0,1176.3500915527345,1308.5614794921876,-1.4266232915075705,-0.037981086134254,0.0035787337220225,0.0250894311633329,-0.0055585536866756,Consumer Durables,5.0
2020-05-05,1192.2037353515625,1264.4755933151205,1184.430029904694,1253.2155447678942,1112004.0,1177.959014892578,1298.7995874023438,-1.6468278046232898,-0.036587266560749,0.0511756569847856,0.0606203921532304,-0.0065204505038529,Consumer Durables,5.0
2020-05-06,1231.35498046875,1241.9083284494625,1173.7353108141883,1196.679497064353,1180399.0,1183.4759948730468,1289.7849194335938,-1.4564116750413654,0.0328393914196573,-0.0281604281092011,0.0085705163402147,-0.0467937114548617,Consumer Durables,5.0
2020-05-07,1204.6416015625,1238.139250584022,1199.9774243673912,1238.045046857196,677378.0,1187.6078369140623,1280.0117236328124,-1.586334956003648,-0.0216942955767968,0.0277289488021743,0.0278071494277412,-0.0038718380546205,Consumer Durables,5.0
2020-05-08,1218.44580078125,1238.7045473680532,1212.2268597173154,1217.267966677366,739799.0,1189.8080261230468,1270.415673828125,-1.5191968054966989,0.0114591752441929,-0.0009666692627022,0.0166267113184792,-0.005103994826809,Consumer Durables,5.0
2020-05-11,1244.7352294921875,1257.8327692945986,1226.1726078094405,1243.7929620966595,1364779.0,1193.6218566894531,1261.3190283203126,-1.391335450153519,0.0215761987066483,-0.0007570022710068,0.0105223500484954,-0.0149129077758327,Consumer Durables,5.0
2020-05-12,1247.326416015625,1252.7916127049552,1211.802982603592,1234.3702398341595,614793.0,1197.4521728515624,1253.1099975585937,-1.3787329465207236,0.0020817170286845,-0.0103871576959394,0.0043815288597734,-0.0284796609419262,Consumer Durables,5.0
2020-05-13,1304.6632080078125,1311.636008644546,1251.5193122391947,1272.0607842457882,1343076.0,1206.5356201171876,1246.7968041992187,-1.099869528994233,0.0459677525112795,-0.0249891493543436,0.0053445215546323,-0.0407338042817709,Consumer Durables,5.0
2020-05-14,1285.2525634765625,1305.794036086725,1276.9605654449888,1290.906167128219,714738.0,1214.085534667969,1240.9010400390623,-1.194275206087465,-0.0148778967722172,0.0043988269794721,0.0159824404898276,-0.0064516487009713,Consumer Durables,5.0
2020-05-15,1257.9266357421875,1292.790520028675,1246.6194300276509,1292.790520028675,882864.0,1219.053625488281,1234.5313110351562,-1.3271776816240808,-0.0212611345901223,0.0277153558052434,0.0277153558052434,-0.0089887640449438,Consumer Durables,5.0
2020-05-18,1208.2222900390625,1260.7065345779174,1199.5534765681089,1257.9268919494236,1265790.0,1221.086572265625,1227.5886865234374,-1.568919907289238,-0.0395129129878063,0.0411386235133555,0.0434392288335931,-0.0071748498123415,Consumer Durables,5.0
2020-05-19,1214.818115234375,1232.0144934411055,1190.696095384575,1208.3164478667095,1229673.0,1224.9310180664063,1221.0832739257812,-1.5368404293229296,0.0054591156359971,-0.0053519677440858,0.0141555167733178,-0.0198564867837405,Consumer Durables,5.0
2020-05-20,1248.504150390625,1256.8431928433788,1205.1126959848857,1206.1021226415094,784299.0,1230.801336669922,1215.5502807617188,-1.3730049135886462,0.0277292828727294,-0.0339622641509435,0.0066792268573114,-0.0347547538325471,Consumer Durables,5.0
2020-05-21,1226.1724853515625,1265.2765783606385,1214.5825515349077,1248.504174386154,806293.0,1234.84130859375,1210.1218798828124,-1.4816172760085449,-0.0178867367257653,0.0182125184681409,0.0318911845407001,-0.0094521235430689,Consumer Durables,5.0
2020-05-22,1201.1080322265625,1245.6773197047175,1194.1823908590998,1220.2361036441823,1036071.0,1235.0768615722657,1203.7474389648437,-1.6035208359046478,-0.020441213144506,0.0159253546761828,0.0371068099474236,-0.0057660436710461,Consumer Durables,5.0
2020-05-26,1212.27392578125,1224.0051065438338,1158.988669013792,1187.2566853312014,2297682.0,1237.2911865234375,1198.7958203125,-1.549214357843904,0.0092963274369156,-0.020636623388502,0.009677004935187,-0.0439547990221091,Consumer Durables,5.0
2020-05-27,1244.59375,1252.273251560039,1182.8752413640464,1210.5307638322251,1688595.0,1238.7352111816406,1195.3132006835938,-1.3920235502953386,0.0266604960573753,-0.0273687588160994,0.0061702877425175,-0.0495892805471293,Consumer Durables,5.0
2020-05-28,1224.9947509765625,1251.7550524978003,1217.645019417822,1234.4174247580895,1388820.0,1237.5974365234374,1191.7438940429688,-1.4873453089406223,-0.0157473063185778,0.0076920115567966,0.0218452377040021,-0.0059998065729516,Consumer Durables,5.0
2020-05-29,1249.0693359375,1260.565064410392,1208.928777551807,1210.813311889378,1485617.0,1237.0061462402343,1190.124130859375,-1.3702560752309016,0.0196528066277388,-0.0306276224605327,0.0092034350232956,-0.0321363732426953,Consumer Durables,5.0
2020-06-01,1307.443115234375,1317.9964636076436,1257.926919689869,1262.5440527367505,1450295.0,1238.061492919922,1188.703193359375,-1.086349162704619,0.0467338182256007,-0.0343411212116679,0.0080717457228545,-0.0378725429562032,Consumer Durables,5.0
2020-06-02,1350.36328125,1356.158248306744,1322.4250320426856,1328.5969290342257,2064231.0,1243.7056701660156,1190.3304907226564,-0.8776024965578214,0.0328275590085087,-0.0161188863160037,0.0042914133827598,-0.0206894319441599,Consumer Durables,5.0
2020-06-03,1324.3094482421875,1379.8561711291206,1318.4674373554192,1364.4029653676232,1221877.0,1250.3109558105468,1192.195234375,-1.00431800783395,-0.0192939436147101,0.0302750366831963,0.0419439149669005,-0.004411363895744,Consumer Durables,5.0
2020-06-04,1314.1331787109375,1336.9360025028825,1291.3773992726285,1328.5969594851558,1377341.0,1254.4498657226563,1195.9096533203126,-1.05381134711149,-0.0076842082073471,0.0110063279799434,0.017351988490476,-0.0173161897187853,Consumer Durables,5.0
2020-06-05,1332.6014404296875,1338.490610663158,1305.040123737046,1314.1330255820956,725101.0,1260.8478576660157,1201.8223779296875,-0.9639890462864628,0.0140535693169743,-0.0138589185688084,0.0044193035177655,-0.0206823404631431,Consumer Durables,5.0
2020-06-08,1321.0587158203125,1369.0201429869771,1314.2744374686106,1345.133690637737,1218779.0,1265.9785034179688,1205.0015844726563,-1.020128281152899,-0.0086617980884465,0.0182240005906739,0.0363052955877762,-0.0051354858572574,Consumer Durables,5.0
2020-06-09,1314.321533203125,1345.5577175069668,1305.0402232122892,1321.0587674683245,929446.0,1269.4578186035155,1211.2855627441406,-1.0528952655594384,-0.0050998358638465,0.0051260168041074,0.0237660142626714,-0.0070616738418767,Consumer Durables,5.0
2020-06-10,1310.8822021484375,1326.0998418204515,1301.6008923867994,1319.1742002735878,483226.0,1272.6356079101563,1217.152119140625,-1.0696228078336176,-0.0026168110068968,0.0063255097304397,0.0116087011076004,-0.0070802012159648,Consumer Durables,5.0
2020-06-11,1262.6383056640625,1321.6242214166296,1257.2202681584145,1309.7516752783931,1148021.0,1270.5343627929688,1220.676201171875,-1.304261987686236,-0.0368026176610735,0.0373134328358208,0.046716399690998,-0.0042910447761194,Consumer Durables,5.0
2020-06-12,1287.4669189453125,1294.3925606850082,1201.390822985402,1201.390822985402,1057783.0,1270.6450805664062,1223.2306909179688,-1.1835054592603624,0.0196640741611207,-0.0668569379867434,0.005379277430576,-0.0668569379867434,Consumer Durables,5.0
2020-06-15,1263.4864501953125,1306.3124599068092,1255.1002468626,1289.0218751561838,675249.0,1270.9230712890626,1225.396025390625,-1.3001369490448518,-0.0186260853751836,0.0202102879353585,0.0338951080202534,-0.006637351220835,Consumer Durables,5.0
2020-06-16,1253.5452880859375,1289.351445729745,1230.6482615537475,1275.8299328872486,768806.0,1273.1892211914062,1227.7111743164062,-1.3484868190616972,-0.007868040142289,0.0177772953343695,0.02856391227674,-0.0182658151642464,Consumer Durables,5.0
2020-06-17,1241.343017578125,1267.63229938686,1235.3596429695654,1237.2912220041785,832565.0,1274.5154663085937,1229.337529296875,-1.407833823614288,-0.0097342079490756,-0.0032640418615731,0.02117809617202,-0.0048200815760283,Consumer Durables,5.0
2020-06-18,1238.798828125,1247.1850304707116,1220.23620750264,1239.0815543366575,904544.0,1274.0302001953123,1231.6931982421877,-1.420207752135262,-0.0020495458685454,0.000228226089046,0.0067696240546211,-0.0149843705054641,Consumer Durables,5.0
2020-06-19,1265.9833984375,1277.4318552130703,1238.7046884704791,1243.7929553834408,1025604.0,1276.0207458496093,1234.5727709960938,-1.287992783038877,0.0219442977304439,-0.0175282259478655,0.0090431334168363,-0.0215474468312054,Consumer Durables,5.0
2020-06-22,1264.9937744140625,1286.1947873930692,1257.5027958372896,1285.2525201495578,686908.0,1279.2150329589845,1236.3838061523438,-1.292805921822081,-0.0007817037922131,0.0160148975791434,0.0167597765363129,-0.0059217513384544,Consumer Durables,5.0
2020-06-23,1269.2813720703125,1288.4564910317697,1250.436023700747,1275.78292523951,956097.0,1282.0654052734376,1238.4002612304687,-1.2719527472049283,0.0033894219425988,0.005122231612517,0.015107067182575,-0.0148472582866532,Consumer Durables,5.0
2020-06-24,1254.5345458984375,1299.3864406419134,1248.5040129445506,1276.7720283319743,841873.0,1282.5624450683597,1240.0765502929687,-1.3436754613832609,-0.0116182483225304,0.017725683606115,0.0357518211755221,-0.0048069883556439,Consumer Durables,5.0
2020-06-25,1242.8975830078125,1262.6380346296355,1236.2545533090165,1253.215362729415,604495.0,1283.457586669922,1242.4746166992188,-1.4002730338765177,-0.0092759206421782,0.0083013917338492,0.015882605205532,-0.0053447925151803,Consumer Durables,5.0
2020-06-26,1249.0693359375,1264.522540510152,1241.5783579547942,1250.3885329783693,464530.0,1283.457586669922,1244.77091796875,-1.3702560752309016,0.0049656166477947,0.0010561439648817,0.0123717748311011,-0.0059972475243604,Consumer Durables,5.0
